,Concept_ID,lv,la
813,Tür::N,ӧдзӧс,ianua
814,Tür::N,durvis,ianua
815,Tor::N,дзиръя,porta
816,Tor::N,vārti,porta
817,Zaun::N,потшӧс,saepes
818,Zaun::N,žogs,saepes
819,Dach::N,вевт,tectum
820,Dach::N,jumts,tectum
821,Leiter::N,пос,scalae
822,Leiter::N,kāpnes,scalae
823,Leiter::N,redeles,scalae
824,Besen::N,рос,scopae
825,Besen::N,slota,scopae
826,Spaten::N,зыр,pala
827,Spaten::N,lāpsta,pala
828,Schaufel::N,тэльӧб,pala
829,Schaufel::N,liekšķere,pala
830,Gabel::N,вилки,fuscinula
831,Gabel::N,dakšiņa,fuscinula
832,Löffel::N,пань,coclear
833,Löffel::N,karote,coclear
834,Messer::N,пурт,culter
835,Messer::N,nazis,culter
836,Nagel::N,тув,clavus
837,Nagel::N,кӧрт тув,clavus
838,Nagel::N,nagla,clavus
839,Netz::N,тыв,rete
840,Netz::N,tīkls,rete
841,Haken::N,крук,hamus
842,Haken::N,āķis,hamus
843,Haken::N,kāsis,hamus
844,Haken::N,krampis,hamus
845,Griff::N,нуд,manubrium
846,Griff::N,kāts,manubrium
847,Griff::N,rokturis,manubrium
848,Schloss::N,томан,claustra
849,Schloss::N,aizslēgs,claustra
850,Bild::N,серпас,tabula
851,Bild::N,серпас,pictura
852,Bild::N,glezna,tabula
853,Bild::N,glezna,pictura
854,Figur::N,пертас,statunculum
855,Figur::N,вежньӧг,statunculum
856,Figur::N,figūra,statunculum
857,Puppe::N,акань,pupa
858,Puppe::N,lelle,pupa
859,Beutel::N,мешӧк,sacculus
860,Beutel::N,kule,sacculus
861,Beutel::N,maisiņš,sacculus
862,Bündel::N,кӧртӧд,fascis
863,Bündel::N,sainis,fascis
864,Tasche::N,сумка,sacculus
865,Tasche::N,soma,sacculus
866,Eimer::N,ведра,situla
867,Eimer::N,spainis,situla
868,Deckel::N,пӧдан,operculum
869,Deckel::N,тупкӧд,operculum
870,Deckel::N,vāks,operculum
871,Geschirr::N,дозмук,vasa
872,Geschirr::N,тасьті-пань,vasa
873,Geschirr::N,trauki,vasa
874,Sack::N,мешӧк,saccus
875,Sack::N,maiss,saccus
876,Tasse::N,бекар,pocillum
877,Tasse::N,тасьті,pocillum
878,Tasse::N,tase,pocillum
879,Topf::N,гырнич,olla
880,Topf::N,pods,olla
881,Kessel::N,пӧрт,aenum
882,Kessel::N,katls,aenum
883,Essen::N,сёйӧм,cena
884,Essen::N,ēdiens,cena
885,Nahrung::N,сёян,cibus
886,Nahrung::N,сёян,alimenta
887,Nahrung::N,barība,cibus
888,Nahrung::N,barība,alimenta
889,Speise::N,сёян,cibus
890,Speise::N,сёянтор,cibus
891,Speise::N,ēdiens,cibus
892,Fleisch::N,яй,caro
893,Fleisch::N,gaļa,caro
894,Getreide::N,нянь,frumentum
895,Getreide::N,labība,frumentum
896,Brei::N,рок,puls
897,Brei::N,putra,puls
898,Brei::N,biezenis,puls
899,Brot::N,нянь,panis
900,Brot::N,maize,panis
901,Scheibe::N,шӧрӧм,frustum
902,Scheibe::N,чӧлан,frustum
903,Scheibe::N,šķēle,frustum
904,Scheibe::N,rieciens,frustum
905,Fett::N,гос,pingue
906,Fett::N,тшог,pingue
907,Fett::N,tauki,pingue
908,Butter::N,вый,butȳrum
909,Butter::N,sviests,butȳrum
910,Öl::N,вый,oleum
911,Öl::N,eļļa,oleum
912,Salz::N,сов,sal
913,Salz::N,sāls,sal
914,Suppe::N,шыд,ius
915,Suppe::N,zupa,ius
916,Honig::N,ма,mel
917,Honig::N,medus,mel
918,Milch::N,йӧв,lac
919,Milch::N,piens,lac
920,Tee::N,чай,thea
921,Tee::N,tēja,thea
922,Leder::N,ку,corium
923,Leder::N,āda,corium
924,Wolle::N,вурун,lana
925,Wolle::N,vilna,lana
926,Stoff::N,дӧра,textum
927,Stoff::N,drāna,textum
928,Stoff::N,audums,textum
929,Nadel::N,ем,acus
930,Nadel::N,adata,acus
931,Faden::N,сунис,filum
932,Faden::N,diegs,filum
933,Faden::N,pavediens,filum
934,Knopf::N,кизь,bulla
935,Knopf::N,poga,bulla
936,Knoten::N,гӧрӧд,nodus
937,Knoten::N,mezgls,nodus
938,Farbe::N,краска,pigmentum
939,Farbe::N,вап,pigmentum
940,Farbe::N,krāsa,pigmentum
941,Kleidung::N,паськӧм,vestimenta
942,Kleidung::N,tērps,vestimenta
943,Kleidung::N,drēbes,vestimenta
944,Hemd::N,дӧрӧм,tunica
945,Hemd::N,krekls,tunica
946,Kragen::N,воротник,collare
947,Kragen::N,apkakle,collare
948,Ärmel::N,сос,manica
949,Ärmel::N,piedurkne,manica
950,Hose::N,гач,bracae
951,Hose::N,bikses,bracae
952,Gürtel::N,вӧнь,cingulum
953,Gürtel::N,josta,cingulum
954,Mütze::N,шапка,pilleus
955,Mütze::N,cepure,pilleus
956,Schuh::N,башмак,calceus
957,Schuh::N,ботинки,calceus
958,Schuh::N,kurpe,calceus
959,Stiefel::N,сапӧг,pero
960,Stiefel::N,сапӧг,caliga
961,Stiefel::N,zābaks,pero
962,Stiefel::N,zābaks,caliga
963,Ring::N,кытш,anulus
964,Ring::N,gredzens,anulus
965,Band::N,лента,redimiculum
966,Band::N,вундас,redimiculum
967,Band::N,lente,redimiculum
968,Kamm::N,сынан,pecten
969,Kamm::N,ķemme,pecten
970,Spiegel::N,рӧмпӧштан,speculum
971,Spiegel::N,spogulis,speculum
972,Riemen::N,тасма,lorum
973,Riemen::N,siksna,lorum
974,Schnur::N,гез,linum
975,Schnur::N,aukla,linum
976,Leine::N,юргез,retinaculum
977,Leine::N,saite,retinaculum
978,Decke::N,эшкын,lodix
979,Decke::N,шебрас,lodix
980,Decke::N,sega,lodix
981,Kissen::N,юрлӧс,pulvinus
982,Kissen::N,spilvens,pulvinus
983,Tuch::N,чышъян,velum
984,Tuch::N,vadmala,velum
985,Handtuch::N,ки чышкӧд,mantele
986,Handtuch::N,кизьчышъян,mantele
987,Handtuch::N,dvielis,mantele
988,Kraft::N,этш,vis
989,Kraft::N,эбӧс,vis
990,Kraft::N,spēks,vis
991,Stärke::N,ёнлун,robur
992,Stärke::N,чорыдлун,robur
993,Stärke::N,stiprums,robur
994,Gesundheit::N,дзоньвидзалун,valetudo
995,Gesundheit::N,veselība,valetudo
996,Krankheit::N,висьӧм,morbus
997,Krankheit::N,slimība,morbus
998,Schmerz::N,висьӧм,dolor
999,Schmerz::N,sāpes,dolor
1000,Wunde::N,дой,vulnus
1001,Wunde::N,brūce,vulnus
1002,Wunde::N,jēlums,vulnus
1003,Fieber::N,жар,febris
1004,Fieber::N,drudzis,febris
1005,Fieber::N,karstums,febris
1006,Arznei::N,лекарство,remedium
1007,Arznei::N,зелля,remedium
1008,Arznei::N,zāles,remedium
1009,Arznei::N,medikaments,remedium
1010,Brücke::N,пос,pons
1011,Brücke::N,tilts,pons
1012,Brunnen::N,юкмӧс,puteus
1013,Brunnen::N,aka,puteus
1014,Weide::N,пӧскӧтина,pascua
1015,Weide::N,ganības,pascua
1016,Pfad::N,туй,semita
1017,Pfad::N,кыснан,semita
1018,Pfad::N,taka,semita
1019,Weg::N,туй,iter
1020,Weg::N,ceļš,iter
1021,Straße::N,туй,via
1022,Straße::N,iela,via
1023,Dorf::N,сикт,vicus
1024,Dorf::N,ciems,vicus
1025,Stadt::N,кар,urbs
1026,Stadt::N,кар,oppidum
1027,Stadt::N,pilsēta,urbs
1028,Stadt::N,pilsēta,oppidum
1029,Brief::N,письмӧ,epistula
1030,Brief::N,vēstule,epistula
1031,Buch::N,небӧг,liber
1032,Buch::N,grāmata,liber
1033,Buchstabe::N,шыпас,littera
1034,Buchstabe::N,burts,littera
1035,Zeitung::N,газет,diurnum
1036,Zeitung::N,avīze,diurnum
1037,Zeitung::N,laikraksts,diurnum
1038,Leben::N,лов,vita
1039,Leben::N,олӧм,vita
1040,Leben::N,dzīve,vita
1041,Tod::N,кулӧм,mors
1042,Tod::N,nāve,mors
1043,Grab::N,гу,sepulcrum
1044,Grab::N,kaps,sepulcrum
1045,Kirche::N,вичко,ecclesia
1046,Kirche::N,baznīca,ecclesia
1047,Sünde::N,мыж,peccatum
1048,Sünde::N,grēks,peccatum
1049,Gott::N,ен,deus
1050,Gott::N,dievs,deus
1051,Arbeiter::N,уджалысь,operarius
1052,Arbeiter::N,strādnieks,operarius
1053,Chef::N,юралысь,praefectus
1054,Chef::N,веськӧдлысь,praefectus
1055,Chef::N,šefs,praefectus
1056,Chef::N,vadītajs,praefectus
1057,Chef::N,priekšnieks,praefectus
1058,Meister::N,вӧчысь,magister
1059,Meister::N,meistars,magister
1060,Arzt::N,врач,medicus
1061,Arzt::N,бурдӧдысь,medicus
1062,Arzt::N,ārsts,medicus
1063,Lehrer::N,велӧдысь,magister
1064,Lehrer::N,skolotājs,magister
1065,Geld::N,сьӧм,aes
1066,Geld::N,сьӧм,pecunia
1067,Geld::N,nauda,aes
1068,Geld::N,nauda,pecunia
1069,Geschäft::N,удж,negotium
1070,Geschäft::N,bizness,negotium
1071,Geschäft::N,darījums,negotium
1072,Laden::N,вузасянін,taberna
1073,Laden::N,bode,taberna
1074,Laden::N,veikals,taberna
1075,Preis::N,дон,pretium
1076,Preis::N,cena,pretium
1077,Ware::N,тӧвар,merx
1078,Ware::N,prece,merx
1079,Nutzen::N,воӧм,utilitas
1080,Nutzen::N,выгӧда,utilitas
1081,Nutzen::N,labums,utilitas
1082,Reichtum::N,озырлун,opes
1083,Reichtum::N,озырлун,divitiae
1084,Reichtum::N,bagātība,opes
1085,Reichtum::N,bagātība,divitiae
1086,Welt::N,енкӧла,mundus
1087,Welt::N,pasaule,mundus
1088,Land::N,му,terra
1089,Land::N,zeme,terra
1090,Staat::N,канму,res publica
1091,Staat::N,государство,res publica
1092,Staat::N,valsts,res publica
1093,König::N,кан,rex
1094,König::N,ķēniņš,rex
1095,König::N,karalis,rex
1096,Macht::N,каналӧм,potestas
1097,Macht::N,vara,potestas
1098,Grenze::N,су,limes
1099,Grenze::N,суйӧр,limes
1100,Grenze::N,robeža,limes
1101,Krieg::N,ожман,bellum
1102,Krieg::N,karš,bellum
1103,Feind::N,враг,inimicus
1104,Feind::N,вӧрӧг,inimicus
1105,Feind::N,ienaidnieks,inimicus
1106,Gewalt::N,мырдöналöм,vis
1107,Gewalt::N,vara,vis
1108,Gewalt::N,vardarbība,vis
1109,Kampf::N,вермасьӧм,pugna
1110,Kampf::N,cīņa,pugna
1111,Bogen[Waffe]::N,ньӧввуж,arcus
1112,Bogen[Waffe]::N,loks,arcus
1113,Pfeil::N,ньӧв,sagitta
1114,Pfeil::N,bulta,sagitta
1115,Gewehr::N,пишшаль,sclopetum
1116,Gewehr::N,šautene,sclopetum
1117,Fehler::N,сорсьӧм,error
1118,Fehler::N,дзугсьӧм,error
1119,Fehler::N,kļūda,error
1120,Lüge::N,пӧръясьӧм,mendacium
1121,Lüge::N,ылӧдлӧм,mendacium
1122,Lüge::N,meli,mendacium
1123,Schaden::N,лёк,damnum
1124,Schaden::N,лёк,detrimentum
1125,Schaden::N,изъян,damnum
1126,Schaden::N,изъян,detrimentum
1127,Schaden::N,пакӧсьт,damnum
1128,Schaden::N,пакӧсьт,detrimentum
1129,Schaden::N,bojājums,damnum
1130,Schaden::N,bojājums,detrimentum
1131,Schaden::N,kaitējums,damnum
1132,Schaden::N,kaitējums,detrimentum
1133,Unglück::N,шог,miseria
1134,Unglück::N,шог,calamitas
1135,Unglück::N,kļūme,miseria
1136,Unglück::N,kļūme,calamitas
1137,Unglück::N,klizma,miseria
1138,Unglück::N,klizma,calamitas
1139,Unglück::N,nelaime,miseria
1140,Unglück::N,nelaime,calamitas
1141,Schuld::N,мыж,culpa
1142,Schuld::N,vaina,culpa
1143,Alter::N,арлыд,aetas
1144,Alter::N,vecums,aetas
1145,Schluss::N,пом,finis
1146,Schluss::N,beigas,finis
1147,Zeit::N,кад,tempus
1148,Zeit::N,laiks,tempus
1149,Tag::N,лун,dies
1150,Tag::N,diena,dies
1151,Morgen::N,асыв,mane
1152,Morgen::N,rīts,mane
1153,Mittag::N,лун шӧр,meridies
1154,Mittag::N,pusdiena,meridies
1155,Abend::N,рыт,vesper
1156,Abend::N,vakars,vesper
1157,Nacht::N,вой,nox
1158,Nacht::N,nakts,nox
1159,Woche::N,вежон,septimana
1160,Woche::N,nedēļa,septimana
1161,Monat::N,тӧлысь,mensis
1162,Monat::N,mēnesis,mensis
1163,Jahr::N,во,annus
1164,Jahr::N,gads,annus
1165,Frühling::N,тулыс,ver
1166,Frühling::N,pavasaris,ver
1167,Sommer::N,гожӧм,aestas
1168,Sommer::N,vasara,aestas
1169,Herbst::N,ар,autumnus
1170,Herbst::N,rudens,autumnus
1171,Winter::N,тӧв,hiems
1172,Winter::N,ziema,hiems
1173,Januar::N,тӧв шӧр,Ianuarius
1174,Januar::N,janvāris,Ianuarius
1175,Februar::N,урасьӧм,Februarius
1176,Februar::N,februāris,Februarius
1177,März::N,рака,Martius
1178,März::N,marts,Martius
1179,April::N,кос му,Aprilis
1180,April::N,aprīlis,Aprilis
1181,Mai::N,ода-кора,Maius
1182,Mai::N,maijs,Maius
1183,Juni::N,лӧддза-номъя,Iunius
1184,Juni::N,jūnijs,Iunius
1185,Juli::N,сора,Iulius
1186,Juli::N,jūlijs,Iulius
1187,August::N,моз,Augustus
1188,August::N,augusts,Augustus
1189,September::N,кӧч,September
1190,September::N,septembris,September
1191,Oktober::N,йирым,Octobris
1192,Oktober::N,oktobris,Octobris
1193,November::N,вӧльгым,Novembris
1194,November::N,novembris,Novembris
1195,Dezember::N,ӧшым,December
1196,Dezember::N,decembris,December
1197,Montag::N,выльлун,dies lunae
1198,Montag::N,pirmdiena,dies lunae
1199,Dienstag::N,воторник,dies Martis 
1200,Dienstag::N,otrdiena,dies Martis 
1201,Mittwoch::N,середа,dies Mercurii
1202,Mittwoch::N,trešdiena,dies Mercurii
1203,Donnerstag::N,четверг,dies Iovis
1204,Donnerstag::N,ceturtdiena,dies Iovis
1205,Freitag::N,пекнича,dies Veneris
1206,Freitag::N,piektdiena,dies Veneris
1207,Samstag::N,субӧта,dies Saturni
1208,Samstag::N,sestdiena,dies Saturni
1209,Sonntag::N,вӧскресенньӧ,dominicus
1210,Sonntag::N,вӧскресенньӧ,dies solis
1211,Sonntag::N,svētdiena,dominicus
1212,Sonntag::N,svētdiena,dies solis
1213,groß::A,ыджыд,magnus
1214,groß::A,dižs,magnus
1215,groß::A,liels,magnus
1216,klein::A,ичӧт,parvus
1217,klein::A,mazs,parvus
1218,lang::A,кузь,longus
1219,lang::A,garš,longus
1220,kurz::A,дженьыд,brevis
1221,kurz::A,īss,brevis
1222,breit::A,ота,latus
1223,breit::A,паськыд,latus
1224,breit::A,plats,latus
1225,schmal::A,оттӧм,angustus
1226,schmal::A,tievs,angustus
1227,dicht::A,сук,densus
1228,dicht::A,blīvs,densus
1229,dick[Gegenstand]::A,кыз,crassus
1230,dick[Gegenstand]::A,biezs,crassus
1231,dünn::A,вӧсни,tenuis
1232,dünn::A,вӧсньыд,tenuis
1233,dünn::A,plāns,tenuis
1234,fein::A,посни,subtilis
1235,fein::A,smalks,subtilis
1236,fest::A,зумыд,solidus
1237,fest::A,зумыд,stabilis
1238,fest::A,tvirts,solidus
1239,fest::A,tvirts,stabilis
1240,fest::A,noturīgs,solidus
1241,fest::A,noturīgs,stabilis
1242,flach::A,плавкӧс,planus
1243,flach::A,тшӧтшкӧс,planus
1244,flach::A,lēzens,planus
1245,flach::A,līdzens,planus
1246,glatt::A,вольк,levis
1247,glatt::A,мольыд,levis
1248,glatt::A,gluds,levis
1249,glatt::A,slidens,levis
1250,hart::A,зумыд,durus
1251,hart::A,ciets,durus
1252,weich::A,небыд,mollis
1253,weich::A,mīksts,mollis
1254,rund::A,гӧгрӧс,rotundus
1255,rund::A,apaļš,rotundus
1256,spitz::A,ёсь йыла,acutus
1257,spitz::A,smails,acutus
1258,scharf::A,ёсь,acer
1259,scharf::A,ass,acer
1260,stumpf::A,ныж,hebes
1261,stumpf::A,truls,hebes
1262,stumpf::A,strups,hebes
1263,schwer::A,сьӧкыд,gravis
1264,schwer::A,smags,gravis
1265,schön::A,мича,pulcher
1266,schön::A,мича,formosus
1267,schön::A,лӧсьыд,pulcher
1268,schön::A,лӧсьыд,formosus
1269,schön::A,daiļš,pulcher
1270,schön::A,daiļš,formosus
1271,schön::A,skaists,pulcher
1272,schön::A,skaists,formosus
1273,heiß::A,пӧсь,fervidus
1274,heiß::A,karsts,fervidus
1275,warm::A,шоныд,calidus
1276,warm::A,silts,calidus
1277,kalt::A,кӧдзыд,frigidus
1278,kalt::A,salts,frigidus
1279,kalt::A,auksts,frigidus
1280,kühl::A,юзыд,frigidus
1281,kühl::A,ыркыд,frigidus
1282,kühl::A,vēss,frigidus
1283,kühl::A,dzestrs,frigidus
1284,frisch::A,выль,recens
1285,frisch::A,svaigs,recens
1286,feucht::A,уль,umidus
1287,feucht::A,mitrs,umidus
1288,feucht::A,drēgns,umidus
1289,nass::A,ва,madidus
1290,nass::A,slapjš,madidus
1291,trocken::A,кос,aridus
1292,trocken::A,sauss,aridus
1293,voll::A,кыз,plenus
1294,voll::A,pilns,plenus
1295,leer::A,куш,vacuus
1296,leer::A,тыртӧм,vacuus
1297,leer::A,tukšs,vacuus
1298,offen::A,восьса,apertus
1299,offen::A,vaļējs,apertus
1300,offen::A,atvērts,apertus
1301,geschlossen::A,пӧдса,clausus
1302,geschlossen::A,slēgts,clausus
1303,sauber::A,сӧстӧм,lautus
1304,sauber::A,tīrs,lautus
1305,sauber::A,spodrs,lautus
1306,schmutzig::A,няйт,sordidus
1307,schmutzig::A,netīrs,sordidus
1308,schmutzig::A,dubļains,sordidus
1309,roh::A,уль,crudus
1310,roh::A,jēls,crudus
1311,reif::A,кисьмӧм,maturus
1312,reif::A,gatavs,maturus
1313,reif::A,nobriedis,maturus
1314,lecker::A,чӧскыд,delicatus
1315,lecker::A,gards,delicatus
1316,lecker::A,garšīgs,delicatus
1317,süß::A,юмов,dulcis
1318,süß::A,чӧскыд,dulcis
1319,süß::A,salds,dulcis
1320,bitter::A,курыд,amarus
1321,bitter::A,курыд,acerbus
1322,bitter::A,sūrs,amarus
1323,bitter::A,sūrs,acerbus
1324,bitter::A,rūgts,amarus
1325,bitter::A,rūgts,acerbus
1326,sauer::A,шома,acidus
1327,sauer::A,skābs,acidus
1328,hell::A,югыд,clarus
1329,hell::A,gaišs,clarus
1330,dunkel::A,пемыд,obscurus
1331,dunkel::A,tumšs,obscurus
1332,schwarz::A,сьӧд,niger
1333,schwarz::A,melns,niger
1334,weiß::A,еджыд,albus
1335,weiß::A,balts,albus
1336,rot::A,гӧрд,ruber
1337,rot::A,sarkans,ruber
1338,gelb::A,виж,flavus
1339,gelb::A,dzeltens,flavus
1340,blau::A,лӧз,caeruleus
1341,blau::A,zils,caeruleus
1342,grün::A,веж,viridis
1343,grün::A,турунвиж,viridis
1344,grün::A,zaļš,viridis
1345,grau::A,руд,canus
1346,grau::A,pelēks,canus
1347,bunt::A,сера,varius
1348,bunt::A,raibs,varius
1349,bunt::A,krāsains,varius
1350,billig::A,донтӧг,vilis
1351,billig::A,lēts,vilis
1352,teuer::A,дона,carus
1353,teuer::A,dārgs,carus
1354,wertvoll::A,дона,pretiosus
1355,wertvoll::A,vērtīgs,pretiosus
1356,blind::A,синтӧм,caecus
1357,blind::A,akls,caecus
1358,taub::A,пельтӧм,surdus
1359,taub::A,kurls,surdus
1360,kräftig::A,вынйӧра,robustus
1361,kräftig::A,spēcīgs,robustus
1362,stark::A,ён,firmus
1363,stark::A,ён,validus
1364,stark::A,вына,firmus
1365,stark::A,вына,validus
1366,stark::A,stiprs,firmus
1367,stark::A,stiprs,validus
1368,schwach::A,жеб,debilis
1369,schwach::A,жеб,infirmus
1370,schwach::A,vājš,debilis
1371,schwach::A,vājš,infirmus
1372,fett::A,госа,crassus
1373,fett::A,brangs,crassus
1374,schlank::A,веськыд,procerus
1375,schlank::A,slaids,procerus
1376,hübsch::A,мича,pulcher
1377,hübsch::A,лӧсьыд,pulcher
1378,hübsch::A,glīts,pulcher
1379,böse::A,лёк,improbus
1380,böse::A,ļauns,improbus
1381,böse::A,negants,improbus
1382,dumm::A,йӧй,stultus
1383,dumm::A,йӧй,stupidus
1384,dumm::A,вежӧртӧм,stultus
1385,dumm::A,вежӧртӧм,stupidus
1386,dumm::A,stulbs,stultus
1387,dumm::A,stulbs,stupidus
1388,dumm::A,muļķīgs,stultus
1389,dumm::A,muļķīgs,stupidus
1390,faul::A,дыш,piger
1391,faul::A,slinks,piger
1392,fleißig::A,зільысь,sedulus
1393,fleißig::A,čakls,sedulus
1394,fleißig::A,cītīgs,sedulus
1395,geizig::A,топыд,avarus
1396,geizig::A,skops,avarus
1397,geizig::A,sīksts,avarus
1398,klug::A,юра,prudens
1399,klug::A,вежӧра,prudens
1400,klug::A,gudrs,prudens
1401,geschickt::A,кипода,sollers
1402,geschickt::A,кужысь,sollers
1403,geschickt::A,manīgs,sollers
1404,lieb::A,муса,carus
1405,lieb::A,мича,carus
1406,lieb::A,лӧсьыд,carus
1407,lieb::A,mīļš,carus
1408,lustig::A,кыпыд,iocosus
1409,lustig::A,jautrs,iocosus
1410,sanft::A,мелі,clemens
1411,sanft::A,liegs,clemens
1412,hungrig::A,тшыг,impastus
1413,hungrig::A,izsalcis,impastus
1414,krank::A,висьысь,aeger
1415,krank::A,slims,aeger
1416,nackt::A,пасьтӧм,nudus
1417,nackt::A,pliks,nudus
1418,traurig::A,гажтӧм,maestus
1419,traurig::A,bēdīgs,maestus
1420,traurig::A,skumīgs,maestus
1421,lebendig::A,ловъя,vivus
1422,lebendig::A,dzīvs,vivus
1423,gut::A,бур,bonus
1424,gut::A,labs,bonus
1425,schlecht::A,лёк,malus
1426,schlecht::A,омӧль,malus
1427,schlecht::A,slikts,malus
1428,richtig::A,инӧд,rectus
1429,richtig::A,riktīgs,rectus
1430,schlimm::A,омӧль,malus
1431,schlimm::A,туйтӧм,malus
1432,schlimm::A,nelāgs,malus
1433,schlimm::A,nejauks,malus
1434,wahr::A,абу ылӧг,verus
1435,wahr::A,īsts,verus
1436,wahr::A,patiess,verus
1437,alt::A,важ,antiquus
1438,alt::A,sens,antiquus
1439,alt::A,vęcs,antiquus
1440,neu::A,выль,novus
1441,neu::A,jauns,novus
1442,ehemalig::A,вӧвлӧм,pristinus
1443,ehemalig::A,bijušais,pristinus
1444,alt[Lebewesen]::A,пӧрысь,vetus
1445,alt[Lebewesen]::A,vecs,vetus
1446,jung::A,том,iuvenis
1447,jung::A,jauns,iuvenis
1448,arm::A,гӧль,pauper
1449,arm::A,nabags,pauper
1450,reich::A,озыр,dives
1451,reich::A,bagāts,dives
1452,bekannt::A,тӧдса,notus
1453,bekannt::A,zināms,notus
1454,bekannt::A,pazīstams,notus
1455,berühmt::A,нималан,celeber
1456,berühmt::A,нималан,illustris
1457,berühmt::A,кывсян,celeber
1458,berühmt::A,кывсян,illustris
1459,berühmt::A,slavens,celeber
1460,berühmt::A,slavens,illustris
1461,fremd::A,йӧз,peregrinus
1462,fremd::A,svešs,peregrinus
1463,verschieden::A,абу ӧткодь,varius
1464,verschieden::A,разнӧй,varius
1465,verschieden::A,dažāds,varius
1466,nah::A,матыс,propinquus
1467,nah::A,tuvs,propinquus
1468,fern::A,ылі,longinquus
1469,fern::A,tāls,longinquus
1470,linker::A,шуйга,sinister
1471,linker::A,kreisais,sinister
1472,rechter::A,веськыд,dexter
1473,rechter::A,labais,dexter
1474,anderer::A,мукӧд,alius
1475,anderer::A,otrs,alius
1476,erster::A,медводдза,primus
1477,erster::A,pirmais,primus
1478,zweiter::A,мӧд,secundus
1479,zweiter::A,otrais,secundus
1480,dritter::A,коймӧд,tertius
1481,dritter::A,trešais,tertius
1482,letzter::A,бӧръя,ultimus
1483,letzter::A,beidzamais,ultimus
1484,allein::ADV,ӧтка,solum
1485,allein::ADV,viens pats,solum
1486,auf einmal::ADV,ӧтпырйӧ,simul
1487,auf einmal::ADV,reizē,simul
1488,zusammen::ADV,тшӧтш,una
1489,zusammen::ADV,kopā,una
1490,zusammen::ADV,vienviet,una
1491,lange::ADV,дыр,diu
1492,lange::ADV,ilgi,diu
1493,plötzlich::ADV,друг,subito
1494,plötzlich::ADV,друг,repente
1495,plötzlich::ADV,pēkšņi,subito
1496,plötzlich::ADV,pēkšņi,repente
1497,sofort::ADV,дзик пыр,statim
1498,sofort::ADV,tūlīt,statim
1499,später::ADV,сэсся,postea
1500,später::ADV,vēlāk,postea
1501,jetzt::ADV,ӧні,nunc
1502,jetzt::ADV,tagad,nunc
1503,heute::ADV,талун,hodie
1504,heute::ADV,šodien,hodie
1505,morgen::ADV,аски,cras
1506,morgen::ADV,rīt,cras
1507,bald::ADV,регыд,mox
1508,bald::ADV,drīz,mox
1509,dann::ADV,бӧрын,deinde
1510,dann::ADV,бӧрти,deinde
1511,dann::ADV,tad,deinde
1512,gestern::ADV,тӧнлун,heri
1513,gestern::ADV,vakar,heri
1514,einst::ADV,ӧтчыд,olim
1515,einst::ADV,ӧтпыр,olim
1516,einst::ADV,citreiz,olim
1517,damals::ADV,сэки,tum
1518,damals::ADV,toreiz,tum
1519,danach::ADV,сэсся,postea
1520,danach::ADV,pēc tam,postea
1521,vorher::ADV,войдӧр,antea
1522,vorher::ADV,iepriekš,antea
1523,vorher::ADV,pirms tam,antea
1524,zuerst::ADV,войдӧр,primo
1525,zuerst::ADV,vis'pirms,primo
1526,einmal::ADV,ӧтчыдысь,semel
1527,einmal::ADV,reiz,semel
1528,einmal::ADV,vienreiz,semel
1529,manchmal::ADV,корсюрӧ,interdum
1530,manchmal::ADV,dažkārt,interdum
1531,oft::ADV,тшӧкыда,saepe
1532,oft::ADV,bieži,saepe
1533,immer::ADV,век,semper
1534,immer::ADV,allaž,semper
1535,immer::ADV,vien'mēr,semper
1536,niemals::ADV,оз некор,numquam
1537,niemals::ADV,nemūžam,numquam
1538,hier::ADV,со,hic
1539,hier::ADV,тонӧ,hic
1540,hier::ADV,te,hic
1541,hier::ADV,šeit,hic
1542,hierhin::ADV,татчӧ,huc
1543,hierhin::ADV,талань,huc
1544,hierhin::ADV,šurp,huc
1545,hierhin::ADV,uz šejieni,huc
1546,von hier::ADV,тасянь,hinc
1547,von hier::ADV,no šejienes,hinc
1548,dort::ADV,сэні,ibi
1549,dort::ADV,tur,ibi
1550,dorthin::ADV,сэтчӧ,eo
1551,dorthin::ADV,turp,eo
1552,dorthin::ADV,uz turieni,eo
1553,geradeaus::ADV,веськыда,recte
1554,geradeaus::ADV,taisni uz priekšu,recte
1555,vorwärts::ADV,водзӧ,porro
1556,vorwärts::ADV,uz priekšu,porro
1557,rückwärts::ADV,бӧрӧ,retro
1558,rückwärts::ADV,atmuguriski,retro
1559,zurück::ADV,бӧр,retro
1560,zurück::ADV,atpakāļ,retro
1561,unten::ADV,улын,infra
1562,unten::ADV,уліын,infra
1563,unten::ADV,lejā,infra
1564,unten::ADV,apakšā,infra
1565,hinab::ADV,улӧ,pessum
1566,hinab::ADV,увлан,pessum
1567,hinab::ADV,uz leju,pessum
1568,oben::ADV,вылын,supra
1569,oben::ADV,выліын,supra
1570,oben::ADV,virsū,supra
1571,hinauf::ADV,выліӧ,sursum
1572,hinauf::ADV,augšā,sursum
1573,hinauf::ADV,uz augšu,sursum
1574,überall::ADV,быдлаын,ubique
1575,überall::ADV,visur,ubique
1576,nicht::ADV,oз,non
1577,nicht::ADV,ne,non
1578,ein wenig::ADV,неуна,paulum
1579,ein wenig::ADV,drusku,paulum
1580,kaum::ADV,мырдэм,vix
