,Concept_ID,sv,ka
756,sofort::ADV,strax,ახლავე
757,sofort::ADV,genast,ახლავე
758,später::ADV,senare,მოგვიანებით
759,jetzt::ADV,nu,ახლა
760,heute::ADV,i dag,დღეს
761,morgen::ADV,i morgon,ხვალ
762,bald::ADV,snart,მალე
763,dann::ADV,då,მერე
764,gestern::ADV,i går,გუშინ
765,einst::ADV,en gång,ოდესღაც
766,damals::ADV,då,მაშინ
767,damals::ADV,den gången,მაშინ
768,danach::ADV,därefter,მერმე
769,danach::ADV,därefter,შემდეგ
770,vorher::ADV,före,ადრე
771,vorher::ADV,före,წინათ
772,vorher::ADV,förut,ადრე
773,vorher::ADV,förut,წინათ
774,zuerst::ADV,först,ჯერ
775,einmal::ADV,en gång,ერთხელ
776,manchmal::ADV,ibland,ხან
777,manchmal::ADV,ibland,ზოგჯერ
778,oft::ADV,ofta,ხშირად
779,immer::ADV,alltid,მუდამ
780,immer::ADV,alltid,ყოველთვის
781,niemals::ADV,aldrig,არასდროს
782,hier::ADV,här,აქ
783,hierhin::ADV,hit,აქეთ
784,von hier::ADV,härifrån,აქედან
785,dort::ADV,där,იქ
786,dorthin::ADV,dit,იქით
787,geradeaus::ADV,rätt fram,პირდაპირ
788,vorwärts::ADV,fram,წინ
789,vorwärts::ADV,framåt,წინ
790,rückwärts::ADV,baklänges,უკან
791,zurück::ADV,tillbaka,უკანვე
792,unten::ADV,nere,დაბლა
793,unten::ADV,nere,ქვევით
794,unten::ADV,nedanför,დაბლა
795,unten::ADV,nedanför,ქვევით
796,hinab::ADV,ned,ძირს
797,hinab::ADV,nedåt,ძირს
798,oben::ADV,ovan,ზემოთ
799,oben::ADV,ovanpå,ზემოთ
800,hinauf::ADV,upp,ზევით
801,hinauf::ADV,uppåt,ზევით
802,überall::ADV,överallt,ყველგან
803,nicht::ADV,ej,არ
804,nicht::ADV,inte,არ
805,ein wenig::ADV,litet,ცოტა
806,kaum::ADV,knappt,ძლივს
807,kaum::ADV,knappast,ძლივს
808,sehr::ADV,mycket,მეტად
809,sehr::ADV,mycket,ძალიან
810,so::ADV,så,ისე
811,noch::ADV,än,ჯერ
812,noch::ADV,ännu,ჯერ
813,nur::ADV,bara,მხოლოდ
814,nur::ADV,endast,მხოლოდ
815,schon::ADV,redan,უკვე
816,wieder::ADV,åter,ისევ
817,wieder::ADV,åter,კიდევ
818,vergebens::ADV,förgäves,ამაოდ
819,vergebens::ADV,förgäves,ტყუილად
820,vor::PRP,utanför,წინ
821,hinter::PRP,bakom,უკან
822,hinter::PRP,bakom,მიღმა
823,unter::PRP,under,ქვეშ
824,unter::PRP,under,ქვევით
825,durch::PRP,genom,გავლით
826,durch::PRP,igenom,გავლით
827,neben::PRP,bredvid,გვერდით
828,neben::PRP,vid sidan av,გვერდით
829,zwischen::PRP,mellan,შუა
830,zwischen::PRP,mellan,შორის
831,wegen::PRP,på grund av,გამო
832,wegen::PRP,på grund av,შედეგად
833,dies::PRN,detta,ეს
834,das::PRN,det,ეგ
835,alles::PRN,allt,ყველაფერი
836,ich::PRN,jag,მე
837,du::PRN,du,შენ
838,er::PRN,han,ის
839,er::PRN,han,იგი
840,wir::PRN,vi,ჩვენ
841,ihr::PRN,ni,თქვენ
842,sie::PRN,de,ისინი
843,was::FPRN,vad,რა
844,wer::FPRN,vem,ვინ
845,wo::FADV,var,სად
846,wohin::FADV,vart,საით
847,wie::FADV,hur,როგორ
848,warum::FADV,varför,რაზე
849,warum::FADV,varför,რატომ
850,wieviel::FNUM,hur mycket,რამდენი
851,eins::NUM,en,ერთი
852,eins::NUM,ett,ერთი
853,zwei::NUM,två,ორი
854,drei::NUM,tre,სამი
855,vier::NUM,fyra,ოთხი
856,fünf::NUM,fem,ხუთი
857,sechs::NUM,sex,ექვსი
858,sieben::NUM,sju,შვიდი
859,acht::NUM,åtta,რვა
860,neun::NUM,nio,ცხრა
861,zehn::NUM,tio,ათი
862,elf::NUM,elva,თერთმეტი
863,zwölf::NUM,tolv,თორმეტი
864,zwanzig::NUM,tjugo,ოცი
865,dreißig::NUM,trettio,ოცდაათი
866,vierzig::NUM,fyrtio,ორმოცი
867,fünfzig::NUM,femtio,ორმოცდაათი
868,sechzig::NUM,sextio,სამოცი
869,siebzig::NUM,sjuttio,სამოცდაათი
870,achtzig::NUM,åttio,ოთხმოცი
871,neunzig::NUM,nittio,ოთხმოცდაათი
872,hundert::NUM,hundra,ასი
873,tausend::NUM,tusen,ათასი
874,und::CNJ,och,და
875,oder::CNJ,eller,ან
876,stehen::V,stå,დგას
877,sitzen::V,sitta,ზის
878,liegen::V,ligga,აწევს
879,hängen::V,hänga,კიდია
880,werden::V,bli,გახდება
881,passieren::V,ske,მოხდება
882,passieren::V,hända,მოხდება
883,beginnen::V,börja,იწყება
884,enden::V,ända,გათავდება
885,wechseln::V,växla,იცვლება
886,aufgehen[Sonne]::V,gå upp,ამოდის
887,untergehen[Sonne]::V,gå ned,ჩადის
888,scheinen[Sonne]::V,skina,ანათებს
889,donnern::V,dundra,ქუხს
890,wehen::V,blåsa,ქრის
891,wehen::V,blåsa,დაუბერავს
892,strömen::V,forsa,იღვრება
893,strömen::V,strömma,იღვრება
894,fließen::V,flyta,დის
895,fließen::V,flyta,მიედინება
896,sich drehen::V,snurra,ტრიალებს
897,schwanken::V,vackla,ირხევა
898,schwingen::V,svinga,ირხევა
899,fallen::V,falla,დავარდება
900,brennen::V,brinna,იწვის
901,rauchen::V,ryka,ბოლავს
902,rauchen::V,ryka,აბოლებს
903,regnen::V,regna,წვიმს
904,gefrieren::V,frysa,იყინება
905,tauen::V,töa,დნება
906,schmelzen::V,smälta,დნება
907,trocknen::V,torka,გაშრება
908,sieden::V,koka,დუღს
909,sieden::V,sjuda,დუღს
910,faulen::V,ruttna,ლპება
911,verfaulen::V,ruttna,ლპება
912,reißen::V,brista,დაიხევა
913,versinken::V,sjunka,ეფლობა
914,versinken::V,sjunka,ჩაიძირება
915,vergehen::V,förgå,გადის
916,erscheinen::V,synas,გამოჩნდება
917,erscheinen::V,visa sig,გამოჩნდება
918,verschwinden::V,försvinna,გააქრება
919,verschwinden::V,försvinna,დაიკარგება
920,sinken::V,sjunka,დაიწევს
921,abnehmen::V,avta,შემცირდება
922,abnehmen::V,minskas,შემცირდება
923,zunehmen::V,tilltaga,გასუქდება
924,steigen::V,stiga,მოიმატებს
925,wachsen::V,växa,იზრდება
926,wachsen::V,växa,მრავლდება
927,glänzen::V,glimma,ბრწყინავს
928,funkeln::V,tindra,კაშკაშებს
929,funkeln::V,gnistra,კაშკაშებს
930,lärmen::V,bråka,ხმაურობს
931,lärmen::V,väsnas,ხმაურობს
932,läuten::V,ringa,დარეკავს
933,klingeln::V,ringa,დარეკავს
934,klirren::V,klirra,დააწკარუნებს
935,brausen::V,brusa,ბობოქრობს
936,rauschen::V,susa,შრიალებს
937,klingen::V,låta,ხმას გამოსცემს
938,klingen::V,klinga,ხმას გამოსცემს
939,bellen::V,skälla,უყეფს
940,heulen::V,yla,ღმუის
941,heulen::V,tjuta,ღმუის
942,blasen::V,blåsa,დაუბერავს
943,pfeifen::V,vissla,უსტვენს
944,schreien::V,skrika,ყვირის
945,stöhnen::V,stöna,კვნესის
946,zittern::V,darra,აძაგძაგებს
947,zittern::V,skälva,აძაგძაგებს
948,leben::V,leva,ცოცხლობს
949,geboren werden::V,födas,იშვება
950,geboren werden::V,födas,იბადება
951,atmen::V,andas,სუნთქავს
952,trinken::V,dricka,სვამს
953,trinken::V,dricka,დალევს
954,essen::V,äta,შეჭამს
955,schlucken::V,svälja,ყლაპავს
956,müde werden::V,tröttna,დაიქანცება
957,einschlafen::V,somna,დაიძინებს
958,schlafen::V,sova,სძინავს
959,aufwachen::V,vakna,გაიღვიძებს
960,aufstehen::V,stiga upp,ადგება
961,sich erholen::V,repa sig,დაისვენებს
962,sich erholen::V,hämta sig,დაისვენებს
963,krank werden::V,insjukna,ავად გახდება
964,krank sein::V,vara sjuk,ავადმყოფობს
965,schmerzen::V,smärta,სტკივა
966,schmerzen::V,göra ont,სტკივა
967,husten::V,hosta,ახველებს
968,genesen::V,tillfriskna,მორჩება
969,sterben::V,dö,კვდება
970,umkommen::V,omkomma,დაიღუპება
971,sich bewegen::V,röra sig,იძვრის
972,sich bewegen::V,röra sig,მოძრაობს
973,sich rühren::V,röra på sig,გაინძრევა
974,sich erheben::V,resa sig,ადგება
975,sich setzen::V,sätta sig,დაჯდება
976,hinfallen::V,falla omkull,დაეცემა
977,laufen::V,löpa,დადის
978,schreiten::V,skrida,აბიჯებს
979,spazierengehen::V,promenera,დასეირნობს
980,eilen::V,ila,მიიჩქარის
981,sich beeilen::V,skynda sig,აჩქარდება
982,sausen::V,susa,მიქრის
983,rennen::V,löpa,დარბის
984,rennen::V,springa,დარბის
985,springen::V,hoppa,ხტის
986,klettern::V,klättra,ძვრება
987,schaukeln::V,gunga,ქანაობს
988,kriechen::V,kräla,დაბობღავს
989,schwimmen::V,simma,ცურავს
990,tauchen::V,dyka,ჩაიძირება
991,rudern::V,ro,ნიჩაბს უსვამს
992,fahren::V,köra,დადის
993,fahren::V,köra,მგზავრობს
994,fliegen::V,flyga,იფრენს
995,fliegen::V,flyga,გაფრინდება
996,gehen::V,gå,მიდის
997,weggehen::V,gå bort,წამოდის
998,abfahren::V,resa,მიემგზავრება
999,abfahren::V,avresa,მიემგზავრება
1000,anhalten::V,stanna,ჩერდება
1001,hineingehen::V,gå in,შედის
1002,eintreten::V,träda in,შედის
1003,kommen::V,komma,მოდის
1004,ankommen::V,ankomma,ჩადის
1005,zurückkommen::V,återkomma,დაბრუნდება
1006,bleiben::V,bli,დარჩება
1007,bleiben::V,förbli,დარჩება
1008,warten::V,vänta,ელოდება
1009,erwarten::V,vänta,ელის
1010,erwarten::V,vänta,დაიცდის
1011,suchen::V,leta,ეძებს
1012,suchen::V,leta,მოძებნის
1013,finden::V,finna,მიაგნებს
1014,finden::V,finna,გამოძებნის
1015,versuchen::V,försöka,ცდის
1016,versuchen::V,försöka,ცდილობს
1017,vorbereiten::V,förbereda,მოამზადებს
1018,lieben::V,älska,უყვარს
1019,mögen::V,tycka om,ეტრფის
1020,lachen::V,skratta,იცინის
1021,rühren::V,röra,გულს აუჩუყებს
1022,weinen::V,gråta,ტირის
1023,schimpfen::V,skälla,შეიგინება
1024,sich ärgern::V,förargas,გაბრაზობს
1025,sich fürchten::V,vara rädd,შიშობს
1026,fürchten::V,frukta,ფრთხილობს
1027,fliehen::V,fly,გაიქცევა
1028,fliehen::V,rymma,გაიქცევა
1029,flüchten::V,fly,გაიქცევა
1030,sehen::V,se,ხედავს
1031,anschauen::V,se på,ნახავს
1032,anschauen::V,betrakta,ნახავს
1033,ansehen::V,åse,უყურებს
1034,hören::V,höra,ისმენს
1035,zuhören::V,höra på,მოისმენს
1036,zuhören::V,lyssna till,მოისმენს
1037,probieren::V,smaka,გასინჯავს
1038,probieren::V,smaka på,გასინჯავს
1039,riechen::V,lukta,ყნოსავს
1040,fühlen::V,känna,გრძნობს
1041,scheinen::V,verka,ეჩვენება
1042,scheinen::V,tyckas,ეჩვენება
1043,zu sehen sein::V,synas,მოჩანს
1044,zu sehen sein::V,kunna ses,მოჩანს
1045,vernehmen::V,få veta,გაიგებს
1046,vernehmen::V,förnimma,გაიგებს
1047,frieren::V,frysa,იყინება
1048,tun::V,göra,აკეთებს
1049,können::V,kunna,შეიძლება
1050,wollen::V,vilja,უნდა
1051,anfangen::V,börja,დაიწყებს
1052,beenden::V,avsluta,ამთავრებს
1053,aufhören::V,sluta,შეწყვეტს
1054,aufhören::V,upphöra,შეწყვეტს
1055,gelingen::V,lyckas,მოახერხებს
1056,geraten::V,bli,გამოდის
1057,öffnen::V,öppna,გახსნის
1058,schließen::V,låsa,ხურავს
1059,schließen::V,låsa,დაკეტავს
1060,schließen::V,stänga,ხურავს
1061,schließen::V,stänga,დაკეტავს
1062,stellen::V,ställa,დადგამს
1063,setzen::V,sätta,დასვამს
1064,legen::V,lägga,დადებს
1065,berühren::V,beröra,შეახებს
1066,berühren::V,beröra,მიაკარებს
1067,verbinden::V,förbinda,შეაერთებს
1068,bedecken::V,täcka,გადააფარებს
1069,bedecken::V,betäcka,გადააფარებს
1070,aufhängen::V,hänga,დაკიდებს
1071,aufhängen::V,hänga upp,დაკიდებს
1072,anzünden::V,tända,დაანთებს
1073,anzünden::V,tända,მოუკიდებს
1074,anzünden::V,antända,დაანთებს
1075,anzünden::V,antända,მოუკიდებს
1076,anzünden::V,tända på,დაანთებს
1077,anzünden::V,tända på,მოუკიდებს
1078,aufheben::V,lyfta,აიღებს
1079,aufheben::V,lyfta,აიყვანს
1080,zurücklassen::V,lämna,დატოვებს
1081,zurücklassen::V,efterlämna,დატოვებს
1082,verlieren::V,mista,დაკარგავს
1083,verlieren::V,förlora,დაკარგავს
1084,fallen lassen::V,tappa,გაუვარდება
1085,fallen lassen::V,släppa,გაუვარდება
1086,machen::V,göra,გააკეთებს
1087,machen::V,göra,გამოიწვევს
1088,herstellen::V,tillverka,დაამზადებს
1089,herstellen::V,framställa,დაამზადებს
1090,bauen::V,bygga,ააშენებს
1091,reparieren::V,reparera,შეაკეთებს
1092,reparieren::V,reparera,გაარემონტებს
1093,verbessern::V,rätta,გამოაკეთებს
1094,verbessern::V,rätta,გააუმჯობესებს
1095,verbessern::V,förbättra,გამოაკეთებს
1096,verbessern::V,förbättra,გააუმჯობესებს
1097,ändern::V,ändra,შეცვლის
1098,ändern::V,förändra,შეცვლის
1099,graben::V,gräva,თხრის
1100,beugen::V,böja,ხრის
1101,biegen::V,böja,გაღუნავს
1102,biegen::V,kröka,გაღუნავს
1103,drehen::V,vrida,ატრიალებს
1104,wenden::V,vända,მოაბრუნებს
1105,umdrehen::V,vrida om,შეატრიალებს
1106,heben::V,häva,ასწევს
1107,hochheben::V,lyfta,აიყვანს
1108,ergreifen::V,gripa,სტაცებს
1109,halten::V,hålla,უჭირავს
1110,drücken::V,trycka,დააწვება
1111,schieben::V,skjuta,მისწევს
1112,kratzen::V,riva,მოფხანს
1113,kratzen::V,skrapa,მოფხანს
1114,lecken::V,slicka,ლოკავს
1115,beißen::V,bita,უკბენს
1116,abreißen::V,slita_av,გლეჯს
1117,abreißen::V,slita_av,მოწყვეტს
1118,abreißen::V,riva_av,გლეჯს
1119,abreißen::V,riva_av,მოწყვეტს
1120,abschneiden::V,skära av,გაჭრის
1121,binden::V,binda,შეკრავს
1122,binden::V,binda,გადააბამს
1123,stecken::V,sticka,ჩაასობს
1124,brechen::V,bryta,მოიტეხს
1125,brechen::V,brista,მოიტეხს
1126,klopfen::V,banka,აკაკუნებს
1127,klopfen::V,klappa,აკაკუნებს
1128,hauen::V,hugga,ლეწავს
1129,kleben::V,klistra,წებავს
1130,kleben::V,klistra,დააწებებს
1131,reiben::V,gnida,დაზელს
1132,streichen::V,smörja,უსვამს
1133,schleifen::V,slipa,ლესავს
1134,schneiden::V,skära,გაჭრის
1135,schneiden::V,klippa,გაჭრის
1136,rütteln::V,skaka,არხევს
1137,schütteln::V,rista,არყევს
1138,schütteln::V,rista,ანძრევს
1139,schwenken::V,svänga,აქნევს
1140,schütten::V,hälla,ღვრის
1141,schütten::V,hälla,დააქცევს
1142,füllen::V,fylla,გაავსებს
1143,einwickeln::V,slå in,შეახვევს
1144,einwickeln::V,veckla in,შეახვევს
1145,tragen::V,bära,მიიტანს
1146,schleppen::V,släpa,მიათრევს
1147,ziehen::V,dra,წევს
1148,ziehen::V,dra,ათრევს
1149,aufbewahren::V,förvara,შეინახავს
1150,aufbewahren::V,ta vara på,შეინახავს
1151,werfen::V,kasta,ისვრის
1152,fangen::V,fånga,დაიჭერს
1153,packen::V,gripa,სტაცებს
1154,packen::V,gripa tag,სტაცებს
1155,verstecken::V,gömma,მალავს
1156,teilen::V,dela,დაყოფს
1157,schicken::V,skicka,გაგზავნის
1158,bringen::V,bringa,მოიტანს
1159,hinzufügen::V,tillägga,დაამატებს
1160,bekommen::V,få,ამოიღებს
1161,bekommen::V,erhålla,ამოიღებს
1162,erhalten::V,få,იღებს
1163,erhalten::V,erhålla,იღებს
1164,nehmen::V,ta,აიღებს
1165,nehmen::V,taga,აიღებს
1166,wählen::V,välja,გადაარჩევს
1167,auswählen::V,utvälja,ამოარჩევს
1168,bewahren::V,bevara,ინარჩუნებს
1169,behindern::V,hindra,აბრკოლებს
1170,behindern::V,hindra,გააძნელებს
1171,behindern::V,förhindra,აბრკოლებს
1172,behindern::V,förhindra,გააძნელებს
1173,verderben::V,förstöra,გააფუჭებს
1174,beschädigen::V,skada,დააზიანებს
1175,zerbrechen::V,bryta isär,დაამტვრევს
1176,zerbrechen::V,bryta sönder,დაამტვრევს
1177,zerreißen::V,riva sönder,გახევს
1178,zerreißen::V,slita sönder,გახევს
1179,zerstören::V,förstöra,მოსპობს
1180,zerstören::V,förstöra,დაანგრევს
1181,verbrennen::V,bränna,დაწვავს
1182,verbrennen::V,bränna upp,დაწვავს
1183,geben::V,ge,აძლევს
1184,reichen::V,räcka,მიაწოდებს
1185,schenken::V,skänka,აჩუქებს
1186,versprechen::V,lova,აღუთქვამს
1187,wünschen::V,önska,უსურვებს
1188,loben::V,lova,აქებს
1189,loben::V,lova,ამკობს
1190,loben::V,beröma,აქებს
1191,loben::V,beröma,ამკობს
1192,küssen::V,pussa,აკოცებს
1193,wiegen::V,vagga,არხევს
1194,zudecken::V,täcka,გადახურავს
1195,wecken::V,väcka,გააღვიძებს
1196,zeigen::V,visa,დაანახვებს
1197,führen::V,föra,მიჰყავს
1198,lehren::V,lära,ასწავლის
1199,unterrichten::V,undervisa,ასწავლის
1200,aufziehen::V,uppfostra,აღზრდის
1201,leiten::V,leda,აწარმოებს
1202,leiten::V,leda,ხელმძღვანელობს
1203,antreiben::V,driva på,დააჩქარებს
1204,lassen::V,få att,ა--ინებს
1205,einladen::V,bjuda,მოიპატიჟებს
1206,einladen::V,inbjuda,მოიპატიჟებს
1207,vereinigen::V,förena,შეაერთებს
1208,besuchen::V,besöka,სანახავად მიდის
1209,treffen::V,möta,შეხვდება
1210,treffen::V,träffa,შეხვდება
1211,sich versammeln::V,församla sig,შეიკრიბება
1212,spielen::V,leka,ეთამაშება
1213,spielen::V,spela,ეთამაშება
1214,singen::V,sjunga,მღერის
1215,tanzen::V,dansa,ცეკვავს
1216,sich trennen::V,skiljas,მოშორდება
1217,verlassen::V,lämna,მიატოვებს
1218,verlassen::V,överge,მიატოვებს
1219,retten::V,rädda,იხსნის
1220,retten::V,rädda,გადაარჩენს
1221,bewachen::V,bevaka,დარაჯობს
1222,bewachen::V,bevaka,უთვალთვალებს
1223,schützen::V,skydda,დაიფარავს
1224,schützen::V,beskydda,დაიფარავს
1225,verteidigen::V,försvara,დაიცავს
1226,sich schlagen::V,slåss,იჩხუბებს
1227,schießen::V,skjuta,ისვრის
1228,siegen::V,segra,გაიმარჯვებს
1229,ärgern::V,förarga,აჯავრებს
1230,schlagen::V,slå,ცემს
1231,treten::V,sparka,პანღურს ამოჰკრავს
1232,stechen::V,sticka,სჩხვლეტს
1233,stoßen::V,stöta,დაეჯახება
1234,stehlen::V,stjäla,ქურდობს
1235,stehlen::V,stjäla,მოიპარავს
1236,stören::V,störa,შეაწუხებს
1237,belästigen::V,genera,მობეზრდება
1238,belästigen::V,besvära,მობეზრდება
1239,verbergen::V,dölja,დამალავს
1240,täuschen::V,vilseleda,შეცდებს
1241,betrügen::V,bedra,მოატყუებს
1242,töten::V,döda,მოკლავს
1243,wohnen::V,bo,ცხოვრობს
1244,wohnen::V,bo,ბინადრობს
1245,arbeiten::V,arbeta,მუშაობს
1246,sammeln::V,samla,შეკრებს
1247,pflücken::V,plocka,კრეფს
1248,jagen::V,jaga,ნადირობს
1249,fischen::V,fiska,თევზაობს
1250,fassen::V,fånga,დააჭერს
1251,hüten::V,vakta,მწყემსავს
1252,treiben::V,driva,მიერეკება
1253,anbinden::V,binda fast,მიაბამს
1254,füttern::V,fodra,აჭმევს
1255,melken::V,mjölka,წველის
1256,hacken::V,hacka,კეპავს
1257,gießen::V,hälla,რწყავს
1258,gießen::V,vattna,რწყავს
1259,reifen::V,mogna,მწიფდება
1260,zubereiten::V,tillaga,მოამზადებს
1261,zubereiten::V,tillreda,მოამზადებს
1262,kochen::V,koka,მოხარშავს
1263,backen::V,baka,გამოაცხობს
1264,braten::V,steka,შეწვავს
1265,umrühren::V,röra om,შეურევს
1266,umrühren::V,röra om,გათქვეფს
1267,stricken::V,sticka,ქსოვს
1268,nähen::V,sy,გაკერავს
1269,färben::V,färga,შეღებავს
1270,reinigen::V,rensa,გაწმენდს
1271,reinigen::V,rensa,გასუფთავებს
1272,reinigen::V,rengöra,გაწმენდს
1273,reinigen::V,rengöra,გასუფთავებს
1274,waschen::V,tvätta,გარეცხავს
1275,abwischen::V,torka av,წაშლის
1276,spülen::V,spola,გაავლებს
1277,spülen::V,skölja,გაავლებს
1278,fegen::V,feja,დაბლანდავს
1279,kehren::V,sopa,დაგვის
1280,baden::V,bada,ბანაობს
1281,sich waschen::V,tvätta sig,იბანება
1282,ausziehen::V,ta av,გაიხდის
1283,anziehen::V,ta på,ჩაიცვამს
1284,sich anziehen::V,klä på sig,ჩაიცვამს
1285,kämmen::V,kamma,დავარცხნის
1286,schmücken::V,pynta,მორთავს
1287,schmücken::V,smycka,მორთავს
1288,sagen::V,säga,იტყვის
1289,sprechen::V,tala,ლაპარაკობს
1290,reden::V,tala,საუბრობს
1291,reden::V,prata,საუბრობს
1292,sich unterhalten::V,prata,ბაასობს
1293,sich unterhalten::V,prata,მუსაიფობს
1294,fragen::V,fråga,ჰკითხავს
1295,fragen::V,spörja,ჰკითხავს
1296,bitten::V,be,სთხოვს
1297,erzählen::V,berätta,მოუთხრობს
1298,mitteilen::V,meddela,აუწყებს
1299,mitteilen::V,meddela,აცნობებს
1300,nennen::V,kalla,უწოდებს
1301,rufen::V,ropa,დაუძახებს
1302,prahlen::V,pråla,ტრაბახობს
1303,prahlen::V,skryta,ტრაბახობს
1304,übersetzen::V,tolka,გადათარგმნის
1305,übersetzen::V,översätta,გადათარგმნის
1306,denken::V,tänka,ფიქრობს
1307,denken::V,tänka,აზროვნებს
1308,glauben::V,tro,სჯერა
1309,bemerken::V,uppmärksamma,შენიშვნავს
1310,bemerken::V,lägga märke till,შენიშვნავს
1311,erkennen::V,känna igen,გამოიცნობს
1312,begreifen::V,begripa,გაიგებს
1313,verstehen::V,förstå,გაიგონებს
1314,lernen::V,lära sig,ისწავლის
1315,wissen::V,veta,ეცოდინება
1316,sich erinnern an::V,minnas,მოიგონებს
1317,sich erinnern an::V,minnas,გაიხსენებს
1318,sich erinnern an::V,komma ihåg,მოიგონებს
1319,sich erinnern an::V,komma ihåg,გაიხსენებს
1320,vergessen::V,glömma,ივიწყებს
1321,messen::V,mäta,ზომავს
1322,zählen::V,räkna,ითვლის
1323,rechnen::V,räkna,გაიანგარიშებს
1324,lesen::V,läsa,კითხულობს
1325,malen::V,måla,ხატავს
1326,zeichnen::V,teckna,ხაზავს
1327,schreiben::V,skriva,დაწერს
1328,besitzen::V,äga,ექნება
1329,besitzen::V,besitta,ექნება
1330,kaufen::V,köpa,ყიდულობს
1331,verkaufen::V,sälja,გაყიდის
1332,bezahlen::V,betala,გადაიხდის
1333,zahlen::V,betala,გადაიხდის
1334,beherrschen::V,behärska,ფლობს
1335,ertragen::V,tåla,მოითმენს
1336,ertragen::V,uthärda,მოითმენს
