,Concept_ID,fr,no
870,wie::FADV,comment,hvordan
871,warum::FADV,pourquoi,hvorfor
872,wieviel::FNUM,combien,hvor mye
873,eins::NUM,un,en
874,eins::NUM,un,ett
875,zwei::NUM,deux,to
876,drei::NUM,trois,tre
877,vier::NUM,quatre,fire
878,fünf::NUM,cinq,fem
879,sechs::NUM,six,seks
880,sieben::NUM,sept,sju
881,acht::NUM,huit,åtte
882,neun::NUM,neuf,ni
883,zehn::NUM,dix,ti
884,elf::NUM,onze,elleve
885,zwölf::NUM,douze,tolv
886,zwanzig::NUM,vingt,tjue
887,dreißig::NUM,trente,tretti
888,vierzig::NUM,quarante,førti
889,fünfzig::NUM,cinquante,femti
890,sechzig::NUM,soixante,seksti
891,siebzig::NUM,soixante-dix,sytti
892,achtzig::NUM,quatre-vingt,åtti
893,neunzig::NUM,quatre-vingt-dix,nitti
894,hundert::NUM,cent,hundre
895,tausend::NUM,mille,tusen
896,und::CNJ,et,og
897,oder::CNJ,ou,eller
898,stehen::V,être debout,stå
899,sitzen::V,être assis,sitte
900,liegen::V,être couché,ligge
901,hängen::V,pendre,henge
902,werden::V,devenir,bli
903,passieren::V,se passer,skje
904,passieren::V,se passer,hende
905,beginnen::V,commencer,begynne
906,enden::V,finir,ende
907,enden::V,finir,slutte
908,enden::V,se terminer,ende
909,enden::V,se terminer,slutte
910,wechseln::V,changer,veksle
911,wechseln::V,alterner,veksle
912,aufgehen[Sonne]::V,se lever,stå opp
913,untergehen[Sonne]::V,se coucher,gå ned
914,scheinen[Sonne]::V,briller,skinne
915,donnern::V,tonner,tordne
916,wehen::V,souffler,blåse
917,strömen::V,affluer,strømme
918,fließen::V,couler,flyte
919,sich drehen::V,tourner,dreie seg
920,schwanken::V,osciller,svaie
921,schwanken::V,chanceler,svaie
922,schwingen::V,vibrer,svinge
923,schwingen::V,osciller,svinge
924,fallen::V,tomber,falle
925,brennen::V,brûler,brenne
926,brennen::V,flamber,brenne
927,rauchen::V,fumer,ryke
928,regnen::V,pleuvoir,regne
929,gefrieren::V,geler,fryse
930,tauen::V,dégeler,tine
931,schmelzen::V,fondre,smelte
932,trocknen::V,sécher,tørre
933,sieden::V,bouillir,koke
934,faulen::V,pourrir,råtne
935,faulen::V,se putréfier,råtne
936,verfaulen::V,pourrir,råtne
937,reißen::V,rompre,briste
938,reißen::V,se déchirer,briste
939,versinken::V,s'enfoncer,synke
940,versinken::V,s'enfoncer,synke ned
941,vergehen::V,passer,forløpe
942,erscheinen::V,apparaître,synes
943,verschwinden::V,disparaître,forsvinne
944,sinken::V,descendre,synke
945,sinken::V,s'abaisser,synke
946,abnehmen::V,diminuer,avta
947,abnehmen::V,diminuer,minske
948,zunehmen::V,augmenter,tilta
949,steigen::V,monter,stige
950,wachsen::V,croître,gro
951,wachsen::V,croître,vokse
952,glänzen::V,briller,skinne
953,funkeln::V,étinceler,tindre
954,lärmen::V,faire du bruit,bråke
955,läuten::V,sonner,ringe
956,klingeln::V,sonner,ringe
957,klirren::V,cliqueter,klirre
958,brausen::V,mugir,bruse
959,rauschen::V,bruire,suse
960,klingen::V,sonner,lyde
961,klingen::V,sonner,klinge
962,bellen::V,aboyer,gjø
963,bellen::V,aboyer,bjeffe
964,heulen::V,hurler,ule
965,blasen::V,souffler,blåse
966,pfeifen::V,siffler,plystre
967,schreien::V,crier,skrike
968,stöhnen::V,gémir,stønne
969,zittern::V,trembler,dirre
970,zittern::V,trembler,skjelve
971,leben::V,vivre,leve
972,geboren werden::V,naître,fødes
973,atmen::V,respirer,ånde
974,atmen::V,respirer,puste
975,trinken::V,boire,drikke
976,essen::V,manger,spise
977,schlucken::V,avaler,svelge
978,müde werden::V,se lasser,bli trett
979,müde werden::V,se fatiguer,bli trett
980,einschlafen::V,s'endormir,sovne
981,schlafen::V,dormir,sove
982,aufwachen::V,se réveiller,våkne
983,aufstehen::V,se lever,stå opp
984,sich erholen::V,se reposer,bli bra
985,sich erholen::V,se reposer,komme seg
986,sich erholen::V,se détendre,bli bra
987,sich erholen::V,se détendre,komme seg
988,krank werden::V,tomber malade,bli syk
989,krank sein::V,être malade,være syk
990,schmerzen::V,faire mal,gjøre vondt
991,husten::V,tousser,hoste
992,genesen::V,guérir,komme seg
993,genesen::V,se remettre,komme seg
994,sterben::V,mourir,dø
995,umkommen::V,périr,omkomme
996,sich bewegen::V,bouger,bevege seg
997,sich rühren::V,broncher,røre på seg
998,sich erheben::V,se lever,reise seg
999,sich setzen::V,s'asseoir,sette sig
1000,hinfallen::V,tomber,falle over ende
1001,laufen::V,marcher,løpe
1002,laufen::V,aller à pied,løpe
1003,schreiten::V,marcher,skride
1004,spazierengehen::V,se promener,spasere
1005,spazierengehen::V,se promener,gå en tur
1006,eilen::V,courir,ile
1007,sich beeilen::V,se hâter,skynde seg
1008,sich beeilen::V,se dépêcher,skynde seg
1009,sausen::V,filer,suse
1010,rennen::V,courir,løpe
1011,springen::V,sauter,hoppe
1012,springen::V,sauter,springe
1013,klettern::V,grimper,klatre
1014,schaukeln::V,se balancer,huske
1015,kriechen::V,ramper,krype
1016,schwimmen::V,nager,svømme
1017,tauchen::V,plonger,dykke
1018,rudern::V,ramer,ro
1019,fahren::V,aller,kjøre
1020,fahren::V,rouler,kjøre
1021,fliegen::V,voler,fly
1022,gehen::V,aller,gå
1023,weggehen::V,s'en aller,gå bort
1024,abfahren::V,partir,reise
1025,anhalten::V,s'arrêter,stanse
1026,hineingehen::V,entrer,gå inn
1027,eintreten::V,entrer,tre inn
1028,kommen::V,venir,komme
1029,ankommen::V,arriver,ankomme
1030,ankommen::V,arriver,komme til
1031,zurückkommen::V,revenir,komme tilbake
1032,bleiben::V,rester,bli
1033,bleiben::V,rester,forbli
1034,bleiben::V,demeurer,bli
1035,bleiben::V,demeurer,forbli
1036,warten::V,attendre,vente
1037,erwarten::V,attendre,vente
1038,suchen::V,chercher,søke
1039,finden::V,trouver,finne
1040,versuchen::V,essayer,prøve
1041,versuchen::V,essayer,forsøke
1042,vorbereiten::V,préparer,forberede
1043,lieben::V,aimer,elske
1044,mögen::V,aimer,like
1045,mögen::V,vouloir,like
1046,lachen::V,rire,le
1047,rühren::V,toucher,røre
1048,rühren::V,attendrir,røre
1049,weinen::V,pleurer,gråte
1050,schimpfen::V,gronder,skjelle
1051,sich ärgern::V,se fâcher,ergre seg
1052,sich fürchten::V,avoir peur,være redd
1053,fürchten::V,craindre,være redd for
1054,fürchten::V,avoir peur de,være redd for
1055,fliehen::V,fuir,rømme
1056,fliehen::V,fuir,flykte
1057,flüchten::V,s'enfuir,flykte
1058,sehen::V,voir,se
1059,anschauen::V,regarder,se på
1060,anschauen::V,regarder,betrakte
1061,ansehen::V,regarder,anse
1062,hören::V,entendre,høre
1063,zuhören::V,écouter,tilhøre
1064,probieren::V,goûter,smake
1065,probieren::V,goûter,smake på
1066,riechen::V,sentir,lukte
1067,fühlen::V,sentir,føle
1068,scheinen::V,sembler,se ut
1069,scheinen::V,paraître,se ut
1070,zu sehen sein::V,se voir,synes
1071,zu sehen sein::V,être visible,synes
1072,vernehmen::V,entendre,få vite
1073,vernehmen::V,percevoir,få vite
1074,frieren::V,avoir froid,fryse
1075,tun::V,faire,gjøre
1076,können::V,savoir,kunne
1077,können::V,pouvoir,kunne
1078,wollen::V,vouloir,ville
1079,anfangen::V,commencer,begynne
1080,beenden::V,finir,avslutte
1081,beenden::V,terminer,avslutte
1082,aufhören::V,cesser,slutte
1083,aufhören::V,cesser,holde opp
1084,aufhören::V,arrêter,slutte
1085,aufhören::V,arrêter,holde opp
1086,gelingen::V,réussir,lykkes
1087,geraten::V,réussir,bli
1088,öffnen::V,ouvrir,åpne
1089,schließen::V,fermer,lukke
1090,schließen::V,fermer,stenge
1091,stellen::V,poser,stille
1092,stellen::V,mettre,stille
1093,setzen::V,placer,sette
1094,legen::V,placer,legge
1095,berühren::V,toucher,berøre
1096,verbinden::V,lier,forbinde
1097,bedecken::V,couvrir,dekke
1098,aufhängen::V,accrocher,henge
1099,aufhängen::V,accrocher,henge opp
1100,anzünden::V,allumer,tenne
1101,anzünden::V,allumer,antenne
1102,anzünden::V,allumer,tenne på
1103,aufheben::V,ramasser,løfte
1104,aufheben::V,ramasser,ta opp
1105,zurücklassen::V,laisser,slippe tilbake
1106,verlieren::V,perdre,miste
1107,fallen lassen::V,lâcher,droppe
1108,fallen lassen::V,lâcher,la falle
1109,fallen lassen::V,laisser tomber,droppe
1110,fallen lassen::V,laisser tomber,la falle
1111,machen::V,faire,lage
1112,machen::V,faire,gjøre
1113,herstellen::V,produire,fremstille
1114,herstellen::V,fabriquer,fremstille
1115,bauen::V,bâtir,bygge
1116,bauen::V,construire,bygge
1117,reparieren::V,réparer,reparere
1118,verbessern::V,améliorer,rette
1119,verbessern::V,améliorer,forbedre
1120,ändern::V,changer,forandre
1121,ändern::V,modifier,forandre
1122,graben::V,creuser,grave
1123,beugen::V,plier,bøye
1124,beugen::V,ployer,bøye
1125,biegen::V,courber,bøye
1126,drehen::V,tordre,dreie
1127,drehen::V,tourner,dreie
1128,wenden::V,retourner,vende
1129,umdrehen::V,tourner,snu
1130,heben::V,soulever,heve
1131,hochheben::V,lever,løfte
1132,ergreifen::V,saisir,gripe
1133,ergreifen::V,saisir,få tak i
1134,ergreifen::V,prendre,gripe
1135,ergreifen::V,prendre,få tak i
1136,halten::V,tenir,holde
1137,drücken::V,presser,trykke
1138,schieben::V,pousser,skyve
1139,kratzen::V,gratter,klø
1140,kratzen::V,gratter,klore
1141,kratzen::V,égratigner,klø
1142,kratzen::V,égratigner,klore
1143,lecken::V,lécher,slikke
1144,beißen::V,mordre,bite
1145,abreißen::V,arracher,rive av
1146,abschneiden::V,couper,skjære av
1147,binden::V,lier,binde
1148,binden::V,attacher,binde
1149,stecken::V,enfoncer,stikke
1150,brechen::V,rompre,bryte
1151,brechen::V,rompre,briste
1152,klopfen::V,frapper,banke
1153,hauen::V,frapper,hogge
1154,kleben::V,coller,klistre
1155,reiben::V,frotter,gni
1156,streichen::V,empâter,stryke
1157,schleifen::V,affiler,slipe
1158,schleifen::V,aiguiser,slipe
1159,schneiden::V,couper,klippe
1160,schneiden::V,trancher,klippe
1161,rütteln::V,cahoter,ruske
1162,schütteln::V,secouer,riste
1163,schwenken::V,agiter,svinge
1164,schütten::V,verser,helle
1165,füllen::V,remplir,fylle
1166,einwickeln::V,envelopper,vikle inn
1167,tragen::V,porter,bære
1168,schleppen::V,traîner,slepe
1169,ziehen::V,tirer,dra
1170,ziehen::V,tirer,trekke
1171,aufbewahren::V,garder,oppbevare
1172,aufbewahren::V,garder,ta vare på
1173,aufbewahren::V,conserver,oppbevare
1174,aufbewahren::V,conserver,ta vare på
1175,werfen::V,jeter,kaste
1176,werfen::V,lancer,kaste
1177,fangen::V,attraper,fange
1178,packen::V,agripper,gripe
1179,packen::V,agripper,gripe tak i
1180,verstecken::V,cacher,gjemme
1181,teilen::V,diviser,dele
1182,schicken::V,envoyer,sende
1183,bringen::V,apporter,bringe
1184,hinzufügen::V,ajouter,tilføye
1185,bekommen::V,obtenir,få
1186,erhalten::V,recevoir,få
1187,nehmen::V,prendre,ta
1188,wählen::V,choisir,velge
1189,auswählen::V,choisir,velge ut
1190,auswählen::V,sélectionner,velge ut
1191,bewahren::V,préserver,bevare
1192,behindern::V,gêner,hindre
1193,behindern::V,gêner,forhindre
1194,verderben::V,gâter,ødelegge
1195,verderben::V,corrompre,ødelegge
1196,beschädigen::V,endommager,skade
1197,zerbrechen::V,casser,brekke i stykker
1198,zerreißen::V,déchirer,rive i stykker
1199,zerstören::V,détruire,ødelegge
1200,verbrennen::V,brûler,brenne
1201,verbrennen::V,brûler,brenne opp
1202,geben::V,donner,gi
1203,reichen::V,tendre,rekke
1204,schenken::V,offrir,forære
1205,schenken::V,offrir,skjenke
1206,versprechen::V,promettre,love
1207,wünschen::V,souhaiter,ønske
1208,loben::V,louer,rose
1209,küssen::V,embrasser,kysse
1210,wiegen::V,bercer,vogge
1211,zudecken::V,couvrir,dekke til
1212,wecken::V,éveiller,vekke
1213,wecken::V,réveiller,vekke
1214,zeigen::V,montrer,vise
1215,zeigen::V,faire voir,vise
1216,führen::V,guider,føre
1217,lehren::V,apprendre,lære
1218,unterrichten::V,instruire,undervise
1219,aufziehen::V,élever,oppdra
1220,leiten::V,diriger,lede
1221,leiten::V,conduire,lede
1222,antreiben::V,pousser,drive på
1223,lassen::V,faire,få til å
1224,einladen::V,inviter,be
1225,einladen::V,inviter,invitere
1226,vereinigen::V,unir,forene
1227,vereinigen::V,réunir,forene
1228,besuchen::V,visiter,besøke
1229,besuchen::V,aller voir,besøke
1230,treffen::V,rencontrer,møte
1231,treffen::V,rencontrer,treffe
1232,sich versammeln::V,s'assembler,forsamles
1233,spielen::V,jouer,leke
1234,spielen::V,jouer,spille
1235,singen::V,chanter,synge
1236,tanzen::V,danser,danse
1237,sich trennen::V,se séparer,skilles
1238,verlassen::V,quitter,forlate
1239,retten::V,sauver,redde
1240,bewachen::V,garder,bevokte
1241,schützen::V,protéger,verne
1242,schützen::V,protéger,beskytte
1243,verteidigen::V,défendre,forsvare
1244,sich schlagen::V,se taper,slåss
1245,schießen::V,tirer,skyte
1246,siegen::V,vaincre,seire
1247,ärgern::V,agacer,ergre
1248,schlagen::V,battre,
1249,schlagen::V,frapper,
1250,treten::V,botter,sparke
1251,treten::V,donner un coup de pied à,sparke
1252,stechen::V,piquer,stikke
1253,stoßen::V,heurter,støte
1254,stehlen::V,voler,stjele
1255,stören::V,gêner,forstyrre
1256,stören::V,déranger,forstyrre
1257,belästigen::V,molester,plage
1258,belästigen::V,molester,sjenere
1259,belästigen::V,importuner,plage
1260,belästigen::V,importuner,sjenere
1261,verbergen::V,cacher,gjemme
1262,verbergen::V,dissimuler,gjemme
1263,täuschen::V,abuser,villede
1264,täuschen::V,tromper,villede
1265,betrügen::V,duper,bedra
1266,betrügen::V,frauder,bedra
1267,töten::V,tuer,drepe
1268,wohnen::V,habiter,bo
1269,wohnen::V,demeurer,bo
1270,arbeiten::V,travailler,arbeide
1271,sammeln::V,collectionner,samle
1272,pflücken::V,cueillir,plukke
1273,jagen::V,chasser,jage
1274,fischen::V,pêcher,fiske
1275,fassen::V,capturer,fange
1276,hüten::V,garder,vokte
1277,treiben::V,mener,drive
1278,anbinden::V,attacher,feste
1279,füttern::V,faire manger,fore
1280,melken::V,traire,melke
1281,hacken::V,fendre,hakke
1282,gießen::V,arroser,helle
1283,reifen::V,mûrir,modne
1284,zubereiten::V,préparer,lage
1285,zubereiten::V,préparer,tilberede
1286,kochen::V,cuire,koke
1287,backen::V,cuire,bake
1288,braten::V,rôtir,steke
1289,umrühren::V,remuer,røre om
1290,stricken::V,tricoter,strikke
1291,nähen::V,coudre,sy
1292,färben::V,teindre,farge
1293,reinigen::V,nettoyer,rense
1294,reinigen::V,nettoyer,gjøre ren
1295,waschen::V,laver,vaske
1296,abwischen::V,essuyer,tørke av
1297,spülen::V,rincer,spyle
1298,spülen::V,rincer,skylle
1299,fegen::V,balayer,feie
1300,kehren::V,balayer,koste
1301,baden::V,se baigner,bade
1302,sich waschen::V,se laver,vaske seg
1303,ausziehen::V,ôter,ta av
1304,ausziehen::V,enlever,ta av
1305,anziehen::V,mettre,ta på
1306,sich anziehen::V,s'habiller,kle på seg
1307,kämmen::V,peigner,gre
1308,kämmen::V,peigner,kjemme
1309,schmücken::V,orner,pynte
1310,schmücken::V,orner,smykke
1311,schmücken::V,décorer,pynte
1312,schmücken::V,décorer,smykke
1313,sagen::V,dire,si
1314,sprechen::V,parler,snakke
1315,reden::V,parler,tale
1316,reden::V,parler,snakke
1317,sich unterhalten::V,bavarder,samtale
1318,sich unterhalten::V,s'entretenir,samtale
1319,fragen::V,demander,spørre
1320,bitten::V,prier,be
1321,erzählen::V,raconter,fortelle
1322,mitteilen::V,communiquer,meddele
1323,nennen::V,nommer,kalle
1324,nennen::V,appeler,kalle
1325,rufen::V,appeler,rope
1326,prahlen::V,se vanter,skryte
1327,übersetzen::V,traduire,oversette
1328,denken::V,penser,tenke
1329,glauben::V,croire,tro
1330,bemerken::V,remarquer,bemerke
1331,bemerken::V,remarquer,legge merke til
1332,bemerken::V,apercevoir,bemerke
1333,bemerken::V,apercevoir,legge merke til
1334,erkennen::V,reconnaître,gjenkjenne
1335,begreifen::V,concevoir,begripe
1336,verstehen::V,entendre,forstå
1337,verstehen::V,entendre,skjønne
1338,verstehen::V,comprendre,forstå
1339,verstehen::V,comprendre,skjønne
1340,lernen::V,apprendre,lære
1341,wissen::V,savoir,vite
1342,sich erinnern an::V,se souvenir de,huske på
1343,vergessen::V,oublier,glemme
1344,messen::V,mesurer,måle
1345,zählen::V,compter,telle
1346,rechnen::V,calculer,regne
1347,lesen::V,lire,lese
1348,malen::V,peindre,male
1349,zeichnen::V,dessiner,tegne
1350,schreiben::V,écrire,skrive
1351,besitzen::V,posséder,eie
1352,besitzen::V,posséder,inneha
1353,kaufen::V,acheter,kjøpe
1354,verkaufen::V,vendre,selge
1355,bezahlen::V,payer,betale
1356,zahlen::V,payer,betale
1357,beherrschen::V,dominer,beherske
1358,beherrschen::V,maîtriser,beherske
1359,ertragen::V,tolérer,orke
1360,ertragen::V,supporter,orke
