,Concept_ID,hr,az
823,zweiter::A,drugi,ikinci
824,dritter::A,treći,üçüncü
825,letzter::A,zadnji,sonuncu
826,letzter::A,zadnji,axırıncı
827,allein::ADV,sam,tək
828,allein::ADV,sam,yalqız
829,auf einmal::ADV,istodobno,birdən
830,zusammen::ADV,skupa,birlikdə
831,zusammen::ADV,zajedno,birlikdə
832,lange::ADV,dugo,uzun
833,plötzlich::ADV,naglo,qəfildən
834,plötzlich::ADV,iznenada,qəfildən
835,sofort::ADV,odmah,həmən
836,sofort::ADV,odmah,dərhal
837,später::ADV,kasnije,sonra
838,jetzt::ADV,sad,indi
839,jetzt::ADV,sada,indi
840,heute::ADV,danas,bugün
841,morgen::ADV,sutra,sabah
842,bald::ADV,skoro,yaxında
843,bald::ADV,skoro,tezliklə
844,bald::ADV,doskora,yaxında
845,bald::ADV,doskora,tezliklə
846,dann::ADV,zatim,onda
847,gestern::ADV,juče,dünən
848,gestern::ADV,jučer,dünən
849,einst::ADV,negda,əvvəllər
850,einst::ADV,nekada,əvvəllər
851,damals::ADV,tada,o vaxt
852,damals::ADV,onda,o vaxt
853,danach::ADV,poslije,sonra
854,danach::ADV,nakon toga,sonra
855,vorher::ADV,prije,qabaqcadan
856,vorher::ADV,prije toga,qabaqcadan
857,zuerst::ADV,prvo,əvvəl
858,zuerst::ADV,najprije,əvvəl
859,einmal::ADV,jednom,bir dəfə
860,einmal::ADV,jedanput,bir dəfə
861,manchmal::ADV,katkad,hərdənbir
862,manchmal::ADV,katkada,hərdənbir
863,oft::ADV,često,tez-tez
864,oft::ADV,često,çox vaxt
865,immer::ADV,vazda,daimi
866,immer::ADV,vazda,həmişə
867,immer::ADV,uvijek,daimi
868,immer::ADV,uvijek,həmişə
869,niemals::ADV,nikad,əsla
870,niemals::ADV,nikad,heç bir zaman
871,niemals::ADV,nikada,əsla
872,niemals::ADV,nikada,heç bir zaman
873,hier::ADV,tu,bura
874,hier::ADV,tu,burada
875,hier::ADV,ovdje,bura
876,hier::ADV,ovdje,burada
877,hierhin::ADV,amo,buraya
878,hierhin::ADV,ovamo,buraya
879,von hier::ADV,odavde,buradan
880,dort::ADV,ondje,ora
881,dort::ADV,ondje,orada
882,dorthin::ADV,onamo,oraya
883,geradeaus::ADV,ravno,düz
884,vorwärts::ADV,naprijed,irəli
885,rückwärts::ADV,natrag,geri
886,zurück::ADV,nazad,geriyə
887,zurück::ADV,natrag,geriyə
888,unten::ADV,dolje,aşağıda
889,hinab::ADV,nizbrdo,aşağı
890,oben::ADV,gore,yuxarıda
891,hinauf::ADV,uzbrdo,yuxarı
892,überall::ADV,svuda,hər yerdə
893,überall::ADV,svagdje,hər yerdə
894,nicht::ADV,ne,-ma-
895,ein wenig::ADV,malo,bir az
896,kaum::ADV,tek,güclə
897,kaum::ADV,jedva,güclə
898,sehr::ADV,jako,çox
899,sehr::ADV,veoma,çox
900,so::ADV,tako,belə
901,so::ADV,ovako,belə
902,noch::ADV,još,hələ
903,nur::ADV,samo,yalnız
904,schon::ADV,već,artıq
905,wieder::ADV,opet,yenə
906,wieder::ADV,ponovo,yenə
907,vergebens::ADV,uzalud,boş yerə
908,vergebens::ADV,zabadava,boş yerə
909,vor::PRP,pred,önündə
910,vor::PRP,ispred,önündə
911,hinter::PRP,za,arxasında
912,hinter::PRP,iza,arxasında
913,unter::PRP,pod,altında
914,unter::PRP,ispod,altında
915,durch::PRP,po,içindən
916,durch::PRP,kroz,içindən
917,neben::PRP,kraj,yanında
918,neben::PRP,pored,yanında
919,neben::PRP,pokraj,yanında
920,zwischen::PRP,među,arasında
921,zwischen::PRP,između,arasında
922,wegen::PRP,radi,üçün
923,wegen::PRP,radi,ötəri
924,wegen::PRP,zbog,üçün
925,wegen::PRP,zbog,ötəri
926,dies::PRN,ovo,bu
927,das::PRN,to,o
928,das::PRN,ono,o
929,alles::PRN,sve,hər şey
930,ich::PRN,ja,mən
931,du::PRN,ti,sən
932,er::PRN,on,o
933,wir::PRN,mi,biz
934,ihr::PRN,vi,siz
935,sie::PRN,oni,onlar
936,was::FPRN,što,nə
937,wer::FPRN,tko,kim
938,wo::FADV,gdje,harada
939,wohin::FADV,kuda,haraya
940,wohin::FADV,kamo,haraya
941,wie::FADV,kako,necə
942,warum::FADV,zašto,niyə
943,warum::FADV,zašto,nə üçün
944,wieviel::FNUM,koliko,neçə
945,wieviel::FNUM,koliko,nə qədər
946,eins::NUM,jedan,bir
947,zwei::NUM,dva,iki
948,drei::NUM,tri,üç
949,vier::NUM,četiri,dörd
950,fünf::NUM,pet,beş
951,sechs::NUM,šest,altı
952,sieben::NUM,sedam,yeddi
953,acht::NUM,osam,səkkiz
954,neun::NUM,devet,doqquz
955,zehn::NUM,deset,on
956,elf::NUM,jedanaest,on bir
957,zwölf::NUM,dvanaest,on iki
958,zwanzig::NUM,dvadeset,iyirmi
959,dreißig::NUM,trideset,otuz
960,vierzig::NUM,četrdeset,qırx
961,fünfzig::NUM,pedeset,əlli
962,sechzig::NUM,šezdeset,altmış
963,siebzig::NUM,sedamdeset,yetmiş
964,achtzig::NUM,osamdeset,səksən
965,neunzig::NUM,devetdeset,doxsan
966,hundert::NUM,sto,yüz
967,tausend::NUM,tisuća,min
968,und::CNJ,i,və
969,und::CNJ,te,və
970,oder::CNJ,ili,ya
971,stehen::V,stajati,durmaq
972,sitzen::V,sjediti,oturmaq
973,liegen::V,ležati,uzanmaq
974,hängen::V,visiti,asılmaq
975,werden::V,postati,olmaq
976,werden::V,činiti se,olmaq
977,passieren::V,desiti se,olmaq
978,passieren::V,desiti se,baş vermək
979,passieren::V,dogoditi se,olmaq
980,passieren::V,dogoditi se,baş vermək
981,beginnen::V,početi,başlamaq
982,enden::V,prestati,bitmək
983,enden::V,svršiti se,bitmək
984,wechseln::V,mijenjati se,dəyişmək
985,aufgehen[Sonne]::V,izići,doğmaq
986,untergehen[Sonne]::V,zaći,batmaq
987,scheinen[Sonne]::V,sijati,parlamaq
988,donnern::V,grmjeti,guruldamaq
989,wehen::V,duhati,əsmək
990,strömen::V,strujati,axmaq
991,fließen::V,teći,axmaq
992,sich drehen::V,obrtati se,dönmək
993,sich drehen::V,vrtjeti se,dönmək
994,schwanken::V,teturati,yellənmək
995,schwanken::V,kolebati se,yellənmək
996,schwingen::V,njihati,yellənmək
997,schwingen::V,titrati,yellənmək
998,fallen::V,padati,düşmek
999,brennen::V,gorjeti,yanmaq
1000,rauchen::V,dimiti se,tüstüləmək
1001,regnen::V,kišiti,yağmaq
1002,regnen::V,daždjeti,yağmaq
1003,gefrieren::V,smrznuti se,donmaq
1004,tauen::V,kopnjeti,ərimək
1005,tauen::V,kraviti se,ərimək
1006,schmelzen::V,topiti se,ərimək
1007,trocknen::V,sušiti se,qurumaq
1008,sieden::V,kipjeti,qaynamaq
1009,sieden::V,ključati,qaynamaq
1010,faulen::V,gnjiti,çürümək
1011,verfaulen::V,sagnjiti,çürümək
1012,reißen::V,otrgnuti se,yırtılmaq
1013,versinken::V,tonuti,batmaq
1014,versinken::V,propasti,batmaq
1015,vergehen::V,prolaziti,ötmək
1016,erscheinen::V,pojaviti se,görünmək
1017,verschwinden::V,nestati,yox olmaq
1018,verschwinden::V,izgubiti se,yox olmaq
1019,sinken::V,trgnuti,enmək
1020,sinken::V,spustiti se,enmək
1021,abnehmen::V,opasti,azalmaq
1022,zunehmen::V,povećati se,artmaq
1023,steigen::V,uzići,yüksəlmək
1024,steigen::V,nadoći,yüksəlmək
1025,wachsen::V,rasti,böyümək
1026,glänzen::V,blistati,parlamaq
1027,glänzen::V,sjati se,parlamaq
1028,funkeln::V,svjetlucati,parıldamaq
1029,lärmen::V,bučati,səs-küy etmək
1030,lärmen::V,galamiti,səs-küy etmək
1031,läuten::V,zvoniti,çalmaq
1032,klingeln::V,zvoniti,zəng etmək
1033,klirren::V,zvečati,cingildəmək
1034,brausen::V,hujati,gurlamaq
1035,rauschen::V,šumiti,xışıldamaq
1036,rauschen::V,šuškati,xışıldamaq
1037,klingen::V,zvučati,səslənmək
1038,bellen::V,lajati,hürmək
1039,heulen::V,zavijati,ulamaq
1040,blasen::V,puhati,üfləmək
1041,pfeifen::V,fućkati,fit vermek
1042,schreien::V,vikati,bağırmaq
1043,schreien::V,vikati,qışqırmaq
1044,schreien::V,kričati,bağırmaq
1045,schreien::V,kričati,qışqırmaq
1046,stöhnen::V,stenjati,inləmək
1047,zittern::V,drhtati,titrəmək
1048,zittern::V,trepetati,titrəmək
1049,leben::V,živjeti,yaşamaq
1050,geboren werden::V,roditi se,doğmaq
1051,atmen::V,disati,nəfəs almaq
1052,trinken::V,piti,içmek
1053,essen::V,jesti,yemək
1054,schlucken::V,gutati,udmaq
1055,müde werden::V,umoriti se,yorulmaq
1056,einschlafen::V,usnuti,yuxuya getmək
1057,einschlafen::V,zaspati,yuxuya getmək
1058,schlafen::V,spati,uyumaq
1059,aufwachen::V,probuditi se,oyanmaq
1060,aufstehen::V,ustati,yuxudan durmaq
1061,sich erholen::V,odmoriti se,dincəlmək
1062,krank werden::V,oboljeti se,xəstə olmaq
1063,krank werden::V,razboljeti se,xəstə olmaq
1064,krank sein::V,bolovati,azarlanmaq
1065,krank sein::V,bolovati,xəstələnmək
1066,schmerzen::V,boljeti,ağrimaq
1067,husten::V,kašljati,öksürmək
1068,genesen::V,ozdraviti,sağalmaq
1069,genesen::V,oporaviti se,sağalmaq
1070,sterben::V,umrijeti,ölmək
1071,sterben::V,umrijeti,vəfat etmək
1072,umkommen::V,skapati,həlak olmaq
1073,sich bewegen::V,gibati se,hərəkət etmək
1074,sich bewegen::V,kretati se,hərəkət etmək
1075,sich rühren::V,maknuti se,tərpənmək
1076,sich erheben::V,dići se,qalxmaq
1077,sich setzen::V,sjesti,oturmaq
1078,hinfallen::V,pasti,yıxılmaq
1079,laufen::V,hodati,yerimək
1080,schreiten::V,stupati,addım atmaq
1081,spazierengehen::V,šetati se,gəzmək
1082,eilen::V,hitati,atılmaq
1083,sich beeilen::V,požuriti se,tələsmək
1084,sausen::V,juriti,çırpmaq
1085,rennen::V,trčati,qaçmaq
1086,springen::V,skakati,sıçramaq
1087,klettern::V,popeti se,dırmanmaq
1088,klettern::V,penjati se,dırmanmaq
1089,schaukeln::V,ljuljati se,sallanmaq
1090,kriechen::V,puzati,sürünmək
1091,kriechen::V,gmizati,sürünmək
1092,schwimmen::V,plivati,üzmek
1093,tauchen::V,roniti,dalmaq
1094,tauchen::V,gnjuriti,dalmaq
1095,rudern::V,veslati,avarlamaq
1096,fahren::V,voziti se,sürmək
1097,fliegen::V,letjeti,uçmaq
1098,fliegen::V,lijetati,uçmaq
1099,gehen::V,ići,getmək
1100,weggehen::V,otići,getmək
1101,abfahren::V,krenuti,yola düşmək
1102,abfahren::V,otputovati,yola düşmək
1103,anhalten::V,stati,saxlamaq
1104,anhalten::V,zaustaviti,saxlamaq
1105,hineingehen::V,ulaziti,girmək
1106,eintreten::V,ući,girmək
1107,eintreten::V,ući,daxil olmaq
1108,kommen::V,doći,gəlmək
1109,ankommen::V,stići,gəlib çatmaq
1110,zurückkommen::V,vratiti se,qayıtmaq
1111,zurückkommen::V,povratiti se,qayıtmaq
1112,bleiben::V,ostati,qalmaq
1113,warten::V,čekati,gözləmək
1114,erwarten::V,očekivati,bəkləmək
1115,suchen::V,tražiti,aramaq
1116,suchen::V,tražiti,axtarmaq
1117,finden::V,naći,tapmaq
1118,versuchen::V,pokušati,çalışmaq
1119,vorbereiten::V,spremiti,hazırlamaq
1120,vorbereiten::V,pripremiti,hazırlamaq
1121,lieben::V,voljeti,sevmək
1122,mögen::V,voljeti,xoşlamaq
1123,lachen::V,smijati se,gülmək
1124,rühren::V,taknuti,həyəcanlandırmaq
1125,weinen::V,plakati,ağlamaq
1126,schimpfen::V,psovati,küfr etmək
1127,sich ärgern::V,ljutiti se,acıqlanmaq
1128,sich fürchten::V,bojati se,qorxmaq
1129,fürchten::V,bojati se,qorxmaq
1130,fliehen::V,pobjeći,qaçmaq
1131,flüchten::V,utjeći,qaçmaq
1132,sehen::V,vidjeti,görmək
1133,anschauen::V,ogledati,baxmaq
1134,ansehen::V,gledati,baxmaq
1135,hören::V,čuti,duymaq
1136,hören::V,čuti,eşitmək
1137,zuhören::V,slušati,dinləmək
1138,probieren::V,probati,dadına baxmaq
1139,riechen::V,osjećati miris,qoxlamaq
1140,fühlen::V,osjećati,duymaq
1141,scheinen::V,činiti se,görünmək
1142,zu sehen sein::V,biti vidljiv,görünmək
1143,vernehmen::V,saznati,eşitmək
1144,frieren::V,zima je,üşümək
1145,tun::V,raditi,etmək
1146,können::V,moći,bilmək
1147,können::V,moći,bacarmaq
1148,wollen::V,htjeti,istəmək
1149,anfangen::V,početi,başlamaq
1150,beenden::V,svršiti,bitirmək
1151,beenden::V,dovršiti,bitirmək
1152,aufhören::V,prestati,bitmək
1153,aufhören::V,prestati,qurtarmaq
1154,gelingen::V,uspjeti,müvəffəq olmaq
1155,geraten::V,desiti se,düşmək
1156,öffnen::V,otvoriti,açmaq
1157,schließen::V,zatvoriti,qapamaq
1158,stellen::V,metnuti,qoymaq
1159,stellen::V,postaviti,qoymaq
1160,setzen::V,posaditi,oturtmaq
1161,legen::V,polagati,qoymaq
1162,berühren::V,doticati,toxunmaq
1163,berühren::V,dodirivati,toxunmaq
1164,verbinden::V,spojiti,bağlamaq
1165,verbinden::V,zavezati,bağlamaq
1166,bedecken::V,pokriti,örtmək
1167,aufhängen::V,objesiti,asmaq
1168,anzünden::V,upaliti,yandırmaq
1169,anzünden::V,zapaliti,yandırmaq
1170,aufheben::V,podići,qaldırmaq
1171,aufheben::V,podignuti,qaldırmaq
1172,zurücklassen::V,ostaviti,buraxmaq
1173,zurücklassen::V,pustiti natrag,buraxmaq
1174,verlieren::V,izgubiti,itirmək
1175,fallen lassen::V,ispustiti,düşürmək
1176,machen::V,uraditi,etmək
1177,machen::V,načiniti,etmək
1178,machen::V,napraviti,etmək
1179,herstellen::V,proizvesti,istehsal etmək
1180,bauen::V,graditi,tikmək
1181,reparieren::V,popraviti,təmir etmək
1182,verbessern::V,poboljšati,düzəltmək
1183,ändern::V,promijeniti,dəyişdirmək
1184,graben::V,kopati,qazımaq
1185,graben::V,kopkati,qazımaq
1186,beugen::V,saviti,əymək
1187,biegen::V,saviti,bükmək
1188,biegen::V,sagnuti,bükmək
1189,drehen::V,vrtjeti,döndərmək
1190,wenden::V,obrnuti,çevirmək
1191,umdrehen::V,okrenuti,çevirmək
1192,umdrehen::V,prevŕnuti,çevirmək
1193,heben::V,dizati,qaldırmaq
1194,hochheben::V,dignuti,qaldırmaq
1195,ergreifen::V,uhvatiti,tutmaq
1196,ergreifen::V,prihvatiti,tutmaq
1197,halten::V,držati,saxlamaq
1198,drücken::V,pritiskivati,sıxmaq
1199,schieben::V,gurati,sürmək
1200,kratzen::V,česati,qaşımaq
1201,kratzen::V,grepsti,qaşımaq
1202,lecken::V,lizati,yalamaq
1203,beißen::V,ujesti,dişləmək
1204,beißen::V,gristi,dişləmək
1205,abreißen::V,otkinuti,qoparmaq
1206,abschneiden::V,odrezati,ayırmaq
1207,binden::V,vezati,bağlamaq
1208,stecken::V,turiti,soxmaq
1209,brechen::V,slomiti,qırmaq
1210,klopfen::V,lupati,sındırmaq
1211,klopfen::V,kucati,sındırmaq
1212,hauen::V,tući,vurmaq
1213,hauen::V,udarati,vurmaq
1214,kleben::V,lijepiti,apışdırmaq
1215,reiben::V,trti,ovmaq
1216,streichen::V,namazati,sürtmək
1217,schleifen::V,brusiti,bülövləmək
1218,schneiden::V,rezati,kəsmək
1219,rütteln::V,drmati,sirkələmək
1220,schütteln::V,tresti,çalxalamaq
1221,schwenken::V,mahati,yelləmək
1222,schütten::V,sipati,tökmək
1223,schütten::V,lijevati,tökmək
1224,füllen::V,napuniti,doldurmaq
1225,einwickeln::V,umotati,sarımaq
1226,einwickeln::V,zamotati,sarımaq
1227,tragen::V,nositi,daşımaq
1228,schleppen::V,tegliti,sürükləmək
1229,ziehen::V,vući,çəkmək
1230,aufbewahren::V,čuvati,gizlətmək
1231,werfen::V,bacati,atmaq
1232,fangen::V,loviti,tutmaq
1233,fangen::V,hvatati,tutmaq
1234,packen::V,ščepati,yaxalamaq
1235,packen::V,zgrabiti,yaxalamaq
1236,verstecken::V,sakriti,gizlətmək
1237,teilen::V,podijeliti,bölmək
1238,schicken::V,slati,yollamaq
1239,schicken::V,slati,göndərmək
1240,bringen::V,donijeti,gətirmək
1241,hinzufügen::V,dodati,əlavə etmək
1242,hinzufügen::V,pridati,əlavə etmək
1243,bekommen::V,dobiti,almaq
1244,bekommen::V,dobiti,əldə etmək
1245,erhalten::V,primiti,almaq
1246,nehmen::V,uzeti,almaq
1247,wählen::V,izabrati,seçmək
1248,auswählen::V,odabrati,arımaq
1249,bewahren::V,sačuvati,qorumaq
1250,behindern::V,smetati,mane olmaq
1251,verderben::V,pokvariti,pozmaq
1252,beschädigen::V,oštetiti,zədələmək
1253,zerbrechen::V,razbiti,qırmaq
1254,zerbrechen::V,razbiti,sındırmaq
1255,zerbrechen::V,prelomiti,qırmaq
1256,zerbrechen::V,prelomiti,sındırmaq
1257,zerreißen::V,poderati,yırtmaq
1258,zerreißen::V,rastrgnuti,yırtmaq
1259,zerstören::V,razoriti,dağıtmaq
1260,zerstören::V,razrušiti,dağıtmaq
1261,verbrennen::V,spaliti,yandırmaq
1262,verbrennen::V,sagorjeti,yandırmaq
1263,geben::V,dati,vermək
1264,reichen::V,pružiti,uzatmaq
1265,schenken::V,darivati,vermək
1266,versprechen::V,obećati,vəd vermək
1267,wünschen::V,željeti,arzulamaq
1268,loben::V,hvaliti,tərifləmək
1269,küssen::V,ljubiti,öpmək
1270,wiegen::V,njihati,tərpətmək
1271,wiegen::V,ljuljati,tərpətmək
1272,zudecken::V,pokriti,örtmək
1273,wecken::V,probuditi,oyatmaq
1274,zeigen::V,pokazati,göstərmək
1275,führen::V,voditi,rəhbərlik etmək
1276,lehren::V,učiti,öyrətmək
1277,unterrichten::V,poučiti,öyrətmək
1278,unterrichten::V,poučiti,dərs vermək
1279,aufziehen::V,uzgajati,tərbiyə etmək
1280,leiten::V,upravljati,idarə etmək
1281,antreiben::V,natjeravati,bizləmək
1282,lassen::V,dati,-tırmaq
1283,einladen::V,pozvati,dəvət etmək
1284,vereinigen::V,ujediniti,birləşdirmək
1285,besuchen::V,posjetiti,baş çəkmək
1286,besuchen::V,posjetiti,ziyarət etmək
1287,treffen::V,sresti,rastlaşmaq
1288,treffen::V,sresti,rast gəlmək
1289,sich versammeln::V,okupiti se,toplanmaq
1290,spielen::V,igrati se,oynamaq
1291,singen::V,pjevati,oxumaq
1292,tanzen::V,plesati,oynamaq
1293,tanzen::V,plesati,rəqs etmək
1294,sich trennen::V,razići se,ayrılmaq
1295,verlassen::V,ostaviti,tərk etmək
1296,verlassen::V,napustiti,tərk etmək
1297,retten::V,spasiti,xilas etmək
1298,bewachen::V,čuvati,gözətmək
1299,bewachen::V,stražariti,gözətmək
1300,schützen::V,čuvati,qorumaq
1301,verteidigen::V,obraniti,qorumaq
1302,sich schlagen::V,biti se,döyüşmək
1303,sich schlagen::V,udariti se,döyüşmək
1304,schießen::V,pucati,atmaq
1305,schießen::V,pucati,atəş açmaq
1306,schießen::V,strijeljati,atmaq
1307,schießen::V,strijeljati,atəş açmaq
1308,siegen::V,pobijediti,yenmək
1309,ärgern::V,ljutiti,acışdırmaq
1310,schlagen::V,biti,döymək
1311,schlagen::V,udariti,döymək
1312,treten::V,šutnuti,təpmək
1313,stechen::V,ubosti,soxmaq
1314,stoßen::V,gurnuti,itələmək
1315,stehlen::V,ukrasti,çalmaq
1316,stehlen::V,ukrasti,oğurlamaq
1317,stören::V,smetati,pozmaq
1318,belästigen::V,smetati,narahat etmək
1319,belästigen::V,dosaditi,narahat etmək
1320,verbergen::V,skriti,gizləmək
1321,täuschen::V,obmanuti,aldatmaq
1322,betrügen::V,prevarati,aldatmaq
1323,töten::V,ubiti,öldürmək
1324,wohnen::V,stanovati,yaşamaq
1325,arbeiten::V,raditi,işləmək
1326,arbeiten::V,raditi,çalışmaq
1327,sammeln::V,sabrati,yığmaq
1328,sammeln::V,sabrati,toplamaq
1329,pflücken::V,ubrati,qoparmaq
1330,jagen::V,loviti,ovlamaq
1331,fischen::V,ribati,balıq tutmaq
1332,fischen::V,loviti ribu,balıq tutmaq
1333,fassen::V,uloviti,tutmaq
1334,hüten::V,pasti,güdmək
1335,treiben::V,goniti,haylamaq
1336,anbinden::V,privezati,bağlamaq
1337,füttern::V,hraniti,bəsləmək
1338,melken::V,musti,sağmaq
1339,hacken::V,sjeckati,yarmaq
1340,gießen::V,politi,sulamaq
1341,reifen::V,sazreti,dəymək
1342,zubereiten::V,prigotoviti,bişirmək
1343,kochen::V,kuhati,qaynatmaq
1344,backen::V,peći,bişirmək
1345,braten::V,peći,qızartmaq
1346,braten::V,pržiti,qızartmaq
1347,umrühren::V,promiješati,qarışdırmaq
1348,stricken::V,plesti,hörmək
1349,nähen::V,šiti,tikmək
1350,färben::V,obojiti,boyamaq
1351,reinigen::V,očistiti,təmizləmək
1352,reinigen::V,počistiti,təmizləmək
1353,waschen::V,prati,yumaq
1354,abwischen::V,otrti,silmək
1355,spülen::V,isprati,çalxamaq
1356,spülen::V,oplakati,çalxamaq
1357,fegen::V,mesti,süpürmək
1358,fegen::V,pomesti,süpürmək
1359,kehren::V,mesti,süpürmək
1360,baden::V,kupati se,çimmək
1361,sich waschen::V,umiti se,yuyunmaq
1362,sich waschen::V,prati se,yuyunmaq
1363,ausziehen::V,svući,soyunmaq
1364,anziehen::V,obući,geymək
1365,sich anziehen::V,obući se,geyinmək
1366,kämmen::V,češljati,daramaq
1367,schmücken::V,uresiti,bəzəmək
1368,schmücken::V,nakititi,bəzəmək
1369,sagen::V,reći,demək
1370,sagen::V,reći,söymek
1371,sagen::V,kazati,demək
1372,sagen::V,kazati,söymek
1373,sprechen::V,govoriti,danışmaq
1374,reden::V,govoriti,danışmaq
1375,reden::V,besjediti,danışmaq
1376,sich unterhalten::V,razgovarati se,söhbət etmək
1377,fragen::V,pitati,soruşmaq
1378,bitten::V,moliti,diləmək
1379,bitten::V,moliti,xahiş etmək
1380,erzählen::V,ispričati,bəhs etmək
1381,erzählen::V,pripovjediti,bəhs etmək
1382,mitteilen::V,saopćiti,bildirmək
1383,nennen::V,nazvati,adlandırmaq
1384,rufen::V,zvati,çağırmaq
1385,rufen::V,dozvati,çağırmaq
1386,prahlen::V,hvalisati se,öyünmək
1387,übersetzen::V,prevesti,tərcümə etmək
1388,denken::V,misliti,düşünmək
1389,denken::V,misliti,fikirləşmək
1390,glauben::V,vjerovati,inanmaq
1391,bemerken::V,zapaziti,qeyd etmək
1392,bemerken::V,primijetiti,qeyd etmək
1393,erkennen::V,prepoznati,tanımaq
1394,begreifen::V,pojmiti,anlamaq
1395,begreifen::V,shvatiti,anlamaq
1396,verstehen::V,razabrati,duymaq
1397,lernen::V,učiti se,öyrənmək
1398,wissen::V,znati,bilmək
1399,sich erinnern an::V,sjetiti se,xatırlamaq
1400,vergessen::V,zaboraviti,unutmaq
1401,messen::V,mjeriti,ölçmək
1402,zählen::V,brojiti,saymaq
1403,rechnen::V,računati,hesablamaq
1404,lesen::V,čitati,oxumaq
1405,malen::V,slikati,şəkil çəkmək
1406,zeichnen::V,crtati,cızmaq
1407,schreiben::V,pisati,yazmaq
1408,besitzen::V,imati,yiyələnmək
1409,besitzen::V,imati,malik olmaq
1410,besitzen::V,posjedovati,yiyələnmək
1411,besitzen::V,posjedovati,malik olmaq
1412,kaufen::V,kupiti,satın almaq
1413,verkaufen::V,prodati,satmaq
1414,verkaufen::V,raspačati,satmaq
1415,bezahlen::V,platiti,ödəmək
1416,zahlen::V,plaćati,ödəmək
1417,beherrschen::V,vladati,idarə etmək
1418,beherrschen::V,gospodariti,idarə etmək
1419,ertragen::V,trpjeti,dözmək
1420,ertragen::V,podnijeti,dözmək
1421,Gehirn::N,,beyin
