,Concept_ID,fr,nl
861,dorthin::ADV,y,daarheen
862,dorthin::ADV,par là,daarheen
863,geradeaus::ADV,tout droit,rechtuit
864,geradeaus::ADV,tout droit,rechtdoor
865,vorwärts::ADV,en avant,vooruit
866,vorwärts::ADV,en avant,voorwaarts
867,rückwärts::ADV,en arrière,achteruit
868,rückwärts::ADV,en arrière,achterwaarts
869,zurück::ADV,de retour,terug
870,unten::ADV,en bas,beneden
871,unten::ADV,en bas,onderaan
872,unten::ADV,au-dessous,beneden
873,unten::ADV,au-dessous,onderaan
874,hinab::ADV,en bas,omlaag
875,hinab::ADV,en bas,naar beneden
876,hinab::ADV,vers le bas,omlaag
877,hinab::ADV,vers le bas,naar beneden
878,oben::ADV,dessus,boven
879,oben::ADV,en haut,boven
880,hinauf::ADV,en haut,omhoog
881,hinauf::ADV,en haut,naar boven
882,hinauf::ADV,vers le haut,omhoog
883,hinauf::ADV,vers le haut,naar boven
884,überall::ADV,partout,alom
885,überall::ADV,partout,overal
886,nicht::ADV,ne ... pas,niet
887,ein wenig::ADV,un peu,wat
888,kaum::ADV,à peine,amper
889,kaum::ADV,à peine,nauwelijks
890,sehr::ADV,très,erg
891,sehr::ADV,très,zeer
892,so::ADV,si,zo
893,so::ADV,ainsi,zo
894,noch::ADV,encore,nog
895,nur::ADV,seulement,maar
896,nur::ADV,seulement,alleen
897,nur::ADV,ne ... que,maar
898,nur::ADV,ne ... que,alleen
899,schon::ADV,déjà,al
900,schon::ADV,déjà,reeds
901,wieder::ADV,de nouveau,weer
902,wieder::ADV,de nouveau,terug
903,vergebens::ADV,en vain,vergeefs
904,vergebens::ADV,en vain,tevergeefs
905,vor::PRP,devant,voor
906,hinter::PRP,derrière,achter
907,unter::PRP,sous,onder
908,unter::PRP,sous,beneden
909,unter::PRP,au-dessous de,onder
910,unter::PRP,au-dessous de,beneden
911,durch::PRP,par,door
912,durch::PRP,à travers,door
913,neben::PRP,à côté de,naast
914,zwischen::PRP,entre,tussen
915,wegen::PRP,à cause de,wegens
916,wegen::PRP,à cause de,vanwege
917,dies::PRN,ceci,dit
918,das::PRN,ce,dat
919,das::PRN,cela,dat
920,alles::PRN,tout,alles
921,ich::PRN,je,ik
922,ich::PRN,moi,ik
923,du::PRN,tu,je
924,du::PRN,tu,jij
925,du::PRN,toi,je
926,du::PRN,toi,jij
927,er::PRN,il,hij
928,er::PRN,lui,hij
929,wir::PRN,nous,we
930,wir::PRN,nous,wij
931,ihr::PRN,vous,jullie
932,sie::PRN,ils,ze
933,sie::PRN,ils,zij
934,sie::PRN,elles,ze
935,sie::PRN,elles,zij
936,was::FPRN,que,wat
937,was::FPRN,quoi,wat
938,wer::FPRN,qui,wie
939,wo::FADV,où,waar
940,wohin::FADV,où,waarheen
941,wie::FADV,comment,hoe
942,warum::FADV,pourquoi,waarom
943,wieviel::FNUM,combien,hoeveel
944,eins::NUM,un,één
945,zwei::NUM,deux,twee
946,drei::NUM,trois,drie
947,vier::NUM,quatre,vier
948,fünf::NUM,cinq,vijf
949,sechs::NUM,six,zes
950,sieben::NUM,sept,zeven
951,acht::NUM,huit,acht
952,neun::NUM,neuf,negen
953,zehn::NUM,dix,tien
954,elf::NUM,onze,elf
955,zwölf::NUM,douze,twaalf
956,zwanzig::NUM,vingt,twintig
957,dreißig::NUM,trente,dertig
958,vierzig::NUM,quarante,veertig
959,fünfzig::NUM,cinquante,vijftig
960,sechzig::NUM,soixante,zestig
961,siebzig::NUM,soixante-dix,zeventig
962,achtzig::NUM,quatre-vingt,tachtig
963,neunzig::NUM,quatre-vingt-dix,negentig
964,hundert::NUM,cent,honderd
965,tausend::NUM,mille,duizend
966,und::CNJ,et,en
967,oder::CNJ,ou,of
968,stehen::V,être debout,staan
969,sitzen::V,être assis,zitten
970,liegen::V,être couché,liggen
971,hängen::V,pendre,hangen
972,werden::V,devenir,worden
973,passieren::V,se passer,gebeuren
974,beginnen::V,commencer,beginnen
975,enden::V,finir,eindigen
976,enden::V,se terminer,eindigen
977,wechseln::V,changer,wijzigen
978,wechseln::V,changer,veranderen
979,wechseln::V,alterner,wijzigen
980,wechseln::V,alterner,veranderen
981,aufgehen[Sonne]::V,se lever,opgaan
982,untergehen[Sonne]::V,se coucher,ondergaan
983,scheinen[Sonne]::V,briller,schijnen
984,donnern::V,tonner,donderen
985,wehen::V,souffler,waaien
986,strömen::V,affluer,stromen
987,fließen::V,couler,vloeien
988,sich drehen::V,tourner,draaien
989,sich drehen::V,tourner,zich draaien
990,schwanken::V,osciller,wankelen
991,schwanken::V,chanceler,wankelen
992,schwingen::V,vibrer,zwieren
993,schwingen::V,osciller,zwieren
994,fallen::V,tomber,vallen
995,brennen::V,brûler,branden
996,brennen::V,flamber,branden
997,rauchen::V,fumer,roken
998,regnen::V,pleuvoir,regenen
999,gefrieren::V,geler,bevriezen
1000,tauen::V,dégeler,dooien
1001,schmelzen::V,fondre,smelten
1002,trocknen::V,sécher,drogen
1003,sieden::V,bouillir,koken
1004,sieden::V,bouillir,zieden
1005,faulen::V,pourrir,rotten
1006,faulen::V,se putréfier,rotten
1007,verfaulen::V,pourrir,verrotten
1008,reißen::V,rompre,scheuren
1009,reißen::V,se déchirer,scheuren
1010,versinken::V,s'enfoncer,verzinken
1011,vergehen::V,passer,vergaan
1012,erscheinen::V,apparaître,opdagen
1013,erscheinen::V,apparaître,verschijnen
1014,verschwinden::V,disparaître,verdwijnen
1015,sinken::V,descendre,zinken
1016,sinken::V,s'abaisser,zinken
1017,abnehmen::V,diminuer,afnemen
1018,abnehmen::V,diminuer,verminderen
1019,zunehmen::V,augmenter,toenemen
1020,steigen::V,monter,stijgen
1021,steigen::V,monter,omhooggaan
1022,wachsen::V,croître,groeien
1023,glänzen::V,briller,glanzen
1024,glänzen::V,briller,schitteren
1025,funkeln::V,étinceler,fonkelen
1026,lärmen::V,faire du bruit,lawaai maken
1027,läuten::V,sonner,luiden
1028,klingeln::V,sonner,bellen
1029,klirren::V,cliqueter,rinkelen
1030,brausen::V,mugir,bruisen
1031,rauschen::V,bruire,ruisen
1032,klingen::V,sonner,klinken
1033,bellen::V,aboyer,blaffen
1034,heulen::V,hurler,huilen
1035,blasen::V,souffler,blazen
1036,pfeifen::V,siffler,fluiten
1037,schreien::V,crier,gillen
1038,schreien::V,crier,schreeuwen
1039,stöhnen::V,gémir,steunen
1040,zittern::V,trembler,beven
1041,zittern::V,trembler,sidderen
1042,leben::V,vivre,leven
1043,geboren werden::V,naître,geboren worden
1044,atmen::V,respirer,ademen
1045,trinken::V,boire,drinken
1046,essen::V,manger,eten
1047,schlucken::V,avaler,slikken
1048,müde werden::V,se lasser,moe worden
1049,müde werden::V,se fatiguer,moe worden
1050,einschlafen::V,s'endormir,inslapen
1051,schlafen::V,dormir,slapen
1052,aufwachen::V,se réveiller,ontwaken
1053,aufwachen::V,se réveiller,wakker worden
1054,aufstehen::V,se lever,opstaan
1055,sich erholen::V,se reposer,zich ontspannen
1056,sich erholen::V,se détendre,zich ontspannen
1057,krank werden::V,tomber malade,ziek worden
1058,krank sein::V,être malade,ziek zijn
1059,schmerzen::V,faire mal,pijn doen
1060,husten::V,tousser,hoesten
1061,genesen::V,guérir,genezen
1062,genesen::V,se remettre,genezen
1063,sterben::V,mourir,sterven
1064,sterben::V,mourir,overlijden
1065,umkommen::V,périr,omkomen
1066,sich bewegen::V,bouger,zich bewegen
1067,sich rühren::V,broncher,zich verroeren
1068,sich erheben::V,se lever,oprijzen
1069,sich erheben::V,se lever,verrijzen
1070,sich setzen::V,s'asseoir,gaan zitten
1071,hinfallen::V,tomber,vallen
1072,hinfallen::V,tomber,neervallen
1073,laufen::V,marcher,lopen
1074,laufen::V,aller à pied,lopen
1075,schreiten::V,marcher,stappen
1076,schreiten::V,marcher,schrijden
1077,spazierengehen::V,se promener,gaan wandelen
1078,eilen::V,courir,ijlen
1079,eilen::V,courir,haasten
1080,sich beeilen::V,se hâter,zich haasten
1081,sich beeilen::V,se dépêcher,zich haasten
1082,sausen::V,filer,stuiven
1083,rennen::V,courir,rennen
1084,springen::V,sauter,springen
1085,klettern::V,grimper,klimmen
1086,klettern::V,grimper,klauteren
1087,schaukeln::V,se balancer,schommelen
1088,kriechen::V,ramper,kruipen
1089,schwimmen::V,nager,zwemmen
1090,tauchen::V,plonger,duiken
1091,rudern::V,ramer,roeien
1092,fahren::V,aller,rijden
1093,fahren::V,rouler,rijden
1094,fliegen::V,voler,vliegen
1095,gehen::V,aller,gaan
1096,weggehen::V,s'en aller,weggaan
1097,abfahren::V,partir,vertrekken
1098,anhalten::V,s'arrêter,stoppen
1099,anhalten::V,s'arrêter,stilhouden
1100,hineingehen::V,entrer,ingaan
1101,hineingehen::V,entrer,binnengaan
1102,eintreten::V,entrer,binnenkomen
1103,kommen::V,venir,komen
1104,ankommen::V,arriver,aankomen
1105,zurückkommen::V,revenir,terugkomen
1106,bleiben::V,rester,blijven
1107,bleiben::V,demeurer,blijven
1108,warten::V,attendre,wachten
1109,erwarten::V,attendre,verwachten
1110,suchen::V,chercher,zoeken
1111,finden::V,trouver,vinden
1112,versuchen::V,essayer,proberen
1113,versuchen::V,essayer,beproeven
1114,vorbereiten::V,préparer,voorbereiden
1115,lieben::V,aimer,houden van
1116,mögen::V,aimer,lusten
1117,mögen::V,aimer,houden van
1118,mögen::V,vouloir,lusten
1119,mögen::V,vouloir,houden van
1120,lachen::V,rire,lachen
1121,rühren::V,toucher,roeren
1122,rühren::V,attendrir,roeren
1123,weinen::V,pleurer,huilen
1124,weinen::V,pleurer,schreien
1125,schimpfen::V,gronder,kijven
1126,schimpfen::V,gronder,schelden
1127,sich ärgern::V,se fâcher,zich ergeren
1128,sich fürchten::V,avoir peur,bang zijn
1129,fürchten::V,craindre,vrezen
1130,fürchten::V,avoir peur de,vrezen
1131,fliehen::V,fuir,vluchten
1132,flüchten::V,s'enfuir,ontsnappen
1133,flüchten::V,s'enfuir,ontkomen
1134,sehen::V,voir,zien
1135,anschauen::V,regarder,aankijken
1136,ansehen::V,regarder,aanzien
1137,ansehen::V,regarder,bekijken
1138,hören::V,entendre,horen
1139,zuhören::V,écouter,luisteren
1140,probieren::V,goûter,proeven
1141,riechen::V,sentir,ruiken
1142,fühlen::V,sentir,voelen
1143,scheinen::V,sembler,lijken
1144,scheinen::V,paraître,lijken
1145,zu sehen sein::V,se voir,te zien zijn
1146,zu sehen sein::V,être visible,te zien zijn
1147,vernehmen::V,entendre,vernemen
1148,vernehmen::V,percevoir,vernemen
1149,frieren::V,avoir froid,het koud hebben
1150,tun::V,faire,doen
1151,können::V,savoir,kunnen
1152,können::V,pouvoir,kunnen
1153,wollen::V,vouloir,willen
1154,anfangen::V,commencer,beginnen
1155,anfangen::V,commencer,aanvangen
1156,beenden::V,finir,beëindigen
1157,beenden::V,terminer,beëindigen
1158,aufhören::V,cesser,ophouden
1159,aufhören::V,arrêter,ophouden
1160,gelingen::V,réussir,lukken
1161,gelingen::V,réussir,gelukken
1162,geraten::V,réussir,uitvallen
1163,öffnen::V,ouvrir,openen
1164,öffnen::V,ouvrir,opendoen
1165,schließen::V,fermer,sluiten
1166,schließen::V,fermer,dichtdoen
1167,stellen::V,poser,stellen
1168,stellen::V,poser,plaatsen
1169,stellen::V,mettre,stellen
1170,stellen::V,mettre,plaatsen
1171,setzen::V,placer,zetten
1172,setzen::V,placer,plaatsen
1173,legen::V,placer,leggen
1174,berühren::V,toucher,aanraken
1175,verbinden::V,lier,verbinden
1176,bedecken::V,couvrir,bedekken
1177,aufhängen::V,accrocher,ophangen
1178,anzünden::V,allumer,aansteken
1179,aufheben::V,ramasser,oprapen
1180,zurücklassen::V,laisser,achterlaten
1181,verlieren::V,perdre,verliezen
1182,fallen lassen::V,lâcher,laten vallen
1183,fallen lassen::V,laisser tomber,laten vallen
1184,machen::V,faire,maken
1185,herstellen::V,produire,produceren
1186,herstellen::V,produire,voortbrengen
1187,herstellen::V,fabriquer,produceren
1188,herstellen::V,fabriquer,voortbrengen
1189,bauen::V,bâtir,bouwen
1190,bauen::V,construire,bouwen
1191,reparieren::V,réparer,repareren
1192,reparieren::V,réparer,herstellen
1193,verbessern::V,améliorer,verbeteren
1194,ändern::V,changer,wijzigen
1195,ändern::V,changer,veranderen
1196,ändern::V,modifier,wijzigen
1197,ändern::V,modifier,veranderen
1198,graben::V,creuser,graven
1199,beugen::V,plier,buigen
1200,beugen::V,ployer,buigen
1201,biegen::V,courber,buigen
1202,drehen::V,tordre,draaien
1203,drehen::V,tourner,draaien
1204,wenden::V,retourner,keren
1205,wenden::V,retourner,wenden
1206,umdrehen::V,tourner,omdraaien
1207,heben::V,soulever,heffen
1208,heben::V,soulever,optillen
1209,hochheben::V,lever,tillen
1210,ergreifen::V,saisir,pakken
1211,ergreifen::V,saisir,grijpen
1212,ergreifen::V,prendre,pakken
1213,ergreifen::V,prendre,grijpen
1214,halten::V,tenir,houden
1215,drücken::V,presser,drukken
1216,schieben::V,pousser,duwen
1217,schieben::V,pousser,schuiven
1218,kratzen::V,gratter,krassen
1219,kratzen::V,égratigner,krassen
1220,lecken::V,lécher,likken
1221,beißen::V,mordre,bijten
1222,abreißen::V,arracher,afrukken
1223,abreißen::V,arracher,afscheuren
1224,abschneiden::V,couper,afsnijden
1225,binden::V,lier,binden
1226,binden::V,attacher,binden
1227,stecken::V,enfoncer,steken
1228,brechen::V,rompre,breken
1229,klopfen::V,frapper,kloppen
1230,hauen::V,frapper,houwen
1231,kleben::V,coller,plakken
1232,reiben::V,frotter,wrijven
1233,streichen::V,empâter,smeren
1234,schleifen::V,affiler,slijpen
1235,schleifen::V,aiguiser,slijpen
1236,schneiden::V,couper,snijden
1237,schneiden::V,trancher,snijden
1238,rütteln::V,cahoter,schudden
1239,schütteln::V,secouer,schudden
1240,schwenken::V,agiter,wuiven
1241,schwenken::V,agiter,zwaaien
1242,schütten::V,verser,gieten
1243,schütten::V,verser,storten
1244,füllen::V,remplir,vullen
1245,einwickeln::V,envelopper,inwikkelen
1246,tragen::V,porter,dragen
1247,schleppen::V,traîner,slepen
1248,ziehen::V,tirer,trekken
1249,aufbewahren::V,garder,bewaren
1250,aufbewahren::V,conserver,bewaren
1251,werfen::V,jeter,gooien
1252,werfen::V,lancer,gooien
1253,fangen::V,attraper,vangen
1254,packen::V,agripper,pakken
1255,packen::V,agripper,vastpakken
1256,verstecken::V,cacher,verstoppen
1257,teilen::V,diviser,delen
1258,schicken::V,envoyer,sturen
1259,bringen::V,apporter,brengen
1260,hinzufügen::V,ajouter,toevoegen
1261,bekommen::V,obtenir,verkrijgen
1262,erhalten::V,recevoir,krijgen
1263,nehmen::V,prendre,nemen
1264,wählen::V,choisir,kiezen
1265,wählen::V,choisir,verkiezen
1266,auswählen::V,choisir,uitkiezen
1267,auswählen::V,sélectionner,uitkiezen
1268,bewahren::V,préserver,bewaren
1269,behindern::V,gêner,hinderen
1270,verderben::V,gâter,bederven
1271,verderben::V,corrompre,bederven
1272,beschädigen::V,endommager,beschadigen
1273,zerbrechen::V,casser,breken
1274,zerbrechen::V,casser,stukbreken
1275,zerreißen::V,déchirer,scheuren
1276,zerreißen::V,déchirer,verscheuren
1277,zerstören::V,détruire,vernielen
1278,verbrennen::V,brûler,branden
1279,verbrennen::V,brûler,verbranden
1280,geben::V,donner,geven
1281,reichen::V,tendre,reiken
1282,reichen::V,tendre,aanreiken
1283,schenken::V,offrir,schenken
1284,versprechen::V,promettre,beloven
1285,wünschen::V,souhaiter,wensen
1286,loben::V,louer,loven
1287,loben::V,louer,prijzen
1288,küssen::V,embrasser,kussen
1289,wiegen::V,bercer,wiegen
1290,zudecken::V,couvrir,toedekken
1291,wecken::V,éveiller,wekken
1292,wecken::V,réveiller,wekken
1293,zeigen::V,montrer,tonen
1294,zeigen::V,montrer,wijzen
1295,zeigen::V,faire voir,tonen
1296,zeigen::V,faire voir,wijzen
1297,führen::V,guider,voeren
1298,lehren::V,apprendre,leren
1299,unterrichten::V,instruire,onderwijzen
1300,aufziehen::V,élever,grootbrengen
1301,leiten::V,diriger,leiden
1302,leiten::V,conduire,leiden
1303,antreiben::V,pousser,aandrijven
1304,lassen::V,faire,laten
1305,einladen::V,inviter,uitnodigen
1306,vereinigen::V,unir,verenigen
1307,vereinigen::V,réunir,verenigen
1308,besuchen::V,visiter,bezoeken
1309,besuchen::V,aller voir,bezoeken
1310,treffen::V,rencontrer,treffen
1311,treffen::V,rencontrer,ontmoeten
1312,sich versammeln::V,s'assembler,zich verzamelen
1313,spielen::V,jouer,spelen
1314,singen::V,chanter,zingen
1315,tanzen::V,danser,dansen
1316,sich trennen::V,se séparer,van elkaar gaan
1317,verlassen::V,quitter,verlaten
1318,retten::V,sauver,redden
1319,bewachen::V,garder,bewaken
1320,schützen::V,protéger,beschermen
1321,verteidigen::V,défendre,verdedigen
1322,sich schlagen::V,se taper,knokken
1323,schießen::V,tirer,schieten
1324,siegen::V,vaincre,overwinnen
1325,ärgern::V,agacer,ergeren
1326,schlagen::V,battre,slaan
1327,schlagen::V,frapper,slaan
1328,treten::V,botter,trappen
1329,treten::V,botter,schoppen
1330,treten::V,donner un coup de pied à,trappen
1331,treten::V,donner un coup de pied à,schoppen
1332,stechen::V,piquer,steken
1333,stechen::V,piquer,prikken
1334,stoßen::V,heurter,stoten
1335,stehlen::V,voler,stelen
1336,stören::V,gêner,storen
1337,stören::V,gêner,verstoren
1338,stören::V,déranger,storen
1339,stören::V,déranger,verstoren
1340,belästigen::V,molester,lastig vallen
1341,belästigen::V,importuner,lastig vallen
1342,verbergen::V,cacher,verbergen
1343,verbergen::V,dissimuler,verbergen
1344,täuschen::V,abuser,misleiden
1345,täuschen::V,tromper,misleiden
1346,betrügen::V,duper,bedriegen
1347,betrügen::V,frauder,bedriegen
1348,töten::V,tuer,doden
1349,wohnen::V,habiter,wonen
1350,wohnen::V,demeurer,wonen
1351,arbeiten::V,travailler,werken
1352,sammeln::V,collectionner,inzamelen
1353,sammeln::V,collectionner,verzamelen
1354,pflücken::V,cueillir,plukken
1355,jagen::V,chasser,jagen
1356,fischen::V,pêcher,vissen
1357,fassen::V,capturer,vangen
1358,hüten::V,garder,hoeden
1359,treiben::V,mener,drijven
1360,anbinden::V,attacher,vastbinden
1361,füttern::V,faire manger,voeren
1362,melken::V,traire,melken
1363,hacken::V,fendre,hakken
1364,gießen::V,arroser,gieten
1365,reifen::V,mûrir,rijpen
1366,zubereiten::V,préparer,klaarmaken
1367,zubereiten::V,préparer,toebereiden
1368,kochen::V,cuire,koken
1369,backen::V,cuire,bakken
1370,braten::V,rôtir,braden
1371,umrühren::V,remuer,omroeren
1372,stricken::V,tricoter,breien
1373,nähen::V,coudre,naaien
1374,färben::V,teindre,verven
1375,färben::V,teindre,kleuren
1376,reinigen::V,nettoyer,reinigen
1377,waschen::V,laver,wassen
1378,abwischen::V,essuyer,afvegen
1379,spülen::V,rincer,spoelen
1380,spülen::V,rincer,afwassen
1381,fegen::V,balayer,vegen
1382,kehren::V,balayer,vegen
1383,baden::V,se baigner,baden
1384,sich waschen::V,se laver,zich wassen
1385,ausziehen::V,ôter,uittrekken
1386,ausziehen::V,enlever,uittrekken
1387,anziehen::V,mettre,aantrekken
1388,sich anziehen::V,s'habiller,zich aankleden
1389,kämmen::V,peigner,kammen
1390,schmücken::V,orner,tooien
1391,schmücken::V,décorer,tooien
1392,sagen::V,dire,zeggen
1393,sprechen::V,parler,spreken
1394,reden::V,parler,praten
1395,sich unterhalten::V,bavarder,zich onderhouden
1396,sich unterhalten::V,s'entretenir,zich onderhouden
1397,fragen::V,demander,vragen
1398,bitten::V,prier,vragen
1399,bitten::V,prier,verzoeken
1400,erzählen::V,raconter,vertellen
1401,mitteilen::V,communiquer,meedelen
1402,nennen::V,nommer,noemen
1403,nennen::V,appeler,noemen
1404,rufen::V,appeler,roepen
1405,prahlen::V,se vanter,pralen
1406,übersetzen::V,traduire,vertalen
1407,denken::V,penser,denken
1408,glauben::V,croire,geloven
1409,bemerken::V,remarquer,bemerken
1410,bemerken::V,apercevoir,bemerken
1411,erkennen::V,reconnaître,herkennen
1412,begreifen::V,concevoir,begrijpen
1413,verstehen::V,entendre,verstaan
1414,verstehen::V,comprendre,verstaan
1415,lernen::V,apprendre,leren
1416,wissen::V,savoir,weten
1417,sich erinnern an::V,se souvenir de,zich herinneren aan
1418,vergessen::V,oublier,vergeten
1419,messen::V,mesurer,meten
1420,zählen::V,compter,tellen
1421,rechnen::V,calculer,rekenen
1422,lesen::V,lire,lezen
1423,malen::V,peindre,schilderen
1424,zeichnen::V,dessiner,tekenen
1425,schreiben::V,écrire,schrijven
1426,besitzen::V,posséder,bezitten
1427,kaufen::V,acheter,kopen
1428,verkaufen::V,vendre,verkopen
1429,bezahlen::V,payer,betalen
1430,zahlen::V,payer,betalen
1431,beherrschen::V,dominer,beheersen
1432,beherrschen::V,maîtriser,beheersen
1433,ertragen::V,tolérer,verdragen
1434,ertragen::V,supporter,verdragen
