,Concept_ID,hi,udm
753,Kirche::N,चर्च,черк
754,Kirche::N,गिरजा,черк
755,Sünde::N,पाप,сьӧлык
756,Sünde::N,गुनाह,сьӧлык
757,Gott::N,देव,ӥнмар
758,Gott::N,ईश्वर,ӥнмар
759,Arbeiter::N,मज़दूर,рабочий
760,Chef::N,अध्यक्ष,начальник
761,Meister::N,शिल्पज्ञ,кибашлы
762,Arzt::N,वैद्य,врач
763,Arzt::N,डॉक्टर,врач
764,Arzt::N,चिकित्सक,врач
765,Lehrer::N,शिक्षक,дышетӥсь
766,Lehrer::N,अध्यापक,дышетӥсь
767,Geld::N,धन,уксё
768,Geld::N,धन,коньдон
769,Geld::N,पैसा,уксё
770,Geld::N,पैसा,коньдон
771,Geschäft::N,सौदा,уж
772,Geschäft::N,व्यापार,уж
773,Laden::N,दुकान,магазин
774,Preis::N,दाम,дун
775,Preis::N,मूल्य,дун
776,Ware::N,माल,вуз
777,Ware::N,पण्य,вуз
778,Nutzen::N,लाभ,пайда
779,Nutzen::N,फ़ायदा,пайда
780,Reichtum::N,धन,узырлык
781,Reichtum::N,दौलत,узырлык
782,Welt::N,विश्व,дунне
783,Welt::N,दुनिया,дунне
784,Land::N,देश,шаер
785,Land::N,मुल्क,шаер
786,Staat::N,राज्य,кун
787,Staat::N,राष्ट्र,кун
788,König::N,राजा,эксэй
789,König::N,बादशाह,эксэй
790,Macht::N,शासन,власть
791,Macht::N,सत्ता,власть
792,Grenze::N,सरहद,кунгож
793,Krieg::N,जंग,ож
794,Krieg::N,युद्ध,ож
795,Feind::N,शत्रु,тушмон
796,Feind::N,दुश्मन,тушмон
797,Gewalt::N,हिंसा,эриктэман
798,Kampf::N,लड़ाई,нюръяськон
799,Kampf::N,संघर्ष,нюръяськон
800,Bogen[Waffe]::N,कमान,пукыӵ
801,Pfeil::N,बान,пукыӵ вень
802,Gewehr::N,बंदूक़,пыӵал
803,Fehler::N,भूल,янгыш
804,Fehler::N,ग़लती,янгыш
805,Lüge::N,झूठ,пӧян
806,Lüge::N,झूठ,алдан
807,Lüge::N,झूठ,ӧрекчан
808,Lüge::N,असत्य,пӧян
809,Lüge::N,असत्य,алдан
810,Lüge::N,असत्य,ӧрекчан
811,Schaden::N,हानि,изъян
812,Schaden::N,नुक़सान,изъян
813,Unglück::N,मुसीबत,куректон
814,Unglück::N,मुसीबत,шудтэме усён
815,Unglück::N,विपात्ति,куректон
816,Unglück::N,विपात्ति,шудтэме усён
817,Schuld::N,दोष,янгыш
818,Schuld::N,क़सूर,янгыш
819,Alter::N,आयु,арлыд
820,Alter::N,उम्र,арлыд
821,Schluss::N,अंत,пум
822,Schluss::N,समाप्ति,пум
823,Zeit::N,काल,дыр
824,Zeit::N,वक़्त,дыр
825,Tag::N,दिन,нунал
826,Tag::N,रोज़,нунал
827,Morgen::N,सुबह,ӵукна
828,Mittag::N,दोपहर,лымшор
829,Mittag::N,मध्याह्न,лымшор
830,Abend::N,शाम,ӝыт
831,Abend::N,शाम,акшан
832,Abend::N,संध्या,ӝыт
833,Abend::N,संध्या,акшан
834,Nacht::N,रात,уй
835,Nacht::N,रात्रि,уй
836,Woche::N,हफ़्ता,арня
837,Monat::N,मास,толэзь
838,Monat::N,महीना,толэзь
839,Jahr::N,बरस,ар
840,Jahr::N,वर्ष,ар
841,Frühling::N,वसंत,тулыс
842,Sommer::N,गरमी,гужем
843,Sommer::N,ग्रीष्म,гужем
844,Herbst::N,शरत्,сӥзьыл
845,Herbst::N,पतझड़,сӥзьыл
846,Winter::N,जाड़ा,тол
847,Winter::N,सर्दियाँ,тол
848,Januar::N,जनवरी,выльартолэзь
849,Februar::N,फ़रवरी,тулыспал
850,März::N,मार्च,южтолэзь
851,April::N,अप्रैल,оштолэзь
852,Mai::N,मई,куартолэзь
853,Juni::N,जून,вожотолэзь
854,Juli::N,जुलाई,пӧсьтолэзь
855,August::N,अगस्त,гудырикошкон
856,September::N,सितंबर,куарусён
857,Oktober::N,अक्तूबर,выльӝуктолэзь
858,November::N,नवंबर,шуркынмон
859,Dezember::N,दिसंबर,толсур
860,Montag::N,पीर,вордӥськон
861,Montag::N,सोमवार,вордӥськон
862,Dienstag::N,मंगलवार,вторник
863,Mittwoch::N,बुधवार,вирнунал
864,Donnerstag::N,गुरुवार,покчиарня
865,Donnerstag::N,बृहस्पतिवार,покчиарня
866,Freitag::N,शुक्रवार,удмуртарня
867,Samstag::N,सनीचर,кӧснунал
868,Samstag::N,शनिवार,кӧснунал
869,Sonntag::N,इतवार,арня
870,Sonntag::N,रविवार,арня
871,groß::A,बड़ा,бадӟым
872,klein::A,कम,пичи
873,klein::A,छोटा,пичи
874,lang::A,लंबा,кузь
875,lang::A,दीर्घ,кузь
876,kurz::A,लधु,вакчи
877,kurz::A,छोटा,вакчи
878,breit::A,चौड़ा,паськыт
879,schmal::A,तंग,сюлэг
880,schmal::A,सँकरा,сюлэг
881,dicht::A,सघन,ӵем
882,dick[Gegenstand]::A,मोटा,зӧк
883,dünn::A,महीन,векчи
884,dünn::A,बारीक,векчи
885,fein::A,कोमल,векчи
886,fein::A,सूक्ष्म,векчи
887,fest::A,दृढ़,юн
888,fest::A,दृढ़,чурыт
889,fest::A,मज़बूत,юн
890,fest::A,मज़बूत,чурыт
891,flach::A,चपटा,ӵошкыт
892,glatt::A,चौरस,гылыт
893,glatt::A,चौरस,вольыт
894,glatt::A,चिकना,гылыт
895,glatt::A,चिकना,вольыт
896,hart::A,कठोर,чурыт
897,hart::A,सख़्त,чурыт
898,weich::A,नरम,небыт
899,weich::A,मुलायम,небыт
900,rund::A,गोल,котырес
901,rund::A,वर्तुल,котырес
902,spitz::A,नुकीला,йылсо
903,scharf::A,पैना,лэчыт
904,stumpf::A,भोथरा,ныж
905,schwer::A,भारी,секыт
906,schwer::A,वज़नी,секыт
907,schön::A,सुंदर,чебер
908,heiß::A,उष्ण,пӧсь
909,warm::A,गरम,шуныт
910,kalt::A,सर्द,кезьыт
911,kühl::A,ठंडा,юзмыт
912,kühl::A,ठंडा,салкым
913,frisch::A,तर,выль
914,frisch::A,ताज़ा,выль
915,feucht::A,नम,мускыт
916,feucht::A,भीगा,мускыт
917,nass::A,गीला,котмем
918,trocken::A,सूखा,кӧс
919,trocken::A,ख़ुश्क,кӧс
920,voll::A,भरा,тыр
921,voll::A,पूरा,тыр
922,leer::A,ख़ाली,буш
923,leer::A,ख़ाली,тырттэм
924,offen::A,खुला,усьтэм
925,geschlossen::A,बंद,ӵогам
926,geschlossen::A,बंद,пунням
927,sauber::A,साफ़,ӝикыт
928,sauber::A,साफ़,чылкыт
929,sauber::A,सुथरा,ӝикыт
930,sauber::A,सुथरा,чылкыт
931,schmutzig::A,गंदा,нӧд
932,roh::A,कच्चा,ыль
933,reif::A,पक्व,вуэм
934,reif::A,पक्का,вуэм
935,lecker::A,मज़ेदार,ческыт
936,lecker::A,स्वादिष्ट,ческыт
937,süß::A,मीठा,ческыт
938,bitter::A,कटु,курыт
939,bitter::A,कड़वा,курыт
940,sauer::A,खट्टा,чырс
941,hell::A,रोशन,югыт
942,dunkel::A,अँधेरा,пеймыт
943,schwarz::A,काला,сьӧд
944,schwarz::A,स्याह,сьӧд
945,weiß::A,सफ़ेद,тӧдьы
946,rot::A,लाल,горд
947,rot::A,सुर्ख़,горд
948,gelb::A,पीला,ӵуж
949,gelb::A,ज़र्द,ӵуж
950,blau::A,नीला,лыз
951,blau::A,आसमानी,лыз
952,grün::A,हरा,вож
953,grau::A,धूसर,пурысь
954,bunt::A,रंगीन,куӵо
955,bunt::A,बहुरंगा,куӵо
956,billig::A,सस्ता,дунтэм
957,teuer::A,महँगा,дуно
958,wertvoll::A,क़ीमती,дуно
959,wertvoll::A,मूल्यवान्,дуно
960,blind::A,अंधा,сукыр
961,blind::A,अंधा,синтэм
962,taub::A,बहरा,пельтэм
963,kräftig::A,ताक़तवर,кужмо
964,kräftig::A,शक्तिशाली,кужмо
965,stark::A,प्रबल,юн
966,stark::A,प्रबल,кужмо
967,stark::A,बलवान्,юн
968,stark::A,बलवान्,кужмо
969,schwach::A,कमज़ोर,ляб
970,schwach::A,कमज़ोर,начар
971,fett::A,मोटा,кӧй
972,fett::A,मांसल,кӧй
973,schlank::A,पतला,веськыт
974,schlank::A,पतला,веськрес
975,schlank::A,छरहरा,веськыт
976,schlank::A,छरहरा,веськрес
977,hübsch::A,सुंदर,чебер
978,hübsch::A,सुंदर,синмаськымон
979,hübsch::A,ख़ूबसूरत,чебер
980,hübsch::A,ख़ूबसूरत,синмаськымон
981,böse::A,पापी,лек
982,böse::A,दुष्ट,лек
983,dumm::A,मूर्ख,шузи
984,dumm::A,मूर्ख,визьтэм
985,dumm::A,बुद्धू,шузи
986,dumm::A,बुद्धू,визьтэм
987,faul::A,आलसी,азьтэм
988,faul::A,सुस्त,азьтэм
989,fleißig::A,मेहनती,сюлмо
990,fleißig::A,परिश्रमी,сюлмо
991,geizig::A,कृपण,сук
992,geizig::A,कंजूस,сук
993,klug::A,समझदार,визьмо
994,klug::A,होशियार,визьмо
995,klug::A,अक़्लमंद,визьмо
996,geschickt::A,किशल,усто
997,geschickt::A,किशल,быгатӥсь
998,lieb::A,प्रिय,мусо
999,lieb::A,प्यारा,мусо
1000,lustig::A,हँसमुख,шулдыр
1001,lustig::A,ख़ुशदिल,шулдыр
1002,sanft::A,नम्र,мусо
1003,sanft::A,नम्र,эрке
1004,hungrig::A,भूखा,сютэм
1005,krank::A,बीमार,висись
1006,krank::A,अस्वस्थ,висись
1007,nackt::A,नग्न,гольык
1008,traurig::A,उदास,мӧзмыт
1009,traurig::A,रंजीदा,мӧзмыт
1010,lebendig::A,जीता,улэп
1011,lebendig::A,ज़िंदा,улэп
1012,gut::A,अच्छा,ӟеч
1013,gut::A,अच्छा,умой
1014,schlecht::A,बुरा,урод
1015,schlecht::A,बुरा,алама
1016,schlecht::A,ख़राब,урод
1017,schlecht::A,ख़राब,алама
1018,richtig::A,ठीक,шонер
1019,schlimm::A,बुरा,алама
1020,schlimm::A,अप्रिय,алама
1021,wahr::A,सच,зэмос
1022,alt::A,पुराना,вуж
1023,neu::A,नया,выль
1024,ehemalig::A,भूतपूर्व,азьвылэз
1025,alt[Lebewesen]::A,बूढ़ा,пересь
1026,alt[Lebewesen]::A,वृद्ध,пересь
1027,jung::A,जवान,егит
1028,jung::A,जवान,пинал
1029,arm::A,ग़रीब,начар
1030,arm::A,ग़रीब,куанер
1031,reich::A,धनी,узыр
1032,reich::A,अमीर,узыр
1033,bekannt::A,मालूम,тодмо
1034,berühmt::A,मशहूर,дано
1035,berühmt::A,प्रसिद्ध,дано
1036,fremd::A,विदेशी,ят
1037,fremd::A,अपरिचित,ят
1038,verschieden::A,अलग,пӧртэм
1039,verschieden::A,भिन्न,пӧртэм
1040,nah::A,नज़दीकी,матысь
1041,fern::A,दूर,кыдёкысь
1042,fern::A,दूरस्थ,кыдёкысь
1043,linker::A,बायाँ,паллян
1044,rechter::A,दायाँ,бур
1045,rechter::A,दायाँ,бурпал
1046,rechter::A,दाहिना,бур
1047,rechter::A,दाहिना,бурпал
1048,anderer::A,अन्य,мукет
1049,anderer::A,दूसरा,мукет
1050,erster::A,पहला,нырысетӥез
1051,erster::A,प्रथम,нырысетӥез
1052,zweiter::A,दूसरा,кыктэтӥез
1053,zweiter::A,द्वितीय,кыктэтӥез
1054,dritter::A,तीसरा,кунньметӥез
1055,letzter::A,अंतिम,берло
1056,letzter::A,अंतिम,берпум
1057,letzter::A,आख़िरी,берло
1058,letzter::A,आख़िरी,берпум
1059,allein::ADV,तनहा,огназ
1060,allein::ADV,अकेले,огназ
1061,auf einmal::ADV,वक़्त में,огдыре
1062,zusammen::ADV,एक साथ,ӵош
1063,zusammen::ADV,एक साथ,валче
1064,zusammen::ADV,साथ साथ,ӵош
1065,zusammen::ADV,साथ साथ,валче
1066,lange::ADV,देर तक,кема
1067,plötzlich::ADV,सहसा,мапламтэ шорысь
1068,plötzlich::ADV,अचानक,мапламтэ шорысь
1069,sofort::ADV,तुरंत,али ик
1070,später::ADV,बाद को,бергес
1071,später::ADV,बाद को,берлогес
1072,später::ADV,बाद में,бергес
1073,später::ADV,बाद में,берлогес
1074,jetzt::ADV,अब,али
1075,jetzt::ADV,अब,табере
1076,jetzt::ADV,अभी,али
1077,jetzt::ADV,अभी,табере
1078,heute::ADV,आज,туннэ
1079,morgen::ADV,कल,ӵуказе
1080,bald::ADV,जल्दी,ӝоген
1081,dann::ADV,तब,берло
1082,gestern::ADV,कल,толон
1083,einst::ADV,एक दिन,огпол
1084,einst::ADV,एक दिन,одӥг пол
1085,einst::ADV,पहले कभी,огпол
1086,einst::ADV,पहले कभी,одӥг пол
1087,damals::ADV,उस समय,соку
1088,damals::ADV,उन दिनों,соку
1089,danach::ADV,इसके बाद,собере
1090,danach::ADV,इसके पश्चात्,собере
1091,vorher::ADV,पहले,азьло
1092,vorher::ADV,पहले,азьвыл
1093,vorher::ADV,पेशतर,азьло
1094,vorher::ADV,पेशतर,азьвыл
1095,zuerst::ADV,पहले,азьло
1096,einmal::ADV,एक बार,огпол
1097,einmal::ADV,एक दफ़ा,огпол
1098,manchmal::ADV,कभी कभी,куддыръя
1099,oft::ADV,अक्सर,ӵем
1100,immer::ADV,सदा,пыр
1101,immer::ADV,सदा,котьку
1102,immer::ADV,हमेशा,пыр
1103,immer::ADV,हमेशा,котьку
1104,niemals::ADV,कभी नहीं,уз ноку
1105,niemals::ADV,कदापि नहीं,уз ноку
1106,hier::ADV,इधर,татын
1107,hier::ADV,यहाँ,татын
1108,hierhin::ADV,इधर को,татчы
1109,hierhin::ADV,यहाँ को,татчы
1110,von hier::ADV,यहाँ से,татысь
1111,dort::ADV,उधर,отӥ
1112,dort::ADV,उधर,отын
1113,dort::ADV,वहाँ,отӥ
1114,dort::ADV,वहाँ,отын
1115,dorthin::ADV,उधर को,отчы
1116,dorthin::ADV,वहाँ को,отчы
1117,geradeaus::ADV,सीधे,меӵак
1118,vorwärts::ADV,आगे,азьлань
1119,vorwärts::ADV,आगे को,азьлань
1120,rückwärts::ADV,पीछे को,берлань
1121,zurück::ADV,वापस,берен
1122,zurück::ADV,वापस,берлань
1123,unten::ADV,नीचे,улын
1124,hinab::ADV,नीचे को,улэ
1125,oben::ADV,ऊपर,вылын
1126,oben::ADV,ऊपर,вылӥын
1127,hinauf::ADV,ऊपर को,вылэ
1128,hinauf::ADV,ऊपर को,вылӥе
1129,hinauf::ADV,ऊपर को,выллань
1130,überall::ADV,हर जगह,котькытын
1131,überall::ADV,हर जगह,пасьтана
1132,überall::ADV,हर स्थान,котькытын
1133,überall::ADV,हर स्थान,пасьтана
1134,nicht::ADV,न,уз
1135,nicht::ADV,नहीं,уз
1136,ein wenig::ADV,कुछ,ичи
1137,ein wenig::ADV,कुछ,ӧжыт
1138,ein wenig::ADV,कुछ,огшап
1139,ein wenig::ADV,ज़रा,ичи
1140,ein wenig::ADV,ज़रा,ӧжыт
1141,ein wenig::ADV,ज़रा,огшап
1142,ein wenig::ADV,थोड़ा,ичи
1143,ein wenig::ADV,थोड़ा,ӧжыт
1144,ein wenig::ADV,थोड़ा,огшап
1145,kaum::ADV,लगभग नहीं,муртса
1146,kaum::ADV,बराबर नहीं,муртса
1147,sehr::ADV,बहुत,туж
1148,sehr::ADV,बहुत,лекос
1149,so::ADV,ऐसा,озьы
1150,so::ADV,ऐसा,тазьы
1151,noch::ADV,अभी तक,на
1152,nur::ADV,केवल,гинэ
1153,nur::ADV,सिर्फ़,гинэ
1154,schon::ADV,चुकना,ни
1155,schon::ADV,चुकना,ини
1156,wieder::ADV,फिर,нош
1157,wieder::ADV,फिर,кайта
1158,wieder::ADV,दुबारा,нош
1159,wieder::ADV,दुबारा,кайта
1160,vergebens::ADV,व्यर्थ,юнме
1161,vor::PRP,के आगे,азьын
1162,vor::PRP,के सामने,азьын
1163,hinter::PRP,के पीछे,берын
1164,hinter::PRP,के पीछे,бӧрсьы
1165,unter::PRP,के तले,улын
1166,unter::PRP,के नीचे,улын
1167,durch::PRP,के पार,пыр
1168,durch::PRP,के पार,пыртӥ
1169,neben::PRP,के पास,бордын
1170,neben::PRP,की बग़ल में,бордын
1171,zwischen::PRP,के बीच,вискын
1172,wegen::PRP,के कारण,сэрен
1173,wegen::PRP,की वजह से,сэрен
1174,dies::PRN,यह,та
1175,das::PRN,वह,со
1176,alles::PRN,सब,ваньмыз
1177,alles::PRN,सब कुछ,ваньмыз
1178,ich::PRN,मैं,мон
1179,du::PRN,तू,тон
1180,er::PRN,यह,со
1181,wir::PRN,हम,ми
1182,ihr::PRN,तुम,тӥ
1183,sie::PRN,ये,соос
1184,was::FPRN,क्या,ма
1185,wer::FPRN,कौन,кин
1186,wo::FADV,किधर,кытын
1187,wohin::FADV,किधर,кытчы
1188,wie::FADV,कैसे,кызьы
1189,warum::FADV,क्यों,малы
1190,wieviel::FNUM,कितना,кӧня
1191,eins::NUM,एक,одӥг
1192,zwei::NUM,दो,кык
1193,drei::NUM,तीन,куинь
1194,vier::NUM,चार,ньыль
1195,fünf::NUM,पाँच,вить
1196,sechs::NUM,छह,куать
1197,sieben::NUM,सात,сизьым
1198,acht::NUM,आठ,тямыс
1199,neun::NUM,नौ,укмыс
1200,zehn::NUM,दस,дас
1201,elf::NUM,ग्यारह,дас одӥг
1202,zwölf::NUM,बारह,дас кык
1203,zwanzig::NUM,बीस,кызь
1204,dreißig::NUM,तीस,куамын
1205,vierzig::NUM,चालीस,ньыльдон
1206,fünfzig::NUM,पचास,витьтон
1207,sechzig::NUM,साठ,куатьтон
1208,siebzig::NUM,सत्तर,сизьымдон
1209,achtzig::NUM,अस्सी,тямыстон
1210,neunzig::NUM,नव्वे,укмыстон
1211,hundert::NUM,सौ,сю
1212,tausend::NUM,हज़ार,сюрс
1213,und::CNJ,और,и
1214,und::CNJ,और,но
1215,oder::CNJ,या,яке
1216,stehen::V,खड़ा होना,сылыны
1217,sitzen::V,बैठना,пукыны
1218,liegen::V,लेटना,кылльыны
1219,hängen::V,लटकना,ошкыса улыны
1220,werden::V,बनना,луыны
1221,passieren::V,होना,луыны
1222,beginnen::V,आरंभ होना,кутскыны
1223,beginnen::V,प्रारंभ होना,кутскыны
1224,enden::V,अंत होना,бырыны
1225,enden::V,ख़तम होना,бырыны
1226,wechseln::V,बदलना,воштӥськыны
1227,aufgehen[Sonne]::V,चढ़ना,ӝужаны
1228,aufgehen[Sonne]::V,उदित होना,ӝужаны
1229,untergehen[Sonne]::V,अस्त हो जाना,пуксьыны
1230,scheinen[Sonne]::V,रोशनी देना,пиштыны
1231,scheinen[Sonne]::V,रोशनी देना,чиляны
1232,donnern::V,गरजना,гудыръяны
1233,wehen::V,चलना,пелляськыны
1234,strömen::V,बहना,киськыны
1235,strömen::V,बहना,исьтӥськыны
1236,strömen::V,प्रवाहित होना,киськыны
1237,strömen::V,प्रवाहित होना,исьтӥськыны
1238,fließen::V,बहना,бызьыны
1239,fließen::V,प्रवाहित होना,бызьыны
1240,sich drehen::V,घूमना,берганы
1241,schwanken::V,हिलना,вошъяськыны
1242,schwingen::V,हिलना,шонаськыны
1243,fallen::V,गिरना,усьыны
1244,brennen::V,जलना,ӝуаны
1245,rauchen::V,धुआँ उड़ाना,ӵындыны
1246,regnen::V,बरसना,зорыны
1247,gefrieren::V,जमना,кынмыны
1248,tauen::V,गलना,шунаны
1249,tauen::V,पिघलना,шунаны
1250,schmelzen::V,गलना,шунаны
1251,schmelzen::V,पिघलना,шунаны
1252,trocknen::V,सूखना,куасьмыны
1253,sieden::V,उबलना,пӧзьыны
1254,faulen::V,गलना,сисьмыны
1255,faulen::V,सड़ना,сисьмыны
1256,verfaulen::V,गलना,сисьмыны
1257,verfaulen::V,सड़ना,сисьмыны
1258,reißen::V,फटना,кеськыны
1259,versinken::V,डूबना,выйыны
1260,vergehen::V,बीतना,ортчыны
1261,vergehen::V,गुज़रना,ортчыны
1262,erscheinen::V,दिखाई देना,адскыны
1263,verschwinden::V,ग़ायब होना,бырыны
1264,sinken::V,घटना,усьыны
1265,sinken::V,उतरना,усьыны
1266,abnehmen::V,घटना,синыны
1267,zunehmen::V,बढ़ना,йылыны
1268,steigen::V,बढ़ना,лӧпкыны
1269,wachsen::V,उगना,будыны
1270,glänzen::V,चमकना,чиляны
1271,glänzen::V,चमकना,пиштыны
1272,funkeln::V,जगमगाना,чилекъяны
1273,funkeln::V,टिमटिमाना,чилекъяны
1274,lärmen::V,शोर मचाना,уретыны
1275,lärmen::V,शोर मचाना,ӵашетыны
1276,läuten::V,बजना,жингыртыны
1277,klingeln::V,बजना,жингыртыны
1278,klirren::V,झनझनाना,жильккетыны
1279,brausen::V,साँय-साँय करना,лекъяськыны
1280,rauschen::V,सरसराना,ӵашетыны
1281,klingen::V,बजना,кылӥськыны
1282,bellen::V,भौंकना,утыны
1283,heulen::V,गुर्राना,вузыны
1284,blasen::V,फूँकना,пельтыны
1285,pfeifen::V,सीटी देना,шуланы
1286,schreien::V,चिल्लाना,черекъяны
1287,schreien::V,चिल्लाना,кесяськыны
1288,stöhnen::V,कराहना,ӝуштыны
1289,stöhnen::V,आहें भरना,ӝуштыны
1290,zittern::V,काँपना,дырекъяны
1291,zittern::V,काँपना,куалекъяны
1292,leben::V,जीना,улыны
1293,geboren werden::V,पैदा होना,вордӥськыны
1294,atmen::V,साँस लेना,шоканы
1295,trinken::V,पीना,юыны
1296,essen::V,खाना,сиыны
1297,schlucken::V,निगलना,ньылыны
1298,müde werden::V,थकना,жадьыны
1299,müde werden::V,उकताना,жадьыны
1300,einschlafen::V,सो जाना,умме усьыны
1301,schlafen::V,सोना,кӧлыны
1302,aufwachen::V,जागना,сайканы
1303,aufstehen::V,उठना,султыны
1304,sich erholen::V,सुस्ताना,шутэтскыны
1305,sich erholen::V,आराम करना,шутэтскыны
1306,krank werden::V,बीमार पड़ना,висьыны
1307,krank sein::V,बीमार होना,висьыны
1308,schmerzen::V,दुखना,висьыны
1309,schmerzen::V,दर्द करना,висьыны
1310,husten::V,खाँसना,кызыны
1311,genesen::V,ठीक हो जाना,юнматскыны
1312,genesen::V,ठीक हो जाना,бурмытскылыны
1313,genesen::V,स्वस्थ हो जाना,юнматскыны
1314,genesen::V,स्वस्थ हो जाना,бурмытскылыны
1315,sterben::V,मरना,кулыны
1316,umkommen::V,मरना,бырыны
1317,sich bewegen::V,चलना,вырыны
1318,sich bewegen::V,हिलना,вырыны
1319,sich rühren::V,हिलना,вырӟыны
1320,sich rühren::V,हिलना,вырӟылыны
1321,sich erheben::V,उठना,султыны
1322,sich setzen::V,बैठना,пуксьыны
1323,hinfallen::V,गिरना,усьыны
1324,laufen::V,चलना,мыныны
1325,schreiten::V,क़दम जाना,вамышъяны
1326,spazierengehen::V,सैर करना,мыныны
1327,spazierengehen::V,सैर करना,ветлыны
1328,eilen::V,तेज़ी से जाना,дыртыны
1329,eilen::V,शीघ्रता से चलना,дыртыны
1330,sich beeilen::V,जल्दी करना,дыртыны
1331,sich beeilen::V,शीघ्रता करना,дыртыны
1332,sausen::V,बड़ी तेज़ी से चलना,туж ӝог мыныны
1333,rennen::V,भागना,бызьылыны
1334,rennen::V,दौड़ना,бызьылыны
1335,springen::V,उछलना,тэтчаны
1336,klettern::V,चढ़ना,тубаны
1337,schaukeln::V,झूलना,лэйканы
1338,schaukeln::V,झूलना,шонаськыны
1339,kriechen::V,रेंगना,нюж ветлыны
1340,schwimmen::V,तैरना,уяны
1341,tauchen::V,डूबना,зумылыны
1342,rudern::V,खेना,полсаны
1343,rudern::V,चप्पू चलाना,полсаны
1344,fahren::V,चलना,ветлыны
1345,fahren::V,यात्रा करना,ветлыны
1346,fliegen::V,उड़ना,лобаны
1347,gehen::V,जाना,мыныны
1348,weggehen::V,चला जाना,кошкыны
1349,weggehen::V,बाहर जाना,кошкыны
1350,abfahren::V,छूटना,кошкыны
1351,abfahren::V,रवाना होना,кошкыны
1352,anhalten::V,रुकना,дугдыны
1353,anhalten::V,खड़ा होना,дугдыны
1354,hineingehen::V,घुसना,пырыны
1355,hineingehen::V,अंदर जाना,пырыны
1356,eintreten::V,प्रवेश करना,пырыны
1357,kommen::V,आना,вуыны
1358,kommen::V,आना,лыктыны
1359,ankommen::V,पहुँचना,вуыны
1360,zurückkommen::V,लौटना,берытскыны
1361,zurückkommen::V,वापस आना,берытскыны
1362,bleiben::V,रहना,кыльыны
1363,bleiben::V,रुकना,кыльыны
1364,warten::V,इंतज़ार करना,витьыны
1365,erwarten::V,प्रतीक्षा करना,витьыны
1366,erwarten::V,प्रतीक्षा करना,возьманы
1367,suchen::V,ढूँढ़ना,утчаны
1368,finden::V,पाना,шедьтыны
1369,finden::V,ढूँढ़ निकालना,шедьтыны
1370,versuchen::V,कोशिश करना,турттыны
1371,vorbereiten::V,तैयार करना,дасяны
1372,lieben::V,प्यार करना,гажаны
1373,mögen::V,पसंद होना,яратыны
1374,lachen::V,हँसना,серекъяны
1375,rühren::V,छूना,сюлме йӧтыны
1376,weinen::V,रोना,бӧрдыны
1377,schimpfen::V,गाली देना,даллашыны
1378,sich ärgern::V,चिढ़ना,лекъяськыны
1379,sich ärgern::V,नाराज़ होना,лекъяськыны
1380,sich fürchten::V,डरना,кышканы
1381,sich fürchten::V,डरना,курданы
1382,sich fürchten::V,भय खाना,кышканы
1383,sich fürchten::V,भय खाना,курданы
1384,fürchten::V,डरना से,курданы
1385,fürchten::V,डरना से,кышканы
1386,fürchten::V,भय खाना से,курданы
1387,fürchten::V,भय खाना से,кышканы
1388,fliehen::V,भागना,пегӟыны
1389,flüchten::V,निकल भागना,пегӟыны
1390,sehen::V,देखना,адӟыны
1391,anschauen::V,देखना,учкыны
1392,ansehen::V,दृष्टि डालना पर,учкыны
1393,hören::V,सुनना,кылыны
1394,zuhören::V,सुनना,кылзыны
1395,probieren::V,चखना,веръяны
1396,riechen::V,सूँघना,зынъяны
1397,fühlen::V,महसूस करना,шӧдыны
1398,scheinen::V,लगना,адскыны
1399,zu sehen sein::V,दिखाई देना,адӟиськыны
1400,vernehmen::V,सुनना,кылыны
1401,frieren::V,ठंड लगना,кынмыны
1402,frieren::V,सर्दी लगना,кынмыны
1403,tun::V,करना,карыны
1404,können::V,सकना,быгатыны
1405,können::V,जानना,быгатыны
1406,wollen::V,चाहना,потыны
1407,anfangen::V,शुरू करना,кутскыны
1408,beenden::V,ख़त्म करना,быдтыны
1409,beenden::V,ख़त्म करना,быдэстыны
1410,beenden::V,समाप्त करना,быдтыны
1411,beenden::V,समाप्त करना,быдэстыны
1412,aufhören::V,बंद जाना,дугдыны
1413,aufhören::V,समाप्त जाना,дугдыны
1414,gelingen::V,बनना,быгатыны
1415,gelingen::V,बनना,луыны
1416,gelingen::V,अच्छा होना,быгатыны
1417,gelingen::V,अच्छा होना,луыны
1418,geraten::V,बन पड़ना,лэсяны
1419,öffnen::V,खोलना,усьтыны
1420,schließen::V,बंद करना,пытсаны
1421,stellen::V,रखना,пуктыны
1422,setzen::V,रखना,пуктыны
1423,setzen::V,बिठाना,пуктыны
1424,legen::V,रखना,поныны
1425,legen::V,लिटाना,поныны
1426,berühren::V,छूना,исаны
1427,berühren::V,स्पर्श करना,исаны
1428,verbinden::V,बाँधना,герӟаны
1429,bedecken::V,ढकना,пытсаны
1430,aufhängen::V,लटकाना,ошыны
1431,anzünden::V,जलाना,ӝуатыны
1432,aufheben::V,उठाना,ӝутыны
1433,zurücklassen::V,पीछे छोड़ना,кельтыны
1434,verlieren::V,खोना,ыштыны
1435,verlieren::V,गँवाना,ыштыны
1436,fallen lassen::V,गिराना,уськытыны
1437,machen::V,करना,лэсьтыны
1438,machen::V,बनाना,лэсьтыны
