,Concept_ID,la,lt
805,sehr::ADV,valde,baisiai
806,sehr::ADV,magnopere,labai
807,sehr::ADV,magnopere,baisiai
808,so::ADV,ita,taip
809,noch::ADV,etiam,dar
810,nur::ADV,solum,tik
811,nur::ADV,solum,vien
812,nur::ADV,tantum,tik
813,nur::ADV,tantum,vien
814,schon::ADV,iam,jau
815,wieder::ADV,rursus,vėl
816,wieder::ADV,rursus,iš naujo
817,vergebens::ADV,frustra,veltui
818,vergebens::ADV,frustra,bergždžiai
819,vor::PRP,ante,prieš
820,hinter::PRP,post,už
821,unter::PRP,sub,po
822,durch::PRP,per,pro
823,durch::PRP,per,per
824,neben::PRP,iuxta,prie
825,neben::PRP,iuxta,šalia
826,zwischen::PRP,inter,tarp
827,wegen::PRP,propter,dėl
828,wegen::PRP,propter,dėlei
829,dies::PRN,hoc,šis
830,dies::PRN,hoc,šitas
831,das::PRN,id,tat
832,alles::PRN,omnia,visas
833,ich::PRN,ego,aš
834,du::PRN,tu,tu
835,er::PRN,is,jis
836,er::PRN,ille,jis
837,wir::PRN,nos,mes
838,ihr::PRN,vos,jūs
839,sie::PRN,ii,ji
840,sie::PRN,ii,jos
841,sie::PRN,illi,ji
842,sie::PRN,illi,jos
843,was::FPRN,quid,kas
844,wer::FPRN,quis,kas
845,wo::FADV,ubi,kur
846,wohin::FADV,quo,kur
847,wohin::FADV,quo,kur link
848,wie::FADV,quomodo,kaip
849,warum::FADV,cur,kod̃ėl
850,warum::FADV,cur,dėl ko
851,wieviel::FNUM,quantum,kiek
852,eins::NUM,unus,vienas
853,zwei::NUM,duo,du
854,drei::NUM,tres,trys
855,vier::NUM,quattuor,keturi
856,fünf::NUM,quinque,penki
857,sechs::NUM,sex,šeši
858,sieben::NUM,septem,septyni
859,acht::NUM,octo,aštuoni
860,neun::NUM,novem,devyni
861,zehn::NUM,decem,dešimt
862,elf::NUM,undecim,vienuolika
863,zwölf::NUM,duodecim,dvylika
864,zwanzig::NUM,viginti,dvidešimt
865,dreißig::NUM,triginta,trisdešimt
866,vierzig::NUM,quadraginta,keturiasdešimt
867,fünfzig::NUM,quinquaginta,penkiasdešimt
868,sechzig::NUM,sexaginta,šešiasdešimt
869,siebzig::NUM,septuaginta,septyniasdešimt
870,achtzig::NUM,octoginta,aštuoniasdešimt
871,neunzig::NUM,nonaginta,devyniasdešimt
872,hundert::NUM,centum,šimtas
873,tausend::NUM,mille,tūkstantis
874,und::CNJ,et,ĩr
875,und::CNJ,-que,ĩr
876,oder::CNJ,vel,ar
877,oder::CNJ,vel,arba
878,stehen::V,stare,stovėti
879,sitzen::V,sedere,sėdėti
880,liegen::V,iacere,gulėti
881,hängen::V,pendere,kyboti
882,hängen::V,pendere,kabėti
883,werden::V,fieri,taptis
884,werden::V,fieri,darytis
885,passieren::V,accidere,atsitikti
886,passieren::V,accidere,pasitaikyti
887,beginnen::V,incipere,prasid́ėti
888,enden::V,finem habere,baigtis
889,wechseln::V,mutari,keistis
890,wechseln::V,mutari,pasikeisti
891,aufgehen[Sonne]::V,oriri,tekėti
892,aufgehen[Sonne]::V,oriri,patekėti
893,untergehen[Sonne]::V,occidere,leistis
894,untergehen[Sonne]::V,occidere,nusileisti
895,scheinen[Sonne]::V,lucere,šviesti
896,donnern::V,tonare,griausti
897,donnern::V,tonare,griaudėti
898,wehen::V,flare,pūsti
899,strömen::V,fluere,lietis
900,strömen::V,fluere,plūsti
901,fließen::V,manare,tekėti
902,sich drehen::V,torqueri,suktis
903,sich drehen::V,torqueri,pasisukti
904,schwanken::V,vacillare,svyruoti
905,schwingen::V,vibrare,suptis
906,fallen::V,cadere,pulti
907,fallen::V,cadere,kristi
908,brennen::V,ardere,degti
909,rauchen::V,fumare,rūkyti
910,regnen::V,pluere,lyti
911,gefrieren::V,congelari,užšalti
912,tauen::V,rorare,tirpti
913,schmelzen::V,liquescere,lydytis
914,trocknen::V,arescere,džiūti
915,sieden::V,fervere,virti
916,faulen::V,putescere,pūti
917,verfaulen::V,putescere,švinkti
918,reißen::V,scindi,plyšti
919,reißen::V,scindi,trūkti
920,versinken::V,mergi,skę̃sti
921,versinken::V,mergi,grimzti
922,vergehen::V,praeterire,praeiti
923,erscheinen::V,apparere,pasirodyti
924,verschwinden::V,discedere,dingti
925,verschwinden::V,discedere,išnykti
926,verschwinden::V,discedere,pranykti
927,sinken::V,labi,kristi
928,abnehmen::V,deminui,mažėti
929,abnehmen::V,deminui,silpnėti
930,zunehmen::V,augeri,didėti
931,zunehmen::V,augeri,padaugėti
932,steigen::V,augescere,kilti
933,wachsen::V,crescere,augti
934,glänzen::V,splendere,blizgėti
935,funkeln::V,micare,žibėti
936,lärmen::V,strepere,triukšmauti
937,läuten::V,sonare,skambinti
938,klingeln::V,tinnire,skambinti
939,klirren::V,crepare,žvangėti
940,brausen::V,saevire,šniokšti
941,rauschen::V,crepare,ošti
942,rauschen::V,crepare,šlamėti
943,klingen::V,sonare,skardėti
944,bellen::V,latrare,loti
945,heulen::V,ululare,kaukti
946,heulen::V,ululare,staugti
947,blasen::V,flare,pūsti
948,pfeifen::V,sibilare,švilpti
949,pfeifen::V,sibilare,švilpauti
950,schreien::V,clamare,šaukti
951,stöhnen::V,gemere,dejuoti
952,stöhnen::V,gemere,aimanuoti
953,zittern::V,tremere,virpėti
954,zittern::V,trepidare,virpėti
955,leben::V,vivere,gyventi
956,geboren werden::V,nasci,gimti
957,atmen::V,spirare,alsuoti
958,atmen::V,spirare,kvėpuoti
959,trinken::V,bibere,gerti
960,essen::V,edere,valgyti
961,schlucken::V,devorare,praryti
962,müde werden::V,fatigari,nuvargti
963,müde werden::V,fatigari,privargti
964,einschlafen::V,obdormiscere,užmigti
965,schlafen::V,dormire,miegoti
966,aufwachen::V,expergisci,pabusti
967,aufstehen::V,exsurgere,keltis
968,aufstehen::V,exsurgere,atsikelti
969,sich erholen::V,se reficere,pailsėti
970,sich erholen::V,se reficere,poilsiauti
971,krank werden::V,aegrescere,susirgti
972,krank sein::V,aegrotare,sirgti
973,schmerzen::V,dolere,sopėti
974,schmerzen::V,dolere,skaudėti
975,husten::V,tussire,kosėti
976,genesen::V,convalescere,sveikti
977,genesen::V,convalescere,taisytis
978,sterben::V,mori,mirti
979,sterben::V,mori,numirti
980,umkommen::V,perire,žūti
981,sich bewegen::V,se movere,judėti
982,sich bewegen::V,se movere,pasijudinti
983,sich rühren::V,micare,krutėti
984,sich erheben::V,surgere,pakilti
985,sich erheben::V,surgere,atsikelti
986,sich setzen::V,considere,sėstis
987,sich setzen::V,considere,atsisėsti
988,hinfallen::V,cadere,parkristi
989,hinfallen::V,cadere,pargriūti
990,laufen::V,vadere,eiti
991,schreiten::V,gradi,žengti
992,schreiten::V,gradi,žingsniuoti
993,spazierengehen::V,ambulare,pasivaikščioti
994,eilen::V,properare,skubėti
995,sich beeilen::V,festinare,paskub́ėti
996,sich beeilen::V,festinare,pasiskubinti
997,sausen::V,currere,dumti
998,sausen::V,currere,lėkti
999,rennen::V,currere,bėgti
1000,springen::V,salire,šokti
1001,klettern::V,niti,kopti
1002,schaukeln::V,oscillare,supti
1003,schaukeln::V,oscillare,linguoti
1004,kriechen::V,repere,ropoti
1005,kriechen::V,repere,šliaužti
1006,kriechen::V,serpere,ropoti
1007,kriechen::V,serpere,šliaužti
1008,schwimmen::V,nare,plaukti
1009,schwimmen::V,natare,plaukti
1010,tauchen::V,mergere,nerti
1011,rudern::V,remigare,irtis
1012,rudern::V,remigare,irkluoti
1013,fahren::V,vehi,važiuoti
1014,fahren::V,vehi,važinėti
1015,fliegen::V,volare,lėkti
1016,fliegen::V,volare,skristi
1017,gehen::V,ire,eiti
1018,gehen::V,vadere,eiti
1019,weggehen::V,abire,išeiti
1020,weggehen::V,discedere,išeiti
1021,abfahren::V,proficisci,išvykti
1022,abfahren::V,proficisci,išvažiuoti
1023,anhalten::V,consistere,sustoti
1024,hineingehen::V,inire,įeiti
1025,hineingehen::V,ingredi,įeiti
1026,eintreten::V,intrare,įžengti
1027,kommen::V,venire,ateiti
1028,ankommen::V,advenire,ateiti
1029,zurückkommen::V,revenire,grį̃žti
1030,zurückkommen::V,revenire,sugrį̃žti
1031,bleiben::V,manere,likti
1032,bleiben::V,manere,pasilikti
1033,warten::V,opperiri,laukti
1034,erwarten::V,opperiri,laukti
1035,erwarten::V,expectare,laukti
1036,suchen::V,quaerere,ieškoti
1037,finden::V,reperire,rasti
1038,finden::V,reperire,surasti
1039,versuchen::V,conari,mėginti
1040,versuchen::V,temptare,mėginti
1041,vorbereiten::V,parare,rengti
1042,lieben::V,amare,myĺėti
1043,mögen::V,amare,ḿėgti
1044,mögen::V,amare,patikti
1045,lachen::V,ridere,juoktis
1046,rühren::V,commovere,jaudinti
1047,rühren::V,commovere,graudinti
1048,weinen::V,flere,verkti
1049,schimpfen::V,increpare,bartis
1050,sich ärgern::V,indignari,pykti
1051,sich ärgern::V,indignari,apmaudauti
1052,sich fürchten::V,vereri,bijoti
1053,sich fürchten::V,vereri,baimintis
1054,fürchten::V,timere,bijoti
1055,fürchten::V,timere,baimintis
1056,fliehen::V,fugere,bėgti
1057,fliehen::V,fugere,sprukti
1058,flüchten::V,effugere,pabėgti
1059,sehen::V,videre,žiūŕėti
1060,anschauen::V,aspectare,žiūŕėti
1061,ansehen::V,spectare,žiūrėti į
1062,ansehen::V,spectare,pažiūrėti į
1063,hören::V,audire,girdėti
1064,zuhören::V,auscultare,klausytis
1065,probieren::V,gustare,ragauti
1066,probieren::V,gustare,paragauti
1067,riechen::V,olfacere,uosti
1068,riechen::V,olfacere,užuosti
1069,fühlen::V,sentire,justi
1070,fühlen::V,sentire,jausti
1071,fühlen::V,sentire,pajusti
1072,scheinen::V,videri,rodytis
1073,scheinen::V,videri,atrodyti
1074,zu sehen sein::V,conspici,pasirodyti
1075,vernehmen::V,comperire,išgirsti
1076,frieren::V,algere,šalti
1077,tun::V,facere,daryti
1078,können::V,posse,galėti
1079,können::V,posse,pajėgti
1080,wollen::V,velle,norėti
1081,anfangen::V,incipere,pradėti
1082,anfangen::V,incipere,prasid́ėti
1083,beenden::V,finire,baigti
1084,beenden::V,finire,užbaigti
1085,aufhören::V,desistere,liautis
1086,gelingen::V,contingere,pavykti
1087,gelingen::V,contingere,pasisekti
1088,geraten::V,evenire,nusisekti
1089,öffnen::V,aperire,atverti
1090,öffnen::V,aperire,atidaryti
1091,schließen::V,claudere,uždaryti
1092,stellen::V,sistere,statyti
1093,stellen::V,sistere,pastatyti
1094,setzen::V,ponere,sodinti
1095,setzen::V,ponere,pasodinti
1096,legen::V,ponere,dėti
1097,legen::V,ponere,pad́ėti
1098,berühren::V,tangere,liesti
1099,berühren::V,tangere,paliesti
1100,verbinden::V,iungere,jungti
1101,verbinden::V,iungere,surišti
1102,bedecken::V,tegere,uždengti
1103,bedecken::V,operire,uždengti
1104,aufhängen::V,suspendere,pakarti
1105,aufhängen::V,suspendere,pakabinti
1106,anzünden::V,accendere,padegti
1107,anzünden::V,inflammare,padegti
1108,aufheben::V,tollere,pakelti
1109,zurücklassen::V,relinquere,palikti
1110,verlieren::V,perdere,pamesti
1111,verlieren::V,amittere,pamesti
1112,fallen lassen::V,dimittere,atsisakyti
1113,machen::V,facere,dirbti
1114,herstellen::V,fabricare,gaminti
1115,bauen::V,construere,statyti
1116,bauen::V,construere,pastatyti
1117,reparieren::V,reparare,taisyti
1118,reparieren::V,reparare,remontuoti
1119,verbessern::V,emendare,gerinti
1120,verbessern::V,emendare,ištaisyti
1121,ändern::V,mutare,keisti
1122,ändern::V,mutare,pakeisti
1123,graben::V,fodere,kasti
1124,beugen::V,flectere,lenkti
1125,beugen::V,flectere,palenkti
1126,biegen::V,curvare,lenkti
1127,biegen::V,curvare,palenkti
1128,drehen::V,torquere,sukti
1129,wenden::V,vertere,kreipti
1130,wenden::V,vertere,pakreipti
1131,umdrehen::V,convertere,sukti
1132,umdrehen::V,convertere,apversti
1133,heben::V,tollere,kelti
1134,heben::V,tollere,pakelti
1135,hochheben::V,levare,pakelti
1136,ergreifen::V,capessere,čiupti
1137,ergreifen::V,capessere,griebti
1138,halten::V,tenere,laikyti
1139,halten::V,tenere,palaikyti
1140,drücken::V,premere,spausti
1141,schieben::V,promovere,stumti
1142,kratzen::V,radere,kasyti
1143,kratzen::V,radere,grandyti
1144,lecken::V,lambere,laižyti
1145,beißen::V,mordere,kandžioti
1146,abreißen::V,avellere,nuplėšti
1147,abschneiden::V,desecare,atpjauti
1148,abschneiden::V,desecare,atkirpti
1149,binden::V,ligare,rišti
1150,binden::V,ligare,surišti
1151,stecken::V,inserere,kišti
1152,stecken::V,inserere,įkišti
1153,brechen::V,rumpere,lūžti
1154,brechen::V,rumpere,laužyti
1155,klopfen::V,pultare,belsti
1156,klopfen::V,pultare,barbenti
1157,hauen::V,ferire,mušti
1158,kleben::V,agglutinare,lipdyti
1159,kleben::V,agglutinare,klijuoti
1160,reiben::V,terere,trinti
1161,reiben::V,terere,tarkuoti
1162,streichen::V,oblinere,tepti
1163,streichen::V,oblinere,užtepti
1164,schleifen::V,acuere,galą́sti
1165,schneiden::V,secare,pjauti
1166,schneiden::V,secare,kirpti
1167,rütteln::V,quassare,purtyti
1168,schütteln::V,quatere,purtyti
1169,schwenken::V,ventilare,mojuoti
1170,schütten::V,fundere,pilti
1171,schütten::V,fundere,berti
1172,füllen::V,complere,pildyti
1173,füllen::V,complere,pripildyti
1174,einwickeln::V,involvere,įvynioti
1175,einwickeln::V,involvere,suvynioti
1176,tragen::V,ferre,nešti
1177,tragen::V,ferre,nešioti
1178,tragen::V,portare,nešti
1179,tragen::V,portare,nešioti
1180,schleppen::V,pertrahere,vilkti
1181,ziehen::V,trahere,tempti
1182,aufbewahren::V,asservare,laikyti
1183,werfen::V,iacere,mesti
1184,werfen::V,iacere,sviesti
1185,fangen::V,capere,sugauti
1186,packen::V,capessere,čiupti
1187,packen::V,capessere,griebti
1188,verstecken::V,abdere,slėpti
1189,verstecken::V,abdere,slapstyti
1190,teilen::V,partiri,dalyti
1191,teilen::V,partiri,padalyti
1192,teilen::V,dividere,dalyti
1193,teilen::V,dividere,padalyti
1194,schicken::V,mittere,sių̃sti
1195,schicken::V,mittere,pasių̃sti
1196,bringen::V,apportare,atnešti
1197,hinzufügen::V,addere,pridėti
1198,bekommen::V,adipisci,gauti
1199,erhalten::V,accipere,gauti
1200,nehmen::V,sumere,paimti
1201,wählen::V,eligere,rinkti
1202,wählen::V,eligere,išsirinkti
1203,auswählen::V,deligere,išrinkti
1204,bewahren::V,conservare,išsaugoti
1205,behindern::V,impedire,trukdyti
1206,verderben::V,corrumpere,sugadinti
1207,beschädigen::V,laedere,žaloti
1208,beschädigen::V,laedere,gadinti
1209,zerbrechen::V,rumpere,sukulti
1210,zerbrechen::V,rumpere,sudaužyti
1211,zerbrechen::V,frangere,sukulti
1212,zerbrechen::V,frangere,sudaužyti
1213,zerreißen::V,discindere,perplėšti
1214,zerreißen::V,discindere,suplėšyti
1215,zerstören::V,delere,suardyti
1216,zerstören::V,delere,sugriauti
1217,verbrennen::V,urere,deginti
1218,verbrennen::V,urere,sudeginti
1219,verbrennen::V,cremare,deginti
1220,verbrennen::V,cremare,sudeginti
1221,geben::V,dare,duoti
1222,geben::V,dare,paduoti
1223,reichen::V,praebere,paduoti
1224,schenken::V,donare,dovanoti
1225,schenken::V,largiri,dovanoti
1226,versprechen::V,polliceri,žadėti
1227,versprechen::V,polliceri,pažadėti
1228,versprechen::V,promittere,žadėti
1229,versprechen::V,promittere,pažadėti
1230,loben::V,laudare,girti
1231,loben::V,laudare,pagirti
1232,küssen::V,osculari,bučiuoti
1233,zudecken::V,tegere,užkloti
1234,zudecken::V,tegere,uždengti
1235,wecken::V,excitare,žadinti
1236,zeigen::V,monstrare,rodyti
1237,führen::V,ducere,vesti
1238,führen::V,ducere,vadovauti
1239,lehren::V,docere,mokyti
1240,lehren::V,docere,išmokyti
1241,unterrichten::V,instituere,dėstyti
1242,aufziehen::V,nutrire,išauginti
1243,leiten::V,ducere,valdyti
1244,leiten::V,ducere,vadovauti
1245,antreiben::V,incitare,uiti
1246,antreiben::V,incitare,raginti
1247,antreiben::V,incitare,skubinti
1248,lassen::V,iubere,paliepti
1249,einladen::V,invitare,kviesti
1250,einladen::V,invitare,pakviesti
1251,vereinigen::V,coniungere,sujungti
1252,vereinigen::V,coniungere,suvienyti
1253,besuchen::V,visere,lankyti
1254,besuchen::V,visere,aplankyti
1255,treffen::V,convenire,sutikti
1256,treffen::V,convenire,pasitikti
1257,sich versammeln::V,convenire,susirinkti
1258,spielen::V,ludere,groti
1259,spielen::V,ludere,žaisti
1260,singen::V,cantare,dainuoti
1261,tanzen::V,saltare,šokti
1262,sich trennen::V,digredi,skirtis
1263,sich trennen::V,digredi,išsiskirti
1264,sich trennen::V,discedere,skirtis
1265,sich trennen::V,discedere,išsiskirti
1266,verlassen::V,deserere,palikti
1267,verlassen::V,relinquere,palikti
1268,retten::V,servare,gelbėti
1269,bewachen::V,custodire,sergėti
1270,schützen::V,tueri,ginti
1271,schützen::V,tueri,apginti
1272,schützen::V,tutari,ginti
1273,schützen::V,tutari,apginti
1274,verteidigen::V,defendere,ginti
1275,verteidigen::V,defendere,apginti
1276,sich schlagen::V,luctari,muštis
1277,schießen::V,iaculari,šauti
1278,schießen::V,iaculari,šaudyti
1279,siegen::V,vincere,nugalėti
1280,ärgern::V,irritare,pykinti
1281,schlagen::V,ferire,mušti
1282,schlagen::V,ferire,smogti
1283,schlagen::V,ferire,trenkti
1284,treten::V,calcare,mygti
1285,stechen::V,pungere,gelti
1286,stechen::V,pungere,smeigti
1287,stoßen::V,tundere,stumti
1288,stoßen::V,tundere,pastumti
1289,stehlen::V,furari,vogti
1290,stören::V,turbare,trikdyti
1291,belästigen::V,obtundere,apsunkinti
1292,verbergen::V,celare,slėpti
1293,verbergen::V,celare,paslėpti
1294,verbergen::V,occultare,slėpti
1295,verbergen::V,occultare,paslėpti
1296,täuschen::V,fallere,klaidinti
1297,betrügen::V,fraudare,apgauti
1298,töten::V,necare,žudyti
1299,töten::V,necare,nužudyti
1300,töten::V,caedere,žudyti
1301,töten::V,caedere,nužudyti
1302,wohnen::V,habitare,gyventi
1303,arbeiten::V,laborare,dirbti
1304,arbeiten::V,laborare,triūsti
1305,sammeln::V,colligere,rinkti
1306,pflücken::V,carpere,skinti
1307,pflücken::V,carpere,raškyti
1308,jagen::V,venari,medžioti
1309,fischen::V,piscari,žvejoti
1310,fassen::V,capere,sučiupti
1311,hüten::V,custodire,ganyti
1312,treiben::V,agere,ginti
1313,anbinden::V,alligare,pririšti
1314,füttern::V,nutrire,šerti
1315,melken::V,mulgere,melžti
1316,hacken::V,findere,kapoti
1317,gießen::V,rigare,lieti
1318,gießen::V,rigare,laistyti
1319,reifen::V,maturescere,nokti
1320,reifen::V,maturescere,sirpti
1321,zubereiten::V,apparare,ruošti
1322,zubereiten::V,apparare,gaminti
1323,kochen::V,coquere,virti
1324,kochen::V,coquere,virinti
1325,backen::V,coquere,kepti
1326,braten::V,torrere,kepti
1327,braten::V,torrere,kepinti
1328,umrühren::V,commovere,maišyti
1329,umrühren::V,commovere,pamaišyti
1330,stricken::V,texere,megzti
1331,nähen::V,suere,siūti
1332,färben::V,tingere,dažyti
1333,färben::V,tingere,nudažyti
1334,reinigen::V,purgare,valyti
1335,reinigen::V,purgare,švarinti
1336,waschen::V,lavare,plauti
1337,waschen::V,lavare,mazgoti
1338,waschen::V,lavare,skalbti
1339,abwischen::V,abstergere,nušluostyti
1340,spülen::V,perluere,plauti
1341,spülen::V,perluere,skalauti
1342,fegen::V,verrere,šluoti
1343,kehren::V,purgare,šluoti
1344,baden::V,lavari,maudytis
1345,sich waschen::V,lavari,praustis
1346,ausziehen::V,exuere,numauti
1347,ausziehen::V,exuere,nuvilkti
1348,anziehen::V,induere,mauti
1349,anziehen::V,induere,apsivilkti
1350,sich anziehen::V,vestiri,rengtis
1351,sich anziehen::V,vestiri,apsirengti
1352,kämmen::V,pectere,šukuoti
1353,schmücken::V,ornare,puošti
1354,schmücken::V,ornare,dabinti
1355,schmücken::V,ornare,gražinti
1356,schmücken::V,decorare,puošti
1357,schmücken::V,decorare,dabinti
1358,schmücken::V,decorare,gražinti
1359,sagen::V,dicere,tarti
1360,sprechen::V,fari,kalbėti
1361,reden::V,loqui,šnekėti
1362,sich unterhalten::V,colloqui,kalbėtis
1363,sich unterhalten::V,colloqui,šnekučiuotis
1364,sich unterhalten::V,disputare,kalbėtis
1365,sich unterhalten::V,disputare,šnekučiuotis
1366,fragen::V,rogare,klausti
1367,fragen::V,quaerere,klausti
1368,bitten::V,orare,prašyti
1369,bitten::V,rogare,prašyti
1370,erzählen::V,narrare,pasakoti
1371,mitteilen::V,communicare,skelbti
1372,mitteilen::V,communicare,pranešti
1373,nennen::V,appellare,vadinti
1374,nennen::V,appellare,vardyti
1375,rufen::V,vocare,šaukti
1376,rufen::V,vocare,kviesti
1377,prahlen::V,gloriari,girtis
1378,übersetzen::V,vertere,versti
1379,übersetzen::V,vertere,išversti
1380,denken::V,cogitare,galvoti
1381,glauben::V,credere,manyti
1382,glauben::V,credere,tikėti
1383,bemerken::V,animadvertere,pamatyti
1384,bemerken::V,animadvertere,pastebėti
1385,erkennen::V,cognoscere,pažinti
1386,erkennen::V,cognoscere,atpažinti
1387,begreifen::V,comprehendere,suvokti
1388,verstehen::V,intellegere,suprasti
1389,lernen::V,discere,mokytis
1390,wissen::V,scire,žinoti
1391,sich erinnern an::V,meminisse,prisiminti
1392,vergessen::V,oblivisci,užmiršti
1393,messen::V,metiri,matuoti
1394,zählen::V,numerare,skaičiuoti
1395,rechnen::V,reri,skaičiuoti
1396,rechnen::V,calculare,skaičiuoti
1397,lesen::V,legere,skaityti
1398,malen::V,pingere,tapyti
1399,zeichnen::V,scribere,piešti
1400,zeichnen::V,scribere,žymėti
1401,zeichnen::V,scribere,braižyti
1402,schreiben::V,scribere,rašyti
1403,besitzen::V,possidere,turėti
1404,kaufen::V,emere,pirkti
1405,verkaufen::V,vendere,parduoti
1406,bezahlen::V,pendere,apmokėti
1407,zahlen::V,solvere,mokėti
1408,beherrschen::V,regere,valdyti
1409,beherrschen::V,imperare,valdyti
1410,ertragen::V,tolerare,kę̃sti
1411,ertragen::V,tolerare,pakelti
1412,ertragen::V,tolerare,iškę̃sti
1413,ertragen::V,sustinere,kę̃sti
1414,ertragen::V,sustinere,pakelti
1415,ertragen::V,sustinere,iškę̃sti
1416,wünschen::V,,norėti
1417,wünschen::V,,linḱėti
1418,wiegen::V,,supti
