,Concept_ID,sah,lv
0,Auge::N,харах,син
1,Auge::N,харах,acs
2,Ohr::N,кулгаах,пель
3,Ohr::N,кулгаах,auss
4,Nase::N,мурун,ныр
5,Nase::N,мурун,deguns
6,Mund::N,айах,вом
7,Mund::N,айах,mute
8,Zahn::N,тиис,пинь
9,Zahn::N,тиис,zobs
10,Zunge::N,тыл,кыв
11,Zunge::N,тыл,mēle
12,Lippe::N,уос,вом дор
13,Lippe::N,уос,lūpa
14,Wange::N,иэдэс,бан
15,Wange::N,иэдэс,vaigs
16,Gesicht::N,сирэй,чужӧм
17,Gesicht::N,сирэй,seja
18,Gesicht::N,сирэй,ģīmis
19,Stirn::N,сүүс,плеш
20,Stirn::N,сүүс,кымӧс
21,Stirn::N,сүүс,piere
22,Haar::N,баттах,си
23,Haar::N,баттах,юрси
24,Haar::N,баттах,mats
25,Schnurrbart::N,уос бытыга,ус
26,Schnurrbart::N,уос бытыга,пыртсим
27,Schnurrbart::N,уос бытыга,ūsas
28,Bart::N,сэҥийэ бытыга,тош
29,Bart::N,сэҥийэ бытыга,bārda
30,Kinn::N,сэҥийэ,тшӧка
31,Kinn::N,сэҥийэ,zods
32,Kinn::N,сэҥийэ,smakrs
33,Kiefer[Anatomie]::N,сыҥаах,черлы
34,Kiefer[Anatomie]::N,сыҥаах,алака лы
35,Kiefer[Anatomie]::N,сыҥаах,вомкӧтш лы
36,Kiefer[Anatomie]::N,сыҥаах,žoklis
37,Kehle::N,тамах,голя
38,Kehle::N,тамах,rīkle
39,Kehle::N,күөмэй,голя
40,Kehle::N,күөмэй,rīkle
41,Hals::N,моой,сьылі
42,Hals::N,моой,kakls
43,Genick::N,кэтэх,юрбӧр
44,Genick::N,кэтэх,балябӧж
45,Genick::N,кэтэх,sprands
46,Kopf::N,бас,юр
47,Kopf::N,бас,galva
48,Rücken::N,көҕүс,мыш
49,Rücken::N,көҕүс,mugura
50,Bauch::N,ис,рушку
51,Bauch::N,ис,vēders
52,Nabel::N,киин,гӧг
53,Nabel::N,киин,naba
54,Busen::N,эмиий,морӧс
55,Busen::N,эмиий,krūts
56,Brust::N,түөс,морӧс
57,Brust::N,түөс,krūts
58,Schulter::N,сарын,пельпом
59,Schulter::N,сарын,plecs
60,Arm::N,илии,ки
61,Arm::N,илии,roka
62,Arm::N,илии,delms
63,Ellenbogen::N,тоҕонох,гырддза
64,Ellenbogen::N,тоҕонох,elkonis
65,Hand::N,илии,ки
66,Hand::N,илии,roka
67,Hand::N,илии,plauksta
68,Handfläche::N,ытыс,ки пыдӧс
69,Handfläche::N,ытыс,delna
70,Handfläche::N,ытыс,plauksta
71,Finger::N,тарбах,чунь
72,Finger::N,тарбах,pirksts
73,Fingernagel::N,тыҥырах,гыж
74,Fingernagel::N,тыҥырах,nags
75,Nagel[Anatomie]::N,тыҥырах,гыж
76,Nagel[Anatomie]::N,тыҥырах,nags
77,Zeh::N,тарбах,кок чунь
78,Zeh::N,тарбах,pirksts
79,Fuß::N,уллуҥах,кок
80,Fuß::N,уллуҥах,kāja
81,Ferse::N,тилэх,кокбӧр
82,Ferse::N,тилэх,papēdis
83,Knie::N,тобук,пидзӧс
84,Knie::N,тобук,celis
85,Knie::N,дьилбэк,пидзӧс
86,Knie::N,дьилбэк,celis
87,Oberschenkel::N,уллук,лядьвей
88,Oberschenkel::N,уллук,бек
89,Oberschenkel::N,уллук,ciska
90,Oberschenkel::N,уллук,augšstilbs
91,Oberschenkel::N,өттүк,лядьвей
92,Oberschenkel::N,өттүк,бек
93,Oberschenkel::N,өттүк,ciska
94,Oberschenkel::N,өттүк,augšstilbs
95,Bein::N,атах,кок
96,Bein::N,атах,kāja
97,Körper::N,бэйэ,туша
98,Körper::N,бэйэ,вывтыр
99,Körper::N,бэйэ,miesa
100,Körper::N,бэйэ,ķermenis
101,Haut::N,тирии,ку
102,Haut::N,тирии,āda
103,Blut::N,хаан,вир
104,Blut::N,хаан,asins
105,Ader::N,вена,сӧн
106,Ader::N,вена,asinsvads
107,Ader::N,күөх_тымыр,сӧн
108,Ader::N,күөх_тымыр,asinsvads
109,Sehne::N,иҥиир,вез
110,Sehne::N,иҥиир,dzīsla
111,Knochen::N,уҥуох,лы
112,Knochen::N,уҥуох,kauls
113,Knochen::N,уҥгуох,лы
114,Knochen::N,уҥгуох,kauls
115,Gehirn::N,мэйии,вем
116,Gehirn::N,мэйии,smadzenes
117,Herz::N,сүрэх,сьӧлӧм
118,Herz::N,сүрэх,sirds
119,Magen::N,куртах,кынӧм
120,Magen::N,куртах,kuņģis
121,Leber::N,быар,мус
122,Leber::N,быар,aknas
123,Atem::N,тыын,лов
124,Atem::N,тыын,elpa
125,Hunger::N,аас,тшыг
126,Hunger::N,аас,bads
127,Hunger::N,аас,izsalkums
128,Träne::N,харах уута,синва
129,Träne::N,харах уута,asara
130,Geschmack::N,амтан,кӧр
131,Geschmack::N,амтан,чӧсмӧс
132,Geschmack::N,амтан,garša
133,Geruch::N,сыт,зын
134,Geruch::N,сыт,дук
135,Geruch::N,сыт,smaka
136,Schlaf::N,утуйуу,узьӧм
137,Schlaf::N,утуйуу,miegs
138,Traum::N,түүл,вӧт
139,Traum::N,түүл,вӧтасьӧм
140,Traum::N,түүл,sapnis
141,Himmel::N,халлаан,енэж
142,Himmel::N,халлаан,debess
143,Sonne::N,күн,шонді
144,Sonne::N,күн,saule
145,Mond::N,ый,тӧлысь
146,Mond::N,ый,mēness
147,Stern::N,сулус,кодзув
148,Stern::N,сулус,zvaigzne
149,Luft::N,салгын,сынӧд
150,Luft::N,салгын,gaiss
151,Wind::N,тыал,тӧв
152,Wind::N,тыал,vējš
153,Welle::N,долгун,гы
154,Welle::N,долгун,vilnis
155,Welle::N,балхаан,гы
156,Welle::N,балхаан,vilnis
157,Wasser::N,уу,ва
158,Wasser::N,уу,ūdens
159,Stein::N,таас,из
160,Stein::N,таас,akmens
161,Boden::N,сир,му
162,Boden::N,сир,augsne
163,Erde::N,буор,му
164,Erde::N,буор,му-ва
165,Erde::N,буор,zeme
166,Staub::N,быыл,бус
167,Staub::N,быыл,putekļi
168,Rauch::N,буруо,тшын
169,Rauch::N,буруо,dūmi
170,Funke::N,кыым,кинь
171,Funke::N,кыым,би кинь
172,Funke::N,кыым,dzirkstele
173,Feuer::N,уот,би
174,Feuer::N,уот,uguns
175,Licht::N,уот,югӧр
176,Licht::N,уот,gaisma
177,Schatten::N,күлүк,вуджӧр
178,Schatten::N,күлүк,ēna
179,Wetter::N,күн-дьыл,поводдя
180,Wetter::N,күн-дьыл,laiks
181,Nebel::N,туман,ру
182,Nebel::N,туман,онь
183,Nebel::N,туман,migla
184,Wolke::N,былыт,кымӧр
185,Wolke::N,былыт,mākonis
186,Regen::N,самыыр,зэр
187,Regen::N,самыыр,lietus
188,Schnee::N,хаар,лым
189,Schnee::N,хаар,sniegs
190,Eis::N,муус,йи
191,Eis::N,муус,ledus
192,Frost::N,тымныы,кӧдзыд
193,Frost::N,тымныы,sals
194,Kälte::N,тымныы,кӧдзыд
195,Kälte::N,тымныы,saltums
196,Kälte::N,тымныы,aukstums
197,Hitze::N,куйаас,пӧсь
198,Hitze::N,куйаас,гожӧд
199,Hitze::N,куйаас,karstums
200,Raureif::N,кырыа,пуж
201,Raureif::N,кырыа,гыӧр
202,Raureif::N,кырыа,sarma
203,Regenbogen::N,кустук,ӧшкамӧшка
204,Regenbogen::N,кустук,varavīksne
205,Donner::N,этиҥ,гым
206,Donner::N,этиҥ,pērkons
207,Strömung::N,сүүрүк,ва ныр
208,Strömung::N,сүүрүк,визувтӧм
209,Strömung::N,сүүрүк,straume
210,Strömung::N,сүүрүк,strāvojums
211,Tropfen::N,таммах,войт
212,Tropfen::N,таммах,lāse
213,Tropfen::N,хааппыла,войт
214,Tropfen::N,хааппыла,lāse
215,Schaum::N,күүгэн,быг
216,Schaum::N,күүгэн,быгзьӧм
217,Schaum::N,күүгэн,putas
218,Schmutz::N,кир,няйт
219,Schmutz::N,кир,dubļi
220,See::N,күөл,ты
221,See::N,күөл,ezers
222,Sumpf::N,бадараан,гыбад
223,Sumpf::N,бадараан,кад
224,Sumpf::N,бадараан,dumbrājs
225,Sumpf::N,бадараан,staignājs
226,Moor::N,дьэбэрэ,нюр
227,Moor::N,дьэбэрэ,purvs
228,Moor::N,дьэбэрэ,muklājs
229,Wiese::N,ходуһа,видз
230,Wiese::N,ходуһа,pļava
231,Wald::N,ойуур,вӧр
232,Wald::N,ойуур,mežs
233,Hügel::N,булгунньах,дзиб
234,Hügel::N,булгунньах,мыльк
235,Hügel::N,булгунньах,нӧрыс
236,Hügel::N,булгунньах,paugurs
237,Anhöhe::N,үрдэл,мыльк
238,Anhöhe::N,үрдэл,нӧрыс
239,Anhöhe::N,үрдэл,paugurs
240,Berg::N,хайа,чой
241,Berg::N,хайа,керӧс
242,Berg::N,хайа,kalns
243,Gipfel::N,чыпчаал,чук
244,Gipfel::N,чыпчаал,virsotne
245,Höhle::N,хайа_хаспаҕа,рудӧг
246,Höhle::N,хайа_хаспаҕа,ala
247,Höhle::N,көҥүс,рудӧг
248,Höhle::N,көҥүс,ala
249,Abhang::N,эниэ,ньывк
250,Abhang::N,эниэ,бокша
251,Abhang::N,эниэ,nogāze
252,Quelle::N,дьүүктэ,ӧшмӧс
253,Quelle::N,дьүүктэ,avots
254,Bach::N,үрүйэ,шор
255,Bach::N,үрүйэ,urga
256,Bach::N,үрүйэ,strauts
257,Fluss::N,өрүс,ю
258,Fluss::N,өрүс,upe
259,Ufer::N,биэрэк,вадор
260,Ufer::N,биэрэк,krasts
261,Küste::N,кытыл,вадор
262,Küste::N,кытыл,piekraste
263,Festland::N,кураанах сир,му
264,Festland::N,кураанах сир,sauszeme
265,Meer::N,муора,саридз
266,Meer::N,муора,jūra
267,Bucht::N,хомо,куръя
268,Bucht::N,хомо,līcis
269,Bucht::N,бухта,куръя
270,Bucht::N,бухта,līcis
271,Insel::N,арыы,ді
272,Insel::N,арыы,sala
273,Blume::N,сибэкки,дзоридз
274,Blume::N,сибэкки,puķe
275,Blume::N,сибэкки,zieds
276,Gras::N,от,турун
277,Gras::N,от,zāle
278,Wurzel::N,силис,вуж
279,Wurzel::N,силис,sakne
280,Baum::N,мас,пу
281,Baum::N,мас,koks
282,Stamm::N,умнас,пучер
283,Stamm::N,умнас,stumbrs
284,Rinde::N,хатырык,кырсь
285,Rinde::N,хатырык,miza
286,Ast::N,мутук,ув
287,Ast::N,мутук,zars
288,Zweig::N,лабаа,вож
289,Zweig::N,лабаа,nozare
290,Blatt::N,сэбирдэх,кор
291,Blatt::N,сэбирдэх,lapa
292,Birke::N,хатыҥ,кыдз
293,Birke::N,хатыҥ,bērzs
294,Kiefer[Baum]::N,бэс,пожӧм
295,Kiefer[Baum]::N,бэс,priede
296,Weide[Baum]::N,үөт,бадь
297,Weide[Baum]::N,үөт,kārkls
298,Weide[Baum]::N,талах,бадь
299,Weide[Baum]::N,талах,kārkls
300,Tanne::N,харыйа,коз
301,Tanne::N,харыйа,egle
302,Horn::N,муос,сюр
303,Horn::N,муос,rags
304,Feder::N,куорсун,гӧн
305,Feder::N,куорсун,тывборд
306,Feder::N,куорсун,spalva
307,Fell::N,тирии,ку
308,Fell::N,тирии,āda
309,Flügel::N,кынат,борд
310,Flügel::N,кынат,spārns
311,Klaue::N,тыҥырах,гыж
312,Klaue::N,тыҥырах,nags
313,Kralle::N,баппаҕай,гыж
314,Kralle::N,баппаҕай,nags
315,Schwanz::N,кутурук,бӧж
316,Schwanz::N,кутурук,ļipa
317,Ei::N,сымыыт,кольк
318,Ei::N,сымыыт,ola
319,Nest::N,уйа,поз
320,Nest::N,уйа,ligzda
321,Bau::N,хороон,горс
322,Bau::N,хороон,пырмӧс
323,Bau::N,хороон,гу
324,Bau::N,хороон,ala
325,Tier::N,кыыл,пемӧс
326,Tier::N,кыыл,dzīvnieks
327,Tier::N,харамай,пемӧс
328,Tier::N,харамай,dzīvnieks
329,Herde::N,үөр,стада
330,Herde::N,үөр,кельӧб
331,Herde::N,үөр,ganāmpulks
332,Kuh::N,ынах,мӧс
333,Kuh::N,ынах,govs
334,Bulle::N,оҕус,ӧш
335,Bulle::N,оҕус,bullis
336,Pferd::N,сылгы,вӧв
337,Pferd::N,сылгы,zirgs
338,Schaf::N,овца,ыж
339,Schaf::N,овца,aita
340,Schwein::N,сибиинньэ,порсь
341,Schwein::N,сибиинньэ,cūka
342,Hund::N,ыт,пон
343,Hund::N,ыт,suns
344,Katze::N,куоска,кань
345,Katze::N,куоска,kaķis
346,Bär::N,эһэ,ош
347,Bär::N,эһэ,lācis
348,Eichhörnchen::N,тииҥ,ур
349,Eichhörnchen::N,тииҥ,vāvere
350,Elch::N,тайах,йӧра
351,Elch::N,тайах,alnis
352,Fuchs::N,саһыл,руч
353,Fuchs::N,саһыл,lapsa
354,Hase::N,куобах,кӧч
355,Hase::N,куобах,zaķis
356,Maus::N,кутуйах,шыр
357,Maus::N,кутуйах,pele
358,Wolf::N,бөрө,кӧин
359,Wolf::N,бөрө,vilks
360,Vogel::N,көтөр,кай
361,Vogel::N,көтөр,лэбач
362,Vogel::N,көтөр,putns
363,Schwarm::N,бөлөх,чукӧр
364,Schwarm::N,бөлөх,spiets
365,Huhn::N,куурусса,курӧг
366,Huhn::N,куурусса,vista
367,Hahn::N,бөтүүк,петук
368,Hahn::N,бөтүүк,gailis
369,Gans::N,хаас,дзодзӧг
370,Gans::N,хаас,zoss
371,Adler::N,хотой,кутш
372,Adler::N,хотой,ērglis
373,Ente::N,кус,утка
374,Ente::N,кус,pīle
375,Eule::N,мэкчиргэ,сюзь
376,Eule::N,мэкчиргэ,pūce
377,Kranich::N,туруйа,тури
378,Kranich::N,туруйа,dzērve
379,Krähe::N,тураах,рака
380,Krähe::N,тураах,vārna
381,Kuckuck::N,кэҕэ,кӧк
382,Kuckuck::N,кэҕэ,dzeguze
383,Schwan::N,куба,юсь
384,Schwan::N,куба,gulbis
385,Fisch::N,балык,чери
386,Fisch::N,балык,zivs
387,Barsch::N,алыһар,ёкыш
388,Barsch::N,алыһар,asaris
389,Hecht::N,сордон,сир
390,Hecht::N,сордон,līdaka
391,Schlange[Tier]::N,моҕой,кый
392,Schlange[Tier]::N,моҕой,čūska
393,Schlange[Tier]::N,эриэн үөн,кый
394,Schlange[Tier]::N,эриэн үөн,čūska
395,Wurm::N,үөн,номыр
396,Wurm::N,үөн,tārps
397,Spinne::N,ооҕуй,черань
398,Spinne::N,ооҕуй,zirneklis
399,Ameise::N,кымырдаҕас,кодзувкот
400,Ameise::N,кымырдаҕас,skudra
401,Laus::N,быт,той
402,Laus::N,быт,uts
403,Mücke::N,кумаар,ном
404,Mücke::N,кумаар,ods
405,Fliege::N,сахсырҕа,гут
406,Fliege::N,сахсырҕа,muša
407,Schmetterling::N,лыах,бобув
408,Schmetterling::N,лыах,tauriņš
409,Schmetterling::N,үрүмэччи,бобув
410,Schmetterling::N,үрүмэччи,tauriņš
411,Beere::N,отон,тусь
412,Beere::N,отон,вотӧс
413,Beere::N,отон,oga
414,Apfel::N,яблоко,яблӧг
415,Apfel::N,яблоко,ābols
416,Pilz::N,тэллэй,тшак
417,Pilz::N,тэллэй,sēne
418,Zwiebel::N,луук,луккок
419,Zwiebel::N,луук,йӧнгыль
420,Zwiebel::N,луук,sīpols
421,Saat::N,сиэмэ,тусь
422,Saat::N,сиэмэ,кӧйдыс
423,Saat::N,сиэмэ,sēkla
424,Korn::N,сиэмэ,тусь
425,Korn::N,сиэмэ,grauds
426,Heu::N,от,турун
427,Heu::N,от,siens
428,Schale::N,хах,кор
429,Schale::N,хах,čaula
430,Schale::N,хах,čaumala
431,Grube::N,дьаама,гу
432,Grube::N,дьаама,bedre
433,Falle::N,сохсо,лэч
434,Falle::N,сохсо,slazds
435,Falle::N,сохсо,lamatas
436,Schlinge::N,уктаа,лэч
437,Schlinge::N,уктаа,cilpa
438,Spur::N,суол,туй
439,Spur::N,суол,pēda
440,Asche::N,күл,пӧм
441,Asche::N,күл,pelni
442,Dreck::N,бадараан,няйт
443,Dreck::N,бадараан,dubļi
444,Eisen::N,тимир,кӧрт
445,Eisen::N,тимир,dzelzs
446,Gold::N,көмүс,зарни
447,Gold::N,көмүс,zelts
448,Gold::N,кыһыл көмүс,зарни
449,Gold::N,кыһыл көмүс,zelts
450,Silber::N,көмүс,эзысь
451,Silber::N,көмүс,sudrabs
452,Silber::N,үрүҥ көмүс,эзысь
453,Silber::N,үрүҥ көмүс,sudrabs
454,Kohle::N,чох,шом
455,Kohle::N,чох,ogle
456,Glas::N,өстүөкүлэ,стеклӧ
457,Glas::N,өстүөкүлэ,stikls
458,Lehm::N,туой,сёй
459,Lehm::N,туой,māls
460,Sand::N,кумах,лыа
461,Sand::N,кумах,smiltis
462,Mensch::N,киһи,морт
463,Mensch::N,киһи,cilvēks
464,Mann::N,эр,аймӧрт
465,Mann::N,эр,мужичӧй
466,Mann::N,эр,vīrietis
467,Frau::N,дьахтар,ань
468,Frau::N,дьахтар,нывбаба
469,Frau::N,дьахтар,sieviete
470,Kind::N,оҕо,кага
471,Kind::N,оҕо,bērns
472,Junge::N,уол,пи
473,Junge::N,уол,zēns
474,Junge::N,уол,puika
475,Junge::N,уол,puisis
476,Mädchen::N,кыыс оҕо,ныв
477,Mädchen::N,кыыс оҕо,meiča
478,Mädchen::N,кыыс оҕо,skuķis
479,Mädchen::N,кыыс оҕо,meitene
480,Familie::N,кэргэн,семья
481,Familie::N,кэргэн,ģimene
482,Großvater::N,эһэ,пӧль
483,Großvater::N,эһэ,vecaistēvs
484,Großmutter::N,эбэ,баб
485,Großmutter::N,эбэ,vecāmāte
486,Eltern::N,аҕа-ийэ,ай-мам
487,Eltern::N,аҕа-ийэ,бать-мам
488,Eltern::N,аҕа-ийэ,vecāki
489,Vater::N,аҕа,бать
490,Vater::N,аҕа,ай
491,Vater::N,аҕа,tēvs
492,Mutter::N,ийэ,мам
493,Mutter::N,ийэ,māte
494,Sohn::N,уол,пи
495,Sohn::N,уол,dēls
496,Tochter::N,кыыс,ныв
497,Tochter::N,кыыс,meita
498,Bruder::N,убай,вок
499,Bruder::N,убай,brālis
500,Bruder::N,быраат,вок
501,Bruder::N,быраат,brālis
502,Schwester::N,аҕас,чой
503,Schwester::N,аҕас,māsa
504,Schwester::N,балыс,чой
505,Schwester::N,балыс,māsa
506,Onkel::N,таай,дядь
507,Onkel::N,таай,tēvocis
508,Onkel::N,абаҕа,дядь
509,Onkel::N,абаҕа,tēvocis
510,Tante::N,эдьиий,тьӧт
511,Tante::N,эдьиий,tante
512,Ehemann::N,эр,верӧс
513,Ehemann::N,эр,vīrs
514,Ehefrau::N,ойох,гӧтыр
515,Ehefrau::N,ойох,sieva
516,Freude::N,үөрүү,радлун
517,Freude::N,үөрүү,prieks
518,Gelächter::N,күлүү,серам
519,Gelächter::N,күлүү,smiekli
520,Glück::N,дьол,шуд
521,Glück::N,дьол,laime
522,Glück::N,соргу,шуд
523,Glück::N,соргу,laime
524,Kummer::N,кутурҕан,шог
525,Kummer::N,кутурҕан,bēdas
526,Kummer::N,кутурҕан,raizes
527,Wunsch::N,баҕарыы,кӧсйӧм
528,Wunsch::N,баҕарыы,vēlme
529,Wunsch::N,баҕарыы,vēlējums
530,Lust::N,баҕа,кыскӧм
531,Lust::N,баҕа,радейтӧм
532,Lust::N,баҕа,kāre
533,Geist::N,тыын,лов
534,Geist::N,тыын,gars
535,Gedanke::N,санаа,мӧвп
536,Gedanke::N,санаа,doma
537,Gedächtnis::N,өй,паметь
538,Gedächtnis::N,өй,atmiņa
539,Verstand::N,өй,вежӧр
540,Verstand::N,өй,prāts
541,Sinn::N,суолта,мог
542,Sinn::N,суолта,вежӧртас
543,Sinn::N,суолта,nozīme
544,Grund::N,төрүөт,помка
545,Grund::N,төрүөт,pamats
546,Grund::N,төрүөт,iemesls
547,Wahrheit::N,кырдьык,збыль
548,Wahrheit::N,кырдьык,збыльтор
549,Wahrheit::N,кырдьык,taisnība
550,Wahrheit::N,кырдьык,patiesība
551,Gespräch::N,бэсиэдэ,сёрни
552,Gespräch::N,бэсиэдэ,saruna
553,Gespräch::N,кэпсэтии,сёрни
554,Gespräch::N,кэпсэтии,saruna
555,Märchen::N,остуоруйа,мойд
556,Märchen::N,остуоруйа,pasaka
557,Erzählung::N,кэпсээн,висьт
558,Erzählung::N,кэпсээн,stāsts
559,Erzählung::N,кэпсээн,nostāsts
560,Nachricht::N,биллэриллии,юӧртӧм
561,Nachricht::N,биллэриллии,ziņa
562,Neuigkeit::N,сонун,выльтор
563,Neuigkeit::N,сонун,jaunums
564,Name::N,аат,ним
565,Name::N,аат,vārds
566,Rätsel::N,таабырын,нӧдкыв
567,Rätsel::N,таабырын,mīkla
568,Rede::N,этии,сёрни
569,Rede::N,этии,runa
570,Sprache::N,тыл,кыв
571,Sprache::N,тыл,valoda
572,Stimme::N,куолас,гӧлӧс
573,Stimme::N,куолас,вом шы
574,Stimme::N,куолас,balss
575,Wort::N,тыл,кыв
576,Wort::N,тыл,vārds
577,Zeichen::N,бэлиэ,пас
578,Zeichen::N,бэлиэ,zīme
579,Ruf::N,ыҥырыы,чукӧстчӧм
580,Ruf::N,ыҥырыы,корӧм
581,Ruf::N,ыҥырыы,sauciens
582,Lärm::N,айдаан,шы
583,Lärm::N,айдаан,зык
584,Lärm::N,айдаан,зычитӧм
585,Lärm::N,айдаан,troksnis
586,Laut::N,тыас,шы
587,Laut::N,тыас,skaņa
588,Ton::N,дорҕоон,шы
589,Ton::N,дорҕоон,tonis
590,Lied::N,ырыа,сьылан
591,Lied::N,ырыа,сьыланкыв
592,Lied::N,ырыа,dziesma
593,Ruhe::N,уу чуумпу,чӧв
594,Ruhe::N,уу чуумпу,miers
595,Leute::N,дьон,йӧз
596,Leute::N,дьон,войтыр
597,Leute::N,дьон,ļaudis
598,Leute::N,дьон,cilvēki
599,Volk::N,дьон,йӧз
600,Volk::N,дьон,войтыр
601,Volk::N,дьон,tauta
602,Volk::N,норуот,йӧз
603,Volk::N,норуот,войтыр
604,Volk::N,норуот,tauta
605,Arbeit::N,үлэ,удж
606,Arbeit::N,үлэ,darbs
607,Gast::N,ыалдьыт,гӧсть
608,Gast::N,ыалдьыт,viešņa
609,Gast::N,ыалдьыт,ciemiņš
610,Geschenk::N,бэлэх,козин
611,Geschenk::N,бэлэх,dāvana
612,Spiel::N,оонньуу,ворсан
613,Spiel::N,оонньуу,rotaļa
614,Gesellschaft::N,общество,котыр
615,Gesellschaft::N,общество,biedrība
616,Gesellschaft::N,общество,kompānija
617,Hilfe::N,көмө,отсӧг
618,Hilfe::N,көмө,palīdzība
619,Freund::N,доҕор,ёрт
620,Freund::N,доҕор,draugs
621,Kamerad::N,атас,ёрт
622,Kamerad::N,атас,biedrs
623,Angelegenheit::N,дьыала,мог
624,Angelegenheit::N,дьыала,делӧ
625,Angelegenheit::N,дьыала,darīšana
626,Anzahl::N,ахсаан,лыд
627,Anzahl::N,ахсаан,тшӧт
628,Anzahl::N,ахсаан,skaits
629,Anzahl::N,ахсаан,daudzums
630,Art::N,биис,сикас
631,Art::N,биис,suga
632,Art::N,биис,šķira
633,Stück::N,кырбас,тор
634,Stück::N,кырбас,gabals
635,Teil::N,ирээт,юкӧн
636,Teil::N,ирээт,daļa
637,Hälfte::N,аҥар,пӧв
638,Hälfte::N,аҥар,джын
639,Hälfte::N,аҥар,puse
640,Kreis::N,төгүрүк,кытш
641,Kreis::N,төгүрүк,aplis
642,Kreis::N,төгүрүк,riņķis
643,Kreis::N,төгүрүмтэ,кытш
644,Kreis::N,төгүрүмтэ,aplis
645,Kreis::N,төгүрүмтэ,riņķis
646,Kreuz::N,кириэс,перна
647,Kreuz::N,кириэс,крест
648,Kreuz::N,кириэс,krusts
649,Linie::N,сурааһын,визь
650,Linie::N,сурааһын,līnija
651,Strich::N,сурааһын,визь
652,Strich::N,сурааһын,svītra
653,Abstand::N,арыт,кост
654,Abstand::N,арыт,коласт
655,Abstand::N,арыт,atstarpe
656,Entfernung::N,ыраах,ылна
657,Entfernung::N,ыраах,attālums
658,Entfernung::N,ыраах,atstatums
659,Gegend::N,сир,му-ва
660,Gegend::N,сир,apvidus
661,Gegend::N,сир,apgabals
662,Platz::N,арыт,ылдӧс
663,Platz::N,арыт,йир
664,Platz::N,арыт,гӧгӧртас
665,Platz::N,арыт,vieta
666,Ort::N,сир,ин
667,Ort::N,сир,места
668,Ort::N,сир,vieta
669,Seite::N,өрүт,бок
670,Seite::N,өрүт,ӧтарладор
671,Seite::N,өрүт,sāns
672,Seite::N,сирэй,бок
673,Seite::N,сирэй,ӧтарладор
674,Seite::N,сирэй,sāns
675,Mitte::N,орто,шӧр
676,Mitte::N,орто,vidus
677,Gegenstand::N,предмет,кӧлуй
678,Gegenstand::N,предмет,priekšmets
679,Sache::N,мал,добра
680,Sache::N,мал,lieta
681,Rand::N,кытыы,дор
682,Rand::N,кытыы,mala
683,Rand::N,кытыы,apmale
684,Rand::N,ойоҕос,дор
685,Rand::N,ойоҕос,mala
686,Rand::N,ойоҕос,apmale
687,Kante::N,кырыы,дор
688,Kante::N,кырыы,šķautne
689,Ecke::N,муннук,пельӧс
690,Ecke::N,муннук,kakts
691,Ecke::N,муннук,stūris
692,Spitze::N,чыпчаал,йыв
693,Spitze::N,чыпчаал,smaile
694,Spitze::N,чыпчаал,galotne
695,Ende::N,төбө,пом
696,Ende::N,төбө,gals
697,Ende::N,төбө,uzgalis
698,Loch::N,тэһэҕэс,розь
699,Loch::N,тэһэҕэс,caurums
700,Loch::N,дьөлөҕөс,розь
701,Loch::N,дьөлөҕөс,caurums
702,Winkel::N,муннук,пельӧс
703,Winkel::N,муннук,leņķis
704,Muster::N,оһуор,сер
705,Muster::N,оһуор,piemērs
706,Größe::N,кээмэй,ыджда
707,Größe::N,кээмэй,lielums
708,Länge::N,уста,кузьта
709,Länge::N,уста,garums
710,Höhe::N,үрдүк,джуджда
711,Höhe::N,үрдүк,augstums
712,Gewicht::N,ыйааһын,сьӧкта
713,Gewicht::N,ыйааһын,сьӧкталун
714,Gewicht::N,ыйааһын,svars
715,Gewicht::N,ыйааһын,smagums
716,Menge::N,ахсаан,лун
717,Menge::N,ахсаан,числӧ
718,Menge::N,ахсаан,masa
719,Menge::N,ахсаан,daudzums
720,Haufen::N,чөмчөх,чукӧр
721,Haufen::N,чөмчөх,čupa
722,Haufen::N,чөмчөх,grēda
723,Haufen::N,чөмчөх,kaudze
724,Reihe::N,кэккэ,рад
725,Reihe::N,кэккэ,rinda
726,Reihe::N,кэккэ,virkne
727,Boot::N,оҥочо,пыж
728,Boot::N,оҥочо,laiva
729,Ruder::N,эрдии,пелыс
730,Ruder::N,эрдии,ӧпаснӧй
731,Ruder::N,эрдии,airis
732,Ruder::N,эрдии,irklis
733,Schlitten::N,сыарҕа,дадь
734,Schlitten::N,сыарҕа,ragavas
735,Ski::N,хайыһар,лызь
736,Ski::N,хайыһар,slēpe
737,Lagerfeuer::N,кутаа,бипур
738,Lagerfeuer::N,кутаа,ugunskurs
739,Last::N,ыарахан,сьӧкыдтор
740,Last::N,ыарахан,krava
741,Gang::N,хаамыы,мунӧм
742,Gang::N,хаамыы,ветлӧм
743,Gang::N,хаамыы,eja
744,Gang::N,хаамыы,gājums
745,Schritt::N,хардыы,воськов
746,Schritt::N,хардыы,воськовтӧм
747,Schritt::N,хардыы,solis
748,Norden::N,хоту,войвыв
749,Norden::N,хоту,ziemeļi
750,Süden::N,соҕуруу,лунвыв
751,Süden::N,соҕуруу,dienvidi
752,Westen::N,арҕаа,рытыв
753,Westen::N,арҕаа,rietumi
754,Osten::N,илин,асыв
755,Osten::N,илин,austrumi
