,Concept_ID,hi,en
809,stumpf::A,भोथरा,blunt
810,schwer::A,भारी,heavy
811,schwer::A,वज़नी,heavy
812,schön::A,सुंदर,beautiful
813,heiß::A,उष्ण,hot
814,warm::A,गरम,warm
815,kalt::A,सर्द,cold
816,kühl::A,ठंडा,cool
817,frisch::A,तर,fresh
818,frisch::A,ताज़ा,fresh
819,feucht::A,नम,damp
820,feucht::A,भीगा,damp
821,nass::A,गीला,wet
822,trocken::A,सूखा,dry
823,trocken::A,ख़ुश्क,dry
824,voll::A,भरा,full
825,voll::A,पूरा,full
826,leer::A,ख़ाली,empty
827,offen::A,खुला,open
828,geschlossen::A,बंद,closed
829,sauber::A,साफ़,clean
830,sauber::A,सुथरा,clean
831,schmutzig::A,गंदा,dirty
832,roh::A,कच्चा,raw
833,reif::A,पक्व,ripe
834,reif::A,पक्का,ripe
835,lecker::A,मज़ेदार,delicious
836,lecker::A,स्वादिष्ट,delicious
837,süß::A,मीठा,sweet
838,bitter::A,कटु,bitter
839,bitter::A,कड़वा,bitter
840,sauer::A,खट्टा,sour
841,hell::A,रोशन,bright
842,dunkel::A,अँधेरा,dark
843,schwarz::A,काला,black
844,schwarz::A,स्याह,black
845,weiß::A,सफ़ेद,white
846,rot::A,लाल,red
847,rot::A,सुर्ख़,red
848,gelb::A,पीला,yellow
849,gelb::A,ज़र्द,yellow
850,blau::A,नीला,blue
851,blau::A,आसमानी,blue
852,grün::A,हरा,green
853,grau::A,धूसर,grey
854,bunt::A,रंगीन,colourful
855,bunt::A,रंगीन,colorful
856,bunt::A,बहुरंगा,colourful
857,bunt::A,बहुरंगा,colorful
858,billig::A,सस्ता,cheap
859,teuer::A,महँगा,dear
860,wertvoll::A,क़ीमती,precious
861,wertvoll::A,मूल्यवान्,precious
862,blind::A,अंधा,blind
863,taub::A,बहरा,deaf
864,kräftig::A,ताक़तवर,powerful
865,kräftig::A,शक्तिशाली,powerful
866,stark::A,प्रबल,strong
867,stark::A,बलवान्,strong
868,schwach::A,कमज़ोर,weak
869,fett::A,मोटा,fat
870,fett::A,मांसल,fat
871,schlank::A,पतला,slim
872,schlank::A,छरहरा,slim
873,hübsch::A,सुंदर,pretty
874,hübsch::A,ख़ूबसूरत,pretty
875,böse::A,पापी,evil
876,böse::A,दुष्ट,evil
877,dumm::A,मूर्ख,stupid
878,dumm::A,बुद्धू,stupid
879,faul::A,आलसी,lazy
880,faul::A,सुस्त,lazy
881,fleißig::A,मेहनती,diligent
882,fleißig::A,परिश्रमी,diligent
883,geizig::A,कृपण,stingy
884,geizig::A,कंजूस,stingy
885,klug::A,समझदार,clever
886,klug::A,होशियार,clever
887,klug::A,अक़्लमंद,clever
888,geschickt::A,किशल,skilful
889,geschickt::A,किशल,skillful
890,lieb::A,प्रिय,dear
891,lieb::A,प्यारा,dear
892,lustig::A,हँसमुख,merry
893,lustig::A,ख़ुशदिल,merry
894,sanft::A,नम्र,gentle
895,hungrig::A,भूखा,hungry
896,krank::A,बीमार,sick
897,krank::A,अस्वस्थ,sick
898,nackt::A,नग्न,naked
899,traurig::A,उदास,sad
900,traurig::A,रंजीदा,sad
901,lebendig::A,जीता,living
902,lebendig::A,ज़िंदा,living
903,gut::A,अच्छा,good
904,schlecht::A,बुरा,bad
905,schlecht::A,ख़राब,bad
906,richtig::A,ठीक,correct
907,schlimm::A,बुरा,nasty
908,schlimm::A,अप्रिय,nasty
909,wahr::A,सच,true
910,alt::A,पुराना,old
911,neu::A,नया,new
912,ehemalig::A,भूतपूर्व,former
913,alt[Lebewesen]::A,बूढ़ा,aged
914,alt[Lebewesen]::A,वृद्ध,aged
915,jung::A,जवान,young
916,arm::A,ग़रीब,poor
917,reich::A,धनी,rich
918,reich::A,अमीर,rich
919,bekannt::A,मालूम,familiar
920,berühmt::A,मशहूर,famous
921,berühmt::A,प्रसिद्ध,famous
922,fremd::A,विदेशी,foreign
923,fremd::A,अपरिचित,foreign
924,verschieden::A,अलग,different
925,verschieden::A,भिन्न,different
926,nah::A,नज़दीकी,near
927,fern::A,दूर,far
928,fern::A,दूरस्थ,far
929,linker::A,बायाँ,left
930,rechter::A,दायाँ,right
931,rechter::A,दाहिना,right
932,anderer::A,अन्य,other
933,anderer::A,दूसरा,other
934,erster::A,पहला,first
935,erster::A,प्रथम,first
936,zweiter::A,दूसरा,second
937,zweiter::A,द्वितीय,second
938,dritter::A,तीसरा,third
939,letzter::A,अंतिम,last
940,letzter::A,आख़िरी,last
941,allein::ADV,तनहा,alone
942,allein::ADV,अकेले,alone
943,auf einmal::ADV,वक़्त में,at once
944,zusammen::ADV,एक साथ,together
945,zusammen::ADV,साथ साथ,together
946,lange::ADV,देर तक,long
947,plötzlich::ADV,सहसा,suddenly
948,plötzlich::ADV,अचानक,suddenly
949,sofort::ADV,तुरंत,instantly
950,später::ADV,बाद को,later
951,später::ADV,बाद में,later
952,jetzt::ADV,अब,now
953,jetzt::ADV,अभी,now
954,heute::ADV,आज,today
955,morgen::ADV,कल,tomorrow
956,bald::ADV,जल्दी,soon
957,dann::ADV,तब,then
958,gestern::ADV,कल,yesterday
959,einst::ADV,एक दिन,once
960,einst::ADV,पहले कभी,once
961,damals::ADV,उस समय,at that time
962,damals::ADV,उन दिनों,at that time
963,danach::ADV,इसके बाद,afterwards
964,danach::ADV,इसके पश्चात्,afterwards
965,vorher::ADV,पहले,before
966,vorher::ADV,पेशतर,before
967,zuerst::ADV,पहले,at first
968,einmal::ADV,एक बार,once
969,einmal::ADV,एक दफ़ा,once
970,manchmal::ADV,कभी कभी,sometimes
971,oft::ADV,अक्सर,often
972,immer::ADV,सदा,always
973,immer::ADV,हमेशा,always
974,niemals::ADV,कभी नहीं,never
975,niemals::ADV,कदापि नहीं,never
976,hier::ADV,इधर,here
977,hier::ADV,यहाँ,here
978,hierhin::ADV,इधर को,hither
979,hierhin::ADV,इधर को,to here
980,hierhin::ADV,इधर को,here
981,hierhin::ADV,यहाँ को,hither
982,hierhin::ADV,यहाँ को,to here
983,hierhin::ADV,यहाँ को,here
984,von hier::ADV,यहाँ से,hence
985,dort::ADV,उधर,there
986,dort::ADV,वहाँ,there
987,dorthin::ADV,उधर को,thither
988,dorthin::ADV,उधर को,there
989,dorthin::ADV,उधर को,to there
990,dorthin::ADV,वहाँ को,thither
991,dorthin::ADV,वहाँ को,there
992,dorthin::ADV,वहाँ को,to there
993,geradeaus::ADV,सीधे,ahead
994,vorwärts::ADV,आगे,forward
995,vorwärts::ADV,आगे को,forward
996,rückwärts::ADV,पीछे को,backward
997,zurück::ADV,वापस,back
998,unten::ADV,नीचे,below
999,hinab::ADV,नीचे को,down
1000,oben::ADV,ऊपर,above
1001,hinauf::ADV,ऊपर को,up
1002,überall::ADV,हर जगह,everywhere
1003,überall::ADV,हर स्थान,everywhere
1004,nicht::ADV,न,not
1005,nicht::ADV,नहीं,not
1006,ein wenig::ADV,कुछ,a little
1007,ein wenig::ADV,ज़रा,a little
1008,ein wenig::ADV,थोड़ा,a little
1009,kaum::ADV,लगभग नहीं,hardly
1010,kaum::ADV,बराबर नहीं,hardly
1011,sehr::ADV,बहुत,very
1012,so::ADV,ऐसा,so
1013,noch::ADV,अभी तक,still
1014,nur::ADV,केवल,only
1015,nur::ADV,सिर्फ़,only
1016,schon::ADV,चुकना,already
1017,wieder::ADV,फिर,again
1018,wieder::ADV,दुबारा,again
1019,vergebens::ADV,व्यर्थ,in vain
1020,vor::PRP,के आगे,in front of
1021,vor::PRP,के सामने,in front of
1022,hinter::PRP,के पीछे,behind
1023,unter::PRP,के तले,under
1024,unter::PRP,के नीचे,under
1025,durch::PRP,के पार,through
1026,neben::PRP,के पास,next to
1027,neben::PRP,की बग़ल में,next to
1028,zwischen::PRP,के बीच,between
1029,wegen::PRP,के कारण,because of
1030,wegen::PRP,की वजह से,because of
1031,dies::PRN,यह,this
1032,das::PRN,वह,that
1033,alles::PRN,सब,everything
1034,alles::PRN,सब कुछ,everything
1035,ich::PRN,मैं,I
1036,du::PRN,तू,you
1037,du::PRN,तू,thou
1038,er::PRN,यह,he
1039,wir::PRN,हम,we
1040,ihr::PRN,तुम,you
1041,sie::PRN,ये,they
1042,was::FPRN,क्या,what
1043,wer::FPRN,कौन,who
1044,wo::FADV,किधर,where
1045,wohin::FADV,किधर,where ... to
1046,wohin::FADV,किधर,where to
1047,wohin::FADV,किधर,where
1048,wie::FADV,कैसे,how
1049,warum::FADV,क्यों,why
1050,wieviel::FNUM,कितना,how much
1051,eins::NUM,एक,one
1052,zwei::NUM,दो,two
1053,drei::NUM,तीन,three
1054,vier::NUM,चार,four
1055,fünf::NUM,पाँच,five
1056,sechs::NUM,छह,six
1057,sieben::NUM,सात,seven
1058,acht::NUM,आठ,eight
1059,neun::NUM,नौ,nine
1060,zehn::NUM,दस,ten
1061,elf::NUM,ग्यारह,eleven
1062,zwölf::NUM,बारह,twelve
1063,zwanzig::NUM,बीस,twenty
1064,dreißig::NUM,तीस,thirty
1065,vierzig::NUM,चालीस,forty
1066,fünfzig::NUM,पचास,fifty
1067,sechzig::NUM,साठ,sixty
1068,siebzig::NUM,सत्तर,seventy
1069,achtzig::NUM,अस्सी,eighty
1070,neunzig::NUM,नव्वे,ninety
1071,hundert::NUM,सौ,a hundred
1072,tausend::NUM,हज़ार,a thousand
1073,und::CNJ,और,and
1074,oder::CNJ,या,or
1075,stehen::V,खड़ा होना,stand
1076,sitzen::V,बैठना,sit
1077,liegen::V,लेटना,lie
1078,hängen::V,लटकना,hang
1079,werden::V,बनना,become
1080,passieren::V,होना,happen
1081,beginnen::V,आरंभ होना,begin
1082,beginnen::V,प्रारंभ होना,begin
1083,enden::V,अंत होना,end
1084,enden::V,ख़तम होना,end
1085,wechseln::V,बदलना,change
1086,aufgehen[Sonne]::V,चढ़ना,rise
1087,aufgehen[Sonne]::V,उदित होना,rise
1088,untergehen[Sonne]::V,अस्त हो जाना,set
1089,scheinen[Sonne]::V,रोशनी देना,shine
1090,donnern::V,गरजना,thunder
1091,wehen::V,चलना,blow
1092,strömen::V,बहना,stream
1093,strömen::V,प्रवाहित होना,stream
1094,fließen::V,बहना,flow
1095,fließen::V,प्रवाहित होना,flow
1096,sich drehen::V,घूमना,revolve
1097,schwanken::V,हिलना,sway
1098,schwingen::V,हिलना,swing
1099,fallen::V,गिरना,fall
1100,brennen::V,जलना,burn
1101,rauchen::V,धुआँ उड़ाना,smoke
1102,regnen::V,बरसना,rain
1103,gefrieren::V,जमना,freeze
1104,tauen::V,गलना,thaw
1105,tauen::V,पिघलना,thaw
1106,schmelzen::V,गलना,melt
1107,schmelzen::V,पिघलना,melt
1108,trocknen::V,सूखना,dry
1109,sieden::V,उबलना,boil
1110,faulen::V,गलना,rot
1111,faulen::V,सड़ना,rot
1112,verfaulen::V,गलना,decay
1113,verfaulen::V,सड़ना,decay
1114,reißen::V,फटना,snap
1115,versinken::V,डूबना,sink
1116,vergehen::V,बीतना,pass
1117,vergehen::V,गुज़रना,pass
1118,erscheinen::V,दिखाई देना,appear
1119,verschwinden::V,ग़ायब होना,disappear
1120,sinken::V,घटना,drop
1121,sinken::V,उतरना,drop
1122,abnehmen::V,घटना,decrease
1123,zunehmen::V,बढ़ना,increase
1124,steigen::V,बढ़ना,rise
1125,wachsen::V,उगना,grow
1126,glänzen::V,चमकना,shine
1127,funkeln::V,जगमगाना,sparkle
1128,funkeln::V,टिमटिमाना,sparkle
1129,lärmen::V,शोर मचाना,be noisy
1130,läuten::V,बजना,chime
1131,klingeln::V,बजना,ring
1132,klirren::V,झनझनाना,tinkle
1133,brausen::V,साँय-साँय करना,roar
1134,rauschen::V,सरसराना,rustle
1135,klingen::V,बजना,sound
1136,bellen::V,भौंकना,bark
1137,heulen::V,गुर्राना,howl
1138,blasen::V,फूँकना,blow
1139,pfeifen::V,सीटी देना,whistle
1140,schreien::V,चिल्लाना,shout
1141,stöhnen::V,कराहना,groan
1142,stöhnen::V,आहें भरना,groan
1143,zittern::V,काँपना,tremble
1144,leben::V,जीना,be alive
1145,geboren werden::V,पैदा होना,be born
1146,atmen::V,साँस लेना,breathe
1147,trinken::V,पीना,drink
1148,essen::V,खाना,eat
1149,schlucken::V,निगलना,swallow
1150,müde werden::V,थकना,get tired
1151,müde werden::V,उकताना,get tired
1152,einschlafen::V,सो जाना,fall asleep
1153,schlafen::V,सोना,sleep
1154,aufwachen::V,जागना,wake up
1155,aufstehen::V,उठना,get up
1156,sich erholen::V,सुस्ताना,relax
1157,sich erholen::V,आराम करना,relax
1158,krank werden::V,बीमार पड़ना,fall ill
1159,krank sein::V,बीमार होना,be ill
1160,schmerzen::V,दुखना,ache
1161,schmerzen::V,दर्द करना,ache
1162,husten::V,खाँसना,cough
1163,genesen::V,ठीक हो जाना,recover
1164,genesen::V,स्वस्थ हो जाना,recover
1165,sterben::V,मरना,die
1166,umkommen::V,मरना,perish
1167,sich bewegen::V,चलना,move
1168,sich bewegen::V,हिलना,move
1169,sich rühren::V,हिलना,budge
1170,sich erheben::V,उठना,stand up
1171,sich setzen::V,बैठना,sit down
1172,hinfallen::V,गिरना,tumble
1173,laufen::V,चलना,walk
1174,schreiten::V,क़दम जाना,pace
1175,spazierengehen::V,सैर करना,go for a walk
1176,eilen::V,तेज़ी से जाना,rush
1177,eilen::V,शीघ्रता से चलना,rush
1178,sich beeilen::V,जल्दी करना,hurry
1179,sich beeilen::V,शीघ्रता करना,hurry
1180,sausen::V,बड़ी तेज़ी से चलना,dash
1181,rennen::V,भागना,run
1182,rennen::V,दौड़ना,run
1183,springen::V,उछलना,jump
1184,klettern::V,चढ़ना,climb
1185,schaukeln::V,झूलना,seesaw
1186,kriechen::V,रेंगना,creep
1187,schwimmen::V,तैरना,swim
1188,tauchen::V,डूबना,dive
1189,rudern::V,खेना,row
1190,rudern::V,चप्पू चलाना,row
1191,fahren::V,चलना,drive
1192,fahren::V,यात्रा करना,drive
1193,fliegen::V,उड़ना,fly
1194,gehen::V,जाना,go
1195,weggehen::V,चला जाना,go away
1196,weggehen::V,बाहर जाना,go away
1197,abfahren::V,छूटना,depart
1198,abfahren::V,रवाना होना,depart
1199,anhalten::V,रुकना,stop
1200,anhalten::V,खड़ा होना,stop
1201,hineingehen::V,घुसना,go in
1202,hineingehen::V,अंदर जाना,go in
1203,eintreten::V,प्रवेश करना,enter
1204,kommen::V,आना,come
1205,ankommen::V,पहुँचना,arrive
1206,zurückkommen::V,लौटना,come back
1207,zurückkommen::V,वापस आना,come back
1208,bleiben::V,रहना,stay
1209,bleiben::V,रुकना,stay
1210,warten::V,इंतज़ार करना,wait
1211,erwarten::V,प्रतीक्षा करना,wait for
1212,suchen::V,ढूँढ़ना,seek
1213,suchen::V,ढूँढ़ना,look for
1214,finden::V,पाना,find
1215,finden::V,ढूँढ़ निकालना,find
1216,versuchen::V,कोशिश करना,try
1217,vorbereiten::V,तैयार करना,prepare
1218,lieben::V,प्यार करना,love
1219,mögen::V,पसंद होना,like
1220,lachen::V,हँसना,laugh
1221,rühren::V,छूना,move
1222,weinen::V,रोना,weep
1223,schimpfen::V,गाली देना,grumble
1224,sich ärgern::V,चिढ़ना,be annoyed
1225,sich ärgern::V,नाराज़ होना,be annoyed
1226,sich fürchten::V,डरना,be afraid
1227,sich fürchten::V,भय खाना,be afraid
1228,fürchten::V,डरना से,be afraid of
1229,fürchten::V,भय खाना से,be afraid of
1230,fliehen::V,भागना,flee
1231,flüchten::V,निकल भागना,escape
1232,sehen::V,देखना,see
1233,anschauen::V,देखना,look at
1234,ansehen::V,दृष्टि डालना पर,watch
1235,hören::V,सुनना,hear
1236,zuhören::V,सुनना,listen
1237,probieren::V,चखना,taste
1238,riechen::V,सूँघना,smell
1239,fühlen::V,महसूस करना,feel
1240,scheinen::V,लगना,seem
1241,zu sehen sein::V,दिखाई देना,show
1242,vernehmen::V,सुनना,hear
1243,frieren::V,ठंड लगना,be cold
1244,frieren::V,सर्दी लगना,be cold
1245,tun::V,करना,do
1246,können::V,सकना,can
1247,können::V,जानना,can
1248,wollen::V,चाहना,want
1249,anfangen::V,शुरू करना,start
1250,beenden::V,ख़त्म करना,finish
1251,beenden::V,समाप्त करना,finish
1252,aufhören::V,बंद जाना,stop
1253,aufhören::V,समाप्त जाना,stop
1254,gelingen::V,बनना,succeed
1255,gelingen::V,अच्छा होना,succeed
1256,geraten::V,बन पड़ना,turn out
1257,öffnen::V,खोलना,open
1258,schließen::V,बंद करना,close
1259,stellen::V,रखना,put
1260,setzen::V,रखना,place
1261,setzen::V,बिठाना,place
1262,legen::V,रखना,lay
1263,legen::V,लिटाना,lay
1264,berühren::V,छूना,touch
1265,berühren::V,स्पर्श करना,touch
1266,verbinden::V,बाँधना,connect
1267,bedecken::V,ढकना,cover
1268,aufhängen::V,लटकाना,hang up
1269,anzünden::V,जलाना,light
1270,aufheben::V,उठाना,pick up
1271,zurücklassen::V,पीछे छोड़ना,leave
1272,verlieren::V,खोना,lose
1273,verlieren::V,गँवाना,lose
1274,fallen lassen::V,गिराना,drop
1275,machen::V,करना,make
1276,machen::V,बनाना,make
1277,herstellen::V,बनाना,produce
1278,herstellen::V,तैयार करना,produce
1279,bauen::V,बनाना,build
1280,bauen::V,निर्माण करना,build
1281,reparieren::V,मरम्मत करना,mend
1282,verbessern::V,सुधारना,improve
1283,ändern::V,बदलना,alter
1284,ändern::V,परीवर्तन करना,alter
1285,graben::V,खोदना,dig
1286,beugen::V,झुकाना,bow
1287,biegen::V,झुकाना,bend
1288,drehen::V,फेरना,spin
1289,drehen::V,घुमाना,spin
1290,wenden::V,पलटना,turn
1291,wenden::V,मोड़ना,turn
1292,umdrehen::V,घुमाना,turn around
1293,heben::V,उठाना,raise
1294,heben::V,ऊँचा करना,raise
1295,hochheben::V,उठाना,lift
1296,hochheben::V,ऊपर को उठाना,lift
1297,ergreifen::V,पकड़ना,seize
1298,ergreifen::V,हाथ में लेना,seize
1299,halten::V,धरना,hold
1300,halten::V,पकड़ना,hold
1301,drücken::V,दबाना,press
1302,schieben::V,सरकाना,push
1303,schieben::V,खिसकाना,push
1304,kratzen::V,खुरचना,scrape
1305,kratzen::V,खुजलाना,scrape
1306,lecken::V,चाटना,lick
1307,beißen::V,काटना,bite
1308,abreißen::V,तोड़ना,tear off
1309,abschneiden::V,काट करना,cut off
1310,binden::V,बाँधना,tie
1311,stecken::V,खोंसना,stick
1312,brechen::V,तोड़ना,break
1313,klopfen::V,खटखटाना,knock
1314,hauen::V,ठोकना,hit
1315,kleben::V,चिपकाना,glue
1316,reiben::V,घिसना,rub
1317,reiben::V,रगड़ना,rub
1318,streichen::V,लगाना,spread
1319,schleifen::V,तेज़ करना,grind
1320,schneiden::V,कतरना,cut
1321,rütteln::V,झकझोरना,jolt
1322,schütteln::V,हिलाना,shake
1323,schwenken::V,घुमाना,swing
1324,schütten::V,उँडेलना,pour
1325,füllen::V,भरना,fill
1326,füllen::V,ठूसना,fill
1327,einwickeln::V,लपेटना,wrap
1328,tragen::V,ढोना,carry
1329,schleppen::V,घसीटना,drag
1330,ziehen::V,खींचना,pull
1331,aufbewahren::V,रखना,keep
1332,werfen::V,फेंकना,throw
1333,fangen::V,पकड़ना,catch
1334,packen::V,पकड़ना,grab
1335,verstecken::V,छिपाना,hide
1336,teilen::V,बाँटना,divide
1337,schicken::V,भेजना,send
1338,bringen::V,लाना,bring
1339,hinzufügen::V,जोड़ना,add
1340,bekommen::V,पाना,get
1341,erhalten::V,पाना,receive
1342,erhalten::V,मिलना,receive
1343,nehmen::V,लेना,take
1344,wählen::V,चुनना,choose
1345,auswählen::V,चुनना,select
1346,bewahren::V,बनाए रखना,preserve
1347,behindern::V,रोकना,hinder
1348,verderben::V,ख़राब करना,spoil
1349,beschädigen::V,नुक़सान पहुँचाना,damage
1350,zerbrechen::V,तोड़ना,break
1351,zerreißen::V,तोड़ना,tear
1352,zerstören::V,नष्ट करना,destroy
1353,zerstören::V,बरबाद करना,destroy
1354,verbrennen::V,जलाना,burn
1355,geben::V,देना,give
1356,reichen::V,थमाना,hand
1357,schenken::V,भेंट देना,give
1358,versprechen::V,वादा करना,promise
1359,wünschen::V,कामना करना,wish
1360,loben::V,तारीफ़ करना,praise
1361,küssen::V,चूमना,kiss
1362,wiegen::V,झुलाना,rock
1363,zudecken::V,ढकना,cover
1364,wecken::V,जगाना,wake
1365,zeigen::V,दिखाना,show
1366,führen::V,रास्ता दिखाना,guide
1367,lehren::V,पढ़ाना,teach
1368,unterrichten::V,सिखाना,instruct
1369,aufziehen::V,पालना,bring up
1370,leiten::V,संचालन करना,lead
1371,antreiben::V,हड़बड़ाना,urge
1372,lassen::V,-आना,let
1373,lassen::V,कराना,let
1374,einladen::V,बुलाना,invite
1375,vereinigen::V,मिलाना,unite
1376,vereinigen::V,संयुक्त करना,unite
1377,besuchen::V,मिलना से,visit
1378,besuchen::V,मिलने जाना से,visit
1379,treffen::V,मिलना,meet
1380,sich versammeln::V,इकट्ठा होना,assemble
1381,spielen::V,खेलना,play
1382,singen::V,गाना,sing
1383,tanzen::V,नाचना,dance
1384,sich trennen::V,अलग होना,separate
1385,verlassen::V,छोड़ना,leave
1386,retten::V,बचाना,rescue
1387,bewachen::V,आँख रखना पर,guard
1388,schützen::V,रक्षा करना,protect
1389,verteidigen::V,रक्षा करना,defend
1390,sich schlagen::V,हाथापाई करना,brawl
1391,schießen::V,गोली मारना,shoot
1392,siegen::V,जीतना,win
1393,siegen::V,विजय पाना,win
1394,ärgern::V,चिढ़ाना,annoy
1395,schlagen::V,मारना,beat
1396,treten::V,ठोकर मारना,kick
1397,stechen::V,भेदना,sting
1398,stechen::V,भोंकना,sting
1399,stoßen::V,धक्का देना,shove
1400,stoßen::V,झटका देना,shove
1401,stehlen::V,चोरी करना,steal
1402,stören::V,बुरा लगना,disturb
1403,belästigen::V,तंग करना,bother
1404,verbergen::V,लुकाना,conceal
1405,täuschen::V,धोखा देना,deceive
1406,betrügen::V,धोखा देना,cheat
1407,töten::V,मारना,kill
1408,töten::V,मार डालना,kill
1409,wohnen::V,रहना,dwell
1410,arbeiten::V,काम करना,work
1411,sammeln::V,जमा करना,gather
1412,pflücken::V,चुनना,pick
1413,pflücken::V,तोड़ना,pick
1414,jagen::V,आखेट करना,hunt
1415,jagen::V,शिकार करना,hunt
1416,fischen::V,मछली पकड़ना,fish
1417,fassen::V,पकड़ना,catch
1418,hüten::V,चराना,herd
1419,treiben::V,हाँकना,drive
1420,anbinden::V,बाँधना,tie up
1421,füttern::V,खिलाना,feed
1422,melken::V,दुहना,milk
1423,hacken::V,काटना,chop
1424,gießen::V,सींचना,water
1425,reifen::V,पकना,ripen
1426,zubereiten::V,पकाना,cook
1427,kochen::V,पकाना,boil
1428,kochen::V,राँधना,boil
1429,backen::V,पकाना,bake
1430,braten::V,तलना,fry
1431,braten::V,भूनना,fry
1432,umrühren::V,फेंटना,stir
1433,stricken::V,बुनना,knit
1434,nähen::V,सीना,sew
1435,färben::V,रँगना,dye
1436,reinigen::V,साफ़ करना,clean
1437,reinigen::V,शुद्ध करना,clean
1438,waschen::V,धोना,wash
1439,abwischen::V,पोंछ्ना,wipe
1440,spülen::V,माँजना,rinse
1441,spülen::V,खँगालना,rinse
1442,fegen::V,बुहारना,sweep
1443,kehren::V,झाड़ना,sweep
1444,baden::V,स्नान करना,bath
1445,sich waschen::V,नहाना,wash
1446,sich waschen::V,हाथ-मुँह धोना,wash
1447,ausziehen::V,उतारना,take off
1448,anziehen::V,पहनना,put on
1449,sich anziehen::V,कपड़े पहनना,get dressed
1450,kämmen::V,कंघी करना,comb
1451,schmücken::V,सजाना,decorate
1452,schmücken::V,सँवारना,decorate
1453,sagen::V,कहना,say
1454,sagen::V,बताना,say
1455,sprechen::V,बोलना,speak
1456,reden::V,बोलना,talk
1457,reden::V,बात करना,talk
1458,sich unterhalten::V,बात करना,chat
1459,sich unterhalten::V,बातचीत करना,chat
1460,fragen::V,पूछ्ना,ask
1461,fragen::V,प्रश्न करना,ask
1462,bitten::V,माँगना से,request
1463,erzählen::V,बताना,tell
1464,mitteilen::V,ख़बर देना,convey
1465,mitteilen::V,सूचना देना,convey
1466,nennen::V,नाम देना,name
1467,rufen::V,बुलाना,call
1468,prahlen::V,शेख़ी बघारना,brag
1469,übersetzen::V,अनुवाद करना,translate
1470,denken::V,सोचना,think
1471,glauben::V,विश्वास करना,believe
1472,bemerken::V,ध्यान देना पर,notice
1473,erkennen::V,पहचानना,recognize
1474,begreifen::V,समझना,grasp
1475,verstehen::V,सुनना,understand
1476,lernen::V,पढ़ना,learn
1477,wissen::V,जानना,know
1478,wissen::V,मालूम होना,know
1479,sich erinnern an::V,याद करना,remember
1480,vergessen::V,भूलना,forget
1481,vergessen::V,बिसारना,forget
1482,messen::V,नापना,measure
1483,zählen::V,गिनना,count
1484,rechnen::V,गणना करना,calculate
1485,rechnen::V,हिसाब करना,calculate
1486,lesen::V,पढ़ना,read
1487,malen::V,कींचना,paint
1488,zeichnen::V,चित्र कींचना,draw
1489,schreiben::V,लिखना,write
1490,besitzen::V,मालिक होना,own
1491,besitzen::V,स्वामी होना,own
1492,kaufen::V,ख़रीदना,buy
1493,verkaufen::V,बेचना,sell
1494,bezahlen::V,चुकाना,pay for
1495,bezahlen::V,अदा करना,pay for
1496,zahlen::V,अदा करना,pay
1497,beherrschen::V,शासन करना पर,rule
1498,ertragen::V,सहना,endure
