,Concept_ID,ca,lv
826,Stock::N,pal,бедь
827,Stock::N,pal,boze
828,Stock::N,pal,spieķis
829,Stab::N,bastó,зир
830,Stab::N,bastó,zizlis
831,Rohr::N,tub,труба
832,Rohr::N,tub,caurule
833,Haus::N,casa,керка
834,Haus::N,casa,māja
835,Heim::N,llar,горт
836,Heim::N,llar,mājas
837,Ofen::N,estufa,пач
838,Ofen::N,estufa,krāsns
839,Fußboden::N,terra,джодж
840,Fußboden::N,terra,grīda
841,Tisch::N,taula,пызан
842,Tisch::N,taula,galds
843,Stuhl::N,cadira,улӧс
844,Stuhl::N,cadira,krēsls
845,Wiege::N,bressol,зыбка
846,Wiege::N,bressol,šūpulis
847,Bett::N,llit,вольпась
848,Bett::N,llit,gulta
849,Regal::N,prestatgeria,джадж
850,Regal::N,prestatgeria,plaukts
851,Kiste::N,caixa,куд
852,Kiste::N,caixa,ящик
853,Kiste::N,caixa,kaste
854,Kiste::N,caixa,šķirsts
855,Fenster::N,finestra,ӧшинь
856,Fenster::N,finestra,logs
857,Tür::N,porta,ӧдзӧс
858,Tür::N,porta,durvis
859,Tor::N,portal,дзиръя
860,Tor::N,portal,vārti
861,Zaun::N,tanca,потшӧс
862,Zaun::N,tanca,žogs
863,Dach::N,teulada,вевт
864,Dach::N,teulada,jumts
865,Leiter::N,escala,пос
866,Leiter::N,escala,kāpnes
867,Leiter::N,escala,redeles
868,Leiter::N,escala de mà,пос
869,Leiter::N,escala de mà,kāpnes
870,Leiter::N,escala de mà,redeles
871,Besen::N,escombra,рос
872,Besen::N,escombra,slota
873,Spaten::N,pala,зыр
874,Spaten::N,pala,lāpsta
875,Schaufel::N,pala,тэльӧб
876,Schaufel::N,pala,liekšķere
877,Gabel::N,forquilla,вилки
878,Gabel::N,forquilla,dakšiņa
879,Löffel::N,cullera,пань
880,Löffel::N,cullera,karote
881,Messer::N,coltell,пурт
882,Messer::N,coltell,nazis
883,Nagel::N,clau,тув
884,Nagel::N,clau,кӧрт тув
885,Nagel::N,clau,nagla
886,Netz::N,filat,тыв
887,Netz::N,filat,tīkls
888,Haken::N,ganxo,крук
889,Haken::N,ganxo,āķis
890,Haken::N,ganxo,kāsis
891,Haken::N,ganxo,krampis
892,Griff::N,puny,нуд
893,Griff::N,puny,kāts
894,Griff::N,puny,rokturis
895,Griff::N,mànec,нуд
896,Griff::N,mànec,kāts
897,Griff::N,mànec,rokturis
898,Schloss::N,pany,томан
899,Schloss::N,pany,aizslēgs
900,Bild::N,imatge,серпас
901,Bild::N,imatge,glezna
902,Figur::N,figura,пертас
903,Figur::N,figura,вежньӧг
904,Figur::N,figura,figūra
905,Puppe::N,nina,акань
906,Puppe::N,nina,lelle
907,Beutel::N,bossa,мешӧк
908,Beutel::N,bossa,kule
909,Beutel::N,bossa,maisiņš
910,Bündel::N,feix,кӧртӧд
911,Bündel::N,feix,sainis
912,Bündel::N,paquet,кӧртӧд
913,Bündel::N,paquet,sainis
914,Tasche::N,bossa,сумка
915,Tasche::N,bossa,soma
916,Eimer::N,galleda,ведра
917,Eimer::N,galleda,spainis
918,Deckel::N,tapa,пӧдан
919,Deckel::N,tapa,тупкӧд
920,Deckel::N,tapa,vāks
921,Deckel::N,tapadora,пӧдан
922,Deckel::N,tapadora,тупкӧд
923,Deckel::N,tapadora,vāks
924,Geschirr::N,vaixella,дозмук
925,Geschirr::N,vaixella,тасьті-пань
926,Geschirr::N,vaixella,trauki
927,Sack::N,sac,мешӧк
928,Sack::N,sac,maiss
929,Sack::N,saca,мешӧк
930,Sack::N,saca,maiss
931,Tasse::N,tassa,бекар
932,Tasse::N,tassa,тасьті
933,Tasse::N,tassa,tase
934,Topf::N,pot,гырнич
935,Topf::N,pot,pods
936,Topf::N,olla,гырнич
937,Topf::N,olla,pods
938,Kessel::N,caldera,пӧрт
939,Kessel::N,caldera,katls
940,Essen::N,àpat,сёйӧм
941,Essen::N,àpat,ēdiens
942,Essen::N,menjada,сёйӧм
943,Essen::N,menjada,ēdiens
944,Nahrung::N,aliment,сёян
945,Nahrung::N,aliment,barība
946,Speise::N,plat,сёян
947,Speise::N,plat,сёянтор
948,Speise::N,plat,ēdiens
949,Fleisch::N,carn,яй
950,Fleisch::N,carn,gaļa
951,Getreide::N,cereals,нянь
952,Getreide::N,cereals,labība
953,Brei::N,puré,рок
954,Brei::N,puré,putra
955,Brei::N,puré,biezenis
956,Brot::N,pa,нянь
957,Brot::N,pa,maize
958,Scheibe::N,tall,шӧрӧм
959,Scheibe::N,tall,чӧлан
960,Scheibe::N,tall,šķēle
961,Scheibe::N,tall,rieciens
962,Scheibe::N,llesca,шӧрӧм
963,Scheibe::N,llesca,чӧлан
964,Scheibe::N,llesca,šķēle
965,Scheibe::N,llesca,rieciens
966,Fett::N,greix,гос
967,Fett::N,greix,тшог
968,Fett::N,greix,tauki
969,Butter::N,mantega,вый
970,Butter::N,mantega,sviests
971,Öl::N,oli,вый
972,Öl::N,oli,eļļa
973,Salz::N,sal,сов
974,Salz::N,sal,sāls
975,Suppe::N,sopa,шыд
976,Suppe::N,sopa,zupa
977,Honig::N,mel,ма
978,Honig::N,mel,medus
979,Milch::N,llet,йӧв
980,Milch::N,llet,piens
981,Tee::N,te,чай
982,Tee::N,te,tēja
983,Leder::N,cuir,ку
984,Leder::N,cuir,āda
985,Wolle::N,llana,вурун
986,Wolle::N,llana,vilna
987,Stoff::N,tela,дӧра
988,Stoff::N,tela,drāna
989,Stoff::N,tela,audums
990,Nadel::N,agulla,ем
991,Nadel::N,agulla,adata
992,Faden::N,fil,сунис
993,Faden::N,fil,diegs
994,Faden::N,fil,pavediens
995,Knopf::N,botó,кизь
996,Knopf::N,botó,poga
997,Knoten::N,nus,гӧрӧд
998,Knoten::N,nus,mezgls
999,Farbe::N,pintura,краска
1000,Farbe::N,pintura,вап
1001,Farbe::N,pintura,krāsa
1002,Kleidung::N,roba,паськӧм
1003,Kleidung::N,roba,tērps
1004,Kleidung::N,roba,drēbes
1005,Kleidung::N,vestits,паськӧм
1006,Kleidung::N,vestits,tērps
1007,Kleidung::N,vestits,drēbes
1008,Hemd::N,camisa,дӧрӧм
1009,Hemd::N,camisa,krekls
1010,Kragen::N,coll,воротник
1011,Kragen::N,coll,apkakle
1012,Ärmel::N,màniga,сос
1013,Ärmel::N,màniga,piedurkne
1014,Hose::N,pantalōns,гач
1015,Hose::N,pantalōns,bikses
1016,Gürtel::N,cinturó,вӧнь
1017,Gürtel::N,cinturó,josta
1018,Mütze::N,gorra,шапка
1019,Mütze::N,gorra,cepure
1020,Schuh::N,sabata,башмак
1021,Schuh::N,sabata,ботинки
1022,Schuh::N,sabata,kurpe
1023,Stiefel::N,bota,сапӧг
1024,Stiefel::N,bota,zābaks
1025,Ring::N,anell,кытш
1026,Ring::N,anell,gredzens
1027,Band::N,veta,лента
1028,Band::N,veta,вундас
1029,Band::N,veta,lente
1030,Band::N,cinta,лента
1031,Band::N,cinta,вундас
1032,Band::N,cinta,lente
1033,Kamm::N,pinta,сынан
1034,Kamm::N,pinta,ķemme
1035,Spiegel::N,mirāll,рӧмпӧштан
1036,Spiegel::N,mirāll,spogulis
1037,Riemen::N,corretja,тасма
1038,Riemen::N,corretja,siksna
1039,Schnur::N,corda,гез
1040,Schnur::N,corda,aukla
1041,Leine::N,corretja,юргез
1042,Leine::N,corretja,saite
1043,Decke::N,manta,эшкын
1044,Decke::N,manta,шебрас
1045,Decke::N,manta,sega
1046,Decke::N,flassada,эшкын
1047,Decke::N,flassada,шебрас
1048,Decke::N,flassada,sega
1049,Kissen::N,coixí,юрлӧс
1050,Kissen::N,coixí,spilvens
1051,Tuch::N,mocador,чышъян
1052,Tuch::N,mocador,vadmala
1053,Handtuch::N,tovallola,ки чышкӧд
1054,Handtuch::N,tovallola,кизьчышъян
1055,Handtuch::N,tovallola,dvielis
1056,Kraft::N,força,этш
1057,Kraft::N,força,эбӧс
1058,Kraft::N,força,spēks
1059,Stärke::N,vigor,ёнлун
1060,Stärke::N,vigor,чорыдлун
1061,Stärke::N,vigor,stiprums
1062,Gesundheit::N,salut,дзоньвидзалун
1063,Gesundheit::N,salut,veselība
1064,Krankheit::N,malaltia,висьӧм
1065,Krankheit::N,malaltia,slimība
1066,Schmerz::N,dolor,висьӧм
1067,Schmerz::N,dolor,sāpes
1068,Wunde::N,ferida,дой
1069,Wunde::N,ferida,brūce
1070,Wunde::N,ferida,jēlums
1071,Fieber::N,febre,жар
1072,Fieber::N,febre,drudzis
1073,Fieber::N,febre,karstums
1074,Arznei::N,medicament,лекарство
1075,Arznei::N,medicament,зелля
1076,Arznei::N,medicament,zāles
1077,Arznei::N,medicament,medikaments
1078,Brücke::N,pont,пос
1079,Brücke::N,pont,tilts
1080,Brunnen::N,pou,юкмӧс
1081,Brunnen::N,pou,aka
1082,Weide::N,pastura,пӧскӧтина
1083,Weide::N,pastura,ganības
1084,Pfad::N,senda,туй
1085,Pfad::N,senda,кыснан
1086,Pfad::N,senda,taka
1087,Pfad::N,sender,туй
1088,Pfad::N,sender,кыснан
1089,Pfad::N,sender,taka
1090,Weg::N,camí,туй
1091,Weg::N,camí,ceļš
1092,Straße::N,carretera,туй
1093,Straße::N,carretera,iela
1094,Dorf::N,poble,сикт
1095,Dorf::N,poble,ciems
1096,Stadt::N,ciutāt,кар
1097,Stadt::N,ciutāt,pilsēta
1098,Brief::N,carta,письмӧ
1099,Brief::N,carta,vēstule
1100,Buch::N,llibre,небӧг
1101,Buch::N,llibre,grāmata
1102,Buchstabe::N,lletra,шыпас
1103,Buchstabe::N,lletra,burts
1104,Zeitung::N,diāri,газет
1105,Zeitung::N,diāri,avīze
1106,Zeitung::N,diāri,laikraksts
1107,Leben::N,vida,лов
1108,Leben::N,vida,олӧм
1109,Leben::N,vida,dzīve
1110,Tod::N,mort,кулӧм
1111,Tod::N,mort,nāve
1112,Grab::N,tomba,гу
1113,Grab::N,tomba,kaps
1114,Kirche::N,església,вичко
1115,Kirche::N,església,baznīca
1116,Sünde::N,pecat,мыж
1117,Sünde::N,pecat,grēks
1118,Gott::N,déu,ен
1119,Gott::N,déu,dievs
1120,Arbeiter::N,obrer,уджалысь
1121,Arbeiter::N,obrer,strādnieks
1122,Chef::N,cap,юралысь
1123,Chef::N,cap,веськӧдлысь
1124,Chef::N,cap,šefs
1125,Chef::N,cap,vadītajs
1126,Chef::N,cap,priekšnieks
1127,Meister::N,mestre,вӧчысь
1128,Meister::N,mestre,meistars
1129,Arzt::N,metge,врач
1130,Arzt::N,metge,бурдӧдысь
1131,Arzt::N,metge,ārsts
1132,Lehrer::N,mestre,велӧдысь
1133,Lehrer::N,mestre,skolotājs
1134,Geld::N,dinērs,сьӧм
1135,Geld::N,dinērs,nauda
1136,Geschäft::N,negoci,удж
1137,Geschäft::N,negoci,bizness
1138,Geschäft::N,negoci,darījums
1139,Laden::N,tenda,вузасянін
1140,Laden::N,tenda,bode
1141,Laden::N,tenda,veikals
1142,Laden::N,botiga,вузасянін
1143,Laden::N,botiga,bode
1144,Laden::N,botiga,veikals
1145,Preis::N,preu,дон
1146,Preis::N,preu,cena
1147,Ware::N,mercaderia,тӧвар
1148,Ware::N,mercaderia,prece
1149,Nutzen::N,profit,воӧм
1150,Nutzen::N,profit,выгӧда
1151,Nutzen::N,profit,labums
1152,Reichtum::N,riquesa,озырлун
1153,Reichtum::N,riquesa,bagātība
1154,Welt::N,món,енкӧла
1155,Welt::N,món,pasaule
1156,Land::N,país,му
1157,Land::N,país,zeme
1158,Staat::N,estat,канму
1159,Staat::N,estat,государство
1160,Staat::N,estat,valsts
1161,König::N,rei,кан
1162,König::N,rei,ķēniņš
1163,König::N,rei,karalis
1164,Macht::N,poder,каналӧм
1165,Macht::N,poder,vara
1166,Macht::N,potència,каналӧм
1167,Macht::N,potència,vara
1168,Grenze::N,frontera,су
1169,Grenze::N,frontera,суйӧр
1170,Grenze::N,frontera,robeža
1171,Krieg::N,guerra,ожман
1172,Krieg::N,guerra,karš
1173,Feind::N,enemic,враг
1174,Feind::N,enemic,вӧрӧг
1175,Feind::N,enemic,ienaidnieks
1176,Gewalt::N,violència,мырдöналöм
1177,Gewalt::N,violència,vara
1178,Gewalt::N,violència,vardarbība
1179,Kampf::N,lluita,вермасьӧм
1180,Kampf::N,lluita,cīņa
1181,Bogen[Waffe]::N,arc,ньӧввуж
1182,Bogen[Waffe]::N,arc,loks
1183,Pfeil::N,fletxa,ньӧв
1184,Pfeil::N,fletxa,bulta
1185,Gewehr::N,fusell,пишшаль
1186,Gewehr::N,fusell,šautene
1187,Gewehr::N,escopeta,пишшаль
1188,Gewehr::N,escopeta,šautene
1189,Fehler::N,falta,сорсьӧм
1190,Fehler::N,falta,дзугсьӧм
1191,Fehler::N,falta,kļūda
1192,Lüge::N,mentida,пӧръясьӧм
1193,Lüge::N,mentida,ылӧдлӧм
1194,Lüge::N,mentida,meli
1195,Schaden::N,dany,лёк
1196,Schaden::N,dany,изъян
1197,Schaden::N,dany,пакӧсьт
1198,Schaden::N,dany,bojājums
1199,Schaden::N,dany,kaitējums
1200,Unglück::N,desgràcia,шог
1201,Unglück::N,desgràcia,kļūme
1202,Unglück::N,desgràcia,klizma
1203,Unglück::N,desgràcia,nelaime
1204,Schuld::N,culpa,мыж
1205,Schuld::N,culpa,vaina
1206,Alter::N,edat,арлыд
1207,Alter::N,edat,vecums
1208,Schluss::N,fi,пом
1209,Schluss::N,fi,beigas
1210,Schluss::N,final,пом
1211,Schluss::N,final,beigas
1212,Zeit::N,temps,кад
1213,Zeit::N,temps,laiks
1214,Tag::N,dia,лун
1215,Tag::N,dia,diena
1216,Morgen::N,matí,асыв
1217,Morgen::N,matí,rīts
1218,Mittag::N,migdia,лун шӧр
1219,Mittag::N,migdia,pusdiena
1220,Abend::N,vespre,рыт
1221,Abend::N,vespre,vakars
1222,Nacht::N,nit,вой
1223,Nacht::N,nit,nakts
1224,Woche::N,setmana,вежон
1225,Woche::N,setmana,nedēļa
1226,Monat::N,mes,тӧлысь
1227,Monat::N,mes,mēnesis
1228,Jahr::N,any,во
1229,Jahr::N,any,gads
1230,Frühling::N,primavera,тулыс
1231,Frühling::N,primavera,pavasaris
1232,Sommer::N,estīu,гожӧм
1233,Sommer::N,estīu,vasara
1234,Herbst::N,tardor,ар
1235,Herbst::N,tardor,rudens
1236,Winter::N,hivērn,тӧв
1237,Winter::N,hivērn,ziema
1238,Januar::N,gener,тӧв шӧр
1239,Januar::N,gener,janvāris
1240,Februar::N,febrer,урасьӧм
1241,Februar::N,febrer,februāris
1242,März::N,març,рака
1243,März::N,març,marts
1244,April::N,abril,кос му
1245,April::N,abril,aprīlis
1246,Mai::N,maig,ода-кора
1247,Mai::N,maig,maijs
1248,Juni::N,juny,лӧддза-номъя
1249,Juni::N,juny,jūnijs
1250,Juli::N,juliol,сора
1251,Juli::N,juliol,jūlijs
1252,August::N,agost,моз
1253,August::N,agost,augusts
1254,September::N,setembre,кӧч
1255,September::N,setembre,septembris
1256,Oktober::N,octubre,йирым
1257,Oktober::N,octubre,oktobris
1258,November::N,novembre,вӧльгым
1259,November::N,novembre,novembris
1260,Dezember::N,desembre,ӧшым
1261,Dezember::N,desembre,decembris
1262,Montag::N,dilluns,выльлун
1263,Montag::N,dilluns,pirmdiena
1264,Dienstag::N,dimarts,воторник
1265,Dienstag::N,dimarts,otrdiena
1266,Mittwoch::N,dimecres,середа
1267,Mittwoch::N,dimecres,trešdiena
1268,Donnerstag::N,dijous,четверг
1269,Donnerstag::N,dijous,ceturtdiena
1270,Freitag::N,divendres,пекнича
1271,Freitag::N,divendres,piektdiena
1272,Samstag::N,dissabte,субӧта
1273,Samstag::N,dissabte,sestdiena
1274,Sonntag::N,diumenge,вӧскресенньӧ
1275,Sonntag::N,diumenge,svētdiena
1276,groß::A,gros,ыджыд
1277,groß::A,gros,dižs
1278,groß::A,gros,liels
1279,klein::A,petīt,ичӧт
1280,klein::A,petīt,mazs
1281,lang::A,llarg,кузь
1282,lang::A,llarg,garš
1283,kurz::A,curt,дженьыд
1284,kurz::A,curt,īss
1285,breit::A,ample,ота
1286,breit::A,ample,паськыд
1287,breit::A,ample,plats
1288,schmal::A,estret,оттӧм
1289,schmal::A,estret,tievs
1290,dicht::A,dens,сук
1291,dicht::A,dens,blīvs
1292,dick[Gegenstand]::A,gruixūt,кыз
1293,dick[Gegenstand]::A,gruixūt,biezs
1294,dünn::A,prim,вӧсни
1295,dünn::A,prim,вӧсньыд
1296,dünn::A,prim,plāns
1297,fein::A,fi,посни
1298,fein::A,fi,smalks
1299,fest::A,ferm,зумыд
1300,fest::A,ferm,tvirts
1301,fest::A,ferm,noturīgs
1302,fest::A,sòlid,зумыд
1303,fest::A,sòlid,tvirts
1304,fest::A,sòlid,noturīgs
1305,flach::A,pla,плавкӧс
1306,flach::A,pla,тшӧтшкӧс
1307,flach::A,pla,lēzens
1308,flach::A,pla,līdzens
1309,glatt::A,llis,вольк
1310,glatt::A,llis,мольыд
1311,glatt::A,llis,gluds
1312,glatt::A,llis,slidens
1313,hart::A,dur,зумыд
1314,hart::A,dur,ciets
1315,weich::A,tou,небыд
1316,weich::A,tou,mīksts
1317,rund::A,rodó,гӧгрӧс
1318,rund::A,rodó,apaļš
1319,spitz::A,punxegut,ёсь йыла
1320,spitz::A,punxegut,smails
1321,scharf::A,agut,ёсь
1322,scharf::A,agut,ass
1323,stumpf::A,rom,ныж
1324,stumpf::A,rom,truls
1325,stumpf::A,rom,strups
1326,stumpf::A,esmussat,ныж
1327,stumpf::A,esmussat,truls
1328,stumpf::A,esmussat,strups
1329,schwer::A,pesāt,сьӧкыд
1330,schwer::A,pesāt,smags
1331,schön::A,bonīc,мича
1332,schön::A,bonīc,лӧсьыд
1333,schön::A,bonīc,daiļš
1334,schön::A,bonīc,skaists
1335,heiß::A,calēnt,пӧсь
1336,heiß::A,calēnt,karsts
1337,warm::A,càlid,шоныд
1338,warm::A,càlid,silts
1339,kalt::A,fred,кӧдзыд
1340,kalt::A,fred,salts
1341,kalt::A,fred,auksts
1342,kühl::A,fresc,юзыд
1343,kühl::A,fresc,ыркыд
1344,kühl::A,fresc,vēss
1345,kühl::A,fresc,dzestrs
1346,frisch::A,fresc,выль
1347,frisch::A,fresc,svaigs
1348,feucht::A,humit,уль
1349,feucht::A,humit,mitrs
1350,feucht::A,humit,drēgns
1351,nass::A,mullat,ва
1352,nass::A,mullat,slapjš
1353,trocken::A,sec,кос
1354,trocken::A,sec,sauss
1355,voll::A,ple,кыз
1356,voll::A,ple,pilns
1357,leer::A,buit,куш
1358,leer::A,buit,тыртӧм
1359,leer::A,buit,tukšs
1360,offen::A,obert,восьса
1361,offen::A,obert,vaļējs
1362,offen::A,obert,atvērts
1363,geschlossen::A,tancat,пӧдса
1364,geschlossen::A,tancat,slēgts
1365,sauber::A,net,сӧстӧм
1366,sauber::A,net,tīrs
1367,sauber::A,net,spodrs
1368,schmutzig::A,brut,няйт
1369,schmutzig::A,brut,netīrs
1370,schmutzig::A,brut,dubļains
1371,roh::A,cru,уль
1372,roh::A,cru,jēls
1373,reif::A,madur,кисьмӧм
1374,reif::A,madur,gatavs
1375,reif::A,madur,nobriedis
1376,lecker::A,deliciós,чӧскыд
1377,lecker::A,deliciós,gards
1378,lecker::A,deliciós,garšīgs
1379,süß::A,dolç,юмов
1380,süß::A,dolç,чӧскыд
1381,süß::A,dolç,salds
1382,bitter::A,amarg,курыд
1383,bitter::A,amarg,sūrs
1384,bitter::A,amarg,rūgts
1385,sauer::A,agre,шома
1386,sauer::A,agre,skābs
1387,hell::A,clar,югыд
1388,hell::A,clar,gaišs
1389,dunkel::A,fosc,пемыд
1390,dunkel::A,fosc,tumšs
1391,schwarz::A,negre,сьӧд
1392,schwarz::A,negre,melns
1393,weiß::A,blanc,еджыд
1394,weiß::A,blanc,balts
1395,rot::A,vermēll,гӧрд
1396,rot::A,vermēll,sarkans
1397,gelb::A,groc,виж
1398,gelb::A,groc,dzeltens
1399,blau::A,blau,лӧз
1400,blau::A,blau,zils
1401,grün::A,verd,веж
1402,grün::A,verd,турунвиж
1403,grün::A,verd,zaļš
1404,grau::A,gris,руд
1405,grau::A,gris,pelēks
1406,bunt::A,multicolor,сера
1407,bunt::A,multicolor,raibs
1408,bunt::A,multicolor,krāsains
1409,billig::A,barat,донтӧг
1410,billig::A,barat,lēts
1411,teuer::A,car,дона
1412,teuer::A,car,dārgs
1413,wertvoll::A,preciós,дона
1414,wertvoll::A,preciós,vērtīgs
1415,blind::A,cec,синтӧм
1416,blind::A,cec,akls
1417,taub::A,sord,пельтӧм
1418,taub::A,sord,kurls
1419,kräftig::A,fort,вынйӧра
1420,kräftig::A,fort,spēcīgs
1421,kräftig::A,vigorós,вынйӧра
1422,kräftig::A,vigorós,spēcīgs
1423,stark::A,fort,ён
1424,stark::A,fort,вына
1425,stark::A,fort,stiprs
1426,schwach::A,feble,жеб
1427,schwach::A,feble,vājš
1428,fett::A,gras,госа
1429,fett::A,gras,brangs
1430,schlank::A,esvelt,веськыд
1431,schlank::A,esvelt,slaids
1432,hübsch::A,maco,мича
1433,hübsch::A,maco,лӧсьыд
1434,hübsch::A,maco,glīts
1435,böse::A,dolent,лёк
1436,böse::A,dolent,ļauns
1437,böse::A,dolent,negants
1438,dumm::A,ximple,йӧй
1439,dumm::A,ximple,вежӧртӧм
1440,dumm::A,ximple,stulbs
1441,dumm::A,ximple,muļķīgs
1442,dumm::A,estúpid,йӧй
1443,dumm::A,estúpid,вежӧртӧм
1444,dumm::A,estúpid,stulbs
1445,dumm::A,estúpid,muļķīgs
1446,faul::A,gandūl,дыш
1447,faul::A,gandūl,slinks
1448,faul::A,mandrós,дыш
1449,faul::A,mandrós,slinks
1450,fleißig::A,diligēnt,зільысь
1451,fleißig::A,diligēnt,čakls
1452,fleißig::A,diligēnt,cītīgs
1453,geizig::A,avar,топыд
1454,geizig::A,avar,skops
1455,geizig::A,avar,sīksts
1456,klug::A,intel·ligent,юра
1457,klug::A,intel·ligent,вежӧра
1458,klug::A,intel·ligent,gudrs
1459,geschickt::A,hàbil,кипода
1460,geschickt::A,hàbil,кужысь
1461,geschickt::A,hàbil,manīgs
1462,lieb::A,amat,муса
1463,lieb::A,amat,мича
1464,lieb::A,amat,лӧсьыд
1465,lieb::A,amat,mīļš
1466,lieb::A,estimat,муса
1467,lieb::A,estimat,мича
1468,lieb::A,estimat,лӧсьыд
1469,lieb::A,estimat,mīļš
1470,lustig::A,alegre,кыпыд
1471,lustig::A,alegre,jautrs
1472,sanft::A,suau,мелі
1473,sanft::A,suau,liegs
1474,hungrig::A,afamat,тшыг
1475,hungrig::A,afamat,izsalcis
1476,krank::A,malālt,висьысь
1477,krank::A,malālt,slims
1478,nackt::A,nu,пасьтӧм
1479,nackt::A,nu,pliks
1480,traurig::A,trist,гажтӧм
1481,traurig::A,trist,bēdīgs
1482,traurig::A,trist,skumīgs
1483,lebendig::A,viu,ловъя
1484,lebendig::A,viu,dzīvs
1485,gut::A,bo,бур
1486,gut::A,bo,labs
1487,schlecht::A,dolēnt,лёк
1488,schlecht::A,dolēnt,омӧль
1489,schlecht::A,dolēnt,slikts
1490,richtig::A,just,инӧд
1491,richtig::A,just,riktīgs
1492,richtig::A,correcte,инӧд
1493,richtig::A,correcte,riktīgs
1494,schlimm::A,greu,омӧль
1495,schlimm::A,greu,туйтӧм
1496,schlimm::A,greu,nelāgs
1497,schlimm::A,greu,nejauks
1498,wahr::A,vertader,абу ылӧг
1499,wahr::A,vertader,īsts
1500,wahr::A,vertader,patiess
1501,wahr::A,veritable,абу ылӧг
1502,wahr::A,veritable,īsts
1503,wahr::A,veritable,patiess
1504,alt::A,vell,важ
1505,alt::A,vell,sens
1506,alt::A,vell,vęcs
1507,neu::A,nou,выль
1508,neu::A,nou,jauns
1509,ehemalig::A,antic,вӧвлӧм
1510,ehemalig::A,antic,bijušais
1511,alt[Lebewesen]::A,vell,пӧрысь
1512,alt[Lebewesen]::A,vell,vecs
1513,jung::A,jove,том
1514,jung::A,jove,jauns
1515,arm::A,pobre,гӧль
1516,arm::A,pobre,nabags
1517,reich::A,ric,озыр
1518,reich::A,ric,bagāts
1519,bekannt::A,conegut,тӧдса
1520,bekannt::A,conegut,zināms
1521,bekannt::A,conegut,pazīstams
1522,berühmt::A,famós,нималан
1523,berühmt::A,famós,кывсян
1524,berühmt::A,famós,slavens
1525,fremd::A,estrany,йӧз
1526,fremd::A,estrany,svešs
1527,verschieden::A,diferent,абу ӧткодь
1528,verschieden::A,diferent,разнӧй
1529,verschieden::A,diferent,dažāds
1530,nah::A,pròxim,матыс
1531,nah::A,pròxim,tuvs
1532,fern::A,llunyà,ылі
1533,fern::A,llunyà,tāls
1534,fern::A,distant,ылі
1535,fern::A,distant,tāls
1536,linker::A,esquerre,шуйга
1537,linker::A,esquerre,kreisais
1538,rechter::A,dret,веськыд
1539,rechter::A,dret,labais
1540,anderer::A,altre,мукӧд
1541,anderer::A,altre,otrs
1542,erster::A,primer,медводдза
1543,erster::A,primer,pirmais
1544,zweiter::A,segon,мӧд
1545,zweiter::A,segon,otrais
1546,dritter::A,tercer,коймӧд
1547,dritter::A,tercer,trešais
1548,letzter::A,últim,бӧръя
1549,letzter::A,últim,beidzamais
1550,allein::ADV,sol,ӧтка
1551,allein::ADV,sol,viens pats
1552,auf einmal::ADV,d'una vegada,ӧтпырйӧ
1553,auf einmal::ADV,d'una vegada,reizē
1554,zusammen::ADV,junt,тшӧтш
1555,zusammen::ADV,junt,kopā
1556,zusammen::ADV,junt,vienviet
1557,lange::ADV,molt de temps,дыр
1558,lange::ADV,molt de temps,ilgi
1559,plötzlich::ADV,de cop,друг
1560,plötzlich::ADV,de cop,pēkšņi
1561,plötzlich::ADV,de sobte,друг
1562,plötzlich::ADV,de sobte,pēkšņi
1563,sofort::ADV,de seguida,дзик пыр
1564,sofort::ADV,de seguida,tūlīt
1565,später::ADV,més tard,сэсся
1566,später::ADV,més tard,vēlāk
1567,jetzt::ADV,ara,ӧні
1568,jetzt::ADV,ara,tagad
1569,heute::ADV,avūi,талун
1570,heute::ADV,avūi,šodien
1571,morgen::ADV,demà,аски
1572,morgen::ADV,demà,rīt
1573,bald::ADV,aviāt,регыд
1574,bald::ADV,aviāt,drīz
1575,dann::ADV,després,бӧрын
1576,dann::ADV,després,бӧрти
1577,dann::ADV,després,tad
1578,gestern::ADV,ahir,тӧнлун
1579,gestern::ADV,ahir,vakar
1580,einst::ADV,anteriorment,ӧтчыд
1581,einst::ADV,anteriorment,ӧтпыр
1582,einst::ADV,anteriorment,citreiz
1583,damals::ADV,llavōrs,сэки
1584,damals::ADV,llavōrs,toreiz
1585,damals::ADV,aleshores,сэки
1586,damals::ADV,aleshores,toreiz
1587,danach::ADV,després,сэсся
1588,danach::ADV,després,pēc tam
1589,vorher::ADV,abāns,войдӧр
1590,vorher::ADV,abāns,iepriekš
1591,vorher::ADV,abāns,pirms tam
1592,zuerst::ADV,primer,войдӧр
1593,zuerst::ADV,primer,vis'pirms
1594,einmal::ADV,una vegada,ӧтчыдысь
1595,einmal::ADV,una vegada,reiz
1596,einmal::ADV,una vegada,vienreiz
1597,manchmal::ADV,de vegades,корсюрӧ
1598,manchmal::ADV,de vegades,dažkārt
1599,oft::ADV,sovint,тшӧкыда
1600,oft::ADV,sovint,bieži
1601,immer::ADV,sempre,век
1602,immer::ADV,sempre,allaž
1603,immer::ADV,sempre,vien'mēr
1604,niemals::ADV,no ... mai,оз некор
1605,niemals::ADV,no ... mai,nemūžam
1606,hier::ADV,aquí,со
1607,hier::ADV,aquí,тонӧ
1608,hier::ADV,aquí,te
1609,hier::ADV,aquí,šeit
1610,hierhin::ADV,per aquí,татчӧ
