,Concept_ID,myv,hi
758,Gott::N,паз,ईश्वर
759,Arbeiter::N,робочей,मज़दूर
760,Chef::N,прявт,अध्यक्ष
761,Meister::N,кол тевень тенця,शिल्पज्ञ
762,Arzt::N,врач,वैद्य
763,Arzt::N,врач,डॉक्टर
764,Arzt::N,врач,चिकित्सक
765,Lehrer::N,учитель,शिक्षक
766,Lehrer::N,учитель,अध्यापक
767,Lehrer::N,тонавтыця,शिक्षक
768,Lehrer::N,тонавтыця,अध्यापक
769,Geld::N,ярмак,धन
770,Geld::N,ярмак,पैसा
771,Geschäft::N,ладязь тев,सौदा
772,Geschäft::N,ладязь тев,व्यापार
773,Laden::N,лавка,दुकान
774,Preis::N,питне,दाम
775,Preis::N,питне,मूल्य
776,Ware::N,миевкс,माल
777,Ware::N,миевкс,पण्य
778,Ware::N,рамавкс,माल
779,Ware::N,рамавкс,पण्य
780,Nutzen::N,паро,लाभ
781,Nutzen::N,паро,फ़ायदा
782,Nutzen::N,лезэ,लाभ
783,Nutzen::N,лезэ,फ़ायदा
784,Reichtum::N,сюпавчи,धन
785,Reichtum::N,сюпавчи,दौलत
786,Welt::N,мир,विश्व
787,Welt::N,мир,दुनिया
788,Welt::N,мастор ланго,विश्व
789,Welt::N,мастор ланго,दुनिया
790,Land::N,мастор,देश
791,Land::N,мастор,मुल्क
792,Staat::N,государства,राज्य
793,Staat::N,государства,राष्ट्र
794,König::N,король,राजा
795,König::N,король,बादशाह
796,Macht::N,азорксчи,शासन
797,Macht::N,азорксчи,सत्ता
798,Grenze::N,буен тешкс,सरहद
799,Krieg::N,война,जंग
800,Krieg::N,война,युद्ध
801,Feind::N,душман,शत्रु
802,Feind::N,душман,दुश्मन
803,Gewalt::N,нарьгамо,हिंसा
804,Kampf::N,тюрема,लड़ाई
805,Kampf::N,тюрема,संघर्ष
806,Bogen[Waffe]::N,нал,कमान
807,Pfeil::N,нал,बान
808,Gewehr::N,ружия,बंदूक़
809,Gewehr::N,винтовка,बंदूक़
810,Fehler::N,ильведькс,भूल
811,Fehler::N,ильведькс,ग़लती
812,Fehler::N,ильведевкс,भूल
813,Fehler::N,ильведевкс,ग़लती
814,Lüge::N,манчема,झूठ
815,Lüge::N,манчема,असत्य
816,Lüge::N,кенгелема,झूठ
817,Lüge::N,кенгелема,असत्य
818,Schaden::N,зыян,हानि
819,Schaden::N,зыян,नुक़सान
820,Unglück::N,зыян,मुसीबत
821,Unglück::N,зыян,विपात्ति
822,Schuld::N,чумочи,दोष
823,Schuld::N,чумочи,क़सूर
824,Alter::N,шка,आयु
825,Alter::N,шка,उम्र
826,Schluss::N,пе,अंत
827,Schluss::N,пе,समाप्ति
828,Zeit::N,шка,काल
829,Zeit::N,шка,वक़्त
830,Zeit::N,пинге,काल
831,Zeit::N,пинге,वक़्त
832,Tag::N,чи,दिन
833,Tag::N,чи,रोज़
834,Morgen::N,валске,सुबह
835,Mittag::N,чикуншка,दोपहर
836,Mittag::N,чикуншка,मध्याह्न
837,Abend::N,чокшнэ,शाम
838,Abend::N,чокшнэ,संध्या
839,Nacht::N,ве,रात
840,Nacht::N,ве,रात्रि
841,Woche::N,недля,हफ़्ता
842,Monat::N,ков,मास
843,Monat::N,ков,महीना
844,Jahr::N,ие,बरस
845,Jahr::N,ие,वर्ष
846,Frühling::N,тундо,वसंत
847,Sommer::N,кизэ,गरमी
848,Sommer::N,кизэ,ग्रीष्म
849,Herbst::N,сёксь,शरत्
850,Herbst::N,сёксь,पतझड़
851,Winter::N,теле,जाड़ा
852,Winter::N,теле,सर्दियाँ
853,Januar::N,якшамков,जनवरी
854,Februar::N,февраль,फ़रवरी
855,März::N,март,मार्च
856,April::N,апрель,अप्रैल
857,Mai::N,май,मई
858,Juni::N,июнь,जून
859,Juli::N,июль,जुलाई
860,August::N,август,अगस्त
861,September::N,сентября,सितंबर
862,Oktober::N,октября,अक्तूबर
863,November::N,ноября,नवंबर
864,Dezember::N,декабря,दिसंबर
865,Montag::N,пондельник,पीर
866,Montag::N,пондельник,सोमवार
867,Dienstag::N,овторник,मंगलवार
868,Mittwoch::N,серёда,बुधवार
869,Donnerstag::N,цетьверьг,गुरुवार
870,Donnerstag::N,цетьверьг,बृहस्पतिवार
871,Freitag::N,пеця,शुक्रवार
872,Samstag::N,субута,सनीचर
873,Samstag::N,субута,शनिवार
874,Samstag::N,шлямочи,सनीचर
875,Samstag::N,шлямочи,शनिवार
876,Sonntag::N,недлячи,इतवार
877,Sonntag::N,недлячи,रविवार
878,groß::A,ине,बड़ा
879,groß::A,покш,बड़ा
880,klein::A,вишка,कम
881,klein::A,вишка,छोटा
882,lang::A,кувака,लंबा
883,lang::A,кувака,दीर्घ
884,kurz::A,нурькине,लधु
885,kurz::A,нурькине,छोटा
886,breit::A,келей,चौड़ा
887,schmal::A,теине,तंग
888,schmal::A,теине,सँकरा
889,dicht::A,тусто,सघन
890,dick[Gegenstand]::A,эчке,मोटा
891,dünn::A,човине,महीन
892,dünn::A,човине,बारीक
893,fein::A,човине,कोमल
894,fein::A,човине,सूक्ष्म
895,fest::A,кеме,दृढ़
896,fest::A,кеме,मज़बूत
897,flach::A,лапужа,चपटा
898,glatt::A,валаня,चौरस
899,glatt::A,валаня,चिकना
900,hart::A,калгодо,कठोर
901,hart::A,калгодо,सख़्त
902,weich::A,чевте,नरम
903,weich::A,чевте,मुलायम
904,rund::A,кеверь,गोल
905,rund::A,кеверь,वर्तुल
906,spitz::A,пшти,नुकीला
907,scharf::A,пшти,पैना
908,stumpf::A,ношка,भोथरा
909,schwer::A,стака,भारी
910,schwer::A,стака,वज़नी
911,schön::A,мазый,सुंदर
912,heiß::A,пси,उष्ण
913,warm::A,лембе,गरम
914,kalt::A,якшамо,सर्द
915,kühl::A,экше,ठंडा
916,frisch::A,свежа,तर
917,frisch::A,свежа,ताज़ा
918,feucht::A,летьке,नम
919,feucht::A,летьке,भीगा
920,nass::A,начко,गीला
921,trocken::A,коське,सूखा
922,trocken::A,коське,ख़ुश्क
923,voll::A,пешксе,भरा
924,voll::A,пешксе,पूरा
925,leer::A,чаво,ख़ाली
926,offen::A,панжадо,खुला
927,offen::A,виде,खुला
928,geschlossen::A,пекстазь,बंद
929,geschlossen::A,сёлгозь,बंद
930,sauber::A,ванькс,साफ़
931,sauber::A,ванькс,सुथरा
932,schmutzig::A,ливезев,गंदा
933,roh::A,верек,कच्चा
934,reif::A,кенерезь,पक्व
935,reif::A,кенерезь,पक्का
936,lecker::A,тантей,मज़ेदार
937,lecker::A,тантей,स्वादिष्ट
938,süß::A,ламбамо,मीठा
939,bitter::A,сэпей,कटु
940,bitter::A,сэпей,कड़वा
941,sauer::A,чапамо,खट्टा
942,hell::A,валдо,रोशन
943,dunkel::A,чопода,अँधेरा
944,schwarz::A,раужо,काला
945,schwarz::A,раужо,स्याह
946,weiß::A,ашо,सफ़ेद
947,rot::A,якстере,लाल
948,rot::A,якстере,सुर्ख़
949,gelb::A,ожо,पीला
950,gelb::A,ожо,ज़र्द
951,blau::A,сэнь,नीला
952,blau::A,сэнь,आसमानी
953,grün::A,пиже,हरा
954,grau::A,шержев,धूसर
955,bunt::A,сёрмав,रंगीन
956,bunt::A,сёрмав,बहुरंगा
957,billig::A,аволь питней,सस्ता
958,teuer::A,питней,महँगा
959,wertvoll::A,питней,क़ीमती
960,wertvoll::A,питней,मूल्यवान्
961,blind::A,сокор,अंधा
962,taub::A,амариця,बहरा
963,kräftig::A,пек виев,ताक़तवर
964,kräftig::A,пек виев,शक्तिशाली
965,stark::A,виев,प्रबल
966,stark::A,виев,बलवान्
967,schwach::A,лавшо,कमज़ोर
968,fett::A,куя,मोटा
969,fett::A,куя,मांसल
970,schlank::A,виде ронга,पतला
971,schlank::A,виде ронга,छरहरा
972,hübsch::A,мазый,सुंदर
973,hübsch::A,мазый,ख़ूबसूरत
974,böse::A,кежей,पापी
975,böse::A,кежей,दुष्ट
976,dumm::A,чавола,मूर्ख
977,dumm::A,чавола,बुद्धू
978,dumm::A,превтеме,मूर्ख
979,dumm::A,превтеме,बुद्धू
980,faul::A,нузякс,आलसी
981,faul::A,нузякс,सुस्त
982,fleißig::A,мелень путыця,मेहनती
983,fleißig::A,мелень путыця,परिश्रमी
984,geizig::A,скупой,कृपण
985,geizig::A,скупой,कंजूस
986,klug::A,превей,समझदार
987,klug::A,превей,होशियार
988,klug::A,превей,अक़्लमंद
989,geschickt::A,маштозь теезь,किशल
990,lieb::A,вадря,प्रिय
991,lieb::A,вадря,प्यारा
992,lustig::A,весёла,हँसमुख
993,lustig::A,весёла,ख़ुशदिल
994,sanft::A,сэтьме,नम्र
995,hungrig::A,вачо,भूखा
996,krank::A,сэредиця,बीमार
997,krank::A,сэредиця,अस्वस्थ
998,nackt::A,штапо,नग्न
999,traurig::A,нусманя,उदास
1000,traurig::A,нусманя,रंजीदा
1001,lebendig::A,эриця,जीता
1002,lebendig::A,эриця,ज़िंदा
1003,gut::A,паро,अच्छा
1004,schlecht::A,берянь,बुरा
1005,schlecht::A,берянь,ख़राब
1006,richtig::A,виде,ठीक
1007,schlimm::A,берянь,बुरा
1008,schlimm::A,берянь,अप्रिय
1009,wahr::A,алкуксонь,सच
1010,alt::A,ташто,पुराना
1011,neu::A,од,नया
1012,ehemalig::A,икелень,भूतपूर्व
1013,alt[Lebewesen]::A,сыре,बूढ़ा
1014,alt[Lebewesen]::A,сыре,वृद्ध
1015,jung::A,од,जवान
1016,arm::A,кажов,ग़रीब
1017,reich::A,сюпав,धनी
1018,reich::A,сюпав,अमीर
1019,bekannt::A,содавикс,मालूम
1020,berühmt::A,содавикс,मशहूर
1021,berühmt::A,содавикс,प्रसिद्ध
1022,fremd::A,лия,विदेशी
1023,fremd::A,лия,अपरिचित
1024,fremd::A,асодавикс,विदेशी
1025,fremd::A,асодавикс,अपरिचित
1026,verschieden::A,эрьва,अलग
1027,verschieden::A,эрьва,भिन्न
1028,nah::A,а васолонь,नज़दीकी
1029,fern::A,умонь,दूर
1030,fern::A,умонь,दूरस्थ
1031,fern::A,кезэрень,दूर
1032,fern::A,кезэрень,दूरस्थ
1033,linker::A,керш,बायाँ
1034,rechter::A,вить,दायाँ
1035,rechter::A,вить,दाहिना
1036,anderer::A,лия,अन्य
1037,anderer::A,лия,दूसरा
1038,erster::A,васень,पहला
1039,erster::A,васень,प्रथम
1040,erster::A,васенце,पहला
1041,erster::A,васенце,प्रथम
1042,zweiter::A,омбоце,दूसरा
1043,zweiter::A,омбоце,द्वितीय
1044,dritter::A,колмоце,तीसरा
1045,letzter::A,меельце,अंतिम
1046,letzter::A,меельце,आख़िरी
1047,allein::ADV,башка,तनहा
1048,allein::ADV,башка,अकेले
1049,allein::ADV,ськамонзо,तनहा
1050,allein::ADV,ськамонзо,अकेले
1051,auf einmal::ADV,вейсэ,वक़्त में
1052,zusammen::ADV,вейс,एक साथ
1053,zusammen::ADV,вейс,साथ साथ
1054,zusammen::ADV,вейсэ,एक साथ
1055,zusammen::ADV,вейсэ,साथ साथ
1056,lange::ADV,кувать,देर तक
1057,plötzlich::ADV,апак учо,सहसा
1058,plötzlich::ADV,апак учо,अचानक
1059,sofort::ADV,курок,तुरंत
1060,sofort::ADV,нейке,तुरंत
1061,später::ADV,мейле,बाद को
1062,später::ADV,мейле,बाद में
1063,jetzt::ADV,ней,अब
1064,jetzt::ADV,ней,अभी
1065,heute::ADV,течи,आज
1066,morgen::ADV,ванды,कल
1067,bald::ADV,курок,जल्दी
1068,dann::ADV,мейле,तब
1069,dann::ADV,седе мейле,तब
1070,gestern::ADV,исяк,कल
1071,einst::ADV,весть,एक दिन
1072,einst::ADV,весть,पहले कभी
1073,einst::ADV,зярдо-бути,एक दिन
1074,einst::ADV,зярдо-бути,पहले कभी
1075,damals::ADV,сестэ,उस समय
1076,damals::ADV,сестэ,उन दिनों
1077,danach::ADV,мейле,इसके बाद
1078,danach::ADV,мейле,इसके पश्चात्
1079,danach::ADV,седе мейле,इसके बाद
1080,danach::ADV,седе мейле,इसके पश्चात्
1081,vorher::ADV,васняяк,पहले
1082,vorher::ADV,васняяк,पेशतर
1083,zuerst::ADV,васня,पहले
1084,einmal::ADV,весть,एक बार
1085,einmal::ADV,весть,एक दफ़ा
1086,manchmal::ADV,лиясто,कभी कभी
1087,oft::ADV,сеетьстэ,अक्सर
1088,immer::ADV,свал,सदा
1089,immer::ADV,свал,हमेशा
1090,niemals::ADV,а зярдояк,कभी नहीं
1091,niemals::ADV,а зярдояк,कदापि नहीं
1092,hier::ADV,тесэ,इधर
1093,hier::ADV,тесэ,यहाँ
1094,hierhin::ADV,тей,इधर को
1095,hierhin::ADV,тей,यहाँ को
1096,von hier::ADV,тестэ,यहाँ से
1097,dort::ADV,тосо,उधर
1098,dort::ADV,тосо,वहाँ
1099,dorthin::ADV,тов,उधर को
1100,dorthin::ADV,тов,वहाँ को
1101,geradeaus::ADV,витьстэ,सीधे
1102,vorwärts::ADV,икелев,आगे
1103,vorwärts::ADV,икелев,आगे को
1104,rückwärts::ADV,мекев,पीछे को
1105,zurück::ADV,мекев,वापस
1106,unten::ADV,ало,नीचे
1107,hinab::ADV,алов,नीचे को
1108,oben::ADV,вере,ऊपर
1109,hinauf::ADV,верев,ऊपर को
1110,überall::ADV,эрьва косо,हर जगह
1111,überall::ADV,эрьва косо,हर स्थान
1112,nicht::ADV,а,न
1113,nicht::ADV,а,नहीं
1114,ein wenig::ADV,аламошка,कुछ
1115,ein wenig::ADV,аламошка,ज़रा
1116,ein wenig::ADV,аламошка,थोड़ा
1117,kaum::ADV,ансяк,लगभग नहीं
1118,kaum::ADV,ансяк,बराबर नहीं
1119,sehr::ADV,пек,बहुत
1120,sehr::ADV,вельть,बहुत
1121,so::ADV,истя,ऐसा
1122,noch::ADV,таго,अभी तक
1123,nur::ADV,ансяк,केवल
1124,nur::ADV,ансяк,सिर्फ़
1125,schon::ADV,уш,चुकना
1126,wieder::ADV,таго,फिर
1127,wieder::ADV,таго,दुबारा
1128,vergebens::ADV,стяко,व्यर्थ
1129,vor::PRP,икеле,के आगे
1130,vor::PRP,икеле,के सामने
1131,hinter::PRP,вельде,के पीछे
1132,unter::PRP,ало,के तले
1133,unter::PRP,ало,के नीचे
1134,durch::PRP,пачк,के पार
1135,neben::PRP,вакссо,के पास
1136,neben::PRP,вакссо,की बग़ल में
1137,zwischen::PRP,ютксо,के बीच
1138,wegen::PRP,кис,के कारण
1139,wegen::PRP,кис,की वजह से
1140,wegen::PRP,коряс,के कारण
1141,wegen::PRP,коряс,की वजह से
1142,wegen::PRP,кувалт,के कारण
1143,wegen::PRP,кувалт,की वजह से
1144,dies::PRN,те,यह
1145,das::PRN,те,वह
1146,das::PRN,тона,वह
1147,alles::PRN,весе,सब
1148,alles::PRN,весе,सब कुछ
1149,alles::PRN,весемесь,सब
1150,alles::PRN,весемесь,सब कुछ
1151,ich::PRN,мон,मैं
1152,du::PRN,тон,तू
1153,er::PRN,сон,यह
1154,wir::PRN,минь,हम
1155,ihr::PRN,тынь,तुम
1156,sie::PRN,сынь,ये
1157,was::FPRN,мезе,क्या
1158,wer::FPRN,ки,कौन
1159,wo::FADV,косо,किधर
1160,wohin::FADV,ков,किधर
1161,wohin::FADV,козо,किधर
1162,wie::FADV,кода,कैसे
1163,warum::FADV,мекс,क्यों
1164,wieviel::FNUM,зяро,कितना
1165,eins::NUM,вейке,एक
1166,zwei::NUM,кавто,दो
1167,drei::NUM,колмо,तीन
1168,vier::NUM,ниле,चार
1169,fünf::NUM,вете,पाँच
1170,sechs::NUM,кото,छह
1171,sieben::NUM,сисем,सात
1172,acht::NUM,кавксо,आठ
1173,neun::NUM,вейксэ,नौ
1174,zehn::NUM,кемень,दस
1175,elf::NUM,кевейкее,ग्यारह
1176,zwölf::NUM,кемгавтово,बारह
1177,zwanzig::NUM,комсь,बीस
1178,dreißig::NUM,колоньгемень,तीस
1179,vierzig::NUM,ниленьгемень,चालीस
1180,fünfzig::NUM,ведьгемень,पचास
1181,sechzig::NUM,кодгемень,साठ
1182,siebzig::NUM,сизьгемень,सत्तर
1183,achtzig::NUM,кавксоньгемень,अस्सी
1184,neunzig::NUM,вейксэньгемень,नव्वे
1185,hundert::NUM,сядо,सौ
1186,tausend::NUM,тыща,हज़ार
1187,und::CNJ,ды,और
1188,oder::CNJ,или,या
1189,stehen::V,аштемс стядо,खड़ा होना
1190,sitzen::V,аштемс озадо,बैठना
1191,liegen::V,мадезь аштемс,लेटना
1192,hängen::V,нурьгемс,लटकना
1193,werden::V,арамс,बनना
1194,passieren::V,лисэмс,होना
1195,beginnen::V,ушодомс,आरंभ होना
1196,beginnen::V,ушодомс,प्रारंभ होना
1197,enden::V,лоткамс,अंत होना
1198,enden::V,лоткамс,ख़तम होना
1199,wechseln::V,полавтнемс,बदलना
1200,aufgehen[Sonne]::V,лисемс,चढ़ना
1201,aufgehen[Sonne]::V,лисемс,उदित होना
1202,aufgehen[Sonne]::V,стямс,चढ़ना
1203,aufgehen[Sonne]::V,стямс,उदित होना
1204,untergehen[Sonne]::V,валгомс,अस्त हो जाना
1205,scheinen[Sonne]::V,валдомтомс,रोशनी देना
1206,donnern::V,цярномс,गरजना
1207,donnern::V,галдордомс,गरजना
1208,wehen::V,пувамс,चलना
1209,strömen::V,чудемс,बहना
1210,strömen::V,чудемс,प्रवाहित होना
1211,fließen::V,чудемс,बहना
1212,fließen::V,чудемс,प्रवाहित होना
1213,sich drehen::V,велямс,घूमना
1214,schwanken::V,лыкамс,हिलना
1215,schwanken::V,якамс,हिलना
1216,schwingen::V,нурсемс,हिलना
1217,schwingen::V,лыкамс,हिलना
1218,fallen::V,прамс,गिरना
1219,fallen::V,сяворемс,गिरना
1220,brennen::V,паломс,जलना
1221,rauchen::V,качадомс,धुआँ उड़ाना
1222,regnen::V,пиземс,बरसना
1223,gefrieren::V,кельмемс,जमना
1224,tauen::V,соламс,गलना
1225,tauen::V,соламс,पिघलना
1226,schmelzen::V,соламс,गलना
1227,schmelzen::V,соламс,पिघलना
1228,trocknen::V,коськемс,सूखना
1229,sieden::V,лакамс,उबलना
1230,sieden::V,пиксемс,उबलना
1231,faulen::V,наксадомс,गलना
1232,faulen::V,наксадомс,सड़ना
1233,verfaulen::V,наксадомс,गलना
1234,verfaulen::V,наксадомс,सड़ना
1235,reißen::V,сезневемс,फटना
1236,versinken::V,ваямс,डूबना
1237,vergehen::V,ютамс,बीतना
1238,vergehen::V,ютамс,गुज़रना
1239,erscheinen::V,лисемс,दिखाई देना
1240,verschwinden::V,ёмамс,ग़ायब होना
1241,sinken::V,явамс,घटना
1242,sinken::V,явамс,उतरना
1243,abnehmen::V,киремемс,घटना
1244,zunehmen::V,ламолгадомс,बढ़ना
1245,zunehmen::V,раштамс,बढ़ना
1246,steigen::V,куземс,बढ़ना
1247,steigen::V,кепсевемс,बढ़ना
1248,wachsen::V,касомс,उगना
1249,glänzen::V,цитнемс,चमकना
1250,funkeln::V,пиндолдомс,जगमगाना
1251,funkeln::V,пиндолдомс,टिमटिमाना
1252,funkeln::V,цивтёрдомс,जगमगाना
1253,funkeln::V,цивтёрдомс,टिमटिमाना
1254,lärmen::V,шалномс,शोर मचाना
1255,läuten::V,гайгезевемс,बजना
1256,klingeln::V,чавомс баягас,बजना
1257,klirren::V,калдордомс,झनझनाना
1258,klirren::V,кальцяемс,झनझनाना
1259,brausen::V,лакамс,साँय-साँय करना
1260,rauschen::V,лажномс,सरसराना
1261,klingen::V,гайгемс,बजना
1262,bellen::V,онгомс,भौंकना
1263,heulen::V,урномс,गुर्राना
1264,blasen::V,пувамс,फूँकना
1265,pfeifen::V,вешкемс,सीटी देना
1266,schreien::V,пижнемс,चिल्लाना
1267,stöhnen::V,кувсемс,कराहना
1268,stöhnen::V,кувсемс,आहें भरना
1269,zittern::V,тарномс,काँपना
1270,leben::V,эрямс,जीना
1271,geboren werden::V,чачомс,पैदा होना
1272,atmen::V,лексемс,साँस लेना
1273,trinken::V,симемс,पीना
1274,essen::V,ярсамс,खाना
1275,schlucken::V,нилемс,निगलना
1276,schlucken::V,порнемс,निगलना
1277,müde werden::V,сиземс,थकना
1278,müde werden::V,сиземс,उकताना
1279,einschlafen::V,матедевемс,सो जाना
1280,schlafen::V,удомс,सोना
1281,aufwachen::V,сыргоземс,जागना
1282,aufstehen::V,стямс,उठना
1283,sich erholen::V,оймсемс,सुस्ताना
1284,sich erholen::V,оймсемс,आराम करना
1285,krank werden::V,сэредезевемс,बीमार पड़ना
1286,krank sein::V,сэредемс,बीमार होना
1287,schmerzen::V,сэредемс,दुखना
1288,schmerzen::V,сэредемс,दर्द करना
1289,husten::V,козомс,खाँसना
1290,genesen::V,пичкамс,ठीक हो जाना
1291,genesen::V,пичкамс,स्वस्थ हो जाना
1292,sterben::V,куломс,मरना
1293,umkommen::V,чавовомс,मरना
1294,umkommen::V,ёмамс,मरना
1295,sich bewegen::V,шаштомс,चलना
1296,sich bewegen::V,шаштомс,हिलना
1297,sich rühren::V,сыргамс,हिलना
1298,sich erheben::V,куземс,उठना
1299,sich setzen::V,озамс,बैठना
1300,hinfallen::V,прамс,गिरना
1301,hinfallen::V,сяворемс,गिरना
1302,laufen::V,якамс,चलना
1303,schreiten::V,эскелямс,क़दम जाना
1304,schreiten::V,молемс,क़दम जाना
1305,spazierengehen::V,якамс,सैर करना
1306,eilen::V,эрзкалемс,तेज़ी से जाना
1307,eilen::V,эрзкалемс,शीघ्रता से चलना
1308,eilen::V,капшамс,तेज़ी से जाना
1309,eilen::V,капшамс,शीघ्रता से चलना
1310,sich beeilen::V,капшамс,जल्दी करना
1311,sich beeilen::V,капшамс,शीघ्रता करना
1312,sausen::V,ливтямс,बड़ी तेज़ी से चलना
1313,rennen::V,чийнемс,भागना
1314,rennen::V,чийнемс,दौड़ना
1315,rennen::V,ардтнемс,भागना
1316,rennen::V,ардтнемс,दौड़ना
1317,springen::V,кирнявтнемс,उछलना
1318,klettern::V,куземс,चढ़ना
1319,schaukeln::V,нурямс,झूलना
1320,kriechen::V,ёзмолдомс,रेंगना
1321,schwimmen::V,уемс,तैरना
1322,tauchen::V,чопавтомс,डूबना
1323,tauchen::V,чопавтнемс,डूबना
1324,rudern::V,миледемс,खेना
1325,rudern::V,миледемс,चप्पू चलाना
1326,fahren::V,ардомс,चलना
1327,fahren::V,ардомс,यात्रा करना
1328,fliegen::V,ливтямс,उड़ना
1329,gehen::V,туемс,जाना
1330,gehen::V,молемс,जाना
1331,weggehen::V,туемс,चला जाना
1332,weggehen::V,туемс,बाहर जाना
1333,abfahren::V,туемс,छूटना
1334,abfahren::V,туемс,रवाना होना
1335,anhalten::V,лоткамс,रुकना
1336,anhalten::V,лоткамс,खड़ा होना
1337,hineingehen::V,совамс,घुसना
1338,hineingehen::V,совамс,अंदर जाना
1339,eintreten::V,совамс,प्रवेश करना
1340,eintreten::V,эскельдямс,प्रवेश करना
1341,kommen::V,самс,आना
1342,ankommen::V,самс,पहुँचना
1343,ankommen::V,пачкодемс,पहुँचना
1344,zurückkommen::V,велявтомс,लौटना
1345,zurückkommen::V,велявтомс,वापस आना
1346,bleiben::V,кадовомс,रहना
1347,bleiben::V,кадовомс,रुकना
1348,warten::V,учомс,इंतज़ार करना
1349,erwarten::V,учомс,प्रतीक्षा करना
1350,suchen::V,вешнемс,ढूँढ़ना
1351,finden::V,муемс,पाना
1352,finden::V,муемс,ढूँढ़ निकालना
1353,versuchen::V,варштамс,कोशिश करना
1354,vorbereiten::V,анокстамс,तैयार करना
1355,lieben::V,вечкемс,प्यार करना
1356,mögen::V,вечкемс,पसंद होना
1357,lachen::V,пейдемс,हँसना
1358,rühren::V,токамс седейс,छूना
1359,weinen::V,авардемс,रोना
1360,schimpfen::V,сёвномс,गाली देना
1361,sich ärgern::V,кежиявтнемс,चिढ़ना
1362,sich ärgern::V,кежиявтнемс,नाराज़ होना
1363,sich fürchten::V,пелемс,डरना
1364,sich fürchten::V,пелемс,भय खाना
1365,fürchten::V,пелемс,डरना से
1366,fürchten::V,пелемс,भय खाना से
1367,fliehen::V,оргодемс,भागना
1368,flüchten::V,ворьгодемс,निकल भागना
1369,flüchten::V,чадомс,निकल भागना
1370,sehen::V,неемс,देखना
1371,anschauen::V,ваномс,देखना
1372,ansehen::V,ваномс,दृष्टि डालना पर
1373,hören::V,марямс,सुनना
1374,zuhören::V,кунсоломс,सुनना
1375,probieren::V,варшамс,चखना
1376,riechen::V,никсемс,सूँघना
1377,fühlen::V,марямс,महसूस करना
1378,scheinen::V,марявомс,लगना
1379,zu sehen sein::V,неявомс,दिखाई देना
1380,vernehmen::V,марямс,सुनना
1381,frieren::V,кельмемс,ठंड लगना
1382,frieren::V,кельмемс,सर्दी लगना
1383,tun::V,теемс,करना
1384,können::V,маштомс,सकना
1385,können::V,маштомс,जानना
1386,wollen::V,бажамс,चाहना
1387,anfangen::V,кармамс,शुरू करना
1388,beenden::V,прядомс,ख़त्म करना
1389,beenden::V,прядомс,समाप्त करना
1390,aufhören::V,лоткамс,बंद जाना
1391,aufhören::V,лоткамс,समाप्त जाना
1392,gelingen::V,удаламс,बनना
1393,gelingen::V,удаламс,अच्छा होना
1394,geraten::V,лисемс,बन पड़ना
1395,öffnen::V,панжомс,खोलना
1396,schließen::V,пекстамс,बंद करना
1397,schließen::V,сёлгомс,बंद करना
1398,schließen::V,конямс,बंद करना
1399,stellen::V,аравтомс,रखना
1400,setzen::V,ойсевтемс,रखना
1401,setzen::V,ойсевтемс,बिठाना
1402,setzen::V,озавтнемс,रखना
1403,setzen::V,озавтнемс,बिठाना
1404,legen::V,путомс,रखना
1405,legen::V,путомс,लिटाना
1406,berühren::V,токамс,छूना
1407,berühren::V,токамс,स्पर्श करना
1408,verbinden::V,содомс,बाँधना
1409,bedecken::V,вельтямс,ढकना
1410,aufhängen::V,понгавтомс,लटकाना
1411,anzünden::V,кирвастемс,जलाना
1412,aufheben::V,кепедемс,उठाना
1413,zurücklassen::V,кадомс,पीछे छोड़ना
1414,verlieren::V,ёмавтомс,खोना
1415,verlieren::V,ёмавтомс,गँवाना
1416,fallen lassen::V,правтомс,गिराना
1417,machen::V,теемс,करना
1418,machen::V,теемс,बनाना
1419,herstellen::V,анокстамс,बनाना
1420,herstellen::V,анокстамс,तैयार करना
1421,bauen::V,путомс,बनाना
1422,bauen::V,путомс,निर्माण करना
1423,reparieren::V,витемс,मरम्मत करना
1424,verbessern::V,паролгавтомс,सुधारना
1425,verbessern::V,вадрялгавтомс,सुधारना
1426,ändern::V,полавтомс,बदलना
1427,ändern::V,полавтомс,परीवर्तन करना
1428,graben::V,чувомс,खोदना
1429,graben::V,таргамс,खोदना
1430,beugen::V,мендемс,झुकाना
1431,biegen::V,комавтомс,झुकाना
1432,drehen::V,чаравтомс,फेरना
1433,drehen::V,чаравтомс,घुमाना
1434,drehen::V,велявтнемс,फेरना
1435,drehen::V,велявтнемс,घुमाना
1436,wenden::V,велявтомс,पलटना
1437,wenden::V,велявтомс,मोड़ना
1438,umdrehen::V,велявтомс,घुमाना
1439,heben::V,кепедемс,उठाना
1440,heben::V,кепедемс,ऊँचा करना
1441,hochheben::V,кепедемс,उठाना
1442,hochheben::V,кепедемс,ऊपर को उठाना
1443,ergreifen::V,кундамс,पकड़ना
1444,ergreifen::V,кундамс,हाथ में लेना
1445,halten::V,кирдемс,धरना
1446,halten::V,кирдемс,पकड़ना
1447,drücken::V,нуемс,दबाना
1448,schieben::V,шаштомс,सरकाना
1449,schieben::V,шаштомс,खिसकाना
1450,kratzen::V,ангордамс,खुरचना
1451,kratzen::V,ангордамс,खुजलाना
1452,lecken::V,нолсемс,चाटना
1453,beißen::V,сускомс,काटना
1454,abreißen::V,сеземс,तोड़ना
