,Concept_ID,mdf,lv
782,Last::N,сталма,krava
783,Gang::N,молема,мунӧм
784,Gang::N,молема,ветлӧм
785,Gang::N,молема,eja
786,Gang::N,молема,gājums
787,Schritt::N,аськолкс,воськов
788,Schritt::N,аськолкс,воськовтӧм
789,Schritt::N,аськолкс,solis
790,Norden::N,якшама шире,войвыв
791,Norden::N,якшама шире,ziemeļi
792,Süden::N,ля́мбе ши́ре,лунвыв
793,Süden::N,ля́мбе ши́ре,dienvidi
794,Westen::N,ши валгома шире,рытыв
795,Westen::N,ши валгома шире,rietumi
796,Osten::N,шинь стяма шире,асыв
797,Osten::N,шинь стяма шире,austrumi
798,Holz::N,вирь,пу
799,Holz::N,вирь,koks
800,Holz::N,вирь,koksne
801,Holz::N,шуфта,пу
802,Holz::N,шуфта,koks
803,Holz::N,шуфта,koksne
804,Brett::N,лавця,пӧв
805,Brett::N,лавця,dēlis
806,Platte::N,плита́,плита
807,Platte::N,плита́,plate
808,Platte::N,плита́,plāksne
809,Stütze::N,неже,пыкӧд
810,Stütze::N,неже,мыджӧд
811,Stütze::N,неже,balsts
812,Stütze::N,неже,atspaids
813,Stange::N,олга,потш
814,Stange::N,олга,maikste
815,Stock::N,байдек,бедь
816,Stock::N,байдек,boze
817,Stock::N,байдек,spieķis
818,Stab::N,олгоня,зир
819,Stab::N,олгоня,zizlis
820,Rohr::N,турама,труба
821,Rohr::N,турама,caurule
822,Haus::N,куд,керка
823,Haus::N,куд,māja
824,Heim::N,куд,горт
825,Heim::N,куд,mājas
826,Ofen::N,пянакуд,пач
827,Ofen::N,пянакуд,krāsns
828,Fußboden::N,кия́кс,джодж
829,Fußboden::N,кия́кс,grīda
830,Tisch::N,шра,пызан
831,Tisch::N,шра,galds
832,Tisch::N,моркш,пызан
833,Tisch::N,моркш,galds
834,Stuhl::N,стул,улӧс
835,Stuhl::N,стул,krēsls
836,Wiege::N,нюря́м,зыбка
837,Wiege::N,нюря́м,šūpulis
838,Bett::N,ацам,вольпась
839,Bett::N,ацам,gulta
840,Regal::N,лавцяланга,джадж
841,Regal::N,лавцяланга,plaukts
842,Kiste::N,парга,куд
843,Kiste::N,парга,ящик
844,Kiste::N,парга,kaste
845,Kiste::N,парга,šķirsts
846,Fenster::N,валмья,ӧшинь
847,Fenster::N,валмья,logs
848,Tür::N,кенкш,ӧдзӧс
849,Tür::N,кенкш,durvis
850,Tor::N,ортат,дзиръя
851,Tor::N,ортат,vārti
852,Zaun::N,перяфкс,потшӧс
853,Zaun::N,перяфкс,žogs
854,Dach::N,кудпря,вевт
855,Dach::N,кудпря,jumts
856,Leiter::N,куцема,пос
857,Leiter::N,куцема,kāpnes
858,Leiter::N,куцема,redeles
859,Besen::N,тяльме,рос
860,Besen::N,тяльме,slota
861,Spaten::N,ка́йме,зыр
862,Spaten::N,ка́йме,lāpsta
863,Schaufel::N,ко́поня,тэльӧб
864,Schaufel::N,ко́поня,liekšķere
865,Schaufel::N,ця́рдом,тэльӧб
866,Schaufel::N,ця́рдом,liekšķere
867,Gabel::N,ця́нгоня,вилки
868,Gabel::N,ця́нгоня,dakšiņa
869,Löffel::N,куцю,пань
870,Löffel::N,куцю,karote
871,Messer::N,пеель,пурт
872,Messer::N,пеель,nazis
873,Nagel::N,эска,тув
874,Nagel::N,эска,кӧрт тув
875,Nagel::N,эска,nagla
876,Haken::N,кя́чказ,крук
877,Haken::N,кя́чказ,āķis
878,Haken::N,кя́чказ,kāsis
879,Haken::N,кя́чказ,krampis
880,Griff::N,недь,нуд
881,Griff::N,недь,kāts
882,Griff::N,недь,rokturis
883,Griff::N,кунда́мка,нуд
884,Griff::N,кунда́мка,kāts
885,Griff::N,кунда́мка,rokturis
886,Schloss::N,замо́к,томан
887,Schloss::N,замо́к,aizslēgs
888,Bild::N,карти́на,серпас
889,Bild::N,карти́на,glezna
890,Figur::N,ронга-понда,пертас
891,Figur::N,ронга-понда,вежньӧг
892,Figur::N,ронга-понда,figūra
893,Puppe::N,ня́ка,акань
894,Puppe::N,ня́ка,lelle
895,Beutel::N,кяскав,мешӧк
896,Beutel::N,кяскав,kule
897,Beutel::N,кяскав,maisiņš
898,Bündel::N,кярьме,кӧртӧд
899,Bündel::N,кярьме,sainis
900,Tasche::N,кошяльня,сумка
901,Tasche::N,кошяльня,soma
902,Eimer::N,ве́дарка,ведра
903,Eimer::N,ве́дарка,spainis
904,Deckel::N,тавадкс,пӧдан
905,Deckel::N,тавадкс,тупкӧд
906,Deckel::N,тавадкс,vāks
907,Deckel::N,вельхкс,пӧдан
908,Deckel::N,вельхкс,тупкӧд
909,Deckel::N,вельхкс,vāks
910,Geschirr::N,кядьге,дозмук
911,Geschirr::N,кядьге,тасьті-пань
912,Geschirr::N,кядьге,trauki
913,Sack::N,кяскав,мешӧк
914,Sack::N,кяскав,maiss
915,Tasse::N,ша́ваня,бекар
916,Tasse::N,ша́ваня,тасьті
917,Tasse::N,ша́ваня,tase
918,Topf::N,кавозь,гырнич
919,Topf::N,кавозь,pods
920,Kessel::N,сргавозь,пӧрт
921,Kessel::N,сргавозь,katls
922,Essen::N,ярхцама,сёйӧм
923,Essen::N,ярхцама,ēdiens
924,Nahrung::N,ярхцампяль,сёян
925,Nahrung::N,ярхцампяль,barība
926,Speise::N,ярхцама,сёян
927,Speise::N,ярхцама,сёянтор
928,Speise::N,ярхцама,ēdiens
929,Fleisch::N,пал,яй
930,Fleisch::N,пал,gaļa
931,Fleisch::N,сиволь,яй
932,Fleisch::N,сиволь,gaļa
933,Getreide::N,сёра,нянь
934,Getreide::N,сёра,labība
935,Brei::N,ям,рок
936,Brei::N,ям,putra
937,Brei::N,ям,biezenis
938,Brot::N,кши,нянь
939,Brot::N,кши,maize
940,Scheibe::N,кочам,шӧрӧм
941,Scheibe::N,кочам,чӧлан
942,Scheibe::N,кочам,šķēle
943,Scheibe::N,кочам,rieciens
944,Fett::N,куя́,гос
945,Fett::N,куя́,тшог
946,Fett::N,куя́,tauki
947,Butter::N,вай,вый
948,Butter::N,вай,sviests
949,Öl::N,вай,вый
950,Öl::N,вай,eļļa
951,Salz::N,сал,сов
952,Salz::N,сал,sāls
953,Suppe::N,шонгарям,шыд
954,Suppe::N,шонгарям,zupa
955,Suppe::N,коршампяль,шыд
956,Suppe::N,коршампяль,zupa
957,Honig::N,медь,ма
958,Honig::N,медь,medus
959,Milch::N,лофца,йӧв
960,Milch::N,лофца,piens
961,Tee::N,чай,чай
962,Tee::N,чай,tēja
963,Leder::N,кедь,ку
964,Leder::N,кедь,āda
965,Wolle::N,пона,вурун
966,Wolle::N,пона,vilna
967,Stoff::N,котф,дӧра
968,Stoff::N,котф,drāna
969,Stoff::N,котф,audums
970,Nadel::N,салмокс,ем
971,Nadel::N,салмокс,adata
972,Faden::N,сюре,сунис
973,Faden::N,сюре,diegs
974,Faden::N,сюре,pavediens
975,Knopf::N,пуня,кизь
976,Knopf::N,пуня,poga
977,Knoten::N,сюлма,гӧрӧд
978,Knoten::N,сюлма,mezgls
979,Farbe::N,архтомбяль,краска
980,Farbe::N,архтомбяль,вап
981,Farbe::N,архтомбяль,krāsa
982,Kleidung::N,щам,паськӧм
983,Kleidung::N,щам,tērps
984,Kleidung::N,щам,drēbes
985,Hemd::N,па́нар,дӧрӧм
986,Hemd::N,па́нар,krekls
987,Kragen::N,сиве,воротник
988,Kragen::N,сиве,apkakle
989,Ärmel::N,ожа,сос
990,Ärmel::N,ожа,piedurkne
991,Hose::N,понкст,гач
992,Hose::N,понкст,bikses
993,Gürtel::N,каркс,вӧнь
994,Gürtel::N,каркс,josta
995,Mütze::N,вазь,шапка
996,Mütze::N,вазь,cepure
997,Schuh::N,башма́к,башмак
998,Schuh::N,башма́к,ботинки
999,Schuh::N,башма́к,kurpe
1000,Stiefel::N,кя́ме,сапӧг
1001,Stiefel::N,кя́ме,zābaks
1002,Ring::N,суркс,кытш
1003,Ring::N,суркс,gredzens
1004,Band::N,керькс,лента
1005,Band::N,керькс,вундас
1006,Band::N,керькс,lente
1007,Band::N,лента,лента
1008,Band::N,лента,вундас
1009,Band::N,лента,lente
1010,Kamm::N,сюрьхцем,сынан
1011,Kamm::N,сюрьхцем,ķemme
1012,Spiegel::N,ванома,рӧмпӧштан
1013,Spiegel::N,ванома,spogulis
1014,Riemen::N,шнань каркс,тасма
1015,Riemen::N,шнань каркс,siksna
1016,Schnur::N,пикс,гез
1017,Schnur::N,пикс,aukla
1018,Schnur::N,карькскя,гез
1019,Schnur::N,карькскя,aukla
1020,Leine::N,вядьме,юргез
1021,Leine::N,вядьме,saite
1022,Decke::N,вельхкс,эшкын
1023,Decke::N,вельхкс,шебрас
1024,Decke::N,вельхкс,sega
1025,Kissen::N,тоду,юрлӧс
1026,Kissen::N,тоду,spilvens
1027,Tuch::N,руця́,чышъян
1028,Tuch::N,руця́,vadmala
1029,Handtuch::N,на́рдама,ки чышкӧд
1030,Handtuch::N,на́рдама,кизьчышъян
1031,Handtuch::N,на́рдама,dvielis
1032,Kraft::N,вий,этш
1033,Kraft::N,вий,эбӧс
1034,Kraft::N,вий,spēks
1035,Stärke::N,вииши,ёнлун
1036,Stärke::N,вииши,чорыдлун
1037,Stärke::N,вииши,stiprums
1038,Gesundheit::N,шумбраши́,дзоньвидзалун
1039,Gesundheit::N,шумбраши́,veselība
1040,Krankheit::N,урма́,висьӧм
1041,Krankheit::N,урма́,slimība
1042,Krankheit::N,сярядема,висьӧм
1043,Krankheit::N,сярядема,slimība
1044,Schmerz::N,маряма,висьӧм
1045,Schmerz::N,маряма,sāpes
1046,Wunde::N,керф,дой
1047,Wunde::N,керф,brūce
1048,Wunde::N,керф,jēlums
1049,Fieber::N,маштыкс,жар
1050,Fieber::N,маштыкс,drudzis
1051,Fieber::N,маштыкс,karstums
1052,Arznei::N,надо́бья,лекарство
1053,Arznei::N,надо́бья,зелля
1054,Arznei::N,надо́бья,zāles
1055,Arznei::N,надо́бья,medikaments
1056,Arznei::N,пъчка́фтома,лекарство
1057,Arznei::N,пъчка́фтома,зелля
1058,Arznei::N,пъчка́фтома,zāles
1059,Arznei::N,пъчка́фтома,medikaments
1060,Brücke::N,седь,пос
1061,Brücke::N,седь,tilts
1062,Brunnen::N,эши,юкмӧс
1063,Brunnen::N,эши,aka
1064,Weide::N,ванома васта,пӧскӧтина
1065,Weide::N,ванома васта,ganības
1066,Pfad::N,ян,туй
1067,Pfad::N,ян,кыснан
1068,Pfad::N,ян,taka
1069,Pfad::N,киня́,туй
1070,Pfad::N,киня́,кыснан
1071,Pfad::N,киня́,taka
1072,Weg::N,ки,туй
1073,Weg::N,ки,ceļš
1074,Straße::N,ки,туй
1075,Straße::N,ки,iela
1076,Dorf::N,веле,сикт
1077,Dorf::N,веле,ciems
1078,Stadt::N,ош,кар
1079,Stadt::N,ош,pilsēta
1080,Brief::N,сёрма,письмӧ
1081,Brief::N,сёрма,vēstule
1082,Buch::N,книга,небӧг
1083,Buch::N,книга,grāmata
1084,Buchstabe::N,бу́ква,шыпас
1085,Buchstabe::N,бу́ква,burts
1086,Zeitung::N,газе́та,газет
1087,Zeitung::N,газе́та,avīze
1088,Zeitung::N,газе́та,laikraksts
1089,Leben::N,эряф,лов
1090,Leben::N,эряф,олӧм
1091,Leben::N,эряф,dzīve
1092,Leben::N,эряма,лов
1093,Leben::N,эряма,олӧм
1094,Leben::N,эряма,dzīve
1095,Tod::N,кулома́,кулӧм
1096,Tod::N,кулома́,nāve
1097,Grab::N,калма,гу
1098,Grab::N,калма,kaps
1099,Kirche::N,це́рькав,вичко
1100,Kirche::N,це́рькав,baznīca
1101,Sünde::N,пежеть,мыж
1102,Sünde::N,пежеть,grēks
1103,Sünde::N,муворкс,мыж
1104,Sünde::N,муворкс,grēks
1105,Gott::N,шкай,ен
1106,Gott::N,шкай,dievs
1107,Arbeiter::N,трудендай,уджалысь
1108,Arbeiter::N,трудендай,strādnieks
1109,Arbeiter::N,работник,уджалысь
1110,Arbeiter::N,работник,strādnieks
1111,Chef::N,азор,юралысь
1112,Chef::N,азор,веськӧдлысь
1113,Chef::N,азор,šefs
1114,Chef::N,азор,vadītajs
1115,Chef::N,азор,priekšnieks
1116,Chef::N,оцюня,юралысь
1117,Chef::N,оцюня,веськӧдлысь
1118,Chef::N,оцюня,šefs
1119,Chef::N,оцюня,vadītajs
1120,Chef::N,оцюня,priekšnieks
1121,Meister::N,мастяр,вӧчысь
1122,Meister::N,мастяр,meistars
1123,Arzt::N,врач,врач
1124,Arzt::N,врач,бурдӧдысь
1125,Arzt::N,врач,ārsts
1126,Arzt::N,доктор,врач
1127,Arzt::N,доктор,бурдӧдысь
1128,Arzt::N,доктор,ārsts
1129,Lehrer::N,учи́тель,велӧдысь
1130,Lehrer::N,учи́тель,skolotājs
1131,Geld::N,ярмакт,сьӧм
1132,Geld::N,ярмакт,nauda
1133,Geschäft::N,ладяфкс,удж
1134,Geschäft::N,ладяфкс,bizness
1135,Geschäft::N,ладяфкс,darījums
1136,Geschäft::N,ладяф тев,удж
1137,Geschäft::N,ладяф тев,bizness
1138,Geschäft::N,ладяф тев,darījums
1139,Laden::N,ла́вка,вузасянін
1140,Laden::N,ла́вка,bode
1141,Laden::N,ла́вка,veikals
1142,Preis::N,питне,дон
1143,Preis::N,питне,cena
1144,Ware::N,миф,тӧвар
1145,Ware::N,миф,prece
1146,Ware::N,ра́маф,тӧвар
1147,Ware::N,ра́маф,prece
1148,Nutzen::N,пара,воӧм
1149,Nutzen::N,пара,выгӧда
1150,Nutzen::N,пара,labums
1151,Nutzen::N,лезкс,воӧм
1152,Nutzen::N,лезкс,выгӧда
1153,Nutzen::N,лезкс,labums
1154,Reichtum::N,ко́зяши,озырлун
1155,Reichtum::N,ко́зяши,bagātība
1156,Welt::N,свет,енкӧла
1157,Welt::N,свет,pasaule
1158,Land::N,мастор,му
1159,Land::N,мастор,zeme
1160,Staat::N,государства,канму
1161,Staat::N,государства,государство
1162,Staat::N,государства,valsts
1163,König::N,король,кан
1164,König::N,король,ķēniņš
1165,König::N,король,karalis
1166,Macht::N,азорондама,каналӧм
1167,Macht::N,азорондама,vara
1168,Macht::N,азорксши,каналӧм
1169,Macht::N,азорксши,vara
1170,Grenze::N,ёткаян,су
1171,Grenze::N,ёткаян,суйӧр
1172,Grenze::N,ёткаян,robeža
1173,Krieg::N,война́,ожман
1174,Krieg::N,война́,karš
1175,Feind::N,душман,враг
1176,Feind::N,душман,вӧрӧг
1177,Feind::N,душман,ienaidnieks
1178,Feind::N,каршек тюри,враг
1179,Feind::N,каршек тюри,вӧрӧг
1180,Feind::N,каршек тюри,ienaidnieks
1181,Gewalt::N,наругама,мырдöналöм
1182,Gewalt::N,наругама,vara
1183,Gewalt::N,наругама,vardarbība
1184,Kampf::N,тюрема́,вермасьӧм
1185,Kampf::N,тюрема́,cīņa
1186,Bogen[Waffe]::N,нал,ньӧввуж
1187,Bogen[Waffe]::N,нал,loks
1188,Pfeil::N,нал,ньӧв
1189,Pfeil::N,нал,bulta
1190,Gewehr::N,винто́вка,пишшаль
1191,Gewehr::N,винто́вка,šautene
1192,Fehler::N,эльбядькс,сорсьӧм
1193,Fehler::N,эльбядькс,дзугсьӧм
1194,Fehler::N,эльбядькс,kļūda
1195,Lüge::N,васькафнема,пӧръясьӧм
1196,Lüge::N,васькафнема,ылӧдлӧм
1197,Lüge::N,васькафнема,meli
1198,Schaden::N,зия́н,лёк
1199,Schaden::N,зия́н,изъян
1200,Schaden::N,зия́н,пакӧсьт
1201,Schaden::N,зия́н,bojājums
1202,Schaden::N,зия́н,kaitējums
1203,Unglück::N,зия́н,шог
1204,Unglück::N,зия́н,kļūme
1205,Unglück::N,зия́н,klizma
1206,Unglück::N,зия́н,nelaime
1207,Schuld::N,муворши,мыж
1208,Schuld::N,муворши,vaina
1209,Alter::N,эряф кизот,арлыд
1210,Alter::N,эряф кизот,vecums
1211,Alter::N,эряфонь пинге,арлыд
1212,Alter::N,эряфонь пинге,vecums
1213,Schluss::N,пе,пом
1214,Schluss::N,пе,beigas
1215,Zeit::N,пинге,кад
1216,Zeit::N,пинге,laiks
1217,Tag::N,ши,лун
1218,Tag::N,ши,diena
1219,Morgen::N,шобдава,асыв
1220,Morgen::N,шобдава,rīts
1221,Mittag::N,шикучка,лун шӧр
1222,Mittag::N,шикучка,pusdiena
1223,Abend::N,иля́дь,рыт
1224,Abend::N,иля́дь,vakars
1225,Nacht::N,ве,вой
1226,Nacht::N,ве,nakts
1227,Woche::N,недя́ля,вежон
1228,Woche::N,недя́ля,nedēļa
1229,Monat::N,ков,тӧлысь
1230,Monat::N,ков,mēnesis
1231,Jahr::N,киза,во
1232,Jahr::N,киза,gads
1233,Frühling::N,тунда́,тулыс
1234,Frühling::N,тунда́,pavasaris
1235,Sommer::N,киза,гожӧм
1236,Sommer::N,киза,vasara
1237,Herbst::N,сёксе,ар
1238,Herbst::N,сёксе,rudens
1239,Winter::N,тяла,тӧв
1240,Winter::N,тяла,ziema
1241,Januar::N,кельмеков,тӧв шӧр
1242,Januar::N,кельмеков,janvāris
1243,Februar::N,уфайков,урасьӧм
1244,Februar::N,уфайков,februāris
1245,März::N,марайков,рака
1246,März::N,марайков,marts
1247,April::N,шудиков,кос му
1248,April::N,шудиков,aprīlis
1249,Mai::N,панжиков,ода-кора
1250,Mai::N,панжиков,maijs
1251,Juni::N,лямбеков,лӧддза-номъя
1252,Juni::N,лямбеков,jūnijs
1253,Juli::N,псиков,сора
1254,Juli::N,псиков,jūlijs
1255,August::N,сёроньков,моз
1256,August::N,сёроньков,augusts
1257,September::N,тюжягов,кӧч
1258,September::N,тюжягов,septembris
1259,Oktober::N,кельмазаков,йирым
1260,Oktober::N,кельмазаков,oktobris
1261,November::N,эйндамков,вӧльгым
1262,November::N,эйндамков,novembris
1263,Dezember::N,кучкаков,ӧшым
1264,Dezember::N,кучкаков,decembris
1265,Montag::N,одговши,выльлун
1266,Montag::N,одговши,pirmdiena
1267,Dienstag::N,ша́вши,воторник
1268,Dienstag::N,ша́вши,otrdiena
1269,Mittwoch::N,вержи,середа
1270,Mittwoch::N,вержи,trešdiena
1271,Donnerstag::N,шува́ланя,четверг
1272,Donnerstag::N,шува́ланя,ceturtdiena
1273,Freitag::N,пя́денця,пекнича
1274,Freitag::N,пя́денця,piektdiena
1275,Samstag::N,ёткши,субӧта
1276,Samstag::N,ёткши,sestdiena
1277,Sonntag::N,таргоши,вӧскресенньӧ
1278,Sonntag::N,таргоши,svētdiena
1279,groß::A,оцю,ыджыд
1280,groß::A,оцю,dižs
1281,groß::A,оцю,liels
1282,klein::A,ёмла,ичӧт
1283,klein::A,ёмла,mazs
1284,lang::A,кува́ка,кузь
1285,lang::A,кува́ка,garš
1286,kurz::A,нюрьхкя́ня,дженьыд
1287,kurz::A,нюрьхкя́ня,īss
1288,breit::A,кели,ота
1289,breit::A,кели,паськыд
1290,breit::A,кели,plats
1291,schmal::A,тяйня,оттӧм
1292,schmal::A,тяйня,tievs
1293,dicht::A,сиде,сук
1294,dicht::A,сиде,blīvs
1295,dicht::A,туста,сук
1296,dicht::A,туста,blīvs
1297,dick[Gegenstand]::A,эчке,кыз
1298,dick[Gegenstand]::A,эчке,biezs
1299,dünn::A,шува́ня,вӧсни
1300,dünn::A,шува́ня,вӧсньыд
1301,dünn::A,шува́ня,plāns
1302,fein::A,шува́ня,посни
1303,fein::A,шува́ня,smalks
1304,fest::A,кеме,зумыд
1305,fest::A,кеме,tvirts
1306,fest::A,кеме,noturīgs
1307,flach::A,лапш,плавкӧс
1308,flach::A,лапш,тшӧтшкӧс
1309,flach::A,лапш,lēzens
1310,flach::A,лапш,līdzens
1311,glatt::A,вадяв,вольк
1312,glatt::A,вадяв,мольыд
1313,glatt::A,вадяв,gluds
1314,glatt::A,вадяв,slidens
1315,glatt::A,такор,вольк
1316,glatt::A,такор,мольыд
1317,glatt::A,такор,gluds
1318,glatt::A,такор,slidens
1319,hart::A,калгода,зумыд
1320,hart::A,калгода,ciets
1321,weich::A,ляпе,небыд
1322,weich::A,ляпе,mīksts
1323,rund::A,кру́глай,гӧгрӧс
1324,rund::A,кру́глай,apaļš
1325,spitz::A,ботаз,ёсь йыла
1326,spitz::A,ботаз,smails
1327,spitz::A,оржа,ёсь йыла
1328,spitz::A,оржа,smails
1329,scharf::A,оржа,ёсь
1330,scharf::A,оржа,ass
1331,stumpf::A,ношка,ныж
1332,stumpf::A,ношка,truls
1333,stumpf::A,ношка,strups
1334,schwer::A,стака,сьӧкыд
1335,schwer::A,стака,smags
1336,schön::A,мазы,мича
1337,schön::A,мазы,лӧсьыд
1338,schön::A,мазы,daiļš
1339,schön::A,мазы,skaists
1340,heiß::A,пси,пӧсь
1341,heiß::A,пси,karsts
1342,warm::A,лямбе,шоныд
1343,warm::A,лямбе,silts
1344,kalt::A,кельме,кӧдзыд
1345,kalt::A,кельме,salts
1346,kalt::A,кельме,auksts
1347,kühl::A,эше,юзыд
1348,kühl::A,эше,ыркыд
1349,kühl::A,эше,vēss
1350,kühl::A,эше,dzestrs
1351,frisch::A,свежай,выль
1352,frisch::A,свежай,svaigs
1353,feucht::A,летьке,уль
1354,feucht::A,летьке,mitrs
1355,feucht::A,летьке,drēgns
1356,nass::A,начка,ва
1357,nass::A,начка,slapjš
1358,trocken::A,коське,кос
1359,trocken::A,коське,sauss
1360,voll::A,пяшксе,кыз
1361,voll::A,пяшксе,pilns
1362,leer::A,шава,куш
1363,leer::A,шава,тыртӧм
1364,leer::A,шава,tukšs
1365,offen::A,панжада,восьса
1366,offen::A,панжада,vaļējs
1367,offen::A,панжада,atvērts
1368,offen::A,виде,восьса
1369,offen::A,виде,vaļējs
1370,offen::A,виде,atvērts
1371,geschlossen::A,пякстаф,пӧдса
1372,geschlossen::A,пякстаф,slēgts
1373,geschlossen::A,сёлгф,пӧдса
1374,geschlossen::A,сёлгф,slēgts
1375,sauber::A,ару,сӧстӧм
1376,sauber::A,ару,tīrs
1377,sauber::A,ару,spodrs
1378,schmutzig::A,рда́зу,няйт
1379,schmutzig::A,рда́зу,netīrs
1380,schmutzig::A,рда́зу,dubļains
1381,schmutzig::A,пя́ндра,няйт
1382,schmutzig::A,пя́ндра,netīrs
1383,schmutzig::A,пя́ндра,dubļains
1384,roh::A,верок,уль
1385,roh::A,верок,jēls
1386,reif::A,ке́нерьф,кисьмӧм
1387,reif::A,ке́нерьф,gatavs
1388,reif::A,ке́нерьф,nobriedis
1389,lecker::A,танцти,чӧскыд
1390,lecker::A,танцти,gards
1391,lecker::A,танцти,garšīgs
1392,süß::A,ламбама,юмов
1393,süß::A,ламбама,чӧскыд
1394,süß::A,ламбама,salds
1395,bitter::A,сяпи,курыд
1396,bitter::A,сяпи,sūrs
1397,bitter::A,сяпи,rūgts
1398,sauer::A,шапама,шома
1399,sauer::A,шапама,skābs
1400,hell::A,валда,югыд
1401,hell::A,валда,gaišs
1402,dunkel::A,шобда,пемыд
1403,dunkel::A,шобда,tumšs
1404,schwarz::A,равжа,сьӧд
1405,schwarz::A,равжа,melns
1406,weiß::A,акша,еджыд
1407,weiß::A,акша,balts
1408,rot::A,якстерь,гӧрд
1409,rot::A,якстерь,sarkans
1410,gelb::A,тюжя́,виж
1411,gelb::A,тюжя́,dzeltens
1412,blau::A,сенем,лӧз
1413,blau::A,сенем,zils
1414,grün::A,пиже,веж
1415,grün::A,пиже,турунвиж
1416,grün::A,пиже,zaļš
1417,grün::A,сянгяря,веж
1418,grün::A,сянгяря,турунвиж
1419,grün::A,сянгяря,zaļš
1420,grau::A,уле,руд
1421,grau::A,уле,pelēks
1422,bunt::A,сёрмав,сера
1423,bunt::A,сёрмав,raibs
1424,bunt::A,сёрмав,krāsains
1425,billig::A,у́цез,донтӧг
1426,billig::A,у́цез,lēts
1427,billig::A,аф пи́тни,донтӧг
1428,billig::A,аф пи́тни,lēts
1429,teuer::A,пи́тни,дона
1430,teuer::A,пи́тни,dārgs
1431,wertvoll::A,питни,дона
1432,wertvoll::A,питни,vērtīgs
1433,blind::A,сокор,синтӧм
1434,blind::A,сокор,akls
1435,taub::A,пярав,пельтӧм
1436,taub::A,пярав,kurls
1437,kräftig::A,пяк вии,вынйӧра
1438,kräftig::A,пяк вии,spēcīgs
1439,stark::A,вии,ён
1440,stark::A,вии,вына
1441,stark::A,вии,stiprs
1442,schwach::A,лафча,жеб
1443,schwach::A,лафча,vājš
1444,fett::A,куя́,госа
1445,fett::A,куя́,brangs
1446,schlank::A,виде ронга,веськыд
1447,schlank::A,виде ронга,slaids
1448,hübsch::A,мазы,мича
1449,hübsch::A,мазы,лӧсьыд
1450,hübsch::A,мазы,glīts
1451,böse::A,кяжи,лёк
1452,böse::A,кяжи,ļauns
1453,böse::A,кяжи,negants
1454,dumm::A,аф ёню,йӧй
1455,dumm::A,аф ёню,вежӧртӧм
1456,dumm::A,аф ёню,stulbs
1457,dumm::A,аф ёню,muļķīgs
1458,dumm::A,шава пря,йӧй
1459,dumm::A,шава пря,вежӧртӧм
1460,dumm::A,шава пря,stulbs
1461,dumm::A,шава пря,muļķīgs
1462,faul::A,нола,дыш
1463,faul::A,нола,slinks
1464,fleißig::A,ку́лхцонды,зільысь
1465,fleißig::A,ку́лхцонды,čakls
1466,fleißig::A,ку́лхцонды,cītīgs
1467,geizig::A,кирьжя,топыд
1468,geizig::A,кирьжя,skops
1469,geizig::A,кирьжя,sīksts
1470,geizig::A,жаднай,топыд
1471,geizig::A,жаднай,skops
1472,geizig::A,жаднай,sīksts
1473,klug::A,ёню,юра
1474,klug::A,ёню,вежӧра
1475,klug::A,ёню,gudrs
1476,klug::A,пря́ви,юра
1477,klug::A,пря́ви,вежӧра
1478,klug::A,пря́ви,gudrs
1479,geschickt::A,маштозь тиф,кипода
1480,geschickt::A,маштозь тиф,кужысь
1481,geschickt::A,маштозь тиф,manīgs
1482,lieb::A,цебярь,муса
1483,lieb::A,цебярь,мича
1484,lieb::A,цебярь,лӧсьыд
1485,lieb::A,цебярь,mīļš
1486,lustig::A,ра́хси,кыпыд
1487,lustig::A,ра́хси,jautrs
1488,sanft::A,сетьме,мелі
1489,sanft::A,сетьме,liegs
1490,hungrig::A,вача,тшыг
1491,hungrig::A,вача,izsalcis
1492,hungrig::A,вачеда,тшыг
1493,hungrig::A,вачеда,izsalcis
1494,krank::A,сяряди,висьысь
1495,krank::A,сяряди,slims
1496,nackt::A,штада,пасьтӧм
1497,nackt::A,штада,pliks
1498,nackt::A,кърхтапа,пасьтӧм
1499,nackt::A,кърхтапа,pliks
1500,traurig::A,ла́жнай,гажтӧм
1501,traurig::A,ла́жнай,bēdīgs
1502,traurig::A,ла́жнай,skumīgs
1503,lebendig::A,эряй,ловъя
1504,lebendig::A,эряй,dzīvs
1505,gut::A,пара,бур
1506,gut::A,пара,labs
1507,gut::A,цебярь,бур
1508,gut::A,цебярь,labs
1509,schlecht::A,кальдяв,лёк
1510,schlecht::A,кальдяв,омӧль
1511,schlecht::A,кальдяв,slikts
1512,richtig::A,виде,инӧд
1513,richtig::A,виде,riktīgs
1514,schlimm::A,кальдяв,омӧль
1515,schlimm::A,кальдяв,туйтӧм
1516,schlimm::A,кальдяв,nelāgs
1517,schlimm::A,кальдяв,nejauks
1518,wahr::A,афкуксонь,абу ылӧг
1519,wahr::A,афкуксонь,īsts
1520,wahr::A,афкуксонь,patiess
1521,alt::A,ташта,важ
1522,alt::A,ташта,sens
1523,alt::A,ташта,vęcs
1524,neu::A,од,выль
1525,neu::A,од,jauns
1526,ehemalig::A,и́нгольдень,вӧвлӧм
1527,ehemalig::A,и́нгольдень,bijušais
1528,alt[Lebewesen]::A,сире,пӧрысь
1529,alt[Lebewesen]::A,сире,vecs
1530,jung::A,од,том
1531,jung::A,од,jauns
