,Concept_ID,ba,lv
743,Süden::N,көньяҡ,dienvidi
744,Westen::N,көнбайыш,рытыв
745,Westen::N,көнбайыш,rietumi
746,Osten::N,көнсығыш,асыв
747,Osten::N,көнсығыш,austrumi
748,Holz::N,үағас,пу
749,Holz::N,үағас,koks
750,Holz::N,үағас,koksne
751,Brett::N,таҡта,пӧв
752,Brett::N,таҡта,dēlis
753,Platte::N,плита,плита
754,Platte::N,плита,plate
755,Platte::N,плита,plāksne
756,Stütze::N,терәк,пыкӧд
757,Stütze::N,терәк,мыджӧд
758,Stütze::N,терәк,balsts
759,Stütze::N,терәк,atspaids
760,Stange::N,кәртә,потш
761,Stange::N,кәртә,maikste
762,Stock::N,таяҡ,бедь
763,Stock::N,таяҡ,boze
764,Stock::N,таяҡ,spieķis
765,Stab::N,ҡолға,зир
766,Stab::N,ҡолға,zizlis
767,Rohr::N,торба,труба
768,Rohr::N,торба,caurule
769,Haus::N,өй,керка
770,Haus::N,өй,māja
771,Haus::N,йорт,керка
772,Haus::N,йорт,māja
773,Heim::N,өй,горт
774,Heim::N,өй,mājas
775,Ofen::N,мейес,пач
776,Ofen::N,мейес,krāsns
777,Fußboden::N,енес,джодж
778,Fußboden::N,енес,grīda
779,Tisch::N,өҫтәл,пызан
780,Tisch::N,өҫтәл,galds
781,Stuhl::N,ултырғыс,улӧс
782,Stuhl::N,ултырғыс,krēsls
783,Wiege::N,бишек,зыбка
784,Wiege::N,бишек,šūpulis
785,Bett::N,карауат,вольпась
786,Bett::N,карауат,gulta
787,Regal::N,кәштә,джадж
788,Regal::N,кәштә,plaukts
789,Kiste::N,йәшинк,куд
790,Kiste::N,йәшинк,ящик
791,Kiste::N,йәшинк,kaste
792,Kiste::N,йәшинк,šķirsts
793,Fenster::N,тәҙрә,ӧшинь
794,Fenster::N,тәҙрә,logs
795,Tür::N,ишек,ӧдзӧс
796,Tür::N,ишек,durvis
797,Tor::N,ҡапҡа,дзиръя
798,Tor::N,ҡапҡа,vārti
799,Zaun::N,ҡойма,потшӧс
800,Zaun::N,ҡойма,žogs
801,Dach::N,түбә,вевт
802,Dach::N,түбә,jumts
803,Dach::N,ҡыйыҡ,вевт
804,Dach::N,ҡыйыҡ,jumts
805,Leiter::N,баҫҡыс,пос
806,Leiter::N,баҫҡыс,kāpnes
807,Leiter::N,баҫҡыс,redeles
808,Besen::N,һепертке,рос
809,Besen::N,һепертке,slota
810,Spaten::N,көрәк,зыр
811,Spaten::N,көрәк,lāpsta
812,Schaufel::N,көрәк,тэльӧб
813,Schaufel::N,көрәк,liekšķere
814,Gabel::N,сәнске,вилки
815,Gabel::N,сәнске,dakšiņa
816,Löffel::N,ҡалаҡ,пань
817,Löffel::N,ҡалаҡ,karote
818,Messer::N,бысаҡ,пурт
819,Messer::N,бысаҡ,nazis
820,Nagel::N,сөй,тув
821,Nagel::N,сөй,кӧрт тув
822,Nagel::N,сөй,nagla
823,Netz::N,ау,тыв
824,Netz::N,ау,tīkls
825,Haken::N,ыргаҡ,крук
826,Haken::N,ыргаҡ,āķis
827,Haken::N,ыргаҡ,kāsis
828,Haken::N,ыргаҡ,krampis
829,Griff::N,тотҡа,нуд
830,Griff::N,тотҡа,kāts
831,Griff::N,тотҡа,rokturis
832,Schloss::N,йоҙаҡ,томан
833,Schloss::N,йоҙаҡ,aizslēgs
834,Bild::N,картина,серпас
835,Bild::N,картина,glezna
836,Figur::N,һын,пертас
837,Figur::N,һын,вежньӧг
838,Figur::N,һын,figūra
839,Puppe::N,ҡурсаҡ,акань
840,Puppe::N,ҡурсаҡ,lelle
841,Beutel::N,тоҡ,мешӧк
842,Beutel::N,тоҡ,kule
843,Beutel::N,тоҡ,maisiņš
844,Bündel::N,төргәк,кӧртӧд
845,Bündel::N,төргәк,sainis
846,Tasche::N,сумка,сумка
847,Tasche::N,сумка,soma
848,Eimer::N,биҙрә,ведра
849,Eimer::N,биҙрә,spainis
850,Deckel::N,ҡапҡас,пӧдан
851,Deckel::N,ҡапҡас,тупкӧд
852,Deckel::N,ҡапҡас,vāks
853,Geschirr::N,һауыт-һаба,дозмук
854,Geschirr::N,һауыт-һаба,тасьті-пань
855,Geschirr::N,һауыт-һаба,trauki
856,Sack::N,тоҡ,мешӧк
857,Sack::N,тоҡ,maiss
858,Tasse::N,сынаяҡ,бекар
859,Tasse::N,сынаяҡ,тасьті
860,Tasse::N,сынаяҡ,tase
861,Topf::N,кәстрүл,гырнич
862,Topf::N,кәстрүл,pods
863,Kessel::N,ҡаҙан,пӧрт
864,Kessel::N,ҡаҙан,katls
865,Essen::N,ашау,сёйӧм
866,Essen::N,ашау,ēdiens
867,Nahrung::N,аҙыҡ,сёян
868,Nahrung::N,аҙыҡ,barība
869,Speise::N,аш,сёян
870,Speise::N,аш,сёянтор
871,Speise::N,аш,ēdiens
872,Fleisch::N,ит,яй
873,Fleisch::N,ит,gaļa
874,Getreide::N,иген,нянь
875,Getreide::N,иген,labība
876,Getreide::N,ашлыҡ,нянь
877,Getreide::N,ашлыҡ,labība
878,Brei::N,бутҡа,рок
879,Brei::N,бутҡа,putra
880,Brei::N,бутҡа,biezenis
881,Brot::N,икмәк,нянь
882,Brot::N,икмәк,maize
883,Scheibe::N,телем,шӧрӧм
884,Scheibe::N,телем,чӧлан
885,Scheibe::N,телем,šķēle
886,Scheibe::N,телем,rieciens
887,Fett::N,май,гос
888,Fett::N,май,тшог
889,Fett::N,май,tauki
890,Butter::N,май,вый
891,Butter::N,май,sviests
892,Öl::N,май буяуы,вый
893,Öl::N,май буяуы,eļļa
894,Salz::N,тоҙ,сов
895,Salz::N,тоҙ,sāls
896,Suppe::N,һурпа,шыд
897,Suppe::N,һурпа,zupa
898,Honig::N,бал,ма
899,Honig::N,бал,medus
900,Milch::N,һөт,йӧв
901,Milch::N,һөт,piens
902,Tee::N,сәй,чай
903,Tee::N,сәй,tēja
904,Leder::N,күн,ку
905,Leder::N,күн,āda
906,Wolle::N,йөн,вурун
907,Wolle::N,йөн,vilna
908,Stoff::N,туҡыма,дӧра
909,Stoff::N,туҡыма,drāna
910,Stoff::N,туҡыма,audums
911,Nadel::N,энә,ем
912,Nadel::N,энә,adata
913,Faden::N,еп,сунис
914,Faden::N,еп,diegs
915,Faden::N,еп,pavediens
916,Knopf::N,төймә,кизь
917,Knopf::N,төймә,poga
918,Knoten::N,төйөн,гӧрӧд
919,Knoten::N,төйөн,mezgls
920,Farbe::N,буяу,краска
921,Farbe::N,буяу,вап
922,Farbe::N,буяу,krāsa
923,Kleidung::N,кейем,паськӧм
924,Kleidung::N,кейем,tērps
925,Kleidung::N,кейем,drēbes
926,Hemd::N,күлдәк,дӧрӧм
927,Hemd::N,күлдәк,krekls
928,Kragen::N,яға,воротник
929,Kragen::N,яға,apkakle
930,Ärmel::N,ең,сос
931,Ärmel::N,ең,piedurkne
932,Hose::N,салбар,гач
933,Hose::N,салбар,bikses
934,Gürtel::N,ҡайыш,вӧнь
935,Gürtel::N,ҡайыш,josta
936,Mütze::N,бүрк,шапка
937,Mütze::N,бүрк,cepure
938,Schuh::N,туфли,башмак
939,Schuh::N,туфли,ботинки
940,Schuh::N,туфли,kurpe
941,Stiefel::N,итек,сапӧг
942,Stiefel::N,итек,zābaks
943,Ring::N,йөҙөк,кытш
944,Ring::N,йөҙөк,gredzens
945,Ring::N,балдаҡ,кытш
946,Ring::N,балдаҡ,gredzens
947,Band::N,таҫма,лента
948,Band::N,таҫма,вундас
949,Band::N,таҫма,lente
950,Kamm::N,тараҡ,сынан
951,Kamm::N,тараҡ,ķemme
952,Spiegel::N,көзгө,рӧмпӧштан
953,Spiegel::N,көзгө,spogulis
954,Riemen::N,ҡайыш,тасма
955,Riemen::N,ҡайыш,siksna
956,Schnur::N,бау,гез
957,Schnur::N,бау,aukla
958,Leine::N,бау,юргез
959,Leine::N,бау,saite
960,Decke::N,одеяд,эшкын
961,Decke::N,одеяд,шебрас
962,Decke::N,одеяд,sega
963,Kissen::N,мендәр,юрлӧс
964,Kissen::N,мендәр,spilvens
965,Tuch::N,яулыҡ,чышъян
966,Tuch::N,яулыҡ,vadmala
967,Handtuch::N,таҫтамал,ки чышкӧд
968,Handtuch::N,таҫтамал,кизьчышъян
969,Handtuch::N,таҫтамал,dvielis
970,Kraft::N,көс,этш
971,Kraft::N,көс,эбӧс
972,Kraft::N,көс,spēks
973,Stärke::N,көс,ёнлун
974,Stärke::N,көс,чорыдлун
975,Stärke::N,көс,stiprums
976,Gesundheit::N,һаулыҡ,дзоньвидзалун
977,Gesundheit::N,һаулыҡ,veselība
978,Krankheit::N,сир,висьӧм
979,Krankheit::N,сир,slimība
980,Krankheit::N,ауырыу,висьӧм
981,Krankheit::N,ауырыу,slimība
982,Schmerz::N,һыҙлау,висьӧм
983,Schmerz::N,һыҙлау,sāpes
984,Schmerz::N,әрнеү,висьӧм
985,Schmerz::N,әрнеү,sāpes
986,Wunde::N,йәрәхәт,дой
987,Wunde::N,йәрәхәт,brūce
988,Wunde::N,йәрәхәт,jēlums
989,Fieber::N,тапма,жар
990,Fieber::N,тапма,drudzis
991,Fieber::N,тапма,karstums
992,Fieber::N,биҙгәк,жар
993,Fieber::N,биҙгәк,drudzis
994,Fieber::N,биҙгәк,karstums
995,Arznei::N,дарыу,лекарство
996,Arznei::N,дарыу,зелля
997,Arznei::N,дарыу,zāles
998,Arznei::N,дарыу,medikaments
999,Brücke::N,күпер,пос
1000,Brücke::N,күпер,tilts
1001,Brunnen::N,ҡоҙоҡ,юкмӧс
1002,Brunnen::N,ҡоҙоҡ,aka
1003,Weide::N,көтөүлек,пӧскӧтина
1004,Weide::N,көтөүлек,ganības
1005,Pfad::N,һуҡмаҡ,туй
1006,Pfad::N,һуҡмаҡ,кыснан
1007,Pfad::N,һуҡмаҡ,taka
1008,Weg::N,юл,туй
1009,Weg::N,юл,ceļš
1010,Straße::N,урам,туй
1011,Straße::N,урам,iela
1012,Dorf::N,ауыл,сикт
1013,Dorf::N,ауыл,ciems
1014,Stadt::N,ҡала,кар
1015,Stadt::N,ҡала,pilsēta
1016,Brief::N,хат,письмӧ
1017,Brief::N,хат,vēstule
1018,Buch::N,китап,небӧг
1019,Buch::N,китап,grāmata
1020,Buch::N,кенәгә,небӧг
1021,Buch::N,кенәгә,grāmata
1022,Buchstabe::N,хәреф,шыпас
1023,Buchstabe::N,хәреф,burts
1024,Zeitung::N,гәзит,газет
1025,Zeitung::N,гәзит,avīze
1026,Zeitung::N,гәзит,laikraksts
1027,Leben::N,йәшәү,лов
1028,Leben::N,йәшәү,олӧм
1029,Leben::N,йәшәү,dzīve
1030,Tod::N,үлем,кулӧм
1031,Tod::N,үлем,nāve
1032,Grab::N,ҡәбер,гу
1033,Grab::N,ҡәбер,kaps
1034,Kirche::N,сиркәү,вичко
1035,Kirche::N,сиркәү,baznīca
1036,Sünde::N,гөнаһ,мыж
1037,Sünde::N,гөнаһ,grēks
1038,Gott::N,алла,ен
1039,Gott::N,алла,dievs
1040,Gott::N,хоҙай,ен
1041,Gott::N,хоҙай,dievs
1042,Arbeiter::N,эшсе,уджалысь
1043,Arbeiter::N,эшсе,strādnieks
1044,Chef::N,башлыҡ,юралысь
1045,Chef::N,башлыҡ,веськӧдлысь
1046,Chef::N,башлыҡ,šefs
1047,Chef::N,башлыҡ,vadītajs
1048,Chef::N,башлыҡ,priekšnieks
1049,Meister::N,оҫта,вӧчысь
1050,Meister::N,оҫта,meistars
1051,Arzt::N,врач,врач
1052,Arzt::N,врач,бурдӧдысь
1053,Arzt::N,врач,ārsts
1054,Lehrer::N,уҡытыусы,велӧдысь
1055,Lehrer::N,уҡытыусы,skolotājs
1056,Geld::N,аҡса,сьӧм
1057,Geld::N,аҡса,nauda
1058,Geschäft::N,эш,удж
1059,Geschäft::N,эш,bizness
1060,Geschäft::N,эш,darījums
1061,Laden::N,магазин,вузасянін
1062,Laden::N,магазин,bode
1063,Laden::N,магазин,veikals
1064,Preis::N,хаҡ,дон
1065,Preis::N,хаҡ,cena
1066,Ware::N,тауар,тӧвар
1067,Ware::N,тауар,prece
1068,Nutzen::N,файҙа,воӧм
1069,Nutzen::N,файҙа,выгӧда
1070,Nutzen::N,файҙа,labums
1071,Reichtum::N,байлыҡ,озырлун
1072,Reichtum::N,байлыҡ,bagātība
1073,Welt::N,донъя,енкӧла
1074,Welt::N,донъя,pasaule
1075,Land::N,ил,му
1076,Land::N,ил,zeme
1077,Staat::N,дәүләт,канму
1078,Staat::N,дәүләт,государство
1079,Staat::N,дәүләт,valsts
1080,König::N,король,кан
1081,König::N,король,ķēniņš
1082,König::N,король,karalis
1083,Macht::N,власть,каналӧм
1084,Macht::N,власть,vara
1085,Grenze::N,сик,су
1086,Grenze::N,сик,суйӧр
1087,Grenze::N,сик,robeža
1088,Krieg::N,һуғыш,ожман
1089,Krieg::N,һуғыш,karš
1090,Feind::N,йылан,враг
1091,Feind::N,йылан,вӧрӧг
1092,Feind::N,йылан,ienaidnieks
1093,Gewalt::N,көслөк,мырдöналöм
1094,Gewalt::N,көслөк,vara
1095,Gewalt::N,көслөк,vardarbība
1096,Kampf::N,көрәш,вермасьӧм
1097,Kampf::N,көрәш,cīņa
1098,Bogen[Waffe]::N,йәйә,ньӧввуж
1099,Bogen[Waffe]::N,йәйә,loks
1100,Pfeil::N,уҡ,ньӧв
1101,Pfeil::N,уҡ,bulta
1102,Gewehr::N,мылтыҡ,пишшаль
1103,Gewehr::N,мылтыҡ,šautene
1104,Fehler::N,хата,сорсьӧм
1105,Fehler::N,хата,дзугсьӧм
1106,Fehler::N,хата,kļūda
1107,Lüge::N,ялған,пӧръясьӧм
1108,Lüge::N,ялған,ылӧдлӧм
1109,Lüge::N,ялған,meli
1110,Schaden::N,зыян,лёк
1111,Schaden::N,зыян,изъян
1112,Schaden::N,зыян,пакӧсьт
1113,Schaden::N,зыян,bojājums
1114,Schaden::N,зыян,kaitējums
1115,Schaden::N,зарар,лёк
1116,Schaden::N,зарар,изъян
1117,Schaden::N,зарар,пакӧсьт
1118,Schaden::N,зарар,bojājums
1119,Schaden::N,зарар,kaitējums
1120,Unglück::N,ҡаза,шог
1121,Unglück::N,ҡаза,kļūme
1122,Unglück::N,ҡаза,klizma
1123,Unglück::N,ҡаза,nelaime
1124,Schuld::N,ғәйеп,мыж
1125,Schuld::N,ғәйеп,vaina
1126,Alter::N,йәш,арлыд
1127,Alter::N,йәш,vecums
1128,Schluss::N,һуң,пом
1129,Schluss::N,һуң,beigas
1130,Schluss::N,аҙаҡ,пом
1131,Schluss::N,аҙаҡ,beigas
1132,Zeit::N,мәл,кад
1133,Zeit::N,мәл,laiks
1134,Zeit::N,заман,кад
1135,Zeit::N,заман,laiks
1136,Tag::N,көн,лун
1137,Tag::N,көн,diena
1138,Morgen::N,иртә,асыв
1139,Morgen::N,иртә,rīts
1140,Morgen::N,иртәнсәк,асыв
1141,Morgen::N,иртәнсәк,rīts
1142,Mittag::N,төш,лун шӧр
1143,Mittag::N,төш,pusdiena
1144,Abend::N,кис,рыт
1145,Abend::N,кис,vakars
1146,Nacht::N,төн,вой
1147,Nacht::N,төн,nakts
1148,Woche::N,аҙна,вежон
1149,Woche::N,аҙна,nedēļa
1150,Monat::N,ай,тӧлысь
1151,Monat::N,ай,mēnesis
1152,Jahr::N,йыл,во
1153,Jahr::N,йыл,gads
1154,Frühling::N,яҙ,тулыс
1155,Frühling::N,яҙ,pavasaris
1156,Sommer::N,йәй,гожӧм
1157,Sommer::N,йәй,vasara
1158,Herbst::N,көз,ар
1159,Herbst::N,көз,rudens
1160,Winter::N,ҡыш,тӧв
1161,Winter::N,ҡыш,ziema
1162,Januar::N,ғинуар,тӧв шӧр
1163,Januar::N,ғинуар,janvāris
1164,Februar::N,февраль,урасьӧм
1165,Februar::N,февраль,februāris
1166,März::N,март,рака
1167,März::N,март,marts
1168,April::N,апрель,кос му
1169,April::N,апрель,aprīlis
1170,Mai::N,май,ода-кора
1171,Mai::N,май,maijs
1172,Juni::N,июнь,лӧддза-номъя
1173,Juni::N,июнь,jūnijs
1174,Juli::N,июль,сора
1175,Juli::N,июль,jūlijs
1176,August::N,август,моз
1177,August::N,август,augusts
1178,September::N,сентябрь,кӧч
1179,September::N,сентябрь,septembris
1180,Oktober::N,октябрь,йирым
1181,Oktober::N,октябрь,oktobris
1182,November::N,ноябрь,вӧльгым
1183,November::N,ноябрь,novembris
1184,Dezember::N,декабрь,ӧшым
1185,Dezember::N,декабрь,decembris
1186,Montag::N,дүшәмбе,выльлун
1187,Montag::N,дүшәмбе,pirmdiena
1188,Dienstag::N,шишәмбе,воторник
1189,Dienstag::N,шишәмбе,otrdiena
1190,Mittwoch::N,шаршамбы,середа
1191,Mittwoch::N,шаршамбы,trešdiena
1192,Donnerstag::N,кесаҙна,четверг
1193,Donnerstag::N,кесаҙна,ceturtdiena
1194,Freitag::N,йома,пекнича
1195,Freitag::N,йома,piektdiena
1196,Samstag::N,шәмбе,субӧта
1197,Samstag::N,шәмбе,sestdiena
1198,Sonntag::N,йәкшәмбе,вӧскресенньӧ
1199,Sonntag::N,йәкшәмбе,svētdiena
1200,groß::A,ҙур,ыджыд
1201,groß::A,ҙур,dižs
1202,groß::A,ҙур,liels
1203,klein::A,бәләкәс,ичӧт
1204,klein::A,бәләкәс,mazs
1205,lang::A,оҙон,кузь
1206,lang::A,оҙон,garš
1207,kurz::A,ҡыҫҡа,дженьыд
1208,kurz::A,ҡыҫҡа,īss
1209,breit::A,киң,ота
1210,breit::A,киң,паськыд
1211,breit::A,киң,plats
1212,schmal::A,тар,оттӧм
1213,schmal::A,тар,tievs
1214,dicht::A,йыш,сук
1215,dicht::A,йыш,blīvs
1216,dicht::A,ҡуйы,сук
1217,dicht::A,ҡуйы,blīvs
1218,dick[Gegenstand]::A,ҡалын,кыз
1219,dick[Gegenstand]::A,ҡалын,biezs
1220,dünn::A,йоҡа,вӧсни
1221,dünn::A,йоҡа,вӧсньыд
1222,dünn::A,йоҡа,plāns
1223,dünn::A,нәҙек,вӧсни
1224,dünn::A,нәҙек,вӧсньыд
1225,dünn::A,нәҙек,plāns
1226,fein::A,нескә,посни
1227,fein::A,нескә,smalks
1228,fest::A,ныҡ,зумыд
1229,fest::A,ныҡ,tvirts
1230,fest::A,ныҡ,noturīgs
1231,flach::A,яҫы,плавкӧс
1232,flach::A,яҫы,тшӧтшкӧс
1233,flach::A,яҫы,lēzens
1234,flach::A,яҫы,līdzens
1235,flach::A,ялпаҡ,плавкӧс
1236,flach::A,ялпаҡ,тшӧтшкӧс
1237,flach::A,ялпаҡ,lēzens
1238,flach::A,ялпаҡ,līdzens
1239,glatt::A,шыма,вольк
1240,glatt::A,шыма,мольыд
1241,glatt::A,шыма,gluds
1242,glatt::A,шыма,slidens
1243,hart::A,ҡаты,зумыд
1244,hart::A,ҡаты,ciets
1245,weich::A,йомшаҡ,небыд
1246,weich::A,йомшаҡ,mīksts
1247,rund::A,түңәрәк,гӧгрӧс
1248,rund::A,түңәрәк,apaļš
1249,spitz::A,осло түбәле,ёсь йыла
1250,spitz::A,осло түбәле,smails
1251,scharf::A,үткер,ёсь
1252,scharf::A,үткер,ass
1253,stumpf::A,утмәҫ,ныж
1254,stumpf::A,утмәҫ,truls
1255,stumpf::A,утмәҫ,strups
1256,schwer::A,ауыр,сьӧкыд
1257,schwer::A,ауыр,smags
1258,schön::A,матур,мича
1259,schön::A,матур,лӧсьыд
1260,schön::A,матур,daiļš
1261,schön::A,матур,skaists
1262,heiß::A,эҫе,пӧсь
1263,heiß::A,эҫе,karsts
1264,warm::A,йылы,шоныд
1265,warm::A,йылы,silts
1266,kalt::A,һыуыҡ,кӧдзыд
1267,kalt::A,һыуыҡ,salts
1268,kalt::A,һыуыҡ,auksts
1269,kühl::A,һалҡынса,юзыд
1270,kühl::A,һалҡынса,ыркыд
1271,kühl::A,һалҡынса,vēss
1272,kühl::A,һалҡынса,dzestrs
1273,frisch::A,һалҡынса,выль
1274,frisch::A,һалҡынса,svaigs
1275,feucht::A,еүеш,уль
1276,feucht::A,еүеш,mitrs
1277,feucht::A,еүеш,drēgns
1278,feucht::A,дымлы,уль
1279,feucht::A,дымлы,mitrs
1280,feucht::A,дымлы,drēgns
1281,nass::A,еүеш,ва
1282,nass::A,еүеш,slapjš
1283,trocken::A,кипкән,кос
1284,trocken::A,кипкән,sauss
1285,voll::A,тулы,кыз
1286,voll::A,тулы,pilns
1287,leer::A,буш,куш
1288,leer::A,буш,тыртӧм
1289,leer::A,буш,tukšs
1290,offen::A,асыҡ,восьса
1291,offen::A,асыҡ,vaļējs
1292,offen::A,асыҡ,atvērts
1293,geschlossen::A,ябыҡ,пӧдса
1294,geschlossen::A,ябыҡ,slēgts
1295,sauber::A,таҙа,сӧстӧм
1296,sauber::A,таҙа,tīrs
1297,sauber::A,таҙа,spodrs
1298,schmutzig::A,бысраҡ,няйт
1299,schmutzig::A,бысраҡ,netīrs
1300,schmutzig::A,бысраҡ,dubļains
1301,roh::A,сей,уль
1302,roh::A,сей,jēls
1303,reif::A,өлгөрғән,кисьмӧм
1304,reif::A,өлгөрғән,gatavs
1305,reif::A,өлгөрғән,nobriedis
1306,lecker::A,тәмле,чӧскыд
1307,lecker::A,тәмле,gards
1308,lecker::A,тәмле,garšīgs
1309,süß::A,тямле,юмов
1310,süß::A,тямле,чӧскыд
1311,süß::A,тямле,salds
1312,süß::A,тәм-том,юмов
1313,süß::A,тәм-том,чӧскыд
1314,süß::A,тәм-том,salds
1315,bitter::A,әсе,курыд
1316,bitter::A,әсе,sūrs
1317,bitter::A,әсе,rūgts
1318,sauer::A,әсе,шома
1319,sauer::A,әсе,skābs
1320,hell::A,яҡты,югыд
1321,hell::A,яҡты,gaišs
1322,dunkel::A,ҡараңғы,пемыд
1323,dunkel::A,ҡараңғы,tumšs
1324,schwarz::A,ҡара,сьӧд
1325,schwarz::A,ҡара,melns
1326,weiß::A,аҡ,еджыд
1327,weiß::A,аҡ,balts
1328,rot::A,матур,гӧрд
1329,rot::A,матур,sarkans
1330,rot::A,һылыу,гӧрд
1331,rot::A,һылыу,sarkans
1332,rot::A,сибәр,гӧрд
1333,rot::A,сибәр,sarkans
1334,gelb::A,һары,виж
1335,gelb::A,һары,dzeltens
1336,blau::A,күк,лӧз
1337,blau::A,күк,zils
1338,grün::A,йәшел,веж
1339,grün::A,йәшел,турунвиж
1340,grün::A,йәшел,zaļš
1341,grau::A,буҙ,руд
1342,grau::A,буҙ,pelēks
1343,bunt::A,сыбар,сера
1344,bunt::A,сыбар,raibs
1345,bunt::A,сыбар,krāsains
1346,bunt::A,ала-ҡола,сера
1347,bunt::A,ала-ҡола,raibs
1348,bunt::A,ала-ҡола,krāsains
1349,billig::A,арзан,донтӧг
1350,billig::A,арзан,lēts
1351,teuer::A,ҡыйбатлы,дона
1352,teuer::A,ҡыйбатлы,dārgs
1353,wertvoll::A,ҡиммәтле,дона
1354,wertvoll::A,ҡиммәтле,vērtīgs
1355,blind::A,һуҡыр,синтӧм
1356,blind::A,һуҡыр,akls
1357,taub::A,һаңғырау,пельтӧм
1358,taub::A,һаңғырау,kurls
1359,kräftig::A,көслө,вынйӧра
1360,kräftig::A,көслө,spēcīgs
1361,kräftig::A,ҡеүәтле,вынйӧра
1362,kräftig::A,ҡеүәтле,spēcīgs
1363,stark::A,көслө,ён
1364,stark::A,көслө,вына
1365,stark::A,көслө,stiprs
1366,stark::A,ҡеүәтле,ён
1367,stark::A,ҡеүәтле,вына
1368,stark::A,ҡеүәтле,stiprs
1369,schwach::A,көсһөҙ,жеб
1370,schwach::A,көсһөҙ,vājš
1371,fett::A,һимеҙ,госа
1372,fett::A,һимеҙ,brangs
1373,schlank::A,зифа,веськыд
1374,schlank::A,зифа,slaids
1375,hübsch::A,матур,мича
1376,hübsch::A,матур,лӧсьыд
1377,hübsch::A,матур,glīts
1378,böse::A,асыулы,лёк
1379,böse::A,асыулы,ļauns
1380,böse::A,асыулы,negants
1381,dumm::A,иҫәр,йӧй
1382,dumm::A,иҫәр,вежӧртӧм
1383,dumm::A,иҫәр,stulbs
1384,dumm::A,иҫәр,muļķīgs
1385,faul::A,иренсәк,дыш
1386,faul::A,иренсәк,slinks
1387,fleißig::A,тырыш,зільысь
1388,fleißig::A,тырыш,čakls
1389,fleißig::A,тырыш,cītīgs
1390,geizig::A,һаран,топыд
1391,geizig::A,һаран,skops
1392,geizig::A,һаран,sīksts
1393,klug::A,аҡыллы,юра
1394,klug::A,аҡыллы,вежӧра
1395,klug::A,аҡыллы,gudrs
1396,geschickt::A,оҫта,кипода
1397,geschickt::A,оҫта,кужысь
1398,geschickt::A,оҫта,manīgs
1399,lieb::A,яғымлы,муса
1400,lieb::A,яғымлы,мича
1401,lieb::A,яғымлы,лӧсьыд
1402,lieb::A,яғымлы,mīļš
1403,lustig::A,күңелле,кыпыд
1404,lustig::A,күңелле,jautrs
1405,sanft::A,йыуаш,мелі
1406,sanft::A,йыуаш,liegs
1407,hungrig::A,ас,тшыг
1408,hungrig::A,ас,izsalcis
1409,krank::A,сирле,висьысь
1410,krank::A,сирле,slims
1411,krank::A,ауырыу,висьысь
1412,krank::A,ауырыу,slims
1413,nackt::A,яланғас,пасьтӧм
1414,nackt::A,яланғас,pliks
1415,traurig::A,яманһыу,гажтӧм
1416,traurig::A,яманһыу,bēdīgs
1417,traurig::A,яманһыу,skumīgs
1418,lebendig::A,тере,ловъя
1419,lebendig::A,тере,dzīvs
1420,lebendig::A,йәнле,ловъя
1421,lebendig::A,йәнле,dzīvs
1422,gut::A,яҡшы,бур
1423,gut::A,яҡшы,labs
1424,schlecht::A,хөрт,лёк
1425,schlecht::A,хөрт,омӧль
1426,schlecht::A,хөрт,slikts
1427,schlecht::A,алама,лёк
1428,schlecht::A,алама,омӧль
1429,schlecht::A,алама,slikts
1430,richtig::A,дөрөҫ,инӧд
1431,richtig::A,дөрөҫ,riktīgs
1432,schlimm::A,хөрт,омӧль
1433,schlimm::A,хөрт,туйтӧм
1434,schlimm::A,хөрт,nelāgs
1435,schlimm::A,хөрт,nejauks
1436,schlimm::A,алама,омӧль
1437,schlimm::A,алама,туйтӧм
1438,schlimm::A,алама,nelāgs
1439,schlimm::A,алама,nejauks
1440,wahr::A,дөрөҫ,абу ылӧг
1441,wahr::A,дөрөҫ,īsts
1442,wahr::A,дөрөҫ,patiess
1443,alt::A,иҫке,важ
1444,alt::A,иҫке,sens
1445,alt::A,иҫке,vęcs
1446,alt::A,боронғо,важ
1447,alt::A,боронғо,sens
1448,alt::A,боронғо,vęcs
1449,neu::A,яңы,выль
1450,neu::A,яңы,jauns
1451,ehemalig::A,элекке,вӧвлӧм
1452,ehemalig::A,элекке,bijušais
1453,alt[Lebewesen]::A,ҡарт,пӧрысь
1454,alt[Lebewesen]::A,ҡарт,vecs
1455,jung::A,йәш,том
1456,jung::A,йәш,jauns
1457,arm::A,фәҡир,гӧль
1458,arm::A,фәҡир,nabags
1459,reich::A,бай,озыр
1460,reich::A,бай,bagāts
1461,bekannt::A,таныш,тӧдса
1462,bekannt::A,таныш,zināms
1463,bekannt::A,таныш,pazīstams
1464,berühmt::A,атаҡлы,нималан
1465,berühmt::A,атаҡлы,кывсян
1466,berühmt::A,атаҡлы,slavens
1467,berühmt::A,данлыҡлы,нималан
1468,berühmt::A,данлыҡлы,кывсян
1469,berühmt::A,данлыҡлы,slavens
1470,fremd::A,ят,йӧз
1471,fremd::A,ят,svešs
1472,fremd::A,сит,йӧз
1473,fremd::A,сит,svešs
1474,verschieden::A,төрлө,абу ӧткодь
1475,verschieden::A,төрлө,разнӧй
1476,verschieden::A,төрлө,dažāds
1477,nah::A,яҡын,матыс
1478,nah::A,яҡын,tuvs
