,Concept_ID,de,lez
772,sieden::V,sieden,ругун
773,faulen::V,faulen,кутӏун
774,verfaulen::V,verfaulen,чуьруьтмиш хьун
775,verfaulen::V,verfaulen,кутӏун
776,reißen::V,reißen,атӏун
777,reißen::V,reißen,къазунун
778,versinken::V,versinken,батмиш хьун
779,vergehen::V,vergehen,алатун
780,erscheinen::V,erscheinen,майдандиз акъатун
781,verschwinden::V,verschwinden,квахьун
782,sinken::V,sinken,элекьун
783,abnehmen::V,abnehmen,тӏимил хьун
784,abnehmen::V,abnehmen,гъвечӏи хьун
785,zunehmen::V,zunehmen,артух хьун
786,steigen::V,steigen,хкаж хьун
787,wachsen::V,wachsen,экъечӏун
788,glänzen::V,glänzen,цӏарцӏар гун
789,funkeln::V,funkeln,нур гун
790,lärmen::V,lärmen,ван авун
791,läuten::V,läuten,зенг ягъун
792,klingeln::V,klingeln,зенг ягъун
793,klirren::V,klirren,зигринг авун
794,brausen::V,brausen,къати хьун
795,rauschen::V,rauschen,вишриш авун
796,klingen::V,klingen,ван авун
797,bellen::V,bellen,элуькьун
798,heulen::V,heulen,къув ягъун
799,blasen::V,blasen,уф гун
800,pfeifen::V,pfeifen,уьфт ягъун
801,schreien::V,schreien,гьараюн
802,stöhnen::V,stöhnen,суза авун
803,zittern::V,zittern,зурзун
804,leben::V,leben,яшамиш хьун
805,geboren werden::V,geboren werden,хьун
806,atmen::V,atmen,нефес чӏугун
807,trinken::V,trinken,хъун
808,essen::V,essen,тӏуьн
809,schlucken::V,schlucken,туькьуьнун
810,müde werden::V,müde werden,галатун
811,müde werden::V,müde werden,юргъун хьун
812,einschlafen::V,einschlafen,ксун
813,schlafen::V,schlafen,ксун
814,aufwachen::V,aufwachen,ахварай аватун
815,aufstehen::V,aufstehen,къарагъун
816,sich erholen::V,sich erholen,ял ягъун
817,krank werden::V,krank werden,кефсуз хьун
818,krank sein::V,krank sein,тӏа хьун
819,schmerzen::V,schmerzen,тӏа хьун
820,husten::V,husten,уьгьуь ягъун
821,genesen::V,genesen,сагъ хъхьун
822,sterben::V,sterben,кьин
823,umkommen::V,umkommen,терг хьун
824,sich bewegen::V,sich bewegen,юзун
825,sich rühren::V,sich rühren,юзун
826,sich erheben::V,sich erheben,къарагъун
827,sich setzen::V,sich setzen,ацукьун
828,hinfallen::V,hinfallen,алукьун
829,laufen::V,laufen,къекъуьн
830,schreiten::V,schreiten,ккамар къачун
831,spazierengehen::V,spazierengehen,сейр авун
832,eilen::V,eilen,тади авун
833,sich beeilen::V,sich beeilen,гьерекатун
834,sausen::V,sausen,чкурун
835,rennen::V,rennen,катун
836,rennen::V,rennen,зверун
837,springen::V,springen,хкадарун
838,klettern::V,klettern,акьахун
839,schaukeln::V,schaukeln,
840,kriechen::V,kriechen,капаралди фин
841,schwimmen::V,schwimmen,сирнав авун
842,tauchen::V,tauchen,кьилихъди циз вегьин
843,rudern::V,rudern,кьусуйралди лодка гьалун
844,rudern::V,rudern,цуьруьгъуьлдалди кӏватӏун
845,fahren::V,fahren,фин
846,fliegen::V,fliegen,лув гун
847,fliegen::V,fliegen,цавай фин
848,gehen::V,gehen,фин
849,weggehen::V,weggehen,хъфин
850,abfahren::V,abfahren,фин
851,abfahren::V,abfahren,рекье гьатун
852,anhalten::V,anhalten,акъвазун
853,hineingehen::V,hineingehen,гьахьун
854,eintreten::V,eintreten,гьахьун
855,kommen::V,kommen,атун
856,ankommen::V,ankommen,атун
857,zurückkommen::V,zurückkommen,хтун
858,bleiben::V,bleiben,амукьун
859,warten::V,warten,гуьзлемишун
860,erwarten::V,erwarten,вил алаз акъвазун
861,suchen::V,suchen,къекъуьн
862,finden::V,finden,жугъун
863,versuchen::V,versuchen,алахъун
864,vorbereiten::V,vorbereiten,гьазурун
865,lieben::V,lieben,кӏан хьун
866,mögen::V,mögen,рикӏ ацукьун
867,lachen::V,lachen,хъуьруьн
868,rühren::V,rühren,
869,weinen::V,weinen,шехьун
870,schimpfen::V,schimpfen,сеперар гун
871,schimpfen::V,schimpfen,экъуьгъунар авун
872,sich ärgern::V,sich ärgern,хъел акатун
873,sich fürchten::V,sich fürchten,кичӏе хьун
874,fürchten::V,fürchten,къурхутмиш хьун
875,fliehen::V,fliehen,катун
876,flüchten::V,flüchten,катун
877,sehen::V,sehen,акун
878,anschauen::V,anschauen,вил вегьин
879,ansehen::V,ansehen,килигун
880,hören::V,hören,ван хьун
881,zuhören::V,zuhören,яб гун
882,probieren::V,probieren,дад акун
883,riechen::V,riechen,ни чӏугун
884,fühlen::V,fühlen,гьисс авун
885,scheinen::V,scheinen,
886,zu sehen sein::V,zu sehen sein,
887,vernehmen::V,vernehmen,
888,frieren::V,frieren,кьун
889,frieren::V,frieren,мекьи хьун
890,tun::V,tun,авун
891,können::V,können,хьун
892,können::V,können,акъакьун
893,wollen::V,wollen,кӏан хьун
894,anfangen::V,anfangen,башламишун
895,beenden::V,beenden,куьтягьун
896,aufhören::V,aufhören,акъвазун
897,gelingen::V,gelingen,арадал атун
898,geraten::V,geraten,акъатун
899,öffnen::V,öffnen,ахъаюн
900,schließen::V,schließen,акьалун
901,stellen::V,stellen,эцигун
902,setzen::V,setzen,ацукьарун
903,legen::V,legen,эцигун
904,berühren::V,berühren,хкӏурун
905,verbinden::V,verbinden,гилигун
906,bedecken::V,bedecken,кӏевун
907,aufhängen::V,aufhängen,куьрсарун
908,anzünden::V,anzünden,куькӏуьрун
909,aufheben::V,aufheben,хкажун
910,zurücklassen::V,zurücklassen,тун
911,verlieren::V,verlieren,квадарун
912,fallen lassen::V,fallen lassen,авадрун
913,machen::V,machen,авун
914,machen::V,machen,кар авун
915,herstellen::V,herstellen,расун
916,bauen::V,bauen,туькӏуьрун
917,reparieren::V,reparieren,расун
918,verbessern::V,verbessern,хъсанрун
919,ändern::V,ändern,табдил авун
920,graben::V,graben,эгъуьнун
921,beugen::V,beugen,акӏажарун
922,beugen::V,beugen,кангур авун
923,biegen::V,biegen,патахъарун
924,drehen::V,drehen,алчударун
925,wenden::V,wenden,
926,umdrehen::V,umdrehen,элкъуьрун
927,heben::V,heben,хкажун
928,hochheben::V,hochheben,хкажун
929,ergreifen::V,ergreifen,агалчна кьун
930,halten::V,halten,кьун
931,drücken::V,drücken,чуькьуьн
932,schieben::V,schieben,хуртӏ гун
933,kratzen::V,kratzen,къадгъунун
934,lecken::V,lecken,мез гун
935,beißen::V,beißen,кӏасун
936,abreißen::V,abreißen,галудун
937,abschneiden::V,abschneiden,атӏун
938,binden::V,binden,
939,stecken::V,stecken,сухун
940,brechen::V,brechen,хун
941,brechen::V,brechen,кукӏварун
942,klopfen::V,klopfen,тахъ-тахъ авун
943,hauen::V,hauen,ягъун
944,kleben::V,kleben,алкӏурун
945,kleben::V,kleben,кукӏурун
946,reiben::V,reiben,тӏушунун
947,streichen::V,streichen,алтадун
948,schleifen::V,schleifen,кӏвенкӏв авун
949,schneiden::V,schneiden,атӏун
950,rütteln::V,rütteln,къарсурун
951,schütteln::V,schütteln,къарсурун
952,schwenken::V,schwenken,элягъун
953,schwenken::V,schwenken,галтадун
954,schütten::V,schütten,цун
955,füllen::V,füllen,ацӏурун
956,einwickeln::V,einwickeln,кутун
957,einwickeln::V,einwickeln,элкъуьрун
958,tragen::V,tragen,тухун
959,schleppen::V,schleppen,галчӏурун
960,ziehen::V,ziehen,ялун
961,ziehen::V,ziehen,чӏугун
962,aufbewahren::V,aufbewahren,хуьн
963,werfen::V,werfen,гадрун
964,fangen::V,fangen,кьун
965,packen::V,packen,кьун
966,verstecken::V,verstecken,кӏевун
967,teilen::V,teilen,паюн
968,schicken::V,schicken,ракъурун
969,bringen::V,bringen,гъун
970,hinzufügen::V,hinzufügen,алава авун
971,bekommen::V,bekommen,къачун
972,bekommen::V,bekommen,жугъурун
973,erhalten::V,erhalten,къачун
974,nehmen::V,nehmen,къачун
975,wählen::V,wählen,хкягъун
976,auswählen::V,auswählen,хкягъун
977,bewahren::V,bewahren,хуьн
978,behindern::V,behindern,манийвал авун
979,verderben::V,verderben,чӏурун
980,beschädigen::V,beschädigen,нукьсанвал гун
981,zerbrechen::V,zerbrechen,хун
982,zerreißen::V,zerreißen,къазунун
983,zerstören::V,zerstören,чӏурун
984,zerstören::V,zerstören,барбатӏун
985,verbrennen::V,verbrennen,ккун
986,geben::V,geben,гун
987,reichen::V,reichen,вугун
988,reichen::V,reichen,гун
989,schenken::V,schenken,пишкеш авун
990,versprechen::V,versprechen,гаф гун
991,wünschen::V,wünschen,дуьа авун
992,loben::V,loben,тариф авун
993,küssen::V,küssen,темен гун
994,wiegen::V,wiegen,эчӏягъун
995,zudecken::V,zudecken,гьалдун
996,wecken::V,wecken,ахварай авудун
997,zeigen::V,zeigen,къалурун
998,führen::V,führen,тухун
999,lehren::V,lehren,кӏелиз тун
1000,unterrichten::V,unterrichten,тарс гун
1001,aufziehen::V,aufziehen,тербия гун
1002,aufziehen::V,aufziehen,тербияламишун
1003,leiten::V,leiten,идара авун
1004,antreiben::V,antreiben,тади кутун
1005,lassen::V,lassen,
1006,einladen::V,einladen,теклиф авун
1007,vereinigen::V,vereinigen,сад авун
1008,besuchen::V,besuchen,кьилив атун
1009,treffen::V,treffen,гьалтун
1010,sich versammeln::V,sich versammeln,алтӏушун
1011,spielen::V,spielen,къугъун
1012,singen::V,singen,лугьун
1013,singen::V,singen,мани лугьун
1014,tanzen::V,tanzen,кьуьл авун
1015,sich trennen::V,sich trennen,къакъатун
1016,verlassen::V,verlassen,гъил къачун
1017,retten::V,retten,къутармишун
1018,bewachen::V,bewachen,хуьн
1019,schützen::V,schützen,хуьн
1020,verteidigen::V,verteidigen,хуьн
1021,sich schlagen::V,sich schlagen,кукӏун
1022,schießen::V,schießen,акъатун
1023,siegen::V,siegen,гъалиб хьун
1024,ärgern::V,ärgern,хъел гъун
1025,ärgern::V,ärgern,хъел кутун
1026,schlagen::V,schlagen,ягъун
1027,schlagen::V,schlagen,галукьарун
1028,treten::V,treten,кьуьл къекъягъун
1029,treten::V,treten,кьуьл эцягъун
1030,stechen::V,stechen,акьадарун
1031,stoßen::V,stoßen,эцягъун
1032,stehlen::V,stehlen,чуьнуьхун
1033,stören::V,stören,хкуьрун
1034,belästigen::V,belästigen,хкуьрун
1035,belästigen::V,belästigen,азият гун
1036,verbergen::V,verbergen,далдаламишун
1037,täuschen::V,täuschen,алцурарун
1038,täuschen::V,täuschen,алцуррун
1039,betrügen::V,betrügen,алцурарун
1040,betrügen::V,betrügen,гьарамзадавал авун
1041,töten::V,töten,яна кьин
1042,wohnen::V,wohnen,дуланмиш хьун
1043,arbeiten::V,arbeiten,кӏвалахун
1044,arbeiten::V,arbeiten,кӏвалах авун
1045,sammeln::V,sammeln,кӏватӏун
1046,pflücken::V,pflücken,атӏун
1047,jagen::V,jagen,гъуьрч авун
1048,fischen::V,fischen,гъетер кьун
1049,fassen::V,fassen,кьун
1050,hüten::V,hüten,чӏура хуьн
1051,treiben::V,treiben,гьалун
1052,anbinden::V,anbinden,акалун
1053,füttern::V,füttern,ем гун
1054,melken::V,melken,ацун
1055,hacken::V,hacken,куьткуьнун
1056,gießen::V,gießen,яд гун
1057,reifen::V,reifen,чурун
1058,reifen::V,reifen,агакьун
1059,zubereiten::V,zubereiten,гьазурун
1060,kochen::V,kochen,ругун
1061,backen::V,backen,чурун
1062,braten::V,braten,чурун
1063,umrühren::V,umrühren,какадарун
1064,stricken::V,stricken,хурун
1065,nähen::V,nähen,цун
1066,färben::V,färben,шир ягъун
1067,reinigen::V,reinigen,михьун
1068,waschen::V,waschen,чуьхуьн
1069,abwischen::V,abwischen,гуьцӏун
1070,spülen::V,spülen,экъуьрун
1071,fegen::V,fegen,шуткун
1072,kehren::V,kehren,кул алтадун
1073,baden::V,baden,эхъуьн
1074,sich waschen::V,sich waschen,жендек чуьхуьн
1075,ausziehen::V,ausziehen,хутӏунун
1076,ausziehen::V,ausziehen,галудун
1077,anziehen::V,anziehen,алукӏун
1078,sich anziehen::V,sich anziehen,алукӏун
1079,sich anziehen::V,sich anziehen,парталар алукӏун
1080,kämmen::V,kämmen,эвягъун
1081,schmücken::V,schmücken,безетмишун
1082,schmücken::V,schmücken,гуьрчегарун
1083,sagen::V,sagen,лугьун
1084,sprechen::V,sprechen,рахун
1085,reden::V,reden,рахун
1086,sich unterhalten::V,sich unterhalten,ихтилат авун
1087,fragen::V,fragen,жузун
1088,bitten::V,bitten,тӏалабун
1089,erzählen::V,erzählen,ахъаюн
1090,mitteilen::V,mitteilen,хабар гун
1091,nennen::V,nennen,тӏвар гун
1092,rufen::V,rufen,эверун
1093,prahlen::V,prahlen,яцӏу гафар авун
1094,übersetzen::V,übersetzen,таржума авун
1095,übersetzen::V,übersetzen,гафладун
1096,denken::V,denken,фикир авун
1097,glauben::V,glauben,агъун
1098,bemerken::V,bemerken,фикир гун
1099,erkennen::V,erkennen,
1100,begreifen::V,begreifen,гъавурда акьун
1101,verstehen::V,verstehen,
1102,lernen::V,lernen,кӏелун
1103,wissen::V,wissen,чир хьун
1104,wissen::V,wissen,чирхьун
1105,sich erinnern an::V,sich erinnern an,рикӏел хуьн
1106,vergessen::V,vergessen,рикӏелай фин
1107,vergessen::V,vergessen,рикӏелай алатун
1108,messen::V,messen,алцумун
1109,zählen::V,zählen,гьисабун
1110,rechnen::V,rechnen,гьисабун
1111,lesen::V,lesen,кӏелун
1112,malen::V,malen,кхьин
1113,malen::V,malen,шикилар чӏугун
1114,zeichnen::V,zeichnen,чӏугун
1115,schreiben::V,schreiben,кхьин
1116,besitzen::V,besitzen,иеси хьун
1117,kaufen::V,kaufen,къачун
1118,kaufen::V,kaufen,маса къачун
1119,verkaufen::V,verkaufen,гун
1120,verkaufen::V,verkaufen,маса гун
1121,bezahlen::V,bezahlen,къимет гун
1122,bezahlen::V,bezahlen,эвезда авун
1123,bezahlen::V,bezahlen,гьакъи агакьрун
1124,zahlen::V,zahlen,къимет гун
1125,zahlen::V,zahlen,эвезда авун
1126,zahlen::V,zahlen,гьакъи агакьрун
1127,beherrschen::V,beherrschen,иеси хьун
1128,ertragen::V,ertragen,таб гун
