,Concept_ID,lv,hu
814,Holz::N,koksne,fa
815,Brett::N,пӧв,deszka
816,Brett::N,dēlis,deszka
817,Platte::N,плита,lap
818,Platte::N,плита,lemez
819,Platte::N,plate,lap
820,Platte::N,plate,lemez
821,Platte::N,plāksne,lap
822,Platte::N,plāksne,lemez
823,Stütze::N,пыкӧд,támasz
824,Stütze::N,пыкӧд,támaszték
825,Stütze::N,мыджӧд,támasz
826,Stütze::N,мыджӧд,támaszték
827,Stütze::N,balsts,támasz
828,Stütze::N,balsts,támaszték
829,Stütze::N,atspaids,támasz
830,Stütze::N,atspaids,támaszték
831,Stange::N,потш,rúd
832,Stange::N,потш,pózna
833,Stange::N,maikste,rúd
834,Stange::N,maikste,pózna
835,Stock::N,бедь,pálca
836,Stock::N,boze,pálca
837,Stock::N,spieķis,pálca
838,Stab::N,зир,bot
839,Stab::N,zizlis,bot
840,Rohr::N,труба,cső
841,Rohr::N,caurule,cső
842,Haus::N,керка,ház
843,Haus::N,māja,ház
844,Heim::N,горт,otthon
845,Heim::N,mājas,otthon
846,Ofen::N,пач,kályha
847,Ofen::N,krāsns,kályha
848,Fußboden::N,джодж,padló
849,Fußboden::N,grīda,padló
850,Tisch::N,пызан,asztal
851,Tisch::N,galds,asztal
852,Stuhl::N,улӧс,szék
853,Stuhl::N,krēsls,szék
854,Wiege::N,зыбка,bölcső
855,Wiege::N,šūpulis,bölcső
856,Bett::N,вольпась,ágy
857,Bett::N,gulta,ágy
858,Regal::N,джадж,polc
859,Regal::N,джадж,állvány
860,Regal::N,plaukts,polc
861,Regal::N,plaukts,állvány
862,Kiste::N,куд,láda
863,Kiste::N,ящик,láda
864,Kiste::N,kaste,láda
865,Kiste::N,šķirsts,láda
866,Fenster::N,ӧшинь,ablak
867,Fenster::N,logs,ablak
868,Tür::N,ӧдзӧс,ajtó
869,Tür::N,durvis,ajtó
870,Tor::N,дзиръя,kapu
871,Tor::N,vārti,kapu
872,Zaun::N,потшӧс,kerítés
873,Zaun::N,žogs,kerítés
874,Dach::N,вевт,tető
875,Dach::N,jumts,tető
876,Leiter::N,пос,létra
877,Leiter::N,kāpnes,létra
878,Leiter::N,redeles,létra
879,Besen::N,рос,seprű
880,Besen::N,slota,seprű
881,Spaten::N,зыр,ásó
882,Spaten::N,lāpsta,ásó
883,Schaufel::N,тэльӧб,lapát
884,Schaufel::N,liekšķere,lapát
885,Gabel::N,вилки,villa
886,Gabel::N,dakšiņa,villa
887,Löffel::N,пань,kanál
888,Löffel::N,karote,kanál
889,Messer::N,пурт,kés
890,Messer::N,nazis,kés
891,Nagel::N,тув,szeg
892,Nagel::N,кӧрт тув,szeg
893,Nagel::N,nagla,szeg
894,Netz::N,тыв,háló
895,Netz::N,tīkls,háló
896,Haken::N,крук,kampó
897,Haken::N,āķis,kampó
898,Haken::N,kāsis,kampó
899,Haken::N,krampis,kampó
900,Griff::N,нуд,nyél
901,Griff::N,нуд,fogantyú
902,Griff::N,kāts,nyél
903,Griff::N,kāts,fogantyú
904,Griff::N,rokturis,nyél
905,Griff::N,rokturis,fogantyú
906,Schloss::N,томан,zár
907,Schloss::N,aizslēgs,zár
908,Bild::N,серпас,kép
909,Bild::N,glezna,kép
910,Figur::N,пертас,alak
911,Figur::N,вежньӧг,alak
912,Figur::N,figūra,alak
913,Puppe::N,акань,bábu
914,Puppe::N,lelle,bábu
915,Beutel::N,мешӧк,zacskó
916,Beutel::N,kule,zacskó
917,Beutel::N,maisiņš,zacskó
918,Bündel::N,кӧртӧд,köteg
919,Bündel::N,sainis,köteg
920,Tasche::N,сумка,táska
921,Tasche::N,soma,táska
922,Eimer::N,ведра,vödör
923,Eimer::N,spainis,vödör
924,Deckel::N,пӧдан,fedő
925,Deckel::N,пӧдан,fedél
926,Deckel::N,тупкӧд,fedő
927,Deckel::N,тупкӧд,fedél
928,Deckel::N,vāks,fedő
929,Deckel::N,vāks,fedél
930,Geschirr::N,дозмук,edény
931,Geschirr::N,тасьті-пань,edény
932,Geschirr::N,trauki,edény
933,Sack::N,мешӧк,zsák
934,Sack::N,maiss,zsák
935,Tasse::N,бекар,csésze
936,Tasse::N,тасьті,csésze
937,Tasse::N,tase,csésze
938,Topf::N,гырнич,fazék
939,Topf::N,pods,fazék
940,Kessel::N,пӧрт,üst
941,Kessel::N,пӧрт,bogrács
942,Kessel::N,katls,üst
943,Kessel::N,katls,bogrács
944,Essen::N,сёйӧм,evés
945,Essen::N,сёйӧм,étkezés
946,Essen::N,ēdiens,evés
947,Essen::N,ēdiens,étkezés
948,Nahrung::N,сёян,ennivaló
949,Nahrung::N,barība,ennivaló
950,Speise::N,сёян,étel
951,Speise::N,сёянтор,étel
952,Speise::N,ēdiens,étel
953,Fleisch::N,яй,hús
954,Fleisch::N,gaļa,hús
955,Getreide::N,нянь,gabona
956,Getreide::N,labība,gabona
957,Brei::N,рок,pép
958,Brei::N,рок,kása
959,Brei::N,putra,pép
960,Brei::N,putra,kása
961,Brei::N,biezenis,pép
962,Brei::N,biezenis,kása
963,Brot::N,нянь,kenyér
964,Brot::N,maize,kenyér
965,Scheibe::N,шӧрӧм,szelet
966,Scheibe::N,чӧлан,szelet
967,Scheibe::N,šķēle,szelet
968,Scheibe::N,rieciens,szelet
969,Fett::N,гос,háj
970,Fett::N,гос,zsír
971,Fett::N,тшог,háj
972,Fett::N,тшог,zsír
973,Fett::N,tauki,háj
974,Fett::N,tauki,zsír
975,Butter::N,вый,vaj
976,Butter::N,sviests,vaj
977,Öl::N,вый,olaj
978,Öl::N,eļļa,olaj
979,Salz::N,сов,só
980,Salz::N,sāls,só
981,Suppe::N,шыд,leves
982,Suppe::N,zupa,leves
983,Honig::N,ма,méz
984,Honig::N,medus,méz
985,Milch::N,йӧв,tej
986,Milch::N,piens,tej
987,Tee::N,чай,tea
988,Tee::N,tēja,tea
989,Leder::N,ку,bőr
990,Leder::N,āda,bőr
991,Wolle::N,вурун,gyapjú
992,Wolle::N,vilna,gyapjú
993,Stoff::N,дӧра,szövet
994,Stoff::N,drāna,szövet
995,Stoff::N,audums,szövet
996,Nadel::N,ем,tű
997,Nadel::N,adata,tű
998,Faden::N,сунис,fonál
999,Faden::N,diegs,fonál
1000,Faden::N,pavediens,fonál
1001,Knopf::N,кизь,gomb
1002,Knopf::N,poga,gomb
1003,Knoten::N,гӧрӧд,csomó
1004,Knoten::N,mezgls,csomó
1005,Farbe::N,краска,szín
1006,Farbe::N,краска,festék
1007,Farbe::N,вап,szín
1008,Farbe::N,вап,festék
1009,Farbe::N,krāsa,szín
1010,Farbe::N,krāsa,festék
1011,Kleidung::N,паськӧм,ruha
1012,Kleidung::N,паськӧм,ruházat
1013,Kleidung::N,tērps,ruha
1014,Kleidung::N,tērps,ruházat
1015,Kleidung::N,drēbes,ruha
1016,Kleidung::N,drēbes,ruházat
1017,Hemd::N,дӧрӧм,ing
1018,Hemd::N,krekls,ing
1019,Kragen::N,воротник,gallér
1020,Kragen::N,apkakle,gallér
1021,Ärmel::N,сос,ujj
1022,Ärmel::N,piedurkne,ujj
1023,Hose::N,гач,gatya
1024,Hose::N,гач,nadrág
1025,Hose::N,bikses,gatya
1026,Hose::N,bikses,nadrág
1027,Gürtel::N,вӧнь,öv
1028,Gürtel::N,josta,öv
1029,Mütze::N,шапка,sapka
1030,Mütze::N,cepure,sapka
1031,Schuh::N,башмак,cipő
1032,Schuh::N,ботинки,cipő
1033,Schuh::N,kurpe,cipő
1034,Stiefel::N,сапӧг,csizma
1035,Stiefel::N,zābaks,csizma
1036,Ring::N,кытш,gyűrű
1037,Ring::N,gredzens,gyűrű
1038,Band::N,лента,szalag
1039,Band::N,вундас,szalag
1040,Band::N,lente,szalag
1041,Kamm::N,сынан,fésű
1042,Kamm::N,ķemme,fésű
1043,Spiegel::N,рӧмпӧштан,tükör
1044,Spiegel::N,spogulis,tükör
1045,Riemen::N,тасма,szíj
1046,Riemen::N,siksna,szíj
1047,Schnur::N,гез,zsinór
1048,Schnur::N,aukla,zsinór
1049,Leine::N,юргез,póráz
1050,Leine::N,saite,póráz
1051,Decke::N,эшкын,takaró
1052,Decke::N,шебрас,takaró
1053,Decke::N,sega,takaró
1054,Kissen::N,юрлӧс,párna
1055,Kissen::N,spilvens,párna
1056,Tuch::N,чышъян,kendő
1057,Tuch::N,vadmala,kendő
1058,Handtuch::N,ки чышкӧд,törülköző
1059,Handtuch::N,кизьчышъян,törülköző
1060,Handtuch::N,dvielis,törülköző
1061,Kraft::N,этш,erő
1062,Kraft::N,эбӧс,erő
1063,Kraft::N,spēks,erő
1064,Stärke::N,ёнлун,erő
1065,Stärke::N,ёнлун,erősség
1066,Stärke::N,чорыдлун,erő
1067,Stärke::N,чорыдлун,erősség
1068,Stärke::N,stiprums,erő
1069,Stärke::N,stiprums,erősség
1070,Gesundheit::N,дзоньвидзалун,egészség
1071,Gesundheit::N,veselība,egészség
1072,Krankheit::N,висьӧм,kór
1073,Krankheit::N,висьӧм,betegség
1074,Krankheit::N,slimība,kór
1075,Krankheit::N,slimība,betegség
1076,Schmerz::N,висьӧм,fájdalom
1077,Schmerz::N,sāpes,fájdalom
1078,Wunde::N,дой,seb
1079,Wunde::N,brūce,seb
1080,Wunde::N,jēlums,seb
1081,Fieber::N,жар,láz
1082,Fieber::N,drudzis,láz
1083,Fieber::N,karstums,láz
1084,Arznei::N,лекарство,orvosság
1085,Arznei::N,лекарство,gyógyszer
1086,Arznei::N,зелля,orvosság
1087,Arznei::N,зелля,gyógyszer
1088,Arznei::N,zāles,orvosság
1089,Arznei::N,zāles,gyógyszer
1090,Arznei::N,medikaments,orvosság
1091,Arznei::N,medikaments,gyógyszer
1092,Brücke::N,пос,híd
1093,Brücke::N,tilts,híd
1094,Brunnen::N,юкмӧс,kút
1095,Brunnen::N,aka,kút
1096,Weide::N,пӧскӧтина,legelő
1097,Weide::N,ganības,legelő
1098,Pfad::N,туй,ösvény
1099,Pfad::N,кыснан,ösvény
1100,Pfad::N,taka,ösvény
1101,Weg::N,туй,út
1102,Weg::N,ceļš,út
1103,Straße::N,туй,út
1104,Straße::N,iela,út
1105,Dorf::N,сикт,falu
1106,Dorf::N,ciems,falu
1107,Stadt::N,кар,város
1108,Stadt::N,pilsēta,város
1109,Brief::N,письмӧ,levél
1110,Brief::N,vēstule,levél
1111,Buch::N,небӧг,könyv
1112,Buch::N,grāmata,könyv
1113,Buchstabe::N,шыпас,betű
1114,Buchstabe::N,burts,betű
1115,Zeitung::N,газет,újság
1116,Zeitung::N,газет,hírlap
1117,Zeitung::N,avīze,újság
1118,Zeitung::N,avīze,hírlap
1119,Zeitung::N,laikraksts,újság
1120,Zeitung::N,laikraksts,hírlap
1121,Leben::N,лов,élet
1122,Leben::N,олӧм,élet
1123,Leben::N,dzīve,élet
1124,Tod::N,кулӧм,halál
1125,Tod::N,nāve,halál
1126,Grab::N,гу,sír
1127,Grab::N,kaps,sír
1128,Kirche::N,вичко,templom
1129,Kirche::N,baznīca,templom
1130,Sünde::N,мыж,bűn
1131,Sünde::N,мыж,vétek
1132,Sünde::N,grēks,bűn
1133,Sünde::N,grēks,vétek
1134,Gott::N,ен,isten
1135,Gott::N,dievs,isten
1136,Arbeiter::N,уджалысь,munkás
1137,Arbeiter::N,strādnieks,munkás
1138,Chef::N,юралысь,főnök
1139,Chef::N,веськӧдлысь,főnök
1140,Chef::N,šefs,főnök
1141,Chef::N,vadītajs,főnök
1142,Chef::N,priekšnieks,főnök
1143,Meister::N,вӧчысь,mester
1144,Meister::N,meistars,mester
1145,Arzt::N,врач,orvos
1146,Arzt::N,бурдӧдысь,orvos
1147,Arzt::N,ārsts,orvos
1148,Lehrer::N,велӧдысь,tanár
1149,Lehrer::N,велӧдысь,tanító
1150,Lehrer::N,skolotājs,tanár
1151,Lehrer::N,skolotājs,tanító
1152,Geld::N,сьӧм,pénz
1153,Geld::N,nauda,pénz
1154,Geschäft::N,удж,üzlet
1155,Geschäft::N,bizness,üzlet
1156,Geschäft::N,darījums,üzlet
1157,Laden::N,вузасянін,bolt
1158,Laden::N,bode,bolt
1159,Laden::N,veikals,bolt
1160,Preis::N,дон,ár
1161,Preis::N,cena,ár
1162,Ware::N,тӧвар,áru
1163,Ware::N,prece,áru
1164,Nutzen::N,воӧм,haszon
1165,Nutzen::N,выгӧда,haszon
1166,Nutzen::N,labums,haszon
1167,Reichtum::N,озырлун,gazdagság
1168,Reichtum::N,bagātība,gazdagság
1169,Welt::N,енкӧла,világ
1170,Welt::N,pasaule,világ
1171,Land::N,му,ország
1172,Land::N,zeme,ország
1173,Staat::N,канму,állam
1174,Staat::N,государство,állam
1175,Staat::N,valsts,állam
1176,König::N,кан,király
1177,König::N,ķēniņš,király
1178,König::N,karalis,király
1179,Macht::N,каналӧм,hatalom
1180,Macht::N,vara,hatalom
1181,Grenze::N,су,határ
1182,Grenze::N,суйӧр,határ
1183,Grenze::N,robeža,határ
1184,Krieg::N,ожман,háború
1185,Krieg::N,karš,háború
1186,Feind::N,враг,ellenség
1187,Feind::N,вӧрӧг,ellenség
1188,Feind::N,ienaidnieks,ellenség
1189,Gewalt::N,мырдöналöм,erőszak
1190,Gewalt::N,vara,erőszak
1191,Gewalt::N,vardarbība,erőszak
1192,Kampf::N,вермасьӧм,harc
1193,Kampf::N,cīņa,harc
1194,Bogen[Waffe]::N,ньӧввуж,íj
1195,Bogen[Waffe]::N,loks,íj
1196,Pfeil::N,ньӧв,nyíl
1197,Pfeil::N,bulta,nyíl
1198,Gewehr::N,пишшаль,puska
1199,Gewehr::N,пишшаль,fegyver
1200,Gewehr::N,šautene,puska
1201,Gewehr::N,šautene,fegyver
1202,Fehler::N,сорсьӧм,hiba
1203,Fehler::N,дзугсьӧм,hiba
1204,Fehler::N,kļūda,hiba
1205,Lüge::N,пӧръясьӧм,hazugság
1206,Lüge::N,ылӧдлӧм,hazugság
1207,Lüge::N,meli,hazugság
1208,Schaden::N,лёк,kár
1209,Schaden::N,изъян,kár
1210,Schaden::N,пакӧсьт,kár
1211,Schaden::N,bojājums,kár
1212,Schaden::N,kaitējums,kár
1213,Unglück::N,шог,csapás
1214,Unglück::N,шог,balszerencse
1215,Unglück::N,kļūme,csapás
1216,Unglück::N,kļūme,balszerencse
1217,Unglück::N,klizma,csapás
1218,Unglück::N,klizma,balszerencse
1219,Unglück::N,nelaime,csapás
1220,Unglück::N,nelaime,balszerencse
1221,Schuld::N,мыж,bűn
1222,Schuld::N,vaina,bűn
1223,Alter::N,арлыд,kor
1224,Alter::N,vecums,kor
1225,Schluss::N,пом,vég
1226,Schluss::N,пом,befejezés
1227,Schluss::N,beigas,vég
1228,Schluss::N,beigas,befejezés
1229,Zeit::N,кад,idő
1230,Zeit::N,laiks,idő
1231,Tag::N,лун,nap
1232,Tag::N,diena,nap
1233,Morgen::N,асыв,reggel
1234,Morgen::N,rīts,reggel
1235,Mittag::N,лун шӧр,dél
1236,Mittag::N,pusdiena,dél
1237,Abend::N,рыт,este
1238,Abend::N,vakars,este
1239,Nacht::N,вой,éj
1240,Nacht::N,вой,éjszaka
1241,Nacht::N,nakts,éj
1242,Nacht::N,nakts,éjszaka
1243,Woche::N,вежон,hét
1244,Woche::N,nedēļa,hét
1245,Monat::N,тӧлысь,hó
1246,Monat::N,тӧлысь,hónap
1247,Monat::N,mēnesis,hó
1248,Monat::N,mēnesis,hónap
1249,Jahr::N,во,év
1250,Jahr::N,gads,év
1251,Frühling::N,тулыс,tavasz
1252,Frühling::N,pavasaris,tavasz
1253,Sommer::N,гожӧм,nyár
1254,Sommer::N,vasara,nyár
1255,Herbst::N,ар,ősz
1256,Herbst::N,rudens,ősz
1257,Winter::N,тӧв,tél
1258,Winter::N,ziema,tél
1259,Januar::N,тӧв шӧр,január
1260,Januar::N,janvāris,január
1261,Februar::N,урасьӧм,február
1262,Februar::N,februāris,február
1263,März::N,рака,március
1264,März::N,marts,március
1265,April::N,кос му,április
1266,April::N,aprīlis,április
1267,Mai::N,ода-кора,május
1268,Mai::N,maijs,május
1269,Juni::N,лӧддза-номъя,június
1270,Juni::N,jūnijs,június
1271,Juli::N,сора,július
1272,Juli::N,jūlijs,július
1273,August::N,моз,augusztus
1274,August::N,augusts,augusztus
1275,September::N,кӧч,szeptember
1276,September::N,septembris,szeptember
1277,Oktober::N,йирым,október
1278,Oktober::N,oktobris,október
1279,November::N,вӧльгым,november
1280,November::N,novembris,november
1281,Dezember::N,ӧшым,december
1282,Dezember::N,decembris,december
1283,Montag::N,выльлун,hétfő
1284,Montag::N,pirmdiena,hétfő
1285,Dienstag::N,воторник,kedd
1286,Dienstag::N,otrdiena,kedd
1287,Mittwoch::N,середа,szerda
1288,Mittwoch::N,trešdiena,szerda
1289,Donnerstag::N,четверг,csütörtök
1290,Donnerstag::N,ceturtdiena,csütörtök
1291,Freitag::N,пекнича,péntek
1292,Freitag::N,piektdiena,péntek
1293,Samstag::N,субӧта,szombat
1294,Samstag::N,sestdiena,szombat
1295,Sonntag::N,вӧскресенньӧ,vasárnap
1296,Sonntag::N,svētdiena,vasárnap
1297,groß::A,ыджыд,nagy
1298,groß::A,dižs,nagy
1299,groß::A,liels,nagy
1300,klein::A,ичӧт,pici
1301,klein::A,ичӧт,kicsi
1302,klein::A,mazs,pici
1303,klein::A,mazs,kicsi
1304,lang::A,кузь,hosszú
1305,lang::A,garš,hosszú
1306,kurz::A,дженьыд,rövid
1307,kurz::A,īss,rövid
1308,breit::A,ота,széles
1309,breit::A,паськыд,széles
1310,breit::A,plats,széles
1311,schmal::A,оттӧм,keskeny
1312,schmal::A,tievs,keskeny
1313,dicht::A,сук,sűrű
1314,dicht::A,blīvs,sűrű
1315,dick[Gegenstand]::A,кыз,vastag
1316,dick[Gegenstand]::A,biezs,vastag
1317,dünn::A,вӧсни,vékony
1318,dünn::A,вӧсньыд,vékony
1319,dünn::A,plāns,vékony
1320,fein::A,посни,vékony
1321,fein::A,smalks,vékony
1322,fest::A,зумыд,szilárd
1323,fest::A,tvirts,szilárd
1324,fest::A,noturīgs,szilárd
1325,flach::A,плавкӧс,sík
1326,flach::A,плавкӧс,lapos
1327,flach::A,тшӧтшкӧс,sík
1328,flach::A,тшӧтшкӧс,lapos
1329,flach::A,lēzens,sík
1330,flach::A,lēzens,lapos
1331,flach::A,līdzens,sík
1332,flach::A,līdzens,lapos
1333,glatt::A,вольк,sima
1334,glatt::A,мольыд,sima
1335,glatt::A,gluds,sima
1336,glatt::A,slidens,sima
1337,hart::A,зумыд,kemény
1338,hart::A,ciets,kemény
1339,weich::A,небыд,puha
1340,weich::A,mīksts,puha
1341,rund::A,гӧгрӧс,kerek
1342,rund::A,apaļš,kerek
1343,spitz::A,ёсь йыла,hegyes
1344,spitz::A,smails,hegyes
1345,scharf::A,ёсь,éles
1346,scharf::A,ass,éles
1347,stumpf::A,ныж,tompa
1348,stumpf::A,ныж,életlen
1349,stumpf::A,truls,tompa
1350,stumpf::A,truls,életlen
1351,stumpf::A,strups,tompa
1352,stumpf::A,strups,életlen
1353,schwer::A,сьӧкыд,nehéz
1354,schwer::A,сьӧкыд,súlyos
1355,schwer::A,smags,nehéz
1356,schwer::A,smags,súlyos
1357,schön::A,мича,szép
1358,schön::A,лӧсьыд,szép
1359,schön::A,daiļš,szép
1360,schön::A,skaists,szép
1361,heiß::A,пӧсь,forró
1362,heiß::A,karsts,forró
1363,warm::A,шоныд,meleg
1364,warm::A,silts,meleg
1365,kalt::A,кӧдзыд,hideg
1366,kalt::A,salts,hideg
1367,kalt::A,auksts,hideg
1368,kühl::A,юзыд,hűs
1369,kühl::A,юзыд,hűvös
1370,kühl::A,ыркыд,hűs
1371,kühl::A,ыркыд,hűvös
1372,kühl::A,vēss,hűs
1373,kühl::A,vēss,hűvös
1374,kühl::A,dzestrs,hűs
1375,kühl::A,dzestrs,hűvös
1376,frisch::A,выль,üde
1377,frisch::A,выль,friss
1378,frisch::A,svaigs,üde
1379,frisch::A,svaigs,friss
1380,feucht::A,уль,nedves
1381,feucht::A,mitrs,nedves
1382,feucht::A,drēgns,nedves
1383,nass::A,ва,vizes
1384,nass::A,slapjš,vizes
1385,trocken::A,кос,száraz
1386,trocken::A,sauss,száraz
1387,voll::A,кыз,telt
1388,voll::A,pilns,telt
1389,leer::A,куш,üres
1390,leer::A,тыртӧм,üres
1391,leer::A,tukšs,üres
1392,offen::A,восьса,nyílt
1393,offen::A,восьса,nyitott
1394,offen::A,vaļējs,nyílt
1395,offen::A,vaļējs,nyitott
1396,offen::A,atvērts,nyílt
1397,offen::A,atvērts,nyitott
1398,geschlossen::A,пӧдса,zárt
1399,geschlossen::A,пӧдса,csukott
1400,geschlossen::A,slēgts,zárt
1401,geschlossen::A,slēgts,csukott
1402,sauber::A,сӧстӧм,tiszta
1403,sauber::A,tīrs,tiszta
1404,sauber::A,spodrs,tiszta
1405,schmutzig::A,няйт,piszkos
1406,schmutzig::A,няйт,szennyes
1407,schmutzig::A,netīrs,piszkos
1408,schmutzig::A,netīrs,szennyes
1409,schmutzig::A,dubļains,piszkos
1410,schmutzig::A,dubļains,szennyes
1411,roh::A,уль,nyers
1412,roh::A,jēls,nyers
1413,reif::A,кисьмӧм,érett
1414,reif::A,gatavs,érett
1415,reif::A,nobriedis,érett
1416,lecker::A,чӧскыд,finom
1417,lecker::A,gards,finom
1418,lecker::A,garšīgs,finom
1419,süß::A,юмов,édes
1420,süß::A,чӧскыд,édes
1421,süß::A,salds,édes
1422,bitter::A,курыд,keserű
1423,bitter::A,sūrs,keserű
1424,bitter::A,rūgts,keserű
1425,sauer::A,шома,savanyú
1426,sauer::A,skābs,savanyú
1427,hell::A,югыд,világos
1428,hell::A,gaišs,világos
1429,dunkel::A,пемыд,sötét
1430,dunkel::A,tumšs,sötét
1431,schwarz::A,сьӧд,fekete
1432,schwarz::A,melns,fekete
1433,weiß::A,еджыд,fehér
1434,weiß::A,balts,fehér
1435,rot::A,гӧрд,vörös
1436,rot::A,sarkans,vörös
1437,gelb::A,виж,sárga
1438,gelb::A,dzeltens,sárga
1439,blau::A,лӧз,kék
1440,blau::A,zils,kék
1441,grün::A,веж,zöld
1442,grün::A,турунвиж,zöld
1443,grün::A,zaļš,zöld
1444,grau::A,руд,ősz
1445,grau::A,руд,szürke
1446,grau::A,pelēks,ősz
1447,grau::A,pelēks,szürke
1448,bunt::A,сера,tarka
1449,bunt::A,сера,színes
1450,bunt::A,raibs,tarka
1451,bunt::A,raibs,színes
1452,bunt::A,krāsains,tarka
1453,bunt::A,krāsains,színes
1454,billig::A,донтӧг,olcsó
1455,billig::A,lēts,olcsó
1456,teuer::A,дона,drága
1457,teuer::A,dārgs,drága
1458,wertvoll::A,дона,értékes
1459,wertvoll::A,vērtīgs,értékes
1460,blind::A,синтӧм,vak
1461,blind::A,akls,vak
1462,taub::A,пельтӧм,süket
1463,taub::A,kurls,süket
1464,kräftig::A,вынйӧра,erős
1465,kräftig::A,spēcīgs,erős
1466,stark::A,ён,erős
1467,stark::A,вына,erős
1468,stark::A,stiprs,erős
1469,schwach::A,жеб,gyenge
1470,schwach::A,жеб,erőtlen
1471,schwach::A,vājš,gyenge
1472,schwach::A,vājš,erőtlen
1473,fett::A,госа,hájas
1474,fett::A,brangs,hájas
1475,schlank::A,веськыд,karcsú
1476,schlank::A,slaids,karcsú
1477,hübsch::A,мича,csinos
1478,hübsch::A,лӧсьыд,csinos
1479,hübsch::A,glīts,csinos
1480,böse::A,лёк,rossz
1481,böse::A,лёк,gonosz
1482,böse::A,ļauns,rossz
1483,böse::A,ļauns,gonosz
1484,böse::A,negants,rossz
1485,böse::A,negants,gonosz
1486,dumm::A,йӧй,buta
1487,dumm::A,йӧй,ostoba
1488,dumm::A,вежӧртӧм,buta
1489,dumm::A,вежӧртӧм,ostoba
1490,dumm::A,stulbs,buta
1491,dumm::A,stulbs,ostoba
1492,dumm::A,muļķīgs,buta
1493,dumm::A,muļķīgs,ostoba
1494,faul::A,дыш,lusta
1495,faul::A,slinks,lusta
1496,fleißig::A,зільысь,szorgalmas
1497,fleißig::A,čakls,szorgalmas
1498,fleißig::A,cītīgs,szorgalmas
1499,geizig::A,топыд,fukar
1500,geizig::A,топыд,fösvény
1501,geizig::A,skops,fukar
1502,geizig::A,skops,fösvény
1503,geizig::A,sīksts,fukar
1504,geizig::A,sīksts,fösvény
1505,klug::A,юра,okos
1506,klug::A,юра,eszes
1507,klug::A,вежӧра,okos
1508,klug::A,вежӧра,eszes
1509,klug::A,gudrs,okos
1510,klug::A,gudrs,eszes
1511,geschickt::A,кипода,ügyes
1512,geschickt::A,кужысь,ügyes
1513,geschickt::A,manīgs,ügyes
1514,lieb::A,муса,drága
1515,lieb::A,муса,kedves
1516,lieb::A,мича,drága
1517,lieb::A,мича,kedves
1518,lieb::A,лӧсьыд,drága
1519,lieb::A,лӧсьыд,kedves
1520,lieb::A,mīļš,drága
1521,lieb::A,mīļš,kedves
1522,lustig::A,кыпыд,víg
1523,lustig::A,кыпыд,vidám
1524,lustig::A,jautrs,víg
1525,lustig::A,jautrs,vidám
1526,sanft::A,мелі,enyhe
1527,sanft::A,liegs,enyhe
1528,hungrig::A,тшыг,éhes
1529,hungrig::A,izsalcis,éhes
1530,krank::A,висьысь,beteg
1531,krank::A,slims,beteg
1532,nackt::A,пасьтӧм,csupasz
1533,nackt::A,пасьтӧм,meztelen
1534,nackt::A,pliks,csupasz
1535,nackt::A,pliks,meztelen
1536,traurig::A,гажтӧм,bús
1537,traurig::A,гажтӧм,szomorú
1538,traurig::A,bēdīgs,bús
1539,traurig::A,bēdīgs,szomorú
1540,traurig::A,skumīgs,bús
1541,traurig::A,skumīgs,szomorú
1542,lebendig::A,ловъя,élő
1543,lebendig::A,dzīvs,élő
1544,gut::A,бур,jó
1545,gut::A,labs,jó
1546,schlecht::A,лёк,rossz
1547,schlecht::A,омӧль,rossz
1548,schlecht::A,slikts,rossz
1549,richtig::A,инӧд,helyes
1550,richtig::A,riktīgs,helyes
1551,schlimm::A,омӧль,rossz
1552,schlimm::A,туйтӧм,rossz
1553,schlimm::A,nelāgs,rossz
1554,schlimm::A,nejauks,rossz
1555,wahr::A,абу ылӧг,igaz
1556,wahr::A,īsts,igaz
1557,wahr::A,patiess,igaz
1558,alt::A,важ,ó
1559,alt::A,важ,régi
1560,alt::A,sens,ó
1561,alt::A,sens,régi
1562,alt::A,vęcs,ó
1563,alt::A,vęcs,régi
1564,neu::A,выль,új
1565,neu::A,jauns,új
1566,ehemalig::A,вӧвлӧм,volt
1567,ehemalig::A,вӧвлӧм,egykori
1568,ehemalig::A,bijušais,volt
1569,ehemalig::A,bijušais,egykori
1570,alt[Lebewesen]::A,пӧрысь,öreg
1571,alt[Lebewesen]::A,vecs,öreg
1572,jung::A,том,fiatal
1573,jung::A,jauns,fiatal
1574,arm::A,гӧль,szegény
1575,arm::A,nabags,szegény
1576,reich::A,озыр,gazdag
1577,reich::A,bagāts,gazdag
1578,bekannt::A,тӧдса,ismert
1579,bekannt::A,тӧдса,ismeretes
1580,bekannt::A,zināms,ismert
1581,bekannt::A,zināms,ismeretes
1582,bekannt::A,pazīstams,ismert
1583,bekannt::A,pazīstams,ismeretes
1584,berühmt::A,нималан,híres
1585,berühmt::A,кывсян,híres
1586,berühmt::A,slavens,híres
1587,fremd::A,йӧз,idegen
1588,fremd::A,svešs,idegen
1589,verschieden::A,абу ӧткодь,különböző
1590,verschieden::A,разнӧй,különböző
1591,verschieden::A,dažāds,különböző
1592,nah::A,матыс,közeli
1593,nah::A,tuvs,közeli
1594,fern::A,ылі,távoli
1595,fern::A,tāls,távoli
1596,linker::A,шуйга,bal
1597,linker::A,kreisais,bal
1598,rechter::A,веськыд,jobb
1599,rechter::A,labais,jobb
