,Concept_ID,hi,nl
777,Geschäft::N,व्यापार,zaak
778,Laden::N,दुकान,winkel
779,Preis::N,दाम,prijs
780,Preis::N,मूल्य,prijs
781,Ware::N,माल,waar
782,Ware::N,पण्य,waar
783,Nutzen::N,लाभ,nut
784,Nutzen::N,लाभ,voordeel
785,Nutzen::N,फ़ायदा,nut
786,Nutzen::N,फ़ायदा,voordeel
787,Reichtum::N,धन,rijkdom
788,Reichtum::N,दौलत,rijkdom
789,Welt::N,विश्व,wereld
790,Welt::N,दुनिया,wereld
791,Land::N,देश,land
792,Land::N,मुल्क,land
793,Staat::N,राज्य,staat
794,Staat::N,राष्ट्र,staat
795,König::N,राजा,koning
796,König::N,बादशाह,koning
797,Macht::N,शासन,macht
798,Macht::N,सत्ता,macht
799,Grenze::N,सरहद,grens
800,Krieg::N,जंग,oorlog
801,Krieg::N,युद्ध,oorlog
802,Feind::N,शत्रु,vijand
803,Feind::N,दुश्मन,vijand
804,Gewalt::N,हिंसा,geweld
805,Kampf::N,लड़ाई,strijd
806,Kampf::N,लड़ाई,gevecht
807,Kampf::N,संघर्ष,strijd
808,Kampf::N,संघर्ष,gevecht
809,Bogen[Waffe]::N,कमान,boog
810,Pfeil::N,बान,pijl
811,Gewehr::N,बंदूक़,geweer
812,Fehler::N,भूल,fout
813,Fehler::N,ग़लती,fout
814,Lüge::N,झूठ,leugen
815,Lüge::N,असत्य,leugen
816,Schaden::N,हानि,schade
817,Schaden::N,नुक़सान,schade
818,Unglück::N,मुसीबत,tegenspoed
819,Unglück::N,विपात्ति,tegenspoed
820,Schuld::N,दोष,schuld
821,Schuld::N,क़सूर,schuld
822,Alter::N,आयु,leeftijd
823,Alter::N,उम्र,leeftijd
824,Schluss::N,अंत,slot
825,Schluss::N,समाप्ति,slot
826,Zeit::N,काल,tijd
827,Zeit::N,वक़्त,tijd
828,Tag::N,दिन,dag
829,Tag::N,रोज़,dag
830,Morgen::N,सुबह,morgen
831,Morgen::N,सुबह,ochtend
832,Mittag::N,दोपहर,middag
833,Mittag::N,मध्याह्न,middag
834,Abend::N,शाम,avond
835,Abend::N,संध्या,avond
836,Nacht::N,रात,nacht
837,Nacht::N,रात्रि,nacht
838,Woche::N,हफ़्ता,week
839,Monat::N,मास,maand
840,Monat::N,महीना,maand
841,Jahr::N,बरस,jaar
842,Jahr::N,वर्ष,jaar
843,Frühling::N,वसंत,lente
844,Frühling::N,वसंत,voorjaar
845,Sommer::N,गरमी,zomer
846,Sommer::N,ग्रीष्म,zomer
847,Herbst::N,शरत्,herfst
848,Herbst::N,पतझड़,herfst
849,Winter::N,जाड़ा,winter
850,Winter::N,सर्दियाँ,winter
851,Januar::N,जनवरी,januari
852,Februar::N,फ़रवरी,februari
853,März::N,मार्च,maart
854,April::N,अप्रैल,april
855,Mai::N,मई,mei
856,Juni::N,जून,juni
857,Juli::N,जुलाई,juli
858,August::N,अगस्त,augustus
859,September::N,सितंबर,september
860,Oktober::N,अक्तूबर,oktober
861,November::N,नवंबर,november
862,Dezember::N,दिसंबर,december
863,Montag::N,पीर,maandag
864,Montag::N,सोमवार,maandag
865,Dienstag::N,मंगलवार,dinsdag
866,Mittwoch::N,बुधवार,woensdag
867,Donnerstag::N,गुरुवार,donderdag
868,Donnerstag::N,बृहस्पतिवार,donderdag
869,Freitag::N,शुक्रवार,vrijdag
870,Samstag::N,सनीचर,zaterdag
871,Samstag::N,शनिवार,zaterdag
872,Sonntag::N,इतवार,zondag
873,Sonntag::N,रविवार,zondag
874,groß::A,बड़ा,groot
875,klein::A,कम,klein
876,klein::A,छोटा,klein
877,lang::A,लंबा,lang
878,lang::A,दीर्घ,lang
879,kurz::A,लधु,kort
880,kurz::A,छोटा,kort
881,breit::A,चौड़ा,breed
882,schmal::A,तंग,smal
883,schmal::A,सँकरा,smal
884,dicht::A,सघन,dicht
885,dick[Gegenstand]::A,मोटा,dik
886,dünn::A,महीन,dun
887,dünn::A,बारीक,dun
888,fein::A,कोमल,fijn
889,fein::A,सूक्ष्म,fijn
890,fest::A,दृढ़,vast
891,fest::A,मज़बूत,vast
892,flach::A,चपटा,plat
893,glatt::A,चौरस,glad
894,glatt::A,चिकना,glad
895,hart::A,कठोर,hard
896,hart::A,सख़्त,hard
897,weich::A,नरम,week
898,weich::A,मुलायम,week
899,rund::A,गोल,rond
900,rund::A,वर्तुल,rond
901,spitz::A,नुकीला,spits
902,spitz::A,नुकीला,puntig
903,scharf::A,पैना,scherp
904,stumpf::A,भोथरा,stomp
905,schwer::A,भारी,zwaar
906,schwer::A,वज़नी,zwaar
907,schön::A,सुंदर,mooi
908,schön::A,सुंदर,fraai
909,heiß::A,उष्ण,heet
910,warm::A,गरम,warm
911,kalt::A,सर्द,koud
912,kühl::A,ठंडा,koel
913,frisch::A,तर,fris
914,frisch::A,ताज़ा,fris
915,feucht::A,नम,vochtig
916,feucht::A,भीगा,vochtig
917,nass::A,गीला,nat
918,trocken::A,सूखा,droog
919,trocken::A,ख़ुश्क,droog
920,voll::A,भरा,vol
921,voll::A,पूरा,vol
922,leer::A,ख़ाली,leeg
923,offen::A,खुला,open
924,geschlossen::A,बंद,gesloten
925,sauber::A,साफ़,net
926,sauber::A,साफ़,schoon
927,sauber::A,सुथरा,net
928,sauber::A,सुथरा,schoon
929,schmutzig::A,गंदा,vuil
930,roh::A,कच्चा,rauw
931,reif::A,पक्व,rijp
932,reif::A,पक्का,rijp
933,lecker::A,मज़ेदार,lekker
934,lecker::A,स्वादिष्ट,lekker
935,süß::A,मीठा,zoet
936,bitter::A,कटु,bitter
937,bitter::A,कड़वा,bitter
938,sauer::A,खट्टा,zuur
939,hell::A,रोशन,licht
940,hell::A,रोशन,helder
941,dunkel::A,अँधेरा,donker
942,schwarz::A,काला,zwart
943,schwarz::A,स्याह,zwart
944,weiß::A,सफ़ेद,wit
945,rot::A,लाल,rood
946,rot::A,सुर्ख़,rood
947,gelb::A,पीला,geel
948,gelb::A,ज़र्द,geel
949,blau::A,नीला,blauw
950,blau::A,आसमानी,blauw
951,grün::A,हरा,groen
952,grau::A,धूसर,grijs
953,bunt::A,रंगीन,bont
954,bunt::A,बहुरंगा,bont
955,billig::A,सस्ता,goedkoop
956,teuer::A,महँगा,duur
957,wertvoll::A,क़ीमती,kostbaar
958,wertvoll::A,क़ीमती,waardevol
959,wertvoll::A,मूल्यवान्,kostbaar
960,wertvoll::A,मूल्यवान्,waardevol
961,blind::A,अंधा,blind
962,taub::A,बहरा,doof
963,kräftig::A,ताक़तवर,krachtig
964,kräftig::A,शक्तिशाली,krachtig
965,stark::A,प्रबल,sterk
966,stark::A,बलवान्,sterk
967,schwach::A,कमज़ोर,zwak
968,fett::A,मोटा,vet
969,fett::A,मांसल,vet
970,schlank::A,पतला,slank
971,schlank::A,छरहरा,slank
972,hübsch::A,सुंदर,leuk
973,hübsch::A,ख़ूबसूरत,leuk
974,böse::A,पापी,kwaad
975,böse::A,दुष्ट,kwaad
976,dumm::A,मूर्ख,dom
977,dumm::A,बुद्धू,dom
978,faul::A,आलसी,lui
979,faul::A,सुस्त,lui
980,fleißig::A,मेहनती,vlijtig
981,fleißig::A,परिश्रमी,vlijtig
982,geizig::A,कृपण,gierig
983,geizig::A,कंजूस,gierig
984,klug::A,समझदार,slim
985,klug::A,समझदार,schrander
986,klug::A,समझदार,verstandig
987,klug::A,होशियार,slim
988,klug::A,होशियार,schrander
989,klug::A,होशियार,verstandig
990,klug::A,अक़्लमंद,slim
991,klug::A,अक़्लमंद,schrander
992,klug::A,अक़्लमंद,verstandig
993,geschickt::A,किशल,handig
994,geschickt::A,किशल,vaardig
995,lieb::A,प्रिय,lief
996,lieb::A,प्यारा,lief
997,lustig::A,हँसमुख,vrolijk
998,lustig::A,ख़ुशदिल,vrolijk
999,sanft::A,नम्र,zacht
1000,hungrig::A,भूखा,hongerig
1001,krank::A,बीमार,ziek
1002,krank::A,अस्वस्थ,ziek
1003,nackt::A,नग्न,naakt
1004,traurig::A,उदास,treurig
1005,traurig::A,उदास,bedroefd
1006,traurig::A,रंजीदा,treurig
1007,traurig::A,रंजीदा,bedroefd
1008,lebendig::A,जीता,levend
1009,lebendig::A,ज़िंदा,levend
1010,gut::A,अच्छा,goed
1011,schlecht::A,बुरा,slecht
1012,schlecht::A,ख़राब,slecht
1013,richtig::A,ठीक,juist
1014,schlimm::A,बुरा,erg
1015,schlimm::A,बुरा,kwaad
1016,schlimm::A,अप्रिय,erg
1017,schlimm::A,अप्रिय,kwaad
1018,wahr::A,सच,waar
1019,alt::A,पुराना,oud
1020,neu::A,नया,nieuw
1021,ehemalig::A,भूतपूर्व,voormalig
1022,alt[Lebewesen]::A,बूढ़ा,oud
1023,alt[Lebewesen]::A,वृद्ध,oud
1024,jung::A,जवान,jong
1025,arm::A,ग़रीब,arm
1026,reich::A,धनी,rijk
1027,reich::A,अमीर,rijk
1028,bekannt::A,मालूम,bekend
1029,berühmt::A,मशहूर,beroemd
1030,berühmt::A,प्रसिद्ध,beroemd
1031,fremd::A,विदेशी,vreemd
1032,fremd::A,अपरिचित,vreemd
1033,verschieden::A,अलग,verscheiden
1034,verschieden::A,अलग,verschillend
1035,verschieden::A,भिन्न,verscheiden
1036,verschieden::A,भिन्न,verschillend
1037,nah::A,नज़दीकी,nabij
1038,nah::A,नज़दीकी,nabijgelegen
1039,fern::A,दूर,ver
1040,fern::A,दूरस्थ,ver
1041,linker::A,बायाँ,linker
1042,rechter::A,दायाँ,rechter
1043,rechter::A,दाहिना,rechter
1044,anderer::A,अन्य,andere
1045,anderer::A,दूसरा,andere
1046,erster::A,पहला,eerste
1047,erster::A,प्रथम,eerste
1048,zweiter::A,दूसरा,tweede
1049,zweiter::A,द्वितीय,tweede
1050,dritter::A,तीसरा,derde
1051,letzter::A,अंतिम,laatste
1052,letzter::A,आख़िरी,laatste
1053,allein::ADV,तनहा,alleen
1054,allein::ADV,अकेले,alleen
1055,auf einmal::ADV,वक़्त में,ineens
1056,auf einmal::ADV,वक़्त में,tegelijk
1057,zusammen::ADV,एक साथ,samen
1058,zusammen::ADV,एक साथ,bijeen
1059,zusammen::ADV,साथ साथ,samen
1060,zusammen::ADV,साथ साथ,bijeen
1061,lange::ADV,देर तक,lang
1062,plötzlich::ADV,सहसा,eensklaps
1063,plötzlich::ADV,सहसा,plotsklaps
1064,plötzlich::ADV,अचानक,eensklaps
1065,plötzlich::ADV,अचानक,plotsklaps
1066,sofort::ADV,तुरंत,terstond
1067,sofort::ADV,तुरंत,aanstonds
1068,sofort::ADV,तुरंत,onmiddelijk
1069,später::ADV,बाद को,later
1070,später::ADV,बाद में,later
1071,jetzt::ADV,अब,nu
1072,jetzt::ADV,अब,nou
1073,jetzt::ADV,अब,thans
1074,jetzt::ADV,अभी,nu
1075,jetzt::ADV,अभी,nou
1076,jetzt::ADV,अभी,thans
1077,heute::ADV,आज,heden
1078,heute::ADV,आज,vandaag
1079,morgen::ADV,कल,morgen
1080,bald::ADV,जल्दी,gauw
1081,bald::ADV,जल्दी,weldra
1082,dann::ADV,तब,dan
1083,dann::ADV,तब,toen
1084,gestern::ADV,कल,gisteren
1085,einst::ADV,एक दिन,eens
1086,einst::ADV,पहले कभी,eens
1087,damals::ADV,उस समय,toen
1088,damals::ADV,उस समय,destijds
1089,damals::ADV,उन दिनों,toen
1090,damals::ADV,उन दिनों,destijds
1091,danach::ADV,इसके बाद,daarna
1092,danach::ADV,इसके पश्चात्,daarna
1093,vorher::ADV,पहले,vooraf
1094,vorher::ADV,पहले,van tevoren
1095,vorher::ADV,पेशतर,vooraf
1096,vorher::ADV,पेशतर,van tevoren
1097,zuerst::ADV,पहले,eerst
1098,zuerst::ADV,पहले,het eerst
1099,einmal::ADV,एक बार,eens
1100,einmal::ADV,एक बार,eenmaal
1101,einmal::ADV,एक दफ़ा,eens
1102,einmal::ADV,एक दफ़ा,eenmaal
1103,manchmal::ADV,कभी कभी,soms
1104,oft::ADV,अक्सर,vaak
1105,oft::ADV,अक्सर,dikwijls
1106,immer::ADV,सदा,altijd
1107,immer::ADV,हमेशा,altijd
1108,niemals::ADV,कभी नहीं,nooit
1109,niemals::ADV,कदापि नहीं,nooit
1110,hier::ADV,इधर,hier
1111,hier::ADV,यहाँ,hier
1112,hierhin::ADV,इधर को,hierheen
1113,hierhin::ADV,यहाँ को,hierheen
1114,von hier::ADV,यहाँ से,van hier
1115,von hier::ADV,यहाँ से,hiervandaan
1116,dort::ADV,उधर,daar
1117,dort::ADV,उधर,ginds
1118,dort::ADV,वहाँ,daar
1119,dort::ADV,वहाँ,ginds
1120,dorthin::ADV,उधर को,daarheen
1121,dorthin::ADV,वहाँ को,daarheen
1122,geradeaus::ADV,सीधे,rechtuit
1123,geradeaus::ADV,सीधे,rechtdoor
1124,vorwärts::ADV,आगे,vooruit
1125,vorwärts::ADV,आगे,voorwaarts
1126,vorwärts::ADV,आगे को,vooruit
1127,vorwärts::ADV,आगे को,voorwaarts
1128,rückwärts::ADV,पीछे को,achteruit
1129,rückwärts::ADV,पीछे को,achterwaarts
1130,zurück::ADV,वापस,terug
1131,unten::ADV,नीचे,beneden
1132,unten::ADV,नीचे,onderaan
1133,hinab::ADV,नीचे को,omlaag
1134,hinab::ADV,नीचे को,naar beneden
1135,oben::ADV,ऊपर,boven
1136,hinauf::ADV,ऊपर को,omhoog
1137,hinauf::ADV,ऊपर को,naar boven
1138,überall::ADV,हर जगह,alom
1139,überall::ADV,हर जगह,overal
1140,überall::ADV,हर स्थान,alom
1141,überall::ADV,हर स्थान,overal
1142,nicht::ADV,न,niet
1143,nicht::ADV,नहीं,niet
1144,ein wenig::ADV,कुछ,wat
1145,ein wenig::ADV,ज़रा,wat
1146,ein wenig::ADV,थोड़ा,wat
1147,kaum::ADV,लगभग नहीं,amper
1148,kaum::ADV,लगभग नहीं,nauwelijks
1149,kaum::ADV,बराबर नहीं,amper
1150,kaum::ADV,बराबर नहीं,nauwelijks
1151,sehr::ADV,बहुत,erg
1152,sehr::ADV,बहुत,zeer
1153,so::ADV,ऐसा,zo
1154,noch::ADV,अभी तक,nog
1155,nur::ADV,केवल,maar
1156,nur::ADV,केवल,alleen
1157,nur::ADV,सिर्फ़,maar
1158,nur::ADV,सिर्फ़,alleen
1159,schon::ADV,चुकना,al
1160,schon::ADV,चुकना,reeds
1161,wieder::ADV,फिर,weer
1162,wieder::ADV,फिर,terug
1163,wieder::ADV,दुबारा,weer
1164,wieder::ADV,दुबारा,terug
1165,vergebens::ADV,व्यर्थ,vergeefs
1166,vergebens::ADV,व्यर्थ,tevergeefs
1167,vor::PRP,के आगे,voor
1168,vor::PRP,के सामने,voor
1169,hinter::PRP,के पीछे,achter
1170,unter::PRP,के तले,onder
1171,unter::PRP,के तले,beneden
1172,unter::PRP,के नीचे,onder
1173,unter::PRP,के नीचे,beneden
1174,durch::PRP,के पार,door
1175,neben::PRP,के पास,naast
1176,neben::PRP,की बग़ल में,naast
1177,zwischen::PRP,के बीच,tussen
1178,wegen::PRP,के कारण,wegens
1179,wegen::PRP,के कारण,vanwege
1180,wegen::PRP,की वजह से,wegens
1181,wegen::PRP,की वजह से,vanwege
1182,dies::PRN,यह,dit
1183,das::PRN,वह,dat
1184,alles::PRN,सब,alles
1185,alles::PRN,सब कुछ,alles
1186,ich::PRN,मैं,ik
1187,du::PRN,तू,je
1188,du::PRN,तू,jij
1189,er::PRN,यह,hij
1190,wir::PRN,हम,we
1191,wir::PRN,हम,wij
1192,ihr::PRN,तुम,jullie
1193,sie::PRN,ये,ze
1194,sie::PRN,ये,zij
1195,was::FPRN,क्या,wat
1196,wer::FPRN,कौन,wie
1197,wo::FADV,किधर,waar
1198,wohin::FADV,किधर,waarheen
1199,wie::FADV,कैसे,hoe
1200,warum::FADV,क्यों,waarom
1201,wieviel::FNUM,कितना,hoeveel
1202,eins::NUM,एक,één
1203,zwei::NUM,दो,twee
1204,drei::NUM,तीन,drie
1205,vier::NUM,चार,vier
1206,fünf::NUM,पाँच,vijf
1207,sechs::NUM,छह,zes
1208,sieben::NUM,सात,zeven
1209,acht::NUM,आठ,acht
1210,neun::NUM,नौ,negen
1211,zehn::NUM,दस,tien
1212,elf::NUM,ग्यारह,elf
1213,zwölf::NUM,बारह,twaalf
1214,zwanzig::NUM,बीस,twintig
1215,dreißig::NUM,तीस,dertig
1216,vierzig::NUM,चालीस,veertig
1217,fünfzig::NUM,पचास,vijftig
1218,sechzig::NUM,साठ,zestig
1219,siebzig::NUM,सत्तर,zeventig
1220,achtzig::NUM,अस्सी,tachtig
1221,neunzig::NUM,नव्वे,negentig
1222,hundert::NUM,सौ,honderd
1223,tausend::NUM,हज़ार,duizend
1224,und::CNJ,और,en
1225,oder::CNJ,या,of
1226,stehen::V,खड़ा होना,staan
1227,sitzen::V,बैठना,zitten
1228,liegen::V,लेटना,liggen
1229,hängen::V,लटकना,hangen
1230,werden::V,बनना,worden
1231,passieren::V,होना,gebeuren
1232,beginnen::V,आरंभ होना,beginnen
1233,beginnen::V,प्रारंभ होना,beginnen
1234,enden::V,अंत होना,eindigen
1235,enden::V,ख़तम होना,eindigen
1236,wechseln::V,बदलना,wijzigen
1237,wechseln::V,बदलना,veranderen
1238,aufgehen[Sonne]::V,चढ़ना,opgaan
1239,aufgehen[Sonne]::V,उदित होना,opgaan
1240,untergehen[Sonne]::V,अस्त हो जाना,ondergaan
1241,scheinen[Sonne]::V,रोशनी देना,schijnen
1242,donnern::V,गरजना,donderen
1243,wehen::V,चलना,waaien
1244,strömen::V,बहना,stromen
1245,strömen::V,प्रवाहित होना,stromen
1246,fließen::V,बहना,vloeien
1247,fließen::V,प्रवाहित होना,vloeien
1248,sich drehen::V,घूमना,draaien
1249,sich drehen::V,घूमना,zich draaien
1250,schwanken::V,हिलना,wankelen
1251,schwingen::V,हिलना,zwieren
1252,fallen::V,गिरना,vallen
1253,brennen::V,जलना,branden
1254,rauchen::V,धुआँ उड़ाना,roken
1255,regnen::V,बरसना,regenen
1256,gefrieren::V,जमना,bevriezen
1257,tauen::V,गलना,dooien
1258,tauen::V,पिघलना,dooien
1259,schmelzen::V,गलना,smelten
1260,schmelzen::V,पिघलना,smelten
1261,trocknen::V,सूखना,drogen
1262,sieden::V,उबलना,koken
1263,sieden::V,उबलना,zieden
1264,faulen::V,गलना,rotten
1265,faulen::V,सड़ना,rotten
1266,verfaulen::V,गलना,verrotten
1267,verfaulen::V,सड़ना,verrotten
1268,reißen::V,फटना,scheuren
1269,versinken::V,डूबना,verzinken
1270,vergehen::V,बीतना,vergaan
1271,vergehen::V,गुज़रना,vergaan
1272,erscheinen::V,दिखाई देना,opdagen
1273,erscheinen::V,दिखाई देना,verschijnen
1274,verschwinden::V,ग़ायब होना,verdwijnen
1275,sinken::V,घटना,zinken
1276,sinken::V,उतरना,zinken
1277,abnehmen::V,घटना,afnemen
1278,abnehmen::V,घटना,verminderen
1279,zunehmen::V,बढ़ना,toenemen
1280,steigen::V,बढ़ना,stijgen
1281,steigen::V,बढ़ना,omhooggaan
1282,wachsen::V,उगना,groeien
1283,glänzen::V,चमकना,glanzen
1284,glänzen::V,चमकना,schitteren
1285,funkeln::V,जगमगाना,fonkelen
1286,funkeln::V,टिमटिमाना,fonkelen
1287,lärmen::V,शोर मचाना,lawaai maken
1288,läuten::V,बजना,luiden
1289,klingeln::V,बजना,bellen
1290,klirren::V,झनझनाना,rinkelen
1291,brausen::V,साँय-साँय करना,bruisen
1292,rauschen::V,सरसराना,ruisen
1293,klingen::V,बजना,klinken
1294,bellen::V,भौंकना,blaffen
1295,heulen::V,गुर्राना,huilen
1296,blasen::V,फूँकना,blazen
1297,pfeifen::V,सीटी देना,fluiten
1298,schreien::V,चिल्लाना,gillen
1299,schreien::V,चिल्लाना,schreeuwen
1300,stöhnen::V,कराहना,steunen
1301,stöhnen::V,आहें भरना,steunen
1302,zittern::V,काँपना,beven
1303,zittern::V,काँपना,sidderen
1304,leben::V,जीना,leven
1305,geboren werden::V,पैदा होना,geboren worden
1306,atmen::V,साँस लेना,ademen
1307,trinken::V,पीना,drinken
1308,essen::V,खाना,eten
1309,schlucken::V,निगलना,slikken
1310,müde werden::V,थकना,moe worden
1311,müde werden::V,उकताना,moe worden
1312,einschlafen::V,सो जाना,inslapen
1313,schlafen::V,सोना,slapen
1314,aufwachen::V,जागना,ontwaken
1315,aufwachen::V,जागना,wakker worden
1316,aufstehen::V,उठना,opstaan
1317,sich erholen::V,सुस्ताना,zich ontspannen
1318,sich erholen::V,आराम करना,zich ontspannen
1319,krank werden::V,बीमार पड़ना,ziek worden
1320,krank sein::V,बीमार होना,ziek zijn
1321,schmerzen::V,दुखना,pijn doen
1322,schmerzen::V,दर्द करना,pijn doen
1323,husten::V,खाँसना,hoesten
1324,genesen::V,ठीक हो जाना,genezen
1325,genesen::V,स्वस्थ हो जाना,genezen
1326,sterben::V,मरना,sterven
1327,sterben::V,मरना,overlijden
1328,umkommen::V,मरना,omkomen
1329,sich bewegen::V,चलना,zich bewegen
1330,sich bewegen::V,हिलना,zich bewegen
1331,sich rühren::V,हिलना,zich verroeren
1332,sich erheben::V,उठना,oprijzen
1333,sich erheben::V,उठना,verrijzen
1334,sich setzen::V,बैठना,gaan zitten
1335,hinfallen::V,गिरना,vallen
1336,hinfallen::V,गिरना,neervallen
1337,laufen::V,चलना,lopen
1338,schreiten::V,क़दम जाना,stappen
1339,schreiten::V,क़दम जाना,schrijden
1340,spazierengehen::V,सैर करना,gaan wandelen
1341,eilen::V,तेज़ी से जाना,ijlen
1342,eilen::V,तेज़ी से जाना,haasten
1343,eilen::V,शीघ्रता से चलना,ijlen
1344,eilen::V,शीघ्रता से चलना,haasten
1345,sich beeilen::V,जल्दी करना,zich haasten
1346,sich beeilen::V,शीघ्रता करना,zich haasten
1347,sausen::V,बड़ी तेज़ी से चलना,stuiven
1348,rennen::V,भागना,rennen
1349,rennen::V,दौड़ना,rennen
1350,springen::V,उछलना,springen
1351,klettern::V,चढ़ना,klimmen
1352,klettern::V,चढ़ना,klauteren
1353,schaukeln::V,झूलना,schommelen
1354,kriechen::V,रेंगना,kruipen
1355,schwimmen::V,तैरना,zwemmen
1356,tauchen::V,डूबना,duiken
1357,rudern::V,खेना,roeien
1358,rudern::V,चप्पू चलाना,roeien
1359,fahren::V,चलना,rijden
1360,fahren::V,यात्रा करना,rijden
1361,fliegen::V,उड़ना,vliegen
1362,gehen::V,जाना,gaan
1363,weggehen::V,चला जाना,weggaan
1364,weggehen::V,बाहर जाना,weggaan
1365,abfahren::V,छूटना,vertrekken
1366,abfahren::V,रवाना होना,vertrekken
1367,anhalten::V,रुकना,stoppen
1368,anhalten::V,रुकना,stilhouden
1369,anhalten::V,खड़ा होना,stoppen
1370,anhalten::V,खड़ा होना,stilhouden
1371,hineingehen::V,घुसना,ingaan
1372,hineingehen::V,घुसना,binnengaan
1373,hineingehen::V,अंदर जाना,ingaan
1374,hineingehen::V,अंदर जाना,binnengaan
1375,eintreten::V,प्रवेश करना,binnenkomen
1376,kommen::V,आना,komen
1377,ankommen::V,पहुँचना,aankomen
1378,zurückkommen::V,लौटना,terugkomen
1379,zurückkommen::V,वापस आना,terugkomen
1380,bleiben::V,रहना,blijven
1381,bleiben::V,रुकना,blijven
1382,warten::V,इंतज़ार करना,wachten
1383,erwarten::V,प्रतीक्षा करना,verwachten
1384,suchen::V,ढूँढ़ना,zoeken
1385,finden::V,पाना,vinden
1386,finden::V,ढूँढ़ निकालना,vinden
1387,versuchen::V,कोशिश करना,proberen
1388,versuchen::V,कोशिश करना,beproeven
1389,vorbereiten::V,तैयार करना,voorbereiden
1390,lieben::V,प्यार करना,houden van
1391,mögen::V,पसंद होना,lusten
1392,mögen::V,पसंद होना,houden van
1393,lachen::V,हँसना,lachen
1394,rühren::V,छूना,roeren
1395,weinen::V,रोना,huilen
1396,weinen::V,रोना,schreien
1397,schimpfen::V,गाली देना,kijven
1398,schimpfen::V,गाली देना,schelden
1399,sich ärgern::V,चिढ़ना,zich ergeren
1400,sich ärgern::V,नाराज़ होना,zich ergeren
1401,sich fürchten::V,डरना,bang zijn
1402,sich fürchten::V,भय खाना,bang zijn
1403,fürchten::V,डरना से,vrezen
1404,fürchten::V,भय खाना से,vrezen
1405,fliehen::V,भागना,vluchten
1406,flüchten::V,निकल भागना,ontsnappen
1407,flüchten::V,निकल भागना,ontkomen
1408,sehen::V,देखना,zien
1409,anschauen::V,देखना,aankijken
1410,ansehen::V,दृष्टि डालना पर,aanzien
1411,ansehen::V,दृष्टि डालना पर,bekijken
1412,hören::V,सुनना,horen
1413,zuhören::V,सुनना,luisteren
1414,probieren::V,चखना,proeven
1415,riechen::V,सूँघना,ruiken
1416,fühlen::V,महसूस करना,voelen
1417,scheinen::V,लगना,lijken
1418,zu sehen sein::V,दिखाई देना,te zien zijn
1419,vernehmen::V,सुनना,vernemen
1420,frieren::V,ठंड लगना,het koud hebben
1421,frieren::V,सर्दी लगना,het koud hebben
1422,tun::V,करना,doen
1423,können::V,सकना,kunnen
1424,können::V,जानना,kunnen
1425,wollen::V,चाहना,willen
1426,anfangen::V,शुरू करना,beginnen
1427,anfangen::V,शुरू करना,aanvangen
1428,beenden::V,ख़त्म करना,beëindigen
1429,beenden::V,समाप्त करना,beëindigen
1430,aufhören::V,बंद जाना,ophouden
1431,aufhören::V,समाप्त जाना,ophouden
1432,gelingen::V,बनना,lukken
1433,gelingen::V,बनना,gelukken
1434,gelingen::V,अच्छा होना,lukken
1435,gelingen::V,अच्छा होना,gelukken
1436,geraten::V,बन पड़ना,uitvallen
1437,öffnen::V,खोलना,openen
1438,öffnen::V,खोलना,opendoen
1439,schließen::V,बंद करना,sluiten
1440,schließen::V,बंद करना,dichtdoen
1441,stellen::V,रखना,stellen
1442,stellen::V,रखना,plaatsen
1443,setzen::V,रखना,zetten
1444,setzen::V,रखना,plaatsen
1445,setzen::V,बिठाना,zetten
1446,setzen::V,बिठाना,plaatsen
1447,legen::V,रखना,leggen
1448,legen::V,लिटाना,leggen
1449,berühren::V,छूना,aanraken
1450,berühren::V,स्पर्श करना,aanraken
1451,verbinden::V,बाँधना,verbinden
1452,bedecken::V,ढकना,bedekken
1453,aufhängen::V,लटकाना,ophangen
1454,anzünden::V,जलाना,aansteken
1455,aufheben::V,उठाना,oprapen
1456,zurücklassen::V,पीछे छोड़ना,achterlaten
1457,verlieren::V,खोना,verliezen
1458,verlieren::V,गँवाना,verliezen
1459,fallen lassen::V,गिराना,laten vallen
1460,machen::V,करना,maken
1461,machen::V,बनाना,maken
1462,herstellen::V,बनाना,produceren
1463,herstellen::V,बनाना,voortbrengen
1464,herstellen::V,तैयार करना,produceren
1465,herstellen::V,तैयार करना,voortbrengen
1466,bauen::V,बनाना,bouwen
1467,bauen::V,निर्माण करना,bouwen
1468,reparieren::V,मरम्मत करना,repareren
1469,reparieren::V,मरम्मत करना,herstellen
1470,verbessern::V,सुधारना,verbeteren
1471,ändern::V,बदलना,wijzigen
1472,ändern::V,बदलना,veranderen
1473,ändern::V,परीवर्तन करना,wijzigen
1474,ändern::V,परीवर्तन करना,veranderen
1475,graben::V,खोदना,graven
1476,beugen::V,झुकाना,buigen
1477,biegen::V,झुकाना,buigen
1478,drehen::V,फेरना,draaien
1479,drehen::V,घुमाना,draaien
1480,wenden::V,पलटना,keren
1481,wenden::V,पलटना,wenden
1482,wenden::V,मोड़ना,keren
1483,wenden::V,मोड़ना,wenden
1484,umdrehen::V,घुमाना,omdraaien
1485,heben::V,उठाना,heffen
1486,heben::V,उठाना,optillen
1487,heben::V,ऊँचा करना,heffen
1488,heben::V,ऊँचा करना,optillen
1489,hochheben::V,उठाना,tillen
1490,hochheben::V,ऊपर को उठाना,tillen
