,Concept_ID,lv,hi
755,Vater::N,tēvs,पिता
756,Mutter::N,мам,माँ
757,Mutter::N,мам,माता
758,Mutter::N,māte,माँ
759,Mutter::N,māte,माता
760,Sohn::N,пи,बेटा
761,Sohn::N,пи,पुत्र
762,Sohn::N,dēls,बेटा
763,Sohn::N,dēls,पुत्र
764,Tochter::N,ныв,बेटी
765,Tochter::N,ныв,पुत्री
766,Tochter::N,meita,बेटी
767,Tochter::N,meita,पुत्री
768,Bruder::N,вок,भाई
769,Bruder::N,вок,भ्राता
770,Bruder::N,brālis,भाई
771,Bruder::N,brālis,भ्राता
772,Schwester::N,чой,बहन
773,Schwester::N,чой,भगिनी
774,Schwester::N,māsa,बहन
775,Schwester::N,māsa,भगिनी
776,Onkel::N,дядь,ताऊ
777,Onkel::N,дядь,काका
778,Onkel::N,tēvocis,ताऊ
779,Onkel::N,tēvocis,काका
780,Tante::N,тьӧт,बूआ
781,Tante::N,тьӧт,फूफी
782,Tante::N,тьӧт,ख़ाला
783,Tante::N,tante,बूआ
784,Tante::N,tante,फूफी
785,Tante::N,tante,ख़ाला
786,Ehemann::N,верӧс,पति
787,Ehemann::N,верӧс,शौहर
788,Ehemann::N,vīrs,पति
789,Ehemann::N,vīrs,शौहर
790,Ehefrau::N,гӧтыр,बीवी
791,Ehefrau::N,sieva,बीवी
792,Freude::N,радлун,आनंद
793,Freude::N,радлун,प्रसन्नता
794,Freude::N,prieks,आनंद
795,Freude::N,prieks,प्रसन्नता
796,Gelächter::N,серам,हँसी
797,Gelächter::N,серам,क़हक़हा
798,Gelächter::N,smiekli,हँसी
799,Gelächter::N,smiekli,क़हक़हा
800,Glück::N,шуд,आनंद
801,Glück::N,шуд,ख़ुशी
802,Glück::N,laime,आनंद
803,Glück::N,laime,ख़ुशी
804,Kummer::N,шог,शोक
805,Kummer::N,шог,दुःख
806,Kummer::N,bēdas,शोक
807,Kummer::N,bēdas,दुःख
808,Kummer::N,raizes,शोक
809,Kummer::N,raizes,दुःख
810,Wunsch::N,кӧсйӧм,इच्छा
811,Wunsch::N,кӧсйӧм,अभिलाषा
812,Wunsch::N,vēlme,इच्छा
813,Wunsch::N,vēlme,अभिलाषा
814,Wunsch::N,vēlējums,इच्छा
815,Wunsch::N,vēlējums,अभिलाषा
816,Lust::N,кыскӧм,चाह
817,Lust::N,кыскӧм,कामना
818,Lust::N,радейтӧм,चाह
819,Lust::N,радейтӧм,कामना
820,Lust::N,kāre,चाह
821,Lust::N,kāre,कामना
822,Geist::N,лов,जान
823,Geist::N,лов,प्राण
824,Geist::N,gars,जान
825,Geist::N,gars,प्राण
826,Gedanke::N,мӧвп,विचार
827,Gedanke::N,doma,विचार
828,Gedächtnis::N,паметь,याददाश्त
829,Gedächtnis::N,паметь,स्मरण-शक्ति
830,Gedächtnis::N,atmiņa,याददाश्त
831,Gedächtnis::N,atmiņa,स्मरण-शक्ति
832,Verstand::N,вежӧр,समझ
833,Verstand::N,вежӧр,अक़्ल
834,Verstand::N,вежӧр,बुद्धि
835,Verstand::N,prāts,समझ
836,Verstand::N,prāts,अक़्ल
837,Verstand::N,prāts,बुद्धि
838,Sinn::N,мог,अर्थ
839,Sinn::N,вежӧртас,अर्थ
840,Sinn::N,nozīme,अर्थ
841,Grund::N,помка,वजह
842,Grund::N,помка,कारण
843,Grund::N,pamats,वजह
844,Grund::N,pamats,कारण
845,Grund::N,iemesls,वजह
846,Grund::N,iemesls,कारण
847,Wahrheit::N,збыль,सत्य
848,Wahrheit::N,збыль,सच्चाई
849,Wahrheit::N,збыльтор,सत्य
850,Wahrheit::N,збыльтор,सच्चाई
851,Wahrheit::N,taisnība,सत्य
852,Wahrheit::N,taisnība,सच्चाई
853,Wahrheit::N,patiesība,सत्य
854,Wahrheit::N,patiesība,सच्चाई
855,Gespräch::N,сёрни,चर्चा
856,Gespräch::N,сёрни,वार्ता
857,Gespräch::N,сёрни,बात-चीत
858,Gespräch::N,saruna,चर्चा
859,Gespräch::N,saruna,वार्ता
860,Gespräch::N,saruna,बात-चीत
861,Märchen::N,мойд,क़िस्सा
862,Märchen::N,pasaka,क़िस्सा
863,Erzählung::N,висьт,कथा
864,Erzählung::N,висьт,कहानी
865,Erzählung::N,stāsts,कथा
866,Erzählung::N,stāsts,कहानी
867,Erzählung::N,nostāsts,कथा
868,Erzählung::N,nostāsts,कहानी
869,Nachricht::N,юӧртӧм,सूचना
870,Nachricht::N,юӧртӧм,समाचार
871,Nachricht::N,ziņa,सूचना
872,Nachricht::N,ziņa,समाचार
873,Neuigkeit::N,выльтор,ख़बर
874,Neuigkeit::N,выльтор,समाचार
875,Neuigkeit::N,jaunums,ख़बर
876,Neuigkeit::N,jaunums,समाचार
877,Name::N,ним,नाम
878,Name::N,vārds,नाम
879,Rätsel::N,нӧдкыв,पहेली
880,Rätsel::N,mīkla,पहेली
881,Rede::N,сёрни,वचन
882,Rede::N,сёрни,भाषण
883,Rede::N,runa,वचन
884,Rede::N,runa,भाषण
885,Sprache::N,кыв,भाषा
886,Sprache::N,кыв,ज़बान
887,Sprache::N,valoda,भाषा
888,Sprache::N,valoda,ज़बान
889,Stimme::N,гӧлӧс,स्वर
890,Stimme::N,гӧлӧс,आवाज़
891,Stimme::N,вом шы,स्वर
892,Stimme::N,вом шы,आवाज़
893,Stimme::N,balss,स्वर
894,Stimme::N,balss,आवाज़
895,Wort::N,кыв,शब्द
896,Wort::N,кыв,लफ़्ज़
897,Wort::N,vārds,शब्द
898,Wort::N,vārds,लफ़्ज़
899,Zeichen::N,пас,निशान
900,Zeichen::N,zīme,निशान
901,Ruf::N,чукӧстчӧм,पुकार
902,Ruf::N,чукӧстчӧм,आह्वान
903,Ruf::N,корӧм,पुकार
904,Ruf::N,корӧм,आह्वान
905,Ruf::N,sauciens,पुकार
906,Ruf::N,sauciens,आह्वान
907,Lärm::N,шы,शोर
908,Lärm::N,шы,हुल्लड़
909,Lärm::N,зык,शोर
910,Lärm::N,зык,हुल्लड़
911,Lärm::N,зычитӧм,शोर
912,Lärm::N,зычитӧм,हुल्लड़
913,Lärm::N,troksnis,शोर
914,Lärm::N,troksnis,हुल्लड़
915,Laut::N,шы,स्वर
916,Laut::N,шы,ध्वनि
917,Laut::N,skaņa,स्वर
918,Laut::N,skaņa,ध्वनि
919,Ton::N,шы,सुर
920,Ton::N,шы,स्वर
921,Ton::N,tonis,सुर
922,Ton::N,tonis,स्वर
923,Lied::N,сьылан,गीत
924,Lied::N,сьыланкыв,गीत
925,Lied::N,dziesma,गीत
926,Ruhe::N,чӧв,आराम
927,Ruhe::N,чӧв,ख़ामोशी
928,Ruhe::N,miers,आराम
929,Ruhe::N,miers,ख़ामोशी
930,Leute::N,йӧз,लोग
931,Leute::N,войтыр,लोग
932,Leute::N,ļaudis,लोग
933,Leute::N,cilvēki,लोग
934,Volk::N,йӧз,क़ौम
935,Volk::N,йӧз,प्रजा
936,Volk::N,войтыр,क़ौम
937,Volk::N,войтыр,प्रजा
938,Volk::N,tauta,क़ौम
939,Volk::N,tauta,प्रजा
940,Arbeit::N,удж,काम
941,Arbeit::N,darbs,काम
942,Gast::N,гӧсть,अतिथि
943,Gast::N,гӧсть,मेहमान
944,Gast::N,viešņa,अतिथि
945,Gast::N,viešņa,मेहमान
946,Gast::N,ciemiņš,अतिथि
947,Gast::N,ciemiņš,मेहमान
948,Geschenk::N,козин,उपहार
949,Geschenk::N,козин,तोहफ़ा
950,Geschenk::N,dāvana,उपहार
951,Geschenk::N,dāvana,तोहफ़ा
952,Spiel::N,ворсан,खेल
953,Spiel::N,ворсан,क्रीड़ा
954,Spiel::N,rotaļa,खेल
955,Spiel::N,rotaļa,क्रीड़ा
956,Gesellschaft::N,котыр,साथ
957,Gesellschaft::N,biedrība,साथ
958,Gesellschaft::N,kompānija,साथ
959,Hilfe::N,отсӧг,मदद
960,Hilfe::N,отсӧг,सहायता
961,Hilfe::N,palīdzība,मदद
962,Hilfe::N,palīdzība,सहायता
963,Freund::N,ёрт,मित्र
964,Freund::N,draugs,मित्र
965,Kamerad::N,ёрт,साथी
966,Kamerad::N,ёрт,कामरेड
967,Kamerad::N,biedrs,साथी
968,Kamerad::N,biedrs,कामरेड
969,Angelegenheit::N,мог,बात
970,Angelegenheit::N,мог,मामला
971,Angelegenheit::N,делӧ,बात
972,Angelegenheit::N,делӧ,मामला
973,Angelegenheit::N,darīšana,बात
974,Angelegenheit::N,darīšana,मामला
975,Anzahl::N,лыд,तादाद
976,Anzahl::N,лыд,संख्या
977,Anzahl::N,тшӧт,तादाद
978,Anzahl::N,тшӧт,संख्या
979,Anzahl::N,skaits,तादाद
980,Anzahl::N,skaits,संख्या
981,Anzahl::N,daudzums,तादाद
982,Anzahl::N,daudzums,संख्या
983,Art::N,сикас,तरह
984,Art::N,сикас,क़िस्म
985,Art::N,suga,तरह
986,Art::N,suga,क़िस्म
987,Art::N,šķira,तरह
988,Art::N,šķira,क़िस्म
989,Stück::N,тор,फाँक
990,Stück::N,тор,टुकड़ा
991,Stück::N,gabals,फाँक
992,Stück::N,gabals,टुकड़ा
993,Teil::N,юкӧн,भाग
994,Teil::N,юкӧн,हिस्सा
995,Teil::N,daļa,भाग
996,Teil::N,daļa,हिस्सा
997,Hälfte::N,пӧв,अर्धभाग
998,Hälfte::N,джын,अर्धभाग
999,Hälfte::N,puse,अर्धभाग
1000,Kreis::N,кытш,चक्कर
1001,Kreis::N,aplis,चक्कर
1002,Kreis::N,riņķis,चक्कर
1003,Kreuz::N,перна,सलीब
1004,Kreuz::N,перна,क्रूस
1005,Kreuz::N,крест,सलीब
1006,Kreuz::N,крест,क्रूस
1007,Kreuz::N,krusts,सलीब
1008,Kreuz::N,krusts,क्रूस
1009,Linie::N,визь,लाइन
1010,Linie::N,līnija,लाइन
1011,Strich::N,визь,लकीर
1012,Strich::N,svītra,लकीर
1013,Abstand::N,кост,अंतर
1014,Abstand::N,кост,फ़ासला
1015,Abstand::N,коласт,अंतर
1016,Abstand::N,коласт,फ़ासला
1017,Abstand::N,atstarpe,अंतर
1018,Abstand::N,atstarpe,फ़ासला
1019,Entfernung::N,ылна,दूरी
1020,Entfernung::N,ылна,फ़ासला
1021,Entfernung::N,attālums,दूरी
1022,Entfernung::N,attālums,फ़ासला
1023,Entfernung::N,atstatums,दूरी
1024,Entfernung::N,atstatums,फ़ासला
1025,Gegend::N,му-ва,इलाक़ा
1026,Gegend::N,apvidus,इलाक़ा
1027,Gegend::N,apgabals,इलाक़ा
1028,Platz::N,ылдӧс,जगह
1029,Platz::N,ылдӧс,स्थान
1030,Platz::N,йир,जगह
1031,Platz::N,йир,स्थान
1032,Platz::N,гӧгӧртас,जगह
1033,Platz::N,гӧгӧртас,स्थान
1034,Platz::N,vieta,जगह
1035,Platz::N,vieta,स्थान
1036,Ort::N,ин,स्थल
1037,Ort::N,ин,स्थान
1038,Ort::N,места,स्थल
1039,Ort::N,места,स्थान
1040,Ort::N,vieta,स्थल
1041,Ort::N,vieta,स्थान
1042,Seite::N,бок,ओर
1043,Seite::N,бок,तरफ़
1044,Seite::N,ӧтарладор,ओर
1045,Seite::N,ӧтарладор,तरफ़
1046,Seite::N,sāns,ओर
1047,Seite::N,sāns,तरफ़
1048,Mitte::N,шӧр,बीच
1049,Mitte::N,шӧр,मध्य
1050,Mitte::N,vidus,बीच
1051,Mitte::N,vidus,मध्य
1052,Gegenstand::N,кӧлуй,चीज़
1053,Gegenstand::N,кӧлуй,पदार्थ
1054,Gegenstand::N,priekšmets,चीज़
1055,Gegenstand::N,priekšmets,पदार्थ
1056,Sache::N,добра,चीज़
1057,Sache::N,добра,वस्तु
1058,Sache::N,lieta,चीज़
1059,Sache::N,lieta,वस्तु
1060,Rand::N,дор,छोर
1061,Rand::N,дор,उपांत
1062,Rand::N,mala,छोर
1063,Rand::N,mala,उपांत
1064,Rand::N,apmale,छोर
1065,Rand::N,apmale,उपांत
1066,Kante::N,дор,कोर
1067,Kante::N,дор,किनारा
1068,Kante::N,šķautne,कोर
1069,Kante::N,šķautne,किनारा
1070,Ecke::N,пельӧс,कोना
1071,Ecke::N,пельӧс,नुक्कड़
1072,Ecke::N,kakts,कोना
1073,Ecke::N,kakts,नुक्कड़
1074,Ecke::N,stūris,कोना
1075,Ecke::N,stūris,नुक्कड़
1076,Spitze::N,йыв,नोक
1077,Spitze::N,smaile,नोक
1078,Spitze::N,galotne,नोक
1079,Ende::N,пом,छोर
1080,Ende::N,пом,सिरा
1081,Ende::N,gals,छोर
1082,Ende::N,gals,सिरा
1083,Ende::N,uzgalis,छोर
1084,Ende::N,uzgalis,सिरा
1085,Loch::N,розь,छेद
1086,Loch::N,розь,सूराख़
1087,Loch::N,caurums,छेद
1088,Loch::N,caurums,सूराख़
1089,Winkel::N,пельӧс,कोण
1090,Winkel::N,пельӧс,कोना
1091,Winkel::N,leņķis,कोण
1092,Winkel::N,leņķis,कोना
1093,Muster::N,сер,नमूना
1094,Muster::N,сер,डिज़ाइन
1095,Muster::N,piemērs,नमूना
1096,Muster::N,piemērs,डिज़ाइन
1097,Größe::N,ыджда,परिमाण
1098,Größe::N,ыджда,विस्तार
1099,Größe::N,lielums,परिमाण
1100,Größe::N,lielums,विस्तार
1101,Länge::N,кузьта,लंबाई
1102,Länge::N,garums,लंबाई
1103,Höhe::N,джуджда,ऊँचाई
1104,Höhe::N,джуджда,उच्चता
1105,Höhe::N,augstums,ऊँचाई
1106,Höhe::N,augstums,उच्चता
1107,Gewicht::N,сьӧкта,भार
1108,Gewicht::N,сьӧкта,वज़न
1109,Gewicht::N,сьӧкталун,भार
1110,Gewicht::N,сьӧкталун,वज़न
1111,Gewicht::N,svars,भार
1112,Gewicht::N,svars,वज़न
1113,Gewicht::N,smagums,भार
1114,Gewicht::N,smagums,वज़न
1115,Menge::N,лун,मात्रा
1116,Menge::N,числӧ,मात्रा
1117,Menge::N,masa,मात्रा
1118,Menge::N,daudzums,मात्रा
1119,Haufen::N,чукӧр,ढेर
1120,Haufen::N,чукӧр,अंबार
1121,Haufen::N,čupa,ढेर
1122,Haufen::N,čupa,अंबार
1123,Haufen::N,grēda,ढेर
1124,Haufen::N,grēda,अंबार
1125,Haufen::N,kaudze,ढेर
1126,Haufen::N,kaudze,अंबार
1127,Reihe::N,рад,क़तार
1128,Reihe::N,рад,पंक्ति
1129,Reihe::N,rinda,क़तार
1130,Reihe::N,rinda,पंक्ति
1131,Reihe::N,virkne,क़तार
1132,Reihe::N,virkne,पंक्ति
1133,Boot::N,пыж,नाव
1134,Boot::N,пыж,नौका
1135,Boot::N,laiva,नाव
1136,Boot::N,laiva,नौका
1137,Ruder::N,пелыс,चप्पू
1138,Ruder::N,ӧпаснӧй,चप्पू
1139,Ruder::N,airis,चप्पू
1140,Ruder::N,irklis,चप्पू
1141,Schlitten::N,дадь,बर्फ़-गाड़ी
1142,Schlitten::N,ragavas,बर्फ़-गाड़ी
1143,Ski::N,лызь,स्की
1144,Ski::N,slēpe,स्की
1145,Lagerfeuer::N,бипур,अलाव
1146,Lagerfeuer::N,бипур,कैंप-फ़ायर
1147,Lagerfeuer::N,ugunskurs,अलाव
1148,Lagerfeuer::N,ugunskurs,कैंप-फ़ायर
1149,Last::N,сьӧкыдтор,भार
1150,Last::N,krava,भार
1151,Gang::N,мунӧм,चाल
1152,Gang::N,ветлӧм,चाल
1153,Gang::N,eja,चाल
1154,Gang::N,gājums,चाल
1155,Schritt::N,воськов,डग
1156,Schritt::N,воськов,क़दम
1157,Schritt::N,воськовтӧм,डग
1158,Schritt::N,воськовтӧм,क़दम
1159,Schritt::N,solis,डग
1160,Schritt::N,solis,क़दम
1161,Norden::N,войвыв,उत्तर
1162,Norden::N,ziemeļi,उत्तर
1163,Süden::N,лунвыв,दक्खिन
1164,Süden::N,dienvidi,दक्खिन
1165,Westen::N,рытыв,पश्चिम
1166,Westen::N,rietumi,पश्चिम
1167,Osten::N,асыв,पूरब
1168,Osten::N,austrumi,पूरब
1169,Holz::N,пу,काठ
1170,Holz::N,пу,काष्ठ
1171,Holz::N,koks,काठ
1172,Holz::N,koks,काष्ठ
1173,Holz::N,koksne,काठ
1174,Holz::N,koksne,काष्ठ
1175,Brett::N,пӧв,पटरा
1176,Brett::N,пӧв,तख़्ता
1177,Brett::N,dēlis,पटरा
1178,Brett::N,dēlis,तख़्ता
1179,Platte::N,плита,फलक
1180,Platte::N,плита,तख़्ता
1181,Platte::N,plate,फलक
1182,Platte::N,plate,तख़्ता
1183,Platte::N,plāksne,फलक
1184,Platte::N,plāksne,तख़्ता
1185,Stütze::N,пыкӧд,टेक
1186,Stütze::N,пыкӧд,थूनी
1187,Stütze::N,мыджӧд,टेक
1188,Stütze::N,мыджӧд,थूनी
1189,Stütze::N,balsts,टेक
1190,Stütze::N,balsts,थूनी
1191,Stütze::N,atspaids,टेक
1192,Stütze::N,atspaids,थूनी
1193,Stange::N,потш,छड़
1194,Stange::N,потш,बाँस
1195,Stange::N,maikste,छड़
1196,Stange::N,maikste,बाँस
1197,Stock::N,бедь,लाठी
1198,Stock::N,boze,लाठी
1199,Stock::N,spieķis,लाठी
1200,Stab::N,зир,लग्गा
1201,Stab::N,zizlis,लग्गा
1202,Rohr::N,труба,नल
1203,Rohr::N,caurule,नल
1204,Haus::N,керка,घर
1205,Haus::N,керка,मकान
1206,Haus::N,māja,घर
1207,Haus::N,māja,मकान
1208,Heim::N,горт,घर
1209,Heim::N,горт,गृह
1210,Heim::N,mājas,घर
1211,Heim::N,mājas,गृह
1212,Ofen::N,пач,चूल्हा
1213,Ofen::N,krāsns,चूल्हा
1214,Fußboden::N,джодж,फ़र्श
1215,Fußboden::N,grīda,फ़र्श
1216,Tisch::N,пызан,मेज़
1217,Tisch::N,galds,मेज़
1218,Stuhl::N,улӧс,कुरसी
1219,Stuhl::N,krēsls,कुरसी
1220,Wiege::N,зыбка,पालना
1221,Wiege::N,зыбка,हिंडोला
1222,Wiege::N,šūpulis,पालना
1223,Wiege::N,šūpulis,हिंडोला
1224,Bett::N,вольпась,खाट
1225,Bett::N,вольпась,पलंग
1226,Bett::N,gulta,खाट
1227,Bett::N,gulta,पलंग
1228,Regal::N,джадж,शेल्फ़
1229,Regal::N,plaukts,शेल्फ़
1230,Kiste::N,куд,पेटी
1231,Kiste::N,куд,डिब्बा
1232,Kiste::N,ящик,पेटी
1233,Kiste::N,ящик,डिब्बा
1234,Kiste::N,kaste,पेटी
1235,Kiste::N,kaste,डिब्बा
1236,Kiste::N,šķirsts,पेटी
1237,Kiste::N,šķirsts,डिब्बा
1238,Fenster::N,ӧшинь,खिड़की
1239,Fenster::N,logs,खिड़की
1240,Tür::N,ӧдзӧс,द्वार
1241,Tür::N,ӧдзӧс,दरवाज़ा
1242,Tür::N,durvis,द्वार
1243,Tür::N,durvis,दरवाज़ा
1244,Tor::N,дзиръя,फाटक
1245,Tor::N,vārti,फाटक
1246,Zaun::N,потшӧс,बाड़ा
1247,Zaun::N,žogs,बाड़ा
1248,Dach::N,вевт,छत
1249,Dach::N,вевт,छप्पर
1250,Dach::N,jumts,छत
1251,Dach::N,jumts,छप्पर
1252,Leiter::N,пос,सीढ़ी
1253,Leiter::N,kāpnes,सीढ़ी
1254,Leiter::N,redeles,सीढ़ी
1255,Besen::N,рос,झाड़ू
1256,Besen::N,рос,बुहारी
1257,Besen::N,slota,झाड़ू
1258,Besen::N,slota,बुहारी
1259,Spaten::N,зыр,कुदाल
1260,Spaten::N,lāpsta,कुदाल
1261,Schaufel::N,тэльӧб,बेलचा
1262,Schaufel::N,тэльӧб,फावड़ा
1263,Schaufel::N,liekšķere,बेलचा
1264,Schaufel::N,liekšķere,फावड़ा
1265,Gabel::N,вилки,काँटा
1266,Gabel::N,dakšiņa,काँटा
1267,Löffel::N,пань,चम्मच
1268,Löffel::N,karote,चम्मच
1269,Messer::N,пурт,छुरा
1270,Messer::N,пурт,चाक़ू
1271,Messer::N,nazis,छुरा
1272,Messer::N,nazis,चाक़ू
1273,Nagel::N,тув,कील
1274,Nagel::N,тув,मेख़
1275,Nagel::N,кӧрт тув,कील
1276,Nagel::N,кӧрт тув,मेख़
1277,Nagel::N,nagla,कील
1278,Nagel::N,nagla,मेख़
1279,Netz::N,тыв,जाल
1280,Netz::N,tīkls,जाल
1281,Haken::N,крук,अंकुश
1282,Haken::N,āķis,अंकुश
1283,Haken::N,kāsis,अंकुश
1284,Haken::N,krampis,अंकुश
1285,Griff::N,нуд,मूठ
1286,Griff::N,нуд,हत्था
1287,Griff::N,kāts,मूठ
1288,Griff::N,kāts,हत्था
1289,Griff::N,rokturis,मूठ
1290,Griff::N,rokturis,हत्था
1291,Schloss::N,томан,ताला
1292,Schloss::N,aizslēgs,ताला
1293,Bild::N,серпас,चित्र
1294,Bild::N,glezna,चित्र
1295,Figur::N,пертас,मूर्ति
1296,Figur::N,вежньӧг,मूर्ति
1297,Figur::N,figūra,मूर्ति
1298,Puppe::N,акань,पुतली
1299,Puppe::N,акань,गुड़िया
1300,Puppe::N,lelle,पुतली
1301,Puppe::N,lelle,गुड़िया
1302,Beutel::N,мешӧк,झोला
1303,Beutel::N,kule,झोला
1304,Beutel::N,maisiņš,झोला
1305,Bündel::N,кӧртӧд,पुलिंदा
1306,Bündel::N,sainis,पुलिंदा
1307,Tasche::N,сумка,बेग
1308,Tasche::N,сумка,बस्ता
1309,Tasche::N,soma,बेग
1310,Tasche::N,soma,बस्ता
1311,Eimer::N,ведра,बाल्टी
1312,Eimer::N,spainis,बाल्टी
1313,Deckel::N,пӧдан,ढक्कन
1314,Deckel::N,тупкӧд,ढक्कन
1315,Deckel::N,vāks,ढक्कन
1316,Geschirr::N,дозмук,बरतन-भाँड़े
1317,Geschirr::N,тасьті-пань,बरतन-भाँड़े
1318,Geschirr::N,trauki,बरतन-भाँड़े
1319,Sack::N,мешӧк,बोरा
1320,Sack::N,maiss,बोरा
1321,Tasse::N,бекар,प्याला
1322,Tasse::N,тасьті,प्याला
1323,Tasse::N,tase,प्याला
1324,Topf::N,гырнич,देग़चा
1325,Topf::N,pods,देग़चा
1326,Kessel::N,пӧрт,देग़
1327,Kessel::N,пӧрт,बटलोई
1328,Kessel::N,katls,देग़
1329,Kessel::N,katls,बटलोई
1330,Essen::N,сёйӧм,खाना
1331,Essen::N,ēdiens,खाना
1332,Nahrung::N,сёян,भोजन
1333,Nahrung::N,barība,भोजन
1334,Speise::N,сёян,खाना
1335,Speise::N,сёян,व्यंजन
1336,Speise::N,сёянтор,खाना
1337,Speise::N,сёянтор,व्यंजन
1338,Speise::N,ēdiens,खाना
1339,Speise::N,ēdiens,व्यंजन
1340,Fleisch::N,яй,मांस
1341,Fleisch::N,яй,गोश्त
1342,Fleisch::N,gaļa,मांस
1343,Fleisch::N,gaļa,गोश्त
1344,Getreide::N,нянь,अनाज
1345,Getreide::N,labība,अनाज
1346,Brei::N,рок,भरता
1347,Brei::N,рок,दलिया
1348,Brei::N,putra,भरता
1349,Brei::N,putra,दलिया
1350,Brei::N,biezenis,भरता
1351,Brei::N,biezenis,दलिया
1352,Brot::N,нянь,रोटी
1353,Brot::N,maize,रोटी
1354,Scheibe::N,шӧрӧм,कतला
1355,Scheibe::N,чӧлан,कतला
1356,Scheibe::N,šķēle,कतला
1357,Scheibe::N,rieciens,कतला
1358,Fett::N,гос,वसा
1359,Fett::N,гос,चरबी
1360,Fett::N,тшог,वसा
1361,Fett::N,тшог,चरबी
1362,Fett::N,tauki,वसा
1363,Fett::N,tauki,चरबी
1364,Butter::N,вый,मक्खन
1365,Butter::N,sviests,मक्खन
1366,Öl::N,вый,तेल
1367,Öl::N,eļļa,तेल
1368,Salz::N,сов,नमक
1369,Salz::N,sāls,नमक
1370,Suppe::N,шыд,सूप
1371,Suppe::N,шыд,शोरबा
1372,Suppe::N,zupa,सूप
1373,Suppe::N,zupa,शोरबा
1374,Honig::N,ма,शहद
1375,Honig::N,medus,शहद
1376,Milch::N,йӧв,दूध
1377,Milch::N,piens,दूध
1378,Tee::N,чай,चाय
1379,Tee::N,tēja,चाय
1380,Leder::N,ку,चमड़ा
1381,Leder::N,āda,चमड़ा
1382,Wolle::N,вурун,ऊन
1383,Wolle::N,vilna,ऊन
1384,Stoff::N,дӧра,कपड़ा
1385,Stoff::N,drāna,कपड़ा
1386,Stoff::N,audums,कपड़ा
1387,Nadel::N,ем,सूई
1388,Nadel::N,adata,सूई
1389,Faden::N,сунис,डोरा
1390,Faden::N,diegs,डोरा
1391,Faden::N,pavediens,डोरा
1392,Knopf::N,кизь,बटन
1393,Knopf::N,кизь,घुंडी
1394,Knopf::N,poga,बटन
1395,Knopf::N,poga,घुंडी
1396,Knoten::N,гӧрӧд,गाँठ
1397,Knoten::N,гӧрӧд,गुत्थी
1398,Knoten::N,mezgls,गाँठ
1399,Knoten::N,mezgls,गुत्थी
1400,Farbe::N,краска,रंग
1401,Farbe::N,краска,वर्ण
1402,Farbe::N,вап,रंग
1403,Farbe::N,вап,वर्ण
1404,Farbe::N,krāsa,रंग
1405,Farbe::N,krāsa,वर्ण
1406,Kleidung::N,паськӧм,पहनावा
1407,Kleidung::N,tērps,पहनावा
1408,Kleidung::N,drēbes,पहनावा
1409,Hemd::N,дӧрӧм,कुरता
1410,Hemd::N,дӧрӧм,क़मीज़
1411,Hemd::N,krekls,कुरता
1412,Hemd::N,krekls,क़मीज़
1413,Kragen::N,воротник,गरदनी
1414,Kragen::N,воротник,गरेबान
1415,Kragen::N,apkakle,गरदनी
1416,Kragen::N,apkakle,गरेबान
1417,Ärmel::N,сос,आस्तीन
1418,Ärmel::N,piedurkne,आस्तीन
1419,Hose::N,гач,पैंट
1420,Hose::N,гач,पतलून
1421,Hose::N,bikses,पैंट
1422,Hose::N,bikses,पतलून
1423,Gürtel::N,вӧнь,पेटी
1424,Gürtel::N,вӧнь,मेखला
1425,Gürtel::N,josta,पेटी
1426,Gürtel::N,josta,मेखला
1427,Mütze::N,шапка,टोपी
1428,Mütze::N,cepure,टोपी
1429,Schuh::N,башмак,जूता
1430,Schuh::N,ботинки,जूता
1431,Schuh::N,kurpe,जूता
1432,Stiefel::N,сапӧг,बूट
1433,Stiefel::N,zābaks,बूट
1434,Ring::N,кытш,अँगूठी
1435,Ring::N,gredzens,अँगूठी
1436,Band::N,лента,पट्टी
1437,Band::N,вундас,पट्टी
1438,Band::N,lente,पट्टी
1439,Kamm::N,сынан,कंघी
1440,Kamm::N,ķemme,कंघी
1441,Spiegel::N,рӧмпӧштан,आईना
1442,Spiegel::N,рӧмпӧштан,दर्पण
1443,Spiegel::N,spogulis,आईना
1444,Spiegel::N,spogulis,दर्पण
1445,Riemen::N,тасма,तसमा
1446,Riemen::N,тасма,पट्टा
1447,Riemen::N,siksna,तसमा
1448,Riemen::N,siksna,पट्टा
1449,Schnur::N,гез,डोरी
1450,Schnur::N,гез,सुतली
1451,Schnur::N,aukla,डोरी
1452,Schnur::N,aukla,सुतली
1453,Leine::N,юргез,रस्सी
1454,Leine::N,saite,रस्सी
1455,Decke::N,эшкын,रज़ाई
1456,Decke::N,шебрас,रज़ाई
1457,Decke::N,sega,रज़ाई
1458,Kissen::N,юрлӧс,तकिया
1459,Kissen::N,юрлӧс,गाद्दा
1460,Kissen::N,spilvens,तकिया
1461,Kissen::N,spilvens,गाद्दा
1462,Tuch::N,чышъян,रूमाल
1463,Tuch::N,чышъян,वस्त्र
1464,Tuch::N,vadmala,रूमाल
1465,Tuch::N,vadmala,वस्त्र
1466,Handtuch::N,ки чышкӧд,अँगोछा
1467,Handtuch::N,кизьчышъян,अँगोछा
1468,Handtuch::N,dvielis,अँगोछा
1469,Kraft::N,этш,ज़ोर
1470,Kraft::N,этш,शक्ति
1471,Kraft::N,эбӧс,ज़ोर
