,Concept_ID,en,myv
858,umkommen::V,perish,чавовомс
859,umkommen::V,perish,ёмамс
860,sich bewegen::V,move,шаштомс
861,sich rühren::V,budge,сыргамс
862,sich erheben::V,stand up,куземс
863,sich setzen::V,sit down,озамс
864,hinfallen::V,tumble,прамс
865,hinfallen::V,tumble,сяворемс
866,laufen::V,walk,якамс
867,schreiten::V,pace,эскелямс
868,schreiten::V,pace,молемс
869,spazierengehen::V,go for a walk,якамс
870,eilen::V,rush,эрзкалемс
871,eilen::V,rush,капшамс
872,sich beeilen::V,hurry,капшамс
873,sausen::V,dash,ливтямс
874,rennen::V,run,чийнемс
875,rennen::V,run,ардтнемс
876,springen::V,jump,кирнявтнемс
877,klettern::V,climb,куземс
878,schaukeln::V,seesaw,нурямс
879,kriechen::V,creep,ёзмолдомс
880,schwimmen::V,swim,уемс
881,tauchen::V,dive,чопавтомс
882,tauchen::V,dive,чопавтнемс
883,rudern::V,row,миледемс
884,fahren::V,drive,ардомс
885,fliegen::V,fly,ливтямс
886,gehen::V,go,туемс
887,gehen::V,go,молемс
888,weggehen::V,go away,туемс
889,abfahren::V,depart,туемс
890,anhalten::V,stop,лоткамс
891,hineingehen::V,go in,совамс
892,eintreten::V,enter,совамс
893,eintreten::V,enter,эскельдямс
894,kommen::V,come,самс
895,ankommen::V,arrive,самс
896,ankommen::V,arrive,пачкодемс
897,zurückkommen::V,come back,велявтомс
898,bleiben::V,stay,кадовомс
899,warten::V,wait,учомс
900,erwarten::V,wait for,учомс
901,suchen::V,seek,вешнемс
902,suchen::V,look for,вешнемс
903,finden::V,find,муемс
904,versuchen::V,try,варштамс
905,vorbereiten::V,prepare,анокстамс
906,lieben::V,love,вечкемс
907,mögen::V,like,вечкемс
908,lachen::V,laugh,пейдемс
909,rühren::V,move,токамс седейс
910,weinen::V,weep,авардемс
911,schimpfen::V,grumble,сёвномс
912,sich ärgern::V,be annoyed,кежиявтнемс
913,sich fürchten::V,be afraid,пелемс
914,fürchten::V,be afraid of,пелемс
915,fliehen::V,flee,оргодемс
916,flüchten::V,escape,ворьгодемс
917,flüchten::V,escape,чадомс
918,sehen::V,see,неемс
919,anschauen::V,look at,ваномс
920,ansehen::V,watch,ваномс
921,hören::V,hear,марямс
922,zuhören::V,listen,кунсоломс
923,probieren::V,taste,варшамс
924,riechen::V,smell,никсемс
925,fühlen::V,feel,марямс
926,scheinen::V,seem,марявомс
927,zu sehen sein::V,show,неявомс
928,vernehmen::V,hear,марямс
929,frieren::V,be cold,кельмемс
930,tun::V,do,теемс
931,können::V,can,маштомс
932,wollen::V,want,бажамс
933,anfangen::V,start,кармамс
934,beenden::V,finish,прядомс
935,aufhören::V,stop,лоткамс
936,gelingen::V,succeed,удаламс
937,geraten::V,turn out,лисемс
938,öffnen::V,open,панжомс
939,schließen::V,close,пекстамс
940,schließen::V,close,сёлгомс
941,schließen::V,close,конямс
942,stellen::V,put,аравтомс
943,setzen::V,place,ойсевтемс
944,setzen::V,place,озавтнемс
945,legen::V,lay,путомс
946,berühren::V,touch,токамс
947,verbinden::V,connect,содомс
948,bedecken::V,cover,вельтямс
949,aufhängen::V,hang up,понгавтомс
950,anzünden::V,light,кирвастемс
951,aufheben::V,pick up,кепедемс
952,zurücklassen::V,leave,кадомс
953,verlieren::V,lose,ёмавтомс
954,fallen lassen::V,drop,правтомс
955,machen::V,make,теемс
956,herstellen::V,produce,анокстамс
957,bauen::V,build,путомс
958,reparieren::V,mend,витемс
959,verbessern::V,improve,паролгавтомс
960,verbessern::V,improve,вадрялгавтомс
961,ändern::V,alter,полавтомс
962,graben::V,dig,чувомс
963,graben::V,dig,таргамс
964,beugen::V,bow,мендемс
965,biegen::V,bend,комавтомс
966,drehen::V,spin,чаравтомс
967,drehen::V,spin,велявтнемс
968,wenden::V,turn,велявтомс
969,umdrehen::V,turn around,велявтомс
970,heben::V,raise,кепедемс
971,hochheben::V,lift,кепедемс
972,ergreifen::V,seize,кундамс
973,halten::V,hold,кирдемс
974,drücken::V,press,нуемс
975,schieben::V,push,шаштомс
976,kratzen::V,scrape,ангордамс
977,lecken::V,lick,нолсемс
978,beißen::V,bite,сускомс
979,abreißen::V,tear off,сеземс
980,abschneiden::V,cut off,печкемс
981,binden::V,tie,кодамс
982,binden::V,tie,сюлмамс
983,stecken::V,stick,сялгомс
984,brechen::V,break,синдемс
985,brechen::V,break,калавтомс
986,klopfen::V,knock,калтаямс
987,hauen::V,hit,чавомс
988,kleben::V,glue,педявтнемс
989,reiben::V,rub,ёзамс
990,streichen::V,spread,вадемс
991,schleifen::V,grind,човамс
992,schneiden::V,cut,керямс
993,rütteln::V,jolt,чукамс
994,rütteln::V,jolt,лыкавтомс
995,schütteln::V,shake,чукамс
996,schwenken::V,swing,яхолемс
997,schütten::V,pour,каямс
998,füllen::V,fill,пештямс
999,einwickeln::V,wrap,тапарямс
1000,tragen::V,carry,кандомс
1001,schleppen::V,drag,ускомс
1002,ziehen::V,pull,ускомс
1003,aufbewahren::V,keep,ванстомс
1004,werfen::V,throw,ёртомс
1005,fangen::V,catch,кундамс
1006,packen::V,grab,кундамс
1007,verstecken::V,hide,кекшемс
1008,teilen::V,divide,явомс
1009,schicken::V,send,кучомс
1010,bringen::V,bring,кандомс
1011,hinzufügen::V,add,путомс
1012,hinzufügen::V,add,максомс
1013,bekommen::V,get,саемс
1014,erhalten::V,receive,саемс
1015,nehmen::V,take,саемс
1016,wählen::V,choose,кочкамс
1017,auswählen::V,select,кочкамс
1018,bewahren::V,preserve,ванстомс
1019,behindern::V,hinder,кирдемс
1020,verderben::V,spoil,коламс
1021,beschädigen::V,damage,теемс зыян
1022,zerbrechen::V,break,коламс
1023,zerreißen::V,tear,сеземс
1024,zerstören::V,destroy,калавтомс
1025,verbrennen::V,burn,пултамс
1026,geben::V,give,максомс
1027,reichen::V,hand,максомс
1028,schenken::V,give,каземс
1029,versprechen::V,promise,алтамс
1030,wünschen::V,wish,арсемс
1031,loben::V,praise,шнамс
1032,küssen::V,kiss,палсемс
1033,wiegen::V,rock,нурсемс
1034,zudecken::V,cover,тавадомс
1035,zudecken::V,cover,вельтямс
1036,wecken::V,wake,стявтомс
1037,zeigen::V,show,невтемс
1038,führen::V,guide,ветямс
1039,lehren::V,teach,тонавтомс
1040,unterrichten::V,instruct,тонавтомс
1041,aufziehen::V,bring up,трямс
1042,aufziehen::V,bring up,кастомс
1043,leiten::V,lead,ветямс
1044,leiten::V,lead,азоркстамс
1045,antreiben::V,urge,ветямс
1046,lassen::V,let,кармавтомс
1047,einladen::V,invite,тердемс
1048,vereinigen::V,unite,вейсэндямс
1049,vereinigen::V,unite,вейс путомс
1050,vereinigen::V,unite,вейс пурнамс
1051,besuchen::V,visit,варштамс
1052,treffen::V,meet,вастомс
1053,sich versammeln::V,assemble,промокшномс
1054,spielen::V,play,налксемс
1055,singen::V,sing,морамс
1056,tanzen::V,dance,киштемс
1057,sich trennen::V,separate,явомс
1058,verlassen::V,leave,кадомс
1059,retten::V,rescue,идемс
1060,bewachen::V,guard,ванстомс
1061,schützen::V,protect,аштемс
1062,verteidigen::V,defend,ваномс
1063,sich schlagen::V,brawl,тюремс
1064,schießen::V,shoot,ледемс
1065,siegen::V,win,изнямс
1066,ärgern::V,annoy,кежейгавтомс
1067,schlagen::V,beat,токамс
1068,treten::V,kick,тапамс
1069,stechen::V,sting,пупамс
1070,stoßen::V,shove,тулкадемс
1071,stehlen::V,steal,саламс
1072,stören::V,disturb,пирямс ки
1073,belästigen::V,bother,а максомс
1074,belästigen::V,bother,а кадомс оймамо
1075,verbergen::V,conceal,сёпомс
1076,verbergen::V,conceal,кекшемс
1077,täuschen::V,deceive,манямс
1078,betrügen::V,cheat,манчемс
1079,töten::V,kill,чавномс
1080,töten::V,kill,маштнемс
1081,wohnen::V,dwell,эрямс
1082,arbeiten::V,work,важодемс
1083,sammeln::V,gather,пурнамс
1084,pflücken::V,pick,ноцковтнемс
1085,jagen::V,hunt,кундамс
1086,fischen::V,fish,калонь кундамс
1087,fassen::V,catch,кундамс
1088,hüten::V,herd,ваномс
1089,treiben::V,drive,панемс
1090,anbinden::V,tie up,сюлмамс
1091,füttern::V,feed,андомс
1092,melken::V,milk,потявтомс
1093,hacken::V,chop,лазномс
1094,gießen::V,water,валомс
1095,reifen::V,ripen,кенеремс
1096,zubereiten::V,cook,анокстамс
1097,kochen::V,boil,пидемс
1098,backen::V,bake,пидемс
1099,braten::V,fry,пуштамс
1100,umrühren::V,stir,човорямс
1101,stricken::V,knit,кодамс
1102,nähen::V,sew,стамс
1103,färben::V,dye,артомс
1104,reinigen::V,clean,урядамс
1105,waschen::V,wash,муськемс
1106,abwischen::V,wipe,нардамс
1107,spülen::V,rinse,ёрвалдомс
1108,fegen::V,sweep,тенсемс
1109,kehren::V,sweep,тенсемс
1110,baden::V,bath,экшелямс
1111,sich waschen::V,wash,шлямс
1112,ausziehen::V,take off,кайсевтемс
1113,anziehen::V,put on,оршамс
1114,sich anziehen::V,get dressed,оршамс
1115,kämmen::V,comb,судрямс
1116,schmücken::V,decorate,мазылгавтомс
1117,schmücken::V,decorate,наряжамс
1118,sagen::V,say,меремс
1119,sprechen::V,speak,кортамс
1120,reden::V,talk,кортамс
1121,sich unterhalten::V,chat,кортнемс
1122,fragen::V,ask,кевкстемс
1123,bitten::V,request,вешемс
1124,erzählen::V,tell,ёвтнемс
1125,mitteilen::V,convey,ёвтамс
1126,nennen::V,name,лемдемс
1127,nennen::V,name,путомс лем
1128,rufen::V,call,тердемс
1129,rufen::V,call,серьгедемс
1130,prahlen::V,brag,шнамс пря
1131,übersetzen::V,translate,ютавтомс
1132,denken::V,think,арсемс
1133,glauben::V,believe,кемемс
1134,bemerken::V,notice,неемс
1135,erkennen::V,recognize,содамс
1136,begreifen::V,grasp,пачкодемс
1137,verstehen::V,understand,чарькодемс
1138,lernen::V,learn,тонавтнемс
1139,wissen::V,know,содамс
1140,sich erinnern an::V,remember,ледстямс
1141,vergessen::V,forget,стувтомс
1142,messen::V,measure,онкстнемс
1143,zählen::V,count,ловомс
1144,rechnen::V,calculate,ловомс
1145,lesen::V,read,ловномс
1146,malen::V,paint,рисовамс
1147,zeichnen::V,draw,рисовамс
1148,schreiben::V,write,сёрмадомс
1149,besitzen::V,own,улемс
1150,besitzen::V,own,улемс азорокс
1151,kaufen::V,buy,рамамс
1152,verkaufen::V,sell,миемс
1153,bezahlen::V,pay for,пандомс
1154,zahlen::V,pay,пандомс
1155,beherrschen::V,rule,азоркстамс
1156,ertragen::V,endure,кирдемс
