,Concept_ID,sv,fr
869,kaum::ADV,knappast,à peine
870,sehr::ADV,mycket,très
871,so::ADV,så,si
872,so::ADV,så,ainsi
873,noch::ADV,än,encore
874,noch::ADV,ännu,encore
875,nur::ADV,bara,seulement
876,nur::ADV,bara,ne ... que
877,nur::ADV,endast,seulement
878,nur::ADV,endast,ne ... que
879,schon::ADV,redan,déjà
880,wieder::ADV,åter,de nouveau
881,vergebens::ADV,förgäves,en vain
882,vor::PRP,utanför,devant
883,hinter::PRP,bakom,derrière
884,unter::PRP,under,sous
885,unter::PRP,under,au-dessous de
886,durch::PRP,genom,par
887,durch::PRP,genom,à travers
888,durch::PRP,igenom,par
889,durch::PRP,igenom,à travers
890,neben::PRP,bredvid,à côté de
891,neben::PRP,vid sidan av,à côté de
892,zwischen::PRP,mellan,entre
893,wegen::PRP,på grund av,à cause de
894,dies::PRN,detta,ceci
895,das::PRN,det,ce
896,das::PRN,det,cela
897,alles::PRN,allt,tout
898,ich::PRN,jag,je
899,ich::PRN,jag,moi
900,du::PRN,du,tu
901,du::PRN,du,toi
902,er::PRN,han,il
903,er::PRN,han,lui
904,wir::PRN,vi,nous
905,ihr::PRN,ni,vous
906,sie::PRN,de,ils
907,sie::PRN,de,elles
908,was::FPRN,vad,que
909,was::FPRN,vad,quoi
910,wer::FPRN,vem,qui
911,wo::FADV,var,où
912,wohin::FADV,vart,où
913,wie::FADV,hur,comment
914,warum::FADV,varför,pourquoi
915,wieviel::FNUM,hur mycket,combien
916,eins::NUM,en,un
917,eins::NUM,ett,un
918,zwei::NUM,två,deux
919,drei::NUM,tre,trois
920,vier::NUM,fyra,quatre
921,fünf::NUM,fem,cinq
922,sechs::NUM,sex,six
923,sieben::NUM,sju,sept
924,acht::NUM,åtta,huit
925,neun::NUM,nio,neuf
926,zehn::NUM,tio,dix
927,elf::NUM,elva,onze
928,zwölf::NUM,tolv,douze
929,zwanzig::NUM,tjugo,vingt
930,dreißig::NUM,trettio,trente
931,vierzig::NUM,fyrtio,quarante
932,fünfzig::NUM,femtio,cinquante
933,sechzig::NUM,sextio,soixante
934,siebzig::NUM,sjuttio,soixante-dix
935,achtzig::NUM,åttio,quatre-vingt
936,neunzig::NUM,nittio,quatre-vingt-dix
937,hundert::NUM,hundra,cent
938,tausend::NUM,tusen,mille
939,und::CNJ,och,et
940,oder::CNJ,eller,ou
941,stehen::V,stå,être debout
942,sitzen::V,sitta,être assis
943,liegen::V,ligga,être couché
944,hängen::V,hänga,pendre
945,werden::V,bli,devenir
946,passieren::V,ske,se passer
947,passieren::V,hända,se passer
948,beginnen::V,börja,commencer
949,enden::V,ända,finir
950,enden::V,ända,se terminer
951,wechseln::V,växla,changer
952,wechseln::V,växla,alterner
953,aufgehen[Sonne]::V,gå upp,se lever
954,untergehen[Sonne]::V,gå ned,se coucher
955,scheinen[Sonne]::V,skina,briller
956,donnern::V,dundra,tonner
957,wehen::V,blåsa,souffler
958,strömen::V,forsa,affluer
959,strömen::V,strömma,affluer
960,fließen::V,flyta,couler
961,sich drehen::V,snurra,tourner
962,schwanken::V,vackla,osciller
963,schwanken::V,vackla,chanceler
964,schwingen::V,svinga,vibrer
965,schwingen::V,svinga,osciller
966,fallen::V,falla,tomber
967,brennen::V,brinna,brûler
968,brennen::V,brinna,flamber
969,rauchen::V,ryka,fumer
970,regnen::V,regna,pleuvoir
971,gefrieren::V,frysa,geler
972,tauen::V,töa,dégeler
973,schmelzen::V,smälta,fondre
974,trocknen::V,torka,sécher
975,sieden::V,koka,bouillir
976,sieden::V,sjuda,bouillir
977,faulen::V,ruttna,pourrir
978,faulen::V,ruttna,se putréfier
979,verfaulen::V,ruttna,pourrir
980,reißen::V,brista,rompre
981,reißen::V,brista,se déchirer
982,versinken::V,sjunka,s'enfoncer
983,vergehen::V,förgå,passer
984,erscheinen::V,synas,apparaître
985,erscheinen::V,visa sig,apparaître
986,verschwinden::V,försvinna,disparaître
987,sinken::V,sjunka,descendre
988,sinken::V,sjunka,s'abaisser
989,abnehmen::V,avta,diminuer
990,abnehmen::V,minskas,diminuer
991,zunehmen::V,tilltaga,augmenter
992,steigen::V,stiga,monter
993,wachsen::V,växa,croître
994,glänzen::V,glimma,briller
995,funkeln::V,tindra,étinceler
996,funkeln::V,gnistra,étinceler
997,lärmen::V,bråka,faire du bruit
998,lärmen::V,väsnas,faire du bruit
999,läuten::V,ringa,sonner
1000,klingeln::V,ringa,sonner
1001,klirren::V,klirra,cliqueter
1002,brausen::V,brusa,mugir
1003,rauschen::V,susa,bruire
1004,klingen::V,låta,sonner
1005,klingen::V,klinga,sonner
1006,bellen::V,skälla,aboyer
1007,heulen::V,yla,hurler
1008,heulen::V,tjuta,hurler
1009,blasen::V,blåsa,souffler
1010,pfeifen::V,vissla,siffler
1011,schreien::V,skrika,crier
1012,stöhnen::V,stöna,gémir
1013,zittern::V,darra,trembler
1014,zittern::V,skälva,trembler
1015,leben::V,leva,vivre
1016,geboren werden::V,födas,naître
1017,atmen::V,andas,respirer
1018,trinken::V,dricka,boire
1019,essen::V,äta,manger
1020,schlucken::V,svälja,avaler
1021,müde werden::V,tröttna,se lasser
1022,müde werden::V,tröttna,se fatiguer
1023,einschlafen::V,somna,s'endormir
1024,schlafen::V,sova,dormir
1025,aufwachen::V,vakna,se réveiller
1026,aufstehen::V,stiga upp,se lever
1027,sich erholen::V,repa sig,se reposer
1028,sich erholen::V,repa sig,se détendre
1029,sich erholen::V,hämta sig,se reposer
1030,sich erholen::V,hämta sig,se détendre
1031,krank werden::V,insjukna,tomber malade
1032,krank sein::V,vara sjuk,être malade
1033,schmerzen::V,smärta,faire mal
1034,schmerzen::V,göra ont,faire mal
1035,husten::V,hosta,tousser
1036,genesen::V,tillfriskna,guérir
1037,genesen::V,tillfriskna,se remettre
1038,sterben::V,dö,mourir
1039,umkommen::V,omkomma,périr
1040,sich bewegen::V,röra sig,bouger
1041,sich rühren::V,röra på sig,broncher
1042,sich erheben::V,resa sig,se lever
1043,sich setzen::V,sätta sig,s'asseoir
1044,hinfallen::V,falla omkull,tomber
1045,laufen::V,löpa,marcher
1046,laufen::V,löpa,aller à pied
1047,schreiten::V,skrida,marcher
1048,spazierengehen::V,promenera,se promener
1049,eilen::V,ila,courir
1050,sich beeilen::V,skynda sig,se hâter
1051,sich beeilen::V,skynda sig,se dépêcher
1052,sausen::V,susa,filer
1053,rennen::V,löpa,courir
1054,rennen::V,springa,courir
1055,springen::V,hoppa,sauter
1056,klettern::V,klättra,grimper
1057,schaukeln::V,gunga,se balancer
1058,kriechen::V,kräla,ramper
1059,schwimmen::V,simma,nager
1060,tauchen::V,dyka,plonger
1061,rudern::V,ro,ramer
1062,fahren::V,köra,aller
1063,fahren::V,köra,rouler
1064,fliegen::V,flyga,voler
1065,gehen::V,gå,aller
1066,weggehen::V,gå bort,s'en aller
1067,abfahren::V,resa,partir
1068,abfahren::V,avresa,partir
1069,anhalten::V,stanna,s'arrêter
1070,hineingehen::V,gå in,entrer
1071,eintreten::V,träda in,entrer
1072,kommen::V,komma,venir
1073,ankommen::V,ankomma,arriver
1074,zurückkommen::V,återkomma,revenir
1075,bleiben::V,bli,rester
1076,bleiben::V,bli,demeurer
1077,bleiben::V,förbli,rester
1078,bleiben::V,förbli,demeurer
1079,warten::V,vänta,attendre
1080,erwarten::V,vänta,attendre
1081,suchen::V,leta,chercher
1082,finden::V,finna,trouver
1083,versuchen::V,försöka,essayer
1084,vorbereiten::V,förbereda,préparer
1085,lieben::V,älska,aimer
1086,mögen::V,tycka om,aimer
1087,mögen::V,tycka om,vouloir
1088,lachen::V,skratta,rire
1089,rühren::V,röra,toucher
1090,rühren::V,röra,attendrir
1091,weinen::V,gråta,pleurer
1092,schimpfen::V,skälla,gronder
1093,sich ärgern::V,förargas,se fâcher
1094,sich fürchten::V,vara rädd,avoir peur
1095,fürchten::V,frukta,craindre
1096,fürchten::V,frukta,avoir peur de
1097,fliehen::V,fly,fuir
1098,fliehen::V,rymma,fuir
1099,flüchten::V,fly,s'enfuir
1100,sehen::V,se,voir
1101,anschauen::V,se på,regarder
1102,anschauen::V,betrakta,regarder
1103,ansehen::V,åse,regarder
1104,hören::V,höra,entendre
1105,zuhören::V,höra på,écouter
1106,zuhören::V,lyssna till,écouter
1107,probieren::V,smaka,goûter
1108,probieren::V,smaka på,goûter
1109,riechen::V,lukta,sentir
1110,fühlen::V,känna,sentir
1111,scheinen::V,verka,sembler
1112,scheinen::V,verka,paraître
1113,scheinen::V,tyckas,sembler
1114,scheinen::V,tyckas,paraître
1115,zu sehen sein::V,synas,se voir
1116,zu sehen sein::V,synas,être visible
1117,zu sehen sein::V,kunna ses,se voir
1118,zu sehen sein::V,kunna ses,être visible
1119,vernehmen::V,få veta,entendre
1120,vernehmen::V,få veta,percevoir
1121,vernehmen::V,förnimma,entendre
1122,vernehmen::V,förnimma,percevoir
1123,frieren::V,frysa,avoir froid
1124,tun::V,göra,faire
1125,können::V,kunna,savoir
1126,können::V,kunna,pouvoir
1127,wollen::V,vilja,vouloir
1128,anfangen::V,börja,commencer
1129,beenden::V,avsluta,finir
1130,beenden::V,avsluta,terminer
1131,aufhören::V,sluta,cesser
1132,aufhören::V,sluta,arrêter
1133,aufhören::V,upphöra,cesser
1134,aufhören::V,upphöra,arrêter
1135,gelingen::V,lyckas,réussir
1136,geraten::V,bli,réussir
1137,öffnen::V,öppna,ouvrir
1138,schließen::V,låsa,fermer
1139,schließen::V,stänga,fermer
1140,stellen::V,ställa,poser
1141,stellen::V,ställa,mettre
1142,setzen::V,sätta,placer
1143,legen::V,lägga,placer
1144,berühren::V,beröra,toucher
1145,verbinden::V,förbinda,lier
1146,bedecken::V,täcka,couvrir
1147,bedecken::V,betäcka,couvrir
1148,aufhängen::V,hänga,accrocher
1149,aufhängen::V,hänga upp,accrocher
1150,anzünden::V,tända,allumer
1151,anzünden::V,antända,allumer
1152,anzünden::V,tända på,allumer
1153,aufheben::V,lyfta,ramasser
1154,zurücklassen::V,lämna,laisser
1155,zurücklassen::V,efterlämna,laisser
1156,verlieren::V,mista,perdre
1157,verlieren::V,förlora,perdre
1158,fallen lassen::V,tappa,lâcher
1159,fallen lassen::V,tappa,laisser tomber
1160,fallen lassen::V,släppa,lâcher
1161,fallen lassen::V,släppa,laisser tomber
1162,machen::V,göra,faire
1163,herstellen::V,tillverka,produire
1164,herstellen::V,tillverka,fabriquer
1165,herstellen::V,framställa,produire
1166,herstellen::V,framställa,fabriquer
1167,bauen::V,bygga,bâtir
1168,bauen::V,bygga,construire
1169,reparieren::V,reparera,réparer
1170,verbessern::V,rätta,améliorer
1171,verbessern::V,förbättra,améliorer
1172,ändern::V,ändra,changer
1173,ändern::V,ändra,modifier
1174,ändern::V,förändra,changer
1175,ändern::V,förändra,modifier
1176,graben::V,gräva,creuser
1177,beugen::V,böja,plier
1178,beugen::V,böja,ployer
1179,biegen::V,böja,courber
1180,biegen::V,kröka,courber
1181,drehen::V,vrida,tordre
1182,drehen::V,vrida,tourner
1183,wenden::V,vända,retourner
1184,umdrehen::V,vrida om,tourner
1185,heben::V,häva,soulever
1186,hochheben::V,lyfta,lever
1187,ergreifen::V,gripa,saisir
1188,ergreifen::V,gripa,prendre
1189,halten::V,hålla,tenir
1190,drücken::V,trycka,presser
1191,schieben::V,skjuta,pousser
1192,kratzen::V,riva,gratter
1193,kratzen::V,riva,égratigner
1194,kratzen::V,skrapa,gratter
1195,kratzen::V,skrapa,égratigner
1196,lecken::V,slicka,lécher
1197,beißen::V,bita,mordre
1198,abreißen::V,slita_av,arracher
1199,abreißen::V,riva_av,arracher
1200,abschneiden::V,skära av,couper
1201,binden::V,binda,lier
1202,binden::V,binda,attacher
1203,stecken::V,sticka,enfoncer
1204,brechen::V,bryta,rompre
1205,brechen::V,brista,rompre
1206,klopfen::V,banka,frapper
1207,klopfen::V,klappa,frapper
1208,hauen::V,hugga,frapper
1209,kleben::V,klistra,coller
1210,reiben::V,gnida,frotter
1211,streichen::V,smörja,empâter
1212,schleifen::V,slipa,affiler
1213,schleifen::V,slipa,aiguiser
1214,schneiden::V,skära,couper
1215,schneiden::V,skära,trancher
1216,schneiden::V,klippa,couper
1217,schneiden::V,klippa,trancher
1218,rütteln::V,skaka,cahoter
1219,schütteln::V,rista,secouer
1220,schwenken::V,svänga,agiter
1221,schütten::V,hälla,verser
1222,füllen::V,fylla,remplir
1223,einwickeln::V,slå in,envelopper
1224,einwickeln::V,veckla in,envelopper
1225,tragen::V,bära,porter
1226,schleppen::V,släpa,traîner
1227,ziehen::V,dra,tirer
1228,aufbewahren::V,förvara,garder
1229,aufbewahren::V,förvara,conserver
1230,aufbewahren::V,ta vara på,garder
1231,aufbewahren::V,ta vara på,conserver
1232,werfen::V,kasta,jeter
1233,werfen::V,kasta,lancer
1234,fangen::V,fånga,attraper
1235,packen::V,gripa,agripper
1236,packen::V,gripa tag,agripper
1237,verstecken::V,gömma,cacher
1238,teilen::V,dela,diviser
1239,schicken::V,skicka,envoyer
1240,bringen::V,bringa,apporter
1241,hinzufügen::V,tillägga,ajouter
1242,bekommen::V,få,obtenir
1243,bekommen::V,erhålla,obtenir
1244,erhalten::V,få,recevoir
1245,erhalten::V,erhålla,recevoir
1246,nehmen::V,ta,prendre
1247,nehmen::V,taga,prendre
1248,wählen::V,välja,choisir
1249,auswählen::V,utvälja,choisir
1250,auswählen::V,utvälja,sélectionner
1251,bewahren::V,bevara,préserver
1252,behindern::V,hindra,gêner
1253,behindern::V,förhindra,gêner
1254,verderben::V,förstöra,gâter
1255,verderben::V,förstöra,corrompre
1256,beschädigen::V,skada,endommager
1257,zerbrechen::V,bryta isär,casser
1258,zerbrechen::V,bryta sönder,casser
1259,zerreißen::V,riva sönder,déchirer
1260,zerreißen::V,slita sönder,déchirer
1261,zerstören::V,förstöra,détruire
1262,verbrennen::V,bränna,brûler
1263,verbrennen::V,bränna upp,brûler
1264,geben::V,ge,donner
1265,reichen::V,räcka,tendre
1266,schenken::V,skänka,offrir
1267,versprechen::V,lova,promettre
1268,wünschen::V,önska,souhaiter
1269,loben::V,lova,louer
1270,loben::V,beröma,louer
1271,küssen::V,pussa,embrasser
1272,wiegen::V,vagga,bercer
1273,zudecken::V,täcka,couvrir
1274,wecken::V,väcka,éveiller
1275,wecken::V,väcka,réveiller
1276,zeigen::V,visa,montrer
1277,zeigen::V,visa,faire voir
1278,führen::V,föra,guider
1279,lehren::V,lära,apprendre
1280,unterrichten::V,undervisa,instruire
1281,aufziehen::V,uppfostra,élever
1282,leiten::V,leda,diriger
1283,leiten::V,leda,conduire
1284,antreiben::V,driva på,pousser
1285,lassen::V,få att,faire
1286,einladen::V,bjuda,inviter
1287,einladen::V,inbjuda,inviter
1288,vereinigen::V,förena,unir
1289,vereinigen::V,förena,réunir
1290,besuchen::V,besöka,visiter
1291,besuchen::V,besöka,aller voir
1292,treffen::V,möta,rencontrer
1293,treffen::V,träffa,rencontrer
1294,sich versammeln::V,församla sig,s'assembler
1295,spielen::V,leka,jouer
1296,spielen::V,spela,jouer
1297,singen::V,sjunga,chanter
1298,tanzen::V,dansa,danser
1299,sich trennen::V,skiljas,se séparer
1300,verlassen::V,lämna,quitter
1301,verlassen::V,överge,quitter
1302,retten::V,rädda,sauver
1303,bewachen::V,bevaka,garder
1304,schützen::V,skydda,protéger
1305,schützen::V,beskydda,protéger
1306,verteidigen::V,försvara,défendre
1307,sich schlagen::V,slåss,se taper
1308,schießen::V,skjuta,tirer
1309,siegen::V,segra,vaincre
1310,ärgern::V,förarga,agacer
1311,schlagen::V,slå,battre
1312,schlagen::V,slå,frapper
1313,treten::V,sparka,botter
1314,treten::V,sparka,donner un coup de pied à
1315,stechen::V,sticka,piquer
1316,stoßen::V,stöta,heurter
1317,stehlen::V,stjäla,voler
1318,stören::V,störa,gêner
1319,stören::V,störa,déranger
1320,belästigen::V,genera,molester
1321,belästigen::V,genera,importuner
1322,belästigen::V,besvära,molester
1323,belästigen::V,besvära,importuner
1324,verbergen::V,dölja,cacher
1325,verbergen::V,dölja,dissimuler
1326,täuschen::V,vilseleda,abuser
1327,täuschen::V,vilseleda,tromper
1328,betrügen::V,bedra,duper
1329,betrügen::V,bedra,frauder
1330,töten::V,döda,tuer
1331,wohnen::V,bo,habiter
1332,wohnen::V,bo,demeurer
1333,arbeiten::V,arbeta,travailler
1334,sammeln::V,samla,collectionner
1335,pflücken::V,plocka,cueillir
1336,jagen::V,jaga,chasser
1337,fischen::V,fiska,pêcher
1338,fassen::V,fånga,capturer
1339,hüten::V,vakta,garder
1340,treiben::V,driva,mener
1341,anbinden::V,binda fast,attacher
1342,füttern::V,fodra,faire manger
1343,melken::V,mjölka,traire
1344,hacken::V,hacka,fendre
1345,gießen::V,hälla,arroser
1346,gießen::V,vattna,arroser
1347,reifen::V,mogna,mûrir
1348,zubereiten::V,tillaga,préparer
1349,zubereiten::V,tillreda,préparer
1350,kochen::V,koka,cuire
1351,backen::V,baka,cuire
1352,braten::V,steka,rôtir
1353,umrühren::V,röra om,remuer
1354,stricken::V,sticka,tricoter
1355,nähen::V,sy,coudre
1356,färben::V,färga,teindre
1357,reinigen::V,rensa,nettoyer
1358,reinigen::V,rengöra,nettoyer
1359,waschen::V,tvätta,laver
1360,abwischen::V,torka av,essuyer
1361,spülen::V,spola,rincer
1362,spülen::V,skölja,rincer
1363,fegen::V,feja,balayer
1364,kehren::V,sopa,balayer
1365,baden::V,bada,se baigner
1366,sich waschen::V,tvätta sig,se laver
1367,ausziehen::V,ta av,ôter
1368,ausziehen::V,ta av,enlever
1369,anziehen::V,ta på,mettre
1370,sich anziehen::V,klä på sig,s'habiller
1371,kämmen::V,kamma,peigner
1372,schmücken::V,pynta,orner
1373,schmücken::V,pynta,décorer
1374,schmücken::V,smycka,orner
1375,schmücken::V,smycka,décorer
1376,sagen::V,säga,dire
1377,sprechen::V,tala,parler
1378,reden::V,tala,parler
1379,reden::V,prata,parler
1380,sich unterhalten::V,prata,bavarder
1381,sich unterhalten::V,prata,s'entretenir
1382,fragen::V,fråga,demander
1383,fragen::V,spörja,demander
1384,bitten::V,be,prier
1385,erzählen::V,berätta,raconter
1386,mitteilen::V,meddela,communiquer
1387,nennen::V,kalla,nommer
1388,nennen::V,kalla,appeler
1389,rufen::V,ropa,appeler
1390,prahlen::V,pråla,se vanter
1391,prahlen::V,skryta,se vanter
1392,übersetzen::V,tolka,traduire
1393,übersetzen::V,översätta,traduire
1394,denken::V,tänka,penser
1395,glauben::V,tro,croire
1396,bemerken::V,uppmärksamma,remarquer
1397,bemerken::V,uppmärksamma,apercevoir
1398,bemerken::V,lägga märke till,remarquer
1399,bemerken::V,lägga märke till,apercevoir
1400,erkennen::V,känna igen,reconnaître
1401,begreifen::V,begripa,concevoir
1402,verstehen::V,förstå,entendre
1403,verstehen::V,förstå,comprendre
1404,lernen::V,lära sig,apprendre
1405,wissen::V,veta,savoir
1406,sich erinnern an::V,minnas,se souvenir de
1407,sich erinnern an::V,komma ihåg,se souvenir de
1408,vergessen::V,glömma,oublier
1409,messen::V,mäta,mesurer
1410,zählen::V,räkna,compter
1411,rechnen::V,räkna,calculer
1412,lesen::V,läsa,lire
1413,malen::V,måla,peindre
1414,zeichnen::V,teckna,dessiner
1415,schreiben::V,skriva,écrire
1416,besitzen::V,äga,posséder
1417,besitzen::V,besitta,posséder
1418,kaufen::V,köpa,acheter
1419,verkaufen::V,sälja,vendre
1420,bezahlen::V,betala,payer
1421,zahlen::V,betala,payer
1422,beherrschen::V,behärska,dominer
1423,beherrschen::V,behärska,maîtriser
1424,ertragen::V,tåla,tolérer
1425,ertragen::V,tåla,supporter
1426,ertragen::V,uthärda,tolérer
1427,ertragen::V,uthärda,supporter
