,Concept_ID,sv,en
899,suchen::V,leta,look for
900,finden::V,finna,find
901,versuchen::V,försöka,try
902,vorbereiten::V,förbereda,prepare
903,lieben::V,älska,love
904,mögen::V,tycka om,like
905,lachen::V,skratta,laugh
906,rühren::V,röra,move
907,weinen::V,gråta,weep
908,schimpfen::V,skälla,grumble
909,sich ärgern::V,förargas,be annoyed
910,sich fürchten::V,vara rädd,be afraid
911,fürchten::V,frukta,be afraid of
912,fliehen::V,fly,flee
913,fliehen::V,rymma,flee
914,flüchten::V,fly,escape
915,sehen::V,se,see
916,anschauen::V,se på,look at
917,anschauen::V,betrakta,look at
918,ansehen::V,åse,watch
919,hören::V,höra,hear
920,zuhören::V,höra på,listen
921,zuhören::V,lyssna till,listen
922,probieren::V,smaka,taste
923,probieren::V,smaka på,taste
924,riechen::V,lukta,smell
925,fühlen::V,känna,feel
926,scheinen::V,verka,seem
927,scheinen::V,tyckas,seem
928,zu sehen sein::V,synas,show
929,zu sehen sein::V,kunna ses,show
930,vernehmen::V,få veta,hear
931,vernehmen::V,förnimma,hear
932,frieren::V,frysa,be cold
933,tun::V,göra,do
934,können::V,kunna,can
935,wollen::V,vilja,want
936,anfangen::V,börja,start
937,beenden::V,avsluta,finish
938,aufhören::V,sluta,stop
939,aufhören::V,upphöra,stop
940,gelingen::V,lyckas,succeed
941,geraten::V,bli,turn out
942,öffnen::V,öppna,open
943,schließen::V,låsa,close
944,schließen::V,stänga,close
945,stellen::V,ställa,put
946,setzen::V,sätta,place
947,legen::V,lägga,lay
948,berühren::V,beröra,touch
949,verbinden::V,förbinda,connect
950,bedecken::V,täcka,cover
951,bedecken::V,betäcka,cover
952,aufhängen::V,hänga,hang up
953,aufhängen::V,hänga upp,hang up
954,anzünden::V,tända,light
955,anzünden::V,antända,light
956,anzünden::V,tända på,light
957,aufheben::V,lyfta,pick up
958,zurücklassen::V,lämna,leave
959,zurücklassen::V,efterlämna,leave
960,verlieren::V,mista,lose
961,verlieren::V,förlora,lose
962,fallen lassen::V,tappa,drop
963,fallen lassen::V,släppa,drop
964,machen::V,göra,make
965,herstellen::V,tillverka,produce
966,herstellen::V,framställa,produce
967,bauen::V,bygga,build
968,reparieren::V,reparera,mend
969,verbessern::V,rätta,improve
970,verbessern::V,förbättra,improve
971,ändern::V,ändra,alter
972,ändern::V,förändra,alter
973,graben::V,gräva,dig
974,beugen::V,böja,bow
975,biegen::V,böja,bend
976,biegen::V,kröka,bend
977,drehen::V,vrida,spin
978,wenden::V,vända,turn
979,umdrehen::V,vrida om,turn around
980,heben::V,häva,raise
981,hochheben::V,lyfta,lift
982,ergreifen::V,gripa,seize
983,halten::V,hålla,hold
984,drücken::V,trycka,press
985,schieben::V,skjuta,push
986,kratzen::V,riva,scrape
987,kratzen::V,skrapa,scrape
988,lecken::V,slicka,lick
989,beißen::V,bita,bite
990,abreißen::V,slita_av,tear off
991,abreißen::V,riva_av,tear off
992,abschneiden::V,skära av,cut off
993,binden::V,binda,tie
994,stecken::V,sticka,stick
995,brechen::V,bryta,break
996,brechen::V,brista,break
997,klopfen::V,banka,knock
998,klopfen::V,klappa,knock
999,hauen::V,hugga,hit
1000,kleben::V,klistra,glue
1001,reiben::V,gnida,rub
1002,streichen::V,smörja,spread
1003,schleifen::V,slipa,grind
1004,schneiden::V,skära,cut
1005,schneiden::V,klippa,cut
1006,rütteln::V,skaka,jolt
1007,schütteln::V,rista,shake
1008,schwenken::V,svänga,swing
1009,schütten::V,hälla,pour
1010,füllen::V,fylla,fill
1011,einwickeln::V,slå in,wrap
1012,einwickeln::V,veckla in,wrap
1013,tragen::V,bära,carry
1014,schleppen::V,släpa,drag
1015,ziehen::V,dra,pull
1016,aufbewahren::V,förvara,keep
1017,aufbewahren::V,ta vara på,keep
1018,werfen::V,kasta,throw
1019,fangen::V,fånga,catch
1020,packen::V,gripa,grab
1021,packen::V,gripa tag,grab
1022,verstecken::V,gömma,hide
1023,teilen::V,dela,divide
1024,schicken::V,skicka,send
1025,bringen::V,bringa,bring
1026,hinzufügen::V,tillägga,add
1027,bekommen::V,få,get
1028,bekommen::V,erhålla,get
1029,erhalten::V,få,receive
1030,erhalten::V,erhålla,receive
1031,nehmen::V,ta,take
1032,nehmen::V,taga,take
1033,wählen::V,välja,choose
1034,auswählen::V,utvälja,select
1035,bewahren::V,bevara,preserve
1036,behindern::V,hindra,hinder
1037,behindern::V,förhindra,hinder
1038,verderben::V,förstöra,spoil
1039,beschädigen::V,skada,damage
1040,zerbrechen::V,bryta isär,break
1041,zerbrechen::V,bryta sönder,break
1042,zerreißen::V,riva sönder,tear
1043,zerreißen::V,slita sönder,tear
1044,zerstören::V,förstöra,destroy
1045,verbrennen::V,bränna,burn
1046,verbrennen::V,bränna upp,burn
1047,geben::V,ge,give
1048,reichen::V,räcka,hand
1049,schenken::V,skänka,give
1050,versprechen::V,lova,promise
1051,wünschen::V,önska,wish
1052,loben::V,lova,praise
1053,loben::V,beröma,praise
1054,küssen::V,pussa,kiss
1055,wiegen::V,vagga,rock
1056,zudecken::V,täcka,cover
1057,wecken::V,väcka,wake
1058,zeigen::V,visa,show
1059,führen::V,föra,guide
1060,lehren::V,lära,teach
1061,unterrichten::V,undervisa,instruct
1062,aufziehen::V,uppfostra,bring up
1063,leiten::V,leda,lead
1064,antreiben::V,driva på,urge
1065,lassen::V,få att,let
1066,einladen::V,bjuda,invite
1067,einladen::V,inbjuda,invite
1068,vereinigen::V,förena,unite
1069,besuchen::V,besöka,visit
1070,treffen::V,möta,meet
1071,treffen::V,träffa,meet
1072,sich versammeln::V,församla sig,assemble
1073,spielen::V,leka,play
1074,spielen::V,spela,play
1075,singen::V,sjunga,sing
1076,tanzen::V,dansa,dance
1077,sich trennen::V,skiljas,separate
1078,verlassen::V,lämna,leave
1079,verlassen::V,överge,leave
1080,retten::V,rädda,rescue
1081,bewachen::V,bevaka,guard
1082,schützen::V,skydda,protect
1083,schützen::V,beskydda,protect
1084,verteidigen::V,försvara,defend
1085,sich schlagen::V,slåss,brawl
1086,schießen::V,skjuta,shoot
1087,siegen::V,segra,win
1088,ärgern::V,förarga,annoy
1089,schlagen::V,slå,beat
1090,treten::V,sparka,kick
1091,stechen::V,sticka,sting
1092,stoßen::V,stöta,shove
1093,stehlen::V,stjäla,steal
1094,stören::V,störa,disturb
1095,belästigen::V,genera,bother
1096,belästigen::V,besvära,bother
1097,verbergen::V,dölja,conceal
1098,täuschen::V,vilseleda,deceive
1099,betrügen::V,bedra,cheat
1100,töten::V,döda,kill
1101,wohnen::V,bo,dwell
1102,arbeiten::V,arbeta,work
1103,sammeln::V,samla,gather
1104,pflücken::V,plocka,pick
1105,jagen::V,jaga,hunt
1106,fischen::V,fiska,fish
1107,fassen::V,fånga,catch
1108,hüten::V,vakta,herd
1109,treiben::V,driva,drive
1110,anbinden::V,binda fast,tie up
1111,füttern::V,fodra,feed
1112,melken::V,mjölka,milk
1113,hacken::V,hacka,chop
1114,gießen::V,hälla,water
1115,gießen::V,vattna,water
1116,reifen::V,mogna,ripen
1117,zubereiten::V,tillaga,cook
1118,zubereiten::V,tillreda,cook
1119,kochen::V,koka,boil
1120,backen::V,baka,bake
1121,braten::V,steka,fry
1122,umrühren::V,röra om,stir
1123,stricken::V,sticka,knit
1124,nähen::V,sy,sew
1125,färben::V,färga,dye
1126,reinigen::V,rensa,clean
1127,reinigen::V,rengöra,clean
1128,waschen::V,tvätta,wash
1129,abwischen::V,torka av,wipe
1130,spülen::V,spola,rinse
1131,spülen::V,skölja,rinse
1132,fegen::V,feja,sweep
1133,kehren::V,sopa,sweep
1134,baden::V,bada,bath
1135,sich waschen::V,tvätta sig,wash
1136,ausziehen::V,ta av,take off
1137,anziehen::V,ta på,put on
1138,sich anziehen::V,klä på sig,get dressed
1139,kämmen::V,kamma,comb
1140,schmücken::V,pynta,decorate
1141,schmücken::V,smycka,decorate
1142,sagen::V,säga,say
1143,sprechen::V,tala,speak
1144,reden::V,tala,talk
1145,reden::V,prata,talk
1146,sich unterhalten::V,prata,chat
1147,fragen::V,fråga,ask
1148,fragen::V,spörja,ask
1149,bitten::V,be,request
1150,erzählen::V,berätta,tell
1151,mitteilen::V,meddela,convey
1152,nennen::V,kalla,name
1153,rufen::V,ropa,call
1154,prahlen::V,pråla,brag
1155,prahlen::V,skryta,brag
1156,übersetzen::V,tolka,translate
1157,übersetzen::V,översätta,translate
1158,denken::V,tänka,think
1159,glauben::V,tro,believe
1160,bemerken::V,uppmärksamma,notice
1161,bemerken::V,lägga märke till,notice
1162,erkennen::V,känna igen,recognize
1163,begreifen::V,begripa,grasp
1164,verstehen::V,förstå,understand
1165,lernen::V,lära sig,learn
1166,wissen::V,veta,know
1167,sich erinnern an::V,minnas,remember
1168,sich erinnern an::V,komma ihåg,remember
1169,vergessen::V,glömma,forget
1170,messen::V,mäta,measure
1171,zählen::V,räkna,count
1172,rechnen::V,räkna,calculate
1173,lesen::V,läsa,read
1174,malen::V,måla,paint
1175,zeichnen::V,teckna,draw
1176,schreiben::V,skriva,write
1177,besitzen::V,äga,own
1178,besitzen::V,besitta,own
1179,kaufen::V,köpa,buy
1180,verkaufen::V,sälja,sell
1181,bezahlen::V,betala,pay for
1182,zahlen::V,betala,pay
1183,beherrschen::V,behärska,rule
1184,ertragen::V,tåla,endure
1185,ertragen::V,uthärda,endure
