,Concept_ID,lv,os
738,Spitze::N,galotne,бырынкъ
739,Ende::N,пом,кӕрон
740,Ende::N,gals,кӕрон
741,Ende::N,uzgalis,кӕрон
742,Loch::N,розь,хуынкъ
743,Loch::N,caurums,хуынкъ
744,Winkel::N,пельӧс,къуым
745,Winkel::N,leņķis,къуым
746,Muster::N,сер,нывæфтыд
747,Muster::N,сер,кæдзист
748,Muster::N,piemērs,нывæфтыд
749,Muster::N,piemērs,кæдзист
750,Größe::N,ыджда,ас
751,Größe::N,lielums,ас
752,Länge::N,кузьта,дӕргъ
753,Länge::N,garums,дӕргъ
754,Höhe::N,джуджда,бæрзонд
755,Höhe::N,джуджда,бæрзæнд
756,Höhe::N,джуджда,бæрзонддзинад
757,Höhe::N,augstums,бæрзонд
758,Höhe::N,augstums,бæрзæнд
759,Höhe::N,augstums,бæрзонддзинад
760,Gewicht::N,сьӧкта,уӕз
761,Gewicht::N,сьӧкталун,уӕз
762,Gewicht::N,svars,уӕз
763,Gewicht::N,smagums,уӕз
764,Menge::N,лун,бӕрц
765,Menge::N,числӧ,бӕрц
766,Menge::N,masa,бӕрц
767,Menge::N,daudzums,бӕрц
768,Haufen::N,чукӧр,кӕри
769,Haufen::N,čupa,кӕри
770,Haufen::N,grēda,кӕри
771,Haufen::N,kaudze,кӕри
772,Reihe::N,рад,рӕнхъ
773,Reihe::N,rinda,рӕнхъ
774,Reihe::N,virkne,рӕнхъ
775,Boot::N,пыж,чема
776,Boot::N,laiva,чема
777,Ruder::N,пелыс,къохар
778,Ruder::N,ӧпаснӧй,къохар
779,Ruder::N,airis,къохар
780,Ruder::N,irklis,къохар
781,Schlitten::N,дадь,дзоныгъ
782,Schlitten::N,ragavas,дзоныгъ
783,Ski::N,лызь,къахдзоныгътæ
784,Ski::N,лызь,лыжæтæ
785,Ski::N,slēpe,къахдзоныгътæ
786,Ski::N,slēpe,лыжæтæ
787,Lagerfeuer::N,бипур,арт
788,Lagerfeuer::N,ugunskurs,арт
789,Last::N,сьӧкыдтор,уаргъ
790,Last::N,krava,уаргъ
791,Gang::N,мунӧм,цыд
792,Gang::N,ветлӧм,цыд
793,Gang::N,eja,цыд
794,Gang::N,gājums,цыд
795,Schritt::N,воськов,санчъех
796,Schritt::N,воськов,къахдзӕф
797,Schritt::N,воськовтӧм,санчъех
798,Schritt::N,воськовтӧм,къахдзӕф
799,Schritt::N,solis,санчъех
800,Schritt::N,solis,къахдзӕф
801,Norden::N,войвыв,цæгат
802,Norden::N,ziemeļi,цæгат
803,Süden::N,лунвыв,хуссар
804,Süden::N,dienvidi,хуссар
805,Westen::N,рытыв,ныгуылæн
806,Westen::N,rietumi,ныгуылæн
807,Osten::N,асыв,скæсæн
808,Osten::N,austrumi,скæсæн
809,Holz::N,пу,хъӕдӕрмӕг
810,Holz::N,koks,хъӕдӕрмӕг
811,Holz::N,koksne,хъӕдӕрмӕг
812,Brett::N,пӧв,фæйнæг
813,Brett::N,dēlis,фæйнæг
814,Platte::N,плита,къӕй
815,Platte::N,plate,къӕй
816,Platte::N,plāksne,къӕй
817,Stütze::N,пыкӧд,быцæу
818,Stütze::N,мыджӧд,быцæу
819,Stütze::N,balsts,быцæу
820,Stütze::N,atspaids,быцæу
821,Stange::N,потш,хъил
822,Stange::N,maikste,хъил
823,Stock::N,бедь,лӕдзӕг
824,Stock::N,boze,лӕдзӕг
825,Stock::N,spieķis,лӕдзӕг
826,Stab::N,зир,хъил
827,Stab::N,zizlis,хъил
828,Rohr::N,труба,хӕтӕл
829,Rohr::N,caurule,хӕтӕл
830,Haus::N,керка,хӕдзар
831,Haus::N,māja,хӕдзар
832,Heim::N,горт,къона
833,Heim::N,mājas,къона
834,Ofen::N,пач,пец
835,Ofen::N,krāsns,пец
836,Fußboden::N,джодж,астӕрд
837,Fußboden::N,grīda,астӕрд
838,Tisch::N,пызан,стъол
839,Tisch::N,galds,стъол
840,Stuhl::N,улӧс,бандон
841,Stuhl::N,krēsls,бандон
842,Wiege::N,зыбка,авдæн
843,Wiege::N,šūpulis,авдæн
844,Bett::N,вольпась,сынтӕг
845,Bett::N,gulta,сынтӕг
846,Regal::N,джадж,тӕрхӕг
847,Regal::N,джадж,уӕлвӕйнӕг
848,Regal::N,plaukts,тӕрхӕг
849,Regal::N,plaukts,уӕлвӕйнӕг
850,Kiste::N,куд,асыкк
851,Kiste::N,ящик,асыкк
852,Kiste::N,kaste,асыкк
853,Kiste::N,šķirsts,асыкк
854,Fenster::N,ӧшинь,рудзынг
855,Fenster::N,ӧшинь,фæрссаг
856,Fenster::N,logs,рудзынг
857,Fenster::N,logs,фæрссаг
858,Tür::N,ӧдзӧс,дуар
859,Tür::N,durvis,дуар
860,Tor::N,дзиръя,кулдуар
861,Tor::N,vārti,кулдуар
862,Zaun::N,потшӧс,æмбонд
863,Zaun::N,потшӧс,быру
864,Zaun::N,потшӧс,гæрæн
865,Zaun::N,žogs,æмбонд
866,Zaun::N,žogs,быру
867,Zaun::N,žogs,гæрæн
868,Dach::N,вевт,уӕлхӕдзар
869,Dach::N,jumts,уӕлхӕдзар
870,Leiter::N,пос,асин
871,Leiter::N,kāpnes,асин
872,Leiter::N,redeles,асин
873,Besen::N,рос,уисой
874,Besen::N,slota,уисой
875,Spaten::N,зыр,бел
876,Spaten::N,lāpsta,бел
877,Schaufel::N,тэльӧб,æвгæнæн
878,Schaufel::N,тэльӧб,кæфой
879,Schaufel::N,liekšķere,æвгæнæн
880,Schaufel::N,liekšķere,кæфой
881,Gabel::N,вилки,вилкæ
882,Gabel::N,dakšiņa,вилкæ
883,Löffel::N,пань,уидыг
884,Löffel::N,karote,уидыг
885,Messer::N,пурт,кард
886,Messer::N,nazis,кард
887,Nagel::N,тув,зӕгӕл
888,Nagel::N,кӧрт тув,зӕгӕл
889,Nagel::N,nagla,зӕгӕл
890,Netz::N,тыв,хыз
891,Netz::N,tīkls,хыз
892,Haken::N,крук,хæдз
893,Haken::N,крук,хæбырæгъ
894,Haken::N,āķis,хæдз
895,Haken::N,āķis,хæбырæгъ
896,Haken::N,kāsis,хæдз
897,Haken::N,kāsis,хæбырæгъ
898,Haken::N,krampis,хæдз
899,Haken::N,krampis,хæбырæгъ
900,Griff::N,нуд,фистон
901,Griff::N,kāts,фистон
902,Griff::N,rokturis,фистон
903,Schloss::N,томан,гуыдыр
904,Schloss::N,aizslēgs,гуыдыр
905,Bild::N,серпас,ныв
906,Bild::N,glezna,ныв
907,Figur::N,пертас,кæрдгæныв
908,Figur::N,вежньӧг,кæрдгæныв
909,Figur::N,figūra,кæрдгæныв
910,Puppe::N,акань,чындз
911,Puppe::N,lelle,чындз
912,Beutel::N,мешӧк,дзӕкъул
913,Beutel::N,kule,дзӕкъул
914,Beutel::N,maisiņš,дзӕкъул
915,Bündel::N,кӧртӧд,баст
916,Bündel::N,sainis,баст
917,Tasche::N,сумка,хызын
918,Tasche::N,сумка,дзæкъул
919,Tasche::N,soma,хызын
920,Tasche::N,soma,дзæкъул
921,Eimer::N,ведра,къæрта
922,Eimer::N,ведра,чъыбыла
923,Eimer::N,ведра,ведра
924,Eimer::N,spainis,къæрта
925,Eimer::N,spainis,чъыбыла
926,Eimer::N,spainis,ведра
927,Deckel::N,пӧдан,сæр
928,Deckel::N,пӧдан,æмбæрзæн
929,Deckel::N,тупкӧд,сæр
930,Deckel::N,тупкӧд,æмбæрзæн
931,Deckel::N,vāks,сæр
932,Deckel::N,vāks,æмбæрзæн
933,Geschirr::N,дозмук,мигæнæн
934,Geschirr::N,дозмук,мигæнæнтæ
935,Geschirr::N,тасьті-пань,мигæнæн
936,Geschirr::N,тасьті-пань,мигæнæнтæ
937,Geschirr::N,trauki,мигæнæн
938,Geschirr::N,trauki,мигæнæнтæ
939,Sack::N,мешӧк,голлаг
940,Sack::N,maiss,голлаг
941,Tasse::N,бекар,пиала
942,Tasse::N,бекар,къус
943,Tasse::N,тасьті,пиала
944,Tasse::N,тасьті,къус
945,Tasse::N,tase,пиала
946,Tasse::N,tase,къус
947,Topf::N,гырнич,аг
948,Topf::N,гырнич,чысыл аг
949,Topf::N,pods,аг
950,Topf::N,pods,чысыл аг
951,Kessel::N,пӧрт,аг
952,Kessel::N,katls,аг
953,Essen::N,сёйӧм,хӕрд
954,Essen::N,ēdiens,хӕрд
955,Nahrung::N,сёян,хойраг
956,Nahrung::N,barība,хойраг
957,Speise::N,сёян,хӕринаг
958,Speise::N,сёянтор,хӕринаг
959,Speise::N,ēdiens,хӕринаг
960,Fleisch::N,яй,дзидза
961,Fleisch::N,яй,фыдызгъӕл
962,Fleisch::N,gaļa,дзидза
963,Fleisch::N,gaļa,фыдызгъӕл
964,Getreide::N,нянь,халсар
965,Getreide::N,labība,халсар
966,Brei::N,рок,кас
967,Brei::N,putra,кас
968,Brei::N,biezenis,кас
969,Brot::N,нянь,дзул
970,Brot::N,maize,дзул
971,Scheibe::N,шӧрӧм,къӕбӕр
972,Scheibe::N,чӧлан,къӕбӕр
973,Scheibe::N,šķēle,къӕбӕр
974,Scheibe::N,rieciens,къӕбӕр
975,Fett::N,гос,сой
976,Fett::N,тшог,сой
977,Fett::N,tauki,сой
978,Butter::N,вый,нӕлхӕ
979,Butter::N,sviests,нӕлхӕ
980,Öl::N,вый,зети
981,Öl::N,eļļa,зети
982,Salz::N,сов,цӕхх
983,Salz::N,sāls,цӕхх
984,Suppe::N,шыд,бас
985,Suppe::N,zupa,бас
986,Honig::N,ма,мыд
987,Honig::N,medus,мыд
988,Milch::N,йӧв,ӕхсыр
989,Milch::N,piens,ӕхсыр
990,Tee::N,чай,цай
991,Tee::N,tēja,цай
992,Leder::N,ку,мæскуы
993,Leder::N,āda,мæскуы
994,Wolle::N,вурун,фӕсмын
995,Wolle::N,vilna,фӕсмын
996,Stoff::N,дӧра,хъуымац
997,Stoff::N,drāna,хъуымац
998,Stoff::N,audums,хъуымац
999,Nadel::N,ем,судзин
1000,Nadel::N,adata,судзин
1001,Faden::N,сунис,ӕндах
1002,Faden::N,diegs,ӕндах
1003,Faden::N,pavediens,ӕндах
1004,Knopf::N,кизь,цӕппӕр
1005,Knopf::N,poga,цӕппӕр
1006,Knoten::N,гӧрӧд,ӕлхынцъ
1007,Knoten::N,mezgls,ӕлхынцъ
1008,Farbe::N,краска,ахорæн
1009,Farbe::N,вап,ахорæн
1010,Farbe::N,krāsa,ахорæн
1011,Kleidung::N,паськӧм,дарӕс
1012,Kleidung::N,tērps,дарӕс
1013,Kleidung::N,drēbes,дарӕс
1014,Hemd::N,дӧрӧм,хӕдон
1015,Hemd::N,krekls,хӕдон
1016,Kragen::N,воротник,æфцæггот
1017,Kragen::N,apkakle,æфцæггот
1018,Ärmel::N,сос,дыс
1019,Ärmel::N,piedurkne,дыс
1020,Hose::N,гач,хæлаф
1021,Hose::N,гач,æддаг хæлаф
1022,Hose::N,гач,салбар
1023,Hose::N,bikses,хæлаф
1024,Hose::N,bikses,æддаг хæлаф
1025,Hose::N,bikses,салбар
1026,Gürtel::N,вӧнь,рон
1027,Gürtel::N,josta,рон
1028,Mütze::N,шапка,худ
1029,Mütze::N,cepure,худ
1030,Schuh::N,башмак,басмахъ
1031,Schuh::N,ботинки,басмахъ
1032,Schuh::N,kurpe,басмахъ
1033,Stiefel::N,сапӧг,цырыхъхъ
1034,Stiefel::N,zābaks,цырыхъхъ
1035,Ring::N,кытш,къухдарӕн
1036,Ring::N,gredzens,къухдарӕн
1037,Band::N,лента,лент
1038,Band::N,вундас,лент
1039,Band::N,lente,лент
1040,Kamm::N,сынан,сӕрвасӕн
1041,Kamm::N,ķemme,сӕрвасӕн
1042,Spiegel::N,рӧмпӧштан,айдæн
1043,Spiegel::N,рӧмпӧштан,кæсæн
1044,Spiegel::N,spogulis,айдæн
1045,Spiegel::N,spogulis,кæсæн
1046,Riemen::N,тасма,гӕрз
1047,Riemen::N,siksna,гӕрз
1048,Schnur::N,гез,бӕндӕн
1049,Schnur::N,aukla,бӕндӕн
1050,Leine::N,юргез,
1051,Leine::N,saite,
1052,Decke::N,эшкын,хъӕццул
1053,Decke::N,шебрас,хъӕццул
1054,Decke::N,sega,хъӕццул
1055,Kissen::N,юрлӧс,баз
1056,Kissen::N,spilvens,баз
1057,Tuch::N,чышъян,кæлмæрзæн
1058,Tuch::N,чышъян,кæрдæн
1059,Tuch::N,vadmala,кæлмæрзæн
1060,Tuch::N,vadmala,кæрдæн
1061,Handtuch::N,ки чышкӧд,хисæрфæн
1062,Handtuch::N,кизьчышъян,хисæрфæн
1063,Handtuch::N,dvielis,хисæрфæн
1064,Kraft::N,этш,тых
1065,Kraft::N,этш,хъомыс
1066,Kraft::N,эбӧс,тых
1067,Kraft::N,эбӧс,хъомыс
1068,Kraft::N,spēks,тых
1069,Kraft::N,spēks,хъомыс
1070,Stärke::N,ёнлун,тых
1071,Stärke::N,ёнлун,æхсар
1072,Stärke::N,чорыдлун,тых
1073,Stärke::N,чорыдлун,æхсар
1074,Stärke::N,stiprums,тых
1075,Stärke::N,stiprums,æхсар
1076,Gesundheit::N,дзоньвидзалун,æнæниздзинад
1077,Gesundheit::N,veselība,æнæниздзинад
1078,Krankheit::N,висьӧм,низ
1079,Krankheit::N,висьӧм,рын
1080,Krankheit::N,slimība,низ
1081,Krankheit::N,slimība,рын
1082,Schmerz::N,висьӧм,рис
1083,Schmerz::N,sāpes,рис
1084,Wunde::N,дой,цӕф
1085,Wunde::N,brūce,цӕф
1086,Wunde::N,jēlums,цӕф
1087,Fieber::N,жар,ризӕг
1088,Fieber::N,жар,тӕфсӕг
1089,Fieber::N,drudzis,ризӕг
1090,Fieber::N,drudzis,тӕфсӕг
1091,Fieber::N,karstums,ризӕг
1092,Fieber::N,karstums,тӕфсӕг
1093,Arznei::N,лекарство,хос
1094,Arznei::N,зелля,хос
1095,Arznei::N,zāles,хос
1096,Arznei::N,medikaments,хос
1097,Brücke::N,пос,хид
1098,Brücke::N,tilts,хид
1099,Brunnen::N,юкмӧс,цъай
1100,Brunnen::N,aka,цъай
1101,Weide::N,пӧскӧтина,хизæн
1102,Weide::N,пӧскӧтина,хизæнуат
1103,Weide::N,пӧскӧтина,сæрвæт
1104,Weide::N,ganības,хизæн
1105,Weide::N,ganības,хизæнуат
1106,Weide::N,ganības,сæрвæт
1107,Pfad::N,туй,къахвæндаг
1108,Pfad::N,туй,къахвæд
1109,Pfad::N,кыснан,къахвæндаг
1110,Pfad::N,кыснан,къахвæд
1111,Pfad::N,taka,къахвæндаг
1112,Pfad::N,taka,къахвæд
1113,Weg::N,туй,фӕндаг
1114,Weg::N,ceļš,фӕндаг
1115,Straße::N,туй,фӕндаг
1116,Straße::N,iela,фӕндаг
1117,Dorf::N,сикт,хъӕу
1118,Dorf::N,ciems,хъӕу
1119,Stadt::N,кар,сахар
1120,Stadt::N,pilsēta,сахар
1121,Brief::N,письмӧ,фыстӕг
1122,Brief::N,vēstule,фыстӕг
1123,Buch::N,небӧг,чиныг
1124,Buch::N,grāmata,чиныг
1125,Buchstabe::N,шыпас,дамгъӕ
1126,Buchstabe::N,burts,дамгъӕ
1127,Zeitung::N,газет,газет
1128,Zeitung::N,avīze,газет
1129,Zeitung::N,laikraksts,газет
1130,Leben::N,лов,цард
1131,Leben::N,лов,цӕрӕнбон
1132,Leben::N,олӧм,цард
1133,Leben::N,олӧм,цӕрӕнбон
1134,Leben::N,dzīve,цард
1135,Leben::N,dzīve,цӕрӕнбон
1136,Tod::N,кулӧм,мæлæт
1137,Tod::N,кулӧм,адзал
1138,Tod::N,nāve,мæлæт
1139,Tod::N,nāve,адзал
1140,Grab::N,гу,ингӕн
1141,Grab::N,kaps,ингӕн
1142,Kirche::N,вичко,аргъуан
1143,Kirche::N,baznīca,аргъуан
1144,Sünde::N,мыж,тæригъæд
1145,Sünde::N,grēks,тæригъæд
1146,Gott::N,ен,хуыцау
1147,Gott::N,dievs,хуыцау
1148,Arbeiter::N,уджалысь,кусæг
1149,Arbeiter::N,strādnieks,кусæг
1150,Chef::N,юралысь,ӕмцег
1151,Chef::N,веськӧдлысь,ӕмцег
1152,Chef::N,šefs,ӕмцег
1153,Chef::N,vadītajs,ӕмцег
1154,Chef::N,priekšnieks,ӕмцег
1155,Meister::N,вӧчысь,мастер
1156,Meister::N,вӧчысь,дæсны
1157,Meister::N,meistars,мастер
1158,Meister::N,meistars,дæсны
1159,Arzt::N,врач,хосгæнæг
1160,Arzt::N,врач,дохтыр
1161,Arzt::N,бурдӧдысь,хосгæнæг
1162,Arzt::N,бурдӧдысь,дохтыр
1163,Arzt::N,ārsts,хосгæнæг
1164,Arzt::N,ārsts,дохтыр
1165,Lehrer::N,велӧдысь,ахуыргæнæг
1166,Lehrer::N,skolotājs,ахуыргæнæг
1167,Geld::N,сьӧм,ӕхца
1168,Geld::N,nauda,ӕхца
1169,Geschäft::N,удж,бизнес
1170,Geschäft::N,удж,хъуыддаг
1171,Geschäft::N,bizness,бизнес
1172,Geschäft::N,bizness,хъуыддаг
1173,Geschäft::N,darījums,бизнес
1174,Geschäft::N,darījums,хъуыддаг
1175,Laden::N,вузасянін,дукани
1176,Laden::N,bode,дукани
1177,Laden::N,veikals,дукани
1178,Preis::N,дон,аргъ
1179,Preis::N,cena,аргъ
1180,Ware::N,тӧвар,базайраг
1181,Ware::N,prece,базайраг
1182,Nutzen::N,воӧм,пайда
1183,Nutzen::N,выгӧда,пайда
1184,Nutzen::N,labums,пайда
1185,Reichtum::N,озырлун,хъæздыгдзинад
1186,Reichtum::N,озырлун,исбон
1187,Reichtum::N,озырлун,мулк
1188,Reichtum::N,bagātība,хъæздыгдзинад
1189,Reichtum::N,bagātība,исбон
1190,Reichtum::N,bagātība,мулк
1191,Welt::N,енкӧла,дуне
1192,Welt::N,pasaule,дуне
1193,Land::N,му,бӕстӕ
1194,Land::N,zeme,бӕстӕ
1195,Staat::N,канму,паддзахад
1196,Staat::N,государство,паддзахад
1197,Staat::N,valsts,паддзахад
1198,König::N,кан,къарол
1199,König::N,ķēniņš,къарол
1200,König::N,karalis,къарол
1201,Macht::N,каналӧм,хицаудзинад
1202,Macht::N,vara,хицаудзинад
1203,Grenze::N,су,арӕн
1204,Grenze::N,суйӧр,арӕн
1205,Grenze::N,robeža,арӕн
1206,Krieg::N,ожман,хӕст
1207,Krieg::N,karš,хӕст
1208,Feind::N,враг,знаг
1209,Feind::N,враг,фыдгул
1210,Feind::N,враг,фыдзæрдæ
1211,Feind::N,враг,сон
1212,Feind::N,вӧрӧг,знаг
1213,Feind::N,вӧрӧг,фыдгул
1214,Feind::N,вӧрӧг,фыдзæрдæ
1215,Feind::N,вӧрӧг,сон
1216,Feind::N,ienaidnieks,знаг
1217,Feind::N,ienaidnieks,фыдгул
1218,Feind::N,ienaidnieks,фыдзæрдæ
1219,Feind::N,ienaidnieks,сон
1220,Gewalt::N,мырдöналöм,тыхми
1221,Gewalt::N,мырдöналöм,тыхдзинад
1222,Gewalt::N,vara,тыхми
1223,Gewalt::N,vara,тыхдзинад
1224,Gewalt::N,vardarbība,тыхми
1225,Gewalt::N,vardarbība,тыхдзинад
1226,Kampf::N,вермасьӧм,хæст
1227,Kampf::N,вермасьӧм,хъæбысæйхæст
1228,Kampf::N,вермасьӧм,тох
1229,Kampf::N,cīņa,хæст
1230,Kampf::N,cīņa,хъæбысæйхæст
1231,Kampf::N,cīņa,тох
1232,Bogen[Waffe]::N,ньӧввуж,ӕрдын
1233,Bogen[Waffe]::N,loks,ӕрдын
1234,Pfeil::N,ньӧв,фат
1235,Pfeil::N,bulta,фат
1236,Gewehr::N,пишшаль,топп
1237,Gewehr::N,šautene,топп
1238,Fehler::N,сорсьӧм,рӕдыд
1239,Fehler::N,дзугсьӧм,рӕдыд
1240,Fehler::N,kļūda,рӕдыд
1241,Lüge::N,пӧръясьӧм,мӕнг
1242,Lüge::N,пӧръясьӧм,гӕдыдзинад
1243,Lüge::N,ылӧдлӧм,мӕнг
1244,Lüge::N,ылӧдлӧм,гӕдыдзинад
1245,Lüge::N,meli,мӕнг
1246,Lüge::N,meli,гӕдыдзинад
1247,Schaden::N,лёк,зиан
1248,Schaden::N,изъян,зиан
1249,Schaden::N,пакӧсьт,зиан
1250,Schaden::N,bojājums,зиан
1251,Schaden::N,kaitējums,зиан
1252,Unglück::N,шог,бæллæх
1253,Unglück::N,kļūme,бæллæх
1254,Unglück::N,klizma,бæллæх
1255,Unglück::N,nelaime,бæллæх
1256,Schuld::N,мыж,азым
1257,Schuld::N,vaina,азым
1258,Alter::N,арлыд,кар
1259,Alter::N,vecums,кар
1260,Schluss::N,пом,кæрон
1261,Schluss::N,beigas,кæрон
1262,Zeit::N,кад,рӕстӕг
1263,Zeit::N,laiks,рӕстӕг
1264,Tag::N,лун,бон
1265,Tag::N,diena,бон
1266,Morgen::N,асыв,райсом
1267,Morgen::N,rīts,райсом
1268,Mittag::N,лун шӧр,æмбисбон
1269,Mittag::N,pusdiena,æмбисбон
1270,Abend::N,рыт,изӕр
1271,Abend::N,vakars,изӕр
1272,Nacht::N,вой,ӕхсӕв
1273,Nacht::N,nakts,ӕхсӕв
1274,Woche::N,вежон,къуыри
1275,Woche::N,nedēļa,къуыри
1276,Monat::N,тӧлысь,мӕй
1277,Monat::N,mēnesis,мӕй
1278,Jahr::N,во,аз
1279,Jahr::N,во,афӕдз
1280,Jahr::N,gads,аз
1281,Jahr::N,gads,афӕдз
1282,Frühling::N,тулыс,уалдзæг
1283,Frühling::N,pavasaris,уалдзæг
1284,Sommer::N,гожӧм,сӕрд
1285,Sommer::N,vasara,сӕрд
1286,Herbst::N,ар,фæззæг
1287,Herbst::N,rudens,фæззæг
1288,Winter::N,тӧв,зымӕг
1289,Winter::N,ziema,зымӕг
1290,Januar::N,тӧв шӧр,январь
1291,Januar::N,janvāris,январь
1292,Februar::N,урасьӧм,февраль
1293,Februar::N,februāris,февраль
1294,März::N,рака,мартъи
1295,März::N,marts,мартъи
1296,April::N,кос му,апрель
1297,April::N,aprīlis,апрель
1298,Mai::N,ода-кора,май
1299,Mai::N,maijs,май
1300,Juni::N,лӧддза-номъя,июнь
1301,Juni::N,jūnijs,июнь
1302,Juli::N,сора,июль
1303,Juli::N,jūlijs,июль
1304,August::N,моз,август
1305,August::N,augusts,август
1306,September::N,кӧч,сентябрь
1307,September::N,septembris,сентябрь
1308,Oktober::N,йирым,октябрь
1309,Oktober::N,oktobris,октябрь
1310,November::N,вӧльгым,ноябрь
1311,November::N,novembris,ноябрь
1312,Dezember::N,ӧшым,декабрь
1313,Dezember::N,decembris,декабрь
1314,Montag::N,выльлун,къуырисæр
1315,Montag::N,pirmdiena,къуырисæр
1316,Dienstag::N,воторник,дыццæг
1317,Dienstag::N,otrdiena,дыццæг
1318,Mittwoch::N,середа,æртыццæг
1319,Mittwoch::N,trešdiena,æртыццæг
1320,Donnerstag::N,четверг,цыппæрæм
1321,Donnerstag::N,ceturtdiena,цыппæрæм
1322,Freitag::N,пекнича,майрæмбон
1323,Freitag::N,piektdiena,майрæмбон
1324,Samstag::N,субӧта,сабат
1325,Samstag::N,sestdiena,сабат
1326,Sonntag::N,вӧскресенньӧ,хуыцаубон
1327,Sonntag::N,svētdiena,хуыцаубон
1328,groß::A,ыджыд,дынджыр
1329,groß::A,dižs,дынджыр
1330,groß::A,liels,дынджыр
1331,klein::A,ичӧт,гыццыл
1332,klein::A,mazs,гыццыл
1333,lang::A,кузь,даргъ
1334,lang::A,garš,даргъ
1335,kurz::A,дженьыд,цыбыр
1336,kurz::A,īss,цыбыр
1337,breit::A,ота,фӕтӕн
1338,breit::A,паськыд,фӕтӕн
1339,breit::A,plats,фӕтӕн
1340,schmal::A,оттӧм,нарӕг
1341,schmal::A,оттӧм,уынгӕг
1342,schmal::A,tievs,нарӕг
1343,schmal::A,tievs,уынгӕг
1344,dicht::A,сук,бæзджын
1345,dicht::A,сук,тар
1346,dicht::A,blīvs,бæзджын
1347,dicht::A,blīvs,тар
1348,dick[Gegenstand]::A,кыз,сӕвджын
1349,dick[Gegenstand]::A,biezs,сӕвджын
1350,dünn::A,вӧсни,тæнæг
1351,dünn::A,вӧсньыд,тæнæг
1352,dünn::A,plāns,тæнæг
1353,fein::A,посни,лыстӕг
1354,fein::A,smalks,лыстӕг
1355,fest::A,зумыд,фидар
1356,fest::A,зумыд,хъӕддых
1357,fest::A,tvirts,фидар
1358,fest::A,tvirts,хъӕддых
1359,fest::A,noturīgs,фидар
1360,fest::A,noturīgs,хъӕддых
1361,flach::A,плавкӧс,тъӕпӕн
1362,flach::A,тшӧтшкӧс,тъӕпӕн
1363,flach::A,lēzens,тъӕпӕн
1364,flach::A,līdzens,тъӕпӕн
1365,glatt::A,вольк,лӕгъз
1366,glatt::A,мольыд,лӕгъз
1367,glatt::A,gluds,лӕгъз
1368,glatt::A,slidens,лӕгъз
1369,hart::A,зумыд,хъӕбӕр
1370,hart::A,ciets,хъӕбӕр
1371,weich::A,небыд,фӕлмӕн
1372,weich::A,mīksts,фӕлмӕн
1373,rund::A,гӧгрӧс,тымбыл
1374,rund::A,apaļš,тымбыл
1375,spitz::A,ёсь йыла,цыргъбырынкъ
1376,spitz::A,ёсь йыла,цыргъфындз
1377,spitz::A,smails,цыргъбырынкъ
1378,spitz::A,smails,цыргъфындз
1379,scharf::A,ёсь,цыргъ
1380,scharf::A,ass,цыргъ
1381,stumpf::A,ныж,къуымых
1382,stumpf::A,truls,къуымых
1383,stumpf::A,strups,къуымых
1384,schwer::A,сьӧкыд,уӕззау
1385,schwer::A,smags,уӕззау
1386,schön::A,мича,аив
1387,schön::A,мича,рӕсугъд
1388,schön::A,лӧсьыд,аив
1389,schön::A,лӧсьыд,рӕсугъд
1390,schön::A,daiļš,аив
1391,schön::A,daiļš,рӕсугъд
1392,schön::A,skaists,аив
1393,schön::A,skaists,рӕсугъд
1394,heiß::A,пӧсь,тӕвд
1395,heiß::A,karsts,тӕвд
1396,warm::A,шоныд,хъарм
1397,warm::A,silts,хъарм
1398,kalt::A,кӧдзыд,уазал
1399,kalt::A,salts,уазал
1400,kalt::A,auksts,уазал
1401,kühl::A,юзыд,сатæг
1402,kühl::A,юзыд,уазалгомау
1403,kühl::A,ыркыд,сатæг
1404,kühl::A,ыркыд,уазалгомау
1405,kühl::A,vēss,сатæг
1406,kühl::A,vēss,уазалгомау
1407,kühl::A,dzestrs,сатæг
1408,kühl::A,dzestrs,уазалгомау
1409,frisch::A,выль,сатæг
1410,frisch::A,svaigs,сатæг
1411,feucht::A,уль,уымӕл
1412,feucht::A,mitrs,уымӕл
1413,feucht::A,drēgns,уымӕл
1414,nass::A,ва,хуылыдз
1415,nass::A,slapjš,хуылыдз
1416,trocken::A,кос,хус
1417,trocken::A,sauss,хус
1418,voll::A,кыз,дзаг
1419,voll::A,кыз,йедзаг 
1420,voll::A,pilns,дзаг
1421,voll::A,pilns,йедзаг 
1422,leer::A,куш,афтид
1423,leer::A,тыртӧм,афтид
1424,leer::A,tukšs,афтид
1425,offen::A,восьса,гом
1426,offen::A,vaļējs,гом
1427,offen::A,atvērts,гом
1428,geschlossen::A,пӧдса,æхгæд
1429,geschlossen::A,slēgts,æхгæд
1430,sauber::A,сӧстӧм,сыгъдæг
1431,sauber::A,tīrs,сыгъдæг
1432,sauber::A,spodrs,сыгъдæг
1433,schmutzig::A,няйт,чъиллон
1434,schmutzig::A,netīrs,чъиллон
1435,schmutzig::A,dubļains,чъиллон
1436,roh::A,уль,хом
1437,roh::A,jēls,хом
1438,reif::A,кисьмӧм,рӕгъӕд
1439,reif::A,gatavs,рӕгъӕд
1440,reif::A,nobriedis,рӕгъӕд
1441,lecker::A,чӧскыд,хӕрзад
1442,lecker::A,gards,хӕрзад
1443,lecker::A,garšīgs,хӕрзад
