,Concept_ID,hu,tr
838,zusammen::ADV,együtt,beraber
839,zusammen::ADV,együtt,birlikte
840,zusammen::ADV,összesen,beraber
841,zusammen::ADV,összesen,birlikte
842,lange::ADV,sokáig,çok
843,lange::ADV,sokáig,uzun
844,lange::ADV,hosszan,çok
845,lange::ADV,hosszan,uzun
846,plötzlich::ADV,hirtelen,ansızın
847,plötzlich::ADV,hirtelen,birdenbire
848,plötzlich::ADV,egyszerre,ansızın
849,plötzlich::ADV,egyszerre,birdenbire
850,sofort::ADV,rögtön,hemen
851,sofort::ADV,rögtön,derhal
852,sofort::ADV,tüstént,hemen
853,sofort::ADV,tüstént,derhal
854,später::ADV,későn,daha sonra
855,jetzt::ADV,most,şimdi
856,heute::ADV,ma,bugün
857,morgen::ADV,holnap,yarın
858,bald::ADV,majd,yakında
859,bald::ADV,nemsokára,yakında
860,dann::ADV,akkor,sonra
861,gestern::ADV,tegnap,dün
862,einst::ADV,hajdan,eskiden
863,damals::ADV,akkor,o zamanlar
864,damals::ADV,akkoriban,o zamanlar
865,danach::ADV,azután,sonradan
866,danach::ADV,azután,ondan sonra
867,vorher::ADV,előbb,önce
868,vorher::ADV,előbb,önceden
869,zuerst::ADV,először,ilk önce
870,einmal::ADV,egyszer,bir defa
871,manchmal::ADV,néha,bazan
872,manchmal::ADV,olykor,bazan
873,oft::ADV,sokszor,sık sık
874,oft::ADV,sokszor,çok defa
875,immer::ADV,mindig,daima
876,immer::ADV,mindig,her zaman
877,niemals::ADV,sohasem,asla değil
878,niemals::ADV,sohasem,hiçbir zaman
879,hier::ADV,itt,burada
880,hierhin::ADV,erre,buraya
881,von hier::ADV,innen,buradan
882,dort::ADV,ott,orada
883,dort::ADV,ott,şurada
884,dorthin::ADV,oda,oraya
885,dorthin::ADV,oda,şuraya
886,geradeaus::ADV,egyenesen,doğru
887,vorwärts::ADV,előre,ileri
888,rückwärts::ADV,hátrafelé,geri
889,zurück::ADV,hátra,geriye
890,zurück::ADV,vissza,geriye
891,unten::ADV,alul,aşağıda
892,hinab::ADV,le,aşağıya
893,hinab::ADV,lefelé,aşağıya
894,oben::ADV,fenn,yukarıda
895,oben::ADV,felül,yukarıda
896,hinauf::ADV,fel,yukarı
897,hinauf::ADV,fel,yukarıya
898,hinauf::ADV,felfelé,yukarı
899,hinauf::ADV,felfelé,yukarıya
900,überall::ADV,mindenütt,her yerde
901,nicht::ADV,nem,-mi-
902,nicht::ADV,nem,değil
903,ein wenig::ADV,egy kicsit,biraz
904,kaum::ADV,alig,dar
905,kaum::ADV,alig,hemen hemen değil
906,sehr::ADV,nagyon,pek
907,sehr::ADV,nagyon,gayet
908,so::ADV,úgy,öyle
909,so::ADV,úgy,böyle
910,noch::ADV,még,hâlâ
911,noch::ADV,még,henüz
912,nur::ADV,csak,ancak
913,nur::ADV,csak,yalnız
914,nur::ADV,csupán,ancak
915,nur::ADV,csupán,yalnız
916,schon::ADV,már,çoktan
917,wieder::ADV,ismét,tekrar
918,wieder::ADV,ismét,yeniden
919,wieder::ADV,megint,tekrar
920,wieder::ADV,megint,yeniden
921,vergebens::ADV,hiába,boşuna
922,vor::PRP,előtt,önünde
923,hinter::PRP,mögött,arkasında
924,unter::PRP,alatt,altında
925,durch::PRP,át,sayesinde
926,durch::PRP,át,ortasından
927,durch::PRP,keresztül,sayesinde
928,durch::PRP,keresztül,ortasından
929,neben::PRP,mellett,yanında
930,zwischen::PRP,között,arasında
931,wegen::PRP,miatt,dolayı
932,wegen::PRP,végett,dolayı
933,dies::PRN,ez,bu
934,das::PRN,az,o
935,das::PRN,az,şu
936,alles::PRN,minden,hepsi
937,alles::PRN,minden,her şey
938,ich::PRN,én,ben
939,du::PRN,te,sen
940,er::PRN,ő,o
941,wir::PRN,mi,biz
942,ihr::PRN,ti,siz
943,sie::PRN,ők,onlar
944,was::FPRN,mi,ne
945,wer::FPRN,ki,kim
946,wo::FADV,hol,nerede
947,wohin::FADV,hova,nereye
948,wie::FADV,hogy,nasıl
949,wie::FADV,hogyan,nasıl
950,warum::FADV,miért,neden
951,wieviel::FNUM,hány,kaç
952,wieviel::FNUM,hány,ne kadar
953,wieviel::FNUM,mennyi,kaç
954,wieviel::FNUM,mennyi,ne kadar
955,eins::NUM,egy,bir
956,zwei::NUM,kettő,iki
957,drei::NUM,három,üç
958,vier::NUM,négy,dört
959,fünf::NUM,öt,beş
960,sechs::NUM,hat,altı
961,sieben::NUM,hét,yedi
962,acht::NUM,nyolc,sekiz
963,neun::NUM,kilenc,dokuz
964,zehn::NUM,tíz,on
965,elf::NUM,tizenegy,on bir
966,zwölf::NUM,tizenkettő,on iki
967,zwanzig::NUM,húsz,yirmi
968,dreißig::NUM,harminc,otuz
969,vierzig::NUM,negyven,kırk
970,fünfzig::NUM,ötven,elli
971,sechzig::NUM,hatvan,altmış
972,siebzig::NUM,hetven,yetmiş
973,achtzig::NUM,nyolcvan,seksen
974,neunzig::NUM,kilencven,doksan
975,hundert::NUM,száz,yüz
976,tausend::NUM,ezer,bin
977,und::CNJ,és,ve
978,und::CNJ,és,ile
979,und::CNJ,meg,ve
980,und::CNJ,meg,ile
981,oder::CNJ,vagy,ya
982,oder::CNJ,vagy,yahut
983,stehen::V,áll,durmak
984,sitzen::V,ül,oturmak
985,liegen::V,fekszik,yatmak
986,hängen::V,függ,asılı olmak
987,werden::V,lesz,olmak
988,werden::V,lesz,olunmak
989,passieren::V,történik,olmak
990,beginnen::V,kezdődik,başlamak
991,enden::V,végződik,bitmek
992,enden::V,végződik,sona ermek
993,enden::V,befejeződik,bitmek
994,enden::V,befejeződik,sona ermek
995,wechseln::V,változik,değişmek
996,aufgehen[Sonne]::V,kel,doğmak
997,untergehen[Sonne]::V,lemegy,batmak
998,scheinen[Sonne]::V,süt,parlamak
999,donnern::V,dörög,gök gürlemek
1000,wehen::V,fúj,esmek
1001,strömen::V,áramlik,akmak
1002,fließen::V,folyik,akmak
1003,sich drehen::V,forog,dönmek
1004,schwanken::V,inog,sallanmak
1005,schwanken::V,ingadozik,sallanmak
1006,schwingen::V,leng,titremek
1007,fallen::V,esik,düşmek
1008,brennen::V,ég,yanmak
1009,rauchen::V,füstöl,tütmek
1010,regnen::V,esik,yağmak
1011,gefrieren::V,megfagy,donmak
1012,tauen::V,olvad,erimek
1013,schmelzen::V,olvad,erimek
1014,schmelzen::V,elolvad,erimek
1015,trocknen::V,szárad,kurumak
1016,sieden::V,forr,kaynamak
1017,faulen::V,rothad,çürümek
1018,verfaulen::V,elrothad,çürümek
1019,verfaulen::V,megrothad,çürümek
1020,reißen::V,szakad,yırtılmak
1021,versinken::V,süllyed,batmak
1022,versinken::V,elsüllyed,batmak
1023,vergehen::V,múlik,geçmek
1024,vergehen::V,elmúlik,geçmek
1025,erscheinen::V,feltűnik,görünmek
1026,erscheinen::V,megjelenik,görünmek
1027,verschwinden::V,letűnik,kaybolmak
1028,sinken::V,süllyed,inmek
1029,abnehmen::V,apad,azalmak
1030,abnehmen::V,csökken,azalmak
1031,zunehmen::V,növekszik,artmak
1032,zunehmen::V,növekszik,çoğalmak
1033,zunehmen::V,gyarapszik,artmak
1034,zunehmen::V,gyarapszik,çoğalmak
1035,steigen::V,emelkedik,artmak
1036,steigen::V,emelkedik,yükselmek
1037,wachsen::V,nő,büyümek
1038,wachsen::V,nő,gelişmek
1039,wachsen::V,terem,büyümek
1040,wachsen::V,terem,gelişmek
1041,wachsen::V,növekszik,büyümek
1042,wachsen::V,növekszik,gelişmek
1043,glänzen::V,ragyog,parlamak
1044,glänzen::V,fénylik,parlamak
1045,funkeln::V,csillog,parıldamak
1046,funkeln::V,tündöklik,parıldamak
1047,lärmen::V,lármázik,gürültü yapmak
1048,läuten::V,cseng,çalmak
1049,klingeln::V,csenget,zil çalmak
1050,klirren::V,csörömpöl,şakırdamak
1051,klirren::V,csörömpöl,zangırdamak
1052,brausen::V,zúg,köpürmek
1053,brausen::V,zúg,kükremek
1054,brausen::V,morajlik,köpürmek
1055,brausen::V,morajlik,kükremek
1056,rauschen::V,zúg,fışırdamak
1057,klingen::V,hangzik,tınlamak
1058,bellen::V,ugat,havlamak
1059,heulen::V,bőg,ulumak
1060,heulen::V,üvölt,ulumak
1061,blasen::V,fúj,üflemek
1062,pfeifen::V,fütyül,düdük çalmak
1063,schreien::V,kiált,bağırmak
1064,schreien::V,kiált,haykırmak
1065,schreien::V,kiabál,bağırmak
1066,schreien::V,kiabál,haykırmak
1067,stöhnen::V,nyög,inlemek
1068,zittern::V,remeg,titremek
1069,zittern::V,reszket,titremek
1070,leben::V,él,yaşamak
1071,leben::V,él,hayatta olmak
1072,geboren werden::V,születik,doğmak
1073,atmen::V,lélegzik,solunmak
1074,atmen::V,lélegzik,nefes almak
1075,trinken::V,iszik,içmek
1076,essen::V,eszik,yemek
1077,schlucken::V,nyel,yutmak
1078,müde werden::V,elfárad,yorulmak
1079,müde werden::V,kifárad,yorulmak
1080,einschlafen::V,elalszik,uykuya dalmak
1081,schlafen::V,alszik,uyumak
1082,aufwachen::V,felébred,uyanmak
1083,aufstehen::V,felkel,kalkmak
1084,aufstehen::V,felkel,yataktan kalkmak
1085,sich erholen::V,pihen,dinlenmek
1086,krank werden::V,megbetegedik,hastalanmak
1087,krank werden::V,belebetegszik,hastalanmak
1088,krank sein::V,betegeskedik,hasta olmak
1089,schmerzen::V,fáj,ağrımak
1090,husten::V,köhög,öksürmek
1091,genesen::V,meggyógyul,şifa bulmak
1092,sterben::V,hal,ölmek
1093,sterben::V,hal,vefat etmek
1094,umkommen::V,elpusztul,ölmek
1095,sich bewegen::V,mozog,hareket etmek
1096,sich rühren::V,mozdul,kımıldanmak
1097,sich erheben::V,feláll,kalkmak
1098,sich erheben::V,feláll,ayağa kalkmak
1099,sich erheben::V,felemelkedik,kalkmak
1100,sich erheben::V,felemelkedik,ayağa kalkmak
1101,sich setzen::V,ül,oturmak
1102,sich setzen::V,leül,oturmak
1103,hinfallen::V,bukik,yere düşmek
1104,hinfallen::V,elesik,yere düşmek
1105,laufen::V,jár,yürümek
1106,schreiten::V,lép,yürümek
1107,schreiten::V,lép,adım atmak
1108,spazierengehen::V,sétál,gezmek
1109,spazierengehen::V,sétál,dolaşmak
1110,eilen::V,siet,seğirtmek
1111,sich beeilen::V,siet,acele etmek
1112,sausen::V,robog,hızla gitmek
1113,rennen::V,fut,koşmak
1114,rennen::V,szalad,koşmak
1115,springen::V,ugrik,atlamak
1116,springen::V,ugrik,sıçramak
1117,klettern::V,kúszik,tırmanmak
1118,schaukeln::V,hintázik,sallanmak
1119,kriechen::V,kúszik,sürünmek
1120,schwimmen::V,úszik,yüzmek
1121,tauchen::V,merül,dalmak
1122,rudern::V,evez,kürek çekmek
1123,fahren::V,jár,gitmek
1124,fahren::V,megy,gitmek
1125,fahren::V,utazik,gitmek
1126,fliegen::V,száll,uçmak
1127,gehen::V,megy,gitmek
1128,weggehen::V,elmegy,gitmek
1129,abfahren::V,indul,kalkmak
1130,anhalten::V,megáll,durmak
1131,hineingehen::V,bemegy,içeri girmek
1132,eintreten::V,belép,girmek
1133,kommen::V,jön,gelmek
1134,ankommen::V,érkezik,varmak
1135,ankommen::V,megérkezik,varmak
1136,zurückkommen::V,visszajön,dönmek
1137,bleiben::V,marad,kalmak
1138,bleiben::V,megmarad,kalmak
1139,warten::V,vár,beklemek
1140,warten::V,várakozik,beklemek
1141,erwarten::V,vár,beklemek
1142,erwarten::V,megvár,beklemek
1143,suchen::V,kutat,aramak
1144,finden::V,talál,bulmak
1145,versuchen::V,megpróbál,denemek
1146,versuchen::V,megkísérel,denemek
1147,vorbereiten::V,előkészít,hazırlamak
1148,lieben::V,szeret,sevmek
1149,mögen::V,szeret,beğenmek
1150,lachen::V,nevet,gülmek
1151,rühren::V,mozdít,dokunmak
1152,rühren::V,mozdít,duygulandırmak
1153,weinen::V,sír,ağlamak
1154,schimpfen::V,szid,küfretmek
1155,schimpfen::V,szitkozódik,küfretmek
1156,sich ärgern::V,mérgelődik,kızmak
1157,sich ärgern::V,bosszankodik,kızmak
1158,sich fürchten::V,fél,korkmak
1159,sich fürchten::V,retteg,korkmak
1160,fürchten::V,fél,korkmak
1161,fliehen::V,menekül,kaçmak
1162,flüchten::V,elmenekül,kaçmak
1163,sehen::V,néz,görmek
1164,anschauen::V,megnéz,seyretmek
1165,ansehen::V,néz,bakmak
1166,ansehen::V,ránéz,bakmak
1167,ansehen::V,megnéz,bakmak
1168,hören::V,hall,duymak
1169,hören::V,hall,işitmek
1170,zuhören::V,hallgat,dinlemek
1171,zuhören::V,meghallgat,dinlemek
1172,probieren::V,kóstol,denemek
1173,probieren::V,kóstol,tadına bakmak
1174,probieren::V,megkóstol,denemek
1175,probieren::V,megkóstol,tadına bakmak
1176,riechen::V,szagol,kokusunu almak
1177,fühlen::V,érez,duymak
1178,fühlen::V,érez,hissetmek
1179,scheinen::V,tűnik,görünmek
1180,scheinen::V,látszik,görünmek
1181,zu sehen sein::V,mutatkozik,görünmek
1182,vernehmen::V,hall,haber almak
1183,frieren::V,fázik,üşümek
1184,tun::V,csinál,etmek
1185,tun::V,csinál,yapmak
1186,tun::V,cselekszik,etmek
1187,tun::V,cselekszik,yapmak
1188,können::V,tud,bilmek
1189,wollen::V,akar,istemek
1190,anfangen::V,kezd,başlamak
1191,beenden::V,befejez,bitirmek
1192,aufhören::V,megszűnik,bitmek
1193,gelingen::V,sikerül,başarmak
1194,geraten::V,kerül,düşmek
1195,geraten::V,jut,düşmek
1196,öffnen::V,nyit,açmak
1197,öffnen::V,kinyit,açmak
1198,schließen::V,csuk,kapamak
1199,schließen::V,becsuk,kapamak
1200,stellen::V,állít,koymak
1201,stellen::V,helyez,koymak
1202,setzen::V,ültet,koymak
1203,setzen::V,ültet,oturtmak
1204,setzen::V,helyez,koymak
1205,setzen::V,helyez,oturtmak
1206,legen::V,tesz,koymak
1207,legen::V,tesz,yatırmak
1208,legen::V,fektet,koymak
1209,legen::V,fektet,yatırmak
1210,berühren::V,érint,dokunmak
1211,verbinden::V,beköt,bağlamak
1212,verbinden::V,beköt,birleştirmek
1213,verbinden::V,összeköt,bağlamak
1214,verbinden::V,összeköt,birleştirmek
1215,bedecken::V,betakar,örtmek
1216,bedecken::V,betakar,kaplamak
1217,bedecken::V,beborít,örtmek
1218,bedecken::V,beborít,kaplamak
1219,aufhängen::V,felakaszt,asmak
1220,anzünden::V,gyújt,yakmak
1221,anzünden::V,gyújt,ateşlemek
1222,anzünden::V,meggyújt,yakmak
1223,anzünden::V,meggyújt,ateşlemek
1224,aufheben::V,felemel,kaldırmak
1225,zurücklassen::V,hátrahagy,geride bırakmak
1226,verlieren::V,veszít,yitirmek
1227,verlieren::V,veszít,kaybetmek
1228,verlieren::V,elveszít,yitirmek
1229,verlieren::V,elveszít,kaybetmek
1230,fallen lassen::V,elejt,düşürmek
1231,machen::V,tesz,yapmak
1232,machen::V,csinál,yapmak
1233,herstellen::V,gyárt,yapmak
1234,herstellen::V,gyárt,imal etmek
1235,herstellen::V,előállít,yapmak
1236,herstellen::V,előállít,imal etmek
1237,bauen::V,épít,kurmak
1238,bauen::V,épít,inşa etmek
1239,reparieren::V,javít,onarmak
1240,reparieren::V,javít,tamir etmek
1241,reparieren::V,kijavít,onarmak
1242,reparieren::V,kijavít,tamir etmek
1243,reparieren::V,megjavít,onarmak
1244,reparieren::V,megjavít,tamir etmek
1245,verbessern::V,megjavít,düzeltmek
1246,ändern::V,változtat,değiştirmek
1247,ändern::V,megváltoztat,değiştirmek
1248,graben::V,ás,kazmak
1249,beugen::V,meghajt,eğmek
1250,biegen::V,hajlít,bükmek
1251,drehen::V,forgat,çevirmek
1252,drehen::V,forgat,döndürmek
1253,wenden::V,fordít,çevirmek
1254,wenden::V,megfordít,çevirmek
1255,umdrehen::V,megfordít,çevirmek
1256,umdrehen::V,megforgat,çevirmek
1257,heben::V,emel,kaldırmak
1258,hochheben::V,felemel,yukarı kaldırmak
1259,ergreifen::V,megfog,tutmak
1260,ergreifen::V,megfog,yakalamak
1261,halten::V,tart,tutmak
1262,drücken::V,nyom,sıkmak
1263,drücken::V,megnyom,sıkmak
1264,schieben::V,tol,itmek
1265,schieben::V,tol,sürmek
1266,kratzen::V,vakar,kaşımak
1267,lecken::V,nyal,yalamak
1268,beißen::V,harap,ısırmak
1269,abreißen::V,letép,koparmak
1270,abschneiden::V,levág,keserek ayırmak
1271,binden::V,köt,bağlamak
1272,binden::V,kötöz,bağlamak
1273,stecken::V,dug,sokmak
1274,brechen::V,tör,kırmak
1275,brechen::V,eltör,kırmak
1276,klopfen::V,kopogtat,çalmak
1277,hauen::V,vág,vurmak
1278,hauen::V,levág,vurmak
1279,kleben::V,tapaszt,yapıştırmak
1280,reiben::V,dörzsöl,ovmak
1281,reiben::V,dörzsöl,sürtmek
1282,reiben::V,súrol,ovmak
1283,reiben::V,súrol,sürtmek
1284,streichen::V,simít,sürmek
1285,schleifen::V,fen,bilemek
1286,schleifen::V,csiszol,bilemek
1287,schleifen::V,köszörül,bilemek
1288,schneiden::V,vág,kesmek
1289,schneiden::V,szel,kesmek
1290,schneiden::V,metsz,kesmek
1291,rütteln::V,ráz,sallamak
1292,schütteln::V,ráz,sarsmak
1293,schütteln::V,ráz,çalkamak
1294,schütteln::V,megráz,sarsmak
1295,schütteln::V,megráz,çalkamak
1296,schwenken::V,lóbál,sallamak
1297,schwenken::V,lobogtat,sallamak
1298,schütten::V,önt,dökmek
1299,schütten::V,önt,akıtmak
1300,füllen::V,tölt,doldurmak
1301,füllen::V,megtölt,doldurmak
1302,einwickeln::V,becsavar,sarmak
1303,tragen::V,hord,taşımak
1304,schleppen::V,vonszol,sürüklemek
1305,ziehen::V,húz,çekmek
1306,aufbewahren::V,megőriz,saklamak
1307,werfen::V,dob,atmak
1308,werfen::V,hajít,atmak
1309,fangen::V,fog,tutmak
1310,fangen::V,fog,yakalamak
1311,packen::V,megragad,tutmak
1312,packen::V,megragad,yakalamak
1313,verstecken::V,eldug,saklamak
1314,verstecken::V,elrejt,saklamak
1315,teilen::V,oszt,bölmek
1316,teilen::V,oszt,ayırmak
1317,teilen::V,megoszt,bölmek
1318,teilen::V,megoszt,ayırmak
1319,schicken::V,küld,yollamak
1320,schicken::V,küld,göndermek
1321,bringen::V,hoz,getirmek
1322,bringen::V,visz,getirmek
1323,hinzufügen::V,hozzáad,katmak
1324,hinzufügen::V,hozzáad,eklemek
1325,bekommen::V,kap,almak
1326,bekommen::V,kap,eline geçmek
1327,bekommen::V,megkap,almak
1328,bekommen::V,megkap,eline geçmek
1329,erhalten::V,kap,almak
1330,erhalten::V,megkap,almak
1331,nehmen::V,vesz,almak
1332,wählen::V,választ,seçmek
1333,auswählen::V,kiválaszt,seçmek
1334,auswählen::V,kiválaszt,ayırmak
1335,bewahren::V,megtart,korumak
1336,behindern::V,akadályoz,engellemek
1337,behindern::V,gátol,engellemek
1338,verderben::V,elront,bozmak
1339,beschädigen::V,rongál,zedelemek
1340,beschädigen::V,rongál,ziyan vermek
1341,zerbrechen::V,eltör,kırmak
1342,zerbrechen::V,széttör,kırmak
1343,zerbrechen::V,kettétör,kırmak
1344,zerreißen::V,eltép,yırtmak
1345,zerreißen::V,széttép,yırtmak
1346,zerstören::V,elpusztít,yıkmak
1347,zerstören::V,elpusztít,tahrip etmek
1348,verbrennen::V,éget,yakmak
1349,verbrennen::V,eléget,yakmak
1350,geben::V,ad,vermek
1351,reichen::V,nyújt,uzatmak
1352,schenken::V,ajándékoz,hediye etmek
1353,versprechen::V,ígér,vaat etmek
1354,wünschen::V,kíván,kutlamak
1355,loben::V,dicsér,övmek
1356,küssen::V,csókol,öpmek
1357,wiegen::V,ringat,sallamak
1358,zudecken::V,betakar,örtmek
1359,wecken::V,kelt,uyandırmak
1360,wecken::V,ébreszt,uyandırmak
1361,zeigen::V,mutat,göstermek
1362,führen::V,visz,gezdirmek
1363,führen::V,visz,yol göstermek
1364,führen::V,vezet,gezdirmek
1365,führen::V,vezet,yol göstermek
1366,lehren::V,tanít,okutmak
1367,lehren::V,tanít,öğretmek
1368,unterrichten::V,tanít,öğretmek
1369,aufziehen::V,felnevel,yetiştirmek
1370,leiten::V,vezet,yönetmek
1371,leiten::V,vezet,idare etmek
1372,leiten::V,vezérel,yönetmek
1373,leiten::V,vezérel,idare etmek
1374,antreiben::V,hajt,teşvik etmek
1375,lassen::V,-tat,-tırmak
1376,lassen::V,-at,-tırmak
1377,einladen::V,meghív,davet etmek
1378,vereinigen::V,egyesít,birleştirmek
1379,besuchen::V,látogat,uğramak
1380,besuchen::V,látogat,ziyaret etmek
1381,besuchen::V,látogat,görmeye gitmek
1382,treffen::V,talál,rastlamak
1383,treffen::V,talál,isabet etmek
1384,sich versammeln::V,gyülekezik,toplanmak
1385,sich versammeln::V,összegyűlik,toplanmak
1386,spielen::V,játszik,oynamak
1387,singen::V,énekel,söylemek
1388,singen::V,énekel,şarkı söylemek
1389,tanzen::V,táncol,oynamak
1390,tanzen::V,táncol,dans etmek
1391,sich trennen::V,elválik,ayrılmak
1392,verlassen::V,elhagy,bırakmak
1393,verlassen::V,elhagy,terk etmek
1394,retten::V,ment,kurtarmak
1395,bewachen::V,őriz,gözetmek
1396,schützen::V,óv,korumak
1397,schützen::V,véd,korumak
1398,verteidigen::V,véd,savunmak
1399,sich schlagen::V,verekszik,dövüşmek
1400,schießen::V,lő,ateş etmek
1401,siegen::V,győz,yenmek
1402,ärgern::V,bosszant,kızdırmak
1403,schlagen::V,üt,dövmek
1404,schlagen::V,ver,dövmek
1405,treten::V,rúg,tepmek
1406,stechen::V,döf,sokmak
1407,stechen::V,döf,batırmak
1408,stechen::V,szúr,sokmak
1409,stechen::V,szúr,batırmak
1410,stoßen::V,lök,itmek
1411,stehlen::V,lop,çalmak
1412,stören::V,zavar,bozmak
1413,stören::V,zavar,etkilemek
1414,belästigen::V,zaklat,rahatsız etmek
1415,verbergen::V,rejt,saklamak
1416,verbergen::V,elrejt,saklamak
1417,täuschen::V,megtéveszt,aldatmak
1418,betrügen::V,csal,aldatmak
1419,betrügen::V,csal,dolandırmak
1420,töten::V,öl,öldürmek
1421,wohnen::V,lakik,oturmak
1422,arbeiten::V,dolgozik,çalışmak
1423,sammeln::V,szed,toplamak
1424,sammeln::V,gyűjt,toplamak
1425,pflücken::V,szed,koparmak
1426,jagen::V,vadászik,avlanmak
1427,fischen::V,halászik,balık tutmak
1428,fassen::V,fog,tutmak
1429,fassen::V,fog,yakalamak
1430,hüten::V,őriz,otlatmak
1431,hüten::V,legeltet,otlatmak
1432,treiben::V,hajt,gütmek
1433,anbinden::V,köt,bağlamak
1434,füttern::V,etet,beslemek
1435,melken::V,fej,sağmak
1436,hacken::V,vág,yarmak
1437,gießen::V,öntöz,sulamak
1438,reifen::V,érik,olgunlaşmak
1439,zubereiten::V,elkészít,hazırlamak
1440,kochen::V,főz,pişirmek
1441,kochen::V,főz,kaynatmak
1442,backen::V,süt,pişirmek
1443,backen::V,süt,fırında pişirmek
1444,braten::V,süt,kızartmak
1445,umrühren::V,megkever,karıştırmak
1446,stricken::V,köt,örmek
1447,nähen::V,varr,dikmek
1448,färben::V,fest,boyamak
1449,reinigen::V,tisztít,temizlemek
1450,waschen::V,mos,yıkamak
1451,abwischen::V,letöröl,silmek
1452,spülen::V,mosogat,çalkamak
1453,fegen::V,söpör,süpürmek
1454,kehren::V,söpör,süpürmek
1455,baden::V,fürdik,yıkanmak
1456,baden::V,fürdik,banyo yapmak
1457,sich waschen::V,mosdik,yıkanmak
1458,sich waschen::V,mosakszik,yıkanmak
1459,ausziehen::V,levesz,çıkarmak
1460,anziehen::V,felölt,giymek
1461,anziehen::V,felvesz,giymek
1462,sich anziehen::V,öltözik,giyinmek
1463,sich anziehen::V,felöltözik,giyinmek
1464,kämmen::V,fésül,taramak
1465,schmücken::V,díszít,süslemek
1466,sagen::V,mond,demek
1467,sagen::V,mond,söylemek
1468,sprechen::V,beszél,konuşmak
1469,reden::V,beszél,konuşmak
1470,sich unterhalten::V,beszélget,sohbet etmek
1471,fragen::V,kérdez,sormak
1472,bitten::V,kér,dilemek
1473,bitten::V,kér,rica etmek
1474,erzählen::V,mesél,bahsetmek
1475,erzählen::V,mesél,hikâye etmek
1476,erzählen::V,elbeszél,bahsetmek
1477,erzählen::V,elbeszél,hikâye etmek
1478,mitteilen::V,közöl,bildirmek
1479,nennen::V,hív,adlandırmak
1480,nennen::V,nevez,adlandırmak
1481,rufen::V,hív,çağırmak
1482,prahlen::V,dicsekszik,övünmek
1483,übersetzen::V,fordít,çevirmek
1484,übersetzen::V,fordít,tercüme etmek
1485,denken::V,gondol,düşünmek
1486,glauben::V,hisz,inanmak
1487,glauben::V,hisz,zannetmek
1488,bemerken::V,észrevesz,farkına varmak
1489,erkennen::V,ráismer,tanımak
1490,erkennen::V,felismer,tanımak
1491,begreifen::V,felfog,anlamak
1492,begreifen::V,felfog,kavramak
1493,verstehen::V,ért,duymak
1494,verstehen::V,ért,anlamak
1495,verstehen::V,megért,duymak
1496,verstehen::V,megért,anlamak
1497,lernen::V,tanul,öğrenmek
1498,lernen::V,megtanul,öğrenmek
1499,wissen::V,tud,bilmek
1500,sich erinnern an::V,emlékszik,hatırlamak
1501,vergessen::V,felejt,unutmak
1502,vergessen::V,elfelejt,unutmak
1503,messen::V,mér,ölçmek
1504,messen::V,megmér,ölçmek
1505,zählen::V,számol,saymak
1506,zählen::V,megszámol,saymak
1507,rechnen::V,számít,hesap etmek
1508,lesen::V,olvas,okumak
1509,malen::V,fest,resmini yapmak
1510,zeichnen::V,rajzol,çizmek
1511,schreiben::V,ír,yazmak
1512,besitzen::V,birtokol,haiz olmak
1513,besitzen::V,birtokol,sahip olmak
1514,kaufen::V,vesz,almak
1515,kaufen::V,megvesz,almak
1516,verkaufen::V,elad,satmak
1517,bezahlen::V,fizet,ödemek
1518,bezahlen::V,kifizet,ödemek
1519,zahlen::V,fizet,ödemek
1520,zahlen::V,megfizet,ödemek
1521,beherrschen::V,ural,hâkim olmak
1522,ertragen::V,elbír,dayanmak
1523,ertragen::V,elbír,katlanmak
1524,ertragen::V,elvisel,dayanmak
1525,ertragen::V,elvisel,katlanmak
