,Concept_ID,zh,se
2043,Ski::N,雪板,sabek
2044,Ski::N,雪板,sabet
2045,Ski::N,雪板,saaveeh
2046,Ski::N,雪板,koolâs
2047,Ski::N,雪板,коаллас
2048,Ski::N,雪板,са̄вехь
2049,Lagerfeuer::N,营火,dålle
2050,Lagerfeuer::N,营火,sajijdållå
2051,Lagerfeuer::N,营火,dolla
2052,Lagerfeuer::N,营火,tullâ
2053,Lagerfeuer::N,营火,toll
2054,Lagerfeuer::N,营火,то̄лл
2055,Last::N,负担,maajsoe
2056,Last::N,负担,noade
2057,Last::N,负担,guorbmi
2058,Last::N,负担,kye'rmi
2059,Last::N,负担,nue´đđ
2060,Last::N,负担,kue´rmm
2061,Last::N,负担,нуэдът
2062,Gang::N,行走,vaedtseme
2063,Gang::N,行走,mannulahka
2064,Gang::N,行走,johtu
2065,Gang::N,行走,jotteem
2066,Gang::N,行走,joto
2067,Gang::N,行走,jäl'lmõš
2068,Gang::N,行走,ёадтмушш
2069,Gang::N,行走,ёадтҌмушш
2070,Schritt::N,步伐,sïlle
2071,Schritt::N,步伐,lávkke
2072,Schritt::N,步伐,lávki
2073,Schritt::N,步伐,lävkki
2074,Schritt::N,步伐,läu´ǩǩ
2075,Schritt::N,步伐,ла̄ффьк
2076,Norden::N,北,noerhte
2077,Norden::N,北,nuortta
2078,Norden::N,北,davvi
2079,Norden::N,北,taṿe
2080,Norden::N,北,tâ´vv
2081,Norden::N,北,таввял
2082,Süden::N,南,åarjel
2083,Süden::N,南,oarjje
2084,Süden::N,南,lulli
2085,Süden::N,南,mäddi
2086,Süden::N,南,kesipieg'gâ
2087,Süden::N,南,saujj
2088,Süden::N,南,со̄а̄ййв
2089,Westen::N,西,jillie
2090,Westen::N,西,alle
2091,Westen::N,西,oarji
2092,Westen::N,西,uár'ji
2093,Westen::N,西,viõstâr
2094,Westen::N,西,вуэрьял
2095,Osten::N,东,luvlie
2096,Osten::N,东,lulle
2097,Osten::N,东,nuorta
2098,Osten::N,东,nuor'ttâ
2099,Osten::N,东,nuõrti
2100,Osten::N,东,нуҏҏьт
2101,Holz::N,木材,moere
2102,Holz::N,木材,muorra
2103,Holz::N,木材,muorra
2104,Holz::N,木材,muoṛâ
2105,Holz::N,木材,muõrr
2106,Holz::N,木材,мӯрр
2107,Brett::N,木板,fealloe
2108,Brett::N,木板,fiello
2109,Brett::N,木板,lávdi
2110,Brett::N,木板,lyev'di
2111,Brett::N,木板,lu´vdd
2112,Brett::N,木板,лаййт
2113,Platte::N,平板,spaagkoe
2114,Platte::N,平板,skierro
2115,Platte::N,平板,skearru
2116,Platte::N,平板,ráptu
2117,Platte::N,平板,ка̄ррьт
2118,Stütze::N,支架,dovtege
2119,Stütze::N,支架,dåarjege
2120,Stütze::N,支架,tsagge
2121,Stütze::N,支架,nihta
2122,Stütze::N,支架,duvdda
2123,Stütze::N,支架,caggi
2124,Stütze::N,支架,cagge
2125,Stütze::N,支架,cõgldõk
2126,Stütze::N,支架,стуэлльп
2127,Stange::N,杆,staavra
2128,Stange::N,杆,stággo
2129,Stange::N,杆,hålggå
2130,Stange::N,杆,stávrá
2131,Stange::N,杆,stággu
2132,Stange::N,杆,čuálgui
2133,Stange::N,杆,kaŋgg
2134,Stange::N,杆,кэ̄ллт
2135,Stange::N,杆,пе̄лльк
2136,Stock::N,棒,galte
2137,Stock::N,棒,klåbpoe
2138,Stock::N,棒,soabbe
2139,Stock::N,棒,soabbi
2140,Stock::N,棒,suáb'bi
2141,Stock::N,棒,suä´b'b
2142,Stock::N,棒,суэммьп
2143,Stab::N,棍,klaahka
2144,Stab::N,棍,soabbe
2145,Stab::N,棍,soabbi
2146,Stab::N,棍,suáb'bi
2147,Stab::N,棍,suä´b'b
2148,Stab::N,棍,суэммьп
2149,Rohr::N,管子,gïrse
2150,Rohr::N,管子,båhttså
2151,Rohr::N,管子,bohcci
2152,Rohr::N,管子,poccee
2153,Rohr::N,管子,puu´lčiǩ
2154,Rohr::N,管子,туррьп
2155,Haus::N,房屋,ståapoe
2156,Haus::N,房屋,goahte
2157,Haus::N,房屋,stohpu
2158,Haus::N,房屋,tááḷu
2159,Haus::N,房屋,tääll
2160,Haus::N,房屋,пэ̄ҏҏт
2161,Heim::N,家,hïejme
2162,Heim::N,家,viesso
2163,Heim::N,家,ruoktu
2164,Heim::N,家,päikki
2165,Heim::N,家,päi´ǩǩ
2166,Heim::N,家,пэ̄ҏҏт
2167,Ofen::N,炉子,vuebnie
2168,Ofen::N,炉子,vuodná
2169,Ofen::N,炉子,vuobnne
2170,Ofen::N,炉子,uvdna
2171,Ofen::N,炉子,uvnâ
2172,Ofen::N,炉子,ǩiiuǥân
2173,Ofen::N,炉子,пе̄ххц
2174,Ofen::N,炉子,кыввкан
2175,Fußboden::N,地板,guelpie
2176,Fußboden::N,地板,guolbbe
2177,Fußboden::N,地板,láhtti
2178,Fußboden::N,地板,šalde
2179,Fußboden::N,地板,šâ´ldd
2180,Fußboden::N,地板,шалльт
2181,Tisch::N,桌子,buertie
2182,Tisch::N,桌子,bievdde
2183,Tisch::N,桌子,beavdi
2184,Tisch::N,桌子,pevdi
2185,Tisch::N,桌子,på´rdd
2186,Tisch::N,桌子,stue´ll
2187,Tisch::N,桌子,туэлль
2188,Stuhl::N,椅子,stovle
2189,Stuhl::N,椅子,ståvllå
2190,Stuhl::N,椅子,stuollu
2191,Stuhl::N,椅子,stovli
2192,Stuhl::N,椅子,stuu´l
2193,Stuhl::N,椅子,стула
2194,Wiege::N,摇蓝,gïerhkeme
2195,Wiege::N,摇蓝,vuoggo
2196,Wiege::N,摇蓝,geaŧŧu
2197,Wiege::N,摇蓝,geaktu
2198,Wiege::N,摇蓝,gietkka
2199,Wiege::N,摇蓝,kiäh'tu
2200,Wiege::N,摇蓝,vogga
2201,Wiege::N,摇蓝,кӣткэм
2202,Bett::N,床,seangkoe
2203,Bett::N,床,sæŋŋga
2204,Bett::N,床,seaŋga
2205,Bett::N,床,seŋgâ
2206,Bett::N,床,sââ´jj
2207,Bett::N,床,вуэдтӭмсайй
2208,Regal::N,架子,hælla
2209,Regal::N,架子,hilldo
2210,Regal::N,架子,hildu
2211,Regal::N,架子,ildee
2212,Regal::N,架子,i´lddi
2213,Regal::N,架子,ылльтэ
2214,Kiste::N,箱子,aeskie
2215,Kiste::N,箱子,kássa
2216,Kiste::N,箱子,kássa
2217,Kiste::N,箱子,árkku
2218,Kiste::N,箱子,ču´ǩǩ
2219,Kiste::N,箱子,чуххьк
2220,Fenster::N,窗户,klaase
2221,Fenster::N,窗户,vinndek
2222,Fenster::N,窗户,láse
2223,Fenster::N,窗户,laasâ
2224,Fenster::N,窗户,ikkân
2225,Fenster::N,窗户,эххкан
2226,Tür::N,门,okse
2227,Tür::N,门,uksa
2228,Tür::N,门,uksa
2229,Tür::N,门,uksâ
2230,Tür::N,门,uhss
2231,Tür::N,门,уккс
2232,Tor::N,大门,okse
2233,Tor::N,大门,pårttå
2234,Tor::N,大门,uksa
2235,Tor::N,大门,poarta
2236,Tor::N,大门,porttâ
2237,Tor::N,大门,uustõk
2238,Tor::N,大门,čuâlluhss
2239,Tor::N,大门,уккс
2240,Zaun::N,篱笆,haakene
2241,Zaun::N,篱笆,jerra
2242,Zaun::N,篱笆,gárdde
2243,Zaun::N,篱笆,áidi
2244,Zaun::N,篱笆,äiđi
2245,Zaun::N,篱笆,äidd
2246,Zaun::N,篱笆,čuâll
2247,Zaun::N,篱笆,а̄ййт
2248,Dach::N,屋顶,rehpie
2249,Dach::N,屋顶,dæhkko
2250,Dach::N,屋顶,gáhttu
2251,Dach::N,屋顶,káttu
2252,Dach::N,屋顶,laakk
2253,Dach::N,屋顶,пэ̄ҏҏтэ̄ля
2254,Dach::N,屋顶,кры̄ша
2255,Leiter::N,梯子,raajtere
2256,Leiter::N,梯子,tjajmos
2257,Leiter::N,梯子,boagos
2258,Leiter::N,梯子,ráidalas
2259,Leiter::N,梯子,raidlâs
2260,Leiter::N,梯子,лествец
2261,Besen::N,扫帚,saehpie
2262,Besen::N,扫帚,gaerpene
2263,Besen::N,扫帚,njáman
2264,Besen::N,扫帚,luvdá
2265,Besen::N,扫帚,luvdá
2266,Besen::N,扫帚,västt
2267,Besen::N,扫帚,ва̄сст
2268,Spaten::N,铁锹,gåajvoe
2269,Spaten::N,铁锹,spádá
2270,Spaten::N,铁锹,goajvvo
2271,Spaten::N,铁锹,goaivu
2272,Spaten::N,铁锹,kuái'vu
2273,Spaten::N,铁锹,kuäivv
2274,Spaten::N,铁锹,куаййв
2275,Schaufel::N,铁锹,gåajvoe
2276,Schaufel::N,铁锹,gåjvun
2277,Schaufel::N,铁锹,goajvvo
2278,Schaufel::N,铁锹,goaivu
2279,Schaufel::N,铁锹,kuái'vu
2280,Schaufel::N,铁锹,kuäivv
2281,Schaufel::N,铁锹,куаййв
2282,Gabel::N,叉,tjåagka
2283,Gabel::N,叉,gáffil
2284,Gabel::N,叉,káffal
2285,Gabel::N,叉,kaahvâl
2286,Gabel::N,叉,velkk
2287,Gabel::N,叉,а̄лльс
2288,Löffel::N,食匙,buste
2289,Löffel::N,食匙,bassti
2290,Löffel::N,食匙,baste
2291,Löffel::N,食匙,pastem
2292,Löffel::N,食匙,pâ´sttem
2293,Löffel::N,食匙,пасьтэмь
2294,Messer::N,刀,nejpie
2295,Messer::N,刀,nijbbe
2296,Messer::N,刀,niibi
2297,Messer::N,刀,nijbe
2298,Messer::N,刀,nei´bb
2299,Messer::N,刀,ныййп
2300,Nagel::N,钉子,spæjhkere
2301,Nagel::N,钉子,spiger
2302,Nagel::N,钉子,návlle
2303,Nagel::N,钉子,spiikkár
2304,Nagel::N,钉子,spijkkár
2305,Nagel::N,钉子,näu´ll
2306,Nagel::N,钉子,на̄ввьл
2307,Netz::N,网,viermie
2308,Netz::N,网,viermme
2309,Netz::N,网,næhtta
2310,Netz::N,网,fierbmi
2311,Netz::N,网,viermi
2312,Netz::N,网,säi´mm
2313,Netz::N,网,нӯжхьт
2314,Haken::N,钩子,kruehkie
2315,Haken::N,钩子,ruohkke
2316,Haken::N,钩子,vagge
2317,Haken::N,钩子,roahkki
2318,Haken::N,钩子,faggi
2319,Haken::N,钩子,kuák'ki
2320,Haken::N,钩子,kuä´ǩ'ǩ
2321,Haken::N,钩子,ва̄ӈӈк
2322,Haken::N,钩子,куэххьк
2323,Griff::N,把柄,rehpie
2324,Griff::N,把柄,taatje
2325,Griff::N,把柄,gavlla
2326,Griff::N,把柄,guottáldahka
2327,Griff::N,把柄,geavja
2328,Griff::N,把柄,novdâ
2329,Griff::N,把柄,nõđđ
2330,Griff::N,把柄,kå´ǧǧ
2331,Griff::N,把柄,нэ̄дт
2332,Schloss::N,锁,laesie
2333,Schloss::N,锁,lássa
2334,Schloss::N,锁,lohkka
2335,Schloss::N,锁,lukkâ
2336,Schloss::N,锁,lokk
2337,Schloss::N,锁,ло̄ххк
2338,Bild::N,图画,guvvie
2339,Bild::N,图画,gåvvå
2340,Bild::N,图画,govva
2341,Bild::N,图画,koṿe
2342,Bild::N,图画,kartt
2343,Bild::N,图画,картина
2344,Figur::N,人像,guvvie
2345,Figur::N,人像,gåvos
2346,Figur::N,人像,figuvrra
2347,Figur::N,人像,figuvra
2348,Figur::N,人像,kovos
2349,Figur::N,人像,kuâŋas
2350,Puppe::N,娃娃,dåahka
2351,Puppe::N,娃娃,dåhkko
2352,Puppe::N,娃娃,doahkko
2353,Puppe::N,娃娃,dohkká
2354,Puppe::N,娃娃,duhkká
2355,Puppe::N,娃娃,kuuhlaž
2356,Puppe::N,娃娃,кукла
2357,Beutel::N,袋子,voessetje
2358,Beutel::N,袋子,påvsså
2359,Beutel::N,袋子,seahkaš
2360,Beutel::N,袋子,bursa
2361,Beutel::N,袋子,guhkkár
2362,Beutel::N,袋子,čooṿâs
2363,Beutel::N,袋子,siâk'k
2364,Beutel::N,袋子,kå´ššel
2365,Beutel::N,袋子,ве̄ҏҏц
2366,Bündel::N,捆,paantje
2367,Bündel::N,捆,buduk
2368,Bündel::N,捆,gurppe
2369,Bündel::N,捆,gihppu
2370,Bündel::N,捆,kiäs'tu
2371,Bündel::N,捆,šnâpp
2372,Bündel::N,捆,пуччк
2373,Tasche::N,手提包,veaskoe
2374,Tasche::N,手提包,væssko
2375,Tasche::N,手提包,lávkka
2376,Tasche::N,手提包,lávka
2377,Tasche::N,手提包,seahkka
2378,Tasche::N,手提包,lavkkâ
2379,Tasche::N,手提包,laukk
2380,Tasche::N,手提包,суӎӎьк
2381,Tasche::N,手提包,ло̄а̄ффк
2382,Eimer::N,桶,bæhtoe
2383,Eimer::N,桶,skiello
2384,Eimer::N,桶,skállu
2385,Eimer::N,桶,eebir
2386,Eimer::N,桶,skääll
2387,Eimer::N,桶,е̄мьперь
2388,Deckel::N,盖子,luehkie
2389,Deckel::N,盖子,låhkke
2390,Deckel::N,盖子,lohkki
2391,Deckel::N,盖子,lokke
2392,Deckel::N,盖子,lå´ǩǩ
2393,Deckel::N,盖子,ко̄а̄ххтнэсс
2394,Geschirr::N,餐具,lihtie
2395,Geschirr::N,餐具,lihte
2396,Geschirr::N,餐具,lihtit
2397,Geschirr::N,餐具,litte
2398,Geschirr::N,餐具,kärldõk
2399,Geschirr::N,餐具,ка̄ррь
2400,Sack::N,袋子,voesse
2401,Sack::N,袋子,vuossa
2402,Sack::N,袋子,seahkka
2403,Sack::N,袋子,sekkâ
2404,Sack::N,袋子,siâk'k
2405,Sack::N,袋子,ве̄ҏҏц
2406,Tasse::N,杯子,guksie
2407,Tasse::N,杯子,gåhppå
2408,Tasse::N,杯子,gohppu
2409,Tasse::N,杯子,pollo
2410,Tasse::N,杯子,kopp
2411,Tasse::N,杯子,на̄ххьп
2412,Topf::N,锅,baetie
2413,Topf::N,锅,krovhte
2414,Topf::N,锅,rujtta
2415,Topf::N,锅,giebbme
2416,Topf::N,锅,báhti
2417,Topf::N,锅,gievdni
2418,Topf::N,锅,pääti
2419,Topf::N,锅,kruâitt
2420,Topf::N,锅,кӣммьн
2421,Kessel::N,水壶,giebnie
2422,Kessel::N,水壶,skallo
2423,Kessel::N,水壶,giebbme
2424,Kessel::N,水壶,gieđbmi
2425,Kessel::N,水壶,kiem'ni
2426,Kessel::N,水壶,ǩie´mnn
2427,Kessel::N,水壶,кӣммьн
2428,Essen::N,进餐,åesie
2429,Essen::N,进餐,beapmoe
2430,Essen::N,进餐,biebbmo
2431,Essen::N,进餐,borramuš
2432,Essen::N,进餐,purrâmâš
2433,Essen::N,进餐,porrmõš
2434,Essen::N,进餐,по̄ррмушш
2435,Nahrung::N,食物,beapmoe
2436,Nahrung::N,食物,biebbmo
2437,Nahrung::N,食物,biebmu
2438,Nahrung::N,食物,purrâmâš
2439,Nahrung::N,食物,porrmõš
2440,Nahrung::N,食物,по̄ррмушш
2441,Speise::N,菜肴,beapmoe
2442,Speise::N,菜肴,biebbmo
2443,Speise::N,菜肴,biebmu
2444,Speise::N,菜肴,määlis
2445,Speise::N,菜肴,aasâs
2446,Speise::N,菜肴,porrmõš
2447,Speise::N,菜肴,по̄ррмушш
2448,Fleisch::N,肉,bearkoe
2449,Fleisch::N,肉,oadtje
2450,Fleisch::N,肉,bierggo
2451,Fleisch::N,肉,biergu
2452,Fleisch::N,肉,uáž'ži
2453,Fleisch::N,肉,vuä´ǯ'ǯ
2454,Fleisch::N,肉,вуэннч
2455,Getreide::N,谷物,gernie
2456,Getreide::N,谷物,gårnne
2457,Getreide::N,谷物,gordni
2458,Getreide::N,谷物,valje
2459,Getreide::N,谷物,ле̄ййп
2460,Brei::N,粥,kraavhtse
2461,Brei::N,粥,ráktsa
2462,Brei::N,粥,buvru
2463,Brei::N,粥,suoḥâd
2464,Brei::N,粥,hutt
2465,Brei::N,粥,уххт
2466,Brot::N,面包,gaahkoe
2467,Brot::N,面包,lájbbe
2468,Brot::N,面包,stummpa
2469,Brot::N,面包,láibi
2470,Brot::N,面包,gáhkku
2471,Brot::N,面包,leibi
2472,Brot::N,面包,lei´bb
2473,Brot::N,面包,ле̄ййп
2474,Scheibe::N,片,snaejrie
2475,Scheibe::N,片,sárdde
2476,Scheibe::N,片,vajahas
2477,Scheibe::N,片,časkkis
2478,Scheibe::N,片,ča'skes
2479,Scheibe::N,片,ku´sǩǩ
2480,Scheibe::N,片,кусськ
2481,Fett::N,脂肪,buejtie
2482,Fett::N,脂肪,vuodja
2483,Fett::N,脂肪,buoidi
2484,Fett::N,脂肪,pyei'di
2485,Fett::N,脂肪,puõi´dd
2486,Fett::N,脂肪,пуййт
2487,Butter::N,黄油,voeje
2488,Butter::N,黄油,vuodja
2489,Butter::N,黄油,vuodja
2490,Butter::N,黄油,vuojâ
2491,Butter::N,黄油,vuõjj
2492,Butter::N,黄油,вӯйй
2493,Öl::N,油,ålja
2494,Öl::N,油,ulljo
2495,Öl::N,油,oalljo
2496,Öl::N,油,olju
2497,Öl::N,油,oljo
2498,Öl::N,油,vuõjj
2499,Öl::N,油,вӯйй
2500,Salz::N,盐,saelhtie
2501,Salz::N,盐,sállte
2502,Salz::N,盐,sálti
2503,Salz::N,盐,sältti
2504,Salz::N,盐,sä´ltt
2505,Salz::N,盐,сӯлль
2506,Suppe::N,汤,joptse
2507,Suppe::N,汤,jupptsa
2508,Suppe::N,汤,málli
2509,Suppe::N,汤,määḷi
2510,Suppe::N,汤,lieṃâ
2511,Suppe::N,汤,liõmm
2512,Suppe::N,汤,лӣмм
2513,Honig::N,蜂蜜,hååneske
2514,Honig::N,蜂蜜,meda
2515,Honig::N,蜂蜜,miehta
2516,Honig::N,蜂蜜,mietâ
2517,Honig::N,蜂蜜,miõtt
2518,Honig::N,蜂蜜,мӣдт
2519,Milch::N,奶,mielhkie
2520,Milch::N,奶,mielkke
2521,Milch::N,奶,mielki
2522,Milch::N,奶,miel'kki
2523,Milch::N,奶,mie´lǩǩ
2524,Milch::N,奶,ма̄ййт
2525,Tee::N,茶,löövje
2526,Tee::N,茶,tedja
2527,Tee::N,茶,deadju
2528,Tee::N,茶,čee
2529,Tee::N,茶,teej̣â
2530,Tee::N,茶,čee
2531,Tee::N,茶,чайй
2532,Leder::N,皮革,hovre
2533,Leder::N,皮革,sassne
2534,Leder::N,皮革,náhkki
2535,Leder::N,皮革,leaira
2536,Leder::N,皮革,čevđi
2537,Leder::N,皮革,čåu´dd
2538,Leder::N,皮革,на̄ххьк
2539,Wolle::N,毛线,ålloe
2540,Wolle::N,毛线,hullo
2541,Wolle::N,毛线,ullu
2542,Wolle::N,毛线,ullo
2543,Wolle::N,毛线,oll
2544,Wolle::N,毛线,улл
2545,Stoff::N,织物,tyjje
2546,Stoff::N,织物,gápptás
2547,Stoff::N,织物,stoaffa
2548,Stoff::N,织物,ávnnas
2549,Stoff::N,织物,käägus
2550,Stoff::N,织物,aaunâs
2551,Stoff::N,织物,лыййн
2552,Nadel::N,针,naaloe
2553,Nadel::N,针,nállo
2554,Nadel::N,针,nállu
2555,Nadel::N,针,nááḷu
2556,Nadel::N,针,neu´ll
2557,Nadel::N,针,нӣввьл
2558,Faden::N,线,laejkie
2559,Faden::N,线,hárppo
2560,Faden::N,线,árpu
2561,Faden::N,线,läigi
2562,Faden::N,线,lääi´j
2563,Faden::N,线,сӯнн
2564,Knopf::N,纽扣,balhka
2565,Knopf::N,纽扣,boallo
2566,Knopf::N,纽扣,boallu
2567,Knopf::N,纽扣,puál'lu
2568,Knopf::N,纽扣,puäll
2569,Knopf::N,纽扣,пуалл
2570,Knoten::N,结,tjoelme
2571,Knoten::N,结,tjuolmma
2572,Knoten::N,结,čuolbma
2573,Knoten::N,结,čuol'mâ
2574,Knoten::N,结,čuõlmm
2575,Knoten::N,结,чӯллм
2576,Farbe::N,颜色,klaerie
2577,Farbe::N,颜色,ivnne
2578,Farbe::N,颜色,bájnno
2579,Farbe::N,颜色,mola
2580,Farbe::N,颜色,fearga
2581,Farbe::N,颜色,maalâ
2582,Farbe::N,颜色,páinu
2583,Farbe::N,颜色,kälkk
2584,Farbe::N,颜色,по̄а̄ййн
2585,Kleidung::N,衣服,tyjje
2586,Kleidung::N,衣服,gárvvo
2587,Kleidung::N,衣服,bivttas
2588,Kleidung::N,衣服,piivtâs
2589,Kleidung::N,衣服,pivoh
2590,Kleidung::N,衣服,piiutâs
2591,Kleidung::N,衣服,о̄а̄з
2592,Hemd::N,衬衫,sjåarhtoe
2593,Hemd::N,衬衫,skirtto
2594,Hemd::N,衬衫,báidi
2595,Hemd::N,衬衫,päiđi
2596,Hemd::N,衬衫,päidd
2597,Hemd::N,衬衫,па̄ййт
2598,Kragen::N,领子,döörhke
2599,Kragen::N,领子,tjiebet
2600,Kragen::N,领子,tjehpuris
2601,Kragen::N,领子,čeabet
2602,Kragen::N,领子,kráva
2603,Kragen::N,领子,siä'pulâs
2604,Kragen::N,领子,seäp'plõs
2605,Kragen::N,领子,ко̄а̄влас
2606,Ärmel::N,袖子,sissie
2607,Ärmel::N,袖子,sasse
2608,Ärmel::N,袖子,soadji
2609,Ärmel::N,袖子,suájá
2610,Ärmel::N,袖子,suäjj
2611,Ärmel::N,袖子,суэйй
2612,Hose::N,裤子,måvhka
2613,Hose::N,裤子,båkså
2614,Hose::N,裤子,buvssat
2615,Hose::N,裤子,puuvsah
2616,Hose::N,裤子,puus
2617,Hose::N,裤子,пукс
2618,Hose::N,裤子,ко̄а̄дтӭ
2619,Gürtel::N,腰带,juvvie
2620,Gürtel::N,腰带,beelhte
2621,Gürtel::N,腰带,avve
2622,Gürtel::N,腰带,getsam
2623,Gürtel::N,腰带,boagán
2624,Gürtel::N,腰带,pooṿij
2625,Gürtel::N,腰带,puäǥǥanj
2626,Gürtel::N,腰带,эвв
2627,Mütze::N,帽子,tjohpe
2628,Mütze::N,帽子,gahper
2629,Mütze::N,帽子,gahpir
2630,Mütze::N,帽子,kappeer
2631,Mütze::N,帽子,keä´p'per
2632,Mütze::N,帽子,кабперь
2633,Schuh::N,鞋,gaamege
2634,Schuh::N,鞋,gáma
2635,Schuh::N,鞋,skuovva
2636,Schuh::N,鞋,gáma
2637,Schuh::N,鞋,kaamâ
2638,Schuh::N,鞋,kaammi
2639,Schuh::N,鞋,камаша
2640,Stiefel::N,靴子,steeblege
2641,Stiefel::N,靴子,stiebil
2642,Stiefel::N,靴子,sáhpis
2643,Stiefel::N,靴子,sáppat
2644,Stiefel::N,靴子,steevvil
2645,Stiefel::N,靴子,sa´ppi
2646,Stiefel::N,靴子,са̄ххпе
2647,Ring::N,戒指,rïngke
2648,Ring::N,戒指,suormas
2649,Ring::N,戒指,suorpmas
2650,Ring::N,戒指,suormâs
2651,Ring::N,戒指,suõrmâs
2652,Ring::N,戒指,сӯрмас
2653,Band::N,带子,baante
2654,Band::N,带子,bádde
2655,Band::N,带子,báddi
2656,Band::N,带子,päddi
2657,Band::N,带子,liântt
2658,Band::N,带子,källre´ppiǩ
2659,Band::N,带子,ля̄ӊӊт
2660,Kamm::N,梳子,gaampe
2661,Kamm::N,梳子,rájdam
2662,Kamm::N,梳子,tjåhkom
2663,Kamm::N,梳子,čohkun
2664,Kamm::N,梳子,čohhoom
2665,Kamm::N,梳子,čååǥǥam
2666,Kamm::N,梳子,чоагкь
2667,Spiegel::N,镜子,guelmiedahke
2668,Spiegel::N,镜子,spiedjil
2669,Spiegel::N,镜子,speajal
2670,Spiegel::N,镜子,speeijal
2671,Spiegel::N,镜子,suei´mkar
2672,Spiegel::N,镜子,кыффкэмка̄ррь
2673,Spiegel::N,镜子,зе̄ркал
2674,Riemen::N,皮带,györtenje
2675,Riemen::N,皮带,rájppe
2676,Riemen::N,皮带,garttsa
2677,Riemen::N,皮带,lávži
2678,Riemen::N,皮带,läbži
2679,Riemen::N,皮带,läbǯǯ
2680,Riemen::N,皮带,ре̄ммь
2681,Schnur::N,绳子,gurrie
2682,Schnur::N,绳子,gáras
2683,Schnur::N,绳子,garca
2684,Schnur::N,绳子,orrâ
2685,Schnur::N,绳子,nue´rr
2686,Schnur::N,绳子,нӯррь
2687,Leine::N,皮带,baante
2688,Leine::N,皮带,gájnno
2689,Leine::N,皮带,báddi
2690,Leine::N,皮带,oarra
2691,Leine::N,皮带,läbži
2692,Leine::N,皮带,läbǯǯ
2693,Leine::N,皮带,ла̄ммч
2694,Decke::N,被子,gaptjese
2695,Decke::N,被子,rádno
2696,Decke::N,被子,gåbtjås
2697,Decke::N,被子,tæhppin
2698,Decke::N,被子,govččas
2699,Decke::N,被子,loovdâ
2700,Decke::N,被子,räänn
2701,Decke::N,被子,ра̄нн
2702,Kissen::N,软垫,nalhke
2703,Kissen::N,软垫,guoddá
2704,Kissen::N,软垫,oajvevuolle
2705,Kissen::N,软垫,guoddá
2706,Kissen::N,软垫,bolsttar
2707,Kissen::N,软垫,polster
2708,Kissen::N,软垫,pee´ren
2709,Kissen::N,软垫,pooddâšǩ
2710,Kissen::N,软垫,по̄дэшк
2711,Tuch::N,巾,tyjje
2712,Tuch::N,巾,tyddja
2713,Tuch::N,巾,gådo
2714,Tuch::N,巾,liidni
2715,Tuch::N,巾,läđđee
2716,Tuch::N,巾,re´ppiǩ
2717,Tuch::N,巾,ree´ppiǩ
2718,Tuch::N,巾,ребпехь
2719,Handtuch::N,手巾,njaamelijnie
2720,Handtuch::N,手巾,sigárdahka
2721,Handtuch::N,手巾,sihkaldat
2722,Handtuch::N,手巾,siholdâs
2723,Handtuch::N,手巾,seekkldõs
2724,Handtuch::N,手巾,u´tree´lniǩ
2725,Handtuch::N,手巾,отеральнэхьк
2726,Kraft::N,力,faamoe
2727,Kraft::N,力,fábmo
2728,Kraft::N,力,fápmu
2729,Kraft::N,力,fááṃu
2730,Kraft::N,力,viõkk
2731,Kraft::N,力,вӣгк
2732,Stärke::N,力量,vieksiesvoete
2733,Stärke::N,力量,gievrrudahka
2734,Stärke::N,力量,gievrrodus
2735,Stärke::N,力量,veahka
2736,Stärke::N,力量,vuoibmi
2737,Stärke::N,力量,viek'sâvuotâ
2738,Stärke::N,力量,viõkk
2739,Stärke::N,力量,са̄м
2740,Stärke::N,力量,вӣгк
2741,Gesundheit::N,健康,healsoe
2742,Gesundheit::N,健康,starne
2743,Gesundheit::N,健康,hælsso
2744,Gesundheit::N,健康,varresvuohta
2745,Gesundheit::N,健康,dearvvasvuohta
2746,Gesundheit::N,健康,tie'rvâsvuotâ
2747,Gesundheit::N,健康,tiõrvâsvuõtt
2748,Gesundheit::N,健康,тӣрвасвӯдт
2749,Krankheit::N,病,skïemtjelasse
2750,Krankheit::N,病,skihpudahka
2751,Krankheit::N,病,dávdda
2752,Krankheit::N,病,vihke
2753,Krankheit::N,病,dávda
2754,Krankheit::N,病,tavdâ
2755,Krankheit::N,病,puá'cuvuotâ
2756,Krankheit::N,病,kõpp
2757,Krankheit::N,病,puõccmoš
2758,Krankheit::N,病,кэ̄бп
2759,Schmerz::N,痛,haerhpie
2760,Schmerz::N,痛,bávtjas
2761,Schmerz::N,痛,bávčča
2762,Schmerz::N,痛,tuške
2763,Schmerz::N,痛,poovčâs
2764,Schmerz::N,痛,tå´sǩǩ
2765,Schmerz::N,痛,кэ̄бп
2766,Wunde::N,伤口,saejrie
2767,Wunde::N,伤口,hávve
2768,Wunde::N,伤口,hávvi
2769,Wunde::N,伤口,hävvi
2770,Wunde::N,伤口,hää´vv
2771,Wunde::N,伤口,ра̄ӊӊҍ
2772,Fieber::N,发烧,vaejlie
2773,Fieber::N,发烧,fiebar
2774,Fieber::N,发烧,báhkkadávda
2775,Fieber::N,发烧,žaar
2776,Fieber::N,发烧,жоарр
2777,Arznei::N,药,daalhkesh
2778,Arznei::N,药,dálkas
2779,Arznei::N,药,dálkkas
2780,Arznei::N,药,taalhâs
