,Concept_ID,pt,no
865,warum::FADV,porquê,hvorfor
866,warum::FADV,por que,hvorfor
867,wieviel::FNUM,quanto,hvor mye
868,eins::NUM,um,en
869,eins::NUM,um,ett
870,zwei::NUM,dois,to
871,drei::NUM,três,tre
872,vier::NUM,quatro,fire
873,fünf::NUM,cinco,fem
874,sechs::NUM,seis,seks
875,sieben::NUM,sete,sju
876,acht::NUM,oito,åtte
877,neun::NUM,nove,ni
878,zehn::NUM,dez,ti
879,elf::NUM,onze,elleve
880,zwölf::NUM,doze,tolv
881,zwanzig::NUM,vinte,tjue
882,dreißig::NUM,trinta,tretti
883,vierzig::NUM,quarenta,førti
884,fünfzig::NUM,cinquenta,femti
885,sechzig::NUM,sessenta,seksti
886,siebzig::NUM,setenta,sytti
887,achtzig::NUM,oitenta,åtti
888,neunzig::NUM,noventa,nitti
889,hundert::NUM,cem,hundre
890,hundert::NUM,cento,hundre
891,tausend::NUM,mil,tusen
892,und::CNJ,e,og
893,oder::CNJ,ou,eller
894,stehen::V,estar em pé,stå
895,sitzen::V,estar sentado,sitte
896,liegen::V,jazer,ligge
897,liegen::V,estar deitado,ligge
898,hängen::V,pender,henge
899,hängen::V,estar pendurado,henge
900,werden::V,tornar-se,bli
901,passieren::V,acontecer,skje
902,passieren::V,acontecer,hende
903,beginnen::V,começar,begynne
904,enden::V,acabar,ende
905,enden::V,acabar,slutte
906,enden::V,terminar,ende
907,enden::V,terminar,slutte
908,wechseln::V,variar,veksle
909,wechseln::V,alternar,veksle
910,aufgehen[Sonne]::V,nascer,stå opp
911,untergehen[Sonne]::V,pôr-se,gå ned
912,scheinen[Sonne]::V,brilhar,skinne
913,donnern::V,trovejar,tordne
914,wehen::V,soprar,blåse
915,strömen::V,correr,strømme
916,fließen::V,fluir,flyte
917,sich drehen::V,girar,dreie seg
918,schwanken::V,oscilar,svaie
919,schwingen::V,vibrar,svinge
920,fallen::V,cair,falle
921,brennen::V,arder,brenne
922,rauchen::V,fumegar,ryke
923,regnen::V,chover,regne
924,gefrieren::V,gelar,fryse
925,gefrieren::V,congelar,fryse
926,tauen::V,derreter,tine
927,tauen::V,descongelar,tine
928,schmelzen::V,fundir-se,smelte
929,trocknen::V,secar,tørre
930,sieden::V,ferver,koke
931,faulen::V,estragar-se,råtne
932,verfaulen::V,apodrecer,råtne
933,reißen::V,romper-se,briste
934,versinken::V,afundar-se,synke
935,versinken::V,afundar-se,synke ned
936,vergehen::V,passar,forløpe
937,erscheinen::V,aparecer,synes
938,verschwinden::V,desaparecer,forsvinne
939,sinken::V,descer,synke
940,abnehmen::V,diminuir,avta
941,abnehmen::V,diminuir,minske
942,abnehmen::V,decrescer,avta
943,abnehmen::V,decrescer,minske
944,zunehmen::V,crescer,tilta
945,zunehmen::V,aumentar,tilta
946,steigen::V,subir,stige
947,wachsen::V,crescer,gro
948,wachsen::V,crescer,vokse
949,glänzen::V,brilhar,skinne
950,funkeln::V,cintilar,tindre
951,lärmen::V,fazer barulho,bråke
952,läuten::V,chocalhar,ringe
953,klingeln::V,tocar,ringe
954,klirren::V,tinir,klirre
955,brausen::V,bramar,bruse
956,rauschen::V,murmurar,suse
957,rauschen::V,rumorejar,suse
958,klingen::V,soar,lyde
959,klingen::V,soar,klinge
960,bellen::V,ladrar,gjø
961,bellen::V,ladrar,bjeffe
962,heulen::V,uivar,ule
963,blasen::V,soprar,blåse
964,pfeifen::V,assobiar,plystre
965,schreien::V,gritar,skrike
966,stöhnen::V,gemer,stønne
967,zittern::V,tremer,dirre
968,zittern::V,tremer,skjelve
969,leben::V,viver,leve
970,geboren werden::V,nascer,fødes
971,atmen::V,respirar,ånde
972,atmen::V,respirar,puste
973,trinken::V,beber,drikke
974,essen::V,comer,spise
975,schlucken::V,engolir,svelge
976,müde werden::V,cansar-se,bli trett
977,einschlafen::V,adormecer,sovne
978,schlafen::V,dormir,sove
979,aufwachen::V,acordar,våkne
980,aufstehen::V,levantar-se,stå opp
981,sich erholen::V,descansar,bli bra
982,sich erholen::V,descansar,komme seg
983,krank werden::V,adoecer,bli syk
984,krank werden::V,ficar doente,bli syk
985,krank sein::V,estar doente,være syk
986,schmerzen::V,doer,gjøre vondt
987,husten::V,tossir,hoste
988,genesen::V,convalescer,komme seg
989,sterben::V,morrer,dø
990,umkommen::V,perecer,omkomme
991,sich bewegen::V,mover-se,bevege seg
992,sich rühren::V,mexer-se,røre på seg
993,sich erheben::V,levantar-se,reise seg
994,sich setzen::V,sentar-se,sette sig
995,hinfallen::V,cair,falle over ende
996,laufen::V,andar,løpe
997,laufen::V,caminhar,løpe
998,schreiten::V,andar,skride
999,schreiten::V,caminhar,skride
1000,spazierengehen::V,passear,spasere
1001,spazierengehen::V,passear,gå en tur
1002,eilen::V,apressar-se,ile
1003,sich beeilen::V,apressar-se,skynde seg
1004,sich beeilen::V,despachar-se,skynde seg
1005,sausen::V,correr,suse
1006,rennen::V,correr,løpe
1007,springen::V,saltar,hoppe
1008,springen::V,saltar,springe
1009,klettern::V,trepar,klatre
1010,schaukeln::V,baloiçar,huske
1011,kriechen::V,rastejar,krype
1012,kriechen::V,arrastar-se,krype
1013,schwimmen::V,nadar,svømme
1014,tauchen::V,mergulhar,dykke
1015,rudern::V,remar,ro
1016,fahren::V,ir,kjøre
1017,fliegen::V,voar,fly
1018,gehen::V,ir,gå
1019,gehen::V,andar,gå
1020,weggehen::V,partir,gå bort
1021,weggehen::V,ir-se embora,gå bort
1022,abfahren::V,sair,reise
1023,abfahren::V,partir,reise
1024,anhalten::V,parar,stanse
1025,hineingehen::V,entrar,gå inn
1026,eintreten::V,entrar,tre inn
1027,kommen::V,vir,komme
1028,ankommen::V,chegar,ankomme
1029,ankommen::V,chegar,komme til
1030,zurückkommen::V,voltar,komme tilbake
1031,zurückkommen::V,regressar,komme tilbake
1032,bleiben::V,ficar,bli
1033,bleiben::V,ficar,forbli
1034,bleiben::V,permanecer,bli
1035,bleiben::V,permanecer,forbli
1036,warten::V,esperar,vente
1037,erwarten::V,esperar,vente
1038,erwarten::V,aguardar,vente
1039,suchen::V,buscar,søke
1040,suchen::V,procurar,søke
1041,finden::V,achar,finne
1042,finden::V,encontrar,finne
1043,versuchen::V,tentar,prøve
1044,versuchen::V,tentar,forsøke
1045,vorbereiten::V,preparar,forberede
1046,lieben::V,amar,elske
1047,lieben::V,querer,elske
1048,mögen::V,gostar de,like
1049,lachen::V,rir,le
1050,lachen::V,rir-se,le
1051,rühren::V,comover,røre
1052,weinen::V,chorar,gråte
1053,schimpfen::V,ralhar,skjelle
1054,sich ärgern::V,zangar-se,ergre seg
1055,sich fürchten::V,ter medo de,være redd
1056,sich fürchten::V,ter receio de,være redd
1057,fürchten::V,temer,være redd for
1058,fürchten::V,recear,være redd for
1059,fliehen::V,fugir,rømme
1060,fliehen::V,fugir,flykte
1061,flüchten::V,refugiar-se,flykte
1062,sehen::V,ver,se
1063,anschauen::V,olhar,se på
1064,anschauen::V,olhar,betrakte
1065,ansehen::V,mirar,anse
1066,hören::V,ouvir,høre
1067,zuhören::V,escutar,tilhøre
1068,probieren::V,provar,smake
1069,probieren::V,provar,smake på
1070,probieren::V,saborear,smake
1071,probieren::V,saborear,smake på
1072,riechen::V,cheirar,lukte
1073,fühlen::V,sentir,føle
1074,scheinen::V,parecer,se ut
1075,zu sehen sein::V,estar à vista,synes
1076,vernehmen::V,ouvir,få vite
1077,frieren::V,ter frio,fryse
1078,tun::V,fazer,gjøre
1079,können::V,saber,kunne
1080,wollen::V,querer,ville
1081,anfangen::V,iniciar,begynne
1082,beenden::V,acabar,avslutte
1083,beenden::V,terminar,avslutte
1084,aufhören::V,cessar,slutte
1085,aufhören::V,cessar,holde opp
1086,aufhören::V,desistir,slutte
1087,aufhören::V,desistir,holde opp
1088,gelingen::V,sair bem,lykkes
1089,gelingen::V,dar bom resultado,lykkes
1090,geraten::V,sair,bli
1091,geraten::V,dar resultado,bli
1092,öffnen::V,abrir,åpne
1093,schließen::V,fechar,lukke
1094,schließen::V,fechar,stenge
1095,stellen::V,pôr,stille
1096,stellen::V,colocar,stille
1097,setzen::V,pôr,sette
1098,setzen::V,meter,sette
1099,legen::V,pôr,legge
1100,legen::V,meter,legge
1101,berühren::V,tocar,berøre
1102,verbinden::V,unir,forbinde
1103,verbinden::V,ligar,forbinde
1104,bedecken::V,cobrir,dekke
1105,aufhängen::V,pendurar,henge
1106,aufhängen::V,pendurar,henge opp
1107,anzünden::V,acender,tenne
1108,anzünden::V,acender,antenne
1109,anzünden::V,acender,tenne på
1110,aufheben::V,apanhar,løfte
1111,aufheben::V,apanhar,ta opp
1112,aufheben::V,levantar,løfte
1113,aufheben::V,levantar,ta opp
1114,zurücklassen::V,deixar,slippe tilbake
1115,verlieren::V,perder,miste
1116,fallen lassen::V,deixar cair,droppe
1117,fallen lassen::V,deixar cair,la falle
1118,machen::V,fazer,lage
1119,machen::V,fazer,gjøre
1120,herstellen::V,produzir,fremstille
1121,bauen::V,edificar,bygge
1122,bauen::V,construir,bygge
1123,reparieren::V,reparar,reparere
1124,reparieren::V,consertar,reparere
1125,verbessern::V,melhorar,rette
1126,verbessern::V,melhorar,forbedre
1127,ändern::V,mudar,forandre
1128,ändern::V,alterar,forandre
1129,graben::V,cavar,grave
1130,beugen::V,curvar,bøye
1131,biegen::V,vergar,bøye
1132,drehen::V,girar,dreie
1133,wenden::V,virar,vende
1134,wenden::V,voltar,vende
1135,umdrehen::V,virar,snu
1136,umdrehen::V,revolver,snu
1137,heben::V,levantar,heve
1138,hochheben::V,erguer,løfte
1139,hochheben::V,levantar,løfte
1140,ergreifen::V,apanhar,gripe
1141,ergreifen::V,apanhar,få tak i
1142,halten::V,segurar,holde
1143,drücken::V,apertar,trykke
1144,schieben::V,empurrar,skyve
1145,kratzen::V,raspar,klø
1146,kratzen::V,raspar,klore
1147,lecken::V,lamber,slikke
1148,beißen::V,morder,bite
1149,abreißen::V,arrancar,rive av
1150,abschneiden::V,talhar,skjære av
1151,binden::V,ligar,binde
1152,stecken::V,meter,stikke
1153,stecken::V,enfiar,stikke
1154,brechen::V,romper,bryte
1155,brechen::V,romper,briste
1156,brechen::V,quebrar,bryte
1157,brechen::V,quebrar,briste
1158,klopfen::V,bater,banke
1159,hauen::V,bater,hogge
1160,kleben::V,colar,klistre
1161,reiben::V,esfregar,gni
1162,streichen::V,barrar,stryke
1163,schleifen::V,afiar,slipe
1164,schneiden::V,cortar,klippe
1165,rütteln::V,sacudir,ruske
1166,schütteln::V,abanar,riste
1167,schütteln::V,sacudir,riste
1168,schwenken::V,agitar,svinge
1169,schütten::V,deitar,helle
1170,füllen::V,encher,fylle
1171,einwickeln::V,envolver,vikle inn
1172,einwickeln::V,embrulhar,vikle inn
1173,tragen::V,levar,bære
1174,tragen::V,trazer,bære
1175,schleppen::V,arrastar,slepe
1176,ziehen::V,puxar,dra
1177,ziehen::V,puxar,trekke
1178,aufbewahren::V,guardar,oppbevare
1179,aufbewahren::V,guardar,ta vare på
1180,aufbewahren::V,conservar,oppbevare
1181,aufbewahren::V,conservar,ta vare på
1182,werfen::V,lançar,kaste
1183,fangen::V,apanhar,fange
1184,packen::V,agarrar,gripe
1185,packen::V,agarrar,gripe tak i
1186,verstecken::V,esconder,gjemme
1187,teilen::V,partir,dele
1188,teilen::V,dividir,dele
1189,schicken::V,enviar,sende
1190,bringen::V,trazer,bringe
1191,hinzufügen::V,acrescentar,tilføye
1192,bekommen::V,obter,få
1193,erhalten::V,receber,få
1194,nehmen::V,tomar,ta
1195,wählen::V,eleger,velge
1196,wählen::V,escolher,velge
1197,auswählen::V,escolher,velge ut
1198,auswählen::V,seleccionar,velge ut
1199,bewahren::V,guardar,bevare
1200,bewahren::V,conservar,bevare
1201,behindern::V,impedir,hindre
1202,behindern::V,impedir,forhindre
1203,verderben::V,estragar,ødelegge
1204,verderben::V,corromper,ødelegge
1205,beschädigen::V,danificar,skade
1206,zerbrechen::V,romper,brekke i stykker
1207,zerbrechen::V,quebrar,brekke i stykker
1208,zerreißen::V,rasgar,rive i stykker
1209,zerstören::V,destruir,ødelegge
1210,verbrennen::V,queimar,brenne
1211,verbrennen::V,queimar,brenne opp
1212,geben::V,dar,gi
1213,reichen::V,passar,rekke
1214,schenken::V,oferecer,forære
1215,schenken::V,oferecer,skjenke
1216,versprechen::V,prometer,love
1217,wünschen::V,desejar,ønske
1218,loben::V,louvar,rose
1219,küssen::V,beijar,kysse
1220,wiegen::V,embalar,vogge
1221,zudecken::V,tapar,dekke til
1222,zudecken::V,cobrir,dekke til
1223,wecken::V,acordar,vekke
1224,wecken::V,despertar,vekke
1225,zeigen::V,mostrar,vise
1226,führen::V,guiar,føre
1227,führen::V,conduzir,føre
1228,lehren::V,ensinar,lære
1229,unterrichten::V,instruir,undervise
1230,aufziehen::V,criar,oppdra
1231,leiten::V,dirigir,lede
1232,leiten::V,conduzir,lede
1233,antreiben::V,impelir,drive på
1234,lassen::V,fazer,få til å
1235,einladen::V,convidar,be
1236,einladen::V,convidar,invitere
1237,vereinigen::V,unir,forene
1238,vereinigen::V,reunir,forene
1239,besuchen::V,ir ver,besøke
1240,besuchen::V,visitar,besøke
1241,treffen::V,encontrar,møte
1242,treffen::V,encontrar,treffe
1243,sich versammeln::V,reunir-se,forsamles
1244,spielen::V,jogar,leke
1245,spielen::V,jogar,spille
1246,spielen::V,brincar,leke
1247,spielen::V,brincar,spille
1248,singen::V,cantar,synge
1249,tanzen::V,bailar,danse
1250,sich trennen::V,apartar-se,skilles
1251,verlassen::V,deixar,forlate
1252,verlassen::V,abandonar,forlate
1253,retten::V,salvar,redde
1254,bewachen::V,vigiar,bevokte
1255,bewachen::V,guardar,bevokte
1256,schützen::V,proteger,verne
1257,schützen::V,proteger,beskytte
1258,verteidigen::V,defender,forsvare
1259,sich schlagen::V,brigar,slåss
1260,sich schlagen::V,bater-se,slåss
1261,schießen::V,disparar,skyte
1262,siegen::V,vencer,seire
1263,ärgern::V,irritar,ergre
1264,ärgern::V,aborrecer,ergre
1265,schlagen::V,bater,
1266,treten::V,pisar,sparke
1267,stechen::V,picar,stikke
1268,stoßen::V,empurrar,støte
1269,stehlen::V,furtar,stjele
1270,stören::V,perturbar,forstyrre
1271,belästigen::V,incomodar,plage
1272,belästigen::V,incomodar,sjenere
1273,belästigen::V,importunar,plage
1274,belästigen::V,importunar,sjenere
1275,verbergen::V,ocultar,gjemme
1276,verbergen::V,esconder,gjemme
1277,täuschen::V,iludir,villede
1278,täuschen::V,enganar,villede
1279,betrügen::V,burlar,bedra
1280,betrügen::V,enganar,bedra
1281,töten::V,matar,drepe
1282,wohnen::V,morar,bo
1283,arbeiten::V,trabalhar,arbeide
1284,sammeln::V,recolher,samle
1285,sammeln::V,coleccionar,samle
1286,pflücken::V,colher,plukke
1287,jagen::V,caçar,jage
1288,fischen::V,pescar,fiske
1289,fassen::V,apanhar,fange
1290,hüten::V,guardar,vokte
1291,treiben::V,conduzir,drive
1292,anbinden::V,atar,feste
1293,füttern::V,dar de comer a,fore
1294,melken::V,ordenhar,melke
1295,hacken::V,rachar,hakke
1296,gießen::V,regar,helle
1297,reifen::V,amadurecer,modne
1298,zubereiten::V,preparar,lage
1299,zubereiten::V,preparar,tilberede
1300,kochen::V,cozer,koke
1301,backen::V,cozer,bake
1302,braten::V,assar,steke
1303,braten::V,fritar,steke
1304,umrühren::V,remexer,røre om
1305,stricken::V,tricotar,strikke
1306,stricken::V,fazer malha,strikke
1307,nähen::V,coser,sy
1308,nähen::V,costurar,sy
1309,färben::V,tingir,farge
1310,färben::V,colorir,farge
1311,reinigen::V,limpar,rense
1312,reinigen::V,limpar,gjøre ren
1313,reinigen::V,purificar,rense
1314,reinigen::V,purificar,gjøre ren
1315,waschen::V,lavar,vaske
1316,abwischen::V,limpar,tørke av
1317,abwischen::V,esfregar,tørke av
1318,spülen::V,lavar,spyle
1319,spülen::V,lavar,skylle
1320,spülen::V,enxaguar,spyle
1321,spülen::V,enxaguar,skylle
1322,fegen::V,varrer,feie
1323,kehren::V,varrer,koste
1324,baden::V,banhar,bade
1325,baden::V,tomar banho,bade
1326,sich waschen::V,lavar-se,vaske seg
1327,ausziehen::V,despir,ta av
1328,anziehen::V,vestir,ta på
1329,sich anziehen::V,vestir-se,kle på seg
1330,kämmen::V,pentear,gre
1331,kämmen::V,pentear,kjemme
1332,schmücken::V,adornar,pynte
1333,schmücken::V,adornar,smykke
1334,sagen::V,dizer,si
1335,sprechen::V,falar,snakke
1336,reden::V,falar,tale
1337,reden::V,falar,snakke
1338,sich unterhalten::V,conversar,samtale
1339,fragen::V,perguntar,spørre
1340,bitten::V,pedir,be
1341,erzählen::V,contar,fortelle
1342,mitteilen::V,comunicar,meddele
1343,mitteilen::V,participar,meddele
1344,nennen::V,nomear,kalle
1345,nennen::V,apelidar,kalle
1346,rufen::V,chamar,rope
1347,prahlen::V,gabar-se,skryte
1348,prahlen::V,vangloriar-se,skryte
1349,übersetzen::V,traduzir,oversette
1350,denken::V,pensar,tenke
1351,glauben::V,crer,tro
1352,bemerken::V,notar,bemerke
1353,bemerken::V,notar,legge merke til
1354,bemerken::V,observar,bemerke
1355,bemerken::V,observar,legge merke til
1356,erkennen::V,reconhecer,gjenkjenne
1357,begreifen::V,apreender,begripe
1358,begreifen::V,compreender,begripe
1359,verstehen::V,entender,forstå
1360,verstehen::V,entender,skjønne
1361,verstehen::V,compreender,forstå
1362,verstehen::V,compreender,skjønne
1363,lernen::V,aprender,lære
1364,wissen::V,saber,vite
1365,sich erinnern an::V,lembrar-se de,huske på
1366,sich erinnern an::V,recordar-se de,huske på
1367,vergessen::V,esquecer,glemme
1368,messen::V,medir,måle
1369,zählen::V,contar,telle
1370,rechnen::V,calcular,regne
1371,lesen::V,ler,lese
1372,malen::V,pintar,male
1373,zeichnen::V,desenhar,tegne
1374,schreiben::V,escrever,skrive
1375,besitzen::V,possuir,eie
1376,besitzen::V,possuir,inneha
1377,kaufen::V,comprar,kjøpe
1378,verkaufen::V,vender,selge
1379,bezahlen::V,pagar,betale
1380,zahlen::V,pagar,betale
1381,beherrschen::V,imperar,beherske
1382,ertragen::V,suportar,orke
