,Concept_ID,lt,uk
806,nicht::ADV,ne,не
807,ein wenig::ADV,truputį,трохи
808,ein wenig::ADV,truputį,небагато
809,kaum::ADV,vos,ледве
810,sehr::ADV,labai,дуже
811,sehr::ADV,baisiai,дуже
812,so::ADV,taip,так
813,noch::ADV,dar,ще
814,nur::ADV,tik,лише
815,nur::ADV,tik,тільки
816,nur::ADV,vien,лише
817,nur::ADV,vien,тільки
818,schon::ADV,jau,вже
819,wieder::ADV,vėl,знову
820,wieder::ADV,iš naujo,знову
821,vergebens::ADV,veltui,дарма
822,vergebens::ADV,bergždžiai,дарма
823,vor::PRP,prieš,перед
824,hinter::PRP,už,ззаду
825,hinter::PRP,už,позаду
826,unter::PRP,po,під
827,durch::PRP,pro,крізь
828,durch::PRP,per,крізь
829,neben::PRP,prie,біля
830,neben::PRP,šalia,біля
831,zwischen::PRP,tarp,між
832,wegen::PRP,dėl,з-за
833,wegen::PRP,dėl,через
834,wegen::PRP,dėlei,з-за
835,wegen::PRP,dėlei,через
836,dies::PRN,šis,це
837,dies::PRN,šitas,це
838,das::PRN,tat,то
839,alles::PRN,visas,все
840,ich::PRN,aš,я
841,du::PRN,tu,ти
842,er::PRN,jis,він
843,wir::PRN,mes,ми
844,ihr::PRN,jūs,ви
845,sie::PRN,ji,вони
846,sie::PRN,jos,вони
847,was::FPRN,kas,що
848,wer::FPRN,kas,хто
849,wo::FADV,kur,де
850,wohin::FADV,kur,куди
851,wohin::FADV,kur link,куди
852,wie::FADV,kaip,як
853,warum::FADV,kod̃ėl,чому
854,warum::FADV,dėl ko,чому
855,wieviel::FNUM,kiek,скільки
856,eins::NUM,vienas,один
857,zwei::NUM,du,два
858,drei::NUM,trys,три
859,vier::NUM,keturi,чотири
860,fünf::NUM,penki,п’ять
861,sechs::NUM,šeši,шість
862,sieben::NUM,septyni,сім
863,acht::NUM,aštuoni,вісім
864,neun::NUM,devyni,дев’ять
865,zehn::NUM,dešimt,десять
866,elf::NUM,vienuolika,одинадцять
867,zwölf::NUM,dvylika,дванадцять
868,zwanzig::NUM,dvidešimt,двадцять
869,dreißig::NUM,trisdešimt,тридцять
870,vierzig::NUM,keturiasdešimt,сорок
871,fünfzig::NUM,penkiasdešimt,п’ятдесят
872,sechzig::NUM,šešiasdešimt,шістдесят
873,siebzig::NUM,septyniasdešimt,сімдесят
874,achtzig::NUM,aštuoniasdešimt,вісімдесят
875,neunzig::NUM,devyniasdešimt,дев’яносто
876,hundert::NUM,šimtas,сто
877,tausend::NUM,tūkstantis,тисяча
878,und::CNJ,ĩr,і
879,oder::CNJ,ar,або
880,oder::CNJ,arba,або
881,stehen::V,stovėti,стояти
882,sitzen::V,sėdėti,сидіти
883,liegen::V,gulėti,лежати
884,hängen::V,kyboti,висіти
885,hängen::V,kabėti,висіти
886,werden::V,taptis,стати
887,werden::V,taptis,робитися
888,werden::V,darytis,стати
889,werden::V,darytis,робитися
890,passieren::V,atsitikti,трапитися
891,passieren::V,pasitaikyti,трапитися
892,beginnen::V,prasid́ėti,початися
893,enden::V,baigtis,кінчитися
894,wechseln::V,keistis,мінятися
895,wechseln::V,pasikeisti,мінятися
896,aufgehen[Sonne]::V,tekėti,зійти
897,aufgehen[Sonne]::V,patekėti,зійти
898,untergehen[Sonne]::V,leistis,зайти
899,untergehen[Sonne]::V,nusileisti,зайти
900,scheinen[Sonne]::V,šviesti,світити
901,donnern::V,griausti,гриміти
902,donnern::V,griaudėti,гриміти
903,wehen::V,pūsti,віяти
904,strömen::V,lietis,литися
905,strömen::V,plūsti,литися
906,fließen::V,tekėti,текти
907,sich drehen::V,suktis,обертатися
908,sich drehen::V,pasisukti,обертатися
909,schwanken::V,svyruoti,коливатися
910,schwingen::V,suptis,хитатися
911,schwingen::V,suptis,гойдатися
912,fallen::V,pulti,падати
913,fallen::V,kristi,падати
914,brennen::V,degti,горіти
915,rauchen::V,rūkyti,диміти
916,regnen::V,lyti,дощити
917,gefrieren::V,užšalti,змерзнути
918,tauen::V,tirpti,танути
919,schmelzen::V,lydytis,плавитися
920,trocknen::V,džiūti,сохнути
921,sieden::V,virti,кипіти
922,faulen::V,pūti,гнити
923,verfaulen::V,švinkti,згнити
924,reißen::V,plyšti,рватися
925,reißen::V,trūkti,рватися
926,versinken::V,skę̃sti,тонути
927,versinken::V,grimzti,тонути
928,vergehen::V,praeiti,проходити
929,erscheinen::V,pasirodyti,з’явитися
930,verschwinden::V,dingti,щезнути
931,verschwinden::V,dingti,зникнути
932,verschwinden::V,išnykti,щезнути
933,verschwinden::V,išnykti,зникнути
934,verschwinden::V,pranykti,щезнути
935,verschwinden::V,pranykti,зникнути
936,sinken::V,kristi,спадати
937,abnehmen::V,mažėti,поменшитися
938,abnehmen::V,silpnėti,поменшитися
939,zunehmen::V,didėti,збільшуватися
940,zunehmen::V,padaugėti,збільшуватися
941,steigen::V,kilti,підніматися
942,wachsen::V,augti,рости
943,glänzen::V,blizgėti,блищати
944,funkeln::V,žibėti,блискати
945,lärmen::V,triukšmauti,шуміти
946,läuten::V,skambinti,дзвонити
947,klingeln::V,skambinti,дзвонити
948,klirren::V,žvangėti,дзвякати
949,brausen::V,šniokšti,бушувати
950,rauschen::V,ošti,шелестіти
951,rauschen::V,šlamėti,шелестіти
952,klingen::V,skardėti,лунати
953,klingen::V,skardėti,звучати
954,bellen::V,loti,гавкати
955,heulen::V,kaukti,вити
956,heulen::V,staugti,вити
957,blasen::V,pūsti,дунути
958,pfeifen::V,švilpti,свистіти
959,pfeifen::V,švilpauti,свистіти
960,schreien::V,šaukti,кричати
961,stöhnen::V,dejuoti,стогнати
962,stöhnen::V,aimanuoti,стогнати
963,zittern::V,virpėti,тремтіти
964,leben::V,gyventi,жити
965,geboren werden::V,gimti,народитися
966,atmen::V,alsuoti,дихати
967,atmen::V,kvėpuoti,дихати
968,trinken::V,gerti,пити
969,essen::V,valgyti,їсти
970,schlucken::V,praryti,ковтати
971,müde werden::V,nuvargti,втомитися
972,müde werden::V,privargti,втомитися
973,einschlafen::V,užmigti,заснути
974,schlafen::V,miegoti,спати
975,aufwachen::V,pabusti,прокинутися
976,aufstehen::V,keltis,встати
977,aufstehen::V,atsikelti,встати
978,sich erholen::V,pailsėti,відпочивати
979,sich erholen::V,poilsiauti,відпочивати
980,krank werden::V,susirgti,захворіти
981,krank sein::V,sirgti,хворіти
982,schmerzen::V,sopėti,боліти
983,schmerzen::V,skaudėti,боліти
984,husten::V,kosėti,кашляти
985,genesen::V,sveikti,одужати
986,genesen::V,sveikti,видужати
987,genesen::V,taisytis,одужати
988,genesen::V,taisytis,видужати
989,sterben::V,mirti,померти
990,sterben::V,numirti,померти
991,umkommen::V,žūti,згинути
992,sich bewegen::V,judėti,рухатися
993,sich bewegen::V,pasijudinti,рухатися
994,sich rühren::V,krutėti,ворушитися
995,sich erheben::V,pakilti,встати
996,sich erheben::V,atsikelti,встати
997,sich setzen::V,sėstis,сісти
998,sich setzen::V,atsisėsti,сісти
999,hinfallen::V,parkristi,упасти
1000,hinfallen::V,pargriūti,упасти
1001,laufen::V,eiti,ходити
1002,schreiten::V,žengti,крокувати
1003,schreiten::V,žingsniuoti,крокувати
1004,spazierengehen::V,pasivaikščioti,гуляти
1005,eilen::V,skubėti,спішити
1006,sich beeilen::V,paskub́ėti,поспішати
1007,sich beeilen::V,pasiskubinti,поспішати
1008,sausen::V,dumti,мчатися
1009,sausen::V,lėkti,мчатися
1010,rennen::V,bėgti,бігати
1011,springen::V,šokti,скакати
1012,springen::V,šokti,стрибати
1013,klettern::V,kopti,лазити
1014,schaukeln::V,supti,гойдатися
1015,schaukeln::V,linguoti,гойдатися
1016,kriechen::V,ropoti,повзати
1017,kriechen::V,šliaužti,повзати
1018,schwimmen::V,plaukti,пливти
1019,schwimmen::V,plaukti,плавати
1020,tauchen::V,nerti,пірнати
1021,rudern::V,irtis,гребти
1022,rudern::V,irtis,веслувати
1023,rudern::V,irkluoti,гребти
1024,rudern::V,irkluoti,веслувати
1025,fahren::V,važiuoti,їхати
1026,fahren::V,važinėti,їхати
1027,fliegen::V,lėkti,літати
1028,fliegen::V,skristi,літати
1029,gehen::V,eiti,іти
1030,weggehen::V,išeiti,піти
1031,abfahren::V,išvykti,від’їхати
1032,abfahren::V,išvykti,відправитися
1033,abfahren::V,išvažiuoti,від’їхати
1034,abfahren::V,išvažiuoti,відправитися
1035,anhalten::V,sustoti,зупинитися
1036,hineingehen::V,įeiti,входити
1037,eintreten::V,įžengti,увійти
1038,kommen::V,ateiti,прийти
1039,ankommen::V,ateiti,прибути
1040,zurückkommen::V,grį̃žti,повернутися
1041,zurückkommen::V,sugrį̃žti,повернутися
1042,bleiben::V,likti,залишитися
1043,bleiben::V,pasilikti,залишитися
1044,warten::V,laukti,чекати
1045,erwarten::V,laukti,чекати
1046,suchen::V,ieškoti,шукати
1047,finden::V,rasti,знайти
1048,finden::V,surasti,знайти
1049,versuchen::V,mėginti,випробовувати
1050,vorbereiten::V,rengti,підготувати
1051,lieben::V,myĺėti,любити
1052,mögen::V,ḿėgti,любити
1053,mögen::V,ḿėgti,подобатися
1054,mögen::V,patikti,любити
1055,mögen::V,patikti,подобатися
1056,lachen::V,juoktis,сміятися
1057,rühren::V,jaudinti,розчулити
1058,rühren::V,graudinti,розчулити
1059,weinen::V,verkti,плакати
1060,schimpfen::V,bartis,лаятися
1061,sich ärgern::V,pykti,сердитися
1062,sich ärgern::V,apmaudauti,сердитися
1063,sich fürchten::V,bijoti,боятися
1064,sich fürchten::V,baimintis,боятися
1065,fürchten::V,bijoti,боятися
1066,fürchten::V,baimintis,боятися
1067,fliehen::V,bėgti,тікати
1068,fliehen::V,sprukti,тікати
1069,flüchten::V,pabėgti,утекти
1070,sehen::V,žiūŕėti,бачити
1071,anschauen::V,žiūŕėti,поглянути
1072,ansehen::V,žiūrėti į,дивитися на
1073,ansehen::V,pažiūrėti į,дивитися на
1074,hören::V,girdėti,чути
1075,zuhören::V,klausytis,слухати
1076,probieren::V,ragauti,покуштувати
1077,probieren::V,paragauti,покуштувати
1078,riechen::V,uosti,нюхати
1079,riechen::V,užuosti,нюхати
1080,fühlen::V,justi,відчувати
1081,fühlen::V,jausti,відчувати
1082,fühlen::V,pajusti,відчувати
1083,scheinen::V,rodytis,здаватися
1084,scheinen::V,atrodyti,здаватися
1085,zu sehen sein::V,pasirodyti,виднітися
1086,vernehmen::V,išgirsti,почути
1087,frieren::V,šalti,мерзнути
1088,tun::V,daryti,робити
1089,können::V,galėti,могти
1090,können::V,pajėgti,могти
1091,wollen::V,norėti,хотіти
1092,anfangen::V,pradėti,почати
1093,anfangen::V,prasid́ėti,почати
1094,beenden::V,baigti,закінчити
1095,beenden::V,užbaigti,закінчити
1096,aufhören::V,liautis,перестати
1097,gelingen::V,pavykti,вдатися
1098,gelingen::V,pasisekti,вдатися
1099,geraten::V,nusisekti,опинитися
1100,öffnen::V,atverti,відкрити
1101,öffnen::V,atidaryti,відкрити
1102,schließen::V,uždaryti,закрити
1103,stellen::V,statyti,поставити
1104,stellen::V,pastatyti,поставити
1105,setzen::V,sodinti,посадити
1106,setzen::V,pasodinti,посадити
1107,legen::V,dėti,класти
1108,legen::V,pad́ėti,класти
1109,berühren::V,liesti,чіпати
1110,berühren::V,paliesti,чіпати
1111,verbinden::V,jungti,зв’язати
1112,verbinden::V,surišti,зв’язати
1113,bedecken::V,uždengti,покрити
1114,aufhängen::V,pakarti,повісити
1115,aufhängen::V,pakabinti,повісити
1116,anzünden::V,padegti,запалити
1117,aufheben::V,pakelti,підняти
1118,zurücklassen::V,palikti,залишити
1119,verlieren::V,pamesti,загубити
1120,fallen lassen::V,atsisakyti,упустити
1121,machen::V,dirbti,зробити
1122,herstellen::V,gaminti,виготовити
1123,bauen::V,statyti,будувати
1124,bauen::V,pastatyti,будувати
1125,reparieren::V,taisyti,лагодити
1126,reparieren::V,remontuoti,лагодити
1127,verbessern::V,gerinti,поліпшити
1128,verbessern::V,ištaisyti,поліпшити
1129,ändern::V,keisti,змінити
1130,ändern::V,pakeisti,змінити
1131,graben::V,kasti,копати
1132,beugen::V,lenkti,зігнути
1133,beugen::V,palenkti,зігнути
1134,biegen::V,lenkti,погнути
1135,biegen::V,palenkti,погнути
1136,drehen::V,sukti,вертіти
1137,wenden::V,kreipti,повернути
1138,wenden::V,pakreipti,повернути
1139,umdrehen::V,sukti,перевернути
1140,umdrehen::V,apversti,перевернути
1141,heben::V,kelti,піднімати
1142,heben::V,pakelti,піднімати
1143,hochheben::V,pakelti,підняти
1144,ergreifen::V,čiupti,схопити
1145,ergreifen::V,griebti,схопити
1146,halten::V,laikyti,тримати
1147,halten::V,palaikyti,тримати
1148,drücken::V,spausti,натискати
1149,schieben::V,stumti,пхати
1150,schieben::V,stumti,штовхати
1151,kratzen::V,kasyti,шкребти
1152,kratzen::V,grandyti,шкребти
1153,lecken::V,laižyti,лизати
1154,beißen::V,kandžioti,кусати
1155,abreißen::V,nuplėšti,відірвати
1156,abschneiden::V,atpjauti,відрізати
1157,abschneiden::V,atkirpti,відрізати
1158,binden::V,rišti,в’язати
1159,binden::V,surišti,в’язати
1160,stecken::V,kišti,увіткнути
1161,stecken::V,įkišti,увіткнути
1162,brechen::V,lūžti,зламати
1163,brechen::V,laužyti,зламати
1164,klopfen::V,belsti,стукати
1165,klopfen::V,barbenti,стукати
1166,hauen::V,mušti,бити
1167,kleben::V,lipdyti,клеїти
1168,kleben::V,klijuoti,клеїти
1169,reiben::V,trinti,терти
1170,reiben::V,tarkuoti,терти
1171,streichen::V,tepti,намазати
1172,streichen::V,užtepti,намазати
1173,schleifen::V,galą́sti,точити
1174,schneiden::V,pjauti,різати
1175,schneiden::V,kirpti,різати
1176,rütteln::V,purtyti,хитати
1177,schütteln::V,purtyti,трясти
1178,schwenken::V,mojuoti,махати
1179,schütten::V,pilti,налити
1180,schütten::V,berti,налити
1181,füllen::V,pildyti,наповнити
1182,füllen::V,pripildyti,наповнити
1183,einwickeln::V,įvynioti,загорнути
1184,einwickeln::V,suvynioti,загорнути
1185,tragen::V,nešti,нести
1186,tragen::V,nešioti,нести
1187,schleppen::V,vilkti,тягти
1188,ziehen::V,tempti,тягнути
1189,aufbewahren::V,laikyti,зберігати
1190,werfen::V,mesti,кидати
1191,werfen::V,sviesti,кидати
1192,fangen::V,sugauti,ловити
1193,packen::V,čiupti,схопити
1194,packen::V,griebti,схопити
1195,verstecken::V,slėpti,сховати
1196,verstecken::V,slapstyti,сховати
1197,teilen::V,dalyti,розділити
1198,teilen::V,padalyti,розділити
1199,schicken::V,sių̃sti,посилати
1200,schicken::V,pasių̃sti,посилати
1201,bringen::V,atnešti,принести
1202,hinzufügen::V,pridėti,додати
1203,bekommen::V,gauti,дістати
1204,erhalten::V,gauti,одержати
1205,nehmen::V,paimti,взяти
1206,wählen::V,rinkti,вибрати
1207,wählen::V,išsirinkti,вибрати
1208,auswählen::V,išrinkti,відібрати
1209,bewahren::V,išsaugoti,зберегти
1210,behindern::V,trukdyti,перешкоджати
1211,verderben::V,sugadinti,зіпсувати
1212,beschädigen::V,žaloti,зашкодити
1213,beschädigen::V,gadinti,зашкодити
1214,zerbrechen::V,sukulti,розбити
1215,zerbrechen::V,sudaužyti,розбити
1216,zerreißen::V,perplėšti,розірвати
1217,zerreißen::V,suplėšyti,розірвати
1218,zerstören::V,suardyti,зруйнувати
1219,zerstören::V,sugriauti,зруйнувати
1220,verbrennen::V,deginti,спалити
1221,verbrennen::V,sudeginti,спалити
1222,geben::V,duoti,дати
1223,geben::V,paduoti,дати
1224,reichen::V,paduoti,передати
1225,schenken::V,dovanoti,дарувати
1226,versprechen::V,žadėti,обіцяти
1227,versprechen::V,pažadėti,обіцяти
1228,wünschen::V,norėti,бажати
1229,wünschen::V,linḱėti,бажати
1230,loben::V,girti,хвалити
1231,loben::V,pagirti,хвалити
1232,küssen::V,bučiuoti,цілувати
1233,wiegen::V,supti,качати
1234,zudecken::V,užkloti,накрити
1235,zudecken::V,uždengti,накрити
1236,wecken::V,žadinti,розбудити
1237,zeigen::V,rodyti,показати
1238,führen::V,vesti,вести
1239,führen::V,vadovauti,вести
1240,lehren::V,mokyti,вчити
1241,lehren::V,išmokyti,вчити
1242,unterrichten::V,dėstyti,викладати
1243,aufziehen::V,išauginti,виховати
1244,leiten::V,valdyti,керувати
1245,leiten::V,vadovauti,керувати
1246,antreiben::V,uiti,підганяти
1247,antreiben::V,raginti,підганяти
1248,antreiben::V,skubinti,підганяти
1249,lassen::V,paliepti,змусити
1250,einladen::V,kviesti,запросити
1251,einladen::V,pakviesti,запросити
1252,vereinigen::V,sujungti,об’єднати
1253,vereinigen::V,suvienyti,об’єднати
1254,besuchen::V,lankyti,завітати
1255,besuchen::V,lankyti,відвідати
1256,besuchen::V,aplankyti,завітати
1257,besuchen::V,aplankyti,відвідати
1258,treffen::V,sutikti,зустріти
1259,treffen::V,pasitikti,зустріти
1260,sich versammeln::V,susirinkti,зібратися
1261,spielen::V,groti,грати
1262,spielen::V,žaisti,грати
1263,singen::V,dainuoti,співати
1264,tanzen::V,šokti,танцювати
1265,sich trennen::V,skirtis,розлучитися
1266,sich trennen::V,išsiskirti,розлучитися
1267,verlassen::V,palikti,покинути
1268,retten::V,gelbėti,врятувати
1269,bewachen::V,sergėti,охороняти
1270,schützen::V,ginti,уберігати
1271,schützen::V,apginti,уберігати
1272,verteidigen::V,ginti,захистити
1273,verteidigen::V,apginti,захистити
1274,sich schlagen::V,muštis,битися
1275,sich schlagen::V,muštis,дратися
1276,schießen::V,šauti,стріляти
1277,schießen::V,šaudyti,стріляти
1278,siegen::V,nugalėti,перемогти
1279,ärgern::V,pykinti,сердити
1280,schlagen::V,mušti,ударити
1281,schlagen::V,smogti,ударити
1282,schlagen::V,trenkti,ударити
1283,treten::V,mygti,штовхати
1284,stechen::V,gelti,вколоти
1285,stechen::V,smeigti,вколоти
1286,stoßen::V,stumti,штовхнути
1287,stoßen::V,pastumti,штовхнути
1288,stehlen::V,vogti,украсти
1289,stören::V,trikdyti,перешкодити
1290,belästigen::V,apsunkinti,докучати
1291,verbergen::V,slėpti,сховати
1292,verbergen::V,paslėpti,сховати
1293,täuschen::V,klaidinti,обдурити
1294,betrügen::V,apgauti,зшахраювати
1295,töten::V,žudyti,убити
1296,töten::V,nužudyti,убити
1297,wohnen::V,gyventi,жити
1298,wohnen::V,gyventi,мешкати
1299,arbeiten::V,dirbti,працювати
1300,arbeiten::V,triūsti,працювати
1301,sammeln::V,rinkti,зібрати
1302,pflücken::V,skinti,зривати
1303,pflücken::V,raškyti,зривати
1304,jagen::V,medžioti,полювати
1305,fischen::V,žvejoti,рибалити
1306,fassen::V,sučiupti,піймати
1307,hüten::V,ganyti,пасти
1308,treiben::V,ginti,гнати
1309,anbinden::V,pririšti,прив’язати
1310,füttern::V,šerti,годувати
1311,füttern::V,šerti,харчувати
1312,melken::V,melžti,доїти
1313,hacken::V,kapoti,рубати
1314,gießen::V,lieti,полити
1315,gießen::V,laistyti,полити
1316,reifen::V,nokti,дозріти
1317,reifen::V,sirpti,дозріти
1318,zubereiten::V,ruošti,зготовити
1319,zubereiten::V,ruošti,приготувати
1320,zubereiten::V,gaminti,зготовити
1321,zubereiten::V,gaminti,приготувати
1322,kochen::V,virti,варити
1323,kochen::V,virti,готувати
1324,kochen::V,virinti,варити
1325,kochen::V,virinti,готувати
1326,backen::V,kepti,пекти
1327,braten::V,kepti,смажити
1328,braten::V,kepinti,смажити
1329,umrühren::V,maišyti,переміщати
1330,umrühren::V,pamaišyti,переміщати
1331,stricken::V,megzti,в’язати
1332,nähen::V,siūti,шити
1333,färben::V,dažyti,пофарбувати
1334,färben::V,nudažyti,пофарбувати
1335,reinigen::V,valyti,очистити
1336,reinigen::V,švarinti,очистити
1337,waschen::V,plauti,мити
1338,waschen::V,mazgoti,мити
1339,waschen::V,skalbti,мити
1340,abwischen::V,nušluostyti,витерти
1341,spülen::V,plauti,полоскати
1342,spülen::V,skalauti,полоскати
1343,fegen::V,šluoti,підмітати
1344,kehren::V,šluoti,мести
1345,baden::V,maudytis,купатися
1346,sich waschen::V,praustis,митися
1347,ausziehen::V,numauti,зняти
1348,ausziehen::V,nuvilkti,зняти
1349,anziehen::V,mauti,надіти
1350,anziehen::V,apsivilkti,надіти
1351,sich anziehen::V,rengtis,одягтися
1352,sich anziehen::V,rengtis,одягнутися
1353,sich anziehen::V,apsirengti,одягтися
1354,sich anziehen::V,apsirengti,одягнутися
1355,kämmen::V,šukuoti,зачесати
1356,schmücken::V,puošti,оздобити
1357,schmücken::V,dabinti,оздобити
1358,schmücken::V,gražinti,оздобити
1359,sagen::V,tarti,сказати
1360,sprechen::V,kalbėti,говорити
1361,reden::V,šnekėti,розмовляти
1362,sich unterhalten::V,kalbėtis,бесідувати
1363,sich unterhalten::V,šnekučiuotis,бесідувати
1364,fragen::V,klausti,запитати
1365,bitten::V,prašyti,просити
1366,erzählen::V,pasakoti,розповісти
1367,mitteilen::V,skelbti,повідомити
1368,mitteilen::V,pranešti,повідомити
1369,nennen::V,vadinti,назвати
1370,nennen::V,vardyti,назвати
1371,rufen::V,šaukti,кликати
1372,rufen::V,kviesti,кликати
1373,prahlen::V,girtis,хвалитися
1374,übersetzen::V,versti,перекласти
1375,übersetzen::V,išversti,перекласти
1376,denken::V,galvoti,думати
1377,denken::V,galvoti,мислити
1378,glauben::V,manyti,вірити
1379,glauben::V,tikėti,вірити
1380,bemerken::V,pamatyti,помітити
1381,bemerken::V,pastebėti,помітити
1382,erkennen::V,pažinti,пізнати
1383,erkennen::V,atpažinti,пізнати
1384,begreifen::V,suvokti,осягнути
1385,verstehen::V,suprasti,почути
1386,lernen::V,mokytis,навчатися
1387,wissen::V,žinoti,знати
1388,sich erinnern an::V,prisiminti,пам’ятати
1389,vergessen::V,užmiršti,забути
1390,messen::V,matuoti,міряти
1391,zählen::V,skaičiuoti,лічити
1392,rechnen::V,skaičiuoti,рахувати
1393,lesen::V,skaityti,читати
1394,malen::V,tapyti,малювати
1395,zeichnen::V,piešti,рисувати
1396,zeichnen::V,žymėti,рисувати
1397,zeichnen::V,braižyti,рисувати
1398,schreiben::V,rašyti,писати
1399,besitzen::V,turėti,мати
1400,kaufen::V,pirkti,купити
1401,verkaufen::V,parduoti,продати
1402,bezahlen::V,apmokėti,заплатити
1403,zahlen::V,mokėti,платити
1404,beherrschen::V,valdyti,володіти
1405,ertragen::V,kę̃sti,витерпіти
1406,ertragen::V,pakelti,витерпіти
1407,ertragen::V,iškę̃sti,витерпіти
