,Concept_ID,myv,lv
793,Last::N,кандома,сьӧкыдтор
794,Last::N,кандома,krava
795,Gang::N,молема,мунӧм
796,Gang::N,молема,ветлӧм
797,Gang::N,молема,eja
798,Gang::N,молема,gājums
799,Gang::N,якамо,мунӧм
800,Gang::N,якамо,ветлӧм
801,Gang::N,якамо,eja
802,Gang::N,якамо,gājums
803,Schritt::N,эскелькс,воськов
804,Schritt::N,эскелькс,воськовтӧм
805,Schritt::N,эскелькс,solis
806,Norden::N,якшамо ёнкс,войвыв
807,Norden::N,якшамо ёнкс,ziemeļi
808,Süden::N,лембе ёнкс,лунвыв
809,Süden::N,лембе ёнкс,dienvidi
810,Westen::N,чивалгома,рытыв
811,Westen::N,чивалгома,rietumi
812,Osten::N,чилисема,асыв
813,Osten::N,чилисема,austrumi
814,Holz::N,чувто,пу
815,Holz::N,чувто,koks
816,Holz::N,чувто,koksne
817,Brett::N,лаз,пӧв
818,Brett::N,лаз,dēlis
819,Platte::N,плита,плита
820,Platte::N,плита,plate
821,Platte::N,плита,plāksne
822,Stütze::N,неже,пыкӧд
823,Stütze::N,неже,мыджӧд
824,Stütze::N,неже,balsts
825,Stütze::N,неже,atspaids
826,Stange::N,олга,потш
827,Stange::N,олга,maikste
828,Stock::N,мандо,бедь
829,Stock::N,мандо,boze
830,Stock::N,мандо,spieķis
831,Stab::N,олога,зир
832,Stab::N,олога,zizlis
833,Rohr::N,турба,труба
834,Rohr::N,турба,caurule
835,Haus::N,кудо,керка
836,Haus::N,кудо,māja
837,Heim::N,кудо,горт
838,Heim::N,кудо,mājas
839,Ofen::N,каштомо,пач
840,Ofen::N,каштомо,krāsns
841,Fußboden::N,киякс,джодж
842,Fußboden::N,киякс,grīda
843,Tisch::N,столь,пызан
844,Tisch::N,столь,galds
845,Stuhl::N,стул,улӧс
846,Stuhl::N,стул,krēsls
847,Wiege::N,лавсь,зыбка
848,Wiege::N,лавсь,šūpulis
849,Wiege::N,нурямот,зыбка
850,Wiege::N,нурямот,šūpulis
851,Bett::N,ацамо,вольпась
852,Bett::N,ацамо,gulta
853,Regal::N,лався,джадж
854,Regal::N,лався,plaukts
855,Regal::N,лавсяланго,джадж
856,Regal::N,лавсяланго,plaukts
857,Kiste::N,горобия,куд
858,Kiste::N,горобия,ящик
859,Kiste::N,горобия,kaste
860,Kiste::N,горобия,šķirsts
861,Kiste::N,сундук,куд
862,Kiste::N,сундук,ящик
863,Kiste::N,сундук,kaste
864,Kiste::N,сундук,šķirsts
865,Fenster::N,вальма,ӧшинь
866,Fenster::N,вальма,logs
867,Tür::N,кенкш,ӧдзӧс
868,Tür::N,кенкш,durvis
869,Tor::N,ортат,дзиръя
870,Tor::N,ортат,vārti
871,Zaun::N,пирявт,потшӧс
872,Zaun::N,пирявт,žogs
873,Zaun::N,пирвякс,потшӧс
874,Zaun::N,пирвякс,žogs
875,Dach::N,кудопря,вевт
876,Dach::N,кудопря,jumts
877,Leiter::N,кузтема,пос
878,Leiter::N,кузтема,kāpnes
879,Leiter::N,кузтема,redeles
880,Besen::N,тенсть,рос
881,Besen::N,тенсть,slota
882,Spaten::N,койме,зыр
883,Spaten::N,койме,lāpsta
884,Schaufel::N,кече,тэльӧб
885,Schaufel::N,кече,liekšķere
886,Schaufel::N,келей койме,тэльӧб
887,Schaufel::N,келей койме,liekšķere
888,Gabel::N,сянгине,вилки
889,Gabel::N,сянгине,dakšiņa
890,Löffel::N,пенч,пань
891,Löffel::N,пенч,karote
892,Messer::N,пеель,пурт
893,Messer::N,пеель,nazis
894,Nagel::N,эске,тув
895,Nagel::N,эске,кӧрт тув
896,Nagel::N,эске,nagla
897,Netz::N,алтыма,тыв
898,Netz::N,алтыма,tīkls
899,Haken::N,кечказ,крук
900,Haken::N,кечказ,āķis
901,Haken::N,кечказ,kāsis
902,Haken::N,кечказ,krampis
903,Griff::N,кедне,нуд
904,Griff::N,кедне,kāts
905,Griff::N,кедне,rokturis
906,Schloss::N,замок,томан
907,Schloss::N,замок,aizslēgs
908,Schloss::N,панжома,томан
909,Schloss::N,панжома,aizslēgs
910,Bild::N,картина,серпас
911,Bild::N,картина,glezna
912,Figur::N,рунго,пертас
913,Figur::N,рунго,вежньӧг
914,Figur::N,рунго,figūra
915,Puppe::N,няка,акань
916,Puppe::N,няка,lelle
917,Beutel::N,кескав,мешӧк
918,Beutel::N,кескав,kule
919,Beutel::N,кескав,maisiņš
920,Bündel::N,керькс,кӧртӧд
921,Bündel::N,керькс,sainis
922,Tasche::N,юдма,сумка
923,Tasche::N,юдма,soma
924,Eimer::N,ведра,ведра
925,Eimer::N,ведра,spainis
926,Deckel::N,велькс,пӧдан
927,Deckel::N,велькс,тупкӧд
928,Deckel::N,велькс,vāks
929,Geschirr::N,кедьге,дозмук
930,Geschirr::N,кедьге,тасьті-пань
931,Geschirr::N,кедьге,trauki
932,Sack::N,кескав,мешӧк
933,Sack::N,кескав,maiss
934,Tasse::N,чакш,бекар
935,Tasse::N,чакш,тасьті
936,Tasse::N,чакш,tase
937,Topf::N,кастрюля,гырнич
938,Topf::N,кастрюля,pods
939,Kessel::N,котёл,пӧрт
940,Kessel::N,котёл,katls
941,Essen::N,ярсамо,сёйӧм
942,Essen::N,ярсамо,ēdiens
943,Nahrung::N,ярсамопель,сёян
944,Nahrung::N,ярсамопель,barība
945,Speise::N,ярсамопель,сёян
946,Speise::N,ярсамопель,сёянтор
947,Speise::N,ярсамопель,ēdiens
948,Fleisch::N,сывель,яй
949,Fleisch::N,сывель,gaļa
950,Getreide::N,сюро,нянь
951,Getreide::N,сюро,labība
952,Brei::N,каша,рок
953,Brei::N,каша,putra
954,Brei::N,каша,biezenis
955,Brot::N,кши,нянь
956,Brot::N,кши,maize
957,Scheibe::N,кочом,шӧрӧм
958,Scheibe::N,кочом,чӧлан
959,Scheibe::N,кочом,šķēle
960,Scheibe::N,кочом,rieciens
961,Scheibe::N,сускомо,шӧрӧм
962,Scheibe::N,сускомо,чӧлан
963,Scheibe::N,сускомо,šķēle
964,Scheibe::N,сускомо,rieciens
965,Fett::N,куя,гос
966,Fett::N,куя,тшог
967,Fett::N,куя,tauki
968,Butter::N,ой,вый
969,Butter::N,ой,sviests
970,Öl::N,ой,вый
971,Öl::N,ой,eļļa
972,Salz::N,сал,сов
973,Salz::N,сал,sāls
974,Suppe::N,ям,шыд
975,Suppe::N,ям,zupa
976,Honig::N,медь,ма
977,Honig::N,медь,medus
978,Milch::N,ловсо,йӧв
979,Milch::N,ловсо,piens
980,Tee::N,чай,чай
981,Tee::N,чай,tēja
982,Leder::N,киське,ку
983,Leder::N,киське,āda
984,Wolle::N,пона,вурун
985,Wolle::N,пона,vilna
986,Stoff::N,коцт,дӧра
987,Stoff::N,коцт,drāna
988,Stoff::N,коцт,audums
989,Nadel::N,салмукс,ем
990,Nadel::N,салмукс,adata
991,Faden::N,суре,сунис
992,Faden::N,суре,diegs
993,Faden::N,суре,pavediens
994,Knopf::N,пов,кизь
995,Knopf::N,пов,poga
996,Knoten::N,сюлмо,гӧрӧд
997,Knoten::N,сюлмо,mezgls
998,Farbe::N,артомапель,краска
999,Farbe::N,артомапель,вап
1000,Farbe::N,артомапель,krāsa
1001,Kleidung::N,оршамот,паськӧм
1002,Kleidung::N,оршамот,tērps
1003,Kleidung::N,оршамот,drēbes
1004,Hemd::N,панар,дӧрӧм
1005,Hemd::N,панар,krekls
1006,Kragen::N,сиве,воротник
1007,Kragen::N,сиве,apkakle
1008,Ärmel::N,ожа,сос
1009,Ärmel::N,ожа,piedurkne
1010,Hose::N,понкст,гач
1011,Hose::N,понкст,bikses
1012,Gürtel::N,каркс,вӧнь
1013,Gürtel::N,каркс,josta
1014,Mütze::N,чапка,шапка
1015,Mütze::N,чапка,cepure
1016,Schuh::N,туфля,башмак
1017,Schuh::N,туфля,ботинки
1018,Schuh::N,туфля,kurpe
1019,Stiefel::N,кем,сапӧг
1020,Stiefel::N,кем,zābaks
1021,Ring::N,суркс,кытш
1022,Ring::N,суркс,gredzens
1023,Band::N,лента,лента
1024,Band::N,лента,вундас
1025,Band::N,лента,lente
1026,Kamm::N,сурсеме,сынан
1027,Kamm::N,сурсеме,ķemme
1028,Spiegel::N,чавачамо,рӧмпӧштан
1029,Spiegel::N,чавачамо,spogulis
1030,Riemen::N,кшнань каркс,тасма
1031,Riemen::N,кшнань каркс,siksna
1032,Schnur::N,пикс,гез
1033,Schnur::N,пикс,aukla
1034,Leine::N,ведьме,юргез
1035,Leine::N,ведьме,saite
1036,Decke::N,вельтямо,эшкын
1037,Decke::N,вельтямо,шебрас
1038,Decke::N,вельтямо,sega
1039,Kissen::N,тодов,юрлӧс
1040,Kissen::N,тодов,spilvens
1041,Tuch::N,паця,чышъян
1042,Tuch::N,паця,vadmala
1043,Handtuch::N,нардамо,ки чышкӧд
1044,Handtuch::N,нардамо,кизьчышъян
1045,Handtuch::N,нардамо,dvielis
1046,Kraft::N,вий,этш
1047,Kraft::N,вий,эбӧс
1048,Kraft::N,вий,spēks
1049,Stärke::N,виевчи,ёнлун
1050,Stärke::N,виевчи,чорыдлун
1051,Stärke::N,виевчи,stiprums
1052,Gesundheit::N,шумбрачи,дзоньвидзалун
1053,Gesundheit::N,шумбрачи,veselība
1054,Krankheit::N,орма,висьӧм
1055,Krankheit::N,орма,slimība
1056,Krankheit::N,сэредема,висьӧм
1057,Krankheit::N,сэредема,slimība
1058,Schmerz::N,сэредькс,висьӧм
1059,Schmerz::N,сэредькс,sāpes
1060,Wunde::N,керявкс,дой
1061,Wunde::N,керявкс,brūce
1062,Wunde::N,керявкс,jēlums
1063,Fieber::N,маштыкс,жар
1064,Fieber::N,маштыкс,drudzis
1065,Fieber::N,маштыкс,karstums
1066,Arznei::N,ормаменькс,лекарство
1067,Arznei::N,ормаменькс,зелля
1068,Arznei::N,ормаменькс,zāles
1069,Arznei::N,ормаменькс,medikaments
1070,Brücke::N,сэдь,пос
1071,Brücke::N,сэдь,tilts
1072,Brücke::N,мадамо,пос
1073,Brücke::N,мадамо,tilts
1074,Brunnen::N,лисьма,юкмӧс
1075,Brunnen::N,лисьма,aka
1076,Weide::N,ракшань ванома тарка,пӧскӧтина
1077,Weide::N,ракшань ванома тарка,ganības
1078,Pfad::N,ян,туй
1079,Pfad::N,ян,кыснан
1080,Pfad::N,ян,taka
1081,Weg::N,ки,туй
1082,Weg::N,ки,ceļš
1083,Straße::N,ки,туй
1084,Straße::N,ки,iela
1085,Dorf::N,веле,сикт
1086,Dorf::N,веле,ciems
1087,Stadt::N,ош,кар
1088,Stadt::N,ош,pilsēta
1089,Brief::N,сёрма,письмӧ
1090,Brief::N,сёрма,vēstule
1091,Buch::N,книга,небӧг
1092,Buch::N,книга,grāmata
1093,Buchstabe::N,буква,шыпас
1094,Buchstabe::N,буква,burts
1095,Zeitung::N,газета,газет
1096,Zeitung::N,газета,avīze
1097,Zeitung::N,газета,laikraksts
1098,Leben::N,эрямо,лов
1099,Leben::N,эрямо,олӧм
1100,Leben::N,эрямо,dzīve
1101,Tod::N,кулома,кулӧм
1102,Tod::N,кулома,nāve
1103,Grab::N,калмо,гу
1104,Grab::N,калмо,kaps
1105,Kirche::N,церькова,вичко
1106,Kirche::N,церькова,baznīca
1107,Sünde::N,чумочи,мыж
1108,Sünde::N,чумочи,grēks
1109,Gott::N,паз,ен
1110,Gott::N,паз,dievs
1111,Arbeiter::N,робочей,уджалысь
1112,Arbeiter::N,робочей,strādnieks
1113,Chef::N,прявт,юралысь
1114,Chef::N,прявт,веськӧдлысь
1115,Chef::N,прявт,šefs
1116,Chef::N,прявт,vadītajs
1117,Chef::N,прявт,priekšnieks
1118,Meister::N,кол тевень тенця,вӧчысь
1119,Meister::N,кол тевень тенця,meistars
1120,Arzt::N,врач,врач
1121,Arzt::N,врач,бурдӧдысь
1122,Arzt::N,врач,ārsts
1123,Lehrer::N,учитель,велӧдысь
1124,Lehrer::N,учитель,skolotājs
1125,Lehrer::N,тонавтыця,велӧдысь
1126,Lehrer::N,тонавтыця,skolotājs
1127,Geld::N,ярмак,сьӧм
1128,Geld::N,ярмак,nauda
1129,Geschäft::N,ладязь тев,удж
1130,Geschäft::N,ладязь тев,bizness
1131,Geschäft::N,ладязь тев,darījums
1132,Laden::N,лавка,вузасянін
1133,Laden::N,лавка,bode
1134,Laden::N,лавка,veikals
1135,Preis::N,питне,дон
1136,Preis::N,питне,cena
1137,Ware::N,миевкс,тӧвар
1138,Ware::N,миевкс,prece
1139,Ware::N,рамавкс,тӧвар
1140,Ware::N,рамавкс,prece
1141,Nutzen::N,паро,воӧм
1142,Nutzen::N,паро,выгӧда
1143,Nutzen::N,паро,labums
1144,Nutzen::N,лезэ,воӧм
1145,Nutzen::N,лезэ,выгӧда
1146,Nutzen::N,лезэ,labums
1147,Reichtum::N,сюпавчи,озырлун
1148,Reichtum::N,сюпавчи,bagātība
1149,Welt::N,мир,енкӧла
1150,Welt::N,мир,pasaule
1151,Welt::N,мастор ланго,енкӧла
1152,Welt::N,мастор ланго,pasaule
1153,Land::N,мастор,му
1154,Land::N,мастор,zeme
1155,Staat::N,государства,канму
1156,Staat::N,государства,государство
1157,Staat::N,государства,valsts
1158,König::N,король,кан
1159,König::N,король,ķēniņš
1160,König::N,король,karalis
1161,Macht::N,азорксчи,каналӧм
1162,Macht::N,азорксчи,vara
1163,Grenze::N,буен тешкс,су
1164,Grenze::N,буен тешкс,суйӧр
1165,Grenze::N,буен тешкс,robeža
1166,Krieg::N,война,ожман
1167,Krieg::N,война,karš
1168,Feind::N,душман,враг
1169,Feind::N,душман,вӧрӧг
1170,Feind::N,душман,ienaidnieks
1171,Gewalt::N,нарьгамо,мырдöналöм
1172,Gewalt::N,нарьгамо,vara
1173,Gewalt::N,нарьгамо,vardarbība
1174,Kampf::N,тюрема,вермасьӧм
1175,Kampf::N,тюрема,cīņa
1176,Bogen[Waffe]::N,нал,ньӧввуж
1177,Bogen[Waffe]::N,нал,loks
1178,Pfeil::N,нал,ньӧв
1179,Pfeil::N,нал,bulta
1180,Gewehr::N,ружия,пишшаль
1181,Gewehr::N,ружия,šautene
1182,Gewehr::N,винтовка,пишшаль
1183,Gewehr::N,винтовка,šautene
1184,Fehler::N,ильведькс,сорсьӧм
1185,Fehler::N,ильведькс,дзугсьӧм
1186,Fehler::N,ильведькс,kļūda
1187,Fehler::N,ильведевкс,сорсьӧм
1188,Fehler::N,ильведевкс,дзугсьӧм
1189,Fehler::N,ильведевкс,kļūda
1190,Lüge::N,манчема,пӧръясьӧм
1191,Lüge::N,манчема,ылӧдлӧм
1192,Lüge::N,манчема,meli
1193,Lüge::N,кенгелема,пӧръясьӧм
1194,Lüge::N,кенгелема,ылӧдлӧм
1195,Lüge::N,кенгелема,meli
1196,Schaden::N,зыян,лёк
1197,Schaden::N,зыян,изъян
1198,Schaden::N,зыян,пакӧсьт
1199,Schaden::N,зыян,bojājums
1200,Schaden::N,зыян,kaitējums
1201,Unglück::N,зыян,шог
1202,Unglück::N,зыян,kļūme
1203,Unglück::N,зыян,klizma
1204,Unglück::N,зыян,nelaime
1205,Schuld::N,чумочи,мыж
1206,Schuld::N,чумочи,vaina
1207,Alter::N,шка,арлыд
1208,Alter::N,шка,vecums
1209,Schluss::N,пе,пом
1210,Schluss::N,пе,beigas
1211,Zeit::N,шка,кад
1212,Zeit::N,шка,laiks
1213,Zeit::N,пинге,кад
1214,Zeit::N,пинге,laiks
1215,Tag::N,чи,лун
1216,Tag::N,чи,diena
1217,Morgen::N,валске,асыв
1218,Morgen::N,валске,rīts
1219,Mittag::N,чикуншка,лун шӧр
1220,Mittag::N,чикуншка,pusdiena
1221,Abend::N,чокшнэ,рыт
1222,Abend::N,чокшнэ,vakars
1223,Nacht::N,ве,вой
1224,Nacht::N,ве,nakts
1225,Woche::N,недля,вежон
1226,Woche::N,недля,nedēļa
1227,Monat::N,ков,тӧлысь
1228,Monat::N,ков,mēnesis
1229,Jahr::N,ие,во
1230,Jahr::N,ие,gads
1231,Frühling::N,тундо,тулыс
1232,Frühling::N,тундо,pavasaris
1233,Sommer::N,кизэ,гожӧм
1234,Sommer::N,кизэ,vasara
1235,Herbst::N,сёксь,ар
1236,Herbst::N,сёксь,rudens
1237,Winter::N,теле,тӧв
1238,Winter::N,теле,ziema
1239,Januar::N,якшамков,тӧв шӧр
1240,Januar::N,якшамков,janvāris
1241,Februar::N,февраль,урасьӧм
1242,Februar::N,февраль,februāris
1243,März::N,март,рака
1244,März::N,март,marts
1245,April::N,апрель,кос му
1246,April::N,апрель,aprīlis
1247,Mai::N,май,ода-кора
1248,Mai::N,май,maijs
1249,Juni::N,июнь,лӧддза-номъя
1250,Juni::N,июнь,jūnijs
1251,Juli::N,июль,сора
1252,Juli::N,июль,jūlijs
1253,August::N,август,моз
1254,August::N,август,augusts
1255,September::N,сентября,кӧч
1256,September::N,сентября,septembris
1257,Oktober::N,октября,йирым
1258,Oktober::N,октября,oktobris
1259,November::N,ноября,вӧльгым
1260,November::N,ноября,novembris
1261,Dezember::N,декабря,ӧшым
1262,Dezember::N,декабря,decembris
1263,Montag::N,пондельник,выльлун
1264,Montag::N,пондельник,pirmdiena
1265,Dienstag::N,овторник,воторник
1266,Dienstag::N,овторник,otrdiena
1267,Mittwoch::N,серёда,середа
1268,Mittwoch::N,серёда,trešdiena
1269,Donnerstag::N,цетьверьг,четверг
1270,Donnerstag::N,цетьверьг,ceturtdiena
1271,Freitag::N,пеця,пекнича
1272,Freitag::N,пеця,piektdiena
1273,Samstag::N,субута,субӧта
1274,Samstag::N,субута,sestdiena
1275,Samstag::N,шлямочи,субӧта
1276,Samstag::N,шлямочи,sestdiena
1277,Sonntag::N,недлячи,вӧскресенньӧ
1278,Sonntag::N,недлячи,svētdiena
1279,groß::A,ине,ыджыд
1280,groß::A,ине,dižs
1281,groß::A,ине,liels
1282,groß::A,покш,ыджыд
1283,groß::A,покш,dižs
1284,groß::A,покш,liels
1285,klein::A,вишка,ичӧт
1286,klein::A,вишка,mazs
1287,lang::A,кувака,кузь
1288,lang::A,кувака,garš
1289,kurz::A,нурькине,дженьыд
1290,kurz::A,нурькине,īss
1291,breit::A,келей,ота
1292,breit::A,келей,паськыд
1293,breit::A,келей,plats
1294,schmal::A,теине,оттӧм
1295,schmal::A,теине,tievs
1296,dicht::A,тусто,сук
1297,dicht::A,тусто,blīvs
1298,dick[Gegenstand]::A,эчке,кыз
1299,dick[Gegenstand]::A,эчке,biezs
1300,dünn::A,човине,вӧсни
1301,dünn::A,човине,вӧсньыд
1302,dünn::A,човине,plāns
1303,fein::A,човине,посни
1304,fein::A,човине,smalks
1305,fest::A,кеме,зумыд
1306,fest::A,кеме,tvirts
1307,fest::A,кеме,noturīgs
1308,flach::A,лапужа,плавкӧс
1309,flach::A,лапужа,тшӧтшкӧс
1310,flach::A,лапужа,lēzens
1311,flach::A,лапужа,līdzens
1312,glatt::A,валаня,вольк
1313,glatt::A,валаня,мольыд
1314,glatt::A,валаня,gluds
1315,glatt::A,валаня,slidens
1316,hart::A,калгодо,зумыд
1317,hart::A,калгодо,ciets
1318,weich::A,чевте,небыд
1319,weich::A,чевте,mīksts
1320,rund::A,кеверь,гӧгрӧс
1321,rund::A,кеверь,apaļš
1322,spitz::A,пшти,ёсь йыла
1323,spitz::A,пшти,smails
1324,scharf::A,пшти,ёсь
1325,scharf::A,пшти,ass
1326,stumpf::A,ношка,ныж
1327,stumpf::A,ношка,truls
1328,stumpf::A,ношка,strups
1329,schwer::A,стака,сьӧкыд
1330,schwer::A,стака,smags
1331,schön::A,мазый,мича
1332,schön::A,мазый,лӧсьыд
1333,schön::A,мазый,daiļš
1334,schön::A,мазый,skaists
1335,heiß::A,пси,пӧсь
1336,heiß::A,пси,karsts
1337,warm::A,лембе,шоныд
1338,warm::A,лембе,silts
1339,kalt::A,якшамо,кӧдзыд
1340,kalt::A,якшамо,salts
1341,kalt::A,якшамо,auksts
1342,kühl::A,экше,юзыд
1343,kühl::A,экше,ыркыд
1344,kühl::A,экше,vēss
1345,kühl::A,экше,dzestrs
1346,frisch::A,свежа,выль
1347,frisch::A,свежа,svaigs
1348,feucht::A,летьке,уль
1349,feucht::A,летьке,mitrs
1350,feucht::A,летьке,drēgns
1351,nass::A,начко,ва
1352,nass::A,начко,slapjš
1353,trocken::A,коське,кос
1354,trocken::A,коське,sauss
1355,voll::A,пешксе,кыз
1356,voll::A,пешксе,pilns
1357,leer::A,чаво,куш
1358,leer::A,чаво,тыртӧм
1359,leer::A,чаво,tukšs
1360,offen::A,панжадо,восьса
1361,offen::A,панжадо,vaļējs
1362,offen::A,панжадо,atvērts
1363,offen::A,виде,восьса
1364,offen::A,виде,vaļējs
1365,offen::A,виде,atvērts
1366,geschlossen::A,пекстазь,пӧдса
1367,geschlossen::A,пекстазь,slēgts
1368,geschlossen::A,сёлгозь,пӧдса
1369,geschlossen::A,сёлгозь,slēgts
1370,sauber::A,ванькс,сӧстӧм
1371,sauber::A,ванькс,tīrs
1372,sauber::A,ванькс,spodrs
1373,schmutzig::A,ливезев,няйт
1374,schmutzig::A,ливезев,netīrs
1375,schmutzig::A,ливезев,dubļains
1376,roh::A,верек,уль
1377,roh::A,верек,jēls
1378,reif::A,кенерезь,кисьмӧм
1379,reif::A,кенерезь,gatavs
1380,reif::A,кенерезь,nobriedis
1381,lecker::A,тантей,чӧскыд
1382,lecker::A,тантей,gards
1383,lecker::A,тантей,garšīgs
1384,süß::A,ламбамо,юмов
1385,süß::A,ламбамо,чӧскыд
1386,süß::A,ламбамо,salds
1387,bitter::A,сэпей,курыд
1388,bitter::A,сэпей,sūrs
1389,bitter::A,сэпей,rūgts
1390,sauer::A,чапамо,шома
1391,sauer::A,чапамо,skābs
1392,hell::A,валдо,югыд
1393,hell::A,валдо,gaišs
1394,dunkel::A,чопода,пемыд
1395,dunkel::A,чопода,tumšs
1396,schwarz::A,раужо,сьӧд
1397,schwarz::A,раужо,melns
1398,weiß::A,ашо,еджыд
1399,weiß::A,ашо,balts
1400,rot::A,якстере,гӧрд
1401,rot::A,якстере,sarkans
1402,gelb::A,ожо,виж
1403,gelb::A,ожо,dzeltens
1404,blau::A,сэнь,лӧз
1405,blau::A,сэнь,zils
1406,grün::A,пиже,веж
1407,grün::A,пиже,турунвиж
1408,grün::A,пиже,zaļš
1409,grau::A,шержев,руд
1410,grau::A,шержев,pelēks
1411,bunt::A,сёрмав,сера
1412,bunt::A,сёрмав,raibs
1413,bunt::A,сёрмав,krāsains
1414,billig::A,аволь питней,донтӧг
1415,billig::A,аволь питней,lēts
1416,teuer::A,питней,дона
1417,teuer::A,питней,dārgs
1418,wertvoll::A,питней,дона
1419,wertvoll::A,питней,vērtīgs
1420,blind::A,сокор,синтӧм
1421,blind::A,сокор,akls
1422,taub::A,амариця,пельтӧм
1423,taub::A,амариця,kurls
1424,kräftig::A,пек виев,вынйӧра
1425,kräftig::A,пек виев,spēcīgs
1426,stark::A,виев,ён
1427,stark::A,виев,вына
1428,stark::A,виев,stiprs
1429,schwach::A,лавшо,жеб
1430,schwach::A,лавшо,vājš
1431,fett::A,куя,госа
1432,fett::A,куя,brangs
1433,schlank::A,виде ронга,веськыд
1434,schlank::A,виде ронга,slaids
1435,hübsch::A,мазый,мича
1436,hübsch::A,мазый,лӧсьыд
1437,hübsch::A,мазый,glīts
1438,böse::A,кежей,лёк
1439,böse::A,кежей,ļauns
1440,böse::A,кежей,negants
1441,dumm::A,чавола,йӧй
1442,dumm::A,чавола,вежӧртӧм
1443,dumm::A,чавола,stulbs
1444,dumm::A,чавола,muļķīgs
1445,dumm::A,превтеме,йӧй
1446,dumm::A,превтеме,вежӧртӧм
1447,dumm::A,превтеме,stulbs
1448,dumm::A,превтеме,muļķīgs
1449,faul::A,нузякс,дыш
1450,faul::A,нузякс,slinks
1451,fleißig::A,мелень путыця,зільысь
1452,fleißig::A,мелень путыця,čakls
1453,fleißig::A,мелень путыця,cītīgs
1454,geizig::A,скупой,топыд
1455,geizig::A,скупой,skops
1456,geizig::A,скупой,sīksts
1457,klug::A,превей,юра
1458,klug::A,превей,вежӧра
1459,klug::A,превей,gudrs
1460,geschickt::A,маштозь теезь,кипода
1461,geschickt::A,маштозь теезь,кужысь
1462,geschickt::A,маштозь теезь,manīgs
1463,lieb::A,вадря,муса
1464,lieb::A,вадря,мича
1465,lieb::A,вадря,лӧсьыд
1466,lieb::A,вадря,mīļš
1467,lustig::A,весёла,кыпыд
1468,lustig::A,весёла,jautrs
1469,sanft::A,сэтьме,мелі
1470,sanft::A,сэтьме,liegs
1471,hungrig::A,вачо,тшыг
1472,hungrig::A,вачо,izsalcis
1473,krank::A,сэредиця,висьысь
1474,krank::A,сэредиця,slims
1475,nackt::A,штапо,пасьтӧм
1476,nackt::A,штапо,pliks
1477,traurig::A,нусманя,гажтӧм
1478,traurig::A,нусманя,bēdīgs
1479,traurig::A,нусманя,skumīgs
1480,lebendig::A,эриця,ловъя
1481,lebendig::A,эриця,dzīvs
1482,gut::A,паро,бур
1483,gut::A,паро,labs
1484,schlecht::A,берянь,лёк
1485,schlecht::A,берянь,омӧль
1486,schlecht::A,берянь,slikts
1487,richtig::A,виде,инӧд
1488,richtig::A,виде,riktīgs
1489,schlimm::A,берянь,омӧль
1490,schlimm::A,берянь,туйтӧм
1491,schlimm::A,берянь,nelāgs
1492,schlimm::A,берянь,nejauks
1493,wahr::A,алкуксонь,абу ылӧг
1494,wahr::A,алкуксонь,īsts
1495,wahr::A,алкуксонь,patiess
1496,alt::A,ташто,важ
1497,alt::A,ташто,sens
1498,alt::A,ташто,vęcs
1499,neu::A,од,выль
1500,neu::A,од,jauns
1501,ehemalig::A,икелень,вӧвлӧм
1502,ehemalig::A,икелень,bijušais
1503,alt[Lebewesen]::A,сыре,пӧрысь
1504,alt[Lebewesen]::A,сыре,vecs
1505,jung::A,од,том
1506,jung::A,од,jauns
1507,arm::A,кажов,гӧль
1508,arm::A,кажов,nabags
1509,reich::A,сюпав,озыр
1510,reich::A,сюпав,bagāts
1511,bekannt::A,содавикс,тӧдса
1512,bekannt::A,содавикс,zināms
1513,bekannt::A,содавикс,pazīstams
1514,berühmt::A,содавикс,нималан
1515,berühmt::A,содавикс,кывсян
1516,berühmt::A,содавикс,slavens
1517,fremd::A,лия,йӧз
1518,fremd::A,лия,svešs
1519,fremd::A,асодавикс,йӧз
1520,fremd::A,асодавикс,svešs
1521,verschieden::A,эрьва,абу ӧткодь
1522,verschieden::A,эрьва,разнӧй
1523,verschieden::A,эрьва,dažāds
1524,nah::A,а васолонь,матыс
1525,nah::A,а васолонь,tuvs
1526,fern::A,умонь,ылі
1527,fern::A,умонь,tāls
1528,fern::A,кезэрень,ылі
1529,fern::A,кезэрень,tāls
1530,linker::A,керш,шуйга
1531,linker::A,керш,kreisais
1532,rechter::A,вить,веськыд
1533,rechter::A,вить,labais
1534,anderer::A,лия,мукӧд
1535,anderer::A,лия,otrs
1536,erster::A,васень,медводдза
1537,erster::A,васень,pirmais
1538,erster::A,васенце,медводдза
1539,erster::A,васенце,pirmais
1540,zweiter::A,омбоце,мӧд
1541,zweiter::A,омбоце,otrais
1542,dritter::A,колмоце,коймӧд
1543,dritter::A,колмоце,trešais
1544,letzter::A,меельце,бӧръя
1545,letzter::A,меельце,beidzamais
1546,allein::ADV,башка,ӧтка
1547,allein::ADV,башка,viens pats
1548,allein::ADV,ськамонзо,ӧтка
1549,allein::ADV,ськамонзо,viens pats
1550,auf einmal::ADV,вейсэ,ӧтпырйӧ
1551,auf einmal::ADV,вейсэ,reizē
1552,zusammen::ADV,вейс,тшӧтш
1553,zusammen::ADV,вейс,kopā
1554,zusammen::ADV,вейс,vienviet
1555,zusammen::ADV,вейсэ,тшӧтш
