,Concept_ID,se,hy
2305,Gang::N,ёадтмушш,զբոսանք
2306,Gang::N,ёадтҌмушш,զբոսանք
2307,Schritt::N,sïlle,քայլ
2308,Schritt::N,lávkke,քայլ
2309,Schritt::N,lávki,քայլ
2310,Schritt::N,lävkki,քայլ
2311,Schritt::N,läu´ǩǩ,քայլ
2312,Schritt::N,ла̄ффьк,քայլ
2313,Norden::N,noerhte,հյուսիս
2314,Norden::N,nuortta,հյուսիս
2315,Norden::N,davvi,հյուսիս
2316,Norden::N,taṿe,հյուսիս
2317,Norden::N,tâ´vv,հյուսիս
2318,Norden::N,таввял,հյուսիս
2319,Süden::N,åarjel,հարավ
2320,Süden::N,oarjje,հարավ
2321,Süden::N,lulli,հարավ
2322,Süden::N,mäddi,հարավ
2323,Süden::N,kesipieg'gâ,հարավ
2324,Süden::N,saujj,հարավ
2325,Süden::N,со̄а̄ййв,հարավ
2326,Westen::N,jillie,արեւմուտք
2327,Westen::N,alle,արեւմուտք
2328,Westen::N,oarji,արեւմուտք
2329,Westen::N,uár'ji,արեւմուտք
2330,Westen::N,viõstâr,արեւմուտք
2331,Westen::N,вуэрьял,արեւմուտք
2332,Osten::N,luvlie,արեւելք
2333,Osten::N,lulle,արեւելք
2334,Osten::N,nuorta,արեւելք
2335,Osten::N,nuor'ttâ,արեւելք
2336,Osten::N,nuõrti,արեւելք
2337,Osten::N,нуҏҏьт,արեւելք
2338,Holz::N,moere,փայտ
2339,Holz::N,muorra,փայտ
2340,Holz::N,muorra,փայտ
2341,Holz::N,muoṛâ,փայտ
2342,Holz::N,muõrr,փայտ
2343,Holz::N,мӯрр,փայտ
2344,Brett::N,fealloe,տախտակ
2345,Brett::N,fiello,տախտակ
2346,Brett::N,lávdi,տախտակ
2347,Brett::N,lyev'di,տախտակ
2348,Brett::N,lu´vdd,տախտակ
2349,Brett::N,лаййт,տախտակ
2350,Platte::N,spaagkoe,թիթեղ
2351,Platte::N,skierro,թիթեղ
2352,Platte::N,skearru,թիթեղ
2353,Platte::N,ráptu,թիթեղ
2354,Platte::N,ка̄ррьт,թիթեղ
2355,Stütze::N,dovtege,նեցուկ
2356,Stütze::N,dåarjege,նեցուկ
2357,Stütze::N,tsagge,նեցուկ
2358,Stütze::N,nihta,նեցուկ
2359,Stütze::N,duvdda,նեցուկ
2360,Stütze::N,caggi,նեցուկ
2361,Stütze::N,cagge,նեցուկ
2362,Stütze::N,cõgldõk,նեցուկ
2363,Stütze::N,стуэлльп,նեցուկ
2364,Stange::N,staavra,ձող
2365,Stange::N,stággo,ձող
2366,Stange::N,hålggå,ձող
2367,Stange::N,stávrá,ձող
2368,Stange::N,stággu,ձող
2369,Stange::N,čuálgui,ձող
2370,Stange::N,kaŋgg,ձող
2371,Stange::N,кэ̄ллт,ձող
2372,Stange::N,пе̄лльк,ձող
2373,Stock::N,galte,փայտ
2374,Stock::N,klåbpoe,փայտ
2375,Stock::N,soabbe,փայտ
2376,Stock::N,soabbi,փայտ
2377,Stock::N,suáb'bi,փայտ
2378,Stock::N,suä´b'b,փայտ
2379,Stock::N,суэммьп,փայտ
2380,Stab::N,klaahka,ցուպ
2381,Stab::N,klaahka,գավազան
2382,Stab::N,soabbe,ցուպ
2383,Stab::N,soabbe,գավազան
2384,Stab::N,soabbi,ցուպ
2385,Stab::N,soabbi,գավազան
2386,Stab::N,suáb'bi,ցուպ
2387,Stab::N,suáb'bi,գավազան
2388,Stab::N,suä´b'b,ցուպ
2389,Stab::N,suä´b'b,գավազան
2390,Stab::N,суэммьп,ցուպ
2391,Stab::N,суэммьп,գավազան
2392,Rohr::N,gïrse,խողովակ
2393,Rohr::N,båhttså,խողովակ
2394,Rohr::N,bohcci,խողովակ
2395,Rohr::N,poccee,խողովակ
2396,Rohr::N,puu´lčiǩ,խողովակ
2397,Rohr::N,туррьп,խողովակ
2398,Haus::N,ståapoe,տուն
2399,Haus::N,goahte,տուն
2400,Haus::N,stohpu,տուն
2401,Haus::N,tááḷu,տուն
2402,Haus::N,tääll,տուն
2403,Haus::N,пэ̄ҏҏт,տուն
2404,Heim::N,hïejme,տուն
2405,Heim::N,viesso,տուն
2406,Heim::N,ruoktu,տուն
2407,Heim::N,päikki,տուն
2408,Heim::N,päi´ǩǩ,տուն
2409,Heim::N,пэ̄ҏҏт,տուն
2410,Ofen::N,vuebnie,վառարան
2411,Ofen::N,vuodná,վառարան
2412,Ofen::N,vuobnne,վառարան
2413,Ofen::N,uvdna,վառարան
2414,Ofen::N,uvnâ,վառարան
2415,Ofen::N,ǩiiuǥân,վառարան
2416,Ofen::N,пе̄ххц,վառարան
2417,Ofen::N,кыввкан,վառարան
2418,Fußboden::N,guelpie,հատակ
2419,Fußboden::N,guolbbe,հատակ
2420,Fußboden::N,láhtti,հատակ
2421,Fußboden::N,šalde,հատակ
2422,Fußboden::N,šâ´ldd,հատակ
2423,Fußboden::N,шалльт,հատակ
2424,Tisch::N,buertie,սեղան
2425,Tisch::N,bievdde,սեղան
2426,Tisch::N,beavdi,սեղան
2427,Tisch::N,pevdi,սեղան
2428,Tisch::N,på´rdd,սեղան
2429,Tisch::N,stue´ll,սեղան
2430,Tisch::N,туэлль,սեղան
2431,Stuhl::N,stovle,աթոռ
2432,Stuhl::N,ståvllå,աթոռ
2433,Stuhl::N,stuollu,աթոռ
2434,Stuhl::N,stovli,աթոռ
2435,Stuhl::N,stuu´l,աթոռ
2436,Stuhl::N,стула,աթոռ
2437,Wiege::N,gïerhkeme,օրորոց
2438,Wiege::N,vuoggo,օրորոց
2439,Wiege::N,geaŧŧu,օրորոց
2440,Wiege::N,geaktu,օրորոց
2441,Wiege::N,gietkka,օրորոց
2442,Wiege::N,kiäh'tu,օրորոց
2443,Wiege::N,vogga,օրորոց
2444,Wiege::N,кӣткэм,օրորոց
2445,Bett::N,seangkoe,անկողին
2446,Bett::N,sæŋŋga,անկողին
2447,Bett::N,seaŋga,անկողին
2448,Bett::N,seŋgâ,անկողին
2449,Bett::N,sââ´jj,անկողին
2450,Bett::N,вуэдтӭмсайй,անկողին
2451,Regal::N,hælla,դարակ
2452,Regal::N,hilldo,դարակ
2453,Regal::N,hildu,դարակ
2454,Regal::N,ildee,դարակ
2455,Regal::N,i´lddi,դարակ
2456,Regal::N,ылльтэ,դարակ
2457,Kiste::N,aeskie,տուփ
2458,Kiste::N,kássa,տուփ
2459,Kiste::N,kássa,տուփ
2460,Kiste::N,árkku,տուփ
2461,Kiste::N,ču´ǩǩ,տուփ
2462,Kiste::N,чуххьк,տուփ
2463,Fenster::N,klaase,պատուհան
2464,Fenster::N,vinndek,պատուհան
2465,Fenster::N,láse,պատուհան
2466,Fenster::N,laasâ,պատուհան
2467,Fenster::N,ikkân,պատուհան
2468,Fenster::N,эххкан,պատուհան
2469,Tür::N,okse,դուռ
2470,Tür::N,uksa,դուռ
2471,Tür::N,uksa,դուռ
2472,Tür::N,uksâ,դուռ
2473,Tür::N,uhss,դուռ
2474,Tür::N,уккс,դուռ
2475,Tor::N,okse,դարպաս
2476,Tor::N,pårttå,դարպաս
2477,Tor::N,uksa,դարպաս
2478,Tor::N,poarta,դարպաս
2479,Tor::N,porttâ,դարպաս
2480,Tor::N,uustõk,դարպաս
2481,Tor::N,čuâlluhss,դարպաս
2482,Tor::N,уккс,դարպաս
2483,Zaun::N,haakene,ցանկապատ
2484,Zaun::N,jerra,ցանկապատ
2485,Zaun::N,gárdde,ցանկապատ
2486,Zaun::N,áidi,ցանկապատ
2487,Zaun::N,äiđi,ցանկապատ
2488,Zaun::N,äidd,ցանկապատ
2489,Zaun::N,čuâll,ցանկապատ
2490,Zaun::N,а̄ййт,ցանկապատ
2491,Dach::N,rehpie,տանիք
2492,Dach::N,rehpie,կտուր
2493,Dach::N,dæhkko,տանիք
2494,Dach::N,dæhkko,կտուր
2495,Dach::N,gáhttu,տանիք
2496,Dach::N,gáhttu,կտուր
2497,Dach::N,káttu,տանիք
2498,Dach::N,káttu,կտուր
2499,Dach::N,laakk,տանիք
2500,Dach::N,laakk,կտուր
2501,Dach::N,пэ̄ҏҏтэ̄ля,տանիք
2502,Dach::N,пэ̄ҏҏтэ̄ля,կտուր
2503,Dach::N,кры̄ша,տանիք
2504,Dach::N,кры̄ша,կտուր
2505,Leiter::N,raajtere,սանդուղք
2506,Leiter::N,tjajmos,սանդուղք
2507,Leiter::N,boagos,սանդուղք
2508,Leiter::N,ráidalas,սանդուղք
2509,Leiter::N,raidlâs,սանդուղք
2510,Leiter::N,лествец,սանդուղք
2511,Besen::N,saehpie,ավել
2512,Besen::N,gaerpene,ավել
2513,Besen::N,njáman,ավել
2514,Besen::N,luvdá,ավել
2515,Besen::N,luvdá,ավել
2516,Besen::N,västt,ավել
2517,Besen::N,ва̄сст,ավել
2518,Spaten::N,gåajvoe,բահ
2519,Spaten::N,spádá,բահ
2520,Spaten::N,goajvvo,բահ
2521,Spaten::N,goaivu,բահ
2522,Spaten::N,kuái'vu,բահ
2523,Spaten::N,kuäivv,բահ
2524,Spaten::N,куаййв,բահ
2525,Schaufel::N,gåajvoe,թի
2526,Schaufel::N,gåjvun,թի
2527,Schaufel::N,goajvvo,թի
2528,Schaufel::N,goaivu,թի
2529,Schaufel::N,kuái'vu,թի
2530,Schaufel::N,kuäivv,թի
2531,Schaufel::N,куаййв,թի
2532,Gabel::N,tjåagka,պատառաքաղ
2533,Gabel::N,gáffil,պատառաքաղ
2534,Gabel::N,káffal,պատառաքաղ
2535,Gabel::N,kaahvâl,պատառաքաղ
2536,Gabel::N,velkk,պատառաքաղ
2537,Gabel::N,а̄лльс,պատառաքաղ
2538,Löffel::N,buste,գդալ
2539,Löffel::N,bassti,գդալ
2540,Löffel::N,baste,գդալ
2541,Löffel::N,pastem,գդալ
2542,Löffel::N,pâ´sttem,գդալ
2543,Löffel::N,пасьтэмь,գդալ
2544,Messer::N,nejpie,դանակ
2545,Messer::N,nijbbe,դանակ
2546,Messer::N,niibi,դանակ
2547,Messer::N,nijbe,դանակ
2548,Messer::N,nei´bb,դանակ
2549,Messer::N,ныййп,դանակ
2550,Nagel::N,spæjhkere,մեխ
2551,Nagel::N,spiger,մեխ
2552,Nagel::N,návlle,մեխ
2553,Nagel::N,spiikkár,մեխ
2554,Nagel::N,spijkkár,մեխ
2555,Nagel::N,näu´ll,մեխ
2556,Nagel::N,на̄ввьл,մեխ
2557,Netz::N,viermie,ցանց
2558,Netz::N,viermme,ցանց
2559,Netz::N,næhtta,ցանց
2560,Netz::N,fierbmi,ցանց
2561,Netz::N,viermi,ցանց
2562,Netz::N,säi´mm,ցանց
2563,Netz::N,нӯжхьт,ցանց
2564,Haken::N,kruehkie,կարթ
2565,Haken::N,ruohkke,կարթ
2566,Haken::N,vagge,կարթ
2567,Haken::N,roahkki,կարթ
2568,Haken::N,faggi,կարթ
2569,Haken::N,kuák'ki,կարթ
2570,Haken::N,kuä´ǩ'ǩ,կարթ
2571,Haken::N,ва̄ӈӈк,կարթ
2572,Haken::N,куэххьк,կարթ
2573,Griff::N,rehpie,կոթ
2574,Griff::N,rehpie,բռնակ
2575,Griff::N,taatje,կոթ
2576,Griff::N,taatje,բռնակ
2577,Griff::N,gavlla,կոթ
2578,Griff::N,gavlla,բռնակ
2579,Griff::N,guottáldahka,կոթ
2580,Griff::N,guottáldahka,բռնակ
2581,Griff::N,geavja,կոթ
2582,Griff::N,geavja,բռնակ
2583,Griff::N,novdâ,կոթ
2584,Griff::N,novdâ,բռնակ
2585,Griff::N,nõđđ,կոթ
2586,Griff::N,nõđđ,բռնակ
2587,Griff::N,kå´ǧǧ,կոթ
2588,Griff::N,kå´ǧǧ,բռնակ
2589,Griff::N,нэ̄дт,կոթ
2590,Griff::N,нэ̄дт,բռնակ
2591,Schloss::N,laesie,կողպեք
2592,Schloss::N,lássa,կողպեք
2593,Schloss::N,lohkka,կողպեք
2594,Schloss::N,lukkâ,կողպեք
2595,Schloss::N,lokk,կողպեք
2596,Schloss::N,ло̄ххк,կողպեք
2597,Bild::N,guvvie,նկար
2598,Bild::N,guvvie,պատկեր
2599,Bild::N,gåvvå,նկար
2600,Bild::N,gåvvå,պատկեր
2601,Bild::N,govva,նկար
2602,Bild::N,govva,պատկեր
2603,Bild::N,koṿe,նկար
2604,Bild::N,koṿe,պատկեր
2605,Bild::N,kartt,նկար
2606,Bild::N,kartt,պատկեր
2607,Bild::N,картина,նկար
2608,Bild::N,картина,պատկեր
2609,Figur::N,guvvie,քանդակ
2610,Figur::N,guvvie,պատկեր
2611,Figur::N,gåvos,քանդակ
2612,Figur::N,gåvos,պատկեր
2613,Figur::N,figuvrra,քանդակ
2614,Figur::N,figuvrra,պատկեր
2615,Figur::N,figuvra,քանդակ
2616,Figur::N,figuvra,պատկեր
2617,Figur::N,kovos,քանդակ
2618,Figur::N,kovos,պատկեր
2619,Figur::N,kuâŋas,քանդակ
2620,Figur::N,kuâŋas,պատկեր
2621,Puppe::N,dåahka,տիկնիկ
2622,Puppe::N,dåhkko,տիկնիկ
2623,Puppe::N,doahkko,տիկնիկ
2624,Puppe::N,dohkká,տիկնիկ
2625,Puppe::N,duhkká,տիկնիկ
2626,Puppe::N,kuuhlaž,տիկնիկ
2627,Puppe::N,кукла,տիկնիկ
2628,Beutel::N,voessetje,տոպրակ
2629,Beutel::N,påvsså,տոպրակ
2630,Beutel::N,seahkaš,տոպրակ
2631,Beutel::N,bursa,տոպրակ
2632,Beutel::N,guhkkár,տոպրակ
2633,Beutel::N,čooṿâs,տոպրակ
2634,Beutel::N,siâk'k,տոպրակ
2635,Beutel::N,kå´ššel,տոպրակ
2636,Beutel::N,ве̄ҏҏц,տոպրակ
2637,Bündel::N,paantje,կապոց
2638,Bündel::N,buduk,կապոց
2639,Bündel::N,gurppe,կապոց
2640,Bündel::N,gihppu,կապոց
2641,Bündel::N,kiäs'tu,կապոց
2642,Bündel::N,šnâpp,կապոց
2643,Bündel::N,пуччк,կապոց
2644,Tasche::N,veaskoe,պայուսակ
2645,Tasche::N,væssko,պայուսակ
2646,Tasche::N,lávkka,պայուսակ
2647,Tasche::N,lávka,պայուսակ
2648,Tasche::N,seahkka,պայուսակ
2649,Tasche::N,lavkkâ,պայուսակ
2650,Tasche::N,laukk,պայուսակ
2651,Tasche::N,суӎӎьк,պայուսակ
2652,Tasche::N,ло̄а̄ффк,պայուսակ
2653,Eimer::N,bæhtoe,դույլ
2654,Eimer::N,skiello,դույլ
2655,Eimer::N,skállu,դույլ
2656,Eimer::N,eebir,դույլ
2657,Eimer::N,skääll,դույլ
2658,Eimer::N,е̄мьперь,դույլ
2659,Deckel::N,luehkie,կափարիչ
2660,Deckel::N,låhkke,կափարիչ
2661,Deckel::N,lohkki,կափարիչ
2662,Deckel::N,lokke,կափարիչ
2663,Deckel::N,lå´ǩǩ,կափարիչ
2664,Deckel::N,ко̄а̄ххтнэсс,կափարիչ
2665,Geschirr::N,lihtie,ամանեղեն
2666,Geschirr::N,lihte,ամանեղեն
2667,Geschirr::N,lihtit,ամանեղեն
2668,Geschirr::N,litte,ամանեղեն
2669,Geschirr::N,kärldõk,ամանեղեն
2670,Geschirr::N,ка̄ррь,ամանեղեն
2671,Sack::N,voesse,պարկ
2672,Sack::N,voesse,տոպրակ
2673,Sack::N,vuossa,պարկ
2674,Sack::N,vuossa,տոպրակ
2675,Sack::N,seahkka,պարկ
2676,Sack::N,seahkka,տոպրակ
2677,Sack::N,sekkâ,պարկ
2678,Sack::N,sekkâ,տոպրակ
2679,Sack::N,siâk'k,պարկ
2680,Sack::N,siâk'k,տոպրակ
2681,Sack::N,ве̄ҏҏц,պարկ
2682,Sack::N,ве̄ҏҏц,տոպրակ
2683,Tasse::N,guksie,թաս
2684,Tasse::N,guksie,գավաթ
2685,Tasse::N,gåhppå,թաս
2686,Tasse::N,gåhppå,գավաթ
2687,Tasse::N,gohppu,թաս
2688,Tasse::N,gohppu,գավաթ
2689,Tasse::N,pollo,թաս
2690,Tasse::N,pollo,գավաթ
2691,Tasse::N,kopp,թաս
2692,Tasse::N,kopp,գավաթ
2693,Tasse::N,на̄ххьп,թաս
2694,Tasse::N,на̄ххьп,գավաթ
2695,Topf::N,baetie,անոթ
2696,Topf::N,krovhte,անոթ
2697,Topf::N,rujtta,անոթ
2698,Topf::N,giebbme,անոթ
2699,Topf::N,báhti,անոթ
2700,Topf::N,gievdni,անոթ
2701,Topf::N,pääti,անոթ
2702,Topf::N,kruâitt,անոթ
2703,Topf::N,кӣммьн,անոթ
2704,Kessel::N,giebnie,կաթսա
2705,Kessel::N,skallo,կաթսա
2706,Kessel::N,giebbme,կաթսա
2707,Kessel::N,gieđbmi,կաթսա
2708,Kessel::N,kiem'ni,կաթսա
2709,Kessel::N,ǩie´mnn,կաթսա
2710,Kessel::N,кӣммьн,կաթսա
2711,Essen::N,åesie,կերակուր
2712,Essen::N,beapmoe,կերակուր
2713,Essen::N,biebbmo,կերակուր
2714,Essen::N,borramuš,կերակուր
2715,Essen::N,purrâmâš,կերակուր
2716,Essen::N,porrmõš,կերակուր
2717,Essen::N,по̄ррмушш,կերակուր
2718,Nahrung::N,beapmoe,ուտելիք
2719,Nahrung::N,biebbmo,ուտելիք
2720,Nahrung::N,biebmu,ուտելիք
2721,Nahrung::N,purrâmâš,ուտելիք
2722,Nahrung::N,porrmõš,ուտելիք
2723,Nahrung::N,по̄ррмушш,ուտելիք
2724,Speise::N,beapmoe,խորտիկ
2725,Speise::N,beapmoe,կերակուր
2726,Speise::N,biebbmo,խորտիկ
2727,Speise::N,biebbmo,կերակուր
2728,Speise::N,biebmu,խորտիկ
2729,Speise::N,biebmu,կերակուր
2730,Speise::N,määlis,խորտիկ
2731,Speise::N,määlis,կերակուր
2732,Speise::N,aasâs,խորտիկ
2733,Speise::N,aasâs,կերակուր
2734,Speise::N,porrmõš,խորտիկ
2735,Speise::N,porrmõš,կերակուր
2736,Speise::N,по̄ррмушш,խորտիկ
2737,Speise::N,по̄ррмушш,կերակուր
2738,Fleisch::N,bearkoe,միս
2739,Fleisch::N,oadtje,միս
2740,Fleisch::N,bierggo,միս
2741,Fleisch::N,biergu,միս
2742,Fleisch::N,uáž'ži,միս
2743,Fleisch::N,vuä´ǯ'ǯ,միս
2744,Fleisch::N,вуэннч,միս
2745,Getreide::N,gernie,հացահատիկ
2746,Getreide::N,gårnne,հացահատիկ
2747,Getreide::N,gordni,հացահատիկ
2748,Getreide::N,valje,հացահատիկ
2749,Getreide::N,ле̄ййп,հացահատիկ
2750,Brei::N,kraavhtse,լանդակ
2751,Brei::N,ráktsa,լանդակ
2752,Brei::N,buvru,լանդակ
2753,Brei::N,suoḥâd,լանդակ
2754,Brei::N,hutt,լանդակ
2755,Brei::N,уххт,լանդակ
2756,Brot::N,gaahkoe,հաց
2757,Brot::N,lájbbe,հաց
2758,Brot::N,stummpa,հաց
2759,Brot::N,láibi,հաց
2760,Brot::N,gáhkku,հաց
2761,Brot::N,leibi,հաց
2762,Brot::N,lei´bb,հաց
2763,Brot::N,ле̄ййп,հաց
2764,Scheibe::N,snaejrie,կտոր
2765,Scheibe::N,snaejrie,պատառ
2766,Scheibe::N,sárdde,կտոր
2767,Scheibe::N,sárdde,պատառ
2768,Scheibe::N,vajahas,կտոր
2769,Scheibe::N,vajahas,պատառ
2770,Scheibe::N,časkkis,կտոր
2771,Scheibe::N,časkkis,պատառ
2772,Scheibe::N,ča'skes,կտոր
2773,Scheibe::N,ča'skes,պատառ
2774,Scheibe::N,ku´sǩǩ,կտոր
2775,Scheibe::N,ku´sǩǩ,պատառ
2776,Scheibe::N,кусськ,կտոր
2777,Scheibe::N,кусськ,պատառ
2778,Fett::N,buejtie,ճարպ
2779,Fett::N,vuodja,ճարպ
2780,Fett::N,buoidi,ճարպ
2781,Fett::N,pyei'di,ճարպ
2782,Fett::N,puõi´dd,ճարպ
2783,Fett::N,пуййт,ճարպ
2784,Butter::N,voeje,կարագ
2785,Butter::N,vuodja,կարագ
2786,Butter::N,vuodja,կարագ
2787,Butter::N,vuojâ,կարագ
2788,Butter::N,vuõjj,կարագ
2789,Butter::N,вӯйй,կարագ
2790,Öl::N,ålja,ձեթ
2791,Öl::N,ulljo,ձեթ
2792,Öl::N,oalljo,ձեթ
2793,Öl::N,olju,ձեթ
2794,Öl::N,oljo,ձեթ
2795,Öl::N,vuõjj,ձեթ
2796,Öl::N,вӯйй,ձեթ
2797,Salz::N,saelhtie,աղ
2798,Salz::N,sállte,աղ
2799,Salz::N,sálti,աղ
2800,Salz::N,sältti,աղ
2801,Salz::N,sä´ltt,աղ
2802,Salz::N,сӯлль,աղ
2803,Suppe::N,joptse,սուպ
2804,Suppe::N,joptse,ապուր
2805,Suppe::N,jupptsa,սուպ
2806,Suppe::N,jupptsa,ապուր
2807,Suppe::N,málli,սուպ
2808,Suppe::N,málli,ապուր
2809,Suppe::N,määḷi,սուպ
2810,Suppe::N,määḷi,ապուր
2811,Suppe::N,lieṃâ,սուպ
2812,Suppe::N,lieṃâ,ապուր
2813,Suppe::N,liõmm,սուպ
2814,Suppe::N,liõmm,ապուր
2815,Suppe::N,лӣмм,սուպ
2816,Suppe::N,лӣмм,ապուր
2817,Honig::N,hååneske,մեղր
2818,Honig::N,meda,մեղր
2819,Honig::N,miehta,մեղր
2820,Honig::N,mietâ,մեղր
2821,Honig::N,miõtt,մեղր
2822,Honig::N,мӣдт,մեղր
2823,Milch::N,mielhkie,կաթ
2824,Milch::N,mielkke,կաթ
2825,Milch::N,mielki,կաթ
2826,Milch::N,miel'kki,կաթ
2827,Milch::N,mie´lǩǩ,կաթ
2828,Milch::N,ма̄ййт,կաթ
2829,Tee::N,löövje,թեյ
2830,Tee::N,tedja,թեյ
2831,Tee::N,deadju,թեյ
2832,Tee::N,čee,թեյ
2833,Tee::N,teej̣â,թեյ
2834,Tee::N,čee,թեյ
2835,Tee::N,чайй,թեյ
2836,Leder::N,hovre,կաշի
2837,Leder::N,sassne,կաշի
2838,Leder::N,náhkki,կաշի
2839,Leder::N,leaira,կաշի
2840,Leder::N,čevđi,կաշի
2841,Leder::N,čåu´dd,կաշի
2842,Leder::N,на̄ххьк,կաշի
2843,Wolle::N,ålloe,բուրդ
2844,Wolle::N,hullo,բուրդ
2845,Wolle::N,ullu,բուրդ
2846,Wolle::N,ullo,բուրդ
2847,Wolle::N,oll,բուրդ
2848,Wolle::N,улл,բուրդ
2849,Stoff::N,tyjje,գործվածք
2850,Stoff::N,gápptás,գործվածք
2851,Stoff::N,stoaffa,գործվածք
2852,Stoff::N,ávnnas,գործվածք
2853,Stoff::N,käägus,գործվածք
2854,Stoff::N,aaunâs,գործվածք
2855,Stoff::N,лыййн,գործվածք
2856,Nadel::N,naaloe,ասեղ
2857,Nadel::N,nállo,ասեղ
2858,Nadel::N,nállu,ասեղ
2859,Nadel::N,nááḷu,ասեղ
2860,Nadel::N,neu´ll,ասեղ
2861,Nadel::N,нӣввьл,ասեղ
2862,Faden::N,laejkie,թել
2863,Faden::N,hárppo,թել
2864,Faden::N,árpu,թել
2865,Faden::N,läigi,թել
2866,Faden::N,lääi´j,թել
2867,Faden::N,сӯнн,թել
2868,Knopf::N,balhka,կոճակ
2869,Knopf::N,boallo,կոճակ
2870,Knopf::N,boallu,կոճակ
2871,Knopf::N,puál'lu,կոճակ
2872,Knopf::N,puäll,կոճակ
2873,Knopf::N,пуалл,կոճակ
2874,Knoten::N,tjoelme,հանգույց
2875,Knoten::N,tjuolmma,հանգույց
2876,Knoten::N,čuolbma,հանգույց
2877,Knoten::N,čuol'mâ,հանգույց
2878,Knoten::N,čuõlmm,հանգույց
2879,Knoten::N,чӯллм,հանգույց
2880,Farbe::N,klaerie,ներկ
2881,Farbe::N,ivnne,ներկ
2882,Farbe::N,bájnno,ներկ
2883,Farbe::N,mola,ներկ
2884,Farbe::N,fearga,ներկ
2885,Farbe::N,maalâ,ներկ
2886,Farbe::N,páinu,ներկ
2887,Farbe::N,kälkk,ներկ
2888,Farbe::N,по̄а̄ййн,ներկ
2889,Kleidung::N,tyjje,հագուստ
2890,Kleidung::N,gárvvo,հագուստ
2891,Kleidung::N,bivttas,հագուստ
2892,Kleidung::N,piivtâs,հագուստ
2893,Kleidung::N,pivoh,հագուստ
2894,Kleidung::N,piiutâs,հագուստ
2895,Kleidung::N,о̄а̄з,հագուստ
2896,Hemd::N,sjåarhtoe,վերնաշապիկ
2897,Hemd::N,skirtto,վերնաշապիկ
2898,Hemd::N,báidi,վերնաշապիկ
2899,Hemd::N,päiđi,վերնաշապիկ
2900,Hemd::N,päidd,վերնաշապիկ
2901,Hemd::N,па̄ййт,վերնաշապիկ
2902,Kragen::N,döörhke,օձիք
2903,Kragen::N,tjiebet,օձիք
2904,Kragen::N,tjehpuris,օձիք
2905,Kragen::N,čeabet,օձիք
2906,Kragen::N,kráva,օձիք
2907,Kragen::N,siä'pulâs,օձիք
2908,Kragen::N,seäp'plõs,օձիք
2909,Kragen::N,ко̄а̄влас,օձիք
2910,Ärmel::N,sissie,թեւք
2911,Ärmel::N,sasse,թեւք
2912,Ärmel::N,soadji,թեւք
2913,Ärmel::N,suájá,թեւք
2914,Ärmel::N,suäjj,թեւք
2915,Ärmel::N,суэйй,թեւք
2916,Hose::N,måvhka,շալվար
2917,Hose::N,båkså,շալվար
2918,Hose::N,buvssat,շալվար
2919,Hose::N,puuvsah,շալվար
2920,Hose::N,puus,շալվար
2921,Hose::N,пукс,շալվար
2922,Hose::N,ко̄а̄дтӭ,շալվար
2923,Gürtel::N,juvvie,գոտի
2924,Gürtel::N,beelhte,գոտի
2925,Gürtel::N,avve,գոտի
2926,Gürtel::N,getsam,գոտի
2927,Gürtel::N,boagán,գոտի
2928,Gürtel::N,pooṿij,գոտի
2929,Gürtel::N,puäǥǥanj,գոտի
2930,Gürtel::N,эвв,գոտի
2931,Mütze::N,tjohpe,կեպի
2932,Mütze::N,gahper,կեպի
2933,Mütze::N,gahpir,կեպի
2934,Mütze::N,kappeer,կեպի
2935,Mütze::N,keä´p'per,կեպի
2936,Mütze::N,кабперь,կեպի
2937,Schuh::N,gaamege,կոշիկ
2938,Schuh::N,gáma,կոշիկ
2939,Schuh::N,skuovva,կոշիկ
2940,Schuh::N,gáma,կոշիկ
2941,Schuh::N,kaamâ,կոշիկ
2942,Schuh::N,kaammi,կոշիկ
2943,Schuh::N,камаша,կոշիկ
2944,Stiefel::N,steeblege,երկարաճիթ կոշիկ
2945,Stiefel::N,stiebil,երկարաճիթ կոշիկ
2946,Stiefel::N,sáhpis,երկարաճիթ կոշիկ
2947,Stiefel::N,sáppat,երկարաճիթ կոշիկ
2948,Stiefel::N,steevvil,երկարաճիթ կոշիկ
2949,Stiefel::N,sa´ppi,երկարաճիթ կոշիկ
2950,Stiefel::N,са̄ххпе,երկարաճիթ կոշիկ
2951,Ring::N,rïngke,զնգալ
2952,Ring::N,suormas,զնգալ
2953,Ring::N,suorpmas,զնգալ
2954,Ring::N,suormâs,զնգալ
2955,Ring::N,suõrmâs,զնգալ
2956,Ring::N,сӯрмас,զնգալ
2957,Band::N,baante,ժապավեն
2958,Band::N,bádde,ժապավեն
2959,Band::N,báddi,ժապավեն
2960,Band::N,päddi,ժապավեն
2961,Band::N,liântt,ժապավեն
2962,Band::N,källre´ppiǩ,ժապավեն
2963,Band::N,ля̄ӊӊт,ժապավեն
2964,Kamm::N,gaampe,սանր
2965,Kamm::N,rájdam,սանր
2966,Kamm::N,tjåhkom,սանր
2967,Kamm::N,čohkun,սանր
2968,Kamm::N,čohhoom,սանր
2969,Kamm::N,čååǥǥam,սանր
2970,Kamm::N,чоагкь,սանր
2971,Spiegel::N,guelmiedahke,հայելի
2972,Spiegel::N,spiedjil,հայելի
2973,Spiegel::N,speajal,հայելի
