,Concept_ID,fi,vep
812,sehr::ADV,kovin,lujas
813,sehr::ADV,oikein,lujas
814,so::ADV,näin,muga
815,so::ADV,näin,ninga
816,noch::ADV,vielä,völ
817,nur::ADV,vain,järg
818,nur::ADV,vain,vaiše
819,nur::ADV,ainoastaan,järg
820,nur::ADV,ainoastaan,vaiše
821,schon::ADV,jo,jo
822,wieder::ADV,taas,möst
823,wieder::ADV,jälleen,möst
824,vergebens::ADV,turhaan,uhtei
825,vor::PRP,edessä,edes
826,hinter::PRP,takana,taga
827,unter::PRP,alla,al
828,durch::PRP,läpi,läbi
829,durch::PRP,läpi,kal't
830,durch::PRP,kautta,läbi
831,durch::PRP,kautta,kal't
832,neben::PRP,vieressä,rindal
833,zwischen::PRP,välillä,keskes
834,wegen::PRP,takia,tagut
835,wegen::PRP,vuoksi,tagut
836,dies::PRN,tämä,nece
837,das::PRN,se,se
838,alles::PRN,kaikki,kaik
839,ich::PRN,minä,minä
840,du::PRN,sinä,sinä
841,er::PRN,hän,hän
842,wir::PRN,me,mö
843,ihr::PRN,te,tö
844,sie::PRN,he,hö
845,was::FPRN,mikä,mi
846,wer::FPRN,ken,ken
847,wer::FPRN,kuka,ken
848,wo::FADV,missä,kus
849,wohin::FADV,mihin,kuna
850,wie::FADV,miten,kut
851,wie::FADV,miten,mit'
852,wie::FADV,kuinka,kut
853,wie::FADV,kuinka,mit'
854,warum::FADV,miksi,mikš
855,wieviel::FNUM,paljonko,äjak
856,wieviel::FNUM,paljonko,kuverz'
857,wieviel::FNUM,kuinka paljon,äjak
858,wieviel::FNUM,kuinka paljon,kuverz'
859,eins::NUM,yksi,üks'
860,zwei::NUM,kaksi,kaks'
861,drei::NUM,kolme,koume
862,vier::NUM,neljä,nel'l'
863,fünf::NUM,viisi,viž
864,sechs::NUM,kuusi,kuz'
865,sieben::NUM,seitsemän,seičeme
866,acht::NUM,kahdeksan,kahesa
867,neun::NUM,yhdeksän,ühesa
868,zehn::NUM,kymmenen,kümne
869,elf::NUM,yksitoista,üks'toštkümne
870,zwölf::NUM,kaksitoista,kaks'toštkümne
871,zwanzig::NUM,kaksikymmentä,kaks'kümne
872,dreißig::NUM,kolmekymmentä,koumekümne
873,vierzig::NUM,neljäkymmentä,nel'l'kümne
874,fünfzig::NUM,viisikymmentä,vižkümne
875,sechzig::NUM,kuusikymmentä,kuz'kümne
876,siebzig::NUM,seitsemänkymmentä,seičemekümne
877,achtzig::NUM,kahdeksankymmentä,kahesakümne
878,neunzig::NUM,yhdeksänkymmentä,ühesakümne
879,hundert::NUM,sata,sada
880,tausend::NUM,tuhat,tuha
881,und::CNJ,ja,i
882,und::CNJ,ja,da
883,oder::CNJ,tai,vai
884,stehen::V,seisoa,seišta
885,sitzen::V,istua,ištta
886,liegen::V,maata,venuda
887,hängen::V,riippua,ripta
888,werden::V,tulla,lindä
889,werden::V,tulla,tehtas
890,werden::V,joutua,lindä
891,werden::V,joutua,tehtas
892,passieren::V,sattua,ozaitas
893,passieren::V,tapahtua,ozaitas
894,beginnen::V,alkaa,augotadas
895,enden::V,loppua,loptas
896,enden::V,päättyä,loptas
897,wechseln::V,vaihtua,vajehtadas
898,wechseln::V,vaihdella,vajehtadas
899,aufgehen[Sonne]::V,nousta,nousta
900,untergehen[Sonne]::V,laskea,lasktas
901,scheinen[Sonne]::V,paistaa,paštta
902,donnern::V,jyristä,juraita
903,wehen::V,tuulla,dölta
904,wehen::V,tuulla,puhuda
905,wehen::V,puhaltaa,dölta
906,wehen::V,puhaltaa,puhuda
907,strömen::V,virrata,valadas
908,fließen::V,valua,valuda
909,fließen::V,juosta,valuda
910,sich drehen::V,pyöriä,punotas
911,schwanken::V,horjua,čibuda
912,schwingen::V,heilua,čibuda
913,schwingen::V,värähdellä,čibuda
914,fallen::V,pudota,langeta
915,fallen::V,langeta,langeta
916,brennen::V,palaa,pallada
917,rauchen::V,savuta,savustada
918,regnen::V,sataa,vihmda
919,gefrieren::V,jäätyä,jäduda
920,gefrieren::V,jäätyä,kül'mdä
921,tauen::V,sulaa,sulada
922,schmelzen::V,sulaa,sulada
923,trocknen::V,kuivua,kuida
924,trocknen::V,kuivua,kuivehtuda
925,sieden::V,kiehua,kehuda
926,faulen::V,mädätä,hapata
927,faulen::V,mädätä,traudäs
928,verfaulen::V,mädätä,hapata
929,verfaulen::V,mädäntyä,hapata
930,reißen::V,revetä,rebita
931,versinken::V,upota,upota
932,versinken::V,vajota,upota
933,vergehen::V,kulua,mända
934,erscheinen::V,ilmestyä,ozutadas
935,verschwinden::V,kadota,hajeta
936,sinken::V,vajota,väheta
937,sinken::V,vajota,lasktas
938,abnehmen::V,vähetä,peneta
939,zunehmen::V,kasvaa,ližaduda
940,zunehmen::V,lisääntyä,ližaduda
941,steigen::V,nousta,nousta
942,wachsen::V,kasvaa,kazda
943,glänzen::V,kiiltää,loštta
944,funkeln::V,kipinöidä,hoštta
945,lärmen::V,meluta,robaita
946,läuten::V,soida,judaita
947,klingeln::V,soida,kelotada
948,klirren::V,kalista,biraita
949,brausen::V,kohista,bruncta
950,rauschen::V,kohista,šobaita
951,klingen::V,soida,heläita
952,bellen::V,haukkua,nutta
953,heulen::V,ulvoa,ulaita
954,blasen::V,puhaltaa,puhuda
955,pfeifen::V,viheltää,pistta
956,pfeifen::V,viheltää,vihelta
957,schreien::V,kirkua,kirkta
958,schreien::V,kirkua,kidastada
959,stöhnen::V,voihkia,ohkta
960,stöhnen::V,voihkia,voivotada
961,zittern::V,vapista,säraita
962,leben::V,elää,eläda
963,geboren werden::V,syntyä,sünduda
964,atmen::V,hengittää,henktä
965,trinken::V,juoda,joda
966,essen::V,syödä,söda
967,schlucken::V,niellä,lainata
968,müde werden::V,uupua,väzuda
969,müde werden::V,uupua,šuštuda
970,einschlafen::V,uinahtaa,uinota
971,schlafen::V,maata,magata
972,schlafen::V,maata,nukkuda
973,schlafen::V,nukkua,magata
974,schlafen::V,nukkua,nukkuda
975,aufwachen::V,herätä,heraštuda
976,aufstehen::V,nousta,nousta
977,aufstehen::V,nousta ylös,nousta
978,sich erholen::V,levätä,lebaitas
979,krank werden::V,sairastua,läžegata
980,krank sein::V,potea,läžuda
981,krank sein::V,sairastaa,läžuda
982,schmerzen::V,särkeä,kibištada
983,schmerzen::V,kivistää,kibištada
984,husten::V,yskiä,rügda
985,genesen::V,toipua,tervehtuda
986,sterben::V,kuolla,kolda
987,umkommen::V,saada surmansa,kolda
988,umkommen::V,kuolla,kolda
989,sich bewegen::V,liikkua,likkuda
990,sich rühren::V,liikahtaa,likahtada
991,sich rühren::V,liikahtaa,kubahtada
992,sich erheben::V,nousta,nousta
993,sich setzen::V,istuutua,išttas
994,hinfallen::V,kaatua,langeta
995,laufen::V,kävellä,kävuda
996,schreiten::V,astua,astta
997,schreiten::V,astua,haškta
998,schreiten::V,astella,astta
999,schreiten::V,astella,haškta
1000,spazierengehen::V,kävellä,kävelta
1001,eilen::V,kiirehtiä,kiruhtada
1002,sich beeilen::V,kiirehtiä,kiruhtada
1003,sich beeilen::V,olla kiireissään,kiruhtada
1004,sausen::V,rynnätä,fun'urta
1005,sausen::V,viilettää,fun'urta
1006,rennen::V,juosta,joksta
1007,springen::V,hypätä,hüptä
1008,klettern::V,kiivetä,libuda
1009,schaukeln::V,kiikkua,čibuda
1010,kriechen::V,ryömiä,ličtas
1011,schwimmen::V,uida,ujuda
1012,tauchen::V,sukeltaa,čukautas
1013,rudern::V,soutaa,souta
1014,fahren::V,ajaa,ajada
1015,fahren::V,ajaa,ajelda
1016,fahren::V,kulkea,ajada
1017,fahren::V,kulkea,ajelda
1018,fliegen::V,lentää,leta
1019,gehen::V,käydä,mända
1020,gehen::V,käydä,kävuda
1021,weggehen::V,lähteä,päzda
1022,weggehen::V,lähteä,lähtta
1023,weggehen::V,poistua,päzda
1024,weggehen::V,poistua,lähtta
1025,abfahren::V,lähteä,tönduda
1026,anhalten::V,pysähtyä,seižutadas
1027,anhalten::V,seisahtua,seižutadas
1028,hineingehen::V,mennä sisään,mända südäimehe
1029,eintreten::V,astua sisään,tulda
1030,kommen::V,tulla,tulda
1031,ankommen::V,saapua,tulda
1032,zurückkommen::V,palata,pörtas
1033,bleiben::V,jäädä,jäda
1034,bleiben::V,viipyä,jäda
1035,warten::V,odottaa,varastada
1036,erwarten::V,odottaa,varastada
1037,suchen::V,etsiä,ectä
1038,finden::V,löytää,löuta
1039,versuchen::V,yrittää,ladida
1040,versuchen::V,yrittää,rohkaita
1041,vorbereiten::V,valmistaa,vaumita
1042,lieben::V,pitää,armastada
1043,lieben::V,rakastaa,armastada
1044,mögen::V,pitää,navedida
1045,mögen::V,tykätä,navedida
1046,lachen::V,nauraa,nagrda
1047,rühren::V,liikuttaa,likutada
1048,weinen::V,itkeä,itkta
1049,schimpfen::V,haukkua,laidas
1050,schimpfen::V,haukkua,pačatada
1051,sich ärgern::V,suuttua,rändüda
1052,sich fürchten::V,pelätä,varaita
1053,fürchten::V,pelätä,varaita
1054,fliehen::V,paeta,pageta
1055,flüchten::V,paeta,pageta
1056,flüchten::V,paeta,joksta
1057,sehen::V,nähdä,nähta
1058,anschauen::V,katsoa,kacta
1059,ansehen::V,katsoa,kacta
1060,hören::V,kuulla,kulda
1061,zuhören::V,kuunnella,kundeltas
1062,probieren::V,maistaa,mujada
1063,riechen::V,haistaa,rižada
1064,fühlen::V,tuntea,mujada
1065,scheinen::V,tuntua,näguda
1066,zu sehen sein::V,näkyä,näguda
1067,vernehmen::V,kuulla,kulištada
1068,frieren::V,palella,kül'mdä
1069,tun::V,tehdä,tehta
1070,können::V,osata,voida
1071,können::V,osata,mahtta
1072,wollen::V,tahtoa,himoita
1073,wollen::V,tahtoa,tahtoida
1074,anfangen::V,ruveta,zavottä
1075,anfangen::V,ruveta,augotada
1076,anfangen::V,aloittaa,zavottä
1077,anfangen::V,aloittaa,augotada
1078,beenden::V,lopettaa,loptä
1079,aufhören::V,loppua,loptas
1080,gelingen::V,onnistua,lähtta
1081,gelingen::V,onnistua,tehtas
1082,geraten::V,sujua,tulda
1083,geraten::V,joutua,tulda
1084,öffnen::V,avata,avaita
1085,öffnen::V,aukaista,avaita
1086,schließen::V,sulkea,saubata
1087,stellen::V,panna,panda
1088,stellen::V,panna,seižutada
1089,stellen::V,asettaa,panda
1090,stellen::V,asettaa,seižutada
1091,setzen::V,panna,ištutada
1092,setzen::V,istuttaa,ištutada
1093,legen::V,panna,panda
1094,legen::V,asettaa,panda
1095,berühren::V,koskea,koskta
1096,berühren::V,koskea,käziduda
1097,berühren::V,koskettaa,koskta
1098,berühren::V,koskettaa,käziduda
1099,verbinden::V,liittää,ühtenzoitta
1100,verbinden::V,yhdistää,ühtenzoitta
1101,bedecken::V,kattaa,katta
1102,bedecken::V,kattaa,peitta
1103,bedecken::V,peittää,katta
1104,bedecken::V,peittää,peitta
1105,aufhängen::V,ripustaa,riputada
1106,anzünden::V,sytyttää,sütutada
1107,aufheben::V,ylös nostaa,leta
1108,aufheben::V,nostaa,leta
1109,zurücklassen::V,jättää,jätta
1110,verlieren::V,kadottaa,kadotada
1111,fallen lassen::V,pudottaa,kirbotada
1112,machen::V,tehdä,säta
1113,machen::V,tehdä,tehta
1114,herstellen::V,tuottaa,tehta
1115,herstellen::V,valmistaa,tehta
1116,bauen::V,rakentaa,leta
1117,bauen::V,rakentaa,sauda
1118,reparieren::V,korjata,koheta
1119,verbessern::V,parantaa,paremboita
1120,ändern::V,muuttaa,vajehtada
1121,graben::V,kaivaa,kaida
1122,graben::V,kaivaa,čongoida
1123,beugen::V,taivuttaa,koverta
1124,biegen::V,taivuttaa,painda
1125,drehen::V,kääntää,punotada
1126,wenden::V,kääntää,käta
1127,wenden::V,kääntää,kärauta
1128,umdrehen::V,kääntää,käta
1129,heben::V,nostaa,leta
1130,heben::V,kohottaa,leta
1131,hochheben::V,nostaa,libutada
1132,ergreifen::V,tarttua,tabata
1133,halten::V,pitää,pidada
1134,drücken::V,painaa,painda
1135,drücken::V,puristaa,painda
1136,schieben::V,työntää,žigutada
1137,kratzen::V,raapia,künstä
1138,lecken::V,nuolla,nolda
1139,beißen::V,purra,purda
1140,beißen::V,purra,hambastada
1141,abreißen::V,repiä,ratketa
1142,abschneiden::V,leikata poikki,čapata
1143,abschneiden::V,leikata poikki,leikata
1144,abschneiden::V,leikata,čapata
1145,abschneiden::V,leikata,leikata
1146,binden::V,sitoa,sidoda
1147,stecken::V,pistää,čokaita
1148,brechen::V,murtaa,katkaita
1149,klopfen::V,koputtaa,kolkotada
1150,klopfen::V,kolkuttaa,kolkotada
1151,hauen::V,lyödä,löda
1152,kleben::V,liimata,klejata
1153,reiben::V,hieroa,hosta
1154,reiben::V,hieroa,törkita
1155,reiben::V,hieroa,jorotada
1156,reiben::V,hangata,hosta
1157,reiben::V,hangata,törkita
1158,reiben::V,hangata,jorotada
1159,streichen::V,sivellä,voita
1160,schleifen::V,hioa,hijoida
1161,schleifen::V,hioa,teravzoitta
1162,schneiden::V,leikata,leikata
1163,rütteln::V,ravistaa,heilutada
1164,schütteln::V,pudistaa,pudištada
1165,schwenken::V,heiluttaa,maihutada
1166,schütten::V,kaataa,valada
1167,füllen::V,täyttää,täutta
1168,einwickeln::V,kääriä,kärdä
1169,tragen::V,kantaa,kantta
1170,tragen::V,kantaa,kandišta
1171,schleppen::V,raahata,vedätada
1172,ziehen::V,vetää,vedada
1173,aufbewahren::V,säilyttää,kaita
1174,werfen::V,viskata,čuta
1175,werfen::V,viskata,tactä
1176,fangen::V,napata,püta
1177,fangen::V,ottaa kiinni,püta
1178,packen::V,tarttua,tabata
1179,verstecken::V,kätkeä,peitta
1180,verstecken::V,piilottaa,peitta
1181,teilen::V,jakaa,jagada
1182,schicken::V,lähettää,oigeta
1183,bringen::V,viedä,veda
1184,hinzufügen::V,lisätä,ližata
1185,bekommen::V,saada,sada
1186,erhalten::V,saada,sada
1187,nehmen::V,ottaa,otta
1188,wählen::V,valita,valita
1189,auswählen::V,valikoida,valita
1190,bewahren::V,säilyttää,kaita
1191,behindern::V,estää,telustada
1192,verderben::V,pilata,travida
1193,verderben::V,turmella,travida
1194,beschädigen::V,vioittaa,satatada
1195,beschädigen::V,vahingoittaa,satatada
1196,zerbrechen::V,rikkoa,mureta
1197,zerreißen::V,repiä rikki,rebitada
1198,zerreißen::V,repiä palasiksi,rebitada
1199,zerstören::V,hävittää,mureta
1200,verbrennen::V,polttaa,poltta
1201,geben::V,antaa,antta
1202,reichen::V,ojentaa,antta
1203,schenken::V,lahjoittaa,lahjoita
1204,versprechen::V,luvata,toivotada
1205,wünschen::V,toivottaa,toivotada
1206,loben::V,ylistää,kitta
1207,küssen::V,suudella,tervehtada
1208,wiegen::V,tuudittaa,likutada
1209,wiegen::V,keinuttaa,likutada
1210,zudecken::V,peittää,katta
1211,wecken::V,herättää,noustatada
1212,zeigen::V,näyttää,ozutada
1213,zeigen::V,osoittaa,ozutada
1214,führen::V,johdattaa,astutada
1215,lehren::V,opettaa,opeta
1216,unterrichten::V,opettaa,opeta
1217,aufziehen::V,kasvattaa,kazvatada
1218,leiten::V,johtaa,ohjata
1219,antreiben::V,hoputtaa,rigehtoitta
1220,lassen::V,antaa,käskta
1221,einladen::V,kutsua,kucta
1222,vereinigen::V,yhdistää,ühtenzoitta
1223,besuchen::V,vierailla,rižada
1224,treffen::V,tavata,vastata
1225,sich versammeln::V,kokoontua,kägeta
1226,sich versammeln::V,kokoontua,sätas
1227,spielen::V,pelata,väta
1228,spielen::V,leikkiä,väta
1229,singen::V,laulaa,pajatada
1230,tanzen::V,tanssia,kargaita
1231,sich trennen::V,erota,erigata
1232,verlassen::V,jättää,jätta
1233,retten::V,pelastaa,päzutada
1234,bewachen::V,vartioida,varjoita
1235,schützen::V,suojella,kaita
1236,verteidigen::V,puolustaa,kaita
1237,sich schlagen::V,tapella,torata
1238,schießen::V,ampua,ampta
1239,siegen::V,voittaa,vägestada
1240,ärgern::V,ärsyttää,verdutada
1241,ärgern::V,ärsyttää,rändütada
1242,schlagen::V,lyödä,löda
1243,schlagen::V,lyödä,iškta
1244,treten::V,potkaista,peksta
1245,treten::V,potkaista,topsta
1246,stechen::V,pistää,pystiä
1247,stoßen::V,sysätä,iškta
1248,stoßen::V,sysätä,pudištada
1249,stoßen::V,työntää,iškta
1250,stoßen::V,työntää,pudištada
1251,stehlen::V,varastaa,vargastada
1252,stören::V,häiritä,keskustada
1253,belästigen::V,häiritä,tartuteldas
1254,verbergen::V,kätkeä,katelda
1255,täuschen::V,harhauttaa,manitada
1256,betrügen::V,pettää,manitada
1257,betrügen::V,petkuttaa,manitada
1258,töten::V,tappaa,rikta
1259,töten::V,tappaa,surmita
1260,wohnen::V,asua,eläda
1261,arbeiten::V,tehdä työtä,rata
1262,arbeiten::V,työskennellä,rata
1263,sammeln::V,koota,kogota
1264,sammeln::V,kerätä,kogota
1265,pflücken::V,poimia,poimda
1266,jagen::V,metsästää,mecata
1267,fischen::V,kalastaa,kalatada
1268,fassen::V,pyydystää,tabata
1269,fassen::V,saalistaa,tabata
1270,hüten::V,paimentaa,paimeta
1271,treiben::V,ajaa,ajada
1272,anbinden::V,kytkeä,küttestada
1273,anbinden::V,kytkeä,sidoda
1274,füttern::V,ruokkia,sötta
1275,melken::V,lypsää,lüpsta
1276,hacken::V,hakata,sauda
1277,gießen::V,kastella,valada
1278,reifen::V,kypsyä,küpseta
1279,zubereiten::V,valmistaa,vaumištada
1280,kochen::V,keittää,keitta
1281,backen::V,leipoa,paštta
1282,braten::V,paistaa,žarda
1283,umrühren::V,hämmentää,segoitada
1284,stricken::V,kutoa,kudoda
1285,stricken::V,neuloa,kudoda
1286,nähen::V,ommella,ombelta
1287,färben::V,värjätä,mujutada
1288,färben::V,värittää,mujutada
1289,reinigen::V,puhdistaa,puhtastada
1290,waschen::V,pestä,pesta
1291,abwischen::V,pyyhkiä,pühktä
1292,spülen::V,huuhtoa,huhtoida
1293,fegen::V,pyyhkäistä,pühkta
1294,kehren::V,lakaista,uhoita
1295,baden::V,kylpeä,kül'ptäs
1296,sich waschen::V,peseytyä,pestas
1297,ausziehen::V,riisua,riičta
1298,ausziehen::V,riisua,rušta
1299,anziehen::V,pukea ylleen,panda päle
1300,anziehen::V,pukea ylleen,panda kädehe
1301,anziehen::V,pukea ylleen,panda jaugha
1302,sich anziehen::V,pukeutua,sobdas
1303,kämmen::V,kammata,harjata
1304,schmücken::V,koristaa,čomitada
1305,schmücken::V,kaunistaa,čomitada
1306,sagen::V,sanoa,sanuda
1307,sprechen::V,puhua,pagišta
1308,reden::V,keskustella,pagišta
1309,sich unterhalten::V,jutella,lodaita
1310,fragen::V,kysyä,küzuda
1311,bitten::V,pyytää,pakita
1312,erzählen::V,kertoa,sanuda
1313,erzählen::V,kertoa,starinoita
1314,mitteilen::V,ilmoittaa,tedotada
1315,nennen::V,kutsua,nimitada
1316,nennen::V,nimittää,nimitada
1317,rufen::V,kutsua,kucta
1318,prahlen::V,kerskailla,kittäs
1319,übersetzen::V,kääntää,käta
1320,denken::V,miettiä,meletada
1321,denken::V,ajatella,meletada
1322,glauben::V,uskoa,uskta
1323,bemerken::V,huomata,homaita
1324,erkennen::V,tunnistaa,tundištada
1325,begreifen::V,ymmärtää,tabata
1326,verstehen::V,ymmärtää,el'geta
1327,verstehen::V,ymmärtää,toimetada
1328,lernen::V,oppia,opetas
1329,wissen::V,tietää,teta
1330,sich erinnern an::V,muistaa,johtutada
1331,vergessen::V,unohtaa,unohtada
1332,messen::V,mitata,märita
1333,zählen::V,laskea,lugeda
1334,rechnen::V,laskea,lugeda
1335,lesen::V,lukea,lugeda
1336,malen::V,maalata,pirta
1337,zeichnen::V,piirtää,pirta
1338,zeichnen::V,piirustaa,pirta
1339,schreiben::V,kirjoittaa,kirjutada
1340,besitzen::V,omistaa,omištada
1341,kaufen::V,ostaa,ostta
1342,verkaufen::V,myydä,möda
1343,bezahlen::V,maksaa,maksta
1344,zahlen::V,maksaa,maksta
1345,beherrschen::V,hallita,valdoita
1346,ertragen::V,kestää,tirpta
