,Concept_ID,lv,he
793,Dach::N,вевт,גג
794,Dach::N,jumts,גג
795,Leiter::N,пос,סלם
796,Leiter::N,kāpnes,סלם
797,Leiter::N,redeles,סלם
798,Besen::N,рос,מטאטא
799,Besen::N,slota,מטאטא
800,Spaten::N,зыр,את
801,Spaten::N,lāpsta,את
802,Schaufel::N,тэльӧб,את
803,Schaufel::N,liekšķere,את
804,Gabel::N,вилки,מזלג
805,Gabel::N,dakšiņa,מזלג
806,Löffel::N,пань,כף
807,Löffel::N,karote,כף
808,Messer::N,пурт,סכין
809,Messer::N,nazis,סכין
810,Nagel::N,тув,מסמר
811,Nagel::N,кӧрт тув,מסמר
812,Nagel::N,nagla,מסמר
813,Netz::N,тыв,רשת
814,Netz::N,tīkls,רשת
815,Haken::N,крук,וו
816,Haken::N,крук,קרס
817,Haken::N,āķis,וו
818,Haken::N,āķis,קרס
819,Haken::N,kāsis,וו
820,Haken::N,kāsis,קרס
821,Haken::N,krampis,וו
822,Haken::N,krampis,קרס
823,Griff::N,нуд,ידית
824,Griff::N,kāts,ידית
825,Griff::N,rokturis,ידית
826,Schloss::N,томан,מנעול
827,Schloss::N,aizslēgs,מנעול
828,Bild::N,серпас,תמונה
829,Bild::N,glezna,תמונה
830,Figur::N,пертас,פסל
831,Figur::N,вежньӧг,פסל
832,Figur::N,figūra,פסל
833,Puppe::N,акань,בבה
834,Puppe::N,lelle,בבה
835,Beutel::N,мешӧк,שק
836,Beutel::N,kule,שק
837,Beutel::N,maisiņš,שק
838,Bündel::N,кӧртӧд,צרור
839,Bündel::N,sainis,צרור
840,Tasche::N,сумка,שקית
841,Tasche::N,soma,שקית
842,Eimer::N,ведра,דלי
843,Eimer::N,spainis,דלי
844,Deckel::N,пӧдан,מכסה
845,Deckel::N,тупкӧд,מכסה
846,Deckel::N,vāks,מכסה
847,Geschirr::N,дозмук,כלים
848,Geschirr::N,тасьті-пань,כלים
849,Geschirr::N,trauki,כלים
850,Sack::N,мешӧк,שק
851,Sack::N,maiss,שק
852,Tasse::N,бекар,ספל
853,Tasse::N,тасьті,ספל
854,Tasse::N,tase,ספל
855,Topf::N,гырнич,סיר
856,Topf::N,pods,סיר
857,Kessel::N,пӧрт,קנקן
858,Kessel::N,katls,קנקן
859,Essen::N,сёйӧм,אכל
860,Essen::N,сёйӧм,ארוחה
861,Essen::N,ēdiens,אכל
862,Essen::N,ēdiens,ארוחה
863,Nahrung::N,сёян,הזנה
864,Nahrung::N,сёян,תזונה
865,Nahrung::N,barība,הזנה
866,Nahrung::N,barība,תזונה
867,Speise::N,сёян,מאכל
868,Speise::N,сёян,ארוחה
869,Speise::N,сёянтор,מאכל
870,Speise::N,сёянтор,ארוחה
871,Speise::N,ēdiens,מאכל
872,Speise::N,ēdiens,ארוחה
873,Fleisch::N,яй,בשר
874,Fleisch::N,gaļa,בשר
875,Getreide::N,нянь,דגן
876,Getreide::N,labība,דגן
877,Brei::N,рок,מחית
878,Brei::N,putra,מחית
879,Brei::N,biezenis,מחית
880,Brot::N,нянь,לחם
881,Brot::N,maize,לחם
882,Scheibe::N,шӧрӧм,עגול
883,Scheibe::N,шӧрӧм,פרוסה
884,Scheibe::N,чӧлан,עגול
885,Scheibe::N,чӧлан,פרוסה
886,Scheibe::N,šķēle,עגול
887,Scheibe::N,šķēle,פרוסה
888,Scheibe::N,rieciens,עגול
889,Scheibe::N,rieciens,פרוסה
890,Fett::N,гос,שמן
891,Fett::N,тшог,שמן
892,Fett::N,tauki,שמן
893,Butter::N,вый,חמאה
894,Butter::N,sviests,חמאה
895,Öl::N,вый,שמן
896,Öl::N,eļļa,שמן
897,Salz::N,сов,מלח
898,Salz::N,sāls,מלח
899,Suppe::N,шыд,מרק
900,Suppe::N,zupa,מרק
901,Honig::N,ма,דבש
902,Honig::N,medus,דבש
903,Milch::N,йӧв,חלב
904,Milch::N,piens,חלב
905,Tee::N,чай,תה
906,Tee::N,tēja,תה
907,Leder::N,ку,עור
908,Leder::N,āda,עור
909,Wolle::N,вурун,צמר
910,Wolle::N,vilna,צמר
911,Stoff::N,дӧра,בד
912,Stoff::N,дӧра,אריג
913,Stoff::N,drāna,בד
914,Stoff::N,drāna,אריג
915,Stoff::N,audums,בד
916,Stoff::N,audums,אריג
917,Nadel::N,ем,מחט
918,Nadel::N,adata,מחט
919,Faden::N,сунис,חוט
920,Faden::N,diegs,חוט
921,Faden::N,pavediens,חוט
922,Knopf::N,кизь,כפתור
923,Knopf::N,poga,כפתור
924,Knoten::N,гӧрӧд,קשר
925,Knoten::N,mezgls,קשר
926,Farbe::N,краска,צבע
927,Farbe::N,вап,צבע
928,Farbe::N,krāsa,צבע
929,Kleidung::N,паськӧм,בגדים
930,Kleidung::N,tērps,בגדים
931,Kleidung::N,drēbes,בגדים
932,Hemd::N,дӧрӧм,חלצה
933,Hemd::N,krekls,חלצה
934,Kragen::N,воротник,צוארון
935,Kragen::N,apkakle,צוארון
936,Ärmel::N,сос,שרוול
937,Ärmel::N,piedurkne,שרוול
938,Hose::N,гач,מכנסים
939,Hose::N,bikses,מכנסים
940,Gürtel::N,вӧнь,חגורה
941,Gürtel::N,josta,חגורה
942,Mütze::N,шапка,כובע
943,Mütze::N,cepure,כובע
944,Schuh::N,башмак,נעל
945,Schuh::N,ботинки,נעל
946,Schuh::N,kurpe,נעל
947,Stiefel::N,сапӧг,מגף
948,Stiefel::N,zābaks,מגף
949,Ring::N,кытш,טבעת
950,Ring::N,gredzens,טבעת
951,Band::N,лента,סרט
952,Band::N,вундас,סרט
953,Band::N,lente,סרט
954,Kamm::N,сынан,מסרק
955,Kamm::N,ķemme,מסרק
956,Spiegel::N,рӧмпӧштан,מראה
957,Spiegel::N,spogulis,מראה
958,Riemen::N,тасма,רצועה
959,Riemen::N,siksna,רצועה
960,Schnur::N,гез,חבל
961,Schnur::N,aukla,חבל
962,Leine::N,юргез,מושכות
963,Leine::N,saite,מושכות
964,Decke::N,эшкын,שמיכה
965,Decke::N,шебрас,שמיכה
966,Decke::N,sega,שמיכה
967,Kissen::N,юрлӧс,כרית
968,Kissen::N,spilvens,כרית
969,Tuch::N,чышъян,צעיף
970,Tuch::N,vadmala,צעיף
971,Handtuch::N,ки чышкӧд,מגבת
972,Handtuch::N,кизьчышъян,מגבת
973,Handtuch::N,dvielis,מגבת
974,Kraft::N,этш,כוח
975,Kraft::N,эбӧс,כוח
976,Kraft::N,spēks,כוח
977,Stärke::N,ёнлун,און
978,Stärke::N,чорыдлун,און
979,Stärke::N,stiprums,און
980,Gesundheit::N,дзоньвидзалун,בריאות
981,Gesundheit::N,veselība,בריאות
982,Krankheit::N,висьӧм,מחלה
983,Krankheit::N,slimība,מחלה
984,Schmerz::N,висьӧм,כאב
985,Schmerz::N,sāpes,כאב
986,Wunde::N,дой,פציעה
987,Wunde::N,brūce,פציעה
988,Wunde::N,jēlums,פציעה
989,Fieber::N,жар,חם
990,Fieber::N,drudzis,חם
991,Fieber::N,karstums,חם
992,Arznei::N,лекарство,תרופה
993,Arznei::N,зелля,תרופה
994,Arznei::N,zāles,תרופה
995,Arznei::N,medikaments,תרופה
996,Brücke::N,пос,גשר
997,Brücke::N,tilts,גשר
998,Brunnen::N,юкмӧс,באר
999,Brunnen::N,aka,באר
1000,Weide::N,пӧскӧтина,אחו
1001,Weide::N,пӧскӧтина,מרעה
1002,Weide::N,ganības,אחו
1003,Weide::N,ganības,מרעה
1004,Pfad::N,туй,שביל
1005,Pfad::N,туй,מדרכה
1006,Pfad::N,кыснан,שביל
1007,Pfad::N,кыснан,מדרכה
1008,Pfad::N,taka,שביל
1009,Pfad::N,taka,מדרכה
1010,Weg::N,туй,דרך
1011,Weg::N,ceļš,דרך
1012,Straße::N,туй,כביש
1013,Straße::N,iela,כביש
1014,Dorf::N,сикт,כפר
1015,Dorf::N,ciems,כפר
1016,Stadt::N,кар,עיר
1017,Stadt::N,pilsēta,עיר
1018,Brief::N,письмӧ,מכתב
1019,Brief::N,vēstule,מכתב
1020,Buch::N,небӧг,ספר
1021,Buch::N,grāmata,ספר
1022,Buchstabe::N,шыпас,אות
1023,Buchstabe::N,burts,אות
1024,Zeitung::N,газет,עתון
1025,Zeitung::N,avīze,עתון
1026,Zeitung::N,laikraksts,עתון
1027,Leben::N,лов,חיים
1028,Leben::N,олӧм,חיים
1029,Leben::N,dzīve,חיים
1030,Tod::N,кулӧм,מות
1031,Tod::N,nāve,מות
1032,Grab::N,гу,קבר
1033,Grab::N,kaps,קבר
1034,Kirche::N,вичко,כנסיה
1035,Kirche::N,baznīca,כנסיה
1036,Sünde::N,мыж,חטא
1037,Sünde::N,grēks,חטא
1038,Gott::N,ен,אל
1039,Gott::N,dievs,אל
1040,Arbeiter::N,уджалысь,פועל
1041,Arbeiter::N,strādnieks,פועל
1042,Chef::N,юралысь,ראש
1043,Chef::N,юралысь,מנהל
1044,Chef::N,веськӧдлысь,ראש
1045,Chef::N,веськӧдлысь,מנהל
1046,Chef::N,šefs,ראש
1047,Chef::N,šefs,מנהל
1048,Chef::N,vadītajs,ראש
1049,Chef::N,vadītajs,מנהל
1050,Chef::N,priekšnieks,ראש
1051,Chef::N,priekšnieks,מנהל
1052,Meister::N,вӧчысь,ממחה
1053,Meister::N,meistars,ממחה
1054,Arzt::N,врач,רופא
1055,Arzt::N,бурдӧдысь,רופא
1056,Arzt::N,ārsts,רופא
1057,Lehrer::N,велӧдысь,מורה
1058,Lehrer::N,skolotājs,מורה
1059,Geld::N,сьӧм,כסף
1060,Geld::N,nauda,כסף
1061,Geschäft::N,удж,עסקה
1062,Geschäft::N,bizness,עסקה
1063,Geschäft::N,darījums,עסקה
1064,Laden::N,вузасянін,חנות
1065,Laden::N,bode,חנות
1066,Laden::N,veikals,חנות
1067,Preis::N,дон,מחיר
1068,Preis::N,cena,מחיר
1069,Ware::N,тӧвар,סחורה
1070,Ware::N,prece,סחורה
1071,Nutzen::N,воӧм,תועלת
1072,Nutzen::N,выгӧда,תועלת
1073,Nutzen::N,labums,תועלת
1074,Reichtum::N,озырлун,עשר
1075,Reichtum::N,bagātība,עשר
1076,Welt::N,енкӧла,עולם
1077,Welt::N,pasaule,עולם
1078,Land::N,му,ארץ
1079,Land::N,zeme,ארץ
1080,Staat::N,канму,מדינה
1081,Staat::N,государство,מדינה
1082,Staat::N,valsts,מדינה
1083,König::N,кан,מלך
1084,König::N,ķēniņš,מלך
1085,König::N,karalis,מלך
1086,Macht::N,каналӧм,כוח
1087,Macht::N,vara,כוח
1088,Grenze::N,су,גבול
1089,Grenze::N,суйӧр,גבול
1090,Grenze::N,robeža,גבול
1091,Krieg::N,ожман,מלחמה
1092,Krieg::N,karš,מלחמה
1093,Feind::N,враг,אויב
1094,Feind::N,вӧрӧг,אויב
1095,Feind::N,ienaidnieks,אויב
1096,Gewalt::N,мырдöналöм,אלימות
1097,Gewalt::N,vara,אלימות
1098,Gewalt::N,vardarbība,אלימות
1099,Kampf::N,вермасьӧм,קרב
1100,Kampf::N,вермасьӧм,לחימה
1101,Kampf::N,cīņa,קרב
1102,Kampf::N,cīņa,לחימה
1103,Bogen[Waffe]::N,ньӧввуж,קשת
1104,Bogen[Waffe]::N,loks,קשת
1105,Pfeil::N,ньӧв,חץ
1106,Pfeil::N,bulta,חץ
1107,Gewehr::N,пишшаль,רובה
1108,Gewehr::N,šautene,רובה
1109,Fehler::N,сорсьӧм,טעות
1110,Fehler::N,дзугсьӧм,טעות
1111,Fehler::N,kļūda,טעות
1112,Lüge::N,пӧръясьӧм,שקר
1113,Lüge::N,ылӧдлӧм,שקר
1114,Lüge::N,meli,שקר
1115,Schaden::N,лёк,נזק
1116,Schaden::N,изъян,נזק
1117,Schaden::N,пакӧсьт,נזק
1118,Schaden::N,bojājums,נזק
1119,Schaden::N,kaitējums,נזק
1120,Unglück::N,шог,מזל רע
1121,Unglück::N,kļūme,מזל רע
1122,Unglück::N,klizma,מזל רע
1123,Unglück::N,nelaime,מזל רע
1124,Schuld::N,мыж,אשמה
1125,Schuld::N,vaina,אשמה
1126,Alter::N,арлыд,גיל
1127,Alter::N,vecums,גיל
1128,Schluss::N,пом,סיום
1129,Schluss::N,beigas,סיום
1130,Zeit::N,кад,זמן
1131,Zeit::N,laiks,זמן
1132,Tag::N,лун,יום
1133,Tag::N,diena,יום
1134,Morgen::N,асыв,בקר
1135,Morgen::N,rīts,בקר
1136,Mittag::N,лун шӧр,צהרים
1137,Mittag::N,pusdiena,צהרים
1138,Abend::N,рыт,ערב
1139,Abend::N,vakars,ערב
1140,Nacht::N,вой,לילה
1141,Nacht::N,nakts,לילה
1142,Woche::N,вежон,שבוע
1143,Woche::N,nedēļa,שבוע
1144,Monat::N,тӧлысь,חדש
1145,Monat::N,mēnesis,חדש
1146,Jahr::N,во,שנה
1147,Jahr::N,gads,שנה
1148,Frühling::N,тулыс,אביב
1149,Frühling::N,pavasaris,אביב
1150,Sommer::N,гожӧм,קיץ
1151,Sommer::N,vasara,קיץ
1152,Herbst::N,ар,סתו
1153,Herbst::N,rudens,סתו
1154,Winter::N,тӧв,חרף
1155,Winter::N,ziema,חרף
1156,Januar::N,тӧв шӧр,ינואר
1157,Januar::N,janvāris,ינואר
1158,Februar::N,урасьӧм,פברואר
1159,Februar::N,februāris,פברואר
1160,März::N,рака,מרץ
1161,März::N,marts,מרץ
1162,April::N,кос му,אפריל
1163,April::N,aprīlis,אפריל
1164,Mai::N,ода-кора,מאי
1165,Mai::N,maijs,מאי
1166,Juni::N,лӧддза-номъя,יוני
1167,Juni::N,jūnijs,יוני
1168,Juli::N,сора,יולי
1169,Juli::N,jūlijs,יולי
1170,August::N,моз,אוגוסט
1171,August::N,augusts,אוגוסט
1172,September::N,кӧч,ספטמבר
1173,September::N,septembris,ספטמבר
1174,Oktober::N,йирым,אוקטובר
1175,Oktober::N,oktobris,אוקטובר
1176,November::N,вӧльгым,נובמבר
1177,November::N,novembris,נובמבר
1178,Dezember::N,ӧшым,דצמבר
1179,Dezember::N,decembris,דצמבר
1180,Montag::N,выльлун,יום שני
1181,Montag::N,pirmdiena,יום שני
1182,Dienstag::N,воторник,יום שלישי
1183,Dienstag::N,otrdiena,יום שלישי
1184,Mittwoch::N,середа,יום רביעי
1185,Mittwoch::N,trešdiena,יום רביעי
1186,Donnerstag::N,четверг,יום חמישי
1187,Donnerstag::N,ceturtdiena,יום חמישי
1188,Freitag::N,пекнича,יום ששי
1189,Freitag::N,piektdiena,יום ששי
1190,Samstag::N,субӧта,יום שבת
1191,Samstag::N,sestdiena,יום שבת
1192,Sonntag::N,вӧскресенньӧ,יום ראשון
1193,Sonntag::N,svētdiena,יום ראשון
1194,groß::A,ыджыд,גדול
1195,groß::A,dižs,גדול
1196,groß::A,liels,גדול
1197,klein::A,ичӧт,קטן
1198,klein::A,mazs,קטן
1199,lang::A,кузь,ארך
1200,lang::A,garš,ארך
1201,kurz::A,дженьыд,קצר
1202,kurz::A,īss,קצר
1203,breit::A,ота,רחב
1204,breit::A,паськыд,רחב
1205,breit::A,plats,רחב
1206,schmal::A,оттӧм,צר
1207,schmal::A,tievs,צר
1208,dicht::A,сук,צפוף
1209,dicht::A,blīvs,צפוף
1210,dick[Gegenstand]::A,кыз,עבה
1211,dick[Gegenstand]::A,biezs,עבה
1212,dünn::A,вӧсни,דק
1213,dünn::A,вӧсньыд,דק
1214,dünn::A,plāns,דק
1215,fein::A,посни,מעדן
1216,fein::A,smalks,מעדן
1217,fest::A,зумыд,מוצק
1218,fest::A,tvirts,מוצק
1219,fest::A,noturīgs,מוצק
1220,flach::A,плавкӧс,שטוח
1221,flach::A,тшӧтшкӧс,שטוח
1222,flach::A,lēzens,שטוח
1223,flach::A,līdzens,שטוח
1224,glatt::A,вольк,חלק
1225,glatt::A,мольыд,חלק
1226,glatt::A,gluds,חלק
1227,glatt::A,slidens,חלק
1228,hart::A,зумыд,קשיח
1229,hart::A,ciets,קשיח
1230,weich::A,небыд,רך
1231,weich::A,mīksts,רך
1232,rund::A,гӧгрӧс,עגל
1233,rund::A,apaļš,עגל
1234,spitz::A,ёсь йыла,חד
1235,spitz::A,smails,חד
1236,scharf::A,ёсь,חד
1237,scharf::A,ass,חד
1238,stumpf::A,ныж,קהה
1239,stumpf::A,truls,קהה
1240,stumpf::A,strups,קהה
1241,schwer::A,сьӧкыд,כבד
1242,schwer::A,smags,כבד
1243,schön::A,мича,יפה
1244,schön::A,лӧсьыд,יפה
1245,schön::A,daiļš,יפה
1246,schön::A,skaists,יפה
1247,heiß::A,пӧсь,חם
1248,heiß::A,karsts,חם
1249,warm::A,шоныд,חם
1250,warm::A,silts,חם
1251,kalt::A,кӧдзыд,קר
1252,kalt::A,salts,קר
1253,kalt::A,auksts,קר
1254,kühl::A,юзыд,צונן
1255,kühl::A,ыркыд,צונן
1256,kühl::A,vēss,צונן
1257,kühl::A,dzestrs,צונן
1258,frisch::A,выль,טרי
1259,frisch::A,svaigs,טרי
1260,feucht::A,уль,לח
1261,feucht::A,mitrs,לח
1262,feucht::A,drēgns,לח
1263,nass::A,ва,רטוב
1264,nass::A,slapjš,רטוב
1265,trocken::A,кос,יבש
1266,trocken::A,sauss,יבש
1267,voll::A,кыз,מלא
1268,voll::A,pilns,מלא
1269,leer::A,куш,ריק
1270,leer::A,тыртӧм,ריק
1271,leer::A,tukšs,ריק
1272,offen::A,восьса,פתוח
1273,offen::A,vaļējs,פתוח
1274,offen::A,atvērts,פתוח
1275,geschlossen::A,пӧдса,סגור
1276,geschlossen::A,slēgts,סגור
1277,sauber::A,сӧстӧм,נקי
1278,sauber::A,tīrs,נקי
1279,sauber::A,spodrs,נקי
1280,schmutzig::A,няйт,מלכלך
1281,schmutzig::A,netīrs,מלכלך
1282,schmutzig::A,dubļains,מלכלך
1283,roh::A,уль,חי
1284,roh::A,jēls,חי
1285,reif::A,кисьмӧм,בשל
1286,reif::A,gatavs,בשל
1287,reif::A,nobriedis,בשל
1288,lecker::A,чӧскыд,טעים
1289,lecker::A,gards,טעים
1290,lecker::A,garšīgs,טעים
1291,süß::A,юмов,מתוק
1292,süß::A,чӧскыд,מתוק
1293,süß::A,salds,מתוק
1294,bitter::A,курыд,מר
1295,bitter::A,sūrs,מר
1296,bitter::A,rūgts,מר
1297,sauer::A,шома,חמוץ
1298,sauer::A,skābs,חמוץ
1299,hell::A,югыд,בהיר
1300,hell::A,gaišs,בהיר
1301,dunkel::A,пемыд,עמום
1302,dunkel::A,tumšs,עמום
1303,schwarz::A,сьӧд,שחר
1304,schwarz::A,melns,שחר
1305,weiß::A,еджыд,לבן
1306,weiß::A,balts,לבן
1307,rot::A,гӧрд,אדם
1308,rot::A,sarkans,אדם
1309,gelb::A,виж,צהב
1310,gelb::A,dzeltens,צהב
1311,blau::A,лӧз,כחל
1312,blau::A,zils,כחל
1313,grün::A,веж,ירק
1314,grün::A,турунвиж,ירק
1315,grün::A,zaļš,ירק
1316,grau::A,руд,אפר
1317,grau::A,pelēks,אפר
1318,bunt::A,сера,צבעוני
1319,bunt::A,raibs,צבעוני
1320,bunt::A,krāsains,צבעוני
1321,billig::A,донтӧг,זול
1322,billig::A,lēts,זול
1323,teuer::A,дона,יקר
1324,teuer::A,dārgs,יקר
1325,wertvoll::A,дона,יקר ערך
1326,wertvoll::A,vērtīgs,יקר ערך
1327,blind::A,синтӧм,עור
1328,blind::A,akls,עור
1329,taub::A,пельтӧм,חרש
1330,taub::A,kurls,חרש
1331,kräftig::A,вынйӧра,חסן
1332,kräftig::A,spēcīgs,חסן
1333,stark::A,ён,חזק
1334,stark::A,вына,חזק
1335,stark::A,stiprs,חזק
1336,schwach::A,жеб,חלש
1337,schwach::A,vājš,חלש
1338,fett::A,госа,שמן
1339,fett::A,brangs,שמן
1340,schlank::A,веськыд,רזה
1341,schlank::A,slaids,רזה
1342,hübsch::A,мича,יפה תאר
1343,hübsch::A,лӧсьыд,יפה תאר
1344,hübsch::A,glīts,יפה תאר
1345,böse::A,лёк,רשע
1346,böse::A,ļauns,רשע
1347,böse::A,negants,רשע
1348,dumm::A,йӧй,טפש
1349,dumm::A,вежӧртӧм,טפש
1350,dumm::A,stulbs,טפש
1351,dumm::A,muļķīgs,טפש
1352,faul::A,дыш,עצלן
1353,faul::A,slinks,עצלן
1354,fleißig::A,зільысь,חרוץ
1355,fleißig::A,čakls,חרוץ
1356,fleißig::A,cītīgs,חרוץ
1357,geizig::A,топыд,קמצן
1358,geizig::A,skops,קמצן
1359,geizig::A,sīksts,קמצן
1360,klug::A,юра,נבון
1361,klug::A,юра,פקח
1362,klug::A,вежӧра,נבון
1363,klug::A,вежӧра,פקח
1364,klug::A,gudrs,נבון
1365,klug::A,gudrs,פקח
1366,geschickt::A,кипода,מימן
1367,geschickt::A,кужысь,מימן
1368,geschickt::A,manīgs,מימן
1369,lieb::A,муса,יקר
1370,lieb::A,муса,אהוב
1371,lieb::A,мича,יקר
1372,lieb::A,мича,אהוב
1373,lieb::A,лӧсьыд,יקר
1374,lieb::A,лӧсьыд,אהוב
1375,lieb::A,mīļš,יקר
1376,lieb::A,mīļš,אהוב
1377,lustig::A,кыпыд,עליז
1378,lustig::A,jautrs,עליז
1379,sanft::A,мелі,עדין
1380,sanft::A,liegs,עדין
1381,hungrig::A,тшыг,רעב
1382,hungrig::A,izsalcis,רעב
1383,krank::A,висьысь,חולה
1384,krank::A,slims,חולה
1385,nackt::A,пасьтӧм,ערום
1386,nackt::A,pliks,ערום
1387,traurig::A,гажтӧм,עצוב
1388,traurig::A,bēdīgs,עצוב
1389,traurig::A,skumīgs,עצוב
1390,lebendig::A,ловъя,חי
1391,lebendig::A,dzīvs,חי
1392,gut::A,бур,טוב
1393,gut::A,labs,טוב
1394,schlecht::A,лёк,גרוע
1395,schlecht::A,омӧль,גרוע
1396,schlecht::A,slikts,גרוע
1397,richtig::A,инӧд,נכון
1398,richtig::A,riktīgs,נכון
1399,schlimm::A,омӧль,רע
1400,schlimm::A,туйтӧм,רע
1401,schlimm::A,nelāgs,רע
1402,schlimm::A,nejauks,רע
1403,wahr::A,абу ылӧг,אמתי
1404,wahr::A,īsts,אמתי
1405,wahr::A,patiess,אמתי
1406,alt::A,важ,ישן
1407,alt::A,sens,ישן
1408,alt::A,vęcs,ישן
1409,neu::A,выль,חדש
1410,neu::A,jauns,חדש
1411,ehemalig::A,вӧвлӧм,לשעבר
1412,ehemalig::A,bijušais,לשעבר
1413,alt[Lebewesen]::A,пӧрысь,זקן
1414,alt[Lebewesen]::A,vecs,זקן
1415,jung::A,том,צעיר
1416,jung::A,jauns,צעיר
1417,arm::A,гӧль,עני
1418,arm::A,nabags,עני
1419,reich::A,озыр,עשיר
1420,reich::A,bagāts,עשיר
1421,bekannt::A,тӧдса,ידוע
1422,bekannt::A,zināms,ידוע
1423,bekannt::A,pazīstams,ידוע
1424,berühmt::A,нималан,מפרסם
1425,berühmt::A,кывсян,מפרסם
1426,berühmt::A,slavens,מפרסם
1427,fremd::A,йӧз,זר
1428,fremd::A,svešs,זר
1429,verschieden::A,абу ӧткодь,שונה
1430,verschieden::A,разнӧй,שונה
1431,verschieden::A,dažāds,שונה
1432,nah::A,матыс,קרוב
1433,nah::A,tuvs,קרוב
1434,fern::A,ылі,רחוק
1435,fern::A,tāls,רחוק
1436,linker::A,шуйга,שמאלי
1437,linker::A,kreisais,שמאלי
1438,rechter::A,веськыд,ימין
1439,rechter::A,labais,ימין
1440,anderer::A,мукӧд,אחר
1441,anderer::A,otrs,אחר
1442,erster::A,медводдза,ראשון
1443,erster::A,pirmais,ראשון
1444,zweiter::A,мӧд,שני
1445,zweiter::A,otrais,שני
1446,dritter::A,коймӧд,שלישי
1447,dritter::A,trešais,שלישי
1448,letzter::A,бӧръя,אחרון
1449,letzter::A,beidzamais,אחרון
1450,allein::ADV,ӧтка,לבד
1451,allein::ADV,viens pats,לבד
1452,auf einmal::ADV,ӧтпырйӧ,בו-זמנית
1453,auf einmal::ADV,reizē,בו-זמנית
1454,zusammen::ADV,тшӧтш,ביחד
1455,zusammen::ADV,kopā,ביחד
1456,zusammen::ADV,vienviet,ביחד
1457,lange::ADV,дыр,הרבה זמן
1458,lange::ADV,ilgi,הרבה זמן
1459,plötzlich::ADV,друг,לפתע
1460,plötzlich::ADV,друг,פתאום
1461,plötzlich::ADV,pēkšņi,לפתע
1462,plötzlich::ADV,pēkšņi,פתאום
1463,sofort::ADV,дзик пыр,מיד
1464,sofort::ADV,tūlīt,מיד
1465,später::ADV,сэсся,לאחר זמן
1466,später::ADV,сэсся,יותר מאחר
1467,später::ADV,vēlāk,לאחר זמן
1468,später::ADV,vēlāk,יותר מאחר
1469,jetzt::ADV,ӧні,עכשיו
1470,jetzt::ADV,tagad,עכשיו
1471,heute::ADV,талун,היום
1472,heute::ADV,šodien,היום
1473,morgen::ADV,аски,מחר
1474,morgen::ADV,rīt,מחר
1475,bald::ADV,регыд,בקרוב
1476,bald::ADV,drīz,בקרוב
1477,dann::ADV,бӧрын,אחר-כך
1478,dann::ADV,бӧрти,אחר-כך
1479,dann::ADV,tad,אחר-כך
1480,gestern::ADV,тӧнлун,אתמול
1481,gestern::ADV,vakar,אתמול
1482,einst::ADV,ӧтчыд,לפנים
1483,einst::ADV,ӧтпыр,לפנים
1484,einst::ADV,citreiz,לפנים
1485,damals::ADV,сэки,אז
1486,damals::ADV,toreiz,אז
1487,danach::ADV,сэсся,אחר-כך
1488,danach::ADV,pēc tam,אחר-כך
1489,vorher::ADV,войдӧр,לפני זה
1490,vorher::ADV,iepriekš,לפני זה
1491,vorher::ADV,pirms tam,לפני זה
1492,zuerst::ADV,войдӧр,קדם
1493,zuerst::ADV,vis'pirms,קדם
1494,einmal::ADV,ӧтчыдысь,פעם
1495,einmal::ADV,reiz,פעם
1496,einmal::ADV,vienreiz,פעם
1497,manchmal::ADV,корсюрӧ,לפעמים
1498,manchmal::ADV,dažkārt,לפעמים
1499,oft::ADV,тшӧкыда,לעתים קרובות
1500,oft::ADV,bieži,לעתים קרובות
1501,immer::ADV,век,תמיד
1502,immer::ADV,allaž,תמיד
1503,immer::ADV,vien'mēr,תמיד
1504,niemals::ADV,оз некор,אף פעם
1505,niemals::ADV,nemūžam,אף פעם
1506,hier::ADV,со,כאן
1507,hier::ADV,тонӧ,כאן
1508,hier::ADV,te,כאן
1509,hier::ADV,šeit,כאן
1510,hierhin::ADV,татчӧ,פה
1511,hierhin::ADV,талань,פה
1512,hierhin::ADV,šurp,פה
1513,hierhin::ADV,uz šejieni,פה
1514,von hier::ADV,тасянь,מפה
1515,von hier::ADV,no šejienes,מפה
1516,dort::ADV,сэні,שם
1517,dort::ADV,tur,שם
1518,dorthin::ADV,сэтчӧ,שם
1519,dorthin::ADV,turp,שם
1520,dorthin::ADV,uz turieni,שם
1521,geradeaus::ADV,веськыда,ישר
1522,geradeaus::ADV,taisni uz priekšu,ישר
1523,vorwärts::ADV,водзӧ,קדימה
1524,vorwärts::ADV,uz priekšu,קדימה
1525,rückwärts::ADV,бӧрӧ,לאחור
1526,rückwärts::ADV,atmuguriski,לאחור
1527,zurück::ADV,бӧр,בחזרה
1528,zurück::ADV,бӧр,אחורנית
1529,zurück::ADV,atpakāļ,בחזרה
1530,zurück::ADV,atpakāļ,אחורנית
1531,unten::ADV,улын,למטה
1532,unten::ADV,уліын,למטה
1533,unten::ADV,lejā,למטה
1534,unten::ADV,apakšā,למטה
1535,hinab::ADV,улӧ,למטה
1536,hinab::ADV,увлан,למטה
1537,hinab::ADV,uz leju,למטה
1538,oben::ADV,вылын,מעל
1539,oben::ADV,вылын,למעלה
1540,oben::ADV,выліын,מעל
1541,oben::ADV,выліын,למעלה
1542,oben::ADV,virsū,מעל
1543,oben::ADV,virsū,למעלה
