,Concept_ID,lv,mdf
782,Last::N,krava,сталма
783,Gang::N,мунӧм,молема
784,Gang::N,ветлӧм,молема
785,Gang::N,eja,молема
786,Gang::N,gājums,молема
787,Schritt::N,воськов,аськолкс
788,Schritt::N,воськовтӧм,аськолкс
789,Schritt::N,solis,аськолкс
790,Norden::N,войвыв,якшама шире
791,Norden::N,ziemeļi,якшама шире
792,Süden::N,лунвыв,ля́мбе ши́ре
793,Süden::N,dienvidi,ля́мбе ши́ре
794,Westen::N,рытыв,ши валгома шире
795,Westen::N,rietumi,ши валгома шире
796,Osten::N,асыв,шинь стяма шире
797,Osten::N,austrumi,шинь стяма шире
798,Holz::N,пу,вирь
799,Holz::N,пу,шуфта
800,Holz::N,koks,вирь
801,Holz::N,koks,шуфта
802,Holz::N,koksne,вирь
803,Holz::N,koksne,шуфта
804,Brett::N,пӧв,лавця
805,Brett::N,dēlis,лавця
806,Platte::N,плита,плита́
807,Platte::N,plate,плита́
808,Platte::N,plāksne,плита́
809,Stütze::N,пыкӧд,неже
810,Stütze::N,мыджӧд,неже
811,Stütze::N,balsts,неже
812,Stütze::N,atspaids,неже
813,Stange::N,потш,олга
814,Stange::N,maikste,олга
815,Stock::N,бедь,байдек
816,Stock::N,boze,байдек
817,Stock::N,spieķis,байдек
818,Stab::N,зир,олгоня
819,Stab::N,zizlis,олгоня
820,Rohr::N,труба,турама
821,Rohr::N,caurule,турама
822,Haus::N,керка,куд
823,Haus::N,māja,куд
824,Heim::N,горт,куд
825,Heim::N,mājas,куд
826,Ofen::N,пач,пянакуд
827,Ofen::N,krāsns,пянакуд
828,Fußboden::N,джодж,кия́кс
829,Fußboden::N,grīda,кия́кс
830,Tisch::N,пызан,шра
831,Tisch::N,пызан,моркш
832,Tisch::N,galds,шра
833,Tisch::N,galds,моркш
834,Stuhl::N,улӧс,стул
835,Stuhl::N,krēsls,стул
836,Wiege::N,зыбка,нюря́м
837,Wiege::N,šūpulis,нюря́м
838,Bett::N,вольпась,ацам
839,Bett::N,gulta,ацам
840,Regal::N,джадж,лавцяланга
841,Regal::N,plaukts,лавцяланга
842,Kiste::N,куд,парга
843,Kiste::N,ящик,парга
844,Kiste::N,kaste,парга
845,Kiste::N,šķirsts,парга
846,Fenster::N,ӧшинь,валмья
847,Fenster::N,logs,валмья
848,Tür::N,ӧдзӧс,кенкш
849,Tür::N,durvis,кенкш
850,Tor::N,дзиръя,ортат
851,Tor::N,vārti,ортат
852,Zaun::N,потшӧс,перяфкс
853,Zaun::N,žogs,перяфкс
854,Dach::N,вевт,кудпря
855,Dach::N,jumts,кудпря
856,Leiter::N,пос,куцема
857,Leiter::N,kāpnes,куцема
858,Leiter::N,redeles,куцема
859,Besen::N,рос,тяльме
860,Besen::N,slota,тяльме
861,Spaten::N,зыр,ка́йме
862,Spaten::N,lāpsta,ка́йме
863,Schaufel::N,тэльӧб,ко́поня
864,Schaufel::N,тэльӧб,ця́рдом
865,Schaufel::N,liekšķere,ко́поня
866,Schaufel::N,liekšķere,ця́рдом
867,Gabel::N,вилки,ця́нгоня
868,Gabel::N,dakšiņa,ця́нгоня
869,Löffel::N,пань,куцю
870,Löffel::N,karote,куцю
871,Messer::N,пурт,пеель
872,Messer::N,nazis,пеель
873,Nagel::N,тув,эска
874,Nagel::N,кӧрт тув,эска
875,Nagel::N,nagla,эска
876,Netz::N,тыв,
877,Netz::N,tīkls,
878,Haken::N,крук,кя́чказ
879,Haken::N,āķis,кя́чказ
880,Haken::N,kāsis,кя́чказ
881,Haken::N,krampis,кя́чказ
882,Griff::N,нуд,недь
883,Griff::N,нуд,кунда́мка
884,Griff::N,kāts,недь
885,Griff::N,kāts,кунда́мка
886,Griff::N,rokturis,недь
887,Griff::N,rokturis,кунда́мка
888,Schloss::N,томан,замо́к
889,Schloss::N,aizslēgs,замо́к
890,Bild::N,серпас,карти́на
891,Bild::N,glezna,карти́на
892,Figur::N,пертас,ронга-понда
893,Figur::N,вежньӧг,ронга-понда
894,Figur::N,figūra,ронга-понда
895,Puppe::N,акань,ня́ка
896,Puppe::N,lelle,ня́ка
897,Beutel::N,мешӧк,кяскав
898,Beutel::N,kule,кяскав
899,Beutel::N,maisiņš,кяскав
900,Bündel::N,кӧртӧд,кярьме
901,Bündel::N,sainis,кярьме
902,Tasche::N,сумка,кошяльня
903,Tasche::N,soma,кошяльня
904,Eimer::N,ведра,ве́дарка
905,Eimer::N,spainis,ве́дарка
906,Deckel::N,пӧдан,тавадкс
907,Deckel::N,пӧдан,вельхкс
908,Deckel::N,тупкӧд,тавадкс
909,Deckel::N,тупкӧд,вельхкс
910,Deckel::N,vāks,тавадкс
911,Deckel::N,vāks,вельхкс
912,Geschirr::N,дозмук,кядьге
913,Geschirr::N,тасьті-пань,кядьге
914,Geschirr::N,trauki,кядьге
915,Sack::N,мешӧк,кяскав
916,Sack::N,maiss,кяскав
917,Tasse::N,бекар,ша́ваня
918,Tasse::N,тасьті,ша́ваня
919,Tasse::N,tase,ша́ваня
920,Topf::N,гырнич,кавозь
921,Topf::N,pods,кавозь
922,Kessel::N,пӧрт,сргавозь
923,Kessel::N,katls,сргавозь
924,Essen::N,сёйӧм,ярхцама
925,Essen::N,ēdiens,ярхцама
926,Nahrung::N,сёян,ярхцампяль
927,Nahrung::N,barība,ярхцампяль
928,Speise::N,сёян,ярхцама
929,Speise::N,сёянтор,ярхцама
930,Speise::N,ēdiens,ярхцама
931,Fleisch::N,яй,пал
932,Fleisch::N,яй,сиволь
933,Fleisch::N,gaļa,пал
934,Fleisch::N,gaļa,сиволь
935,Getreide::N,нянь,сёра
936,Getreide::N,labība,сёра
937,Brei::N,рок,ям
938,Brei::N,putra,ям
939,Brei::N,biezenis,ям
940,Brot::N,нянь,кши
941,Brot::N,maize,кши
942,Scheibe::N,шӧрӧм,кочам
943,Scheibe::N,чӧлан,кочам
944,Scheibe::N,šķēle,кочам
945,Scheibe::N,rieciens,кочам
946,Fett::N,гос,куя́
947,Fett::N,тшог,куя́
948,Fett::N,tauki,куя́
949,Butter::N,вый,вай
950,Butter::N,sviests,вай
951,Öl::N,вый,вай
952,Öl::N,eļļa,вай
953,Salz::N,сов,сал
954,Salz::N,sāls,сал
955,Suppe::N,шыд,шонгарям
956,Suppe::N,шыд,коршампяль
957,Suppe::N,zupa,шонгарям
958,Suppe::N,zupa,коршампяль
959,Honig::N,ма,медь
960,Honig::N,medus,медь
961,Milch::N,йӧв,лофца
962,Milch::N,piens,лофца
963,Tee::N,чай,чай
964,Tee::N,tēja,чай
965,Leder::N,ку,кедь
966,Leder::N,āda,кедь
967,Wolle::N,вурун,пона
968,Wolle::N,vilna,пона
969,Stoff::N,дӧра,котф
970,Stoff::N,drāna,котф
971,Stoff::N,audums,котф
972,Nadel::N,ем,салмокс
973,Nadel::N,adata,салмокс
974,Faden::N,сунис,сюре
975,Faden::N,diegs,сюре
976,Faden::N,pavediens,сюре
977,Knopf::N,кизь,пуня
978,Knopf::N,poga,пуня
979,Knoten::N,гӧрӧд,сюлма
980,Knoten::N,mezgls,сюлма
981,Farbe::N,краска,архтомбяль
982,Farbe::N,вап,архтомбяль
983,Farbe::N,krāsa,архтомбяль
984,Kleidung::N,паськӧм,щам
985,Kleidung::N,tērps,щам
986,Kleidung::N,drēbes,щам
987,Hemd::N,дӧрӧм,па́нар
988,Hemd::N,krekls,па́нар
989,Kragen::N,воротник,сиве
990,Kragen::N,apkakle,сиве
991,Ärmel::N,сос,ожа
992,Ärmel::N,piedurkne,ожа
993,Hose::N,гач,понкст
994,Hose::N,bikses,понкст
995,Gürtel::N,вӧнь,каркс
996,Gürtel::N,josta,каркс
997,Mütze::N,шапка,вазь
998,Mütze::N,cepure,вазь
999,Schuh::N,башмак,башма́к
1000,Schuh::N,ботинки,башма́к
1001,Schuh::N,kurpe,башма́к
1002,Stiefel::N,сапӧг,кя́ме
1003,Stiefel::N,zābaks,кя́ме
1004,Ring::N,кытш,суркс
1005,Ring::N,gredzens,суркс
1006,Band::N,лента,керькс
1007,Band::N,лента,лента
1008,Band::N,вундас,керькс
1009,Band::N,вундас,лента
1010,Band::N,lente,керькс
1011,Band::N,lente,лента
1012,Kamm::N,сынан,сюрьхцем
1013,Kamm::N,ķemme,сюрьхцем
1014,Spiegel::N,рӧмпӧштан,ванома
1015,Spiegel::N,spogulis,ванома
1016,Riemen::N,тасма,шнань каркс
1017,Riemen::N,siksna,шнань каркс
1018,Schnur::N,гез,пикс
1019,Schnur::N,гез,карькскя
1020,Schnur::N,aukla,пикс
1021,Schnur::N,aukla,карькскя
1022,Leine::N,юргез,вядьме
1023,Leine::N,saite,вядьме
1024,Decke::N,эшкын,вельхкс
1025,Decke::N,шебрас,вельхкс
1026,Decke::N,sega,вельхкс
1027,Kissen::N,юрлӧс,тоду
1028,Kissen::N,spilvens,тоду
1029,Tuch::N,чышъян,руця́
1030,Tuch::N,vadmala,руця́
1031,Handtuch::N,ки чышкӧд,на́рдама
1032,Handtuch::N,кизьчышъян,на́рдама
1033,Handtuch::N,dvielis,на́рдама
1034,Kraft::N,этш,вий
1035,Kraft::N,эбӧс,вий
1036,Kraft::N,spēks,вий
1037,Stärke::N,ёнлун,вииши
1038,Stärke::N,чорыдлун,вииши
1039,Stärke::N,stiprums,вииши
1040,Gesundheit::N,дзоньвидзалун,шумбраши́
1041,Gesundheit::N,veselība,шумбраши́
1042,Krankheit::N,висьӧм,урма́
1043,Krankheit::N,висьӧм,сярядема
1044,Krankheit::N,slimība,урма́
1045,Krankheit::N,slimība,сярядема
1046,Schmerz::N,висьӧм,маряма
1047,Schmerz::N,sāpes,маряма
1048,Wunde::N,дой,керф
1049,Wunde::N,brūce,керф
1050,Wunde::N,jēlums,керф
1051,Fieber::N,жар,маштыкс
1052,Fieber::N,drudzis,маштыкс
1053,Fieber::N,karstums,маштыкс
1054,Arznei::N,лекарство,надо́бья
1055,Arznei::N,лекарство,пъчка́фтома
1056,Arznei::N,зелля,надо́бья
1057,Arznei::N,зелля,пъчка́фтома
1058,Arznei::N,zāles,надо́бья
1059,Arznei::N,zāles,пъчка́фтома
1060,Arznei::N,medikaments,надо́бья
1061,Arznei::N,medikaments,пъчка́фтома
1062,Brücke::N,пос,седь
1063,Brücke::N,tilts,седь
1064,Brunnen::N,юкмӧс,эши
1065,Brunnen::N,aka,эши
1066,Weide::N,пӧскӧтина,ванома васта
1067,Weide::N,ganības,ванома васта
1068,Pfad::N,туй,ян
1069,Pfad::N,туй,киня́
1070,Pfad::N,кыснан,ян
1071,Pfad::N,кыснан,киня́
1072,Pfad::N,taka,ян
1073,Pfad::N,taka,киня́
1074,Weg::N,туй,ки
1075,Weg::N,ceļš,ки
1076,Straße::N,туй,ки
1077,Straße::N,iela,ки
1078,Dorf::N,сикт,веле
1079,Dorf::N,ciems,веле
1080,Stadt::N,кар,ош
1081,Stadt::N,pilsēta,ош
1082,Brief::N,письмӧ,сёрма
1083,Brief::N,vēstule,сёрма
1084,Buch::N,небӧг,книга
1085,Buch::N,grāmata,книга
1086,Buchstabe::N,шыпас,бу́ква
1087,Buchstabe::N,burts,бу́ква
1088,Zeitung::N,газет,газе́та
1089,Zeitung::N,avīze,газе́та
1090,Zeitung::N,laikraksts,газе́та
1091,Leben::N,лов,эряф
1092,Leben::N,лов,эряма
1093,Leben::N,олӧм,эряф
1094,Leben::N,олӧм,эряма
1095,Leben::N,dzīve,эряф
1096,Leben::N,dzīve,эряма
1097,Tod::N,кулӧм,кулома́
1098,Tod::N,nāve,кулома́
1099,Grab::N,гу,калма
1100,Grab::N,kaps,калма
1101,Kirche::N,вичко,це́рькав
1102,Kirche::N,baznīca,це́рькав
1103,Sünde::N,мыж,пежеть
1104,Sünde::N,мыж,муворкс
1105,Sünde::N,grēks,пежеть
1106,Sünde::N,grēks,муворкс
1107,Gott::N,ен,шкай
1108,Gott::N,dievs,шкай
1109,Arbeiter::N,уджалысь,трудендай
1110,Arbeiter::N,уджалысь,работник
1111,Arbeiter::N,strādnieks,трудендай
1112,Arbeiter::N,strādnieks,работник
1113,Chef::N,юралысь,азор
1114,Chef::N,юралысь,оцюня
1115,Chef::N,веськӧдлысь,азор
1116,Chef::N,веськӧдлысь,оцюня
1117,Chef::N,šefs,азор
1118,Chef::N,šefs,оцюня
1119,Chef::N,vadītajs,азор
1120,Chef::N,vadītajs,оцюня
1121,Chef::N,priekšnieks,азор
1122,Chef::N,priekšnieks,оцюня
1123,Meister::N,вӧчысь,мастяр
1124,Meister::N,meistars,мастяр
1125,Arzt::N,врач,врач
1126,Arzt::N,врач,доктор
1127,Arzt::N,бурдӧдысь,врач
1128,Arzt::N,бурдӧдысь,доктор
1129,Arzt::N,ārsts,врач
1130,Arzt::N,ārsts,доктор
1131,Lehrer::N,велӧдысь,учи́тель
1132,Lehrer::N,skolotājs,учи́тель
1133,Geld::N,сьӧм,ярмакт
1134,Geld::N,nauda,ярмакт
1135,Geschäft::N,удж,ладяфкс
1136,Geschäft::N,удж,ладяф тев
1137,Geschäft::N,bizness,ладяфкс
1138,Geschäft::N,bizness,ладяф тев
1139,Geschäft::N,darījums,ладяфкс
1140,Geschäft::N,darījums,ладяф тев
1141,Laden::N,вузасянін,ла́вка
1142,Laden::N,bode,ла́вка
1143,Laden::N,veikals,ла́вка
1144,Preis::N,дон,питне
1145,Preis::N,cena,питне
1146,Ware::N,тӧвар,миф
1147,Ware::N,тӧвар,ра́маф
1148,Ware::N,prece,миф
1149,Ware::N,prece,ра́маф
1150,Nutzen::N,воӧм,пара
1151,Nutzen::N,воӧм,лезкс
1152,Nutzen::N,выгӧда,пара
1153,Nutzen::N,выгӧда,лезкс
1154,Nutzen::N,labums,пара
1155,Nutzen::N,labums,лезкс
1156,Reichtum::N,озырлун,ко́зяши
1157,Reichtum::N,bagātība,ко́зяши
1158,Welt::N,енкӧла,свет
1159,Welt::N,pasaule,свет
1160,Land::N,му,мастор
1161,Land::N,zeme,мастор
1162,Staat::N,канму,государства
1163,Staat::N,государство,государства
1164,Staat::N,valsts,государства
1165,König::N,кан,король
1166,König::N,ķēniņš,король
1167,König::N,karalis,король
1168,Macht::N,каналӧм,азорондама
1169,Macht::N,каналӧм,азорксши
1170,Macht::N,vara,азорондама
1171,Macht::N,vara,азорксши
1172,Grenze::N,су,ёткаян
1173,Grenze::N,суйӧр,ёткаян
1174,Grenze::N,robeža,ёткаян
1175,Krieg::N,ожман,война́
1176,Krieg::N,karš,война́
1177,Feind::N,враг,душман
1178,Feind::N,враг,каршек тюри
1179,Feind::N,вӧрӧг,душман
1180,Feind::N,вӧрӧг,каршек тюри
1181,Feind::N,ienaidnieks,душман
1182,Feind::N,ienaidnieks,каршек тюри
1183,Gewalt::N,мырдöналöм,наругама
1184,Gewalt::N,vara,наругама
1185,Gewalt::N,vardarbība,наругама
1186,Kampf::N,вермасьӧм,тюрема́
1187,Kampf::N,cīņa,тюрема́
1188,Bogen[Waffe]::N,ньӧввуж,нал
1189,Bogen[Waffe]::N,loks,нал
1190,Pfeil::N,ньӧв,нал
1191,Pfeil::N,bulta,нал
1192,Gewehr::N,пишшаль,винто́вка
1193,Gewehr::N,šautene,винто́вка
1194,Fehler::N,сорсьӧм,эльбядькс
1195,Fehler::N,дзугсьӧм,эльбядькс
1196,Fehler::N,kļūda,эльбядькс
1197,Lüge::N,пӧръясьӧм,васькафнема
1198,Lüge::N,ылӧдлӧм,васькафнема
1199,Lüge::N,meli,васькафнема
1200,Schaden::N,лёк,зия́н
1201,Schaden::N,изъян,зия́н
1202,Schaden::N,пакӧсьт,зия́н
1203,Schaden::N,bojājums,зия́н
1204,Schaden::N,kaitējums,зия́н
1205,Unglück::N,шог,зия́н
1206,Unglück::N,kļūme,зия́н
1207,Unglück::N,klizma,зия́н
1208,Unglück::N,nelaime,зия́н
1209,Schuld::N,мыж,муворши
1210,Schuld::N,vaina,муворши
1211,Alter::N,арлыд,эряф кизот
1212,Alter::N,арлыд,эряфонь пинге
1213,Alter::N,vecums,эряф кизот
1214,Alter::N,vecums,эряфонь пинге
1215,Schluss::N,пом,пе
1216,Schluss::N,beigas,пе
1217,Zeit::N,кад,пинге
1218,Zeit::N,laiks,пинге
1219,Tag::N,лун,ши
1220,Tag::N,diena,ши
1221,Morgen::N,асыв,шобдава
1222,Morgen::N,rīts,шобдава
1223,Mittag::N,лун шӧр,шикучка
1224,Mittag::N,pusdiena,шикучка
1225,Abend::N,рыт,иля́дь
1226,Abend::N,vakars,иля́дь
1227,Nacht::N,вой,ве
1228,Nacht::N,nakts,ве
1229,Woche::N,вежон,недя́ля
1230,Woche::N,nedēļa,недя́ля
1231,Monat::N,тӧлысь,ков
1232,Monat::N,mēnesis,ков
1233,Jahr::N,во,киза
1234,Jahr::N,gads,киза
1235,Frühling::N,тулыс,тунда́
1236,Frühling::N,pavasaris,тунда́
1237,Sommer::N,гожӧм,киза
1238,Sommer::N,vasara,киза
1239,Herbst::N,ар,сёксе
1240,Herbst::N,rudens,сёксе
1241,Winter::N,тӧв,тяла
1242,Winter::N,ziema,тяла
1243,Januar::N,тӧв шӧр,кельмеков
1244,Januar::N,janvāris,кельмеков
1245,Februar::N,урасьӧм,уфайков
1246,Februar::N,februāris,уфайков
1247,März::N,рака,марайков
1248,März::N,marts,марайков
1249,April::N,кос му,шудиков
1250,April::N,aprīlis,шудиков
1251,Mai::N,ода-кора,панжиков
1252,Mai::N,maijs,панжиков
1253,Juni::N,лӧддза-номъя,лямбеков
1254,Juni::N,jūnijs,лямбеков
1255,Juli::N,сора,псиков
1256,Juli::N,jūlijs,псиков
1257,August::N,моз,сёроньков
1258,August::N,augusts,сёроньков
1259,September::N,кӧч,тюжягов
1260,September::N,septembris,тюжягов
1261,Oktober::N,йирым,кельмазаков
1262,Oktober::N,oktobris,кельмазаков
1263,November::N,вӧльгым,эйндамков
1264,November::N,novembris,эйндамков
1265,Dezember::N,ӧшым,кучкаков
1266,Dezember::N,decembris,кучкаков
1267,Montag::N,выльлун,одговши
1268,Montag::N,pirmdiena,одговши
1269,Dienstag::N,воторник,ша́вши
1270,Dienstag::N,otrdiena,ша́вши
1271,Mittwoch::N,середа,вержи
1272,Mittwoch::N,trešdiena,вержи
1273,Donnerstag::N,четверг,шува́ланя
1274,Donnerstag::N,ceturtdiena,шува́ланя
1275,Freitag::N,пекнича,пя́денця
1276,Freitag::N,piektdiena,пя́денця
1277,Samstag::N,субӧта,ёткши
1278,Samstag::N,sestdiena,ёткши
1279,Sonntag::N,вӧскресенньӧ,таргоши
1280,Sonntag::N,svētdiena,таргоши
1281,groß::A,ыджыд,оцю
1282,groß::A,dižs,оцю
1283,groß::A,liels,оцю
1284,klein::A,ичӧт,ёмла
1285,klein::A,mazs,ёмла
1286,lang::A,кузь,кува́ка
1287,lang::A,garš,кува́ка
1288,kurz::A,дженьыд,нюрьхкя́ня
1289,kurz::A,īss,нюрьхкя́ня
1290,breit::A,ота,кели
1291,breit::A,паськыд,кели
1292,breit::A,plats,кели
1293,schmal::A,оттӧм,тяйня
1294,schmal::A,tievs,тяйня
1295,dicht::A,сук,сиде
1296,dicht::A,сук,туста
1297,dicht::A,blīvs,сиде
1298,dicht::A,blīvs,туста
1299,dick[Gegenstand]::A,кыз,эчке
1300,dick[Gegenstand]::A,biezs,эчке
1301,dünn::A,вӧсни,шува́ня
1302,dünn::A,вӧсньыд,шува́ня
1303,dünn::A,plāns,шува́ня
1304,fein::A,посни,шува́ня
1305,fein::A,smalks,шува́ня
1306,fest::A,зумыд,кеме
1307,fest::A,tvirts,кеме
1308,fest::A,noturīgs,кеме
1309,flach::A,плавкӧс,лапш
1310,flach::A,тшӧтшкӧс,лапш
1311,flach::A,lēzens,лапш
1312,flach::A,līdzens,лапш
1313,glatt::A,вольк,вадяв
1314,glatt::A,вольк,такор
1315,glatt::A,мольыд,вадяв
1316,glatt::A,мольыд,такор
1317,glatt::A,gluds,вадяв
1318,glatt::A,gluds,такор
1319,glatt::A,slidens,вадяв
1320,glatt::A,slidens,такор
1321,hart::A,зумыд,калгода
1322,hart::A,ciets,калгода
1323,weich::A,небыд,ляпе
1324,weich::A,mīksts,ляпе
1325,rund::A,гӧгрӧс,кру́глай
1326,rund::A,apaļš,кру́глай
1327,spitz::A,ёсь йыла,ботаз
1328,spitz::A,ёсь йыла,оржа
1329,spitz::A,smails,ботаз
1330,spitz::A,smails,оржа
1331,scharf::A,ёсь,оржа
1332,scharf::A,ass,оржа
1333,stumpf::A,ныж,ношка
1334,stumpf::A,truls,ношка
1335,stumpf::A,strups,ношка
1336,schwer::A,сьӧкыд,стака
1337,schwer::A,smags,стака
1338,schön::A,мича,мазы
1339,schön::A,лӧсьыд,мазы
1340,schön::A,daiļš,мазы
1341,schön::A,skaists,мазы
1342,heiß::A,пӧсь,пси
1343,heiß::A,karsts,пси
1344,warm::A,шоныд,лямбе
1345,warm::A,silts,лямбе
1346,kalt::A,кӧдзыд,кельме
1347,kalt::A,salts,кельме
1348,kalt::A,auksts,кельме
1349,kühl::A,юзыд,эше
1350,kühl::A,ыркыд,эше
1351,kühl::A,vēss,эше
1352,kühl::A,dzestrs,эше
1353,frisch::A,выль,свежай
1354,frisch::A,svaigs,свежай
1355,feucht::A,уль,летьке
1356,feucht::A,mitrs,летьке
1357,feucht::A,drēgns,летьке
1358,nass::A,ва,начка
1359,nass::A,slapjš,начка
1360,trocken::A,кос,коське
1361,trocken::A,sauss,коське
1362,voll::A,кыз,пяшксе
1363,voll::A,pilns,пяшксе
1364,leer::A,куш,шава
1365,leer::A,тыртӧм,шава
1366,leer::A,tukšs,шава
1367,offen::A,восьса,панжада
1368,offen::A,восьса,виде
1369,offen::A,vaļējs,панжада
1370,offen::A,vaļējs,виде
1371,offen::A,atvērts,панжада
1372,offen::A,atvērts,виде
1373,geschlossen::A,пӧдса,пякстаф
1374,geschlossen::A,пӧдса,сёлгф
1375,geschlossen::A,slēgts,пякстаф
1376,geschlossen::A,slēgts,сёлгф
1377,sauber::A,сӧстӧм,ару
1378,sauber::A,tīrs,ару
1379,sauber::A,spodrs,ару
1380,schmutzig::A,няйт,рда́зу
1381,schmutzig::A,няйт,пя́ндра
1382,schmutzig::A,netīrs,рда́зу
1383,schmutzig::A,netīrs,пя́ндра
1384,schmutzig::A,dubļains,рда́зу
1385,schmutzig::A,dubļains,пя́ндра
1386,roh::A,уль,верок
1387,roh::A,jēls,верок
1388,reif::A,кисьмӧм,ке́нерьф
1389,reif::A,gatavs,ке́нерьф
1390,reif::A,nobriedis,ке́нерьф
1391,lecker::A,чӧскыд,танцти
1392,lecker::A,gards,танцти
1393,lecker::A,garšīgs,танцти
1394,süß::A,юмов,ламбама
1395,süß::A,чӧскыд,ламбама
1396,süß::A,salds,ламбама
1397,bitter::A,курыд,сяпи
1398,bitter::A,sūrs,сяпи
1399,bitter::A,rūgts,сяпи
1400,sauer::A,шома,шапама
1401,sauer::A,skābs,шапама
1402,hell::A,югыд,валда
1403,hell::A,gaišs,валда
1404,dunkel::A,пемыд,шобда
1405,dunkel::A,tumšs,шобда
1406,schwarz::A,сьӧд,равжа
1407,schwarz::A,melns,равжа
1408,weiß::A,еджыд,акша
1409,weiß::A,balts,акша
1410,rot::A,гӧрд,якстерь
1411,rot::A,sarkans,якстерь
1412,gelb::A,виж,тюжя́
1413,gelb::A,dzeltens,тюжя́
1414,blau::A,лӧз,сенем
1415,blau::A,zils,сенем
1416,grün::A,веж,пиже
1417,grün::A,веж,сянгяря
1418,grün::A,турунвиж,пиже
1419,grün::A,турунвиж,сянгяря
1420,grün::A,zaļš,пиже
1421,grün::A,zaļš,сянгяря
1422,grau::A,руд,уле
1423,grau::A,pelēks,уле
1424,bunt::A,сера,сёрмав
1425,bunt::A,raibs,сёрмав
1426,bunt::A,krāsains,сёрмав
1427,billig::A,донтӧг,у́цез
1428,billig::A,донтӧг,аф пи́тни
1429,billig::A,lēts,у́цез
1430,billig::A,lēts,аф пи́тни
1431,teuer::A,дона,пи́тни
1432,teuer::A,dārgs,пи́тни
1433,wertvoll::A,дона,питни
1434,wertvoll::A,vērtīgs,питни
1435,blind::A,синтӧм,сокор
1436,blind::A,akls,сокор
1437,taub::A,пельтӧм,пярав
1438,taub::A,kurls,пярав
1439,kräftig::A,вынйӧра,пяк вии
1440,kräftig::A,spēcīgs,пяк вии
1441,stark::A,ён,вии
1442,stark::A,вына,вии
1443,stark::A,stiprs,вии
1444,schwach::A,жеб,лафча
1445,schwach::A,vājš,лафча
1446,fett::A,госа,куя́
1447,fett::A,brangs,куя́
1448,schlank::A,веськыд,виде ронга
1449,schlank::A,slaids,виде ронга
1450,hübsch::A,мича,мазы
1451,hübsch::A,лӧсьыд,мазы
1452,hübsch::A,glīts,мазы
1453,böse::A,лёк,кяжи
1454,böse::A,ļauns,кяжи
1455,böse::A,negants,кяжи
1456,dumm::A,йӧй,аф ёню
1457,dumm::A,йӧй,шава пря
1458,dumm::A,вежӧртӧм,аф ёню
1459,dumm::A,вежӧртӧм,шава пря
1460,dumm::A,stulbs,аф ёню
1461,dumm::A,stulbs,шава пря
1462,dumm::A,muļķīgs,аф ёню
1463,dumm::A,muļķīgs,шава пря
1464,faul::A,дыш,нола
1465,faul::A,slinks,нола
1466,fleißig::A,зільысь,ку́лхцонды
1467,fleißig::A,čakls,ку́лхцонды
1468,fleißig::A,cītīgs,ку́лхцонды
1469,geizig::A,топыд,кирьжя
1470,geizig::A,топыд,жаднай
1471,geizig::A,skops,кирьжя
1472,geizig::A,skops,жаднай
1473,geizig::A,sīksts,кирьжя
1474,geizig::A,sīksts,жаднай
1475,klug::A,юра,ёню
1476,klug::A,юра,пря́ви
1477,klug::A,вежӧра,ёню
1478,klug::A,вежӧра,пря́ви
1479,klug::A,gudrs,ёню
1480,klug::A,gudrs,пря́ви
1481,geschickt::A,кипода,маштозь тиф
1482,geschickt::A,кужысь,маштозь тиф
1483,geschickt::A,manīgs,маштозь тиф
1484,lieb::A,муса,цебярь
1485,lieb::A,мича,цебярь
1486,lieb::A,лӧсьыд,цебярь
1487,lieb::A,mīļš,цебярь
1488,lustig::A,кыпыд,ра́хси
1489,lustig::A,jautrs,ра́хси
1490,sanft::A,мелі,сетьме
1491,sanft::A,liegs,сетьме
1492,hungrig::A,тшыг,вача
1493,hungrig::A,тшыг,вачеда
1494,hungrig::A,izsalcis,вача
1495,hungrig::A,izsalcis,вачеда
1496,krank::A,висьысь,сяряди
1497,krank::A,slims,сяряди
1498,nackt::A,пасьтӧм,штада
1499,nackt::A,пасьтӧм,кърхтапа
1500,nackt::A,pliks,штада
1501,nackt::A,pliks,кърхтапа
1502,traurig::A,гажтӧм,ла́жнай
1503,traurig::A,bēdīgs,ла́жнай
1504,traurig::A,skumīgs,ла́жнай
1505,lebendig::A,ловъя,эряй
1506,lebendig::A,dzīvs,эряй
1507,gut::A,бур,пара
1508,gut::A,бур,цебярь
1509,gut::A,labs,пара
1510,gut::A,labs,цебярь
1511,schlecht::A,лёк,кальдяв
1512,schlecht::A,омӧль,кальдяв
1513,schlecht::A,slikts,кальдяв
1514,richtig::A,инӧд,виде
1515,richtig::A,riktīgs,виде
1516,schlimm::A,омӧль,кальдяв
1517,schlimm::A,туйтӧм,кальдяв
1518,schlimm::A,nelāgs,кальдяв
1519,schlimm::A,nejauks,кальдяв
1520,wahr::A,абу ылӧг,афкуксонь
1521,wahr::A,īsts,афкуксонь
1522,wahr::A,patiess,афкуксонь
1523,alt::A,важ,ташта
1524,alt::A,sens,ташта
1525,alt::A,vęcs,ташта
1526,neu::A,выль,од
1527,neu::A,jauns,од
1528,ehemalig::A,вӧвлӧм,и́нгольдень
1529,ehemalig::A,bijušais,и́нгольдень
1530,alt[Lebewesen]::A,пӧрысь,сире
1531,alt[Lebewesen]::A,vecs,сире
