,Concept_ID,pt,lv
814,Gewicht::N,peso,сьӧкталун
815,Gewicht::N,peso,svars
816,Gewicht::N,peso,smagums
817,Menge::N,quantidade,лун
818,Menge::N,quantidade,числӧ
819,Menge::N,quantidade,masa
820,Menge::N,quantidade,daudzums
821,Haufen::N,pilha,чукӧр
822,Haufen::N,pilha,čupa
823,Haufen::N,pilha,grēda
824,Haufen::N,pilha,kaudze
825,Reihe::N,fila,рад
826,Reihe::N,fila,rinda
827,Reihe::N,fila,virkne
828,Boot::N,barco,пыж
829,Boot::N,barco,laiva
830,Ruder::N,remo,пелыс
831,Ruder::N,remo,ӧпаснӧй
832,Ruder::N,remo,airis
833,Ruder::N,remo,irklis
834,Schlitten::N,trenó,дадь
835,Schlitten::N,trenó,ragavas
836,Ski::N,esqui,лызь
837,Ski::N,esqui,slēpe
838,Lagerfeuer::N,fogueira,бипур
839,Lagerfeuer::N,fogueira,ugunskurs
840,Last::N,carga,сьӧкыдтор
841,Last::N,carga,krava
842,Gang::N,curso,мунӧм
843,Gang::N,curso,ветлӧм
844,Gang::N,curso,eja
845,Gang::N,curso,gājums
846,Gang::N,caminhada,мунӧм
847,Gang::N,caminhada,ветлӧм
848,Gang::N,caminhada,eja
849,Gang::N,caminhada,gājums
850,Schritt::N,passo,воськов
851,Schritt::N,passo,воськовтӧм
852,Schritt::N,passo,solis
853,Norden::N,norte,войвыв
854,Norden::N,norte,ziemeļi
855,Süden::N,sul,лунвыв
856,Süden::N,sul,dienvidi
857,Westen::N,oeste,рытыв
858,Westen::N,oeste,rietumi
859,Westen::N,ocidente,рытыв
860,Westen::N,ocidente,rietumi
861,Osten::N,este,асыв
862,Osten::N,este,austrumi
863,Osten::N,leste,асыв
864,Osten::N,leste,austrumi
865,Osten::N,oriente,асыв
866,Osten::N,oriente,austrumi
867,Holz::N,madeira,пу
868,Holz::N,madeira,koks
869,Holz::N,madeira,koksne
870,Brett::N,tábua,пӧв
871,Brett::N,tábua,dēlis
872,Brett::N,prancha,пӧв
873,Brett::N,prancha,dēlis
874,Platte::N,laje,плита
875,Platte::N,laje,plate
876,Platte::N,laje,plāksne
877,Platte::N,chapa,плита
878,Platte::N,chapa,plate
879,Platte::N,chapa,plāksne
880,Stütze::N,apoio,пыкӧд
881,Stütze::N,apoio,мыджӧд
882,Stütze::N,apoio,balsts
883,Stütze::N,apoio,atspaids
884,Stütze::N,suporte,пыкӧд
885,Stütze::N,suporte,мыджӧд
886,Stütze::N,suporte,balsts
887,Stütze::N,suporte,atspaids
888,Stange::N,vara,потш
889,Stange::N,vara,maikste
890,Stange::N,barra,потш
891,Stange::N,barra,maikste
892,Stock::N,pau,бедь
893,Stock::N,pau,boze
894,Stock::N,pau,spieķis
895,Stock::N,bengala,бедь
896,Stock::N,bengala,boze
897,Stock::N,bengala,spieķis
898,Stab::N,bastão,зир
899,Stab::N,bastão,zizlis
900,Rohr::N,cano,труба
901,Rohr::N,cano,caurule
902,Haus::N,casa,керка
903,Haus::N,casa,māja
904,Heim::N,lar,горт
905,Heim::N,lar,mājas
906,Heim::N,casa,горт
907,Heim::N,casa,mājas
908,Ofen::N,estufa,пач
909,Ofen::N,estufa,krāsns
910,Ofen::N,aquecedor,пач
911,Ofen::N,aquecedor,krāsns
912,Fußboden::N,piso,джодж
913,Fußboden::N,piso,grīda
914,Tisch::N,mesa,пызан
915,Tisch::N,mesa,galds
916,Stuhl::N,cadeira,улӧс
917,Stuhl::N,cadeira,krēsls
918,Wiege::N,berço,зыбка
919,Wiege::N,berço,šūpulis
920,Bett::N,cama,вольпась
921,Bett::N,cama,gulta
922,Regal::N,estante,джадж
923,Regal::N,estante,plaukts
924,Regal::N,prateleira,джадж
925,Regal::N,prateleira,plaukts
926,Kiste::N,caixa,куд
927,Kiste::N,caixa,ящик
928,Kiste::N,caixa,kaste
929,Kiste::N,caixa,šķirsts
930,Fenster::N,janela,ӧшинь
931,Fenster::N,janela,logs
932,Tür::N,porta,ӧдзӧс
933,Tür::N,porta,durvis
934,Tor::N,portão,дзиръя
935,Tor::N,portão,vārti
936,Zaun::N,cerca,потшӧс
937,Zaun::N,cerca,žogs
938,Zaun::N,vedação,потшӧс
939,Zaun::N,vedação,žogs
940,Dach::N,telhado,вевт
941,Dach::N,telhado,jumts
942,Leiter::N,escada,пос
943,Leiter::N,escada,kāpnes
944,Leiter::N,escada,redeles
945,Leiter::N,escada móvel,пос
946,Leiter::N,escada móvel,kāpnes
947,Leiter::N,escada móvel,redeles
948,Besen::N,vassoura,рос
949,Besen::N,vassoura,slota
950,Spaten::N,pá,зыр
951,Spaten::N,pá,lāpsta
952,Schaufel::N,pá,тэльӧб
953,Schaufel::N,pá,liekšķere
954,Gabel::N,garfo,вилки
955,Gabel::N,garfo,dakšiņa
956,Löffel::N,colher,пань
957,Löffel::N,colher,karote
958,Messer::N,faca,пурт
959,Messer::N,faca,nazis
960,Nagel::N,cravo,тув
961,Nagel::N,cravo,кӧрт тув
962,Nagel::N,cravo,nagla
963,Netz::N,rede,тыв
964,Netz::N,rede,tīkls
965,Haken::N,gancho,крук
966,Haken::N,gancho,āķis
967,Haken::N,gancho,kāsis
968,Haken::N,gancho,krampis
969,Griff::N,asa,нуд
970,Griff::N,asa,kāts
971,Griff::N,asa,rokturis
972,Griff::N,cabo,нуд
973,Griff::N,cabo,kāts
974,Griff::N,cabo,rokturis
975,Schloss::N,fechadura,томан
976,Schloss::N,fechadura,aizslēgs
977,Bild::N,imagem,серпас
978,Bild::N,imagem,glezna
979,Figur::N,figura,пертас
980,Figur::N,figura,вежньӧг
981,Figur::N,figura,figūra
982,Puppe::N,boneca,акань
983,Puppe::N,boneca,lelle
984,Beutel::N,saco,мешӧк
985,Beutel::N,saco,kule
986,Beutel::N,saco,maisiņš
987,Beutel::N,bolsa,мешӧк
988,Beutel::N,bolsa,kule
989,Beutel::N,bolsa,maisiņš
990,Bündel::N,fardo,кӧртӧд
991,Bündel::N,fardo,sainis
992,Tasche::N,saco,сумка
993,Tasche::N,saco,soma
994,Tasche::N,bolso,сумка
995,Tasche::N,bolso,soma
996,Eimer::N,balde,ведра
997,Eimer::N,balde,spainis
998,Deckel::N,tampa,пӧдан
999,Deckel::N,tampa,тупкӧд
1000,Deckel::N,tampa,vāks
1001,Geschirr::N,louça,дозмук
1002,Geschirr::N,louça,тасьті-пань
1003,Geschirr::N,louça,trauki
1004,Sack::N,saca,мешӧк
1005,Sack::N,saca,maiss
1006,Tasse::N,chávena,бекар
1007,Tasse::N,chávena,тасьті
1008,Tasse::N,chávena,tase
1009,Topf::N,tacho,гырнич
1010,Topf::N,tacho,pods
1011,Topf::N,panela,гырнич
1012,Topf::N,panela,pods
1013,Kessel::N,caldeira,пӧрт
1014,Kessel::N,caldeira,katls
1015,Essen::N,refeição,сёйӧм
1016,Essen::N,refeição,ēdiens
1017,Nahrung::N,comida,сёян
1018,Nahrung::N,comida,barība
1019,Nahrung::N,alimento,сёян
1020,Nahrung::N,alimento,barība
1021,Speise::N,prato,сёян
1022,Speise::N,prato,сёянтор
1023,Speise::N,prato,ēdiens
1024,Fleisch::N,carne,яй
1025,Fleisch::N,carne,gaļa
1026,Getreide::N,cereais,нянь
1027,Getreide::N,cereais,labība
1028,Brei::N,puré,рок
1029,Brei::N,puré,putra
1030,Brei::N,puré,biezenis
1031,Brot::N,pão,нянь
1032,Brot::N,pão,maize
1033,Scheibe::N,fatia,шӧрӧм
1034,Scheibe::N,fatia,чӧлан
1035,Scheibe::N,fatia,šķēle
1036,Scheibe::N,fatia,rieciens
1037,Fett::N,banha,гос
1038,Fett::N,banha,тшог
1039,Fett::N,banha,tauki
1040,Fett::N,gordura,гос
1041,Fett::N,gordura,тшог
1042,Fett::N,gordura,tauki
1043,Butter::N,manteiga,вый
1044,Butter::N,manteiga,sviests
1045,Öl::N,azeite,вый
1046,Öl::N,azeite,eļļa
1047,Salz::N,sal,сов
1048,Salz::N,sal,sāls
1049,Suppe::N,sopa,шыд
1050,Suppe::N,sopa,zupa
1051,Suppe::N,caldo,шыд
1052,Suppe::N,caldo,zupa
1053,Honig::N,mel,ма
1054,Honig::N,mel,medus
1055,Milch::N,leite,йӧв
1056,Milch::N,leite,piens
1057,Tee::N,chá,чай
1058,Tee::N,chá,tēja
1059,Leder::N,couro,ку
1060,Leder::N,couro,āda
1061,Wolle::N,lã,вурун
1062,Wolle::N,lã,vilna
1063,Stoff::N,pano,дӧра
1064,Stoff::N,pano,drāna
1065,Stoff::N,pano,audums
1066,Stoff::N,tecido,дӧра
1067,Stoff::N,tecido,drāna
1068,Stoff::N,tecido,audums
1069,Nadel::N,agulha,ем
1070,Nadel::N,agulha,adata
1071,Faden::N,fio,сунис
1072,Faden::N,fio,diegs
1073,Faden::N,fio,pavediens
1074,Knopf::N,botão,кизь
1075,Knopf::N,botão,poga
1076,Knoten::N,nó,гӧрӧд
1077,Knoten::N,nó,mezgls
1078,Farbe::N,corante,краска
1079,Farbe::N,corante,вап
1080,Farbe::N,corante,krāsa
1081,Kleidung::N,roupa,паськӧм
1082,Kleidung::N,roupa,tērps
1083,Kleidung::N,roupa,drēbes
1084,Kleidung::N,vestuário,паськӧм
1085,Kleidung::N,vestuário,tērps
1086,Kleidung::N,vestuário,drēbes
1087,Hemd::N,camisa,дӧрӧм
1088,Hemd::N,camisa,krekls
1089,Kragen::N,gola,воротник
1090,Kragen::N,gola,apkakle
1091,Ärmel::N,manga,сос
1092,Ärmel::N,manga,piedurkne
1093,Hose::N,calça,гач
1094,Hose::N,calça,bikses
1095,Gürtel::N,cinto,вӧнь
1096,Gürtel::N,cinto,josta
1097,Mütze::N,boné,шапка
1098,Mütze::N,boné,cepure
1099,Mütze::N,barrete,шапка
1100,Mütze::N,barrete,cepure
1101,Schuh::N,sapato,башмак
1102,Schuh::N,sapato,ботинки
1103,Schuh::N,sapato,kurpe
1104,Stiefel::N,bota,сапӧг
1105,Stiefel::N,bota,zābaks
1106,Ring::N,anel,кытш
1107,Ring::N,anel,gredzens
1108,Band::N,fita,лента
1109,Band::N,fita,вундас
1110,Band::N,fita,lente
1111,Band::N,faixa,лента
1112,Band::N,faixa,вундас
1113,Band::N,faixa,lente
1114,Kamm::N,pente,сынан
1115,Kamm::N,pente,ķemme
1116,Spiegel::N,espelho,рӧмпӧштан
1117,Spiegel::N,espelho,spogulis
1118,Riemen::N,correia,тасма
1119,Riemen::N,correia,siksna
1120,Schnur::N,corda,гез
1121,Schnur::N,corda,aukla
1122,Schnur::N,cordel,гез
1123,Schnur::N,cordel,aukla
1124,Leine::N,trela,юргез
1125,Leine::N,trela,saite
1126,Decke::N,cobertor,эшкын
1127,Decke::N,cobertor,шебрас
1128,Decke::N,cobertor,sega
1129,Kissen::N,almofada,юрлӧс
1130,Kissen::N,almofada,spilvens
1131,Tuch::N,pano,чышъян
1132,Tuch::N,pano,vadmala
1133,Handtuch::N,toalha,ки чышкӧд
1134,Handtuch::N,toalha,кизьчышъян
1135,Handtuch::N,toalha,dvielis
1136,Kraft::N,força,этш
1137,Kraft::N,força,эбӧс
1138,Kraft::N,força,spēks
1139,Stärke::N,força,ёнлун
1140,Stärke::N,força,чорыдлун
1141,Stärke::N,força,stiprums
1142,Gesundheit::N,saúde,дзоньвидзалун
1143,Gesundheit::N,saúde,veselība
1144,Krankheit::N,doença,висьӧм
1145,Krankheit::N,doença,slimība
1146,Krankheit::N,enfermidade,висьӧм
1147,Krankheit::N,enfermidade,slimība
1148,Schmerz::N,dor,висьӧм
1149,Schmerz::N,dor,sāpes
1150,Wunde::N,chaga,дой
1151,Wunde::N,chaga,brūce
1152,Wunde::N,chaga,jēlums
1153,Wunde::N,ferida,дой
1154,Wunde::N,ferida,brūce
1155,Wunde::N,ferida,jēlums
1156,Fieber::N,febre,жар
1157,Fieber::N,febre,drudzis
1158,Fieber::N,febre,karstums
1159,Arznei::N,remédio,лекарство
1160,Arznei::N,remédio,зелля
1161,Arznei::N,remédio,zāles
1162,Arznei::N,remédio,medikaments
1163,Brücke::N,ponte,пос
1164,Brücke::N,ponte,tilts
1165,Brunnen::N,poço,юкмӧс
1166,Brunnen::N,poço,aka
1167,Weide::N,pastagem,пӧскӧтина
1168,Weide::N,pastagem,ganības
1169,Pfad::N,senda,туй
1170,Pfad::N,senda,кыснан
1171,Pfad::N,senda,taka
1172,Pfad::N,trilho,туй
1173,Pfad::N,trilho,кыснан
1174,Pfad::N,trilho,taka
1175,Weg::N,caminho,туй
1176,Weg::N,caminho,ceļš
1177,Straße::N,via,туй
1178,Straße::N,via,iela
1179,Straße::N,estrada,туй
1180,Straße::N,estrada,iela
1181,Dorf::N,aldeia,сикт
1182,Dorf::N,aldeia,ciems
1183,Stadt::N,cidade,кар
1184,Stadt::N,cidade,pilsēta
1185,Brief::N,carta,письмӧ
1186,Brief::N,carta,vēstule
1187,Buch::N,livro,небӧг
1188,Buch::N,livro,grāmata
1189,Buchstabe::N,letra,шыпас
1190,Buchstabe::N,letra,burts
1191,Zeitung::N,jornal,газет
1192,Zeitung::N,jornal,avīze
1193,Zeitung::N,jornal,laikraksts
1194,Leben::N,vida,лов
1195,Leben::N,vida,олӧм
1196,Leben::N,vida,dzīve
1197,Tod::N,morte,кулӧм
1198,Tod::N,morte,nāve
1199,Grab::N,túmulo,гу
1200,Grab::N,túmulo,kaps
1201,Grab::N,sepultura,гу
1202,Grab::N,sepultura,kaps
1203,Kirche::N,igreja,вичко
1204,Kirche::N,igreja,baznīca
1205,Sünde::N,pecado,мыж
1206,Sünde::N,pecado,grēks
1207,Gott::N,deus,ен
1208,Gott::N,deus,dievs
1209,Arbeiter::N,operário,уджалысь
1210,Arbeiter::N,operário,strādnieks
1211,Arbeiter::N,trabalhador,уджалысь
1212,Arbeiter::N,trabalhador,strādnieks
1213,Chef::N,chefe,юралысь
1214,Chef::N,chefe,веськӧдлысь
1215,Chef::N,chefe,šefs
1216,Chef::N,chefe,vadītajs
1217,Chef::N,chefe,priekšnieks
1218,Chef::N,patrão,юралысь
1219,Chef::N,patrão,веськӧдлысь
1220,Chef::N,patrão,šefs
1221,Chef::N,patrão,vadītajs
1222,Chef::N,patrão,priekšnieks
1223,Meister::N,mestre,вӧчысь
1224,Meister::N,mestre,meistars
1225,Arzt::N,médico,врач
1226,Arzt::N,médico,бурдӧдысь
1227,Arzt::N,médico,ārsts
1228,Lehrer::N,professor,велӧдысь
1229,Lehrer::N,professor,skolotājs
1230,Geld::N,dinheiro,сьӧм
1231,Geld::N,dinheiro,nauda
1232,Geschäft::N,negócio,удж
1233,Geschäft::N,negócio,bizness
1234,Geschäft::N,negócio,darījums
1235,Laden::N,loja,вузасянін
1236,Laden::N,loja,bode
1237,Laden::N,loja,veikals
1238,Preis::N,preço,дон
1239,Preis::N,preço,cena
1240,Ware::N,mercadoria,тӧвар
1241,Ware::N,mercadoria,prece
1242,Nutzen::N,proveito,воӧм
1243,Nutzen::N,proveito,выгӧда
1244,Nutzen::N,proveito,labums
1245,Reichtum::N,riqueza,озырлун
1246,Reichtum::N,riqueza,bagātība
1247,Welt::N,mundo,енкӧла
1248,Welt::N,mundo,pasaule
1249,Land::N,país,му
1250,Land::N,país,zeme
1251,Staat::N,Estado,канму
1252,Staat::N,Estado,государство
1253,Staat::N,Estado,valsts
1254,König::N,rei,кан
1255,König::N,rei,ķēniņš
1256,König::N,rei,karalis
1257,Macht::N,poder,каналӧм
1258,Macht::N,poder,vara
1259,Macht::N,potência,каналӧм
1260,Macht::N,potência,vara
1261,Grenze::N,fronteira,су
1262,Grenze::N,fronteira,суйӧр
1263,Grenze::N,fronteira,robeža
1264,Krieg::N,guerra,ожман
1265,Krieg::N,guerra,karš
1266,Feind::N,inimigo,враг
1267,Feind::N,inimigo,вӧрӧг
1268,Feind::N,inimigo,ienaidnieks
1269,Gewalt::N,violência,мырдöналöм
1270,Gewalt::N,violência,vara
1271,Gewalt::N,violência,vardarbība
1272,Kampf::N,luta,вермасьӧм
1273,Kampf::N,luta,cīņa
1274,Kampf::N,combate,вермасьӧм
1275,Kampf::N,combate,cīņa
1276,Bogen[Waffe]::N,arco,ньӧввуж
1277,Bogen[Waffe]::N,arco,loks
1278,Pfeil::N,seta,ньӧв
1279,Pfeil::N,seta,bulta
1280,Pfeil::N,flecha,ньӧв
1281,Pfeil::N,flecha,bulta
1282,Gewehr::N,espingarda,пишшаль
1283,Gewehr::N,espingarda,šautene
1284,Fehler::N,erro,сорсьӧм
1285,Fehler::N,erro,дзугсьӧм
1286,Fehler::N,erro,kļūda
1287,Fehler::N,falha,сорсьӧм
1288,Fehler::N,falha,дзугсьӧм
1289,Fehler::N,falha,kļūda
1290,Lüge::N,mentira,пӧръясьӧм
1291,Lüge::N,mentira,ылӧдлӧм
1292,Lüge::N,mentira,meli
1293,Schaden::N,dano,лёк
1294,Schaden::N,dano,изъян
1295,Schaden::N,dano,пакӧсьт
1296,Schaden::N,dano,bojājums
1297,Schaden::N,dano,kaitējums
1298,Schaden::N,estrago,лёк
1299,Schaden::N,estrago,изъян
1300,Schaden::N,estrago,пакӧсьт
1301,Schaden::N,estrago,bojājums
1302,Schaden::N,estrago,kaitējums
1303,Unglück::N,desgraça,шог
1304,Unglück::N,desgraça,kļūme
1305,Unglück::N,desgraça,klizma
1306,Unglück::N,desgraça,nelaime
1307,Schuld::N,culpa,мыж
1308,Schuld::N,culpa,vaina
1309,Alter::N,idade,арлыд
1310,Alter::N,idade,vecums
1311,Schluss::N,fim,пом
1312,Schluss::N,fim,beigas
1313,Zeit::N,tempo,кад
1314,Zeit::N,tempo,laiks
1315,Tag::N,dia,лун
1316,Tag::N,dia,diena
1317,Morgen::N,manhã,асыв
1318,Morgen::N,manhã,rīts
1319,Mittag::N,meio-dia,лун шӧр
1320,Mittag::N,meio-dia,pusdiena
1321,Abend::N,noite,рыт
1322,Abend::N,noite,vakars
1323,Abend::N,tardinha,рыт
1324,Abend::N,tardinha,vakars
1325,Nacht::N,noite,вой
1326,Nacht::N,noite,nakts
1327,Woche::N,semana,вежон
1328,Woche::N,semana,nedēļa
1329,Monat::N,mês,тӧлысь
1330,Monat::N,mês,mēnesis
1331,Jahr::N,ano,во
1332,Jahr::N,ano,gads
1333,Frühling::N,primavera,тулыс
1334,Frühling::N,primavera,pavasaris
1335,Sommer::N,verão,гожӧм
1336,Sommer::N,verão,vasara
1337,Herbst::N,outono,ар
1338,Herbst::N,outono,rudens
1339,Winter::N,inverno,тӧв
1340,Winter::N,inverno,ziema
1341,Januar::N,Janeiro,тӧв шӧр
1342,Januar::N,Janeiro,janvāris
1343,Februar::N,Fevereiro,урасьӧм
1344,Februar::N,Fevereiro,februāris
1345,März::N,Março,рака
1346,März::N,Março,marts
1347,April::N,Abril,кос му
1348,April::N,Abril,aprīlis
1349,Mai::N,Maio,ода-кора
1350,Mai::N,Maio,maijs
1351,Juni::N,Junho,лӧддза-номъя
1352,Juni::N,Junho,jūnijs
1353,Juli::N,Julho,сора
1354,Juli::N,Julho,jūlijs
1355,August::N,Agosto,моз
1356,August::N,Agosto,augusts
1357,September::N,Setembro,кӧч
1358,September::N,Setembro,septembris
1359,Oktober::N,Outubro,йирым
1360,Oktober::N,Outubro,oktobris
1361,November::N,Novembro,вӧльгым
1362,November::N,Novembro,novembris
1363,Dezember::N,Dezembro,ӧшым
1364,Dezember::N,Dezembro,decembris
1365,Montag::N,segunda-feira,выльлун
1366,Montag::N,segunda-feira,pirmdiena
1367,Dienstag::N,terça-feira,воторник
1368,Dienstag::N,terça-feira,otrdiena
1369,Mittwoch::N,quarta-feira,середа
1370,Mittwoch::N,quarta-feira,trešdiena
1371,Donnerstag::N,quinta-feira,четверг
1372,Donnerstag::N,quinta-feira,ceturtdiena
1373,Freitag::N,sexta-feira,пекнича
1374,Freitag::N,sexta-feira,piektdiena
1375,Samstag::N,sábado,субӧта
1376,Samstag::N,sábado,sestdiena
1377,Sonntag::N,domingo,вӧскресенньӧ
1378,Sonntag::N,domingo,svētdiena
1379,groß::A,grande,ыджыд
1380,groß::A,grande,dižs
1381,groß::A,grande,liels
1382,klein::A,pequeno,ичӧт
1383,klein::A,pequeno,mazs
1384,lang::A,comprido,кузь
1385,lang::A,comprido,garš
1386,kurz::A,curto,дженьыд
1387,kurz::A,curto,īss
1388,breit::A,largo,ота
1389,breit::A,largo,паськыд
1390,breit::A,largo,plats
1391,schmal::A,estreito,оттӧм
1392,schmal::A,estreito,tievs
1393,dicht::A,denso,сук
1394,dicht::A,denso,blīvs
1395,dick[Gegenstand]::A,grosso,кыз
1396,dick[Gegenstand]::A,grosso,biezs
1397,dünn::A,delgado,вӧсни
1398,dünn::A,delgado,вӧсньыд
1399,dünn::A,delgado,plāns
1400,fein::A,fino,посни
1401,fein::A,fino,smalks
1402,fein::A,subtil,посни
1403,fein::A,subtil,smalks
1404,fest::A,firme,зумыд
1405,fest::A,firme,tvirts
1406,fest::A,firme,noturīgs
1407,fest::A,sólido,зумыд
1408,fest::A,sólido,tvirts
1409,fest::A,sólido,noturīgs
1410,flach::A,plano,плавкӧс
1411,flach::A,plano,тшӧтшкӧс
1412,flach::A,plano,lēzens
1413,flach::A,plano,līdzens
1414,glatt::A,liso,вольк
1415,glatt::A,liso,мольыд
1416,glatt::A,liso,gluds
1417,glatt::A,liso,slidens
1418,hart::A,duro,зумыд
1419,hart::A,duro,ciets
1420,weich::A,mole,небыд
1421,weich::A,mole,mīksts
1422,rund::A,redondo,гӧгрӧс
1423,rund::A,redondo,apaļš
1424,spitz::A,agudo,ёсь йыла
1425,spitz::A,agudo,smails
1426,scharf::A,afiado,ёсь
1427,scharf::A,afiado,ass
1428,stumpf::A,rombo,ныж
1429,stumpf::A,rombo,truls
1430,stumpf::A,rombo,strups
1431,schwer::A,pesado,сьӧкыд
1432,schwer::A,pesado,smags
1433,schön::A,belo,мича
1434,schön::A,belo,лӧсьыд
1435,schön::A,belo,daiļš
1436,schön::A,belo,skaists
1437,schön::A,bonito,мича
1438,schön::A,bonito,лӧсьыд
1439,schön::A,bonito,daiļš
1440,schön::A,bonito,skaists
1441,heiß::A,quente,пӧсь
1442,heiß::A,quente,karsts
1443,warm::A,quente,шоныд
1444,warm::A,quente,silts
1445,kalt::A,frio,кӧдзыд
1446,kalt::A,frio,salts
1447,kalt::A,frio,auksts
1448,kühl::A,fresco,юзыд
1449,kühl::A,fresco,ыркыд
1450,kühl::A,fresco,vēss
1451,kühl::A,fresco,dzestrs
1452,frisch::A,fresco,выль
1453,frisch::A,fresco,svaigs
1454,feucht::A,húmido,уль
1455,feucht::A,húmido,mitrs
1456,feucht::A,húmido,drēgns
1457,nass::A,molhado,ва
1458,nass::A,molhado,slapjš
1459,trocken::A,seco,кос
1460,trocken::A,seco,sauss
1461,voll::A,cheio,кыз
1462,voll::A,cheio,pilns
1463,leer::A,vazio,куш
1464,leer::A,vazio,тыртӧм
1465,leer::A,vazio,tukšs
1466,offen::A,aberto,восьса
1467,offen::A,aberto,vaļējs
1468,offen::A,aberto,atvērts
1469,geschlossen::A,fechado,пӧдса
1470,geschlossen::A,fechado,slēgts
1471,sauber::A,limpo,сӧстӧм
1472,sauber::A,limpo,tīrs
1473,sauber::A,limpo,spodrs
1474,schmutzig::A,sujo,няйт
1475,schmutzig::A,sujo,netīrs
1476,schmutzig::A,sujo,dubļains
1477,roh::A,cru,уль
1478,roh::A,cru,jēls
1479,reif::A,maduro,кисьмӧм
1480,reif::A,maduro,gatavs
1481,reif::A,maduro,nobriedis
1482,lecker::A,delicioso,чӧскыд
1483,lecker::A,delicioso,gards
1484,lecker::A,delicioso,garšīgs
1485,süß::A,doce,юмов
1486,süß::A,doce,чӧскыд
1487,süß::A,doce,salds
1488,bitter::A,amargo,курыд
1489,bitter::A,amargo,sūrs
1490,bitter::A,amargo,rūgts
1491,sauer::A,azedo,шома
1492,sauer::A,azedo,skābs
1493,hell::A,claro,югыд
1494,hell::A,claro,gaišs
1495,dunkel::A,escuro,пемыд
1496,dunkel::A,escuro,tumšs
1497,dunkel::A,sombrio,пемыд
1498,dunkel::A,sombrio,tumšs
1499,schwarz::A,preto,сьӧд
1500,schwarz::A,preto,melns
1501,weiß::A,branco,еджыд
1502,weiß::A,branco,balts
1503,rot::A,vermelho,гӧрд
1504,rot::A,vermelho,sarkans
1505,gelb::A,amarelo,виж
1506,gelb::A,amarelo,dzeltens
1507,blau::A,azul,лӧз
1508,blau::A,azul,zils
1509,grün::A,verde,веж
1510,grün::A,verde,турунвиж
1511,grün::A,verde,zaļš
1512,grau::A,cinzento,руд
1513,grau::A,cinzento,pelēks
1514,bunt::A,colorido,сера
1515,bunt::A,colorido,raibs
1516,bunt::A,colorido,krāsains
1517,billig::A,barato,донтӧг
1518,billig::A,barato,lēts
1519,teuer::A,caro,дона
1520,teuer::A,caro,dārgs
1521,wertvoll::A,valioso,дона
1522,wertvoll::A,valioso,vērtīgs
1523,wertvoll::A,precioso,дона
1524,wertvoll::A,precioso,vērtīgs
1525,blind::A,cego,синтӧм
1526,blind::A,cego,akls
1527,taub::A,surdo,пельтӧм
1528,taub::A,surdo,kurls
1529,kräftig::A,forte,вынйӧра
1530,kräftig::A,forte,spēcīgs
1531,kräftig::A,poderoso,вынйӧра
1532,kräftig::A,poderoso,spēcīgs
1533,stark::A,forte,ён
1534,stark::A,forte,вына
1535,stark::A,forte,stiprs
1536,stark::A,robusto,ён
1537,stark::A,robusto,вына
1538,stark::A,robusto,stiprs
1539,schwach::A,débil,жеб
1540,schwach::A,débil,vājš
1541,fett::A,gordo,госа
1542,fett::A,gordo,brangs
1543,schlank::A,esbelto,веськыд
1544,schlank::A,esbelto,slaids
1545,hübsch::A,giro,мича
1546,hübsch::A,giro,лӧсьыд
1547,hübsch::A,giro,glīts
1548,hübsch::A,bonito,мича
1549,hübsch::A,bonito,лӧсьыд
1550,hübsch::A,bonito,glīts
1551,böse::A,mau,лёк
1552,böse::A,mau,ļauns
1553,böse::A,mau,negants
1554,dumm::A,parvo,йӧй
1555,dumm::A,parvo,вежӧртӧм
1556,dumm::A,parvo,stulbs
1557,dumm::A,parvo,muļķīgs
1558,dumm::A,estúpido,йӧй
1559,dumm::A,estúpido,вежӧртӧм
1560,dumm::A,estúpido,stulbs
1561,dumm::A,estúpido,muļķīgs
1562,faul::A,preguiçoso,дыш
1563,faul::A,preguiçoso,slinks
1564,fleißig::A,aplicado,зільысь
1565,fleißig::A,aplicado,čakls
1566,fleißig::A,aplicado,cītīgs
1567,fleißig::A,diligente,зільысь
1568,fleißig::A,diligente,čakls
1569,fleißig::A,diligente,cītīgs
1570,geizig::A,avarento,топыд
1571,geizig::A,avarento,skops
1572,geizig::A,avarento,sīksts
1573,klug::A,prudente,юра
1574,klug::A,prudente,вежӧра
1575,klug::A,prudente,gudrs
1576,klug::A,inteligente,юра
1577,klug::A,inteligente,вежӧра
1578,klug::A,inteligente,gudrs
1579,geschickt::A,hábil,кипода
1580,geschickt::A,hábil,кужысь
1581,geschickt::A,hábil,manīgs
1582,lieb::A,caro,муса
1583,lieb::A,caro,мича
1584,lieb::A,caro,лӧсьыд
1585,lieb::A,caro,mīļš
1586,lieb::A,querido,муса
1587,lieb::A,querido,мича
1588,lieb::A,querido,лӧсьыд
1589,lieb::A,querido,mīļš
1590,lustig::A,alegre,кыпыд
1591,lustig::A,alegre,jautrs
1592,sanft::A,suave,мелі
1593,sanft::A,suave,liegs
1594,sanft::A,brando,мелі
1595,sanft::A,brando,liegs
1596,hungrig::A,faminto,тшыг
1597,hungrig::A,faminto,izsalcis
1598,krank::A,doente,висьысь
1599,krank::A,doente,slims
1600,krank::A,enfermo,висьысь
1601,krank::A,enfermo,slims
1602,nackt::A,nu,пасьтӧм
1603,nackt::A,nu,pliks
