,Concept_ID,is,fi
815,dort::ADV,þarna,siinä
816,dort::ADV,þarna,siellä
817,dorthin::ADV,þangað,sinne
818,dorthin::ADV,þangað,tuonne
819,geradeaus::ADV,beint áfram,suoraan
820,vorwärts::ADV,áfram,eteenpäin
821,rückwärts::ADV,aftur á bak,taaksepäin
822,zurück::ADV,aftur,takaisin
823,zurück::ADV,til baka,takaisin
824,unten::ADV,niðri,alhaalla
825,unten::ADV,fyrir neðan,alhaalla
826,hinab::ADV,niður,alas
827,hinab::ADV,niður eftir,alas
828,oben::ADV,uppi,ylhäällä
829,hinauf::ADV,upp,ylös
830,hinauf::ADV,upp eftir,ylös
831,überall::ADV,alls staðar,kaikkialla
832,nicht::ADV,ekki,ei
833,ein wenig::ADV,dálítið,vähän
834,kaum::ADV,varla,tuskin
835,kaum::ADV,tæplega,tuskin
836,sehr::ADV,mjög,kovin
837,sehr::ADV,mjög,oikein
838,so::ADV,svo,näin
839,so::ADV,þannig,näin
840,noch::ADV,enn,vielä
841,noch::ADV,ennþá,vielä
842,nur::ADV,bara,vain
843,nur::ADV,bara,ainoastaan
844,nur::ADV,aðeins,vain
845,nur::ADV,aðeins,ainoastaan
846,schon::ADV,nú þegar,jo
847,wieder::ADV,aftur,taas
848,wieder::ADV,aftur,jälleen
849,wieder::ADV,að nýju,taas
850,wieder::ADV,að nýju,jälleen
851,vergebens::ADV,árangurslaust,turhaan
852,vor::PRP,fyrir,edessä
853,hinter::PRP,bak við,takana
854,hinter::PRP,aftur fyrir,takana
855,unter::PRP,undir,alla
856,durch::PRP,gegnum,läpi
857,durch::PRP,gegnum,kautta
858,neben::PRP,hjá,vieressä
859,neben::PRP,við hliðina á,vieressä
860,zwischen::PRP,milli,välillä
861,zwischen::PRP,á milli,välillä
862,wegen::PRP,vegna,takia
863,wegen::PRP,vegna,vuoksi
864,dies::PRN,þetta,tämä
865,das::PRN,það,se
866,alles::PRN,allt,kaikki
867,ich::PRN,ég,minä
868,du::PRN,þú,sinä
869,er::PRN,hann,hän
870,wir::PRN,við,me
871,ihr::PRN,þið,te
872,sie::PRN,þær,he
873,sie::PRN,þeir,he
874,was::FPRN,hvað,mikä
875,wer::FPRN,hver,ken
876,wer::FPRN,hver,kuka
877,wo::FADV,hvar,missä
878,wohin::FADV,hvert,mihin
879,wie::FADV,hvernig,miten
880,wie::FADV,hvernig,kuinka
881,warum::FADV,hvers vegna,miksi
882,wieviel::FNUM,hve mikill,paljonko
883,wieviel::FNUM,hve mikill,kuinka paljon
884,eins::NUM,einn,yksi
885,zwei::NUM,tveir,kaksi
886,drei::NUM,þrír,kolme
887,vier::NUM,fjórir,neljä
888,fünf::NUM,fimm,viisi
889,sechs::NUM,sex,kuusi
890,sieben::NUM,sjö,seitsemän
891,acht::NUM,átta,kahdeksan
892,neun::NUM,níu,yhdeksän
893,zehn::NUM,tíu,kymmenen
894,elf::NUM,ellefu,yksitoista
895,zwölf::NUM,tólf,kaksitoista
896,zwanzig::NUM,tuttugu,kaksikymmentä
897,dreißig::NUM,þrjátíu,kolmekymmentä
898,vierzig::NUM,fjörutíu,neljäkymmentä
899,fünfzig::NUM,fimmtíu,viisikymmentä
900,sechzig::NUM,sextíu,kuusikymmentä
901,siebzig::NUM,sjötíu,seitsemänkymmentä
902,achtzig::NUM,áttatíu,kahdeksankymmentä
903,neunzig::NUM,níutíu,yhdeksänkymmentä
904,hundert::NUM,hundrað,sata
905,tausend::NUM,þúsund,tuhat
906,und::CNJ,og,ja
907,oder::CNJ,eða,tai
908,stehen::V,standa,seisoa
909,sitzen::V,sitja,istua
910,liegen::V,liggja,maata
911,hängen::V,hanga,riippua
912,werden::V,verða,tulla
913,werden::V,verða,joutua
914,passieren::V,gerast,sattua
915,passieren::V,gerast,tapahtua
916,beginnen::V,byrja,alkaa
917,enden::V,enda,loppua
918,enden::V,enda,päättyä
919,enden::V,lykta,loppua
920,enden::V,lykta,päättyä
921,wechseln::V,skipta,vaihtua
922,wechseln::V,skipta,vaihdella
923,aufgehen[Sonne]::V,koma upp,nousta
924,untergehen[Sonne]::V,ganga til viðar,laskea
925,scheinen[Sonne]::V,skína,paistaa
926,donnern::V,þruma,jyristä
927,wehen::V,blása,tuulla
928,wehen::V,blása,puhaltaa
929,strömen::V,streyma,virrata
930,fließen::V,fljóta,valua
931,fließen::V,fljóta,juosta
932,sich drehen::V,snúast,pyöriä
933,schwanken::V,riða,horjua
934,schwanken::V,rugga,horjua
935,schwingen::V,sveiflast,heilua
936,schwingen::V,sveiflast,värähdellä
937,fallen::V,falla,pudota
938,fallen::V,falla,langeta
939,brennen::V,brenna,palaa
940,rauchen::V,reykja,savuta
941,regnen::V,rigna,sataa
942,gefrieren::V,frjósa,jäätyä
943,tauen::V,þiðna,sulaa
944,schmelzen::V,bráðna,sulaa
945,trocknen::V,þorna,kuivua
946,sieden::V,sjóða,kiehua
947,faulen::V,rotna,mädätä
948,verfaulen::V,rotna,mädätä
949,verfaulen::V,rotna,mädäntyä
950,reißen::V,rifna,revetä
951,versinken::V,sökkva,upota
952,versinken::V,sökkva,vajota
953,vergehen::V,líða,kulua
954,erscheinen::V,birtast,ilmestyä
955,verschwinden::V,hverfa,kadota
956,sinken::V,síga,vajota
957,abnehmen::V,lækka,vähetä
958,abnehmen::V,minnka,vähetä
959,zunehmen::V,aukast,kasvaa
960,zunehmen::V,aukast,lisääntyä
961,steigen::V,stíga,nousta
962,wachsen::V,vaxa,kasvaa
963,glänzen::V,glóa,kiiltää
964,glänzen::V,glampa,kiiltää
965,funkeln::V,leiftra,kipinöidä
966,lärmen::V,hafa hátt,meluta
967,läuten::V,hringja,soida
968,klingeln::V,hringja,soida
969,klirren::V,glamra,kalista
970,klirren::V,skrölta,kalista
971,brausen::V,ólga,kohista
972,rauschen::V,suða,kohista
973,klingen::V,hljóma,soida
974,bellen::V,gelta,haukkua
975,heulen::V,væla,ulvoa
976,heulen::V,ýlfra,ulvoa
977,blasen::V,blása,puhaltaa
978,pfeifen::V,blístra,viheltää
979,schreien::V,æpa,kirkua
980,stöhnen::V,stynja,voihkia
981,zittern::V,titra,vapista
982,zittern::V,skjálfa,vapista
983,leben::V,lifa,elää
984,geboren werden::V,fæðast,syntyä
985,atmen::V,anda,hengittää
986,atmen::V,draga andann,hengittää
987,trinken::V,drekka,juoda
988,essen::V,borða,syödä
989,schlucken::V,kingja,niellä
990,müde werden::V,þreytast,uupua
991,einschlafen::V,sofna,uinahtaa
992,schlafen::V,sofa,maata
993,schlafen::V,sofa,nukkua
994,aufwachen::V,vakna,herätä
995,aufstehen::V,fara á fætur,nousta
996,aufstehen::V,fara á fætur,nousta ylös
997,sich erholen::V,hvíla sig,levätä
998,krank werden::V,veikjast,sairastua
999,krank werden::V,verða veikur,sairastua
1000,krank sein::V,vera veikur,potea
1001,krank sein::V,vera veikur,sairastaa
1002,schmerzen::V,kenna til,särkeä
1003,schmerzen::V,kenna til,kivistää
1004,husten::V,hósta,yskiä
1005,genesen::V,batna,toipua
1006,genesen::V,frískast,toipua
1007,sterben::V,deyja,kuolla
1008,umkommen::V,farast,saada surmansa
1009,umkommen::V,farast,kuolla
1010,sich bewegen::V,bifast,liikkua
1011,sich rühren::V,hreyfast,liikahtaa
1012,sich erheben::V,standa upp,nousta
1013,sich setzen::V,setjast,istuutua
1014,hinfallen::V,detta,kaatua
1015,laufen::V,labba,kävellä
1016,schreiten::V,ganga,astua
1017,schreiten::V,ganga,astella
1018,spazierengehen::V,ganga sér til skemmtunar,kävellä
1019,eilen::V,fara hratt,kiirehtiä
1020,sich beeilen::V,flýta sér,kiirehtiä
1021,sich beeilen::V,flýta sér,olla kiireissään
1022,sausen::V,þjóta,rynnätä
1023,sausen::V,þjóta,viilettää
1024,rennen::V,hlaupa,juosta
1025,springen::V,stökkva,hypätä
1026,klettern::V,klifra,kiivetä
1027,schaukeln::V,róla,kiikkua
1028,schaukeln::V,rugga,kiikkua
1029,kriechen::V,skríða,ryömiä
1030,schwimmen::V,synda,uida
1031,tauchen::V,kafa,sukeltaa
1032,rudern::V,róa,soutaa
1033,fahren::V,aka,ajaa
1034,fahren::V,aka,kulkea
1035,fahren::V,fara,ajaa
1036,fahren::V,fara,kulkea
1037,fliegen::V,fljúga,lentää
1038,gehen::V,fara,käydä
1039,gehen::V,ganga,käydä
1040,weggehen::V,fara burt,lähteä
1041,weggehen::V,fara burt,poistua
1042,weggehen::V,ganga burt,lähteä
1043,weggehen::V,ganga burt,poistua
1044,abfahren::V,aka burt,lähteä
1045,anhalten::V,stöðva,pysähtyä
1046,anhalten::V,stöðva,seisahtua
1047,hineingehen::V,ganga inn,mennä sisään
1048,eintreten::V,koma inn,astua sisään
1049,eintreten::V,ganga inn,astua sisään
1050,kommen::V,koma,tulla
1051,ankommen::V,koma til,saapua
1052,zurückkommen::V,koma til baka,palata
1053,bleiben::V,haldast,jäädä
1054,bleiben::V,haldast,viipyä
1055,bleiben::V,vera kyrr,jäädä
1056,bleiben::V,vera kyrr,viipyä
1057,warten::V,bíða,odottaa
1058,erwarten::V,búast við,odottaa
1059,erwarten::V,eiga von á,odottaa
1060,suchen::V,leita,etsiä
1061,finden::V,finna,löytää
1062,versuchen::V,reyna,yrittää
1063,vorbereiten::V,undirbúa,valmistaa
1064,lieben::V,elska,pitää
1065,lieben::V,elska,rakastaa
1066,mögen::V,þykja gott,pitää
1067,mögen::V,þykja gott,tykätä
1068,mögen::V,falla í geð,pitää
1069,mögen::V,falla í geð,tykätä
1070,lachen::V,hlæja,nauraa
1071,rühren::V,snerta,liikuttaa
1072,weinen::V,gráta,itkeä
1073,schimpfen::V,skammast,haukkua
1074,sich ärgern::V,sárna,suuttua
1075,sich ärgern::V,gremjast,suuttua
1076,sich fürchten::V,óttast,pelätä
1077,fürchten::V,óttast,pelätä
1078,fliehen::V,flýja,paeta
1079,flüchten::V,strjúka,paeta
1080,sehen::V,sjá,nähdä
1081,anschauen::V,horfa á,katsoa
1082,ansehen::V,líta á,katsoa
1083,hören::V,heyra,kuulla
1084,zuhören::V,hlusta,kuunnella
1085,probieren::V,smakka,maistaa
1086,riechen::V,þefa,haistaa
1087,fühlen::V,finna til,tuntea
1088,scheinen::V,virðast,tuntua
1089,zu sehen sein::V,vera að sjá,näkyä
1090,vernehmen::V,heyra,kuulla
1091,vernehmen::V,greina,kuulla
1092,frieren::V,frjósa,palella
1093,tun::V,gera,tehdä
1094,können::V,geta,osata
1095,wollen::V,ætla,tahtoa
1096,wollen::V,vilja,tahtoa
1097,anfangen::V,hefja,ruveta
1098,anfangen::V,hefja,aloittaa
1099,beenden::V,enda,lopettaa
1100,beenden::V,ljúka,lopettaa
1101,aufhören::V,lykta,loppua
1102,gelingen::V,heppnast,onnistua
1103,geraten::V,lukkast,sujua
1104,geraten::V,lukkast,joutua
1105,öffnen::V,opna,avata
1106,öffnen::V,opna,aukaista
1107,schließen::V,loka,sulkea
1108,stellen::V,láta,panna
1109,stellen::V,láta,asettaa
1110,stellen::V,setja,panna
1111,stellen::V,setja,asettaa
1112,setzen::V,láta,panna
1113,setzen::V,láta,istuttaa
1114,setzen::V,setja,panna
1115,setzen::V,setja,istuttaa
1116,legen::V,láta,panna
1117,legen::V,láta,asettaa
1118,legen::V,leggja,panna
1119,legen::V,leggja,asettaa
1120,berühren::V,koma við,koskea
1121,berühren::V,koma við,koskettaa
1122,verbinden::V,sameina,liittää
1123,verbinden::V,sameina,yhdistää
1124,bedecken::V,hylja,kattaa
1125,bedecken::V,hylja,peittää
1126,aufhängen::V,hengja,ripustaa
1127,aufhängen::V,hengja upp,ripustaa
1128,anzünden::V,kveikja í,sytyttää
1129,aufheben::V,taka upp,ylös nostaa
1130,aufheben::V,taka upp,nostaa
1131,aufheben::V,lyfta upp,ylös nostaa
1132,aufheben::V,lyfta upp,nostaa
1133,zurücklassen::V,skilja eftir,jättää
1134,verlieren::V,týna,kadottaa
1135,verlieren::V,glata,kadottaa
1136,fallen lassen::V,missa,pudottaa
1137,machen::V,búa til,tehdä
1138,herstellen::V,framleiða,tuottaa
1139,herstellen::V,framleiða,valmistaa
1140,bauen::V,smíða,rakentaa
1141,bauen::V,byggja,rakentaa
1142,reparieren::V,gera við,korjata
1143,verbessern::V,bæta,parantaa
1144,ändern::V,breyta,muuttaa
1145,graben::V,grafa,kaivaa
1146,beugen::V,beygja,taivuttaa
1147,biegen::V,sveigja,taivuttaa
1148,drehen::V,snúa,kääntää
1149,wenden::V,snúa,kääntää
1150,wenden::V,venda,kääntää
1151,umdrehen::V,venda,kääntää
1152,umdrehen::V,snúa við,kääntää
1153,heben::V,hefja,nostaa
1154,heben::V,hefja,kohottaa
1155,hochheben::V,lyfta upp,nostaa
1156,ergreifen::V,grípa,tarttua
1157,halten::V,rúma,pitää
1158,halten::V,halda,pitää
1159,drücken::V,þjá,painaa
1160,drücken::V,þjá,puristaa
1161,drücken::V,þrýsta,painaa
1162,drücken::V,þrýsta,puristaa
1163,schieben::V,ýta,työntää
1164,kratzen::V,klóra,raapia
1165,lecken::V,sleikja,nuolla
1166,beißen::V,bíta,purra
1167,abreißen::V,rífa af,repiä
1168,abreißen::V,rífa frá,repiä
1169,abschneiden::V,skera af,leikata poikki
1170,abschneiden::V,skera af,leikata
1171,abschneiden::V,klippa af,leikata poikki
1172,abschneiden::V,klippa af,leikata
1173,binden::V,binda,sitoa
1174,stecken::V,stinga,pistää
1175,brechen::V,brjóta,murtaa
1176,klopfen::V,berja,koputtaa
1177,klopfen::V,berja,kolkuttaa
1178,klopfen::V,klappa,koputtaa
1179,klopfen::V,klappa,kolkuttaa
1180,hauen::V,berja,lyödä
1181,hauen::V,höggva,lyödä
1182,kleben::V,líma,liimata
1183,reiben::V,núa,hieroa
1184,reiben::V,núa,hangata
1185,streichen::V,smyrja,sivellä
1186,schleifen::V,slípa,hioa
1187,schneiden::V,skera,leikata
1188,schneiden::V,klippa,leikata
1189,rütteln::V,skaka,ravistaa
1190,schütteln::V,hrista,pudistaa
1191,schwenken::V,sveifla,heiluttaa
1192,schütten::V,hella,kaataa
1193,füllen::V,fylla,täyttää
1194,einwickeln::V,vefja inn í,kääriä
1195,tragen::V,bera,kantaa
1196,schleppen::V,draga,raahata
1197,ziehen::V,toga,vetää
1198,ziehen::V,draga,vetää
1199,aufbewahren::V,geyma,säilyttää
1200,werfen::V,kasta,viskata
1201,fangen::V,grípa,napata
1202,fangen::V,grípa,ottaa kiinni
1203,packen::V,þrífa í,tarttua
1204,verstecken::V,fela,kätkeä
1205,verstecken::V,fela,piilottaa
1206,teilen::V,deila,jakaa
1207,schicken::V,senda,lähettää
1208,bringen::V,færa,viedä
1209,bringen::V,flytja,viedä
1210,hinzufügen::V,bæta við,lisätä
1211,bekommen::V,hljóta,saada
1212,bekommen::V,ná,saada
1213,erhalten::V,fá,saada
1214,nehmen::V,taka,ottaa
1215,wählen::V,velja,valita
1216,auswählen::V,velja úr,valikoida
1217,bewahren::V,gæta,säilyttää
1218,bewahren::V,vernda,säilyttää
1219,behindern::V,varna,estää
1220,verderben::V,spilla,pilata
1221,verderben::V,spilla,turmella
1222,beschädigen::V,skemma,vioittaa
1223,beschädigen::V,skemma,vahingoittaa
1224,zerbrechen::V,brjóta,rikkoa
1225,zerreißen::V,rífa,repiä rikki
1226,zerreißen::V,rífa,repiä palasiksi
1227,zerreißen::V,rífa sundur,repiä rikki
1228,zerreißen::V,rífa sundur,repiä palasiksi
1229,zerstören::V,rífa niður,hävittää
1230,verbrennen::V,brenna,polttaa
1231,geben::V,gefa,antaa
1232,reichen::V,rétta,ojentaa
1233,schenken::V,gefa,lahjoittaa
1234,versprechen::V,lofa,luvata
1235,versprechen::V,heita,luvata
1236,wünschen::V,óska,toivottaa
1237,loben::V,lofa,ylistää
1238,loben::V,hrósa,ylistää
1239,küssen::V,kyssa,suudella
1240,wiegen::V,rugga,tuudittaa
1241,wiegen::V,rugga,keinuttaa
1242,zudecken::V,þekja,peittää
1243,zudecken::V,breiða yfir,peittää
1244,wecken::V,vekja,herättää
1245,zeigen::V,sýna,näyttää
1246,zeigen::V,sýna,osoittaa
1247,führen::V,leiða,johdattaa
1248,lehren::V,kenna,opettaa
1249,unterrichten::V,fræða,opettaa
1250,aufziehen::V,ala upp,kasvattaa
1251,leiten::V,stjórna,johtaa
1252,antreiben::V,hvetja,hoputtaa
1253,lassen::V,láta,antaa
1254,einladen::V,bjóða heim,kutsua
1255,vereinigen::V,sameina,yhdistää
1256,besuchen::V,heimsækja,vierailla
1257,treffen::V,hitta,tavata
1258,sich versammeln::V,safnast saman,kokoontua
1259,spielen::V,leika sér,pelata
1260,spielen::V,leika sér,leikkiä
1261,singen::V,syngja,laulaa
1262,tanzen::V,dansa,tanssia
1263,sich trennen::V,skiljast,erota
1264,verlassen::V,yfirgefa,jättää
1265,retten::V,bjarga,pelastaa
1266,bewachen::V,gæta,vartioida
1267,bewachen::V,hafa vörð á,vartioida
1268,schützen::V,vernda,suojella
1269,verteidigen::V,verja,puolustaa
1270,sich schlagen::V,slást,tapella
1271,sich schlagen::V,berjast,tapella
1272,schießen::V,skjóta,ampua
1273,siegen::V,sigra,voittaa
1274,ärgern::V,ergja,ärsyttää
1275,ärgern::V,skaprauna,ärsyttää
1276,schlagen::V,slá,lyödä
1277,schlagen::V,lemja,lyödä
1278,treten::V,sparka,potkaista
1279,stechen::V,stinga,pistää
1280,stoßen::V,hrinda,sysätä
1281,stoßen::V,hrinda,työntää
1282,stehlen::V,stela,varastaa
1283,stören::V,trufla,häiritä
1284,belästigen::V,ónáða,häiritä
1285,verbergen::V,leyna,kätkeä
1286,täuschen::V,gabba,harhauttaa
1287,täuschen::V,blekkja,harhauttaa
1288,betrügen::V,svíkja,pettää
1289,betrügen::V,svíkja,petkuttaa
1290,betrügen::V,blekkja,pettää
1291,betrügen::V,blekkja,petkuttaa
1292,töten::V,drepa,tappaa
1293,wohnen::V,búa,asua
1294,arbeiten::V,vinna,tehdä työtä
1295,arbeiten::V,vinna,työskennellä
1296,sammeln::V,safna,koota
1297,sammeln::V,safna,kerätä
1298,pflücken::V,tína,poimia
1299,pflücken::V,reyta,poimia
1300,jagen::V,veiða,metsästää
1301,fischen::V,fiska,kalastaa
1302,fassen::V,veiða,pyydystää
1303,fassen::V,veiða,saalistaa
1304,hüten::V,gæta,paimentaa
1305,hüten::V,vakta,paimentaa
1306,treiben::V,reka,ajaa
1307,anbinden::V,binda við,kytkeä
1308,anbinden::V,binda fast,kytkeä
1309,füttern::V,fóðra,ruokkia
1310,melken::V,mjólka,lypsää
1311,hacken::V,höggva,hakata
1312,gießen::V,hella,kastella
1313,reifen::V,þroskast,kypsyä
1314,zubereiten::V,elda,valmistaa
1315,zubereiten::V,tilbúa,valmistaa
1316,kochen::V,sjóða,keittää
1317,backen::V,baka,leipoa
1318,braten::V,steikja,paistaa
1319,umrühren::V,hræra í,hämmentää
1320,stricken::V,prjóna,kutoa
1321,stricken::V,prjóna,neuloa
1322,nähen::V,sauma,ommella
1323,färben::V,lita,värjätä
1324,färben::V,lita,värittää
1325,reinigen::V,hreinsa,puhdistaa
1326,waschen::V,þvo,pestä
1327,abwischen::V,þerra,pyyhkiä
1328,spülen::V,skola,huuhtoa
1329,spülen::V,þvo upp,huuhtoa
1330,fegen::V,sópa,pyyhkäistä
1331,fegen::V,hreinsa,pyyhkäistä
1332,kehren::V,sópa,lakaista
1333,baden::V,baða sig,kylpeä
1334,sich waschen::V,þvo sér,peseytyä
1335,ausziehen::V,fara úr,riisua
1336,anziehen::V,fara í,pukea ylleen
1337,sich anziehen::V,klæðast,pukeutua
1338,kämmen::V,greiða,kammata
1339,schmücken::V,prýða,koristaa
1340,schmücken::V,prýða,kaunistaa
1341,schmücken::V,skreyta,koristaa
1342,schmücken::V,skreyta,kaunistaa
1343,sagen::V,segja,sanoa
1344,sprechen::V,tala,puhua
1345,reden::V,ræða,keskustella
1346,sich unterhalten::V,spjalla,jutella
1347,sich unterhalten::V,ræðast við,jutella
1348,fragen::V,spyrja,kysyä
1349,bitten::V,biðja,pyytää
1350,erzählen::V,segja frá,kertoa
1351,mitteilen::V,tilkynna,ilmoittaa
1352,nennen::V,nefna,kutsua
1353,nennen::V,nefna,nimittää
1354,rufen::V,kalla,kutsua
1355,prahlen::V,gorta,kerskailla
1356,übersetzen::V,þýða,kääntää
1357,denken::V,hugsa,miettiä
1358,denken::V,hugsa,ajatella
1359,glauben::V,trúa,uskoa
1360,bemerken::V,taka eftir,huomata
1361,erkennen::V,þekkja,tunnistaa
1362,begreifen::V,skilja,ymmärtää
1363,verstehen::V,skilja,ymmärtää
1364,lernen::V,læra,oppia
1365,wissen::V,vita,tietää
1366,sich erinnern an::V,minnast,muistaa
1367,vergessen::V,gleyma,unohtaa
1368,messen::V,mæla,mitata
1369,zählen::V,telja,laskea
1370,rechnen::V,reikna,laskea
1371,lesen::V,lesa,lukea
1372,malen::V,mála,maalata
1373,zeichnen::V,teikna,piirtää
1374,zeichnen::V,teikna,piirustaa
1375,schreiben::V,skrifa,kirjoittaa
1376,besitzen::V,hafa,omistaa
1377,kaufen::V,kaupa,ostaa
1378,verkaufen::V,selja,myydä
1379,bezahlen::V,borga,maksaa
1380,zahlen::V,borga,maksaa
1381,beherrschen::V,hafa á valdi sínu,hallita
1382,ertragen::V,þola,kestää
