,Concept_ID,nl,ka
752,rechter::A,rechter,მარჯვენა
753,anderer::A,andere,სხვა
754,erster::A,eerste,პირველი
755,zweiter::A,tweede,მეორე
756,dritter::A,derde,მესამე
757,letzter::A,laatste,ბოლო
758,letzter::A,laatste,უკანასკნელი
759,allein::ADV,alleen,მარტო
760,auf einmal::ADV,ineens,ერთდროულად
761,auf einmal::ADV,tegelijk,ერთდროულად
762,zusammen::ADV,samen,ერთად
763,zusammen::ADV,bijeen,ერთად
764,lange::ADV,lang,დიდხანს
765,plötzlich::ADV,eensklaps,მოულოდნელად
766,plötzlich::ADV,plotsklaps,მოულოდნელად
767,sofort::ADV,terstond,ახლავე
768,sofort::ADV,aanstonds,ახლავე
769,sofort::ADV,onmiddelijk,ახლავე
770,später::ADV,later,მოგვიანებით
771,jetzt::ADV,nu,ახლა
772,jetzt::ADV,nou,ახლა
773,jetzt::ADV,thans,ახლა
774,heute::ADV,heden,დღეს
775,heute::ADV,vandaag,დღეს
776,morgen::ADV,morgen,ხვალ
777,bald::ADV,gauw,მალე
778,bald::ADV,weldra,მალე
779,dann::ADV,dan,მერე
780,dann::ADV,toen,მერე
781,gestern::ADV,gisteren,გუშინ
782,einst::ADV,eens,ოდესღაც
783,damals::ADV,toen,მაშინ
784,damals::ADV,destijds,მაშინ
785,danach::ADV,daarna,მერმე
786,danach::ADV,daarna,შემდეგ
787,vorher::ADV,vooraf,ადრე
788,vorher::ADV,vooraf,წინათ
789,vorher::ADV,van tevoren,ადრე
790,vorher::ADV,van tevoren,წინათ
791,zuerst::ADV,eerst,ჯერ
792,zuerst::ADV,het eerst,ჯერ
793,einmal::ADV,eens,ერთხელ
794,einmal::ADV,eenmaal,ერთხელ
795,manchmal::ADV,soms,ხან
796,manchmal::ADV,soms,ზოგჯერ
797,oft::ADV,vaak,ხშირად
798,oft::ADV,dikwijls,ხშირად
799,immer::ADV,altijd,მუდამ
800,immer::ADV,altijd,ყოველთვის
801,niemals::ADV,nooit,არასდროს
802,hier::ADV,hier,აქ
803,hierhin::ADV,hierheen,აქეთ
804,von hier::ADV,van hier,აქედან
805,von hier::ADV,hiervandaan,აქედან
806,dort::ADV,daar,იქ
807,dort::ADV,ginds,იქ
808,dorthin::ADV,daarheen,იქით
809,geradeaus::ADV,rechtuit,პირდაპირ
810,geradeaus::ADV,rechtdoor,პირდაპირ
811,vorwärts::ADV,vooruit,წინ
812,vorwärts::ADV,voorwaarts,წინ
813,rückwärts::ADV,achteruit,უკან
814,rückwärts::ADV,achterwaarts,უკან
815,zurück::ADV,terug,უკანვე
816,unten::ADV,beneden,დაბლა
817,unten::ADV,beneden,ქვევით
818,unten::ADV,onderaan,დაბლა
819,unten::ADV,onderaan,ქვევით
820,hinab::ADV,omlaag,ძირს
821,hinab::ADV,naar beneden,ძირს
822,oben::ADV,boven,ზემოთ
823,hinauf::ADV,omhoog,ზევით
824,hinauf::ADV,naar boven,ზევით
825,überall::ADV,alom,ყველგან
826,überall::ADV,overal,ყველგან
827,nicht::ADV,niet,არ
828,ein wenig::ADV,wat,ცოტა
829,kaum::ADV,amper,ძლივს
830,kaum::ADV,nauwelijks,ძლივს
831,sehr::ADV,erg,მეტად
832,sehr::ADV,erg,ძალიან
833,sehr::ADV,zeer,მეტად
834,sehr::ADV,zeer,ძალიან
835,so::ADV,zo,ისე
836,noch::ADV,nog,ჯერ
837,nur::ADV,maar,მხოლოდ
838,nur::ADV,alleen,მხოლოდ
839,schon::ADV,al,უკვე
840,schon::ADV,reeds,უკვე
841,wieder::ADV,weer,ისევ
842,wieder::ADV,weer,კიდევ
843,wieder::ADV,terug,ისევ
844,wieder::ADV,terug,კიდევ
845,vergebens::ADV,vergeefs,ამაოდ
846,vergebens::ADV,vergeefs,ტყუილად
847,vergebens::ADV,tevergeefs,ამაოდ
848,vergebens::ADV,tevergeefs,ტყუილად
849,vor::PRP,voor,წინ
850,hinter::PRP,achter,უკან
851,hinter::PRP,achter,მიღმა
852,unter::PRP,onder,ქვეშ
853,unter::PRP,onder,ქვევით
854,unter::PRP,beneden,ქვეშ
855,unter::PRP,beneden,ქვევით
856,durch::PRP,door,გავლით
857,neben::PRP,naast,გვერდით
858,zwischen::PRP,tussen,შუა
859,zwischen::PRP,tussen,შორის
860,wegen::PRP,wegens,გამო
861,wegen::PRP,wegens,შედეგად
862,wegen::PRP,vanwege,გამო
863,wegen::PRP,vanwege,შედეგად
864,dies::PRN,dit,ეს
865,das::PRN,dat,ეგ
866,alles::PRN,alles,ყველაფერი
867,ich::PRN,ik,მე
868,du::PRN,je,შენ
869,du::PRN,jij,შენ
870,er::PRN,hij,ის
871,er::PRN,hij,იგი
872,wir::PRN,we,ჩვენ
873,wir::PRN,wij,ჩვენ
874,ihr::PRN,jullie,თქვენ
875,sie::PRN,ze,ისინი
876,sie::PRN,zij,ისინი
877,was::FPRN,wat,რა
878,wer::FPRN,wie,ვინ
879,wo::FADV,waar,სად
880,wohin::FADV,waarheen,საით
881,wie::FADV,hoe,როგორ
882,warum::FADV,waarom,რაზე
883,warum::FADV,waarom,რატომ
884,wieviel::FNUM,hoeveel,რამდენი
885,eins::NUM,één,ერთი
886,zwei::NUM,twee,ორი
887,drei::NUM,drie,სამი
888,vier::NUM,vier,ოთხი
889,fünf::NUM,vijf,ხუთი
890,sechs::NUM,zes,ექვსი
891,sieben::NUM,zeven,შვიდი
892,acht::NUM,acht,რვა
893,neun::NUM,negen,ცხრა
894,zehn::NUM,tien,ათი
895,elf::NUM,elf,თერთმეტი
896,zwölf::NUM,twaalf,თორმეტი
897,zwanzig::NUM,twintig,ოცი
898,dreißig::NUM,dertig,ოცდაათი
899,vierzig::NUM,veertig,ორმოცი
900,fünfzig::NUM,vijftig,ორმოცდაათი
901,sechzig::NUM,zestig,სამოცი
902,siebzig::NUM,zeventig,სამოცდაათი
903,achtzig::NUM,tachtig,ოთხმოცი
904,neunzig::NUM,negentig,ოთხმოცდაათი
905,hundert::NUM,honderd,ასი
906,tausend::NUM,duizend,ათასი
907,und::CNJ,en,და
908,oder::CNJ,of,ან
909,stehen::V,staan,დგას
910,sitzen::V,zitten,ზის
911,liegen::V,liggen,აწევს
912,hängen::V,hangen,კიდია
913,werden::V,worden,გახდება
914,passieren::V,gebeuren,მოხდება
915,beginnen::V,beginnen,იწყება
916,enden::V,eindigen,გათავდება
917,wechseln::V,wijzigen,იცვლება
918,wechseln::V,veranderen,იცვლება
919,aufgehen[Sonne]::V,opgaan,ამოდის
920,untergehen[Sonne]::V,ondergaan,ჩადის
921,scheinen[Sonne]::V,schijnen,ანათებს
922,donnern::V,donderen,ქუხს
923,wehen::V,waaien,ქრის
924,wehen::V,waaien,დაუბერავს
925,strömen::V,stromen,იღვრება
926,fließen::V,vloeien,დის
927,fließen::V,vloeien,მიედინება
928,sich drehen::V,draaien,ტრიალებს
929,sich drehen::V,zich draaien,ტრიალებს
930,schwanken::V,wankelen,ირხევა
931,schwingen::V,zwieren,ირხევა
932,fallen::V,vallen,დავარდება
933,brennen::V,branden,იწვის
934,rauchen::V,roken,ბოლავს
935,rauchen::V,roken,აბოლებს
936,regnen::V,regenen,წვიმს
937,gefrieren::V,bevriezen,იყინება
938,tauen::V,dooien,დნება
939,schmelzen::V,smelten,დნება
940,trocknen::V,drogen,გაშრება
941,sieden::V,koken,დუღს
942,sieden::V,zieden,დუღს
943,faulen::V,rotten,ლპება
944,verfaulen::V,verrotten,ლპება
945,reißen::V,scheuren,დაიხევა
946,versinken::V,verzinken,ეფლობა
947,versinken::V,verzinken,ჩაიძირება
948,vergehen::V,vergaan,გადის
949,erscheinen::V,opdagen,გამოჩნდება
950,erscheinen::V,verschijnen,გამოჩნდება
951,verschwinden::V,verdwijnen,გააქრება
952,verschwinden::V,verdwijnen,დაიკარგება
953,sinken::V,zinken,დაიწევს
954,abnehmen::V,afnemen,შემცირდება
955,abnehmen::V,verminderen,შემცირდება
956,zunehmen::V,toenemen,გასუქდება
957,steigen::V,stijgen,მოიმატებს
958,steigen::V,omhooggaan,მოიმატებს
959,wachsen::V,groeien,იზრდება
960,wachsen::V,groeien,მრავლდება
961,glänzen::V,glanzen,ბრწყინავს
962,glänzen::V,schitteren,ბრწყინავს
963,funkeln::V,fonkelen,კაშკაშებს
964,lärmen::V,lawaai maken,ხმაურობს
965,läuten::V,luiden,დარეკავს
966,klingeln::V,bellen,დარეკავს
967,klirren::V,rinkelen,დააწკარუნებს
968,brausen::V,bruisen,ბობოქრობს
969,rauschen::V,ruisen,შრიალებს
970,klingen::V,klinken,ხმას გამოსცემს
971,bellen::V,blaffen,უყეფს
972,heulen::V,huilen,ღმუის
973,blasen::V,blazen,დაუბერავს
974,pfeifen::V,fluiten,უსტვენს
975,schreien::V,gillen,ყვირის
976,schreien::V,schreeuwen,ყვირის
977,stöhnen::V,steunen,კვნესის
978,zittern::V,beven,აძაგძაგებს
979,zittern::V,sidderen,აძაგძაგებს
980,leben::V,leven,ცოცხლობს
981,geboren werden::V,geboren worden,იშვება
982,geboren werden::V,geboren worden,იბადება
983,atmen::V,ademen,სუნთქავს
984,trinken::V,drinken,სვამს
985,trinken::V,drinken,დალევს
986,essen::V,eten,შეჭამს
987,schlucken::V,slikken,ყლაპავს
988,müde werden::V,moe worden,დაიქანცება
989,einschlafen::V,inslapen,დაიძინებს
990,schlafen::V,slapen,სძინავს
991,aufwachen::V,ontwaken,გაიღვიძებს
992,aufwachen::V,wakker worden,გაიღვიძებს
993,aufstehen::V,opstaan,ადგება
994,sich erholen::V,zich ontspannen,დაისვენებს
995,krank werden::V,ziek worden,ავად გახდება
996,krank sein::V,ziek zijn,ავადმყოფობს
997,schmerzen::V,pijn doen,სტკივა
998,husten::V,hoesten,ახველებს
999,genesen::V,genezen,მორჩება
1000,sterben::V,sterven,კვდება
1001,sterben::V,overlijden,კვდება
1002,umkommen::V,omkomen,დაიღუპება
1003,sich bewegen::V,zich bewegen,იძვრის
1004,sich bewegen::V,zich bewegen,მოძრაობს
1005,sich rühren::V,zich verroeren,გაინძრევა
1006,sich erheben::V,oprijzen,ადგება
1007,sich erheben::V,verrijzen,ადგება
1008,sich setzen::V,gaan zitten,დაჯდება
1009,hinfallen::V,vallen,დაეცემა
1010,hinfallen::V,neervallen,დაეცემა
1011,laufen::V,lopen,დადის
1012,schreiten::V,stappen,აბიჯებს
1013,schreiten::V,schrijden,აბიჯებს
1014,spazierengehen::V,gaan wandelen,დასეირნობს
1015,eilen::V,ijlen,მიიჩქარის
1016,eilen::V,haasten,მიიჩქარის
1017,sich beeilen::V,zich haasten,აჩქარდება
1018,sausen::V,stuiven,მიქრის
1019,rennen::V,rennen,დარბის
1020,springen::V,springen,ხტის
1021,klettern::V,klimmen,ძვრება
1022,klettern::V,klauteren,ძვრება
1023,schaukeln::V,schommelen,ქანაობს
1024,kriechen::V,kruipen,დაბობღავს
1025,schwimmen::V,zwemmen,ცურავს
1026,tauchen::V,duiken,ჩაიძირება
1027,rudern::V,roeien,ნიჩაბს უსვამს
1028,fahren::V,rijden,დადის
1029,fahren::V,rijden,მგზავრობს
1030,fliegen::V,vliegen,იფრენს
1031,fliegen::V,vliegen,გაფრინდება
1032,gehen::V,gaan,მიდის
1033,weggehen::V,weggaan,წამოდის
1034,abfahren::V,vertrekken,მიემგზავრება
1035,anhalten::V,stoppen,ჩერდება
1036,anhalten::V,stilhouden,ჩერდება
1037,hineingehen::V,ingaan,შედის
1038,hineingehen::V,binnengaan,შედის
1039,eintreten::V,binnenkomen,შედის
1040,kommen::V,komen,მოდის
1041,ankommen::V,aankomen,ჩადის
1042,zurückkommen::V,terugkomen,დაბრუნდება
1043,bleiben::V,blijven,დარჩება
1044,warten::V,wachten,ელოდება
1045,erwarten::V,verwachten,ელის
1046,erwarten::V,verwachten,დაიცდის
1047,suchen::V,zoeken,ეძებს
1048,suchen::V,zoeken,მოძებნის
1049,finden::V,vinden,მიაგნებს
1050,finden::V,vinden,გამოძებნის
1051,versuchen::V,proberen,ცდის
1052,versuchen::V,proberen,ცდილობს
1053,versuchen::V,beproeven,ცდის
1054,versuchen::V,beproeven,ცდილობს
1055,vorbereiten::V,voorbereiden,მოამზადებს
1056,lieben::V,houden van,უყვარს
1057,mögen::V,lusten,ეტრფის
1058,mögen::V,houden van,ეტრფის
1059,lachen::V,lachen,იცინის
1060,rühren::V,roeren,გულს აუჩუყებს
1061,weinen::V,huilen,ტირის
1062,weinen::V,schreien,ტირის
1063,schimpfen::V,kijven,შეიგინება
1064,schimpfen::V,schelden,შეიგინება
1065,sich ärgern::V,zich ergeren,გაბრაზობს
1066,sich fürchten::V,bang zijn,შიშობს
1067,fürchten::V,vrezen,ფრთხილობს
1068,fliehen::V,vluchten,გაიქცევა
1069,flüchten::V,ontsnappen,გაიქცევა
1070,flüchten::V,ontkomen,გაიქცევა
1071,sehen::V,zien,ხედავს
1072,anschauen::V,aankijken,ნახავს
1073,ansehen::V,aanzien,უყურებს
1074,ansehen::V,bekijken,უყურებს
1075,hören::V,horen,ისმენს
1076,zuhören::V,luisteren,მოისმენს
1077,probieren::V,proeven,გასინჯავს
1078,riechen::V,ruiken,ყნოსავს
1079,fühlen::V,voelen,გრძნობს
1080,scheinen::V,lijken,ეჩვენება
1081,zu sehen sein::V,te zien zijn,მოჩანს
1082,vernehmen::V,vernemen,გაიგებს
1083,frieren::V,het koud hebben,იყინება
1084,tun::V,doen,აკეთებს
1085,können::V,kunnen,შეიძლება
1086,wollen::V,willen,უნდა
1087,anfangen::V,beginnen,დაიწყებს
1088,anfangen::V,aanvangen,დაიწყებს
1089,beenden::V,beëindigen,ამთავრებს
1090,aufhören::V,ophouden,შეწყვეტს
1091,gelingen::V,lukken,მოახერხებს
1092,gelingen::V,gelukken,მოახერხებს
1093,geraten::V,uitvallen,გამოდის
1094,öffnen::V,openen,გახსნის
1095,öffnen::V,opendoen,გახსნის
1096,schließen::V,sluiten,ხურავს
1097,schließen::V,sluiten,დაკეტავს
1098,schließen::V,dichtdoen,ხურავს
1099,schließen::V,dichtdoen,დაკეტავს
1100,stellen::V,stellen,დადგამს
1101,stellen::V,plaatsen,დადგამს
1102,setzen::V,zetten,დასვამს
1103,setzen::V,plaatsen,დასვამს
1104,legen::V,leggen,დადებს
1105,berühren::V,aanraken,შეახებს
1106,berühren::V,aanraken,მიაკარებს
1107,verbinden::V,verbinden,შეაერთებს
1108,bedecken::V,bedekken,გადააფარებს
1109,aufhängen::V,ophangen,დაკიდებს
1110,anzünden::V,aansteken,დაანთებს
1111,anzünden::V,aansteken,მოუკიდებს
1112,aufheben::V,oprapen,აიღებს
1113,aufheben::V,oprapen,აიყვანს
1114,zurücklassen::V,achterlaten,დატოვებს
1115,verlieren::V,verliezen,დაკარგავს
1116,fallen lassen::V,laten vallen,გაუვარდება
1117,machen::V,maken,გააკეთებს
1118,machen::V,maken,გამოიწვევს
1119,herstellen::V,produceren,დაამზადებს
1120,herstellen::V,voortbrengen,დაამზადებს
1121,bauen::V,bouwen,ააშენებს
1122,reparieren::V,repareren,შეაკეთებს
1123,reparieren::V,repareren,გაარემონტებს
1124,reparieren::V,herstellen,შეაკეთებს
1125,reparieren::V,herstellen,გაარემონტებს
1126,verbessern::V,verbeteren,გამოაკეთებს
1127,verbessern::V,verbeteren,გააუმჯობესებს
1128,ändern::V,wijzigen,შეცვლის
1129,ändern::V,veranderen,შეცვლის
1130,graben::V,graven,თხრის
1131,beugen::V,buigen,ხრის
1132,biegen::V,buigen,გაღუნავს
1133,drehen::V,draaien,ატრიალებს
1134,wenden::V,keren,მოაბრუნებს
1135,wenden::V,wenden,მოაბრუნებს
1136,umdrehen::V,omdraaien,შეატრიალებს
1137,heben::V,heffen,ასწევს
1138,heben::V,optillen,ასწევს
1139,hochheben::V,tillen,აიყვანს
1140,ergreifen::V,pakken,სტაცებს
1141,ergreifen::V,grijpen,სტაცებს
1142,halten::V,houden,უჭირავს
1143,drücken::V,drukken,დააწვება
1144,schieben::V,duwen,მისწევს
1145,schieben::V,schuiven,მისწევს
1146,kratzen::V,krassen,მოფხანს
1147,lecken::V,likken,ლოკავს
1148,beißen::V,bijten,უკბენს
1149,abreißen::V,afrukken,გლეჯს
1150,abreißen::V,afrukken,მოწყვეტს
1151,abreißen::V,afscheuren,გლეჯს
1152,abreißen::V,afscheuren,მოწყვეტს
1153,abschneiden::V,afsnijden,გაჭრის
1154,binden::V,binden,შეკრავს
1155,binden::V,binden,გადააბამს
1156,stecken::V,steken,ჩაასობს
1157,brechen::V,breken,მოიტეხს
1158,klopfen::V,kloppen,აკაკუნებს
1159,hauen::V,houwen,ლეწავს
1160,kleben::V,plakken,წებავს
1161,kleben::V,plakken,დააწებებს
1162,reiben::V,wrijven,დაზელს
1163,streichen::V,smeren,უსვამს
1164,schleifen::V,slijpen,ლესავს
1165,schneiden::V,snijden,გაჭრის
1166,rütteln::V,schudden,არხევს
1167,schütteln::V,schudden,არყევს
1168,schütteln::V,schudden,ანძრევს
1169,schwenken::V,wuiven,აქნევს
1170,schwenken::V,zwaaien,აქნევს
1171,schütten::V,gieten,ღვრის
1172,schütten::V,gieten,დააქცევს
1173,schütten::V,storten,ღვრის
1174,schütten::V,storten,დააქცევს
1175,füllen::V,vullen,გაავსებს
1176,einwickeln::V,inwikkelen,შეახვევს
1177,tragen::V,dragen,მიიტანს
1178,schleppen::V,slepen,მიათრევს
1179,ziehen::V,trekken,წევს
1180,ziehen::V,trekken,ათრევს
1181,aufbewahren::V,bewaren,შეინახავს
1182,werfen::V,gooien,ისვრის
1183,fangen::V,vangen,დაიჭერს
1184,packen::V,pakken,სტაცებს
1185,packen::V,vastpakken,სტაცებს
1186,verstecken::V,verstoppen,მალავს
1187,teilen::V,delen,დაყოფს
1188,schicken::V,sturen,გაგზავნის
1189,bringen::V,brengen,მოიტანს
1190,hinzufügen::V,toevoegen,დაამატებს
1191,bekommen::V,verkrijgen,ამოიღებს
1192,erhalten::V,krijgen,იღებს
1193,nehmen::V,nemen,აიღებს
1194,wählen::V,kiezen,გადაარჩევს
1195,wählen::V,verkiezen,გადაარჩევს
1196,auswählen::V,uitkiezen,ამოარჩევს
1197,bewahren::V,bewaren,ინარჩუნებს
1198,behindern::V,hinderen,აბრკოლებს
1199,behindern::V,hinderen,გააძნელებს
1200,verderben::V,bederven,გააფუჭებს
1201,beschädigen::V,beschadigen,დააზიანებს
1202,zerbrechen::V,breken,დაამტვრევს
1203,zerbrechen::V,stukbreken,დაამტვრევს
1204,zerreißen::V,scheuren,გახევს
1205,zerreißen::V,verscheuren,გახევს
1206,zerstören::V,vernielen,მოსპობს
1207,zerstören::V,vernielen,დაანგრევს
1208,verbrennen::V,branden,დაწვავს
1209,verbrennen::V,verbranden,დაწვავს
1210,geben::V,geven,აძლევს
1211,reichen::V,reiken,მიაწოდებს
1212,reichen::V,aanreiken,მიაწოდებს
1213,schenken::V,schenken,აჩუქებს
1214,versprechen::V,beloven,აღუთქვამს
1215,wünschen::V,wensen,უსურვებს
1216,loben::V,loven,აქებს
1217,loben::V,loven,ამკობს
1218,loben::V,prijzen,აქებს
1219,loben::V,prijzen,ამკობს
1220,küssen::V,kussen,აკოცებს
1221,wiegen::V,wiegen,არხევს
1222,zudecken::V,toedekken,გადახურავს
1223,wecken::V,wekken,გააღვიძებს
1224,zeigen::V,tonen,დაანახვებს
1225,zeigen::V,wijzen,დაანახვებს
1226,führen::V,voeren,მიჰყავს
1227,lehren::V,leren,ასწავლის
1228,unterrichten::V,onderwijzen,ასწავლის
1229,aufziehen::V,grootbrengen,აღზრდის
1230,leiten::V,leiden,აწარმოებს
1231,leiten::V,leiden,ხელმძღვანელობს
1232,antreiben::V,aandrijven,დააჩქარებს
1233,lassen::V,laten,ა--ინებს
1234,einladen::V,uitnodigen,მოიპატიჟებს
1235,vereinigen::V,verenigen,შეაერთებს
1236,besuchen::V,bezoeken,სანახავად მიდის
1237,treffen::V,treffen,შეხვდება
1238,treffen::V,ontmoeten,შეხვდება
1239,sich versammeln::V,zich verzamelen,შეიკრიბება
1240,spielen::V,spelen,ეთამაშება
1241,singen::V,zingen,მღერის
1242,tanzen::V,dansen,ცეკვავს
1243,sich trennen::V,van elkaar gaan,მოშორდება
1244,verlassen::V,verlaten,მიატოვებს
1245,retten::V,redden,იხსნის
1246,retten::V,redden,გადაარჩენს
1247,bewachen::V,bewaken,დარაჯობს
1248,bewachen::V,bewaken,უთვალთვალებს
1249,schützen::V,beschermen,დაიფარავს
1250,verteidigen::V,verdedigen,დაიცავს
1251,sich schlagen::V,knokken,იჩხუბებს
1252,schießen::V,schieten,ისვრის
1253,siegen::V,overwinnen,გაიმარჯვებს
1254,ärgern::V,ergeren,აჯავრებს
1255,schlagen::V,slaan,ცემს
1256,treten::V,trappen,პანღურს ამოჰკრავს
1257,treten::V,schoppen,პანღურს ამოჰკრავს
1258,stechen::V,steken,სჩხვლეტს
1259,stechen::V,prikken,სჩხვლეტს
1260,stoßen::V,stoten,დაეჯახება
1261,stehlen::V,stelen,ქურდობს
1262,stehlen::V,stelen,მოიპარავს
1263,stören::V,storen,შეაწუხებს
1264,stören::V,verstoren,შეაწუხებს
1265,belästigen::V,lastig vallen,მობეზრდება
1266,verbergen::V,verbergen,დამალავს
1267,täuschen::V,misleiden,შეცდებს
1268,betrügen::V,bedriegen,მოატყუებს
1269,töten::V,doden,მოკლავს
1270,wohnen::V,wonen,ცხოვრობს
1271,wohnen::V,wonen,ბინადრობს
1272,arbeiten::V,werken,მუშაობს
1273,sammeln::V,inzamelen,შეკრებს
1274,sammeln::V,verzamelen,შეკრებს
1275,pflücken::V,plukken,კრეფს
1276,jagen::V,jagen,ნადირობს
1277,fischen::V,vissen,თევზაობს
1278,fassen::V,vangen,დააჭერს
1279,hüten::V,hoeden,მწყემსავს
1280,treiben::V,drijven,მიერეკება
1281,anbinden::V,vastbinden,მიაბამს
1282,füttern::V,voeren,აჭმევს
1283,melken::V,melken,წველის
1284,hacken::V,hakken,კეპავს
1285,gießen::V,gieten,რწყავს
1286,reifen::V,rijpen,მწიფდება
1287,zubereiten::V,klaarmaken,მოამზადებს
1288,zubereiten::V,toebereiden,მოამზადებს
1289,kochen::V,koken,მოხარშავს
1290,backen::V,bakken,გამოაცხობს
1291,braten::V,braden,შეწვავს
1292,umrühren::V,omroeren,შეურევს
1293,umrühren::V,omroeren,გათქვეფს
1294,stricken::V,breien,ქსოვს
1295,nähen::V,naaien,გაკერავს
1296,färben::V,verven,შეღებავს
1297,färben::V,kleuren,შეღებავს
1298,reinigen::V,reinigen,გაწმენდს
1299,reinigen::V,reinigen,გასუფთავებს
1300,waschen::V,wassen,გარეცხავს
1301,abwischen::V,afvegen,წაშლის
1302,spülen::V,spoelen,გაავლებს
1303,spülen::V,afwassen,გაავლებს
1304,fegen::V,vegen,დაბლანდავს
1305,kehren::V,vegen,დაგვის
1306,baden::V,baden,ბანაობს
1307,sich waschen::V,zich wassen,იბანება
1308,ausziehen::V,uittrekken,გაიხდის
1309,anziehen::V,aantrekken,ჩაიცვამს
1310,sich anziehen::V,zich aankleden,ჩაიცვამს
1311,kämmen::V,kammen,დავარცხნის
1312,schmücken::V,tooien,მორთავს
1313,sagen::V,zeggen,იტყვის
1314,sprechen::V,spreken,ლაპარაკობს
1315,reden::V,praten,საუბრობს
1316,sich unterhalten::V,zich onderhouden,ბაასობს
1317,sich unterhalten::V,zich onderhouden,მუსაიფობს
1318,fragen::V,vragen,ჰკითხავს
1319,bitten::V,vragen,სთხოვს
1320,bitten::V,verzoeken,სთხოვს
1321,erzählen::V,vertellen,მოუთხრობს
1322,mitteilen::V,meedelen,აუწყებს
1323,mitteilen::V,meedelen,აცნობებს
1324,nennen::V,noemen,უწოდებს
1325,rufen::V,roepen,დაუძახებს
1326,prahlen::V,pralen,ტრაბახობს
1327,übersetzen::V,vertalen,გადათარგმნის
1328,denken::V,denken,ფიქრობს
1329,denken::V,denken,აზროვნებს
1330,glauben::V,geloven,სჯერა
1331,bemerken::V,bemerken,შენიშვნავს
1332,erkennen::V,herkennen,გამოიცნობს
1333,begreifen::V,begrijpen,გაიგებს
1334,verstehen::V,verstaan,გაიგონებს
1335,lernen::V,leren,ისწავლის
1336,wissen::V,weten,ეცოდინება
1337,sich erinnern an::V,zich herinneren aan,მოიგონებს
1338,sich erinnern an::V,zich herinneren aan,გაიხსენებს
1339,vergessen::V,vergeten,ივიწყებს
1340,messen::V,meten,ზომავს
1341,zählen::V,tellen,ითვლის
1342,rechnen::V,rekenen,გაიანგარიშებს
1343,lesen::V,lezen,კითხულობს
1344,malen::V,schilderen,ხატავს
1345,zeichnen::V,tekenen,ხაზავს
1346,schreiben::V,schrijven,დაწერს
1347,besitzen::V,bezitten,ექნება
1348,kaufen::V,kopen,ყიდულობს
1349,verkaufen::V,verkopen,გაყიდის
1350,bezahlen::V,betalen,გადაიხდის
1351,zahlen::V,betalen,გადაიხდის
1352,beherrschen::V,beheersen,ფლობს
1353,ertragen::V,verdragen,მოითმენს
