,Concept_ID,se,el
2201,Winkel::N,tjiehka,γωνία
2202,Winkel::N,soahppa,γωνία
2203,Winkel::N,čiehka,γωνία
2204,Winkel::N,sogge,γωνία
2205,Winkel::N,suåp'p,γωνία
2206,Winkel::N,уггл,γωνία
2207,Muster::N,goere,σχέδιο
2208,Muster::N,girjja,σχέδιο
2209,Muster::N,girjjit,σχέδιο
2210,Muster::N,kovos,σχέδιο
2211,Muster::N,кыррьй,σχέδιο
2212,Muster::N,кырьйнесс,σχέδιο
2213,Größe::N,ståaroe,μέγεθος
2214,Größe::N,stuorrudahka,μέγεθος
2215,Größe::N,stūrrodat,μέγεθος
2216,Größe::N,mahtodat,μέγεθος
2217,Größe::N,allodat,μέγεθος
2218,Größe::N,stuá'ṛudâh,μέγεθος
2219,Größe::N,роаӈӈьк,μέγεθος
2220,Länge::N,gåhkoe,μήκος
2221,Länge::N,guhkkudahka,μήκος
2222,Länge::N,guhkkodat,μήκος
2223,Länge::N,kukkodâh,μήκος
2224,Länge::N,õllâdvuõtt,μήκος
2225,Länge::N,куххьквӯдт,μήκος
2226,Höhe::N,jalloe,ύψος
2227,Höhe::N,jalladahke,ύψος
2228,Höhe::N,alludahka,ύψος
2229,Höhe::N,allatvuohta,ύψος
2230,Höhe::N,allodat,ύψος
2231,Höhe::N,aḷodâh,ύψος
2232,Höhe::N,âlladvuõtt,ύψος
2233,Höhe::N,э̄ллвӯдт,ύψος
2234,Gewicht::N,leavloe,βάρος
2235,Gewicht::N,dædda,βάρος
2236,Gewicht::N,låssudahka,βάρος
2237,Gewicht::N,deaddu,βάρος
2238,Gewicht::N,tiäd'du,βάρος
2239,Gewicht::N,teäd'd,βάρος
2240,Gewicht::N,тя̄ннт,βάρος
2241,Gewicht::N,вӣссь,βάρος
2242,Menge::N,mierie,ποσότητα
2243,Menge::N,ållo,ποσότητα
2244,Menge::N,mearri,ποσότητα
2245,Menge::N,doahkki,ποσότητα
2246,Menge::N,meeṛi,ποσότητα
2247,Menge::N,tukk,ποσότητα
2248,Menge::N,mie´rr,ποσότητα
2249,Menge::N,туххк,ποσότητα
2250,Menge::N,ла̄ннҍт,ποσότητα
2251,Haufen::N,deava,σωρός
2252,Haufen::N,håevkie,σωρός
2253,Haufen::N,hårre,σωρός
2254,Haufen::N,látna,σωρός
2255,Haufen::N,laaṇâ,σωρός
2256,Haufen::N,laađđ,σωρός
2257,Haufen::N,поанн,σωρός
2258,Reihe::N,raajroe,αράδα
2259,Reihe::N,rájddo,αράδα
2260,Reihe::N,gurgadas,αράδα
2261,Reihe::N,kuáḷus,αράδα
2262,Reihe::N,riâd'd,αράδα
2263,Reihe::N,по̄ллт,αράδα
2264,Boot::N,vïnhtse,βάρκα
2265,Boot::N,vanás,βάρκα
2266,Boot::N,vanntsa,βάρκα
2267,Boot::N,fanas,βάρκα
2268,Boot::N,voonâs,βάρκα
2269,Boot::N,käärbis,βάρκα
2270,Boot::N,võõnâs,βάρκα
2271,Boot::N,вэнс,βάρκα
2272,Ruder::N,aajroe,κουπί
2273,Ruder::N,ájrro,κουπί
2274,Ruder::N,áiru,κουπί
2275,Ruder::N,áiru,κουπί
2276,Ruder::N,äirr,κουπί
2277,Ruder::N,а̄ррьй,κουπί
2278,Schlitten::N,slærra,έλκηθρο
2279,Schlitten::N,tjïelhke,έλκηθρο
2280,Schlitten::N,gieris,έλκηθρο
2281,Schlitten::N,tjielkká,έλκηθρο
2282,Schlitten::N,gielká,έλκηθρο
2283,Schlitten::N,kiäl'kká,έλκηθρο
2284,Schlitten::N,saan,έλκηθρο
2285,Schlitten::N,ǩeâlkk,έλκηθρο
2286,Schlitten::N,со̄а̄н,έλκηθρο
2287,Ski::N,treavka,σκι
2288,Ski::N,sabek,σκι
2289,Ski::N,sabet,σκι
2290,Ski::N,saaveeh,σκι
2291,Ski::N,koolâs,σκι
2292,Ski::N,коаллас,σκι
2293,Ski::N,са̄вехь,σκι
2294,Lagerfeuer::N,dålle,φωτιά
2295,Lagerfeuer::N,sajijdållå,φωτιά
2296,Lagerfeuer::N,dolla,φωτιά
2297,Lagerfeuer::N,tullâ,φωτιά
2298,Lagerfeuer::N,toll,φωτιά
2299,Lagerfeuer::N,то̄лл,φωτιά
2300,Last::N,maajsoe,φορτίο
2301,Last::N,noade,φορτίο
2302,Last::N,guorbmi,φορτίο
2303,Last::N,kye'rmi,φορτίο
2304,Last::N,nue´đđ,φορτίο
2305,Last::N,kue´rmm,φορτίο
2306,Last::N,нуэдът,φορτίο
2307,Gang::N,vaedtseme,δρόμος
2308,Gang::N,mannulahka,δρόμος
2309,Gang::N,johtu,δρόμος
2310,Gang::N,jotteem,δρόμος
2311,Gang::N,joto,δρόμος
2312,Gang::N,jäl'lmõš,δρόμος
2313,Gang::N,ёадтмушш,δρόμος
2314,Gang::N,ёадтҌмушш,δρόμος
2315,Schritt::N,sïlle,βήμα
2316,Schritt::N,lávkke,βήμα
2317,Schritt::N,lávki,βήμα
2318,Schritt::N,lävkki,βήμα
2319,Schritt::N,läu´ǩǩ,βήμα
2320,Schritt::N,ла̄ффьк,βήμα
2321,Norden::N,noerhte,βορράς
2322,Norden::N,nuortta,βορράς
2323,Norden::N,davvi,βορράς
2324,Norden::N,taṿe,βορράς
2325,Norden::N,tâ´vv,βορράς
2326,Norden::N,таввял,βορράς
2327,Süden::N,åarjel,νότος
2328,Süden::N,oarjje,νότος
2329,Süden::N,lulli,νότος
2330,Süden::N,mäddi,νότος
2331,Süden::N,kesipieg'gâ,νότος
2332,Süden::N,saujj,νότος
2333,Süden::N,со̄а̄ййв,νότος
2334,Westen::N,jillie,δύση
2335,Westen::N,alle,δύση
2336,Westen::N,oarji,δύση
2337,Westen::N,uár'ji,δύση
2338,Westen::N,viõstâr,δύση
2339,Westen::N,вуэрьял,δύση
2340,Osten::N,luvlie,ανατολή
2341,Osten::N,lulle,ανατολή
2342,Osten::N,nuorta,ανατολή
2343,Osten::N,nuor'ttâ,ανατολή
2344,Osten::N,nuõrti,ανατολή
2345,Osten::N,нуҏҏьт,ανατολή
2346,Holz::N,moere,ξύλο
2347,Holz::N,muorra,ξύλο
2348,Holz::N,muorra,ξύλο
2349,Holz::N,muoṛâ,ξύλο
2350,Holz::N,muõrr,ξύλο
2351,Holz::N,мӯрр,ξύλο
2352,Brett::N,fealloe,σανίδι
2353,Brett::N,fiello,σανίδι
2354,Brett::N,lávdi,σανίδι
2355,Brett::N,lyev'di,σανίδι
2356,Brett::N,lu´vdd,σανίδι
2357,Brett::N,лаййт,σανίδι
2358,Platte::N,spaagkoe,πλάκα
2359,Platte::N,skierro,πλάκα
2360,Platte::N,skearru,πλάκα
2361,Platte::N,ráptu,πλάκα
2362,Platte::N,ка̄ррьт,πλάκα
2363,Stütze::N,dovtege,στήριγμα
2364,Stütze::N,dåarjege,στήριγμα
2365,Stütze::N,tsagge,στήριγμα
2366,Stütze::N,nihta,στήριγμα
2367,Stütze::N,duvdda,στήριγμα
2368,Stütze::N,caggi,στήριγμα
2369,Stütze::N,cagge,στήριγμα
2370,Stütze::N,cõgldõk,στήριγμα
2371,Stütze::N,стуэлльп,στήριγμα
2372,Stange::N,staavra,ραβδί
2373,Stange::N,staavra,κοντός
2374,Stange::N,stággo,ραβδί
2375,Stange::N,stággo,κοντός
2376,Stange::N,hålggå,ραβδί
2377,Stange::N,hålggå,κοντός
2378,Stange::N,stávrá,ραβδί
2379,Stange::N,stávrá,κοντός
2380,Stange::N,stággu,ραβδί
2381,Stange::N,stággu,κοντός
2382,Stange::N,čuálgui,ραβδί
2383,Stange::N,čuálgui,κοντός
2384,Stange::N,kaŋgg,ραβδί
2385,Stange::N,kaŋgg,κοντός
2386,Stange::N,кэ̄ллт,ραβδί
2387,Stange::N,кэ̄ллт,κοντός
2388,Stange::N,пе̄лльк,ραβδί
2389,Stange::N,пе̄лльк,κοντός
2390,Stock::N,galte,ξύλο
2391,Stock::N,galte,μπαστούνι
2392,Stock::N,klåbpoe,ξύλο
2393,Stock::N,klåbpoe,μπαστούνι
2394,Stock::N,soabbe,ξύλο
2395,Stock::N,soabbe,μπαστούνι
2396,Stock::N,soabbi,ξύλο
2397,Stock::N,soabbi,μπαστούνι
2398,Stock::N,suáb'bi,ξύλο
2399,Stock::N,suáb'bi,μπαστούνι
2400,Stock::N,suä´b'b,ξύλο
2401,Stock::N,suä´b'b,μπαστούνι
2402,Stock::N,суэммьп,ξύλο
2403,Stock::N,суэммьп,μπαστούνι
2404,Stab::N,klaahka,ραβδί
2405,Stab::N,soabbe,ραβδί
2406,Stab::N,soabbi,ραβδί
2407,Stab::N,suáb'bi,ραβδί
2408,Stab::N,suä´b'b,ραβδί
2409,Stab::N,суэммьп,ραβδί
2410,Rohr::N,gïrse,σωλήνας
2411,Rohr::N,båhttså,σωλήνας
2412,Rohr::N,bohcci,σωλήνας
2413,Rohr::N,poccee,σωλήνας
2414,Rohr::N,puu´lčiǩ,σωλήνας
2415,Rohr::N,туррьп,σωλήνας
2416,Haus::N,ståapoe,σπίτι
2417,Haus::N,goahte,σπίτι
2418,Haus::N,stohpu,σπίτι
2419,Haus::N,tááḷu,σπίτι
2420,Haus::N,tääll,σπίτι
2421,Haus::N,пэ̄ҏҏт,σπίτι
2422,Heim::N,hïejme,σπίτι
2423,Heim::N,viesso,σπίτι
2424,Heim::N,ruoktu,σπίτι
2425,Heim::N,päikki,σπίτι
2426,Heim::N,päi´ǩǩ,σπίτι
2427,Heim::N,пэ̄ҏҏт,σπίτι
2428,Ofen::N,vuebnie,σόμπα
2429,Ofen::N,vuebnie,θερμάστρα
2430,Ofen::N,vuodná,σόμπα
2431,Ofen::N,vuodná,θερμάστρα
2432,Ofen::N,vuobnne,σόμπα
2433,Ofen::N,vuobnne,θερμάστρα
2434,Ofen::N,uvdna,σόμπα
2435,Ofen::N,uvdna,θερμάστρα
2436,Ofen::N,uvnâ,σόμπα
2437,Ofen::N,uvnâ,θερμάστρα
2438,Ofen::N,ǩiiuǥân,σόμπα
2439,Ofen::N,ǩiiuǥân,θερμάστρα
2440,Ofen::N,пе̄ххц,σόμπα
2441,Ofen::N,пе̄ххц,θερμάστρα
2442,Ofen::N,кыввкан,σόμπα
2443,Ofen::N,кыввкан,θερμάστρα
2444,Fußboden::N,guelpie,πάτωμα
2445,Fußboden::N,guolbbe,πάτωμα
2446,Fußboden::N,láhtti,πάτωμα
2447,Fußboden::N,šalde,πάτωμα
2448,Fußboden::N,šâ´ldd,πάτωμα
2449,Fußboden::N,шалльт,πάτωμα
2450,Tisch::N,buertie,τραπέζι
2451,Tisch::N,bievdde,τραπέζι
2452,Tisch::N,beavdi,τραπέζι
2453,Tisch::N,pevdi,τραπέζι
2454,Tisch::N,på´rdd,τραπέζι
2455,Tisch::N,stue´ll,τραπέζι
2456,Tisch::N,туэлль,τραπέζι
2457,Stuhl::N,stovle,καρέκλα
2458,Stuhl::N,ståvllå,καρέκλα
2459,Stuhl::N,stuollu,καρέκλα
2460,Stuhl::N,stovli,καρέκλα
2461,Stuhl::N,stuu´l,καρέκλα
2462,Stuhl::N,стула,καρέκλα
2463,Wiege::N,gïerhkeme,κούνια
2464,Wiege::N,vuoggo,κούνια
2465,Wiege::N,geaŧŧu,κούνια
2466,Wiege::N,geaktu,κούνια
2467,Wiege::N,gietkka,κούνια
2468,Wiege::N,kiäh'tu,κούνια
2469,Wiege::N,vogga,κούνια
2470,Wiege::N,кӣткэм,κούνια
2471,Bett::N,seangkoe,κρεβάτι
2472,Bett::N,sæŋŋga,κρεβάτι
2473,Bett::N,seaŋga,κρεβάτι
2474,Bett::N,seŋgâ,κρεβάτι
2475,Bett::N,sââ´jj,κρεβάτι
2476,Bett::N,вуэдтӭмсайй,κρεβάτι
2477,Regal::N,hælla,ράφι
2478,Regal::N,hilldo,ράφι
2479,Regal::N,hildu,ράφι
2480,Regal::N,ildee,ράφι
2481,Regal::N,i´lddi,ράφι
2482,Regal::N,ылльтэ,ράφι
2483,Kiste::N,aeskie,κιβώτιο
2484,Kiste::N,kássa,κιβώτιο
2485,Kiste::N,kássa,κιβώτιο
2486,Kiste::N,árkku,κιβώτιο
2487,Kiste::N,ču´ǩǩ,κιβώτιο
2488,Kiste::N,чуххьк,κιβώτιο
2489,Fenster::N,klaase,παράθυρο
2490,Fenster::N,vinndek,παράθυρο
2491,Fenster::N,láse,παράθυρο
2492,Fenster::N,laasâ,παράθυρο
2493,Fenster::N,ikkân,παράθυρο
2494,Fenster::N,эххкан,παράθυρο
2495,Tür::N,okse,πόρτα
2496,Tür::N,uksa,πόρτα
2497,Tür::N,uksa,πόρτα
2498,Tür::N,uksâ,πόρτα
2499,Tür::N,uhss,πόρτα
2500,Tür::N,уккс,πόρτα
2501,Tor::N,okse,πύλη
2502,Tor::N,pårttå,πύλη
2503,Tor::N,uksa,πύλη
2504,Tor::N,poarta,πύλη
2505,Tor::N,porttâ,πύλη
2506,Tor::N,uustõk,πύλη
2507,Tor::N,čuâlluhss,πύλη
2508,Tor::N,уккс,πύλη
2509,Zaun::N,haakene,φράχτης
2510,Zaun::N,jerra,φράχτης
2511,Zaun::N,gárdde,φράχτης
2512,Zaun::N,áidi,φράχτης
2513,Zaun::N,äiđi,φράχτης
2514,Zaun::N,äidd,φράχτης
2515,Zaun::N,čuâll,φράχτης
2516,Zaun::N,а̄ййт,φράχτης
2517,Dach::N,rehpie,στέγη
2518,Dach::N,dæhkko,στέγη
2519,Dach::N,gáhttu,στέγη
2520,Dach::N,káttu,στέγη
2521,Dach::N,laakk,στέγη
2522,Dach::N,пэ̄ҏҏтэ̄ля,στέγη
2523,Dach::N,кры̄ша,στέγη
2524,Leiter::N,raajtere,σκάλα
2525,Leiter::N,raajtere,κλίμακα
2526,Leiter::N,tjajmos,σκάλα
2527,Leiter::N,tjajmos,κλίμακα
2528,Leiter::N,boagos,σκάλα
2529,Leiter::N,boagos,κλίμακα
2530,Leiter::N,ráidalas,σκάλα
2531,Leiter::N,ráidalas,κλίμακα
2532,Leiter::N,raidlâs,σκάλα
2533,Leiter::N,raidlâs,κλίμακα
2534,Leiter::N,лествец,σκάλα
2535,Leiter::N,лествец,κλίμακα
2536,Besen::N,saehpie,σκούπα
2537,Besen::N,gaerpene,σκούπα
2538,Besen::N,njáman,σκούπα
2539,Besen::N,luvdá,σκούπα
2540,Besen::N,luvdá,σκούπα
2541,Besen::N,västt,σκούπα
2542,Besen::N,ва̄сст,σκούπα
2543,Spaten::N,gåajvoe,φτυάρι
2544,Spaten::N,spádá,φτυάρι
2545,Spaten::N,goajvvo,φτυάρι
2546,Spaten::N,goaivu,φτυάρι
2547,Spaten::N,kuái'vu,φτυάρι
2548,Spaten::N,kuäivv,φτυάρι
2549,Spaten::N,куаййв,φτυάρι
2550,Schaufel::N,gåajvoe,φτυάρι
2551,Schaufel::N,gåjvun,φτυάρι
2552,Schaufel::N,goajvvo,φτυάρι
2553,Schaufel::N,goaivu,φτυάρι
2554,Schaufel::N,kuái'vu,φτυάρι
2555,Schaufel::N,kuäivv,φτυάρι
2556,Schaufel::N,куаййв,φτυάρι
2557,Gabel::N,tjåagka,πιρούνι
2558,Gabel::N,gáffil,πιρούνι
2559,Gabel::N,káffal,πιρούνι
2560,Gabel::N,kaahvâl,πιρούνι
2561,Gabel::N,velkk,πιρούνι
2562,Gabel::N,а̄лльс,πιρούνι
2563,Löffel::N,buste,κουτάλι
2564,Löffel::N,bassti,κουτάλι
2565,Löffel::N,baste,κουτάλι
2566,Löffel::N,pastem,κουτάλι
2567,Löffel::N,pâ´sttem,κουτάλι
2568,Löffel::N,пасьтэмь,κουτάλι
2569,Messer::N,nejpie,μαχαίρι
2570,Messer::N,nijbbe,μαχαίρι
2571,Messer::N,niibi,μαχαίρι
2572,Messer::N,nijbe,μαχαίρι
2573,Messer::N,nei´bb,μαχαίρι
2574,Messer::N,ныййп,μαχαίρι
2575,Nagel::N,spæjhkere,καρφί
2576,Nagel::N,spiger,καρφί
2577,Nagel::N,návlle,καρφί
2578,Nagel::N,spiikkár,καρφί
2579,Nagel::N,spijkkár,καρφί
2580,Nagel::N,näu´ll,καρφί
2581,Nagel::N,на̄ввьл,καρφί
2582,Netz::N,viermie,δίχτυ
2583,Netz::N,viermme,δίχτυ
2584,Netz::N,næhtta,δίχτυ
2585,Netz::N,fierbmi,δίχτυ
2586,Netz::N,viermi,δίχτυ
2587,Netz::N,säi´mm,δίχτυ
2588,Netz::N,нӯжхьт,δίχτυ
2589,Haken::N,kruehkie,γάντζος
2590,Haken::N,kruehkie,αγκίστρι
2591,Haken::N,ruohkke,γάντζος
2592,Haken::N,ruohkke,αγκίστρι
2593,Haken::N,vagge,γάντζος
2594,Haken::N,vagge,αγκίστρι
2595,Haken::N,roahkki,γάντζος
2596,Haken::N,roahkki,αγκίστρι
2597,Haken::N,faggi,γάντζος
2598,Haken::N,faggi,αγκίστρι
2599,Haken::N,kuák'ki,γάντζος
2600,Haken::N,kuák'ki,αγκίστρι
2601,Haken::N,kuä´ǩ'ǩ,γάντζος
2602,Haken::N,kuä´ǩ'ǩ,αγκίστρι
2603,Haken::N,ва̄ӈӈк,γάντζος
2604,Haken::N,ва̄ӈӈк,αγκίστρι
2605,Haken::N,куэххьк,γάντζος
2606,Haken::N,куэххьк,αγκίστρι
2607,Griff::N,rehpie,λαβή
2608,Griff::N,taatje,λαβή
2609,Griff::N,gavlla,λαβή
2610,Griff::N,guottáldahka,λαβή
2611,Griff::N,geavja,λαβή
2612,Griff::N,novdâ,λαβή
2613,Griff::N,nõđđ,λαβή
2614,Griff::N,kå´ǧǧ,λαβή
2615,Griff::N,нэ̄дт,λαβή
2616,Schloss::N,laesie,κλειδαριά
2617,Schloss::N,lássa,κλειδαριά
2618,Schloss::N,lohkka,κλειδαριά
2619,Schloss::N,lukkâ,κλειδαριά
2620,Schloss::N,lokk,κλειδαριά
2621,Schloss::N,ло̄ххк,κλειδαριά
2622,Bild::N,guvvie,εικόνα
2623,Bild::N,gåvvå,εικόνα
2624,Bild::N,govva,εικόνα
2625,Bild::N,koṿe,εικόνα
2626,Bild::N,kartt,εικόνα
2627,Bild::N,картина,εικόνα
2628,Figur::N,guvvie,ανάστημα
2629,Figur::N,gåvos,ανάστημα
2630,Figur::N,figuvrra,ανάστημα
2631,Figur::N,figuvra,ανάστημα
2632,Figur::N,kovos,ανάστημα
2633,Figur::N,kuâŋas,ανάστημα
2634,Puppe::N,dåahka,κούκλα
2635,Puppe::N,dåhkko,κούκλα
2636,Puppe::N,doahkko,κούκλα
2637,Puppe::N,dohkká,κούκλα
2638,Puppe::N,duhkká,κούκλα
2639,Puppe::N,kuuhlaž,κούκλα
2640,Puppe::N,кукла,κούκλα
2641,Beutel::N,voessetje,πουγγί
2642,Beutel::N,påvsså,πουγγί
2643,Beutel::N,seahkaš,πουγγί
2644,Beutel::N,bursa,πουγγί
2645,Beutel::N,guhkkár,πουγγί
2646,Beutel::N,čooṿâs,πουγγί
2647,Beutel::N,siâk'k,πουγγί
2648,Beutel::N,kå´ššel,πουγγί
2649,Beutel::N,ве̄ҏҏц,πουγγί
2650,Bündel::N,paantje,δεμάτι
2651,Bündel::N,buduk,δεμάτι
2652,Bündel::N,gurppe,δεμάτι
2653,Bündel::N,gihppu,δεμάτι
2654,Bündel::N,kiäs'tu,δεμάτι
2655,Bündel::N,šnâpp,δεμάτι
2656,Bündel::N,пуччк,δεμάτι
2657,Tasche::N,veaskoe,τσάντα
2658,Tasche::N,væssko,τσάντα
2659,Tasche::N,lávkka,τσάντα
2660,Tasche::N,lávka,τσάντα
2661,Tasche::N,seahkka,τσάντα
2662,Tasche::N,lavkkâ,τσάντα
2663,Tasche::N,laukk,τσάντα
2664,Tasche::N,суӎӎьк,τσάντα
2665,Tasche::N,ло̄а̄ффк,τσάντα
2666,Eimer::N,bæhtoe,κουβάς
2667,Eimer::N,skiello,κουβάς
2668,Eimer::N,skállu,κουβάς
2669,Eimer::N,eebir,κουβάς
2670,Eimer::N,skääll,κουβάς
2671,Eimer::N,е̄мьперь,κουβάς
2672,Deckel::N,luehkie,καπάκι
2673,Deckel::N,låhkke,καπάκι
2674,Deckel::N,lohkki,καπάκι
2675,Deckel::N,lokke,καπάκι
2676,Deckel::N,lå´ǩǩ,καπάκι
2677,Deckel::N,ко̄а̄ххтнэсс,καπάκι
2678,Geschirr::N,lihtie,σκεύη
2679,Geschirr::N,lihte,σκεύη
2680,Geschirr::N,lihtit,σκεύη
2681,Geschirr::N,litte,σκεύη
2682,Geschirr::N,kärldõk,σκεύη
2683,Geschirr::N,ка̄ррь,σκεύη
2684,Sack::N,voesse,σάκος
2685,Sack::N,vuossa,σάκος
2686,Sack::N,seahkka,σάκος
2687,Sack::N,sekkâ,σάκος
2688,Sack::N,siâk'k,σάκος
2689,Sack::N,ве̄ҏҏц,σάκος
2690,Tasse::N,guksie,φλιτζάνι
2691,Tasse::N,gåhppå,φλιτζάνι
2692,Tasse::N,gohppu,φλιτζάνι
2693,Tasse::N,pollo,φλιτζάνι
2694,Tasse::N,kopp,φλιτζάνι
2695,Tasse::N,на̄ххьп,φλιτζάνι
2696,Topf::N,baetie,χύτρα
2697,Topf::N,krovhte,χύτρα
2698,Topf::N,rujtta,χύτρα
2699,Topf::N,giebbme,χύτρα
2700,Topf::N,báhti,χύτρα
2701,Topf::N,gievdni,χύτρα
2702,Topf::N,pääti,χύτρα
2703,Topf::N,kruâitt,χύτρα
2704,Topf::N,кӣммьн,χύτρα
2705,Kessel::N,giebnie,καζάνι
2706,Kessel::N,skallo,καζάνι
2707,Kessel::N,giebbme,καζάνι
2708,Kessel::N,gieđbmi,καζάνι
2709,Kessel::N,kiem'ni,καζάνι
2710,Kessel::N,ǩie´mnn,καζάνι
2711,Kessel::N,кӣммьн,καζάνι
2712,Essen::N,åesie,φαγητό
2713,Essen::N,beapmoe,φαγητό
2714,Essen::N,biebbmo,φαγητό
2715,Essen::N,borramuš,φαγητό
2716,Essen::N,purrâmâš,φαγητό
2717,Essen::N,porrmõš,φαγητό
2718,Essen::N,по̄ррмушш,φαγητό
2719,Nahrung::N,beapmoe,τροφή
2720,Nahrung::N,biebbmo,τροφή
2721,Nahrung::N,biebmu,τροφή
2722,Nahrung::N,purrâmâš,τροφή
2723,Nahrung::N,porrmõš,τροφή
2724,Nahrung::N,по̄ррмушш,τροφή
2725,Speise::N,beapmoe,φαγητό
2726,Speise::N,biebbmo,φαγητό
2727,Speise::N,biebmu,φαγητό
2728,Speise::N,määlis,φαγητό
2729,Speise::N,aasâs,φαγητό
2730,Speise::N,porrmõš,φαγητό
2731,Speise::N,по̄ррмушш,φαγητό
2732,Fleisch::N,bearkoe,κρέας
2733,Fleisch::N,oadtje,κρέας
2734,Fleisch::N,bierggo,κρέας
2735,Fleisch::N,biergu,κρέας
2736,Fleisch::N,uáž'ži,κρέας
2737,Fleisch::N,vuä´ǯ'ǯ,κρέας
2738,Fleisch::N,вуэннч,κρέας
2739,Getreide::N,gernie,σιτάρι
2740,Getreide::N,gårnne,σιτάρι
2741,Getreide::N,gordni,σιτάρι
2742,Getreide::N,valje,σιτάρι
2743,Getreide::N,ле̄ййп,σιτάρι
2744,Brei::N,kraavhtse,χυλός
2745,Brei::N,ráktsa,χυλός
2746,Brei::N,buvru,χυλός
2747,Brei::N,suoḥâd,χυλός
2748,Brei::N,hutt,χυλός
2749,Brei::N,уххт,χυλός
2750,Brot::N,gaahkoe,ψωμί
2751,Brot::N,gaahkoe,άρτος
2752,Brot::N,lájbbe,ψωμί
2753,Brot::N,lájbbe,άρτος
2754,Brot::N,stummpa,ψωμί
2755,Brot::N,stummpa,άρτος
2756,Brot::N,láibi,ψωμί
2757,Brot::N,láibi,άρτος
2758,Brot::N,gáhkku,ψωμί
2759,Brot::N,gáhkku,άρτος
2760,Brot::N,leibi,ψωμί
2761,Brot::N,leibi,άρτος
2762,Brot::N,lei´bb,ψωμί
2763,Brot::N,lei´bb,άρτος
2764,Brot::N,ле̄ййп,ψωμί
2765,Brot::N,ле̄ййп,άρτος
2766,Scheibe::N,snaejrie,φέτα
2767,Scheibe::N,sárdde,φέτα
2768,Scheibe::N,vajahas,φέτα
2769,Scheibe::N,časkkis,φέτα
2770,Scheibe::N,ča'skes,φέτα
2771,Scheibe::N,ku´sǩǩ,φέτα
2772,Scheibe::N,кусськ,φέτα
2773,Fett::N,buejtie,πάχος
2774,Fett::N,vuodja,πάχος
2775,Fett::N,buoidi,πάχος
2776,Fett::N,pyei'di,πάχος
2777,Fett::N,puõi´dd,πάχος
2778,Fett::N,пуййт,πάχος
2779,Butter::N,voeje,βούτυρο
2780,Butter::N,vuodja,βούτυρο
2781,Butter::N,vuodja,βούτυρο
2782,Butter::N,vuojâ,βούτυρο
2783,Butter::N,vuõjj,βούτυρο
2784,Butter::N,вӯйй,βούτυρο
2785,Öl::N,ålja,λάδι
2786,Öl::N,ulljo,λάδι
2787,Öl::N,oalljo,λάδι
2788,Öl::N,olju,λάδι
2789,Öl::N,oljo,λάδι
2790,Öl::N,vuõjj,λάδι
2791,Öl::N,вӯйй,λάδι
2792,Salz::N,saelhtie,αλάτι
2793,Salz::N,sállte,αλάτι
2794,Salz::N,sálti,αλάτι
2795,Salz::N,sältti,αλάτι
2796,Salz::N,sä´ltt,αλάτι
2797,Salz::N,сӯлль,αλάτι
2798,Suppe::N,joptse,σούπα
2799,Suppe::N,jupptsa,σούπα
2800,Suppe::N,málli,σούπα
2801,Suppe::N,määḷi,σούπα
2802,Suppe::N,lieṃâ,σούπα
2803,Suppe::N,liõmm,σούπα
2804,Suppe::N,лӣмм,σούπα
2805,Honig::N,hååneske,μέλι
2806,Honig::N,meda,μέλι
2807,Honig::N,miehta,μέλι
2808,Honig::N,mietâ,μέλι
2809,Honig::N,miõtt,μέλι
2810,Honig::N,мӣдт,μέλι
2811,Milch::N,mielhkie,γάλα
2812,Milch::N,mielkke,γάλα
2813,Milch::N,mielki,γάλα
2814,Milch::N,miel'kki,γάλα
2815,Milch::N,mie´lǩǩ,γάλα
2816,Milch::N,ма̄ййт,γάλα
2817,Tee::N,löövje,τσάι
2818,Tee::N,tedja,τσάι
2819,Tee::N,deadju,τσάι
2820,Tee::N,čee,τσάι
2821,Tee::N,teej̣â,τσάι
2822,Tee::N,čee,τσάι
2823,Tee::N,чайй,τσάι
2824,Leder::N,hovre,πετσί
2825,Leder::N,sassne,πετσί
2826,Leder::N,náhkki,πετσί
2827,Leder::N,leaira,πετσί
2828,Leder::N,čevđi,πετσί
2829,Leder::N,čåu´dd,πετσί
2830,Leder::N,на̄ххьк,πετσί
2831,Wolle::N,ålloe,μαλλί
2832,Wolle::N,hullo,μαλλί
2833,Wolle::N,ullu,μαλλί
2834,Wolle::N,ullo,μαλλί
2835,Wolle::N,oll,μαλλί
2836,Wolle::N,улл,μαλλί
2837,Stoff::N,tyjje,ύφασμα
2838,Stoff::N,gápptás,ύφασμα
2839,Stoff::N,stoaffa,ύφασμα
2840,Stoff::N,ávnnas,ύφασμα
2841,Stoff::N,käägus,ύφασμα
2842,Stoff::N,aaunâs,ύφασμα
2843,Stoff::N,лыййн,ύφασμα
2844,Nadel::N,naaloe,βελόνα
2845,Nadel::N,nállo,βελόνα
2846,Nadel::N,nállu,βελόνα
2847,Nadel::N,nááḷu,βελόνα
2848,Nadel::N,neu´ll,βελόνα
2849,Nadel::N,нӣввьл,βελόνα
2850,Faden::N,laejkie,κλωστή
2851,Faden::N,hárppo,κλωστή
2852,Faden::N,árpu,κλωστή
2853,Faden::N,läigi,κλωστή
2854,Faden::N,lääi´j,κλωστή
2855,Faden::N,сӯнн,κλωστή
2856,Knopf::N,balhka,κουμπί
2857,Knopf::N,boallo,κουμπί
2858,Knopf::N,boallu,κουμπί
