,Concept_ID,nl,fr
861,dorthin::ADV,daarheen,y
862,dorthin::ADV,daarheen,par là
863,geradeaus::ADV,rechtuit,tout droit
864,geradeaus::ADV,rechtdoor,tout droit
865,vorwärts::ADV,vooruit,en avant
866,vorwärts::ADV,voorwaarts,en avant
867,rückwärts::ADV,achteruit,en arrière
868,rückwärts::ADV,achterwaarts,en arrière
869,zurück::ADV,terug,de retour
870,unten::ADV,beneden,en bas
871,unten::ADV,beneden,au-dessous
872,unten::ADV,onderaan,en bas
873,unten::ADV,onderaan,au-dessous
874,hinab::ADV,omlaag,en bas
875,hinab::ADV,omlaag,vers le bas
876,hinab::ADV,naar beneden,en bas
877,hinab::ADV,naar beneden,vers le bas
878,oben::ADV,boven,dessus
879,oben::ADV,boven,en haut
880,hinauf::ADV,omhoog,en haut
881,hinauf::ADV,omhoog,vers le haut
882,hinauf::ADV,naar boven,en haut
883,hinauf::ADV,naar boven,vers le haut
884,überall::ADV,alom,partout
885,überall::ADV,overal,partout
886,nicht::ADV,niet,ne ... pas
887,ein wenig::ADV,wat,un peu
888,kaum::ADV,amper,à peine
889,kaum::ADV,nauwelijks,à peine
890,sehr::ADV,erg,très
891,sehr::ADV,zeer,très
892,so::ADV,zo,si
893,so::ADV,zo,ainsi
894,noch::ADV,nog,encore
895,nur::ADV,maar,seulement
896,nur::ADV,maar,ne ... que
897,nur::ADV,alleen,seulement
898,nur::ADV,alleen,ne ... que
899,schon::ADV,al,déjà
900,schon::ADV,reeds,déjà
901,wieder::ADV,weer,de nouveau
902,wieder::ADV,terug,de nouveau
903,vergebens::ADV,vergeefs,en vain
904,vergebens::ADV,tevergeefs,en vain
905,vor::PRP,voor,devant
906,hinter::PRP,achter,derrière
907,unter::PRP,onder,sous
908,unter::PRP,onder,au-dessous de
909,unter::PRP,beneden,sous
910,unter::PRP,beneden,au-dessous de
911,durch::PRP,door,par
912,durch::PRP,door,à travers
913,neben::PRP,naast,à côté de
914,zwischen::PRP,tussen,entre
915,wegen::PRP,wegens,à cause de
916,wegen::PRP,vanwege,à cause de
917,dies::PRN,dit,ceci
918,das::PRN,dat,ce
919,das::PRN,dat,cela
920,alles::PRN,alles,tout
921,ich::PRN,ik,je
922,ich::PRN,ik,moi
923,du::PRN,je,tu
924,du::PRN,je,toi
925,du::PRN,jij,tu
926,du::PRN,jij,toi
927,er::PRN,hij,il
928,er::PRN,hij,lui
929,wir::PRN,we,nous
930,wir::PRN,wij,nous
931,ihr::PRN,jullie,vous
932,sie::PRN,ze,ils
933,sie::PRN,ze,elles
934,sie::PRN,zij,ils
935,sie::PRN,zij,elles
936,was::FPRN,wat,que
937,was::FPRN,wat,quoi
938,wer::FPRN,wie,qui
939,wo::FADV,waar,où
940,wohin::FADV,waarheen,où
941,wie::FADV,hoe,comment
942,warum::FADV,waarom,pourquoi
943,wieviel::FNUM,hoeveel,combien
944,eins::NUM,één,un
945,zwei::NUM,twee,deux
946,drei::NUM,drie,trois
947,vier::NUM,vier,quatre
948,fünf::NUM,vijf,cinq
949,sechs::NUM,zes,six
950,sieben::NUM,zeven,sept
951,acht::NUM,acht,huit
952,neun::NUM,negen,neuf
953,zehn::NUM,tien,dix
954,elf::NUM,elf,onze
955,zwölf::NUM,twaalf,douze
956,zwanzig::NUM,twintig,vingt
957,dreißig::NUM,dertig,trente
958,vierzig::NUM,veertig,quarante
959,fünfzig::NUM,vijftig,cinquante
960,sechzig::NUM,zestig,soixante
961,siebzig::NUM,zeventig,soixante-dix
962,achtzig::NUM,tachtig,quatre-vingt
963,neunzig::NUM,negentig,quatre-vingt-dix
964,hundert::NUM,honderd,cent
965,tausend::NUM,duizend,mille
966,und::CNJ,en,et
967,oder::CNJ,of,ou
968,stehen::V,staan,être debout
969,sitzen::V,zitten,être assis
970,liegen::V,liggen,être couché
971,hängen::V,hangen,pendre
972,werden::V,worden,devenir
973,passieren::V,gebeuren,se passer
974,beginnen::V,beginnen,commencer
975,enden::V,eindigen,finir
976,enden::V,eindigen,se terminer
977,wechseln::V,wijzigen,changer
978,wechseln::V,wijzigen,alterner
979,wechseln::V,veranderen,changer
980,wechseln::V,veranderen,alterner
981,aufgehen[Sonne]::V,opgaan,se lever
982,untergehen[Sonne]::V,ondergaan,se coucher
983,scheinen[Sonne]::V,schijnen,briller
984,donnern::V,donderen,tonner
985,wehen::V,waaien,souffler
986,strömen::V,stromen,affluer
987,fließen::V,vloeien,couler
988,sich drehen::V,draaien,tourner
989,sich drehen::V,zich draaien,tourner
990,schwanken::V,wankelen,osciller
991,schwanken::V,wankelen,chanceler
992,schwingen::V,zwieren,vibrer
993,schwingen::V,zwieren,osciller
994,fallen::V,vallen,tomber
995,brennen::V,branden,brûler
996,brennen::V,branden,flamber
997,rauchen::V,roken,fumer
998,regnen::V,regenen,pleuvoir
999,gefrieren::V,bevriezen,geler
1000,tauen::V,dooien,dégeler
1001,schmelzen::V,smelten,fondre
1002,trocknen::V,drogen,sécher
1003,sieden::V,koken,bouillir
1004,sieden::V,zieden,bouillir
1005,faulen::V,rotten,pourrir
1006,faulen::V,rotten,se putréfier
1007,verfaulen::V,verrotten,pourrir
1008,reißen::V,scheuren,rompre
1009,reißen::V,scheuren,se déchirer
1010,versinken::V,verzinken,s'enfoncer
1011,vergehen::V,vergaan,passer
1012,erscheinen::V,opdagen,apparaître
1013,erscheinen::V,verschijnen,apparaître
1014,verschwinden::V,verdwijnen,disparaître
1015,sinken::V,zinken,descendre
1016,sinken::V,zinken,s'abaisser
1017,abnehmen::V,afnemen,diminuer
1018,abnehmen::V,verminderen,diminuer
1019,zunehmen::V,toenemen,augmenter
1020,steigen::V,stijgen,monter
1021,steigen::V,omhooggaan,monter
1022,wachsen::V,groeien,croître
1023,glänzen::V,glanzen,briller
1024,glänzen::V,schitteren,briller
1025,funkeln::V,fonkelen,étinceler
1026,lärmen::V,lawaai maken,faire du bruit
1027,läuten::V,luiden,sonner
1028,klingeln::V,bellen,sonner
1029,klirren::V,rinkelen,cliqueter
1030,brausen::V,bruisen,mugir
1031,rauschen::V,ruisen,bruire
1032,klingen::V,klinken,sonner
1033,bellen::V,blaffen,aboyer
1034,heulen::V,huilen,hurler
1035,blasen::V,blazen,souffler
1036,pfeifen::V,fluiten,siffler
1037,schreien::V,gillen,crier
1038,schreien::V,schreeuwen,crier
1039,stöhnen::V,steunen,gémir
1040,zittern::V,beven,trembler
1041,zittern::V,sidderen,trembler
1042,leben::V,leven,vivre
1043,geboren werden::V,geboren worden,naître
1044,atmen::V,ademen,respirer
1045,trinken::V,drinken,boire
1046,essen::V,eten,manger
1047,schlucken::V,slikken,avaler
1048,müde werden::V,moe worden,se lasser
1049,müde werden::V,moe worden,se fatiguer
1050,einschlafen::V,inslapen,s'endormir
1051,schlafen::V,slapen,dormir
1052,aufwachen::V,ontwaken,se réveiller
1053,aufwachen::V,wakker worden,se réveiller
1054,aufstehen::V,opstaan,se lever
1055,sich erholen::V,zich ontspannen,se reposer
1056,sich erholen::V,zich ontspannen,se détendre
1057,krank werden::V,ziek worden,tomber malade
1058,krank sein::V,ziek zijn,être malade
1059,schmerzen::V,pijn doen,faire mal
1060,husten::V,hoesten,tousser
1061,genesen::V,genezen,guérir
1062,genesen::V,genezen,se remettre
1063,sterben::V,sterven,mourir
1064,sterben::V,overlijden,mourir
1065,umkommen::V,omkomen,périr
1066,sich bewegen::V,zich bewegen,bouger
1067,sich rühren::V,zich verroeren,broncher
1068,sich erheben::V,oprijzen,se lever
1069,sich erheben::V,verrijzen,se lever
1070,sich setzen::V,gaan zitten,s'asseoir
1071,hinfallen::V,vallen,tomber
1072,hinfallen::V,neervallen,tomber
1073,laufen::V,lopen,marcher
1074,laufen::V,lopen,aller à pied
1075,schreiten::V,stappen,marcher
1076,schreiten::V,schrijden,marcher
1077,spazierengehen::V,gaan wandelen,se promener
1078,eilen::V,ijlen,courir
1079,eilen::V,haasten,courir
1080,sich beeilen::V,zich haasten,se hâter
1081,sich beeilen::V,zich haasten,se dépêcher
1082,sausen::V,stuiven,filer
1083,rennen::V,rennen,courir
1084,springen::V,springen,sauter
1085,klettern::V,klimmen,grimper
1086,klettern::V,klauteren,grimper
1087,schaukeln::V,schommelen,se balancer
1088,kriechen::V,kruipen,ramper
1089,schwimmen::V,zwemmen,nager
1090,tauchen::V,duiken,plonger
1091,rudern::V,roeien,ramer
1092,fahren::V,rijden,aller
1093,fahren::V,rijden,rouler
1094,fliegen::V,vliegen,voler
1095,gehen::V,gaan,aller
1096,weggehen::V,weggaan,s'en aller
1097,abfahren::V,vertrekken,partir
1098,anhalten::V,stoppen,s'arrêter
1099,anhalten::V,stilhouden,s'arrêter
1100,hineingehen::V,ingaan,entrer
1101,hineingehen::V,binnengaan,entrer
1102,eintreten::V,binnenkomen,entrer
1103,kommen::V,komen,venir
1104,ankommen::V,aankomen,arriver
1105,zurückkommen::V,terugkomen,revenir
1106,bleiben::V,blijven,rester
1107,bleiben::V,blijven,demeurer
1108,warten::V,wachten,attendre
1109,erwarten::V,verwachten,attendre
1110,suchen::V,zoeken,chercher
1111,finden::V,vinden,trouver
1112,versuchen::V,proberen,essayer
1113,versuchen::V,beproeven,essayer
1114,vorbereiten::V,voorbereiden,préparer
1115,lieben::V,houden van,aimer
1116,mögen::V,lusten,aimer
1117,mögen::V,lusten,vouloir
1118,mögen::V,houden van,aimer
1119,mögen::V,houden van,vouloir
1120,lachen::V,lachen,rire
1121,rühren::V,roeren,toucher
1122,rühren::V,roeren,attendrir
1123,weinen::V,huilen,pleurer
1124,weinen::V,schreien,pleurer
1125,schimpfen::V,kijven,gronder
1126,schimpfen::V,schelden,gronder
1127,sich ärgern::V,zich ergeren,se fâcher
1128,sich fürchten::V,bang zijn,avoir peur
1129,fürchten::V,vrezen,craindre
1130,fürchten::V,vrezen,avoir peur de
1131,fliehen::V,vluchten,fuir
1132,flüchten::V,ontsnappen,s'enfuir
1133,flüchten::V,ontkomen,s'enfuir
1134,sehen::V,zien,voir
1135,anschauen::V,aankijken,regarder
1136,ansehen::V,aanzien,regarder
1137,ansehen::V,bekijken,regarder
1138,hören::V,horen,entendre
1139,zuhören::V,luisteren,écouter
1140,probieren::V,proeven,goûter
1141,riechen::V,ruiken,sentir
1142,fühlen::V,voelen,sentir
1143,scheinen::V,lijken,sembler
1144,scheinen::V,lijken,paraître
1145,zu sehen sein::V,te zien zijn,se voir
1146,zu sehen sein::V,te zien zijn,être visible
1147,vernehmen::V,vernemen,entendre
1148,vernehmen::V,vernemen,percevoir
1149,frieren::V,het koud hebben,avoir froid
1150,tun::V,doen,faire
1151,können::V,kunnen,savoir
1152,können::V,kunnen,pouvoir
1153,wollen::V,willen,vouloir
1154,anfangen::V,beginnen,commencer
1155,anfangen::V,aanvangen,commencer
1156,beenden::V,beëindigen,finir
1157,beenden::V,beëindigen,terminer
1158,aufhören::V,ophouden,cesser
1159,aufhören::V,ophouden,arrêter
1160,gelingen::V,lukken,réussir
1161,gelingen::V,gelukken,réussir
1162,geraten::V,uitvallen,réussir
1163,öffnen::V,openen,ouvrir
1164,öffnen::V,opendoen,ouvrir
1165,schließen::V,sluiten,fermer
1166,schließen::V,dichtdoen,fermer
1167,stellen::V,stellen,poser
1168,stellen::V,stellen,mettre
1169,stellen::V,plaatsen,poser
1170,stellen::V,plaatsen,mettre
1171,setzen::V,zetten,placer
1172,setzen::V,plaatsen,placer
1173,legen::V,leggen,placer
1174,berühren::V,aanraken,toucher
1175,verbinden::V,verbinden,lier
1176,bedecken::V,bedekken,couvrir
1177,aufhängen::V,ophangen,accrocher
1178,anzünden::V,aansteken,allumer
1179,aufheben::V,oprapen,ramasser
1180,zurücklassen::V,achterlaten,laisser
1181,verlieren::V,verliezen,perdre
1182,fallen lassen::V,laten vallen,lâcher
1183,fallen lassen::V,laten vallen,laisser tomber
1184,machen::V,maken,faire
1185,herstellen::V,produceren,produire
1186,herstellen::V,produceren,fabriquer
1187,herstellen::V,voortbrengen,produire
1188,herstellen::V,voortbrengen,fabriquer
1189,bauen::V,bouwen,bâtir
1190,bauen::V,bouwen,construire
1191,reparieren::V,repareren,réparer
1192,reparieren::V,herstellen,réparer
1193,verbessern::V,verbeteren,améliorer
1194,ändern::V,wijzigen,changer
1195,ändern::V,wijzigen,modifier
1196,ändern::V,veranderen,changer
1197,ändern::V,veranderen,modifier
1198,graben::V,graven,creuser
1199,beugen::V,buigen,plier
1200,beugen::V,buigen,ployer
1201,biegen::V,buigen,courber
1202,drehen::V,draaien,tordre
1203,drehen::V,draaien,tourner
1204,wenden::V,keren,retourner
1205,wenden::V,wenden,retourner
1206,umdrehen::V,omdraaien,tourner
1207,heben::V,heffen,soulever
1208,heben::V,optillen,soulever
1209,hochheben::V,tillen,lever
1210,ergreifen::V,pakken,saisir
1211,ergreifen::V,pakken,prendre
1212,ergreifen::V,grijpen,saisir
1213,ergreifen::V,grijpen,prendre
1214,halten::V,houden,tenir
1215,drücken::V,drukken,presser
1216,schieben::V,duwen,pousser
1217,schieben::V,schuiven,pousser
1218,kratzen::V,krassen,gratter
1219,kratzen::V,krassen,égratigner
1220,lecken::V,likken,lécher
1221,beißen::V,bijten,mordre
1222,abreißen::V,afrukken,arracher
1223,abreißen::V,afscheuren,arracher
1224,abschneiden::V,afsnijden,couper
1225,binden::V,binden,lier
1226,binden::V,binden,attacher
1227,stecken::V,steken,enfoncer
1228,brechen::V,breken,rompre
1229,klopfen::V,kloppen,frapper
1230,hauen::V,houwen,frapper
1231,kleben::V,plakken,coller
1232,reiben::V,wrijven,frotter
1233,streichen::V,smeren,empâter
1234,schleifen::V,slijpen,affiler
1235,schleifen::V,slijpen,aiguiser
1236,schneiden::V,snijden,couper
1237,schneiden::V,snijden,trancher
1238,rütteln::V,schudden,cahoter
1239,schütteln::V,schudden,secouer
1240,schwenken::V,wuiven,agiter
1241,schwenken::V,zwaaien,agiter
1242,schütten::V,gieten,verser
1243,schütten::V,storten,verser
1244,füllen::V,vullen,remplir
1245,einwickeln::V,inwikkelen,envelopper
1246,tragen::V,dragen,porter
1247,schleppen::V,slepen,traîner
1248,ziehen::V,trekken,tirer
1249,aufbewahren::V,bewaren,garder
1250,aufbewahren::V,bewaren,conserver
1251,werfen::V,gooien,jeter
1252,werfen::V,gooien,lancer
1253,fangen::V,vangen,attraper
1254,packen::V,pakken,agripper
1255,packen::V,vastpakken,agripper
1256,verstecken::V,verstoppen,cacher
1257,teilen::V,delen,diviser
1258,schicken::V,sturen,envoyer
1259,bringen::V,brengen,apporter
1260,hinzufügen::V,toevoegen,ajouter
1261,bekommen::V,verkrijgen,obtenir
1262,erhalten::V,krijgen,recevoir
1263,nehmen::V,nemen,prendre
1264,wählen::V,kiezen,choisir
1265,wählen::V,verkiezen,choisir
1266,auswählen::V,uitkiezen,choisir
1267,auswählen::V,uitkiezen,sélectionner
1268,bewahren::V,bewaren,préserver
1269,behindern::V,hinderen,gêner
1270,verderben::V,bederven,gâter
1271,verderben::V,bederven,corrompre
1272,beschädigen::V,beschadigen,endommager
1273,zerbrechen::V,breken,casser
1274,zerbrechen::V,stukbreken,casser
1275,zerreißen::V,scheuren,déchirer
1276,zerreißen::V,verscheuren,déchirer
1277,zerstören::V,vernielen,détruire
1278,verbrennen::V,branden,brûler
1279,verbrennen::V,verbranden,brûler
1280,geben::V,geven,donner
1281,reichen::V,reiken,tendre
1282,reichen::V,aanreiken,tendre
1283,schenken::V,schenken,offrir
1284,versprechen::V,beloven,promettre
1285,wünschen::V,wensen,souhaiter
1286,loben::V,loven,louer
1287,loben::V,prijzen,louer
1288,küssen::V,kussen,embrasser
1289,wiegen::V,wiegen,bercer
1290,zudecken::V,toedekken,couvrir
1291,wecken::V,wekken,éveiller
1292,wecken::V,wekken,réveiller
1293,zeigen::V,tonen,montrer
1294,zeigen::V,tonen,faire voir
1295,zeigen::V,wijzen,montrer
1296,zeigen::V,wijzen,faire voir
1297,führen::V,voeren,guider
1298,lehren::V,leren,apprendre
1299,unterrichten::V,onderwijzen,instruire
1300,aufziehen::V,grootbrengen,élever
1301,leiten::V,leiden,diriger
1302,leiten::V,leiden,conduire
1303,antreiben::V,aandrijven,pousser
1304,lassen::V,laten,faire
1305,einladen::V,uitnodigen,inviter
1306,vereinigen::V,verenigen,unir
1307,vereinigen::V,verenigen,réunir
1308,besuchen::V,bezoeken,visiter
1309,besuchen::V,bezoeken,aller voir
1310,treffen::V,treffen,rencontrer
1311,treffen::V,ontmoeten,rencontrer
1312,sich versammeln::V,zich verzamelen,s'assembler
1313,spielen::V,spelen,jouer
1314,singen::V,zingen,chanter
1315,tanzen::V,dansen,danser
1316,sich trennen::V,van elkaar gaan,se séparer
1317,verlassen::V,verlaten,quitter
1318,retten::V,redden,sauver
1319,bewachen::V,bewaken,garder
1320,schützen::V,beschermen,protéger
1321,verteidigen::V,verdedigen,défendre
1322,sich schlagen::V,knokken,se taper
1323,schießen::V,schieten,tirer
1324,siegen::V,overwinnen,vaincre
1325,ärgern::V,ergeren,agacer
1326,schlagen::V,slaan,battre
1327,schlagen::V,slaan,frapper
1328,treten::V,trappen,botter
1329,treten::V,trappen,donner un coup de pied à
1330,treten::V,schoppen,botter
1331,treten::V,schoppen,donner un coup de pied à
1332,stechen::V,steken,piquer
1333,stechen::V,prikken,piquer
1334,stoßen::V,stoten,heurter
1335,stehlen::V,stelen,voler
1336,stören::V,storen,gêner
1337,stören::V,storen,déranger
1338,stören::V,verstoren,gêner
1339,stören::V,verstoren,déranger
1340,belästigen::V,lastig vallen,molester
1341,belästigen::V,lastig vallen,importuner
1342,verbergen::V,verbergen,cacher
1343,verbergen::V,verbergen,dissimuler
1344,täuschen::V,misleiden,abuser
1345,täuschen::V,misleiden,tromper
1346,betrügen::V,bedriegen,duper
1347,betrügen::V,bedriegen,frauder
1348,töten::V,doden,tuer
1349,wohnen::V,wonen,habiter
1350,wohnen::V,wonen,demeurer
1351,arbeiten::V,werken,travailler
1352,sammeln::V,inzamelen,collectionner
1353,sammeln::V,verzamelen,collectionner
1354,pflücken::V,plukken,cueillir
1355,jagen::V,jagen,chasser
1356,fischen::V,vissen,pêcher
1357,fassen::V,vangen,capturer
1358,hüten::V,hoeden,garder
1359,treiben::V,drijven,mener
1360,anbinden::V,vastbinden,attacher
1361,füttern::V,voeren,faire manger
1362,melken::V,melken,traire
1363,hacken::V,hakken,fendre
1364,gießen::V,gieten,arroser
1365,reifen::V,rijpen,mûrir
1366,zubereiten::V,klaarmaken,préparer
1367,zubereiten::V,toebereiden,préparer
1368,kochen::V,koken,cuire
1369,backen::V,bakken,cuire
1370,braten::V,braden,rôtir
1371,umrühren::V,omroeren,remuer
1372,stricken::V,breien,tricoter
1373,nähen::V,naaien,coudre
1374,färben::V,verven,teindre
1375,färben::V,kleuren,teindre
1376,reinigen::V,reinigen,nettoyer
1377,waschen::V,wassen,laver
1378,abwischen::V,afvegen,essuyer
1379,spülen::V,spoelen,rincer
1380,spülen::V,afwassen,rincer
1381,fegen::V,vegen,balayer
1382,kehren::V,vegen,balayer
1383,baden::V,baden,se baigner
1384,sich waschen::V,zich wassen,se laver
1385,ausziehen::V,uittrekken,ôter
1386,ausziehen::V,uittrekken,enlever
1387,anziehen::V,aantrekken,mettre
1388,sich anziehen::V,zich aankleden,s'habiller
1389,kämmen::V,kammen,peigner
1390,schmücken::V,tooien,orner
1391,schmücken::V,tooien,décorer
1392,sagen::V,zeggen,dire
1393,sprechen::V,spreken,parler
1394,reden::V,praten,parler
1395,sich unterhalten::V,zich onderhouden,bavarder
1396,sich unterhalten::V,zich onderhouden,s'entretenir
1397,fragen::V,vragen,demander
1398,bitten::V,vragen,prier
1399,bitten::V,verzoeken,prier
1400,erzählen::V,vertellen,raconter
1401,mitteilen::V,meedelen,communiquer
1402,nennen::V,noemen,nommer
1403,nennen::V,noemen,appeler
1404,rufen::V,roepen,appeler
1405,prahlen::V,pralen,se vanter
1406,übersetzen::V,vertalen,traduire
1407,denken::V,denken,penser
1408,glauben::V,geloven,croire
1409,bemerken::V,bemerken,remarquer
1410,bemerken::V,bemerken,apercevoir
1411,erkennen::V,herkennen,reconnaître
1412,begreifen::V,begrijpen,concevoir
1413,verstehen::V,verstaan,entendre
1414,verstehen::V,verstaan,comprendre
1415,lernen::V,leren,apprendre
1416,wissen::V,weten,savoir
1417,sich erinnern an::V,zich herinneren aan,se souvenir de
1418,vergessen::V,vergeten,oublier
1419,messen::V,meten,mesurer
1420,zählen::V,tellen,compter
1421,rechnen::V,rekenen,calculer
1422,lesen::V,lezen,lire
1423,malen::V,schilderen,peindre
1424,zeichnen::V,tekenen,dessiner
1425,schreiben::V,schrijven,écrire
1426,besitzen::V,bezitten,posséder
1427,kaufen::V,kopen,acheter
1428,verkaufen::V,verkopen,vendre
1429,bezahlen::V,betalen,payer
1430,zahlen::V,betalen,payer
1431,beherrschen::V,beheersen,dominer
1432,beherrschen::V,beheersen,maîtriser
1433,ertragen::V,verdragen,tolérer
1434,ertragen::V,verdragen,supporter
