,Concept_ID,ru,nl
853,funkeln::V,сверкать,fonkelen
854,lärmen::V,шуметь,lawaai maken
855,läuten::V,звонить,luiden
856,klingeln::V,звонить,bellen
857,klirren::V,звякать,rinkelen
858,brausen::V,бушевать,bruisen
859,rauschen::V,шелестеть,ruisen
860,klingen::V,звучать,klinken
861,bellen::V,лаять,blaffen
862,heulen::V,выть,huilen
863,blasen::V,дунуть,blazen
864,pfeifen::V,свистеть,fluiten
865,schreien::V,кричать,gillen
866,schreien::V,кричать,schreeuwen
867,stöhnen::V,стонать,steunen
868,zittern::V,дрожать,beven
869,zittern::V,дрожать,sidderen
870,leben::V,жить,leven
871,geboren werden::V,родиться,geboren worden
872,atmen::V,дышать,ademen
873,trinken::V,пить,drinken
874,essen::V,есть,eten
875,essen::V,кушать,eten
876,schlucken::V,глотать,slikken
877,müde werden::V,устать,moe worden
878,einschlafen::V,заснуть,inslapen
879,schlafen::V,спать,slapen
880,aufwachen::V,проснуться,ontwaken
881,aufwachen::V,проснуться,wakker worden
882,aufstehen::V,встать,opstaan
883,sich erholen::V,отдыхать,zich ontspannen
884,krank werden::V,заболеть,ziek worden
885,krank sein::V,болеть,ziek zijn
886,schmerzen::V,болеть,pijn doen
887,husten::V,кашлять,hoesten
888,genesen::V,поправиться,genezen
889,sterben::V,умереть,sterven
890,sterben::V,умереть,overlijden
891,umkommen::V,погибнуть,omkomen
892,sich bewegen::V,двигаться,zich bewegen
893,sich rühren::V,шевельнуться,zich verroeren
894,sich erheben::V,встать,oprijzen
895,sich erheben::V,встать,verrijzen
896,sich setzen::V,сесть,gaan zitten
897,hinfallen::V,упасть,vallen
898,hinfallen::V,упасть,neervallen
899,laufen::V,ходить,lopen
900,schreiten::V,шагать,stappen
901,schreiten::V,шагать,schrijden
902,spazierengehen::V,гулять,gaan wandelen
903,eilen::V,спешить,ijlen
904,eilen::V,спешить,haasten
905,sich beeilen::V,торопиться,zich haasten
906,sausen::V,мчаться,stuiven
907,rennen::V,бегать,rennen
908,springen::V,прыгать,springen
909,klettern::V,лазать,klimmen
910,klettern::V,лазать,klauteren
911,schaukeln::V,раскачиваться,schommelen
912,kriechen::V,ползать,kruipen
913,schwimmen::V,плавать,zwemmen
914,tauchen::V,нырять,duiken
915,rudern::V,грести,roeien
916,fahren::V,ехать,rijden
917,fliegen::V,летать,vliegen
918,gehen::V,идти,gaan
919,weggehen::V,уйти,weggaan
920,abfahren::V,отправиться,vertrekken
921,anhalten::V,остановиться,stoppen
922,anhalten::V,остановиться,stilhouden
923,hineingehen::V,входить,ingaan
924,hineingehen::V,входить,binnengaan
925,eintreten::V,войти,binnenkomen
926,kommen::V,прийти,komen
927,ankommen::V,прибыть,aankomen
928,zurückkommen::V,возвратиться,terugkomen
929,bleiben::V,остаться,blijven
930,warten::V,ждать,wachten
931,erwarten::V,ожидать,verwachten
932,suchen::V,искать,zoeken
933,finden::V,найти,vinden
934,versuchen::V,пытаться,proberen
935,versuchen::V,пытаться,beproeven
936,vorbereiten::V,подготовить,voorbereiden
937,lieben::V,любить,houden van
938,mögen::V,любить,lusten
939,mögen::V,любить,houden van
940,lachen::V,смеяться,lachen
941,rühren::V,растрогать,roeren
942,weinen::V,плакать,huilen
943,weinen::V,плакать,schreien
944,schimpfen::V,ругаться,kijven
945,schimpfen::V,ругаться,schelden
946,sich ärgern::V,сердиться,zich ergeren
947,sich fürchten::V,бояться,bang zijn
948,fürchten::V,бояться,vrezen
949,fliehen::V,убегать,vluchten
950,flüchten::V,убежать,ontsnappen
951,flüchten::V,убежать,ontkomen
952,sehen::V,видеть,zien
953,anschauen::V,посмотреть,aankijken
954,ansehen::V,смотреть,aanzien
955,ansehen::V,смотреть,bekijken
956,hören::V,слышать,horen
957,zuhören::V,слушать,luisteren
958,probieren::V,пробовать,proeven
959,riechen::V,нюхать,ruiken
960,fühlen::V,чувствовать,voelen
961,scheinen::V,казаться,lijken
962,zu sehen sein::V,виднеться,te zien zijn
963,vernehmen::V,услышать,vernemen
964,frieren::V,мерзнуть,het koud hebben
965,tun::V,делать,doen
966,können::V,мочь,kunnen
967,können::V,уметь,kunnen
968,wollen::V,хотеть,willen
969,anfangen::V,начать,beginnen
970,anfangen::V,начать,aanvangen
971,beenden::V,закончить,beëindigen
972,aufhören::V,перестать,ophouden
973,gelingen::V,удаться,lukken
974,gelingen::V,удаться,gelukken
975,geraten::V,оказаться,uitvallen
976,öffnen::V,открыть,openen
977,öffnen::V,открыть,opendoen
978,schließen::V,закрыть,sluiten
979,schließen::V,закрыть,dichtdoen
980,stellen::V,поставить,stellen
981,stellen::V,поставить,plaatsen
982,setzen::V,посадить,zetten
983,setzen::V,посадить,plaatsen
984,legen::V,класть,leggen
985,berühren::V,трогать,aanraken
986,verbinden::V,связать,verbinden
987,bedecken::V,покрыть,bedekken
988,aufhängen::V,повесить,ophangen
989,anzünden::V,зажечь,aansteken
990,aufheben::V,поднять,oprapen
991,zurücklassen::V,оставить,achterlaten
992,verlieren::V,потерять,verliezen
993,fallen lassen::V,уронить,laten vallen
994,machen::V,сделать,maken
995,herstellen::V,изготовить,produceren
996,herstellen::V,изготовить,voortbrengen
997,bauen::V,строить,bouwen
998,reparieren::V,чинить,repareren
999,reparieren::V,чинить,herstellen
1000,verbessern::V,улучшить,verbeteren
1001,ändern::V,изменить,wijzigen
1002,ändern::V,изменить,veranderen
1003,graben::V,копать,graven
1004,beugen::V,согнуть,buigen
1005,biegen::V,погнуть,buigen
1006,drehen::V,вертеть,draaien
1007,wenden::V,повернуть,keren
1008,wenden::V,повернуть,wenden
1009,umdrehen::V,перевернуть,omdraaien
1010,heben::V,поднимать,heffen
1011,heben::V,поднимать,optillen
1012,hochheben::V,поднять,tillen
1013,ergreifen::V,схватить,pakken
1014,ergreifen::V,схватить,grijpen
1015,halten::V,держать,houden
1016,drücken::V,нажимать,drukken
1017,schieben::V,толкать,duwen
1018,schieben::V,толкать,schuiven
1019,kratzen::V,скрести,krassen
1020,lecken::V,лизать,likken
1021,beißen::V,кусать,bijten
1022,abreißen::V,оторвать,afrukken
1023,abreißen::V,оторвать,afscheuren
1024,abschneiden::V,отрезать,afsnijden
1025,binden::V,вязать,binden
1026,stecken::V,воткнуть,steken
1027,brechen::V,сломать,breken
1028,klopfen::V,стучать,kloppen
1029,hauen::V,бить,houwen
1030,kleben::V,клеить,plakken
1031,reiben::V,тереть,wrijven
1032,streichen::V,намазать,smeren
1033,schleifen::V,точить,slijpen
1034,schneiden::V,резать,snijden
1035,rütteln::V,шатать,schudden
1036,schütteln::V,трясти,schudden
1037,schwenken::V,махать,wuiven
1038,schwenken::V,махать,zwaaien
1039,schütten::V,налить,gieten
1040,schütten::V,налить,storten
1041,füllen::V,наполнить,vullen
1042,einwickeln::V,завернуть,inwikkelen
1043,tragen::V,нести,dragen
1044,schleppen::V,тащить,slepen
1045,ziehen::V,тянуть,trekken
1046,aufbewahren::V,хранить,bewaren
1047,werfen::V,бросать,gooien
1048,fangen::V,ловить,vangen
1049,packen::V,схватить,pakken
1050,packen::V,схватить,vastpakken
1051,verstecken::V,спрятать,verstoppen
1052,teilen::V,разделить,delen
1053,schicken::V,посылать,sturen
1054,bringen::V,принести,brengen
1055,hinzufügen::V,добавить,toevoegen
1056,bekommen::V,достать,verkrijgen
1057,erhalten::V,получить,krijgen
1058,nehmen::V,взять,nemen
1059,wählen::V,выбрать,kiezen
1060,wählen::V,выбрать,verkiezen
1061,auswählen::V,отобрать,uitkiezen
1062,bewahren::V,сохранить,bewaren
1063,behindern::V,препятствовать,hinderen
1064,verderben::V,испортить,bederven
1065,beschädigen::V,повредить,beschadigen
1066,zerbrechen::V,разбить,breken
1067,zerbrechen::V,разбить,stukbreken
1068,zerreißen::V,разорвать,scheuren
1069,zerreißen::V,разорвать,verscheuren
1070,zerstören::V,разрушить,vernielen
1071,verbrennen::V,сжечь,branden
1072,verbrennen::V,сжечь,verbranden
1073,geben::V,дать,geven
1074,reichen::V,передать,reiken
1075,reichen::V,передать,aanreiken
1076,schenken::V,дарить,schenken
1077,versprechen::V,обещать,beloven
1078,wünschen::V,желать,wensen
1079,loben::V,хвалить,loven
1080,loben::V,хвалить,prijzen
1081,küssen::V,целовать,kussen
1082,wiegen::V,качать,wiegen
1083,zudecken::V,накрыть,toedekken
1084,wecken::V,разбудить,wekken
1085,zeigen::V,показать,tonen
1086,zeigen::V,показать,wijzen
1087,führen::V,вести,voeren
1088,lehren::V,учить,leren
1089,unterrichten::V,преподавать,onderwijzen
1090,aufziehen::V,воспитать,grootbrengen
1091,leiten::V,руководить,leiden
1092,antreiben::V,подгонять,aandrijven
1093,lassen::V,заставить,laten
1094,einladen::V,пригласить,uitnodigen
1095,vereinigen::V,объединить,verenigen
1096,besuchen::V,посетить,bezoeken
1097,treffen::V,встретить,treffen
1098,treffen::V,встретить,ontmoeten
1099,sich versammeln::V,собраться,zich verzamelen
1100,spielen::V,играть,spelen
1101,singen::V,петь,zingen
1102,tanzen::V,плясать,dansen
1103,tanzen::V,танцевать,dansen
1104,sich trennen::V,расстаться,van elkaar gaan
1105,verlassen::V,покинуть,verlaten
1106,retten::V,спасти,redden
1107,bewachen::V,охранять,bewaken
1108,schützen::V,уберегать,beschermen
1109,verteidigen::V,защитить,verdedigen
1110,sich schlagen::V,драться,knokken
1111,schießen::V,стрелять,schieten
1112,siegen::V,победить,overwinnen
1113,ärgern::V,сердить,ergeren
1114,schlagen::V,ударить,slaan
1115,treten::V,пинать,trappen
1116,treten::V,пинать,schoppen
1117,stechen::V,уколоть,steken
1118,stechen::V,уколоть,prikken
1119,stoßen::V,толкнуть,stoten
1120,stehlen::V,украсть,stelen
1121,stören::V,помешать,storen
1122,stören::V,помешать,verstoren
1123,belästigen::V,надоедать,lastig vallen
1124,verbergen::V,скрыть,verbergen
1125,täuschen::V,обмануть,misleiden
1126,betrügen::V,смошенничать,bedriegen
1127,töten::V,убить,doden
1128,wohnen::V,проживать,wonen
1129,arbeiten::V,работать,werken
1130,sammeln::V,собрать,inzamelen
1131,sammeln::V,собрать,verzamelen
1132,pflücken::V,рвать,plukken
1133,pflücken::V,срывать,plukken
1134,jagen::V,охотиться,jagen
1135,fischen::V,рыбачить,vissen
1136,fassen::V,поймать,vangen
1137,hüten::V,пасти,hoeden
1138,treiben::V,гнать,drijven
1139,anbinden::V,привязать,vastbinden
1140,füttern::V,кормить,voeren
1141,melken::V,доить,melken
1142,hacken::V,рубить,hakken
1143,gießen::V,полить,gieten
1144,reifen::V,созреть,rijpen
1145,zubereiten::V,приготовить,klaarmaken
1146,zubereiten::V,приготовить,toebereiden
1147,kochen::V,варить,koken
1148,backen::V,печь,bakken
1149,braten::V,жарить,braden
1150,umrühren::V,перемешать,omroeren
1151,stricken::V,вязать,breien
1152,nähen::V,шить,naaien
1153,färben::V,покрасить,verven
1154,färben::V,покрасить,kleuren
1155,reinigen::V,очистить,reinigen
1156,waschen::V,стирать,wassen
1157,abwischen::V,вытереть,afvegen
1158,spülen::V,полоскать,spoelen
1159,spülen::V,полоскать,afwassen
1160,fegen::V,подметать,vegen
1161,kehren::V,мести,vegen
1162,baden::V,купаться,baden
1163,sich waschen::V,мыться,zich wassen
1164,ausziehen::V,снять,uittrekken
1165,anziehen::V,надеть,aantrekken
1166,sich anziehen::V,одеться,zich aankleden
1167,kämmen::V,причесать,kammen
1168,schmücken::V,украсить,tooien
1169,sagen::V,сказать,zeggen
1170,sprechen::V,говорить,spreken
1171,reden::V,разговаривать,praten
1172,sich unterhalten::V,беседовать,zich onderhouden
1173,fragen::V,спросить,vragen
1174,bitten::V,просить,vragen
1175,bitten::V,просить,verzoeken
1176,erzählen::V,рассказать,vertellen
1177,mitteilen::V,сообщить,meedelen
1178,nennen::V,назвать,noemen
1179,rufen::V,звать,roepen
1180,prahlen::V,хвастаться,pralen
1181,übersetzen::V,перевести,vertalen
1182,denken::V,думать,denken
1183,glauben::V,верить,geloven
1184,bemerken::V,заметить,bemerken
1185,erkennen::V,узнать,herkennen
1186,begreifen::V,понять,begrijpen
1187,begreifen::V,постичь,begrijpen
1188,verstehen::V,услышать,verstaan
1189,lernen::V,учиться,leren
1190,wissen::V,знать,weten
1191,sich erinnern an::V,вспомнить,zich herinneren aan
1192,vergessen::V,забыть,vergeten
1193,messen::V,мерить,meten
1194,zählen::V,считать,tellen
1195,rechnen::V,считать,rekenen
1196,lesen::V,читать,lezen
1197,malen::V,рисовать,schilderen
1198,zeichnen::V,рисовать,tekenen
1199,schreiben::V,писать,schrijven
1200,besitzen::V,иметь,bezitten
1201,kaufen::V,купить,kopen
1202,verkaufen::V,продать,verkopen
1203,bezahlen::V,заплатить,betalen
1204,zahlen::V,платить,betalen
1205,beherrschen::V,владеть,beheersen
1206,ertragen::V,вытерпеть,verdragen
