,Concept_ID,lv,it
805,Haufen::N,kaudze,cùmulo
806,Haufen::N,kaudze,mucchio
807,Reihe::N,рад,fila
808,Reihe::N,rinda,fila
809,Reihe::N,virkne,fila
810,Boot::N,пыж,barca
811,Boot::N,пыж,battello
812,Boot::N,laiva,barca
813,Boot::N,laiva,battello
814,Ruder::N,пелыс,remo
815,Ruder::N,ӧпаснӧй,remo
816,Ruder::N,airis,remo
817,Ruder::N,irklis,remo
818,Schlitten::N,дадь,slitta
819,Schlitten::N,ragavas,slitta
820,Ski::N,лызь,sci
821,Ski::N,slēpe,sci
822,Lagerfeuer::N,бипур,falò
823,Lagerfeuer::N,бипур,fuoco di bivacco
824,Lagerfeuer::N,ugunskurs,falò
825,Lagerfeuer::N,ugunskurs,fuoco di bivacco
826,Last::N,сьӧкыдтор,càrico
827,Last::N,krava,càrico
828,Gang::N,мунӧм,andata
829,Gang::N,ветлӧм,andata
830,Gang::N,eja,andata
831,Gang::N,gājums,andata
832,Schritt::N,воськов,passo
833,Schritt::N,воськовтӧм,passo
834,Schritt::N,solis,passo
835,Norden::N,войвыв,nord
836,Norden::N,войвыв,settentrione
837,Norden::N,ziemeļi,nord
838,Norden::N,ziemeļi,settentrione
839,Süden::N,лунвыв,sud
840,Süden::N,лунвыв,meridione
841,Süden::N,dienvidi,sud
842,Süden::N,dienvidi,meridione
843,Westen::N,рытыв,òvest
844,Westen::N,рытыв,occidente
845,Westen::N,rietumi,òvest
846,Westen::N,rietumi,occidente
847,Osten::N,асыв,est
848,Osten::N,асыв,oriente
849,Osten::N,austrumi,est
850,Osten::N,austrumi,oriente
851,Holz::N,пу,legno
852,Holz::N,koks,legno
853,Holz::N,koksne,legno
854,Brett::N,пӧв,asse
855,Brett::N,пӧв,tàvola
856,Brett::N,dēlis,asse
857,Brett::N,dēlis,tàvola
858,Platte::N,плита,lastra
859,Platte::N,плита,piastra
860,Platte::N,plate,lastra
861,Platte::N,plate,piastra
862,Platte::N,plāksne,lastra
863,Platte::N,plāksne,piastra
864,Stütze::N,пыкӧд,supporto
865,Stütze::N,мыджӧд,supporto
866,Stütze::N,balsts,supporto
867,Stütze::N,atspaids,supporto
868,Stange::N,потш,sbarra
869,Stange::N,потш,pèrtica
870,Stange::N,maikste,sbarra
871,Stange::N,maikste,pèrtica
872,Stock::N,бедь,verga
873,Stock::N,бедь,bastone
874,Stock::N,бедь,bacchetta
875,Stock::N,boze,verga
876,Stock::N,boze,bastone
877,Stock::N,boze,bacchetta
878,Stock::N,spieķis,verga
879,Stock::N,spieķis,bastone
880,Stock::N,spieķis,bacchetta
881,Stab::N,зир,asta
882,Stab::N,zizlis,asta
883,Rohr::N,труба,tubo
884,Rohr::N,caurule,tubo
885,Haus::N,керка,casa
886,Haus::N,māja,casa
887,Heim::N,горт,casa
888,Heim::N,mājas,casa
889,Ofen::N,пач,stufa
890,Ofen::N,krāsns,stufa
891,Fußboden::N,джодж,pavimento
892,Fußboden::N,grīda,pavimento
893,Tisch::N,пызан,tàvolo
894,Tisch::N,galds,tàvolo
895,Stuhl::N,улӧс,sedia
896,Stuhl::N,krēsls,sedia
897,Wiege::N,зыбка,culla
898,Wiege::N,šūpulis,culla
899,Bett::N,вольпась,letto
900,Bett::N,gulta,letto
901,Regal::N,джадж,scaffale
902,Regal::N,plaukts,scaffale
903,Kiste::N,куд,cassa
904,Kiste::N,ящик,cassa
905,Kiste::N,kaste,cassa
906,Kiste::N,šķirsts,cassa
907,Fenster::N,ӧшинь,finestra
908,Fenster::N,logs,finestra
909,Tür::N,ӧдзӧс,porta
910,Tür::N,durvis,porta
911,Tor::N,дзиръя,portone
912,Tor::N,vārti,portone
913,Zaun::N,потшӧс,recinto
914,Zaun::N,žogs,recinto
915,Dach::N,вевт,tetto
916,Dach::N,jumts,tetto
917,Leiter::N,пос,scala
918,Leiter::N,пос,scala a pioli
919,Leiter::N,kāpnes,scala
920,Leiter::N,kāpnes,scala a pioli
921,Leiter::N,redeles,scala
922,Leiter::N,redeles,scala a pioli
923,Besen::N,рос,scopa
924,Besen::N,slota,scopa
925,Spaten::N,зыр,vanga
926,Spaten::N,lāpsta,vanga
927,Schaufel::N,тэльӧб,pala
928,Schaufel::N,liekšķere,pala
929,Gabel::N,вилки,forchetta
930,Gabel::N,dakšiņa,forchetta
931,Löffel::N,пань,cucchiaio
932,Löffel::N,karote,cucchiaio
933,Messer::N,пурт,coltello
934,Messer::N,nazis,coltello
935,Nagel::N,тув,chiodo
936,Nagel::N,кӧрт тув,chiodo
937,Nagel::N,nagla,chiodo
938,Netz::N,тыв,rete
939,Netz::N,tīkls,rete
940,Haken::N,крук,uncino
941,Haken::N,āķis,uncino
942,Haken::N,kāsis,uncino
943,Haken::N,krampis,uncino
944,Griff::N,нуд,mànico
945,Griff::N,нуд,maniglia
946,Griff::N,kāts,mànico
947,Griff::N,kāts,maniglia
948,Griff::N,rokturis,mànico
949,Griff::N,rokturis,maniglia
950,Schloss::N,томан,serratura
951,Schloss::N,aizslēgs,serratura
952,Bild::N,серпас,quadro
953,Bild::N,серпас,immàgine
954,Bild::N,glezna,quadro
955,Bild::N,glezna,immàgine
956,Figur::N,пертас,figura
957,Figur::N,вежньӧг,figura
958,Figur::N,figūra,figura
959,Puppe::N,акань,bàmbola
960,Puppe::N,lelle,bàmbola
961,Beutel::N,мешӧк,borsa
962,Beutel::N,мешӧк,sacchetto
963,Beutel::N,kule,borsa
964,Beutel::N,kule,sacchetto
965,Beutel::N,maisiņš,borsa
966,Beutel::N,maisiņš,sacchetto
967,Bündel::N,кӧртӧд,fascio
968,Bündel::N,кӧртӧд,fagotto
969,Bündel::N,sainis,fascio
970,Bündel::N,sainis,fagotto
971,Tasche::N,сумка,borsa
972,Tasche::N,soma,borsa
973,Eimer::N,ведра,secchio
974,Eimer::N,spainis,secchio
975,Deckel::N,пӧдан,coperchio
976,Deckel::N,тупкӧд,coperchio
977,Deckel::N,vāks,coperchio
978,Geschirr::N,дозмук,stoviglie
979,Geschirr::N,тасьті-пань,stoviglie
980,Geschirr::N,trauki,stoviglie
981,Sack::N,мешӧк,sacco
982,Sack::N,maiss,sacco
983,Tasse::N,бекар,tazza
984,Tasse::N,тасьті,tazza
985,Tasse::N,tase,tazza
986,Topf::N,гырнич,pèntola
987,Topf::N,pods,pèntola
988,Kessel::N,пӧрт,paiolo
989,Kessel::N,пӧрт,calderone
990,Kessel::N,katls,paiolo
991,Kessel::N,katls,calderone
992,Essen::N,сёйӧм,pasto
993,Essen::N,сёйӧм,mangiare
994,Essen::N,ēdiens,pasto
995,Essen::N,ēdiens,mangiare
996,Nahrung::N,сёян,cibo
997,Nahrung::N,сёян,alimento
998,Nahrung::N,barība,cibo
999,Nahrung::N,barība,alimento
1000,Speise::N,сёян,piatto
1001,Speise::N,сёянтор,piatto
1002,Speise::N,ēdiens,piatto
1003,Fleisch::N,яй,carne
1004,Fleisch::N,gaļa,carne
1005,Getreide::N,нянь,cereali
1006,Getreide::N,labība,cereali
1007,Brei::N,рок,purè
1008,Brei::N,рок,pappa
1009,Brei::N,putra,purè
1010,Brei::N,putra,pappa
1011,Brei::N,biezenis,purè
1012,Brei::N,biezenis,pappa
1013,Brot::N,нянь,pane
1014,Brot::N,maize,pane
1015,Scheibe::N,шӧрӧм,fetta
1016,Scheibe::N,шӧрӧм,trancia
1017,Scheibe::N,чӧлан,fetta
1018,Scheibe::N,чӧлан,trancia
1019,Scheibe::N,šķēle,fetta
1020,Scheibe::N,šķēle,trancia
1021,Scheibe::N,rieciens,fetta
1022,Scheibe::N,rieciens,trancia
1023,Fett::N,гос,grasso
1024,Fett::N,тшог,grasso
1025,Fett::N,tauki,grasso
1026,Butter::N,вый,burro
1027,Butter::N,sviests,burro
1028,Öl::N,вый,olio
1029,Öl::N,eļļa,olio
1030,Salz::N,сов,sale
1031,Salz::N,sāls,sale
1032,Suppe::N,шыд,zuppa
1033,Suppe::N,шыд,minestra
1034,Suppe::N,zupa,zuppa
1035,Suppe::N,zupa,minestra
1036,Honig::N,ма,miele
1037,Honig::N,medus,miele
1038,Milch::N,йӧв,latte
1039,Milch::N,piens,latte
1040,Tee::N,чай,tè
1041,Tee::N,tēja,tè
1042,Leder::N,ку,pelle
1043,Leder::N,āda,pelle
1044,Wolle::N,вурун,lana
1045,Wolle::N,vilna,lana
1046,Stoff::N,дӧра,panno
1047,Stoff::N,дӧра,tessuto
1048,Stoff::N,drāna,panno
1049,Stoff::N,drāna,tessuto
1050,Stoff::N,audums,panno
1051,Stoff::N,audums,tessuto
1052,Nadel::N,ем,ago
1053,Nadel::N,adata,ago
1054,Faden::N,сунис,filo
1055,Faden::N,diegs,filo
1056,Faden::N,pavediens,filo
1057,Knopf::N,кизь,bottone
1058,Knopf::N,poga,bottone
1059,Knoten::N,гӧрӧд,nodo
1060,Knoten::N,mezgls,nodo
1061,Farbe::N,краска,pittura
1062,Farbe::N,вап,pittura
1063,Farbe::N,krāsa,pittura
1064,Kleidung::N,паськӧм,vestiti
1065,Kleidung::N,паськӧм,vestiario
1066,Kleidung::N,tērps,vestiti
1067,Kleidung::N,tērps,vestiario
1068,Kleidung::N,drēbes,vestiti
1069,Kleidung::N,drēbes,vestiario
1070,Hemd::N,дӧрӧм,camicia
1071,Hemd::N,krekls,camicia
1072,Kragen::N,воротник,bàvero
1073,Kragen::N,воротник,colletto
1074,Kragen::N,apkakle,bàvero
1075,Kragen::N,apkakle,colletto
1076,Ärmel::N,сос,mànica
1077,Ärmel::N,piedurkne,mànica
1078,Hose::N,гач,calzoni
1079,Hose::N,bikses,calzoni
1080,Gürtel::N,вӧнь,cintura
1081,Gürtel::N,josta,cintura
1082,Mütze::N,шапка,berretto
1083,Mütze::N,cepure,berretto
1084,Schuh::N,башмак,scarpa
1085,Schuh::N,ботинки,scarpa
1086,Schuh::N,kurpe,scarpa
1087,Stiefel::N,сапӧг,stivale
1088,Stiefel::N,zābaks,stivale
1089,Ring::N,кытш,anello
1090,Ring::N,gredzens,anello
1091,Band::N,лента,nastro
1092,Band::N,лента,fettuccia
1093,Band::N,вундас,nastro
1094,Band::N,вундас,fettuccia
1095,Band::N,lente,nastro
1096,Band::N,lente,fettuccia
1097,Kamm::N,сынан,pèttine
1098,Kamm::N,ķemme,pèttine
1099,Spiegel::N,рӧмпӧштан,specchio
1100,Spiegel::N,spogulis,specchio
1101,Riemen::N,тасма,cinghia
1102,Riemen::N,siksna,cinghia
1103,Schnur::N,гез,corda
1104,Schnur::N,aukla,corda
1105,Leine::N,юргез,guinzaglio
1106,Leine::N,saite,guinzaglio
1107,Decke::N,эшкын,coperta
1108,Decke::N,шебрас,coperta
1109,Decke::N,sega,coperta
1110,Kissen::N,юрлӧс,cuscino
1111,Kissen::N,юрлӧс,guanciale
1112,Kissen::N,spilvens,cuscino
1113,Kissen::N,spilvens,guanciale
1114,Tuch::N,чышъян,fazzoletto
1115,Tuch::N,vadmala,fazzoletto
1116,Handtuch::N,ки чышкӧд,asciugamano
1117,Handtuch::N,кизьчышъян,asciugamano
1118,Handtuch::N,dvielis,asciugamano
1119,Kraft::N,этш,forza
1120,Kraft::N,эбӧс,forza
1121,Kraft::N,spēks,forza
1122,Stärke::N,ёнлун,forza
1123,Stärke::N,ёнлун,vigore
1124,Stärke::N,ёнлун,fortezza
1125,Stärke::N,чорыдлун,forza
1126,Stärke::N,чорыдлун,vigore
1127,Stärke::N,чорыдлун,fortezza
1128,Stärke::N,stiprums,forza
1129,Stärke::N,stiprums,vigore
1130,Stärke::N,stiprums,fortezza
1131,Gesundheit::N,дзоньвидзалун,salute
1132,Gesundheit::N,veselība,salute
1133,Krankheit::N,висьӧм,malattìa
1134,Krankheit::N,slimība,malattìa
1135,Schmerz::N,висьӧм,dolore
1136,Schmerz::N,sāpes,dolore
1137,Wunde::N,дой,piaga
1138,Wunde::N,дой,ferita
1139,Wunde::N,brūce,piaga
1140,Wunde::N,brūce,ferita
1141,Wunde::N,jēlums,piaga
1142,Wunde::N,jēlums,ferita
1143,Fieber::N,жар,febbre
1144,Fieber::N,drudzis,febbre
1145,Fieber::N,karstums,febbre
1146,Arznei::N,лекарство,fàrmaco
1147,Arznei::N,лекарство,medicina
1148,Arznei::N,зелля,fàrmaco
1149,Arznei::N,зелля,medicina
1150,Arznei::N,zāles,fàrmaco
1151,Arznei::N,zāles,medicina
1152,Arznei::N,medikaments,fàrmaco
1153,Arznei::N,medikaments,medicina
1154,Brücke::N,пос,ponte
1155,Brücke::N,tilts,ponte
1156,Brunnen::N,юкмӧс,pozzo
1157,Brunnen::N,aka,pozzo
1158,Weide::N,пӧскӧтина,pàscolo
1159,Weide::N,ganības,pàscolo
1160,Pfad::N,туй,sentiero
1161,Pfad::N,кыснан,sentiero
1162,Pfad::N,taka,sentiero
1163,Weg::N,туй,via
1164,Weg::N,туй,cammino
1165,Weg::N,ceļš,via
1166,Weg::N,ceļš,cammino
1167,Straße::N,туй,strada
1168,Straße::N,iela,strada
1169,Dorf::N,сикт,paese
1170,Dorf::N,сикт,villaggio
1171,Dorf::N,ciems,paese
1172,Dorf::N,ciems,villaggio
1173,Stadt::N,кар,città
1174,Stadt::N,pilsēta,città
1175,Brief::N,письмӧ,lèttera
1176,Brief::N,vēstule,lèttera
1177,Buch::N,небӧг,libro
1178,Buch::N,grāmata,libro
1179,Buchstabe::N,шыпас,lèttera
1180,Buchstabe::N,burts,lèttera
1181,Zeitung::N,газет,giornale
1182,Zeitung::N,avīze,giornale
1183,Zeitung::N,laikraksts,giornale
1184,Leben::N,лов,vita
1185,Leben::N,олӧм,vita
1186,Leben::N,dzīve,vita
1187,Tod::N,кулӧм,morte
1188,Tod::N,nāve,morte
1189,Grab::N,гу,tomba
1190,Grab::N,гу,sepolcro
1191,Grab::N,kaps,tomba
1192,Grab::N,kaps,sepolcro
1193,Kirche::N,вичко,chiesa
1194,Kirche::N,baznīca,chiesa
1195,Sünde::N,мыж,peccato
1196,Sünde::N,grēks,peccato
1197,Gott::N,ен,dio
1198,Gott::N,dievs,dio
1199,Arbeiter::N,уджалысь,operaio
1200,Arbeiter::N,уджалысь,lavoratore
1201,Arbeiter::N,strādnieks,operaio
1202,Arbeiter::N,strādnieks,lavoratore
1203,Chef::N,юралысь,capo
1204,Chef::N,юралысь,padrone
1205,Chef::N,веськӧдлысь,capo
1206,Chef::N,веськӧдлысь,padrone
1207,Chef::N,šefs,capo
1208,Chef::N,šefs,padrone
1209,Chef::N,vadītajs,capo
1210,Chef::N,vadītajs,padrone
1211,Chef::N,priekšnieks,capo
1212,Chef::N,priekšnieks,padrone
1213,Meister::N,вӧчысь,mastro
1214,Meister::N,вӧчысь,maestro
1215,Meister::N,meistars,mastro
1216,Meister::N,meistars,maestro
1217,Arzt::N,врач,mèdico
1218,Arzt::N,врач,dottore
1219,Arzt::N,бурдӧдысь,mèdico
1220,Arzt::N,бурдӧдысь,dottore
1221,Arzt::N,ārsts,mèdico
1222,Arzt::N,ārsts,dottore
1223,Lehrer::N,велӧдысь,professore
1224,Lehrer::N,skolotājs,professore
1225,Geld::N,сьӧм,soldi
1226,Geld::N,сьӧм,denaro
1227,Geld::N,nauda,soldi
1228,Geld::N,nauda,denaro
1229,Geschäft::N,удж,affare
1230,Geschäft::N,удж,negozio
1231,Geschäft::N,bizness,affare
1232,Geschäft::N,bizness,negozio
1233,Geschäft::N,darījums,affare
1234,Geschäft::N,darījums,negozio
1235,Laden::N,вузасянін,negozio
1236,Laden::N,bode,negozio
1237,Laden::N,veikals,negozio
1238,Preis::N,дон,prezzo
1239,Preis::N,cena,prezzo
1240,Ware::N,тӧвар,merce
1241,Ware::N,prece,merce
1242,Nutzen::N,воӧм,ùtile
1243,Nutzen::N,воӧм,profitto
1244,Nutzen::N,выгӧда,ùtile
1245,Nutzen::N,выгӧда,profitto
1246,Nutzen::N,labums,ùtile
1247,Nutzen::N,labums,profitto
1248,Reichtum::N,озырлун,ricchezza
1249,Reichtum::N,bagātība,ricchezza
1250,Welt::N,енкӧла,mondo
1251,Welt::N,pasaule,mondo
1252,Land::N,му,paese
1253,Land::N,zeme,paese
1254,Staat::N,канму,Stato
1255,Staat::N,государство,Stato
1256,Staat::N,valsts,Stato
1257,König::N,кан,re
1258,König::N,ķēniņš,re
1259,König::N,karalis,re
1260,Macht::N,каналӧм,potere
1261,Macht::N,vara,potere
1262,Grenze::N,су,confine
1263,Grenze::N,су,frontiera
1264,Grenze::N,суйӧр,confine
1265,Grenze::N,суйӧр,frontiera
1266,Grenze::N,robeža,confine
1267,Grenze::N,robeža,frontiera
1268,Krieg::N,ожман,guerra
1269,Krieg::N,karš,guerra
1270,Feind::N,враг,nemico
1271,Feind::N,вӧрӧг,nemico
1272,Feind::N,ienaidnieks,nemico
1273,Gewalt::N,мырдöналöм,violenza
1274,Gewalt::N,vara,violenza
1275,Gewalt::N,vardarbība,violenza
1276,Kampf::N,вермасьӧм,lotta
1277,Kampf::N,cīņa,lotta
1278,Bogen[Waffe]::N,ньӧввуж,arco
1279,Bogen[Waffe]::N,loks,arco
1280,Pfeil::N,ньӧв,freccia
1281,Pfeil::N,bulta,freccia
1282,Gewehr::N,пишшаль,fucile
1283,Gewehr::N,šautene,fucile
1284,Fehler::N,сорсьӧм,errore
1285,Fehler::N,сорсьӧм,sbaglio
1286,Fehler::N,дзугсьӧм,errore
1287,Fehler::N,дзугсьӧм,sbaglio
1288,Fehler::N,kļūda,errore
1289,Fehler::N,kļūda,sbaglio
1290,Lüge::N,пӧръясьӧм,bugìa
1291,Lüge::N,пӧръясьӧм,menzogna
1292,Lüge::N,ылӧдлӧм,bugìa
1293,Lüge::N,ылӧдлӧм,menzogna
1294,Lüge::N,meli,bugìa
1295,Lüge::N,meli,menzogna
1296,Schaden::N,лёк,danno
1297,Schaden::N,изъян,danno
1298,Schaden::N,пакӧсьт,danno
1299,Schaden::N,bojājums,danno
1300,Schaden::N,kaitējums,danno
1301,Unglück::N,шог,sfortuna
1302,Unglück::N,kļūme,sfortuna
1303,Unglück::N,klizma,sfortuna
1304,Unglück::N,nelaime,sfortuna
1305,Schuld::N,мыж,colpa
1306,Schuld::N,vaina,colpa
1307,Alter::N,арлыд,età
1308,Alter::N,vecums,età
1309,Schluss::N,пом,fine
1310,Schluss::N,beigas,fine
1311,Zeit::N,кад,tempo
1312,Zeit::N,laiks,tempo
1313,Tag::N,лун,giorno
1314,Tag::N,лун,giornata
1315,Tag::N,diena,giorno
1316,Tag::N,diena,giornata
1317,Morgen::N,асыв,mattina
1318,Morgen::N,rīts,mattina
1319,Mittag::N,лун шӧр,mezzogiorno
1320,Mittag::N,pusdiena,mezzogiorno
1321,Abend::N,рыт,sera
1322,Abend::N,рыт,serata
1323,Abend::N,vakars,sera
1324,Abend::N,vakars,serata
1325,Nacht::N,вой,notte
1326,Nacht::N,nakts,notte
1327,Woche::N,вежон,settimana
1328,Woche::N,nedēļa,settimana
1329,Monat::N,тӧлысь,mese
1330,Monat::N,mēnesis,mese
1331,Jahr::N,во,anno
1332,Jahr::N,gads,anno
1333,Frühling::N,тулыс,primavera
1334,Frühling::N,pavasaris,primavera
1335,Sommer::N,гожӧм,estate
1336,Sommer::N,vasara,estate
1337,Herbst::N,ар,autunno
1338,Herbst::N,rudens,autunno
1339,Winter::N,тӧв,inverno
1340,Winter::N,ziema,inverno
1341,Januar::N,тӧв шӧр,gennaio
1342,Januar::N,janvāris,gennaio
1343,Februar::N,урасьӧм,febbraio
1344,Februar::N,februāris,febbraio
1345,März::N,рака,marzo
1346,März::N,marts,marzo
1347,April::N,кос му,aprile
1348,April::N,aprīlis,aprile
1349,Mai::N,ода-кора,maggio
1350,Mai::N,maijs,maggio
1351,Juni::N,лӧддза-номъя,giugno
1352,Juni::N,jūnijs,giugno
1353,Juli::N,сора,luglio
1354,Juli::N,jūlijs,luglio
1355,August::N,моз,agosto
1356,August::N,augusts,agosto
1357,September::N,кӧч,settembre
1358,September::N,septembris,settembre
1359,Oktober::N,йирым,ottobre
1360,Oktober::N,oktobris,ottobre
1361,November::N,вӧльгым,novembre
1362,November::N,novembris,novembre
1363,Dezember::N,ӧшым,dicembre
1364,Dezember::N,decembris,dicembre
1365,Montag::N,выльлун,lunedì
1366,Montag::N,pirmdiena,lunedì
1367,Dienstag::N,воторник,martedì
1368,Dienstag::N,otrdiena,martedì
1369,Mittwoch::N,середа,mercoledì
1370,Mittwoch::N,trešdiena,mercoledì
1371,Donnerstag::N,четверг,giovedì
1372,Donnerstag::N,ceturtdiena,giovedì
1373,Freitag::N,пекнича,venerdì
1374,Freitag::N,piektdiena,venerdì
1375,Samstag::N,субӧта,sàbato
1376,Samstag::N,sestdiena,sàbato
1377,Sonntag::N,вӧскресенньӧ,domenica
1378,Sonntag::N,svētdiena,domenica
1379,groß::A,ыджыд,grande
1380,groß::A,dižs,grande
1381,groß::A,liels,grande
1382,klein::A,ичӧт,pìccolo
1383,klein::A,mazs,pìccolo
1384,lang::A,кузь,lungo
1385,lang::A,garš,lungo
1386,kurz::A,дженьыд,corto
1387,kurz::A,īss,corto
1388,breit::A,ота,largo
1389,breit::A,паськыд,largo
1390,breit::A,plats,largo
1391,schmal::A,оттӧм,stretto
1392,schmal::A,tievs,stretto
1393,dicht::A,сук,denso
1394,dicht::A,blīvs,denso
1395,dick[Gegenstand]::A,кыз,spesso
1396,dick[Gegenstand]::A,biezs,spesso
1397,dünn::A,вӧсни,sottile
1398,dünn::A,вӧсньыд,sottile
1399,dünn::A,plāns,sottile
1400,fein::A,посни,fine
1401,fein::A,посни,delicato
1402,fein::A,smalks,fine
1403,fein::A,smalks,delicato
1404,fest::A,зумыд,sodo
1405,fest::A,зумыд,fisso
1406,fest::A,tvirts,sodo
1407,fest::A,tvirts,fisso
1408,fest::A,noturīgs,sodo
1409,fest::A,noturīgs,fisso
1410,flach::A,плавкӧс,piano
1411,flach::A,плавкӧс,piatto
1412,flach::A,тшӧтшкӧс,piano
1413,flach::A,тшӧтшкӧс,piatto
1414,flach::A,lēzens,piano
1415,flach::A,lēzens,piatto
1416,flach::A,līdzens,piano
1417,flach::A,līdzens,piatto
1418,glatt::A,вольк,liscio
1419,glatt::A,мольыд,liscio
1420,glatt::A,gluds,liscio
1421,glatt::A,slidens,liscio
1422,hart::A,зумыд,duro
1423,hart::A,ciets,duro
1424,weich::A,небыд,molle
1425,weich::A,mīksts,molle
1426,rund::A,гӧгрӧс,rotondo
1427,rund::A,apaļš,rotondo
1428,spitz::A,ёсь йыла,aguzzo
1429,spitz::A,ёсь йыла,appuntito
1430,spitz::A,smails,aguzzo
1431,spitz::A,smails,appuntito
1432,scharf::A,ёсь,affilato
1433,scharf::A,ёсь,tagliente
1434,scharf::A,ass,affilato
1435,scharf::A,ass,tagliente
1436,stumpf::A,ныж,smussato
1437,stumpf::A,truls,smussato
1438,stumpf::A,strups,smussato
1439,schwer::A,сьӧкыд,pesante
1440,schwer::A,smags,pesante
1441,schön::A,мича,bello
1442,schön::A,лӧсьыд,bello
1443,schön::A,daiļš,bello
1444,schön::A,skaists,bello
1445,heiß::A,пӧсь,caldo
1446,heiß::A,пӧсь,bollente
1447,heiß::A,karsts,caldo
1448,heiß::A,karsts,bollente
1449,warm::A,шоныд,caldo
1450,warm::A,silts,caldo
1451,kalt::A,кӧдзыд,freddo
1452,kalt::A,salts,freddo
1453,kalt::A,auksts,freddo
1454,kühl::A,юзыд,fresco
1455,kühl::A,ыркыд,fresco
1456,kühl::A,vēss,fresco
1457,kühl::A,dzestrs,fresco
1458,frisch::A,выль,fresco
1459,frisch::A,svaigs,fresco
1460,feucht::A,уль,ùmido
1461,feucht::A,mitrs,ùmido
1462,feucht::A,drēgns,ùmido
1463,nass::A,ва,bagnato
1464,nass::A,slapjš,bagnato
1465,trocken::A,кос,secco
1466,trocken::A,sauss,secco
1467,voll::A,кыз,pieno
1468,voll::A,pilns,pieno
1469,leer::A,куш,vuoto
1470,leer::A,тыртӧм,vuoto
1471,leer::A,tukšs,vuoto
1472,offen::A,восьса,aperto
1473,offen::A,vaļējs,aperto
1474,offen::A,atvērts,aperto
1475,geschlossen::A,пӧдса,chiuso
1476,geschlossen::A,slēgts,chiuso
1477,sauber::A,сӧстӧм,netto
1478,sauber::A,сӧстӧм,pulito
1479,sauber::A,tīrs,netto
1480,sauber::A,tīrs,pulito
1481,sauber::A,spodrs,netto
1482,sauber::A,spodrs,pulito
1483,schmutzig::A,няйт,sporco
1484,schmutzig::A,няйт,sùdicio
1485,schmutzig::A,netīrs,sporco
1486,schmutzig::A,netīrs,sùdicio
1487,schmutzig::A,dubļains,sporco
1488,schmutzig::A,dubļains,sùdicio
1489,roh::A,уль,crudo
1490,roh::A,jēls,crudo
1491,reif::A,кисьмӧм,maturo
1492,reif::A,gatavs,maturo
1493,reif::A,nobriedis,maturo
1494,lecker::A,чӧскыд,ghiotto
1495,lecker::A,чӧскыд,squisito
1496,lecker::A,gards,ghiotto
1497,lecker::A,gards,squisito
1498,lecker::A,garšīgs,ghiotto
1499,lecker::A,garšīgs,squisito
1500,süß::A,юмов,dolce
1501,süß::A,чӧскыд,dolce
1502,süß::A,salds,dolce
1503,bitter::A,курыд,amaro
1504,bitter::A,sūrs,amaro
1505,bitter::A,rūgts,amaro
1506,sauer::A,шома,aspro
1507,sauer::A,шома,acerbo
1508,sauer::A,skābs,aspro
1509,sauer::A,skābs,acerbo
1510,hell::A,югыд,chiaro
1511,hell::A,gaišs,chiaro
1512,dunkel::A,пемыд,buio
1513,dunkel::A,пемыд,oscuro
1514,dunkel::A,tumšs,buio
1515,dunkel::A,tumšs,oscuro
1516,schwarz::A,сьӧд,nero
1517,schwarz::A,melns,nero
1518,weiß::A,еджыд,bianco
1519,weiß::A,balts,bianco
1520,rot::A,гӧрд,rosso
1521,rot::A,sarkans,rosso
1522,gelb::A,виж,giallo
1523,gelb::A,dzeltens,giallo
1524,blau::A,лӧз,blu
1525,blau::A,лӧз,azzurro
1526,blau::A,zils,blu
1527,blau::A,zils,azzurro
1528,grün::A,веж,verde
1529,grün::A,турунвиж,verde
1530,grün::A,zaļš,verde
1531,grau::A,руд,grigio
1532,grau::A,pelēks,grigio
1533,bunt::A,сера,variopinto
1534,bunt::A,raibs,variopinto
1535,bunt::A,krāsains,variopinto
1536,billig::A,донтӧг,a buon prezzo
1537,billig::A,донтӧг,a buon mercato
1538,billig::A,lēts,a buon prezzo
1539,billig::A,lēts,a buon mercato
1540,teuer::A,дона,caro
1541,teuer::A,dārgs,caro
1542,wertvoll::A,дона,prezioso
1543,wertvoll::A,vērtīgs,prezioso
1544,blind::A,синтӧм,cieco
1545,blind::A,akls,cieco
1546,taub::A,пельтӧм,sordo
1547,taub::A,kurls,sordo
1548,kräftig::A,вынйӧра,forte
1549,kräftig::A,вынйӧра,robusto
1550,kräftig::A,spēcīgs,forte
1551,kräftig::A,spēcīgs,robusto
1552,stark::A,ён,forte
1553,stark::A,ён,vigoroso
1554,stark::A,вына,forte
1555,stark::A,вына,vigoroso
1556,stark::A,stiprs,forte
1557,stark::A,stiprs,vigoroso
1558,schwach::A,жеб,dèbole
1559,schwach::A,vājš,dèbole
1560,fett::A,госа,grasso
1561,fett::A,brangs,grasso
1562,schlank::A,веськыд,snello
1563,schlank::A,веськыд,slanciato
1564,schlank::A,slaids,snello
1565,schlank::A,slaids,slanciato
1566,hübsch::A,мича,bello
1567,hübsch::A,мича,carino
1568,hübsch::A,лӧсьыд,bello
1569,hübsch::A,лӧсьыд,carino
1570,hübsch::A,glīts,bello
1571,hübsch::A,glīts,carino
1572,böse::A,лёк,cattivo
1573,böse::A,ļauns,cattivo
1574,böse::A,negants,cattivo
1575,dumm::A,йӧй,stùpido
1576,dumm::A,вежӧртӧм,stùpido
