,Concept_ID,ro,lv
809,Loch::N,gaură,caurums
810,Winkel::N,colț,пельӧс
811,Winkel::N,colț,leņķis
812,Muster::N,desen,сер
813,Muster::N,desen,piemērs
814,Größe::N,mărime,ыджда
815,Größe::N,mărime,lielums
816,Länge::N,lungime,кузьта
817,Länge::N,lungime,garums
818,Höhe::N,înălțime,джуджда
819,Höhe::N,înălțime,augstums
820,Gewicht::N,greutate,сьӧкта
821,Gewicht::N,greutate,сьӧкталун
822,Gewicht::N,greutate,svars
823,Gewicht::N,greutate,smagums
824,Menge::N,cantitate,лун
825,Menge::N,cantitate,числӧ
826,Menge::N,cantitate,masa
827,Menge::N,cantitate,daudzums
828,Haufen::N,grămadă,чукӧр
829,Haufen::N,grămadă,čupa
830,Haufen::N,grămadă,grēda
831,Haufen::N,grămadă,kaudze
832,Reihe::N,șir,рад
833,Reihe::N,șir,rinda
834,Reihe::N,șir,virkne
835,Reihe::N,rând,рад
836,Reihe::N,rând,rinda
837,Reihe::N,rând,virkne
838,Boot::N,barcă,пыж
839,Boot::N,barcă,laiva
840,Boot::N,luntre,пыж
841,Boot::N,luntre,laiva
842,Ruder::N,vâslă,пелыс
843,Ruder::N,vâslă,ӧпаснӧй
844,Ruder::N,vâslă,airis
845,Ruder::N,vâslă,irklis
846,Ruder::N,lopată,пелыс
847,Ruder::N,lopată,ӧпаснӧй
848,Ruder::N,lopată,airis
849,Ruder::N,lopată,irklis
850,Schlitten::N,sanie,дадь
851,Schlitten::N,sanie,ragavas
852,Ski::N,schi,лызь
853,Ski::N,schi,slēpe
854,Lagerfeuer::N,foc de tabără,бипур
855,Lagerfeuer::N,foc de tabără,ugunskurs
856,Last::N,povară,сьӧкыдтор
857,Last::N,povară,krava
858,Last::N,sarcină,сьӧкыдтор
859,Last::N,sarcină,krava
860,Gang::N,mers,мунӧм
861,Gang::N,mers,ветлӧм
862,Gang::N,mers,eja
863,Gang::N,mers,gājums
864,Gang::N,umblet,мунӧм
865,Gang::N,umblet,ветлӧм
866,Gang::N,umblet,eja
867,Gang::N,umblet,gājums
868,Schritt::N,pas,воськов
869,Schritt::N,pas,воськовтӧм
870,Schritt::N,pas,solis
871,Norden::N,nord,войвыв
872,Norden::N,nord,ziemeļi
873,Norden::N,miazănoapte,войвыв
874,Norden::N,miazănoapte,ziemeļi
875,Süden::N,sud,лунвыв
876,Süden::N,sud,dienvidi
877,Süden::N,miazăzi,лунвыв
878,Süden::N,miazăzi,dienvidi
879,Westen::N,apus,рытыв
880,Westen::N,apus,rietumi
881,Osten::N,est,асыв
882,Osten::N,est,austrumi
883,Osten::N,răsărit,асыв
884,Osten::N,răsărit,austrumi
885,Holz::N,lemn,пу
886,Holz::N,lemn,koks
887,Holz::N,lemn,koksne
888,Brett::N,scândură,пӧв
889,Brett::N,scândură,dēlis
890,Platte::N,placă,плита
891,Platte::N,placă,plate
892,Platte::N,placă,plāksne
893,Stütze::N,proptea,пыкӧд
894,Stütze::N,proptea,мыджӧд
895,Stütze::N,proptea,balsts
896,Stütze::N,proptea,atspaids
897,Stange::N,bară,потш
898,Stange::N,bară,maikste
899,Stange::N,prăjină,потш
900,Stange::N,prăjină,maikste
901,Stock::N,băț,бедь
902,Stock::N,băț,boze
903,Stock::N,băț,spieķis
904,Stock::N,baston,бедь
905,Stock::N,baston,boze
906,Stock::N,baston,spieķis
907,Stab::N,baston,зир
908,Stab::N,baston,zizlis
909,Stab::N,prăjină,зир
910,Stab::N,prăjină,zizlis
911,Rohr::N,tub,труба
912,Rohr::N,tub,caurule
913,Rohr::N,țeavă,труба
914,Rohr::N,țeavă,caurule
915,Haus::N,casă,керка
916,Haus::N,casă,māja
917,Heim::N,casă,горт
918,Heim::N,casă,mājas
919,Heim::N,cămin,горт
920,Heim::N,cămin,mājas
921,Ofen::N,sobă,пач
922,Ofen::N,sobă,krāsns
923,Fußboden::N,podea,джодж
924,Fußboden::N,podea,grīda
925,Fußboden::N,dușumea,джодж
926,Fußboden::N,dușumea,grīda
927,Tisch::N,masă,пызан
928,Tisch::N,masă,galds
929,Stuhl::N,scaun,улӧс
930,Stuhl::N,scaun,krēsls
931,Wiege::N,leagăn,зыбка
932,Wiege::N,leagăn,šūpulis
933,Bett::N,pat,вольпась
934,Bett::N,pat,gulta
935,Regal::N,rafturi,джадж
936,Regal::N,rafturi,plaukts
937,Kiste::N,ladă,куд
938,Kiste::N,ladă,ящик
939,Kiste::N,ladă,kaste
940,Kiste::N,ladă,šķirsts
941,Kiste::N,cutie,куд
942,Kiste::N,cutie,ящик
943,Kiste::N,cutie,kaste
944,Kiste::N,cutie,šķirsts
945,Fenster::N,fereastră,ӧшинь
946,Fenster::N,fereastră,logs
947,Tür::N,ușă,ӧдзӧс
948,Tür::N,ușă,durvis
949,Tor::N,poartă,дзиръя
950,Tor::N,poartă,vārti
951,Zaun::N,gard,потшӧс
952,Zaun::N,gard,žogs
953,Dach::N,acoperiș,вевт
954,Dach::N,acoperiș,jumts
955,Leiter::N,scară,пос
956,Leiter::N,scară,kāpnes
957,Leiter::N,scară,redeles
958,Besen::N,mătură,рос
959,Besen::N,mătură,slota
960,Spaten::N,cazma,зыр
961,Spaten::N,cazma,lāpsta
962,Spaten::N,hârleț,зыр
963,Spaten::N,hârleț,lāpsta
964,Schaufel::N,lopată,тэльӧб
965,Schaufel::N,lopată,liekšķere
966,Gabel::N,furculiță,вилки
967,Gabel::N,furculiță,dakšiņa
968,Löffel::N,lingură,пань
969,Löffel::N,lingură,karote
970,Messer::N,cuțit,пурт
971,Messer::N,cuțit,nazis
972,Nagel::N,cui,тув
973,Nagel::N,cui,кӧрт тув
974,Nagel::N,cui,nagla
975,Netz::N,plasă,тыв
976,Netz::N,plasă,tīkls
977,Haken::N,cârlig,крук
978,Haken::N,cârlig,āķis
979,Haken::N,cârlig,kāsis
980,Haken::N,cârlig,krampis
981,Griff::N,mâner,нуд
982,Griff::N,mâner,kāts
983,Griff::N,mâner,rokturis
984,Schloss::N,lacăt,томан
985,Schloss::N,lacăt,aizslēgs
986,Bild::N,tablou,серпас
987,Bild::N,tablou,glezna
988,Bild::N,imagine,серпас
989,Bild::N,imagine,glezna
990,Figur::N,chip,пертас
991,Figur::N,chip,вежньӧг
992,Figur::N,chip,figūra
993,Figur::N,figură,пертас
994,Figur::N,figură,вежньӧг
995,Figur::N,figură,figūra
996,Puppe::N,păpușă,акань
997,Puppe::N,păpușă,lelle
998,Beutel::N,pungă,мешӧк
999,Beutel::N,pungă,kule
1000,Beutel::N,pungă,maisiņš
1001,Beutel::N,săculeț,мешӧк
1002,Beutel::N,săculeț,kule
1003,Beutel::N,săculeț,maisiņš
1004,Bündel::N,mănunchi,кӧртӧд
1005,Bündel::N,mănunchi,sainis
1006,Tasche::N,geantă,сумка
1007,Tasche::N,geantă,soma
1008,Eimer::N,găleată,ведра
1009,Eimer::N,găleată,spainis
1010,Deckel::N,capac,пӧдан
1011,Deckel::N,capac,тупкӧд
1012,Deckel::N,capac,vāks
1013,Geschirr::N,vase,дозмук
1014,Geschirr::N,vase,тасьті-пань
1015,Geschirr::N,vase,trauki
1016,Geschirr::N,tacâmuri,дозмук
1017,Geschirr::N,tacâmuri,тасьті-пань
1018,Geschirr::N,tacâmuri,trauki
1019,Sack::N,sac,мешӧк
1020,Sack::N,sac,maiss
1021,Tasse::N,ceașcă,бекар
1022,Tasse::N,ceașcă,тасьті
1023,Tasse::N,ceașcă,tase
1024,Topf::N,oală,гырнич
1025,Topf::N,oală,pods
1026,Kessel::N,cazan,пӧрт
1027,Kessel::N,cazan,katls
1028,Kessel::N,căldare,пӧрт
1029,Kessel::N,căldare,katls
1030,Essen::N,mâncare,сёйӧм
1031,Essen::N,mâncare,ēdiens
1032,Nahrung::N,hrană,сёян
1033,Nahrung::N,hrană,barība
1034,Nahrung::N,aliment,сёян
1035,Nahrung::N,aliment,barība
1036,Speise::N,bucate,сёян
1037,Speise::N,bucate,сёянтор
1038,Speise::N,bucate,ēdiens
1039,Speise::N,fel de bucate,сёян
1040,Speise::N,fel de bucate,сёянтор
1041,Speise::N,fel de bucate,ēdiens
1042,Fleisch::N,carne,яй
1043,Fleisch::N,carne,gaļa
1044,Getreide::N,cereale,нянь
1045,Getreide::N,cereale,labība
1046,Brei::N,pireu,рок
1047,Brei::N,pireu,putra
1048,Brei::N,pireu,biezenis
1049,Brot::N,pâine,нянь
1050,Brot::N,pâine,maize
1051,Scheibe::N,felie,шӧрӧм
1052,Scheibe::N,felie,чӧлан
1053,Scheibe::N,felie,šķēle
1054,Scheibe::N,felie,rieciens
1055,Scheibe::N,bucată,шӧрӧм
1056,Scheibe::N,bucată,чӧлан
1057,Scheibe::N,bucată,šķēle
1058,Scheibe::N,bucată,rieciens
1059,Fett::N,untură,гос
1060,Fett::N,untură,тшог
1061,Fett::N,untură,tauki
1062,Fett::N,grăsime,гос
1063,Fett::N,grăsime,тшог
1064,Fett::N,grăsime,tauki
1065,Butter::N,unt,вый
1066,Butter::N,unt,sviests
1067,Öl::N,ulei,вый
1068,Öl::N,ulei,eļļa
1069,Salz::N,sare,сов
1070,Salz::N,sare,sāls
1071,Suppe::N,supă,шыд
1072,Suppe::N,supă,zupa
1073,Suppe::N,ciorbă,шыд
1074,Suppe::N,ciorbă,zupa
1075,Honig::N,miere,ма
1076,Honig::N,miere,medus
1077,Milch::N,lapte,йӧв
1078,Milch::N,lapte,piens
1079,Tee::N,ceai,чай
1080,Tee::N,ceai,tēja
1081,Leder::N,piele,ку
1082,Leder::N,piele,āda
1083,Wolle::N,lână,вурун
1084,Wolle::N,lână,vilna
1085,Stoff::N,stofă,дӧра
1086,Stoff::N,stofă,drāna
1087,Stoff::N,stofă,audums
1088,Nadel::N,ac,ем
1089,Nadel::N,ac,adata
1090,Faden::N,ață,сунис
1091,Faden::N,ață,diegs
1092,Faden::N,ață,pavediens
1093,Knopf::N,buton,кизь
1094,Knopf::N,buton,poga
1095,Knoten::N,nod,гӧрӧд
1096,Knoten::N,nod,mezgls
1097,Farbe::N,vopsea,краска
1098,Farbe::N,vopsea,вап
1099,Farbe::N,vopsea,krāsa
1100,Kleidung::N,haine,паськӧм
1101,Kleidung::N,haine,tērps
1102,Kleidung::N,haine,drēbes
1103,Kleidung::N,îmbrăcăminte,паськӧм
1104,Kleidung::N,îmbrăcăminte,tērps
1105,Kleidung::N,îmbrăcăminte,drēbes
1106,Hemd::N,cămașă,дӧрӧм
1107,Hemd::N,cămașă,krekls
1108,Kragen::N,guler,воротник
1109,Kragen::N,guler,apkakle
1110,Ärmel::N,mânecă,сос
1111,Ärmel::N,mânecă,piedurkne
1112,Hose::N,pantaloni,гач
1113,Hose::N,pantaloni,bikses
1114,Gürtel::N,cordon,вӧнь
1115,Gürtel::N,cordon,josta
1116,Mütze::N,șapcă,шапка
1117,Mütze::N,șapcă,cepure
1118,Schuh::N,gheată,башмак
1119,Schuh::N,gheată,ботинки
1120,Schuh::N,gheată,kurpe
1121,Stiefel::N,cizmă,сапӧг
1122,Stiefel::N,cizmă,zābaks
1123,Ring::N,inel,кытш
1124,Ring::N,inel,gredzens
1125,Ring::N,verigă,кытш
1126,Ring::N,verigă,gredzens
1127,Band::N,panglică,лента
1128,Band::N,panglică,вундас
1129,Band::N,panglică,lente
1130,Band::N,șiret,лента
1131,Band::N,șiret,вундас
1132,Band::N,șiret,lente
1133,Kamm::N,pieptene,сынан
1134,Kamm::N,pieptene,ķemme
1135,Spiegel::N,oglindă,рӧмпӧштан
1136,Spiegel::N,oglindă,spogulis
1137,Riemen::N,curea,тасма
1138,Riemen::N,curea,siksna
1139,Schnur::N,funie,гез
1140,Schnur::N,funie,aukla
1141,Schnur::N,sfoară,гез
1142,Schnur::N,sfoară,aukla
1143,Leine::N,lesă,юргез
1144,Leine::N,lesă,saite
1145,Leine::N,curea,юргез
1146,Leine::N,curea,saite
1147,Decke::N,pătură,эшкын
1148,Decke::N,pătură,шебрас
1149,Decke::N,pătură,sega
1150,Kissen::N,pernă,юрлӧс
1151,Kissen::N,pernă,spilvens
1152,Tuch::N,batic,чышъян
1153,Tuch::N,batic,vadmala
1154,Handtuch::N,prosop,ки чышкӧд
1155,Handtuch::N,prosop,кизьчышъян
1156,Handtuch::N,prosop,dvielis
1157,Handtuch::N,ștergar,ки чышкӧд
1158,Handtuch::N,ștergar,кизьчышъян
1159,Handtuch::N,ștergar,dvielis
1160,Kraft::N,forță,этш
1161,Kraft::N,forță,эбӧс
1162,Kraft::N,forță,spēks
1163,Kraft::N,putere,этш
1164,Kraft::N,putere,эбӧс
1165,Kraft::N,putere,spēks
1166,Stärke::N,tărie,ёнлун
1167,Stärke::N,tărie,чорыдлун
1168,Stärke::N,tărie,stiprums
1169,Stärke::N,vigoare,ёнлун
1170,Stärke::N,vigoare,чорыдлун
1171,Stärke::N,vigoare,stiprums
1172,Gesundheit::N,sănătate,дзоньвидзалун
1173,Gesundheit::N,sănătate,veselība
1174,Krankheit::N,boală,висьӧм
1175,Krankheit::N,boală,slimība
1176,Krankheit::N,maladie,висьӧм
1177,Krankheit::N,maladie,slimība
1178,Schmerz::N,durere,висьӧм
1179,Schmerz::N,durere,sāpes
1180,Wunde::N,rană,дой
1181,Wunde::N,rană,brūce
1182,Wunde::N,rană,jēlums
1183,Fieber::N,febră,жар
1184,Fieber::N,febră,drudzis
1185,Fieber::N,febră,karstums
1186,Arznei::N,leac,лекарство
1187,Arznei::N,leac,зелля
1188,Arznei::N,leac,zāles
1189,Arznei::N,leac,medikaments
1190,Arznei::N,medicament,лекарство
1191,Arznei::N,medicament,зелля
1192,Arznei::N,medicament,zāles
1193,Arznei::N,medicament,medikaments
1194,Brücke::N,pod,пос
1195,Brücke::N,pod,tilts
1196,Brücke::N,punte,пос
1197,Brücke::N,punte,tilts
1198,Brunnen::N,puț,юкмӧс
1199,Brunnen::N,puț,aka
1200,Weide::N,izlaz,пӧскӧтина
1201,Weide::N,izlaz,ganības
1202,Weide::N,pășune,пӧскӧтина
1203,Weide::N,pășune,ganības
1204,Pfad::N,cărare,туй
1205,Pfad::N,cărare,кыснан
1206,Pfad::N,cărare,taka
1207,Weg::N,drum,туй
1208,Weg::N,drum,ceļš
1209,Straße::N,cale,туй
1210,Straße::N,cale,iela
1211,Straße::N,stradă,туй
1212,Straße::N,stradă,iela
1213,Dorf::N,sat,сикт
1214,Dorf::N,sat,ciems
1215,Stadt::N,oraș,кар
1216,Stadt::N,oraș,pilsēta
1217,Brief::N,scrisoare,письмӧ
1218,Brief::N,scrisoare,vēstule
1219,Buch::N,carte,небӧг
1220,Buch::N,carte,grāmata
1221,Buchstabe::N,literă,шыпас
1222,Buchstabe::N,literă,burts
1223,Buchstabe::N,caracter,шыпас
1224,Buchstabe::N,caracter,burts
1225,Zeitung::N,ziar,газет
1226,Zeitung::N,ziar,avīze
1227,Zeitung::N,ziar,laikraksts
1228,Zeitung::N,gazetă,газет
1229,Zeitung::N,gazetă,avīze
1230,Zeitung::N,gazetă,laikraksts
1231,Leben::N,viață,лов
1232,Leben::N,viață,олӧм
1233,Leben::N,viață,dzīve
1234,Tod::N,moarte,кулӧм
1235,Tod::N,moarte,nāve
1236,Grab::N,groapă,гу
1237,Grab::N,groapă,kaps
1238,Grab::N,mormânt,гу
1239,Grab::N,mormânt,kaps
1240,Kirche::N,biserică,вичко
1241,Kirche::N,biserică,baznīca
1242,Sünde::N,păcat,мыж
1243,Sünde::N,păcat,grēks
1244,Gott::N,zeu,ен
1245,Gott::N,zeu,dievs
1246,Arbeiter::N,muncitor,уджалысь
1247,Arbeiter::N,muncitor,strādnieks
1248,Chef::N,șef,юралысь
1249,Chef::N,șef,веськӧдлысь
1250,Chef::N,șef,šefs
1251,Chef::N,șef,vadītajs
1252,Chef::N,șef,priekšnieks
1253,Meister::N,meșter,вӧчысь
1254,Meister::N,meșter,meistars
1255,Meister::N,maestru,вӧчысь
1256,Meister::N,maestru,meistars
1257,Arzt::N,medic,врач
1258,Arzt::N,medic,бурдӧдысь
1259,Arzt::N,medic,ārsts
1260,Arzt::N,doctor,врач
1261,Arzt::N,doctor,бурдӧдысь
1262,Arzt::N,doctor,ārsts
1263,Lehrer::N,profesor,велӧдысь
1264,Lehrer::N,profesor,skolotājs
1265,Lehrer::N,învățător,велӧдысь
1266,Lehrer::N,învățător,skolotājs
1267,Geld::N,bani,сьӧм
1268,Geld::N,bani,nauda
1269,Geld::N,parale,сьӧм
1270,Geld::N,parale,nauda
1271,Geschäft::N,treabă,удж
1272,Geschäft::N,treabă,bizness
1273,Geschäft::N,treabă,darījums
1274,Geschäft::N,afacere,удж
1275,Geschäft::N,afacere,bizness
1276,Geschäft::N,afacere,darījums
1277,Laden::N,magazin,вузасянін
1278,Laden::N,magazin,bode
1279,Laden::N,magazin,veikals
1280,Laden::N,prăvălie,вузасянін
1281,Laden::N,prăvălie,bode
1282,Laden::N,prăvălie,veikals
1283,Preis::N,preț,дон
1284,Preis::N,preț,cena
1285,Ware::N,marfă,тӧвар
1286,Ware::N,marfă,prece
1287,Nutzen::N,folos,воӧм
1288,Nutzen::N,folos,выгӧда
1289,Nutzen::N,folos,labums
1290,Nutzen::N,profit,воӧм
1291,Nutzen::N,profit,выгӧда
1292,Nutzen::N,profit,labums
1293,Reichtum::N,avuție,озырлун
1294,Reichtum::N,avuție,bagātība
1295,Reichtum::N,bogăție,озырлун
1296,Reichtum::N,bogăție,bagātība
1297,Welt::N,lume,енкӧла
1298,Welt::N,lume,pasaule
1299,Land::N,țară,му
1300,Land::N,țară,zeme
1301,Staat::N,stat,канму
1302,Staat::N,stat,государство
1303,Staat::N,stat,valsts
1304,König::N,rege,кан
1305,König::N,rege,ķēniņš
1306,König::N,rege,karalis
1307,Macht::N,putere,каналӧм
1308,Macht::N,putere,vara
1309,Macht::N,putință,каналӧм
1310,Macht::N,putință,vara
1311,Grenze::N,hotar,су
1312,Grenze::N,hotar,суйӧр
1313,Grenze::N,hotar,robeža
1314,Grenze::N,graniță,су
1315,Grenze::N,graniță,суйӧр
1316,Grenze::N,graniță,robeža
1317,Grenze::N,frontieră,су
1318,Grenze::N,frontieră,суйӧр
1319,Grenze::N,frontieră,robeža
1320,Krieg::N,război,ожман
1321,Krieg::N,război,karš
1322,Feind::N,dușman,враг
1323,Feind::N,dușman,вӧрӧг
1324,Feind::N,dușman,ienaidnieks
1325,Gewalt::N,violență,мырдöналöм
1326,Gewalt::N,violență,vara
1327,Gewalt::N,violență,vardarbība
1328,Kampf::N,luptă,вермасьӧм
1329,Kampf::N,luptă,cīņa
1330,Bogen[Waffe]::N,arc,ньӧввуж
1331,Bogen[Waffe]::N,arc,loks
1332,Pfeil::N,săgeată,ньӧв
1333,Pfeil::N,săgeată,bulta
1334,Gewehr::N,armă,пишшаль
1335,Gewehr::N,armă,šautene
1336,Gewehr::N,pușcă,пишшаль
1337,Gewehr::N,pușcă,šautene
1338,Fehler::N,eroare,сорсьӧм
1339,Fehler::N,eroare,дзугсьӧм
1340,Fehler::N,eroare,kļūda
1341,Fehler::N,greșeală,сорсьӧм
1342,Fehler::N,greșeală,дзугсьӧм
1343,Fehler::N,greșeală,kļūda
1344,Lüge::N,minciună,пӧръясьӧм
1345,Lüge::N,minciună,ылӧдлӧм
1346,Lüge::N,minciună,meli
1347,Schaden::N,daună,лёк
1348,Schaden::N,daună,изъян
1349,Schaden::N,daună,пакӧсьт
1350,Schaden::N,daună,bojājums
1351,Schaden::N,daună,kaitējums
1352,Schaden::N,pagubă,лёк
1353,Schaden::N,pagubă,изъян
1354,Schaden::N,pagubă,пакӧсьт
1355,Schaden::N,pagubă,bojājums
1356,Schaden::N,pagubă,kaitējums
1357,Unglück::N,nenorocire,шог
1358,Unglück::N,nenorocire,kļūme
1359,Unglück::N,nenorocire,klizma
1360,Unglück::N,nenorocire,nelaime
1361,Schuld::N,vină,мыж
1362,Schuld::N,vină,vaina
1363,Alter::N,etate,арлыд
1364,Alter::N,etate,vecums
1365,Alter::N,vârstă,арлыд
1366,Alter::N,vârstă,vecums
1367,Schluss::N,sfârșit,пом
1368,Schluss::N,sfârșit,beigas
1369,Zeit::N,timp,кад
1370,Zeit::N,timp,laiks
1371,Zeit::N,vreme,кад
1372,Zeit::N,vreme,laiks
1373,Tag::N,zi,лун
1374,Tag::N,zi,diena
1375,Morgen::N,dimineață,асыв
1376,Morgen::N,dimineață,rīts
1377,Mittag::N,prânz,лун шӧр
1378,Mittag::N,prânz,pusdiena
1379,Mittag::N,amiază,лун шӧр
1380,Mittag::N,amiază,pusdiena
1381,Abend::N,seară,рыт
1382,Abend::N,seară,vakars
1383,Nacht::N,noapte,вой
1384,Nacht::N,noapte,nakts
1385,Woche::N,săptămână,вежон
1386,Woche::N,săptămână,nedēļa
1387,Monat::N,lună,тӧлысь
1388,Monat::N,lună,mēnesis
1389,Jahr::N,an,во
1390,Jahr::N,an,gads
1391,Frühling::N,primăvară,тулыс
1392,Frühling::N,primăvară,pavasaris
1393,Sommer::N,vară,гожӧм
1394,Sommer::N,vară,vasara
1395,Herbst::N,toamnă,ар
1396,Herbst::N,toamnă,rudens
1397,Winter::N,iarnă,тӧв
1398,Winter::N,iarnă,ziema
1399,Januar::N,ianuarie,тӧв шӧр
1400,Januar::N,ianuarie,janvāris
1401,Februar::N,februarie,урасьӧм
1402,Februar::N,februarie,februāris
1403,März::N,martie,рака
1404,März::N,martie,marts
1405,April::N,aprilie,кос му
1406,April::N,aprilie,aprīlis
1407,Mai::N,mai,ода-кора
1408,Mai::N,mai,maijs
1409,Juni::N,iunie,лӧддза-номъя
1410,Juni::N,iunie,jūnijs
1411,Juli::N,iulie,сора
1412,Juli::N,iulie,jūlijs
1413,August::N,august,моз
1414,August::N,august,augusts
1415,September::N,septembrie,кӧч
1416,September::N,septembrie,septembris
1417,Oktober::N,octombrie,йирым
1418,Oktober::N,octombrie,oktobris
1419,November::N,noiembrie,вӧльгым
1420,November::N,noiembrie,novembris
1421,Dezember::N,decembrie,ӧшым
1422,Dezember::N,decembrie,decembris
1423,Montag::N,luni,выльлун
1424,Montag::N,luni,pirmdiena
1425,Dienstag::N,marți,воторник
1426,Dienstag::N,marți,otrdiena
1427,Mittwoch::N,miercuri,середа
1428,Mittwoch::N,miercuri,trešdiena
1429,Donnerstag::N,joi,четверг
1430,Donnerstag::N,joi,ceturtdiena
1431,Freitag::N,vineri,пекнича
1432,Freitag::N,vineri,piektdiena
1433,Samstag::N,sâmbătă,субӧта
1434,Samstag::N,sâmbătă,sestdiena
1435,Sonntag::N,duminică,вӧскресенньӧ
1436,Sonntag::N,duminică,svētdiena
1437,groß::A,mare,ыджыд
1438,groß::A,mare,dižs
1439,groß::A,mare,liels
1440,klein::A,mic,ичӧт
1441,klein::A,mic,mazs
1442,lang::A,lung,кузь
1443,lang::A,lung,garš
1444,kurz::A,scurt,дженьыд
1445,kurz::A,scurt,īss
1446,breit::A,lat,ота
1447,breit::A,lat,паськыд
1448,breit::A,lat,plats
1449,breit::A,larg,ота
1450,breit::A,larg,паськыд
1451,breit::A,larg,plats
1452,schmal::A,strâmt,оттӧм
1453,schmal::A,strâmt,tievs
1454,dicht::A,des,сук
1455,dicht::A,des,blīvs
1456,dick[Gegenstand]::A,gros,кыз
1457,dick[Gegenstand]::A,gros,biezs
1458,dünn::A,subțire,вӧсни
1459,dünn::A,subțire,вӧсньыд
1460,dünn::A,subțire,plāns
1461,fein::A,fin,посни
1462,fein::A,fin,smalks
1463,fein::A,subțire,посни
1464,fein::A,subțire,smalks
1465,fest::A,tare,зумыд
1466,fest::A,tare,tvirts
1467,fest::A,tare,noturīgs
1468,fest::A,solid,зумыд
1469,fest::A,solid,tvirts
1470,fest::A,solid,noturīgs
1471,flach::A,șes,плавкӧс
1472,flach::A,șes,тшӧтшкӧс
1473,flach::A,șes,lēzens
1474,flach::A,șes,līdzens
1475,flach::A,plan,плавкӧс
1476,flach::A,plan,тшӧтшкӧс
1477,flach::A,plan,lēzens
1478,flach::A,plan,līdzens
1479,glatt::A,lins,вольк
1480,glatt::A,lins,мольыд
1481,glatt::A,lins,gluds
1482,glatt::A,lins,slidens
1483,hart::A,dur,зумыд
1484,hart::A,dur,ciets
1485,weich::A,moale,небыд
1486,weich::A,moale,mīksts
1487,rund::A,rotund,гӧгрӧс
1488,rund::A,rotund,apaļš
1489,rund::A,circular,гӧгрӧс
1490,rund::A,circular,apaļš
1491,spitz::A,ascuțit,ёсь йыла
1492,spitz::A,ascuțit,smails
1493,scharf::A,tăios,ёсь
1494,scharf::A,tăios,ass
1495,scharf::A,ascuțit,ёсь
1496,scharf::A,ascuțit,ass
1497,stumpf::A,tocit,ныж
1498,stumpf::A,tocit,truls
1499,stumpf::A,tocit,strups
1500,schwer::A,greu,сьӧкыд
1501,schwer::A,greu,smags
1502,schön::A,frumos,мича
1503,schön::A,frumos,лӧсьыд
1504,schön::A,frumos,daiļš
1505,schön::A,frumos,skaists
1506,heiß::A,cald,пӧсь
1507,heiß::A,cald,karsts
1508,heiß::A,fierbinte,пӧсь
1509,heiß::A,fierbinte,karsts
1510,warm::A,cald,шоныд
1511,warm::A,cald,silts
1512,warm::A,fierbinte,шоныд
1513,warm::A,fierbinte,silts
1514,kalt::A,rece,кӧдзыд
1515,kalt::A,rece,salts
1516,kalt::A,rece,auksts
1517,kühl::A,rece,юзыд
1518,kühl::A,rece,ыркыд
1519,kühl::A,rece,vēss
1520,kühl::A,rece,dzestrs
1521,kühl::A,răcoros,юзыд
1522,kühl::A,răcoros,ыркыд
1523,kühl::A,răcoros,vēss
1524,kühl::A,răcoros,dzestrs
1525,frisch::A,răcoros,выль
1526,frisch::A,răcoros,svaigs
1527,frisch::A,proaspăt,выль
1528,frisch::A,proaspăt,svaigs
1529,feucht::A,umed,уль
1530,feucht::A,umed,mitrs
1531,feucht::A,umed,drēgns
1532,feucht::A,jilav,уль
1533,feucht::A,jilav,mitrs
1534,feucht::A,jilav,drēgns
1535,nass::A,ud,ва
1536,nass::A,ud,slapjš
1537,trocken::A,sec,кос
1538,trocken::A,sec,sauss
1539,trocken::A,uscat,кос
1540,trocken::A,uscat,sauss
1541,voll::A,plin,кыз
1542,voll::A,plin,pilns
1543,leer::A,gol,куш
1544,leer::A,gol,тыртӧм
1545,leer::A,gol,tukšs
1546,offen::A,deschis,восьса
1547,offen::A,deschis,vaļējs
1548,offen::A,deschis,atvērts
1549,geschlossen::A,închis,пӧдса
1550,geschlossen::A,închis,slēgts
1551,sauber::A,curat,сӧстӧм
1552,sauber::A,curat,tīrs
1553,sauber::A,curat,spodrs
1554,schmutzig::A,murdar,няйт
1555,schmutzig::A,murdar,netīrs
1556,schmutzig::A,murdar,dubļains
1557,roh::A,crud,уль
1558,roh::A,crud,jēls
1559,reif::A,copt,кисьмӧм
1560,reif::A,copt,gatavs
1561,reif::A,copt,nobriedis
1562,lecker::A,gustos,чӧскыд
1563,lecker::A,gustos,gards
1564,lecker::A,gustos,garšīgs
1565,süß::A,dulce,юмов
1566,süß::A,dulce,чӧскыд
1567,süß::A,dulce,salds
1568,bitter::A,amar,курыд
1569,bitter::A,amar,sūrs
1570,bitter::A,amar,rūgts
1571,sauer::A,acru,шома
1572,sauer::A,acru,skābs
1573,hell::A,clar,югыд
1574,hell::A,clar,gaišs
1575,hell::A,luminos,югыд
1576,hell::A,luminos,gaišs
1577,dunkel::A,obscur,пемыд
1578,dunkel::A,obscur,tumšs
1579,dunkel::A,întunecos,пемыд
1580,dunkel::A,întunecos,tumšs
1581,schwarz::A,negru,сьӧд
1582,schwarz::A,negru,melns
1583,weiß::A,alb,еджыд
1584,weiß::A,alb,balts
1585,rot::A,roșu,гӧрд
1586,rot::A,roșu,sarkans
1587,gelb::A,galben,виж
