,Concept_ID,zh,lv
824,Brei::N,粥,рок
825,Brei::N,粥,putra
826,Brei::N,粥,biezenis
827,Brot::N,面包,нянь
828,Brot::N,面包,maize
829,Scheibe::N,片,шӧрӧм
830,Scheibe::N,片,чӧлан
831,Scheibe::N,片,šķēle
832,Scheibe::N,片,rieciens
833,Fett::N,脂肪,гос
834,Fett::N,脂肪,тшог
835,Fett::N,脂肪,tauki
836,Butter::N,黄油,вый
837,Butter::N,黄油,sviests
838,Öl::N,油,вый
839,Öl::N,油,eļļa
840,Salz::N,盐,сов
841,Salz::N,盐,sāls
842,Suppe::N,汤,шыд
843,Suppe::N,汤,zupa
844,Honig::N,蜂蜜,ма
845,Honig::N,蜂蜜,medus
846,Milch::N,奶,йӧв
847,Milch::N,奶,piens
848,Tee::N,茶,чай
849,Tee::N,茶,tēja
850,Leder::N,皮革,ку
851,Leder::N,皮革,āda
852,Wolle::N,毛线,вурун
853,Wolle::N,毛线,vilna
854,Stoff::N,织物,дӧра
855,Stoff::N,织物,drāna
856,Stoff::N,织物,audums
857,Nadel::N,针,ем
858,Nadel::N,针,adata
859,Faden::N,线,сунис
860,Faden::N,线,diegs
861,Faden::N,线,pavediens
862,Knopf::N,纽扣,кизь
863,Knopf::N,纽扣,poga
864,Knoten::N,结,гӧрӧд
865,Knoten::N,结,mezgls
866,Farbe::N,颜色,краска
867,Farbe::N,颜色,вап
868,Farbe::N,颜色,krāsa
869,Kleidung::N,衣服,паськӧм
870,Kleidung::N,衣服,tērps
871,Kleidung::N,衣服,drēbes
872,Hemd::N,衬衫,дӧрӧм
873,Hemd::N,衬衫,krekls
874,Kragen::N,领子,воротник
875,Kragen::N,领子,apkakle
876,Ärmel::N,袖子,сос
877,Ärmel::N,袖子,piedurkne
878,Hose::N,裤子,гач
879,Hose::N,裤子,bikses
880,Gürtel::N,腰带,вӧнь
881,Gürtel::N,腰带,josta
882,Mütze::N,帽子,шапка
883,Mütze::N,帽子,cepure
884,Schuh::N,鞋,башмак
885,Schuh::N,鞋,ботинки
886,Schuh::N,鞋,kurpe
887,Stiefel::N,靴子,сапӧг
888,Stiefel::N,靴子,zābaks
889,Ring::N,戒指,кытш
890,Ring::N,戒指,gredzens
891,Band::N,带子,лента
892,Band::N,带子,вундас
893,Band::N,带子,lente
894,Kamm::N,梳子,сынан
895,Kamm::N,梳子,ķemme
896,Spiegel::N,镜子,рӧмпӧштан
897,Spiegel::N,镜子,spogulis
898,Riemen::N,皮带,тасма
899,Riemen::N,皮带,siksna
900,Schnur::N,绳子,гез
901,Schnur::N,绳子,aukla
902,Leine::N,皮带,юргез
903,Leine::N,皮带,saite
904,Decke::N,被子,эшкын
905,Decke::N,被子,шебрас
906,Decke::N,被子,sega
907,Kissen::N,软垫,юрлӧс
908,Kissen::N,软垫,spilvens
909,Tuch::N,巾,чышъян
910,Tuch::N,巾,vadmala
911,Handtuch::N,手巾,ки чышкӧд
912,Handtuch::N,手巾,кизьчышъян
913,Handtuch::N,手巾,dvielis
914,Kraft::N,力,этш
915,Kraft::N,力,эбӧс
916,Kraft::N,力,spēks
917,Stärke::N,力量,ёнлун
918,Stärke::N,力量,чорыдлун
919,Stärke::N,力量,stiprums
920,Gesundheit::N,健康,дзоньвидзалун
921,Gesundheit::N,健康,veselība
922,Krankheit::N,病,висьӧм
923,Krankheit::N,病,slimība
924,Schmerz::N,痛,висьӧм
925,Schmerz::N,痛,sāpes
926,Wunde::N,伤口,дой
927,Wunde::N,伤口,brūce
928,Wunde::N,伤口,jēlums
929,Fieber::N,发烧,жар
930,Fieber::N,发烧,drudzis
931,Fieber::N,发烧,karstums
932,Arznei::N,药,лекарство
933,Arznei::N,药,зелля
934,Arznei::N,药,zāles
935,Arznei::N,药,medikaments
936,Brücke::N,桥,пос
937,Brücke::N,桥,tilts
938,Brunnen::N,井,юкмӧс
939,Brunnen::N,井,aka
940,Weide::N,牧场,пӧскӧтина
941,Weide::N,牧场,ganības
942,Pfad::N,小路,туй
943,Pfad::N,小路,кыснан
944,Pfad::N,小路,taka
945,Weg::N,路,туй
946,Weg::N,路,ceļš
947,Straße::N,街,туй
948,Straße::N,街,iela
949,Dorf::N,村庄,сикт
950,Dorf::N,村庄,ciems
951,Stadt::N,城市,кар
952,Stadt::N,城市,pilsēta
953,Brief::N,信,письмӧ
954,Brief::N,信,vēstule
955,Buch::N,书,небӧг
956,Buch::N,书,grāmata
957,Buchstabe::N,字母,шыпас
958,Buchstabe::N,字母,burts
959,Zeitung::N,报纸,газет
960,Zeitung::N,报纸,avīze
961,Zeitung::N,报纸,laikraksts
962,Leben::N,生命,лов
963,Leben::N,生命,олӧм
964,Leben::N,生命,dzīve
965,Tod::N,死亡,кулӧм
966,Tod::N,死亡,nāve
967,Grab::N,坟墓,гу
968,Grab::N,坟墓,kaps
969,Kirche::N,教堂,вичко
970,Kirche::N,教堂,baznīca
971,Sünde::N,罪,мыж
972,Sünde::N,罪,grēks
973,Gott::N,上帝,ен
974,Gott::N,上帝,dievs
975,Arbeiter::N,工人,уджалысь
976,Arbeiter::N,工人,strādnieks
977,Chef::N,上司,юралысь
978,Chef::N,上司,веськӧдлысь
979,Chef::N,上司,šefs
980,Chef::N,上司,vadītajs
981,Chef::N,上司,priekšnieks
982,Meister::N,师傅,вӧчысь
983,Meister::N,师傅,meistars
984,Arzt::N,医生,врач
985,Arzt::N,医生,бурдӧдысь
986,Arzt::N,医生,ārsts
987,Lehrer::N,教师,велӧдысь
988,Lehrer::N,教师,skolotājs
989,Geld::N,钱,сьӧм
990,Geld::N,钱,nauda
991,Geschäft::N,交易,удж
992,Geschäft::N,交易,bizness
993,Geschäft::N,交易,darījums
994,Laden::N,商店,вузасянін
995,Laden::N,商店,bode
996,Laden::N,商店,veikals
997,Preis::N,价格,дон
998,Preis::N,价格,cena
999,Ware::N,商品,тӧвар
1000,Ware::N,商品,prece
1001,Nutzen::N,好处,воӧм
1002,Nutzen::N,好处,выгӧда
1003,Nutzen::N,好处,labums
1004,Reichtum::N,财富,озырлун
1005,Reichtum::N,财富,bagātība
1006,Welt::N,世界,енкӧла
1007,Welt::N,世界,pasaule
1008,Land::N,国家,му
1009,Land::N,国家,zeme
1010,Staat::N,国家,канму
1011,Staat::N,国家,государство
1012,Staat::N,国家,valsts
1013,König::N,国王,кан
1014,König::N,国王,ķēniņš
1015,König::N,国王,karalis
1016,Macht::N,权力,каналӧм
1017,Macht::N,权力,vara
1018,Grenze::N,边界,су
1019,Grenze::N,边界,суйӧр
1020,Grenze::N,边界,robeža
1021,Krieg::N,战争,ожман
1022,Krieg::N,战争,karš
1023,Feind::N,敌人,враг
1024,Feind::N,敌人,вӧрӧг
1025,Feind::N,敌人,ienaidnieks
1026,Gewalt::N,暴力,мырдöналöм
1027,Gewalt::N,暴力,vara
1028,Gewalt::N,暴力,vardarbība
1029,Kampf::N,战斗,вермасьӧм
1030,Kampf::N,战斗,cīņa
1031,Bogen[Waffe]::N,弓,ньӧввуж
1032,Bogen[Waffe]::N,弓,loks
1033,Pfeil::N,箭,ньӧв
1034,Pfeil::N,箭,bulta
1035,Gewehr::N,枪,пишшаль
1036,Gewehr::N,枪,šautene
1037,Fehler::N,错误,сорсьӧм
1038,Fehler::N,错误,дзугсьӧм
1039,Fehler::N,错误,kļūda
1040,Lüge::N,谎话,пӧръясьӧм
1041,Lüge::N,谎话,ылӧдлӧм
1042,Lüge::N,谎话,meli
1043,Schaden::N,损失,лёк
1044,Schaden::N,损失,изъян
1045,Schaden::N,损失,пакӧсьт
1046,Schaden::N,损失,bojājums
1047,Schaden::N,损失,kaitējums
1048,Unglück::N,不幸,шог
1049,Unglück::N,不幸,kļūme
1050,Unglück::N,不幸,klizma
1051,Unglück::N,不幸,nelaime
1052,Schuld::N,过错,мыж
1053,Schuld::N,过错,vaina
1054,Alter::N,年龄,арлыд
1055,Alter::N,年龄,vecums
1056,Schluss::N,结束,пом
1057,Schluss::N,结束,beigas
1058,Zeit::N,时间,кад
1059,Zeit::N,时间,laiks
1060,Tag::N,天,лун
1061,Tag::N,天,diena
1062,Morgen::N,早晨,асыв
1063,Morgen::N,早晨,rīts
1064,Mittag::N,中午,лун шӧр
1065,Mittag::N,中午,pusdiena
1066,Abend::N,晚上,рыт
1067,Abend::N,晚上,vakars
1068,Nacht::N,夜,вой
1069,Nacht::N,夜,nakts
1070,Woche::N,星期,вежон
1071,Woche::N,星期,nedēļa
1072,Monat::N,月,тӧлысь
1073,Monat::N,月,mēnesis
1074,Jahr::N,年,во
1075,Jahr::N,年,gads
1076,Frühling::N,春天,тулыс
1077,Frühling::N,春天,pavasaris
1078,Sommer::N,夏天,гожӧм
1079,Sommer::N,夏天,vasara
1080,Herbst::N,秋天,ар
1081,Herbst::N,秋天,rudens
1082,Winter::N,冬天,тӧв
1083,Winter::N,冬天,ziema
1084,Januar::N,一月,тӧв шӧр
1085,Januar::N,一月,janvāris
1086,Februar::N,二月,урасьӧм
1087,Februar::N,二月,februāris
1088,März::N,三月,рака
1089,März::N,三月,marts
1090,April::N,四月,кос му
1091,April::N,四月,aprīlis
1092,Mai::N,五月,ода-кора
1093,Mai::N,五月,maijs
1094,Juni::N,六月,лӧддза-номъя
1095,Juni::N,六月,jūnijs
1096,Juli::N,七月,сора
1097,Juli::N,七月,jūlijs
1098,August::N,八月,моз
1099,August::N,八月,augusts
1100,September::N,九月,кӧч
1101,September::N,九月,septembris
1102,Oktober::N,十月,йирым
1103,Oktober::N,十月,oktobris
1104,November::N,十一月,вӧльгым
1105,November::N,十一月,novembris
1106,Dezember::N,十二月,ӧшым
1107,Dezember::N,十二月,decembris
1108,Montag::N,星期一,выльлун
1109,Montag::N,星期一,pirmdiena
1110,Dienstag::N,星期二,воторник
1111,Dienstag::N,星期二,otrdiena
1112,Mittwoch::N,星期三,середа
1113,Mittwoch::N,星期三,trešdiena
1114,Donnerstag::N,星期四,четверг
1115,Donnerstag::N,星期四,ceturtdiena
1116,Freitag::N,星期五,пекнича
1117,Freitag::N,星期五,piektdiena
1118,Samstag::N,星期六,субӧта
1119,Samstag::N,星期六,sestdiena
1120,Sonntag::N,星期日,вӧскресенньӧ
1121,Sonntag::N,星期日,svētdiena
1122,groß::A,大,ыджыд
1123,groß::A,大,dižs
1124,groß::A,大,liels
1125,klein::A,小,ичӧт
1126,klein::A,小,mazs
1127,lang::A,长,кузь
1128,lang::A,长,garš
1129,kurz::A,短,дженьыд
1130,kurz::A,短,īss
1131,breit::A,宽,ота
1132,breit::A,宽,паськыд
1133,breit::A,宽,plats
1134,schmal::A,细长的,оттӧм
1135,schmal::A,细长的,tievs
1136,dicht::A,密,сук
1137,dicht::A,密,blīvs
1138,dick[Gegenstand]::A,厚,кыз
1139,dick[Gegenstand]::A,厚,biezs
1140,dünn::A,薄,вӧсни
1141,dünn::A,薄,вӧсньыд
1142,dünn::A,薄,plāns
1143,fein::A,细小,посни
1144,fein::A,细小,smalks
1145,fest::A,固体,зумыд
1146,fest::A,固体,tvirts
1147,fest::A,固体,noturīgs
1148,flach::A,平坦,плавкӧс
1149,flach::A,平坦,тшӧтшкӧс
1150,flach::A,平坦,lēzens
1151,flach::A,平坦,līdzens
1152,glatt::A,光滑,вольк
1153,glatt::A,光滑,мольыд
1154,glatt::A,光滑,gluds
1155,glatt::A,光滑,slidens
1156,hart::A,硬,зумыд
1157,hart::A,硬,ciets
1158,weich::A,软,небыд
1159,weich::A,软,mīksts
1160,rund::A,圆,гӧгрӧс
1161,rund::A,圆,apaļš
1162,spitz::A,尖,ёсь йыла
1163,spitz::A,尖,smails
1164,scharf::A,锋利,ёсь
1165,scharf::A,锋利,ass
1166,stumpf::A,钝,ныж
1167,stumpf::A,钝,truls
1168,stumpf::A,钝,strups
1169,schwer::A,重,сьӧкыд
1170,schwer::A,重,smags
1171,schön::A,美丽,мича
1172,schön::A,美丽,лӧсьыд
1173,schön::A,美丽,daiļš
1174,schön::A,美丽,skaists
1175,heiß::A,烫,пӧсь
1176,heiß::A,烫,karsts
1177,warm::A,暖和,шоныд
1178,warm::A,暖和,silts
1179,kalt::A,冷,кӧдзыд
1180,kalt::A,冷,salts
1181,kalt::A,冷,auksts
1182,kühl::A,凉,юзыд
1183,kühl::A,凉,ыркыд
1184,kühl::A,凉,vēss
1185,kühl::A,凉,dzestrs
1186,frisch::A,新鲜,выль
1187,frisch::A,新鲜,svaigs
1188,feucht::A,潮湿,уль
1189,feucht::A,潮湿,mitrs
1190,feucht::A,潮湿,drēgns
1191,nass::A,湿,ва
1192,nass::A,湿,slapjš
1193,trocken::A,干,кос
1194,trocken::A,干,sauss
1195,voll::A,满,кыз
1196,voll::A,满,pilns
1197,leer::A,空,куш
1198,leer::A,空,тыртӧм
1199,leer::A,空,tukšs
1200,offen::A,敞开,восьса
1201,offen::A,敞开,vaļējs
1202,offen::A,敞开,atvērts
1203,geschlossen::A,关闭,пӧдса
1204,geschlossen::A,关闭,slēgts
1205,sauber::A,干净,сӧстӧм
1206,sauber::A,干净,tīrs
1207,sauber::A,干净,spodrs
1208,schmutzig::A,肮脏,няйт
1209,schmutzig::A,肮脏,netīrs
1210,schmutzig::A,肮脏,dubļains
1211,roh::A,生,уль
1212,roh::A,生,jēls
1213,reif::A,成熟,кисьмӧм
1214,reif::A,成熟,gatavs
1215,reif::A,成熟,nobriedis
1216,lecker::A,好吃,чӧскыд
1217,lecker::A,好吃,gards
1218,lecker::A,好吃,garšīgs
1219,süß::A,甜,юмов
1220,süß::A,甜,чӧскыд
1221,süß::A,甜,salds
1222,bitter::A,苦,курыд
1223,bitter::A,苦,sūrs
1224,bitter::A,苦,rūgts
1225,sauer::A,酸,шома
1226,sauer::A,酸,skābs
1227,hell::A,亮,югыд
1228,hell::A,亮,gaišs
1229,dunkel::A,阴暗,пемыд
1230,dunkel::A,阴暗,tumšs
1231,schwarz::A,黑,сьӧд
1232,schwarz::A,黑,melns
1233,weiß::A,白,еджыд
1234,weiß::A,白,balts
1235,rot::A,红,гӧрд
1236,rot::A,红,sarkans
1237,gelb::A,黄,виж
1238,gelb::A,黄,dzeltens
1239,blau::A,蓝,лӧз
1240,blau::A,蓝,zils
1241,grün::A,绿,веж
1242,grün::A,绿,турунвиж
1243,grün::A,绿,zaļš
1244,grau::A,灰色,руд
1245,grau::A,灰色,pelēks
1246,bunt::A,五彩,сера
1247,bunt::A,五彩,raibs
1248,bunt::A,五彩,krāsains
1249,billig::A,便宜,донтӧг
1250,billig::A,便宜,lēts
1251,teuer::A,贵,дона
1252,teuer::A,贵,dārgs
1253,wertvoll::A,贵重,дона
1254,wertvoll::A,贵重,vērtīgs
1255,blind::A,瞎,синтӧм
1256,blind::A,瞎,akls
1257,taub::A,聋,пельтӧм
1258,taub::A,聋,kurls
1259,kräftig::A,强壮,вынйӧра
1260,kräftig::A,强壮,spēcīgs
1261,stark::A,强壮,ён
1262,stark::A,强壮,вына
1263,stark::A,强壮,stiprs
1264,schwach::A,弱,жеб
1265,schwach::A,弱,vājš
1266,fett::A,胖,госа
1267,fett::A,胖,brangs
1268,schlank::A,苗条,веськыд
1269,schlank::A,苗条,slaids
1270,hübsch::A,漂亮,мича
1271,hübsch::A,漂亮,лӧсьыд
1272,hübsch::A,漂亮,glīts
1273,böse::A,邪恶,лёк
1274,böse::A,邪恶,ļauns
1275,böse::A,邪恶,negants
1276,dumm::A,笨,йӧй
1277,dumm::A,笨,вежӧртӧм
1278,dumm::A,笨,stulbs
1279,dumm::A,笨,muļķīgs
1280,faul::A,懒惰,дыш
1281,faul::A,懒惰,slinks
1282,fleißig::A,勤奋,зільысь
1283,fleißig::A,勤奋,čakls
1284,fleißig::A,勤奋,cītīgs
1285,geizig::A,吝啬,топыд
1286,geizig::A,吝啬,skops
1287,geizig::A,吝啬,sīksts
1288,klug::A,聪明,юра
1289,klug::A,聪明,вежӧра
1290,klug::A,聪明,gudrs
1291,geschickt::A,灵巧,кипода
1292,geschickt::A,灵巧,кужысь
1293,geschickt::A,灵巧,manīgs
1294,lieb::A,可爱,муса
1295,lieb::A,可爱,мича
1296,lieb::A,可爱,лӧсьыд
1297,lieb::A,可爱,mīļš
1298,lustig::A,快乐,кыпыд
1299,lustig::A,快乐,jautrs
1300,sanft::A,柔和,мелі
1301,sanft::A,柔和,liegs
1302,hungrig::A,饥饿,тшыг
1303,hungrig::A,饥饿,izsalcis
1304,krank::A,患病,висьысь
1305,krank::A,患病,slims
1306,nackt::A,裸体,пасьтӧм
1307,nackt::A,裸体,pliks
1308,traurig::A,悲哀,гажтӧм
1309,traurig::A,悲哀,bēdīgs
1310,traurig::A,悲哀,skumīgs
1311,lebendig::A,活,ловъя
1312,lebendig::A,活,dzīvs
1313,gut::A,好,бур
1314,gut::A,好,labs
1315,schlecht::A,坏,лёк
1316,schlecht::A,坏,омӧль
1317,schlecht::A,坏,slikts
1318,richtig::A,正确,инӧд
1319,richtig::A,正确,riktīgs
1320,schlimm::A,糟糕,омӧль
1321,schlimm::A,糟糕,туйтӧм
1322,schlimm::A,糟糕,nelāgs
1323,schlimm::A,糟糕,nejauks
1324,wahr::A,真,абу ылӧг
1325,wahr::A,真,īsts
1326,wahr::A,真,patiess
1327,alt::A,旧,важ
1328,alt::A,旧,sens
1329,alt::A,旧,vęcs
1330,neu::A,新,выль
1331,neu::A,新,jauns
1332,ehemalig::A,以前,вӧвлӧм
1333,ehemalig::A,以前,bijušais
1334,alt[Lebewesen]::A,老,пӧрысь
1335,alt[Lebewesen]::A,老,vecs
1336,jung::A,年轻,том
1337,jung::A,年轻,jauns
1338,arm::A,贫穷,гӧль
1339,arm::A,贫穷,nabags
1340,reich::A,富裕,озыр
1341,reich::A,富裕,bagāts
1342,bekannt::A,出名,тӧдса
1343,bekannt::A,出名,zināms
1344,bekannt::A,出名,pazīstams
1345,berühmt::A,著名,нималан
1346,berühmt::A,著名,кывсян
1347,berühmt::A,著名,slavens
1348,fremd::A,陌生,йӧз
1349,fremd::A,陌生,svešs
1350,verschieden::A,不同,абу ӧткодь
1351,verschieden::A,不同,разнӧй
1352,verschieden::A,不同,dažāds
1353,nah::A,近,матыс
1354,nah::A,近,tuvs
1355,fern::A,遥远,ылі
1356,fern::A,遥远,tāls
1357,linker::A,左,шуйга
1358,linker::A,左,kreisais
1359,rechter::A,右,веськыд
1360,rechter::A,右,labais
1361,anderer::A,别的,мукӧд
1362,anderer::A,别的,otrs
1363,erster::A,第一,медводдза
1364,erster::A,第一,pirmais
1365,zweiter::A,第二,мӧд
1366,zweiter::A,第二,otrais
1367,dritter::A,第三,коймӧд
1368,dritter::A,第三,trešais
1369,letzter::A,最后,бӧръя
1370,letzter::A,最后,beidzamais
1371,allein::ADV,单独,ӧтка
1372,allein::ADV,单独,viens pats
1373,auf einmal::ADV,同时,ӧтпырйӧ
1374,auf einmal::ADV,同时,reizē
1375,zusammen::ADV,一起,тшӧтш
1376,zusammen::ADV,一起,kopā
1377,zusammen::ADV,一起,vienviet
1378,lange::ADV,许久,дыр
1379,lange::ADV,许久,ilgi
1380,plötzlich::ADV,忽然,друг
1381,plötzlich::ADV,忽然,pēkšņi
1382,sofort::ADV,立刻,дзик пыр
1383,sofort::ADV,立刻,tūlīt
1384,später::ADV,以后,сэсся
1385,später::ADV,以后,vēlāk
1386,jetzt::ADV,现在,ӧні
1387,jetzt::ADV,现在,tagad
1388,heute::ADV,今天,талун
1389,heute::ADV,今天,šodien
1390,morgen::ADV,明天,аски
1391,morgen::ADV,明天,rīt
1392,bald::ADV,即将,регыд
1393,bald::ADV,即将,drīz
1394,dann::ADV,然后,бӧрын
1395,dann::ADV,然后,бӧрти
1396,dann::ADV,然后,tad
1397,gestern::ADV,昨天,тӧнлун
1398,gestern::ADV,昨天,vakar
1399,einst::ADV,曾经,ӧтчыд
1400,einst::ADV,曾经,ӧтпыр
1401,einst::ADV,曾经,citreiz
1402,damals::ADV,当时,сэки
1403,damals::ADV,当时,toreiz
1404,danach::ADV,随后,сэсся
1405,danach::ADV,随后,pēc tam
1406,vorher::ADV,事先,войдӧр
1407,vorher::ADV,事先,iepriekš
1408,vorher::ADV,事先,pirms tam
1409,zuerst::ADV,首先,войдӧр
1410,zuerst::ADV,首先,vis'pirms
1411,einmal::ADV,一次,ӧтчыдысь
1412,einmal::ADV,一次,reiz
1413,einmal::ADV,一次,vienreiz
1414,manchmal::ADV,有时,корсюрӧ
1415,manchmal::ADV,有时,dažkārt
1416,oft::ADV,时常,тшӧкыда
1417,oft::ADV,时常,bieži
1418,immer::ADV,总是,век
1419,immer::ADV,总是,allaž
1420,immer::ADV,总是,vien'mēr
1421,niemals::ADV,从未,оз некор
1422,niemals::ADV,从未,nemūžam
1423,hier::ADV,这里,со
1424,hier::ADV,这里,тонӧ
1425,hier::ADV,这里,te
1426,hier::ADV,这里,šeit
1427,hierhin::ADV,到这里,татчӧ
1428,hierhin::ADV,到这里,талань
1429,hierhin::ADV,到这里,šurp
1430,hierhin::ADV,到这里,uz šejieni
1431,von hier::ADV,由此,тасянь
1432,von hier::ADV,由此,no šejienes
1433,dort::ADV,那里,сэні
1434,dort::ADV,那里,tur
1435,dorthin::ADV,到那里,сэтчӧ
1436,dorthin::ADV,到那里,turp
1437,dorthin::ADV,到那里,uz turieni
1438,geradeaus::ADV,一直往前,веськыда
1439,geradeaus::ADV,一直往前,taisni uz priekšu
1440,vorwärts::ADV,向前,водзӧ
1441,vorwärts::ADV,向前,uz priekšu
1442,rückwärts::ADV,向后,бӧрӧ
1443,rückwärts::ADV,向后,atmuguriski
1444,zurück::ADV,退后,бӧр
1445,zurück::ADV,退后,atpakāļ
1446,unten::ADV,下面,улын
1447,unten::ADV,下面,уліын
1448,unten::ADV,下面,lejā
1449,unten::ADV,下面,apakšā
1450,hinab::ADV,向下,улӧ
1451,hinab::ADV,向下,увлан
1452,hinab::ADV,向下,uz leju
1453,oben::ADV,上面,вылын
1454,oben::ADV,上面,выліын
1455,oben::ADV,上面,virsū
1456,hinauf::ADV,向上,выліӧ
1457,hinauf::ADV,向上,augšā
1458,hinauf::ADV,向上,uz augšu
1459,überall::ADV,到处,быдлаын
1460,überall::ADV,到处,visur
1461,nicht::ADV,不,oз
1462,nicht::ADV,不,ne
1463,ein wenig::ADV,一点儿,неуна
1464,ein wenig::ADV,一点儿,drusku
1465,kaum::ADV,几乎不,мырдэм
1466,kaum::ADV,几乎不,diezin vai
1467,sehr::ADV,很,зэв
1468,sehr::ADV,很,ļoti
1469,sehr::ADV,很,gaužām
1470,so::ADV,如此,тадз
1471,so::ADV,如此,сідз
1472,so::ADV,如此,tā
1473,so::ADV,如此,tik
1474,noch::ADV,还,на
1475,noch::ADV,还,нӧшта
1476,noch::ADV,还,vēl
1477,nur::ADV,只,куш
1478,nur::ADV,只,сӧмын
1479,nur::ADV,只,vien
1480,nur::ADV,只,tikai
1481,schon::ADV,已经,нин
1482,schon::ADV,已经,jau
1483,wieder::ADV,又,бара
1484,wieder::ADV,又,atkal
1485,vor::PRP,在...面前,водзын
1486,vor::PRP,在...面前,priekš
1487,hinter::PRP,在...背后,бӧрнын
1488,hinter::PRP,在...背后,aiz
1489,unter::PRP,在...下面,улын
1490,unter::PRP,在...下面,zem
1491,durch::PRP,穿过,пыр
1492,durch::PRP,穿过,пырыс
1493,durch::PRP,穿过,caur
1494,durch::PRP,穿过,cauri
1495,neben::PRP,在...旁,бердын
1496,neben::PRP,在...旁,līdzās
1497,zwischen::PRP,在...之间,костын
1498,zwischen::PRP,在...之间,starp
1499,wegen::PRP,由于,вӧсна
1500,wegen::PRP,由于,pēc
1501,dies::PRN,这,тайӧ
1502,dies::PRN,这,šis
1503,das::PRN,那,ciйö
1504,das::PRN,那,tas
1505,alles::PRN,一切,став
1506,alles::PRN,一切,viss
1507,ich::PRN,我,ме
1508,ich::PRN,我,es
1509,du::PRN,你,тэ
1510,du::PRN,你,tu
1511,er::PRN,他,сійӧ
1512,er::PRN,他,viņš
1513,wir::PRN,我们,ми
1514,wir::PRN,我们,mēs
1515,ihr::PRN,你们,тi
1516,ihr::PRN,你们,jūs
1517,sie::PRN,她,найö
1518,sie::PRN,她,viņi
1519,sie::PRN,她,viņas
1520,was::FPRN,什么,мый
1521,was::FPRN,什么,kas
1522,wer::FPRN,谁,код
1523,wer::FPRN,谁,kas
1524,wo::FADV,哪里,кыті
1525,wo::FADV,哪里,kur
1526,wohin::FADV,去哪里,кытчӧ
1527,wohin::FADV,去哪里,kurp
1528,wohin::FADV,去哪里,uz kurieni
1529,wie::FADV,怎么,кыдзи
1530,wie::FADV,怎么,kā
1531,warum::FADV,为什么,мыйла
1532,warum::FADV,为什么,kāpēc
1533,wieviel::FNUM,多少,кымын
1534,wieviel::FNUM,多少,cik
1535,eins::NUM,一,ӧтик
1536,eins::NUM,一,viens
1537,zwei::NUM,二,кык
1538,zwei::NUM,二,divi
1539,drei::NUM,三,куим
1540,drei::NUM,三,trīs
1541,vier::NUM,四,нель
1542,vier::NUM,四,četri
1543,fünf::NUM,五,вит
1544,fünf::NUM,五,pieci
1545,sechs::NUM,六,квайт
1546,sechs::NUM,六,seši
1547,sieben::NUM,七,сизим
1548,sieben::NUM,七,septiņi
1549,acht::NUM,八,кӧкъямыс
1550,acht::NUM,八,astoņi
1551,neun::NUM,九,ӧкмыс
1552,neun::NUM,九,deviņi
1553,zehn::NUM,十,дас
1554,zehn::NUM,十,desmit
1555,elf::NUM,十一,дас ӧтик
1556,elf::NUM,十一,vienpadsmit
1557,zwölf::NUM,十二,дас кык
1558,zwölf::NUM,十二,divpadsmit
1559,zwanzig::NUM,二十,кызь
1560,zwanzig::NUM,二十,divdesmit
1561,dreißig::NUM,三十,комын
1562,dreißig::NUM,三十,trīsdesmit
1563,vierzig::NUM,四十,нелямын
1564,vierzig::NUM,四十,četrdesmit
1565,fünfzig::NUM,五十,ветымын
1566,fünfzig::NUM,五十,piecdesmit
1567,sechzig::NUM,六十,квайтымын
1568,sechzig::NUM,六十,sešdesmit
1569,siebzig::NUM,七十,сизимдас
1570,siebzig::NUM,七十,septiņdesmit
1571,achtzig::NUM,八十,кӧкъямысдас
1572,achtzig::NUM,八十,astoņdesmit
1573,neunzig::NUM,九十,ӧкмысдас
1574,neunzig::NUM,九十,deviņdesmit
1575,hundert::NUM,百,сё
1576,hundert::NUM,百,simt
1577,tausend::NUM,千,сюрс
1578,tausend::NUM,千,tūkstoš
1579,und::CNJ,和,и
1580,und::CNJ,和,un
1581,oder::CNJ,或者,либӧ
1582,oder::CNJ,或者,jeb
1583,stehen::V,站,сулавны
1584,stehen::V,站,stāvēt
1585,sitzen::V,坐,пукавны
1586,sitzen::V,坐,sēdēt
1587,liegen::V,躺着,куйлыны
1588,liegen::V,躺着,gulēt
1589,hängen::V,挂着,ӧшавны
1590,hängen::V,挂着,karāties
1591,werden::V,成为,лоны
1592,werden::V,成为,tapt
1593,passieren::V,发生,лоны
1594,passieren::V,发生,notikt
1595,beginnen::V,开始,кутчысьны
1596,beginnen::V,开始,кутны
1597,beginnen::V,开始,sākties
1598,enden::V,终止,помасьны
1599,enden::V,终止,beigties
1600,wechseln::V,变迁,вежсьыны
1601,wechseln::V,变迁,mainīties
1602,aufgehen[Sonne]::V,升起,петны
1603,aufgehen[Sonne]::V,升起,lēkt
1604,aufgehen[Sonne]::V,升起,uzlēkt
1605,untergehen[Sonne]::V,下落,пуксьыны
1606,untergehen[Sonne]::V,下落,noiet
1607,untergehen[Sonne]::V,下落,rietēt
1608,scheinen[Sonne]::V,照射,югъявны
1609,scheinen[Sonne]::V,照射,югвидзны
1610,scheinen[Sonne]::V,照射,spīdēt
1611,donnern::V,打雷,гымавны
1612,donnern::V,打雷,dārdēt
1613,wehen::V,飘扬,пӧльтны
1614,wehen::V,飘扬,pūst
