,Concept_ID,fa,mhr
728,kräftig::A,قوی,куа́тле
729,stark::A,قوی,вия́н
730,stark::A,نیرومند,вия́н
731,schwach::A,ضعیف,а́лдыме
732,fett::A,چرب,коя́
733,schlank::A,باریک‌اندام,йоштката́
734,schlank::A,باریک‌اندام,яжу́
735,hübsch::A,قشنگ,чеве́р
736,hübsch::A,خوشگل,чеве́р
737,böse::A,بد,шы́де
738,dumm::A,احمق,аҥыра́
739,faul::A,لش,його
740,faul::A,تنبل,його
741,fleißig::A,زرنگ,ты́ршыше
742,geizig::A,خسیس,чаҥга́
743,klug::A,عاقل,уша́н
744,klug::A,باهوش,уша́н
745,geschickt::A,ماهر,уста́
746,lieb::A,عزیز,ала́л
747,lustig::A,شاد,весела́
748,lustig::A,خوشحال,весела́
749,sanft::A,لطیف,ны́жылге
750,hungrig::A,گرسنه,шу́жышо
751,krank::A,مریض,че́рле
752,krank::A,بیمار,че́рле
753,nackt::A,لخت,чарама́т
754,nackt::A,برهنه,чарама́т
755,traurig::A,غمگین,ойга́н
756,lebendig::A,زنده,и́лыше
757,gut::A,خوب,сай
758,schlecht::A,بد,уда́
759,schlecht::A,بد,шӱ́кшӧ
760,richtig::A,درست,чы́нле
761,schlimm::A,وخيم,аля́к
762,schlimm::A,وخيم,тыра́н
763,wahr::A,درست,чы́нле
764,wahr::A,درست,настоя́щий
765,wahr::A,حقیقی,чы́нле
766,wahr::A,حقیقی,настоя́щий
767,alt::A,کهنه,то́што
768,neu::A,نو,у
769,ehemalig::A,قبلی,о́нчычсо
770,ehemalig::A,قبلی,онда́кысе
771,alt[Lebewesen]::A,پیر,шо́нто
772,jung::A,جوان,са́мырык
773,arm::A,فقیر,нужна́
774,reich::A,پولدار,поя́н
775,reich::A,ثروتمند,поя́н
776,bekannt::A,آشنا,па́лыме
777,bekannt::A,معلوم,па́лыме
778,berühmt::A,مشهور,лӱ́млӧ
779,fremd::A,خارجی,йот
780,fremd::A,بیگانه,йот
781,verschieden::A,مختلف,тӱ́рлӧ
782,verschieden::A,متفاوت,тӱ́рлӧ
783,nah::A,نزدیک,ли́шыл
784,fern::A,دور,тора́
785,fern::A,دور,мӱ́ндыр
786,linker::A,چپ,шола́
787,rechter::A,راست,пурла́
788,anderer::A,دیگر,вес
789,anderer::A,دیگر,мо́ло
790,erster::A,اول,и́кымше
791,zweiter::A,دوم,ко́кымшо
792,dritter::A,سوم,ку́мшо
793,letzter::A,آخر,пыта́ртыш
794,allein::ADV,تنها,шкет
795,auf einmal::ADV,همزمان,икана́ште
796,zusammen::ADV,باهم,пырля́
797,lange::ADV,مدت‌ها,кужу́н
798,lange::ADV,مدت زیادی,кужу́н
799,plötzlich::ADV,ناگهان,кенета́
800,sofort::ADV,فوراً,кызыта́к
801,später::ADV,بعدها,варара́к
802,jetzt::ADV,حالا,ы́нде
803,jetzt::ADV,حالا,кы́зыт
804,jetzt::ADV,اکنون,ы́нде
805,jetzt::ADV,اکنون,кы́зыт
806,heute::ADV,امروز,та́че
807,morgen::ADV,فردا,эрла́
808,bald::ADV,زود,вашке́
809,bald::ADV,بزودی,вашке́
810,dann::ADV,سپس,вара́
811,dann::ADV,آنوقت,вара́
812,gestern::ADV,دیروز,теҥге́че
813,einst::ADV,وقتی,икана́
814,einst::ADV,زمانی,икана́
815,damals::ADV,آنوقت,туна́м
816,damals::ADV,آنزمان,туна́м
817,danach::ADV,بعد,вара́
818,vorher::ADV,قبلاً,о́нчыч
819,zuerst::ADV,اول,онда́к
820,zuerst::ADV,ابتداء,онда́к
821,einmal::ADV,یکدفعه,икана́
822,manchmal::ADV,گاهی,ка́шын
823,manchmal::ADV,گاهی,кокла́н
824,manchmal::ADV,بعضی اوقات,ка́шын
825,manchmal::ADV,بعضی اوقات,кокла́н
826,oft::ADV,اغلب,чӱ́чкыдын
827,immer::ADV,همیشه,эре́
828,immer::ADV,همیشه,ту́тыш
829,niemals::ADV,هرگز,ок нигуна́м
830,hier::ADV,اینجا,ты́ште
831,hierhin::ADV,به اینجا,ты́шке
832,hierhin::ADV,به اینجا,тыш
833,von hier::ADV,از اینجا,тыше́ч
834,von hier::ADV,از اینجا,тыве́ч
835,dort::ADV,آنجا,ту́што
836,dorthin::ADV,به آنجا,туш
837,dorthin::ADV,به آنجا,ту́шко
838,geradeaus::ADV,راست,вик
839,vorwärts::ADV,جلو,о́нчыко
840,vorwärts::ADV,به پیش,о́нчыко
841,rückwärts::ADV,عقب,шеҥге́к
842,zurück::ADV,پس,мӧҥге́ш
843,zurück::ADV,عقب,мӧҥге́ш
844,zurück::ADV,بالعکس,мӧҥге́ш
845,unten::ADV,زیر,ӱ́лнӧ
846,unten::ADV,زیر,йыма́лне
847,unten::ADV,پایین,ӱ́лнӧ
848,unten::ADV,پایین,йыма́лне
849,hinab::ADV,به پایین,йыма́к
850,oben::ADV,بالا,кӱ́шнӧ
851,oben::ADV,بالا,ӱмба́лне
852,hinauf::ADV,به بالا,кӱ́ш
853,hinauf::ADV,به بالا,кӱ́шкӧ
854,überall::ADV,همه‌جا,чыла́ вере́
855,nicht::ADV,نه,ок
856,nicht::ADV,نه,о́геш
857,ein wenig::ADV,کمی,изи́ш
858,kaum::ADV,به سختی,пыкше́
859,sehr::ADV,خیلی,чот
860,sehr::ADV,بسیار,чот
861,so::ADV,چنین,тыге́
862,so::ADV,اینطور,тыге́
863,noch::ADV,هنوز,а́ле
864,nur::ADV,فقط,гына́
865,nur::ADV,تنها,гына́
866,schon::ADV,قبلاً,ы́нде
867,schon::ADV,به این زودی,ы́нде
868,wieder::ADV,باز,ада́к
869,wieder::ADV,دوباره,ада́к
870,vergebens::ADV,بیهوده,ара́м
871,vor::PRP,در جلوی,о́нчыч
872,hinter::PRP,پشت,шеҥге́лне
873,unter::PRP,تحت,йыма́лне
874,durch::PRP,از وسط,вошт
875,durch::PRP,از ميان,вошт
876,neben::PRP,کنار,вокте́н
877,neben::PRP,پهلوی,вокте́н
878,zwischen::PRP,بین,кокла́ште
879,zwischen::PRP,میان,кокла́ште
880,wegen::PRP,برای,верч
881,wegen::PRP,بخاطر,верч
882,dies::PRN,این,ти́де
883,das::PRN,آن,са́де
884,alles::PRN,تمام,чыла́
885,alles::PRN,همه‌چیر,чыла́
886,ich::PRN,من,мый
887,du::PRN,تو,тый
888,er::PRN,او,ту́до
889,wir::PRN,ما,ме
890,ihr::PRN,شما,те
891,sie::PRN,آنها,ну́но
892,was::FPRN,چه,мо
893,wer::FPRN,کی,кӧ
894,wo::FADV,کجا,куша́н
895,wohin::FADV,بکجا,куш
896,wohin::FADV,بکجا,ку́шко
897,wie::FADV,چطور,кузе́
898,wie::FADV,چگونه,кузе́
899,warum::FADV,چرا,мо
900,warum::FADV,چرا,мола́н
901,warum::FADV,برای چه,мо
902,warum::FADV,برای چه,мола́н
903,wieviel::FNUM,چند,куна́р
904,wieviel::FNUM,چقدر,куна́р
905,eins::NUM,یک,ик
906,zwei::NUM,دو,ко́кыт
907,drei::NUM,سه,кум
908,vier::NUM,چهار,ныл
909,fünf::NUM,پنج,вич
910,sechs::NUM,شش,куд
911,sieben::NUM,هفت,шым
912,acht::NUM,هشت,канда́ш
913,neun::NUM,نه,инде́ш
914,zehn::NUM,ده,лу
915,elf::NUM,یازده,лати́к
916,zwölf::NUM,دوازده,латко́к
917,zwanzig::NUM,بیست,ко́ло
918,dreißig::NUM,سی,ку́мло
919,vierzig::NUM,چهل,ны́лле
920,fünfzig::NUM,پنجاه,ви́тле
921,sechzig::NUM,شصت,ку́дло
922,siebzig::NUM,هفتاد,шы́мле
923,achtzig::NUM,هشتاد,канда́шле
924,neunzig::NUM,نود,инде́шле
925,hundert::NUM,صد,шӱ́дӧ
926,tausend::NUM,هزار,тӱже́м
927,und::CNJ,و,да
928,und::CNJ,و,ден
929,oder::CNJ,یا,я
930,oder::CNJ,یا,а́ле
931,stehen::V,ایستادن,шога́ш
932,sitzen::V,نشستن,шинча́ш
933,liegen::V,خوابیدن,кия́ш
934,liegen::V,دراز کشیدن,кия́ш
935,hängen::V,آویزان بودن,кеча́ш
936,werden::V,شدن,лия́ш
937,passieren::V,گذشتن,лия́ш
938,passieren::V,اتفاق افتادن,лия́ш
939,beginnen::V,شروع شدن,тӱҥгала́ш
940,enden::V,تمام شدن,пыта́ш
941,wechseln::V,عوض شدن,вашталта́ш
942,aufgehen[Sonne]::V,برآمدن,лекта́ш
943,aufgehen[Sonne]::V,طلوع کردن,лекта́ш
944,untergehen[Sonne]::V,غروب کردن,шинча́ш
945,scheinen[Sonne]::V,تابیدن,волгалта́ш
946,donnern::V,رعد زدن,кӱдырта́ш
947,donnern::V,رعد زدن,сургалта́ш
948,wehen::V,دمیدن,пуа́ш
949,strömen::V,روان شدن,шийалтара́ш
950,fließen::V,روان شدن,йога́ш
951,sich drehen::V,چرخیدن,пӧрда́ш
952,schwanken::V,خم و راست شدن,лӱҥга́ш
953,schwanken::V,خم و راست شدن,тайныла́ш
954,schwingen::V,تاب خوردن,рӱпшалта́ш
955,schwingen::V,نوسان کردن,рӱпшалта́ш
956,fallen::V,افتادن,воза́ш
957,fallen::V,افتادن,йӧрла́ш
958,fallen::V,سقوط کردن,воза́ш
959,fallen::V,سقوط کردن,йӧрла́ш
960,brennen::V,سوزاندن,йӱла́ш
961,rauchen::V,دود کردن,шикша́ш
962,regnen::V,باران آمدن,йӱра́ш
963,gefrieren::V,یخ بستن,кылма́ш
964,gefrieren::V,یخ بستن,ияҥа́ш
965,tauen::V,آب شدن,шула́ш
966,schmelzen::V,آب شدن,лева́ш
967,trocknen::V,خشک شدن,кошка́ш
968,sieden::V,جوشیدن,шола́ш
969,faulen::V,فاسد شدن,шӱя́ш
970,verfaulen::V,پوسیدن,шӱйы́н шуа́ш
971,reißen::V,پاره شدن,кӱрла́ш
972,versinken::V,غرق شدن,пуре́н кая́ш
973,vergehen::V,گذشتن,эрте́н кая́ш
974,erscheinen::V,ظاهر شدن,толы́н лекта́ш
975,verschwinden::V,گم شدن,йома́ш
976,verschwinden::V,از بین رفتن,йома́ш
977,sinken::V,پایین آمدن,пуча́ш
978,abnehmen::V,کم شدن,пуча́ш
979,zunehmen::V,زیاد شدن,шукема́ш
980,steigen::V,بالا رفتن,нӧлталта́ш
981,wachsen::V,قد کشیدن,кушка́ш
982,glänzen::V,برق زدن,йылгыжа́ш
983,funkeln::V,جرقه زدن,чолга́ш
984,lärmen::V,شلوغ کردن,рӱшка́ш
985,läuten::V,زنگ زدن,мура́ш
986,klingeln::V,زنگ زدن,йыҥгырта́ш
987,klirren::V,جرنگ جرنگ صدا کردن,чылдыртата́ш
988,brausen::V,طوفانی بودن,лӱшка́ш
989,rauschen::V,خش‌خش کردن,лыжга́ш
990,klingen::V,صدا دادن,йоҥга́ш
991,bellen::V,عوعو کردن,опта́ш
992,heulen::V,زوزه کشیدن,урмыжа́ш
993,blasen::V,فوت کردن,пуала́ш
994,pfeifen::V,سوت زدن,шӱ́шкаш
995,schreien::V,فریاد زدن,кычкыра́ш
996,stöhnen::V,نالیدن,йыҥыса́ш
997,zittern::V,لرزیدن,чытыра́ш
998,leben::V,زیستن,ила́ш
999,leben::V,زندگی کردن,ила́ш
1000,geboren werden::V,متولد شدن,шоча́ш
1001,atmen::V,تنفس کردن,шӱла́ш
1002,trinken::V,نوشیدن,йӱа́ш
1003,essen::V,خوردن,кочка́ш
1004,schlucken::V,بلعیدن,нела́ш
1005,schlucken::V,قورت دادن,нела́ш
1006,müde werden::V,خسته شدن,ноя́ш
1007,einschlafen::V,خواب رفتن,мале́н колта́ш
1008,schlafen::V,خوابیدن,мала́ш
1009,aufwachen::V,از خواب بیدار شدن,помыжалта́ш
1010,aufstehen::V,بیدار شدن,кынела́ш
1011,sich erholen::V,استراحت کردن,кана́ш
1012,krank werden::V,مریض شدن,черлане́н воза́ш
1013,krank sein::V,بیمار بودن,черлане́н кия́ш
1014,schmerzen::V,درد کردن,коршта́ш
1015,husten::V,سرفه کردن,кокыра́ш
1016,genesen::V,بهبود یافتن,тӱрла́ш
1017,genesen::V,بهبود یافتن,тазаҥа́ш
1018,sterben::V,مردن,кола́ш
1019,umkommen::V,کشته شدن,вуй йома́ш
1020,sich bewegen::V,حرکت کردن,кошта́ш
1021,sich rühren::V,تکان خوردن,тарвана́ш
1022,sich erheben::V,برخواستن,кынела́ш
1023,sich setzen::V,نشستن,шинча́ш
1024,hinfallen::V,زمین خوردن,йӧрла́ш
1025,laufen::V,پیاده رفتن,кошта́ш
1026,schreiten::V,قدم زدن,ошкыла́ш
1027,spazierengehen::V,گردش رفتن,гуля́яш
1028,eilen::V,شتاب کردن,вашка́ш
1029,sich beeilen::V,عجله کردن,вашкешта́ш
1030,sausen::V,صفیر کشیدن,юлтка́ш
1031,rennen::V,دویدن,куржтала́ш
1032,springen::V,پریدن,тӧршта́ш
1033,klettern::V,بالا رفتن,кӱза́ш
1034,schaukeln::V,تاب خوردن,лӱҥгалта́ш
1035,kriechen::V,خزیدن,нушка́ш
1036,schwimmen::V,شنا کردن,ия́ш
1037,tauchen::V,غواصی کردن,шуҥгалта́ш
1038,rudern::V,پارو زدن,удыра́ш
1039,fahren::V,سواره رفتن,кудала́ш
1040,fliegen::V,پریدن,чоҥешта́ш
1041,gehen::V,رفتن,кая́ш
1042,weggehen::V,رفتن,кораҥа́ш
1043,abfahren::V,حرکت کردن,лекта́ш
1044,anhalten::V,ایست کردن,чарна́ш
1045,hineingehen::V,داخل شدن,пура́ш
1046,eintreten::V,وارد شدن,пура́ш
1047,kommen::V,آمدن,тола́ш
1048,ankommen::V,رسیدن,шуа́ш
1049,zurückkommen::V,برگشتن,пӧртыла́ш
1050,bleiben::V,ماندن,кода́ш
1051,warten::V,منتظر بودن,вуча́ш
1052,erwarten::V,انتظار داشتن,вуча́ш
1053,suchen::V,جستجو کردن,кычала́ш
1054,finden::V,یافتن,муа́ш
1055,finden::V,پیدا کردن,муа́ш
1056,versuchen::V,سعی کردن,толаша́ш
1057,versuchen::V,کوشش کردن,толаша́ш
1058,vorbereiten::V,آماده کردن,ямдыла́ш
1059,lieben::V,عاشق بودن,йӧрата́ш
1060,mögen::V,میل داشتن,йӧрата́ш
1061,mögen::V,دوست داشتن,йӧрата́ш
1062,lachen::V,خندیدن,воштыла́ш
1063,rühren::V,به رقت آوردن,ку́мыл тарвата́ш
1064,weinen::V,گریه کردن,шорта́ш
1065,schimpfen::V,فحاشی کردن,каргаша́ш
1066,sich ärgern::V,ناراحت شدن,сыра́ш
1067,sich fürchten::V,واهمه کردن,лӱда́ш
1068,fürchten::V,ترسیدن,лӱда́ш
1069,fliehen::V,گریختن,куржа́ш
1070,flüchten::V,فرار کردن,куржа́ш
1071,sehen::V,دیدن,ужа́ш
1072,anschauen::V,نگاه کردن,онча́ш
1073,ansehen::V,تماشا کردن,эскера́ш
1074,hören::V,شنیدن,кола́ш
1075,zuhören::V,گوش دادن,колышта́ш
1076,probieren::V,چشیدن,тамла́ш
1077,riechen::V,بوییدن,ӱпшынча́ш
1078,riechen::V,بو کردن,ӱпшынча́ш
1079,fühlen::V,احساس کردن,шижа́ш
1080,scheinen::V,بنظر آمدن,чуча́ш
1081,zu sehen sein::V,دیده شدن,коя́ш
1082,vernehmen::V,شنیدن,кола́ш
1083,frieren::V,سرد بودن,кылма́ш
1084,tun::V,کردن,ышта́ш
1085,können::V,توانستن,мошта́ш
1086,wollen::V,خواستن,тӱна́ш
1087,anfangen::V,شروع کردن,тӱҥала́ш
1088,beenden::V,تمام کردن,пытара́ш
1089,beenden::V,پایان دادن,пытара́ш
1090,aufhören::V,دست کشیدن,чарна́ш
1091,gelingen::V,موفق شدن,сай лекта́ш
1092,geraten::V,نتیجه دادن,лекта́ш
1093,öffnen::V,گشودن,поча́ш
1094,öffnen::V,باز کردن,поча́ш
1095,schließen::V,بستن,петыра́ш
1096,schließen::V,قفل کردن,петыра́ш
1097,stellen::V,گذاردن,шында́ш
1098,setzen::V,نشاندن,шында́ш
1099,legen::V,گذاشتن,опта́ш
1100,legen::V,گذاشتن,пышта́ш
1101,berühren::V,دست زدن,тӱка́ш
1102,berühren::V,لمس کردن,тӱка́ш
1103,verbinden::V,وصل کردن,пида́ш
1104,bedecken::V,پوشاندن,леведа́ш
1105,aufhängen::V,آویختن,сака́ш
1106,anzünden::V,سوزاندن,чӱкта́ш
1107,aufheben::V,برداشتن,нӧлтала́ш
1108,aufheben::V,بلند کردن,нӧлтала́ш
1109,zurücklassen::V,گذاشتن,кода́ш
1110,verlieren::V,گم کردن,йомдара́ш
1111,fallen lassen::V,انداختن,воза́ш
1112,machen::V,کردن,ышта́ш
1113,machen::V,ساختن,ышта́ш
1114,herstellen::V,ساختن,ямдыла́ш
1115,herstellen::V,تولید کردن,ямдыла́ш
1116,bauen::V,ساختن,чоҥа́ш
1117,bauen::V,بنا کردن,чоҥа́ш
1118,reparieren::V,درست کردن,ачала́ш
1119,reparieren::V,تعمیر کردن,ачала́ш
1120,verbessern::V,بهتر کردن,саемда́ш
1121,ändern::V,تغییر دادن,весемда́ш
1122,graben::V,کندن,кӱнча́ш
1123,graben::V,گود کردن,кӱнча́ш
1124,beugen::V,کج کردن,пӱгырта́ш
1125,biegen::V,خم کردن,лывырта́ш
1126,drehen::V,چرخاندن,пӱтыра́ш
1127,wenden::V,برگرداندن,ирала́ш
1128,umdrehen::V,برگرداندن,савырала́ш
1129,heben::V,برداشتن,нӧлта́ш
1130,hochheben::V,برآوردن,нӧлта́ш
1131,hochheben::V,بلند کردن,нӧлта́ш
1132,ergreifen::V,گرفتن,руалта́ш
1133,halten::V,نگاه داشتن,куча́ш
1134,drücken::V,فشار دادن,иша́ш
1135,drücken::V,فشار دادن,темда́ш
1136,drücken::V,فشار آوردن,иша́ш
1137,drücken::V,فشار آوردن,темда́ш
1138,schieben::V,هل دادن,шӱкала́ш
1139,kratzen::V,خاریدن,удыра́ш
1140,lecken::V,لیسیدن,нула́ш
1141,beißen::V,گاز زدن,пура́ш
1142,abreißen::V,پاره کردن,кӱрла́ш
1143,abschneiden::V,بریدن,пӱчка́ш
1144,abschneiden::V,قطع کردن,пӱчка́ш
1145,binden::V,بستن,кылда́ш
1146,stecken::V,فرو کردن,шуралта́ш
1147,brechen::V,شکستن,тодышта́ш
1148,klopfen::V,کوبیدن,кыра́ш
1149,hauen::V,زدن,тӱя́ш
1150,kleben::V,چسباندن,клеитла́ш
1151,reiben::V,مالش دادن,йыга́ш
1152,reiben::V,مالش دادن,туржала́ш
1153,streichen::V,مالیدن,шӱра́ш
1154,schleifen::V,تیز کردن,шума́ш
1155,schleifen::V,تیز کردن,яна́ш
1156,schneiden::V,چیدن,пӱчка́ш
1157,schneiden::V,بریدن,пӱчка́ш
1158,rütteln::V,لرزاندن,рӱза́ш
1159,rütteln::V,تکان دادن,рӱза́ш
1160,schütteln::V,تکان دادن,почка́ш
1161,schwenken::V,تاب دادن,рӱза́ш
1162,schütten::V,ریختن,опта́ш
1163,füllen::V,پر کردن,тема́ш
1164,einwickeln::V,پیچیدن,вӱдыла́ш
1165,tragen::V,بردن,нумала́ш
1166,tragen::V,حمل کردن,нумала́ш
1167,schleppen::V,کشیدن,шӱдыра́ш
1168,ziehen::V,کشیدن,шупша́ш
1169,aufbewahren::V,نگهداری کردن,арала́ш
1170,werfen::V,انداختن,шуа́ш
1171,werfen::V,انداختن,кышка́ш
1172,werfen::V,پرتاب کردن,шуа́ш
1173,werfen::V,پرتاب کردن,кышка́ш
1174,fangen::V,گرفتن,куча́ш
1175,packen::V,گرفتن,руалта́ш
1176,verstecken::V,قایم کردن,тоя́ш
1177,verstecken::V,پنهان کردن,тоя́ш
1178,teilen::V,قسمت کردن,пӧла́ш
1179,teilen::V,تقسیم کردن,пӧла́ш
1180,schicken::V,فرستادن,колта́ш
1181,schicken::V,ارسال کردن,колта́ш
1182,bringen::V,آوردن,конда́ш
1183,hinzufügen::V,افزودن,ешара́ш
1184,hinzufügen::V,اضافه کردن,ешара́ш
1185,bekommen::V,گرفتن,нала́ш
1186,erhalten::V,دریافت کردن,нала́ш
1187,nehmen::V,گرفتن,нала́ш
1188,nehmen::V,برداشتن,нала́ш
1189,wählen::V,انتخاب کردن,сайла́ш
1190,auswählen::V,برگزیدن,таҥгла́ш
1191,bewahren::V,حفظ کردن,сакла́ш
1192,bewahren::V,حفاظت کردن,сакла́ш
1193,behindern::V,مانع بودن,чаракла́ш
1194,verderben::V,از بین بردن,пужа́ш
1195,beschädigen::V,صدمه زدن,пужа́ш
1196,zerbrechen::V,شکستن,пудырта́ш
1197,zerreißen::V,دریدن,кӱрла́ш
1198,zerreißen::V,پاره کردن,кӱрла́ш
1199,zerstören::V,خراب کردن,шалата́ш
1200,zerstören::V,ویران کردن,шалата́ш
1201,verbrennen::V,سوزاندن,йӱлата́ш
1202,geben::V,دادن,пуа́ш
1203,reichen::V,دادن,пуа́ш
1204,schenken::V,هدیه دادن,пӧлекла́ш
1205,versprechen::V,قول دادن,сӧра́ш
1206,versprechen::V,وعده دادن,сӧра́ш
1207,wünschen::V,آرزو کردن,тылана́ш
1208,loben::V,ستایش کردن,мокта́ш
1209,küssen::V,بوسیدن,шупшала́ш
1210,wiegen::V,نوسان کردن,рӱпша́ш
1211,zudecken::V,پوشاندن,леведа́ш
1212,wecken::V,بیدار کردن,помыжалтара́ш
1213,zeigen::V,نشان دادن,ончыкта́ш
1214,führen::V,رهنمائی کردن,вӱда́ш
1215,lehren::V,آموختن,туныкта́ш
1216,lehren::V,یاد دادن,туныкта́ш
1217,unterrichten::V,درس دادن,туныкта́ш
1218,unterrichten::V,تدریس کردن,туныкта́ш
1219,aufziehen::V,تربیت کردن,орышта́ш
1220,leiten::V,اداره کردن,вӱда́ш
1221,leiten::V,اداره کردن,вуйлата́ш
1222,antreiben::V,عجله دادن,поктыла́ш
1223,lassen::V,وادار کردن,-та́ш
1224,einladen::V,دعوت کردن,ӱжа́ш
1225,einladen::V,مهمان کردن,ӱжа́ш
1226,vereinigen::V,یکی کردن,иктешла́ш
1227,vereinigen::V,متحد کردن,иктешла́ш
1228,besuchen::V,دیدار کردن,то́лын кая́ш
1229,treffen::V,ملاقات کردن,вашлия́ш
1230,sich versammeln::V,جمع شدن,погына́ш
1231,sich versammeln::V,جمع شدن,чумырга́ш
1232,spielen::V,بازی کردن,мода́ш
1233,singen::V,آواز خواندن,мура́ш
1234,tanzen::V,رقصیدن,кушта́ш
1235,sich trennen::V,جدا شدن,ойырла́ш
1236,verlassen::V,ترک کردن,кудалта́ш
1237,retten::V,نجات دادن,утара́ш
1238,bewachen::V,حراست کردن,орола́ш
1239,schützen::V,حفظ کردن,арала́ш
1240,verteidigen::V,دفاع کردن,арала́ш
1241,sich schlagen::V,کتک‌کاری کردن,кредала́ш
1242,schießen::V,تیر زدن,лӱя́ш
1243,siegen::V,پیروز شدن,сеҥа́ш
1244,ärgern::V,ناراحت کردن,сырыкта́ш
1245,schlagen::V,زدن,пера́ш
1246,schlagen::V,کوبیدن,пера́ш
1247,treten::V,لگد زدن,тошка́ш
1248,stechen::V,چاقو زدن,кера́ш
1249,stoßen::V,هل دادن,шӱкала́ш
1250,stehlen::V,دزدیدن,шолышта́ш
1251,stören::V,مزاحم شدن,мешая́ш
1252,belästigen::V,زحمت دادن,толаштара́ш
1253,verbergen::V,پنهان کردن,шылта́ш
1254,täuschen::V,گول زدن,ондала́ш
1255,täuschen::V,فریب دادن,ондала́ш
1256,betrügen::V,گول زدن,ондала́ш
1257,betrügen::V,فریب دادن,ондала́ш
1258,töten::V,کشتن,пушта́ш
1259,wohnen::V,منزل داشتن,ила́ш
1260,wohnen::V,سکونت داشتن,ила́ш
1261,arbeiten::V,کار کردن,пашалана́ш
1262,arbeiten::V,کار کردن,паша́м ышта́ш
1263,sammeln::V,جمع کردن,пога́ш
1264,pflücken::V,چیدن,кӱра́ш
1265,jagen::V,شکار کردن,сонарла́ш
1266,fischen::V,صید کردن,кол куча́ш
1267,fischen::V,ماهی‌گیری کردن,кол куча́ш
1268,fassen::V,گرفتن,куча́ш
1269,hüten::V,چراندن,кӱта́ш
1270,hüten::V,مراقبت کردن,кӱта́ш
1271,treiben::V,راندن,покта́ш
1272,anbinden::V,متصل کردن,йолышта́ш
1273,füttern::V,غذا دادن,пукша́ш
1274,melken::V,دوشیدن,лӱшта́ш
1275,hacken::V,خرد کردن,руа́ш
1276,gießen::V,ریختن,шава́ш
1277,reifen::V,رسیدن,кӱа́ш
1278,zubereiten::V,طبخ کردن,ямдыла́ш
1279,zubereiten::V,آماده کردن,ямдыла́ш
1280,kochen::V,پختن,шолта́ш
1281,kochen::V,آشپزی کردن,шолта́ш
1282,backen::V,پختن,кӱкташ
1283,braten::V,سرخ کردن,пуштыла́ш
1284,braten::V,سرخ کردن,жаритла́ш
1285,umrühren::V,هم زدن,луга́ш
1286,stricken::V,بافتن,пида́ш
1287,nähen::V,دوختن,урга́ш
1288,färben::V,رنگ زدن,чиялта́ш
1289,reinigen::V,پاک کردن,эрыкта́ш
1290,reinigen::V,تمیز کردن,эрыкта́ш
1291,waschen::V,شستن,мушка́ш
1292,abwischen::V,زدودن,ӱшта́ш
1293,spülen::V,شستن,шӱалта́ш
1294,fegen::V,جارو کردن,ӱшта́ш
1295,kehren::V,جارو کردن,ӱшта́ш
1296,baden::V,شنا کردن,йӱштыла́ш
1297,baden::V,حمام کردن,йӱштыла́ш
1298,sich waschen::V,شستشو کردن,мушкылта́ш
1299,ausziehen::V,درآوردن,кудаша́ш
1300,anziehen::V,پوشیدن,чия́ш
1301,sich anziehen::V,لباس پوشیدن,чия́ш
1302,kämmen::V,شانه زدن,шера́ш
1303,schmücken::V,زینت دادن,тӱзата́ш
1304,schmücken::V,زینت دادن,чеверта́ш
1305,sagen::V,گفتن,ойла́ш
1306,sagen::V,گفتن,каласа́ш
1307,sprechen::V,حرف زدن,кутыра́ш
1308,sprechen::V,صحبت کردن,кутыра́ш
1309,reden::V,حرف زدن,мутлана́ш
1310,reden::V,صحبت کردن,мутлана́ш
1311,sich unterhalten::V,گپ زدن,кутыра́ш
1312,fragen::V,پرسیدن,йода́ш
1313,fragen::V,سؤال کردن,йода́ш
1314,bitten::V,خواهش کردن,йода́ш
1315,bitten::V,درخواست کردن,йода́ш
1316,erzählen::V,نقل کردن,ойла́ш
1317,erzählen::V,حکایت کردن,ойла́ш
1318,mitteilen::V,خبر دادن,увертара́ш
1319,nennen::V,نامیدن,лӱмда́ш
1320,rufen::V,صدا کردن,ӱжа́ш
1321,prahlen::V,پز آمدن,моктана́ш
1322,übersetzen::V,ترجمه کردن,кусара́ш
1323,denken::V,فکر کردن,шона́ш
1324,glauben::V,باور کردن,ӱшана́ш
1325,glauben::V,عقیده داشتن,ӱшана́ш
1326,bemerken::V,متوجه شدن,шижа́ш
1327,erkennen::V,شناختن,пала́ш
1328,erkennen::V,تشخیص دادن,пала́ш
1329,begreifen::V,فهمیدن,ыҥла́ш
1330,begreifen::V,درک کردن,ыҥла́ш
1331,verstehen::V,فهمیدن,умыла́ш
1332,lernen::V,آموختن,тунема́ш
1333,lernen::V,یاد گرفتن,тунема́ш
1334,wissen::V,دانستن,шинча́ш
1335,sich erinnern an::V,به یاد آوردن,шарна́ш
1336,vergessen::V,فراموش کردن,монда́ш
1337,messen::V,اندازه گرفتن,виса́ш
1338,zählen::V,شمردن,шотла́ш
1339,rechnen::V,حساب کردن,шотла́ш
1340,lesen::V,خواندن,луда́ш
1341,malen::V,نقاشی کردن,сӱретла́ш
1342,zeichnen::V,کشیدن,сӱретла́ш
1343,zeichnen::V,رسم کردن,сӱретла́ш
1344,schreiben::V,نوشتن,воза́ш
1345,besitzen::V,داشتن,лия́ш
1346,kaufen::V,خریدن,нала́ш
