,Concept_ID,hi,kv
753,Fehler::N,भूल,ошибка
754,Fehler::N,ग़लती,ошибка
755,Lüge::N,झूठ,ылӧтӧм
756,Lüge::N,झूठ,пӧрьялӧм
757,Lüge::N,असत्य,ылӧтӧм
758,Lüge::N,असत्य,пӧрьялӧм
759,Schaden::N,हानि,лёк
760,Schaden::N,नुक़सान,лёк
761,Unglück::N,मुसीबत,пик
762,Unglück::N,मुसीबत,оказзё
763,Unglück::N,विपात्ति,пик
764,Unglück::N,विपात्ति,оказзё
765,Schuld::N,दोष,вина
766,Schuld::N,क़सूर,вина
767,Alter::N,आयु,
768,Alter::N,उम्र,
769,Schluss::N,अंत,ком
770,Schluss::N,समाप्ति,ком
771,Zeit::N,काल,кад
772,Zeit::N,वक़्त,кад
773,Tag::N,दिन,лун
774,Tag::N,रोज़,лун
775,Morgen::N,सुबह,асыв
776,Mittag::N,दोपहर,луншӧр кад
777,Mittag::N,मध्याह्न,луншӧр кад
778,Abend::N,शाम,рыт
779,Abend::N,संध्या,рыт
780,Nacht::N,रात,ой
781,Nacht::N,रात्रि,ой
782,Woche::N,हफ़्ता,неделя
783,Monat::N,मास,тӧлicь
784,Monat::N,महीना,тӧлicь
785,Jahr::N,बरस,год
786,Jahr::N,वर्ष,год
787,Frühling::N,वसंत,тулыс
788,Sommer::N,गरमी,гожум
789,Sommer::N,ग्रीष्म,гожум
790,Herbst::N,शरत्,ар
791,Herbst::N,पतझड़,ар
792,Winter::N,जाड़ा,тӧв
793,Winter::N,सर्दियाँ,тӧв
794,Januar::N,जनवरी,январ
795,Februar::N,फ़रवरी,февраль
796,März::N,मार्च,март
797,April::N,अप्रैल,апрель
798,Mai::N,मई,май
799,Juni::N,जून,юнь
800,Juli::N,जुलाई,юль
801,August::N,अगस्त,август
802,September::N,सितंबर,сентяб
803,Oktober::N,अक्तूबर,октяб
804,November::N,नवंबर,нояб
805,Dezember::N,दिसंबर,декаб
806,Montag::N,पीर,вильлун
807,Montag::N,सोमवार,вильлун
808,Dienstag::N,मंगलवार,мӧдӧдзлун
809,Mittwoch::N,बुधवार,шӧрлун
810,Donnerstag::N,गुरुवार,нёльӧдзлун
811,Donnerstag::N,बृहस्पतिवार,нёльӧдзлун
812,Freitag::N,शुक्रवार,витӧдзлун
813,Samstag::N,सनीचर,пывсянлун
814,Samstag::N,शनिवार,пывсянлун
815,Sonntag::N,इतवार,кресення
816,Sonntag::N,रविवार,кресення
817,groß::A,बड़ा,ыджыт
818,klein::A,कम,учӧтик
819,klein::A,छोटा,учӧтик
820,lang::A,लंबा,кузь
821,lang::A,दीर्घ,кузь
822,kurz::A,लधु,дженыт
823,kurz::A,छोटा,дженыт
824,breit::A,चौड़ा,ота
825,schmal::A,तंग,векнит
826,schmal::A,सँकरा,векнит
827,dicht::A,सघन,тшӧк
828,dick[Gegenstand]::A,मोटा,кыз
829,dünn::A,महीन,вӧснит
830,dünn::A,बारीक,вӧснит
831,fein::A,कोमल,вӧснит
832,fein::A,सूक्ष्म,вӧснит
833,fest::A,दृढ़,крепыт
834,fest::A,मज़बूत,крепыт
835,flach::A,चपटा,лапкӧса
836,glatt::A,चौरस,волькыт
837,glatt::A,चिकना,волькыт
838,hart::A,कठोर,чӧрыт
839,hart::A,सख़्त,чӧрыт
840,weich::A,नरम,небыт
841,weich::A,मुलायम,небыт
842,rund::A,गोल,гӧгрӧса
843,rund::A,वर्तुल,гӧгрӧса
844,spitz::A,नुकीला,ёся
845,scharf::A,पैना,лэчыт
846,stumpf::A,भोथरा,ныж
847,schwer::A,भारी,сьӧкыт
848,schwer::A,वज़नी,сьӧкыт
849,schön::A,सुंदर,басӧк
850,heiß::A,उष्ण,жар
851,warm::A,गरम,шоныт
852,kalt::A,सर्द,кӧдзыт
853,kühl::A,ठंडा,сайкыт
854,frisch::A,तर,виль
855,frisch::A,ताज़ा,виль
856,feucht::A,नम,вакодь
857,feucht::A,भीगा,вакодь
858,nass::A,गीला,ва
859,trocken::A,सूखा,кӧс
860,trocken::A,ख़ुश्क,кӧс
861,voll::A,भरा,тыра
862,voll::A,पूरा,тыра
863,leer::A,ख़ाली,тыртӧм
864,offen::A,खुला,оссьӧм
865,geschlossen::A,बंद,игана
866,geschlossen::A,बंद,пӧдана
867,sauber::A,साफ़,сӧдз
868,sauber::A,साफ़,сӧстӧм
869,sauber::A,सुथरा,сӧдз
870,sauber::A,सुथरा,сӧстӧм
871,schmutzig::A,गंदा,нятьӧсь
872,roh::A,कच्चा,путӧм
873,reif::A,पक्व,кисьмалӧм
874,reif::A,पक्का,кисьмалӧм
875,lecker::A,मज़ेदार,кӧра 
876,lecker::A,स्वादिष्ट,кӧра 
877,süß::A,मीठा,чӧскыт
878,bitter::A,कटु,курыт
879,bitter::A,कड़वा,курыт
880,sauer::A,खट्टा,шӧма 
881,hell::A,रोशन,югыт
882,dunkel::A,अँधेरा,пемыт
883,schwarz::A,काला,сьӧд
884,schwarz::A,स्याह,сьӧд
885,weiß::A,सफ़ेद,чочком
886,rot::A,लाल,гӧрд
887,rot::A,सुर्ख़,гӧрд
888,gelb::A,पीला,веж
889,gelb::A,ज़र्द,веж
890,blau::A,नीला,лӧз
891,blau::A,आसमानी,лӧз
892,grün::A,हरा,веж
893,grau::A,धूसर,руд
894,grau::A,धूसर,бусӧй
895,bunt::A,रंगीन,быдрӧма
896,bunt::A,बहुरंगा,быдрӧма
897,billig::A,सस्ता,донтӧм
898,teuer::A,महँगा,дона
899,wertvoll::A,क़ीमती,дона
900,wertvoll::A,मूल्यवान्,дона
901,blind::A,अंधा,синтӧм
902,taub::A,बहरा,пельтӧм
903,kräftig::A,ताक़तवर,вына
904,kräftig::A,शक्तिशाली,вына
905,stark::A,प्रबल,вына
906,stark::A,बलवान्,вына
907,schwach::A,कमज़ोर,некодя
908,fett::A,मोटा,госа
909,fett::A,मांसल,госа
910,schlank::A,पतला,статя
911,schlank::A,छरहरा,статя
912,hübsch::A,सुंदर,басӧк
913,hübsch::A,ख़ूबसूरत,басӧк
914,böse::A,पापी,лёк
915,böse::A,दुष्ट,лёк
916,dumm::A,मूर्ख,бӧбӧв
917,dumm::A,मूर्ख,вежӧртӧм
918,dumm::A,बुद्धू,бӧбӧв
919,dumm::A,बुद्धू,вежӧртӧм
920,faul::A,आलसी,дыш
921,faul::A,सुस्त,дыш
922,fleißig::A,मेहनती,уджалicь
923,fleißig::A,परिश्रमी,уджалicь
924,geizig::A,कृपण,жикмӧра
925,geizig::A,कृपण,горшаліcь
926,geizig::A,कंजूस,жикмӧра
927,geizig::A,कंजूस,горшаліcь
928,klug::A,समझदार,авья
929,klug::A,समझदार,вежӧра
930,klug::A,होशियार,авья
931,klug::A,होशियार,вежӧра
932,klug::A,अक़्लमंद,авья
933,klug::A,अक़्लमंद,вежӧра
934,geschickt::A,किशल,кипода
935,lieb::A,प्रिय,муса
936,lieb::A,प्रिय,дзулиньӧй
937,lieb::A,प्यारा,муса
938,lieb::A,प्यारा,дзулиньӧй
939,lustig::A,हँसमुख,гажа
940,lustig::A,ख़ुशदिल,гажа
941,sanft::A,नम्र,лебезнӧй
942,hungrig::A,भूखा,тшыг
943,krank::A,बीमार,шогалiсь
944,krank::A,अस्वस्थ,шогалiсь
945,nackt::A,नग्न,куш
946,traurig::A,उदास,жугыль
947,traurig::A,रंजीदा,жугыль
948,lebendig::A,जीता,ловья
949,lebendig::A,ज़िंदा,ловья
950,gut::A,अच्छा,бур
951,schlecht::A,बुरा,умӧль
952,schlecht::A,ख़राब,умӧль
953,richtig::A,ठीक,
954,schlimm::A,बुरा,нештӧм
955,schlimm::A,अप्रिय,нештӧм
956,wahr::A,सच,
957,alt::A,पुराना,важ
958,neu::A,नया,виль
959,ehemalig::A,भूतपूर्व,вӧвлӧм
960,alt[Lebewesen]::A,बूढ़ा,года
961,alt[Lebewesen]::A,बूढ़ा,годдэза
962,alt[Lebewesen]::A,वृद्ध,года
963,alt[Lebewesen]::A,वृद्ध,годдэза
964,jung::A,जवान,том
965,arm::A,ग़रीब,гов
966,arm::A,ग़रीब,беднӧй
967,reich::A,धनी,эма
968,reich::A,अमीर,эма
969,bekannt::A,मालूम,тӧдса
970,berühmt::A,मशहूर,
971,berühmt::A,प्रसिद्ध,
972,fremd::A,विदेशी,чужӧй
973,fremd::A,अपरिचित,чужӧй
974,verschieden::A,अलग,быдкодь
975,verschieden::A,भिन्न,быдкодь
976,nah::A,नज़दीकी,матiсь
977,fern::A,दूर,ылicь
978,fern::A,दूरस्थ,ылicь
979,linker::A,बायाँ,шульга
980,rechter::A,दायाँ,веськытланись
981,rechter::A,दाहिना,веськытланись
982,anderer::A,अन्य,мукӧд
983,anderer::A,दूसरा,мукӧд
984,erster::A,पहला,медодзза
985,erster::A,प्रथम,медодзза
986,zweiter::A,दूसरा,кыкӧт
987,zweiter::A,द्वितीय,кыкӧт
988,dritter::A,तीसरा,куимӧт
989,dritter::A,तीसरा,куимӧдз
990,letzter::A,अंतिम,бӧрья
991,letzter::A,अंतिम,мёдбӧрья
992,letzter::A,आख़िरी,бӧрья
993,letzter::A,आख़िरी,мёдбӧрья
994,allein::ADV,तनहा,
995,allein::ADV,अकेले,
996,auf einmal::ADV,वक़्त में,тшӧтш
997,zusammen::ADV,एक साथ,ӧтлаын
998,zusammen::ADV,साथ साथ,ӧтлаын
999,lange::ADV,देर तक,дыр
1000,plötzlich::ADV,सहसा,друг
1001,plötzlich::ADV,अचानक,друг
1002,sofort::ADV,तुरंत,тшӧтш
1003,später::ADV,बाद को,медбӧрын
1004,später::ADV,बाद में,медбӧрын
1005,jetzt::ADV,अब,ӧні
1006,jetzt::ADV,अभी,ӧні
1007,heute::ADV,आज,талун
1008,morgen::ADV,कल,ашын
1009,bald::ADV,जल्दी,чожа
1010,dann::ADV,तब,сыбӧрын
1011,gestern::ADV,कल,тӧн
1012,einst::ADV,एक दिन,ӧтпыр
1013,einst::ADV,पहले कभी,ӧтпыр
1014,damals::ADV,उस समय,сэк
1015,damals::ADV,उस समय,сэки
1016,damals::ADV,उन दिनों,сэк
1017,damals::ADV,उन दिनों,сэки
1018,danach::ADV,इसके बाद,сэсся
1019,danach::ADV,इसके पश्चात्,сэсся
1020,vorher::ADV,पहले,одзжык
1021,vorher::ADV,पेशतर,одзжык
1022,zuerst::ADV,पहले,наперво
1023,einmal::ADV,एक बार,ӧтпыр
1024,einmal::ADV,एक दफ़ा,ӧтпыр
1025,manchmal::ADV,कभी कभी,мукӧдпыр
1026,oft::ADV,अक्सर,-лы-
1027,immer::ADV,सदा,быдпыр
1028,immer::ADV,सदा,быдпырся
1029,immer::ADV,हमेशा,быдпыр
1030,immer::ADV,हमेशा,быдпырся
1031,niemals::ADV,कभी नहीं,некӧр
1032,niemals::ADV,कदापि नहीं,некӧр
1033,hier::ADV,इधर,татӧн
1034,hier::ADV,यहाँ,татӧн
1035,hierhin::ADV,इधर को,татчӧ
1036,hierhin::ADV,यहाँ को,татчӧ
1037,von hier::ADV,यहाँ से,тасянь
1038,dort::ADV,उधर,сэтӧн
1039,dort::ADV,वहाँ,сэтӧн
1040,dorthin::ADV,उधर को,сэтчин
1041,dorthin::ADV,वहाँ को,сэтчин
1042,geradeaus::ADV,सीधे,веськыта
1043,vorwärts::ADV,आगे,одзӧ
1044,vorwärts::ADV,आगे को,одзӧ
1045,rückwärts::ADV,पीछे को,бӧр
1046,zurück::ADV,वापस,бӧр
1047,unten::ADV,नीचे,увтын
1048,hinab::ADV,नीचे को,увтас
1049,oben::ADV,ऊपर,вевдӧрас
1050,hinauf::ADV,ऊपर को,вывлань
1051,hinauf::ADV,ऊपर को,вывланьӧ
1052,überall::ADV,हर जगह,быдлан
1053,überall::ADV,हर स्थान,быдлан
1054,nicht::ADV,न,ог
1055,nicht::ADV,नहीं,ог
1056,ein wenig::ADV,कुछ,-ышт
1057,ein wenig::ADV,कुछ,невна
1058,ein wenig::ADV,ज़रा,-ышт
1059,ein wenig::ADV,ज़रा,невна
1060,ein wenig::ADV,थोड़ा,-ышт
1061,ein wenig::ADV,थोड़ा,невна
1062,kaum::ADV,लगभग नहीं,ӧдва
1063,kaum::ADV,बराबर नहीं,ӧдва
1064,sehr::ADV,बहुत,вывтi
1065,so::ADV,ऐसा,сiдз
1066,noch::ADV,अभी तक,эшӧ
1067,nur::ADV,केवल,только
1068,nur::ADV,सिर्फ़,только
1069,schon::ADV,चुकना,ни
1070,wieder::ADV,फिर,бӧра
1071,wieder::ADV,दुबारा,бӧра
1072,vergebens::ADV,व्यर्थ,весись
1073,vor::PRP,के आगे,одзас
1074,vor::PRP,के सामने,одзас
1075,hinter::PRP,के पीछे,бӧрӧ
1076,unter::PRP,के तले,увтын
1077,unter::PRP,के नीचे,увтын
1078,durch::PRP,के पार,пыр
1079,neben::PRP,के पास,бокам
1080,neben::PRP,के पास,боксиным
1081,neben::PRP,की बग़ल में,бокам
1082,neben::PRP,की बग़ल में,боксиным
1083,zwischen::PRP,के बीच,коласас
1084,wegen::PRP,के कारण,понда
1085,wegen::PRP,की वजह से,понда
1086,dies::PRN,यह,эта
1087,das::PRN,वह,сiя
1088,alles::PRN,सब,быдӧс
1089,alles::PRN,सब कुछ,быдӧс
1090,ich::PRN,मैं,ме
1091,du::PRN,तू,тэ
1092,er::PRN,यह,сiя
1093,wir::PRN,हम,мийӧ
1094,ihr::PRN,तुम,ті
1095,sie::PRN,ये,нія
1096,was::FPRN,क्या,мый
1097,wer::FPRN,कौन,кин
1098,wo::FADV,किधर,кытӧн
1099,wohin::FADV,किधर,кытчӧ
1100,wie::FADV,कैसे,дзик
1101,warum::FADV,क्यों,мыля
1102,warum::FADV,क्यों,мыйсянь
1103,wieviel::FNUM,कितना,мымда
1104,eins::NUM,एक,ӧт
1105,zwei::NUM,दो,кык
1106,drei::NUM,तीन,куим
1107,vier::NUM,चार,нёль
1108,fünf::NUM,पाँच,вит
1109,sechs::NUM,छह,квать
1110,sieben::NUM,सात,сизим
1111,acht::NUM,आठ,кыкьямыс
1112,neun::NUM,नौ,ӧкмыс
1113,zehn::NUM,दस,дас
1114,elf::NUM,ग्यारह,дасотік
1115,zwölf::NUM,बारह,даскык
1116,zwanzig::NUM,बीस,кыкдас
1117,dreißig::NUM,तीस,куимдас
1118,vierzig::NUM,चालीस,нёльдас
1119,fünfzig::NUM,पचास,витдас
1120,sechzig::NUM,साठ,кватьдас
1121,siebzig::NUM,सत्तर,сизимдас
1122,achtzig::NUM,अस्सी,кыкьямысдас
1123,neunzig::NUM,नव्वे,ӧкмысдас
1124,hundert::NUM,सौ,сто
1125,tausend::NUM,हज़ार,тысяча
1126,und::CNJ,और,и
1127,und::CNJ,और,да
1128,oder::CNJ,या,или
1129,stehen::V,खड़ा होना,сулавны
1130,sitzen::V,बैठना,пукавны
1131,liegen::V,लेटना,куйлыны
1132,hängen::V,लटकना,ӧшавны
1133,werden::V,बनना,лоны
1134,passieren::V,होना,аркмыны
1135,beginnen::V,आरंभ होना,петны
1136,beginnen::V,प्रारंभ होना,петны
1137,enden::V,अंत होना,-сь
1138,enden::V,अंत होना,бырны
1139,enden::V,ख़तम होना,-сь
1140,enden::V,ख़तम होना,бырны
1141,wechseln::V,बदलना,вежсьыны
1142,aufgehen[Sonne]::V,चढ़ना,петавны
1143,aufgehen[Sonne]::V,उदित होना,петавны
1144,untergehen[Sonne]::V,अस्त हो जाना,пуксьыны
1145,scheinen[Sonne]::V,रोशनी देना,югьявны
1146,donnern::V,गरजना,гымавны
1147,wehen::V,चलना,пӧлявны
1148,strömen::V,बहना,киссьыны
1149,strömen::V,प्रवाहित होना,киссьыны
1150,fließen::V,बहना,визывтны
1151,fließen::V,प्रवाहित होना,визывтны
1152,sich drehen::V,घूमना,бергавны
1153,schwanken::V,हिलना,кӧвьясьны
1154,schwingen::V,हिलना,дюттясьны
1155,fallen::V,गिरना,усьны
1156,brennen::V,जलना,сотчыны
1157,rauchen::V,धुआँ उड़ाना,тшынасьны
1158,regnen::V,बरसना,зэрны
1159,gefrieren::V,जमना,гегдыны
1160,tauen::V,गलना,сывны
1161,tauen::V,पिघलना,сывны
1162,schmelzen::V,गलना,сывны
1163,schmelzen::V,पिघलना,сывны
1164,trocknen::V,सूखना,косьмыны
1165,sieden::V,उबलना,пизьны
1166,faulen::V,गलना,нёльзьыны
1167,faulen::V,सड़ना,нёльзьыны
1168,verfaulen::V,गलना,тӧрмыны
1169,verfaulen::V,गलना,сiсьмыны
1170,verfaulen::V,सड़ना,тӧрмыны
1171,verfaulen::V,सड़ना,сiсьмыны
1172,reißen::V,फटना,косясьны
1173,versinken::V,डूबना,вӧйны
1174,vergehen::V,बीतना,мунны
1175,vergehen::V,गुज़रना,мунны
1176,erscheinen::V,दिखाई देना,мыччисьны
1177,verschwinden::V,ग़ायब होना,ӧшны
1178,sinken::V,घटना,ямны
1179,sinken::V,उतरना,ямны
1180,abnehmen::V,घटना,ямны
1181,zunehmen::V,बढ़ना,паськавны
1182,steigen::V,बढ़ना,лэбтiсьны
1183,wachsen::V,उगना,быдмыны
1184,glänzen::V,चमकना,свиттявны
1185,funkeln::V,जगमगाना,югйовтлыны
1186,funkeln::V,जगमगाना,югйӧв-керны
1187,funkeln::V,टिमटिमाना,югйовтлыны
1188,funkeln::V,टिमटिमाना,югйӧв-керны
1189,lärmen::V,शोर मचाना,чавзыны
1190,läuten::V,बजना,диньгыны
1191,klingeln::V,बजना,силькӧтны
1192,klirren::V,झनझनाना,жольӧтны
1193,brausen::V,साँय-साँय करना,гуасьны
1194,rauschen::V,सरसराना,кышӧтны
1195,klingen::V,बजना,горавны
1196,bellen::V,भौंकना,увтны
1197,bellen::V,भौंकना,вувтны
1198,heulen::V,गुर्राना,уннявны
1199,blasen::V,फूँकना,пӧлявны
1200,pfeifen::V,सीटी देना,пиксыны
1201,schreien::V,चिल्लाना,айзыны
1202,stöhnen::V,कराहना,ойзыны
1203,stöhnen::V,कराहना,ружтыны
1204,stöhnen::V,आहें भरना,ойзыны
1205,stöhnen::V,आहें भरना,ружтыны
1206,zittern::V,काँपना,легьявны
1207,leben::V,जीना,овны
1208,geboren werden::V,पैदा होना,шогмыны
1209,atmen::V,साँस लेना,лолавны
1210,trinken::V,पीना,юны
1211,essen::V,खाना,сёйны
1212,schlucken::V,निगलना,ньылавны
1213,müde werden::V,थकना,мыдзны
1214,müde werden::V,उकताना,мыдзны
1215,einschlafen::V,सो जाना,ланьтны
1216,schlafen::V,सोना,узьны
1217,aufwachen::V,जागना,саймыны
1218,aufwachen::V,जागना,пальмыны
1219,aufstehen::V,उठना,сувтны
1220,sich erholen::V,सुस्ताना,шоччисьлыны
1221,sich erholen::V,आराम करना,шоччисьлыны
1222,krank werden::V,बीमार पड़ना,моржитны
1223,krank sein::V,बीमार होना,шогавны
1224,krank sein::V,बीमार होना,визьӧтны
1225,schmerzen::V,दुखना,висьны
1226,schmerzen::V,दर्द करना,висьны
1227,husten::V,खाँसना,кашляйтны
1228,genesen::V,ठीक हो जाना,бурдны
1229,genesen::V,स्वस्थ हो जाना,бурдны
1230,sterben::V,मरना,кувны
1231,umkommen::V,मरना,вийсьыны
1232,sich bewegen::V,चलना,локны
1233,sich bewegen::V,चलना,ветлӧтны
1234,sich bewegen::V,हिलना,локны
1235,sich bewegen::V,हिलना,ветлӧтны
1236,sich rühren::V,हिलना,вӧрзьӧтчыны
1237,sich erheben::V,उठना,сувтны
1238,sich setzen::V,बैठना,пуксьыны
1239,hinfallen::V,गिरना,пӧрласьны
1240,laufen::V,चलना,мунны
1241,schreiten::V,क़दम जाना,тальччавны
1242,spazierengehen::V,सैर करना,котрасьны
1243,eilen::V,तेज़ी से जाना,тэрмасьны
1244,eilen::V,शीघ्रता से चलना,тэрмасьны
1245,sich beeilen::V,जल्दी करना,тэрмасьны
1246,sich beeilen::V,शीघ्रता करना,тэрмасьны
1247,sausen::V,बड़ी तेज़ी से चलना,вирдавны-котӧртны
1248,rennen::V,भागना,
1249,rennen::V,दौड़ना,
1250,springen::V,उछलना,чеччавны
1251,klettern::V,चढ़ना,кышасьны
1252,schaukeln::V,झूलना,чурликасьны
1253,kriechen::V,रेंगना,кыскасьны-мунны
1254,schwimmen::V,तैरना,вартчыны
1255,tauchen::V,डूबना,сунгисьны ваӧ
1256,rudern::V,खेना,сынны
1257,rudern::V,चप्पू चलाना,сынны
1258,fahren::V,चलना,мунны
1259,fahren::V,यात्रा करना,мунны
1260,fliegen::V,उड़ना,лэбавны
1261,gehen::V,जाना,мунны
1262,weggehen::V,चला जाना,мунны
1263,weggehen::V,बाहर जाना,мунны
1264,abfahren::V,छूटना,иньдӧтчыны
1265,abfahren::V,छूटना,мунны
1266,abfahren::V,रवाना होना,иньдӧтчыны
1267,abfahren::V,रवाना होना,мунны
1268,anhalten::V,रुकना,сувтны
1269,anhalten::V,खड़ा होना,сувтны
1270,hineingehen::V,घुसना,пырны
1271,hineingehen::V,अंदर जाना,пырны
1272,eintreten::V,प्रवेश करना,пырны
1273,kommen::V,आना,локны
1274,ankommen::V,पहुँचना,локны
1275,zurückkommen::V,लौटना,бертны
1276,zurückkommen::V,लौटना,панӧвтсьыны
1277,zurückkommen::V,वापस आना,бертны
1278,zurückkommen::V,वापस आना,панӧвтсьыны
1279,bleiben::V,रहना,кольччыны
1280,bleiben::V,रुकना,кольччыны
1281,warten::V,इंतज़ार करना,видзчисьны
1282,erwarten::V,प्रतीक्षा करना,видзчисьны
1283,suchen::V,ढूँढ़ना,кошшыны
1284,finden::V,पाना,адззыны
1285,finden::V,ढूँढ़ निकालना,адззыны
1286,versuchen::V,कोशिश करना,пондыны
1287,versuchen::V,कोशिश करना,пондӧтны
1288,vorbereiten::V,तैयार करना,лӧсьӧтны
1289,lieben::V,प्यार करना,милуйтны
1290,mögen::V,पसंद होना,радейтны
1291,lachen::V,हँसना,серавны
1292,rühren::V,छूना,сьӧлӧм вӧрзьӧтны
1293,weinen::V,रोना,горзыны
1294,schimpfen::V,गाली देना,видчыны
1295,sich ärgern::V,चिढ़ना,лёкавны
1296,sich ärgern::V,नाराज़ होना,лёкавны
1297,sich fürchten::V,डरना,повны
1298,sich fürchten::V,भय खाना,повны
1299,fürchten::V,डरना से,повны
1300,fürchten::V,भय खाना से,повны
1301,fliehen::V,भागना,пышшыны
1302,flüchten::V,निकल भागना,пышшыны
1303,sehen::V,देखना,адззыны
1304,anschauen::V,देखना,видзӧтны
1305,ansehen::V,दृष्टि डालना पर,видзӧтны
1306,hören::V,सुनना,кывны
1307,zuhören::V,सुनना,кывзыны
1308,probieren::V,चखना,пешлыны
1309,riechen::V,सूँघना,дукавны
1310,fühlen::V,महसूस करना,кывны
1311,scheinen::V,लगना,декуйтчыны
1312,zu sehen sein::V,दिखाई देना,тыдавны
1313,vernehmen::V,सुनना,тӧдмавны
1314,frieren::V,ठंड लगना,гегдыны
1315,frieren::V,सर्दी लगना,гегдыны
1316,tun::V,करना,керны
1317,können::V,सकना,вермыны
1318,können::V,जानना,вермыны
1319,wollen::V,चाहना,мӧдны
1320,anfangen::V,शुरू करना,петны
1321,beenden::V,ख़त्म करना,ештӧтны
1322,beenden::V,ख़त्म करना,керыштны
1323,beenden::V,समाप्त करना,ештӧтны
1324,beenden::V,समाप्त करना,керыштны
1325,aufhören::V,बंद जाना,дугдыны
1326,aufhören::V,समाप्त जाना,дугдыны
1327,gelingen::V,बनना,шогмыны
1328,gelingen::V,अच्छा होना,шогмыны
1329,geraten::V,बन पड़ना,мыччисьны
1330,öffnen::V,खोलना,осьтны
1331,schließen::V,बंद करना,пӧднавны
1332,stellen::V,रखना,сувтӧтны
1333,setzen::V,रखना,пуксьӧтны
1334,setzen::V,बिठाना,пуксьӧтны
1335,legen::V,रखना,пуктыны
1336,legen::V,लिटाना,пуктыны
1337,berühren::V,छूना,вӧрзьӧтны
1338,berühren::V,स्पर्श करना,вӧрзьӧтны
1339,verbinden::V,बाँधना,йитны
1340,bedecken::V,ढकना,вевттьыны
1341,aufhängen::V,लटकाना,ӧшӧтны
1342,anzünden::V,जलाना,ӧзтыны
1343,aufheben::V,उठाना,лэбтыны
1344,zurücklassen::V,पीछे छोड़ना,кольны
1345,verlieren::V,खोना,ӧштыны
1346,verlieren::V,गँवाना,ӧштыны
1347,fallen lassen::V,गिराना,уськӧтны
1348,machen::V,करना,керны
1349,machen::V,बनाना,керны
1350,herstellen::V,बनाना,вӧчны
1351,herstellen::V,तैयार करना,вӧчны
1352,bauen::V,बनाना,строитны
1353,bauen::V,निर्माण करना,строитны
1354,reparieren::V,मरम्मत करना,вочны
1355,verbessern::V,सुधारना,бурсьӧтны
1356,ändern::V,बदलना,вежны
1357,ändern::V,परीवर्तन करना,вежны
1358,graben::V,खोदना,гарйыны
1359,beugen::V,झुकाना,кусіньтны
1360,biegen::V,झुकाना,чукыльтыштны
1361,drehen::V,फेरना,бергӧтны
1362,drehen::V,घुमाना,бергӧтны
1363,wenden::V,पलटना,бергӧтны
1364,wenden::V,मोड़ना,бергӧтны
1365,umdrehen::V,घुमाना,бергӧтны
1366,heben::V,उठाना,лэбтыны
1367,heben::V,ऊँचा करना,лэбтыны
1368,hochheben::V,उठाना,лэбтыны
1369,hochheben::V,ऊपर को उठाना,лэбтыны
1370,ergreifen::V,पकड़ना,кватитны
1371,ergreifen::V,हाथ में लेना,кватитны
1372,halten::V,धरना,видзны
1373,halten::V,पकड़ना,видзны
1374,drücken::V,दबाना,личкыны
1375,schieben::V,सरकाना,тойлавны
1376,schieben::V,खिसकाना,тойлавны
1377,kratzen::V,खुरचना,шаркӧтны
1378,kratzen::V,खुजलाना,шаркӧтны
1379,lecken::V,चाटना,нювны
1380,beißen::V,काटना,йирны
1381,abreißen::V,तोड़ना,орӧтны
1382,abschneiden::V,काट करना,шӧрыштны
1383,abschneiden::V,काट करना,вундыштны
1384,binden::V,बाँधना,гӧрдззыны
1385,stecken::V,खोंसना,мӧртны
1386,brechen::V,तोड़ना,жугдыны
1387,klopfen::V,खटखटाना,зукӧтны
1388,hauen::V,ठोकना,желльыны
1389,kleben::V,चिपकाना,лякӧтны
1390,reiben::V,घिसना,зыртны
1391,reiben::V,रगड़ना,зыртны
1392,streichen::V,लगाना,мавтны
1393,schleifen::V,तेज़ करना,кыскыны
1394,schneiden::V,कतरना,вундавны
1395,rütteln::V,झकझोरना,шатлавны
1396,schütteln::V,हिलाना,зыбӧтны
1397,schwenken::V,घुमाना,ӧвтны
1398,schwenken::V,घुमाना,макайтны
1399,schütten::V,उँडेलना,кисьтны
1400,füllen::V,भरना,тыртны
1401,füllen::V,भरना,тырсьӧтны
1402,füllen::V,ठूसना,тыртны
1403,füllen::V,ठूसना,тырсьӧтны
1404,einwickeln::V,लपेटना,тубны
1405,tragen::V,ढोना,новйӧтны
1406,schleppen::V,घसीटना,кыскыны
1407,ziehen::V,खींचना,кыскыны
1408,aufbewahren::V,रखना,видзны
1409,werfen::V,फेंकना,шентывлыны
1410,fangen::V,पकड़ना,кутны
1411,packen::V,पकड़ना,кутасьны
1412,packen::V,पकड़ना,кватитны
1413,verstecken::V,छिपाना,дзебны
1414,teilen::V,बाँटना,торйӧтны
1415,schicken::V,भेजना,иньдыны
1416,bringen::V,लाना,вайны
1417,hinzufügen::V,जोड़ना,содтыны
1418,bekommen::V,पाना,получитны
1419,erhalten::V,पाना,получитны
1420,erhalten::V,मिलना,получитны
1421,nehmen::V,लेना,босьтны
1422,wählen::V,चुनना,бӧрйыны
1423,auswählen::V,चुनना,бӧрйыны
1424,bewahren::V,बनाए रखना,видзны
1425,behindern::V,रोकना,падтыны
1426,verderben::V,ख़राब करना,изводавны
1427,beschädigen::V,नुक़सान पहुँचाना,паздыны
1428,zerbrechen::V,तोड़ना,паздыны
