,Concept_ID,sv,hu
862,sie::PRN,de,ők
863,was::FPRN,vad,mi
864,wer::FPRN,vem,ki
865,wo::FADV,var,hol
866,wohin::FADV,vart,hova
867,wie::FADV,hur,hogy
868,wie::FADV,hur,hogyan
869,warum::FADV,varför,miért
870,wieviel::FNUM,hur mycket,hány
871,wieviel::FNUM,hur mycket,mennyi
872,eins::NUM,en,egy
873,eins::NUM,ett,egy
874,zwei::NUM,två,kettő
875,drei::NUM,tre,három
876,vier::NUM,fyra,négy
877,fünf::NUM,fem,öt
878,sechs::NUM,sex,hat
879,sieben::NUM,sju,hét
880,acht::NUM,åtta,nyolc
881,neun::NUM,nio,kilenc
882,zehn::NUM,tio,tíz
883,elf::NUM,elva,tizenegy
884,zwölf::NUM,tolv,tizenkettő
885,zwanzig::NUM,tjugo,húsz
886,dreißig::NUM,trettio,harminc
887,vierzig::NUM,fyrtio,negyven
888,fünfzig::NUM,femtio,ötven
889,sechzig::NUM,sextio,hatvan
890,siebzig::NUM,sjuttio,hetven
891,achtzig::NUM,åttio,nyolcvan
892,neunzig::NUM,nittio,kilencven
893,hundert::NUM,hundra,száz
894,tausend::NUM,tusen,ezer
895,und::CNJ,och,és
896,und::CNJ,och,meg
897,oder::CNJ,eller,vagy
898,stehen::V,stå,áll
899,sitzen::V,sitta,ül
900,liegen::V,ligga,fekszik
901,hängen::V,hänga,függ
902,werden::V,bli,lesz
903,passieren::V,ske,történik
904,passieren::V,hända,történik
905,beginnen::V,börja,kezdődik
906,enden::V,ända,végződik
907,enden::V,ända,befejeződik
908,wechseln::V,växla,változik
909,aufgehen[Sonne]::V,gå upp,kel
910,untergehen[Sonne]::V,gå ned,lemegy
911,scheinen[Sonne]::V,skina,süt
912,donnern::V,dundra,dörög
913,wehen::V,blåsa,fúj
914,strömen::V,forsa,áramlik
915,strömen::V,strömma,áramlik
916,fließen::V,flyta,folyik
917,sich drehen::V,snurra,forog
918,schwanken::V,vackla,inog
919,schwanken::V,vackla,ingadozik
920,schwingen::V,svinga,leng
921,fallen::V,falla,esik
922,brennen::V,brinna,ég
923,rauchen::V,ryka,füstöl
924,regnen::V,regna,esik
925,gefrieren::V,frysa,megfagy
926,tauen::V,töa,olvad
927,schmelzen::V,smälta,olvad
928,schmelzen::V,smälta,elolvad
929,trocknen::V,torka,szárad
930,sieden::V,koka,forr
931,sieden::V,sjuda,forr
932,faulen::V,ruttna,rothad
933,verfaulen::V,ruttna,elrothad
934,verfaulen::V,ruttna,megrothad
935,reißen::V,brista,szakad
936,versinken::V,sjunka,süllyed
937,versinken::V,sjunka,elsüllyed
938,vergehen::V,förgå,múlik
939,vergehen::V,förgå,elmúlik
940,erscheinen::V,synas,feltűnik
941,erscheinen::V,synas,megjelenik
942,erscheinen::V,visa sig,feltűnik
943,erscheinen::V,visa sig,megjelenik
944,verschwinden::V,försvinna,letűnik
945,sinken::V,sjunka,süllyed
946,abnehmen::V,avta,apad
947,abnehmen::V,avta,csökken
948,abnehmen::V,minskas,apad
949,abnehmen::V,minskas,csökken
950,zunehmen::V,tilltaga,növekszik
951,zunehmen::V,tilltaga,gyarapszik
952,steigen::V,stiga,emelkedik
953,wachsen::V,växa,nő
954,wachsen::V,växa,terem
955,wachsen::V,växa,növekszik
956,glänzen::V,glimma,ragyog
957,glänzen::V,glimma,fénylik
958,funkeln::V,tindra,csillog
959,funkeln::V,tindra,tündöklik
960,funkeln::V,gnistra,csillog
961,funkeln::V,gnistra,tündöklik
962,lärmen::V,bråka,lármázik
963,lärmen::V,väsnas,lármázik
964,läuten::V,ringa,cseng
965,klingeln::V,ringa,csenget
966,klirren::V,klirra,csörömpöl
967,brausen::V,brusa,zúg
968,brausen::V,brusa,morajlik
969,rauschen::V,susa,zúg
970,klingen::V,låta,hangzik
971,klingen::V,klinga,hangzik
972,bellen::V,skälla,ugat
973,heulen::V,yla,bőg
974,heulen::V,yla,üvölt
975,heulen::V,tjuta,bőg
976,heulen::V,tjuta,üvölt
977,blasen::V,blåsa,fúj
978,pfeifen::V,vissla,fütyül
979,schreien::V,skrika,kiált
980,schreien::V,skrika,kiabál
981,stöhnen::V,stöna,nyög
982,zittern::V,darra,remeg
983,zittern::V,darra,reszket
984,zittern::V,skälva,remeg
985,zittern::V,skälva,reszket
986,leben::V,leva,él
987,geboren werden::V,födas,születik
988,atmen::V,andas,lélegzik
989,trinken::V,dricka,iszik
990,essen::V,äta,eszik
991,schlucken::V,svälja,nyel
992,müde werden::V,tröttna,elfárad
993,müde werden::V,tröttna,kifárad
994,einschlafen::V,somna,elalszik
995,schlafen::V,sova,alszik
996,aufwachen::V,vakna,felébred
997,aufstehen::V,stiga upp,felkel
998,sich erholen::V,repa sig,pihen
999,sich erholen::V,hämta sig,pihen
1000,krank werden::V,insjukna,megbetegedik
1001,krank werden::V,insjukna,belebetegszik
1002,krank sein::V,vara sjuk,betegeskedik
1003,schmerzen::V,smärta,fáj
1004,schmerzen::V,göra ont,fáj
1005,husten::V,hosta,köhög
1006,genesen::V,tillfriskna,meggyógyul
1007,sterben::V,dö,hal
1008,umkommen::V,omkomma,elpusztul
1009,sich bewegen::V,röra sig,mozog
1010,sich rühren::V,röra på sig,mozdul
1011,sich erheben::V,resa sig,feláll
1012,sich erheben::V,resa sig,felemelkedik
1013,sich setzen::V,sätta sig,ül
1014,sich setzen::V,sätta sig,leül
1015,hinfallen::V,falla omkull,bukik
1016,hinfallen::V,falla omkull,elesik
1017,laufen::V,löpa,jár
1018,schreiten::V,skrida,lép
1019,spazierengehen::V,promenera,sétál
1020,eilen::V,ila,siet
1021,sich beeilen::V,skynda sig,siet
1022,sausen::V,susa,robog
1023,rennen::V,löpa,fut
1024,rennen::V,löpa,szalad
1025,rennen::V,springa,fut
1026,rennen::V,springa,szalad
1027,springen::V,hoppa,ugrik
1028,klettern::V,klättra,kúszik
1029,schaukeln::V,gunga,hintázik
1030,kriechen::V,kräla,kúszik
1031,schwimmen::V,simma,úszik
1032,tauchen::V,dyka,merül
1033,rudern::V,ro,evez
1034,fahren::V,köra,jár
1035,fahren::V,köra,megy
1036,fahren::V,köra,utazik
1037,fliegen::V,flyga,száll
1038,gehen::V,gå,megy
1039,weggehen::V,gå bort,elmegy
1040,abfahren::V,resa,indul
1041,abfahren::V,avresa,indul
1042,anhalten::V,stanna,megáll
1043,hineingehen::V,gå in,bemegy
1044,eintreten::V,träda in,belép
1045,kommen::V,komma,jön
1046,ankommen::V,ankomma,érkezik
1047,ankommen::V,ankomma,megérkezik
1048,zurückkommen::V,återkomma,visszajön
1049,bleiben::V,bli,marad
1050,bleiben::V,bli,megmarad
1051,bleiben::V,förbli,marad
1052,bleiben::V,förbli,megmarad
1053,warten::V,vänta,vár
1054,warten::V,vänta,várakozik
1055,erwarten::V,vänta,vár
1056,erwarten::V,vänta,megvár
1057,suchen::V,leta,kutat
1058,finden::V,finna,talál
1059,versuchen::V,försöka,megpróbál
1060,versuchen::V,försöka,megkísérel
1061,vorbereiten::V,förbereda,előkészít
1062,lieben::V,älska,szeret
1063,mögen::V,tycka om,szeret
1064,lachen::V,skratta,nevet
1065,rühren::V,röra,mozdít
1066,weinen::V,gråta,sír
1067,schimpfen::V,skälla,szid
1068,schimpfen::V,skälla,szitkozódik
1069,sich ärgern::V,förargas,mérgelődik
1070,sich ärgern::V,förargas,bosszankodik
1071,sich fürchten::V,vara rädd,fél
1072,sich fürchten::V,vara rädd,retteg
1073,fürchten::V,frukta,fél
1074,fliehen::V,fly,menekül
1075,fliehen::V,rymma,menekül
1076,flüchten::V,fly,elmenekül
1077,sehen::V,se,néz
1078,anschauen::V,se på,megnéz
1079,anschauen::V,betrakta,megnéz
1080,ansehen::V,åse,néz
1081,ansehen::V,åse,ránéz
1082,ansehen::V,åse,megnéz
1083,hören::V,höra,hall
1084,zuhören::V,höra på,hallgat
1085,zuhören::V,höra på,meghallgat
1086,zuhören::V,lyssna till,hallgat
1087,zuhören::V,lyssna till,meghallgat
1088,probieren::V,smaka,kóstol
1089,probieren::V,smaka,megkóstol
1090,probieren::V,smaka på,kóstol
1091,probieren::V,smaka på,megkóstol
1092,riechen::V,lukta,szagol
1093,fühlen::V,känna,érez
1094,scheinen::V,verka,tűnik
1095,scheinen::V,verka,látszik
1096,scheinen::V,tyckas,tűnik
1097,scheinen::V,tyckas,látszik
1098,zu sehen sein::V,synas,mutatkozik
1099,zu sehen sein::V,kunna ses,mutatkozik
1100,vernehmen::V,få veta,hall
1101,vernehmen::V,förnimma,hall
1102,frieren::V,frysa,fázik
1103,tun::V,göra,csinál
1104,tun::V,göra,cselekszik
1105,können::V,kunna,tud
1106,wollen::V,vilja,akar
1107,anfangen::V,börja,kezd
1108,beenden::V,avsluta,befejez
1109,aufhören::V,sluta,megszűnik
1110,aufhören::V,upphöra,megszűnik
1111,gelingen::V,lyckas,sikerül
1112,geraten::V,bli,kerül
1113,geraten::V,bli,jut
1114,öffnen::V,öppna,nyit
1115,öffnen::V,öppna,kinyit
1116,schließen::V,låsa,csuk
1117,schließen::V,låsa,becsuk
1118,schließen::V,stänga,csuk
1119,schließen::V,stänga,becsuk
1120,stellen::V,ställa,állít
1121,stellen::V,ställa,helyez
1122,setzen::V,sätta,ültet
1123,setzen::V,sätta,helyez
1124,legen::V,lägga,tesz
1125,legen::V,lägga,fektet
1126,berühren::V,beröra,érint
1127,verbinden::V,förbinda,beköt
1128,verbinden::V,förbinda,összeköt
1129,bedecken::V,täcka,betakar
1130,bedecken::V,täcka,beborít
1131,bedecken::V,betäcka,betakar
1132,bedecken::V,betäcka,beborít
1133,aufhängen::V,hänga,felakaszt
1134,aufhängen::V,hänga upp,felakaszt
1135,anzünden::V,tända,gyújt
1136,anzünden::V,tända,meggyújt
1137,anzünden::V,antända,gyújt
1138,anzünden::V,antända,meggyújt
1139,anzünden::V,tända på,gyújt
1140,anzünden::V,tända på,meggyújt
1141,aufheben::V,lyfta,felemel
1142,zurücklassen::V,lämna,hátrahagy
1143,zurücklassen::V,efterlämna,hátrahagy
1144,verlieren::V,mista,veszít
1145,verlieren::V,mista,elveszít
1146,verlieren::V,förlora,veszít
1147,verlieren::V,förlora,elveszít
1148,fallen lassen::V,tappa,elejt
1149,fallen lassen::V,släppa,elejt
1150,machen::V,göra,tesz
1151,machen::V,göra,csinál
1152,herstellen::V,tillverka,gyárt
1153,herstellen::V,tillverka,előállít
1154,herstellen::V,framställa,gyárt
1155,herstellen::V,framställa,előállít
1156,bauen::V,bygga,épít
1157,reparieren::V,reparera,javít
1158,reparieren::V,reparera,kijavít
1159,reparieren::V,reparera,megjavít
1160,verbessern::V,rätta,megjavít
1161,verbessern::V,förbättra,megjavít
1162,ändern::V,ändra,változtat
1163,ändern::V,ändra,megváltoztat
1164,ändern::V,förändra,változtat
1165,ändern::V,förändra,megváltoztat
1166,graben::V,gräva,ás
1167,beugen::V,böja,meghajt
1168,biegen::V,böja,hajlít
1169,biegen::V,kröka,hajlít
1170,drehen::V,vrida,forgat
1171,wenden::V,vända,fordít
1172,wenden::V,vända,megfordít
1173,umdrehen::V,vrida om,megfordít
1174,umdrehen::V,vrida om,megforgat
1175,heben::V,häva,emel
1176,hochheben::V,lyfta,felemel
1177,ergreifen::V,gripa,megfog
1178,halten::V,hålla,tart
1179,drücken::V,trycka,nyom
1180,drücken::V,trycka,megnyom
1181,schieben::V,skjuta,tol
1182,kratzen::V,riva,vakar
1183,kratzen::V,skrapa,vakar
1184,lecken::V,slicka,nyal
1185,beißen::V,bita,harap
1186,abreißen::V,slita_av,letép
1187,abreißen::V,riva_av,letép
1188,abschneiden::V,skära av,levág
1189,binden::V,binda,köt
1190,binden::V,binda,kötöz
1191,stecken::V,sticka,dug
1192,brechen::V,bryta,tör
1193,brechen::V,bryta,eltör
1194,brechen::V,brista,tör
1195,brechen::V,brista,eltör
1196,klopfen::V,banka,kopogtat
1197,klopfen::V,klappa,kopogtat
1198,hauen::V,hugga,vág
1199,hauen::V,hugga,levág
1200,kleben::V,klistra,tapaszt
1201,reiben::V,gnida,dörzsöl
1202,reiben::V,gnida,súrol
1203,streichen::V,smörja,simít
1204,schleifen::V,slipa,fen
1205,schleifen::V,slipa,csiszol
1206,schleifen::V,slipa,köszörül
1207,schneiden::V,skära,vág
1208,schneiden::V,skära,szel
1209,schneiden::V,skära,metsz
1210,schneiden::V,klippa,vág
1211,schneiden::V,klippa,szel
1212,schneiden::V,klippa,metsz
1213,rütteln::V,skaka,ráz
1214,schütteln::V,rista,ráz
1215,schütteln::V,rista,megráz
1216,schwenken::V,svänga,lóbál
1217,schwenken::V,svänga,lobogtat
1218,schütten::V,hälla,önt
1219,füllen::V,fylla,tölt
1220,füllen::V,fylla,megtölt
1221,einwickeln::V,slå in,becsavar
1222,einwickeln::V,veckla in,becsavar
1223,tragen::V,bära,hord
1224,schleppen::V,släpa,vonszol
1225,ziehen::V,dra,húz
1226,aufbewahren::V,förvara,megőriz
1227,aufbewahren::V,ta vara på,megőriz
1228,werfen::V,kasta,dob
1229,werfen::V,kasta,hajít
1230,fangen::V,fånga,fog
1231,packen::V,gripa,megragad
1232,packen::V,gripa tag,megragad
1233,verstecken::V,gömma,eldug
1234,verstecken::V,gömma,elrejt
1235,teilen::V,dela,oszt
1236,teilen::V,dela,megoszt
1237,schicken::V,skicka,küld
1238,bringen::V,bringa,hoz
1239,bringen::V,bringa,visz
1240,hinzufügen::V,tillägga,hozzáad
1241,bekommen::V,få,kap
1242,bekommen::V,få,megkap
1243,bekommen::V,erhålla,kap
1244,bekommen::V,erhålla,megkap
1245,erhalten::V,få,kap
1246,erhalten::V,få,megkap
1247,erhalten::V,erhålla,kap
1248,erhalten::V,erhålla,megkap
1249,nehmen::V,ta,vesz
1250,nehmen::V,taga,vesz
1251,wählen::V,välja,választ
1252,auswählen::V,utvälja,kiválaszt
1253,bewahren::V,bevara,megtart
1254,behindern::V,hindra,akadályoz
1255,behindern::V,hindra,gátol
1256,behindern::V,förhindra,akadályoz
1257,behindern::V,förhindra,gátol
1258,verderben::V,förstöra,elront
1259,beschädigen::V,skada,rongál
1260,zerbrechen::V,bryta isär,eltör
1261,zerbrechen::V,bryta isär,széttör
1262,zerbrechen::V,bryta isär,kettétör
1263,zerbrechen::V,bryta sönder,eltör
1264,zerbrechen::V,bryta sönder,széttör
1265,zerbrechen::V,bryta sönder,kettétör
1266,zerreißen::V,riva sönder,eltép
1267,zerreißen::V,riva sönder,széttép
1268,zerreißen::V,slita sönder,eltép
1269,zerreißen::V,slita sönder,széttép
1270,zerstören::V,förstöra,elpusztít
1271,verbrennen::V,bränna,éget
1272,verbrennen::V,bränna,eléget
1273,verbrennen::V,bränna upp,éget
1274,verbrennen::V,bränna upp,eléget
1275,geben::V,ge,ad
1276,reichen::V,räcka,nyújt
1277,schenken::V,skänka,ajándékoz
1278,versprechen::V,lova,ígér
1279,wünschen::V,önska,kíván
1280,loben::V,lova,dicsér
1281,loben::V,beröma,dicsér
1282,küssen::V,pussa,csókol
1283,wiegen::V,vagga,ringat
1284,zudecken::V,täcka,betakar
1285,wecken::V,väcka,kelt
1286,wecken::V,väcka,ébreszt
1287,zeigen::V,visa,mutat
1288,führen::V,föra,visz
1289,führen::V,föra,vezet
1290,lehren::V,lära,tanít
1291,unterrichten::V,undervisa,tanít
1292,aufziehen::V,uppfostra,felnevel
1293,leiten::V,leda,vezet
1294,leiten::V,leda,vezérel
1295,antreiben::V,driva på,hajt
1296,lassen::V,få att,-tat
1297,lassen::V,få att,-at
1298,einladen::V,bjuda,meghív
1299,einladen::V,inbjuda,meghív
1300,vereinigen::V,förena,egyesít
1301,besuchen::V,besöka,látogat
1302,treffen::V,möta,talál
1303,treffen::V,träffa,talál
1304,sich versammeln::V,församla sig,gyülekezik
1305,sich versammeln::V,församla sig,összegyűlik
1306,spielen::V,leka,játszik
1307,spielen::V,spela,játszik
1308,singen::V,sjunga,énekel
1309,tanzen::V,dansa,táncol
1310,sich trennen::V,skiljas,elválik
1311,verlassen::V,lämna,elhagy
1312,verlassen::V,överge,elhagy
1313,retten::V,rädda,ment
1314,bewachen::V,bevaka,őriz
1315,schützen::V,skydda,óv
1316,schützen::V,skydda,véd
1317,schützen::V,beskydda,óv
1318,schützen::V,beskydda,véd
1319,verteidigen::V,försvara,véd
1320,sich schlagen::V,slåss,verekszik
1321,schießen::V,skjuta,lő
1322,siegen::V,segra,győz
1323,ärgern::V,förarga,bosszant
1324,schlagen::V,slå,üt
1325,schlagen::V,slå,ver
1326,treten::V,sparka,rúg
1327,stechen::V,sticka,döf
1328,stechen::V,sticka,szúr
1329,stoßen::V,stöta,lök
1330,stehlen::V,stjäla,lop
1331,stören::V,störa,zavar
1332,belästigen::V,genera,zaklat
1333,belästigen::V,besvära,zaklat
1334,verbergen::V,dölja,rejt
1335,verbergen::V,dölja,elrejt
1336,täuschen::V,vilseleda,megtéveszt
1337,betrügen::V,bedra,csal
1338,töten::V,döda,öl
1339,wohnen::V,bo,lakik
1340,arbeiten::V,arbeta,dolgozik
1341,sammeln::V,samla,szed
1342,sammeln::V,samla,gyűjt
1343,pflücken::V,plocka,szed
1344,jagen::V,jaga,vadászik
1345,fischen::V,fiska,halászik
1346,fassen::V,fånga,fog
1347,hüten::V,vakta,őriz
1348,hüten::V,vakta,legeltet
1349,treiben::V,driva,hajt
1350,anbinden::V,binda fast,köt
1351,füttern::V,fodra,etet
1352,melken::V,mjölka,fej
1353,hacken::V,hacka,vág
1354,gießen::V,hälla,öntöz
1355,gießen::V,vattna,öntöz
1356,reifen::V,mogna,érik
1357,zubereiten::V,tillaga,elkészít
1358,zubereiten::V,tillreda,elkészít
1359,kochen::V,koka,főz
1360,backen::V,baka,süt
1361,braten::V,steka,süt
1362,umrühren::V,röra om,megkever
1363,stricken::V,sticka,köt
1364,nähen::V,sy,varr
1365,färben::V,färga,fest
1366,reinigen::V,rensa,tisztít
1367,reinigen::V,rengöra,tisztít
1368,waschen::V,tvätta,mos
1369,abwischen::V,torka av,letöröl
1370,spülen::V,spola,mosogat
1371,spülen::V,skölja,mosogat
1372,fegen::V,feja,söpör
1373,kehren::V,sopa,söpör
1374,baden::V,bada,fürdik
1375,sich waschen::V,tvätta sig,mosdik
1376,sich waschen::V,tvätta sig,mosakszik
1377,ausziehen::V,ta av,levesz
1378,anziehen::V,ta på,felölt
1379,anziehen::V,ta på,felvesz
1380,sich anziehen::V,klä på sig,öltözik
1381,sich anziehen::V,klä på sig,felöltözik
1382,kämmen::V,kamma,fésül
1383,schmücken::V,pynta,díszít
1384,schmücken::V,smycka,díszít
1385,sagen::V,säga,mond
1386,sprechen::V,tala,beszél
1387,reden::V,tala,beszél
1388,reden::V,prata,beszél
1389,sich unterhalten::V,prata,beszélget
1390,fragen::V,fråga,kérdez
1391,fragen::V,spörja,kérdez
1392,bitten::V,be,kér
1393,erzählen::V,berätta,mesél
1394,erzählen::V,berätta,elbeszél
1395,mitteilen::V,meddela,közöl
1396,nennen::V,kalla,hív
1397,nennen::V,kalla,nevez
1398,rufen::V,ropa,hív
1399,prahlen::V,pråla,dicsekszik
1400,prahlen::V,skryta,dicsekszik
1401,übersetzen::V,tolka,fordít
1402,übersetzen::V,översätta,fordít
1403,denken::V,tänka,gondol
1404,glauben::V,tro,hisz
1405,bemerken::V,uppmärksamma,észrevesz
1406,bemerken::V,lägga märke till,észrevesz
1407,erkennen::V,känna igen,ráismer
1408,erkennen::V,känna igen,felismer
1409,begreifen::V,begripa,felfog
1410,verstehen::V,förstå,ért
1411,verstehen::V,förstå,megért
1412,lernen::V,lära sig,tanul
1413,lernen::V,lära sig,megtanul
1414,wissen::V,veta,tud
1415,sich erinnern an::V,minnas,emlékszik
1416,sich erinnern an::V,komma ihåg,emlékszik
1417,vergessen::V,glömma,felejt
1418,vergessen::V,glömma,elfelejt
1419,messen::V,mäta,mér
1420,messen::V,mäta,megmér
1421,zählen::V,räkna,számol
1422,zählen::V,räkna,megszámol
1423,rechnen::V,räkna,számít
1424,lesen::V,läsa,olvas
1425,malen::V,måla,fest
1426,zeichnen::V,teckna,rajzol
1427,schreiben::V,skriva,ír
1428,besitzen::V,äga,birtokol
1429,besitzen::V,besitta,birtokol
1430,kaufen::V,köpa,vesz
1431,kaufen::V,köpa,megvesz
1432,verkaufen::V,sälja,elad
1433,bezahlen::V,betala,fizet
1434,bezahlen::V,betala,kifizet
1435,zahlen::V,betala,fizet
1436,zahlen::V,betala,megfizet
1437,beherrschen::V,behärska,ural
1438,ertragen::V,tåla,elbír
1439,ertragen::V,tåla,elvisel
1440,ertragen::V,uthärda,elbír
1441,ertragen::V,uthärda,elvisel
