,Concept_ID,ka,tr
737,hell::A,ნათელი,aydınlık
738,dunkel::A,ბნელი,karanlık
739,schwarz::A,შავი,kara
740,schwarz::A,შავი,siyah
741,weiß::A,თეთრი,ak
742,weiß::A,თეთრი,beyaz
743,rot::A,წითელი,kırmızı
744,gelb::A,ყვითელი,sarı
745,blau::A,ლურჯი,mavi
746,blau::A,ცისფერი,mavi
747,grün::A,მწვანე,yeşil
748,grau::A,რუხი,boz
749,grau::A,ნაცრისფერი,boz
750,bunt::A,ჭრელი,renkli
751,bunt::A,ფერადი,renkli
752,billig::A,იაფი,ucuz
753,teuer::A,ძვირი,pahalı
754,wertvoll::A,ღირსიანი,değerli
755,blind::A,ბრმა,kör
756,taub::A,ყრუ,sağır
757,kräftig::A,ძალავანი,dinç
758,kräftig::A,ძალავანი,kuvvetli
759,stark::A,ძლიერი,güçlü
760,stark::A,ძლიერი,kuvvetli
761,stark::A,ღონიერი,güçlü
762,stark::A,ღონიერი,kuvvetli
763,schwach::A,სუსტი,zayıf
764,schwach::A,სუსტი,güçsüz
765,fett::A,სქელი,şişman
766,schlank::A,გამხდარი,narin
767,hübsch::A,ეშხიანი,güzel
768,hübsch::A,ეშხიანი,sevimli
769,hübsch::A,მშვენიერი,güzel
770,hübsch::A,მშვენიერი,sevimli
771,böse::A,ავი,kötü
772,böse::A,ბოროტი,kötü
773,dumm::A,ბოთე,aptal
774,dumm::A,სულელი,aptal
775,faul::A,ზანტი,tembel
776,faul::A,ზარმაცი,tembel
777,fleißig::A,ბეჯითი,çalışkan
778,fleißig::A,მუყაითი,çalışkan
779,geizig::A,ძუნწი,cimri
780,klug::A,ჭკვიანი,zekî
781,klug::A,ჭკვიანი,akıllı
782,geschickt::A,მარჯვე,becerikli
783,geschickt::A,გაწაფული,becerikli
784,lieb::A,სატრფიალო,sevimli
785,lustig::A,მხიარული,neşeli
786,sanft::A,ალერსიანი,nazik
787,sanft::A,გრძნობიერი,nazik
788,hungrig::A,მშიერი,aç
789,krank::A,სნეული,hasta
790,krank::A,სნეული,rahatsız
791,krank::A,ავადმყოფი,hasta
792,krank::A,ავადმყოფი,rahatsız
793,nackt::A,ტიტველი,çıplak
794,traurig::A,მწუხარე,kederli
795,traurig::A,მწუხარე,üzüntülü
796,traurig::A,სევდიანი,kederli
797,traurig::A,სევდიანი,üzüntülü
798,lebendig::A,ცოცხალი,canlı
799,gut::A,კარგი,iyi
800,schlecht::A,უხეირო,kötü
801,richtig::A,ნამდვილი,doğru
802,schlimm::A,ცუდი,kötü
803,wahr::A,სწორი,doğru
804,wahr::A,სწორი,gerçek
805,wahr::A,ჭეშმარიტი,doğru
806,wahr::A,ჭეშმარიტი,gerçek
807,alt::A,ძველი,eski
808,neu::A,ახალი,yeni
809,ehemalig::A,ყოფილი,önceki
810,alt[Lebewesen]::A,ბებერი,yaşlı
811,jung::A,ნორჩი,genç
812,jung::A,ახალგაზრდა,genç
813,arm::A,ღარიბი,fakir
814,reich::A,მდიდარი,zengin
815,bekannt::A,ცნობილი,bilinen
816,berühmt::A,გამოჩენილი,ünlü
817,berühmt::A,გამოჩენილი,meşhur
818,fremd::A,უცხო,yabancı
819,fremd::A,გარეშე,yabancı
820,verschieden::A,სხვაგვარი,ayrı
821,verschieden::A,სხვაგვარი,farklı
822,nah::A,ახლო,yakın
823,nah::A,ახლო,bitişik
824,fern::A,შორი,uzak
825,fern::A,შორეული,uzak
826,linker::A,მარცხენა,sol
827,rechter::A,მარჯვენა,sağ
828,anderer::A,სხვა,diğer
829,erster::A,პირველი,ilk
830,erster::A,პირველი,birinci
831,zweiter::A,მეორე,ikinci
832,dritter::A,მესამე,üçüncü
833,letzter::A,ბოლო,son
834,letzter::A,ბოლო,sonuncu
835,letzter::A,უკანასკნელი,son
836,letzter::A,უკანასკნელი,sonuncu
837,allein::ADV,მარტო,yalnız
838,allein::ADV,მარტო,tek başına
839,auf einmal::ADV,ერთდროულად,birden
840,zusammen::ADV,ერთად,beraber
841,zusammen::ADV,ერთად,birlikte
842,lange::ADV,დიდხანს,çok
843,lange::ADV,დიდხანს,uzun
844,plötzlich::ADV,მოულოდნელად,ansızın
845,plötzlich::ADV,მოულოდნელად,birdenbire
846,sofort::ADV,ახლავე,hemen
847,sofort::ADV,ახლავე,derhal
848,später::ADV,მოგვიანებით,daha sonra
849,jetzt::ADV,ახლა,şimdi
850,heute::ADV,დღეს,bugün
851,morgen::ADV,ხვალ,yarın
852,bald::ADV,მალე,yakında
853,dann::ADV,მერე,sonra
854,gestern::ADV,გუშინ,dün
855,einst::ADV,ოდესღაც,eskiden
856,damals::ADV,მაშინ,o zamanlar
857,danach::ADV,მერმე,sonradan
858,danach::ADV,მერმე,ondan sonra
859,danach::ADV,შემდეგ,sonradan
860,danach::ADV,შემდეგ,ondan sonra
861,vorher::ADV,ადრე,önce
862,vorher::ADV,ადრე,önceden
863,vorher::ADV,წინათ,önce
864,vorher::ADV,წინათ,önceden
865,zuerst::ADV,ჯერ,ilk önce
866,einmal::ADV,ერთხელ,bir defa
867,manchmal::ADV,ხან,bazan
868,manchmal::ADV,ზოგჯერ,bazan
869,oft::ADV,ხშირად,sık sık
870,oft::ADV,ხშირად,çok defa
871,immer::ADV,მუდამ,daima
872,immer::ADV,მუდამ,her zaman
873,immer::ADV,ყოველთვის,daima
874,immer::ADV,ყოველთვის,her zaman
875,niemals::ADV,არასდროს,asla değil
876,niemals::ADV,არასდროს,hiçbir zaman
877,hier::ADV,აქ,burada
878,hierhin::ADV,აქეთ,buraya
879,von hier::ADV,აქედან,buradan
880,dort::ADV,იქ,orada
881,dort::ADV,იქ,şurada
882,dorthin::ADV,იქით,oraya
883,dorthin::ADV,იქით,şuraya
884,geradeaus::ADV,პირდაპირ,doğru
885,vorwärts::ADV,წინ,ileri
886,rückwärts::ADV,უკან,geri
887,zurück::ADV,უკანვე,geriye
888,unten::ADV,დაბლა,aşağıda
889,unten::ADV,ქვევით,aşağıda
890,hinab::ADV,ძირს,aşağıya
891,oben::ADV,ზემოთ,yukarıda
892,hinauf::ADV,ზევით,yukarı
893,hinauf::ADV,ზევით,yukarıya
894,überall::ADV,ყველგან,her yerde
895,nicht::ADV,არ,-mi-
896,nicht::ADV,არ,değil
897,ein wenig::ADV,ცოტა,biraz
898,kaum::ADV,ძლივს,dar
899,kaum::ADV,ძლივს,hemen hemen değil
900,sehr::ADV,მეტად,pek
901,sehr::ADV,მეტად,gayet
902,sehr::ADV,ძალიან,pek
903,sehr::ADV,ძალიან,gayet
904,so::ADV,ისე,öyle
905,so::ADV,ისე,böyle
906,noch::ADV,ჯერ,hâlâ
907,noch::ADV,ჯერ,henüz
908,nur::ADV,მხოლოდ,ancak
909,nur::ADV,მხოლოდ,yalnız
910,schon::ADV,უკვე,çoktan
911,wieder::ADV,ისევ,tekrar
912,wieder::ADV,ისევ,yeniden
913,wieder::ADV,კიდევ,tekrar
914,wieder::ADV,კიდევ,yeniden
915,vergebens::ADV,ამაოდ,boşuna
916,vergebens::ADV,ტყუილად,boşuna
917,vor::PRP,წინ,önünde
918,hinter::PRP,უკან,arkasında
919,hinter::PRP,მიღმა,arkasında
920,unter::PRP,ქვეშ,altında
921,unter::PRP,ქვევით,altında
922,durch::PRP,გავლით,sayesinde
923,durch::PRP,გავლით,ortasından
924,neben::PRP,გვერდით,yanında
925,zwischen::PRP,შუა,arasında
926,zwischen::PRP,შორის,arasında
927,wegen::PRP,გამო,dolayı
928,wegen::PRP,შედეგად,dolayı
929,dies::PRN,ეს,bu
930,das::PRN,ეგ,o
931,das::PRN,ეგ,şu
932,alles::PRN,ყველაფერი,hepsi
933,alles::PRN,ყველაფერი,her şey
934,ich::PRN,მე,ben
935,du::PRN,შენ,sen
936,er::PRN,ის,o
937,er::PRN,იგი,o
938,wir::PRN,ჩვენ,biz
939,ihr::PRN,თქვენ,siz
940,sie::PRN,ისინი,onlar
941,was::FPRN,რა,ne
942,wer::FPRN,ვინ,kim
943,wo::FADV,სად,nerede
944,wohin::FADV,საით,nereye
945,wie::FADV,როგორ,nasıl
946,warum::FADV,რაზე,neden
947,warum::FADV,რატომ,neden
948,wieviel::FNUM,რამდენი,kaç
949,wieviel::FNUM,რამდენი,ne kadar
950,eins::NUM,ერთი,bir
951,zwei::NUM,ორი,iki
952,drei::NUM,სამი,üç
953,vier::NUM,ოთხი,dört
954,fünf::NUM,ხუთი,beş
955,sechs::NUM,ექვსი,altı
956,sieben::NUM,შვიდი,yedi
957,acht::NUM,რვა,sekiz
958,neun::NUM,ცხრა,dokuz
959,zehn::NUM,ათი,on
960,elf::NUM,თერთმეტი,on bir
961,zwölf::NUM,თორმეტი,on iki
962,zwanzig::NUM,ოცი,yirmi
963,dreißig::NUM,ოცდაათი,otuz
964,vierzig::NUM,ორმოცი,kırk
965,fünfzig::NUM,ორმოცდაათი,elli
966,sechzig::NUM,სამოცი,altmış
967,siebzig::NUM,სამოცდაათი,yetmiş
968,achtzig::NUM,ოთხმოცი,seksen
969,neunzig::NUM,ოთხმოცდაათი,doksan
970,hundert::NUM,ასი,yüz
971,tausend::NUM,ათასი,bin
972,und::CNJ,და,ve
973,und::CNJ,და,ile
974,oder::CNJ,ან,ya
975,oder::CNJ,ან,yahut
976,stehen::V,დგას,durmak
977,sitzen::V,ზის,oturmak
978,liegen::V,აწევს,yatmak
979,hängen::V,კიდია,asılı olmak
980,werden::V,გახდება,olmak
981,werden::V,გახდება,olunmak
982,passieren::V,მოხდება,olmak
983,beginnen::V,იწყება,başlamak
984,enden::V,გათავდება,bitmek
985,enden::V,გათავდება,sona ermek
986,wechseln::V,იცვლება,değişmek
987,aufgehen[Sonne]::V,ამოდის,doğmak
988,untergehen[Sonne]::V,ჩადის,batmak
989,scheinen[Sonne]::V,ანათებს,parlamak
990,donnern::V,ქუხს,gök gürlemek
991,wehen::V,ქრის,esmek
992,wehen::V,დაუბერავს,esmek
993,strömen::V,იღვრება,akmak
994,fließen::V,დის,akmak
995,fließen::V,მიედინება,akmak
996,sich drehen::V,ტრიალებს,dönmek
997,schwanken::V,ირხევა,sallanmak
998,schwingen::V,ირხევა,titremek
999,fallen::V,დავარდება,düşmek
1000,brennen::V,იწვის,yanmak
1001,rauchen::V,ბოლავს,tütmek
1002,rauchen::V,აბოლებს,tütmek
1003,regnen::V,წვიმს,yağmak
1004,gefrieren::V,იყინება,donmak
1005,tauen::V,დნება,erimek
1006,schmelzen::V,დნება,erimek
1007,trocknen::V,გაშრება,kurumak
1008,sieden::V,დუღს,kaynamak
1009,faulen::V,ლპება,çürümek
1010,verfaulen::V,ლპება,çürümek
1011,reißen::V,დაიხევა,yırtılmak
1012,versinken::V,ეფლობა,batmak
1013,versinken::V,ჩაიძირება,batmak
1014,vergehen::V,გადის,geçmek
1015,erscheinen::V,გამოჩნდება,görünmek
1016,verschwinden::V,გააქრება,kaybolmak
1017,verschwinden::V,დაიკარგება,kaybolmak
1018,sinken::V,დაიწევს,inmek
1019,abnehmen::V,შემცირდება,azalmak
1020,zunehmen::V,გასუქდება,artmak
1021,zunehmen::V,გასუქდება,çoğalmak
1022,steigen::V,მოიმატებს,artmak
1023,steigen::V,მოიმატებს,yükselmek
1024,wachsen::V,იზრდება,büyümek
1025,wachsen::V,იზრდება,gelişmek
1026,wachsen::V,მრავლდება,büyümek
1027,wachsen::V,მრავლდება,gelişmek
1028,glänzen::V,ბრწყინავს,parlamak
1029,funkeln::V,კაშკაშებს,parıldamak
1030,lärmen::V,ხმაურობს,gürültü yapmak
1031,läuten::V,დარეკავს,çalmak
1032,klingeln::V,დარეკავს,zil çalmak
1033,klirren::V,დააწკარუნებს,şakırdamak
1034,klirren::V,დააწკარუნებს,zangırdamak
1035,brausen::V,ბობოქრობს,köpürmek
1036,brausen::V,ბობოქრობს,kükremek
1037,rauschen::V,შრიალებს,fışırdamak
1038,klingen::V,ხმას გამოსცემს,tınlamak
1039,bellen::V,უყეფს,havlamak
1040,heulen::V,ღმუის,ulumak
1041,blasen::V,დაუბერავს,üflemek
1042,pfeifen::V,უსტვენს,düdük çalmak
1043,schreien::V,ყვირის,bağırmak
1044,schreien::V,ყვირის,haykırmak
1045,stöhnen::V,კვნესის,inlemek
1046,zittern::V,აძაგძაგებს,titremek
1047,leben::V,ცოცხლობს,yaşamak
1048,leben::V,ცოცხლობს,hayatta olmak
1049,geboren werden::V,იშვება,doğmak
1050,geboren werden::V,იბადება,doğmak
1051,atmen::V,სუნთქავს,solunmak
1052,atmen::V,სუნთქავს,nefes almak
1053,trinken::V,სვამს,içmek
1054,trinken::V,დალევს,içmek
1055,essen::V,შეჭამს,yemek
1056,schlucken::V,ყლაპავს,yutmak
1057,müde werden::V,დაიქანცება,yorulmak
1058,einschlafen::V,დაიძინებს,uykuya dalmak
1059,schlafen::V,სძინავს,uyumak
1060,aufwachen::V,გაიღვიძებს,uyanmak
1061,aufstehen::V,ადგება,kalkmak
1062,aufstehen::V,ადგება,yataktan kalkmak
1063,sich erholen::V,დაისვენებს,dinlenmek
1064,krank werden::V,ავად გახდება,hastalanmak
1065,krank sein::V,ავადმყოფობს,hasta olmak
1066,schmerzen::V,სტკივა,ağrımak
1067,husten::V,ახველებს,öksürmek
1068,genesen::V,მორჩება,şifa bulmak
1069,sterben::V,კვდება,ölmek
1070,sterben::V,კვდება,vefat etmek
1071,umkommen::V,დაიღუპება,ölmek
1072,sich bewegen::V,იძვრის,hareket etmek
1073,sich bewegen::V,მოძრაობს,hareket etmek
1074,sich rühren::V,გაინძრევა,kımıldanmak
1075,sich erheben::V,ადგება,kalkmak
1076,sich erheben::V,ადგება,ayağa kalkmak
1077,sich setzen::V,დაჯდება,oturmak
1078,hinfallen::V,დაეცემა,yere düşmek
1079,laufen::V,დადის,yürümek
1080,schreiten::V,აბიჯებს,yürümek
1081,schreiten::V,აბიჯებს,adım atmak
1082,spazierengehen::V,დასეირნობს,gezmek
1083,spazierengehen::V,დასეირნობს,dolaşmak
1084,eilen::V,მიიჩქარის,seğirtmek
1085,sich beeilen::V,აჩქარდება,acele etmek
1086,sausen::V,მიქრის,hızla gitmek
1087,rennen::V,დარბის,koşmak
1088,springen::V,ხტის,atlamak
1089,springen::V,ხტის,sıçramak
1090,klettern::V,ძვრება,tırmanmak
1091,schaukeln::V,ქანაობს,sallanmak
1092,kriechen::V,დაბობღავს,sürünmek
1093,schwimmen::V,ცურავს,yüzmek
1094,tauchen::V,ჩაიძირება,dalmak
1095,rudern::V,ნიჩაბს უსვამს,kürek çekmek
1096,fahren::V,დადის,gitmek
1097,fahren::V,მგზავრობს,gitmek
1098,fliegen::V,იფრენს,uçmak
1099,fliegen::V,გაფრინდება,uçmak
1100,gehen::V,მიდის,gitmek
1101,weggehen::V,წამოდის,gitmek
1102,abfahren::V,მიემგზავრება,kalkmak
1103,anhalten::V,ჩერდება,durmak
1104,hineingehen::V,შედის,içeri girmek
1105,eintreten::V,შედის,girmek
1106,kommen::V,მოდის,gelmek
1107,ankommen::V,ჩადის,varmak
1108,zurückkommen::V,დაბრუნდება,dönmek
1109,bleiben::V,დარჩება,kalmak
1110,warten::V,ელოდება,beklemek
1111,erwarten::V,ელის,beklemek
1112,erwarten::V,დაიცდის,beklemek
1113,suchen::V,ეძებს,aramak
1114,suchen::V,მოძებნის,aramak
1115,finden::V,მიაგნებს,bulmak
1116,finden::V,გამოძებნის,bulmak
1117,versuchen::V,ცდის,denemek
1118,versuchen::V,ცდილობს,denemek
1119,vorbereiten::V,მოამზადებს,hazırlamak
1120,lieben::V,უყვარს,sevmek
1121,mögen::V,ეტრფის,beğenmek
1122,lachen::V,იცინის,gülmek
1123,rühren::V,გულს აუჩუყებს,dokunmak
1124,rühren::V,გულს აუჩუყებს,duygulandırmak
1125,weinen::V,ტირის,ağlamak
1126,schimpfen::V,შეიგინება,küfretmek
1127,sich ärgern::V,გაბრაზობს,kızmak
1128,sich fürchten::V,შიშობს,korkmak
1129,fürchten::V,ფრთხილობს,korkmak
1130,fliehen::V,გაიქცევა,kaçmak
1131,flüchten::V,გაიქცევა,kaçmak
1132,sehen::V,ხედავს,görmek
1133,anschauen::V,ნახავს,seyretmek
1134,ansehen::V,უყურებს,bakmak
1135,hören::V,ისმენს,duymak
1136,hören::V,ისმენს,işitmek
1137,zuhören::V,მოისმენს,dinlemek
1138,probieren::V,გასინჯავს,denemek
1139,probieren::V,გასინჯავს,tadına bakmak
1140,riechen::V,ყნოსავს,kokusunu almak
1141,fühlen::V,გრძნობს,duymak
1142,fühlen::V,გრძნობს,hissetmek
1143,scheinen::V,ეჩვენება,görünmek
1144,zu sehen sein::V,მოჩანს,görünmek
1145,vernehmen::V,გაიგებს,haber almak
1146,frieren::V,იყინება,üşümek
1147,tun::V,აკეთებს,etmek
1148,tun::V,აკეთებს,yapmak
1149,können::V,შეიძლება,bilmek
1150,wollen::V,უნდა,istemek
1151,anfangen::V,დაიწყებს,başlamak
1152,beenden::V,ამთავრებს,bitirmek
1153,aufhören::V,შეწყვეტს,bitmek
1154,gelingen::V,მოახერხებს,başarmak
1155,geraten::V,გამოდის,düşmek
1156,öffnen::V,გახსნის,açmak
1157,schließen::V,ხურავს,kapamak
1158,schließen::V,დაკეტავს,kapamak
1159,stellen::V,დადგამს,koymak
1160,setzen::V,დასვამს,koymak
1161,setzen::V,დასვამს,oturtmak
1162,legen::V,დადებს,koymak
1163,legen::V,დადებს,yatırmak
1164,berühren::V,შეახებს,dokunmak
1165,berühren::V,მიაკარებს,dokunmak
1166,verbinden::V,შეაერთებს,bağlamak
1167,verbinden::V,შეაერთებს,birleştirmek
1168,bedecken::V,გადააფარებს,örtmek
1169,bedecken::V,გადააფარებს,kaplamak
1170,aufhängen::V,დაკიდებს,asmak
1171,anzünden::V,დაანთებს,yakmak
1172,anzünden::V,დაანთებს,ateşlemek
1173,anzünden::V,მოუკიდებს,yakmak
1174,anzünden::V,მოუკიდებს,ateşlemek
1175,aufheben::V,აიღებს,kaldırmak
1176,aufheben::V,აიყვანს,kaldırmak
1177,zurücklassen::V,დატოვებს,geride bırakmak
1178,verlieren::V,დაკარგავს,yitirmek
1179,verlieren::V,დაკარგავს,kaybetmek
1180,fallen lassen::V,გაუვარდება,düşürmek
1181,machen::V,გააკეთებს,yapmak
1182,machen::V,გამოიწვევს,yapmak
1183,herstellen::V,დაამზადებს,yapmak
1184,herstellen::V,დაამზადებს,imal etmek
1185,bauen::V,ააშენებს,kurmak
1186,bauen::V,ააშენებს,inşa etmek
1187,reparieren::V,შეაკეთებს,onarmak
1188,reparieren::V,შეაკეთებს,tamir etmek
1189,reparieren::V,გაარემონტებს,onarmak
1190,reparieren::V,გაარემონტებს,tamir etmek
1191,verbessern::V,გამოაკეთებს,düzeltmek
1192,verbessern::V,გააუმჯობესებს,düzeltmek
1193,ändern::V,შეცვლის,değiştirmek
1194,graben::V,თხრის,kazmak
1195,beugen::V,ხრის,eğmek
1196,biegen::V,გაღუნავს,bükmek
1197,drehen::V,ატრიალებს,çevirmek
1198,drehen::V,ატრიალებს,döndürmek
1199,wenden::V,მოაბრუნებს,çevirmek
1200,umdrehen::V,შეატრიალებს,çevirmek
1201,heben::V,ასწევს,kaldırmak
1202,hochheben::V,აიყვანს,yukarı kaldırmak
1203,ergreifen::V,სტაცებს,tutmak
1204,ergreifen::V,სტაცებს,yakalamak
1205,halten::V,უჭირავს,tutmak
1206,drücken::V,დააწვება,sıkmak
1207,schieben::V,მისწევს,itmek
1208,schieben::V,მისწევს,sürmek
1209,kratzen::V,მოფხანს,kaşımak
1210,lecken::V,ლოკავს,yalamak
1211,beißen::V,უკბენს,ısırmak
1212,abreißen::V,გლეჯს,koparmak
1213,abreißen::V,მოწყვეტს,koparmak
1214,abschneiden::V,გაჭრის,keserek ayırmak
1215,binden::V,შეკრავს,bağlamak
1216,binden::V,გადააბამს,bağlamak
1217,stecken::V,ჩაასობს,sokmak
1218,brechen::V,მოიტეხს,kırmak
1219,klopfen::V,აკაკუნებს,çalmak
1220,hauen::V,ლეწავს,vurmak
1221,kleben::V,წებავს,yapıştırmak
1222,kleben::V,დააწებებს,yapıştırmak
1223,reiben::V,დაზელს,ovmak
1224,reiben::V,დაზელს,sürtmek
1225,streichen::V,უსვამს,sürmek
1226,schleifen::V,ლესავს,bilemek
1227,schneiden::V,გაჭრის,kesmek
1228,rütteln::V,არხევს,sallamak
1229,schütteln::V,არყევს,sarsmak
1230,schütteln::V,არყევს,çalkamak
1231,schütteln::V,ანძრევს,sarsmak
1232,schütteln::V,ანძრევს,çalkamak
1233,schwenken::V,აქნევს,sallamak
1234,schütten::V,ღვრის,dökmek
1235,schütten::V,ღვრის,akıtmak
1236,schütten::V,დააქცევს,dökmek
1237,schütten::V,დააქცევს,akıtmak
1238,füllen::V,გაავსებს,doldurmak
1239,einwickeln::V,შეახვევს,sarmak
1240,tragen::V,მიიტანს,taşımak
1241,schleppen::V,მიათრევს,sürüklemek
1242,ziehen::V,წევს,çekmek
1243,ziehen::V,ათრევს,çekmek
1244,aufbewahren::V,შეინახავს,saklamak
1245,werfen::V,ისვრის,atmak
1246,fangen::V,დაიჭერს,tutmak
1247,fangen::V,დაიჭერს,yakalamak
1248,packen::V,სტაცებს,tutmak
1249,packen::V,სტაცებს,yakalamak
1250,verstecken::V,მალავს,saklamak
1251,teilen::V,დაყოფს,bölmek
1252,teilen::V,დაყოფს,ayırmak
1253,schicken::V,გაგზავნის,yollamak
1254,schicken::V,გაგზავნის,göndermek
1255,bringen::V,მოიტანს,getirmek
1256,hinzufügen::V,დაამატებს,katmak
1257,hinzufügen::V,დაამატებს,eklemek
1258,bekommen::V,ამოიღებს,almak
1259,bekommen::V,ამოიღებს,eline geçmek
1260,erhalten::V,იღებს,almak
1261,nehmen::V,აიღებს,almak
1262,wählen::V,გადაარჩევს,seçmek
1263,auswählen::V,ამოარჩევს,seçmek
1264,auswählen::V,ამოარჩევს,ayırmak
1265,bewahren::V,ინარჩუნებს,korumak
1266,behindern::V,აბრკოლებს,engellemek
1267,behindern::V,გააძნელებს,engellemek
1268,verderben::V,გააფუჭებს,bozmak
1269,beschädigen::V,დააზიანებს,zedelemek
1270,beschädigen::V,დააზიანებს,ziyan vermek
1271,zerbrechen::V,დაამტვრევს,kırmak
1272,zerreißen::V,გახევს,yırtmak
1273,zerstören::V,მოსპობს,yıkmak
1274,zerstören::V,მოსპობს,tahrip etmek
1275,zerstören::V,დაანგრევს,yıkmak
1276,zerstören::V,დაანგრევს,tahrip etmek
1277,verbrennen::V,დაწვავს,yakmak
1278,geben::V,აძლევს,vermek
1279,reichen::V,მიაწოდებს,uzatmak
1280,schenken::V,აჩუქებს,hediye etmek
1281,versprechen::V,აღუთქვამს,vaat etmek
1282,wünschen::V,უსურვებს,kutlamak
1283,loben::V,აქებს,övmek
1284,loben::V,ამკობს,övmek
1285,küssen::V,აკოცებს,öpmek
1286,wiegen::V,არხევს,sallamak
1287,zudecken::V,გადახურავს,örtmek
1288,wecken::V,გააღვიძებს,uyandırmak
1289,zeigen::V,დაანახვებს,göstermek
1290,führen::V,მიჰყავს,gezdirmek
1291,führen::V,მიჰყავს,yol göstermek
1292,lehren::V,ასწავლის,okutmak
1293,lehren::V,ასწავლის,öğretmek
1294,unterrichten::V,ასწავლის,öğretmek
1295,aufziehen::V,აღზრდის,yetiştirmek
1296,leiten::V,აწარმოებს,yönetmek
1297,leiten::V,აწარმოებს,idare etmek
1298,leiten::V,ხელმძღვანელობს,yönetmek
1299,leiten::V,ხელმძღვანელობს,idare etmek
1300,antreiben::V,დააჩქარებს,teşvik etmek
1301,lassen::V,ა--ინებს,-tırmak
1302,einladen::V,მოიპატიჟებს,davet etmek
1303,vereinigen::V,შეაერთებს,birleştirmek
1304,besuchen::V,სანახავად მიდის,uğramak
1305,besuchen::V,სანახავად მიდის,ziyaret etmek
1306,besuchen::V,სანახავად მიდის,görmeye gitmek
1307,treffen::V,შეხვდება,rastlamak
1308,treffen::V,შეხვდება,isabet etmek
1309,sich versammeln::V,შეიკრიბება,toplanmak
1310,spielen::V,ეთამაშება,oynamak
1311,singen::V,მღერის,söylemek
1312,singen::V,მღერის,şarkı söylemek
1313,tanzen::V,ცეკვავს,oynamak
1314,tanzen::V,ცეკვავს,dans etmek
1315,sich trennen::V,მოშორდება,ayrılmak
1316,verlassen::V,მიატოვებს,bırakmak
1317,verlassen::V,მიატოვებს,terk etmek
1318,retten::V,იხსნის,kurtarmak
1319,retten::V,გადაარჩენს,kurtarmak
1320,bewachen::V,დარაჯობს,gözetmek
1321,bewachen::V,უთვალთვალებს,gözetmek
1322,schützen::V,დაიფარავს,korumak
1323,verteidigen::V,დაიცავს,savunmak
1324,sich schlagen::V,იჩხუბებს,dövüşmek
1325,schießen::V,ისვრის,ateş etmek
1326,siegen::V,გაიმარჯვებს,yenmek
1327,ärgern::V,აჯავრებს,kızdırmak
1328,schlagen::V,ცემს,dövmek
1329,treten::V,პანღურს ამოჰკრავს,tepmek
1330,stechen::V,სჩხვლეტს,sokmak
1331,stechen::V,სჩხვლეტს,batırmak
1332,stoßen::V,დაეჯახება,itmek
1333,stehlen::V,ქურდობს,çalmak
1334,stehlen::V,მოიპარავს,çalmak
1335,stören::V,შეაწუხებს,bozmak
1336,stören::V,შეაწუხებს,etkilemek
1337,belästigen::V,მობეზრდება,rahatsız etmek
1338,verbergen::V,დამალავს,saklamak
1339,täuschen::V,შეცდებს,aldatmak
1340,betrügen::V,მოატყუებს,aldatmak
1341,betrügen::V,მოატყუებს,dolandırmak
1342,töten::V,მოკლავს,öldürmek
1343,wohnen::V,ცხოვრობს,oturmak
1344,wohnen::V,ბინადრობს,oturmak
1345,arbeiten::V,მუშაობს,çalışmak
1346,sammeln::V,შეკრებს,toplamak
1347,pflücken::V,კრეფს,koparmak
1348,jagen::V,ნადირობს,avlanmak
1349,fischen::V,თევზაობს,balık tutmak
1350,fassen::V,დააჭერს,tutmak
1351,fassen::V,დააჭერს,yakalamak
1352,hüten::V,მწყემსავს,otlatmak
1353,treiben::V,მიერეკება,gütmek
1354,anbinden::V,მიაბამს,bağlamak
1355,füttern::V,აჭმევს,beslemek
1356,melken::V,წველის,sağmak
1357,hacken::V,კეპავს,yarmak
1358,gießen::V,რწყავს,sulamak
1359,reifen::V,მწიფდება,olgunlaşmak
1360,zubereiten::V,მოამზადებს,hazırlamak
1361,kochen::V,მოხარშავს,pişirmek
1362,kochen::V,მოხარშავს,kaynatmak
1363,backen::V,გამოაცხობს,pişirmek
1364,backen::V,გამოაცხობს,fırında pişirmek
1365,braten::V,შეწვავს,kızartmak
1366,umrühren::V,შეურევს,karıştırmak
1367,umrühren::V,გათქვეფს,karıştırmak
1368,stricken::V,ქსოვს,örmek
1369,nähen::V,გაკერავს,dikmek
1370,färben::V,შეღებავს,boyamak
1371,reinigen::V,გაწმენდს,temizlemek
1372,reinigen::V,გასუფთავებს,temizlemek
1373,waschen::V,გარეცხავს,yıkamak
1374,abwischen::V,წაშლის,silmek
1375,spülen::V,გაავლებს,çalkamak
1376,fegen::V,დაბლანდავს,süpürmek
1377,kehren::V,დაგვის,süpürmek
1378,baden::V,ბანაობს,yıkanmak
1379,baden::V,ბანაობს,banyo yapmak
1380,sich waschen::V,იბანება,yıkanmak
1381,ausziehen::V,გაიხდის,çıkarmak
1382,anziehen::V,ჩაიცვამს,giymek
1383,sich anziehen::V,ჩაიცვამს,giyinmek
1384,kämmen::V,დავარცხნის,taramak
1385,schmücken::V,მორთავს,süslemek
1386,sagen::V,იტყვის,demek
1387,sagen::V,იტყვის,söylemek
1388,sprechen::V,ლაპარაკობს,konuşmak
1389,reden::V,საუბრობს,konuşmak
1390,sich unterhalten::V,ბაასობს,sohbet etmek
1391,sich unterhalten::V,მუსაიფობს,sohbet etmek
