,Concept_ID,vep,fi
817,nur::ADV,järg,vain
818,nur::ADV,järg,ainoastaan
819,nur::ADV,vaiše,vain
820,nur::ADV,vaiše,ainoastaan
821,schon::ADV,jo,jo
822,wieder::ADV,möst,taas
823,wieder::ADV,möst,jälleen
824,vergebens::ADV,uhtei,turhaan
825,vor::PRP,edes,edessä
826,hinter::PRP,taga,takana
827,unter::PRP,al,alla
828,durch::PRP,läbi,läpi
829,durch::PRP,läbi,kautta
830,durch::PRP,kal't,läpi
831,durch::PRP,kal't,kautta
832,neben::PRP,rindal,vieressä
833,zwischen::PRP,keskes,välillä
834,wegen::PRP,tagut,takia
835,wegen::PRP,tagut,vuoksi
836,dies::PRN,nece,tämä
837,das::PRN,se,se
838,alles::PRN,kaik,kaikki
839,ich::PRN,minä,minä
840,du::PRN,sinä,sinä
841,er::PRN,hän,hän
842,wir::PRN,mö,me
843,ihr::PRN,tö,te
844,sie::PRN,hö,he
845,was::FPRN,mi,mikä
846,wer::FPRN,ken,ken
847,wer::FPRN,ken,kuka
848,wo::FADV,kus,missä
849,wohin::FADV,kuna,mihin
850,wie::FADV,kut,miten
851,wie::FADV,kut,kuinka
852,wie::FADV,mit',miten
853,wie::FADV,mit',kuinka
854,warum::FADV,mikš,miksi
855,wieviel::FNUM,äjak,paljonko
856,wieviel::FNUM,äjak,kuinka paljon
857,wieviel::FNUM,kuverz',paljonko
858,wieviel::FNUM,kuverz',kuinka paljon
859,eins::NUM,üks',yksi
860,zwei::NUM,kaks',kaksi
861,drei::NUM,koume,kolme
862,vier::NUM,nel'l',neljä
863,fünf::NUM,viž,viisi
864,sechs::NUM,kuz',kuusi
865,sieben::NUM,seičeme,seitsemän
866,acht::NUM,kahesa,kahdeksan
867,neun::NUM,ühesa,yhdeksän
868,zehn::NUM,kümne,kymmenen
869,elf::NUM,üks'toštkümne,yksitoista
870,zwölf::NUM,kaks'toštkümne,kaksitoista
871,zwanzig::NUM,kaks'kümne,kaksikymmentä
872,dreißig::NUM,koumekümne,kolmekymmentä
873,vierzig::NUM,nel'l'kümne,neljäkymmentä
874,fünfzig::NUM,vižkümne,viisikymmentä
875,sechzig::NUM,kuz'kümne,kuusikymmentä
876,siebzig::NUM,seičemekümne,seitsemänkymmentä
877,achtzig::NUM,kahesakümne,kahdeksankymmentä
878,neunzig::NUM,ühesakümne,yhdeksänkymmentä
879,hundert::NUM,sada,sata
880,tausend::NUM,tuha,tuhat
881,und::CNJ,i,ja
882,und::CNJ,da,ja
883,oder::CNJ,vai,tai
884,stehen::V,seišta,seisoa
885,sitzen::V,ištta,istua
886,liegen::V,venuda,maata
887,hängen::V,ripta,riippua
888,werden::V,lindä,tulla
889,werden::V,lindä,joutua
890,werden::V,tehtas,tulla
891,werden::V,tehtas,joutua
892,passieren::V,ozaitas,sattua
893,passieren::V,ozaitas,tapahtua
894,beginnen::V,augotadas,alkaa
895,enden::V,loptas,loppua
896,enden::V,loptas,päättyä
897,wechseln::V,vajehtadas,vaihtua
898,wechseln::V,vajehtadas,vaihdella
899,aufgehen[Sonne]::V,nousta,nousta
900,untergehen[Sonne]::V,lasktas,laskea
901,scheinen[Sonne]::V,paštta,paistaa
902,donnern::V,juraita,jyristä
903,wehen::V,dölta,tuulla
904,wehen::V,dölta,puhaltaa
905,wehen::V,puhuda,tuulla
906,wehen::V,puhuda,puhaltaa
907,strömen::V,valadas,virrata
908,fließen::V,valuda,valua
909,fließen::V,valuda,juosta
910,sich drehen::V,punotas,pyöriä
911,schwanken::V,čibuda,horjua
912,schwingen::V,čibuda,heilua
913,schwingen::V,čibuda,värähdellä
914,fallen::V,langeta,pudota
915,fallen::V,langeta,langeta
916,brennen::V,pallada,palaa
917,rauchen::V,savustada,savuta
918,regnen::V,vihmda,sataa
919,gefrieren::V,jäduda,jäätyä
920,gefrieren::V,kül'mdä,jäätyä
921,tauen::V,sulada,sulaa
922,schmelzen::V,sulada,sulaa
923,trocknen::V,kuida,kuivua
924,trocknen::V,kuivehtuda,kuivua
925,sieden::V,kehuda,kiehua
926,faulen::V,hapata,mädätä
927,faulen::V,traudäs,mädätä
928,verfaulen::V,hapata,mädätä
929,verfaulen::V,hapata,mädäntyä
930,reißen::V,rebita,revetä
931,versinken::V,upota,upota
932,versinken::V,upota,vajota
933,vergehen::V,mända,kulua
934,erscheinen::V,ozutadas,ilmestyä
935,verschwinden::V,hajeta,kadota
936,sinken::V,väheta,vajota
937,sinken::V,lasktas,vajota
938,abnehmen::V,peneta,vähetä
939,zunehmen::V,ližaduda,kasvaa
940,zunehmen::V,ližaduda,lisääntyä
941,steigen::V,nousta,nousta
942,wachsen::V,kazda,kasvaa
943,glänzen::V,loštta,kiiltää
944,funkeln::V,hoštta,kipinöidä
945,lärmen::V,robaita,meluta
946,läuten::V,judaita,soida
947,klingeln::V,kelotada,soida
948,klirren::V,biraita,kalista
949,brausen::V,bruncta,kohista
950,rauschen::V,šobaita,kohista
951,klingen::V,heläita,soida
952,bellen::V,nutta,haukkua
953,heulen::V,ulaita,ulvoa
954,blasen::V,puhuda,puhaltaa
955,pfeifen::V,pistta,viheltää
956,pfeifen::V,vihelta,viheltää
957,schreien::V,kirkta,kirkua
958,schreien::V,kidastada,kirkua
959,stöhnen::V,ohkta,voihkia
960,stöhnen::V,voivotada,voihkia
961,zittern::V,säraita,vapista
962,leben::V,eläda,elää
963,geboren werden::V,sünduda,syntyä
964,atmen::V,henktä,hengittää
965,trinken::V,joda,juoda
966,essen::V,söda,syödä
967,schlucken::V,lainata,niellä
968,müde werden::V,väzuda,uupua
969,müde werden::V,šuštuda,uupua
970,einschlafen::V,uinota,uinahtaa
971,schlafen::V,magata,maata
972,schlafen::V,magata,nukkua
973,schlafen::V,nukkuda,maata
974,schlafen::V,nukkuda,nukkua
975,aufwachen::V,heraštuda,herätä
976,aufstehen::V,nousta,nousta
977,aufstehen::V,nousta,nousta ylös
978,sich erholen::V,lebaitas,levätä
979,krank werden::V,läžegata,sairastua
980,krank sein::V,läžuda,potea
981,krank sein::V,läžuda,sairastaa
982,schmerzen::V,kibištada,särkeä
983,schmerzen::V,kibištada,kivistää
984,husten::V,rügda,yskiä
985,genesen::V,tervehtuda,toipua
986,sterben::V,kolda,kuolla
987,umkommen::V,kolda,saada surmansa
988,umkommen::V,kolda,kuolla
989,sich bewegen::V,likkuda,liikkua
990,sich rühren::V,likahtada,liikahtaa
991,sich rühren::V,kubahtada,liikahtaa
992,sich erheben::V,nousta,nousta
993,sich setzen::V,išttas,istuutua
994,hinfallen::V,langeta,kaatua
995,laufen::V,kävuda,kävellä
996,schreiten::V,astta,astua
997,schreiten::V,astta,astella
998,schreiten::V,haškta,astua
999,schreiten::V,haškta,astella
1000,spazierengehen::V,kävelta,kävellä
1001,eilen::V,kiruhtada,kiirehtiä
1002,sich beeilen::V,kiruhtada,kiirehtiä
1003,sich beeilen::V,kiruhtada,olla kiireissään
1004,sausen::V,fun'urta,rynnätä
1005,sausen::V,fun'urta,viilettää
1006,rennen::V,joksta,juosta
1007,springen::V,hüptä,hypätä
1008,klettern::V,libuda,kiivetä
1009,schaukeln::V,čibuda,kiikkua
1010,kriechen::V,ličtas,ryömiä
1011,schwimmen::V,ujuda,uida
1012,tauchen::V,čukautas,sukeltaa
1013,rudern::V,souta,soutaa
1014,fahren::V,ajada,ajaa
1015,fahren::V,ajada,kulkea
1016,fahren::V,ajelda,ajaa
1017,fahren::V,ajelda,kulkea
1018,fliegen::V,leta,lentää
1019,gehen::V,mända,käydä
1020,gehen::V,kävuda,käydä
1021,weggehen::V,päzda,lähteä
1022,weggehen::V,päzda,poistua
1023,weggehen::V,lähtta,lähteä
1024,weggehen::V,lähtta,poistua
1025,abfahren::V,tönduda,lähteä
1026,anhalten::V,seižutadas,pysähtyä
1027,anhalten::V,seižutadas,seisahtua
1028,hineingehen::V,mända südäimehe,mennä sisään
1029,eintreten::V,tulda,astua sisään
1030,kommen::V,tulda,tulla
1031,ankommen::V,tulda,saapua
1032,zurückkommen::V,pörtas,palata
1033,bleiben::V,jäda,jäädä
1034,bleiben::V,jäda,viipyä
1035,warten::V,varastada,odottaa
1036,erwarten::V,varastada,odottaa
1037,suchen::V,ectä,etsiä
1038,finden::V,löuta,löytää
1039,versuchen::V,ladida,yrittää
1040,versuchen::V,rohkaita,yrittää
1041,vorbereiten::V,vaumita,valmistaa
1042,lieben::V,armastada,pitää
1043,lieben::V,armastada,rakastaa
1044,mögen::V,navedida,pitää
1045,mögen::V,navedida,tykätä
1046,lachen::V,nagrda,nauraa
1047,rühren::V,likutada,liikuttaa
1048,weinen::V,itkta,itkeä
1049,schimpfen::V,laidas,haukkua
1050,schimpfen::V,pačatada,haukkua
1051,sich ärgern::V,rändüda,suuttua
1052,sich fürchten::V,varaita,pelätä
1053,fürchten::V,varaita,pelätä
1054,fliehen::V,pageta,paeta
1055,flüchten::V,pageta,paeta
1056,flüchten::V,joksta,paeta
1057,sehen::V,nähta,nähdä
1058,anschauen::V,kacta,katsoa
1059,ansehen::V,kacta,katsoa
1060,hören::V,kulda,kuulla
1061,zuhören::V,kundeltas,kuunnella
1062,probieren::V,mujada,maistaa
1063,riechen::V,rižada,haistaa
1064,fühlen::V,mujada,tuntea
1065,scheinen::V,näguda,tuntua
1066,zu sehen sein::V,näguda,näkyä
1067,vernehmen::V,kulištada,kuulla
1068,frieren::V,kül'mdä,palella
1069,tun::V,tehta,tehdä
1070,können::V,voida,osata
1071,können::V,mahtta,osata
1072,wollen::V,himoita,tahtoa
1073,wollen::V,tahtoida,tahtoa
1074,anfangen::V,zavottä,ruveta
1075,anfangen::V,zavottä,aloittaa
1076,anfangen::V,augotada,ruveta
1077,anfangen::V,augotada,aloittaa
1078,beenden::V,loptä,lopettaa
1079,aufhören::V,loptas,loppua
1080,gelingen::V,lähtta,onnistua
1081,gelingen::V,tehtas,onnistua
1082,geraten::V,tulda,sujua
1083,geraten::V,tulda,joutua
1084,öffnen::V,avaita,avata
1085,öffnen::V,avaita,aukaista
1086,schließen::V,saubata,sulkea
1087,stellen::V,panda,panna
1088,stellen::V,panda,asettaa
1089,stellen::V,seižutada,panna
1090,stellen::V,seižutada,asettaa
1091,setzen::V,ištutada,panna
1092,setzen::V,ištutada,istuttaa
1093,legen::V,panda,panna
1094,legen::V,panda,asettaa
1095,berühren::V,koskta,koskea
1096,berühren::V,koskta,koskettaa
1097,berühren::V,käziduda,koskea
1098,berühren::V,käziduda,koskettaa
1099,verbinden::V,ühtenzoitta,liittää
1100,verbinden::V,ühtenzoitta,yhdistää
1101,bedecken::V,katta,kattaa
1102,bedecken::V,katta,peittää
1103,bedecken::V,peitta,kattaa
1104,bedecken::V,peitta,peittää
1105,aufhängen::V,riputada,ripustaa
1106,anzünden::V,sütutada,sytyttää
1107,aufheben::V,leta,ylös nostaa
1108,aufheben::V,leta,nostaa
1109,zurücklassen::V,jätta,jättää
1110,verlieren::V,kadotada,kadottaa
1111,fallen lassen::V,kirbotada,pudottaa
1112,machen::V,säta,tehdä
1113,machen::V,tehta,tehdä
1114,herstellen::V,tehta,tuottaa
1115,herstellen::V,tehta,valmistaa
1116,bauen::V,leta,rakentaa
1117,bauen::V,sauda,rakentaa
1118,reparieren::V,koheta,korjata
1119,verbessern::V,paremboita,parantaa
1120,ändern::V,vajehtada,muuttaa
1121,graben::V,kaida,kaivaa
1122,graben::V,čongoida,kaivaa
1123,beugen::V,koverta,taivuttaa
1124,biegen::V,painda,taivuttaa
1125,drehen::V,punotada,kääntää
1126,wenden::V,käta,kääntää
1127,wenden::V,kärauta,kääntää
1128,umdrehen::V,käta,kääntää
1129,heben::V,leta,nostaa
1130,heben::V,leta,kohottaa
1131,hochheben::V,libutada,nostaa
1132,ergreifen::V,tabata,tarttua
1133,halten::V,pidada,pitää
1134,drücken::V,painda,painaa
1135,drücken::V,painda,puristaa
1136,schieben::V,žigutada,työntää
1137,kratzen::V,künstä,raapia
1138,lecken::V,nolda,nuolla
1139,beißen::V,purda,purra
1140,beißen::V,hambastada,purra
1141,abreißen::V,ratketa,repiä
1142,abschneiden::V,čapata,leikata poikki
1143,abschneiden::V,čapata,leikata
1144,abschneiden::V,leikata,leikata poikki
1145,abschneiden::V,leikata,leikata
1146,binden::V,sidoda,sitoa
1147,stecken::V,čokaita,pistää
1148,brechen::V,katkaita,murtaa
1149,klopfen::V,kolkotada,koputtaa
1150,klopfen::V,kolkotada,kolkuttaa
1151,hauen::V,löda,lyödä
1152,kleben::V,klejata,liimata
1153,reiben::V,hosta,hieroa
1154,reiben::V,hosta,hangata
1155,reiben::V,törkita,hieroa
1156,reiben::V,törkita,hangata
1157,reiben::V,jorotada,hieroa
1158,reiben::V,jorotada,hangata
1159,streichen::V,voita,sivellä
1160,schleifen::V,hijoida,hioa
1161,schleifen::V,teravzoitta,hioa
1162,schneiden::V,leikata,leikata
1163,rütteln::V,heilutada,ravistaa
1164,schütteln::V,pudištada,pudistaa
1165,schwenken::V,maihutada,heiluttaa
1166,schütten::V,valada,kaataa
1167,füllen::V,täutta,täyttää
1168,einwickeln::V,kärdä,kääriä
1169,tragen::V,kantta,kantaa
1170,tragen::V,kandišta,kantaa
1171,schleppen::V,vedätada,raahata
1172,ziehen::V,vedada,vetää
1173,aufbewahren::V,kaita,säilyttää
1174,werfen::V,čuta,viskata
1175,werfen::V,tactä,viskata
1176,fangen::V,püta,napata
1177,fangen::V,püta,ottaa kiinni
1178,packen::V,tabata,tarttua
1179,verstecken::V,peitta,kätkeä
1180,verstecken::V,peitta,piilottaa
1181,teilen::V,jagada,jakaa
1182,schicken::V,oigeta,lähettää
1183,bringen::V,veda,viedä
1184,hinzufügen::V,ližata,lisätä
1185,bekommen::V,sada,saada
1186,erhalten::V,sada,saada
1187,nehmen::V,otta,ottaa
1188,wählen::V,valita,valita
1189,auswählen::V,valita,valikoida
1190,bewahren::V,kaita,säilyttää
1191,behindern::V,telustada,estää
1192,verderben::V,travida,pilata
1193,verderben::V,travida,turmella
1194,beschädigen::V,satatada,vioittaa
1195,beschädigen::V,satatada,vahingoittaa
1196,zerbrechen::V,mureta,rikkoa
1197,zerreißen::V,rebitada,repiä rikki
1198,zerreißen::V,rebitada,repiä palasiksi
1199,zerstören::V,mureta,hävittää
1200,verbrennen::V,poltta,polttaa
1201,geben::V,antta,antaa
1202,reichen::V,antta,ojentaa
1203,schenken::V,lahjoita,lahjoittaa
1204,versprechen::V,toivotada,luvata
1205,wünschen::V,toivotada,toivottaa
1206,loben::V,kitta,ylistää
1207,küssen::V,tervehtada,suudella
1208,wiegen::V,likutada,tuudittaa
1209,wiegen::V,likutada,keinuttaa
1210,zudecken::V,katta,peittää
1211,wecken::V,noustatada,herättää
1212,zeigen::V,ozutada,näyttää
1213,zeigen::V,ozutada,osoittaa
1214,führen::V,astutada,johdattaa
1215,lehren::V,opeta,opettaa
1216,unterrichten::V,opeta,opettaa
1217,aufziehen::V,kazvatada,kasvattaa
1218,leiten::V,ohjata,johtaa
1219,antreiben::V,rigehtoitta,hoputtaa
1220,lassen::V,käskta,antaa
1221,einladen::V,kucta,kutsua
1222,vereinigen::V,ühtenzoitta,yhdistää
1223,besuchen::V,rižada,vierailla
1224,treffen::V,vastata,tavata
1225,sich versammeln::V,kägeta,kokoontua
1226,sich versammeln::V,sätas,kokoontua
1227,spielen::V,väta,pelata
1228,spielen::V,väta,leikkiä
1229,singen::V,pajatada,laulaa
1230,tanzen::V,kargaita,tanssia
1231,sich trennen::V,erigata,erota
1232,verlassen::V,jätta,jättää
1233,retten::V,päzutada,pelastaa
1234,bewachen::V,varjoita,vartioida
1235,schützen::V,kaita,suojella
1236,verteidigen::V,kaita,puolustaa
1237,sich schlagen::V,torata,tapella
1238,schießen::V,ampta,ampua
1239,siegen::V,vägestada,voittaa
1240,ärgern::V,verdutada,ärsyttää
1241,ärgern::V,rändütada,ärsyttää
1242,schlagen::V,löda,lyödä
1243,schlagen::V,iškta,lyödä
1244,treten::V,peksta,potkaista
1245,treten::V,topsta,potkaista
1246,stechen::V,pystiä,pistää
1247,stoßen::V,iškta,sysätä
1248,stoßen::V,iškta,työntää
1249,stoßen::V,pudištada,sysätä
1250,stoßen::V,pudištada,työntää
1251,stehlen::V,vargastada,varastaa
1252,stören::V,keskustada,häiritä
1253,belästigen::V,tartuteldas,häiritä
1254,verbergen::V,katelda,kätkeä
1255,täuschen::V,manitada,harhauttaa
1256,betrügen::V,manitada,pettää
1257,betrügen::V,manitada,petkuttaa
1258,töten::V,rikta,tappaa
1259,töten::V,surmita,tappaa
1260,wohnen::V,eläda,asua
1261,arbeiten::V,rata,tehdä työtä
1262,arbeiten::V,rata,työskennellä
1263,sammeln::V,kogota,koota
1264,sammeln::V,kogota,kerätä
1265,pflücken::V,poimda,poimia
1266,jagen::V,mecata,metsästää
1267,fischen::V,kalatada,kalastaa
1268,fassen::V,tabata,pyydystää
1269,fassen::V,tabata,saalistaa
1270,hüten::V,paimeta,paimentaa
1271,treiben::V,ajada,ajaa
1272,anbinden::V,küttestada,kytkeä
1273,anbinden::V,sidoda,kytkeä
1274,füttern::V,sötta,ruokkia
1275,melken::V,lüpsta,lypsää
1276,hacken::V,sauda,hakata
1277,gießen::V,valada,kastella
1278,reifen::V,küpseta,kypsyä
1279,zubereiten::V,vaumištada,valmistaa
1280,kochen::V,keitta,keittää
1281,backen::V,paštta,leipoa
1282,braten::V,žarda,paistaa
1283,umrühren::V,segoitada,hämmentää
1284,stricken::V,kudoda,kutoa
1285,stricken::V,kudoda,neuloa
1286,nähen::V,ombelta,ommella
1287,färben::V,mujutada,värjätä
1288,färben::V,mujutada,värittää
1289,reinigen::V,puhtastada,puhdistaa
1290,waschen::V,pesta,pestä
1291,abwischen::V,pühktä,pyyhkiä
1292,spülen::V,huhtoida,huuhtoa
1293,fegen::V,pühkta,pyyhkäistä
1294,kehren::V,uhoita,lakaista
1295,baden::V,kül'ptäs,kylpeä
1296,sich waschen::V,pestas,peseytyä
1297,ausziehen::V,riičta,riisua
1298,ausziehen::V,rušta,riisua
1299,anziehen::V,panda päle,pukea ylleen
1300,anziehen::V,panda kädehe,pukea ylleen
1301,anziehen::V,panda jaugha,pukea ylleen
1302,sich anziehen::V,sobdas,pukeutua
1303,kämmen::V,harjata,kammata
1304,schmücken::V,čomitada,koristaa
1305,schmücken::V,čomitada,kaunistaa
1306,sagen::V,sanuda,sanoa
1307,sprechen::V,pagišta,puhua
1308,reden::V,pagišta,keskustella
1309,sich unterhalten::V,lodaita,jutella
1310,fragen::V,küzuda,kysyä
1311,bitten::V,pakita,pyytää
1312,erzählen::V,sanuda,kertoa
1313,erzählen::V,starinoita,kertoa
1314,mitteilen::V,tedotada,ilmoittaa
1315,nennen::V,nimitada,kutsua
1316,nennen::V,nimitada,nimittää
1317,rufen::V,kucta,kutsua
1318,prahlen::V,kittäs,kerskailla
1319,übersetzen::V,käta,kääntää
1320,denken::V,meletada,miettiä
1321,denken::V,meletada,ajatella
1322,glauben::V,uskta,uskoa
1323,bemerken::V,homaita,huomata
1324,erkennen::V,tundištada,tunnistaa
1325,begreifen::V,tabata,ymmärtää
1326,verstehen::V,el'geta,ymmärtää
1327,verstehen::V,toimetada,ymmärtää
1328,lernen::V,opetas,oppia
1329,wissen::V,teta,tietää
1330,sich erinnern an::V,johtutada,muistaa
1331,vergessen::V,unohtada,unohtaa
1332,messen::V,märita,mitata
1333,zählen::V,lugeda,laskea
1334,rechnen::V,lugeda,laskea
1335,lesen::V,lugeda,lukea
1336,malen::V,pirta,maalata
1337,zeichnen::V,pirta,piirtää
1338,zeichnen::V,pirta,piirustaa
1339,schreiben::V,kirjutada,kirjoittaa
1340,besitzen::V,omištada,omistaa
1341,kaufen::V,ostta,ostaa
1342,verkaufen::V,möda,myydä
1343,bezahlen::V,maksta,maksaa
1344,zahlen::V,maksta,maksaa
1345,beherrschen::V,valdoita,hallita
1346,ertragen::V,tirpta,kestää
