,Concept_ID,lv,sah
756,Holz::N,пу,мас
757,Holz::N,koks,мас
758,Holz::N,koksne,мас
759,Brett::N,пӧв,дуоска
760,Brett::N,пӧв,хаптаһын
761,Brett::N,dēlis,дуоска
762,Brett::N,dēlis,хаптаһын
763,Platte::N,плита,билиитэ
764,Platte::N,plate,билиитэ
765,Platte::N,plāksne,билиитэ
766,Stütze::N,пыкӧд,тулааһын
767,Stütze::N,мыджӧд,тулааһын
768,Stütze::N,balsts,тулааһын
769,Stütze::N,atspaids,тулааһын
770,Stange::N,потш,ураҕас
771,Stange::N,maikste,ураҕас
772,Stock::N,бедь,мас
773,Stock::N,бедь,баалкы
774,Stock::N,boze,мас
775,Stock::N,boze,баалкы
776,Stock::N,spieķis,мас
777,Stock::N,spieķis,баалкы
778,Stab::N,зир,ураҕас
779,Stab::N,zizlis,ураҕас
780,Rohr::N,труба,турба
781,Rohr::N,caurule,турба
782,Haus::N,керка,дьиэ
783,Haus::N,māja,дьиэ
784,Heim::N,горт,дьиэ
785,Heim::N,mājas,дьиэ
786,Ofen::N,пач,оһох
787,Ofen::N,krāsns,оһох
788,Fußboden::N,джодж,муоста
789,Fußboden::N,grīda,муоста
790,Tisch::N,пызан,остуол
791,Tisch::N,galds,остуол
792,Stuhl::N,улӧс,устуул
793,Stuhl::N,krēsls,устуул
794,Wiege::N,зыбка,биһик
795,Wiege::N,šūpulis,биһик
796,Bett::N,вольпась,кырабаат
797,Bett::N,gulta,кырабаат
798,Regal::N,джадж,долбуур
799,Regal::N,plaukts,долбуур
800,Kiste::N,куд,дьааһык
801,Kiste::N,ящик,дьааһык
802,Kiste::N,kaste,дьааһык
803,Kiste::N,šķirsts,дьааһык
804,Fenster::N,ӧшинь,түннүк
805,Fenster::N,logs,түннүк
806,Tür::N,ӧдзӧс,аан
807,Tür::N,durvis,аан
808,Tor::N,дзиръя,аан
809,Tor::N,vārti,аан
810,Zaun::N,потшӧс,соппулуот
811,Zaun::N,žogs,соппулуот
812,Dach::N,вевт,кырыыса
813,Dach::N,jumts,кырыыса
814,Leiter::N,пос,кирилиэс
815,Leiter::N,kāpnes,кирилиэс
816,Leiter::N,redeles,кирилиэс
817,Besen::N,рос,миинньик
818,Besen::N,slota,миинньик
819,Spaten::N,зыр,күрдьэх
820,Spaten::N,lāpsta,күрдьэх
821,Schaufel::N,тэльӧб,күрдьэх
822,Schaufel::N,liekšķere,күрдьэх
823,Gabel::N,вилки,биилкэ
824,Gabel::N,dakšiņa,биилкэ
825,Löffel::N,пань,луоска
826,Löffel::N,karote,луоска
827,Messer::N,пурт,быһах
828,Messer::N,nazis,быһах
829,Nagel::N,тув,тоһоҕо
830,Nagel::N,кӧрт тув,тоһоҕо
831,Nagel::N,nagla,тоһоҕо
832,Netz::N,тыв,илим
833,Netz::N,tīkls,илим
834,Haken::N,крук,көхө
835,Haken::N,āķis,көхө
836,Haken::N,kāsis,көхө
837,Haken::N,krampis,көхө
838,Griff::N,нуд,ук
839,Griff::N,нуд,тутаах
840,Griff::N,kāts,ук
841,Griff::N,kāts,тутаах
842,Griff::N,rokturis,ук
843,Griff::N,rokturis,тутаах
844,Schloss::N,томан,күлүүс
845,Schloss::N,aizslēgs,күлүүс
846,Bild::N,серпас,хартыына
847,Bild::N,glezna,хартыына
848,Figur::N,пертас,фигура
849,Figur::N,вежньӧг,фигура
850,Figur::N,figūra,фигура
851,Puppe::N,акань,куукула
852,Puppe::N,lelle,куукула
853,Beutel::N,мешӧк,мөһөөччук
854,Beutel::N,kule,мөһөөччук
855,Beutel::N,maisiņš,мөһөөччук
856,Bündel::N,кӧртӧд,баайыы
857,Bündel::N,sainis,баайыы
858,Tasche::N,сумка,суумка
859,Tasche::N,soma,суумка
860,Eimer::N,ведра,биэдэрэ
861,Eimer::N,spainis,биэдэрэ
862,Deckel::N,пӧдан,хаппах
863,Deckel::N,тупкӧд,хаппах
864,Deckel::N,vāks,хаппах
865,Geschirr::N,дозмук,иһит
866,Geschirr::N,тасьті-пань,иһит
867,Geschirr::N,trauki,иһит
868,Sack::N,мешӧк,куул
869,Sack::N,maiss,куул
870,Tasse::N,бекар,сэлиэнэй
871,Tasse::N,тасьті,сэлиэнэй
872,Tasse::N,tase,сэлиэнэй
873,Topf::N,гырнич,көстүрүүҥкэ
874,Topf::N,pods,көстүрүүҥкэ
875,Kessel::N,пӧрт,хочуол
876,Kessel::N,katls,хочуол
877,Essen::N,сёйӧм,аһылык
878,Essen::N,ēdiens,аһылык
879,Nahrung::N,сёян,ас
880,Nahrung::N,barība,ас
881,Speise::N,сёян,аһылык
882,Speise::N,сёянтор,аһылык
883,Speise::N,ēdiens,аһылык
884,Fleisch::N,яй,эт
885,Fleisch::N,gaļa,эт
886,Getreide::N,нянь,злактар
887,Getreide::N,labība,злактар
888,Brei::N,рок,хааһы
889,Brei::N,putra,хааһы
890,Brei::N,biezenis,хааһы
891,Brot::N,нянь,килиэп
892,Brot::N,maize,килиэп
893,Scheibe::N,шӧрӧм,куһуок
894,Scheibe::N,чӧлан,куһуок
895,Scheibe::N,šķēle,куһуок
896,Scheibe::N,rieciens,куһуок
897,Fett::N,гос,сыа
898,Fett::N,тшог,сыа
899,Fett::N,tauki,сыа
900,Butter::N,вый,арыы
901,Butter::N,sviests,арыы
902,Öl::N,вый,арыы
903,Öl::N,eļļa,арыы
904,Salz::N,сов,туус
905,Salz::N,sāls,туус
906,Suppe::N,шыд,мин
907,Suppe::N,zupa,мин
908,Honig::N,ма,мүөт
909,Honig::N,medus,мүөт
910,Milch::N,йӧв,үүт
911,Milch::N,piens,үүт
912,Tee::N,чай,чэй
913,Tee::N,tēja,чэй
914,Leder::N,ку,тирии
915,Leder::N,āda,тирии
916,Wolle::N,вурун,түү
917,Wolle::N,vilna,түү
918,Stoff::N,дӧра,таҥас
919,Stoff::N,drāna,таҥас
920,Stoff::N,audums,таҥас
921,Nadel::N,ем,иннэ
922,Nadel::N,adata,иннэ
923,Faden::N,сунис,сап
924,Faden::N,diegs,сап
925,Faden::N,pavediens,сап
926,Knopf::N,кизь,тимэх
927,Knopf::N,poga,тимэх
928,Knoten::N,гӧрӧд,түмүк
929,Knoten::N,mezgls,түмүк
930,Farbe::N,краска,кырааска
931,Farbe::N,вап,кырааска
932,Farbe::N,krāsa,кырааска
933,Kleidung::N,паськӧм,таҥас
934,Kleidung::N,tērps,таҥас
935,Kleidung::N,drēbes,таҥас
936,Hemd::N,дӧрӧм,ырбаахы
937,Hemd::N,krekls,ырбаахы
938,Kragen::N,воротник,саҕа
939,Kragen::N,apkakle,саҕа
940,Ärmel::N,сос,сиэх
941,Ärmel::N,piedurkne,сиэх
942,Hose::N,гач,ыстаан
943,Hose::N,гач,бүрүүкэ
944,Hose::N,bikses,ыстаан
945,Hose::N,bikses,бүрүүкэ
946,Gürtel::N,вӧнь,кур
947,Gürtel::N,josta,кур
948,Mütze::N,шапка,бэргэһэ
949,Mütze::N,cepure,бэргэһэ
950,Schuh::N,башмак,бачыыҥка
951,Schuh::N,ботинки,бачыыҥка
952,Schuh::N,kurpe,бачыыҥка
953,Stiefel::N,сапӧг,саппыкы
954,Stiefel::N,zābaks,саппыкы
955,Ring::N,кытш,биһилэх
956,Ring::N,gredzens,биһилэх
957,Band::N,лента,лиэнтэ
958,Band::N,вундас,лиэнтэ
959,Band::N,lente,лиэнтэ
960,Kamm::N,сынан,тараах
961,Kamm::N,ķemme,тараах
962,Spiegel::N,рӧмпӧштан,сиэркилэ
963,Spiegel::N,spogulis,сиэркилэ
964,Riemen::N,тасма,кур
965,Riemen::N,siksna,кур
966,Schnur::N,гез,быа
967,Schnur::N,aukla,быа
968,Leine::N,юргез,тэһиин
969,Leine::N,saite,тэһиин
970,Decke::N,эшкын,суорҕан
971,Decke::N,шебрас,суорҕан
972,Decke::N,sega,суорҕан
973,Kissen::N,юрлӧс,сыттык
974,Kissen::N,spilvens,сыттык
975,Tuch::N,чышъян,былаат
976,Tuch::N,vadmala,былаат
977,Handtuch::N,ки чышкӧд,соттор
978,Handtuch::N,кизьчышъян,соттор
979,Handtuch::N,dvielis,соттор
980,Kraft::N,этш,сыра
981,Kraft::N,эбӧс,сыра
982,Kraft::N,spēks,сыра
983,Stärke::N,ёнлун,күүс
984,Stärke::N,чорыдлун,күүс
985,Stärke::N,stiprums,күүс
986,Gesundheit::N,дзоньвидзалун,доруобуйа
987,Gesundheit::N,veselība,доруобуйа
988,Krankheit::N,висьӧм,ыарыы
989,Krankheit::N,slimība,ыарыы
990,Schmerz::N,висьӧм,ыарыы
991,Schmerz::N,sāpes,ыарыы
992,Wunde::N,дой,баас
993,Wunde::N,brūce,баас
994,Wunde::N,jēlums,баас
995,Fieber::N,жар,түрүлгэн
996,Fieber::N,жар,лихорадка
997,Fieber::N,жар,температура
998,Fieber::N,drudzis,түрүлгэн
999,Fieber::N,drudzis,лихорадка
1000,Fieber::N,drudzis,температура
1001,Fieber::N,karstums,түрүлгэн
1002,Fieber::N,karstums,лихорадка
1003,Fieber::N,karstums,температура
1004,Arznei::N,лекарство,эмп
1005,Arznei::N,зелля,эмп
1006,Arznei::N,zāles,эмп
1007,Arznei::N,medikaments,эмп
1008,Brücke::N,пос,күргэ
1009,Brücke::N,tilts,күргэ
1010,Brunnen::N,юкмӧс,холуодьас
1011,Brunnen::N,aka,холуодьас
1012,Weide::N,пӧскӧтина,мэччирэҥ
1013,Weide::N,ganības,мэччирэҥ
1014,Pfad::N,туй,ыллык
1015,Pfad::N,кыснан,ыллык
1016,Pfad::N,taka,ыллык
1017,Weg::N,туй,суол
1018,Weg::N,ceļš,суол
1019,Straße::N,туй,суол
1020,Straße::N,iela,суол
1021,Dorf::N,сикт,дэриэбинэ
1022,Dorf::N,ciems,дэриэбинэ
1023,Stadt::N,кар,куорат
1024,Stadt::N,pilsēta,куорат
1025,Brief::N,письмӧ,сурук
1026,Brief::N,vēstule,сурук
1027,Buch::N,небӧг,кинигэ
1028,Buch::N,grāmata,кинигэ
1029,Buchstabe::N,шыпас,буква
1030,Buchstabe::N,burts,буква
1031,Zeitung::N,газет,хаһыат
1032,Zeitung::N,avīze,хаһыат
1033,Zeitung::N,laikraksts,хаһыат
1034,Leben::N,лов,тыын
1035,Leben::N,олӧм,тыын
1036,Leben::N,dzīve,тыын
1037,Tod::N,кулӧм,өлүү
1038,Tod::N,nāve,өлүү
1039,Grab::N,гу,иин
1040,Grab::N,kaps,иин
1041,Kirche::N,вичко,таҥара дьиэтэ
1042,Kirche::N,baznīca,таҥара дьиэтэ
1043,Sünde::N,мыж,айыы
1044,Sünde::N,grēks,айыы
1045,Gott::N,ен,тангара
1046,Gott::N,dievs,тангара
1047,Arbeiter::N,уджалысь,үлэһит
1048,Arbeiter::N,strādnieks,үлэһит
1049,Chef::N,юралысь,баһылык
1050,Chef::N,юралысь,начальник
1051,Chef::N,веськӧдлысь,баһылык
1052,Chef::N,веськӧдлысь,начальник
1053,Chef::N,šefs,баһылык
1054,Chef::N,šefs,начальник
1055,Chef::N,vadītajs,баһылык
1056,Chef::N,vadītajs,начальник
1057,Chef::N,priekšnieks,баһылык
1058,Chef::N,priekšnieks,начальник
1059,Meister::N,вӧчысь,уус
1060,Meister::N,вӧчысь,маастар
1061,Meister::N,meistars,уус
1062,Meister::N,meistars,маастар
1063,Arzt::N,врач,врач
1064,Arzt::N,бурдӧдысь,врач
1065,Arzt::N,ārsts,врач
1066,Lehrer::N,велӧдысь,учуутал
1067,Lehrer::N,skolotājs,учуутал
1068,Geld::N,сьӧм,харчы
1069,Geld::N,nauda,харчы
1070,Geschäft::N,удж,идэ
1071,Geschäft::N,bizness,идэ
1072,Geschäft::N,darījums,идэ
1073,Laden::N,вузасянін,маҕаһыын
1074,Laden::N,bode,маҕаһыын
1075,Laden::N,veikals,маҕаһыын
1076,Preis::N,дон,сыана
1077,Preis::N,cena,сыана
1078,Ware::N,тӧвар,табаар
1079,Ware::N,prece,табаар
1080,Nutzen::N,воӧм,туһа
1081,Nutzen::N,выгӧда,туһа
1082,Nutzen::N,labums,туһа
1083,Reichtum::N,озырлун,баай
1084,Reichtum::N,bagātība,баай
1085,Welt::N,енкӧла,аан дойду
1086,Welt::N,pasaule,аан дойду
1087,Land::N,му,дойду
1088,Land::N,zeme,дойду
1089,Staat::N,канму,государство
1090,Staat::N,государство,государство
1091,Staat::N,valsts,государство
1092,König::N,кан,король
1093,König::N,ķēniņš,король
1094,König::N,karalis,король
1095,Macht::N,каналӧм,былаас
1096,Macht::N,vara,былаас
1097,Grenze::N,су,кыраныысса
1098,Grenze::N,суйӧр,кыраныысса
1099,Grenze::N,robeža,кыраныысса
1100,Krieg::N,ожман,сэрии
1101,Krieg::N,karš,сэрии
1102,Feind::N,враг,өстөөх
1103,Feind::N,вӧрӧг,өстөөх
1104,Feind::N,ienaidnieks,өстөөх
1105,Gewalt::N,мырдöналöм,күүһүлээһин
1106,Gewalt::N,vara,күүһүлээһин
1107,Gewalt::N,vardarbība,күүһүлээһин
1108,Kampf::N,вермасьӧм,охсуһуу
1109,Kampf::N,cīņa,охсуһуу
1110,Bogen[Waffe]::N,ньӧввуж,ох
1111,Bogen[Waffe]::N,loks,ох
1112,Pfeil::N,ньӧв,ох
1113,Pfeil::N,bulta,ох
1114,Gewehr::N,пишшаль,саа
1115,Gewehr::N,šautene,саа
1116,Fehler::N,сорсьӧм,сыыһа
1117,Fehler::N,дзугсьӧм,сыыһа
1118,Fehler::N,kļūda,сыыһа
1119,Lüge::N,пӧръясьӧм,сымыйа
1120,Lüge::N,ылӧдлӧм,сымыйа
1121,Lüge::N,meli,сымыйа
1122,Schaden::N,лёк,хоромньу
1123,Schaden::N,изъян,хоромньу
1124,Schaden::N,пакӧсьт,хоромньу
1125,Schaden::N,bojājums,хоромньу
1126,Schaden::N,kaitējums,хоромньу
1127,Unglück::N,шог,алдьархай
1128,Unglück::N,kļūme,алдьархай
1129,Unglück::N,klizma,алдьархай
1130,Unglück::N,nelaime,алдьархай
1131,Schuld::N,мыж,буруй
1132,Schuld::N,vaina,буруй
1133,Alter::N,арлыд,саас
1134,Alter::N,vecums,саас
1135,Schluss::N,пом,тиһэх
1136,Schluss::N,beigas,тиһэх
1137,Zeit::N,кад,бириэмэ
1138,Zeit::N,laiks,бириэмэ
1139,Tag::N,лун,күн
1140,Tag::N,diena,күн
1141,Morgen::N,асыв,сарсыарда
1142,Morgen::N,rīts,сарсыарда
1143,Mittag::N,лун шӧр,күн ортото
1144,Mittag::N,pusdiena,күн ортото
1145,Abend::N,рыт,киэһэ
1146,Abend::N,vakars,киэһэ
1147,Nacht::N,вой,түүн
1148,Nacht::N,nakts,түүн
1149,Woche::N,вежон,нэдиэлэ
1150,Woche::N,nedēļa,нэдиэлэ
1151,Monat::N,тӧлысь,ый
1152,Monat::N,mēnesis,ый
1153,Jahr::N,во,сыл
1154,Jahr::N,во,дьыл
1155,Jahr::N,gads,сыл
1156,Jahr::N,gads,дьыл
1157,Frühling::N,тулыс,саас
1158,Frühling::N,pavasaris,саас
1159,Sommer::N,гожӧм,сайын
1160,Sommer::N,vasara,сайын
1161,Herbst::N,ар,күһүн
1162,Herbst::N,rudens,күһүн
1163,Winter::N,тӧв,кыһын
1164,Winter::N,ziema,кыһын
1165,Januar::N,тӧв шӧр,тохсунньу
1166,Januar::N,janvāris,тохсунньу
1167,Februar::N,урасьӧм,олунньу
1168,Februar::N,februāris,олунньу
1169,März::N,рака,кулун тутар
1170,März::N,marts,кулун тутар
1171,April::N,кос му,муус устар ый
1172,April::N,aprīlis,муус устар ый
1173,Mai::N,ода-кора,ыам ыйа
1174,Mai::N,maijs,ыам ыйа
1175,Juni::N,лӧддза-номъя,бэс ыйа
1176,Juni::N,jūnijs,бэс ыйа
1177,Juli::N,сора,от ыйа
1178,Juli::N,jūlijs,от ыйа
1179,August::N,моз,атырдьах ыйа
1180,August::N,augusts,атырдьах ыйа
1181,September::N,кӧч,балаҕан ыйа
1182,September::N,septembris,балаҕан ыйа
1183,Oktober::N,йирым,алтынньы
1184,Oktober::N,oktobris,алтынньы
1185,November::N,вӧльгым,сэтинньи
1186,November::N,novembris,сэтинньи
1187,Dezember::N,ӧшым,ахсынньы
1188,Dezember::N,decembris,ахсынньы
1189,Montag::N,выльлун,бэнидиэнньик
1190,Montag::N,pirmdiena,бэнидиэнньик
1191,Dienstag::N,воторник,оптуорунньук
1192,Dienstag::N,otrdiena,оптуорунньук
1193,Mittwoch::N,середа,сэрэдэ
1194,Mittwoch::N,trešdiena,сэрэдэ
1195,Donnerstag::N,четверг,чэппиэр
1196,Donnerstag::N,ceturtdiena,чэппиэр
1197,Freitag::N,пекнича,бээтинсэ
1198,Freitag::N,piektdiena,бээтинсэ
1199,Samstag::N,субӧта,субуота
1200,Samstag::N,sestdiena,субуота
1201,Sonntag::N,вӧскресенньӧ,баскыһыанньа
1202,Sonntag::N,svētdiena,баскыһыанньа
1203,groß::A,ыджыд,бөдөҥ
1204,groß::A,ыджыд,улахан
1205,groß::A,dižs,бөдөҥ
1206,groß::A,dižs,улахан
1207,groß::A,liels,бөдөҥ
1208,groß::A,liels,улахан
1209,klein::A,ичӧт,кыр
1210,klein::A,mazs,кыр
1211,lang::A,кузь,уһун
1212,lang::A,garš,уһун
1213,kurz::A,дженьыд,кылгас
1214,kurz::A,īss,кылгас
1215,breit::A,ота,кэтит
1216,breit::A,паськыд,кэтит
1217,breit::A,plats,кэтит
1218,schmal::A,оттӧм,кыараҕас
1219,schmal::A,tievs,кыараҕас
1220,dicht::A,сук,хойуу
1221,dicht::A,blīvs,хойуу
1222,dick[Gegenstand]::A,кыз,суон
1223,dick[Gegenstand]::A,кыз,хойуу
1224,dick[Gegenstand]::A,biezs,суон
1225,dick[Gegenstand]::A,biezs,хойуу
1226,dünn::A,вӧсни,чараас
1227,dünn::A,вӧсньыд,чараас
1228,dünn::A,plāns,чараас
1229,fein::A,посни,бытархай
1230,fein::A,посни,синньигес
1231,fein::A,smalks,бытархай
1232,fein::A,smalks,синньигес
1233,fest::A,зумыд,бөҕө
1234,fest::A,зумыд,кытаанах
1235,fest::A,tvirts,бөҕө
1236,fest::A,tvirts,кытаанах
1237,fest::A,noturīgs,бөҕө
1238,fest::A,noturīgs,кытаанах
1239,flach::A,плавкӧс,хаптаҕай
1240,flach::A,тшӧтшкӧс,хаптаҕай
1241,flach::A,lēzens,хаптаҕай
1242,flach::A,līdzens,хаптаҕай
1243,glatt::A,вольк,кылааккай
1244,glatt::A,мольыд,кылааккай
1245,glatt::A,gluds,кылааккай
1246,glatt::A,slidens,кылааккай
1247,hart::A,зумыд,хатан
1248,hart::A,зумыд,кытаанах
1249,hart::A,ciets,хатан
1250,hart::A,ciets,кытаанах
1251,weich::A,небыд,сымнаҕас
1252,weich::A,mīksts,сымнаҕас
1253,rund::A,гӧгрӧс,төгүрүк
1254,rund::A,apaļš,төгүрүк
1255,spitz::A,ёсь йыла,сытыы
1256,spitz::A,ёсь йыла,уһуктаах
1257,spitz::A,smails,сытыы
1258,spitz::A,smails,уһуктаах
1259,scharf::A,ёсь,сытыы
1260,scharf::A,ass,сытыы
1261,stumpf::A,ныж,сыппах
1262,stumpf::A,truls,сыппах
1263,stumpf::A,strups,сыппах
1264,schwer::A,сьӧкыд,ыарахан
1265,schwer::A,smags,ыарахан
1266,schön::A,мича,кыраһыабай
1267,schön::A,лӧсьыд,кыраһыабай
1268,schön::A,daiļš,кыраһыабай
1269,schön::A,skaists,кыраһыабай
1270,heiß::A,пӧсь,итии
1271,heiß::A,karsts,итии
1272,warm::A,шоныд,ичигэс
1273,warm::A,silts,ичигэс
1274,kalt::A,кӧдзыд,тымныы
1275,kalt::A,salts,тымныы
1276,kalt::A,auksts,тымныы
1277,kühl::A,юзыд,сөрүүн
1278,kühl::A,ыркыд,сөрүүн
1279,kühl::A,vēss,сөрүүн
1280,kühl::A,dzestrs,сөрүүн
1281,frisch::A,выль,ыраас
1282,frisch::A,выль,сөрүүн
1283,frisch::A,выль,тымныы
1284,frisch::A,svaigs,ыраас
1285,frisch::A,svaigs,сөрүүн
1286,frisch::A,svaigs,тымныы
1287,feucht::A,уль,сииктээх
1288,feucht::A,mitrs,сииктээх
1289,feucht::A,drēgns,сииктээх
1290,nass::A,ва,инчэҕэй
1291,nass::A,slapjš,инчэҕэй
1292,trocken::A,кос,кураан
1293,trocken::A,sauss,кураан
1294,voll::A,кыз,толору
1295,voll::A,pilns,толору
1296,leer::A,куш,иччитэх
1297,leer::A,тыртӧм,иччитэх
1298,leer::A,tukšs,иччитэх
1299,offen::A,восьса,аһаҕас
1300,offen::A,vaļējs,аһаҕас
1301,offen::A,atvērts,аһаҕас
1302,geschlossen::A,пӧдса,бүтэй
1303,geschlossen::A,slēgts,бүтэй
1304,sauber::A,сӧстӧм,сэбэр
1305,sauber::A,tīrs,сэбэр
1306,sauber::A,spodrs,сэбэр
1307,schmutzig::A,няйт,кирдээх
1308,schmutzig::A,netīrs,кирдээх
1309,schmutzig::A,dubļains,кирдээх
1310,roh::A,уль,сиикэй
1311,roh::A,jēls,сиикэй
1312,reif::A,кисьмӧм,буспут
1313,reif::A,кисьмӧм,сиппит-хоппут
1314,reif::A,gatavs,буспут
1315,reif::A,gatavs,сиппит-хоппут
1316,reif::A,nobriedis,буспут
1317,reif::A,nobriedis,сиппит-хоппут
1318,lecker::A,чӧскыд,минньигэс
1319,lecker::A,gards,минньигэс
1320,lecker::A,garšīgs,минньигэс
1321,süß::A,юмов,минньигэс
1322,süß::A,чӧскыд,минньигэс
1323,süß::A,salds,минньигэс
1324,bitter::A,курыд,аһыы
1325,bitter::A,sūrs,аһыы
1326,bitter::A,rūgts,аһыы
1327,sauer::A,шома,аһыы
1328,sauer::A,skābs,аһыы
1329,hell::A,югыд,сырдык
1330,hell::A,gaišs,сырдык
1331,dunkel::A,пемыд,хараҥа
1332,dunkel::A,tumšs,хараҥа
1333,schwarz::A,сьӧд,хара
1334,schwarz::A,melns,хара
1335,weiß::A,еджыд,үрүҥ
1336,weiß::A,еджыд,маҥан
1337,weiß::A,balts,үрүҥ
1338,weiß::A,balts,маҥан
1339,rot::A,гӧрд,кыһыл
1340,rot::A,sarkans,кыһыл
1341,gelb::A,виж,саһархай
1342,gelb::A,dzeltens,саһархай
1343,blau::A,лӧз,күөх
1344,blau::A,zils,күөх
1345,grün::A,веж,күөх
1346,grün::A,веж,от күөҕэ
1347,grün::A,турунвиж,күөх
1348,grün::A,турунвиж,от күөҕэ
1349,grün::A,zaļš,күөх
1350,grün::A,zaļš,от күөҕэ
1351,grau::A,руд,сиэрэй
1352,grau::A,pelēks,сиэрэй
1353,bunt::A,сера,эриэн
1354,bunt::A,raibs,эриэн
1355,bunt::A,krāsains,эриэн
1356,billig::A,донтӧг,чэпчэки
1357,billig::A,lēts,чэпчэки
1358,teuer::A,дона,сыаналаах
1359,teuer::A,dārgs,сыаналаах
1360,wertvoll::A,дона,сыаналаах
1361,wertvoll::A,vērtīgs,сыаналаах
1362,blind::A,синтӧм,хараҕа суох
1363,blind::A,akls,хараҕа суох
1364,taub::A,пельтӧм,дьүлэй
1365,taub::A,kurls,дьүлэй
1366,kräftig::A,вынйӧра,модун
1367,kräftig::A,spēcīgs,модун
1368,stark::A,ён,күүстээх
1369,stark::A,вына,күүстээх
1370,stark::A,stiprs,күүстээх
1371,schwach::A,жеб,мөлтөх
1372,schwach::A,vājš,мөлтөх
1373,fett::A,госа,эмис
1374,fett::A,brangs,эмис
1375,schlank::A,веськыд,дьылҕан
1376,schlank::A,веськыд,дьыпсаҕай
1377,schlank::A,slaids,дьылҕан
1378,schlank::A,slaids,дьыпсаҕай
1379,hübsch::A,мича,олус кэрэ
1380,hübsch::A,мича,көрүөхтэн үчүгэй
1381,hübsch::A,лӧсьыд,олус кэрэ
1382,hübsch::A,лӧсьыд,көрүөхтэн үчүгэй
1383,hübsch::A,glīts,олус кэрэ
1384,hübsch::A,glīts,көрүөхтэн үчүгэй
1385,böse::A,лёк,өһүөннээх
1386,böse::A,ļauns,өһүөннээх
1387,böse::A,negants,өһүөннээх
1388,dumm::A,йӧй,акаары
1389,dumm::A,вежӧртӧм,акаары
1390,dumm::A,stulbs,акаары
1391,dumm::A,muļķīgs,акаары
1392,faul::A,дыш,нэс
1393,faul::A,slinks,нэс
1394,fleißig::A,зільысь,кыһамньылаах
1395,fleißig::A,čakls,кыһамньылаах
1396,fleißig::A,cītīgs,кыһамньылаах
1397,geizig::A,топыд,иҥсэлээх
1398,geizig::A,skops,иҥсэлээх
1399,geizig::A,sīksts,иҥсэлээх
1400,klug::A,юра,өйдөөх
1401,klug::A,вежӧра,өйдөөх
1402,klug::A,gudrs,өйдөөх
1403,geschickt::A,кипода,наһаа дьоҕурдаах
1404,geschickt::A,кужысь,наһаа дьоҕурдаах
1405,geschickt::A,manīgs,наһаа дьоҕурдаах
1406,lieb::A,муса,тапталлаах
1407,lieb::A,мича,тапталлаах
1408,lieb::A,лӧсьыд,тапталлаах
1409,lieb::A,mīļš,тапталлаах
1410,lustig::A,кыпыд,көрдөөх
1411,lustig::A,jautrs,көрдөөх
1412,sanft::A,мелі,намчы
1413,sanft::A,мелі,сымнаҕас
1414,sanft::A,liegs,намчы
1415,sanft::A,liegs,сымнаҕас
1416,hungrig::A,тшыг,аччык
1417,hungrig::A,izsalcis,аччык
1418,krank::A,висьысь,ыалдьар
1419,krank::A,slims,ыалдьар
1420,nackt::A,пасьтӧм,сыгынньах
1421,nackt::A,pliks,сыгынньах
1422,traurig::A,гажтӧм,санаарҕабыллаах
1423,traurig::A,bēdīgs,санаарҕабыллаах
1424,traurig::A,skumīgs,санаарҕабыллаах
1425,lebendig::A,ловъя,тыыннаах
1426,lebendig::A,dzīvs,тыыннаах
1427,gut::A,бур,үтүө
1428,gut::A,бур,үчүгэй
1429,gut::A,labs,үтүө
1430,gut::A,labs,үчүгэй
1431,schlecht::A,лёк,куһаҕан
1432,schlecht::A,омӧль,куһаҕан
1433,schlecht::A,slikts,куһаҕан
1434,richtig::A,инӧд,сөп
1435,richtig::A,riktīgs,сөп
1436,schlimm::A,омӧль,сидьиҥ
1437,schlimm::A,омӧль,быдьар
1438,schlimm::A,туйтӧм,сидьиҥ
1439,schlimm::A,туйтӧм,быдьар
1440,schlimm::A,nelāgs,сидьиҥ
1441,schlimm::A,nelāgs,быдьар
1442,schlimm::A,nejauks,сидьиҥ
1443,schlimm::A,nejauks,быдьар
1444,wahr::A,абу ылӧг,кырдьык
1445,wahr::A,īsts,кырдьык
1446,wahr::A,patiess,кырдьык
1447,alt::A,важ,былыргы
1448,alt::A,sens,былыргы
1449,alt::A,vęcs,былыргы
1450,neu::A,выль,саҥа
1451,neu::A,jauns,саҥа
1452,ehemalig::A,вӧвлӧм,урукку
1453,ehemalig::A,bijušais,урукку
1454,alt[Lebewesen]::A,пӧрысь,кырдьаҕас
1455,alt[Lebewesen]::A,vecs,кырдьаҕас
1456,jung::A,том,эдэр
1457,jung::A,jauns,эдэр
1458,arm::A,гӧль,дьадаҥы
1459,arm::A,nabags,дьадаҥы
1460,reich::A,озыр,баай
1461,reich::A,bagāts,баай
1462,bekannt::A,тӧдса,билэр
1463,bekannt::A,zināms,билэр
1464,bekannt::A,pazīstams,билэр
1465,berühmt::A,нималан,аатырбыт
1466,berühmt::A,кывсян,аатырбыт
1467,berühmt::A,slavens,аатырбыт
1468,fremd::A,йӧз,атын
1469,fremd::A,svešs,атын
1470,verschieden::A,абу ӧткодь,араас
1471,verschieden::A,разнӧй,араас
1472,verschieden::A,dažāds,араас
1473,nah::A,матыс,чугас
1474,nah::A,tuvs,чугас
1475,fern::A,ылі,ыраах
1476,fern::A,tāls,ыраах
1477,linker::A,шуйга,хаҥас
