,Concept_ID,pt,nl
858,vorwärts::ADV,avante,vooruit
859,vorwärts::ADV,avante,voorwaarts
860,rückwärts::ADV,para trás,achteruit
861,rückwärts::ADV,para trás,achterwaarts
862,zurück::ADV,atrás,terug
863,unten::ADV,debaixo,beneden
864,unten::ADV,debaixo,onderaan
865,unten::ADV,em baixo,beneden
866,unten::ADV,em baixo,onderaan
867,hinab::ADV,para baixo,omlaag
868,hinab::ADV,para baixo,naar beneden
869,oben::ADV,em cima,boven
870,hinauf::ADV,para cima,omhoog
871,hinauf::ADV,para cima,naar boven
872,überall::ADV,em toda parte,alom
873,überall::ADV,em toda parte,overal
874,nicht::ADV,não,niet
875,ein wenig::ADV,um pouco,wat
876,ein wenig::ADV,um bocado,wat
877,kaum::ADV,apenas,amper
878,kaum::ADV,apenas,nauwelijks
879,sehr::ADV,muito,erg
880,sehr::ADV,muito,zeer
881,so::ADV,tão,zo
882,so::ADV,assim,zo
883,noch::ADV,ainda,nog
884,nur::ADV,só,maar
885,nur::ADV,só,alleen
886,nur::ADV,apenas,maar
887,nur::ADV,apenas,alleen
888,nur::ADV,somente,maar
889,nur::ADV,somente,alleen
890,schon::ADV,já,al
891,schon::ADV,já,reeds
892,wieder::ADV,outra vez,weer
893,wieder::ADV,outra vez,terug
894,vergebens::ADV,em vão,vergeefs
895,vergebens::ADV,em vão,tevergeefs
896,vor::PRP,diante de,voor
897,hinter::PRP,atrás de,achter
898,unter::PRP,sob,onder
899,unter::PRP,sob,beneden
900,unter::PRP,debaixo de,onder
901,unter::PRP,debaixo de,beneden
902,durch::PRP,por,door
903,durch::PRP,através de,door
904,neben::PRP,junto de,naast
905,neben::PRP,ao lado de,naast
906,zwischen::PRP,entre,tussen
907,wegen::PRP,por,wegens
908,wegen::PRP,por,vanwege
909,wegen::PRP,por causa de,wegens
910,wegen::PRP,por causa de,vanwege
911,dies::PRN,isto,dit
912,das::PRN,isso,dat
913,das::PRN,aquilo,dat
914,alles::PRN,todo,alles
915,ich::PRN,eu,ik
916,du::PRN,tu,je
917,du::PRN,tu,jij
918,er::PRN,ele,hij
919,wir::PRN,nós,we
920,wir::PRN,nós,wij
921,ihr::PRN,vós,jullie
922,ihr::PRN,vocês,jullie
923,sie::PRN,eles,ze
924,sie::PRN,eles,zij
925,was::FPRN,quê,wat
926,wer::FPRN,quem,wie
927,wo::FADV,onde,waar
928,wohin::FADV,aonde,waarheen
929,wohin::FADV,para onde,waarheen
930,wie::FADV,como,hoe
931,warum::FADV,porquê,waarom
932,warum::FADV,por que,waarom
933,wieviel::FNUM,quanto,hoeveel
934,eins::NUM,um,één
935,zwei::NUM,dois,twee
936,drei::NUM,três,drie
937,vier::NUM,quatro,vier
938,fünf::NUM,cinco,vijf
939,sechs::NUM,seis,zes
940,sieben::NUM,sete,zeven
941,acht::NUM,oito,acht
942,neun::NUM,nove,negen
943,zehn::NUM,dez,tien
944,elf::NUM,onze,elf
945,zwölf::NUM,doze,twaalf
946,zwanzig::NUM,vinte,twintig
947,dreißig::NUM,trinta,dertig
948,vierzig::NUM,quarenta,veertig
949,fünfzig::NUM,cinquenta,vijftig
950,sechzig::NUM,sessenta,zestig
951,siebzig::NUM,setenta,zeventig
952,achtzig::NUM,oitenta,tachtig
953,neunzig::NUM,noventa,negentig
954,hundert::NUM,cem,honderd
955,hundert::NUM,cento,honderd
956,tausend::NUM,mil,duizend
957,und::CNJ,e,en
958,oder::CNJ,ou,of
959,stehen::V,estar em pé,staan
960,sitzen::V,estar sentado,zitten
961,liegen::V,jazer,liggen
962,liegen::V,estar deitado,liggen
963,hängen::V,pender,hangen
964,hängen::V,estar pendurado,hangen
965,werden::V,tornar-se,worden
966,passieren::V,acontecer,gebeuren
967,beginnen::V,começar,beginnen
968,enden::V,acabar,eindigen
969,enden::V,terminar,eindigen
970,wechseln::V,variar,wijzigen
971,wechseln::V,variar,veranderen
972,wechseln::V,alternar,wijzigen
973,wechseln::V,alternar,veranderen
974,aufgehen[Sonne]::V,nascer,opgaan
975,untergehen[Sonne]::V,pôr-se,ondergaan
976,scheinen[Sonne]::V,brilhar,schijnen
977,donnern::V,trovejar,donderen
978,wehen::V,soprar,waaien
979,strömen::V,correr,stromen
980,fließen::V,fluir,vloeien
981,sich drehen::V,girar,draaien
982,sich drehen::V,girar,zich draaien
983,schwanken::V,oscilar,wankelen
984,schwingen::V,vibrar,zwieren
985,fallen::V,cair,vallen
986,brennen::V,arder,branden
987,rauchen::V,fumegar,roken
988,regnen::V,chover,regenen
989,gefrieren::V,gelar,bevriezen
990,gefrieren::V,congelar,bevriezen
991,tauen::V,derreter,dooien
992,tauen::V,descongelar,dooien
993,schmelzen::V,fundir-se,smelten
994,trocknen::V,secar,drogen
995,sieden::V,ferver,koken
996,sieden::V,ferver,zieden
997,faulen::V,estragar-se,rotten
998,verfaulen::V,apodrecer,verrotten
999,reißen::V,romper-se,scheuren
1000,versinken::V,afundar-se,verzinken
1001,vergehen::V,passar,vergaan
1002,erscheinen::V,aparecer,opdagen
1003,erscheinen::V,aparecer,verschijnen
1004,verschwinden::V,desaparecer,verdwijnen
1005,sinken::V,descer,zinken
1006,abnehmen::V,diminuir,afnemen
1007,abnehmen::V,diminuir,verminderen
1008,abnehmen::V,decrescer,afnemen
1009,abnehmen::V,decrescer,verminderen
1010,zunehmen::V,crescer,toenemen
1011,zunehmen::V,aumentar,toenemen
1012,steigen::V,subir,stijgen
1013,steigen::V,subir,omhooggaan
1014,wachsen::V,crescer,groeien
1015,glänzen::V,brilhar,glanzen
1016,glänzen::V,brilhar,schitteren
1017,funkeln::V,cintilar,fonkelen
1018,lärmen::V,fazer barulho,lawaai maken
1019,läuten::V,chocalhar,luiden
1020,klingeln::V,tocar,bellen
1021,klirren::V,tinir,rinkelen
1022,brausen::V,bramar,bruisen
1023,rauschen::V,murmurar,ruisen
1024,rauschen::V,rumorejar,ruisen
1025,klingen::V,soar,klinken
1026,bellen::V,ladrar,blaffen
1027,heulen::V,uivar,huilen
1028,blasen::V,soprar,blazen
1029,pfeifen::V,assobiar,fluiten
1030,schreien::V,gritar,gillen
1031,schreien::V,gritar,schreeuwen
1032,stöhnen::V,gemer,steunen
1033,zittern::V,tremer,beven
1034,zittern::V,tremer,sidderen
1035,leben::V,viver,leven
1036,geboren werden::V,nascer,geboren worden
1037,atmen::V,respirar,ademen
1038,trinken::V,beber,drinken
1039,essen::V,comer,eten
1040,schlucken::V,engolir,slikken
1041,müde werden::V,cansar-se,moe worden
1042,einschlafen::V,adormecer,inslapen
1043,schlafen::V,dormir,slapen
1044,aufwachen::V,acordar,ontwaken
1045,aufwachen::V,acordar,wakker worden
1046,aufstehen::V,levantar-se,opstaan
1047,sich erholen::V,descansar,zich ontspannen
1048,krank werden::V,adoecer,ziek worden
1049,krank werden::V,ficar doente,ziek worden
1050,krank sein::V,estar doente,ziek zijn
1051,schmerzen::V,doer,pijn doen
1052,husten::V,tossir,hoesten
1053,genesen::V,convalescer,genezen
1054,sterben::V,morrer,sterven
1055,sterben::V,morrer,overlijden
1056,umkommen::V,perecer,omkomen
1057,sich bewegen::V,mover-se,zich bewegen
1058,sich rühren::V,mexer-se,zich verroeren
1059,sich erheben::V,levantar-se,oprijzen
1060,sich erheben::V,levantar-se,verrijzen
1061,sich setzen::V,sentar-se,gaan zitten
1062,hinfallen::V,cair,vallen
1063,hinfallen::V,cair,neervallen
1064,laufen::V,andar,lopen
1065,laufen::V,caminhar,lopen
1066,schreiten::V,andar,stappen
1067,schreiten::V,andar,schrijden
1068,schreiten::V,caminhar,stappen
1069,schreiten::V,caminhar,schrijden
1070,spazierengehen::V,passear,gaan wandelen
1071,eilen::V,apressar-se,ijlen
1072,eilen::V,apressar-se,haasten
1073,sich beeilen::V,apressar-se,zich haasten
1074,sich beeilen::V,despachar-se,zich haasten
1075,sausen::V,correr,stuiven
1076,rennen::V,correr,rennen
1077,springen::V,saltar,springen
1078,klettern::V,trepar,klimmen
1079,klettern::V,trepar,klauteren
1080,schaukeln::V,baloiçar,schommelen
1081,kriechen::V,rastejar,kruipen
1082,kriechen::V,arrastar-se,kruipen
1083,schwimmen::V,nadar,zwemmen
1084,tauchen::V,mergulhar,duiken
1085,rudern::V,remar,roeien
1086,fahren::V,ir,rijden
1087,fliegen::V,voar,vliegen
1088,gehen::V,ir,gaan
1089,gehen::V,andar,gaan
1090,weggehen::V,partir,weggaan
1091,weggehen::V,ir-se embora,weggaan
1092,abfahren::V,sair,vertrekken
1093,abfahren::V,partir,vertrekken
1094,anhalten::V,parar,stoppen
1095,anhalten::V,parar,stilhouden
1096,hineingehen::V,entrar,ingaan
1097,hineingehen::V,entrar,binnengaan
1098,eintreten::V,entrar,binnenkomen
1099,kommen::V,vir,komen
1100,ankommen::V,chegar,aankomen
1101,zurückkommen::V,voltar,terugkomen
1102,zurückkommen::V,regressar,terugkomen
1103,bleiben::V,ficar,blijven
1104,bleiben::V,permanecer,blijven
1105,warten::V,esperar,wachten
1106,erwarten::V,esperar,verwachten
1107,erwarten::V,aguardar,verwachten
1108,suchen::V,buscar,zoeken
1109,suchen::V,procurar,zoeken
1110,finden::V,achar,vinden
1111,finden::V,encontrar,vinden
1112,versuchen::V,tentar,proberen
1113,versuchen::V,tentar,beproeven
1114,vorbereiten::V,preparar,voorbereiden
1115,lieben::V,amar,houden van
1116,lieben::V,querer,houden van
1117,mögen::V,gostar de,lusten
1118,mögen::V,gostar de,houden van
1119,lachen::V,rir,lachen
1120,lachen::V,rir-se,lachen
1121,rühren::V,comover,roeren
1122,weinen::V,chorar,huilen
1123,weinen::V,chorar,schreien
1124,schimpfen::V,ralhar,kijven
1125,schimpfen::V,ralhar,schelden
1126,sich ärgern::V,zangar-se,zich ergeren
1127,sich fürchten::V,ter medo de,bang zijn
1128,sich fürchten::V,ter receio de,bang zijn
1129,fürchten::V,temer,vrezen
1130,fürchten::V,recear,vrezen
1131,fliehen::V,fugir,vluchten
1132,flüchten::V,refugiar-se,ontsnappen
1133,flüchten::V,refugiar-se,ontkomen
1134,sehen::V,ver,zien
1135,anschauen::V,olhar,aankijken
1136,ansehen::V,mirar,aanzien
1137,ansehen::V,mirar,bekijken
1138,hören::V,ouvir,horen
1139,zuhören::V,escutar,luisteren
1140,probieren::V,provar,proeven
1141,probieren::V,saborear,proeven
1142,riechen::V,cheirar,ruiken
1143,fühlen::V,sentir,voelen
1144,scheinen::V,parecer,lijken
1145,zu sehen sein::V,estar à vista,te zien zijn
1146,vernehmen::V,ouvir,vernemen
1147,frieren::V,ter frio,het koud hebben
1148,tun::V,fazer,doen
1149,können::V,saber,kunnen
1150,wollen::V,querer,willen
1151,anfangen::V,iniciar,beginnen
1152,anfangen::V,iniciar,aanvangen
1153,beenden::V,acabar,beëindigen
1154,beenden::V,terminar,beëindigen
1155,aufhören::V,cessar,ophouden
1156,aufhören::V,desistir,ophouden
1157,gelingen::V,sair bem,lukken
1158,gelingen::V,sair bem,gelukken
1159,gelingen::V,dar bom resultado,lukken
1160,gelingen::V,dar bom resultado,gelukken
1161,geraten::V,sair,uitvallen
1162,geraten::V,dar resultado,uitvallen
1163,öffnen::V,abrir,openen
1164,öffnen::V,abrir,opendoen
1165,schließen::V,fechar,sluiten
1166,schließen::V,fechar,dichtdoen
1167,stellen::V,pôr,stellen
1168,stellen::V,pôr,plaatsen
1169,stellen::V,colocar,stellen
1170,stellen::V,colocar,plaatsen
1171,setzen::V,pôr,zetten
1172,setzen::V,pôr,plaatsen
1173,setzen::V,meter,zetten
1174,setzen::V,meter,plaatsen
1175,legen::V,pôr,leggen
1176,legen::V,meter,leggen
1177,berühren::V,tocar,aanraken
1178,verbinden::V,unir,verbinden
1179,verbinden::V,ligar,verbinden
1180,bedecken::V,cobrir,bedekken
1181,aufhängen::V,pendurar,ophangen
1182,anzünden::V,acender,aansteken
1183,aufheben::V,apanhar,oprapen
1184,aufheben::V,levantar,oprapen
1185,zurücklassen::V,deixar,achterlaten
1186,verlieren::V,perder,verliezen
1187,fallen lassen::V,deixar cair,laten vallen
1188,machen::V,fazer,maken
1189,herstellen::V,produzir,produceren
1190,herstellen::V,produzir,voortbrengen
1191,bauen::V,edificar,bouwen
1192,bauen::V,construir,bouwen
1193,reparieren::V,reparar,repareren
1194,reparieren::V,reparar,herstellen
1195,reparieren::V,consertar,repareren
1196,reparieren::V,consertar,herstellen
1197,verbessern::V,melhorar,verbeteren
1198,ändern::V,mudar,wijzigen
1199,ändern::V,mudar,veranderen
1200,ändern::V,alterar,wijzigen
1201,ändern::V,alterar,veranderen
1202,graben::V,cavar,graven
1203,beugen::V,curvar,buigen
1204,biegen::V,vergar,buigen
1205,drehen::V,girar,draaien
1206,wenden::V,virar,keren
1207,wenden::V,virar,wenden
1208,wenden::V,voltar,keren
1209,wenden::V,voltar,wenden
1210,umdrehen::V,virar,omdraaien
1211,umdrehen::V,revolver,omdraaien
1212,heben::V,levantar,heffen
1213,heben::V,levantar,optillen
1214,hochheben::V,erguer,tillen
1215,hochheben::V,levantar,tillen
1216,ergreifen::V,apanhar,pakken
1217,ergreifen::V,apanhar,grijpen
1218,halten::V,segurar,houden
1219,drücken::V,apertar,drukken
1220,schieben::V,empurrar,duwen
1221,schieben::V,empurrar,schuiven
1222,kratzen::V,raspar,krassen
1223,lecken::V,lamber,likken
1224,beißen::V,morder,bijten
1225,abreißen::V,arrancar,afrukken
1226,abreißen::V,arrancar,afscheuren
1227,abschneiden::V,talhar,afsnijden
1228,binden::V,ligar,binden
1229,stecken::V,meter,steken
1230,stecken::V,enfiar,steken
1231,brechen::V,romper,breken
1232,brechen::V,quebrar,breken
1233,klopfen::V,bater,kloppen
1234,hauen::V,bater,houwen
1235,kleben::V,colar,plakken
1236,reiben::V,esfregar,wrijven
1237,streichen::V,barrar,smeren
1238,schleifen::V,afiar,slijpen
1239,schneiden::V,cortar,snijden
1240,rütteln::V,sacudir,schudden
1241,schütteln::V,abanar,schudden
1242,schütteln::V,sacudir,schudden
1243,schwenken::V,agitar,wuiven
1244,schwenken::V,agitar,zwaaien
1245,schütten::V,deitar,gieten
1246,schütten::V,deitar,storten
1247,füllen::V,encher,vullen
1248,einwickeln::V,envolver,inwikkelen
1249,einwickeln::V,embrulhar,inwikkelen
1250,tragen::V,levar,dragen
1251,tragen::V,trazer,dragen
1252,schleppen::V,arrastar,slepen
1253,ziehen::V,puxar,trekken
1254,aufbewahren::V,guardar,bewaren
1255,aufbewahren::V,conservar,bewaren
1256,werfen::V,lançar,gooien
1257,fangen::V,apanhar,vangen
1258,packen::V,agarrar,pakken
1259,packen::V,agarrar,vastpakken
1260,verstecken::V,esconder,verstoppen
1261,teilen::V,partir,delen
1262,teilen::V,dividir,delen
1263,schicken::V,enviar,sturen
1264,bringen::V,trazer,brengen
1265,hinzufügen::V,acrescentar,toevoegen
1266,bekommen::V,obter,verkrijgen
1267,erhalten::V,receber,krijgen
1268,nehmen::V,tomar,nemen
1269,wählen::V,eleger,kiezen
1270,wählen::V,eleger,verkiezen
1271,wählen::V,escolher,kiezen
1272,wählen::V,escolher,verkiezen
1273,auswählen::V,escolher,uitkiezen
1274,auswählen::V,seleccionar,uitkiezen
1275,bewahren::V,guardar,bewaren
1276,bewahren::V,conservar,bewaren
1277,behindern::V,impedir,hinderen
1278,verderben::V,estragar,bederven
1279,verderben::V,corromper,bederven
1280,beschädigen::V,danificar,beschadigen
1281,zerbrechen::V,romper,breken
1282,zerbrechen::V,romper,stukbreken
1283,zerbrechen::V,quebrar,breken
1284,zerbrechen::V,quebrar,stukbreken
1285,zerreißen::V,rasgar,scheuren
1286,zerreißen::V,rasgar,verscheuren
1287,zerstören::V,destruir,vernielen
1288,verbrennen::V,queimar,branden
1289,verbrennen::V,queimar,verbranden
1290,geben::V,dar,geven
1291,reichen::V,passar,reiken
1292,reichen::V,passar,aanreiken
1293,schenken::V,oferecer,schenken
1294,versprechen::V,prometer,beloven
1295,wünschen::V,desejar,wensen
1296,loben::V,louvar,loven
1297,loben::V,louvar,prijzen
1298,küssen::V,beijar,kussen
1299,wiegen::V,embalar,wiegen
1300,zudecken::V,tapar,toedekken
1301,zudecken::V,cobrir,toedekken
1302,wecken::V,acordar,wekken
1303,wecken::V,despertar,wekken
1304,zeigen::V,mostrar,tonen
1305,zeigen::V,mostrar,wijzen
1306,führen::V,guiar,voeren
1307,führen::V,conduzir,voeren
1308,lehren::V,ensinar,leren
1309,unterrichten::V,instruir,onderwijzen
1310,aufziehen::V,criar,grootbrengen
1311,leiten::V,dirigir,leiden
1312,leiten::V,conduzir,leiden
1313,antreiben::V,impelir,aandrijven
1314,lassen::V,fazer,laten
1315,einladen::V,convidar,uitnodigen
1316,vereinigen::V,unir,verenigen
1317,vereinigen::V,reunir,verenigen
1318,besuchen::V,ir ver,bezoeken
1319,besuchen::V,visitar,bezoeken
1320,treffen::V,encontrar,treffen
1321,treffen::V,encontrar,ontmoeten
1322,sich versammeln::V,reunir-se,zich verzamelen
1323,spielen::V,jogar,spelen
1324,spielen::V,brincar,spelen
1325,singen::V,cantar,zingen
1326,tanzen::V,bailar,dansen
1327,sich trennen::V,apartar-se,van elkaar gaan
1328,verlassen::V,deixar,verlaten
1329,verlassen::V,abandonar,verlaten
1330,retten::V,salvar,redden
1331,bewachen::V,vigiar,bewaken
1332,bewachen::V,guardar,bewaken
1333,schützen::V,proteger,beschermen
1334,verteidigen::V,defender,verdedigen
1335,sich schlagen::V,brigar,knokken
1336,sich schlagen::V,bater-se,knokken
1337,schießen::V,disparar,schieten
1338,siegen::V,vencer,overwinnen
1339,ärgern::V,irritar,ergeren
1340,ärgern::V,aborrecer,ergeren
1341,schlagen::V,bater,slaan
1342,treten::V,pisar,trappen
1343,treten::V,pisar,schoppen
1344,stechen::V,picar,steken
1345,stechen::V,picar,prikken
1346,stoßen::V,empurrar,stoten
1347,stehlen::V,furtar,stelen
1348,stören::V,perturbar,storen
1349,stören::V,perturbar,verstoren
1350,belästigen::V,incomodar,lastig vallen
1351,belästigen::V,importunar,lastig vallen
1352,verbergen::V,ocultar,verbergen
1353,verbergen::V,esconder,verbergen
1354,täuschen::V,iludir,misleiden
1355,täuschen::V,enganar,misleiden
1356,betrügen::V,burlar,bedriegen
1357,betrügen::V,enganar,bedriegen
1358,töten::V,matar,doden
1359,wohnen::V,morar,wonen
1360,arbeiten::V,trabalhar,werken
1361,sammeln::V,recolher,inzamelen
1362,sammeln::V,recolher,verzamelen
1363,sammeln::V,coleccionar,inzamelen
1364,sammeln::V,coleccionar,verzamelen
1365,pflücken::V,colher,plukken
1366,jagen::V,caçar,jagen
1367,fischen::V,pescar,vissen
1368,fassen::V,apanhar,vangen
1369,hüten::V,guardar,hoeden
1370,treiben::V,conduzir,drijven
1371,anbinden::V,atar,vastbinden
1372,füttern::V,dar de comer a,voeren
1373,melken::V,ordenhar,melken
1374,hacken::V,rachar,hakken
1375,gießen::V,regar,gieten
1376,reifen::V,amadurecer,rijpen
1377,zubereiten::V,preparar,klaarmaken
1378,zubereiten::V,preparar,toebereiden
1379,kochen::V,cozer,koken
1380,backen::V,cozer,bakken
1381,braten::V,assar,braden
1382,braten::V,fritar,braden
1383,umrühren::V,remexer,omroeren
1384,stricken::V,tricotar,breien
1385,stricken::V,fazer malha,breien
1386,nähen::V,coser,naaien
1387,nähen::V,costurar,naaien
1388,färben::V,tingir,verven
1389,färben::V,tingir,kleuren
1390,färben::V,colorir,verven
1391,färben::V,colorir,kleuren
1392,reinigen::V,limpar,reinigen
1393,reinigen::V,purificar,reinigen
1394,waschen::V,lavar,wassen
1395,abwischen::V,limpar,afvegen
1396,abwischen::V,esfregar,afvegen
1397,spülen::V,lavar,spoelen
1398,spülen::V,lavar,afwassen
1399,spülen::V,enxaguar,spoelen
1400,spülen::V,enxaguar,afwassen
1401,fegen::V,varrer,vegen
1402,kehren::V,varrer,vegen
1403,baden::V,banhar,baden
1404,baden::V,tomar banho,baden
1405,sich waschen::V,lavar-se,zich wassen
1406,ausziehen::V,despir,uittrekken
1407,anziehen::V,vestir,aantrekken
1408,sich anziehen::V,vestir-se,zich aankleden
1409,kämmen::V,pentear,kammen
1410,schmücken::V,adornar,tooien
1411,sagen::V,dizer,zeggen
1412,sprechen::V,falar,spreken
1413,reden::V,falar,praten
1414,sich unterhalten::V,conversar,zich onderhouden
1415,fragen::V,perguntar,vragen
1416,bitten::V,pedir,vragen
1417,bitten::V,pedir,verzoeken
1418,erzählen::V,contar,vertellen
1419,mitteilen::V,comunicar,meedelen
1420,mitteilen::V,participar,meedelen
1421,nennen::V,nomear,noemen
1422,nennen::V,apelidar,noemen
1423,rufen::V,chamar,roepen
1424,prahlen::V,gabar-se,pralen
1425,prahlen::V,vangloriar-se,pralen
1426,übersetzen::V,traduzir,vertalen
1427,denken::V,pensar,denken
1428,glauben::V,crer,geloven
1429,bemerken::V,notar,bemerken
1430,bemerken::V,observar,bemerken
1431,erkennen::V,reconhecer,herkennen
1432,begreifen::V,apreender,begrijpen
1433,begreifen::V,compreender,begrijpen
1434,verstehen::V,entender,verstaan
1435,verstehen::V,compreender,verstaan
1436,lernen::V,aprender,leren
1437,wissen::V,saber,weten
1438,sich erinnern an::V,lembrar-se de,zich herinneren aan
1439,sich erinnern an::V,recordar-se de,zich herinneren aan
1440,vergessen::V,esquecer,vergeten
1441,messen::V,medir,meten
1442,zählen::V,contar,tellen
1443,rechnen::V,calcular,rekenen
1444,lesen::V,ler,lezen
1445,malen::V,pintar,schilderen
1446,zeichnen::V,desenhar,tekenen
1447,schreiben::V,escrever,schrijven
1448,besitzen::V,possuir,bezitten
1449,kaufen::V,comprar,kopen
1450,verkaufen::V,vender,verkopen
1451,bezahlen::V,pagar,betalen
1452,zahlen::V,pagar,betalen
1453,beherrschen::V,imperar,beheersen
1454,ertragen::V,suportar,verdragen
