,Concept_ID,it,lv
805,Haufen::N,mucchio,grēda
806,Haufen::N,mucchio,kaudze
807,Reihe::N,fila,рад
808,Reihe::N,fila,rinda
809,Reihe::N,fila,virkne
810,Boot::N,barca,пыж
811,Boot::N,barca,laiva
812,Boot::N,battello,пыж
813,Boot::N,battello,laiva
814,Ruder::N,remo,пелыс
815,Ruder::N,remo,ӧпаснӧй
816,Ruder::N,remo,airis
817,Ruder::N,remo,irklis
818,Schlitten::N,slitta,дадь
819,Schlitten::N,slitta,ragavas
820,Ski::N,sci,лызь
821,Ski::N,sci,slēpe
822,Lagerfeuer::N,falò,бипур
823,Lagerfeuer::N,falò,ugunskurs
824,Lagerfeuer::N,fuoco di bivacco,бипур
825,Lagerfeuer::N,fuoco di bivacco,ugunskurs
826,Last::N,càrico,сьӧкыдтор
827,Last::N,càrico,krava
828,Gang::N,andata,мунӧм
829,Gang::N,andata,ветлӧм
830,Gang::N,andata,eja
831,Gang::N,andata,gājums
832,Schritt::N,passo,воськов
833,Schritt::N,passo,воськовтӧм
834,Schritt::N,passo,solis
835,Norden::N,nord,войвыв
836,Norden::N,nord,ziemeļi
837,Norden::N,settentrione,войвыв
838,Norden::N,settentrione,ziemeļi
839,Süden::N,sud,лунвыв
840,Süden::N,sud,dienvidi
841,Süden::N,meridione,лунвыв
842,Süden::N,meridione,dienvidi
843,Westen::N,òvest,рытыв
844,Westen::N,òvest,rietumi
845,Westen::N,occidente,рытыв
846,Westen::N,occidente,rietumi
847,Osten::N,est,асыв
848,Osten::N,est,austrumi
849,Osten::N,oriente,асыв
850,Osten::N,oriente,austrumi
851,Holz::N,legno,пу
852,Holz::N,legno,koks
853,Holz::N,legno,koksne
854,Brett::N,asse,пӧв
855,Brett::N,asse,dēlis
856,Brett::N,tàvola,пӧв
857,Brett::N,tàvola,dēlis
858,Platte::N,lastra,плита
859,Platte::N,lastra,plate
860,Platte::N,lastra,plāksne
861,Platte::N,piastra,плита
862,Platte::N,piastra,plate
863,Platte::N,piastra,plāksne
864,Stütze::N,supporto,пыкӧд
865,Stütze::N,supporto,мыджӧд
866,Stütze::N,supporto,balsts
867,Stütze::N,supporto,atspaids
868,Stange::N,sbarra,потш
869,Stange::N,sbarra,maikste
870,Stange::N,pèrtica,потш
871,Stange::N,pèrtica,maikste
872,Stock::N,verga,бедь
873,Stock::N,verga,boze
874,Stock::N,verga,spieķis
875,Stock::N,bastone,бедь
876,Stock::N,bastone,boze
877,Stock::N,bastone,spieķis
878,Stock::N,bacchetta,бедь
879,Stock::N,bacchetta,boze
880,Stock::N,bacchetta,spieķis
881,Stab::N,asta,зир
882,Stab::N,asta,zizlis
883,Rohr::N,tubo,труба
884,Rohr::N,tubo,caurule
885,Haus::N,casa,керка
886,Haus::N,casa,māja
887,Heim::N,casa,горт
888,Heim::N,casa,mājas
889,Ofen::N,stufa,пач
890,Ofen::N,stufa,krāsns
891,Fußboden::N,pavimento,джодж
892,Fußboden::N,pavimento,grīda
893,Tisch::N,tàvolo,пызан
894,Tisch::N,tàvolo,galds
895,Stuhl::N,sedia,улӧс
896,Stuhl::N,sedia,krēsls
897,Wiege::N,culla,зыбка
898,Wiege::N,culla,šūpulis
899,Bett::N,letto,вольпась
900,Bett::N,letto,gulta
901,Regal::N,scaffale,джадж
902,Regal::N,scaffale,plaukts
903,Kiste::N,cassa,куд
904,Kiste::N,cassa,ящик
905,Kiste::N,cassa,kaste
906,Kiste::N,cassa,šķirsts
907,Fenster::N,finestra,ӧшинь
908,Fenster::N,finestra,logs
909,Tür::N,porta,ӧдзӧс
910,Tür::N,porta,durvis
911,Tor::N,portone,дзиръя
912,Tor::N,portone,vārti
913,Zaun::N,recinto,потшӧс
914,Zaun::N,recinto,žogs
915,Dach::N,tetto,вевт
916,Dach::N,tetto,jumts
917,Leiter::N,scala,пос
918,Leiter::N,scala,kāpnes
919,Leiter::N,scala,redeles
920,Leiter::N,scala a pioli,пос
921,Leiter::N,scala a pioli,kāpnes
922,Leiter::N,scala a pioli,redeles
923,Besen::N,scopa,рос
924,Besen::N,scopa,slota
925,Spaten::N,vanga,зыр
926,Spaten::N,vanga,lāpsta
927,Schaufel::N,pala,тэльӧб
928,Schaufel::N,pala,liekšķere
929,Gabel::N,forchetta,вилки
930,Gabel::N,forchetta,dakšiņa
931,Löffel::N,cucchiaio,пань
932,Löffel::N,cucchiaio,karote
933,Messer::N,coltello,пурт
934,Messer::N,coltello,nazis
935,Nagel::N,chiodo,тув
936,Nagel::N,chiodo,кӧрт тув
937,Nagel::N,chiodo,nagla
938,Netz::N,rete,тыв
939,Netz::N,rete,tīkls
940,Haken::N,uncino,крук
941,Haken::N,uncino,āķis
942,Haken::N,uncino,kāsis
943,Haken::N,uncino,krampis
944,Griff::N,mànico,нуд
945,Griff::N,mànico,kāts
946,Griff::N,mànico,rokturis
947,Griff::N,maniglia,нуд
948,Griff::N,maniglia,kāts
949,Griff::N,maniglia,rokturis
950,Schloss::N,serratura,томан
951,Schloss::N,serratura,aizslēgs
952,Bild::N,quadro,серпас
953,Bild::N,quadro,glezna
954,Bild::N,immàgine,серпас
955,Bild::N,immàgine,glezna
956,Figur::N,figura,пертас
957,Figur::N,figura,вежньӧг
958,Figur::N,figura,figūra
959,Puppe::N,bàmbola,акань
960,Puppe::N,bàmbola,lelle
961,Beutel::N,borsa,мешӧк
962,Beutel::N,borsa,kule
963,Beutel::N,borsa,maisiņš
964,Beutel::N,sacchetto,мешӧк
965,Beutel::N,sacchetto,kule
966,Beutel::N,sacchetto,maisiņš
967,Bündel::N,fascio,кӧртӧд
968,Bündel::N,fascio,sainis
969,Bündel::N,fagotto,кӧртӧд
970,Bündel::N,fagotto,sainis
971,Tasche::N,borsa,сумка
972,Tasche::N,borsa,soma
973,Eimer::N,secchio,ведра
974,Eimer::N,secchio,spainis
975,Deckel::N,coperchio,пӧдан
976,Deckel::N,coperchio,тупкӧд
977,Deckel::N,coperchio,vāks
978,Geschirr::N,stoviglie,дозмук
979,Geschirr::N,stoviglie,тасьті-пань
980,Geschirr::N,stoviglie,trauki
981,Sack::N,sacco,мешӧк
982,Sack::N,sacco,maiss
983,Tasse::N,tazza,бекар
984,Tasse::N,tazza,тасьті
985,Tasse::N,tazza,tase
986,Topf::N,pèntola,гырнич
987,Topf::N,pèntola,pods
988,Kessel::N,paiolo,пӧрт
989,Kessel::N,paiolo,katls
990,Kessel::N,calderone,пӧрт
991,Kessel::N,calderone,katls
992,Essen::N,pasto,сёйӧм
993,Essen::N,pasto,ēdiens
994,Essen::N,mangiare,сёйӧм
995,Essen::N,mangiare,ēdiens
996,Nahrung::N,cibo,сёян
997,Nahrung::N,cibo,barība
998,Nahrung::N,alimento,сёян
999,Nahrung::N,alimento,barība
1000,Speise::N,piatto,сёян
1001,Speise::N,piatto,сёянтор
1002,Speise::N,piatto,ēdiens
1003,Fleisch::N,carne,яй
1004,Fleisch::N,carne,gaļa
1005,Getreide::N,cereali,нянь
1006,Getreide::N,cereali,labība
1007,Brei::N,purè,рок
1008,Brei::N,purè,putra
1009,Brei::N,purè,biezenis
1010,Brei::N,pappa,рок
1011,Brei::N,pappa,putra
1012,Brei::N,pappa,biezenis
1013,Brot::N,pane,нянь
1014,Brot::N,pane,maize
1015,Scheibe::N,fetta,шӧрӧм
1016,Scheibe::N,fetta,чӧлан
1017,Scheibe::N,fetta,šķēle
1018,Scheibe::N,fetta,rieciens
1019,Scheibe::N,trancia,шӧрӧм
1020,Scheibe::N,trancia,чӧлан
1021,Scheibe::N,trancia,šķēle
1022,Scheibe::N,trancia,rieciens
1023,Fett::N,grasso,гос
1024,Fett::N,grasso,тшог
1025,Fett::N,grasso,tauki
1026,Butter::N,burro,вый
1027,Butter::N,burro,sviests
1028,Öl::N,olio,вый
1029,Öl::N,olio,eļļa
1030,Salz::N,sale,сов
1031,Salz::N,sale,sāls
1032,Suppe::N,zuppa,шыд
1033,Suppe::N,zuppa,zupa
1034,Suppe::N,minestra,шыд
1035,Suppe::N,minestra,zupa
1036,Honig::N,miele,ма
1037,Honig::N,miele,medus
1038,Milch::N,latte,йӧв
1039,Milch::N,latte,piens
1040,Tee::N,tè,чай
1041,Tee::N,tè,tēja
1042,Leder::N,pelle,ку
1043,Leder::N,pelle,āda
1044,Wolle::N,lana,вурун
1045,Wolle::N,lana,vilna
1046,Stoff::N,panno,дӧра
1047,Stoff::N,panno,drāna
1048,Stoff::N,panno,audums
1049,Stoff::N,tessuto,дӧра
1050,Stoff::N,tessuto,drāna
1051,Stoff::N,tessuto,audums
1052,Nadel::N,ago,ем
1053,Nadel::N,ago,adata
1054,Faden::N,filo,сунис
1055,Faden::N,filo,diegs
1056,Faden::N,filo,pavediens
1057,Knopf::N,bottone,кизь
1058,Knopf::N,bottone,poga
1059,Knoten::N,nodo,гӧрӧд
1060,Knoten::N,nodo,mezgls
1061,Farbe::N,pittura,краска
1062,Farbe::N,pittura,вап
1063,Farbe::N,pittura,krāsa
1064,Kleidung::N,vestiti,паськӧм
1065,Kleidung::N,vestiti,tērps
1066,Kleidung::N,vestiti,drēbes
1067,Kleidung::N,vestiario,паськӧм
1068,Kleidung::N,vestiario,tērps
1069,Kleidung::N,vestiario,drēbes
1070,Hemd::N,camicia,дӧрӧм
1071,Hemd::N,camicia,krekls
1072,Kragen::N,bàvero,воротник
1073,Kragen::N,bàvero,apkakle
1074,Kragen::N,colletto,воротник
1075,Kragen::N,colletto,apkakle
1076,Ärmel::N,mànica,сос
1077,Ärmel::N,mànica,piedurkne
1078,Hose::N,calzoni,гач
1079,Hose::N,calzoni,bikses
1080,Gürtel::N,cintura,вӧнь
1081,Gürtel::N,cintura,josta
1082,Mütze::N,berretto,шапка
1083,Mütze::N,berretto,cepure
1084,Schuh::N,scarpa,башмак
1085,Schuh::N,scarpa,ботинки
1086,Schuh::N,scarpa,kurpe
1087,Stiefel::N,stivale,сапӧг
1088,Stiefel::N,stivale,zābaks
1089,Ring::N,anello,кытш
1090,Ring::N,anello,gredzens
1091,Band::N,nastro,лента
1092,Band::N,nastro,вундас
1093,Band::N,nastro,lente
1094,Band::N,fettuccia,лента
1095,Band::N,fettuccia,вундас
1096,Band::N,fettuccia,lente
1097,Kamm::N,pèttine,сынан
1098,Kamm::N,pèttine,ķemme
1099,Spiegel::N,specchio,рӧмпӧштан
1100,Spiegel::N,specchio,spogulis
1101,Riemen::N,cinghia,тасма
1102,Riemen::N,cinghia,siksna
1103,Schnur::N,corda,гез
1104,Schnur::N,corda,aukla
1105,Leine::N,guinzaglio,юргез
1106,Leine::N,guinzaglio,saite
1107,Decke::N,coperta,эшкын
1108,Decke::N,coperta,шебрас
1109,Decke::N,coperta,sega
1110,Kissen::N,cuscino,юрлӧс
1111,Kissen::N,cuscino,spilvens
1112,Kissen::N,guanciale,юрлӧс
1113,Kissen::N,guanciale,spilvens
1114,Tuch::N,fazzoletto,чышъян
1115,Tuch::N,fazzoletto,vadmala
1116,Handtuch::N,asciugamano,ки чышкӧд
1117,Handtuch::N,asciugamano,кизьчышъян
1118,Handtuch::N,asciugamano,dvielis
1119,Kraft::N,forza,этш
1120,Kraft::N,forza,эбӧс
1121,Kraft::N,forza,spēks
1122,Stärke::N,forza,ёнлун
1123,Stärke::N,forza,чорыдлун
1124,Stärke::N,forza,stiprums
1125,Stärke::N,vigore,ёнлун
1126,Stärke::N,vigore,чорыдлун
1127,Stärke::N,vigore,stiprums
1128,Stärke::N,fortezza,ёнлун
1129,Stärke::N,fortezza,чорыдлун
1130,Stärke::N,fortezza,stiprums
1131,Gesundheit::N,salute,дзоньвидзалун
1132,Gesundheit::N,salute,veselība
1133,Krankheit::N,malattìa,висьӧм
1134,Krankheit::N,malattìa,slimība
1135,Schmerz::N,dolore,висьӧм
1136,Schmerz::N,dolore,sāpes
1137,Wunde::N,piaga,дой
1138,Wunde::N,piaga,brūce
1139,Wunde::N,piaga,jēlums
1140,Wunde::N,ferita,дой
1141,Wunde::N,ferita,brūce
1142,Wunde::N,ferita,jēlums
1143,Fieber::N,febbre,жар
1144,Fieber::N,febbre,drudzis
1145,Fieber::N,febbre,karstums
1146,Arznei::N,fàrmaco,лекарство
1147,Arznei::N,fàrmaco,зелля
1148,Arznei::N,fàrmaco,zāles
1149,Arznei::N,fàrmaco,medikaments
1150,Arznei::N,medicina,лекарство
1151,Arznei::N,medicina,зелля
1152,Arznei::N,medicina,zāles
1153,Arznei::N,medicina,medikaments
1154,Brücke::N,ponte,пос
1155,Brücke::N,ponte,tilts
1156,Brunnen::N,pozzo,юкмӧс
1157,Brunnen::N,pozzo,aka
1158,Weide::N,pàscolo,пӧскӧтина
1159,Weide::N,pàscolo,ganības
1160,Pfad::N,sentiero,туй
1161,Pfad::N,sentiero,кыснан
1162,Pfad::N,sentiero,taka
1163,Weg::N,via,туй
1164,Weg::N,via,ceļš
1165,Weg::N,cammino,туй
1166,Weg::N,cammino,ceļš
1167,Straße::N,strada,туй
1168,Straße::N,strada,iela
1169,Dorf::N,paese,сикт
1170,Dorf::N,paese,ciems
1171,Dorf::N,villaggio,сикт
1172,Dorf::N,villaggio,ciems
1173,Stadt::N,città,кар
1174,Stadt::N,città,pilsēta
1175,Brief::N,lèttera,письмӧ
1176,Brief::N,lèttera,vēstule
1177,Buch::N,libro,небӧг
1178,Buch::N,libro,grāmata
1179,Buchstabe::N,lèttera,шыпас
1180,Buchstabe::N,lèttera,burts
1181,Zeitung::N,giornale,газет
1182,Zeitung::N,giornale,avīze
1183,Zeitung::N,giornale,laikraksts
1184,Leben::N,vita,лов
1185,Leben::N,vita,олӧм
1186,Leben::N,vita,dzīve
1187,Tod::N,morte,кулӧм
1188,Tod::N,morte,nāve
1189,Grab::N,tomba,гу
1190,Grab::N,tomba,kaps
1191,Grab::N,sepolcro,гу
1192,Grab::N,sepolcro,kaps
1193,Kirche::N,chiesa,вичко
1194,Kirche::N,chiesa,baznīca
1195,Sünde::N,peccato,мыж
1196,Sünde::N,peccato,grēks
1197,Gott::N,dio,ен
1198,Gott::N,dio,dievs
1199,Arbeiter::N,operaio,уджалысь
1200,Arbeiter::N,operaio,strādnieks
1201,Arbeiter::N,lavoratore,уджалысь
1202,Arbeiter::N,lavoratore,strādnieks
1203,Chef::N,capo,юралысь
1204,Chef::N,capo,веськӧдлысь
1205,Chef::N,capo,šefs
1206,Chef::N,capo,vadītajs
1207,Chef::N,capo,priekšnieks
1208,Chef::N,padrone,юралысь
1209,Chef::N,padrone,веськӧдлысь
1210,Chef::N,padrone,šefs
1211,Chef::N,padrone,vadītajs
1212,Chef::N,padrone,priekšnieks
1213,Meister::N,mastro,вӧчысь
1214,Meister::N,mastro,meistars
1215,Meister::N,maestro,вӧчысь
1216,Meister::N,maestro,meistars
1217,Arzt::N,mèdico,врач
1218,Arzt::N,mèdico,бурдӧдысь
1219,Arzt::N,mèdico,ārsts
1220,Arzt::N,dottore,врач
1221,Arzt::N,dottore,бурдӧдысь
1222,Arzt::N,dottore,ārsts
1223,Lehrer::N,professore,велӧдысь
1224,Lehrer::N,professore,skolotājs
1225,Geld::N,soldi,сьӧм
1226,Geld::N,soldi,nauda
1227,Geld::N,denaro,сьӧм
1228,Geld::N,denaro,nauda
1229,Geschäft::N,affare,удж
1230,Geschäft::N,affare,bizness
1231,Geschäft::N,affare,darījums
1232,Geschäft::N,negozio,удж
1233,Geschäft::N,negozio,bizness
1234,Geschäft::N,negozio,darījums
1235,Laden::N,negozio,вузасянін
1236,Laden::N,negozio,bode
1237,Laden::N,negozio,veikals
1238,Preis::N,prezzo,дон
1239,Preis::N,prezzo,cena
1240,Ware::N,merce,тӧвар
1241,Ware::N,merce,prece
1242,Nutzen::N,ùtile,воӧм
1243,Nutzen::N,ùtile,выгӧда
1244,Nutzen::N,ùtile,labums
1245,Nutzen::N,profitto,воӧм
1246,Nutzen::N,profitto,выгӧда
1247,Nutzen::N,profitto,labums
1248,Reichtum::N,ricchezza,озырлун
1249,Reichtum::N,ricchezza,bagātība
1250,Welt::N,mondo,енкӧла
1251,Welt::N,mondo,pasaule
1252,Land::N,paese,му
1253,Land::N,paese,zeme
1254,Staat::N,Stato,канму
1255,Staat::N,Stato,государство
1256,Staat::N,Stato,valsts
1257,König::N,re,кан
1258,König::N,re,ķēniņš
1259,König::N,re,karalis
1260,Macht::N,potere,каналӧм
1261,Macht::N,potere,vara
1262,Grenze::N,confine,су
1263,Grenze::N,confine,суйӧр
1264,Grenze::N,confine,robeža
1265,Grenze::N,frontiera,су
1266,Grenze::N,frontiera,суйӧр
1267,Grenze::N,frontiera,robeža
1268,Krieg::N,guerra,ожман
1269,Krieg::N,guerra,karš
1270,Feind::N,nemico,враг
1271,Feind::N,nemico,вӧрӧг
1272,Feind::N,nemico,ienaidnieks
1273,Gewalt::N,violenza,мырдöналöм
1274,Gewalt::N,violenza,vara
1275,Gewalt::N,violenza,vardarbība
1276,Kampf::N,lotta,вермасьӧм
1277,Kampf::N,lotta,cīņa
1278,Bogen[Waffe]::N,arco,ньӧввуж
1279,Bogen[Waffe]::N,arco,loks
1280,Pfeil::N,freccia,ньӧв
1281,Pfeil::N,freccia,bulta
1282,Gewehr::N,fucile,пишшаль
1283,Gewehr::N,fucile,šautene
1284,Fehler::N,errore,сорсьӧм
1285,Fehler::N,errore,дзугсьӧм
1286,Fehler::N,errore,kļūda
1287,Fehler::N,sbaglio,сорсьӧм
1288,Fehler::N,sbaglio,дзугсьӧм
1289,Fehler::N,sbaglio,kļūda
1290,Lüge::N,bugìa,пӧръясьӧм
1291,Lüge::N,bugìa,ылӧдлӧм
1292,Lüge::N,bugìa,meli
1293,Lüge::N,menzogna,пӧръясьӧм
1294,Lüge::N,menzogna,ылӧдлӧм
1295,Lüge::N,menzogna,meli
1296,Schaden::N,danno,лёк
1297,Schaden::N,danno,изъян
1298,Schaden::N,danno,пакӧсьт
1299,Schaden::N,danno,bojājums
1300,Schaden::N,danno,kaitējums
1301,Unglück::N,sfortuna,шог
1302,Unglück::N,sfortuna,kļūme
1303,Unglück::N,sfortuna,klizma
1304,Unglück::N,sfortuna,nelaime
1305,Schuld::N,colpa,мыж
1306,Schuld::N,colpa,vaina
1307,Alter::N,età,арлыд
1308,Alter::N,età,vecums
1309,Schluss::N,fine,пом
1310,Schluss::N,fine,beigas
1311,Zeit::N,tempo,кад
1312,Zeit::N,tempo,laiks
1313,Tag::N,giorno,лун
1314,Tag::N,giorno,diena
1315,Tag::N,giornata,лун
1316,Tag::N,giornata,diena
1317,Morgen::N,mattina,асыв
1318,Morgen::N,mattina,rīts
1319,Mittag::N,mezzogiorno,лун шӧр
1320,Mittag::N,mezzogiorno,pusdiena
1321,Abend::N,sera,рыт
1322,Abend::N,sera,vakars
1323,Abend::N,serata,рыт
1324,Abend::N,serata,vakars
1325,Nacht::N,notte,вой
1326,Nacht::N,notte,nakts
1327,Woche::N,settimana,вежон
1328,Woche::N,settimana,nedēļa
1329,Monat::N,mese,тӧлысь
1330,Monat::N,mese,mēnesis
1331,Jahr::N,anno,во
1332,Jahr::N,anno,gads
1333,Frühling::N,primavera,тулыс
1334,Frühling::N,primavera,pavasaris
1335,Sommer::N,estate,гожӧм
1336,Sommer::N,estate,vasara
1337,Herbst::N,autunno,ар
1338,Herbst::N,autunno,rudens
1339,Winter::N,inverno,тӧв
1340,Winter::N,inverno,ziema
1341,Januar::N,gennaio,тӧв шӧр
1342,Januar::N,gennaio,janvāris
1343,Februar::N,febbraio,урасьӧм
1344,Februar::N,febbraio,februāris
1345,März::N,marzo,рака
1346,März::N,marzo,marts
1347,April::N,aprile,кос му
1348,April::N,aprile,aprīlis
1349,Mai::N,maggio,ода-кора
1350,Mai::N,maggio,maijs
1351,Juni::N,giugno,лӧддза-номъя
1352,Juni::N,giugno,jūnijs
1353,Juli::N,luglio,сора
1354,Juli::N,luglio,jūlijs
1355,August::N,agosto,моз
1356,August::N,agosto,augusts
1357,September::N,settembre,кӧч
1358,September::N,settembre,septembris
1359,Oktober::N,ottobre,йирым
1360,Oktober::N,ottobre,oktobris
1361,November::N,novembre,вӧльгым
1362,November::N,novembre,novembris
1363,Dezember::N,dicembre,ӧшым
1364,Dezember::N,dicembre,decembris
1365,Montag::N,lunedì,выльлун
1366,Montag::N,lunedì,pirmdiena
1367,Dienstag::N,martedì,воторник
1368,Dienstag::N,martedì,otrdiena
1369,Mittwoch::N,mercoledì,середа
1370,Mittwoch::N,mercoledì,trešdiena
1371,Donnerstag::N,giovedì,четверг
1372,Donnerstag::N,giovedì,ceturtdiena
1373,Freitag::N,venerdì,пекнича
1374,Freitag::N,venerdì,piektdiena
1375,Samstag::N,sàbato,субӧта
1376,Samstag::N,sàbato,sestdiena
1377,Sonntag::N,domenica,вӧскресенньӧ
1378,Sonntag::N,domenica,svētdiena
1379,groß::A,grande,ыджыд
1380,groß::A,grande,dižs
1381,groß::A,grande,liels
1382,klein::A,pìccolo,ичӧт
1383,klein::A,pìccolo,mazs
1384,lang::A,lungo,кузь
1385,lang::A,lungo,garš
1386,kurz::A,corto,дженьыд
1387,kurz::A,corto,īss
1388,breit::A,largo,ота
1389,breit::A,largo,паськыд
1390,breit::A,largo,plats
1391,schmal::A,stretto,оттӧм
1392,schmal::A,stretto,tievs
1393,dicht::A,denso,сук
1394,dicht::A,denso,blīvs
1395,dick[Gegenstand]::A,spesso,кыз
1396,dick[Gegenstand]::A,spesso,biezs
1397,dünn::A,sottile,вӧсни
1398,dünn::A,sottile,вӧсньыд
1399,dünn::A,sottile,plāns
1400,fein::A,fine,посни
1401,fein::A,fine,smalks
1402,fein::A,delicato,посни
1403,fein::A,delicato,smalks
1404,fest::A,sodo,зумыд
1405,fest::A,sodo,tvirts
1406,fest::A,sodo,noturīgs
1407,fest::A,fisso,зумыд
1408,fest::A,fisso,tvirts
1409,fest::A,fisso,noturīgs
1410,flach::A,piano,плавкӧс
1411,flach::A,piano,тшӧтшкӧс
1412,flach::A,piano,lēzens
1413,flach::A,piano,līdzens
1414,flach::A,piatto,плавкӧс
1415,flach::A,piatto,тшӧтшкӧс
1416,flach::A,piatto,lēzens
1417,flach::A,piatto,līdzens
1418,glatt::A,liscio,вольк
1419,glatt::A,liscio,мольыд
1420,glatt::A,liscio,gluds
1421,glatt::A,liscio,slidens
1422,hart::A,duro,зумыд
1423,hart::A,duro,ciets
1424,weich::A,molle,небыд
1425,weich::A,molle,mīksts
1426,rund::A,rotondo,гӧгрӧс
1427,rund::A,rotondo,apaļš
1428,spitz::A,aguzzo,ёсь йыла
1429,spitz::A,aguzzo,smails
1430,spitz::A,appuntito,ёсь йыла
1431,spitz::A,appuntito,smails
1432,scharf::A,affilato,ёсь
1433,scharf::A,affilato,ass
1434,scharf::A,tagliente,ёсь
1435,scharf::A,tagliente,ass
1436,stumpf::A,smussato,ныж
1437,stumpf::A,smussato,truls
1438,stumpf::A,smussato,strups
1439,schwer::A,pesante,сьӧкыд
1440,schwer::A,pesante,smags
1441,schön::A,bello,мича
1442,schön::A,bello,лӧсьыд
1443,schön::A,bello,daiļš
1444,schön::A,bello,skaists
1445,heiß::A,caldo,пӧсь
1446,heiß::A,caldo,karsts
1447,heiß::A,bollente,пӧсь
1448,heiß::A,bollente,karsts
1449,warm::A,caldo,шоныд
1450,warm::A,caldo,silts
1451,kalt::A,freddo,кӧдзыд
1452,kalt::A,freddo,salts
1453,kalt::A,freddo,auksts
1454,kühl::A,fresco,юзыд
1455,kühl::A,fresco,ыркыд
1456,kühl::A,fresco,vēss
1457,kühl::A,fresco,dzestrs
1458,frisch::A,fresco,выль
1459,frisch::A,fresco,svaigs
1460,feucht::A,ùmido,уль
1461,feucht::A,ùmido,mitrs
1462,feucht::A,ùmido,drēgns
1463,nass::A,bagnato,ва
1464,nass::A,bagnato,slapjš
1465,trocken::A,secco,кос
1466,trocken::A,secco,sauss
1467,voll::A,pieno,кыз
1468,voll::A,pieno,pilns
1469,leer::A,vuoto,куш
1470,leer::A,vuoto,тыртӧм
1471,leer::A,vuoto,tukšs
1472,offen::A,aperto,восьса
1473,offen::A,aperto,vaļējs
1474,offen::A,aperto,atvērts
1475,geschlossen::A,chiuso,пӧдса
1476,geschlossen::A,chiuso,slēgts
1477,sauber::A,netto,сӧстӧм
1478,sauber::A,netto,tīrs
1479,sauber::A,netto,spodrs
1480,sauber::A,pulito,сӧстӧм
1481,sauber::A,pulito,tīrs
1482,sauber::A,pulito,spodrs
1483,schmutzig::A,sporco,няйт
1484,schmutzig::A,sporco,netīrs
1485,schmutzig::A,sporco,dubļains
1486,schmutzig::A,sùdicio,няйт
1487,schmutzig::A,sùdicio,netīrs
1488,schmutzig::A,sùdicio,dubļains
1489,roh::A,crudo,уль
1490,roh::A,crudo,jēls
1491,reif::A,maturo,кисьмӧм
1492,reif::A,maturo,gatavs
1493,reif::A,maturo,nobriedis
1494,lecker::A,ghiotto,чӧскыд
1495,lecker::A,ghiotto,gards
1496,lecker::A,ghiotto,garšīgs
1497,lecker::A,squisito,чӧскыд
1498,lecker::A,squisito,gards
1499,lecker::A,squisito,garšīgs
1500,süß::A,dolce,юмов
1501,süß::A,dolce,чӧскыд
1502,süß::A,dolce,salds
1503,bitter::A,amaro,курыд
1504,bitter::A,amaro,sūrs
1505,bitter::A,amaro,rūgts
1506,sauer::A,aspro,шома
1507,sauer::A,aspro,skābs
1508,sauer::A,acerbo,шома
1509,sauer::A,acerbo,skābs
1510,hell::A,chiaro,югыд
1511,hell::A,chiaro,gaišs
1512,dunkel::A,buio,пемыд
1513,dunkel::A,buio,tumšs
1514,dunkel::A,oscuro,пемыд
1515,dunkel::A,oscuro,tumšs
1516,schwarz::A,nero,сьӧд
1517,schwarz::A,nero,melns
1518,weiß::A,bianco,еджыд
1519,weiß::A,bianco,balts
1520,rot::A,rosso,гӧрд
1521,rot::A,rosso,sarkans
1522,gelb::A,giallo,виж
1523,gelb::A,giallo,dzeltens
1524,blau::A,blu,лӧз
1525,blau::A,blu,zils
1526,blau::A,azzurro,лӧз
1527,blau::A,azzurro,zils
1528,grün::A,verde,веж
1529,grün::A,verde,турунвиж
1530,grün::A,verde,zaļš
1531,grau::A,grigio,руд
1532,grau::A,grigio,pelēks
1533,bunt::A,variopinto,сера
1534,bunt::A,variopinto,raibs
1535,bunt::A,variopinto,krāsains
1536,billig::A,a buon prezzo,донтӧг
1537,billig::A,a buon prezzo,lēts
1538,billig::A,a buon mercato,донтӧг
1539,billig::A,a buon mercato,lēts
1540,teuer::A,caro,дона
1541,teuer::A,caro,dārgs
1542,wertvoll::A,prezioso,дона
1543,wertvoll::A,prezioso,vērtīgs
1544,blind::A,cieco,синтӧм
1545,blind::A,cieco,akls
1546,taub::A,sordo,пельтӧм
1547,taub::A,sordo,kurls
1548,kräftig::A,forte,вынйӧра
1549,kräftig::A,forte,spēcīgs
1550,kräftig::A,robusto,вынйӧра
1551,kräftig::A,robusto,spēcīgs
1552,stark::A,forte,ён
1553,stark::A,forte,вына
1554,stark::A,forte,stiprs
1555,stark::A,vigoroso,ён
1556,stark::A,vigoroso,вына
1557,stark::A,vigoroso,stiprs
1558,schwach::A,dèbole,жеб
1559,schwach::A,dèbole,vājš
1560,fett::A,grasso,госа
1561,fett::A,grasso,brangs
1562,schlank::A,snello,веськыд
1563,schlank::A,snello,slaids
1564,schlank::A,slanciato,веськыд
1565,schlank::A,slanciato,slaids
1566,hübsch::A,bello,мича
1567,hübsch::A,bello,лӧсьыд
1568,hübsch::A,bello,glīts
1569,hübsch::A,carino,мича
1570,hübsch::A,carino,лӧсьыд
1571,hübsch::A,carino,glīts
1572,böse::A,cattivo,лёк
1573,böse::A,cattivo,ļauns
1574,böse::A,cattivo,negants
1575,dumm::A,stùpido,йӧй
1576,dumm::A,stùpido,вежӧртӧм
