,Concept_ID,lv,pt
814,Gewicht::N,сьӧкталун,peso
815,Gewicht::N,svars,peso
816,Gewicht::N,smagums,peso
817,Menge::N,лун,quantidade
818,Menge::N,числӧ,quantidade
819,Menge::N,masa,quantidade
820,Menge::N,daudzums,quantidade
821,Haufen::N,чукӧр,pilha
822,Haufen::N,čupa,pilha
823,Haufen::N,grēda,pilha
824,Haufen::N,kaudze,pilha
825,Reihe::N,рад,fila
826,Reihe::N,rinda,fila
827,Reihe::N,virkne,fila
828,Boot::N,пыж,barco
829,Boot::N,laiva,barco
830,Ruder::N,пелыс,remo
831,Ruder::N,ӧпаснӧй,remo
832,Ruder::N,airis,remo
833,Ruder::N,irklis,remo
834,Schlitten::N,дадь,trenó
835,Schlitten::N,ragavas,trenó
836,Ski::N,лызь,esqui
837,Ski::N,slēpe,esqui
838,Lagerfeuer::N,бипур,fogueira
839,Lagerfeuer::N,ugunskurs,fogueira
840,Last::N,сьӧкыдтор,carga
841,Last::N,krava,carga
842,Gang::N,мунӧм,curso
843,Gang::N,мунӧм,caminhada
844,Gang::N,ветлӧм,curso
845,Gang::N,ветлӧм,caminhada
846,Gang::N,eja,curso
847,Gang::N,eja,caminhada
848,Gang::N,gājums,curso
849,Gang::N,gājums,caminhada
850,Schritt::N,воськов,passo
851,Schritt::N,воськовтӧм,passo
852,Schritt::N,solis,passo
853,Norden::N,войвыв,norte
854,Norden::N,ziemeļi,norte
855,Süden::N,лунвыв,sul
856,Süden::N,dienvidi,sul
857,Westen::N,рытыв,oeste
858,Westen::N,рытыв,ocidente
859,Westen::N,rietumi,oeste
860,Westen::N,rietumi,ocidente
861,Osten::N,асыв,este
862,Osten::N,асыв,leste
863,Osten::N,асыв,oriente
864,Osten::N,austrumi,este
865,Osten::N,austrumi,leste
866,Osten::N,austrumi,oriente
867,Holz::N,пу,madeira
868,Holz::N,koks,madeira
869,Holz::N,koksne,madeira
870,Brett::N,пӧв,tábua
871,Brett::N,пӧв,prancha
872,Brett::N,dēlis,tábua
873,Brett::N,dēlis,prancha
874,Platte::N,плита,laje
875,Platte::N,плита,chapa
876,Platte::N,plate,laje
877,Platte::N,plate,chapa
878,Platte::N,plāksne,laje
879,Platte::N,plāksne,chapa
880,Stütze::N,пыкӧд,apoio
881,Stütze::N,пыкӧд,suporte
882,Stütze::N,мыджӧд,apoio
883,Stütze::N,мыджӧд,suporte
884,Stütze::N,balsts,apoio
885,Stütze::N,balsts,suporte
886,Stütze::N,atspaids,apoio
887,Stütze::N,atspaids,suporte
888,Stange::N,потш,vara
889,Stange::N,потш,barra
890,Stange::N,maikste,vara
891,Stange::N,maikste,barra
892,Stock::N,бедь,pau
893,Stock::N,бедь,bengala
894,Stock::N,boze,pau
895,Stock::N,boze,bengala
896,Stock::N,spieķis,pau
897,Stock::N,spieķis,bengala
898,Stab::N,зир,bastão
899,Stab::N,zizlis,bastão
900,Rohr::N,труба,cano
901,Rohr::N,caurule,cano
902,Haus::N,керка,casa
903,Haus::N,māja,casa
904,Heim::N,горт,lar
905,Heim::N,горт,casa
906,Heim::N,mājas,lar
907,Heim::N,mājas,casa
908,Ofen::N,пач,estufa
909,Ofen::N,пач,aquecedor
910,Ofen::N,krāsns,estufa
911,Ofen::N,krāsns,aquecedor
912,Fußboden::N,джодж,piso
913,Fußboden::N,grīda,piso
914,Tisch::N,пызан,mesa
915,Tisch::N,galds,mesa
916,Stuhl::N,улӧс,cadeira
917,Stuhl::N,krēsls,cadeira
918,Wiege::N,зыбка,berço
919,Wiege::N,šūpulis,berço
920,Bett::N,вольпась,cama
921,Bett::N,gulta,cama
922,Regal::N,джадж,estante
923,Regal::N,джадж,prateleira
924,Regal::N,plaukts,estante
925,Regal::N,plaukts,prateleira
926,Kiste::N,куд,caixa
927,Kiste::N,ящик,caixa
928,Kiste::N,kaste,caixa
929,Kiste::N,šķirsts,caixa
930,Fenster::N,ӧшинь,janela
931,Fenster::N,logs,janela
932,Tür::N,ӧдзӧс,porta
933,Tür::N,durvis,porta
934,Tor::N,дзиръя,portão
935,Tor::N,vārti,portão
936,Zaun::N,потшӧс,cerca
937,Zaun::N,потшӧс,vedação
938,Zaun::N,žogs,cerca
939,Zaun::N,žogs,vedação
940,Dach::N,вевт,telhado
941,Dach::N,jumts,telhado
942,Leiter::N,пос,escada
943,Leiter::N,пос,escada móvel
944,Leiter::N,kāpnes,escada
945,Leiter::N,kāpnes,escada móvel
946,Leiter::N,redeles,escada
947,Leiter::N,redeles,escada móvel
948,Besen::N,рос,vassoura
949,Besen::N,slota,vassoura
950,Spaten::N,зыр,pá
951,Spaten::N,lāpsta,pá
952,Schaufel::N,тэльӧб,pá
953,Schaufel::N,liekšķere,pá
954,Gabel::N,вилки,garfo
955,Gabel::N,dakšiņa,garfo
956,Löffel::N,пань,colher
957,Löffel::N,karote,colher
958,Messer::N,пурт,faca
959,Messer::N,nazis,faca
960,Nagel::N,тув,cravo
961,Nagel::N,кӧрт тув,cravo
962,Nagel::N,nagla,cravo
963,Netz::N,тыв,rede
964,Netz::N,tīkls,rede
965,Haken::N,крук,gancho
966,Haken::N,āķis,gancho
967,Haken::N,kāsis,gancho
968,Haken::N,krampis,gancho
969,Griff::N,нуд,asa
970,Griff::N,нуд,cabo
971,Griff::N,kāts,asa
972,Griff::N,kāts,cabo
973,Griff::N,rokturis,asa
974,Griff::N,rokturis,cabo
975,Schloss::N,томан,fechadura
976,Schloss::N,aizslēgs,fechadura
977,Bild::N,серпас,imagem
978,Bild::N,glezna,imagem
979,Figur::N,пертас,figura
980,Figur::N,вежньӧг,figura
981,Figur::N,figūra,figura
982,Puppe::N,акань,boneca
983,Puppe::N,lelle,boneca
984,Beutel::N,мешӧк,saco
985,Beutel::N,мешӧк,bolsa
986,Beutel::N,kule,saco
987,Beutel::N,kule,bolsa
988,Beutel::N,maisiņš,saco
989,Beutel::N,maisiņš,bolsa
990,Bündel::N,кӧртӧд,fardo
991,Bündel::N,sainis,fardo
992,Tasche::N,сумка,saco
993,Tasche::N,сумка,bolso
994,Tasche::N,soma,saco
995,Tasche::N,soma,bolso
996,Eimer::N,ведра,balde
997,Eimer::N,spainis,balde
998,Deckel::N,пӧдан,tampa
999,Deckel::N,тупкӧд,tampa
1000,Deckel::N,vāks,tampa
1001,Geschirr::N,дозмук,louça
1002,Geschirr::N,тасьті-пань,louça
1003,Geschirr::N,trauki,louça
1004,Sack::N,мешӧк,saca
1005,Sack::N,maiss,saca
1006,Tasse::N,бекар,chávena
1007,Tasse::N,тасьті,chávena
1008,Tasse::N,tase,chávena
1009,Topf::N,гырнич,tacho
1010,Topf::N,гырнич,panela
1011,Topf::N,pods,tacho
1012,Topf::N,pods,panela
1013,Kessel::N,пӧрт,caldeira
1014,Kessel::N,katls,caldeira
1015,Essen::N,сёйӧм,refeição
1016,Essen::N,ēdiens,refeição
1017,Nahrung::N,сёян,comida
1018,Nahrung::N,сёян,alimento
1019,Nahrung::N,barība,comida
1020,Nahrung::N,barība,alimento
1021,Speise::N,сёян,prato
1022,Speise::N,сёянтор,prato
1023,Speise::N,ēdiens,prato
1024,Fleisch::N,яй,carne
1025,Fleisch::N,gaļa,carne
1026,Getreide::N,нянь,cereais
1027,Getreide::N,labība,cereais
1028,Brei::N,рок,puré
1029,Brei::N,putra,puré
1030,Brei::N,biezenis,puré
1031,Brot::N,нянь,pão
1032,Brot::N,maize,pão
1033,Scheibe::N,шӧрӧм,fatia
1034,Scheibe::N,чӧлан,fatia
1035,Scheibe::N,šķēle,fatia
1036,Scheibe::N,rieciens,fatia
1037,Fett::N,гос,banha
1038,Fett::N,гос,gordura
1039,Fett::N,тшог,banha
1040,Fett::N,тшог,gordura
1041,Fett::N,tauki,banha
1042,Fett::N,tauki,gordura
1043,Butter::N,вый,manteiga
1044,Butter::N,sviests,manteiga
1045,Öl::N,вый,azeite
1046,Öl::N,eļļa,azeite
1047,Salz::N,сов,sal
1048,Salz::N,sāls,sal
1049,Suppe::N,шыд,sopa
1050,Suppe::N,шыд,caldo
1051,Suppe::N,zupa,sopa
1052,Suppe::N,zupa,caldo
1053,Honig::N,ма,mel
1054,Honig::N,medus,mel
1055,Milch::N,йӧв,leite
1056,Milch::N,piens,leite
1057,Tee::N,чай,chá
1058,Tee::N,tēja,chá
1059,Leder::N,ку,couro
1060,Leder::N,āda,couro
1061,Wolle::N,вурун,lã
1062,Wolle::N,vilna,lã
1063,Stoff::N,дӧра,pano
1064,Stoff::N,дӧра,tecido
1065,Stoff::N,drāna,pano
1066,Stoff::N,drāna,tecido
1067,Stoff::N,audums,pano
1068,Stoff::N,audums,tecido
1069,Nadel::N,ем,agulha
1070,Nadel::N,adata,agulha
1071,Faden::N,сунис,fio
1072,Faden::N,diegs,fio
1073,Faden::N,pavediens,fio
1074,Knopf::N,кизь,botão
1075,Knopf::N,poga,botão
1076,Knoten::N,гӧрӧд,nó
1077,Knoten::N,mezgls,nó
1078,Farbe::N,краска,corante
1079,Farbe::N,вап,corante
1080,Farbe::N,krāsa,corante
1081,Kleidung::N,паськӧм,roupa
1082,Kleidung::N,паськӧм,vestuário
1083,Kleidung::N,tērps,roupa
1084,Kleidung::N,tērps,vestuário
1085,Kleidung::N,drēbes,roupa
1086,Kleidung::N,drēbes,vestuário
1087,Hemd::N,дӧрӧм,camisa
1088,Hemd::N,krekls,camisa
1089,Kragen::N,воротник,gola
1090,Kragen::N,apkakle,gola
1091,Ärmel::N,сос,manga
1092,Ärmel::N,piedurkne,manga
1093,Hose::N,гач,calça
1094,Hose::N,bikses,calça
1095,Gürtel::N,вӧнь,cinto
1096,Gürtel::N,josta,cinto
1097,Mütze::N,шапка,boné
1098,Mütze::N,шапка,barrete
1099,Mütze::N,cepure,boné
1100,Mütze::N,cepure,barrete
1101,Schuh::N,башмак,sapato
1102,Schuh::N,ботинки,sapato
1103,Schuh::N,kurpe,sapato
1104,Stiefel::N,сапӧг,bota
1105,Stiefel::N,zābaks,bota
1106,Ring::N,кытш,anel
1107,Ring::N,gredzens,anel
1108,Band::N,лента,fita
1109,Band::N,лента,faixa
1110,Band::N,вундас,fita
1111,Band::N,вундас,faixa
1112,Band::N,lente,fita
1113,Band::N,lente,faixa
1114,Kamm::N,сынан,pente
1115,Kamm::N,ķemme,pente
1116,Spiegel::N,рӧмпӧштан,espelho
1117,Spiegel::N,spogulis,espelho
1118,Riemen::N,тасма,correia
1119,Riemen::N,siksna,correia
1120,Schnur::N,гез,corda
1121,Schnur::N,гез,cordel
1122,Schnur::N,aukla,corda
1123,Schnur::N,aukla,cordel
1124,Leine::N,юргез,trela
1125,Leine::N,saite,trela
1126,Decke::N,эшкын,cobertor
1127,Decke::N,шебрас,cobertor
1128,Decke::N,sega,cobertor
1129,Kissen::N,юрлӧс,almofada
1130,Kissen::N,spilvens,almofada
1131,Tuch::N,чышъян,pano
1132,Tuch::N,vadmala,pano
1133,Handtuch::N,ки чышкӧд,toalha
1134,Handtuch::N,кизьчышъян,toalha
1135,Handtuch::N,dvielis,toalha
1136,Kraft::N,этш,força
1137,Kraft::N,эбӧс,força
1138,Kraft::N,spēks,força
1139,Stärke::N,ёнлун,força
1140,Stärke::N,чорыдлун,força
1141,Stärke::N,stiprums,força
1142,Gesundheit::N,дзоньвидзалун,saúde
1143,Gesundheit::N,veselība,saúde
1144,Krankheit::N,висьӧм,doença
1145,Krankheit::N,висьӧм,enfermidade
1146,Krankheit::N,slimība,doença
1147,Krankheit::N,slimība,enfermidade
1148,Schmerz::N,висьӧм,dor
1149,Schmerz::N,sāpes,dor
1150,Wunde::N,дой,chaga
1151,Wunde::N,дой,ferida
1152,Wunde::N,brūce,chaga
1153,Wunde::N,brūce,ferida
1154,Wunde::N,jēlums,chaga
1155,Wunde::N,jēlums,ferida
1156,Fieber::N,жар,febre
1157,Fieber::N,drudzis,febre
1158,Fieber::N,karstums,febre
1159,Arznei::N,лекарство,remédio
1160,Arznei::N,зелля,remédio
1161,Arznei::N,zāles,remédio
1162,Arznei::N,medikaments,remédio
1163,Brücke::N,пос,ponte
1164,Brücke::N,tilts,ponte
1165,Brunnen::N,юкмӧс,poço
1166,Brunnen::N,aka,poço
1167,Weide::N,пӧскӧтина,pastagem
1168,Weide::N,ganības,pastagem
1169,Pfad::N,туй,senda
1170,Pfad::N,туй,trilho
1171,Pfad::N,кыснан,senda
1172,Pfad::N,кыснан,trilho
1173,Pfad::N,taka,senda
1174,Pfad::N,taka,trilho
1175,Weg::N,туй,caminho
1176,Weg::N,ceļš,caminho
1177,Straße::N,туй,via
1178,Straße::N,туй,estrada
1179,Straße::N,iela,via
1180,Straße::N,iela,estrada
1181,Dorf::N,сикт,aldeia
1182,Dorf::N,ciems,aldeia
1183,Stadt::N,кар,cidade
1184,Stadt::N,pilsēta,cidade
1185,Brief::N,письмӧ,carta
1186,Brief::N,vēstule,carta
1187,Buch::N,небӧг,livro
1188,Buch::N,grāmata,livro
1189,Buchstabe::N,шыпас,letra
1190,Buchstabe::N,burts,letra
1191,Zeitung::N,газет,jornal
1192,Zeitung::N,avīze,jornal
1193,Zeitung::N,laikraksts,jornal
1194,Leben::N,лов,vida
1195,Leben::N,олӧм,vida
1196,Leben::N,dzīve,vida
1197,Tod::N,кулӧм,morte
1198,Tod::N,nāve,morte
1199,Grab::N,гу,túmulo
1200,Grab::N,гу,sepultura
1201,Grab::N,kaps,túmulo
1202,Grab::N,kaps,sepultura
1203,Kirche::N,вичко,igreja
1204,Kirche::N,baznīca,igreja
1205,Sünde::N,мыж,pecado
1206,Sünde::N,grēks,pecado
1207,Gott::N,ен,deus
1208,Gott::N,dievs,deus
1209,Arbeiter::N,уджалысь,operário
1210,Arbeiter::N,уджалысь,trabalhador
1211,Arbeiter::N,strādnieks,operário
1212,Arbeiter::N,strādnieks,trabalhador
1213,Chef::N,юралысь,chefe
1214,Chef::N,юралысь,patrão
1215,Chef::N,веськӧдлысь,chefe
1216,Chef::N,веськӧдлысь,patrão
1217,Chef::N,šefs,chefe
1218,Chef::N,šefs,patrão
1219,Chef::N,vadītajs,chefe
1220,Chef::N,vadītajs,patrão
1221,Chef::N,priekšnieks,chefe
1222,Chef::N,priekšnieks,patrão
1223,Meister::N,вӧчысь,mestre
1224,Meister::N,meistars,mestre
1225,Arzt::N,врач,médico
1226,Arzt::N,бурдӧдысь,médico
1227,Arzt::N,ārsts,médico
1228,Lehrer::N,велӧдысь,professor
1229,Lehrer::N,skolotājs,professor
1230,Geld::N,сьӧм,dinheiro
1231,Geld::N,nauda,dinheiro
1232,Geschäft::N,удж,negócio
1233,Geschäft::N,bizness,negócio
1234,Geschäft::N,darījums,negócio
1235,Laden::N,вузасянін,loja
1236,Laden::N,bode,loja
1237,Laden::N,veikals,loja
1238,Preis::N,дон,preço
1239,Preis::N,cena,preço
1240,Ware::N,тӧвар,mercadoria
1241,Ware::N,prece,mercadoria
1242,Nutzen::N,воӧм,proveito
1243,Nutzen::N,выгӧда,proveito
1244,Nutzen::N,labums,proveito
1245,Reichtum::N,озырлун,riqueza
1246,Reichtum::N,bagātība,riqueza
1247,Welt::N,енкӧла,mundo
1248,Welt::N,pasaule,mundo
1249,Land::N,му,país
1250,Land::N,zeme,país
1251,Staat::N,канму,Estado
1252,Staat::N,государство,Estado
1253,Staat::N,valsts,Estado
1254,König::N,кан,rei
1255,König::N,ķēniņš,rei
1256,König::N,karalis,rei
1257,Macht::N,каналӧм,poder
1258,Macht::N,каналӧм,potência
1259,Macht::N,vara,poder
1260,Macht::N,vara,potência
1261,Grenze::N,су,fronteira
1262,Grenze::N,суйӧр,fronteira
1263,Grenze::N,robeža,fronteira
1264,Krieg::N,ожман,guerra
1265,Krieg::N,karš,guerra
1266,Feind::N,враг,inimigo
1267,Feind::N,вӧрӧг,inimigo
1268,Feind::N,ienaidnieks,inimigo
1269,Gewalt::N,мырдöналöм,violência
1270,Gewalt::N,vara,violência
1271,Gewalt::N,vardarbība,violência
1272,Kampf::N,вермасьӧм,luta
1273,Kampf::N,вермасьӧм,combate
1274,Kampf::N,cīņa,luta
1275,Kampf::N,cīņa,combate
1276,Bogen[Waffe]::N,ньӧввуж,arco
1277,Bogen[Waffe]::N,loks,arco
1278,Pfeil::N,ньӧв,seta
1279,Pfeil::N,ньӧв,flecha
1280,Pfeil::N,bulta,seta
1281,Pfeil::N,bulta,flecha
1282,Gewehr::N,пишшаль,espingarda
1283,Gewehr::N,šautene,espingarda
1284,Fehler::N,сорсьӧм,erro
1285,Fehler::N,сорсьӧм,falha
1286,Fehler::N,дзугсьӧм,erro
1287,Fehler::N,дзугсьӧм,falha
1288,Fehler::N,kļūda,erro
1289,Fehler::N,kļūda,falha
1290,Lüge::N,пӧръясьӧм,mentira
1291,Lüge::N,ылӧдлӧм,mentira
1292,Lüge::N,meli,mentira
1293,Schaden::N,лёк,dano
1294,Schaden::N,лёк,estrago
1295,Schaden::N,изъян,dano
1296,Schaden::N,изъян,estrago
1297,Schaden::N,пакӧсьт,dano
1298,Schaden::N,пакӧсьт,estrago
1299,Schaden::N,bojājums,dano
1300,Schaden::N,bojājums,estrago
1301,Schaden::N,kaitējums,dano
1302,Schaden::N,kaitējums,estrago
1303,Unglück::N,шог,desgraça
1304,Unglück::N,kļūme,desgraça
1305,Unglück::N,klizma,desgraça
1306,Unglück::N,nelaime,desgraça
1307,Schuld::N,мыж,culpa
1308,Schuld::N,vaina,culpa
1309,Alter::N,арлыд,idade
1310,Alter::N,vecums,idade
1311,Schluss::N,пом,fim
1312,Schluss::N,beigas,fim
1313,Zeit::N,кад,tempo
1314,Zeit::N,laiks,tempo
1315,Tag::N,лун,dia
1316,Tag::N,diena,dia
1317,Morgen::N,асыв,manhã
1318,Morgen::N,rīts,manhã
1319,Mittag::N,лун шӧр,meio-dia
1320,Mittag::N,pusdiena,meio-dia
1321,Abend::N,рыт,noite
1322,Abend::N,рыт,tardinha
1323,Abend::N,vakars,noite
1324,Abend::N,vakars,tardinha
1325,Nacht::N,вой,noite
1326,Nacht::N,nakts,noite
1327,Woche::N,вежон,semana
1328,Woche::N,nedēļa,semana
1329,Monat::N,тӧлысь,mês
1330,Monat::N,mēnesis,mês
1331,Jahr::N,во,ano
1332,Jahr::N,gads,ano
1333,Frühling::N,тулыс,primavera
1334,Frühling::N,pavasaris,primavera
1335,Sommer::N,гожӧм,verão
1336,Sommer::N,vasara,verão
1337,Herbst::N,ар,outono
1338,Herbst::N,rudens,outono
1339,Winter::N,тӧв,inverno
1340,Winter::N,ziema,inverno
1341,Januar::N,тӧв шӧр,Janeiro
1342,Januar::N,janvāris,Janeiro
1343,Februar::N,урасьӧм,Fevereiro
1344,Februar::N,februāris,Fevereiro
1345,März::N,рака,Março
1346,März::N,marts,Março
1347,April::N,кос му,Abril
1348,April::N,aprīlis,Abril
1349,Mai::N,ода-кора,Maio
1350,Mai::N,maijs,Maio
1351,Juni::N,лӧддза-номъя,Junho
1352,Juni::N,jūnijs,Junho
1353,Juli::N,сора,Julho
1354,Juli::N,jūlijs,Julho
1355,August::N,моз,Agosto
1356,August::N,augusts,Agosto
1357,September::N,кӧч,Setembro
1358,September::N,septembris,Setembro
1359,Oktober::N,йирым,Outubro
1360,Oktober::N,oktobris,Outubro
1361,November::N,вӧльгым,Novembro
1362,November::N,novembris,Novembro
1363,Dezember::N,ӧшым,Dezembro
1364,Dezember::N,decembris,Dezembro
1365,Montag::N,выльлун,segunda-feira
1366,Montag::N,pirmdiena,segunda-feira
1367,Dienstag::N,воторник,terça-feira
1368,Dienstag::N,otrdiena,terça-feira
1369,Mittwoch::N,середа,quarta-feira
1370,Mittwoch::N,trešdiena,quarta-feira
1371,Donnerstag::N,четверг,quinta-feira
1372,Donnerstag::N,ceturtdiena,quinta-feira
1373,Freitag::N,пекнича,sexta-feira
1374,Freitag::N,piektdiena,sexta-feira
1375,Samstag::N,субӧта,sábado
1376,Samstag::N,sestdiena,sábado
1377,Sonntag::N,вӧскресенньӧ,domingo
1378,Sonntag::N,svētdiena,domingo
1379,groß::A,ыджыд,grande
1380,groß::A,dižs,grande
1381,groß::A,liels,grande
1382,klein::A,ичӧт,pequeno
1383,klein::A,mazs,pequeno
1384,lang::A,кузь,comprido
1385,lang::A,garš,comprido
1386,kurz::A,дженьыд,curto
1387,kurz::A,īss,curto
1388,breit::A,ота,largo
1389,breit::A,паськыд,largo
1390,breit::A,plats,largo
1391,schmal::A,оттӧм,estreito
1392,schmal::A,tievs,estreito
1393,dicht::A,сук,denso
1394,dicht::A,blīvs,denso
1395,dick[Gegenstand]::A,кыз,grosso
1396,dick[Gegenstand]::A,biezs,grosso
1397,dünn::A,вӧсни,delgado
1398,dünn::A,вӧсньыд,delgado
1399,dünn::A,plāns,delgado
1400,fein::A,посни,fino
1401,fein::A,посни,subtil
1402,fein::A,smalks,fino
1403,fein::A,smalks,subtil
1404,fest::A,зумыд,firme
1405,fest::A,зумыд,sólido
1406,fest::A,tvirts,firme
1407,fest::A,tvirts,sólido
1408,fest::A,noturīgs,firme
1409,fest::A,noturīgs,sólido
1410,flach::A,плавкӧс,plano
1411,flach::A,тшӧтшкӧс,plano
1412,flach::A,lēzens,plano
1413,flach::A,līdzens,plano
1414,glatt::A,вольк,liso
1415,glatt::A,мольыд,liso
1416,glatt::A,gluds,liso
1417,glatt::A,slidens,liso
1418,hart::A,зумыд,duro
1419,hart::A,ciets,duro
1420,weich::A,небыд,mole
1421,weich::A,mīksts,mole
1422,rund::A,гӧгрӧс,redondo
1423,rund::A,apaļš,redondo
1424,spitz::A,ёсь йыла,agudo
1425,spitz::A,smails,agudo
1426,scharf::A,ёсь,afiado
1427,scharf::A,ass,afiado
1428,stumpf::A,ныж,rombo
1429,stumpf::A,truls,rombo
1430,stumpf::A,strups,rombo
1431,schwer::A,сьӧкыд,pesado
1432,schwer::A,smags,pesado
1433,schön::A,мича,belo
1434,schön::A,мича,bonito
1435,schön::A,лӧсьыд,belo
1436,schön::A,лӧсьыд,bonito
1437,schön::A,daiļš,belo
1438,schön::A,daiļš,bonito
1439,schön::A,skaists,belo
1440,schön::A,skaists,bonito
1441,heiß::A,пӧсь,quente
1442,heiß::A,karsts,quente
1443,warm::A,шоныд,quente
1444,warm::A,silts,quente
1445,kalt::A,кӧдзыд,frio
1446,kalt::A,salts,frio
1447,kalt::A,auksts,frio
1448,kühl::A,юзыд,fresco
1449,kühl::A,ыркыд,fresco
1450,kühl::A,vēss,fresco
1451,kühl::A,dzestrs,fresco
1452,frisch::A,выль,fresco
1453,frisch::A,svaigs,fresco
1454,feucht::A,уль,húmido
1455,feucht::A,mitrs,húmido
1456,feucht::A,drēgns,húmido
1457,nass::A,ва,molhado
1458,nass::A,slapjš,molhado
1459,trocken::A,кос,seco
1460,trocken::A,sauss,seco
1461,voll::A,кыз,cheio
1462,voll::A,pilns,cheio
1463,leer::A,куш,vazio
1464,leer::A,тыртӧм,vazio
1465,leer::A,tukšs,vazio
1466,offen::A,восьса,aberto
1467,offen::A,vaļējs,aberto
1468,offen::A,atvērts,aberto
1469,geschlossen::A,пӧдса,fechado
1470,geschlossen::A,slēgts,fechado
1471,sauber::A,сӧстӧм,limpo
1472,sauber::A,tīrs,limpo
1473,sauber::A,spodrs,limpo
1474,schmutzig::A,няйт,sujo
1475,schmutzig::A,netīrs,sujo
1476,schmutzig::A,dubļains,sujo
1477,roh::A,уль,cru
1478,roh::A,jēls,cru
1479,reif::A,кисьмӧм,maduro
1480,reif::A,gatavs,maduro
1481,reif::A,nobriedis,maduro
1482,lecker::A,чӧскыд,delicioso
1483,lecker::A,gards,delicioso
1484,lecker::A,garšīgs,delicioso
1485,süß::A,юмов,doce
1486,süß::A,чӧскыд,doce
1487,süß::A,salds,doce
1488,bitter::A,курыд,amargo
1489,bitter::A,sūrs,amargo
1490,bitter::A,rūgts,amargo
1491,sauer::A,шома,azedo
1492,sauer::A,skābs,azedo
1493,hell::A,югыд,claro
1494,hell::A,gaišs,claro
1495,dunkel::A,пемыд,escuro
1496,dunkel::A,пемыд,sombrio
1497,dunkel::A,tumšs,escuro
1498,dunkel::A,tumšs,sombrio
1499,schwarz::A,сьӧд,preto
1500,schwarz::A,melns,preto
1501,weiß::A,еджыд,branco
1502,weiß::A,balts,branco
1503,rot::A,гӧрд,vermelho
1504,rot::A,sarkans,vermelho
1505,gelb::A,виж,amarelo
1506,gelb::A,dzeltens,amarelo
1507,blau::A,лӧз,azul
1508,blau::A,zils,azul
1509,grün::A,веж,verde
1510,grün::A,турунвиж,verde
1511,grün::A,zaļš,verde
1512,grau::A,руд,cinzento
1513,grau::A,pelēks,cinzento
1514,bunt::A,сера,colorido
1515,bunt::A,raibs,colorido
1516,bunt::A,krāsains,colorido
1517,billig::A,донтӧг,barato
1518,billig::A,lēts,barato
1519,teuer::A,дона,caro
1520,teuer::A,dārgs,caro
1521,wertvoll::A,дона,valioso
1522,wertvoll::A,дона,precioso
1523,wertvoll::A,vērtīgs,valioso
1524,wertvoll::A,vērtīgs,precioso
1525,blind::A,синтӧм,cego
1526,blind::A,akls,cego
1527,taub::A,пельтӧм,surdo
1528,taub::A,kurls,surdo
1529,kräftig::A,вынйӧра,forte
1530,kräftig::A,вынйӧра,poderoso
1531,kräftig::A,spēcīgs,forte
1532,kräftig::A,spēcīgs,poderoso
1533,stark::A,ён,forte
1534,stark::A,ён,robusto
1535,stark::A,вына,forte
1536,stark::A,вына,robusto
1537,stark::A,stiprs,forte
1538,stark::A,stiprs,robusto
1539,schwach::A,жеб,débil
1540,schwach::A,vājš,débil
1541,fett::A,госа,gordo
1542,fett::A,brangs,gordo
1543,schlank::A,веськыд,esbelto
1544,schlank::A,slaids,esbelto
1545,hübsch::A,мича,giro
1546,hübsch::A,мича,bonito
1547,hübsch::A,лӧсьыд,giro
1548,hübsch::A,лӧсьыд,bonito
1549,hübsch::A,glīts,giro
1550,hübsch::A,glīts,bonito
1551,böse::A,лёк,mau
1552,böse::A,ļauns,mau
1553,böse::A,negants,mau
1554,dumm::A,йӧй,parvo
1555,dumm::A,йӧй,estúpido
1556,dumm::A,вежӧртӧм,parvo
1557,dumm::A,вежӧртӧм,estúpido
1558,dumm::A,stulbs,parvo
1559,dumm::A,stulbs,estúpido
1560,dumm::A,muļķīgs,parvo
1561,dumm::A,muļķīgs,estúpido
1562,faul::A,дыш,preguiçoso
1563,faul::A,slinks,preguiçoso
1564,fleißig::A,зільысь,aplicado
1565,fleißig::A,зільысь,diligente
1566,fleißig::A,čakls,aplicado
1567,fleißig::A,čakls,diligente
1568,fleißig::A,cītīgs,aplicado
1569,fleißig::A,cītīgs,diligente
1570,geizig::A,топыд,avarento
1571,geizig::A,skops,avarento
1572,geizig::A,sīksts,avarento
1573,klug::A,юра,prudente
1574,klug::A,юра,inteligente
1575,klug::A,вежӧра,prudente
1576,klug::A,вежӧра,inteligente
1577,klug::A,gudrs,prudente
1578,klug::A,gudrs,inteligente
1579,geschickt::A,кипода,hábil
1580,geschickt::A,кужысь,hábil
1581,geschickt::A,manīgs,hábil
1582,lieb::A,муса,caro
1583,lieb::A,муса,querido
1584,lieb::A,мича,caro
1585,lieb::A,мича,querido
1586,lieb::A,лӧсьыд,caro
1587,lieb::A,лӧсьыд,querido
1588,lieb::A,mīļš,caro
1589,lieb::A,mīļš,querido
1590,lustig::A,кыпыд,alegre
1591,lustig::A,jautrs,alegre
1592,sanft::A,мелі,suave
1593,sanft::A,мелі,brando
1594,sanft::A,liegs,suave
1595,sanft::A,liegs,brando
1596,hungrig::A,тшыг,faminto
1597,hungrig::A,izsalcis,faminto
1598,krank::A,висьысь,doente
1599,krank::A,висьысь,enfermo
1600,krank::A,slims,doente
1601,krank::A,slims,enfermo
1602,nackt::A,пасьтӧм,nu
1603,nackt::A,пасьтӧм,despido
