,Concept_ID,sv,mdf
822,alles::PRN,allt,сембе
823,ich::PRN,jag,мон
824,du::PRN,du,тон
825,er::PRN,han,сон
826,wir::PRN,vi,минь
827,ihr::PRN,ni,тинь
828,sie::PRN,de,синь
829,was::FPRN,vad,мезе
830,wer::FPRN,vem,кие
831,wo::FADV,var,коса
832,wohin::FADV,vart,ков
833,wohin::FADV,vart,коза
834,wie::FADV,hur,ко́да
835,warum::FADV,varför,мес
836,wieviel::FNUM,hur mycket,мзя́ра
837,eins::NUM,en,фкя
838,eins::NUM,ett,фкя
839,zwei::NUM,två,кафта
840,drei::NUM,tre,колма
841,vier::NUM,fyra,ниле
842,fünf::NUM,fem,вете
843,sechs::NUM,sex,кота
844,sieben::NUM,sju,сисем
845,acht::NUM,åtta,кафкса
846,neun::NUM,nio,ве́йхкса
847,zehn::NUM,tio,кемонь
848,elf::NUM,elva,кефкие
849,zwölf::NUM,tolv,кемгафтува
850,zwanzig::NUM,tjugo,комсь
851,dreißig::NUM,trettio,колмогемонь
852,vierzig::NUM,fyrtio,нильге́монь
853,fünfzig::NUM,femtio,ве́дьгемонь
854,sechzig::NUM,sextio,ко́дгемонь
855,siebzig::NUM,sjuttio,сизьге́монь
856,achtzig::NUM,åttio,ка́фксогемонь
857,neunzig::NUM,nittio,ве́йхксогемонь
858,hundert::NUM,hundra,сяда
859,tausend::NUM,tusen,тёжянь
860,und::CNJ,och,и
861,und::CNJ,och,дъ
862,oder::CNJ,eller,или
863,oder::CNJ,eller,али
864,stehen::V,stå,а́щемс стя́да
865,sitzen::V,sitta,ащемс озада
866,liegen::V,ligga,ма́дозь а́щемс
867,hängen::V,hänga,нюрьгомс
868,werden::V,bli,арамс
869,werden::V,bli,тиевомс
870,passieren::V,ske,лисэмс
871,passieren::V,ske,эвондамс
872,passieren::V,hända,лисэмс
873,passieren::V,hända,эвондамс
874,beginnen::V,börja,ушедомс
875,enden::V,ända,лоткамс
876,wechseln::V,växla,по́лафнемс
877,aufgehen[Sonne]::V,gå upp,стямс
878,aufgehen[Sonne]::V,gå upp,лисемс
879,untergehen[Sonne]::V,gå ned,валгомс
880,scheinen[Sonne]::V,skina,ва́лдоптомс
881,donnern::V,dundra,торамс
882,wehen::V,blåsa,уфа́мс
883,strömen::V,forsa,шудемс
884,strömen::V,strömma,шудемс
885,fließen::V,flyta,шудемс
886,sich drehen::V,snurra,шаромс
887,schwanken::V,vackla,якамс
888,schwingen::V,svinga,люксемс
889,schwingen::V,svinga,нюрьсемс
890,fallen::V,falla,прамс
891,fallen::V,falla,прашендомс
892,brennen::V,brinna,паломс
893,rauchen::V,ryka,качадомс
894,regnen::V,regna,пиземс
895,gefrieren::V,frysa,эйндамс
896,gefrieren::V,frysa,кельмомс
897,tauen::V,töa,соламс
898,schmelzen::V,smälta,соламс
899,trocknen::V,torka,коськомс
900,sieden::V,koka,лакамс
901,sieden::V,sjuda,лакамс
902,faulen::V,ruttna,наксадомс
903,verfaulen::V,ruttna,наксадомс
904,reißen::V,brista,сязевомс
905,versinken::V,sjunka,ваямс
906,vergehen::V,förgå,ётамс
907,erscheinen::V,synas,эвондамс
908,erscheinen::V,visa sig,эвондамс
909,verschwinden::V,försvinna,юма́мс
910,sinken::V,sjunka,валгомс
911,abnehmen::V,avta,киремс
912,abnehmen::V,minskas,киремс
913,zunehmen::V,tilltaga,ламокстомс
914,zunehmen::V,tilltaga,рашнемс
915,steigen::V,stiga,кеподемс
916,wachsen::V,växa,касомс
917,glänzen::V,glimma,цинзелдомс
918,glänzen::V,glimma,цифордомс
919,funkeln::V,tindra,ци́фтордомс
920,funkeln::V,gnistra,ци́фтордомс
921,lärmen::V,bråka,жалнамс
922,lärmen::V,väsnas,жалнамс
923,läuten::V,ringa,гайфтемс
924,klingeln::V,ringa,гайфтемс
925,klirren::V,klirra,ка́нзеркшнемс
926,brausen::V,brusa,жоледемс
927,rauschen::V,susa,вжнамс
928,rauschen::V,susa,гамнамс
929,klingen::V,låta,кайгомс
930,klingen::V,klinga,кайгомс
931,bellen::V,skälla,ува́мс
932,heulen::V,yla,сувомс
933,heulen::V,yla,урнамс
934,heulen::V,tjuta,сувомс
935,heulen::V,tjuta,урнамс
936,blasen::V,blåsa,уфа́мс
937,pfeifen::V,vissla,вяшкомс
938,schreien::V,skrika,пешкодомс
939,stöhnen::V,stöna,куфцемс
940,zittern::V,darra,таромс
941,zittern::V,skälva,таромс
942,leben::V,leva,эрямс
943,geboren werden::V,födas,шачемс
944,atmen::V,andas,ажнамс
945,trinken::V,dricka,симомс
946,essen::V,äta,ярхцамс
947,schlucken::V,svälja,нилемс
948,müde werden::V,tröttna,сиземс
949,einschlafen::V,somna,матодовомс
950,schlafen::V,sova,удомс
951,aufwachen::V,vakna,съргоземс
952,aufstehen::V,stiga upp,стямс
953,sich erholen::V,repa sig,ваймосемс
954,sich erholen::V,hämta sig,ваймосемс
955,krank werden::V,insjukna,сярядькстомс
956,krank sein::V,vara sjuk,сярядемс
957,schmerzen::V,smärta,сярядемс
958,schmerzen::V,göra ont,сярядемс
959,husten::V,hosta,козомс
960,genesen::V,tillfriskna,пъ́чкамс
961,sterben::V,dö,куломс
962,umkommen::V,omkomma,юма́мс
963,sich bewegen::V,röra sig,шаштомс
964,sich rühren::V,röra på sig,сърхка́мс
965,sich erheben::V,resa sig,стямс
966,sich setzen::V,sätta sig,озамс
967,hinfallen::V,falla omkull,прамс
968,hinfallen::V,falla omkull,сяворемс
969,laufen::V,löpa,якамс
970,schreiten::V,skrida,молемс
971,schreiten::V,skrida,аськолямс
972,spazierengehen::V,promenera,якамс
973,eilen::V,ila,эряскодомс
974,sich beeilen::V,skynda sig,эряскодомс
975,sausen::V,susa,лиемс
976,rennen::V,löpa,арнемс
977,rennen::V,springa,арнемс
978,springen::V,hoppa,комотнемс
979,klettern::V,klättra,ку́цемс
980,schaukeln::V,gunga,нюрямс
981,kriechen::V,kräla,шаштомс комада
982,schwimmen::V,simma,уемс
983,tauchen::V,dyka,юпиемс
984,tauchen::V,dyka,чёпафнемс
985,rudern::V,ro,па́немс ве́неж
986,fahren::V,köra,ардомс
987,fliegen::V,flyga,лиемс
988,gehen::V,gå,молемс
989,weggehen::V,gå bort,тумс
990,abfahren::V,resa,тумс
991,abfahren::V,avresa,тумс
992,anhalten::V,stanna,лоткамс
993,hineingehen::V,gå in,сува́мс
994,eintreten::V,träda in,сува́мс
995,kommen::V,komma,самс
996,ankommen::V,ankomma,самс
997,ankommen::V,ankomma,пачкодемс
998,zurückkommen::V,återkomma,мърдамс
999,bleiben::V,bli,иля́домс
1000,bleiben::V,förbli,иля́домс
1001,warten::V,vänta,учемс
1002,erwarten::V,vänta,учемс
1003,suchen::V,leta,вешемс
1004,finden::V,finna,мумс
1005,versuchen::V,försöka,варчсемс
1006,vorbereiten::V,förbereda,анокламс
1007,lieben::V,älska,кельгомс
1008,mögen::V,tycka om,кельгомс
1009,lachen::V,skratta,рахамс
1010,lachen::V,skratta,рахсемс
1011,rühren::V,röra,токамс седи
1012,weinen::V,gråta,авардемс
1013,schimpfen::V,skälla,сюцемс
1014,sich ärgern::V,förargas,кяжиямс
1015,sich fürchten::V,vara rädd,пелемс
1016,fürchten::V,frukta,пелемс
1017,fliehen::V,fly,ворьгодемс
1018,fliehen::V,rymma,ворьгодемс
1019,flüchten::V,fly,ша́домс
1020,flüchten::V,fly,во́рьгодемс
1021,sehen::V,se,няемс
1022,anschauen::V,se på,ваномс
1023,anschauen::V,betrakta,ваномс
1024,ansehen::V,åse,ваномс
1025,hören::V,höra,марямс
1026,zuhören::V,höra på,ку́лхдоньомс
1027,zuhören::V,lyssna till,ку́лхдоньомс
1028,probieren::V,smaka,варжамс
1029,probieren::V,smaka på,варжамс
1030,riechen::V,lukta,никса́мс
1031,fühlen::V,känna,марямс
1032,scheinen::V,verka,ня́евомс
1033,scheinen::V,tyckas,ня́евомс
1034,zu sehen sein::V,synas,ня́евомс
1035,zu sehen sein::V,kunna ses,ня́евомс
1036,vernehmen::V,få veta,марямс
1037,vernehmen::V,förnimma,марямс
1038,frieren::V,frysa,паломс
1039,frieren::V,frysa,кельмомс
1040,tun::V,göra,тиемс
1041,können::V,kunna,маштомс
1042,wollen::V,vilja,-не-
1043,anfangen::V,börja,ушедомс
1044,beenden::V,avsluta,аде́ламс
1045,aufhören::V,sluta,лоткамс
1046,aufhören::V,upphöra,лоткамс
1047,gelingen::V,lyckas,удалакшнемс
1048,geraten::V,bli,лисемс
1049,öffnen::V,öppna,панжемс
1050,schließen::V,låsa,сёлгомс
1051,schließen::V,stänga,сёлгомс
1052,stellen::V,ställa,путомс
1053,setzen::V,sätta,озафнемс
1054,setzen::V,sätta,озавтнемс
1055,legen::V,lägga,путомс
1056,berühren::V,beröra,токамс
1057,verbinden::V,förbinda,сотомс
1058,bedecken::V,täcka,комачамс
1059,bedecken::V,täcka,вельхтямс
1060,bedecken::V,betäcka,комачамс
1061,bedecken::V,betäcka,вельхтямс
1062,aufhängen::V,hänga,повфтамс
1063,aufhängen::V,hänga upp,повфтамс
1064,anzünden::V,tända,крьвя́стемс
1065,anzünden::V,antända,крьвя́стемс
1066,anzünden::V,tända på,крьвя́стемс
1067,aufheben::V,lyfta,кеподемс
1068,aufheben::V,lyfta,касфтомс
1069,zurücklassen::V,lämna,ка́домс
1070,zurücklassen::V,efterlämna,ка́домс
1071,verlieren::V,mista,юма́фтомс
1072,verlieren::V,förlora,юма́фтомс
1073,fallen lassen::V,tappa,прафтомс
1074,fallen lassen::V,släppa,прафтомс
1075,machen::V,göra,тиемс
1076,herstellen::V,tillverka,анокламс
1077,herstellen::V,framställa,анокламс
1078,bauen::V,bygga,путомс
1079,reparieren::V,reparera,петемс
1080,verbessern::V,rätta,цебярьгофтомс
1081,verbessern::V,förbättra,цебярьгофтомс
1082,ändern::V,ändra,полафтомс
1083,ändern::V,förändra,полафтомс
1084,graben::V,gräva,шу́вомс
1085,graben::V,gräva,та́ргамс
1086,beugen::V,böja,мяндемс
1087,biegen::V,böja,комафтомс
1088,biegen::V,kröka,комафтомс
1089,drehen::V,vrida,шо́вамс
1090,drehen::V,vrida,ша́рфнемс
1091,wenden::V,vända,ша́рфтомс
1092,umdrehen::V,vrida om,шарфтомс
1093,heben::V,häva,ке́подемс
1094,hochheben::V,lyfta,ке́подемс
1095,hochheben::V,lyfta,ка́сфтомс
1096,ergreifen::V,gripa,фатямс
1097,halten::V,hålla,кирдемс
1098,drücken::V,trycka,люпшта́мс
1099,schieben::V,skjuta,шашфтомс
1100,kratzen::V,riva,а́нгорямс
1101,kratzen::V,riva,киськоря́мс
1102,kratzen::V,skrapa,а́нгорямс
1103,kratzen::V,skrapa,киськоря́мс
1104,lecken::V,slicka,нолсемс
1105,beißen::V,bita,сускомс
1106,abreißen::V,slita_av,сяземс
1107,abreißen::V,riva_av,сяземс
1108,abschneiden::V,skära av,керомс
1109,binden::V,binda,сотомс
1110,stecken::V,sticka,сялгомс
1111,brechen::V,bryta,си́ннемс
1112,brechen::V,bryta,ка́лафтомс
1113,brechen::V,brista,си́ннемс
1114,brechen::V,brista,ка́лафтомс
1115,klopfen::V,banka,чакамс
1116,klopfen::V,banka,чакиемс
1117,klopfen::V,klappa,чакамс
1118,klopfen::V,klappa,чакиемс
1119,hauen::V,hugga,шавомс
1120,hauen::V,hugga,пиксомс
1121,kleben::V,klistra,пе́тфнемс
1122,reiben::V,gnida,шо́вамс
1123,streichen::V,smörja,вадемс
1124,schleifen::V,slipa,шо́вамс
1125,schneiden::V,skära,керомс
1126,schneiden::V,klippa,керомс
1127,rütteln::V,skaka,та́рфтомс
1128,schütteln::V,rista,шука́демс
1129,schwenken::V,svänga,яфодемс
1130,schütten::V,hälla,каямс
1131,schütten::V,hälla,нюрьхтя́мс
1132,füllen::V,fylla,пяшкодемс
1133,einwickeln::V,slå in,тапардамс
1134,einwickeln::V,veckla in,тапардамс
1135,tragen::V,bära,кандомс
1136,schleppen::V,släpa,ускомс
1137,ziehen::V,dra,ускомс
1138,aufbewahren::V,förvara,ванфтомс
1139,aufbewahren::V,ta vara på,ванфтомс
1140,werfen::V,kasta,ёрямс
1141,fangen::V,fånga,кунда́мс
1142,packen::V,gripa,фатямс
1143,packen::V,gripa tag,фатямс
1144,verstecken::V,gömma,кяшемс
1145,teilen::V,dela,явомс
1146,schicken::V,skicka,кучемс
1147,bringen::V,bringa,кандомс
1148,bringen::V,bringa,пачфтемс
1149,hinzufügen::V,tillägga,пу́томс та́га
1150,hinzufügen::V,tillägga,ма́ксомс та́га
1151,bekommen::V,få,сявомс
1152,bekommen::V,erhålla,сявомс
1153,erhalten::V,få,сявомс
1154,erhalten::V,erhålla,сявомс
1155,nehmen::V,ta,сявомс
1156,nehmen::V,taga,сявомс
1157,wählen::V,välja,ко́чкамс
1158,auswählen::V,utvälja,кочкамс
1159,bewahren::V,bevara,ванфтомс
1160,behindern::V,hindra,шорямс
1161,behindern::V,förhindra,шорямс
1162,verderben::V,förstöra,коламс
1163,verderben::V,förstöra,гастямс
1164,beschädigen::V,skada,тиендемс зиян
1165,zerbrechen::V,bryta isär,тапамс
1166,zerbrechen::V,bryta sönder,тапамс
1167,zerreißen::V,riva sönder,сяземс
1168,zerreißen::V,slita sönder,сяземс
1169,zerstören::V,förstöra,ка́лафтомс
1170,verbrennen::V,bränna,пълхта́мс
1171,verbrennen::V,bränna upp,пълхта́мс
1172,geben::V,ge,ма́ксомс
1173,reichen::V,räcka,максомс
1174,schenken::V,skänka,каземс
1175,versprechen::V,lova,ма́ксомс вал
1176,wünschen::V,önska,арьсемс
1177,loben::V,lova,шна́мс
1178,loben::V,beröma,шна́мс
1179,küssen::V,pussa,палсемс
1180,wiegen::V,vagga,нюря́фтомс
1181,zudecken::V,täcka,вельхтямс
1182,wecken::V,väcka,стя́фтомс
1183,wecken::V,väcka,съ́ргозьфтемс
1184,zeigen::V,visa,няфтемс
1185,führen::V,föra,вятемс
1186,lehren::V,lära,тонафтомс
1187,unterrichten::V,undervisa,тонафтомс
1188,aufziehen::V,uppfostra,касфтомс
1189,leiten::V,leda,вятемс
1190,antreiben::V,driva på,вятемс
1191,lassen::V,få att,кошардомс
1192,einladen::V,bjuda,тердемс
1193,einladen::V,bjuda,серьгядемс
1194,einladen::V,inbjuda,тердемс
1195,einladen::V,inbjuda,серьгядемс
1196,vereinigen::V,förena,пуроптомс
1197,vereinigen::V,förena,кочкамс марса
1198,besuchen::V,besöka,варжамс
1199,treffen::V,möta,васьфтомс
1200,treffen::V,träffa,васьфтомс
1201,sich versammeln::V,församla sig,кочкавомс
1202,spielen::V,leka,налхксемс
1203,spielen::V,spela,налхксемс
1204,singen::V,sjunga,морамс
1205,tanzen::V,dansa,кштимс
1206,sich trennen::V,skiljas,явомс
1207,verlassen::V,lämna,кадондомс
1208,verlassen::V,överge,кадондомс
1209,retten::V,rädda,идемс
1210,retten::V,rädda,араламс
1211,bewachen::V,bevaka,ваномс
1212,schützen::V,skydda,а́раламс
1213,schützen::V,beskydda,а́раламс
1214,verteidigen::V,försvara,а́раламс
1215,sich schlagen::V,slåss,тюремс
1216,schießen::V,skjuta,ляцемс
1217,siegen::V,segra,сяськомс
1218,ärgern::V,förarga,кяжияфтомс
1219,schlagen::V,slå,токамс
1220,treten::V,sparka,тапамс
1221,stechen::V,sticka,пупамс
1222,stechen::V,sticka,сялгомс
1223,stoßen::V,stöta,тостядемс
1224,stehlen::V,stjäla,саламс
1225,stören::V,störa,шорсемс
1226,belästigen::V,genera,токсамс
1227,belästigen::V,genera,аф кадомс ваймама
1228,belästigen::V,besvära,токсамс
1229,belästigen::V,besvära,аф кадомс ваймама
1230,verbergen::V,dölja,кяшемс
1231,täuschen::V,vilseleda,васькафтомс
1232,täuschen::V,vilseleda,кяльготнемс
1233,betrügen::V,bedra,васькафнемс
1234,töten::V,döda,шавомс
1235,töten::V,döda,аде́ламс
1236,wohnen::V,bo,эрямс
1237,arbeiten::V,arbeta,покодемс
1238,sammeln::V,samla,кочкамс
1239,sammeln::V,samla,пу́роптомс
1240,pflücken::V,plocka,фатнемс
1241,pflücken::V,plocka,нотфнемс
1242,jagen::V,jaga,кунда́мс
1243,fischen::V,fiska,калонь кунда́мс
1244,fassen::V,fånga,кунда́мс
1245,hüten::V,vakta,ваномс
1246,treiben::V,driva,панемс
1247,anbinden::V,binda fast,сотомс
1248,füttern::V,fodra,трямс
1249,füttern::V,fodra,а́ндомс
1250,melken::V,mjölka,потямс
1251,hacken::V,hacka,лазондомс
1252,gießen::V,hälla,валомс
1253,gießen::V,vattna,валомс
1254,reifen::V,mogna,кенеремс
1255,zubereiten::V,tillaga,анокламс
1256,zubereiten::V,tillreda,анокламс
1257,kochen::V,koka,пидемс
1258,backen::V,baka,пидемс
1259,braten::V,steka,пуштомс
1260,umrühren::V,röra om,шорямс
1261,stricken::V,sticka,кодамс
1262,nähen::V,sy,стамс
1263,färben::V,färga,а́рхтомс
1264,reinigen::V,rensa,ва́ткамс
1265,reinigen::V,rensa,а́роптомс
1266,reinigen::V,rengöra,ва́ткамс
1267,reinigen::V,rengöra,а́роптомс
1268,waschen::V,tvätta,муськомс
1269,abwischen::V,torka av,нардамс
1270,spülen::V,spola,оргалдомс
1271,spülen::V,skölja,оргалдомс
1272,fegen::V,feja,тяемс
1273,kehren::V,sopa,тяемс
1274,baden::V,bada,э́шелямс
1275,sich waschen::V,tvätta sig,штамс
1276,ausziehen::V,ta av,кайсефтемс
1277,anziehen::V,ta på,ща́фтомс
1278,sich anziehen::V,klä på sig,щамс
1279,kämmen::V,kamma,се́ендемс
1280,schmücken::V,pynta,на́ряжамс
1281,schmücken::V,pynta,ма́зоптомс
1282,schmücken::V,smycka,на́ряжамс
1283,schmücken::V,smycka,ма́зоптомс
1284,sagen::V,säga,азомс
1285,sagen::V,säga,мярьгомс
1286,sprechen::V,tala,корхтамс
1287,reden::V,tala,корхнемс
1288,reden::V,prata,корхнемс
1289,sich unterhalten::V,prata,корхнемс
1290,fragen::V,fråga,ки́зефтемс
1291,fragen::V,spörja,ки́зефтемс
1292,bitten::V,be,а́намс
1293,bitten::V,be,ве́шемс
1294,erzählen::V,berätta,а́зондомс
1295,mitteilen::V,meddela,азомс
1296,nennen::V,kalla,лемдемс
1297,nennen::V,kalla,путомс лем
1298,rufen::V,ropa,серьгядемс
1299,prahlen::V,pråla,шна́фтомс пря́
1300,prahlen::V,skryta,шна́фтомс пря́
1301,übersetzen::V,tolka,ётафтомс
1302,übersetzen::V,översätta,ётафтомс
1303,denken::V,tänka,арьсемс
1304,glauben::V,tro,кемамс
1305,bemerken::V,uppmärksamma,ня́емс
1306,bemerken::V,lägga märke till,ня́емс
1307,erkennen::V,känna igen,содамс
1308,begreifen::V,begripa,сатомс
1309,verstehen::V,förstå,шарьхкодемс
1310,lernen::V,lära sig,тонафнемс
1311,wissen::V,veta,со́дамс
1312,sich erinnern an::V,minnas,лятфтамс
1313,sich erinnern an::V,komma ihåg,лятфтамс
1314,vergessen::V,glömma,юкстамс
1315,messen::V,mäta,ункснемс
1316,zählen::V,räkna,лу́вомс
1317,zählen::V,räkna,а́рьсемс
1318,rechnen::V,räkna,лувомс
1319,lesen::V,läsa,лувомс
1320,lesen::V,läsa,морафтомс
1321,malen::V,måla,рисова́ндамс
1322,zeichnen::V,teckna,рисова́ндамс
1323,schreiben::V,skriva,сёрмадомс
1324,besitzen::V,äga,улемс азоркс
1325,besitzen::V,besitta,улемс азоркс
1326,kaufen::V,köpa,рамамс
1327,verkaufen::V,sälja,мимс
1328,bezahlen::V,betala,пандомс
1329,zahlen::V,betala,па́ндомс
1330,beherrschen::V,behärska,азорондамс
1331,ertragen::V,tåla,кирдемс
1332,ertragen::V,uthärda,кирдемс
