,Concept_ID,ka,is
735,ehemalig::A,ყოფილი,fyrrverandi
736,alt[Lebewesen]::A,ბებერი,gamall
737,jung::A,ნორჩი,ungur
738,jung::A,ახალგაზრდა,ungur
739,arm::A,ღარიბი,vesall
740,arm::A,ღარიბი,fátækur
741,reich::A,მდიდარი,ríkur
742,reich::A,მდიდარი,auðugur
743,bekannt::A,ცნობილი,kunnugur
744,berühmt::A,გამოჩენილი,frægur
745,fremd::A,უცხო,framandi
746,fremd::A,უცხო,ókunnugur
747,fremd::A,გარეშე,framandi
748,fremd::A,გარეშე,ókunnugur
749,verschieden::A,სხვაგვარი,ýmis
750,nah::A,ახლო,nálægur
751,fern::A,შორი,fjarri
752,fern::A,შორი,fjarlægur
753,fern::A,შორეული,fjarri
754,fern::A,შორეული,fjarlægur
755,linker::A,მარცხენა,vinstri
756,rechter::A,მარჯვენა,hægri
757,anderer::A,სხვა,annar
758,erster::A,პირველი,fyrsti
759,zweiter::A,მეორე,annar
760,dritter::A,მესამე,þriðji
761,letzter::A,ბოლო,síðasti
762,letzter::A,უკანასკნელი,síðasti
763,allein::ADV,მარტო,einn
764,allein::ADV,მარტო,aleinn
765,auf einmal::ADV,ერთდროულად,allt í einu
766,zusammen::ADV,ერთად,saman
767,lange::ADV,დიდხანს,lengi
768,plötzlich::ADV,მოულოდნელად,skyndilega
769,sofort::ADV,ახლავე,strax
770,sofort::ADV,ახლავე,þegar í stað
771,später::ADV,მოგვიანებით,seinna
772,jetzt::ADV,ახლა,nú
773,jetzt::ADV,ახლა,núna
774,heute::ADV,დღეს,í dag
775,morgen::ADV,ხვალ,á morgun
776,bald::ADV,მალე,brátt
777,bald::ADV,მალე,bráðum
778,dann::ADV,მერე,svo
779,dann::ADV,მერე,síðan
780,gestern::ADV,გუშინ,í gær
781,einst::ADV,ოდესღაც,forðum
782,damals::ADV,მაშინ,þá
783,damals::ADV,მაშინ,á þeim tímum
784,danach::ADV,მერმე,á eftir því
785,danach::ADV,შემდეგ,á eftir því
786,vorher::ADV,ადრე,áður
787,vorher::ADV,წინათ,áður
788,zuerst::ADV,ჯერ,fyrst
789,einmal::ADV,ერთხელ,einu sinni
790,manchmal::ADV,ხან,stundum
791,manchmal::ADV,ზოგჯერ,stundum
792,oft::ADV,ხშირად,oft
793,immer::ADV,მუდამ,alltaf
794,immer::ADV,მუდამ,sífellt
795,immer::ADV,ყოველთვის,alltaf
796,immer::ADV,ყოველთვის,sífellt
797,niemals::ADV,არასდროს,aldrei
798,hier::ADV,აქ,hér
799,hierhin::ADV,აქეთ,hingað
800,von hier::ADV,აქედან,héðan
801,dort::ADV,იქ,þar
802,dort::ADV,იქ,þarna
803,dorthin::ADV,იქით,þangað
804,geradeaus::ADV,პირდაპირ,beint áfram
805,vorwärts::ADV,წინ,áfram
806,rückwärts::ADV,უკან,aftur á bak
807,zurück::ADV,უკანვე,aftur
808,zurück::ADV,უკანვე,til baka
809,unten::ADV,დაბლა,niðri
810,unten::ADV,დაბლა,fyrir neðan
811,unten::ADV,ქვევით,niðri
812,unten::ADV,ქვევით,fyrir neðan
813,hinab::ADV,ძირს,niður
814,hinab::ADV,ძირს,niður eftir
815,oben::ADV,ზემოთ,uppi
816,hinauf::ADV,ზევით,upp
817,hinauf::ADV,ზევით,upp eftir
818,überall::ADV,ყველგან,alls staðar
819,nicht::ADV,არ,ekki
820,ein wenig::ADV,ცოტა,dálítið
821,kaum::ADV,ძლივს,varla
822,kaum::ADV,ძლივს,tæplega
823,sehr::ADV,მეტად,mjög
824,sehr::ADV,ძალიან,mjög
825,so::ADV,ისე,svo
826,so::ADV,ისე,þannig
827,noch::ADV,ჯერ,enn
828,noch::ADV,ჯერ,ennþá
829,nur::ADV,მხოლოდ,bara
830,nur::ADV,მხოლოდ,aðeins
831,schon::ADV,უკვე,nú þegar
832,wieder::ADV,ისევ,aftur
833,wieder::ADV,ისევ,að nýju
834,wieder::ADV,კიდევ,aftur
835,wieder::ADV,კიდევ,að nýju
836,vergebens::ADV,ამაოდ,árangurslaust
837,vergebens::ADV,ტყუილად,árangurslaust
838,vor::PRP,წინ,fyrir
839,hinter::PRP,უკან,bak við
840,hinter::PRP,უკან,aftur fyrir
841,hinter::PRP,მიღმა,bak við
842,hinter::PRP,მიღმა,aftur fyrir
843,unter::PRP,ქვეშ,undir
844,unter::PRP,ქვევით,undir
845,durch::PRP,გავლით,gegnum
846,neben::PRP,გვერდით,hjá
847,neben::PRP,გვერდით,við hliðina á
848,zwischen::PRP,შუა,milli
849,zwischen::PRP,შუა,á milli
850,zwischen::PRP,შორის,milli
851,zwischen::PRP,შორის,á milli
852,wegen::PRP,გამო,vegna
853,wegen::PRP,შედეგად,vegna
854,dies::PRN,ეს,þetta
855,das::PRN,ეგ,það
856,alles::PRN,ყველაფერი,allt
857,ich::PRN,მე,ég
858,du::PRN,შენ,þú
859,er::PRN,ის,hann
860,er::PRN,იგი,hann
861,wir::PRN,ჩვენ,við
862,ihr::PRN,თქვენ,þið
863,sie::PRN,ისინი,þær
864,sie::PRN,ისინი,þeir
865,was::FPRN,რა,hvað
866,wer::FPRN,ვინ,hver
867,wo::FADV,სად,hvar
868,wohin::FADV,საით,hvert
869,wie::FADV,როგორ,hvernig
870,warum::FADV,რაზე,hvers vegna
871,warum::FADV,რატომ,hvers vegna
872,wieviel::FNUM,რამდენი,hve mikill
873,eins::NUM,ერთი,einn
874,zwei::NUM,ორი,tveir
875,drei::NUM,სამი,þrír
876,vier::NUM,ოთხი,fjórir
877,fünf::NUM,ხუთი,fimm
878,sechs::NUM,ექვსი,sex
879,sieben::NUM,შვიდი,sjö
880,acht::NUM,რვა,átta
881,neun::NUM,ცხრა,níu
882,zehn::NUM,ათი,tíu
883,elf::NUM,თერთმეტი,ellefu
884,zwölf::NUM,თორმეტი,tólf
885,zwanzig::NUM,ოცი,tuttugu
886,dreißig::NUM,ოცდაათი,þrjátíu
887,vierzig::NUM,ორმოცი,fjörutíu
888,fünfzig::NUM,ორმოცდაათი,fimmtíu
889,sechzig::NUM,სამოცი,sextíu
890,siebzig::NUM,სამოცდაათი,sjötíu
891,achtzig::NUM,ოთხმოცი,áttatíu
892,neunzig::NUM,ოთხმოცდაათი,níutíu
893,hundert::NUM,ასი,hundrað
894,tausend::NUM,ათასი,þúsund
895,und::CNJ,და,og
896,oder::CNJ,ან,eða
897,stehen::V,დგას,standa
898,sitzen::V,ზის,sitja
899,liegen::V,აწევს,liggja
900,hängen::V,კიდია,hanga
901,werden::V,გახდება,verða
902,passieren::V,მოხდება,gerast
903,beginnen::V,იწყება,byrja
904,enden::V,გათავდება,enda
905,enden::V,გათავდება,lykta
906,wechseln::V,იცვლება,skipta
907,aufgehen[Sonne]::V,ამოდის,koma upp
908,untergehen[Sonne]::V,ჩადის,ganga til viðar
909,scheinen[Sonne]::V,ანათებს,skína
910,donnern::V,ქუხს,þruma
911,wehen::V,ქრის,blása
912,wehen::V,დაუბერავს,blása
913,strömen::V,იღვრება,streyma
914,fließen::V,დის,fljóta
915,fließen::V,მიედინება,fljóta
916,sich drehen::V,ტრიალებს,snúast
917,schwanken::V,ირხევა,riða
918,schwanken::V,ირხევა,rugga
919,schwingen::V,ირხევა,sveiflast
920,fallen::V,დავარდება,falla
921,brennen::V,იწვის,brenna
922,rauchen::V,ბოლავს,reykja
923,rauchen::V,აბოლებს,reykja
924,regnen::V,წვიმს,rigna
925,gefrieren::V,იყინება,frjósa
926,tauen::V,დნება,þiðna
927,schmelzen::V,დნება,bráðna
928,trocknen::V,გაშრება,þorna
929,sieden::V,დუღს,sjóða
930,faulen::V,ლპება,rotna
931,verfaulen::V,ლპება,rotna
932,reißen::V,დაიხევა,rifna
933,versinken::V,ეფლობა,sökkva
934,versinken::V,ჩაიძირება,sökkva
935,vergehen::V,გადის,líða
936,erscheinen::V,გამოჩნდება,birtast
937,verschwinden::V,გააქრება,hverfa
938,verschwinden::V,დაიკარგება,hverfa
939,sinken::V,დაიწევს,síga
940,abnehmen::V,შემცირდება,lækka
941,abnehmen::V,შემცირდება,minnka
942,zunehmen::V,გასუქდება,aukast
943,steigen::V,მოიმატებს,stíga
944,wachsen::V,იზრდება,vaxa
945,wachsen::V,მრავლდება,vaxa
946,glänzen::V,ბრწყინავს,glóa
947,glänzen::V,ბრწყინავს,glampa
948,funkeln::V,კაშკაშებს,leiftra
949,lärmen::V,ხმაურობს,hafa hátt
950,läuten::V,დარეკავს,hringja
951,klingeln::V,დარეკავს,hringja
952,klirren::V,დააწკარუნებს,glamra
953,klirren::V,დააწკარუნებს,skrölta
954,brausen::V,ბობოქრობს,ólga
955,rauschen::V,შრიალებს,suða
956,klingen::V,ხმას გამოსცემს,hljóma
957,bellen::V,უყეფს,gelta
958,heulen::V,ღმუის,væla
959,heulen::V,ღმუის,ýlfra
960,blasen::V,დაუბერავს,blása
961,pfeifen::V,უსტვენს,blístra
962,schreien::V,ყვირის,æpa
963,stöhnen::V,კვნესის,stynja
964,zittern::V,აძაგძაგებს,titra
965,zittern::V,აძაგძაგებს,skjálfa
966,leben::V,ცოცხლობს,lifa
967,geboren werden::V,იშვება,fæðast
968,geboren werden::V,იბადება,fæðast
969,atmen::V,სუნთქავს,anda
970,atmen::V,სუნთქავს,draga andann
971,trinken::V,სვამს,drekka
972,trinken::V,დალევს,drekka
973,essen::V,შეჭამს,borða
974,schlucken::V,ყლაპავს,kingja
975,müde werden::V,დაიქანცება,þreytast
976,einschlafen::V,დაიძინებს,sofna
977,schlafen::V,სძინავს,sofa
978,aufwachen::V,გაიღვიძებს,vakna
979,aufstehen::V,ადგება,fara á fætur
980,sich erholen::V,დაისვენებს,hvíla sig
981,krank werden::V,ავად გახდება,veikjast
982,krank werden::V,ავად გახდება,verða veikur
983,krank sein::V,ავადმყოფობს,vera veikur
984,schmerzen::V,სტკივა,kenna til
985,husten::V,ახველებს,hósta
986,genesen::V,მორჩება,batna
987,genesen::V,მორჩება,frískast
988,sterben::V,კვდება,deyja
989,umkommen::V,დაიღუპება,farast
990,sich bewegen::V,იძვრის,bifast
991,sich bewegen::V,მოძრაობს,bifast
992,sich rühren::V,გაინძრევა,hreyfast
993,sich erheben::V,ადგება,standa upp
994,sich setzen::V,დაჯდება,setjast
995,hinfallen::V,დაეცემა,detta
996,laufen::V,დადის,labba
997,schreiten::V,აბიჯებს,ganga
998,spazierengehen::V,დასეირნობს,ganga sér til skemmtunar
999,eilen::V,მიიჩქარის,fara hratt
1000,sich beeilen::V,აჩქარდება,flýta sér
1001,sausen::V,მიქრის,þjóta
1002,rennen::V,დარბის,hlaupa
1003,springen::V,ხტის,stökkva
1004,klettern::V,ძვრება,klifra
1005,schaukeln::V,ქანაობს,róla
1006,schaukeln::V,ქანაობს,rugga
1007,kriechen::V,დაბობღავს,skríða
1008,schwimmen::V,ცურავს,synda
1009,tauchen::V,ჩაიძირება,kafa
1010,rudern::V,ნიჩაბს უსვამს,róa
1011,fahren::V,დადის,aka
1012,fahren::V,დადის,fara
1013,fahren::V,მგზავრობს,aka
1014,fahren::V,მგზავრობს,fara
1015,fliegen::V,იფრენს,fljúga
1016,fliegen::V,გაფრინდება,fljúga
1017,gehen::V,მიდის,fara
1018,gehen::V,მიდის,ganga
1019,weggehen::V,წამოდის,fara burt
1020,weggehen::V,წამოდის,ganga burt
1021,abfahren::V,მიემგზავრება,aka burt
1022,anhalten::V,ჩერდება,stöðva
1023,hineingehen::V,შედის,ganga inn
1024,eintreten::V,შედის,koma inn
1025,eintreten::V,შედის,ganga inn
1026,kommen::V,მოდის,koma
1027,ankommen::V,ჩადის,koma til
1028,zurückkommen::V,დაბრუნდება,koma til baka
1029,bleiben::V,დარჩება,haldast
1030,bleiben::V,დარჩება,vera kyrr
1031,warten::V,ელოდება,bíða
1032,erwarten::V,ელის,búast við
1033,erwarten::V,ელის,eiga von á
1034,erwarten::V,დაიცდის,búast við
1035,erwarten::V,დაიცდის,eiga von á
1036,suchen::V,ეძებს,leita
1037,suchen::V,მოძებნის,leita
1038,finden::V,მიაგნებს,finna
1039,finden::V,გამოძებნის,finna
1040,versuchen::V,ცდის,reyna
1041,versuchen::V,ცდილობს,reyna
1042,vorbereiten::V,მოამზადებს,undirbúa
1043,lieben::V,უყვარს,elska
1044,mögen::V,ეტრფის,þykja gott
1045,mögen::V,ეტრფის,falla í geð
1046,lachen::V,იცინის,hlæja
1047,rühren::V,გულს აუჩუყებს,snerta
1048,weinen::V,ტირის,gráta
1049,schimpfen::V,შეიგინება,skammast
1050,sich ärgern::V,გაბრაზობს,sárna
1051,sich ärgern::V,გაბრაზობს,gremjast
1052,sich fürchten::V,შიშობს,óttast
1053,fürchten::V,ფრთხილობს,óttast
1054,fliehen::V,გაიქცევა,flýja
1055,flüchten::V,გაიქცევა,strjúka
1056,sehen::V,ხედავს,sjá
1057,anschauen::V,ნახავს,horfa á
1058,ansehen::V,უყურებს,líta á
1059,hören::V,ისმენს,heyra
1060,zuhören::V,მოისმენს,hlusta
1061,probieren::V,გასინჯავს,smakka
1062,riechen::V,ყნოსავს,þefa
1063,fühlen::V,გრძნობს,finna til
1064,scheinen::V,ეჩვენება,virðast
1065,zu sehen sein::V,მოჩანს,vera að sjá
1066,vernehmen::V,გაიგებს,heyra
1067,vernehmen::V,გაიგებს,greina
1068,frieren::V,იყინება,frjósa
1069,tun::V,აკეთებს,gera
1070,können::V,შეიძლება,geta
1071,wollen::V,უნდა,ætla
1072,wollen::V,უნდა,vilja
1073,anfangen::V,დაიწყებს,hefja
1074,beenden::V,ამთავრებს,enda
1075,beenden::V,ამთავრებს,ljúka
1076,aufhören::V,შეწყვეტს,lykta
1077,gelingen::V,მოახერხებს,heppnast
1078,geraten::V,გამოდის,lukkast
1079,öffnen::V,გახსნის,opna
1080,schließen::V,ხურავს,loka
1081,schließen::V,დაკეტავს,loka
1082,stellen::V,დადგამს,láta
1083,stellen::V,დადგამს,setja
1084,setzen::V,დასვამს,láta
1085,setzen::V,დასვამს,setja
1086,legen::V,დადებს,láta
1087,legen::V,დადებს,leggja
1088,berühren::V,შეახებს,koma við
1089,berühren::V,მიაკარებს,koma við
1090,verbinden::V,შეაერთებს,sameina
1091,bedecken::V,გადააფარებს,hylja
1092,aufhängen::V,დაკიდებს,hengja
1093,aufhängen::V,დაკიდებს,hengja upp
1094,anzünden::V,დაანთებს,kveikja í
1095,anzünden::V,მოუკიდებს,kveikja í
1096,aufheben::V,აიღებს,taka upp
1097,aufheben::V,აიღებს,lyfta upp
1098,aufheben::V,აიყვანს,taka upp
1099,aufheben::V,აიყვანს,lyfta upp
1100,zurücklassen::V,დატოვებს,skilja eftir
1101,verlieren::V,დაკარგავს,týna
1102,verlieren::V,დაკარგავს,glata
1103,fallen lassen::V,გაუვარდება,missa
1104,machen::V,გააკეთებს,búa til
1105,machen::V,გამოიწვევს,búa til
1106,herstellen::V,დაამზადებს,framleiða
1107,bauen::V,ააშენებს,smíða
1108,bauen::V,ააშენებს,byggja
1109,reparieren::V,შეაკეთებს,gera við
1110,reparieren::V,გაარემონტებს,gera við
1111,verbessern::V,გამოაკეთებს,bæta
1112,verbessern::V,გააუმჯობესებს,bæta
1113,ändern::V,შეცვლის,breyta
1114,graben::V,თხრის,grafa
1115,beugen::V,ხრის,beygja
1116,biegen::V,გაღუნავს,sveigja
1117,drehen::V,ატრიალებს,snúa
1118,wenden::V,მოაბრუნებს,snúa
1119,wenden::V,მოაბრუნებს,venda
1120,umdrehen::V,შეატრიალებს,venda
1121,umdrehen::V,შეატრიალებს,snúa við
1122,heben::V,ასწევს,hefja
1123,hochheben::V,აიყვანს,lyfta upp
1124,ergreifen::V,სტაცებს,grípa
1125,halten::V,უჭირავს,rúma
1126,halten::V,უჭირავს,halda
1127,drücken::V,დააწვება,þjá
1128,drücken::V,დააწვება,þrýsta
1129,schieben::V,მისწევს,ýta
1130,kratzen::V,მოფხანს,klóra
1131,lecken::V,ლოკავს,sleikja
1132,beißen::V,უკბენს,bíta
1133,abreißen::V,გლეჯს,rífa af
1134,abreißen::V,გლეჯს,rífa frá
1135,abreißen::V,მოწყვეტს,rífa af
1136,abreißen::V,მოწყვეტს,rífa frá
1137,abschneiden::V,გაჭრის,skera af
1138,abschneiden::V,გაჭრის,klippa af
1139,binden::V,შეკრავს,binda
1140,binden::V,გადააბამს,binda
1141,stecken::V,ჩაასობს,stinga
1142,brechen::V,მოიტეხს,brjóta
1143,klopfen::V,აკაკუნებს,berja
1144,klopfen::V,აკაკუნებს,klappa
1145,hauen::V,ლეწავს,berja
1146,hauen::V,ლეწავს,höggva
1147,kleben::V,წებავს,líma
1148,kleben::V,დააწებებს,líma
1149,reiben::V,დაზელს,núa
1150,streichen::V,უსვამს,smyrja
1151,schleifen::V,ლესავს,slípa
1152,schneiden::V,გაჭრის,skera
1153,schneiden::V,გაჭრის,klippa
1154,rütteln::V,არხევს,skaka
1155,schütteln::V,არყევს,hrista
1156,schütteln::V,ანძრევს,hrista
1157,schwenken::V,აქნევს,sveifla
1158,schütten::V,ღვრის,hella
1159,schütten::V,დააქცევს,hella
1160,füllen::V,გაავსებს,fylla
1161,einwickeln::V,შეახვევს,vefja inn í
1162,tragen::V,მიიტანს,bera
1163,schleppen::V,მიათრევს,draga
1164,ziehen::V,წევს,toga
1165,ziehen::V,წევს,draga
1166,ziehen::V,ათრევს,toga
1167,ziehen::V,ათრევს,draga
1168,aufbewahren::V,შეინახავს,geyma
1169,werfen::V,ისვრის,kasta
1170,fangen::V,დაიჭერს,grípa
1171,packen::V,სტაცებს,þrífa í
1172,verstecken::V,მალავს,fela
1173,teilen::V,დაყოფს,deila
1174,schicken::V,გაგზავნის,senda
1175,bringen::V,მოიტანს,færa
1176,bringen::V,მოიტანს,flytja
1177,hinzufügen::V,დაამატებს,bæta við
1178,bekommen::V,ამოიღებს,hljóta
1179,bekommen::V,ამოიღებს,ná
1180,erhalten::V,იღებს,fá
1181,nehmen::V,აიღებს,taka
1182,wählen::V,გადაარჩევს,velja
1183,auswählen::V,ამოარჩევს,velja úr
1184,bewahren::V,ინარჩუნებს,gæta
1185,bewahren::V,ინარჩუნებს,vernda
1186,behindern::V,აბრკოლებს,varna
1187,behindern::V,გააძნელებს,varna
1188,verderben::V,გააფუჭებს,spilla
1189,beschädigen::V,დააზიანებს,skemma
1190,zerbrechen::V,დაამტვრევს,brjóta
1191,zerreißen::V,გახევს,rífa
1192,zerreißen::V,გახევს,rífa sundur
1193,zerstören::V,მოსპობს,rífa niður
1194,zerstören::V,დაანგრევს,rífa niður
1195,verbrennen::V,დაწვავს,brenna
1196,geben::V,აძლევს,gefa
1197,reichen::V,მიაწოდებს,rétta
1198,schenken::V,აჩუქებს,gefa
1199,versprechen::V,აღუთქვამს,lofa
1200,versprechen::V,აღუთქვამს,heita
1201,wünschen::V,უსურვებს,óska
1202,loben::V,აქებს,lofa
1203,loben::V,აქებს,hrósa
1204,loben::V,ამკობს,lofa
1205,loben::V,ამკობს,hrósa
1206,küssen::V,აკოცებს,kyssa
1207,wiegen::V,არხევს,rugga
1208,zudecken::V,გადახურავს,þekja
1209,zudecken::V,გადახურავს,breiða yfir
1210,wecken::V,გააღვიძებს,vekja
1211,zeigen::V,დაანახვებს,sýna
1212,führen::V,მიჰყავს,leiða
1213,lehren::V,ასწავლის,kenna
1214,unterrichten::V,ასწავლის,fræða
1215,aufziehen::V,აღზრდის,ala upp
1216,leiten::V,აწარმოებს,stjórna
1217,leiten::V,ხელმძღვანელობს,stjórna
1218,antreiben::V,დააჩქარებს,hvetja
1219,lassen::V,ა--ინებს,láta
1220,einladen::V,მოიპატიჟებს,bjóða heim
1221,vereinigen::V,შეაერთებს,sameina
1222,besuchen::V,სანახავად მიდის,heimsækja
1223,treffen::V,შეხვდება,hitta
1224,sich versammeln::V,შეიკრიბება,safnast saman
1225,spielen::V,ეთამაშება,leika sér
1226,singen::V,მღერის,syngja
1227,tanzen::V,ცეკვავს,dansa
1228,sich trennen::V,მოშორდება,skiljast
1229,verlassen::V,მიატოვებს,yfirgefa
1230,retten::V,იხსნის,bjarga
1231,retten::V,გადაარჩენს,bjarga
1232,bewachen::V,დარაჯობს,gæta
1233,bewachen::V,დარაჯობს,hafa vörð á
1234,bewachen::V,უთვალთვალებს,gæta
1235,bewachen::V,უთვალთვალებს,hafa vörð á
1236,schützen::V,დაიფარავს,vernda
1237,verteidigen::V,დაიცავს,verja
1238,sich schlagen::V,იჩხუბებს,slást
1239,sich schlagen::V,იჩხუბებს,berjast
1240,schießen::V,ისვრის,skjóta
1241,siegen::V,გაიმარჯვებს,sigra
1242,ärgern::V,აჯავრებს,ergja
1243,ärgern::V,აჯავრებს,skaprauna
1244,schlagen::V,ცემს,slá
1245,schlagen::V,ცემს,lemja
1246,treten::V,პანღურს ამოჰკრავს,sparka
1247,stechen::V,სჩხვლეტს,stinga
1248,stoßen::V,დაეჯახება,hrinda
1249,stehlen::V,ქურდობს,stela
1250,stehlen::V,მოიპარავს,stela
1251,stören::V,შეაწუხებს,trufla
1252,belästigen::V,მობეზრდება,ónáða
1253,verbergen::V,დამალავს,leyna
1254,täuschen::V,შეცდებს,gabba
1255,täuschen::V,შეცდებს,blekkja
1256,betrügen::V,მოატყუებს,svíkja
1257,betrügen::V,მოატყუებს,blekkja
1258,töten::V,მოკლავს,drepa
1259,wohnen::V,ცხოვრობს,búa
1260,wohnen::V,ბინადრობს,búa
1261,arbeiten::V,მუშაობს,vinna
1262,sammeln::V,შეკრებს,safna
1263,pflücken::V,კრეფს,tína
1264,pflücken::V,კრეფს,reyta
1265,jagen::V,ნადირობს,veiða
1266,fischen::V,თევზაობს,fiska
1267,fassen::V,დააჭერს,veiða
1268,hüten::V,მწყემსავს,gæta
1269,hüten::V,მწყემსავს,vakta
1270,treiben::V,მიერეკება,reka
1271,anbinden::V,მიაბამს,binda við
1272,anbinden::V,მიაბამს,binda fast
1273,füttern::V,აჭმევს,fóðra
1274,melken::V,წველის,mjólka
1275,hacken::V,კეპავს,höggva
1276,gießen::V,რწყავს,hella
1277,reifen::V,მწიფდება,þroskast
1278,zubereiten::V,მოამზადებს,elda
1279,zubereiten::V,მოამზადებს,tilbúa
1280,kochen::V,მოხარშავს,sjóða
1281,backen::V,გამოაცხობს,baka
1282,braten::V,შეწვავს,steikja
1283,umrühren::V,შეურევს,hræra í
1284,umrühren::V,გათქვეფს,hræra í
1285,stricken::V,ქსოვს,prjóna
1286,nähen::V,გაკერავს,sauma
1287,färben::V,შეღებავს,lita
1288,reinigen::V,გაწმენდს,hreinsa
1289,reinigen::V,გასუფთავებს,hreinsa
1290,waschen::V,გარეცხავს,þvo
1291,abwischen::V,წაშლის,þerra
1292,spülen::V,გაავლებს,skola
1293,spülen::V,გაავლებს,þvo upp
1294,fegen::V,დაბლანდავს,sópa
1295,fegen::V,დაბლანდავს,hreinsa
1296,kehren::V,დაგვის,sópa
1297,baden::V,ბანაობს,baða sig
1298,sich waschen::V,იბანება,þvo sér
1299,ausziehen::V,გაიხდის,fara úr
1300,anziehen::V,ჩაიცვამს,fara í
1301,sich anziehen::V,ჩაიცვამს,klæðast
1302,kämmen::V,დავარცხნის,greiða
1303,schmücken::V,მორთავს,prýða
1304,schmücken::V,მორთავს,skreyta
1305,sagen::V,იტყვის,segja
1306,sprechen::V,ლაპარაკობს,tala
1307,reden::V,საუბრობს,ræða
1308,sich unterhalten::V,ბაასობს,spjalla
1309,sich unterhalten::V,ბაასობს,ræðast við
1310,sich unterhalten::V,მუსაიფობს,spjalla
1311,sich unterhalten::V,მუსაიფობს,ræðast við
1312,fragen::V,ჰკითხავს,spyrja
1313,bitten::V,სთხოვს,biðja
1314,erzählen::V,მოუთხრობს,segja frá
1315,mitteilen::V,აუწყებს,tilkynna
1316,mitteilen::V,აცნობებს,tilkynna
1317,nennen::V,უწოდებს,nefna
1318,rufen::V,დაუძახებს,kalla
1319,prahlen::V,ტრაბახობს,gorta
1320,übersetzen::V,გადათარგმნის,þýða
1321,denken::V,ფიქრობს,hugsa
1322,denken::V,აზროვნებს,hugsa
1323,glauben::V,სჯერა,trúa
1324,bemerken::V,შენიშვნავს,taka eftir
1325,erkennen::V,გამოიცნობს,þekkja
1326,begreifen::V,გაიგებს,skilja
1327,verstehen::V,გაიგონებს,skilja
1328,lernen::V,ისწავლის,læra
1329,wissen::V,ეცოდინება,vita
1330,sich erinnern an::V,მოიგონებს,minnast
1331,sich erinnern an::V,გაიხსენებს,minnast
1332,vergessen::V,ივიწყებს,gleyma
1333,messen::V,ზომავს,mæla
1334,zählen::V,ითვლის,telja
1335,rechnen::V,გაიანგარიშებს,reikna
1336,lesen::V,კითხულობს,lesa
1337,malen::V,ხატავს,mála
1338,zeichnen::V,ხაზავს,teikna
1339,schreiben::V,დაწერს,skrifa
1340,besitzen::V,ექნება,hafa
1341,kaufen::V,ყიდულობს,kaupa
1342,verkaufen::V,გაყიდის,selja
1343,bezahlen::V,გადაიხდის,borga
1344,zahlen::V,გადაიხდის,borga
1345,beherrschen::V,ფლობს,hafa á valdi sínu
1346,ertragen::V,მოითმენს,þola
