,Concept_ID,fr,eu
845,faul::A,paresseux,alfer
846,fleißig::A,appliqué,maratz
847,fleißig::A,appliqué,lanzale
848,geizig::A,avare,zeken
849,geizig::A,avare,zikoitz
850,klug::A,intelligent,zuhur
851,geschickt::A,habile,trebe
852,geschickt::A,habile,antzetsu
853,lieb::A,cher,maite
854,lieb::A,cher,laztan
855,lieb::A,gentil,maite
856,lieb::A,gentil,laztan
857,lustig::A,gai,alaitsu
858,lustig::A,joyeux,alaitsu
859,sanft::A,doux,eme
860,sanft::A,doux,ezti
861,hungrig::A,affamé,gose
862,krank::A,malade,eri
863,krank::A,malade,gaixo
864,nackt::A,nu,biluzi
865,traurig::A,triste,itun
866,traurig::A,triste,betilun
867,lebendig::A,vivant,bizirik
868,gut::A,bon,on
869,schlecht::A,mauvais,txar
870,richtig::A,juste,zuzen
871,richtig::A,correct,zuzen
872,schlimm::A,grave,larri
873,schlimm::A,mauvais,larri
874,wahr::A,vrai,egiazko
875,wahr::A,véritable,egiazko
876,alt::A,vieux,zahar
877,neu::A,neuf,berri
878,neu::A,nouveau,berri
879,ehemalig::A,ancien,lehengo
880,alt[Lebewesen]::A,âgé,adindun
881,alt[Lebewesen]::A,vieux,adindun
882,jung::A,jeune,gazte
883,arm::A,pauvre,txiro
884,arm::A,pauvre,behartsu
885,reich::A,riche,dirudun
886,bekannt::A,connu,ezagun
887,berühmt::A,fameux,entzun
888,berühmt::A,fameux,ospetsu
889,berühmt::A,célèbre,entzun
890,berühmt::A,célèbre,ospetsu
891,fremd::A,étranger,arrotz
892,verschieden::A,différent,ezberdin
893,verschieden::A,différent,desberdin
894,nah::A,lié,hurre
895,nah::A,lié,hurbil
896,nah::A,proche,hurre
897,nah::A,proche,hurbil
898,fern::A,éloigné,urrun
899,fern::A,lointain,urrun
900,linker::A,gauche,ezker
901,rechter::A,droit,eskuin
902,anderer::A,autre,beste
903,erster::A,premier,lehen
904,erster::A,premier,aurren
905,zweiter::A,second,bigarren
906,zweiter::A,deuxième,bigarren
907,dritter::A,troisième,hirugarren
908,letzter::A,dernier,azken
909,letzter::A,dernier,hondar
910,allein::ADV,seul,bakarrik
911,auf einmal::ADV,à la fois,batera
912,zusammen::ADV,ensemble,elkarrekin
913,lange::ADV,longtemps,luzaro
914,plötzlich::ADV,tout à coup,bat-batean
915,sofort::ADV,immédiatement,berehala
916,später::ADV,plus tard,gero
917,jetzt::ADV,maintenant,orain
918,heute::ADV,aujourd'hui,gaur
919,morgen::ADV,demain,bihar
920,bald::ADV,bientôt,aurki
921,bald::ADV,bientôt,laster
922,dann::ADV,puis,ondoren
923,dann::ADV,ensuite,ondoren
924,gestern::ADV,hier,atzo
925,einst::ADV,jadis,antzina
926,einst::ADV,autrefois,antzina
927,damals::ADV,alors,orduan
928,damals::ADV,à l'époque,orduan
929,danach::ADV,après,gerora
930,danach::ADV,après,ondoren
931,danach::ADV,ensuite,gerora
932,danach::ADV,ensuite,ondoren
933,vorher::ADV,auparavant,lehenago
934,zuerst::ADV,d'abord,aurrena
935,zuerst::ADV,d'abord,lehenbizi
936,zuerst::ADV,premièrement,aurrena
937,zuerst::ADV,premièrement,lehenbizi
938,einmal::ADV,une fois,behin
939,einmal::ADV,une fois,aldi bat
940,manchmal::ADV,parfois,batzuetan
941,manchmal::ADV,parfois,zenbaitetan
942,manchmal::ADV,quelquefois,batzuetan
943,manchmal::ADV,quelquefois,zenbaitetan
944,oft::ADV,souvent,maiz
945,oft::ADV,souvent,askotan
946,immer::ADV,toujours,beti
947,niemals::ADV,ne ... jamais,inoiz ez
948,niemals::ADV,ne ... jamais,sekula ez
949,hier::ADV,ici,hemen
950,hierhin::ADV,par ici,hona
951,von hier::ADV,d'ici,hemendik
952,von hier::ADV,d'ici,honetatik
953,dort::ADV,là,han
954,dort::ADV,là-bas,han
955,dorthin::ADV,y,hara
956,dorthin::ADV,par là,hara
957,geradeaus::ADV,tout droit,artez
958,vorwärts::ADV,en avant,aurrera
959,rückwärts::ADV,en arrière,atzera
960,rückwärts::ADV,en arrière,atzerantz
961,zurück::ADV,de retour,atzera
962,unten::ADV,en bas,behean
963,unten::ADV,au-dessous,behean
964,hinab::ADV,en bas,behera
965,hinab::ADV,en bas,beherantz
966,hinab::ADV,vers le bas,behera
967,hinab::ADV,vers le bas,beherantz
968,oben::ADV,dessus,goian
969,oben::ADV,en haut,goian
970,hinauf::ADV,en haut,gora
971,hinauf::ADV,en haut,gorantz
972,hinauf::ADV,vers le haut,gora
973,hinauf::ADV,vers le haut,gorantz
974,überall::ADV,partout,edonon
975,nicht::ADV,ne ... pas,ez
976,ein wenig::ADV,un peu,apur bat
977,ein wenig::ADV,un peu,pixka bat
978,kaum::ADV,à peine,ozta
979,kaum::ADV,à peine,nekez
980,sehr::ADV,très,oso
981,so::ADV,si,hala
982,so::ADV,si,honela
983,so::ADV,ainsi,hala
984,so::ADV,ainsi,honela
985,noch::ADV,encore,oraindik
986,nur::ADV,seulement,bakarrik
987,nur::ADV,ne ... que,bakarrik
988,schon::ADV,déjà,ja
989,schon::ADV,déjà,jada
990,wieder::ADV,de nouveau,berriro
991,vergebens::ADV,en vain,alferrik
992,vor::PRP,devant,aurrean
993,hinter::PRP,derrière,ostean
994,hinter::PRP,derrière,gibelean
995,unter::PRP,sous,pean
996,unter::PRP,sous,azpian
997,unter::PRP,au-dessous de,pean
998,unter::PRP,au-dessous de,azpian
999,durch::PRP,par,zehar
1000,durch::PRP,à travers,zehar
1001,neben::PRP,à côté de,ondoan
1002,neben::PRP,à côté de,aldamenean
1003,zwischen::PRP,entre,artean
1004,wegen::PRP,à cause de,-gatik
1005,dies::PRN,ceci,hau
1006,das::PRN,ce,hura
1007,das::PRN,cela,hura
1008,alles::PRN,tout,dena
1009,ich::PRN,je,ni
1010,ich::PRN,moi,ni
1011,du::PRN,tu,zu
1012,du::PRN,toi,zu
1013,er::PRN,il,bera
1014,er::PRN,lui,bera
1015,wir::PRN,nous,gu
1016,ihr::PRN,vous,zuek
1017,sie::PRN,ils,berak
1018,sie::PRN,elles,berak
1019,was::FPRN,que,zer
1020,was::FPRN,quoi,zer
1021,wer::FPRN,qui,nor
1022,wo::FADV,où,non
1023,wohin::FADV,où,nora
1024,wie::FADV,comment,nola
1025,wie::FADV,comment,zelan
1026,warum::FADV,pourquoi,zeren
1027,warum::FADV,pourquoi,zergatik
1028,wieviel::FNUM,combien,zenbat
1029,eins::NUM,un,bat
1030,zwei::NUM,deux,bi
1031,zwei::NUM,deux,biga
1032,drei::NUM,trois,hiru
1033,vier::NUM,quatre,lau
1034,fünf::NUM,cinq,bost
1035,sechs::NUM,six,sei
1036,sieben::NUM,sept,zazpi
1037,acht::NUM,huit,zortzi
1038,neun::NUM,neuf,bederatzi
1039,zehn::NUM,dix,hamar
1040,elf::NUM,onze,hamaika
1041,zwölf::NUM,douze,hamabi
1042,zwanzig::NUM,vingt,hogei
1043,dreißig::NUM,trente,hogeita hamar
1044,vierzig::NUM,quarante,berrogei
1045,fünfzig::NUM,cinquante,berrogeita hamar
1046,sechzig::NUM,soixante,hirurogei
1047,siebzig::NUM,soixante-dix,hirurogeita hamar
1048,achtzig::NUM,quatre-vingt,laurogei
1049,neunzig::NUM,quatre-vingt-dix,laurogeita hamar
1050,hundert::NUM,cent,ehun
1051,tausend::NUM,mille,mila
1052,und::CNJ,et,eta
1053,oder::CNJ,ou,edo
1054,stehen::V,être debout,zutik egon
1055,sitzen::V,être assis,eserita egon
1056,liegen::V,être couché,etzan
1057,hängen::V,pendre,eskegita egon
1058,hängen::V,pendre,zintzilik egon
1059,werden::V,devenir,bihurtu
1060,werden::V,devenir,bilakatu
1061,passieren::V,se passer,pasatu
1062,passieren::V,se passer,gertatu
1063,beginnen::V,commencer,hasi
1064,enden::V,finir,bukatu
1065,enden::V,se terminer,bukatu
1066,wechseln::V,changer,aldatu
1067,wechseln::V,alterner,aldatu
1068,aufgehen[Sonne]::V,se lever,ilki
1069,aufgehen[Sonne]::V,se lever,sortu
1070,untergehen[Sonne]::V,se coucher,sartu
1071,scheinen[Sonne]::V,briller,eguzkia egon
1072,donnern::V,tonner,trumoia jo
1073,wehen::V,souffler,haizea ibili
1074,strömen::V,affluer,zorrotadaka isuri
1075,fließen::V,couler,isuri
1076,sich drehen::V,tourner,biratu
1077,schwanken::V,osciller,zabuka ibili
1078,schwanken::V,chanceler,zabuka ibili
1079,schwingen::V,vibrer,kulunkatu
1080,schwingen::V,osciller,kulunkatu
1081,fallen::V,tomber,erori
1082,brennen::V,brûler,sutan egon
1083,brennen::V,flamber,sutan egon
1084,rauchen::V,fumer,kea bota
1085,regnen::V,pleuvoir,euria ari izan
1086,gefrieren::V,geler,izoztu
1087,gefrieren::V,geler,hormatu
1088,tauen::V,dégeler,gesaldu
1089,schmelzen::V,fondre,urtu
1090,trocknen::V,sécher,idortu
1091,trocknen::V,sécher,lehortu
1092,sieden::V,bouillir,irakin
1093,faulen::V,pourrir,hirotu
1094,faulen::V,pourrir,usteldu
1095,faulen::V,se putréfier,hirotu
1096,faulen::V,se putréfier,usteldu
1097,verfaulen::V,pourrir,hirotu
1098,verfaulen::V,pourrir,usteldu
1099,reißen::V,rompre,eten
1100,reißen::V,rompre,tarrat egin
1101,reißen::V,se déchirer,eten
1102,reißen::V,se déchirer,tarrat egin
1103,versinken::V,s'enfoncer,urperatu
1104,vergehen::V,passer,iragan
1105,erscheinen::V,apparaître,agertu
1106,verschwinden::V,disparaître,desagertu
1107,sinken::V,descendre,beheititu
1108,sinken::V,s'abaisser,beheititu
1109,abnehmen::V,diminuer,gutxitu
1110,abnehmen::V,diminuer,beheratu
1111,zunehmen::V,augmenter,gora egin
1112,steigen::V,monter,igo
1113,wachsen::V,croître,hazi
1114,glänzen::V,briller,distiratu
1115,funkeln::V,étinceler,izarniatu
1116,lärmen::V,faire du bruit,zarata atera
1117,läuten::V,sonner,jo
1118,läuten::V,sonner,hots egin
1119,klingeln::V,sonner,txirrina jo
1120,klirren::V,cliqueter,tintin egin
1121,brausen::V,mugir,marru egin
1122,rauschen::V,bruire,fir-fir egin
1123,klingen::V,sonner,soinu egin
1124,bellen::V,aboyer,zaunkatu
1125,heulen::V,hurler,ulu egin
1126,heulen::V,hurler,uhuri egin
1127,blasen::V,souffler,ufa egin
1128,blasen::V,souffler,putz egin
1129,pfeifen::V,siffler,txistu egin
1130,schreien::V,crier,oihu egin
1131,schreien::V,crier,garrasi egin
1132,stöhnen::V,gémir,intziri egin
1133,zittern::V,trembler,ikara egin
1134,zittern::V,trembler,dar-dar egin
1135,leben::V,vivre,bizi izan
1136,geboren werden::V,naître,jaio
1137,atmen::V,respirer,hats egin
1138,atmen::V,respirer,arnasa egin
1139,trinken::V,boire,edan
1140,essen::V,manger,jan
1141,schlucken::V,avaler,irentsi
1142,müde werden::V,se lasser,unatu
1143,müde werden::V,se lasser,nekatu
1144,müde werden::V,se fatiguer,unatu
1145,müde werden::V,se fatiguer,nekatu
1146,einschlafen::V,s'endormir,lokartu
1147,schlafen::V,dormir,lo egin
1148,aufwachen::V,se réveiller,esnatu
1149,aufwachen::V,se réveiller,atzarri
1150,aufstehen::V,se lever,jaiki
1151,sich erholen::V,se reposer,atseden egin
1152,sich erholen::V,se détendre,atseden egin
1153,krank werden::V,tomber malade,gaixotu
1154,krank sein::V,être malade,eri izan
1155,krank sein::V,être malade,gaixo izan
1156,schmerzen::V,faire mal,min egin
1157,husten::V,tousser,eztul egin
1158,genesen::V,guérir,osatu
1159,genesen::V,se remettre,osatu
1160,sterben::V,mourir,hil
1161,sterben::V,mourir,zendu
1162,umkommen::V,périr,istripuz hil
1163,sich bewegen::V,bouger,higitu
1164,sich rühren::V,broncher,zirkin egin
1165,sich erheben::V,se lever,zutitu
1166,sich erheben::V,se lever,altxatu
1167,sich setzen::V,s'asseoir,eseri
1168,sich setzen::V,s'asseoir,jesarri
1169,hinfallen::V,tomber,erori
1170,laufen::V,marcher,ibili
1171,laufen::V,aller à pied,ibili
1172,schreiten::V,marcher,oinkatu
1173,spazierengehen::V,se promener,paseatu
1174,spazierengehen::V,se promener,ostera bat egin
1175,eilen::V,courir,lasterkatu
1176,sich beeilen::V,se hâter,lehiatu
1177,sich beeilen::V,se dépêcher,lehiatu
1178,sausen::V,filer,ziztu bizian joan
1179,rennen::V,courir,lasterka egin
1180,springen::V,sauter,jauzi egin
1181,klettern::V,grimper,igo
1182,schaukeln::V,se balancer,zabu egin
1183,schaukeln::V,se balancer,zanbulu egin
1184,kriechen::V,ramper,narras egin
1185,schwimmen::V,nager,igerikatu
1186,schwimmen::V,nager,igeri egin
1187,tauchen::V,plonger,murgildu
1188,tauchen::V,plonger,pulunpatu
1189,rudern::V,ramer,bogatu
1190,rudern::V,ramer,arraun egin
1191,fahren::V,aller,joan
1192,fahren::V,rouler,joan
1193,fliegen::V,voler,hegaldatu
1194,fliegen::V,voler,hegan egin
1195,gehen::V,aller,joan
1196,weggehen::V,s'en aller,alde egin
1197,abfahren::V,partir,abiatu
1198,anhalten::V,s'arrêter,geratu
1199,anhalten::V,s'arrêter,gelditu
1200,hineingehen::V,entrer,sartu
1201,eintreten::V,entrer,sartu
1202,kommen::V,venir,etorri
1203,ankommen::V,arriver,heldu
1204,ankommen::V,arriver,iritsi
1205,zurückkommen::V,revenir,itzuli
1206,bleiben::V,rester,gelditu
1207,bleiben::V,demeurer,gelditu
1208,warten::V,attendre,itxaron
1209,warten::V,attendre,zain egon
1210,erwarten::V,attendre,iguriki
1211,suchen::V,chercher,bilatu
1212,finden::V,trouver,idoro
1213,finden::V,trouver,aurkitu
1214,versuchen::V,essayer,saiatu
1215,versuchen::V,essayer,ahalegindu
1216,vorbereiten::V,préparer,gertatu
1217,lieben::V,aimer,maitatu
1218,lieben::V,aimer,maite izan
1219,mögen::V,aimer,laket izan
1220,mögen::V,aimer,atsegin izan
1221,mögen::V,vouloir,laket izan
1222,mögen::V,vouloir,atsegin izan
1223,lachen::V,rire,irri egin
1224,lachen::V,rire,barre egin
1225,rühren::V,toucher,hunkitu
1226,rühren::V,attendrir,hunkitu
1227,weinen::V,pleurer,negar egin
1228,schimpfen::V,gronder,erneguka ari izan
1229,sich ärgern::V,se fâcher,ernegatu
1230,sich ärgern::V,se fâcher,haserretu
1231,sich fürchten::V,avoir peur,beldur izan
1232,fürchten::V,craindre,beldur izan
1233,fürchten::V,avoir peur de,beldur izan
1234,fliehen::V,fuir,ihes egin
1235,flüchten::V,s'enfuir,ihes egin
1236,sehen::V,voir,ikusi
1237,anschauen::V,regarder,begietsi
1238,ansehen::V,regarder,begiratu
1239,hören::V,entendre,aditu
1240,zuhören::V,écouter,entzun
1241,probieren::V,goûter,dastatu
1242,riechen::V,sentir,usnatu
1243,riechen::V,sentir,usaindu
1244,fühlen::V,sentir,sentitu
1245,scheinen::V,sembler,iruditu
1246,scheinen::V,sembler,begitandu
1247,scheinen::V,paraître,iruditu
1248,scheinen::V,paraître,begitandu
1249,zu sehen sein::V,se voir,azaldu
1250,zu sehen sein::V,être visible,azaldu
1251,vernehmen::V,entendre,aditu
1252,vernehmen::V,percevoir,aditu
1253,frieren::V,avoir froid,hotz izan
1254,tun::V,faire,egin
1255,können::V,savoir,ahal izan
1256,können::V,pouvoir,ahal izan
1257,wollen::V,vouloir,nahi izan
1258,anfangen::V,commencer,hasi
1259,beenden::V,finir,bukatu
1260,beenden::V,terminer,bukatu
1261,aufhören::V,cesser,utzi
1262,aufhören::V,arrêter,utzi
1263,gelingen::V,réussir,lortu
1264,geraten::V,réussir,heldu
1265,öffnen::V,ouvrir,ireki
1266,öffnen::V,ouvrir,zabaldu
1267,schließen::V,fermer,itxi
1268,stellen::V,poser,ipini
1269,stellen::V,mettre,ipini
1270,setzen::V,placer,jesarri
1271,legen::V,placer,jarri
1272,berühren::V,toucher,ukitu
1273,verbinden::V,lier,uztartu
1274,bedecken::V,couvrir,estali
1275,aufhängen::V,accrocher,eseki
1276,aufhängen::V,accrocher,eskegi
1277,anzünden::V,allumer,piztu
1278,aufheben::V,ramasser,jaso
1279,zurücklassen::V,laisser,atzean utzi
1280,verlieren::V,perdre,galdu
1281,fallen lassen::V,lâcher,erortzen utzi
1282,fallen lassen::V,laisser tomber,erortzen utzi
1283,machen::V,faire,egin
1284,herstellen::V,produire,ekoiztu
1285,herstellen::V,fabriquer,ekoiztu
1286,bauen::V,bâtir,eraiki
1287,bauen::V,construire,eraiki
1288,reparieren::V,réparer,konpondu
1289,verbessern::V,améliorer,hobetu
1290,ändern::V,changer,mudatu
1291,ändern::V,modifier,mudatu
1292,graben::V,creuser,aitzurtu
1293,beugen::V,plier,makurtu
1294,beugen::V,ployer,makurtu
1295,biegen::V,courber,malgutu
1296,biegen::V,courber,makolatu
1297,drehen::V,tordre,jiratu
1298,drehen::V,tourner,jiratu
1299,wenden::V,retourner,bihurtu
1300,umdrehen::V,tourner,biratu
1301,umdrehen::V,tourner,alderantzikatu
1302,heben::V,soulever,jaso
1303,heben::V,soulever,goratu
1304,hochheben::V,lever,goratu
1305,hochheben::V,lever,altxatu
1306,ergreifen::V,saisir,oratu
1307,ergreifen::V,prendre,oratu
1308,halten::V,tenir,eutsi
1309,drücken::V,presser,sakatu
1310,schieben::V,pousser,bultzatu
1311,kratzen::V,gratter,hatz egin
1312,kratzen::V,gratter,hazka egin
1313,kratzen::V,égratigner,hatz egin
1314,kratzen::V,égratigner,hazka egin
1315,lecken::V,lécher,miaztu
1316,lecken::V,lécher,lamikatu
1317,beißen::V,mordre,hozka egin
1318,beißen::V,mordre,ausiki egin
1319,abreißen::V,arracher,kendu
1320,abschneiden::V,couper,moztu
1321,abschneiden::V,couper,pikatu
1322,binden::V,lier,lotu
1323,binden::V,lier,estekatu
1324,binden::V,attacher,lotu
1325,binden::V,attacher,estekatu
1326,stecken::V,enfoncer,sartu
1327,brechen::V,rompre,apurtu
1328,klopfen::V,frapper,jo
1329,hauen::V,frapper,jo
1330,kleben::V,coller,itsatsi
1331,reiben::V,frotter,igurtzi
1332,streichen::V,empâter,igurtzi
1333,schleifen::V,affiler,zorroztu
1334,schleifen::V,aiguiser,zorroztu
1335,schneiden::V,couper,moztu
1336,schneiden::V,trancher,moztu
1337,rütteln::V,cahoter,astindu
1338,rütteln::V,cahoter,inarrosi
1339,schütteln::V,secouer,astindu
1340,schütteln::V,secouer,inarrosi
1341,schwenken::V,agiter,zabukatu
1342,schütten::V,verser,isuri
1343,füllen::V,remplir,bete
1344,einwickeln::V,envelopper,bildu
1345,tragen::V,porter,eroan
1346,tragen::V,porter,eraman
1347,schleppen::V,traîner,narrastu
1348,schleppen::V,traîner,herrestatu
1349,ziehen::V,tirer,tira egin
1350,aufbewahren::V,garder,gorde
1351,aufbewahren::V,conserver,gorde
1352,werfen::V,jeter,jaurti
1353,werfen::V,jeter,aurtiki
1354,werfen::V,lancer,jaurti
1355,werfen::V,lancer,aurtiki
1356,fangen::V,attraper,atzeman
1357,packen::V,agripper,heldu
1358,verstecken::V,cacher,ostendu
1359,verstecken::V,cacher,ezkutatu
1360,teilen::V,diviser,zatitu
1361,schicken::V,envoyer,bidali
1362,bringen::V,apporter,ekarri
1363,hinzufügen::V,ajouter,eratxiki
1364,hinzufügen::V,ajouter,gaineratu
1365,bekommen::V,obtenir,jaso
1366,erhalten::V,recevoir,jaso
1367,nehmen::V,prendre,hartu
1368,wählen::V,choisir,hautatu
1369,wählen::V,choisir,aukeratu
1370,auswählen::V,choisir,hautatu
1371,auswählen::V,choisir,aukeratu
1372,auswählen::V,sélectionner,hautatu
1373,auswählen::V,sélectionner,aukeratu
1374,bewahren::V,préserver,begiratu
1375,behindern::V,gêner,oztopatu
1376,verderben::V,gâter,hondatu
1377,verderben::V,corrompre,hondatu
1378,beschädigen::V,endommager,akastu
1379,zerbrechen::V,casser,apurtu
1380,zerreißen::V,déchirer,zarratatu
1381,zerstören::V,détruire,suntsitu
1382,verbrennen::V,brûler,erre
1383,verbrennen::V,brûler,kiskali
1384,geben::V,donner,eman
1385,reichen::V,tendre,luzatu
1386,reichen::V,tendre,helarazi
1387,schenken::V,offrir,oparitu
1388,versprechen::V,promettre,agindu
1389,wünschen::V,souhaiter,opatu
1390,wünschen::V,souhaiter,opetsi
1391,loben::V,louer,laudatu
1392,loben::V,louer,goraipatu
1393,küssen::V,embrasser,musu eman
1394,wiegen::V,bercer,kulunkatu
1395,zudecken::V,couvrir,estali
1396,wecken::V,éveiller,esnatu
1397,wecken::V,éveiller,iratzartu
1398,wecken::V,réveiller,esnatu
1399,wecken::V,réveiller,iratzartu
1400,zeigen::V,montrer,erakutsi
1401,zeigen::V,faire voir,erakutsi
1402,führen::V,guider,gidatu
1403,lehren::V,apprendre,irakatsi
1404,unterrichten::V,instruire,eskolak eman
1405,aufziehen::V,élever,hazi
1406,leiten::V,diriger,arteztu
1407,leiten::V,conduire,arteztu
1408,antreiben::V,pousser,bulkatu
1409,lassen::V,faire,-arazi
1410,einladen::V,inviter,gonbidatu
1411,vereinigen::V,unir,batu
1412,vereinigen::V,unir,bateratu
1413,vereinigen::V,réunir,batu
1414,vereinigen::V,réunir,bateratu
1415,besuchen::V,visiter,ikustatu
1416,besuchen::V,aller voir,ikustatu
1417,treffen::V,rencontrer,topatu
1418,sich versammeln::V,s'assembler,bildu
1419,spielen::V,jouer,jolastu
1420,singen::V,chanter,abestu
1421,singen::V,chanter,kantatu
1422,tanzen::V,danser,dantzatu
1423,tanzen::V,danser,dantzan egin
1424,sich trennen::V,se séparer,banandu
1425,verlassen::V,quitter,utzietsi
1426,retten::V,sauver,salbatu
1427,retten::V,sauver,gaizkatu
1428,bewachen::V,garder,jagon
1429,bewachen::V,garder,zaindu
1430,schützen::V,protéger,babestu
1431,schützen::V,protéger,gerizatu
1432,verteidigen::V,défendre,aldeztu
1433,sich schlagen::V,se taper,elkar jo
1434,sich schlagen::V,se taper,elkar borrokatu
1435,schießen::V,tirer,tiro egin
1436,siegen::V,vaincre,irabazi
1437,ärgern::V,agacer,ernegatu
1438,ärgern::V,agacer,haserretu
1439,schlagen::V,battre,jo
1440,schlagen::V,battre,erauntsi
1441,schlagen::V,frapper,jo
1442,schlagen::V,frapper,erauntsi
1443,treten::V,botter,zapaldu
1444,treten::V,botter,ostiaktu
1445,treten::V,donner un coup de pied à,zapaldu
1446,treten::V,donner un coup de pied à,ostiaktu
1447,stechen::V,piquer,sastatu
1448,stoßen::V,heurter,bultzatu
1449,stehlen::V,voler,ostu
1450,stehlen::V,voler,lapurtu
1451,stören::V,gêner,galarazi
1452,stören::V,déranger,galarazi
1453,belästigen::V,molester,gohaindu
1454,belästigen::V,molester,alamena eman
1455,belästigen::V,importuner,gohaindu
1456,belästigen::V,importuner,alamena eman
1457,verbergen::V,cacher,ezkutatu
1458,verbergen::V,dissimuler,ezkutatu
1459,täuschen::V,abuser,tronpatu
1460,täuschen::V,abuser,engainatu
1461,täuschen::V,tromper,tronpatu
1462,täuschen::V,tromper,engainatu
1463,betrügen::V,duper,iruzurtu
1464,betrügen::V,frauder,iruzurtu
1465,töten::V,tuer,hil
1466,töten::V,tuer,heriotza eman
1467,wohnen::V,habiter,bizi izan
1468,wohnen::V,demeurer,bizi izan
1469,arbeiten::V,travailler,lan egin
1470,arbeiten::V,travailler,behar egin
1471,sammeln::V,collectionner,bildu
1472,sammeln::V,collectionner,bildumatu
1473,pflücken::V,cueillir,batu
1474,pflücken::V,cueillir,bildu
1475,jagen::V,chasser,ehizatu
1476,fischen::V,pêcher,arrantzatu
1477,fischen::V,pêcher,arrantza egin
1478,fassen::V,capturer,harrapatu
1479,hüten::V,garder,begiratu
1480,treiben::V,mener,bultza egin
1481,anbinden::V,attacher,estekatu
1482,füttern::V,faire manger,bazkatu
1483,melken::V,traire,jetzi
1484,hacken::V,fendre,xehatu
1485,gießen::V,arroser,isuri
1486,reifen::V,mûrir,heldu
1487,reifen::V,mûrir,zoritu
1488,zubereiten::V,préparer,prestatu
1489,kochen::V,cuire,egosi
1490,backen::V,cuire,labean egin
1491,braten::V,rôtir,erregosi
1492,umrühren::V,remuer,eragin
1493,stricken::V,tricoter,trikotatu
1494,stricken::V,tricoter,puntu egin
1495,nähen::V,coudre,josi
1496,färben::V,teindre,tindatu
1497,reinigen::V,nettoyer,ikuzi
1498,reinigen::V,nettoyer,garbitu
1499,waschen::V,laver,xahutu
1500,waschen::V,laver,garbitu
1501,abwischen::V,essuyer,xukatu
1502,spülen::V,rincer,irakutzi
1503,fegen::V,balayer,erraztatu
1504,kehren::V,balayer,isastu
1505,baden::V,se baigner,bainatu
1506,baden::V,se baigner,bainua hartu
1507,sich waschen::V,se laver,burua garbitu
1508,ausziehen::V,ôter,erantzi
1509,ausziehen::V,enlever,erantzi
1510,anziehen::V,mettre,jantzi
1511,sich anziehen::V,s'habiller,jantzi
1512,kämmen::V,peigner,orraztu
1513,schmücken::V,orner,apaindu
1514,schmücken::V,décorer,apaindu
1515,sagen::V,dire,esan
1516,sprechen::V,parler,mintzatu
1517,sprechen::V,parler,hitz egin
1518,reden::V,parler,hitz egin
1519,sich unterhalten::V,bavarder,solastu
1520,sich unterhalten::V,bavarder,solas egin
1521,sich unterhalten::V,s'entretenir,solastu
1522,sich unterhalten::V,s'entretenir,solas egin
1523,fragen::V,demander,galdetu
1524,bitten::V,prier,eskatu
1525,bitten::V,prier,galdegin
1526,erzählen::V,raconter,edestu
1527,erzählen::V,raconter,kontatu
1528,mitteilen::V,communiquer,jakinarazi
1529,nennen::V,nommer,izena eman
1530,nennen::V,appeler,izena eman
1531,rufen::V,appeler,dei egin
1532,prahlen::V,se vanter,harrokerian ibili
1533,prahlen::V,se vanter,ahoberokeriak esan
1534,übersetzen::V,traduire,itzuli
1535,denken::V,penser,pentsatu
1536,denken::V,penser,gogoeta egin
1537,glauben::V,croire,sinetsi
1538,bemerken::V,remarquer,ohartu
1539,bemerken::V,remarquer,konturatu
1540,bemerken::V,apercevoir,ohartu
1541,bemerken::V,apercevoir,konturatu
1542,erkennen::V,reconnaître,ezagutu
1543,erkennen::V,reconnaître,antzeman
1544,begreifen::V,concevoir,ulertu
1545,verstehen::V,entendre,aditu
1546,verstehen::V,comprendre,aditu
1547,lernen::V,apprendre,ikasi
1548,wissen::V,savoir,jakin
1549,sich erinnern an::V,se souvenir de,gogoratu
1550,sich erinnern an::V,se souvenir de,gogoan izan
1551,vergessen::V,oublier,ahaztu
1552,vergessen::V,oublier,ahantzi
1553,messen::V,mesurer,neurtu
1554,zählen::V,compter,zenbatu
1555,zählen::V,compter,kopuratu
1556,rechnen::V,calculer,kalkulatu
1557,lesen::V,lire,irakurri
1558,malen::V,peindre,margotu
1559,zeichnen::V,dessiner,marraztu
1560,schreiben::V,écrire,idatzi
1561,besitzen::V,posséder,ukan
1562,besitzen::V,posséder,eduki
1563,kaufen::V,acheter,erosi
1564,verkaufen::V,vendre,saldu
1565,bezahlen::V,payer,ordaindu
1566,zahlen::V,payer,ordaindu
1567,beherrschen::V,dominer,menpean izan
1568,beherrschen::V,maîtriser,menpean izan
1569,ertragen::V,tolérer,jasan
1570,ertragen::V,tolérer,pairatu
1571,ertragen::V,supporter,jasan
1572,ertragen::V,supporter,pairatu
