,Concept_ID,lv,ro
809,Loch::N,caurums,gaură
810,Winkel::N,пельӧс,colț
811,Winkel::N,leņķis,colț
812,Muster::N,сер,desen
813,Muster::N,piemērs,desen
814,Größe::N,ыджда,mărime
815,Größe::N,lielums,mărime
816,Länge::N,кузьта,lungime
817,Länge::N,garums,lungime
818,Höhe::N,джуджда,înălțime
819,Höhe::N,augstums,înălțime
820,Gewicht::N,сьӧкта,greutate
821,Gewicht::N,сьӧкталун,greutate
822,Gewicht::N,svars,greutate
823,Gewicht::N,smagums,greutate
824,Menge::N,лун,cantitate
825,Menge::N,числӧ,cantitate
826,Menge::N,masa,cantitate
827,Menge::N,daudzums,cantitate
828,Haufen::N,чукӧр,grămadă
829,Haufen::N,čupa,grămadă
830,Haufen::N,grēda,grămadă
831,Haufen::N,kaudze,grămadă
832,Reihe::N,рад,șir
833,Reihe::N,рад,rând
834,Reihe::N,rinda,șir
835,Reihe::N,rinda,rând
836,Reihe::N,virkne,șir
837,Reihe::N,virkne,rând
838,Boot::N,пыж,barcă
839,Boot::N,пыж,luntre
840,Boot::N,laiva,barcă
841,Boot::N,laiva,luntre
842,Ruder::N,пелыс,vâslă
843,Ruder::N,пелыс,lopată
844,Ruder::N,ӧпаснӧй,vâslă
845,Ruder::N,ӧпаснӧй,lopată
846,Ruder::N,airis,vâslă
847,Ruder::N,airis,lopată
848,Ruder::N,irklis,vâslă
849,Ruder::N,irklis,lopată
850,Schlitten::N,дадь,sanie
851,Schlitten::N,ragavas,sanie
852,Ski::N,лызь,schi
853,Ski::N,slēpe,schi
854,Lagerfeuer::N,бипур,foc de tabără
855,Lagerfeuer::N,ugunskurs,foc de tabără
856,Last::N,сьӧкыдтор,povară
857,Last::N,сьӧкыдтор,sarcină
858,Last::N,krava,povară
859,Last::N,krava,sarcină
860,Gang::N,мунӧм,mers
861,Gang::N,мунӧм,umblet
862,Gang::N,ветлӧм,mers
863,Gang::N,ветлӧм,umblet
864,Gang::N,eja,mers
865,Gang::N,eja,umblet
866,Gang::N,gājums,mers
867,Gang::N,gājums,umblet
868,Schritt::N,воськов,pas
869,Schritt::N,воськовтӧм,pas
870,Schritt::N,solis,pas
871,Norden::N,войвыв,nord
872,Norden::N,войвыв,miazănoapte
873,Norden::N,ziemeļi,nord
874,Norden::N,ziemeļi,miazănoapte
875,Süden::N,лунвыв,sud
876,Süden::N,лунвыв,miazăzi
877,Süden::N,dienvidi,sud
878,Süden::N,dienvidi,miazăzi
879,Westen::N,рытыв,apus
880,Westen::N,rietumi,apus
881,Osten::N,асыв,est
882,Osten::N,асыв,răsărit
883,Osten::N,austrumi,est
884,Osten::N,austrumi,răsărit
885,Holz::N,пу,lemn
886,Holz::N,koks,lemn
887,Holz::N,koksne,lemn
888,Brett::N,пӧв,scândură
889,Brett::N,dēlis,scândură
890,Platte::N,плита,placă
891,Platte::N,plate,placă
892,Platte::N,plāksne,placă
893,Stütze::N,пыкӧд,proptea
894,Stütze::N,мыджӧд,proptea
895,Stütze::N,balsts,proptea
896,Stütze::N,atspaids,proptea
897,Stange::N,потш,bară
898,Stange::N,потш,prăjină
899,Stange::N,maikste,bară
900,Stange::N,maikste,prăjină
901,Stock::N,бедь,băț
902,Stock::N,бедь,baston
903,Stock::N,boze,băț
904,Stock::N,boze,baston
905,Stock::N,spieķis,băț
906,Stock::N,spieķis,baston
907,Stab::N,зир,baston
908,Stab::N,зир,prăjină
909,Stab::N,zizlis,baston
910,Stab::N,zizlis,prăjină
911,Rohr::N,труба,tub
912,Rohr::N,труба,țeavă
913,Rohr::N,caurule,tub
914,Rohr::N,caurule,țeavă
915,Haus::N,керка,casă
916,Haus::N,māja,casă
917,Heim::N,горт,casă
918,Heim::N,горт,cămin
919,Heim::N,mājas,casă
920,Heim::N,mājas,cămin
921,Ofen::N,пач,sobă
922,Ofen::N,krāsns,sobă
923,Fußboden::N,джодж,podea
924,Fußboden::N,джодж,dușumea
925,Fußboden::N,grīda,podea
926,Fußboden::N,grīda,dușumea
927,Tisch::N,пызан,masă
928,Tisch::N,galds,masă
929,Stuhl::N,улӧс,scaun
930,Stuhl::N,krēsls,scaun
931,Wiege::N,зыбка,leagăn
932,Wiege::N,šūpulis,leagăn
933,Bett::N,вольпась,pat
934,Bett::N,gulta,pat
935,Regal::N,джадж,rafturi
936,Regal::N,plaukts,rafturi
937,Kiste::N,куд,ladă
938,Kiste::N,куд,cutie
939,Kiste::N,ящик,ladă
940,Kiste::N,ящик,cutie
941,Kiste::N,kaste,ladă
942,Kiste::N,kaste,cutie
943,Kiste::N,šķirsts,ladă
944,Kiste::N,šķirsts,cutie
945,Fenster::N,ӧшинь,fereastră
946,Fenster::N,logs,fereastră
947,Tür::N,ӧдзӧс,ușă
948,Tür::N,durvis,ușă
949,Tor::N,дзиръя,poartă
950,Tor::N,vārti,poartă
951,Zaun::N,потшӧс,gard
952,Zaun::N,žogs,gard
953,Dach::N,вевт,acoperiș
954,Dach::N,jumts,acoperiș
955,Leiter::N,пос,scară
956,Leiter::N,kāpnes,scară
957,Leiter::N,redeles,scară
958,Besen::N,рос,mătură
959,Besen::N,slota,mătură
960,Spaten::N,зыр,cazma
961,Spaten::N,зыр,hârleț
962,Spaten::N,lāpsta,cazma
963,Spaten::N,lāpsta,hârleț
964,Schaufel::N,тэльӧб,lopată
965,Schaufel::N,liekšķere,lopată
966,Gabel::N,вилки,furculiță
967,Gabel::N,dakšiņa,furculiță
968,Löffel::N,пань,lingură
969,Löffel::N,karote,lingură
970,Messer::N,пурт,cuțit
971,Messer::N,nazis,cuțit
972,Nagel::N,тув,cui
973,Nagel::N,кӧрт тув,cui
974,Nagel::N,nagla,cui
975,Netz::N,тыв,plasă
976,Netz::N,tīkls,plasă
977,Haken::N,крук,cârlig
978,Haken::N,āķis,cârlig
979,Haken::N,kāsis,cârlig
980,Haken::N,krampis,cârlig
981,Griff::N,нуд,mâner
982,Griff::N,kāts,mâner
983,Griff::N,rokturis,mâner
984,Schloss::N,томан,lacăt
985,Schloss::N,aizslēgs,lacăt
986,Bild::N,серпас,tablou
987,Bild::N,серпас,imagine
988,Bild::N,glezna,tablou
989,Bild::N,glezna,imagine
990,Figur::N,пертас,chip
991,Figur::N,пертас,figură
992,Figur::N,вежньӧг,chip
993,Figur::N,вежньӧг,figură
994,Figur::N,figūra,chip
995,Figur::N,figūra,figură
996,Puppe::N,акань,păpușă
997,Puppe::N,lelle,păpușă
998,Beutel::N,мешӧк,pungă
999,Beutel::N,мешӧк,săculeț
1000,Beutel::N,kule,pungă
1001,Beutel::N,kule,săculeț
1002,Beutel::N,maisiņš,pungă
1003,Beutel::N,maisiņš,săculeț
1004,Bündel::N,кӧртӧд,mănunchi
1005,Bündel::N,sainis,mănunchi
1006,Tasche::N,сумка,geantă
1007,Tasche::N,soma,geantă
1008,Eimer::N,ведра,găleată
1009,Eimer::N,spainis,găleată
1010,Deckel::N,пӧдан,capac
1011,Deckel::N,тупкӧд,capac
1012,Deckel::N,vāks,capac
1013,Geschirr::N,дозмук,vase
1014,Geschirr::N,дозмук,tacâmuri
1015,Geschirr::N,тасьті-пань,vase
1016,Geschirr::N,тасьті-пань,tacâmuri
1017,Geschirr::N,trauki,vase
1018,Geschirr::N,trauki,tacâmuri
1019,Sack::N,мешӧк,sac
1020,Sack::N,maiss,sac
1021,Tasse::N,бекар,ceașcă
1022,Tasse::N,тасьті,ceașcă
1023,Tasse::N,tase,ceașcă
1024,Topf::N,гырнич,oală
1025,Topf::N,pods,oală
1026,Kessel::N,пӧрт,cazan
1027,Kessel::N,пӧрт,căldare
1028,Kessel::N,katls,cazan
1029,Kessel::N,katls,căldare
1030,Essen::N,сёйӧм,mâncare
1031,Essen::N,ēdiens,mâncare
1032,Nahrung::N,сёян,hrană
1033,Nahrung::N,сёян,aliment
1034,Nahrung::N,barība,hrană
1035,Nahrung::N,barība,aliment
1036,Speise::N,сёян,bucate
1037,Speise::N,сёян,fel de bucate
1038,Speise::N,сёянтор,bucate
1039,Speise::N,сёянтор,fel de bucate
1040,Speise::N,ēdiens,bucate
1041,Speise::N,ēdiens,fel de bucate
1042,Fleisch::N,яй,carne
1043,Fleisch::N,gaļa,carne
1044,Getreide::N,нянь,cereale
1045,Getreide::N,labība,cereale
1046,Brei::N,рок,pireu
1047,Brei::N,putra,pireu
1048,Brei::N,biezenis,pireu
1049,Brot::N,нянь,pâine
1050,Brot::N,maize,pâine
1051,Scheibe::N,шӧрӧм,felie
1052,Scheibe::N,шӧрӧм,bucată
1053,Scheibe::N,чӧлан,felie
1054,Scheibe::N,чӧлан,bucată
1055,Scheibe::N,šķēle,felie
1056,Scheibe::N,šķēle,bucată
1057,Scheibe::N,rieciens,felie
1058,Scheibe::N,rieciens,bucată
1059,Fett::N,гос,untură
1060,Fett::N,гос,grăsime
1061,Fett::N,тшог,untură
1062,Fett::N,тшог,grăsime
1063,Fett::N,tauki,untură
1064,Fett::N,tauki,grăsime
1065,Butter::N,вый,unt
1066,Butter::N,sviests,unt
1067,Öl::N,вый,ulei
1068,Öl::N,eļļa,ulei
1069,Salz::N,сов,sare
1070,Salz::N,sāls,sare
1071,Suppe::N,шыд,supă
1072,Suppe::N,шыд,ciorbă
1073,Suppe::N,zupa,supă
1074,Suppe::N,zupa,ciorbă
1075,Honig::N,ма,miere
1076,Honig::N,medus,miere
1077,Milch::N,йӧв,lapte
1078,Milch::N,piens,lapte
1079,Tee::N,чай,ceai
1080,Tee::N,tēja,ceai
1081,Leder::N,ку,piele
1082,Leder::N,āda,piele
1083,Wolle::N,вурун,lână
1084,Wolle::N,vilna,lână
1085,Stoff::N,дӧра,stofă
1086,Stoff::N,drāna,stofă
1087,Stoff::N,audums,stofă
1088,Nadel::N,ем,ac
1089,Nadel::N,adata,ac
1090,Faden::N,сунис,ață
1091,Faden::N,diegs,ață
1092,Faden::N,pavediens,ață
1093,Knopf::N,кизь,buton
1094,Knopf::N,poga,buton
1095,Knoten::N,гӧрӧд,nod
1096,Knoten::N,mezgls,nod
1097,Farbe::N,краска,vopsea
1098,Farbe::N,вап,vopsea
1099,Farbe::N,krāsa,vopsea
1100,Kleidung::N,паськӧм,haine
1101,Kleidung::N,паськӧм,îmbrăcăminte
1102,Kleidung::N,tērps,haine
1103,Kleidung::N,tērps,îmbrăcăminte
1104,Kleidung::N,drēbes,haine
1105,Kleidung::N,drēbes,îmbrăcăminte
1106,Hemd::N,дӧрӧм,cămașă
1107,Hemd::N,krekls,cămașă
1108,Kragen::N,воротник,guler
1109,Kragen::N,apkakle,guler
1110,Ärmel::N,сос,mânecă
1111,Ärmel::N,piedurkne,mânecă
1112,Hose::N,гач,pantaloni
1113,Hose::N,bikses,pantaloni
1114,Gürtel::N,вӧнь,cordon
1115,Gürtel::N,josta,cordon
1116,Mütze::N,шапка,șapcă
1117,Mütze::N,cepure,șapcă
1118,Schuh::N,башмак,gheată
1119,Schuh::N,ботинки,gheată
1120,Schuh::N,kurpe,gheată
1121,Stiefel::N,сапӧг,cizmă
1122,Stiefel::N,zābaks,cizmă
1123,Ring::N,кытш,inel
1124,Ring::N,кытш,verigă
1125,Ring::N,gredzens,inel
1126,Ring::N,gredzens,verigă
1127,Band::N,лента,panglică
1128,Band::N,лента,șiret
1129,Band::N,вундас,panglică
1130,Band::N,вундас,șiret
1131,Band::N,lente,panglică
1132,Band::N,lente,șiret
1133,Kamm::N,сынан,pieptene
1134,Kamm::N,ķemme,pieptene
1135,Spiegel::N,рӧмпӧштан,oglindă
1136,Spiegel::N,spogulis,oglindă
1137,Riemen::N,тасма,curea
1138,Riemen::N,siksna,curea
1139,Schnur::N,гез,funie
1140,Schnur::N,гез,sfoară
1141,Schnur::N,aukla,funie
1142,Schnur::N,aukla,sfoară
1143,Leine::N,юргез,lesă
1144,Leine::N,юргез,curea
1145,Leine::N,saite,lesă
1146,Leine::N,saite,curea
1147,Decke::N,эшкын,pătură
1148,Decke::N,шебрас,pătură
1149,Decke::N,sega,pătură
1150,Kissen::N,юрлӧс,pernă
1151,Kissen::N,spilvens,pernă
1152,Tuch::N,чышъян,batic
1153,Tuch::N,vadmala,batic
1154,Handtuch::N,ки чышкӧд,prosop
1155,Handtuch::N,ки чышкӧд,ștergar
1156,Handtuch::N,кизьчышъян,prosop
1157,Handtuch::N,кизьчышъян,ștergar
1158,Handtuch::N,dvielis,prosop
1159,Handtuch::N,dvielis,ștergar
1160,Kraft::N,этш,forță
1161,Kraft::N,этш,putere
1162,Kraft::N,эбӧс,forță
1163,Kraft::N,эбӧс,putere
1164,Kraft::N,spēks,forță
1165,Kraft::N,spēks,putere
1166,Stärke::N,ёнлун,tărie
1167,Stärke::N,ёнлун,vigoare
1168,Stärke::N,чорыдлун,tărie
1169,Stärke::N,чорыдлун,vigoare
1170,Stärke::N,stiprums,tărie
1171,Stärke::N,stiprums,vigoare
1172,Gesundheit::N,дзоньвидзалун,sănătate
1173,Gesundheit::N,veselība,sănătate
1174,Krankheit::N,висьӧм,boală
1175,Krankheit::N,висьӧм,maladie
1176,Krankheit::N,slimība,boală
1177,Krankheit::N,slimība,maladie
1178,Schmerz::N,висьӧм,durere
1179,Schmerz::N,sāpes,durere
1180,Wunde::N,дой,rană
1181,Wunde::N,brūce,rană
1182,Wunde::N,jēlums,rană
1183,Fieber::N,жар,febră
1184,Fieber::N,drudzis,febră
1185,Fieber::N,karstums,febră
1186,Arznei::N,лекарство,leac
1187,Arznei::N,лекарство,medicament
1188,Arznei::N,зелля,leac
1189,Arznei::N,зелля,medicament
1190,Arznei::N,zāles,leac
1191,Arznei::N,zāles,medicament
1192,Arznei::N,medikaments,leac
1193,Arznei::N,medikaments,medicament
1194,Brücke::N,пос,pod
1195,Brücke::N,пос,punte
1196,Brücke::N,tilts,pod
1197,Brücke::N,tilts,punte
1198,Brunnen::N,юкмӧс,puț
1199,Brunnen::N,aka,puț
1200,Weide::N,пӧскӧтина,izlaz
1201,Weide::N,пӧскӧтина,pășune
1202,Weide::N,ganības,izlaz
1203,Weide::N,ganības,pășune
1204,Pfad::N,туй,cărare
1205,Pfad::N,кыснан,cărare
1206,Pfad::N,taka,cărare
1207,Weg::N,туй,drum
1208,Weg::N,ceļš,drum
1209,Straße::N,туй,cale
1210,Straße::N,туй,stradă
1211,Straße::N,iela,cale
1212,Straße::N,iela,stradă
1213,Dorf::N,сикт,sat
1214,Dorf::N,ciems,sat
1215,Stadt::N,кар,oraș
1216,Stadt::N,pilsēta,oraș
1217,Brief::N,письмӧ,scrisoare
1218,Brief::N,vēstule,scrisoare
1219,Buch::N,небӧг,carte
1220,Buch::N,grāmata,carte
1221,Buchstabe::N,шыпас,literă
1222,Buchstabe::N,шыпас,caracter
1223,Buchstabe::N,burts,literă
1224,Buchstabe::N,burts,caracter
1225,Zeitung::N,газет,ziar
1226,Zeitung::N,газет,gazetă
1227,Zeitung::N,avīze,ziar
1228,Zeitung::N,avīze,gazetă
1229,Zeitung::N,laikraksts,ziar
1230,Zeitung::N,laikraksts,gazetă
1231,Leben::N,лов,viață
1232,Leben::N,олӧм,viață
1233,Leben::N,dzīve,viață
1234,Tod::N,кулӧм,moarte
1235,Tod::N,nāve,moarte
1236,Grab::N,гу,groapă
1237,Grab::N,гу,mormânt
1238,Grab::N,kaps,groapă
1239,Grab::N,kaps,mormânt
1240,Kirche::N,вичко,biserică
1241,Kirche::N,baznīca,biserică
1242,Sünde::N,мыж,păcat
1243,Sünde::N,grēks,păcat
1244,Gott::N,ен,zeu
1245,Gott::N,dievs,zeu
1246,Arbeiter::N,уджалысь,muncitor
1247,Arbeiter::N,strādnieks,muncitor
1248,Chef::N,юралысь,șef
1249,Chef::N,веськӧдлысь,șef
1250,Chef::N,šefs,șef
1251,Chef::N,vadītajs,șef
1252,Chef::N,priekšnieks,șef
1253,Meister::N,вӧчысь,meșter
1254,Meister::N,вӧчысь,maestru
1255,Meister::N,meistars,meșter
1256,Meister::N,meistars,maestru
1257,Arzt::N,врач,medic
1258,Arzt::N,врач,doctor
1259,Arzt::N,бурдӧдысь,medic
1260,Arzt::N,бурдӧдысь,doctor
1261,Arzt::N,ārsts,medic
1262,Arzt::N,ārsts,doctor
1263,Lehrer::N,велӧдысь,profesor
1264,Lehrer::N,велӧдысь,învățător
1265,Lehrer::N,skolotājs,profesor
1266,Lehrer::N,skolotājs,învățător
1267,Geld::N,сьӧм,bani
1268,Geld::N,сьӧм,parale
1269,Geld::N,nauda,bani
1270,Geld::N,nauda,parale
1271,Geschäft::N,удж,treabă
1272,Geschäft::N,удж,afacere
1273,Geschäft::N,bizness,treabă
1274,Geschäft::N,bizness,afacere
1275,Geschäft::N,darījums,treabă
1276,Geschäft::N,darījums,afacere
1277,Laden::N,вузасянін,magazin
1278,Laden::N,вузасянін,prăvălie
1279,Laden::N,bode,magazin
1280,Laden::N,bode,prăvălie
1281,Laden::N,veikals,magazin
1282,Laden::N,veikals,prăvălie
1283,Preis::N,дон,preț
1284,Preis::N,cena,preț
1285,Ware::N,тӧвар,marfă
1286,Ware::N,prece,marfă
1287,Nutzen::N,воӧм,folos
1288,Nutzen::N,воӧм,profit
1289,Nutzen::N,выгӧда,folos
1290,Nutzen::N,выгӧда,profit
1291,Nutzen::N,labums,folos
1292,Nutzen::N,labums,profit
1293,Reichtum::N,озырлун,avuție
1294,Reichtum::N,озырлун,bogăție
1295,Reichtum::N,bagātība,avuție
1296,Reichtum::N,bagātība,bogăție
1297,Welt::N,енкӧла,lume
1298,Welt::N,pasaule,lume
1299,Land::N,му,țară
1300,Land::N,zeme,țară
1301,Staat::N,канму,stat
1302,Staat::N,государство,stat
1303,Staat::N,valsts,stat
1304,König::N,кан,rege
1305,König::N,ķēniņš,rege
1306,König::N,karalis,rege
1307,Macht::N,каналӧм,putere
1308,Macht::N,каналӧм,putință
1309,Macht::N,vara,putere
1310,Macht::N,vara,putință
1311,Grenze::N,су,hotar
1312,Grenze::N,су,graniță
1313,Grenze::N,су,frontieră
1314,Grenze::N,суйӧр,hotar
1315,Grenze::N,суйӧр,graniță
1316,Grenze::N,суйӧр,frontieră
1317,Grenze::N,robeža,hotar
1318,Grenze::N,robeža,graniță
1319,Grenze::N,robeža,frontieră
1320,Krieg::N,ожман,război
1321,Krieg::N,karš,război
1322,Feind::N,враг,dușman
1323,Feind::N,вӧрӧг,dușman
1324,Feind::N,ienaidnieks,dușman
1325,Gewalt::N,мырдöналöм,violență
1326,Gewalt::N,vara,violență
1327,Gewalt::N,vardarbība,violență
1328,Kampf::N,вермасьӧм,luptă
1329,Kampf::N,cīņa,luptă
1330,Bogen[Waffe]::N,ньӧввуж,arc
1331,Bogen[Waffe]::N,loks,arc
1332,Pfeil::N,ньӧв,săgeată
1333,Pfeil::N,bulta,săgeată
1334,Gewehr::N,пишшаль,armă
1335,Gewehr::N,пишшаль,pușcă
1336,Gewehr::N,šautene,armă
1337,Gewehr::N,šautene,pușcă
1338,Fehler::N,сорсьӧм,eroare
1339,Fehler::N,сорсьӧм,greșeală
1340,Fehler::N,дзугсьӧм,eroare
1341,Fehler::N,дзугсьӧм,greșeală
1342,Fehler::N,kļūda,eroare
1343,Fehler::N,kļūda,greșeală
1344,Lüge::N,пӧръясьӧм,minciună
1345,Lüge::N,ылӧдлӧм,minciună
1346,Lüge::N,meli,minciună
1347,Schaden::N,лёк,daună
1348,Schaden::N,лёк,pagubă
1349,Schaden::N,изъян,daună
1350,Schaden::N,изъян,pagubă
1351,Schaden::N,пакӧсьт,daună
1352,Schaden::N,пакӧсьт,pagubă
1353,Schaden::N,bojājums,daună
1354,Schaden::N,bojājums,pagubă
1355,Schaden::N,kaitējums,daună
1356,Schaden::N,kaitējums,pagubă
1357,Unglück::N,шог,nenorocire
1358,Unglück::N,kļūme,nenorocire
1359,Unglück::N,klizma,nenorocire
1360,Unglück::N,nelaime,nenorocire
1361,Schuld::N,мыж,vină
1362,Schuld::N,vaina,vină
1363,Alter::N,арлыд,etate
1364,Alter::N,арлыд,vârstă
1365,Alter::N,vecums,etate
1366,Alter::N,vecums,vârstă
1367,Schluss::N,пом,sfârșit
1368,Schluss::N,beigas,sfârșit
1369,Zeit::N,кад,timp
1370,Zeit::N,кад,vreme
1371,Zeit::N,laiks,timp
1372,Zeit::N,laiks,vreme
1373,Tag::N,лун,zi
1374,Tag::N,diena,zi
1375,Morgen::N,асыв,dimineață
1376,Morgen::N,rīts,dimineață
1377,Mittag::N,лун шӧр,prânz
1378,Mittag::N,лун шӧр,amiază
1379,Mittag::N,pusdiena,prânz
1380,Mittag::N,pusdiena,amiază
1381,Abend::N,рыт,seară
1382,Abend::N,vakars,seară
1383,Nacht::N,вой,noapte
1384,Nacht::N,nakts,noapte
1385,Woche::N,вежон,săptămână
1386,Woche::N,nedēļa,săptămână
1387,Monat::N,тӧлысь,lună
1388,Monat::N,mēnesis,lună
1389,Jahr::N,во,an
1390,Jahr::N,gads,an
1391,Frühling::N,тулыс,primăvară
1392,Frühling::N,pavasaris,primăvară
1393,Sommer::N,гожӧм,vară
1394,Sommer::N,vasara,vară
1395,Herbst::N,ар,toamnă
1396,Herbst::N,rudens,toamnă
1397,Winter::N,тӧв,iarnă
1398,Winter::N,ziema,iarnă
1399,Januar::N,тӧв шӧр,ianuarie
1400,Januar::N,janvāris,ianuarie
1401,Februar::N,урасьӧм,februarie
1402,Februar::N,februāris,februarie
1403,März::N,рака,martie
1404,März::N,marts,martie
1405,April::N,кос му,aprilie
1406,April::N,aprīlis,aprilie
1407,Mai::N,ода-кора,mai
1408,Mai::N,maijs,mai
1409,Juni::N,лӧддза-номъя,iunie
1410,Juni::N,jūnijs,iunie
1411,Juli::N,сора,iulie
1412,Juli::N,jūlijs,iulie
1413,August::N,моз,august
1414,August::N,augusts,august
1415,September::N,кӧч,septembrie
1416,September::N,septembris,septembrie
1417,Oktober::N,йирым,octombrie
1418,Oktober::N,oktobris,octombrie
1419,November::N,вӧльгым,noiembrie
1420,November::N,novembris,noiembrie
1421,Dezember::N,ӧшым,decembrie
1422,Dezember::N,decembris,decembrie
1423,Montag::N,выльлун,luni
1424,Montag::N,pirmdiena,luni
1425,Dienstag::N,воторник,marți
1426,Dienstag::N,otrdiena,marți
1427,Mittwoch::N,середа,miercuri
1428,Mittwoch::N,trešdiena,miercuri
1429,Donnerstag::N,четверг,joi
1430,Donnerstag::N,ceturtdiena,joi
1431,Freitag::N,пекнича,vineri
1432,Freitag::N,piektdiena,vineri
1433,Samstag::N,субӧта,sâmbătă
1434,Samstag::N,sestdiena,sâmbătă
1435,Sonntag::N,вӧскресенньӧ,duminică
1436,Sonntag::N,svētdiena,duminică
1437,groß::A,ыджыд,mare
1438,groß::A,dižs,mare
1439,groß::A,liels,mare
1440,klein::A,ичӧт,mic
1441,klein::A,mazs,mic
1442,lang::A,кузь,lung
1443,lang::A,garš,lung
1444,kurz::A,дженьыд,scurt
1445,kurz::A,īss,scurt
1446,breit::A,ота,lat
1447,breit::A,ота,larg
1448,breit::A,паськыд,lat
1449,breit::A,паськыд,larg
1450,breit::A,plats,lat
1451,breit::A,plats,larg
1452,schmal::A,оттӧм,strâmt
1453,schmal::A,tievs,strâmt
1454,dicht::A,сук,des
1455,dicht::A,blīvs,des
1456,dick[Gegenstand]::A,кыз,gros
1457,dick[Gegenstand]::A,biezs,gros
1458,dünn::A,вӧсни,subțire
1459,dünn::A,вӧсньыд,subțire
1460,dünn::A,plāns,subțire
1461,fein::A,посни,fin
1462,fein::A,посни,subțire
1463,fein::A,smalks,fin
1464,fein::A,smalks,subțire
1465,fest::A,зумыд,tare
1466,fest::A,зумыд,solid
1467,fest::A,tvirts,tare
1468,fest::A,tvirts,solid
1469,fest::A,noturīgs,tare
1470,fest::A,noturīgs,solid
1471,flach::A,плавкӧс,șes
1472,flach::A,плавкӧс,plan
1473,flach::A,тшӧтшкӧс,șes
1474,flach::A,тшӧтшкӧс,plan
1475,flach::A,lēzens,șes
1476,flach::A,lēzens,plan
1477,flach::A,līdzens,șes
1478,flach::A,līdzens,plan
1479,glatt::A,вольк,lins
1480,glatt::A,мольыд,lins
1481,glatt::A,gluds,lins
1482,glatt::A,slidens,lins
1483,hart::A,зумыд,dur
1484,hart::A,ciets,dur
1485,weich::A,небыд,moale
1486,weich::A,mīksts,moale
1487,rund::A,гӧгрӧс,rotund
1488,rund::A,гӧгрӧс,circular
1489,rund::A,apaļš,rotund
1490,rund::A,apaļš,circular
1491,spitz::A,ёсь йыла,ascuțit
1492,spitz::A,smails,ascuțit
1493,scharf::A,ёсь,tăios
1494,scharf::A,ёсь,ascuțit
1495,scharf::A,ass,tăios
1496,scharf::A,ass,ascuțit
1497,stumpf::A,ныж,tocit
1498,stumpf::A,truls,tocit
1499,stumpf::A,strups,tocit
1500,schwer::A,сьӧкыд,greu
1501,schwer::A,smags,greu
1502,schön::A,мича,frumos
1503,schön::A,лӧсьыд,frumos
1504,schön::A,daiļš,frumos
1505,schön::A,skaists,frumos
1506,heiß::A,пӧсь,cald
1507,heiß::A,пӧсь,fierbinte
1508,heiß::A,karsts,cald
1509,heiß::A,karsts,fierbinte
1510,warm::A,шоныд,cald
1511,warm::A,шоныд,fierbinte
1512,warm::A,silts,cald
1513,warm::A,silts,fierbinte
1514,kalt::A,кӧдзыд,rece
1515,kalt::A,salts,rece
1516,kalt::A,auksts,rece
1517,kühl::A,юзыд,rece
1518,kühl::A,юзыд,răcoros
1519,kühl::A,ыркыд,rece
1520,kühl::A,ыркыд,răcoros
1521,kühl::A,vēss,rece
1522,kühl::A,vēss,răcoros
1523,kühl::A,dzestrs,rece
1524,kühl::A,dzestrs,răcoros
1525,frisch::A,выль,răcoros
1526,frisch::A,выль,proaspăt
1527,frisch::A,svaigs,răcoros
1528,frisch::A,svaigs,proaspăt
1529,feucht::A,уль,umed
1530,feucht::A,уль,jilav
1531,feucht::A,mitrs,umed
1532,feucht::A,mitrs,jilav
1533,feucht::A,drēgns,umed
1534,feucht::A,drēgns,jilav
1535,nass::A,ва,ud
1536,nass::A,slapjš,ud
1537,trocken::A,кос,sec
1538,trocken::A,кос,uscat
1539,trocken::A,sauss,sec
1540,trocken::A,sauss,uscat
1541,voll::A,кыз,plin
1542,voll::A,pilns,plin
1543,leer::A,куш,gol
1544,leer::A,тыртӧм,gol
1545,leer::A,tukšs,gol
1546,offen::A,восьса,deschis
1547,offen::A,vaļējs,deschis
1548,offen::A,atvērts,deschis
1549,geschlossen::A,пӧдса,închis
1550,geschlossen::A,slēgts,închis
1551,sauber::A,сӧстӧм,curat
1552,sauber::A,tīrs,curat
1553,sauber::A,spodrs,curat
1554,schmutzig::A,няйт,murdar
1555,schmutzig::A,netīrs,murdar
1556,schmutzig::A,dubļains,murdar
1557,roh::A,уль,crud
1558,roh::A,jēls,crud
1559,reif::A,кисьмӧм,copt
1560,reif::A,gatavs,copt
1561,reif::A,nobriedis,copt
1562,lecker::A,чӧскыд,gustos
1563,lecker::A,gards,gustos
1564,lecker::A,garšīgs,gustos
1565,süß::A,юмов,dulce
1566,süß::A,чӧскыд,dulce
1567,süß::A,salds,dulce
1568,bitter::A,курыд,amar
1569,bitter::A,sūrs,amar
1570,bitter::A,rūgts,amar
1571,sauer::A,шома,acru
1572,sauer::A,skābs,acru
1573,hell::A,югыд,clar
1574,hell::A,югыд,luminos
1575,hell::A,gaišs,clar
1576,hell::A,gaišs,luminos
1577,dunkel::A,пемыд,obscur
1578,dunkel::A,пемыд,întunecos
1579,dunkel::A,tumšs,obscur
1580,dunkel::A,tumšs,întunecos
1581,schwarz::A,сьӧд,negru
1582,schwarz::A,melns,negru
1583,weiß::A,еджыд,alb
1584,weiß::A,balts,alb
1585,rot::A,гӧрд,roșu
1586,rot::A,sarkans,roșu
1587,gelb::A,виж,galben
