,Concept_ID,cs,es
845,das::PRN,to,esto
846,alles::PRN,všechno,todo
847,ich::PRN,já,yo
848,du::PRN,ty,tú
849,er::PRN,on,él
850,wir::PRN,my,nosotros
851,ihr::PRN,vy,vosotros
852,sie::PRN,oni,ellos
853,was::FPRN,co,qué
854,wer::FPRN,kdo,quién
855,wo::FADV,kde,dónde
856,wohin::FADV,kam,adónde
857,wohin::FADV,kam,hacia dónde
858,wie::FADV,jak,cómo
859,warum::FADV,proč,por qué
860,wieviel::FNUM,kolik,cuánto
861,eins::NUM,jeden,uno
862,zwei::NUM,dva,dos
863,drei::NUM,tři,tres
864,vier::NUM,čtyři,cuatro
865,fünf::NUM,pět,cinco
866,sechs::NUM,šest,seis
867,sieben::NUM,sedm,siete
868,acht::NUM,osm,ocho
869,neun::NUM,devět,nueve
870,zehn::NUM,deset,diez
871,elf::NUM,jedenáct,once
872,zwölf::NUM,dvanáct,doce
873,zwanzig::NUM,dvacet,veinte
874,dreißig::NUM,třicet,treinta
875,vierzig::NUM,čtyřicet,cuarenta
876,fünfzig::NUM,padesát,cincuenta
877,sechzig::NUM,šedesát,sesenta
878,siebzig::NUM,sedmdesát,setenta
879,achtzig::NUM,osmdesát,ochenta
880,neunzig::NUM,devadesát,noventa
881,hundert::NUM,sto,cien
882,hundert::NUM,sto,ciento
883,tausend::NUM,tisíc,mil
884,und::CNJ,a,y
885,oder::CNJ,nebo,o
886,stehen::V,stát,estar de pie
887,sitzen::V,sedět,estar sentado
888,liegen::V,ležet,yacer
889,liegen::V,ležet,estar acostado
890,hängen::V,viset,pender
891,werden::V,stát se,hacerse
892,passieren::V,stát se,suceder
893,beginnen::V,počít,iniciarse
894,beginnen::V,počít,principiar
895,enden::V,končit,acabar
896,enden::V,končit,terminar
897,enden::V,skončit,acabar
898,enden::V,skončit,terminar
899,wechseln::V,měnit se,variar
900,wechseln::V,měnit se,alternar
901,aufgehen[Sonne]::V,vyjít,salir
902,untergehen[Sonne]::V,zapadnout,ponerse
903,untergehen[Sonne]::V,zapadnout,descender
904,scheinen[Sonne]::V,svítit,brillar
905,donnern::V,hřmět,tronar
906,wehen::V,vát,soplar
907,wehen::V,vanout,soplar
908,strömen::V,proudit,afluir
909,fließen::V,téct,fluir
910,fließen::V,téct,correr
911,sich drehen::V,točit se,girar
912,schwanken::V,kolísat,vacilar
913,schwanken::V,houpat se,vacilar
914,schwingen::V,kývat se,oscilar
915,fallen::V,padat,caer
916,brennen::V,hořet,arder
917,brennen::V,hořet,quemar
918,rauchen::V,kouřit,humear
919,rauchen::V,kouřit,echar humo
920,regnen::V,pršet,llover
921,gefrieren::V,zamrznout,helarse
922,tauen::V,tát,deshelarse
923,schmelzen::V,tavit,fundirse
924,schmelzen::V,tavit,derretirse
925,trocknen::V,schnout,secarse
926,sieden::V,vřít,hervir
927,faulen::V,hnít,pudrirse
928,verfaulen::V,shnít,pudrirse
929,reißen::V,roztrhat se,romperse
930,versinken::V,topit se,hundirse
931,versinken::V,ponořit se,hundirse
932,vergehen::V,plynout,pasar
933,erscheinen::V,objevit se,aparecer
934,verschwinden::V,zmizet,desaparecer
935,sinken::V,klesat,bajar
936,abnehmen::V,ubýt,decrecer
937,abnehmen::V,ubýt,disminuir
938,zunehmen::V,přibýt,crecer
939,zunehmen::V,přibýt,aumentar
940,steigen::V,stoupat,subir
941,steigen::V,stoupat,ascender
942,wachsen::V,růst,crecer
943,glänzen::V,lesknout se,brillar
944,glänzen::V,lesknout se,resplandecer
945,funkeln::V,jiskřit se,chispear
946,lärmen::V,dělat hluk,hacer ruido
947,läuten::V,zvonit,sonar
948,läuten::V,zvonit,repicar
949,klingeln::V,zvonit,tocar el timbre
950,klirren::V,řinčet,tintinear
951,brausen::V,hučet,zumbar
952,rauschen::V,šumět,murmurar
953,klingen::V,znít,sonar
954,bellen::V,štěkat,ladrar
955,heulen::V,výt,ulular
956,blasen::V,foukat,soplar
957,pfeifen::V,pískat,silbar
958,schreien::V,křičet,gritar
959,stöhnen::V,sténat,gemir
960,zittern::V,třást se,temblar
961,leben::V,žít,vivir
962,geboren werden::V,rodit se,nacer
963,atmen::V,dýchat,respirar
964,trinken::V,pít,beber
965,essen::V,jíst,comer
966,schlucken::V,polykat,tragar
967,müde werden::V,unavit se,cansarse
968,müde werden::V,unavit se,fatigarse
969,einschlafen::V,usnout,dormirse
970,schlafen::V,spát,dormir
971,aufwachen::V,probudit se,despertarse
972,aufstehen::V,vstát,levantarse
973,sich erholen::V,zotavovat se,reposar
974,sich erholen::V,zotavovat se,descansar
975,krank werden::V,onemocnět,caer enfermo
976,krank sein::V,být nemocný,estar enfermo
977,schmerzen::V,bolet,doler
978,husten::V,kašlat,toser
979,genesen::V,uzdravit se,convalecer
980,genesen::V,uzdravit se,restablecerse
981,sterben::V,umřít,morir
982,umkommen::V,zahynout,perecer
983,sich bewegen::V,pohnout se,moverse
984,sich rühren::V,hnout se,rebullir
985,sich erheben::V,zdvihnout se,levantarse
986,sich setzen::V,posadit se,sentarse
987,hinfallen::V,upadnout,caerse
988,laufen::V,běžet,andar
989,schreiten::V,kráčet,proceder
990,spazierengehen::V,procházet se,pasear
991,spazierengehen::V,procházet se,pasearse
992,eilen::V,spěchat,correr prisa
993,sich beeilen::V,pospíšit si,darse prisa
994,sausen::V,fičet,correr
995,rennen::V,pádit,correr
996,springen::V,skákat,saltar
997,klettern::V,lézt,trepar
998,klettern::V,lézt,escalar
999,klettern::V,šplhat,trepar
1000,klettern::V,šplhat,escalar
1001,schaukeln::V,houpat,bambolearse
1002,kriechen::V,lézt,reptar
1003,kriechen::V,lézt,arrastrarse
1004,kriechen::V,plazit se,reptar
1005,kriechen::V,plazit se,arrastrarse
1006,schwimmen::V,plavat,nadar
1007,tauchen::V,nořit se,bucear
1008,tauchen::V,nořit se,sumergirse
1009,rudern::V,veslovat,remar
1010,fahren::V,jet,ir
1011,fahren::V,jezdit,ir
1012,fliegen::V,létat,volar
1013,gehen::V,jít,ir
1014,gehen::V,jít,andar
1015,weggehen::V,odejít,irse
1016,weggehen::V,odejít,marcharse
1017,abfahren::V,odjet,salir
1018,abfahren::V,odjet,partir
1019,anhalten::V,zastavit se,parar
1020,anhalten::V,zastavit se,pararse
1021,hineingehen::V,vcházet se,entrar
1022,eintreten::V,vstoupit,entrar
1023,kommen::V,přijít,venir
1024,ankommen::V,dojít,llegar
1025,zurückkommen::V,vrátit se,volver
1026,zurückkommen::V,vrátit se,regresar
1027,bleiben::V,zůstat,quedarse
1028,warten::V,čekat,esperar
1029,erwarten::V,čekat na,esperar
1030,suchen::V,hledat,buscar
1031,finden::V,najít,hallar
1032,finden::V,najít,encontrar
1033,versuchen::V,zkoušet,intentar
1034,vorbereiten::V,připravit,preparar
1035,lieben::V,milovat,amar
1036,lieben::V,milovat,querer
1037,mögen::V,mít rád,querer
1038,lachen::V,smát se,reír
1039,rühren::V,dojmout,conmover
1040,weinen::V,plakat,llorar
1041,schimpfen::V,nadávat,regañar
1042,sich ärgern::V,pohoršit se,enfadarse
1043,sich fürchten::V,bát se,tener miedo
1044,fürchten::V,bát se,temer
1045,fürchten::V,bát se,tener miedo a
1046,fliehen::V,utéct,huir
1047,flüchten::V,prchnout,escaparse
1048,sehen::V,vidět,ver
1049,anschauen::V,podívat se na,mirar
1050,ansehen::V,sledovat,mirar
1051,hören::V,slyšet,oír
1052,zuhören::V,poslouchat,escuchar
1053,probieren::V,ochutnávat,probar
1054,probieren::V,ochutnávat,degustar
1055,riechen::V,cítit,oler
1056,fühlen::V,cítit,sentir
1057,scheinen::V,zdát se,parecer
1058,zu sehen sein::V,moci být viděn,poder verse
1059,vernehmen::V,uslyšet,oír
1060,vernehmen::V,uslyšet,percibir
1061,frieren::V,mrznout,tener frío
1062,tun::V,dělat,hacer
1063,können::V,moct,poder
1064,wollen::V,chtít,querer
1065,anfangen::V,začít,iniciar
1066,beenden::V,ukončit,acabar
1067,beenden::V,ukončit,terminar
1068,aufhören::V,přestat,cesar
1069,gelingen::V,podařit se,salir bien
1070,geraten::V,dařit se,salir
1071,geraten::V,dařit se,dar resultado
1072,öffnen::V,otevřít,abrir
1073,schließen::V,zavřít,cerrar
1074,stellen::V,postavit,poner
1075,stellen::V,postavit,colocar
1076,setzen::V,posadit,poner
1077,setzen::V,posadit,colocar
1078,legen::V,klást,poner
1079,legen::V,položit,poner
1080,berühren::V,dotýkat se,tocar
1081,verbinden::V,spojit,unir
1082,verbinden::V,spojit,juntar
1083,bedecken::V,pokrýt,tapar
1084,bedecken::V,pokrýt,cubrir
1085,aufhängen::V,oběsit,colgar
1086,aufhängen::V,pověsit,colgar
1087,anzünden::V,zapálit,encender
1088,anzünden::V,podpálit,encender
1089,aufheben::V,zvednout,recoger
1090,aufheben::V,zdvihnout,recoger
1091,zurücklassen::V,zanechat,dejar
1092,verlieren::V,ztratit,perder
1093,fallen lassen::V,upustit,dejar caer
1094,machen::V,udělat,hacer
1095,herstellen::V,vyrobit,fabricar
1096,bauen::V,stavět,construir
1097,bauen::V,budovat,construir
1098,reparieren::V,opravit,reparar
1099,verbessern::V,zlepšit,mejorar
1100,ändern::V,změnit,mudar
1101,ändern::V,změnit,modificar
1102,graben::V,rýt,cavar
1103,graben::V,kopat,cavar
1104,beugen::V,ohnout,doblar
1105,beugen::V,ohnout,inclinar
1106,biegen::V,ohnout,doblar
1107,drehen::V,točit,volver
1108,drehen::V,točit,hacer girar
1109,wenden::V,obrátit,volver
1110,umdrehen::V,obrátit,revolver
1111,heben::V,zdvihnout,levantar
1112,hochheben::V,zvednout,alzar
1113,ergreifen::V,chopit se,coger
1114,halten::V,držet,tener
1115,drücken::V,stisknout,apretar
1116,schieben::V,posouvat,empujar
1117,kratzen::V,škrábat,rascar
1118,lecken::V,lízat,lamer
1119,beißen::V,kousat,morder
1120,abreißen::V,utrhat,arrancar
1121,abreißen::V,odtrhat,arrancar
1122,abschneiden::V,uřezat,cortar
1123,abschneiden::V,ukrojit,cortar
1124,binden::V,přivázat,atar
1125,stecken::V,strčit,meter
1126,brechen::V,lomit,romper
1127,brechen::V,lomit,quebrar
1128,klopfen::V,ťukat,golpear
1129,klopfen::V,klepat,golpear
1130,hauen::V,bít,pegar
1131,kleben::V,lepit,pegar
1132,kleben::V,lepit,encolar
1133,reiben::V,třít,frotar
1134,streichen::V,mazat,untar
1135,streichen::V,mazat,recubrir
1136,schleifen::V,brousit,afilar
1137,schneiden::V,řezat,cortar
1138,schneiden::V,střihat,cortar
1139,rütteln::V,třást,agitar
1140,rütteln::V,otřást,agitar
1141,schütteln::V,třást,agitar
1142,schütteln::V,třást,sacudir
1143,schütteln::V,zatřást,agitar
1144,schütteln::V,zatřást,sacudir
1145,schwenken::V,mávat,menear
1146,schütten::V,nasypat,verter
1147,füllen::V,naplnit,llenar
1148,einwickeln::V,zavinout,envolver
1149,tragen::V,nést,llevar
1150,schleppen::V,vléct,arrastrar
1151,ziehen::V,tahat,tirar
1152,ziehen::V,táhnout,tirar
1153,aufbewahren::V,schovat,conservar
1154,werfen::V,házet,echar
1155,werfen::V,házet,lanzar
1156,fangen::V,chytat,coger
1157,packen::V,uchvátit,agarrar
1158,verstecken::V,schovat,esconder
1159,teilen::V,rozdělit,partir
1160,teilen::V,rozdělit,dividir
1161,schicken::V,posílat,enviar
1162,bringen::V,přinést,traer
1163,hinzufügen::V,připojit,añadir
1164,bekommen::V,dostat,obtener
1165,bekommen::V,dostat,conseguir
1166,erhalten::V,uchovat,recibir
1167,nehmen::V,vzít,tomar
1168,wählen::V,zvolit,elegir
1169,auswählen::V,vybrat,escoger
1170,auswählen::V,vybrat,seleccionar
1171,bewahren::V,uchránit,guardar
1172,bewahren::V,uchránit,preservar
1173,behindern::V,překážet,estorbar
1174,behindern::V,překážet,obstaculizar
1175,verderben::V,zkazit,estropear
1176,beschädigen::V,porušit,deteriorar
1177,beschädigen::V,poškodit,deteriorar
1178,zerbrechen::V,rozlámat,romper
1179,zerbrechen::V,rozlámat,quebrar
1180,zerreißen::V,roztrhnout,desgarrar
1181,zerreißen::V,roztrhnout,despedazar
1182,zerstören::V,zničit,destruir
1183,zerstören::V,zničit,destrozar
1184,verbrennen::V,spálit,quemar
1185,geben::V,dát,dar
1186,reichen::V,podat,pasar
1187,schenken::V,darovat,regalar
1188,versprechen::V,slíbit,prometer
1189,wünschen::V,přát,desear
1190,loben::V,chválit,alabar
1191,küssen::V,líbat,besar
1192,wiegen::V,chovat,mecer
1193,wiegen::V,kolébat,mecer
1194,zudecken::V,přikrýt,tapar
1195,zudecken::V,přikrýt,cubrir
1196,zudecken::V,přiklopit,tapar
1197,zudecken::V,přiklopit,cubrir
1198,wecken::V,vzbudit,despertar
1199,zeigen::V,ukázat,mostrar
1200,führen::V,vést,guiar
1201,führen::V,vést,conducir
1202,lehren::V,učit,enseñar
1203,lehren::V,učit,instruir
1204,unterrichten::V,vyučovat,enseñar
1205,aufziehen::V,vychovat,criar
1206,leiten::V,vodit,guiar
1207,leiten::V,vodit,dirigir
1208,antreiben::V,nutit,impeler
1209,antreiben::V,nutit,impulsar
1210,lassen::V,dát,hacer
1211,einladen::V,pozvat,invitar
1212,vereinigen::V,spojit,unir
1213,besuchen::V,návštívit,visitar
1214,besuchen::V,návštívit,ir a ver
1215,treffen::V,potkat,encontrar
1216,sich versammeln::V,shromáždit se,reunirse
1217,sich versammeln::V,shromáždit se,congregarse
1218,spielen::V,hrát,jugar
1219,singen::V,zpívat,cantar
1220,tanzen::V,tančit,bailar
1221,sich trennen::V,rozejít se,separarse
1222,verlassen::V,opustit,dejar
1223,verlassen::V,opustit,abandonar
1224,retten::V,zachránit,salvar
1225,bewachen::V,hlídat,vigilar
1226,schützen::V,chránit,proteger
1227,verteidigen::V,obhájit,defender
1228,sich schlagen::V,bít se,batirse
1229,schießen::V,střílet,tirar
1230,schießen::V,střílet,disparar
1231,siegen::V,zvítězit,vencer
1232,ärgern::V,zlobit,enojar
1233,ärgern::V,zlobit,enfadar
1234,ärgern::V,pohoršit,enojar
1235,ärgern::V,pohoršit,enfadar
1236,schlagen::V,udeřit,pegar
1237,schlagen::V,udeřit,golpear
1238,schlagen::V,praštit,pegar
1239,schlagen::V,praštit,golpear
1240,treten::V,kopnout,dar una patada a
1241,stechen::V,bodnout,pinchar
1242,stechen::V,píchnout,pinchar
1243,stoßen::V,strčit,empujar
1244,stehlen::V,ukrást,robar
1245,stehlen::V,ukrást,hurtar
1246,stören::V,vyrušit,molestar
1247,belästigen::V,obtěžovat,molestar
1248,belästigen::V,obtěžovat,importunar
1249,verbergen::V,skrýt,ocultar
1250,verbergen::V,skrýt,esconder
1251,täuschen::V,klamat,engañar
1252,betrügen::V,podvést,engañar
1253,töten::V,zabít,matar
1254,wohnen::V,bydlit,vivir
1255,wohnen::V,bydlit,habitar
1256,arbeiten::V,pracovat,trabajar
1257,sammeln::V,sebrat,recoger
1258,sammeln::V,sebrat,coleccionar
1259,pflücken::V,česat,coger
1260,jagen::V,uhonit,cazar
1261,fischen::V,chytat ryby,pescar
1262,fassen::V,ulovit,atrapar
1263,fassen::V,ulovit,capturar
1264,hüten::V,pást,guardar
1265,treiben::V,hnát,aballar
1266,anbinden::V,přivázat,atar
1267,füttern::V,krmit,echar de comer
1268,melken::V,dojit,ordeñar
1269,hacken::V,seknout,picar
1270,hacken::V,seknout,cortar
1271,gießen::V,zalít,regar
1272,reifen::V,uzrát,madurar
1273,zubereiten::V,připravit,preparar
1274,kochen::V,vařit,cocer
1275,kochen::V,vařit,guisar
1276,backen::V,péct,hornear
1277,backen::V,péct,cocer al horno
1278,braten::V,smažit,asar
1279,braten::V,smažit,freír
1280,umrühren::V,zamíchat,remover
1281,stricken::V,plést,hacer punto
1282,stricken::V,plést,hacer calceta
1283,nähen::V,šít,coser
1284,färben::V,nabarvit,teñir
1285,färben::V,nabarvit,colorear
1286,reinigen::V,očistit,limpiar
1287,waschen::V,mýt,lavar
1288,abwischen::V,utřít,fregar
1289,abwischen::V,utřít,limpiar
1290,spülen::V,spláchnout,aclarar
1291,spülen::V,spláchnout,enjuagar
1292,fegen::V,zamést,barrer
1293,fegen::V,zamést,pasar la escoba
1294,kehren::V,mést,barrer
1295,baden::V,koupat se,bañarse
1296,sich waschen::V,mýt se,lavarse
1297,ausziehen::V,svléct,quitar
1298,ausziehen::V,svléct,quitarse
1299,anziehen::V,obléct,ponerse
1300,sich anziehen::V,oblékat se,vestirse
1301,kämmen::V,učesat,peinar
1302,schmücken::V,ozdobit,adornar
1303,sagen::V,říct,decir
1304,sprechen::V,mluvit,hablar
1305,reden::V,hovořit,hablar
1306,reden::V,hovořit,conversar
1307,sich unterhalten::V,povídat se,charlar
1308,sich unterhalten::V,povídat se,conversar
1309,fragen::V,zeptat se,preguntar
1310,bitten::V,prosit,rogar
1311,erzählen::V,povídat,contar
1312,mitteilen::V,sdělit,comunicar
1313,mitteilen::V,sdělit,participar
1314,mitteilen::V,oznámit,comunicar
1315,mitteilen::V,oznámit,participar
1316,nennen::V,nazvat,llamar
1317,nennen::V,nazvat,nombrar
1318,rufen::V,volat,llamar
1319,rufen::V,zavolat,llamar
1320,prahlen::V,chlubit se,jactarse
1321,übersetzen::V,přeložit,traducir
1322,denken::V,myslit,pensar
1323,glauben::V,věřit,creer
1324,bemerken::V,zpozorovat,notar
1325,erkennen::V,poznat,reconocer
1326,begreifen::V,pochopit,concebir
1327,verstehen::V,porozumět,entender
1328,verstehen::V,porozumět,comprender
1329,lernen::V,učit se,aprender
1330,wissen::V,vědět,saber
1331,sich erinnern an::V,vzpomínat si na,recordar
1332,sich erinnern an::V,vzpomínat si na,acordarse de
1333,vergessen::V,zapomínat,olvidar
1334,messen::V,měřit,medir
1335,zählen::V,spočítat,contar
1336,rechnen::V,počítat,contar
1337,rechnen::V,počítat,calcular
1338,lesen::V,číst,leer
1339,malen::V,malovat,pintar
1340,zeichnen::V,rýsovat,dibujar
1341,schreiben::V,psát,escribir
1342,besitzen::V,mít,poseer
1343,besitzen::V,vlastnit,poseer
1344,kaufen::V,koupit,comprar
1345,verkaufen::V,prodat,vender
1346,bezahlen::V,zaplatit,pagar
1347,zahlen::V,platit,pagar
1348,beherrschen::V,ovládat,dominar
1349,ertragen::V,snést,soportar
