,Concept_ID,hu,mdf
811,manchmal::ADV,néha,ко́ста-ко́ста
812,manchmal::ADV,olykor,лия́ста
813,manchmal::ADV,olykor,ко́ста-ко́ста
814,oft::ADV,sokszor,си́деста
815,immer::ADV,mindig,фалу
816,immer::ADV,mindig,най
817,niemals::ADV,sohasem,аф мзя́рдонга
818,hier::ADV,itt,тяса
819,hierhin::ADV,erre,сей
820,hierhin::ADV,erre,тяза
821,von hier::ADV,innen,тя́ста
822,dort::ADV,ott,тоса
823,dorthin::ADV,oda,тов
824,dorthin::ADV,oda,тоза
825,geradeaus::ADV,egyenesen,ви́деста
826,vorwärts::ADV,előre,и́нголи
827,rückwärts::ADV,hátrafelé,ме́ки
828,zurück::ADV,hátra,ме́ки
829,zurück::ADV,vissza,ме́ки
830,unten::ADV,alul,ала
831,hinab::ADV,le,алу
832,hinab::ADV,lefelé,алу
833,oben::ADV,fenn,вяре
834,oben::ADV,felül,вяре
835,hinauf::ADV,fel,вяри
836,hinauf::ADV,felfelé,вяри
837,überall::ADV,mindenütt,се́мбе ва́стова
838,nicht::ADV,nem,аф
839,ein wenig::ADV,egy kicsit,аф лама
840,kaum::ADV,alig,а́ньцек
841,sehr::ADV,nagyon,пяк
842,so::ADV,úgy,ста́не
843,noch::ADV,még,нинге
844,nur::ADV,csak,аньцек
845,nur::ADV,csupán,аньцек
846,schon::ADV,már,ни
847,wieder::ADV,ismét,та́га
848,wieder::ADV,megint,та́га
849,vergebens::ADV,hiába,стак
850,vor::PRP,előtt,инголе
851,hinter::PRP,mögött,фтала
852,hinter::PRP,mögött,мельге
853,unter::PRP,alatt,ала
854,durch::PRP,át,пачк
855,durch::PRP,keresztül,пачк
856,neben::PRP,mellett,ваксса
857,zwischen::PRP,között,ёткса
858,wegen::PRP,miatt,сюнеда
859,wegen::PRP,végett,сюнеда
860,dies::PRN,ez,тя
861,das::PRN,az,ся
862,das::PRN,az,тона
863,alles::PRN,minden,сембе
864,ich::PRN,én,мон
865,du::PRN,te,тон
866,er::PRN,ő,сон
867,wir::PRN,mi,минь
868,ihr::PRN,ti,тинь
869,sie::PRN,ők,синь
870,was::FPRN,mi,мезе
871,wer::FPRN,ki,кие
872,wo::FADV,hol,коса
873,wohin::FADV,hova,ков
874,wohin::FADV,hova,коза
875,wie::FADV,hogy,ко́да
876,wie::FADV,hogyan,ко́да
877,warum::FADV,miért,мес
878,wieviel::FNUM,hány,мзя́ра
879,wieviel::FNUM,mennyi,мзя́ра
880,eins::NUM,egy,фкя
881,zwei::NUM,kettő,кафта
882,drei::NUM,három,колма
883,vier::NUM,négy,ниле
884,fünf::NUM,öt,вете
885,sechs::NUM,hat,кота
886,sieben::NUM,hét,сисем
887,acht::NUM,nyolc,кафкса
888,neun::NUM,kilenc,ве́йхкса
889,zehn::NUM,tíz,кемонь
890,elf::NUM,tizenegy,кефкие
891,zwölf::NUM,tizenkettő,кемгафтува
892,zwanzig::NUM,húsz,комсь
893,dreißig::NUM,harminc,колмогемонь
894,vierzig::NUM,negyven,нильге́монь
895,fünfzig::NUM,ötven,ве́дьгемонь
896,sechzig::NUM,hatvan,ко́дгемонь
897,siebzig::NUM,hetven,сизьге́монь
898,achtzig::NUM,nyolcvan,ка́фксогемонь
899,neunzig::NUM,kilencven,ве́йхксогемонь
900,hundert::NUM,száz,сяда
901,tausend::NUM,ezer,тёжянь
902,und::CNJ,és,и
903,und::CNJ,és,дъ
904,und::CNJ,meg,и
905,und::CNJ,meg,дъ
906,oder::CNJ,vagy,или
907,oder::CNJ,vagy,али
908,stehen::V,áll,а́щемс стя́да
909,sitzen::V,ül,ащемс озада
910,liegen::V,fekszik,ма́дозь а́щемс
911,hängen::V,függ,нюрьгомс
912,werden::V,lesz,арамс
913,werden::V,lesz,тиевомс
914,passieren::V,történik,лисэмс
915,passieren::V,történik,эвондамс
916,beginnen::V,kezdődik,ушедомс
917,enden::V,végződik,лоткамс
918,enden::V,befejeződik,лоткамс
919,wechseln::V,változik,по́лафнемс
920,aufgehen[Sonne]::V,kel,стямс
921,aufgehen[Sonne]::V,kel,лисемс
922,untergehen[Sonne]::V,lemegy,валгомс
923,scheinen[Sonne]::V,süt,ва́лдоптомс
924,donnern::V,dörög,торамс
925,wehen::V,fúj,уфа́мс
926,strömen::V,áramlik,шудемс
927,fließen::V,folyik,шудемс
928,sich drehen::V,forog,шаромс
929,schwanken::V,inog,якамс
930,schwanken::V,ingadozik,якамс
931,schwingen::V,leng,люксемс
932,schwingen::V,leng,нюрьсемс
933,fallen::V,esik,прамс
934,fallen::V,esik,прашендомс
935,brennen::V,ég,паломс
936,rauchen::V,füstöl,качадомс
937,regnen::V,esik,пиземс
938,gefrieren::V,megfagy,эйндамс
939,gefrieren::V,megfagy,кельмомс
940,tauen::V,olvad,соламс
941,schmelzen::V,olvad,соламс
942,schmelzen::V,elolvad,соламс
943,trocknen::V,szárad,коськомс
944,sieden::V,forr,лакамс
945,faulen::V,rothad,наксадомс
946,verfaulen::V,elrothad,наксадомс
947,verfaulen::V,megrothad,наксадомс
948,reißen::V,szakad,сязевомс
949,versinken::V,süllyed,ваямс
950,versinken::V,elsüllyed,ваямс
951,vergehen::V,múlik,ётамс
952,vergehen::V,elmúlik,ётамс
953,erscheinen::V,feltűnik,эвондамс
954,erscheinen::V,megjelenik,эвондамс
955,verschwinden::V,letűnik,юма́мс
956,sinken::V,süllyed,валгомс
957,abnehmen::V,apad,киремс
958,abnehmen::V,csökken,киремс
959,zunehmen::V,növekszik,ламокстомс
960,zunehmen::V,növekszik,рашнемс
961,zunehmen::V,gyarapszik,ламокстомс
962,zunehmen::V,gyarapszik,рашнемс
963,steigen::V,emelkedik,кеподемс
964,wachsen::V,nő,касомс
965,wachsen::V,terem,касомс
966,wachsen::V,növekszik,касомс
967,glänzen::V,ragyog,цинзелдомс
968,glänzen::V,ragyog,цифордомс
969,glänzen::V,fénylik,цинзелдомс
970,glänzen::V,fénylik,цифордомс
971,funkeln::V,csillog,ци́фтордомс
972,funkeln::V,tündöklik,ци́фтордомс
973,lärmen::V,lármázik,жалнамс
974,läuten::V,cseng,гайфтемс
975,klingeln::V,csenget,гайфтемс
976,klirren::V,csörömpöl,ка́нзеркшнемс
977,brausen::V,zúg,жоледемс
978,brausen::V,morajlik,жоледемс
979,rauschen::V,zúg,вжнамс
980,rauschen::V,zúg,гамнамс
981,klingen::V,hangzik,кайгомс
982,bellen::V,ugat,ува́мс
983,heulen::V,bőg,сувомс
984,heulen::V,bőg,урнамс
985,heulen::V,üvölt,сувомс
986,heulen::V,üvölt,урнамс
987,blasen::V,fúj,уфа́мс
988,pfeifen::V,fütyül,вяшкомс
989,schreien::V,kiált,пешкодомс
990,schreien::V,kiabál,пешкодомс
991,stöhnen::V,nyög,куфцемс
992,zittern::V,remeg,таромс
993,zittern::V,reszket,таромс
994,leben::V,él,эрямс
995,geboren werden::V,születik,шачемс
996,atmen::V,lélegzik,ажнамс
997,trinken::V,iszik,симомс
998,essen::V,eszik,ярхцамс
999,schlucken::V,nyel,нилемс
1000,müde werden::V,elfárad,сиземс
1001,müde werden::V,kifárad,сиземс
1002,einschlafen::V,elalszik,матодовомс
1003,schlafen::V,alszik,удомс
1004,aufwachen::V,felébred,съргоземс
1005,aufstehen::V,felkel,стямс
1006,sich erholen::V,pihen,ваймосемс
1007,krank werden::V,megbetegedik,сярядькстомс
1008,krank werden::V,belebetegszik,сярядькстомс
1009,krank sein::V,betegeskedik,сярядемс
1010,schmerzen::V,fáj,сярядемс
1011,husten::V,köhög,козомс
1012,genesen::V,meggyógyul,пъ́чкамс
1013,sterben::V,hal,куломс
1014,umkommen::V,elpusztul,юма́мс
1015,sich bewegen::V,mozog,шаштомс
1016,sich rühren::V,mozdul,сърхка́мс
1017,sich erheben::V,feláll,стямс
1018,sich erheben::V,felemelkedik,стямс
1019,sich setzen::V,ül,озамс
1020,sich setzen::V,leül,озамс
1021,hinfallen::V,bukik,прамс
1022,hinfallen::V,bukik,сяворемс
1023,hinfallen::V,elesik,прамс
1024,hinfallen::V,elesik,сяворемс
1025,laufen::V,jár,якамс
1026,schreiten::V,lép,молемс
1027,schreiten::V,lép,аськолямс
1028,spazierengehen::V,sétál,якамс
1029,eilen::V,siet,эряскодомс
1030,sich beeilen::V,siet,эряскодомс
1031,sausen::V,robog,лиемс
1032,rennen::V,fut,арнемс
1033,rennen::V,szalad,арнемс
1034,springen::V,ugrik,комотнемс
1035,klettern::V,kúszik,ку́цемс
1036,schaukeln::V,hintázik,нюрямс
1037,kriechen::V,kúszik,шаштомс комада
1038,schwimmen::V,úszik,уемс
1039,tauchen::V,merül,юпиемс
1040,tauchen::V,merül,чёпафнемс
1041,rudern::V,evez,па́немс ве́неж
1042,fahren::V,jár,ардомс
1043,fahren::V,megy,ардомс
1044,fahren::V,utazik,ардомс
1045,fliegen::V,száll,лиемс
1046,gehen::V,megy,молемс
1047,weggehen::V,elmegy,тумс
1048,abfahren::V,indul,тумс
1049,anhalten::V,megáll,лоткамс
1050,hineingehen::V,bemegy,сува́мс
1051,eintreten::V,belép,сува́мс
1052,kommen::V,jön,самс
1053,ankommen::V,érkezik,самс
1054,ankommen::V,érkezik,пачкодемс
1055,ankommen::V,megérkezik,самс
1056,ankommen::V,megérkezik,пачкодемс
1057,zurückkommen::V,visszajön,мърдамс
1058,bleiben::V,marad,иля́домс
1059,bleiben::V,megmarad,иля́домс
1060,warten::V,vár,учемс
1061,warten::V,várakozik,учемс
1062,erwarten::V,vár,учемс
1063,erwarten::V,megvár,учемс
1064,suchen::V,kutat,вешемс
1065,finden::V,talál,мумс
1066,versuchen::V,megpróbál,варчсемс
1067,versuchen::V,megkísérel,варчсемс
1068,vorbereiten::V,előkészít,анокламс
1069,lieben::V,szeret,кельгомс
1070,mögen::V,szeret,кельгомс
1071,lachen::V,nevet,рахамс
1072,lachen::V,nevet,рахсемс
1073,rühren::V,mozdít,токамс седи
1074,weinen::V,sír,авардемс
1075,schimpfen::V,szid,сюцемс
1076,schimpfen::V,szitkozódik,сюцемс
1077,sich ärgern::V,mérgelődik,кяжиямс
1078,sich ärgern::V,bosszankodik,кяжиямс
1079,sich fürchten::V,fél,пелемс
1080,sich fürchten::V,retteg,пелемс
1081,fürchten::V,fél,пелемс
1082,fliehen::V,menekül,ворьгодемс
1083,flüchten::V,elmenekül,ша́домс
1084,flüchten::V,elmenekül,во́рьгодемс
1085,sehen::V,néz,няемс
1086,anschauen::V,megnéz,ваномс
1087,ansehen::V,néz,ваномс
1088,ansehen::V,ránéz,ваномс
1089,ansehen::V,megnéz,ваномс
1090,hören::V,hall,марямс
1091,zuhören::V,hallgat,ку́лхдоньомс
1092,zuhören::V,meghallgat,ку́лхдоньомс
1093,probieren::V,kóstol,варжамс
1094,probieren::V,megkóstol,варжамс
1095,riechen::V,szagol,никса́мс
1096,fühlen::V,érez,марямс
1097,scheinen::V,tűnik,ня́евомс
1098,scheinen::V,látszik,ня́евомс
1099,zu sehen sein::V,mutatkozik,ня́евомс
1100,vernehmen::V,hall,марямс
1101,frieren::V,fázik,паломс
1102,frieren::V,fázik,кельмомс
1103,tun::V,csinál,тиемс
1104,tun::V,cselekszik,тиемс
1105,können::V,tud,маштомс
1106,wollen::V,akar,-не-
1107,anfangen::V,kezd,ушедомс
1108,beenden::V,befejez,аде́ламс
1109,aufhören::V,megszűnik,лоткамс
1110,gelingen::V,sikerül,удалакшнемс
1111,geraten::V,kerül,лисемс
1112,geraten::V,jut,лисемс
1113,öffnen::V,nyit,панжемс
1114,öffnen::V,kinyit,панжемс
1115,schließen::V,csuk,сёлгомс
1116,schließen::V,becsuk,сёлгомс
1117,stellen::V,állít,путомс
1118,stellen::V,helyez,путомс
1119,setzen::V,ültet,озафнемс
1120,setzen::V,ültet,озавтнемс
1121,setzen::V,helyez,озафнемс
1122,setzen::V,helyez,озавтнемс
1123,legen::V,tesz,путомс
1124,legen::V,fektet,путомс
1125,berühren::V,érint,токамс
1126,verbinden::V,beköt,сотомс
1127,verbinden::V,összeköt,сотомс
1128,bedecken::V,betakar,комачамс
1129,bedecken::V,betakar,вельхтямс
1130,bedecken::V,beborít,комачамс
1131,bedecken::V,beborít,вельхтямс
1132,aufhängen::V,felakaszt,повфтамс
1133,anzünden::V,gyújt,крьвя́стемс
1134,anzünden::V,meggyújt,крьвя́стемс
1135,aufheben::V,felemel,кеподемс
1136,aufheben::V,felemel,касфтомс
1137,zurücklassen::V,hátrahagy,ка́домс
1138,verlieren::V,veszít,юма́фтомс
1139,verlieren::V,elveszít,юма́фтомс
1140,fallen lassen::V,elejt,прафтомс
1141,machen::V,tesz,тиемс
1142,machen::V,csinál,тиемс
1143,herstellen::V,gyárt,анокламс
1144,herstellen::V,előállít,анокламс
1145,bauen::V,épít,путомс
1146,reparieren::V,javít,петемс
1147,reparieren::V,kijavít,петемс
1148,reparieren::V,megjavít,петемс
1149,verbessern::V,megjavít,цебярьгофтомс
1150,ändern::V,változtat,полафтомс
1151,ändern::V,megváltoztat,полафтомс
1152,graben::V,ás,шу́вомс
1153,graben::V,ás,та́ргамс
1154,beugen::V,meghajt,мяндемс
1155,biegen::V,hajlít,комафтомс
1156,drehen::V,forgat,шо́вамс
1157,drehen::V,forgat,ша́рфнемс
1158,wenden::V,fordít,ша́рфтомс
1159,wenden::V,megfordít,ша́рфтомс
1160,umdrehen::V,megfordít,шарфтомс
1161,umdrehen::V,megforgat,шарфтомс
1162,heben::V,emel,ке́подемс
1163,hochheben::V,felemel,ке́подемс
1164,hochheben::V,felemel,ка́сфтомс
1165,ergreifen::V,megfog,фатямс
1166,halten::V,tart,кирдемс
1167,drücken::V,nyom,люпшта́мс
1168,drücken::V,megnyom,люпшта́мс
1169,schieben::V,tol,шашфтомс
1170,kratzen::V,vakar,а́нгорямс
1171,kratzen::V,vakar,киськоря́мс
1172,lecken::V,nyal,нолсемс
1173,beißen::V,harap,сускомс
1174,abreißen::V,letép,сяземс
1175,abschneiden::V,levág,керомс
1176,binden::V,köt,сотомс
1177,binden::V,kötöz,сотомс
1178,stecken::V,dug,сялгомс
1179,brechen::V,tör,си́ннемс
1180,brechen::V,tör,ка́лафтомс
1181,brechen::V,eltör,си́ннемс
1182,brechen::V,eltör,ка́лафтомс
1183,klopfen::V,kopogtat,чакамс
1184,klopfen::V,kopogtat,чакиемс
1185,hauen::V,vág,шавомс
1186,hauen::V,vág,пиксомс
1187,hauen::V,levág,шавомс
1188,hauen::V,levág,пиксомс
1189,kleben::V,tapaszt,пе́тфнемс
1190,reiben::V,dörzsöl,шо́вамс
1191,reiben::V,súrol,шо́вамс
1192,streichen::V,simít,вадемс
1193,schleifen::V,fen,шо́вамс
1194,schleifen::V,csiszol,шо́вамс
1195,schleifen::V,köszörül,шо́вамс
1196,schneiden::V,vág,керомс
1197,schneiden::V,szel,керомс
1198,schneiden::V,metsz,керомс
1199,rütteln::V,ráz,та́рфтомс
1200,schütteln::V,ráz,шука́демс
1201,schütteln::V,megráz,шука́демс
1202,schwenken::V,lóbál,яфодемс
1203,schwenken::V,lobogtat,яфодемс
1204,schütten::V,önt,каямс
1205,schütten::V,önt,нюрьхтя́мс
1206,füllen::V,tölt,пяшкодемс
1207,füllen::V,megtölt,пяшкодемс
1208,einwickeln::V,becsavar,тапардамс
1209,tragen::V,hord,кандомс
1210,schleppen::V,vonszol,ускомс
1211,ziehen::V,húz,ускомс
1212,aufbewahren::V,megőriz,ванфтомс
1213,werfen::V,dob,ёрямс
1214,werfen::V,hajít,ёрямс
1215,fangen::V,fog,кунда́мс
1216,packen::V,megragad,фатямс
1217,verstecken::V,eldug,кяшемс
1218,verstecken::V,elrejt,кяшемс
1219,teilen::V,oszt,явомс
1220,teilen::V,megoszt,явомс
1221,schicken::V,küld,кучемс
1222,bringen::V,hoz,кандомс
1223,bringen::V,hoz,пачфтемс
1224,bringen::V,visz,кандомс
1225,bringen::V,visz,пачфтемс
1226,hinzufügen::V,hozzáad,пу́томс та́га
1227,hinzufügen::V,hozzáad,ма́ксомс та́га
1228,bekommen::V,kap,сявомс
1229,bekommen::V,megkap,сявомс
1230,erhalten::V,kap,сявомс
1231,erhalten::V,megkap,сявомс
1232,nehmen::V,vesz,сявомс
1233,wählen::V,választ,ко́чкамс
1234,auswählen::V,kiválaszt,кочкамс
1235,bewahren::V,megtart,ванфтомс
1236,behindern::V,akadályoz,шорямс
1237,behindern::V,gátol,шорямс
1238,verderben::V,elront,коламс
1239,verderben::V,elront,гастямс
1240,beschädigen::V,rongál,тиендемс зиян
1241,zerbrechen::V,eltör,тапамс
1242,zerbrechen::V,széttör,тапамс
1243,zerbrechen::V,kettétör,тапамс
1244,zerreißen::V,eltép,сяземс
1245,zerreißen::V,széttép,сяземс
1246,zerstören::V,elpusztít,ка́лафтомс
1247,verbrennen::V,éget,пълхта́мс
1248,verbrennen::V,eléget,пълхта́мс
1249,geben::V,ad,ма́ксомс
1250,reichen::V,nyújt,максомс
1251,schenken::V,ajándékoz,каземс
1252,versprechen::V,ígér,ма́ксомс вал
1253,wünschen::V,kíván,арьсемс
1254,loben::V,dicsér,шна́мс
1255,küssen::V,csókol,палсемс
1256,wiegen::V,ringat,нюря́фтомс
1257,zudecken::V,betakar,вельхтямс
1258,wecken::V,kelt,стя́фтомс
1259,wecken::V,kelt,съ́ргозьфтемс
1260,wecken::V,ébreszt,стя́фтомс
1261,wecken::V,ébreszt,съ́ргозьфтемс
1262,zeigen::V,mutat,няфтемс
1263,führen::V,visz,вятемс
1264,führen::V,vezet,вятемс
1265,lehren::V,tanít,тонафтомс
1266,unterrichten::V,tanít,тонафтомс
1267,aufziehen::V,felnevel,касфтомс
1268,leiten::V,vezet,вятемс
1269,leiten::V,vezérel,вятемс
1270,antreiben::V,hajt,вятемс
1271,lassen::V,-tat,кошардомс
1272,lassen::V,-at,кошардомс
1273,einladen::V,meghív,тердемс
1274,einladen::V,meghív,серьгядемс
1275,vereinigen::V,egyesít,пуроптомс
1276,vereinigen::V,egyesít,кочкамс марса
1277,besuchen::V,látogat,варжамс
1278,treffen::V,talál,васьфтомс
1279,sich versammeln::V,gyülekezik,кочкавомс
1280,sich versammeln::V,összegyűlik,кочкавомс
1281,spielen::V,játszik,налхксемс
1282,singen::V,énekel,морамс
1283,tanzen::V,táncol,кштимс
1284,sich trennen::V,elválik,явомс
1285,verlassen::V,elhagy,кадондомс
1286,retten::V,ment,идемс
1287,retten::V,ment,араламс
1288,bewachen::V,őriz,ваномс
1289,schützen::V,óv,а́раламс
1290,schützen::V,véd,а́раламс
1291,verteidigen::V,véd,а́раламс
1292,sich schlagen::V,verekszik,тюремс
1293,schießen::V,lő,ляцемс
1294,siegen::V,győz,сяськомс
1295,ärgern::V,bosszant,кяжияфтомс
1296,schlagen::V,üt,токамс
1297,schlagen::V,ver,токамс
1298,treten::V,rúg,тапамс
1299,stechen::V,döf,пупамс
1300,stechen::V,döf,сялгомс
1301,stechen::V,szúr,пупамс
1302,stechen::V,szúr,сялгомс
1303,stoßen::V,lök,тостядемс
1304,stehlen::V,lop,саламс
1305,stören::V,zavar,шорсемс
1306,belästigen::V,zaklat,токсамс
1307,belästigen::V,zaklat,аф кадомс ваймама
1308,verbergen::V,rejt,кяшемс
1309,verbergen::V,elrejt,кяшемс
1310,täuschen::V,megtéveszt,васькафтомс
1311,täuschen::V,megtéveszt,кяльготнемс
1312,betrügen::V,csal,васькафнемс
1313,töten::V,öl,шавомс
1314,töten::V,öl,аде́ламс
1315,wohnen::V,lakik,эрямс
1316,arbeiten::V,dolgozik,покодемс
1317,sammeln::V,szed,кочкамс
1318,sammeln::V,szed,пу́роптомс
1319,sammeln::V,gyűjt,кочкамс
1320,sammeln::V,gyűjt,пу́роптомс
1321,pflücken::V,szed,фатнемс
1322,pflücken::V,szed,нотфнемс
1323,jagen::V,vadászik,кунда́мс
1324,fischen::V,halászik,калонь кунда́мс
1325,fassen::V,fog,кунда́мс
1326,hüten::V,őriz,ваномс
1327,hüten::V,legeltet,ваномс
1328,treiben::V,hajt,панемс
1329,anbinden::V,köt,сотомс
1330,füttern::V,etet,трямс
1331,füttern::V,etet,а́ндомс
1332,melken::V,fej,потямс
1333,hacken::V,vág,лазондомс
1334,gießen::V,öntöz,валомс
1335,reifen::V,érik,кенеремс
1336,zubereiten::V,elkészít,анокламс
1337,kochen::V,főz,пидемс
1338,backen::V,süt,пидемс
1339,braten::V,süt,пуштомс
1340,umrühren::V,megkever,шорямс
1341,stricken::V,köt,кодамс
1342,nähen::V,varr,стамс
1343,färben::V,fest,а́рхтомс
1344,reinigen::V,tisztít,ва́ткамс
1345,reinigen::V,tisztít,а́роптомс
1346,waschen::V,mos,муськомс
1347,abwischen::V,letöröl,нардамс
1348,spülen::V,mosogat,оргалдомс
1349,fegen::V,söpör,тяемс
1350,kehren::V,söpör,тяемс
1351,baden::V,fürdik,э́шелямс
1352,sich waschen::V,mosdik,штамс
1353,sich waschen::V,mosakszik,штамс
1354,ausziehen::V,levesz,кайсефтемс
1355,anziehen::V,felölt,ща́фтомс
1356,anziehen::V,felvesz,ща́фтомс
1357,sich anziehen::V,öltözik,щамс
1358,sich anziehen::V,felöltözik,щамс
1359,kämmen::V,fésül,се́ендемс
1360,schmücken::V,díszít,на́ряжамс
1361,schmücken::V,díszít,ма́зоптомс
1362,sagen::V,mond,азомс
1363,sagen::V,mond,мярьгомс
1364,sprechen::V,beszél,корхтамс
1365,reden::V,beszél,корхнемс
1366,sich unterhalten::V,beszélget,корхнемс
1367,fragen::V,kérdez,ки́зефтемс
1368,bitten::V,kér,а́намс
1369,bitten::V,kér,ве́шемс
1370,erzählen::V,mesél,а́зондомс
1371,erzählen::V,elbeszél,а́зондомс
1372,mitteilen::V,közöl,азомс
1373,nennen::V,hív,лемдемс
1374,nennen::V,hív,путомс лем
1375,nennen::V,nevez,лемдемс
1376,nennen::V,nevez,путомс лем
1377,rufen::V,hív,серьгядемс
1378,prahlen::V,dicsekszik,шна́фтомс пря́
1379,übersetzen::V,fordít,ётафтомс
1380,denken::V,gondol,арьсемс
1381,glauben::V,hisz,кемамс
1382,bemerken::V,észrevesz,ня́емс
1383,erkennen::V,ráismer,содамс
1384,erkennen::V,felismer,содамс
1385,begreifen::V,felfog,сатомс
1386,verstehen::V,ért,шарьхкодемс
1387,verstehen::V,megért,шарьхкодемс
1388,lernen::V,tanul,тонафнемс
1389,lernen::V,megtanul,тонафнемс
1390,wissen::V,tud,со́дамс
1391,sich erinnern an::V,emlékszik,лятфтамс
1392,vergessen::V,felejt,юкстамс
1393,vergessen::V,elfelejt,юкстамс
1394,messen::V,mér,ункснемс
1395,messen::V,megmér,ункснемс
1396,zählen::V,számol,лу́вомс
1397,zählen::V,számol,а́рьсемс
1398,zählen::V,megszámol,лу́вомс
1399,zählen::V,megszámol,а́рьсемс
1400,rechnen::V,számít,лувомс
1401,lesen::V,olvas,лувомс
1402,lesen::V,olvas,морафтомс
1403,malen::V,fest,рисова́ндамс
1404,zeichnen::V,rajzol,рисова́ндамс
1405,schreiben::V,ír,сёрмадомс
1406,besitzen::V,birtokol,улемс азоркс
1407,kaufen::V,vesz,рамамс
1408,kaufen::V,megvesz,рамамс
1409,verkaufen::V,elad,мимс
1410,bezahlen::V,fizet,пандомс
1411,bezahlen::V,kifizet,пандомс
1412,zahlen::V,fizet,па́ндомс
1413,zahlen::V,megfizet,па́ндомс
1414,beherrschen::V,ural,азорондамс
1415,ertragen::V,elbír,кирдемс
1416,ertragen::V,elvisel,кирдемс
