,Concept_ID,mdf,hi
747,Buch::N,книга,पुस्तक
748,Buchstabe::N,бу́ква,अक्षर
749,Zeitung::N,газе́та,अख़बार
750,Zeitung::N,газе́та,समाचार-पत्र
751,Leben::N,эряф,जीवन
752,Leben::N,эряф,ज़िंदगी
753,Leben::N,эряма,जीवन
754,Leben::N,эряма,ज़िंदगी
755,Tod::N,кулома́,मौत
756,Tod::N,кулома́,मृत्यु
757,Grab::N,калма,क़ब्र
758,Kirche::N,це́рькав,चर्च
759,Kirche::N,це́рькав,गिरजा
760,Sünde::N,пежеть,पाप
761,Sünde::N,пежеть,गुनाह
762,Sünde::N,муворкс,पाप
763,Sünde::N,муворкс,गुनाह
764,Gott::N,шкай,देव
765,Gott::N,шкай,ईश्वर
766,Arbeiter::N,трудендай,मज़दूर
767,Arbeiter::N,работник,मज़दूर
768,Chef::N,азор,अध्यक्ष
769,Chef::N,оцюня,अध्यक्ष
770,Meister::N,мастяр,शिल्पज्ञ
771,Arzt::N,врач,वैद्य
772,Arzt::N,врач,डॉक्टर
773,Arzt::N,врач,चिकित्सक
774,Arzt::N,доктор,वैद्य
775,Arzt::N,доктор,डॉक्टर
776,Arzt::N,доктор,चिकित्सक
777,Lehrer::N,учи́тель,शिक्षक
778,Lehrer::N,учи́тель,अध्यापक
779,Geld::N,ярмакт,धन
780,Geld::N,ярмакт,पैसा
781,Geschäft::N,ладяфкс,सौदा
782,Geschäft::N,ладяфкс,व्यापार
783,Geschäft::N,ладяф тев,सौदा
784,Geschäft::N,ладяф тев,व्यापार
785,Laden::N,ла́вка,दुकान
786,Preis::N,питне,दाम
787,Preis::N,питне,मूल्य
788,Ware::N,миф,माल
789,Ware::N,миф,पण्य
790,Ware::N,ра́маф,माल
791,Ware::N,ра́маф,पण्य
792,Nutzen::N,пара,लाभ
793,Nutzen::N,пара,फ़ायदा
794,Nutzen::N,лезкс,लाभ
795,Nutzen::N,лезкс,फ़ायदा
796,Reichtum::N,ко́зяши,धन
797,Reichtum::N,ко́зяши,दौलत
798,Welt::N,свет,विश्व
799,Welt::N,свет,दुनिया
800,Land::N,мастор,देश
801,Land::N,мастор,मुल्क
802,Staat::N,государства,राज्य
803,Staat::N,государства,राष्ट्र
804,König::N,король,राजा
805,König::N,король,बादशाह
806,Macht::N,азорондама,शासन
807,Macht::N,азорондама,सत्ता
808,Macht::N,азорксши,शासन
809,Macht::N,азорксши,सत्ता
810,Grenze::N,ёткаян,सरहद
811,Krieg::N,война́,जंग
812,Krieg::N,война́,युद्ध
813,Feind::N,душман,शत्रु
814,Feind::N,душман,दुश्मन
815,Feind::N,каршек тюри,शत्रु
816,Feind::N,каршек тюри,दुश्मन
817,Gewalt::N,наругама,हिंसा
818,Kampf::N,тюрема́,लड़ाई
819,Kampf::N,тюрема́,संघर्ष
820,Bogen[Waffe]::N,нал,कमान
821,Pfeil::N,нал,बान
822,Gewehr::N,винто́вка,बंदूक़
823,Fehler::N,эльбядькс,भूल
824,Fehler::N,эльбядькс,ग़लती
825,Lüge::N,васькафнема,झूठ
826,Lüge::N,васькафнема,असत्य
827,Schaden::N,зия́н,हानि
828,Schaden::N,зия́н,नुक़सान
829,Unglück::N,зия́н,मुसीबत
830,Unglück::N,зия́н,विपात्ति
831,Schuld::N,муворши,दोष
832,Schuld::N,муворши,क़सूर
833,Alter::N,эряф кизот,आयु
834,Alter::N,эряф кизот,उम्र
835,Alter::N,эряфонь пинге,आयु
836,Alter::N,эряфонь пинге,उम्र
837,Schluss::N,пе,अंत
838,Schluss::N,пе,समाप्ति
839,Zeit::N,пинге,काल
840,Zeit::N,пинге,वक़्त
841,Tag::N,ши,दिन
842,Tag::N,ши,रोज़
843,Morgen::N,шобдава,सुबह
844,Mittag::N,шикучка,दोपहर
845,Mittag::N,шикучка,मध्याह्न
846,Abend::N,иля́дь,शाम
847,Abend::N,иля́дь,संध्या
848,Nacht::N,ве,रात
849,Nacht::N,ве,रात्रि
850,Woche::N,недя́ля,हफ़्ता
851,Monat::N,ков,मास
852,Monat::N,ков,महीना
853,Jahr::N,киза,बरस
854,Jahr::N,киза,वर्ष
855,Frühling::N,тунда́,वसंत
856,Sommer::N,киза,गरमी
857,Sommer::N,киза,ग्रीष्म
858,Herbst::N,сёксе,शरत्
859,Herbst::N,сёксе,पतझड़
860,Winter::N,тяла,जाड़ा
861,Winter::N,тяла,सर्दियाँ
862,Januar::N,кельмеков,जनवरी
863,Februar::N,уфайков,फ़रवरी
864,März::N,марайков,मार्च
865,April::N,шудиков,अप्रैल
866,Mai::N,панжиков,मई
867,Juni::N,лямбеков,जून
868,Juli::N,псиков,जुलाई
869,August::N,сёроньков,अगस्त
870,September::N,тюжягов,सितंबर
871,Oktober::N,кельмазаков,अक्तूबर
872,November::N,эйндамков,नवंबर
873,Dezember::N,кучкаков,दिसंबर
874,Montag::N,одговши,पीर
875,Montag::N,одговши,सोमवार
876,Dienstag::N,ша́вши,मंगलवार
877,Mittwoch::N,вержи,बुधवार
878,Donnerstag::N,шува́ланя,गुरुवार
879,Donnerstag::N,шува́ланя,बृहस्पतिवार
880,Freitag::N,пя́денця,शुक्रवार
881,Samstag::N,ёткши,सनीचर
882,Samstag::N,ёткши,शनिवार
883,Sonntag::N,таргоши,इतवार
884,Sonntag::N,таргоши,रविवार
885,groß::A,оцю,बड़ा
886,klein::A,ёмла,कम
887,klein::A,ёмла,छोटा
888,lang::A,кува́ка,लंबा
889,lang::A,кува́ка,दीर्घ
890,kurz::A,нюрьхкя́ня,लधु
891,kurz::A,нюрьхкя́ня,छोटा
892,breit::A,кели,चौड़ा
893,schmal::A,тяйня,तंग
894,schmal::A,тяйня,सँकरा
895,dicht::A,сиде,सघन
896,dicht::A,туста,सघन
897,dick[Gegenstand]::A,эчке,मोटा
898,dünn::A,шува́ня,महीन
899,dünn::A,шува́ня,बारीक
900,fein::A,шува́ня,कोमल
901,fein::A,шува́ня,सूक्ष्म
902,fest::A,кеме,दृढ़
903,fest::A,кеме,मज़बूत
904,flach::A,лапш,चपटा
905,glatt::A,вадяв,चौरस
906,glatt::A,вадяв,चिकना
907,glatt::A,такор,चौरस
908,glatt::A,такор,चिकना
909,hart::A,калгода,कठोर
910,hart::A,калгода,सख़्त
911,weich::A,ляпе,नरम
912,weich::A,ляпе,मुलायम
913,rund::A,кру́глай,गोल
914,rund::A,кру́глай,वर्तुल
915,spitz::A,ботаз,नुकीला
916,spitz::A,оржа,नुकीला
917,scharf::A,оржа,पैना
918,stumpf::A,ношка,भोथरा
919,schwer::A,стака,भारी
920,schwer::A,стака,वज़नी
921,schön::A,мазы,सुंदर
922,heiß::A,пси,उष्ण
923,warm::A,лямбе,गरम
924,kalt::A,кельме,सर्द
925,kühl::A,эше,ठंडा
926,frisch::A,свежай,तर
927,frisch::A,свежай,ताज़ा
928,feucht::A,летьке,नम
929,feucht::A,летьке,भीगा
930,nass::A,начка,गीला
931,trocken::A,коське,सूखा
932,trocken::A,коське,ख़ुश्क
933,voll::A,пяшксе,भरा
934,voll::A,пяшксе,पूरा
935,leer::A,шава,ख़ाली
936,offen::A,панжада,खुला
937,offen::A,виде,खुला
938,geschlossen::A,пякстаф,बंद
939,geschlossen::A,сёлгф,बंद
940,sauber::A,ару,साफ़
941,sauber::A,ару,सुथरा
942,schmutzig::A,рда́зу,गंदा
943,schmutzig::A,пя́ндра,गंदा
944,roh::A,верок,कच्चा
945,reif::A,ке́нерьф,पक्व
946,reif::A,ке́нерьф,पक्का
947,lecker::A,танцти,मज़ेदार
948,lecker::A,танцти,स्वादिष्ट
949,süß::A,ламбама,मीठा
950,bitter::A,сяпи,कटु
951,bitter::A,сяпи,कड़वा
952,sauer::A,шапама,खट्टा
953,hell::A,валда,रोशन
954,dunkel::A,шобда,अँधेरा
955,schwarz::A,равжа,काला
956,schwarz::A,равжа,स्याह
957,weiß::A,акша,सफ़ेद
958,rot::A,якстерь,लाल
959,rot::A,якстерь,सुर्ख़
960,gelb::A,тюжя́,पीला
961,gelb::A,тюжя́,ज़र्द
962,blau::A,сенем,नीला
963,blau::A,сенем,आसमानी
964,grün::A,пиже,हरा
965,grün::A,сянгяря,हरा
966,grau::A,уле,धूसर
967,bunt::A,сёрмав,रंगीन
968,bunt::A,сёрмав,बहुरंगा
969,billig::A,у́цез,सस्ता
970,billig::A,аф пи́тни,सस्ता
971,teuer::A,пи́тни,महँगा
972,wertvoll::A,питни,क़ीमती
973,wertvoll::A,питни,मूल्यवान्
974,blind::A,сокор,अंधा
975,taub::A,пярав,बहरा
976,kräftig::A,пяк вии,ताक़तवर
977,kräftig::A,пяк вии,शक्तिशाली
978,stark::A,вии,प्रबल
979,stark::A,вии,बलवान्
980,schwach::A,лафча,कमज़ोर
981,fett::A,куя́,मोटा
982,fett::A,куя́,मांसल
983,schlank::A,виде ронга,पतला
984,schlank::A,виде ронга,छरहरा
985,hübsch::A,мазы,सुंदर
986,hübsch::A,мазы,ख़ूबसूरत
987,böse::A,кяжи,पापी
988,böse::A,кяжи,दुष्ट
989,dumm::A,аф ёню,मूर्ख
990,dumm::A,аф ёню,बुद्धू
991,dumm::A,шава пря,मूर्ख
992,dumm::A,шава пря,बुद्धू
993,faul::A,нола,आलसी
994,faul::A,нола,सुस्त
995,fleißig::A,ку́лхцонды,मेहनती
996,fleißig::A,ку́лхцонды,परिश्रमी
997,geizig::A,кирьжя,कृपण
998,geizig::A,кирьжя,कंजूस
999,geizig::A,жаднай,कृपण
1000,geizig::A,жаднай,कंजूस
1001,klug::A,ёню,समझदार
1002,klug::A,ёню,होशियार
1003,klug::A,ёню,अक़्लमंद
1004,klug::A,пря́ви,समझदार
1005,klug::A,пря́ви,होशियार
1006,klug::A,пря́ви,अक़्लमंद
1007,geschickt::A,маштозь тиф,किशल
1008,lieb::A,цебярь,प्रिय
1009,lieb::A,цебярь,प्यारा
1010,lustig::A,ра́хси,हँसमुख
1011,lustig::A,ра́хси,ख़ुशदिल
1012,sanft::A,сетьме,नम्र
1013,hungrig::A,вача,भूखा
1014,hungrig::A,вачеда,भूखा
1015,krank::A,сяряди,बीमार
1016,krank::A,сяряди,अस्वस्थ
1017,nackt::A,штада,नग्न
1018,nackt::A,кърхтапа,नग्न
1019,traurig::A,ла́жнай,उदास
1020,traurig::A,ла́жнай,रंजीदा
1021,lebendig::A,эряй,जीता
1022,lebendig::A,эряй,ज़िंदा
1023,gut::A,пара,अच्छा
1024,gut::A,цебярь,अच्छा
1025,schlecht::A,кальдяв,बुरा
1026,schlecht::A,кальдяв,ख़राब
1027,richtig::A,виде,ठीक
1028,schlimm::A,кальдяв,बुरा
1029,schlimm::A,кальдяв,अप्रिय
1030,wahr::A,афкуксонь,सच
1031,alt::A,ташта,पुराना
1032,neu::A,од,नया
1033,ehemalig::A,и́нгольдень,भूतपूर्व
1034,alt[Lebewesen]::A,сире,बूढ़ा
1035,alt[Lebewesen]::A,сире,वृद्ध
1036,jung::A,од,जवान
1037,arm::A,а́шу,ग़रीब
1038,reich::A,козя,धनी
1039,reich::A,козя,अमीर
1040,bekannt::A,содаф,मालूम
1041,berühmt::A,содавикс,मशहूर
1042,berühmt::A,содавикс,प्रसिद्ध
1043,fremd::A,лия,विदेशी
1044,fremd::A,лия,अपरिचित
1045,fremd::A,аф содаф,विदेशी
1046,fremd::A,аф содаф,अपरिचित
1047,verschieden::A,аф фкя ла́цонь,अलग
1048,verschieden::A,аф фкя ла́цонь,भिन्न
1049,nah::A,мала,नज़दीकी
1050,nah::A,аф ичкоздень,नज़दीकी
1051,fern::A,и́чкоздень,दूर
1052,fern::A,и́чкоздень,दूरस्थ
1053,fern::A,куна́рдонь,दूर
1054,fern::A,куна́рдонь,दूरस्थ
1055,linker::A,кержи,बायाँ
1056,rechter::A,види,दायाँ
1057,rechter::A,види,दाहिना
1058,anderer::A,лия,अन्य
1059,anderer::A,лия,दूसरा
1060,erster::A,васенце,पहला
1061,erster::A,васенце,प्रथम
1062,zweiter::A,омбоце,दूसरा
1063,zweiter::A,омбоце,द्वितीय
1064,dritter::A,колмоце,तीसरा
1065,letzter::A,ме́кольце,अंतिम
1066,letzter::A,ме́кольце,आख़िरी
1067,allein::ADV,ськамонза,तनहा
1068,allein::ADV,ськамонза,अकेले
1069,auf einmal::ADV,вихцок,वक़्त में
1070,zusammen::ADV,марс,एक साथ
1071,zusammen::ADV,марс,साथ साथ
1072,zusammen::ADV,ма́рса,एक साथ
1073,zusammen::ADV,ма́рса,साथ साथ
1074,lange::ADV,кува́тьс,देर तक
1075,plötzlich::ADV,а́пак учт,सहसा
1076,plötzlich::ADV,а́пак учт,अचानक
1077,sofort::ADV,тяникиге,तुरंत
1078,später::ADV,ме́ле,बाद को
1079,später::ADV,ме́ле,बाद में
1080,jetzt::ADV,тяни,अब
1081,jetzt::ADV,тяни,अभी
1082,heute::ADV,тячи,आज
1083,morgen::ADV,ва́нды,कल
1084,bald::ADV,курок,जल्दी
1085,dann::ADV,меле,तब
1086,dann::ADV,сяда меле,तब
1087,gestern::ADV,ися́к,कल
1088,einst::ADV,весть,एक दिन
1089,einst::ADV,весть,पहले कभी
1090,einst::ADV,мзя́рда-бди,एक दिन
1091,einst::ADV,мзя́рда-бди,पहले कभी
1092,damals::ADV,эста,उस समय
1093,damals::ADV,эста,उन दिनों
1094,danach::ADV,меле,इसके बाद
1095,danach::ADV,меле,इसके पश्चात्
1096,vorher::ADV,инголи,पहले
1097,vorher::ADV,инголи,पेशतर
1098,zuerst::ADV,ва́сенда,पहले
1099,einmal::ADV,весть,एक बार
1100,einmal::ADV,весть,एक दफ़ा
1101,manchmal::ADV,лия́ста,कभी कभी
1102,manchmal::ADV,ко́ста-ко́ста,कभी कभी
1103,oft::ADV,си́деста,अक्सर
1104,immer::ADV,фалу,सदा
1105,immer::ADV,фалу,हमेशा
1106,immer::ADV,най,सदा
1107,immer::ADV,най,हमेशा
1108,niemals::ADV,аф мзя́рдонга,कभी नहीं
1109,niemals::ADV,аф мзя́рдонга,कदापि नहीं
1110,hier::ADV,тяса,इधर
1111,hier::ADV,тяса,यहाँ
1112,hierhin::ADV,сей,इधर को
1113,hierhin::ADV,сей,यहाँ को
1114,hierhin::ADV,тяза,इधर को
1115,hierhin::ADV,тяза,यहाँ को
1116,von hier::ADV,тя́ста,यहाँ से
1117,dort::ADV,тоса,उधर
1118,dort::ADV,тоса,वहाँ
1119,dorthin::ADV,тов,उधर को
1120,dorthin::ADV,тов,वहाँ को
1121,dorthin::ADV,тоза,उधर को
1122,dorthin::ADV,тоза,वहाँ को
1123,geradeaus::ADV,ви́деста,सीधे
1124,vorwärts::ADV,и́нголи,आगे
1125,vorwärts::ADV,и́нголи,आगे को
1126,rückwärts::ADV,ме́ки,पीछे को
1127,zurück::ADV,ме́ки,वापस
1128,unten::ADV,ала,नीचे
1129,hinab::ADV,алу,नीचे को
1130,oben::ADV,вяре,ऊपर
1131,hinauf::ADV,вяри,ऊपर को
1132,überall::ADV,се́мбе ва́стова,हर जगह
1133,überall::ADV,се́мбе ва́стова,हर स्थान
1134,nicht::ADV,аф,न
1135,nicht::ADV,аф,नहीं
1136,ein wenig::ADV,аф лама,कुछ
1137,ein wenig::ADV,аф лама,ज़रा
1138,ein wenig::ADV,аф лама,थोड़ा
1139,kaum::ADV,а́ньцек,लगभग नहीं
1140,kaum::ADV,а́ньцек,बराबर नहीं
1141,sehr::ADV,пяк,बहुत
1142,so::ADV,ста́не,ऐसा
1143,noch::ADV,нинге,अभी तक
1144,nur::ADV,аньцек,केवल
1145,nur::ADV,аньцек,सिर्फ़
1146,schon::ADV,ни,चुकना
1147,wieder::ADV,та́га,फिर
1148,wieder::ADV,та́га,दुबारा
1149,vergebens::ADV,стак,व्यर्थ
1150,vor::PRP,инголе,के आगे
1151,vor::PRP,инголе,के सामने
1152,hinter::PRP,фтала,के पीछे
1153,hinter::PRP,мельге,के पीछे
1154,unter::PRP,ала,के तले
1155,unter::PRP,ала,के नीचे
1156,durch::PRP,пачк,के पार
1157,neben::PRP,ваксса,के पास
1158,neben::PRP,ваксса,की बग़ल में
1159,zwischen::PRP,ёткса,के बीच
1160,wegen::PRP,сюнеда,के कारण
1161,wegen::PRP,сюнеда,की वजह से
1162,dies::PRN,тя,यह
1163,das::PRN,ся,वह
1164,das::PRN,тона,वह
1165,alles::PRN,сембе,सब
1166,alles::PRN,сембе,सब कुछ
1167,ich::PRN,мон,मैं
1168,du::PRN,тон,तू
1169,er::PRN,сон,यह
1170,wir::PRN,минь,हम
1171,ihr::PRN,тинь,तुम
1172,sie::PRN,синь,ये
1173,was::FPRN,мезе,क्या
1174,wer::FPRN,кие,कौन
1175,wo::FADV,коса,किधर
1176,wohin::FADV,ков,किधर
1177,wohin::FADV,коза,किधर
1178,wie::FADV,ко́да,कैसे
1179,warum::FADV,мес,क्यों
1180,wieviel::FNUM,мзя́ра,कितना
1181,eins::NUM,фкя,एक
1182,zwei::NUM,кафта,दो
1183,drei::NUM,колма,तीन
1184,vier::NUM,ниле,चार
1185,fünf::NUM,вете,पाँच
1186,sechs::NUM,кота,छह
1187,sieben::NUM,сисем,सात
1188,acht::NUM,кафкса,आठ
1189,neun::NUM,ве́йхкса,नौ
1190,zehn::NUM,кемонь,दस
1191,elf::NUM,кефкие,ग्यारह
1192,zwölf::NUM,кемгафтува,बारह
1193,zwanzig::NUM,комсь,बीस
1194,dreißig::NUM,колмогемонь,तीस
1195,vierzig::NUM,нильге́монь,चालीस
1196,fünfzig::NUM,ве́дьгемонь,पचास
1197,sechzig::NUM,ко́дгемонь,साठ
1198,siebzig::NUM,сизьге́монь,सत्तर
1199,achtzig::NUM,ка́фксогемонь,अस्सी
1200,neunzig::NUM,ве́йхксогемонь,नव्वे
1201,hundert::NUM,сяда,सौ
1202,tausend::NUM,тёжянь,हज़ार
1203,und::CNJ,и,और
1204,und::CNJ,дъ,और
1205,oder::CNJ,или,या
1206,oder::CNJ,али,या
1207,stehen::V,а́щемс стя́да,खड़ा होना
1208,sitzen::V,ащемс озада,बैठना
1209,liegen::V,ма́дозь а́щемс,लेटना
1210,hängen::V,нюрьгомс,लटकना
1211,werden::V,арамс,बनना
1212,werden::V,тиевомс,बनना
1213,passieren::V,лисэмс,होना
1214,passieren::V,эвондамс,होना
1215,beginnen::V,ушедомс,आरंभ होना
1216,beginnen::V,ушедомс,प्रारंभ होना
1217,enden::V,лоткамс,अंत होना
1218,enden::V,лоткамс,ख़तम होना
1219,wechseln::V,по́лафнемс,बदलना
1220,aufgehen[Sonne]::V,стямс,चढ़ना
1221,aufgehen[Sonne]::V,стямс,उदित होना
1222,aufgehen[Sonne]::V,лисемс,चढ़ना
1223,aufgehen[Sonne]::V,лисемс,उदित होना
1224,untergehen[Sonne]::V,валгомс,अस्त हो जाना
1225,scheinen[Sonne]::V,ва́лдоптомс,रोशनी देना
1226,donnern::V,торамс,गरजना
1227,wehen::V,уфа́мс,चलना
1228,strömen::V,шудемс,बहना
1229,strömen::V,шудемс,प्रवाहित होना
1230,fließen::V,шудемс,बहना
1231,fließen::V,шудемс,प्रवाहित होना
1232,sich drehen::V,шаромс,घूमना
1233,schwanken::V,якамс,हिलना
1234,schwingen::V,люксемс,हिलना
1235,schwingen::V,нюрьсемс,हिलना
1236,fallen::V,прамс,गिरना
1237,fallen::V,прашендомс,गिरना
1238,brennen::V,паломс,जलना
1239,rauchen::V,качадомс,धुआँ उड़ाना
1240,regnen::V,пиземс,बरसना
1241,gefrieren::V,эйндамс,जमना
1242,gefrieren::V,кельмомс,जमना
1243,tauen::V,соламс,गलना
1244,tauen::V,соламс,पिघलना
1245,schmelzen::V,соламс,गलना
1246,schmelzen::V,соламс,पिघलना
1247,trocknen::V,коськомс,सूखना
1248,sieden::V,лакамс,उबलना
1249,faulen::V,наксадомс,गलना
1250,faulen::V,наксадомс,सड़ना
1251,verfaulen::V,наксадомс,गलना
1252,verfaulen::V,наксадомс,सड़ना
1253,reißen::V,сязевомс,फटना
1254,versinken::V,ваямс,डूबना
1255,vergehen::V,ётамс,बीतना
1256,vergehen::V,ётамс,गुज़रना
1257,erscheinen::V,эвондамс,दिखाई देना
1258,verschwinden::V,юма́мс,ग़ायब होना
1259,sinken::V,валгомс,घटना
1260,sinken::V,валгомс,उतरना
1261,abnehmen::V,киремс,घटना
1262,zunehmen::V,ламокстомс,बढ़ना
1263,zunehmen::V,рашнемс,बढ़ना
1264,steigen::V,кеподемс,बढ़ना
1265,wachsen::V,касомс,उगना
1266,glänzen::V,цинзелдомс,चमकना
1267,glänzen::V,цифордомс,चमकना
1268,funkeln::V,ци́фтордомс,जगमगाना
1269,funkeln::V,ци́фтордомс,टिमटिमाना
1270,lärmen::V,жалнамс,शोर मचाना
1271,läuten::V,гайфтемс,बजना
1272,klingeln::V,гайфтемс,बजना
1273,klirren::V,ка́нзеркшнемс,झनझनाना
1274,brausen::V,жоледемс,साँय-साँय करना
1275,rauschen::V,вжнамс,सरसराना
1276,rauschen::V,гамнамс,सरसराना
1277,klingen::V,кайгомс,बजना
1278,bellen::V,ува́мс,भौंकना
1279,heulen::V,сувомс,गुर्राना
1280,heulen::V,урнамс,गुर्राना
1281,blasen::V,уфа́мс,फूँकना
1282,pfeifen::V,вяшкомс,सीटी देना
1283,schreien::V,пешкодомс,चिल्लाना
1284,stöhnen::V,куфцемс,कराहना
1285,stöhnen::V,куфцемс,आहें भरना
1286,zittern::V,таромс,काँपना
1287,leben::V,эрямс,जीना
1288,geboren werden::V,шачемс,पैदा होना
1289,atmen::V,ажнамс,साँस लेना
1290,trinken::V,симомс,पीना
1291,essen::V,ярхцамс,खाना
1292,schlucken::V,нилемс,निगलना
1293,müde werden::V,сиземс,थकना
1294,müde werden::V,сиземс,उकताना
1295,einschlafen::V,матодовомс,सो जाना
1296,schlafen::V,удомс,सोना
1297,aufwachen::V,съргоземс,जागना
1298,aufstehen::V,стямс,उठना
1299,sich erholen::V,ваймосемс,सुस्ताना
1300,sich erholen::V,ваймосемс,आराम करना
1301,krank werden::V,сярядькстомс,बीमार पड़ना
1302,krank sein::V,сярядемс,बीमार होना
1303,schmerzen::V,сярядемс,दुखना
1304,schmerzen::V,сярядемс,दर्द करना
1305,husten::V,козомс,खाँसना
1306,genesen::V,пъ́чкамс,ठीक हो जाना
1307,genesen::V,пъ́чкамс,स्वस्थ हो जाना
1308,sterben::V,куломс,मरना
1309,umkommen::V,юма́мс,मरना
1310,sich bewegen::V,шаштомс,चलना
1311,sich bewegen::V,шаштомс,हिलना
1312,sich rühren::V,сърхка́мс,हिलना
1313,sich erheben::V,стямс,उठना
1314,sich setzen::V,озамс,बैठना
1315,hinfallen::V,прамс,गिरना
1316,hinfallen::V,сяворемс,गिरना
1317,laufen::V,якамс,चलना
1318,schreiten::V,молемс,क़दम जाना
1319,schreiten::V,аськолямс,क़दम जाना
1320,spazierengehen::V,якамс,सैर करना
1321,eilen::V,эряскодомс,तेज़ी से जाना
1322,eilen::V,эряскодомс,शीघ्रता से चलना
1323,sich beeilen::V,эряскодомс,जल्दी करना
1324,sich beeilen::V,эряскодомс,शीघ्रता करना
1325,sausen::V,лиемс,बड़ी तेज़ी से चलना
1326,rennen::V,арнемс,भागना
1327,rennen::V,арнемс,दौड़ना
1328,springen::V,комотнемс,उछलना
1329,klettern::V,ку́цемс,चढ़ना
1330,schaukeln::V,нюрямс,झूलना
1331,kriechen::V,шаштомс комада,रेंगना
1332,schwimmen::V,уемс,तैरना
1333,tauchen::V,юпиемс,डूबना
1334,tauchen::V,чёпафнемс,डूबना
1335,rudern::V,па́немс ве́неж,खेना
1336,rudern::V,па́немс ве́неж,चप्पू चलाना
1337,fahren::V,ардомс,चलना
1338,fahren::V,ардомс,यात्रा करना
1339,fliegen::V,лиемс,उड़ना
1340,gehen::V,молемс,जाना
1341,weggehen::V,тумс,चला जाना
1342,weggehen::V,тумс,बाहर जाना
1343,abfahren::V,тумс,छूटना
1344,abfahren::V,тумс,रवाना होना
1345,anhalten::V,лоткамс,रुकना
1346,anhalten::V,лоткамс,खड़ा होना
1347,hineingehen::V,сува́мс,घुसना
1348,hineingehen::V,сува́мс,अंदर जाना
1349,eintreten::V,сува́мс,प्रवेश करना
1350,kommen::V,самс,आना
1351,ankommen::V,самс,पहुँचना
1352,ankommen::V,пачкодемс,पहुँचना
1353,zurückkommen::V,мърдамс,लौटना
1354,zurückkommen::V,мърдамс,वापस आना
1355,bleiben::V,иля́домс,रहना
1356,bleiben::V,иля́домс,रुकना
1357,warten::V,учемс,इंतज़ार करना
1358,erwarten::V,учемс,प्रतीक्षा करना
1359,suchen::V,вешемс,ढूँढ़ना
1360,finden::V,мумс,पाना
1361,finden::V,мумс,ढूँढ़ निकालना
1362,versuchen::V,варчсемс,कोशिश करना
1363,vorbereiten::V,анокламс,तैयार करना
1364,lieben::V,кельгомс,प्यार करना
1365,mögen::V,кельгомс,पसंद होना
1366,lachen::V,рахамс,हँसना
1367,lachen::V,рахсемс,हँसना
1368,rühren::V,токамс седи,छूना
1369,weinen::V,авардемс,रोना
1370,schimpfen::V,сюцемс,गाली देना
1371,sich ärgern::V,кяжиямс,चिढ़ना
1372,sich ärgern::V,кяжиямс,नाराज़ होना
1373,sich fürchten::V,пелемс,डरना
1374,sich fürchten::V,пелемс,भय खाना
1375,fürchten::V,пелемс,डरना से
1376,fürchten::V,пелемс,भय खाना से
1377,fliehen::V,ворьгодемс,भागना
1378,flüchten::V,ша́домс,निकल भागना
1379,flüchten::V,во́рьгодемс,निकल भागना
1380,sehen::V,няемс,देखना
1381,anschauen::V,ваномс,देखना
1382,ansehen::V,ваномс,दृष्टि डालना पर
1383,hören::V,марямс,सुनना
1384,zuhören::V,ку́лхдоньомс,सुनना
1385,probieren::V,варжамс,चखना
1386,riechen::V,никса́мс,सूँघना
1387,fühlen::V,марямс,महसूस करना
1388,scheinen::V,ня́евомс,लगना
1389,zu sehen sein::V,ня́евомс,दिखाई देना
1390,vernehmen::V,марямс,सुनना
1391,frieren::V,паломс,ठंड लगना
1392,frieren::V,паломс,सर्दी लगना
1393,frieren::V,кельмомс,ठंड लगना
1394,frieren::V,кельмомс,सर्दी लगना
1395,tun::V,тиемс,करना
1396,können::V,маштомс,सकना
1397,können::V,маштомс,जानना
1398,wollen::V,-не-,चाहना
1399,anfangen::V,ушедомс,शुरू करना
1400,beenden::V,аде́ламс,ख़त्म करना
1401,beenden::V,аде́ламс,समाप्त करना
1402,aufhören::V,лоткамс,बंद जाना
1403,aufhören::V,лоткамс,समाप्त जाना
1404,gelingen::V,удалакшнемс,बनना
1405,gelingen::V,удалакшнемс,अच्छा होना
1406,geraten::V,лисемс,बन पड़ना
1407,öffnen::V,панжемс,खोलना
1408,schließen::V,сёлгомс,बंद करना
1409,stellen::V,путомс,रखना
1410,setzen::V,озафнемс,रखना
1411,setzen::V,озафнемс,बिठाना
1412,setzen::V,озавтнемс,रखना
1413,setzen::V,озавтнемс,बिठाना
1414,legen::V,путомс,रखना
1415,legen::V,путомс,लिटाना
1416,berühren::V,токамс,छूना
1417,berühren::V,токамс,स्पर्श करना
1418,verbinden::V,сотомс,बाँधना
1419,bedecken::V,комачамс,ढकना
1420,bedecken::V,вельхтямс,ढकना
1421,aufhängen::V,повфтамс,लटकाना
1422,anzünden::V,крьвя́стемс,जलाना
1423,aufheben::V,кеподемс,उठाना
1424,aufheben::V,касфтомс,उठाना
1425,zurücklassen::V,ка́домс,पीछे छोड़ना
1426,verlieren::V,юма́фтомс,खोना
1427,verlieren::V,юма́фтомс,गँवाना
1428,fallen lassen::V,прафтомс,गिराना
1429,machen::V,тиемс,करना
1430,machen::V,тиемс,बनाना
1431,herstellen::V,анокламс,बनाना
1432,herstellen::V,анокламс,तैयार करना
1433,bauen::V,путомс,बनाना
