,Concept_ID,be,de
794,aufwachen::V,рассыпацца,aufwachen
795,aufstehen::V,устаць,aufstehen
796,sich erholen::V,адпачываць,sich erholen
797,krank werden::V,захварэць,krank werden
798,krank sein::V,хварэць,krank sein
799,schmerzen::V,балець,schmerzen
800,husten::V,кашляць,husten
801,genesen::V,паправіцца,genesen
802,genesen::V,паздаравець,genesen
803,sterben::V,памерці,sterben
804,umkommen::V,загінуць,umkommen
805,sich bewegen::V,рухацца,sich bewegen
806,sich rühren::V,варушыцца,sich rühren
807,sich erheben::V,устаць,sich erheben
808,sich setzen::V,сесці,sich setzen
809,hinfallen::V,упасці,hinfallen
810,laufen::V,хадзіць,laufen
811,schreiten::V,шагаць,schreiten
812,schreiten::V,крочыць,schreiten
813,spazierengehen::V,гуляць,spazierengehen
814,eilen::V,спяшацца,eilen
815,sich beeilen::V,спяшацца,sich beeilen
816,sausen::V,імчацца,sausen
817,rennen::V,бегаць,rennen
818,springen::V,скакаць,springen
819,klettern::V,лазіць,klettern
820,schaukeln::V,гайдацца,schaukeln
821,kriechen::V,поўзаць,kriechen
822,schwimmen::V,плаваць,schwimmen
823,tauchen::V,ныраць,tauchen
824,rudern::V,веславаць,rudern
825,fahren::V,ехаць,fahren
826,fliegen::V,лятаць,fliegen
827,gehen::V,ісці,gehen
828,weggehen::V,пайсці,weggehen
829,abfahren::V,адʼяжджаць,abfahren
830,anhalten::V,спыніцца,anhalten
831,anhalten::V,затрымацца,anhalten
832,hineingehen::V,уваходзіць,hineingehen
833,eintreten::V,увайсці,eintreten
834,kommen::V,прыйсці,kommen
835,ankommen::V,прыбыць,ankommen
836,zurückkommen::V,вярнуцца,zurückkommen
837,bleiben::V,застацца,bleiben
838,warten::V,чакаць,warten
839,erwarten::V,чакаць,erwarten
840,suchen::V,шукаць,suchen
841,finden::V,знайсці,finden
842,versuchen::V,прабаваць,versuchen
843,vorbereiten::V,падрыхтаваць,vorbereiten
844,lieben::V,кахаць,lieben
845,mögen::V,любіць,mögen
846,lachen::V,смяяцца,lachen
847,rühren::V,расчуліць,rühren
848,weinen::V,плакаць,weinen
849,schimpfen::V,лаяцца,schimpfen
850,sich ärgern::V,сердаваць,sich ärgern
851,sich fürchten::V,баяцца,sich fürchten
852,fürchten::V,баяцца,fürchten
853,fliehen::V,уцякаць,fliehen
854,flüchten::V,уцячы,flüchten
855,sehen::V,бачыць,sehen
856,anschauen::V,паглядзець,anschauen
857,ansehen::V,глядзець,ansehen
858,hören::V,чуць,hören
859,zuhören::V,слухаць,zuhören
860,probieren::V,каштаваць,probieren
861,riechen::V,нюхаць,riechen
862,fühlen::V,адчуваць,fühlen
863,scheinen::V,здавацца,scheinen
864,zu sehen sein::V,віднецца,zu sehen sein
865,vernehmen::V,пачуць,vernehmen
866,frieren::V,мёрзнуць,frieren
867,tun::V,рабіць,tun
868,können::V,умець,können
869,wollen::V,хацець,wollen
870,anfangen::V,пачаць,anfangen
871,beenden::V,закончыць,beenden
872,aufhören::V,перастаць,aufhören
873,gelingen::V,удацца,gelingen
874,geraten::V,аказацца,geraten
875,öffnen::V,адчыніць,öffnen
876,schließen::V,зачыніць,schließen
877,stellen::V,паставіць,stellen
878,setzen::V,пасадзіць,setzen
879,legen::V,класці,legen
880,berühren::V,чапаць,berühren
881,verbinden::V,звязаць,verbinden
882,bedecken::V,накрыць,bedecken
883,aufhängen::V,павесіць,aufhängen
884,anzünden::V,запаліць,anzünden
885,aufheben::V,падняць,aufheben
886,zurücklassen::V,пакінуць,zurücklassen
887,verlieren::V,згубіць,verlieren
888,fallen lassen::V,упусціць,fallen lassen
889,machen::V,зрабіць,machen
890,herstellen::V,вырабіць,herstellen
891,bauen::V,будаваць,bauen
892,reparieren::V,правіць,reparieren
893,verbessern::V,палепшыць,verbessern
894,ändern::V,змяніць,ändern
895,graben::V,капаць,graben
896,beugen::V,сагнуць,beugen
897,biegen::V,пагнуць,biegen
898,drehen::V,вярцець,drehen
899,wenden::V,павярнуць,wenden
900,umdrehen::V,перавярнуць,umdrehen
901,heben::V,падымаць,heben
902,hochheben::V,падняць,hochheben
903,ergreifen::V,схапіць,ergreifen
904,ergreifen::V,схваціць,ergreifen
905,halten::V,трымаць,halten
906,drücken::V,націскаць,drücken
907,schieben::V,пхаць,schieben
908,schieben::V,штурхаць,schieben
909,kratzen::V,скрэбці,kratzen
910,lecken::V,лізаць,lecken
911,beißen::V,кусаць,beißen
912,abreißen::V,адарваць,abreißen
913,abschneiden::V,адрэзаць,abschneiden
914,binden::V,вязаць,binden
915,stecken::V,уваткнуць,stecken
916,brechen::V,зламаць,brechen
917,klopfen::V,стукаць,klopfen
918,hauen::V,біць,hauen
919,kleben::V,клеіць,kleben
920,reiben::V,церці,reiben
921,streichen::V,намазаць,streichen
922,schleifen::V,тачыць,schleifen
923,schneiden::V,рэзаць,schneiden
924,rütteln::V,хістаць,rütteln
925,schütteln::V,трэсці,schütteln
926,schwenken::V,махаць,schwenken
927,schütten::V,наліць,schütten
928,füllen::V,напоўніць,füllen
929,einwickeln::V,загарнуць,einwickeln
930,tragen::V,несці,tragen
931,schleppen::V,цягнуць,schleppen
932,ziehen::V,цягнуць,ziehen
933,aufbewahren::V,захоўваць,aufbewahren
934,werfen::V,кідаць,werfen
935,fangen::V,лавіць,fangen
936,packen::V,схапіць,packen
937,packen::V,схваціць,packen
938,verstecken::V,схаваць,verstecken
939,teilen::V,раздзяліць,teilen
940,schicken::V,пасылаць,schicken
941,bringen::V,прынесці,bringen
942,hinzufügen::V,дабавіць,hinzufügen
943,bekommen::V,дастаць,bekommen
944,erhalten::V,атрымаць,erhalten
945,nehmen::V,ўзяць,nehmen
946,wählen::V,выбраць,wählen
947,auswählen::V,адабраць,auswählen
948,bewahren::V,захаваць,bewahren
949,behindern::V,перашкаджаць,behindern
950,verderben::V,сапсаваць,verderben
951,beschädigen::V,пашкодзіць,beschädigen
952,zerbrechen::V,разбіць,zerbrechen
953,zerreißen::V,разадраць,zerreißen
954,zerstören::V,разбурыць,zerstören
955,verbrennen::V,спаліць,verbrennen
956,geben::V,даць,geben
957,reichen::V,перадаць,reichen
958,schenken::V,дарыць,schenken
959,versprechen::V,абяцаць,versprechen
960,wünschen::V,жадаць,wünschen
961,loben::V,хваліць,loben
962,küssen::V,цалаваць,küssen
963,wiegen::V,гушкаць,wiegen
964,wiegen::V,калыхаць,wiegen
965,zudecken::V,накрыць,zudecken
966,wecken::V,пабудзіць,wecken
967,zeigen::V,паказаць,zeigen
968,führen::V,весці,führen
969,lehren::V,вучыць,lehren
970,unterrichten::V,выкладаць,unterrichten
971,aufziehen::V,выхаваць,aufziehen
972,leiten::V,кіраваць,leiten
973,antreiben::V,падганяць,antreiben
974,lassen::V,прымусіць,lassen
975,einladen::V,запрасіць,einladen
976,vereinigen::V,абʼяднаць,vereinigen
977,besuchen::V,наведаць,besuchen
978,treffen::V,сустрэць,treffen
979,sich versammeln::V,сабрацца,sich versammeln
980,spielen::V,гуляць,spielen
981,singen::V,пець,singen
982,singen::V,спяваць,singen
983,tanzen::V,танцаваць,tanzen
984,sich trennen::V,расстацца,sich trennen
985,verlassen::V,пакінуць,verlassen
986,retten::V,выратаваць,retten
987,bewachen::V,ахоўваць,bewachen
988,schützen::V,уберагаць,schützen
989,verteidigen::V,абараніць,verteidigen
990,sich schlagen::V,біцца,sich schlagen
991,sich schlagen::V,драцца,sich schlagen
992,schießen::V,страляць,schießen
993,siegen::V,перамагчы,siegen
994,ärgern::V,злаваць,ärgern
995,schlagen::V,ударыць,schlagen
996,treten::V,штурхаць,treten
997,stechen::V,укалоць,stechen
998,stoßen::V,папхнуць,stoßen
999,stehlen::V,украсці,stehlen
1000,stören::V,перашкодзіць,stören
1001,belästigen::V,дакучаць,belästigen
1002,verbergen::V,скрыць,verbergen
1003,verbergen::V,схаваць,verbergen
1004,täuschen::V,падмануць,täuschen
1005,betrügen::V,змахляваць,betrügen
1006,töten::V,забіць,töten
1007,wohnen::V,жыць,wohnen
1008,arbeiten::V,працаваць,arbeiten
1009,sammeln::V,сабраць,sammeln
1010,pflücken::V,зрываць,pflücken
1011,jagen::V,паляваць,jagen
1012,fischen::V,рыбачыць,fischen
1013,fassen::V,злавіць,fassen
1014,hüten::V,пасвіць,hüten
1015,treiben::V,гнаць,treiben
1016,anbinden::V,прывязаць,anbinden
1017,füttern::V,карміць,füttern
1018,melken::V,даіць,melken
1019,hacken::V,сячы,hacken
1020,gießen::V,паліць,gießen
1021,reifen::V,паспець,reifen
1022,zubereiten::V,зварыць,zubereiten
1023,zubereiten::V,згатаваць,zubereiten
1024,kochen::V,варыць,kochen
1025,backen::V,пячы,backen
1026,braten::V,смажыць,braten
1027,umrühren::V,перамяшаць,umrühren
1028,stricken::V,вязаць,stricken
1029,nähen::V,шыць,nähen
1030,färben::V,пафарбаваць,färben
1031,reinigen::V,ачысціць,reinigen
1032,waschen::V,мыць,waschen
1033,abwischen::V,выцерці,abwischen
1034,spülen::V,паласкаць,spülen
1035,fegen::V,падмятаць,fegen
1036,kehren::V,месці,kehren
1037,baden::V,купацца,baden
1038,sich waschen::V,мыцца,sich waschen
1039,ausziehen::V,зняць,ausziehen
1040,anziehen::V,надзець,anziehen
1041,sich anziehen::V,адзецца,sich anziehen
1042,kämmen::V,прычасаць,kämmen
1043,schmücken::V,аздобіць,schmücken
1044,sagen::V,сказаць,sagen
1045,sprechen::V,гаварыць,sprechen
1046,reden::V,размаўляць,reden
1047,sich unterhalten::V,гутарыць,sich unterhalten
1048,fragen::V,спытаць,fragen
1049,bitten::V,прасіць,bitten
1050,erzählen::V,расказаць,erzählen
1051,mitteilen::V,паведаміць,mitteilen
1052,nennen::V,назваць,nennen
1053,rufen::V,зваць,rufen
1054,prahlen::V,хваліцца,prahlen
1055,übersetzen::V,перакласці,übersetzen
1056,denken::V,думаць,denken
1057,glauben::V,верыць,glauben
1058,bemerken::V,заўважыць,bemerken
1059,erkennen::V,пазнаць,erkennen
1060,begreifen::V,спасцігнуць,begreifen
1061,verstehen::V,пачуць,verstehen
1062,lernen::V,вучыцца,lernen
1063,wissen::V,знаць,wissen
1064,sich erinnern an::V,памятаць,sich erinnern an
1065,vergessen::V,забыць,vergessen
1066,messen::V,мераць,messen
1067,zählen::V,лічыць,zählen
1068,rechnen::V,лічыць,rechnen
1069,lesen::V,чытаць,lesen
1070,malen::V,маляваць,malen
1071,zeichnen::V,рысаваць,zeichnen
1072,schreiben::V,пісаць,schreiben
1073,besitzen::V,мець,besitzen
1074,kaufen::V,купіць,kaufen
1075,verkaufen::V,прадаць,verkaufen
1076,bezahlen::V,заплаціць,bezahlen
1077,zahlen::V,плаціць,zahlen
1078,beherrschen::V,уладаць,beherrschen
1079,beherrschen::V,валодаць,beherrschen
1080,ertragen::V,выцерпець,ertragen
