,Concept_ID,,de
974,sich waschen::V,,sich waschen
975,ausziehen::V,,ausziehen
976,anziehen::V,,anziehen
977,sich anziehen::V,,sich anziehen
978,kämmen::V,,kämmen
979,schmücken::V,,schmücken
980,sagen::V,,sagen
981,sprechen::V,,sprechen
982,reden::V,,reden
983,sich unterhalten::V,,sich unterhalten
984,fragen::V,,fragen
985,bitten::V,,bitten
986,erzählen::V,,erzählen
987,mitteilen::V,,mitteilen
988,nennen::V,,nennen
989,rufen::V,,rufen
990,prahlen::V,,prahlen
991,übersetzen::V,,übersetzen
992,denken::V,,denken
993,glauben::V,,glauben
994,bemerken::V,,bemerken
995,erkennen::V,,erkennen
996,begreifen::V,,begreifen
997,verstehen::V,,verstehen
998,lernen::V,,lernen
999,wissen::V,,wissen
1000,sich erinnern an::V,,sich erinnern an
1001,vergessen::V,,vergessen
1002,messen::V,,messen
1003,zählen::V,,zählen
1004,rechnen::V,,rechnen
1005,lesen::V,,lesen
1006,malen::V,,malen
1007,zeichnen::V,,zeichnen
1008,schreiben::V,,schreiben
1009,besitzen::V,,besitzen
1010,kaufen::V,,kaufen
1011,verkaufen::V,,verkaufen
1012,bezahlen::V,,bezahlen
1013,zahlen::V,,zahlen
1014,beherrschen::V,,beherrschen
1015,ertragen::V,,ertragen
