,Concept_ID,kv,hi
751,Lüge::N,ылӧтӧм,झूठ
752,Lüge::N,ылӧтӧм,असत्य
753,Lüge::N,пӧрьялӧм,झूठ
754,Lüge::N,пӧрьялӧм,असत्य
755,Schaden::N,лёк,हानि
756,Schaden::N,лёк,नुक़सान
757,Unglück::N,пик,मुसीबत
758,Unglück::N,пик,विपात्ति
759,Unglück::N,оказзё,मुसीबत
760,Unglück::N,оказзё,विपात्ति
761,Schuld::N,вина,दोष
762,Schuld::N,вина,क़सूर
763,Schluss::N,ком,अंत
764,Schluss::N,ком,समाप्ति
765,Zeit::N,кад,काल
766,Zeit::N,кад,वक़्त
767,Tag::N,лун,दिन
768,Tag::N,лун,रोज़
769,Morgen::N,асыв,सुबह
770,Mittag::N,луншӧр кад,दोपहर
771,Mittag::N,луншӧр кад,मध्याह्न
772,Abend::N,рыт,शाम
773,Abend::N,рыт,संध्या
774,Nacht::N,ой,रात
775,Nacht::N,ой,रात्रि
776,Woche::N,неделя,हफ़्ता
777,Monat::N,тӧлicь,मास
778,Monat::N,тӧлicь,महीना
779,Jahr::N,год,बरस
780,Jahr::N,год,वर्ष
781,Frühling::N,тулыс,वसंत
782,Sommer::N,гожум,गरमी
783,Sommer::N,гожум,ग्रीष्म
784,Herbst::N,ар,शरत्
785,Herbst::N,ар,पतझड़
786,Winter::N,тӧв,जाड़ा
787,Winter::N,тӧв,सर्दियाँ
788,Januar::N,январ,जनवरी
789,Februar::N,февраль,फ़रवरी
790,März::N,март,मार्च
791,April::N,апрель,अप्रैल
792,Mai::N,май,मई
793,Juni::N,юнь,जून
794,Juli::N,юль,जुलाई
795,August::N,август,अगस्त
796,September::N,сентяб,सितंबर
797,Oktober::N,октяб,अक्तूबर
798,November::N,нояб,नवंबर
799,Dezember::N,декаб,दिसंबर
800,Montag::N,вильлун,पीर
801,Montag::N,вильлун,सोमवार
802,Dienstag::N,мӧдӧдзлун,मंगलवार
803,Mittwoch::N,шӧрлун,बुधवार
804,Donnerstag::N,нёльӧдзлун,गुरुवार
805,Donnerstag::N,нёльӧдзлун,बृहस्पतिवार
806,Freitag::N,витӧдзлун,शुक्रवार
807,Samstag::N,пывсянлун,सनीचर
808,Samstag::N,пывсянлун,शनिवार
809,Sonntag::N,кресення,इतवार
810,Sonntag::N,кресення,रविवार
811,groß::A,ыджыт,बड़ा
812,klein::A,учӧтик,कम
813,klein::A,учӧтик,छोटा
814,lang::A,кузь,लंबा
815,lang::A,кузь,दीर्घ
816,kurz::A,дженыт,लधु
817,kurz::A,дженыт,छोटा
818,breit::A,ота,चौड़ा
819,schmal::A,векнит,तंग
820,schmal::A,векнит,सँकरा
821,dicht::A,тшӧк,सघन
822,dick[Gegenstand]::A,кыз,मोटा
823,dünn::A,вӧснит,महीन
824,dünn::A,вӧснит,बारीक
825,fein::A,вӧснит,कोमल
826,fein::A,вӧснит,सूक्ष्म
827,fest::A,крепыт,दृढ़
828,fest::A,крепыт,मज़बूत
829,flach::A,лапкӧса,चपटा
830,glatt::A,волькыт,चौरस
831,glatt::A,волькыт,चिकना
832,hart::A,чӧрыт,कठोर
833,hart::A,чӧрыт,सख़्त
834,weich::A,небыт,नरम
835,weich::A,небыт,मुलायम
836,rund::A,гӧгрӧса,गोल
837,rund::A,гӧгрӧса,वर्तुल
838,spitz::A,ёся,नुकीला
839,scharf::A,лэчыт,पैना
840,stumpf::A,ныж,भोथरा
841,schwer::A,сьӧкыт,भारी
842,schwer::A,сьӧкыт,वज़नी
843,schön::A,басӧк,सुंदर
844,heiß::A,жар,उष्ण
845,warm::A,шоныт,गरम
846,kalt::A,кӧдзыт,सर्द
847,kühl::A,сайкыт,ठंडा
848,frisch::A,виль,तर
849,frisch::A,виль,ताज़ा
850,feucht::A,вакодь,नम
851,feucht::A,вакодь,भीगा
852,nass::A,ва,गीला
853,trocken::A,кӧс,सूखा
854,trocken::A,кӧс,ख़ुश्क
855,voll::A,тыра,भरा
856,voll::A,тыра,पूरा
857,leer::A,тыртӧм,ख़ाली
858,offen::A,оссьӧм,खुला
859,geschlossen::A,игана,बंद
860,geschlossen::A,пӧдана,बंद
861,sauber::A,сӧдз,साफ़
862,sauber::A,сӧдз,सुथरा
863,sauber::A,сӧстӧм,साफ़
864,sauber::A,сӧстӧм,सुथरा
865,schmutzig::A,нятьӧсь,गंदा
866,roh::A,путӧм,कच्चा
867,reif::A,кисьмалӧм,पक्व
868,reif::A,кисьмалӧм,पक्का
869,lecker::A,кӧра ,मज़ेदार
870,lecker::A,кӧра ,स्वादिष्ट
871,süß::A,чӧскыт,मीठा
872,bitter::A,курыт,कटु
873,bitter::A,курыт,कड़वा
874,sauer::A,шӧма ,खट्टा
875,hell::A,югыт,रोशन
876,dunkel::A,пемыт,अँधेरा
877,schwarz::A,сьӧд,काला
878,schwarz::A,сьӧд,स्याह
879,weiß::A,чочком,सफ़ेद
880,rot::A,гӧрд,लाल
881,rot::A,гӧрд,सुर्ख़
882,gelb::A,веж,पीला
883,gelb::A,веж,ज़र्द
884,blau::A,лӧз,नीला
885,blau::A,лӧз,आसमानी
886,grün::A,веж,हरा
887,grau::A,руд,धूसर
888,grau::A,бусӧй,धूसर
889,bunt::A,быдрӧма,रंगीन
890,bunt::A,быдрӧма,बहुरंगा
891,billig::A,донтӧм,सस्ता
892,teuer::A,дона,महँगा
893,wertvoll::A,дона,क़ीमती
894,wertvoll::A,дона,मूल्यवान्
895,blind::A,синтӧм,अंधा
896,taub::A,пельтӧм,बहरा
897,kräftig::A,вына,ताक़तवर
898,kräftig::A,вына,शक्तिशाली
899,stark::A,вына,प्रबल
900,stark::A,вына,बलवान्
901,schwach::A,некодя,कमज़ोर
902,fett::A,госа,मोटा
903,fett::A,госа,मांसल
904,schlank::A,статя,पतला
905,schlank::A,статя,छरहरा
906,hübsch::A,басӧк,सुंदर
907,hübsch::A,басӧк,ख़ूबसूरत
908,böse::A,лёк,पापी
909,böse::A,лёк,दुष्ट
910,dumm::A,бӧбӧв,मूर्ख
911,dumm::A,бӧбӧв,बुद्धू
912,dumm::A,вежӧртӧм,मूर्ख
913,dumm::A,вежӧртӧм,बुद्धू
914,faul::A,дыш,आलसी
915,faul::A,дыш,सुस्त
916,fleißig::A,уджалicь,मेहनती
917,fleißig::A,уджалicь,परिश्रमी
918,geizig::A,жикмӧра,कृपण
919,geizig::A,жикмӧра,कंजूस
920,geizig::A,горшаліcь,कृपण
921,geizig::A,горшаліcь,कंजूस
922,klug::A,авья,समझदार
923,klug::A,авья,होशियार
924,klug::A,авья,अक़्लमंद
925,klug::A,вежӧра,समझदार
926,klug::A,вежӧра,होशियार
927,klug::A,вежӧра,अक़्लमंद
928,geschickt::A,кипода,किशल
929,lieb::A,муса,प्रिय
930,lieb::A,муса,प्यारा
931,lieb::A,дзулиньӧй,प्रिय
932,lieb::A,дзулиньӧй,प्यारा
933,lustig::A,гажа,हँसमुख
934,lustig::A,гажа,ख़ुशदिल
935,sanft::A,лебезнӧй,नम्र
936,hungrig::A,тшыг,भूखा
937,krank::A,шогалiсь,बीमार
938,krank::A,шогалiсь,अस्वस्थ
939,nackt::A,куш,नग्न
940,traurig::A,жугыль,उदास
941,traurig::A,жугыль,रंजीदा
942,lebendig::A,ловья,जीता
943,lebendig::A,ловья,ज़िंदा
944,gut::A,бур,अच्छा
945,schlecht::A,умӧль,बुरा
946,schlecht::A,умӧль,ख़राब
947,schlimm::A,нештӧм,बुरा
948,schlimm::A,нештӧм,अप्रिय
949,alt::A,важ,पुराना
950,neu::A,виль,नया
951,ehemalig::A,вӧвлӧм,भूतपूर्व
952,alt[Lebewesen]::A,года,बूढ़ा
953,alt[Lebewesen]::A,года,वृद्ध
954,alt[Lebewesen]::A,годдэза,बूढ़ा
955,alt[Lebewesen]::A,годдэза,वृद्ध
956,jung::A,том,जवान
957,arm::A,гов,ग़रीब
958,arm::A,беднӧй,ग़रीब
959,reich::A,эма,धनी
960,reich::A,эма,अमीर
961,bekannt::A,тӧдса,मालूम
962,fremd::A,чужӧй,विदेशी
963,fremd::A,чужӧй,अपरिचित
964,verschieden::A,быдкодь,अलग
965,verschieden::A,быдкодь,भिन्न
966,nah::A,матiсь,नज़दीकी
967,fern::A,ылicь,दूर
968,fern::A,ылicь,दूरस्थ
969,linker::A,шульга,बायाँ
970,rechter::A,веськытланись,दायाँ
971,rechter::A,веськытланись,दाहिना
972,anderer::A,мукӧд,अन्य
973,anderer::A,мукӧд,दूसरा
974,erster::A,медодзза,पहला
975,erster::A,медодзза,प्रथम
976,zweiter::A,кыкӧт,दूसरा
977,zweiter::A,кыкӧт,द्वितीय
978,dritter::A,куимӧт,तीसरा
979,dritter::A,куимӧдз,तीसरा
980,letzter::A,бӧрья,अंतिम
981,letzter::A,бӧрья,आख़िरी
982,letzter::A,мёдбӧрья,अंतिम
983,letzter::A,мёдбӧрья,आख़िरी
984,auf einmal::ADV,тшӧтш,वक़्त में
985,zusammen::ADV,ӧтлаын,एक साथ
986,zusammen::ADV,ӧтлаын,साथ साथ
987,lange::ADV,дыр,देर तक
988,plötzlich::ADV,друг,सहसा
989,plötzlich::ADV,друг,अचानक
990,sofort::ADV,тшӧтш,तुरंत
991,später::ADV,медбӧрын,बाद को
992,später::ADV,медбӧрын,बाद में
993,jetzt::ADV,ӧні,अब
994,jetzt::ADV,ӧні,अभी
995,heute::ADV,талун,आज
996,morgen::ADV,ашын,कल
997,bald::ADV,чожа,जल्दी
998,dann::ADV,сыбӧрын,तब
999,gestern::ADV,тӧн,कल
1000,einst::ADV,ӧтпыр,एक दिन
1001,einst::ADV,ӧтпыр,पहले कभी
1002,damals::ADV,сэк,उस समय
1003,damals::ADV,сэк,उन दिनों
1004,damals::ADV,сэки,उस समय
1005,damals::ADV,сэки,उन दिनों
1006,danach::ADV,сэсся,इसके बाद
1007,danach::ADV,сэсся,इसके पश्चात्
1008,vorher::ADV,одзжык,पहले
1009,vorher::ADV,одзжык,पेशतर
1010,zuerst::ADV,наперво,पहले
1011,einmal::ADV,ӧтпыр,एक बार
1012,einmal::ADV,ӧтпыр,एक दफ़ा
1013,manchmal::ADV,мукӧдпыр,कभी कभी
1014,oft::ADV,-лы-,अक्सर
1015,immer::ADV,быдпыр,सदा
1016,immer::ADV,быдпыр,हमेशा
1017,immer::ADV,быдпырся,सदा
1018,immer::ADV,быдпырся,हमेशा
1019,niemals::ADV,некӧр,कभी नहीं
1020,niemals::ADV,некӧр,कदापि नहीं
1021,hier::ADV,татӧн,इधर
1022,hier::ADV,татӧн,यहाँ
1023,hierhin::ADV,татчӧ,इधर को
1024,hierhin::ADV,татчӧ,यहाँ को
1025,von hier::ADV,тасянь,यहाँ से
1026,dort::ADV,сэтӧн,उधर
1027,dort::ADV,сэтӧн,वहाँ
1028,dorthin::ADV,сэтчин,उधर को
1029,dorthin::ADV,сэтчин,वहाँ को
1030,geradeaus::ADV,веськыта,सीधे
1031,vorwärts::ADV,одзӧ,आगे
1032,vorwärts::ADV,одзӧ,आगे को
1033,rückwärts::ADV,бӧр,पीछे को
1034,zurück::ADV,бӧр,वापस
1035,unten::ADV,увтын,नीचे
1036,hinab::ADV,увтас,नीचे को
1037,oben::ADV,вевдӧрас,ऊपर
1038,hinauf::ADV,вывлань,ऊपर को
1039,hinauf::ADV,вывланьӧ,ऊपर को
1040,überall::ADV,быдлан,हर जगह
1041,überall::ADV,быдлан,हर स्थान
1042,nicht::ADV,ог,न
1043,nicht::ADV,ог,नहीं
1044,ein wenig::ADV,-ышт,कुछ
1045,ein wenig::ADV,-ышт,ज़रा
1046,ein wenig::ADV,-ышт,थोड़ा
1047,ein wenig::ADV,невна,कुछ
1048,ein wenig::ADV,невна,ज़रा
1049,ein wenig::ADV,невна,थोड़ा
1050,kaum::ADV,ӧдва,लगभग नहीं
1051,kaum::ADV,ӧдва,बराबर नहीं
1052,sehr::ADV,вывтi,बहुत
1053,so::ADV,сiдз,ऐसा
1054,noch::ADV,эшӧ,अभी तक
1055,nur::ADV,только,केवल
1056,nur::ADV,только,सिर्फ़
1057,schon::ADV,ни,चुकना
1058,wieder::ADV,бӧра,फिर
1059,wieder::ADV,бӧра,दुबारा
1060,vergebens::ADV,весись,व्यर्थ
1061,vor::PRP,одзас,के आगे
1062,vor::PRP,одзас,के सामने
1063,hinter::PRP,бӧрӧ,के पीछे
1064,unter::PRP,увтын,के तले
1065,unter::PRP,увтын,के नीचे
1066,durch::PRP,пыр,के पार
1067,neben::PRP,бокам,के पास
1068,neben::PRP,бокам,की बग़ल में
1069,neben::PRP,боксиным,के पास
1070,neben::PRP,боксиным,की बग़ल में
1071,zwischen::PRP,коласас,के बीच
1072,wegen::PRP,понда,के कारण
1073,wegen::PRP,понда,की वजह से
1074,dies::PRN,эта,यह
1075,das::PRN,сiя,वह
1076,alles::PRN,быдӧс,सब
1077,alles::PRN,быдӧс,सब कुछ
1078,ich::PRN,ме,मैं
1079,du::PRN,тэ,तू
1080,er::PRN,сiя,यह
1081,wir::PRN,мийӧ,हम
1082,ihr::PRN,ті,तुम
1083,sie::PRN,нія,ये
1084,was::FPRN,мый,क्या
1085,wer::FPRN,кин,कौन
1086,wo::FADV,кытӧн,किधर
1087,wohin::FADV,кытчӧ,किधर
1088,wie::FADV,дзик,कैसे
1089,warum::FADV,мыля,क्यों
1090,warum::FADV,мыйсянь,क्यों
1091,wieviel::FNUM,мымда,कितना
1092,eins::NUM,ӧт,एक
1093,zwei::NUM,кык,दो
1094,drei::NUM,куим,तीन
1095,vier::NUM,нёль,चार
1096,fünf::NUM,вит,पाँच
1097,sechs::NUM,квать,छह
1098,sieben::NUM,сизим,सात
1099,acht::NUM,кыкьямыс,आठ
1100,neun::NUM,ӧкмыс,नौ
1101,zehn::NUM,дас,दस
1102,elf::NUM,дасотік,ग्यारह
1103,zwölf::NUM,даскык,बारह
1104,zwanzig::NUM,кыкдас,बीस
1105,dreißig::NUM,куимдас,तीस
1106,vierzig::NUM,нёльдас,चालीस
1107,fünfzig::NUM,витдас,पचास
1108,sechzig::NUM,кватьдас,साठ
1109,siebzig::NUM,сизимдас,सत्तर
1110,achtzig::NUM,кыкьямысдас,अस्सी
1111,neunzig::NUM,ӧкмысдас,नव्वे
1112,hundert::NUM,сто,सौ
1113,tausend::NUM,тысяча,हज़ार
1114,und::CNJ,и,और
1115,und::CNJ,да,और
1116,oder::CNJ,или,या
1117,stehen::V,сулавны,खड़ा होना
1118,sitzen::V,пукавны,बैठना
1119,liegen::V,куйлыны,लेटना
1120,hängen::V,ӧшавны,लटकना
1121,werden::V,лоны,बनना
1122,passieren::V,аркмыны,होना
1123,beginnen::V,петны,आरंभ होना
1124,beginnen::V,петны,प्रारंभ होना
1125,enden::V,-сь,अंत होना
1126,enden::V,-сь,ख़तम होना
1127,enden::V,бырны,अंत होना
1128,enden::V,бырны,ख़तम होना
1129,wechseln::V,вежсьыны,बदलना
1130,aufgehen[Sonne]::V,петавны,चढ़ना
1131,aufgehen[Sonne]::V,петавны,उदित होना
1132,untergehen[Sonne]::V,пуксьыны,अस्त हो जाना
1133,scheinen[Sonne]::V,югьявны,रोशनी देना
1134,donnern::V,гымавны,गरजना
1135,wehen::V,пӧлявны,चलना
1136,strömen::V,киссьыны,बहना
1137,strömen::V,киссьыны,प्रवाहित होना
1138,fließen::V,визывтны,बहना
1139,fließen::V,визывтны,प्रवाहित होना
1140,sich drehen::V,бергавны,घूमना
1141,schwanken::V,кӧвьясьны,हिलना
1142,schwingen::V,дюттясьны,हिलना
1143,fallen::V,усьны,गिरना
1144,brennen::V,сотчыны,जलना
1145,rauchen::V,тшынасьны,धुआँ उड़ाना
1146,regnen::V,зэрны,बरसना
1147,gefrieren::V,гегдыны,जमना
1148,tauen::V,сывны,गलना
1149,tauen::V,сывны,पिघलना
1150,schmelzen::V,сывны,गलना
1151,schmelzen::V,сывны,पिघलना
1152,trocknen::V,косьмыны,सूखना
1153,sieden::V,пизьны,उबलना
1154,faulen::V,нёльзьыны,गलना
1155,faulen::V,нёльзьыны,सड़ना
1156,verfaulen::V,тӧрмыны,गलना
1157,verfaulen::V,тӧрмыны,सड़ना
1158,verfaulen::V,сiсьмыны,गलना
1159,verfaulen::V,сiсьмыны,सड़ना
1160,reißen::V,косясьны,फटना
1161,versinken::V,вӧйны,डूबना
1162,vergehen::V,мунны,बीतना
1163,vergehen::V,мунны,गुज़रना
1164,erscheinen::V,мыччисьны,दिखाई देना
1165,verschwinden::V,ӧшны,ग़ायब होना
1166,sinken::V,ямны,घटना
1167,sinken::V,ямны,उतरना
1168,abnehmen::V,ямны,घटना
1169,zunehmen::V,паськавны,बढ़ना
1170,steigen::V,лэбтiсьны,बढ़ना
1171,wachsen::V,быдмыны,उगना
1172,glänzen::V,свиттявны,चमकना
1173,funkeln::V,югйовтлыны,जगमगाना
1174,funkeln::V,югйовтлыны,टिमटिमाना
1175,funkeln::V,югйӧв-керны,जगमगाना
1176,funkeln::V,югйӧв-керны,टिमटिमाना
1177,lärmen::V,чавзыны,शोर मचाना
1178,läuten::V,диньгыны,बजना
1179,klingeln::V,силькӧтны,बजना
1180,klirren::V,жольӧтны,झनझनाना
1181,brausen::V,гуасьны,साँय-साँय करना
1182,rauschen::V,кышӧтны,सरसराना
1183,klingen::V,горавны,बजना
1184,bellen::V,увтны,भौंकना
1185,bellen::V,вувтны,भौंकना
1186,heulen::V,уннявны,गुर्राना
1187,blasen::V,пӧлявны,फूँकना
1188,pfeifen::V,пиксыны,सीटी देना
1189,schreien::V,айзыны,चिल्लाना
1190,stöhnen::V,ойзыны,कराहना
1191,stöhnen::V,ойзыны,आहें भरना
1192,stöhnen::V,ружтыны,कराहना
1193,stöhnen::V,ружтыны,आहें भरना
1194,zittern::V,легьявны,काँपना
1195,leben::V,овны,जीना
1196,geboren werden::V,шогмыны,पैदा होना
1197,atmen::V,лолавны,साँस लेना
1198,trinken::V,юны,पीना
1199,essen::V,сёйны,खाना
1200,schlucken::V,ньылавны,निगलना
1201,müde werden::V,мыдзны,थकना
1202,müde werden::V,мыдзны,उकताना
1203,einschlafen::V,ланьтны,सो जाना
1204,schlafen::V,узьны,सोना
1205,aufwachen::V,саймыны,जागना
1206,aufwachen::V,пальмыны,जागना
1207,aufstehen::V,сувтны,उठना
1208,sich erholen::V,шоччисьлыны,सुस्ताना
1209,sich erholen::V,шоччисьлыны,आराम करना
1210,krank werden::V,моржитны,बीमार पड़ना
1211,krank sein::V,шогавны,बीमार होना
1212,krank sein::V,визьӧтны,बीमार होना
1213,schmerzen::V,висьны,दुखना
1214,schmerzen::V,висьны,दर्द करना
1215,husten::V,кашляйтны,खाँसना
1216,genesen::V,бурдны,ठीक हो जाना
1217,genesen::V,бурдны,स्वस्थ हो जाना
1218,sterben::V,кувны,मरना
1219,umkommen::V,вийсьыны,मरना
1220,sich bewegen::V,локны,चलना
1221,sich bewegen::V,локны,हिलना
1222,sich bewegen::V,ветлӧтны,चलना
1223,sich bewegen::V,ветлӧтны,हिलना
1224,sich rühren::V,вӧрзьӧтчыны,हिलना
1225,sich erheben::V,сувтны,उठना
1226,sich setzen::V,пуксьыны,बैठना
1227,hinfallen::V,пӧрласьны,गिरना
1228,laufen::V,мунны,चलना
1229,schreiten::V,тальччавны,क़दम जाना
1230,spazierengehen::V,котрасьны,सैर करना
1231,eilen::V,тэрмасьны,तेज़ी से जाना
1232,eilen::V,тэрмасьны,शीघ्रता से चलना
1233,sich beeilen::V,тэрмасьны,जल्दी करना
1234,sich beeilen::V,тэрмасьны,शीघ्रता करना
1235,sausen::V,вирдавны-котӧртны,बड़ी तेज़ी से चलना
1236,springen::V,чеччавны,उछलना
1237,klettern::V,кышасьны,चढ़ना
1238,schaukeln::V,чурликасьны,झूलना
1239,kriechen::V,кыскасьны-мунны,रेंगना
1240,schwimmen::V,вартчыны,तैरना
1241,tauchen::V,сунгисьны ваӧ,डूबना
1242,rudern::V,сынны,खेना
1243,rudern::V,сынны,चप्पू चलाना
1244,fahren::V,мунны,चलना
1245,fahren::V,мунны,यात्रा करना
1246,fliegen::V,лэбавны,उड़ना
1247,gehen::V,мунны,जाना
1248,weggehen::V,мунны,चला जाना
1249,weggehen::V,мунны,बाहर जाना
1250,abfahren::V,иньдӧтчыны,छूटना
1251,abfahren::V,иньдӧтчыны,रवाना होना
1252,abfahren::V,мунны,छूटना
1253,abfahren::V,мунны,रवाना होना
1254,anhalten::V,сувтны,रुकना
1255,anhalten::V,сувтны,खड़ा होना
1256,hineingehen::V,пырны,घुसना
1257,hineingehen::V,пырны,अंदर जाना
1258,eintreten::V,пырны,प्रवेश करना
1259,kommen::V,локны,आना
1260,ankommen::V,локны,पहुँचना
1261,zurückkommen::V,бертны,लौटना
1262,zurückkommen::V,бертны,वापस आना
1263,zurückkommen::V,панӧвтсьыны,लौटना
1264,zurückkommen::V,панӧвтсьыны,वापस आना
1265,bleiben::V,кольччыны,रहना
1266,bleiben::V,кольччыны,रुकना
1267,warten::V,видзчисьны,इंतज़ार करना
1268,erwarten::V,видзчисьны,प्रतीक्षा करना
1269,suchen::V,кошшыны,ढूँढ़ना
1270,finden::V,адззыны,पाना
1271,finden::V,адззыны,ढूँढ़ निकालना
1272,versuchen::V,пондыны,कोशिश करना
1273,versuchen::V,пондӧтны,कोशिश करना
1274,vorbereiten::V,лӧсьӧтны,तैयार करना
1275,lieben::V,милуйтны,प्यार करना
1276,mögen::V,радейтны,पसंद होना
1277,lachen::V,серавны,हँसना
1278,rühren::V,сьӧлӧм вӧрзьӧтны,छूना
1279,weinen::V,горзыны,रोना
1280,schimpfen::V,видчыны,गाली देना
1281,sich ärgern::V,лёкавны,चिढ़ना
1282,sich ärgern::V,лёкавны,नाराज़ होना
1283,sich fürchten::V,повны,डरना
1284,sich fürchten::V,повны,भय खाना
1285,fürchten::V,повны,डरना से
1286,fürchten::V,повны,भय खाना से
1287,fliehen::V,пышшыны,भागना
1288,flüchten::V,пышшыны,निकल भागना
1289,sehen::V,адззыны,देखना
1290,anschauen::V,видзӧтны,देखना
1291,ansehen::V,видзӧтны,दृष्टि डालना पर
1292,hören::V,кывны,सुनना
1293,zuhören::V,кывзыны,सुनना
1294,probieren::V,пешлыны,चखना
1295,riechen::V,дукавны,सूँघना
1296,fühlen::V,кывны,महसूस करना
1297,scheinen::V,декуйтчыны,लगना
1298,zu sehen sein::V,тыдавны,दिखाई देना
1299,vernehmen::V,тӧдмавны,सुनना
1300,frieren::V,гегдыны,ठंड लगना
1301,frieren::V,гегдыны,सर्दी लगना
1302,tun::V,керны,करना
1303,können::V,вермыны,सकना
1304,können::V,вермыны,जानना
1305,wollen::V,мӧдны,चाहना
1306,anfangen::V,петны,शुरू करना
1307,beenden::V,ештӧтны,ख़त्म करना
1308,beenden::V,ештӧтны,समाप्त करना
1309,beenden::V,керыштны,ख़त्म करना
1310,beenden::V,керыштны,समाप्त करना
1311,aufhören::V,дугдыны,बंद जाना
1312,aufhören::V,дугдыны,समाप्त जाना
1313,gelingen::V,шогмыны,बनना
1314,gelingen::V,шогмыны,अच्छा होना
1315,geraten::V,мыччисьны,बन पड़ना
1316,öffnen::V,осьтны,खोलना
1317,schließen::V,пӧднавны,बंद करना
1318,stellen::V,сувтӧтны,रखना
1319,setzen::V,пуксьӧтны,रखना
1320,setzen::V,пуксьӧтны,बिठाना
1321,legen::V,пуктыны,रखना
1322,legen::V,пуктыны,लिटाना
1323,berühren::V,вӧрзьӧтны,छूना
1324,berühren::V,вӧрзьӧтны,स्पर्श करना
1325,verbinden::V,йитны,बाँधना
1326,bedecken::V,вевттьыны,ढकना
1327,aufhängen::V,ӧшӧтны,लटकाना
1328,anzünden::V,ӧзтыны,जलाना
1329,aufheben::V,лэбтыны,उठाना
1330,zurücklassen::V,кольны,पीछे छोड़ना
1331,verlieren::V,ӧштыны,खोना
1332,verlieren::V,ӧштыны,गँवाना
1333,fallen lassen::V,уськӧтны,गिराना
1334,machen::V,керны,करना
1335,machen::V,керны,बनाना
1336,herstellen::V,вӧчны,बनाना
1337,herstellen::V,вӧчны,तैयार करना
1338,bauen::V,строитны,बनाना
1339,bauen::V,строитны,निर्माण करना
1340,reparieren::V,вочны,मरम्मत करना
1341,verbessern::V,бурсьӧтны,सुधारना
1342,ändern::V,вежны,बदलना
1343,ändern::V,вежны,परीवर्तन करना
1344,graben::V,гарйыны,खोदना
1345,beugen::V,кусіньтны,झुकाना
1346,biegen::V,чукыльтыштны,झुकाना
1347,drehen::V,бергӧтны,फेरना
1348,drehen::V,бергӧтны,घुमाना
1349,wenden::V,бергӧтны,पलटना
1350,wenden::V,бергӧтны,मोड़ना
1351,umdrehen::V,бергӧтны,घुमाना
1352,heben::V,лэбтыны,उठाना
1353,heben::V,лэбтыны,ऊँचा करना
1354,hochheben::V,лэбтыны,उठाना
1355,hochheben::V,лэбтыны,ऊपर को उठाना
1356,ergreifen::V,кватитны,पकड़ना
1357,ergreifen::V,кватитны,हाथ में लेना
1358,halten::V,видзны,धरना
1359,halten::V,видзны,पकड़ना
1360,drücken::V,личкыны,दबाना
1361,schieben::V,тойлавны,सरकाना
1362,schieben::V,тойлавны,खिसकाना
1363,kratzen::V,шаркӧтны,खुरचना
1364,kratzen::V,шаркӧтны,खुजलाना
1365,lecken::V,нювны,चाटना
1366,beißen::V,йирны,काटना
1367,abreißen::V,орӧтны,तोड़ना
1368,abschneiden::V,шӧрыштны,काट करना
1369,abschneiden::V,вундыштны,काट करना
1370,binden::V,гӧрдззыны,बाँधना
1371,stecken::V,мӧртны,खोंसना
1372,brechen::V,жугдыны,तोड़ना
1373,klopfen::V,зукӧтны,खटखटाना
1374,hauen::V,желльыны,ठोकना
1375,kleben::V,лякӧтны,चिपकाना
1376,reiben::V,зыртны,घिसना
1377,reiben::V,зыртны,रगड़ना
1378,streichen::V,мавтны,लगाना
1379,schleifen::V,кыскыны,तेज़ करना
1380,schneiden::V,вундавны,कतरना
1381,rütteln::V,шатлавны,झकझोरना
1382,schütteln::V,зыбӧтны,हिलाना
1383,schwenken::V,ӧвтны,घुमाना
1384,schwenken::V,макайтны,घुमाना
1385,schütten::V,кисьтны,उँडेलना
1386,füllen::V,тыртны,भरना
1387,füllen::V,тыртны,ठूसना
1388,füllen::V,тырсьӧтны,भरना
1389,füllen::V,тырсьӧтны,ठूसना
1390,einwickeln::V,тубны,लपेटना
1391,tragen::V,новйӧтны,ढोना
1392,schleppen::V,кыскыны,घसीटना
1393,ziehen::V,кыскыны,खींचना
1394,aufbewahren::V,видзны,रखना
1395,werfen::V,шентывлыны,फेंकना
1396,fangen::V,кутны,पकड़ना
1397,packen::V,кутасьны,पकड़ना
1398,packen::V,кватитны,पकड़ना
1399,verstecken::V,дзебны,छिपाना
1400,teilen::V,торйӧтны,बाँटना
1401,schicken::V,иньдыны,भेजना
1402,bringen::V,вайны,लाना
1403,hinzufügen::V,содтыны,जोड़ना
1404,bekommen::V,получитны,पाना
1405,erhalten::V,получитны,पाना
1406,erhalten::V,получитны,मिलना
1407,nehmen::V,босьтны,लेना
1408,wählen::V,бӧрйыны,चुनना
1409,auswählen::V,бӧрйыны,चुनना
1410,bewahren::V,видзны,बनाए रखना
1411,behindern::V,падтыны,रोकना
1412,verderben::V,изводавны,ख़राब करना
1413,beschädigen::V,паздыны,नुक़सान पहुँचाना
1414,zerbrechen::V,паздыны,तोड़ना
1415,zerreißen::V,косявны,तोड़ना
1416,zerstören::V,паздыны,नष्ट करना
1417,zerstören::V,паздыны,बरबाद करना
1418,verbrennen::V,сотны,जलाना
1419,geben::V,сетны,देना
1420,reichen::V,сетны,थमाना
1421,schenken::V,козьнавны,भेंट देना
1422,versprechen::V,кӧсйыны,वादा करना
1423,wünschen::V,бурсьыны,कामना करना
1424,loben::V,ошкыны,तारीफ़ करना
