,Concept_ID,el,lv
724,Spitze::N,μύτη,йыв
725,Spitze::N,μύτη,smaile
726,Spitze::N,μύτη,galotne
727,Ende::N,άκρη,пом
728,Ende::N,άκρη,gals
729,Ende::N,άκρη,uzgalis
730,Loch::N,τρύπα,розь
731,Loch::N,τρύπα,caurums
732,Winkel::N,γωνία,пельӧс
733,Winkel::N,γωνία,leņķis
734,Muster::N,σχέδιο,сер
735,Muster::N,σχέδιο,piemērs
736,Größe::N,μέγεθος,ыджда
737,Größe::N,μέγεθος,lielums
738,Länge::N,μήκος,кузьта
739,Länge::N,μήκος,garums
740,Höhe::N,ύψος,джуджда
741,Höhe::N,ύψος,augstums
742,Gewicht::N,βάρος,сьӧкта
743,Gewicht::N,βάρος,сьӧкталун
744,Gewicht::N,βάρος,svars
745,Gewicht::N,βάρος,smagums
746,Menge::N,ποσότητα,лун
747,Menge::N,ποσότητα,числӧ
748,Menge::N,ποσότητα,masa
749,Menge::N,ποσότητα,daudzums
750,Haufen::N,σωρός,чукӧр
751,Haufen::N,σωρός,čupa
752,Haufen::N,σωρός,grēda
753,Haufen::N,σωρός,kaudze
754,Reihe::N,αράδα,рад
755,Reihe::N,αράδα,rinda
756,Reihe::N,αράδα,virkne
757,Boot::N,βάρκα,пыж
758,Boot::N,βάρκα,laiva
759,Ruder::N,κουπί,пелыс
760,Ruder::N,κουπί,ӧпаснӧй
761,Ruder::N,κουπί,airis
762,Ruder::N,κουπί,irklis
763,Schlitten::N,έλκηθρο,дадь
764,Schlitten::N,έλκηθρο,ragavas
765,Ski::N,σκι,лызь
766,Ski::N,σκι,slēpe
767,Lagerfeuer::N,φωτιά,бипур
768,Lagerfeuer::N,φωτιά,ugunskurs
769,Last::N,φορτίο,сьӧкыдтор
770,Last::N,φορτίο,krava
771,Gang::N,δρόμος,мунӧм
772,Gang::N,δρόμος,ветлӧм
773,Gang::N,δρόμος,eja
774,Gang::N,δρόμος,gājums
775,Schritt::N,βήμα,воськов
776,Schritt::N,βήμα,воськовтӧм
777,Schritt::N,βήμα,solis
778,Norden::N,βορράς,войвыв
779,Norden::N,βορράς,ziemeļi
780,Süden::N,νότος,лунвыв
781,Süden::N,νότος,dienvidi
782,Westen::N,δύση,рытыв
783,Westen::N,δύση,rietumi
784,Osten::N,ανατολή,асыв
785,Osten::N,ανατολή,austrumi
786,Holz::N,ξύλο,пу
787,Holz::N,ξύλο,koks
788,Holz::N,ξύλο,koksne
789,Brett::N,σανίδι,пӧв
790,Brett::N,σανίδι,dēlis
791,Platte::N,πλάκα,плита
792,Platte::N,πλάκα,plate
793,Platte::N,πλάκα,plāksne
794,Stütze::N,στήριγμα,пыкӧд
795,Stütze::N,στήριγμα,мыджӧд
796,Stütze::N,στήριγμα,balsts
797,Stütze::N,στήριγμα,atspaids
798,Stange::N,ραβδί,потш
799,Stange::N,ραβδί,maikste
800,Stange::N,κοντός,потш
801,Stange::N,κοντός,maikste
802,Stock::N,ξύλο,бедь
803,Stock::N,ξύλο,boze
804,Stock::N,ξύλο,spieķis
805,Stock::N,μπαστούνι,бедь
806,Stock::N,μπαστούνι,boze
807,Stock::N,μπαστούνι,spieķis
808,Stab::N,ραβδί,зир
809,Stab::N,ραβδί,zizlis
810,Rohr::N,σωλήνας,труба
811,Rohr::N,σωλήνας,caurule
812,Haus::N,σπίτι,керка
813,Haus::N,σπίτι,māja
814,Heim::N,σπίτι,горт
815,Heim::N,σπίτι,mājas
816,Ofen::N,σόμπα,пач
817,Ofen::N,σόμπα,krāsns
818,Ofen::N,θερμάστρα,пач
819,Ofen::N,θερμάστρα,krāsns
820,Fußboden::N,πάτωμα,джодж
821,Fußboden::N,πάτωμα,grīda
822,Tisch::N,τραπέζι,пызан
823,Tisch::N,τραπέζι,galds
824,Stuhl::N,καρέκλα,улӧс
825,Stuhl::N,καρέκλα,krēsls
826,Wiege::N,κούνια,зыбка
827,Wiege::N,κούνια,šūpulis
828,Bett::N,κρεβάτι,вольпась
829,Bett::N,κρεβάτι,gulta
830,Regal::N,ράφι,джадж
831,Regal::N,ράφι,plaukts
832,Kiste::N,κιβώτιο,куд
833,Kiste::N,κιβώτιο,ящик
834,Kiste::N,κιβώτιο,kaste
835,Kiste::N,κιβώτιο,šķirsts
836,Fenster::N,παράθυρο,ӧшинь
837,Fenster::N,παράθυρο,logs
838,Tür::N,πόρτα,ӧдзӧс
839,Tür::N,πόρτα,durvis
840,Tor::N,πύλη,дзиръя
841,Tor::N,πύλη,vārti
842,Zaun::N,φράχτης,потшӧс
843,Zaun::N,φράχτης,žogs
844,Dach::N,στέγη,вевт
845,Dach::N,στέγη,jumts
846,Leiter::N,σκάλα,пос
847,Leiter::N,σκάλα,kāpnes
848,Leiter::N,σκάλα,redeles
849,Leiter::N,κλίμακα,пос
850,Leiter::N,κλίμακα,kāpnes
851,Leiter::N,κλίμακα,redeles
852,Besen::N,σκούπα,рос
853,Besen::N,σκούπα,slota
854,Spaten::N,φτυάρι,зыр
855,Spaten::N,φτυάρι,lāpsta
856,Schaufel::N,φτυάρι,тэльӧб
857,Schaufel::N,φτυάρι,liekšķere
858,Gabel::N,πιρούνι,вилки
859,Gabel::N,πιρούνι,dakšiņa
860,Löffel::N,κουτάλι,пань
861,Löffel::N,κουτάλι,karote
862,Messer::N,μαχαίρι,пурт
863,Messer::N,μαχαίρι,nazis
864,Nagel::N,καρφί,тув
865,Nagel::N,καρφί,кӧрт тув
866,Nagel::N,καρφί,nagla
867,Netz::N,δίχτυ,тыв
868,Netz::N,δίχτυ,tīkls
869,Haken::N,γάντζος,крук
870,Haken::N,γάντζος,āķis
871,Haken::N,γάντζος,kāsis
872,Haken::N,γάντζος,krampis
873,Haken::N,αγκίστρι,крук
874,Haken::N,αγκίστρι,āķis
875,Haken::N,αγκίστρι,kāsis
876,Haken::N,αγκίστρι,krampis
877,Griff::N,λαβή,нуд
878,Griff::N,λαβή,kāts
879,Griff::N,λαβή,rokturis
880,Schloss::N,κλειδαριά,томан
881,Schloss::N,κλειδαριά,aizslēgs
882,Bild::N,εικόνα,серпас
883,Bild::N,εικόνα,glezna
884,Figur::N,ανάστημα,пертас
885,Figur::N,ανάστημα,вежньӧг
886,Figur::N,ανάστημα,figūra
887,Puppe::N,κούκλα,акань
888,Puppe::N,κούκλα,lelle
889,Beutel::N,πουγγί,мешӧк
890,Beutel::N,πουγγί,kule
891,Beutel::N,πουγγί,maisiņš
892,Bündel::N,δεμάτι,кӧртӧд
893,Bündel::N,δεμάτι,sainis
894,Tasche::N,τσάντα,сумка
895,Tasche::N,τσάντα,soma
896,Eimer::N,κουβάς,ведра
897,Eimer::N,κουβάς,spainis
898,Deckel::N,καπάκι,пӧдан
899,Deckel::N,καπάκι,тупкӧд
900,Deckel::N,καπάκι,vāks
901,Geschirr::N,σκεύη,дозмук
902,Geschirr::N,σκεύη,тасьті-пань
903,Geschirr::N,σκεύη,trauki
904,Sack::N,σάκος,мешӧк
905,Sack::N,σάκος,maiss
906,Tasse::N,φλιτζάνι,бекар
907,Tasse::N,φλιτζάνι,тасьті
908,Tasse::N,φλιτζάνι,tase
909,Topf::N,χύτρα,гырнич
910,Topf::N,χύτρα,pods
911,Kessel::N,καζάνι,пӧрт
912,Kessel::N,καζάνι,katls
913,Essen::N,φαγητό,сёйӧм
914,Essen::N,φαγητό,ēdiens
915,Nahrung::N,τροφή,сёян
916,Nahrung::N,τροφή,barība
917,Speise::N,φαγητό,сёян
918,Speise::N,φαγητό,сёянтор
919,Speise::N,φαγητό,ēdiens
920,Fleisch::N,κρέας,яй
921,Fleisch::N,κρέας,gaļa
922,Getreide::N,σιτάρι,нянь
923,Getreide::N,σιτάρι,labība
924,Brei::N,χυλός,рок
925,Brei::N,χυλός,putra
926,Brei::N,χυλός,biezenis
927,Brot::N,ψωμί,нянь
928,Brot::N,ψωμί,maize
929,Brot::N,άρτος,нянь
930,Brot::N,άρτος,maize
931,Scheibe::N,φέτα,шӧрӧм
932,Scheibe::N,φέτα,чӧлан
933,Scheibe::N,φέτα,šķēle
934,Scheibe::N,φέτα,rieciens
935,Fett::N,πάχος,гос
936,Fett::N,πάχος,тшог
937,Fett::N,πάχος,tauki
938,Butter::N,βούτυρο,вый
939,Butter::N,βούτυρο,sviests
940,Öl::N,λάδι,вый
941,Öl::N,λάδι,eļļa
942,Salz::N,αλάτι,сов
943,Salz::N,αλάτι,sāls
944,Suppe::N,σούπα,шыд
945,Suppe::N,σούπα,zupa
946,Honig::N,μέλι,ма
947,Honig::N,μέλι,medus
948,Milch::N,γάλα,йӧв
949,Milch::N,γάλα,piens
950,Tee::N,τσάι,чай
951,Tee::N,τσάι,tēja
952,Leder::N,πετσί,ку
953,Leder::N,πετσί,āda
954,Wolle::N,μαλλί,вурун
955,Wolle::N,μαλλί,vilna
956,Stoff::N,ύφασμα,дӧра
957,Stoff::N,ύφασμα,drāna
958,Stoff::N,ύφασμα,audums
959,Nadel::N,βελόνα,ем
960,Nadel::N,βελόνα,adata
961,Faden::N,κλωστή,сунис
962,Faden::N,κλωστή,diegs
963,Faden::N,κλωστή,pavediens
964,Knopf::N,κουμπί,кизь
965,Knopf::N,κουμπί,poga
966,Knoten::N,κόμπος,гӧрӧд
967,Knoten::N,κόμπος,mezgls
968,Farbe::N,μπογιά,краска
969,Farbe::N,μπογιά,вап
970,Farbe::N,μπογιά,krāsa
971,Kleidung::N,ρούχα,паськӧм
972,Kleidung::N,ρούχα,tērps
973,Kleidung::N,ρούχα,drēbes
974,Kleidung::N,ενδυμασία,паськӧм
975,Kleidung::N,ενδυμασία,tērps
976,Kleidung::N,ενδυμασία,drēbes
977,Hemd::N,πουκάμισο,дӧрӧм
978,Hemd::N,πουκάμισο,krekls
979,Kragen::N,κολάρο,воротник
980,Kragen::N,κολάρο,apkakle
981,Ärmel::N,μανίκι,сос
982,Ärmel::N,μανίκι,piedurkne
983,Hose::N,πανταλόνι,гач
984,Hose::N,πανταλόνι,bikses
985,Gürtel::N,ζώνη,вӧнь
986,Gürtel::N,ζώνη,josta
987,Mütze::N,σκούφος,шапка
988,Mütze::N,σκούφος,cepure
989,Schuh::N,παπούτσι,башмак
990,Schuh::N,παπούτσι,ботинки
991,Schuh::N,παπούτσι,kurpe
992,Stiefel::N,μπότα,сапӧг
993,Stiefel::N,μπότα,zābaks
994,Ring::N,δαχτυλίδι,кытш
995,Ring::N,δαχτυλίδι,gredzens
996,Band::N,κορδέλα,лента
997,Band::N,κορδέλα,вундас
998,Band::N,κορδέλα,lente
999,Kamm::N,χτένα,сынан
1000,Kamm::N,χτένα,ķemme
1001,Spiegel::N,καθρέφτης,рӧмпӧштан
1002,Spiegel::N,καθρέφτης,spogulis
1003,Riemen::N,λουρί,тасма
1004,Riemen::N,λουρί,siksna
1005,Schnur::N,κορδόνι,гез
1006,Schnur::N,κορδόνι,aukla
1007,Leine::N,σχοινί,юргез
1008,Leine::N,σχοινί,saite
1009,Decke::N,κουβέρτα,эшкын
1010,Decke::N,κουβέρτα,шебрас
1011,Decke::N,κουβέρτα,sega
1012,Kissen::N,μαξιλάρι,юрлӧс
1013,Kissen::N,μαξιλάρι,spilvens
1014,Tuch::N,πανί,чышъян
1015,Tuch::N,πανί,vadmala
1016,Tuch::N,μαντήλι,чышъян
1017,Tuch::N,μαντήλι,vadmala
1018,Handtuch::N,πετσέτα,ки чышкӧд
1019,Handtuch::N,πετσέτα,кизьчышъян
1020,Handtuch::N,πετσέτα,dvielis
1021,Kraft::N,δύναμη,этш
1022,Kraft::N,δύναμη,эбӧс
1023,Kraft::N,δύναμη,spēks
1024,Stärke::N,ισχύς,ёнлун
1025,Stärke::N,ισχύς,чорыдлун
1026,Stärke::N,ισχύς,stiprums
1027,Stärke::N,δύναμη,ёнлун
1028,Stärke::N,δύναμη,чорыдлун
1029,Stärke::N,δύναμη,stiprums
1030,Gesundheit::N,υγεία,дзоньвидзалун
1031,Gesundheit::N,υγεία,veselība
1032,Krankheit::N,αρρώστια,висьӧм
1033,Krankheit::N,αρρώστια,slimība
1034,Schmerz::N,πόνος,висьӧм
1035,Schmerz::N,πόνος,sāpes
1036,Wunde::N,πληγή,дой
1037,Wunde::N,πληγή,brūce
1038,Wunde::N,πληγή,jēlums
1039,Fieber::N,πυρετός,жар
1040,Fieber::N,πυρετός,drudzis
1041,Fieber::N,πυρετός,karstums
1042,Arznei::N,φάρμακο,лекарство
1043,Arznei::N,φάρμακο,зелля
1044,Arznei::N,φάρμακο,zāles
1045,Arznei::N,φάρμακο,medikaments
1046,Brücke::N,γέφυρα,пос
1047,Brücke::N,γέφυρα,tilts
1048,Brunnen::N,πηγάδι,юкмӧс
1049,Brunnen::N,πηγάδι,aka
1050,Weide::N,βοσκή,пӧскӧтина
1051,Weide::N,βοσκή,ganības
1052,Pfad::N,μονοπάτι,туй
1053,Pfad::N,μονοπάτι,кыснан
1054,Pfad::N,μονοπάτι,taka
1055,Weg::N,δρόμος,туй
1056,Weg::N,δρόμος,ceļš
1057,Straße::N,οδός,туй
1058,Straße::N,οδός,iela
1059,Straße::N,δρόμος,туй
1060,Straße::N,δρόμος,iela
1061,Dorf::N,χωριό,сикт
1062,Dorf::N,χωριό,ciems
1063,Stadt::N,πόλη,кар
1064,Stadt::N,πόλη,pilsēta
1065,Brief::N,γράμμα,письмӧ
1066,Brief::N,γράμμα,vēstule
1067,Brief::N,επιστολή,письмӧ
1068,Brief::N,επιστολή,vēstule
1069,Buch::N,βιβλίο,небӧг
1070,Buch::N,βιβλίο,grāmata
1071,Buchstabe::N,γράμμα,шыпас
1072,Buchstabe::N,γράμμα,burts
1073,Zeitung::N,εφημερίδα,газет
1074,Zeitung::N,εφημερίδα,avīze
1075,Zeitung::N,εφημερίδα,laikraksts
1076,Leben::N,ζωή,лов
1077,Leben::N,ζωή,олӧм
1078,Leben::N,ζωή,dzīve
1079,Leben::N,βίος,лов
1080,Leben::N,βίος,олӧм
1081,Leben::N,βίος,dzīve
1082,Tod::N,θάνατος,кулӧм
1083,Tod::N,θάνατος,nāve
1084,Grab::N,τάφος,гу
1085,Grab::N,τάφος,kaps
1086,Kirche::N,εκκλησία,вичко
1087,Kirche::N,εκκλησία,baznīca
1088,Sünde::N,αμαρτία,мыж
1089,Sünde::N,αμαρτία,grēks
1090,Gott::N,θεός,ен
1091,Gott::N,θεός,dievs
1092,Arbeiter::N,εργάτης,уджалысь
1093,Arbeiter::N,εργάτης,strādnieks
1094,Chef::N,προϊστάμενος,юралысь
1095,Chef::N,προϊστάμενος,веськӧдлысь
1096,Chef::N,προϊστάμενος,šefs
1097,Chef::N,προϊστάμενος,vadītajs
1098,Chef::N,προϊστάμενος,priekšnieks
1099,Meister::N,μάστορας,вӧчысь
1100,Meister::N,μάστορας,meistars
1101,Meister::N,αρχιτεχνίτης,вӧчысь
1102,Meister::N,αρχιτεχνίτης,meistars
1103,Arzt::N,γιατρός,врач
1104,Arzt::N,γιατρός,бурдӧдысь
1105,Arzt::N,γιατρός,ārsts
1106,Lehrer::N,δάσκαλος,велӧдысь
1107,Lehrer::N,δάσκαλος,skolotājs
1108,Geld::N,λεφτά,сьӧм
1109,Geld::N,λεφτά,nauda
1110,Geld::N,χρήματα,сьӧм
1111,Geld::N,χρήματα,nauda
1112,Geschäft::N,συναλλαγή,удж
1113,Geschäft::N,συναλλαγή,bizness
1114,Geschäft::N,συναλλαγή,darījums
1115,Laden::N,μαγαζί,вузасянін
1116,Laden::N,μαγαζί,bode
1117,Laden::N,μαγαζί,veikals
1118,Laden::N,κατάστημα,вузасянін
1119,Laden::N,κατάστημα,bode
1120,Laden::N,κατάστημα,veikals
1121,Preis::N,τιμή,дон
1122,Preis::N,τιμή,cena
1123,Ware::N,εμπόρευμα,тӧвар
1124,Ware::N,εμπόρευμα,prece
1125,Nutzen::N,όφελος,воӧм
1126,Nutzen::N,όφελος,выгӧда
1127,Nutzen::N,όφελος,labums
1128,Reichtum::N,πλούτος,озырлун
1129,Reichtum::N,πλούτος,bagātība
1130,Welt::N,κόσμος,енкӧла
1131,Welt::N,κόσμος,pasaule
1132,Land::N,χώρα,му
1133,Land::N,χώρα,zeme
1134,Staat::N,κράτος,канму
1135,Staat::N,κράτος,государство
1136,Staat::N,κράτος,valsts
1137,Staat::N,πολιτεία,канму
1138,Staat::N,πολιτεία,государство
1139,Staat::N,πολιτεία,valsts
1140,König::N,βασιλιάς,кан
1141,König::N,βασιλιάς,ķēniņš
1142,König::N,βασιλιάς,karalis
1143,Macht::N,εξουσία,каналӧм
1144,Macht::N,εξουσία,vara
1145,Grenze::N,σύνορα,су
1146,Grenze::N,σύνορα,суйӧр
1147,Grenze::N,σύνορα,robeža
1148,Krieg::N,πόλεμος,ожман
1149,Krieg::N,πόλεμος,karš
1150,Feind::N,εχθρός,враг
1151,Feind::N,εχθρός,вӧрӧг
1152,Feind::N,εχθρός,ienaidnieks
1153,Gewalt::N,βία,мырдöналöм
1154,Gewalt::N,βία,vara
1155,Gewalt::N,βία,vardarbība
1156,Kampf::N,αγώνας,вермасьӧм
1157,Kampf::N,αγώνας,cīņa
1158,Bogen[Waffe]::N,τόξο,ньӧввуж
1159,Bogen[Waffe]::N,τόξο,loks
1160,Pfeil::N,σαΐτα,ньӧв
1161,Pfeil::N,σαΐτα,bulta
1162,Gewehr::N,τουφέκι,пишшаль
1163,Gewehr::N,τουφέκι,šautene
1164,Fehler::N,λάθος,сорсьӧм
1165,Fehler::N,λάθος,дзугсьӧм
1166,Fehler::N,λάθος,kļūda
1167,Fehler::N,σφάλμα,сорсьӧм
1168,Fehler::N,σφάλμα,дзугсьӧм
1169,Fehler::N,σφάλμα,kļūda
1170,Lüge::N,ψέμα,пӧръясьӧм
1171,Lüge::N,ψέμα,ылӧдлӧм
1172,Lüge::N,ψέμα,meli
1173,Lüge::N,ψεύδος,пӧръясьӧм
1174,Lüge::N,ψεύδος,ылӧдлӧм
1175,Lüge::N,ψεύδος,meli
1176,Schaden::N,ζημία,лёк
1177,Schaden::N,ζημία,изъян
1178,Schaden::N,ζημία,пакӧсьт
1179,Schaden::N,ζημία,bojājums
1180,Schaden::N,ζημία,kaitējums
1181,Unglück::N,δυστυχία,шог
1182,Unglück::N,δυστυχία,kļūme
1183,Unglück::N,δυστυχία,klizma
1184,Unglück::N,δυστυχία,nelaime
1185,Schuld::N,ενοχή,мыж
1186,Schuld::N,ενοχή,vaina
1187,Schuld::N,φταίξιμο,мыж
1188,Schuld::N,φταίξιμο,vaina
1189,Alter::N,ηλικία,арлыд
1190,Alter::N,ηλικία,vecums
1191,Schluss::N,τέλος,пом
1192,Schluss::N,τέλος,beigas
1193,Zeit::N,χρόνος,кад
1194,Zeit::N,χρόνος,laiks
1195,Tag::N,μέρα,лун
1196,Tag::N,μέρα,diena
1197,Tag::N,ημέρα,лун
1198,Tag::N,ημέρα,diena
1199,Morgen::N,πρωί,асыв
1200,Morgen::N,πρωί,rīts
1201,Mittag::N,μεσημέρι,лун шӧр
1202,Mittag::N,μεσημέρι,pusdiena
1203,Abend::N,βράδυ,рыт
1204,Abend::N,βράδυ,vakars
1205,Nacht::N,νύχτα,вой
1206,Nacht::N,νύχτα,nakts
1207,Woche::N,εβδομάδα,вежон
1208,Woche::N,εβδομάδα,nedēļa
1209,Monat::N,μήνας,тӧлысь
1210,Monat::N,μήνας,mēnesis
1211,Jahr::N,έτος,во
1212,Jahr::N,έτος,gads
1213,Jahr::N,χρόνος,во
1214,Jahr::N,χρόνος,gads
1215,Frühling::N,άνοιξη,тулыс
1216,Frühling::N,άνοιξη,pavasaris
1217,Sommer::N,καλοκαίρι,гожӧм
1218,Sommer::N,καλοκαίρι,vasara
1219,Herbst::N,φθινόπωρο,ар
1220,Herbst::N,φθινόπωρο,rudens
1221,Winter::N,χειμώνας,тӧв
1222,Winter::N,χειμώνας,ziema
1223,Januar::N,Ιανουάριος,тӧв шӧр
1224,Januar::N,Ιανουάριος,janvāris
1225,Februar::N,Φεβρουάριος,урасьӧм
1226,Februar::N,Φεβρουάριος,februāris
1227,März::N,Μάρτιος,рака
1228,März::N,Μάρτιος,marts
1229,April::N,Απρίλιος,кос му
1230,April::N,Απρίλιος,aprīlis
1231,Mai::N,Μάιος,ода-кора
1232,Mai::N,Μάιος,maijs
1233,Juni::N,Ιούνιος,лӧддза-номъя
1234,Juni::N,Ιούνιος,jūnijs
1235,Juli::N,Ιούλιος,сора
1236,Juli::N,Ιούλιος,jūlijs
1237,August::N,Αύγουστος,моз
1238,August::N,Αύγουστος,augusts
1239,September::N,Σεπτέμβριος,кӧч
1240,September::N,Σεπτέμβριος,septembris
1241,Oktober::N,Οκτώβριος,йирым
1242,Oktober::N,Οκτώβριος,oktobris
1243,November::N,Νοέμβριος,вӧльгым
1244,November::N,Νοέμβριος,novembris
1245,Dezember::N,Δεκέμβριος,ӧшым
1246,Dezember::N,Δεκέμβριος,decembris
1247,Montag::N,Δευτέρα,выльлун
1248,Montag::N,Δευτέρα,pirmdiena
1249,Dienstag::N,Τρίτη,воторник
1250,Dienstag::N,Τρίτη,otrdiena
1251,Mittwoch::N,Τετάρτη,середа
1252,Mittwoch::N,Τετάρτη,trešdiena
1253,Donnerstag::N,Πέμπτη,четверг
1254,Donnerstag::N,Πέμπτη,ceturtdiena
1255,Freitag::N,Παρασκευή,пекнича
1256,Freitag::N,Παρασκευή,piektdiena
1257,Samstag::N,Σάββατο,субӧта
1258,Samstag::N,Σάββατο,sestdiena
1259,Sonntag::N,Κυριακή,вӧскресенньӧ
1260,Sonntag::N,Κυριακή,svētdiena
1261,groß::A,μεγάλος,ыджыд
1262,groß::A,μεγάλος,dižs
1263,groß::A,μεγάλος,liels
1264,klein::A,μικρός,ичӧт
1265,klein::A,μικρός,mazs
1266,lang::A,μακρύς,кузь
1267,lang::A,μακρύς,garš
1268,kurz::A,κοντός,дженьыд
1269,kurz::A,κοντός,īss
1270,breit::A,φαρδύς,ота
1271,breit::A,φαρδύς,паськыд
1272,breit::A,φαρδύς,plats
1273,schmal::A,στενός,оттӧм
1274,schmal::A,στενός,tievs
1275,dicht::A,πυκνός,сук
1276,dicht::A,πυκνός,blīvs
1277,dick[Gegenstand]::A,παχύς,кыз
1278,dick[Gegenstand]::A,παχύς,biezs
1279,dick[Gegenstand]::A,χοντρός,кыз
1280,dick[Gegenstand]::A,χοντρός,biezs
1281,dünn::A,ψιλός,вӧсни
1282,dünn::A,ψιλός,вӧсньыд
1283,dünn::A,ψιλός,plāns
1284,dünn::A,λεπτός,вӧсни
1285,dünn::A,λεπτός,вӧсньыд
1286,dünn::A,λεπτός,plāns
1287,fein::A,ψιλός,посни
1288,fein::A,ψιλός,smalks
1289,fest::A,στερεός,зумыд
1290,fest::A,στερεός,tvirts
1291,fest::A,στερεός,noturīgs
1292,flach::A,επίπεδος,плавкӧс
1293,flach::A,επίπεδος,тшӧтшкӧс
1294,flach::A,επίπεδος,lēzens
1295,flach::A,επίπεδος,līdzens
1296,glatt::A,λείος,вольк
1297,glatt::A,λείος,мольыд
1298,glatt::A,λείος,gluds
1299,glatt::A,λείος,slidens
1300,glatt::A,ομαλός,вольк
1301,glatt::A,ομαλός,мольыд
1302,glatt::A,ομαλός,gluds
1303,glatt::A,ομαλός,slidens
1304,hart::A,σκληρός,зумыд
1305,hart::A,σκληρός,ciets
1306,weich::A,μαλακός,небыд
1307,weich::A,μαλακός,mīksts
1308,rund::A,στρογγυλός,гӧгрӧс
1309,rund::A,στρογγυλός,apaļš
1310,spitz::A,μυτερός,ёсь йыла
1311,spitz::A,μυτερός,smails
1312,scharf::A,κοφτερός,ёсь
1313,scharf::A,κοφτερός,ass
1314,stumpf::A,αμβλύς,ныж
1315,stumpf::A,αμβλύς,truls
1316,stumpf::A,αμβλύς,strups
1317,schwer::A,βαρύς,сьӧкыд
1318,schwer::A,βαρύς,smags
1319,schön::A,ωραίος,мича
1320,schön::A,ωραίος,лӧсьыд
1321,schön::A,ωραίος,daiļš
1322,schön::A,ωραίος,skaists
1323,schön::A,όμορφος,мича
1324,schön::A,όμορφος,лӧсьыд
1325,schön::A,όμορφος,daiļš
1326,schön::A,όμορφος,skaists
1327,heiß::A,ζεστός,пӧсь
1328,heiß::A,ζεστός,karsts
1329,warm::A,θερμός,шоныд
1330,warm::A,θερμός,silts
1331,kalt::A,κρύος,кӧдзыд
1332,kalt::A,κρύος,salts
1333,kalt::A,κρύος,auksts
1334,kalt::A,ψυχρός,кӧдзыд
1335,kalt::A,ψυχρός,salts
1336,kalt::A,ψυχρός,auksts
1337,kühl::A,δροσερός,юзыд
1338,kühl::A,δροσερός,ыркыд
1339,kühl::A,δροσερός,vēss
1340,kühl::A,δροσερός,dzestrs
1341,frisch::A,νωπός,выль
1342,frisch::A,νωπός,svaigs
1343,frisch::A,φρέσκος,выль
1344,frisch::A,φρέσκος,svaigs
1345,feucht::A,υγρός,уль
1346,feucht::A,υγρός,mitrs
1347,feucht::A,υγρός,drēgns
1348,nass::A,βρεγμένος,ва
1349,nass::A,βρεγμένος,slapjš
1350,trocken::A,ξηρός,кос
1351,trocken::A,ξηρός,sauss
1352,trocken::A,στεγνός,кос
1353,trocken::A,στεγνός,sauss
1354,voll::A,γεμάτος,кыз
1355,voll::A,γεμάτος,pilns
1356,leer::A,άδειος,куш
1357,leer::A,άδειος,тыртӧм
1358,leer::A,άδειος,tukšs
1359,offen::A,ανοιχτός,восьса
1360,offen::A,ανοιχτός,vaļējs
1361,offen::A,ανοιχτός,atvērts
1362,geschlossen::A,κλειστός,пӧдса
1363,geschlossen::A,κλειστός,slēgts
1364,sauber::A,καθαρός,сӧстӧм
1365,sauber::A,καθαρός,tīrs
1366,sauber::A,καθαρός,spodrs
1367,schmutzig::A,βρώμικος,няйт
1368,schmutzig::A,βρώμικος,netīrs
1369,schmutzig::A,βρώμικος,dubļains
1370,schmutzig::A,λερωμένος,няйт
1371,schmutzig::A,λερωμένος,netīrs
1372,schmutzig::A,λερωμένος,dubļains
1373,roh::A,ωμός,уль
1374,roh::A,ωμός,jēls
1375,reif::A,ώριμος,кисьмӧм
1376,reif::A,ώριμος,gatavs
1377,reif::A,ώριμος,nobriedis
1378,lecker::A,νόστιμος,чӧскыд
1379,lecker::A,νόστιμος,gards
1380,lecker::A,νόστιμος,garšīgs
1381,süß::A,γλυκός,юмов
1382,süß::A,γλυκός,чӧскыд
1383,süß::A,γλυκός,salds
1384,bitter::A,πικρός,курыд
1385,bitter::A,πικρός,sūrs
1386,bitter::A,πικρός,rūgts
1387,sauer::A,ξινός,шома
1388,sauer::A,ξινός,skābs
1389,hell::A,φωτεινός,югыд
1390,hell::A,φωτεινός,gaišs
1391,dunkel::A,σκοτεινός,пемыд
1392,dunkel::A,σκοτεινός,tumšs
1393,schwarz::A,μαύρος,сьӧд
1394,schwarz::A,μαύρος,melns
1395,schwarz::A,μελανός,сьӧд
1396,schwarz::A,μελανός,melns
1397,weiß::A,άσπρος,еджыд
1398,weiß::A,άσπρος,balts
1399,rot::A,κόκκινος,гӧрд
1400,rot::A,κόκκινος,sarkans
1401,gelb::A,κίτρινος,виж
1402,gelb::A,κίτρινος,dzeltens
1403,blau::A,μπλε,лӧз
1404,blau::A,μπλε,zils
1405,blau::A,γαλανός,лӧз
1406,blau::A,γαλανός,zils
1407,grün::A,πράσινος,веж
1408,grün::A,πράσινος,турунвиж
1409,grün::A,πράσινος,zaļš
1410,grau::A,γκρίζος,руд
1411,grau::A,γκρίζος,pelēks
1412,bunt::A,ποικιλόχρωπος,сера
1413,bunt::A,ποικιλόχρωπος,raibs
1414,bunt::A,ποικιλόχρωπος,krāsains
1415,billig::A,φτηνός,донтӧг
1416,billig::A,φτηνός,lēts
1417,teuer::A,ακριβός,дона
1418,teuer::A,ακριβός,dārgs
